και	y	και	y	CONJ	CONJ
έμπορος	comerciante	έμπορος	comerciante	N;NOM;MASC;SG	N;SG
έμπορος	concesionario	έμπορος	concesionario	N;NOM;MASC;SG	N;MASC;SG
συμφωνούν	coincidir	συμφωνώ	coincidir	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
συμφωνούν	acordar	συμφωνώ	acordar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
συμφωνούν	convenir	συμφωνώ	convenir	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
φεύγει	abandonando	φεύγω	abandonar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
φεύγει	saliendo	φεύγω	salir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
φεύγει	dejando	φεύγω	dejar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
μηχανισμό	mecanismo	μηχανισμός	mecanismo	N;ACC;MASC;SG	N;MASC;SG
στροφή	turn	στροφή	turn	N;ACC;FEM;SG	N
στροφή	turno	στροφή	turno	N;ACC;FEM;SG	N;MASC;SG
πιέσεις	presiones	πίεση	presión	N;NOM;FEM;PL	N;FEM;PL
πιέσεις	presiones	πίεση	presión	N;NOM;FEM;PL	N;FEM;PL
υλοποίηση	implementación	υλοποίηση	implementación	N;ACC;FEM;SG	N;FEM;SG
υλοποίηση	aplicación	υλοποίηση	aplicación	N;ACC;FEM;SG	N;FEM;SG
φύλο	género	φύλο	género	N;NOM;NEUT;SG	N;MASC;SG
φύλο	genero	φύλο	genero	N;NOM;NEUT;SG	N;MASC;SG
φύλο	sexo	φύλο	sexo	N;NOM;NEUT;SG	N;MASC;SG
φύλο	sex	φύλο	sex	N;NOM;NEUT;SG	N
φύλο	sexo	φύλο	sexo	N;NOM;NEUT;SG	N;MASC;SG
φιλικό	amigable	φιλικός	amigable	ADJ;NOM;NEUT;SG	ADJ;SG
φιλικό	amistoso	φιλικός	amistoso	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
φιλικό	amistosa	φιλικός	amistoso	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
αυγή	alba	αυγή	alba	N;NOM;FEM;SG	N;FEM;SG
αυγή	dawn	αυγή	dawn	N;NOM;FEM;SG	N;SG
αυγή	amanecer	αυγή	amanecer	N;NOM;FEM;SG	N;MASC;SG
μάρτιος	marcha	μάρτιος	marcha	N;NOM;MASC;SG	N;FEM;SG
μάρτιος	marzo	μάρτιος	marzo	N;NOM;MASC;SG	N
μολδαβίας	moldova	μολδαβία	moldova	N;GEN;FEM;SG	N;FEM;SG
μολδαβίας	moldavia	μολδαβία	moldavia	N;GEN;FEM;SG	N;FEM;SG
μολδαβίας	moldova	μολδαβία	moldova	N;GEN;FEM;SG	N;FEM;SG
ετησίως	anualmente	ετήσιως	anualmente	ADV	ADV
πλανήτες	planetas	πλανήτης	planeta	N;NOM;MASC;PL	N;MASC;PL
φέρνει	trae	φέρω	traer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
διαδοχικά	consecutivamente	διαδοχικά	consecutivamente	ADV	ADV
σενάρια	escenarios	σενάριο	escenario	N;NOM;NEUT;PL	N;MASC;PL
σενάρια	guiones	σενάριο	guión	N;NOM;NEUT;PL	N;MASC;PL
σενάρια	scripts	σενάριο	script	N;NOM;NEUT;PL	N;MASC;PL
τέμενος	mezquita	τέμενος	mezquita	N;NOM;NEUT;SG	N;FEM;SG
μιλάει	habla	μιλώ	hablar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ήχος	sonido	ήχος	sonido	N;NOM;MASC;SG	N;MASC;SG
ήχος	sound	ήχος	sound	N;NOM;MASC;SG	N
ήχος	audio	ήχος	audio	N;NOM;MASC;SG	N;MASC;SG
σημαίες	pabellones	σημαία	pabellón	N;NOM;FEM;PL	N;MASC;PL
σημαίες	banderas	σημαία	bandera	N;NOM;FEM;PL	N;FEM;PL
φόβο	temor	φόβος	temor	N;ACC;MASC;SG	N;MASC;SG
φόβο	miedo	φόβος	miedo	N;ACC;MASC;SG	N;MASC;SG
φόβο	fear	φόβος	fear	N;ACC;MASC;SG	N
ορυκτών	minerales	ορυκτός	mineral	N;GEN;MASC;PL	N;PL
αγωγή	demanda	αγωγή	demanda	N;ACC;FEM;SG	N;FEM;SG
αγωγή	pleito	αγωγή	pleito	N;ACC;FEM;SG	N;MASC;SG
έντεκα	once	έντεκα	once	NUM;NOM;NEUT;PL	NUM;PL
τηλεσκόπιο	telescopio	τηλεσκόπιο	telescopio	N;NOM;NEUT;SG	N;MASC;SG
κριτικός	revisor	κριτικός	revisor	N;NOM;MASC;SG	N;MASC;SG
κριτικός	crítica	κριτικός	crítica	N;NOM;MASC;SG	N;FEM;SG
οδηγούσε	condujo	οδηγώ	conducir	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
σκληρό	cruel	σκληρός	cruel	ADJ;NOM;NEUT;SG	ADJ;SG
σκληρό	duro	σκληρός	duro	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
σκληρό	difícil	σκληρός	difícil	ADJ;NOM;NEUT;SG	ADJ;SG
σκληρό	dura	σκληρός	duro	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
σκληρό	duro	σκληρός	duro	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
σκληρό	rudo	σκληρός	rudo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
σκληρό	dura	σκληρός	duro	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
σκληρό	áspero	σκληρός	áspero	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εκτελεί	ejecuta	εκτελώ	ejecuto	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
εκτελεί	realiza	εκτελώ	realizar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
εκτελεί	efectúa	εκτελώ	efectuar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
περιορισμό	restricción	περιορισμός	restricción	N;ACC;MASC;SG	N;FEM;SG
διακυβέρνηση	gobernanza	διακυβέρνηση	gobernanza	N;ACC;FEM;SG	N;FEM;SG
διακυβέρνηση	gobernación	διακυβέρνηση	gobernación	N;ACC;FEM;SG	N;FEM;SG
διακυβέρνηση	gobierno	διακυβέρνηση	gobierno	N;ACC;FEM;SG	N;MASC;SG
διακυβέρνηση	gobernabilidad	διακυβέρνηση	gobernabilidad	N;ACC;FEM;SG	N;FEM;SG
ανατολικές	orientales	ανατολικός	oriental	ADJ;NOM;FEM;PL	ADJ;PL
τάγματα	batallones	τάγμα	batallón	N;NOM;NEUT;PL	N;MASC;PL
συγκεκριμένος	específica	συγκεκριμένος	específico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
συγκεκριμένος	especifico	συγκεκριμένος	especifico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
συγκεκριμένος	específico	συγκεκριμένος	específico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
ερμηνείες	interpretaciones	ερμηνεία	interpretación	N;NOM;FEM;PL	N;FEM;PL
αστεροειδή	asteroide	αστεροειδής	asteroide	N;NOM;MASC;SG	N;MASC;SG
σεπτέμβριος	setiembre	σεπτέμβριος	setiembre	N;NOM;MASC;SG	N
σεπτέμβριος	septiembre	σεπτέμβριος	septiembre	N;NOM;MASC;SG	N
φιλία	amistad	φιλία	amistad	N;NOM;FEM;SG	N;FEM;SG
θερμότητας	heat	θερμότητα	heat	N;GEN;FEM;SG	N;MASC
θερμότητας	calor	θερμότητα	calor	N;GEN;FEM;SG	N;MASC;SG
χάνοντας	perder	χάνω	perder	V;IPFV;V.CVB;ACT	V;NFIN
χάνοντας	perdiendo	χάνω	perder	V;IPFV;V.CVB;ACT	V;V.MSDR
συμφέροντα	intereses	συμφέρον	interés	N;NOM;NEUT;PL	N;MASC;PL
εκστρατείες	campañas	εκστρατεία	campaña	N;NOM;FEM;PL	N;FEM;PL
ωδείο	conservatorio	ωδείο	conservatorio	N;NOM;NEUT;SG	N;MASC;SG
ωδείο	odeon	ωδείο	odeon	N;NOM;NEUT;SG	N;MASC;SG
ευθεία	recta	ευθεία	recta	N;NOM;FEM;SG	N;FEM;SG
ωκεανού	océano	ωκεανός	océano	N;GEN;NEUT;SG	N;MASC;SG
ωκεανού	mar	ωκεανός	mar	N;GEN;NEUT;SG	N;SG
ωκεανού	oceano	ωκεανός	oceano	N;GEN;NEUT;SG	N;MASC;SG
άρνηση	denegación	άρνηση	denegación	N;ACC;FEM;SG	N;FEM;SG
άρνηση	rechazo	άρνηση	rechazo	N;ACC;FEM;SG	N;MASC;SG
άρνηση	negación	άρνηση	negación	N;ACC;FEM;SG	N;FEM;SG
άρνηση	denegación	άρνηση	denegación	N;ACC;FEM;SG	N;FEM;SG
μόδας	moda	μόδος	moda	N;GEN;FEM;SG	N;FEM;SG
μόδας	fashion	μόδος	fashion	N;GEN;FEM;SG	N
τρίγωνο	triángulo	τρίγωνο	triángulo	N;NOM;NEUT;SG	N;MASC;SG
ορκίστηκε	juró	ορκίζω	jurar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
ταραχές	revueltas	ταραχή	revuelta	N;NOM;FEM;PL	N;FEM;PL
ταραχές	disturbios	ταραχή	disturbio	N;NOM;FEM;PL	N;MASC;PL
ταραχές	disturbios	ταραχή	disturbio	N;NOM;FEM;PL	N;MASC;PL
ταραχές	disturbios	ταραχή	disturbio	N;NOM;FEM;PL	N;MASC;PL
ταραχές	perturbaciones	ταραχή	perturbación	N;NOM;FEM;PL	N;FEM;PL
ταραχές	disturbios	ταραχή	disturbio	N;NOM;FEM;PL	N;MASC;PL
σαφές	despejado	σαφής	despejar	ADJ;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
μίγμα	mix	μίγμα	mix	N;NOM;NEUT;SG	N
μίγμα	mezcla	μίγμα	mezcla	N;NOM;NEUT;SG	N;FEM;SG
μίγμα	mezcla	μίγμα	mezcla	N;NOM;NEUT;SG	N;FEM;SG
μετάβαση	transición	μετάβαση	transición	N;ACC;FEM;SG	N;FEM;SG
αριθμητική	numérico	αριθμητικός	numérico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αριθμητική	numérica	αριθμητικός	numérico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αριθμητική	numérico	αριθμητικός	numérico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αριθμητική	numérica	αριθμητικός	numérico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αριθμητική	aritmética	αριθμητικός	aritmético	ADJ;NOM;FEM;SG	ADJ;FEM;SG
περιστατικό	incidente	περιστατικό	incidente	N;NOM;NEUT;SG	N;SG
τοποθεσίες	sitios	τοποθεσία	sitio	N;NOM;FEM;PL	N;MASC;PL
τοποθεσίες	lugares	τοποθεσία	lugar	N;NOM;FEM;PL	N;MASC;PL
τοποθεσίες	localidades	τοποθεσία	localidad	N;NOM;FEM;PL	N;FEM;PL
τοποθεσίες	plazas	τοποθεσία	plaza	N;NOM;FEM;PL	N;FEM;PL
τοποθεσίες	localizaciones	τοποθεσία	localización	N;NOM;FEM;PL	N;FEM;PL
τοποθεσίες	ubicaciones	τοποθεσία	ubicación	N;NOM;FEM;PL	N;FEM;PL
τοποθεσίες	lugares	τοποθεσία	lugar	N;NOM;FEM;PL	N;MASC;PL
τοποθεσίες	localidades	τοποθεσία	localidad	N;NOM;FEM;PL	N;FEM;PL
τοποθεσίες	sitios	τοποθεσία	sitio	N;NOM;FEM;PL	N;MASC;PL
τοποθεσίες	emplazamientos	τοποθεσία	emplazamiento	N;NOM;FEM;PL	N;MASC;PL
νομικό	legal	νομικός	legal	ADJ;NOM;NEUT;SG	ADJ;SG
νομικό	jurídico	νομικός	jurídico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
διακόσμηση	decoración	διακόσμηση	decoración	N;NOM;FEM;SG	N;FEM;SG
διακόσμηση	decoración	διακόσμηση	decoración	N;NOM;FEM;SG	N;FEM;SG
διακόσμηση	decoración	διακόσμηση	decoración	N;NOM;FEM;SG	N;FEM;SG
διακόσμηση	decoración	διακόσμηση	decoración	N;NOM;FEM;SG	N;FEM;SG
καθολικό	católico	καθολικός	católico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
καθολικό	católica	καθολικός	católico	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ηπειρωτική	continental	ηπειρωτικός	continental	ADJ;NOM;FEM;SG	ADJ;SG
πρόοδο	progress	πρόοδος	progress	N;ACC;FEM;SG	N
πρόοδο	progreso	πρόοδος	progreso	N;ACC;FEM;SG	N;MASC;SG
απομάκρυνση	remoción	απομάκρυνση	remoción	N;ACC;FEM;SG	N;FEM;SG
απομάκρυνση	eliminación	απομάκρυνση	eliminación	N;ACC;FEM;SG	N;FEM;SG
τακτικά	regularmente	τακτικός	regularmente	ADV	ADV
τακτικά	periódicamente	τακτικός	periódicamente	ADV	ADV
άρματα	tanques	άρμα	tanque	N;NOM;NEUT;PL	N;MASC;PL
άρματα	cisternas	άρμα	cisterna	N;NOM;NEUT;PL	N;FEM;PL
άρματα	carros	άρμα	carro	N;NOM;NEUT;PL	N;MASC;PL
πλειονότητα	mayoría	πλειονότητα	mayoría	N;NOM;FEM;SG	N;FEM;SG
πλειονότητα	mayoria	πλειονότητα	mayoria	N;NOM;FEM;SG	N;FEM;SG
μπλοκ	bloque	μπλοκ	bloque	N;NOM;NEUT;SG	N;MASC;SG
μπλοκ	bloqueo	μπλοκ	bloqueo	N;NOM;NEUT;SG	N;MASC;SG
μπλοκ	cuadra	μπλοκ	cuadra	N;NOM;NEUT;SG	N;FEM;SG
σύνδεσης	asociación	σύνδεση	asociación	N;GEN;FEM;SG	N;FEM;SG
σύνδεσης	association	σύνδεση	association	N;GEN;FEM;SG	N;FEM;SG
διάλεκτο	dialecto	διάλεκτος	dialecto	N;NOM;FEM;SG	N;MASC;SG
δευτέρα	lunes	δευτέρα	lunes	N;ACC;FEM;SG	N
τιμωρία	castigo	τιμωρία	castigo	N;ACC;FEM;SG	N;MASC;SG
τιμωρία	detención	τιμωρία	detención	N;ACC;FEM;SG	N;FEM;SG
σύγχρονος	contemporáneo	σύγχρονος	contemporáneo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
σύγχρονος	contemporánea	σύγχρονος	contemporáneo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
αυτοκρατορική	imperial	αυτοκρατορικός	imperial	ADJ;NOM;FEM;SG	ADJ;SG
συνοδεία	comitiva	συνοδείο	comitiva	N;ACC;FEM;SG	N;FEM;SG
συνοδεία	séquito	συνοδείο	séquito	N;ACC;FEM;SG	N;MASC;SG
συνοδεία	escolta	συνοδείο	escolta	N;ACC;FEM;SG	N;SG
συνοδεία	acompañamiento	συνοδείο	acompañamiento	N;ACC;FEM;SG	N;MASC;SG
συνοδεία	acompañante	συνοδείο	acompañante	N;ACC;FEM;SG	N;SG
γραμμική	lineal	γραμμικός	lineal	ADJ;NOM;FEM;SG	ADJ;SG
χρονολογία	cronología	χρονολογία	cronología	N;NOM;FEM;SG	N;FEM;SG
συριζα	syriza	συριζα	syrizar	N	N;FEM;SG
όχημα	vehículo	όχημα	vehículo	N;NOM;NEUT;SG	N;MASC;SG
όχημα	vehiculo	όχημα	vehiculo	N;NOM;NEUT;SG	N;MASC;SG
σωματίδια	partículas	σωματίδιο	partícula	N;NOM;NEUT;PL	N;FEM;PL
σωματίδια	partículas	σωματίδιο	partícula	N;NOM;NEUT;PL	N;FEM;PL
ανόδου	ánodo	άνοδος	ánodo	N;GEN;FEM;SG	N;MASC;SG
σχεδίαση	empate	σχεδίαση	empate	N;ACC;FEM;SG	N;MASC;SG
σχεδίαση	sorteo	σχεδίαση	sorteo	N;ACC;FEM;SG	N;MASC;SG
σχεδίαση	concepción	σχεδίαση	concepción	N;ACC;FEM;SG	N;FEM;SG
σχεδίαση	diseño	σχεδίαση	diseño	N;ACC;FEM;SG	N;MASC;SG
κίνδυνοι	riesgos	κίνδυνος	riesgo	N;NOM;MASC;PL	N;MASC;PL
κίνδυνοι	peligros	κίνδυνος	peligro	N;NOM;MASC;PL	N;MASC;PL
κίνδυνοι	riesgos	κίνδυνος	riesgo	N;NOM;MASC;PL	N;MASC;PL
κίνδυνοι	peligros	κίνδυνος	peligro	N;NOM;MASC;PL	N;MASC;PL
δικαιοδοσία	jurisdicción	δικαιοδοσία	jurisdicción	N;NOM;FEM;SG	N;FEM;SG
δικαιοδοσία	competencia	δικαιοδοσία	competencia	N;NOM;FEM;SG	N;FEM;SG
μηνύματα	mensajes	μήνυμα	mensaje	N;NOM;NEUT;PL	N;MASC;PL
καρδιακή	cardiaca	καρδιακός	cardiaco	ADJ;NOM;FEM;SG	ADJ;FEM;SG
καρδιακή	cardíaco	καρδιακός	cardíaco	ADJ;NOM;FEM;SG	ADJ;MASC;SG
απόγευμα	noche	απόγευμα	noche	N;NOM;NEUT;SG	N;FEM;SG
απόγευμα	velada	απόγευμα	velado	N;NOM;NEUT;SG	N;FEM;SG
επίτευξη	logro	επίτευξη	logro	N;ACC;FEM;SG	N;MASC;SG
παράταξη	alineación	παράταξη	alineación	N;ACC;FEM;SG	N;FEM;SG
νου	mente	νου	mente	N;NOM;NEUT;SG	N;FEM;SG
φωλιά	nido	φωλιός	nido	N;NOM;FEM;SG	N;MASC;SG
φωλιά	guarida	φωλιός	guarida	N;NOM;FEM;SG	N;FEM;SG
επιθετικοί	agresivos	επιθετικός	agresivo	ADJ;NOM;MASC;PL	ADJ;MASC;PL
επιθετικοί	agresivas	επιθετικός	agresivo	ADJ;NOM;MASC;PL	ADJ;FEM;PL
φορέας	organizacion	φορέας	organizacion	N;NOM;MASC;SG	N;FEM;SG
φορέας	organización	φορέας	organización	N;NOM;MASC;SG	N;FEM;SG
φορέας	porteador	φορέας	porteador	N;NOM;MASC;SG	N;MASC;SG
φορέας	transportista	φορέας	transportista	N;NOM;MASC;SG	N;SG
φορέας	institución	φορέας	institución	N;NOM;MASC;SG	N;FEM;SG
διαβάσει	lea	διαβάζω	leer	V;PFV;NFIN;ACT	V;IMP;SG;3;FIN
διαβάσει	leer	διαβάζω	leer	V;PFV;NFIN;ACT	V;NFIN
πνευματικό	espiritual	πνευματικός	espiritual	ADJ;NOM;NEUT;SG	ADJ;SG
σφάλμα	error	σφάλμα	error	N;NOM;NEUT;SG	N;MASC;SG
οδηγώντας	liderando	οδηγώ	liderar	V;IPFV;V.CVB;ACT	V;V.MSDR
οδηγώντας	liderar	οδηγώ	liderar	V;IPFV;V.CVB;ACT	V;NFIN
θεμέλια	cimientos	θεμέλιο	cimiento	N;NOM;NEUT;PL	N;MASC;PL
θεμέλια	cimientos	θεμέλιο	cimiento	N;NOM;NEUT;PL	N;MASC;PL
θεμέλια	fundaciones	θεμέλιο	fundación	N;NOM;NEUT;PL	N;FEM;PL
θεμέλια	fundamentos	θεμέλιο	fundamento	N;NOM;NEUT;PL	N;MASC;PL
δήμαρχοι	alcaldes	δήμαρχος	alcalde	N;NOM;MASC;PL	N;MASC;PL
ηφαίστειο	volcán	ηφαίστειο	volcán	N;NOM;NEUT;SG	N;MASC;SG
πλάκες	planchas	πλάκη	plancha	N;NOM;FEM;PL	N;FEM;PL
πλάκες	placas	πλάκη	placa	N;NOM;FEM;PL	N;FEM;PL
πλάκες	chapas	πλάκη	chapa	N;NOM;FEM;PL	N;FEM;PL
πλάκες	platos	πλάκη	plato	N;NOM;FEM;PL	N;MASC;PL
επηρεάζει	afecta	επηρεάζω	afectar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
τριάδα	trinity	τριάδα	trinity	N;NOM;FEM;SG	N;MASC;SG
τριάδα	trinidad	τριάδα	trinidad	N;NOM;FEM;SG	N;FEM;SG
νομάρχης	prefecto	νομάρχης	prefecto	N;NOM;MASC;SG	N;MASC;SG
συνεχόμενη	continuo	συνεχόμενος	continuo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
συνεχόμενη	continua	συνεχόμενος	continuo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
θεούς	dioses	θεός	dios	N;ACC;MASC;PL	N;MASC;PL
υποδηλώνει	indica	υποδηλώνω	indicar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
υποδηλώνει	sugiere	υποδηλώνω	sugerir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
μαύρος	black	μαύρος	black	N;NOM;MASC;SG	N
μηχανικό	mecánico	μηχανικός	mecánico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
μηχανικό	mecánica	μηχανικός	mecánico	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ισχύουν	aplicar	ισχύω	aplicar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
νικητή	ganador	νικητής	ganador	N;ACC;MASC;SG	N;MASC;SG
νικητή	vencedor	νικητής	vencedor	N;ACC;MASC;SG	N;MASC;SG
εκθέματα	exposiciones	έκθεμα	exposición	N;NOM;NEUT;PL	N;FEM;PL
εκθέματα	exhibiciones	έκθεμα	exhibición	N;NOM;NEUT;PL	N;FEM;PL
ολυμπιακή	olímpica	ολυμπιακός	olímpico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ολυμπιακή	olímpico	ολυμπιακός	olímpico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
δικαστήρια	tribunales	δικαστήρι	tribunal	N;NOM;NEUT;PL	N;MASC;PL
δικαστήρια	cortes	δικαστήρι	corte	N;NOM;NEUT;PL	N;MASC;PL
αυτοκράτορες	emperadores	αυτοκράτορα	emperador	N;NOM;MASC;PL	N;MASC;PL
τόξο	arc	τόξο	arc	N;NOM;NEUT;SG	N
τόξο	arco	τόξο	arco	N;NOM;NEUT;SG	N;MASC;SG
τόξο	ballesta	τόξο	ballesta	N;NOM;NEUT;SG	N;FEM;SG
τόξο	moño	τόξο	moño	N;NOM;NEUT;SG	N;MASC;SG
τόξο	reverencia	τόξο	reverencia	N;NOM;NEUT;SG	N;FEM;SG
τόξο	arco	τόξο	arco	N;NOM;NEUT;SG	N;MASC;SG
τόξο	proa	τόξο	proa	N;NOM;NEUT;SG	N;FEM;SG
τόξο	bow	τόξο	bow	N;NOM;NEUT;SG	N
ρύθμιση	configuración	ρύθμιση	configuración	N;ACC;FEM;SG	N;FEM;SG
πόνο	dolor	πόνο	dolor	N;ACC;MASC;SG	N;MASC;SG
εκπροσώπους	representantes	εκπρόσωπος	representante	N;NOM;MASC;PL	N;PL
κρατά	mantiene	κρατός	mantener	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
έξοδα	gastos	έξοδο	gasto	N;NOM;NEUT;PL	N;MASC;PL
έξοδα	costos	έξοδο	costo	N;NOM;NEUT;PL	N;MASC;PL
έξοδα	costes	έξοδο	coste	N;NOM;NEUT;PL	N;MASC;PL
ζευγάρια	parejas	ζευγάριο	pareja	N;NOM;NEUT;PL	N;FEM;PL
ζευγάρια	pares	ζευγάριο	par	N;NOM;NEUT;PL	N;MASC;PL
ζευγάρια	parejas	ζευγάριο	pareja	N;NOM;NEUT;PL	N;FEM;PL
σουλεϊμάν	suleiman	σουλεϊμάν	suleimar	N;NOM;MASC;SG	N;MASC;SG
διεργασία	proceso	διεργασία	proceso	N;NOM;FEM;SG	N;MASC;SG
διάσκεψη	conferencia	διάσκεψη	conferencia	N;NOM;FEM;SG	N;FEM;SG
αδελφοί	hermanos	αδελφός	hermano	N;NOM;MASC;PL	N;MASC;PL
αδελφοί	hermanos	αδελφός	hermano	N;NOM;MASC;PL	N;MASC;PL
αδελφοί	brothers	αδελφός	brothers	N;NOM;MASC;PL	N;MASC;PL
οικουμενικό	ecuménico	οικουμενικός	ecuménico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
διαλύτες	solventes	διαλύτης	solvente	N;NOM;MASC;PL	N;PL
διαλύτες	disolventes	διαλύτης	disolvente	N;NOM;MASC;PL	N;PL
άλογα	caballos	άλογος	caballo	N;NOM;NEUT;PL	N;MASC;PL
όφελος	provecho	όφελος	provecho	N;ACC;NEUT;SG	N;MASC;SG
όφελος	beneficio	όφελος	beneficio	N;ACC;NEUT;SG	N;MASC;SG
σπάνιο	rara	σπάνιος	raro	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
σπάνιο	raro	σπάνιος	raro	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
παλαιστές	luchadores	παλαιστής	luchador	N;NOM;MASC;PL	N;MASC;PL
ιππικό	caballería	ιππικός	caballería	N;ACC;MASC;SG	N;FEM;SG
σκοτώνει	mata	σκοτώνω	matar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
αετός	águila	αετός	águila	N;NOM;MASC;SG	N;FEM;SG
αετός	eagle	αετός	eagle	N;NOM;MASC;SG	N;SG
αετός	aguila	αετός	aguilar	N;NOM;MASC;SG	N;FEM;SG
πείραμα	experimentación	πείραμα	experimentación	N;NOM;NEUT;SG	N;FEM;SG
πείραμα	experimento	πείραμα	experimento	N;NOM;NEUT;SG	N;MASC;SG
κρέας	carne	κρέος	carne	N;NOM;NEUT;SG	N;FEM;SG
επαγγελματικά	profesionalmente	επαγγελματικά	profesionalmente	ADV	ADV
επιφάνειες	superficies	επιφάνεια	superficie	N;NOM;FEM;PL	N;FEM;PL
καθαρή	neto	καθερός	neto	ADJ;NOM;FEM;SG	ADJ;MASC;SG
καθαρή	neta	καθερός	neta	ADJ;NOM;FEM;SG	ADJ;FEM;SG
καθαρή	pura	καθερός	puro	ADJ;NOM;FEM;SG	ADJ;FEM;SG
καθαρή	puro	καθερός	puro	ADJ;NOM;FEM;SG	ADJ;MASC;SG
καθαρή	limpio	καθερός	limpio	ADJ;NOM;FEM;SG	ADJ;MASC;SG
καθαρή	limpia	καθερός	limpio	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αποδεκτό	aceptable	αποδεκτός	aceptable	ADJ;NOM;NEUT;SG	ADJ;SG
κοπέλα	novia	κοπέλα	novia	N;NOM;FEM;SG	N;FEM;SG
κοπέλα	chica	κοπέλα	chica	N;NOM;FEM;SG	N;FEM;SG
κοπέλα	niña	κοπέλα	niña	N;NOM;FEM;SG	N;FEM;SG
κοπέλα	muchacha	κοπέλα	muchacha	N;NOM;FEM;SG	N;FEM;SG
σώσει	ahorrar	σώνω	ahorrar	V;PFV;IND;SG;3;FIN;ACT	V;NFIN
σώσει	guardar	σώνω	guardar	V;PFV;IND;SG;3;FIN;ACT	V;NFIN
σώσει	salvar	σώνω	salvar	V;PFV;IND;SG;3;FIN;ACT	V;NFIN
σώσει	ahorra	σώνω	ahorra	V;PFV;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
ειρηνικού	pacífico	ειρηνικός	pacífico	ADJ;GEN;NEUT;SG	ADJ;MASC;SG
κλασικό	clásica	κλασικός	clásico	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
κλασικό	clasico	κλασικός	clasico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κλασικό	clásico	κλασικός	clásico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
αιγίδα	patrocinio	αιγίδα	patrocinio	N;ACC;FEM;SG	N;MASC;SG
αιγίδα	patronato	αιγίδα	patronato	N;ACC;FEM;SG	N;MASC;SG
αιγίδα	auspicio	αιγίδα	auspicio	N;ACC;FEM;SG	N;MASC;SG
