van	din	van	din	ADP	ADP;ACC
smal	mică	smal	mic	ADJ	ADJ;INDF;FEM;SG
smal	mici	smal	mic	ADJ	ADJ;INDF;PL
smal	înguste	smal	îngust	ADJ	ADJ;INDF;FEM;PL
smal	îngustă	smal	îngust	ADJ	ADJ;INDF;FEM;SG
smal	îngust	smal	îngust	ADJ	ADJ;INDF;MASC;SG
itf	itf	itf	itf	N;MASC+FEM;SG	N;MASC
ondergrond	substrat	ondergrond	substrat	N;MASC+FEM;SG	N;INDF;MASC;SG
takken	ramuri	tak	ram	N;PL	N;INDF;FEM;PL
takken	crengi	tak	creangă	N;PL	N;INDF;FEM;PL
takken	sucursale	tak	sucursală	N;PL	N;INDF;FEM;PL
takken	ramurile	tak	ram	N;PL	N;DEF;FEM;PL
mod	mod	mod	mod	N;MASC+FEM;SG	N;INDF;MASC;SG
soul	sufletul	soul	suflet	N;MASC+FEM;SG	N;DEF;MASC;SG
soul	suflet	soul	suflet	N;MASC+FEM;SG	N;INDF;MASC;SG
soul	soul	soul	sou	N;MASC+FEM;SG	N;INDF;MASC;SG
map	director	map	director	N;MASC+FEM;SG	N;INDF;MASC;SG
map	directorul	map	director	N;MASC+FEM;SG	N;DEF;MASC;SG
map	dosar	map	dosar	N;MASC+FEM;SG	N;INDF;MASC;SG
map	dosarul	map	dosar	N;MASC+FEM;SG	N;DEF;MASC;SG
vertegenwoordigers	reprezentanti	vertegenwoordiger	reprezentant	N;PL	N;INDF;MASC;PL
vertegenwoordigers	reprezentanți	vertegenwoordiger	reprezentant	N;PL	N;INDF;MASC;PL
vertegenwoordigers	reprezentanții	vertegenwoordiger	reprezentant	N;PL	N;DEF;MASC;PL
voorbereiding	preparat	voorbereiding	prepara	N;MASC+FEM;SG	N;INDF;MASC;SG
voorbereiding	pregatire	voorbereiding	pregatire	N;MASC+FEM;SG	N;INDF;FEM;SG
voorbereiding	pregătire	voorbereiding	pregătire	N;MASC+FEM;SG	N;INDF;FEM;SG
voorbereiding	pregătirea	voorbereiding	pregătire	N;MASC+FEM;SG	N;DEF;FEM;SG
voorbereiding	pregătirea	voorbereiding	pregătire	N;MASC+FEM;SG	N;DEF;FEM;SG
definitieve	definitivă	definitief	definitiv	ADJ	ADJ;INDF;FEM;SG
definitieve	definitive	definitief	definitiv	ADJ	ADJ;INDF;FEM;PL
godin	zeita	godin	zeita	N;MASC+FEM;SG	N;DEF;FEM;SG
godin	zeiţa	godin	zeipă	N;MASC+FEM;SG	N;DEF;FEM;SG
roze	pink	roze	pink	N;MASC+FEM;SG	N;INDF;MASC;SG
stedelijke	urban	stedelijk	urban	ADJ	ADJ;INDF;MASC;SG
stedelijke	urbane	stedelijk	urban	ADJ	ADJ;INDF;FEM;PL
stedelijke	urbană	stedelijk	urban	ADJ	ADJ;INDF;FEM;SG
robinson	robinson	robinson	robinson	N;MASC+FEM;SG	N;INDF;MASC;SG
botanische	botanică	botanisch	botanic	ADJ	ADJ;INDF;FEM;SG
hal	hal	hal	hal	N;MASC+FEM;SG	N;INDF;MASC;SG
rotsen	stânci	rotsen	stâncă	N;PL	N;INDF;FEM;PL
rotsen	pietre	rotsen	piatră	N;PL	N;INDF;FEM;PL
rotsen	roci	rotsen	rocă	N;PL	N;INDF;FEM;PL
rotsen	stânci	rotsen	stâncă	N;PL	N;INDF;FEM;PL
dialecten	dialecte	dialect	dialect	N;PL	N;INDF;FEM;PL
corporation	corporation	corporation	corporation	N;MASC+FEM;SG	N;INDF;MASC;SG
nomineren	nominaliza	nomineren	nominaliza	V;NFIN	V;IND;SG;3;IPFV;FIN
associatie	asociația	associatie	asociație	N;MASC+FEM;SG	N;DEF;FEM;SG
associatie	asociatia	associatie	asociatie	N;MASC+FEM;SG	N;DEF;FEM;SG
associatie	asociație	associatie	asociație	N;MASC+FEM;SG	N;INDF;FEM;SG
associatie	asocierea	associatie	asociere	N;MASC+FEM;SG	N;DEF;FEM;SG
associatie	asociere	associatie	asociere	N;MASC+FEM;SG	N;INDF;FEM;SG
vera	vera	vera	vera	N;MASC+FEM;SG	N;DEF;FEM;SG
klassiek	clasică	klassiek	clasic	ADJ	ADJ;INDF;FEM;SG
klassiek	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
klassiek	clasică	klassiek	clasic	ADJ	ADJ;INDF;FEM;SG
klassiek	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
index	indexul	index	index	N;MASC+FEM;SG	N;DEF;MASC;SG
index	indicele	index	indice	N;MASC+FEM;SG	N;DEF;MASC;SG
koreaanse	coreean	koreaans	coreean	ADJ	ADJ;INDF;MASC;SG
schimmel	mucegai	schimmel	mucegai	N;MASC+FEM;SG	N;INDF;MASC;SG
schimmel	ciupercă	schimmel	ciuperc	N;MASC+FEM;SG	N;INDF;FEM;SG
schimmel	ciuperca	schimmel	ciuperca	N;MASC+FEM;SG	N;DEF;FEM;SG
schimmel	mucegai	schimmel	mucegai	N;MASC+FEM;SG	N;INDF;MASC;SG
processen	procesele	proces	proces	N;PL	N;DEF;FEM;PL
processen	proceselor	proces	proces	N;PL	N;DEF;FEM;PL
processen	procese	proces	proces	N;PL	N;INDF;FEM;PL
belasting	taxare	belasting	taxare	N;MASC+FEM;SG	N;INDF;FEM;SG
belasting	impozitare	belasting	impozitare	N;MASC+FEM;SG	N;INDF;FEM;SG
belasting	impozitarea	belasting	impozitare	N;MASC+FEM;SG	N;DEF;FEM;SG
belasting	taxa	belasting	taxă	N;MASC+FEM;SG	N;DEF;FEM;SG
belasting	tax	belasting	tax	N;MASC+FEM;SG	N;INDF;MASC;SG
belasting	taxă	belasting	taxă	N;MASC+FEM;SG	N;INDF;FEM;SG
belasting	impozit	belasting	impozit	N;MASC+FEM;SG	N;INDF;MASC;SG
diplomaat	diplomat	diplomaat	diplomat	N;MASC+FEM;SG	N;INDF;MASC;SG
diplomaat	diplomatul	diplomaat	diplomat	N;MASC+FEM;SG	N;DEF;MASC;SG
vasteland	continent	vasteland	continent	N;NEUT;SG	N;INDF;MASC;SG
conferentie	conferința	conferentie	conferință	N;MASC+FEM;SG	N;DEF;FEM;SG
conferentie	conferinta	conferentie	conferinta	N;MASC+FEM;SG	N;DEF;FEM;SG
conferentie	conferință	conferentie	conferință	N;MASC+FEM;SG	N;INDF;FEM;SG
conferentie	conferinţa	conferentie	conferinga	N;MASC+FEM;SG	N;DEF;FEM;SG
ramen	ferestre	raam	fereastră	N;PL	N;INDF;FEM;PL
ramen	geamuri	raam	geam	N;PL	N;INDF;FEM;PL
ramen	ferestrele	raam	fereastră	N;PL	N;DEF;FEM;PL
uitvinder	inventatorul	uitvinder	inventator	N;MASC+FEM;SG	N;DEF;MASC;SG
uitvinder	inventator	uitvinder	inventator	N;MASC+FEM;SG	N;INDF;MASC;SG
sul	sul	sul	sul	N;MASC+FEM;SG	N;INDF;MASC;SG
sterven	mor	sterven	muri	V;NFIN	V;IND;PL;3;PRS;FIN
sterven	mori	sterven	muri	V;NFIN	V;IND;SG;2;PRS;FIN
sterven	mor	sterven	muri	V;NFIN	V;IND;PL;3;PRS;FIN
boodschap	mesajul	boodschap	mesaj	N;MASC+FEM;SG	N;DEF;MASC;SG
boodschap	mesaj	boodschap	mesaj	N;MASC+FEM;SG	N;INDF;MASC;SG
perzische	persan	perzisch	persan	ADJ	ADJ;INDF;MASC;SG
kring	cercul	kring	cerc	N;MASC+FEM;SG	N;DEF;MASC;SG
kring	circle	kring	circlu	N;MASC+FEM;SG	N;INDF;MASC;SG
kring	cerc	kring	cerc	N;MASC+FEM;SG	N;INDF;MASC;SG
boedapest	budapesta	boedapest	budapest	N;MASC+FEM;SG	N;DEF;FEM;SG
oproep	apel	oproep	apel	N;MASC+FEM;SG	N;INDF;MASC;SG
oproep	call	oproep	call	N;MASC+FEM;SG	N;INDF;MASC;SG
cirkel	cercul	cirkel	cerc	N;MASC+FEM;SG	N;DEF;MASC;SG
cirkel	circle	cirkel	circlu	N;MASC+FEM;SG	N;INDF;MASC;SG
cirkel	cerc	cirkel	cerc	N;MASC+FEM;SG	N;INDF;MASC;SG
altaar	altarul	altaar	altar	N;NEUT;SG	N;DEF;MASC;SG
altaar	altar	altaar	altar	N;NEUT;SG	N;INDF;MASC;SG
altaar	altarul	altaar	altar	N;NEUT;SG	N;DEF;MASC;SG
altaar	altar	altaar	altar	N;NEUT;SG	N;INDF;MASC;SG
exact	exacte	exact	exact	ADJ	ADJ;INDF;FEM;PL
exact	exacta	exact	exacta	ADJ	ADJ;DEF;FEM;SG
exact	exactă	exact	exact	ADJ	ADJ;INDF;FEM;SG
bisschoppen	episcopi	bisschop	episcop	N;PL	N;INDF;MASC;PL
kong	kong	kongen	kong	N;MASC+FEM;SG	N;INDF;MASC;SG
fiets	bicicletă	fiets	bicicletă	N;MASC+FEM;SG	N;INDF;FEM;SG
fiets	bicicleta	fiets	bicicletă	N;MASC+FEM;SG	N;DEF;FEM;SG
overeenstemming	conformitatea	overeenstemming	conformitate	N;MASC+FEM;SG	N;DEF;FEM;SG
overeenstemming	conformitate	overeenstemming	conformitate	N;MASC+FEM;SG	N;INDF;FEM;SG
handelingen	acte	handeling	act	N;PL	N;INDF;FEM;PL
materieel	echipament	materieel	echipament	N;NEUT;SG	N;INDF;MASC;SG
materieel	echipare	materieel	echipare	N;NEUT;SG	N;INDF;FEM;SG
hoofdredacteur	editorul	hoofdredacteur	editor	N;MASC+FEM;SG	N;DEF;MASC;SG
hoofdredacteur	redactor	hoofdredacteur	redactor	N;MASC+FEM;SG	N;INDF;MASC;SG
hoofdredacteur	editor	hoofdredacteur	editor	N;MASC+FEM;SG	N;INDF;MASC;SG
kenmerk	caracteristica	kenmerk	caracteristică	N;NEUT;SG	N;DEF;FEM;SG
kenmerk	caracteristică	kenmerk	caracteristică	N;NEUT;SG	N;INDF;FEM;SG
kenmerk	caracteristica	kenmerk	caracteristică	N;NEUT;SG	N;DEF;FEM;SG
kenmerk	caracteristică	kenmerk	caracteristică	N;NEUT;SG	N;INDF;FEM;SG
kenmerk	trăsătură	kenmerk	trăsătură	N;NEUT;SG	N;INDF;FEM;SG
vice	viciul	vice	viciu	N;MASC+FEM;SG	N;DEF;MASC;SG
vice	viciu	vice	viciu	N;MASC+FEM;SG	N;INDF;MASC;SG
herfst	toamna	herfst	toamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
herfst	toamnă	herfst	toamnă	N;MASC+FEM;SG	N;INDF;FEM;SG
herfst	toamna	herfst	toamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
vloeistof	fluid	vloeistof	fluid	N;MASC+FEM;SG	N;INDF;MASC;SG
vloeistof	lichid	vloeistof	lichid	N;MASC+FEM;SG	N;INDF;MASC;SG
vloeistof	lichid	vloeistof	lichid	N;MASC+FEM;SG	N;INDF;MASC;SG
toeristen	turistii	toerist	turist	N;PL	N;DEF;MASC;PL
toeristen	turisti	toerist	turisti	N;PL	N;INDF;MASC;PL
adviseur	consultant	adviseur	consultant	N;MASC+FEM;SG	N;INDF;MASC;SG
adviseur	consultantul	adviseur	consultant	N;MASC+FEM;SG	N;DEF;MASC;SG
adviseur	consilier	adviseur	consilier	N;MASC+FEM;SG	N;INDF;MASC;SG
adviseur	consilier	adviseur	consilier	N;MASC+FEM;SG	N;INDF;MASC;SG
adviseur	consilier	adviseur	consilier	N;MASC+FEM;SG	N;INDF;MASC;SG
signaal	semnal	signaal	semnal	N;NEUT;SG	N;INDF;MASC;SG
signaal	semnalul	signaal	semnal	N;NEUT;SG	N;DEF;MASC;SG
brood	pâine	brood	pâine	N;NEUT;SG	N;INDF;FEM;SG
brood	pâinea	brood	pâine	N;NEUT;SG	N;DEF;FEM;SG
horn	corn	horn	corn	N;MASC+FEM;SG	N;INDF;MASC;SG
horn	cornul	horn	corn	N;MASC+FEM;SG	N;DEF;MASC;SG
horn	horn	horn	horn	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	schimb	ruil	schimb	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	swap	ruil	swap	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	schimb	ruil	schimb	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	schimbul	ruil	schimb	N;MASC+FEM;SG	N;DEF;MASC;SG
permanent	permanente	permanent	permanent	ADJ	ADJ;INDF;FEM;PL
permanent	permanenta	permanent	permanent	ADJ	ADJ;DEF;FEM;SG
permanent	permanentă	permanent	permanent	ADJ	ADJ;INDF;FEM;SG
verlenging	prelungirea	verlenging	prelungire	N;MASC+FEM;SG	N;DEF;FEM;SG
verlenging	extensie	verlenging	extensie	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	prelungirea	verlenging	prelungire	N;MASC+FEM;SG	N;DEF;FEM;SG
verlenging	extindere	verlenging	extindere	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	prelungire	verlenging	prelungire	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	extensia	verlenging	extensie	N;MASC+FEM;SG	N;DEF;FEM;SG
verlenging	reînnoire	verlenging	reînnoire	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	reînnoirea	verlenging	reînnoire	N;MASC+FEM;SG	N;DEF;FEM;SG
michigan	michigan	michigan	michigan	N;NEUT;SG	N;INDF;MASC;SG
exacte	exacte	exact	exact	ADJ	ADJ;INDF;FEM;PL
exacte	exacta	exact	exacta	ADJ	ADJ;DEF;FEM;SG
exacte	exactă	exact	exact	ADJ	ADJ;INDF;FEM;SG
permanente	permanente	permanent	permanent	ADJ	ADJ;INDF;FEM;PL
permanente	permanenta	permanent	permanent	ADJ	ADJ;DEF;FEM;SG
permanente	permanentă	permanent	permanent	ADJ	ADJ;INDF;FEM;SG
critici	critici	criticus	critică	N;PL	N;INDF;MASC;PL
critici	criticilor	criticus	critică	N;PL	N;DEF;MASC;PL
critici	criticii	criticus	critică	N;PL	N;DEF;MASC;PL
hals	gât	hals	gât	N;MASC+FEM;SG	N;INDF;MASC;SG
hals	gâtul	hals	gât	N;MASC+FEM;SG	N;DEF;MASC;SG
vertelde	spus	vertellen	spune	V;SG;PST;FIN	V;MASC;SG;V.PTCP
meet	măsoară	meet	măsura	V;SG;PRS;FIN	V;IND;3;PRS;FIN
trompet	trompetă	trompet	trompet	N;MASC+FEM;SG	N;INDF;FEM;SG
trompet	trompeta	trompet	trompetă	N;MASC+FEM;SG	N;DEF;FEM;SG
zoet	dulci	zoet	dulce	ADJ	ADJ;INDF;PL
banks	bancile	banks	bancă	N;PL	N;DEF;FEM;PL
banks	banci	banks	bancă	N;PL	N;INDF;FEM;PL
banks	bănci	banks	bancă	N;PL	N;INDF;FEM;PL
banks	băncile	banks	bancă	N;PL	N;DEF;FEM;PL
tuinen	grădini	tuin	grădină	N;PL	N;INDF;FEM;PL
tuinen	grădinile	tuin	grădină	N;PL	N;DEF;FEM;PL
singer	cântăreață	singer	cântăreață	N;MASC+FEM;SG	N;INDF;FEM;SG
singer	singer	singer	singer	N;MASC+FEM;SG	N;INDF;MASC;SG
singer	cântăreț	singer	cântăreț	N;MASC+FEM;SG	N;INDF;MASC;SG
streep	dungă	streep	dungă	N;MASC+FEM;SG	N;INDF;FEM;SG
eerlijk	echitabil	eerlijk	echitabil	ADJ	ADJ;INDF;MASC;SG
eerlijk	onest	eerlijk	onest	ADJ	ADJ;INDF;MASC;SG
eerlijk	cinstit	eerlijk	cinsti	ADJ	ADJ;INDF;MASC;SG
belle	belle	bellen	belle	N;MASC+FEM;SG	N;INDF;MASC;SG
greep	prindere	greep	prindere	N;MASC+FEM;SG	N;INDF;FEM;SG
greep	strângere	greep	strângere	N;MASC+FEM;SG	N;INDF;FEM;SG
ervaringen	experiente	ervaring	experient	N;PL	N;INDF;FEM;PL
ervaringen	experiențe	ervaring	experiență	N;PL	N;INDF;FEM;PL
begrippen	notiuni	begrip	notiune	N;PL	N;INDF;FEM;PL
begrippen	concepte	begrip	concept	N;PL	N;INDF;FEM;PL
begrippen	conceptele	begrip	concept	N;PL	N;DEF;FEM;PL
mit	mit	mit	mit	N;MASC+FEM;SG	N;INDF;MASC;SG
mit	mit	mit	mit	N;MASC+FEM;SG	N;INDF;MASC;SG
reserve	rezerva	reserve	rezervă	N;MASC+FEM;SG	N;DEF;FEM;SG
verwijzingen	referiri	verwijzing	referire	N;PL	N;INDF;FEM;PL
verwijzingen	trimiteri	verwijzing	trimitere	N;PL	N;INDF;FEM;PL
verwijzingen	referințe	verwijzing	referință	N;PL	N;INDF;FEM;PL
verwijzingen	trimiteri	verwijzing	trimitere	N;PL	N;INDF;FEM;PL
scheidsrechter	arbitru	scheidsrechter	arbitru	N;MASC+FEM;SG	N;INDF;MASC;SG
scheidsrechter	arbitrul	scheidsrechter	arbitru	N;MASC+FEM;SG	N;DEF;MASC;SG
scheidsrechter	arbitru	scheidsrechter	arbitru	N;MASC+FEM;SG	N;INDF;MASC;SG
geschriften	scrieri	geschrift	scriere	N;PL	N;INDF;FEM;PL
geschriften	scrierile	geschrift	scriere	N;PL	N;DEF;FEM;PL
lente	primavara	lente	primavară	N;MASC+FEM;SG	N;DEF;FEM;SG
lente	primăvară	lente	primăvară	N;MASC+FEM;SG	N;INDF;FEM;SG
lente	primăvara	lente	primăvară	N;MASC+FEM;SG	N;DEF;FEM;SG
lente	izvor	lente	izvor	N;MASC+FEM;SG	N;INDF;MASC;SG
lente	spring	lente	springe	N;MASC+FEM;SG	N;INDF;MASC;SG
lente	primavara	lente	primavară	N;MASC+FEM;SG	N;DEF;FEM;SG
lissabon	lisbon	lissabon	lisbon	N;NEUT;SG	N;INDF;MASC;SG
piloot	pilot	piloot	pilot	N;MASC+FEM;SG	N;INDF;MASC;SG
beurs	bursă	beurs	bursă	N;MASC+FEM;SG	N;INDF;FEM;SG
beurs	bursa	beurs	bursă	N;MASC+FEM;SG	N;DEF;FEM;SG
vermijden	evitând	vermijden	evita	V;NFIN	V;V.MSDR
vermijden	evită	vermijden	evita	V;NFIN	V;IND;SG;3;PST;FIN
vermijden	evita	vermijden	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
monniken	călugări	monniken	călugare	N;PL	N;INDF;MASC;PL
sharp	sharp	sharp	sharp	N;MASC+FEM;SG	N;INDF;MASC;SG
overeenkomsten	asemănări	overeenkomsten	asemănare	N;PL	N;INDF;FEM;PL
overeenkomsten	acorduri	overeenkomsten	acord	N;PL	N;INDF;FEM;PL
overeenkomsten	acordurile	overeenkomsten	acord	N;PL	N;DEF;FEM;PL
pont	pont	pont	pont	N;MASC+FEM;SG	N;INDF;MASC;SG
spider	păianjen	spider	păianjen	N;MASC+FEM;SG	N;INDF;MASC;SG
spider	păianjenul	spider	păianjen	N;MASC+FEM;SG	N;DEF;MASC;SG
spider	paianjen	spider	paianjen	N;MASC+FEM;SG	N;INDF;MASC;SG
spider	spider	spider	spider	N;MASC+FEM;SG	N;INDF;MASC;SG
stichter	fondatorul	stichter	fondator	N;MASC+FEM;SG	N;DEF;MASC;SG
stichter	fondator	stichter	fondator	N;MASC+FEM;SG	N;INDF;MASC;SG
acteren	hotărând	acteren	hotărî	V;NFIN	V;V.MSDR
buenos	buenos	buenos	buenos	N;MASC+FEM;SG	N;INDF;MASC;SG
bescheiden	modestă	bescheiden	modestă	ADJ	ADJ;INDF;FEM;SG
bescheiden	modest	bescheiden	modest	ADJ	ADJ;INDF;MASC;SG
bescheiden	modesta	bescheiden	modest	ADJ	ADJ;DEF;FEM;SG
bescheiden	modeste	bescheiden	modest	ADJ	ADJ;INDF;FEM;PL
bescheiden	modest	bescheiden	modest	ADJ	ADJ;INDF;MASC;SG
bescheiden	umila	bescheiden	umilă	ADJ	ADJ;DEF;FEM;SG
bescheiden	umil	bescheiden	umil	ADJ	ADJ;INDF;MASC;SG
bescheiden	umilă	bescheiden	umil	ADJ	ADJ;INDF;FEM;SG
matthew	matei	matthew	mată	N;MASC+FEM;SG	N;DEF;MASC;SG
achterkant	spate	achterkant	spate	N;MASC+FEM;SG	N;INDF;MASC;SG
gedachten	gânduri	gedacht	gând	N;PL	N;INDF;FEM;PL
gedachten	gândurile	gedacht	gând	N;PL	N;DEF;FEM;PL
gedachten	ganduri	gedacht	gand	N;PL	N;INDF;FEM;PL
ochtend	dimineata	ochtend	dimineata	N;MASC+FEM;SG	N;DEF;FEM;SG
ochtend	neatza	ochtend	neatză	N;MASC+FEM;SG	N;DEF;FEM;SG
aanvulling	suplimentul	aanvulling	supliment	N;MASC+FEM;SG	N;DEF;MASC;SG
aanvulling	supliment	aanvulling	supliment	N;MASC+FEM;SG	N;INDF;MASC;SG
sterft	moare	sterven	muri	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
detail	detaliu	detail	detaliu	N;NEUT;SG	N;INDF;MASC;SG
keuken	bucătărie	keuken	bucătărie	N;MASC+FEM;SG	N;INDF;FEM;SG
keuken	gastronomie	keuken	gastronomie	N;MASC+FEM;SG	N;INDF;FEM;SG
herinnering	amintire	herinnering	amintire	N;MASC+FEM;SG	N;INDF;FEM;SG
herinnering	reamintire	herinnering	reamintire	N;MASC+FEM;SG	N;INDF;FEM;SG
herinnering	memento	herinnering	memento	N;MASC+FEM;SG	N;INDF;MASC;SG
herinnering	memorie	herinnering	memorie	N;MASC+FEM;SG	N;INDF;FEM;SG
herinnering	memoria	herinnering	memorie	N;MASC+FEM;SG	N;DEF;FEM;SG
herinnering	amintirea	herinnering	amintire	N;MASC+FEM;SG	N;DEF;FEM;SG
herinnering	amintire	herinnering	amintire	N;MASC+FEM;SG	N;INDF;FEM;SG
bachelor	burlac	bachelor	burlac	N;MASC+FEM;SG	N;INDF;MASC;SG
luke	luca	luk	luca	N;MASC+FEM;SG	N;DEF;FEM;SG
puur	pură	puur	pur	ADJ	ADJ;INDF;FEM;SG
puur	pura	puur	pura	ADJ	ADJ;DEF;FEM;SG
reputatie	reputație	reputatie	reputație	N;MASC+FEM;SG	N;INDF;FEM;SG
reputatie	reputația	reputatie	reputație	N;MASC+FEM;SG	N;DEF;FEM;SG
reputatie	reputatie	reputatie	reputatie	N;MASC+FEM;SG	N;INDF;FEM;SG
santo	santo	santo	santo	N;MASC+FEM;SG	N;INDF;MASC;SG
vernietigen	distrugând	vernietigen	distruge	V;NFIN	V;V.MSDR
vernietigen	distruge	vernietigen	distruge	V;NFIN	V;IND;SG;3;PRS;FIN
freguesia	parohia	freguesia	parohie	N;MASC+FEM;SG	N;DEF;FEM;SG
freguesia	parohie	freguesia	parohie	N;MASC+FEM;SG	N;INDF;FEM;SG
verovering	cucerire	verovering	cucerire	N;MASC+FEM;SG	N;INDF;FEM;SG
verovering	cucerirea	verovering	cucerire	N;MASC+FEM;SG	N;DEF;FEM;SG
archipel	arhipelag	archipel	arhipelag	N;MASC+FEM;SG	N;INDF;MASC;SG
archipel	arhipelagul	archipel	arhipelag	N;MASC+FEM;SG	N;DEF;MASC;SG
posities	poziții	positie	poziție	N;PL	N;INDF;FEM;PL
posities	pozitii	positie	pozită	N;PL	N;INDF;FEM;PL
posities	pozițiile	positie	poziție	N;PL	N;DEF;FEM;PL
alliantie	alianta	alliantie	aliantă	N;MASC+FEM;SG	N;DEF;FEM;SG
alliantie	alianță	alliantie	alianță	N;MASC+FEM;SG	N;INDF;FEM;SG
alliantie	alianța	alliantie	alianță	N;MASC+FEM;SG	N;DEF;FEM;SG
hoofdkantoor	sediu	hoofdkantoor	sediu	N;NEUT;SG	N;INDF;MASC;SG
pdf	pdf	pdf	pdf	N;MASC+FEM;SG	N;INDF;MASC;SG
wraak	răzbunare	wraak	răzbunare	N;MASC+FEM;SG	N;INDF;FEM;SG
wraak	răzbunarea	wraak	răzbunare	N;MASC+FEM;SG	N;DEF;FEM;SG
wraak	razbunare	wraak	razbunare	N;MASC+FEM;SG	N;INDF;FEM;SG
wraak	răzbunare	wraak	răzbunare	N;MASC+FEM;SG	N;INDF;FEM;SG
wraak	răzbunarea	wraak	răzbunare	N;MASC+FEM;SG	N;DEF;FEM;SG
wraak	razbunare	wraak	razbunare	N;MASC+FEM;SG	N;INDF;FEM;SG
wraak	răzbunare	wraak	răzbunare	N;MASC+FEM;SG	N;INDF;FEM;SG
mello	mello	mello	mello	N;MASC+FEM;SG	N;INDF;MASC;SG
corps	corps	corps	corps	N;NEUT;SG	N;INDF;MASC;SG
isabella	isabella	isabella	isabella	N;MASC+FEM;SG	N;DEF;FEM;SG
vlinders	fluturi	vlinder	fluture	N;PL	N;INDF;MASC;PL
herkomst	origine	herkomst	origine	N;MASC+FEM;SG	N;INDF;FEM;SG
herkomst	originea	herkomst	origine	N;MASC+FEM;SG	N;DEF;FEM;SG
verdwijnt	dispare	verdwijnen	dispărea	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
stuks	bucăți	stuk	bucată	N;PL	N;INDF;FEM;PL
patroon	tipar	patroon	tipar	N;NEUT;SG	N;INDF;MASC;SG
conservatieve	conservatoare	conservatief	conservator	ADJ	ADJ;INDF;FEM
conservatieve	conservator	conservatief	conservator	ADJ	ADJ;INDF;MASC;SG
buik	burtică	buik	burtic	N;MASC+FEM;SG	N;INDF;FEM;SG
buik	stomacului	buik	stomac	N;MASC+FEM;SG	N;DEF;MASC;SG
buik	stomacul	buik	stomac	N;MASC+FEM;SG	N;DEF;MASC;SG
buik	stomac	buik	stomac	N;MASC+FEM;SG	N;INDF;MASC;SG
buik	burtă	buik	burtă	N;MASC+FEM;SG	N;INDF;FEM;SG
buik	burta	buik	burtă	N;MASC+FEM;SG	N;DEF;FEM;SG
buik	abdomenul	buik	abdomen	N;MASC+FEM;SG	N;DEF;MASC;SG
buik	abdomen	buik	abdomen	N;MASC+FEM;SG	N;INDF;MASC;SG
gepleegd	comise	plegen	comite	V;V.PTCP	V;IND;PL;3;PST;FIN
battle	luptă	battle	luptă	N;MASC+FEM;SG	N;INDF;FEM;SG
battle	bătălia	battle	bătălie	N;MASC+FEM;SG	N;DEF;FEM;SG
battle	bătălie	battle	bătălie	N;MASC+FEM;SG	N;INDF;FEM;SG
lijden	suferind	lijden	suferi	V;NFIN	V;V.MSDR
lijden	suferă	lijden	suferi	V;NFIN	V;IND;3;PRS;FIN
lijden	sufera	lijden	suferi	V;NFIN	V;IND;SG;3;IPFV;FIN
volkeren	popoare	volk	popor	N;PL	N;INDF;FEM;PL
volkeren	popoarele	volk	popor	N;PL	N;DEF;FEM;PL
biologische	biologice	biologisch	biologic	ADJ	ADJ;INDF;FEM;PL
biologische	biologic	biologisch	biologic	ADJ	ADJ;INDF;MASC;SG
biologische	biologică	biologisch	biologic	ADJ	ADJ;INDF;FEM;SG
ball	minge	ball	minge	N;MASC+FEM;SG	N;INDF;FEM;SG
ball	mingea	ball	minge	N;MASC+FEM;SG	N;DEF;FEM;SG
ball	bilă	ball	bilă	N;MASC+FEM;SG	N;INDF;FEM;SG
ball	bila	ball	bilă	N;MASC+FEM;SG	N;DEF;FEM;SG
landschappen	peisajele	landschap	peisaj	N;PL	N;DEF;FEM;PL
landschappen	peisaje	landschap	peisaj	N;PL	N;INDF;FEM;PL
archeologische	arheologice	archeologisch	arheologic	ADJ	ADJ;INDF;FEM;PL
munten	monede	munt	monede	N;PL	N;INDF;FEM;PL
munten	monezi	munt	monedă	N;PL	N;INDF;FEM;PL
munten	monedele	munt	monede	N;PL	N;DEF;FEM;PL
munten	monede	munt	monede	N;PL	N;INDF;FEM;PL
melbourne	melbourne	melbourn	melbournă	N;MASC+FEM;SG	N;INDF;MASC;SG
boerderijen	ferme	boerderij	fermă	N;PL	N;INDF;FEM;PL
boerderijen	fermele	boerderij	fermă	N;PL	N;DEF;FEM;PL
playstation	playstation	playstation	playstation	N;MASC+FEM;SG	N;INDF;MASC;SG
