per	for	per	for	ADP	ADP
blog	blogger	blog	blogge	N;MASC	N;INDF;FEM;PL
rafael	rafael	rafael	rafael	N;MASC;SG	N;INDF;MASC;SG
proteine	proteiner	proteina	proteine	N;FEM;PL	N;INDF;FEM;PL
venezuela	venezuela	venezuela	venezuel	N;FEM;SG	N;DEF;NEUT;SG
venezuela	venezuelas	venezuela	venezuel	N;FEM;SG	N;INDF;NEUT;SG
charlotte	charlotte	charlotta	charlotte	N;FEM;SG	N;INDF;MASC;SG
ram	ram	ram	ram	N;MASC	N
prefetto	prefekt	prefetto	prefekt	N;MASC;SG	N;INDF;MASC;SG
emittente	utsteder	emittente	utsted	N;FEM;SG	N;INDF;MASC;SG
león	león	león	león	N;SG	N;INDF;MASC;SG
león	leon	león	leon	N;SG	N;INDF;NEUT;SG
studioso	stipendiat	studioso	stipendiat	N;MASC;SG	N;INDF;MASC;SG
studioso	lærd	studioso	lærd	N;MASC;SG	N;INDF;MASC;SG
operatore	operatør	operatore	operatør	N;MASC;SG	N;INDF;MASC;SG
operatore	handelsmann	operatore	handelsmann	N;MASC;SG	N;INDF;MASC;SG
scioglimento	oppløsning	scioglimento	oppløsning	N;MASC;SG	N;INDF;FEM;SG
roland	roland	roland	roland	N;MASC	N;INDF;MASC;SG
farmaci	legemidler	farmaco	legemiddel	N;MASC;PL	N;INDF;FEM;PL
assassinio	drap	assassinio	drap	N;MASC;SG	N;INDF;NEUT;SG
assassinio	mord	assassinio	mord	N;MASC;SG	N;INDF;NEUT;SG
assassinio	attentat	assassinio	attentat	N;MASC;SG	N;INDF;NEUT;SG
rinascimento	renessansen	rinascimento	renessanse	N;MASC;SG	N;DEF;MASC;SG
poliziotto	purk	poliziotto	purk	N;MASC;SG	N;INDF;MASC;SG
poliziotto	politimann	poliziotto	politimann	N;MASC;SG	N;INDF;MASC;SG
poliziotto	snut	poliziotto	snu	N;MASC;SG	N;INDF;MASC;SG
poliziotto	cop	poliziotto	cop	N;MASC;SG	N
poliziotto	politimannen	poliziotto	politimann	N;MASC;SG	N;DEF;MASC;SG
poliziotto	politimann	poliziotto	politimann	N;MASC;SG	N;INDF;MASC;SG
inno	salme	inno	salme	N;MASC;SG	N;INDF;FEM;SG
inno	anthem	inno	anthem	N;MASC;SG	N;INDF;MASC;SG
inno	hymne	inno	hymne	N;MASC;SG	N;INDF;FEM;SG
andrej	andrej	andrej	andrej	N;MASC;SG	N;INDF;MASC;SG
andrej	andrej	andrej	andrej	N;MASC;SG	N;INDF;MASC;SG
andrej	andrej	andrej	andrej	N;MASC;SG	N;INDF;MASC;SG
andrej	andrei	andrej	andrei	N;MASC;SG	N
sat	sittet	sat	sittet	N	N;INDF;MASC;SG
sat	lø	sat	lø	N	N;INDF;MASC;SG
major	majoren	major	major	N	N;DEF;MASC;SG
major	major	major	major	N	N;INDF;MASC;SG
major	dur	major	dur	N	N;INDF;MASC;SG
major	avdelingsleder	major	avdelingslede	N	N;INDF;FEM;PL
classic	klassiker	classic	klassiker	N	N;INDF;MASC;SG
classic	classic	classic	classic	N	N
linda	linda	linda	linde	N;FEM;SG	N;INDF;FEM;SG
fisso	fast	fisso	fast	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
fisso	reparert	fisso	reparere	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
giuria	jury	giuria	jury	N;FEM;SG	N;INDF;MASC;SG
giuria	juryen	giuria	jury	N;FEM;SG	N;DEF;MASC;SG
eredi	arvingene	erede	arving	N;PL	N;DEF;FEM;PL
eredi	arvinger	erede	arvinger	N;PL	N;INDF;FEM;PL
roll	rulle	roll	rulle	N;MASC	N;INDF;FEM;SG
roll	roll	roll	roll	N;MASC	N;INDF;MASC;SG
roll	rull	roll	rull	N;MASC	N;INDF;MASC;SG
voli	flyreiser	volo	flyreise	N;MASC;PL	N;INDF;FEM;PL
voli	flyvninger	volo	flyvninger	N;MASC;PL	N;INDF;FEM;PL
strega	trollkvinne	stregare	trollkvinne	N;FEM;SG	N;INDF;FEM;SG
strega	witch	stregare	witch	N;FEM;SG	N
serio	alvorlig	serio	alvorlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
serio	seriøs	serio	seriøs	ADJ;MASC;SG	ADJ;INDF;SG
normandia	normandie	normandia	normandie	N;FEM;SG	N;INDF;MASC;SG
benevento	benevento	benevento	benevento	N;MASC;SG	N;INDF;MASC;SG
tradimento	forræderi	tradimento	forræderi	N;MASC;SG	N;INDF;FEM;SG
tradimento	svik	tradimento	svik	N;MASC;SG	N;INDF;NEUT;SG
tradimento	forræderi	tradimento	forræderi	N;MASC;SG	N;INDF;FEM;SG
tradimento	forræderi	tradimento	forræderi	N;MASC;SG	N;INDF;FEM;SG
spiegato	forklarte	spiegare	forklare	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
maglie	trøyene	maglia	trøye	N;FEM;PL	N;DEF;FEM;PL
maglie	trøyer	maglia	trøye	N;FEM;PL	N;INDF;FEM;PL
maglie	skjorter	maglia	skjorter	N;FEM;PL	N;INDF;FEM;PL
franca	frank	franca	frank	N;FEM;SG	N;MASC
franca	franca	franca	franca	N;FEM;SG	N
demone	daemon	demone	daemon	N;MASC;SG	N;INDF;MASC;SG
demone	demon	demone	demon	N;MASC;SG	N;INDF;MASC;SG
demone	djevel	demone	djevel	N;MASC;SG	N;INDF;MASC;SG
scale	trapper	scala	trappe	N;FEM;PL	N;INDF;FEM;PL
grano	korn	grano	korn	N;MASC;SG	N;INDF;NEUT;SG
grano	hvete	grano	hvete	N;MASC;SG	N;INDF;MASC;SG
grano	wheat	grano	wheat	N;MASC;SG	N
delegato	delegert	delegato	delegere	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
fernández	fernandez	fernández	fernandez	N;FEM;SG	N;DEF;MASC;SG
fernández	fernández	fernández	fernández	N;FEM;SG	N;DEF;MASC;SG
earth	jorden	earth	jord	N	N;DEF;MASC;SG
earth	jorda	earth	jord	N	N;DEF;FEM;SG
earth	jord	earth	jord	N	N;INDF;FEM;SG
earth	earth	earth	earth	N	N
pastore	hyrde	pastore	hyrde	N;MASC;SG	N;INDF;MASC;SG
pastore	gjeter	pastore	gjete	N;MASC;SG	N;INDF;MASC;SG
pastore	pastor	pastore	pastor	N;MASC;SG	N;INDF;MASC;SG
bernardino	bernardino	bernardino	bernardino	N;MASC;SG	N;INDF;MASC;SG
designer	designere	designere	designere	N	N;INDF;FEM;SG
designer	designer	designere	designer	N	N;INDF;MASC;SG
fidanzato	forlovede	fidanzato	forlovede	N;MASC;SG	N;INDF;NEUT;SG
fidanzato	forlovede	fidanzato	forlovede	N;MASC;SG	N;INDF;NEUT;SG
fidanzato	forloveden	fidanzato	forloved	N;MASC;SG	N;DEF;MASC;SG
fidanzato	kjæresten	fidanzato	kjæreste	N;MASC;SG	N;DEF;MASC;SG
fidanzato	kjæreste	fidanzato	kjæreste	N;MASC;SG	N;INDF;MASC;SG
turner	turner	turner	turne	N;FEM;SG	N;INDF;MASC;SG
asta	auksjon	asta	auksjon	N;FEM;SG	N;INDF;MASC;SG
cerchio	sirkel	cerchio	sirkel	N;MASC;SG	N;INDF;MASC;SG
cerchio	rim	cerchio	rim	N;MASC;SG	N;INDF;NEUT;SG
sabbia	sand	sabbiare	sand	N;FEM;SG	N;INDF;MASC;SG
spencer	spencer	spencere	spencer	N;FEM;SG	N;INDF;NEUT;SG
modulo	skjemaet	modulo	skjema	N;MASC;SG	N;DEF;NEUT;SG
modulo	skjema	modulo	skjeme	N;MASC;SG	N;INDF;NEUT;SG
modulo	modul	modulo	modul	N;MASC;SG	N;INDF;MASC;SG
clinica	klinikk	clinica	klinikk	N;FEM;SG	N;INDF;MASC;SG
clinica	clinic	clinica	clinic	N;FEM;SG	N
cellulare	mobile	cellulare	mobil	N;MASC;SG	N;INDF;NEUT;SG
cellulare	mobil	cellulare	mobil	N;MASC;SG	N;INDF;MASC;SG
khan	khan	khan	khan	N	N
khan	khanen	khan	khan	N	N;DEF;MASC;SG
scandalo	skandalen	scandalo	skandal	N;MASC;SG	N;DEF;MASC;SG
scandalo	skandale	scandalo	skandal	N;MASC;SG	N;INDF;MASC;SG
sintomi	symptomer	sintomo	symptom	N;MASC;PL	N;INDF;NEUT;PL
dintorni	omgivelsene	dintorno	omgivelse	N;MASC;PL	N;DEF;FEM;PL
dintorni	omgivelser	dintorno	omgivelser	N;MASC;PL	N;INDF;MASC;PL
url	url	urlo	url	N;MASC;SG	N;INDF;MASC;SG
url	urler	urlo	urler	N;MASC;SG	N;INDF;MASC;SG
annata	vintage	annato	vintag	N;FEM;SG	N;INDF;NEUT;SG
annata	årgang	annato	årgang	N;FEM;SG	N;INDF;MASC;SG
tipologie	typer	tipologia	type	N;FEM;PL	N;INDF;MASC;PL
globale	global	globale	global	ADJ;SG	ADJ;INDF;SG
globale	globalt	globale	global	ADJ;SG	ADJ;INDF;NEUT;SG
capienza	kapasitet	capienza	kapasitet	N;FEM;SG	N;INDF;MASC;SG
capienza	kapasiteten	capienza	kapasitet	N;FEM;SG	N;DEF;MASC;SG
flash	flash	flash	flash	N;MASC	N
flash	blits	flash	blits	N;MASC	N;INDF;MASC;SG
express	express	express	express	N	N
foro	hull	foro	hull	N;MASC;SG	N;INDF;NEUT;SG
foro	hole	foro	hole	N;MASC;SG	N;INDF;MASC;SG
foro	forum	foro	forum	N;MASC;SG	N;INDF;NEUT;SG
foro	forumet	foro	forum	N;MASC;SG	N;DEF;NEUT;SG
meridionali	sørlige	meridionale	sørlig	ADJ;PL	ADJ;PL
meridionali	søndre	meridionale	søndre	ADJ;PL	ADJ;CMPR
strage	massakre	strage	massakre	N;FEM;SG	N;INDF;MASC;SG
strage	massakren	strage	massakre	N;FEM;SG	N;DEF;MASC;SG
strage	blodbadet	strage	blodbad	N;FEM;SG	N;DEF;NEUT;SG
strage	blodbad	strage	blodbad	N;FEM;SG	N;INDF;NEUT;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvania	N;FEM;SG	N;DEF;FEM;SG
carmen	carmen	carmen	carm	N;FEM;SG	N;DEF;MASC;SG
padri	fedrene	padre	far	N;MASC;PL	N;DEF;FEM;PL
padri	fedrene	padre	far	N;MASC;PL	N;DEF;FEM;PL
goffredo	geoffrey	goffredo	geoffrey	N;MASC;SG	N;INDF;NEUT;SG
goffredo	godfrey	goffredo	godfrey	N;MASC;SG	N;INDF;MASC;SG
wood	trevirke	wood	trevirke	N	N;INDF;NEUT;SG
wood	treverk	wood	treverk	N	N;INDF;NEUT;SG
giurisdizione	jurisdiksjon	giurisdizione	jurisdiksjon	N;FEM;SG	N;INDF;MASC;SG
spider	edderkopp	spider	edderkopp	N;MASC	N;INDF;MASC;SG
spider	edderkoppen	spider	edderkopp	N;MASC	N;DEF;MASC;SG
spider	spider	spider	spider	N;MASC	N;INDF;FEM;SG
spiegazione	forklaring	spiegazione	forklaring	N;FEM;SG	N;INDF;FEM;SG
sbarco	landingen	sbarco	landing	N;MASC;SG	N;DEF;MASC;SG
sbarco	landing	sbarco	landing	N;MASC;SG	N;INDF;FEM;SG
caroline	caroline	caroline	carolin	N;FEM;SG	N;INDF;MASC;SG
unici	unike	unico	unik	ADJ;MASC;PL	ADJ;PL
intelligenza	intelligence	intelligenza	intelligence	N;FEM;SG	N
intelligenza	intelligens	intelligenza	intelligens	N;FEM;SG	N;INDF;MASC;SG
intelligenza	etterretning	intelligenza	etterretning	N;FEM;SG	N;INDF;FEM;SG
lunedì	mandager	lunedì	mandag	N;MASC	N;INDF;MASC;SG
lunedì	mandag	lunedì	mandag	N;MASC	N;INDF;MASC;SG
johan	johan	johan	johan	N;MASC;SG	N;MASC
cantiere	yard	cantiere	yard	N;MASC;SG	N;INDF;NEUT;SG
cantiere	tunet	cantiere	tun	N;MASC;SG	N;DEF;NEUT;SG
ricci	krøller	ricco	krølle	N;MASC;PL	N;INDF;FEM;PL
ricci	ricci	ricco	ricci	N;MASC;PL	N
sovietici	sovjetiske	sovietico	sovjetisk	ADJ;MASC;PL	ADJ;PL
bloccare	blokkere	bloccare	blokkere	V;NFIN	V;NFIN
stan	stan	stan	stan	N;MASC;SG	N;INDF;MASC;SG
esperimento	eksperiment	esperimento	eksperiment	N;MASC;SG	N;INDF;NEUT;SG
mostre	utstillinger	mostra	utstilling	N;FEM;PL	N;INDF;FEM;PL
ballerina	ballerina	ballerina	ballerin	N;FEM;SG	N;INDF;FEM;SG
ballerina	danseren	ballerina	danser	N;FEM;SG	N;DEF;MASC;SG
ballerina	danser	ballerina	danse	N;FEM;SG	N;INDF;MASC;SG
ballerina	dancer	ballerina	dance	N;FEM;SG	N
siciliana	siciliansk	siciliano	siciliansk	ADJ;FEM;SG	ADJ;INDF;SG
ordinamento	sortering	ordinamento	sortering	N;MASC;SG	N;INDF;FEM;SG
cuneo	wedge	cuneo	wedge	N;FEM;SG	N;INDF;MASC;SG
cuneo	kile	cuneo	kile	N;FEM;SG	N;INDF;MASC;SG
cuneo	cuneo	cuneo	cunao	N;FEM;SG	N
orecchie	ørene	orecchia	øren	N;FEM;PL	N;DEF;FEM;PL
roberts	roberts	roberts	robert	N;FEM	N;INDF;MASC;SG
preda	byttedyr	preda	byttedyr	N;FEM;SG	N;INDF;NEUT;SG
grafico	grafisk	grafico	grafisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
atlanta	atlanta	atlantare	atlante	N;FEM;SG	N;INDF;MASC;SG
radice	root	radice	root	N;FEM;SG	N;INDF;MASC;SG
radice	rot	radice	rot	N;FEM;SG	N;INDF;NEUT;SG
avvio	oppstart	avvio	oppstart	N;MASC;SG	N;INDF;MASC;SG
belgrado	beograd	belgrado	beograd	N;MASC;SG	N;INDF;MASC;SG
savona	savona	savona	savone	N;FEM;SG	N;DEF;FEM;SG
heavy	heavy	heavy	heavy	N	N;INDF;MASC;SG
osservatorio	observatory	osservatorio	observatory	N;MASC;SG	N;INDF;MASC;SG
osservatorio	observatorium	osservatorio	observatorium	N;MASC;SG	N;INDF;NEUT;SG
misterioso	mystisk	misterioso	mystisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
complessa	kompleks	complesso	kompleks	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
rapido	kjapt	rapido	kjapp	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
rapido	raskt	rapido	rask	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
rapido	rask	rapido	rask	ADJ;MASC;SG	ADJ;INDF;SG
rapido	raskt	rapido	rask	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
rapido	rask	rapido	rask	ADJ;MASC;SG	ADJ;INDF;SG
rapido	hurtig	rapido	hurtig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
rapido	fort	rapido	fort	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
notorietà	berømmelse	notorietà	berømmelse	N;FEM	N;INDF;MASC;SG
notorietà	fame	notorietà	fame	N;FEM	N;INDF;MASC;SG
prefazione	forord	prefazione	forord	N;FEM;SG	N;INDF;NEUT;SG
prefazione	preface	prefazione	preface	N;FEM;SG	N;INDF;MASC;SG
salvador	salvador	salvador	salvador	N;MASC;SG	N;INDF;MASC;SG
propaganda	propaganda	propaganda	propaganda	N;FEM;SG	N;INDF;MASC;SG
odio	hat	odio	hat	N;MASC;SG	N;INDF;NEUT;SG
odio	hate	odio	hate	N;MASC;SG	N;INDF;MASC;SG
odio	hat	odio	hat	N;MASC;SG	N;INDF;NEUT;SG
circolazione	sirkulasjon	circolazione	sirkulasjon	N;FEM;SG	N;INDF;MASC;SG
circolazione	omløp	circolazione	omløp	N;FEM;SG	N;INDF;NEUT;SG
circolazione	blodsirkulasjonen	circolazione	blodsirkulasjon	N;FEM;SG	N;DEF;MASC;SG
circolazione	opplag	circolazione	opplag	N;FEM;SG	N;INDF;NEUT;SG
christmas	jula	christmas	jul	N;MASC	N;DEF;FEM;SG
christmas	julen	christmas	jul	N;MASC	N;DEF;MASC;SG
christmas	jul	christmas	jul	N;MASC	N;INDF;FEM;SG
christmas	christmas	christmas	christmas	N;MASC	N;INDF;MASC;SG
ricchezza	formuer	ricchezza	formue	N;FEM;SG	N;INDF;MASC;SG
ricchezza	rikdom	ricchezza	rikdom	N;FEM;SG	N;INDF;MASC;SG
ricchezza	velstand	ricchezza	velstand	N;FEM;SG	N;INDF;MASC;SG
rifiuto	avslag	rifiuto	avslag	N;MASC;SG	N;INDF;NEUT;SG
rifiuto	avslag	rifiuto	avslag	N;MASC;SG	N;INDF;NEUT;SG
rifiuto	avvisning	rifiuto	avvisning	N;MASC;SG	N;INDF;FEM;SG
rifiuto	benektelse	rifiuto	benektelse	N;MASC;SG	N;INDF;MASC;SG
rifiuto	fornektelse	rifiuto	fornektelse	N;MASC;SG	N;INDF;MASC;SG
gialla	gult	giallo	gul	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
gialla	gul	giallo	gul	ADJ;FEM;SG	ADJ;INDF;SG
deep	dype	deep	dype	N	N;INDF;NEUT;SG
deep	dyp	deep	dyp	N	N;INDF;MASC;SG
deep	dypt	deep	dyp	N	N;INDF;NEUT;SG
deep	deep	deep	deep	N	N;INDF;MASC;SG
domini	domener	domini	domen	N;MASC;PL	N;INDF;MASC;PL
domini	domene	domini	dom	N;MASC;PL	N;DEF;FEM;PL
liverpool	liverpool	liverpool	liverpool	N;MASC	N;INDF;NEUT;SG
gestito	administreres	gestito	administrere	V;MASC;SG;PST;V.PTCP	V;NFIN
gestito	klarte	gestito	klare	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
net	net	net	net	N	N;INDF;MASC;SG
net	netto	net	netto	N	N;INDF;FEM;SG
fotografie	fotografiene	fotografia	fotografi	N;FEM;PL	N;DEF;FEM;PL
fotografie	fotografier	fotografia	fotografi	N;FEM;PL	N;INDF;FEM;PL
fotografie	bilder	fotografia	bilder	N;FEM;PL	N;INDF;FEM;PL
fotografie	fotografier	fotografia	fotografi	N;FEM;PL	N;INDF;FEM;PL
venduti	solgte	vendere	solgje	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN
riconosce	gjenkjenner	riconoscere	gjenkjenne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
riconosce	anerkjenner	riconoscere	anerkjenne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
iron	jern	iron	jern	N	N;INDF;NEUT;SG
iron	strykejern	iron	strykejern	N	N;INDF;NEUT;SG
musulmani	muslimer	musulmano	muslimer	N;MASC;PL	N;INDF;MASC;PL
arcangelo	erkeengel	arcangelo	erkeengel	N;MASC;SG	N;INDF;NEUT;SG
arcangelo	erkeengelen	arcangelo	erkeengel	N;MASC;SG	N;DEF;MASC;SG
quadrato	kvadratisk	quadrato	kvadratisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
riunione	møte	riunione	møte	N;FEM;SG	N;INDF;NEUT;SG
riunione	gjenforening	riunione	gjenforening	N;FEM;SG	N;INDF;FEM;SG
riunione	gjensyn	riunione	gjensyn	N;FEM;SG	N;INDF;NEUT;SG
riunione	reunion	riunione	reunion	N;FEM;SG	N;INDF;MASC;SG
shakespeare	shakespeare	shakespeare	shakespeare	N;MASC;SG	N;INDF;MASC;SG
mafia	mobb	mafia	mobb	N;FEM;SG	N;INDF;MASC;SG
mafia	mafia	mafia	mafia	N;FEM;SG	N;INDF;MASC;SG
mafia	mafiaen	mafia	mafia	N;FEM;SG	N;DEF;MASC;SG
crocifisso	krusifiks	crocifiggere	krusifiks	N;MASC;SG	N;INDF;NEUT;SG
crocifisso	korsfestet	crocifiggere	korsfest	N;MASC;SG	N;DEF;NEUT;SG
erik	erik	erik	erik	N;MASC	N;MASC
erik	eric	erik	eric	N;MASC	N;INDF;SG
erik	erik	erik	erik	N;MASC	N;MASC
sforzo	innsats	sforzo	innsats	N;MASC;SG	N;INDF;MASC;SG
sforzo	anstrengelse	sforzo	anstrengelse	N;MASC;SG	N;INDF;MASC;SG
mostri	uhyrer	mostro	uhyre	N;MASC;PL	N;INDF;FEM;PL
scienziati	vitenskapsmenn	scienziato	vitenskapsmann	N;MASC;PL	N;INDF;MASC;PL
recensione	review	recensione	review	N;FEM;SG	N
recensione	omtale	recensione	omtale	N;FEM;SG	N;INDF;FEM;SG
recensione	anmeldelse	recensione	anmeldelse	N;FEM;SG	N;INDF;MASC;SG
recensione	gjennomgang	recensione	gjennomgang	N;FEM;SG	N;INDF;MASC;SG
recensione	gjennomgå	recensione	gjennomgå	N;FEM;SG	N;INDF;NEUT;SG
nobel	nobel	nobel	nobel	N;MASC;SG	N;INDF;MASC;SG
craig	craig	craig	craig	N;MASC	N;INDF;MASC;SG
kid	gutt	kid	gu	N;MASC	N;INDF;MASC;SG
kid	kid	kid	kid	N;MASC	N;INDF;MASC;SG
addio	farvel	addio	farvel	N;MASC;SG	N;INDF;NEUT;SG
addio	adjø	addio	adjø	N;MASC;SG	N;INDF;MASC;SG
addio	farvel	addio	farvel	N;MASC;SG	N;INDF;NEUT;SG
addio	goodbye	addio	goodbye	N;MASC;SG	N;INDF;NEUT;SG
eleonora	eleanor	eleonora	eleanor	N;FEM;SG	N;INDF;MASC;SG
eleonora	eleonora	eleonora	eleonor	N;FEM;SG	N;INDF;MASC;SG
confraternita	brorskap	confraternitare	brorskap	N;FEM;SG	N;INDF;MASC;SG
confraternita	studentforening	confraternitare	studentforening	N;FEM;SG	N;INDF;FEM;SG
assunzione	rekruttering	assunzione	rekruttering	N;FEM;SG	N;INDF;FEM;SG
crescere	gror	crescere	gror	V;NFIN	V;IND;PRS;FIN
crescere	voks	crescere	vekse	V;NFIN	V;IND;PST;FIN
pavel	pavel	pavel	pavel	N;MASC;SG	N;INDF;MASC;SG
vegetazione	vegetasjon	vegetazione	vegetasjon	N;FEM;SG	N;INDF;MASC;SG
brindisi	toast	brindisi	toast	N;MASC;SG	N;INDF;MASC;SG
brindisi	skåle	brindisi	skåle	N;MASC;SG	N;INDF;NEUT;SG
brindisi	brindisi	brindisi	brindisi	N;MASC;SG	N;INDF;MASC;SG
armenia	armenias	armenia	armenias	N;FEM;SG	N;DEF;MASC;SG
armenia	armenia	armenia	armenia	N;FEM;SG	N;INDF;MASC;SG
brothers	brødrene	brothers	brødre	N	N;DEF;FEM;PL
brothers	brødre	brothers	bror	N	N;INDF;NEUT;SG
brothers	brothers	brothers	brothers	N	N;INDF;MASC;SG
pistoia	pistoia	pistoia	pistoi	N;FEM;SG	N;DEF;FEM;SG
act	akt	act	akt	N;MASC	N;INDF;MASC;SG
act	act	act	act	N;MASC	N
codici	kodene	codice	kode	N;MASC;PL	N;DEF;FEM;PL
pellegrini	pilegrimer	pellegrino	pilegrim	N;MASC;PL	N;INDF;FEM;PL
pellegrini	pilegrimene	pellegrino	pilegrim	N;MASC;PL	N;DEF;FEM;PL
kent	kent	kent	kent	N;MASC;SG	N;INDF;MASC;SG
intenso	intens	intenso	intens	ADJ;MASC;SG	ADJ;INDF;SG
intenso	intenst	intenso	intens	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
comandi	befaler	comando	befale	N;MASC;PL	N;INDF;FEM;PL
comandi	kommandoer	comando	kommando	N;MASC;PL	N;INDF;MASC;PL
comandi	kontroller	comando	kontrollere	N;MASC;PL	N;INDF;FEM;PL
comandi	kontrollene	comando	kontrolle	N;MASC;PL	N;DEF;FEM;PL
ottica	optikk	ottica	optikk	N;FEM;SG	N;INDF;NEUT;SG
baden	baden	baden	bade	N;MASC;SG	N;DEF;MASC;SG
visibilità	sikt	visibilità	sikt	N;FEM	N;INDF;FEM;SG
visibilità	synligheten	visibilità	synlighet	N;FEM	N;DEF;MASC;SG
visibilità	synlighet	visibilità	synlighet	N;FEM	N;INDF;FEM;SG
distante	fjernt	distante	fjern	ADJ;SG	ADJ;INDF;NEUT;SG
distante	fjern	distante	fjern	ADJ;SG	ADJ;INDF;SG
management	management	management	management	N	N;INDF;NEUT;SG
management	ledelse	management	ledelse	N	N;INDF;MASC;SG
libreria	bokhylle	libreria	bokhylle	N;FEM;SG	N;INDF;FEM;SG
libreria	bokhandel	libreria	bokhandel	N;FEM;SG	N;INDF;MASC;SG
libreria	bokhylle	libreria	bokhylle	N;FEM;SG	N;INDF;FEM;SG
libreria	bokhandel	libreria	bokhandel	N;FEM;SG	N;INDF;MASC;SG
libreria	bibliotek	libreria	bibliotek	N;FEM;SG	N;INDF;NEUT;SG
libreria	biblioteket	libreria	bibliotek	N;FEM;SG	N;DEF;NEUT;SG
drammatica	dramatisk	drammatico	dramatisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
fantasia	fantasy	fantasia	fantasy	N;FEM;SG	N;INDF;MASC;SG
fantasia	fantasi	fantasia	fantasi	N;FEM;SG	N;INDF;MASC;SG
fantasia	fantasia	fantasia	fantasi	N;FEM;SG	N;INDF;MASC;SG
fantasia	fantasi	fantasia	fantasi	N;FEM;SG	N;INDF;MASC;SG
fantasia	fantasien	fantasia	fantasi	N;FEM;SG	N;DEF;MASC;SG
pilastri	søyler	pilastro	søyle	N;MASC;PL	N;INDF;FEM;PL
pilastri	søylene	pilastro	søyle	N;MASC;PL	N;DEF;FEM;PL
pilastri	pillar	pilastro	pille	N;MASC;PL	N;INDF;MASC;PL
gotico	gotisk	gotico	gotisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
aspettare	venter	aspettare	vente	V;NFIN	V;IND;PRS;FIN
coordinate	koordinatene	coordinare	koordinat	N;FEM;PL	N;DEF;FEM;PL
interessanti	interessante	interessante	interessant	ADJ;PL	ADJ;PL
dieta	kosthold	dieta	kosthold	N;FEM;SG	N;INDF;MASC;SG
dieta	dietten	dieta	diett	N;FEM;SG	N;DEF;MASC;SG
dieta	diett	dieta	diett	N;FEM;SG	N;INDF;MASC;SG
gustavo	gustav	gustare	gustav	N;MASC;SG	N;INDF;MASC;SG
gustavo	gustavo	gustare	gustavo	N;MASC;SG	N;INDF;MASC;SG
copenaghen	copenhagen	copenaghen	copenhag	N;FEM;SG	N;DEF;MASC;SG
copenaghen	københavn	copenaghen	københavn	N;FEM;SG	N;INDF;MASC;SG
copenaghen	københavns	copenaghen	københavns	N;FEM;SG	N;INDF;MASC;SG
cairo	kairo	cairo	kairo	N;MASC;SG	N;INDF;NEUT;SG
cairo	cairo	cairo	cairo	N;MASC;SG	N;INDF;MASC;SG
proporre	foreslår	proporre	foreslå	V;NFIN	V;IND;PRS;FIN
ranking	rangering	ranking	rangering	N;MASC	N;INDF;FEM;SG
ranking	ranking	ranking	ranking	N;MASC	N;INDF;FEM;SG
rovine	ruiner	rovina	ruine	N;FEM;PL	N;INDF;FEM;PL
appuntamento	avtale	appuntamento	avtale	N;MASC;SG	N;INDF;MASC;SG
sidney	sidney	sidney	sidney	N;MASC	N;INDF;NEUT;SG
registro	logg	registro	logg	N;MASC;SG	N;INDF;MASC;SG
registro	logge	registro	logge	N;MASC;SG	N;INDF;NEUT;SG
registro	register	registro	register	N;MASC;SG	N;INDF;NEUT;SG
registro	registeret	registro	register	N;MASC;SG	N;DEF;NEUT;SG
documentazione	dokumentasjon	documentazione	dokumentasjon	N;FEM;SG	N;INDF;MASC;SG
documentazione	dokumentasjonen	documentazione	dokumentasjon	N;FEM;SG	N;DEF;MASC;SG
hermann	hermann	hermann	hermann	N;MASC;SG	N;INDF;MASC;SG
cap	cap	cap	cap	N	N
cap	zip	cap	zip	N	N
digital	digital	digital	digital	N	N;INDF;MASC;SG
chitarre	gitarer	chitarra	gitar	N;FEM;PL	N;INDF;MASC;PL
tavolo	bord	tavolo	bord	N;MASC;SG	N;INDF;NEUT;SG
tavolo	tabell	tavolo	tabell	N;MASC;SG	N;INDF;NEUT;SG
vinci	vinner	vincere	vinne	N;MASC	N;INDF;MASC;SG
