van	od	van	od	ADP	ADP
privé	szeregowy	privé	szeregowy	ADJ	ADJ;NOM;MASC;SG
privé	prywatna	privé	prywatny	ADJ	ADJ;NOM;FEM;SG
privé	prywatny	privé	prywatny	ADJ	ADJ;NOM;MASC;SG
belangen	zainteresowania	belang	zainteresowanie	N;PL	N;NOM;NEUT;PL
belangen	zainteresowań	belang	zainteresowanie	N;PL	N;GEN;NEUT;PL
koper	nabywcy	koper	nabywca	N;MASC+FEM;SG	N;ACC;MASC;SG
koper	kupiec	koper	kupiec	N;MASC+FEM;SG	N;NOM;MASC;SG
koper	nabywca	koper	nabywca	N;MASC+FEM;SG	N;NOM;MASC;SG
koper	nabywcy	koper	nabywca	N;MASC+FEM;SG	N;ACC;MASC;SG
koper	nabywca	koper	nabywca	N;MASC+FEM;SG	N;NOM;MASC;SG
verdienen	zarabiać	verdienen	zarabiać	V;NFIN	V;IPFV;NFIN;ACT
verdienen	zarobić	verdienen	zarobić	V;NFIN	V;PFV;NFIN;ACT
verdienen	zarabiać	verdienen	zarabiać	V;NFIN	V;IPFV;NFIN;ACT
fonds	fundusz	fonds	fundusz	N;NEUT;SG	N;NOM;MASC;SG
fonds	funduszu	fonds	fundusz	N;NEUT;SG	N;GEN;MASC;SG
afghanistan	afganistanu	afghanistan	afganistan	N;NEUT;SG	N;GEN;MASC;SG
geluk	szczęście	geluk	szczęście	N;NEUT;SG	N;NOM;NEUT;SG
geluk	szczęście	geluk	szczęście	N;NEUT;SG	N;NOM;NEUT;SG
geluk	szczęścia	geluk	szczęście	N;NEUT;SG	N;GEN;NEUT;SG
geluk	szczęście	geluk	szczęście	N;NEUT;SG	N;NOM;NEUT;SG
geluk	szczęścia	geluk	szczęście	N;NEUT;SG	N;GEN;NEUT;SG
gevel	fasadą	gevel	fasada	N;MASC+FEM;SG	N;INS;FEM;SG
gevel	fasadą	gevel	fasada	N;MASC+FEM;SG	N;INS;FEM;SG
stil	cichy	stil	cichy	ADJ	ADJ;NOM;MASC;SG
openen	otwórz	openen	otwórzyć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
zoons	synowie	zoon	syn	N;PL	N;NOM;MASC;PL
zoons	synów	zoon	syn	N;PL	N;ACC;MASC;PL
onderzoekers	naukowcy	onderzoeker	naukowiec	N;PL	N;NOM;MASC;PL
onderzoekers	badacze	onderzoeker	badacz	N;PL	N;NOM;MASC;PL
onderzoekers	naukowców	onderzoeker	naukowiec	N;PL	N;ACC;MASC;PL
haan	fiut	haan	fiut	N;MASC+FEM;SG	N;NOM;MASC;SG
haan	kogut	haan	koguta	N;MASC+FEM;SG	N;NOM;MASC;SG
haan	koguta	haan	koguta	N;MASC+FEM;SG	N;ACC;MASC;SG
haan	kogut	haan	koguta	N;MASC+FEM;SG	N;NOM;MASC;SG
portretten	portrety	portret	portret	N;PL	N;NOM;MASC;PL
toepassingen	wniosków	toepassing	wniosek	N;PL	N;GEN;MASC;PL
toepassingen	aplikacje	toepassing	aplikacja	N;PL	N;NOM;FEM;PL
toepassingen	wnioski	toepassing	wniosek	N;PL	N;NOM;MASC;PL
toepassingen	aplikacje	toepassing	aplikacja	N;PL	N;NOM;FEM;PL
cover	okładka	cover	okładka	N;MASC+FEM;SG	N;NOM;FEM;SG
banken	banki	bank	bank	N;PL	N;NOM;MASC;PL
banken	bankami	bank	bank	N;PL	N;INS;MASC;PL
banken	banków	bank	bank	N;PL	N;GEN;MASC;PL
ramp	nieszczęście	ramp	nieszczęście	N;MASC+FEM;SG	N;NOM;NEUT;SG
ramp	katastrofy	ramp	katastrofa	N;MASC+FEM;SG	N;GEN;FEM;SG
ramp	katastrofa	ramp	katastrofa	N;MASC+FEM;SG	N;NOM;FEM;SG
ramp	klęska	ramp	klęski	N;MASC+FEM;SG	N;NOM;FEM;SG
ramp	katastrofa	ramp	katastrofa	N;MASC+FEM;SG	N;NOM;FEM;SG
terugkeren	wróć	terugkeren	wróć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
evenementen	wydarzenia	evenement	wydarzenie	N;PL	N;NOM;NEUT;PL
evenementen	wydarzeń	evenement	wydarzenie	N;PL	N;GEN;NEUT;PL
parallel	równoległego	parallel	równoległy	ADJ	ADJ;ACC;MASC;SG
parallel	równoległych	parallel	równoległy	ADJ	ADJ;GEN;MASC;PL
percussie	perkusja	percussie	perkusja	N;MASC+FEM;SG	N;NOM;FEM;SG
schieten	strzelać	schieten	strzelać	V;NFIN	V;IPFV;NFIN;ACT
schieten	strzelać	schieten	strzelać	V;NFIN	V;IPFV;NFIN;ACT
moslims	muzułmanie	moslims	muzułmanin	N;PL	N;NOM;MASC;PL
moslims	muzułmanów	moslims	muzułmanin	N;PL	N;ACC;MASC;PL
moslims	muzułmanie	moslims	muzułmanin	N;PL	N;NOM;MASC;PL
gekend	znany	kennen	znany	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
gekend	znana	kennen	znany	V;V.PTCP	V;IPFV;IND;SG;PRS;FIN;ACT
gestorven	zmarł	sterven	zemrzeć	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
inkomsten	przychody	inkomsten	przychody	N;PL	N;NOM;MASC;PL
inkomsten	dochody	inkomsten	dochód	N;PL	N;NOM;MASC;PL
inkomsten	zyski	inkomsten	zysk	N;PL	N;NOM;MASC;PL
inkomsten	zarobki	inkomsten	zarobek	N;PL	N;NOM;MASC;PL
inkomsten	zarobków	inkomsten	zarobek	N;PL	N;GEN;MASC;PL
inkomsten	dochody	inkomsten	dochód	N;PL	N;NOM;MASC;PL
inkomsten	przychody	inkomsten	przychody	N;PL	N;NOM;MASC;PL
inkomsten	dochodów	inkomsten	dochód	N;PL	N;GEN;MASC;PL
inkomsten	dochody	inkomsten	dochód	N;PL	N;NOM;MASC;PL
inkomsten	dochody	inkomsten	dochód	N;PL	N;NOM;MASC;PL
inkomsten	przychody	inkomsten	przychody	N;PL	N;NOM;MASC;PL
koloniale	kolonialnej	koloniaal	kolonialny	ADJ	ADJ;GEN;FEM;SG
moon	księżyca	moon	księżyc	N;MASC+FEM;SG	N;GEN;MASC;SG
moon	księżycu	moon	księżyc	N;MASC+FEM;SG	N;GEN;MASC;SG
moon	księżyc	moon	księżyc	N;MASC+FEM;SG	N;NOM;MASC;SG
formaat	wielkość	formaat	wielkość	N;NEUT;SG	N;ACC;FEM;SG
formaat	rozmiar	formaat	rozmiar	N;NEUT;SG	N;NOM;MASC;SG
formaat	formatu	formaat	format	N;NEUT;SG	N;GEN;MASC;SG
formaat	formacie	formaat	format	N;NEUT;SG	N;DAT;MASC;SG
formaat	format	formaat	format	N;NEUT;SG	N;NOM;MASC;SG
schema	schemat	schema	schemat	N;NEUT;SG	N;NOM;MASC;SG
schema	rozkład	schema	rozkład	N;NEUT;SG	N;NOM;MASC;SG
schema	harmonogram	schema	harmonogram	N;NEUT;SG	N;NOM;MASC;SG
trams	tramwaje	tram	tramwaj	N;PL	N;NOM;MASC;PL
mode	tryb	mode	tryb	N;MASC+FEM;SG	N;NOM;MASC;SG
byzantijnse	bizantyjskie	byzantijns	bizantyjski	ADJ	ADJ;NOM;NEUT;SG
autoriteiten	władzom	autoriteit	władza	N;PL	N;DAT;FEM;PL
autoriteiten	władze	autoriteit	władza	N;PL	N;NOM;FEM;PL
autoriteiten	organy	autoriteit	organa	N;PL	N;NOM;MASC;PL
redacteur	wydawca	redacteur	wydawca	N;MASC+FEM;SG	N;NOM;MASC;SG
redacteur	redaktor	redacteur	redaktor	N;MASC+FEM;SG	N;NOM;MASC;SG
redacteur	edytor	redacteur	edytor	N;MASC+FEM;SG	N;NOM;MASC;SG
spanjaarden	hiszpanie	spanjaard	hiszpan	N;PL	N;NOM;MASC;PL
genève	genewie	genève	genew	N;NEUT;SG	N;NOM;MASC;SG
aantallen	numery	aantal	numer	N;PL	N;NOM;MASC;PL
bewezen	udowodniła	bewijzen	udowodnić	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
bewezen	udowodnił	bewijzen	udowodnić	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
bewezen	udowodniono	bewijzen	udowodnić	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
aangeven	wskazywać	aangeven	wskazywać	V;NFIN	V;IPFV;NFIN;ACT
aangeven	wskazać	aangeven	wskazać	V;NFIN	V;PFV;NFIN;ACT
aangeven	wskazują	aangeven	wskazywać	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
organist	organista	organist	organista	N;MASC+FEM;SG	N;NOM;MASC;SG
diepe	głęboka	diep	głęboki	ADJ	ADJ;NOM;FEM;SG
diepe	głęboki	diep	głęboki	ADJ	ADJ;NOM;MASC;SG
diepe	głębokie	diep	głęboki	ADJ	ADJ;NOM;NEUT;SG
verdieping	pogłębienia	verdieping	pogłębienie	N;MASC+FEM;SG	N;GEN;NEUT;SG
verdieping	piętrze	verdieping	piętro	N;MASC+FEM;SG	N;ACC;NEUT;SG
verdieping	piętro	verdieping	piętro	N;MASC+FEM;SG	N;NOM;NEUT;SG
verdieping	podłoga	verdieping	podłoga	N;MASC+FEM;SG	N;NOM;FEM;SG
anoniem	anonimowy	anoniem	anonimowy	ADJ	ADJ;NOM;MASC;SG
anoniem	anonimowych	anoniem	anonimowy	ADJ	ADJ;GEN;MASC;PL
anoniem	anonimowe	anoniem	anonimowy	ADJ	ADJ;NOM;NEUT;SG
aanbod	ofertę	aanbod	oferta	N;NEUT;SG	N;ACC;FEM;SG
aanbod	oferta	aanbod	oferty	N;NEUT;SG	N;NOM;FEM;SG
gymnasium	siłownia	gymnasium	siłownia	N;NEUT;SG	N;NOM;FEM;SG
gymnasium	gimnazjum	gymnasium	gimnazjum	N;NEUT;SG	N;NOM;NEUT;SG
pastoor	pastor	pastoor	pastor	N;MASC+FEM;SG	N;NOM;MASC;SG
bundel	pakiet	bundel	pakiet	N;MASC+FEM;SG	N;NOM;MASC;SG
bundel	wiązka	bundel	wiązka	N;MASC+FEM;SG	N;NOM;FEM;SG
baai	zatoka	baai	zatokać	N;MASC+FEM;SG	N;NOM;FEM;SG
baai	zatoka	baai	zatokać	N;MASC+FEM;SG	N;NOM;FEM;SG
uniek	unikalne	uniek	unikalny	ADJ	ADJ;NOM;NEUT;SG
uniek	unikatowe	uniek	unikatowy	ADJ	ADJ;NOM;NEUT;SG
uniek	unikalny	uniek	unikalny	ADJ	ADJ;NOM;MASC;SG
uniek	wyjątkowy	uniek	wyjątkowy	ADJ	ADJ;NOM;MASC;SG
uniek	niepowtarzalny	uniek	niepowtarzalny	ADJ	ADJ;NOM;MASC;SG
tijdperk	epoka	tijdperk	epoka	N;NEUT;SG	N;NOM;FEM;SG
tijdperk	epoka	tijdperk	epoka	N;NEUT;SG	N;NOM;FEM;SG
vertalen	tłumacz	vertalen	tłumacz	V;NFIN	V;IPFV;IND;SG;PST;FIN;ACT
vertalen	tłumaczyć	vertalen	tłumaczyć	V;NFIN	V;IPFV;NFIN;ACT
vertalen	przetłumaczyć	vertalen	przetłumaczyć	V;NFIN	V;PFV;NFIN;ACT
vertalen	tłumacz	vertalen	tłumacz	V;NFIN	V;IPFV;IND;SG;PST;FIN;ACT
politici	politycy	politicus	polityk	N;PL	N;NOM;MASC;PL
politici	polityków	politicus	polityk	N;PL	N;ACC;MASC;PL
vrijwilligers	chętnych	vrijwilliger	chętny	N;PL	N;GEN;MASC;PL
vrijwilligers	ochotnicy	vrijwilliger	ochotnik	N;PL	N;NOM;MASC;PL
vrijwilligers	wolontariuszy	vrijwilliger	wolontariusz	N;PL	N;GEN;MASC;PL
vrijwilligers	ochotników	vrijwilliger	ochotnik	N;PL	N;ACC;MASC;PL
gronden	podstawy	grond	podstawa	N;PL	N;ACC;FEM;PL
geallieerden	sojuszników	geallieerde	sojusznik	N;PL	N;ACC;MASC;PL
geallieerden	sojusznikami	geallieerde	sojusznik	N;PL	N;INS;MASC;PL
toerisme	turystyka	toerisme	turystyka	N;NEUT;SG	N;NOM;FEM;SG
toerisme	turystyki	toerisme	turystyka	N;NEUT;SG	N;GEN;FEM;SG
vruchten	owoce	vrucht	owoc	N;PL	N;NOM;MASC;PL
vruchten	owoców	vrucht	owóc	N;PL	N;GEN;MASC;PL
vruchten	owoce	vrucht	owoc	N;PL	N;NOM;MASC;PL
vruchten	owoców	vrucht	owóc	N;PL	N;GEN;MASC;PL
lezers	czytelnicy	lezer	czytelnik	N;PL	N;NOM;MASC;PL
lezers	czytniki	lezer	czytnik	N;PL	N;ACC;MASC;PL
lezers	czytelników	lezer	czytelnik	N;PL	N;ACC;MASC;PL
servisch	serbski	servisch	serbski	ADJ	ADJ;NOM;MASC;SG
cooper	coopera	cooper	cooper	N;MASC+FEM;SG	N;ACC;MASC;SG
boeddhisme	buddyzm	boeddhisme	buddyzm	N;NEUT;SG	N;NOM;MASC;SG
hope	nadzieja	hope	nadzieja	N;MASC+FEM;SG	N;NOM;FEM;SG
son	synu	son	syn	N;MASC+FEM;SG	N;VOC;MASC;SG
son	syn	son	syn	N;MASC+FEM;SG	N;NOM;MASC;SG
bepaalt	określa	bepalen	określać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
tag	znacznik	tag	znacznik	N;SG	N;NOM;MASC;SG
gebouwde	zbudowano	bouwen	zbudować	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
wetgeving	prawodawstwo	wetgeving	prawodawstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
wetgeving	prawodawstwa	wetgeving	prawodawstwo	N;MASC+FEM;SG	N;GEN;NEUT;SG
wetgeving	ustawodawstwo	wetgeving	ustawodawstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
vergelijken	porównaj	vergelijken	porównać	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
vergelijken	porównać	vergelijken	porównać	V;NFIN	V;PFV;NFIN;ACT
vergelijken	porównując	vergelijken	porównywać	V;NFIN	V;IPFV;PRS;V.CVB;ACT
gedefinieerd	zdefiniowano	definiëren	zdefiniować	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
democratie	demokracji	democratie	demokracja	N;MASC+FEM;SG	N;GEN;FEM;SG
democratie	demokracja	democratie	demokracja	N;MASC+FEM;SG	N;NOM;FEM;SG
aangekondigd	ogłosił	aankondigen	ogłosić	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
aangekondigd	ogłosili	aankondigen	ogłosić	V;V.PTCP	V;PFV;MASC;IND;PL;PST;FIN;ACT
aangekondigd	ogłoszono	aankondigen	ogłosić	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
aangekondigd	ogłosiła	aankondigen	ogłosić	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
legers	armie	leger	arma	N;PL	N;NOM;FEM;PL
hoofdkwartier	siedziba	hoofdkwartier	siedziba	N;NEUT;SG	N;NOM;FEM;SG
verliest	traci	verliezen	tracić	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
verliest	przegrywa	verliezen	przegrywać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
mol	kret	mol	kret	N;MASC+FEM;SG	N;NOM;MASC;SG
misbruik	nadużywanie	misbruik	nadużywać	N;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
doek	tkanina	doek	tkanina	N;NEUT;SG	N;NOM;FEM;SG
doek	płótna	doek	płótny	N;NEUT;SG	N;ACC;NEUT;SG
doek	płótno	doek	płótno	N;NEUT;SG	N;NOM;NEUT;SG
doek	płótnie	doek	płótno	N;NEUT;SG	N;ACC;NEUT;SG
box	pole	box	pole	N;MASC+FEM;SG	N;NOM;NEUT;SG
box	pudełko	box	pudełko	N;MASC+FEM;SG	N;NOM;NEUT;SG
box	skrzynia	box	skrzyniać	N;MASC+FEM;SG	N;NOM;FEM;SG
box	ramka	box	ramka	N;MASC+FEM;SG	N;NOM;FEM;SG
proefschrift	rozprawę	proefschrift	rozprawa	N;NEUT;SG	N;ACC;FEM;SG
jurist	adwokat	jurist	adwokat	N;MASC+FEM;SG	N;NOM;MASC;SG
jurist	prawnika	jurist	prawnika	N;MASC+FEM;SG	N;ACC;MASC;SG
jurist	prawnik	jurist	prawnik	N;MASC+FEM;SG	N;NOM;MASC;SG
neutrale	neutralny	neutraal	neutralny	ADJ	ADJ;NOM;MASC;SG
neutrale	obojętny	neutraal	obojętny	ADJ	ADJ;NOM;MASC;SG
neutrale	neutralne	neutraal	neutralny	ADJ	ADJ;NOM;NEUT;SG
slang	wąż	slang	wąż	N;MASC+FEM;SG	N;NOM;MASC;SG
slang	węża	slang	wąż	N;MASC+FEM;SG	N;ACC;MASC;SG
slang	wąż	slang	wąż	N;MASC+FEM;SG	N;NOM;MASC;SG
slang	węża	slang	wąż	N;MASC+FEM;SG	N;ACC;MASC;SG
slang	wąż	slang	wąż	N;MASC+FEM;SG	N;NOM;MASC;SG
doelen	bramki	doel	bramka	N;PL	N;ACC;FEM;PL
doelen	cele	doel	cel	N;PL	N;NOM;MASC;PL
doelen	celów	doel	cel	N;PL	N;GEN;MASC;PL
doelen	bramek	doel	bramek	N;PL	N;GEN;FEM;PL
doelen	cele	doel	cel	N;PL	N;NOM;MASC;PL
ziek	chora	ziek	chory	ADJ	ADJ;NOM;FEM;SG
ziek	chora	ziek	chory	ADJ	ADJ;NOM;FEM;SG
achterste	tylny	achter	tylny	ADJ	ADJ;NOM;MASC;SG
achterste	tylne	achter	tylny	ADJ	ADJ;NOM;NEUT;SG
achterste	tylna	achter	tylny	ADJ	ADJ;NOM;FEM;SG
aangeeft	wskazuje	aanveffen	wskazywać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
uitgaven	wydatki	uitgave	wydatek	N;PL	N;NOM;MASC;PL
uitgaven	koszty	uitgave	koszt	N;PL	N;NOM;MASC;PL
uitgaven	wydatki	uitgave	wydatek	N;PL	N;NOM;MASC;PL
christelijk	chrześcijański	christelijk	chrześcijański	ADJ	ADJ;NOM;MASC;SG
driemaal	trzykrotnie	driemaal	trzykrotnie	ADV	ADV
overname	przejęcia	overname	przejąć	N;MASC+FEM;SG	N;NOM;NEUT;SG
overname	przejęcie	overname	przejąć	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
overname	pozyskanie	overname	pozyskać	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
overname	przejęcie	overname	przejąć	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
overname	nabywanie	overname	nabywać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
overname	nabycie	overname	nabyta	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
overname	pozyskiwanie	overname	pozyskiwać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
overname	nabycia	overname	nabyć	N;MASC+FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
verklaart	wyjaśnia	verklaren	wyjaśniać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
verklaart	tłumaczy	verklaren	tłumaczyć	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
verklaart	oświadcza	verklaren	oświadczać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
beroemd	sławne	beroemd	sławny	ADJ	ADJ;NOM;NEUT;SG
beroemd	sławny	beroemd	sławny	ADJ	ADJ;NOM;MASC;SG
beroemd	sławna	beroemd	sławna	ADJ	ADJ;NOM;FEM;SG
tekening	rysunek	tekening	rysunek	N;MASC+FEM;SG	N;NOM;MASC;SG
tekening	losowanie	tekening	losowanie	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
vestiging	ustanowienie	vestiging	ustanowienie	N;MASC+FEM;SG	N;NOM;NEUT;SG
soundtrack	soundtrack	soundtrack	soundtrack	N;MASC+FEM;SG	N;NOM;MASC;SG
respect	szacunek	respect	szacunek	N;NEUT;SG	N;ACC;MASC;SG
respect	szacunku	respect	szacunek	N;NEUT;SG	N;GEN;MASC;SG
respect	poszanowanie	respect	poszanowanie	N;NEUT;SG	N;NOM;NEUT;SG
respect	szacunkiem	respect	szacunek	N;NEUT;SG	N;INS;MASC;SG
bewegingen	ruchy	beweging	ruch	N;PL	N;NOM;MASC;PL
jaagt	poluje	jagen	polować	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
complexe	złożone	complex	złożyć	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
complexe	złożona	complex	złożyć	ADJ	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
complexe	złożony	complex	złożyć	ADJ	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
complexe	skomplikowane	complex	skomplikować	ADJ	ADJ;NOM;NEUT;SG
bezwaren	zastrzeżenia	bezwaar	zastrzeżenie	N;PL	N;NOM;NEUT;PL
horden	płotki	horde	płotek	N;PL	N;NOM;MASC;PL
kok	kucharza	kok	kucharz	N;MASC+FEM;SG	N;ACC;MASC;SG
kok	kucharz	kok	kucharz	N;MASC+FEM;SG	N;NOM;MASC;SG
kok	kucharz	kok	kucharz	N;MASC+FEM;SG	N;NOM;MASC;SG
iers	irlandzkie	iers	irlandzki	ADJ	ADJ;NOM;NEUT;SG
iers	irlandzki	iers	irlandzka	ADJ	ADJ;NOM;MASC;SG
iers	irlandzka	iers	irlandzka	ADJ	ADJ;NOM;FEM;SG
brigade	brygada	brigade	brygada	N;MASC+FEM;SG	N;NOM;FEM;SG
brigade	brygady	brigade	brygada	N;MASC+FEM;SG	N;GEN;FEM;SG
leed	cierpiał	lijden	cierpieć	V;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
leed	cierpiała	lijden	cierpieć	V;SG;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
gast	koleś	gast	koleś	N;MASC+FEM;SG	N;NOM;MASC;SG
gehoord	słyszał	horen	słyszeć	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
neus	nosa	neus	nos	N;MASC+FEM;SG	N;GEN;MASC;SG
neus	nosek	neus	nosek	N;MASC+FEM;SG	N;NOM;MASC;SG
neus	nos	neus	nos	N;MASC+FEM;SG	N;NOM;MASC;SG
verlaat	zostaw	verlaten	zostawić	V;SG;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
gebroken	złamał	breken	złamać	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
gebroken	pękła	breken	pęknąć	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
seksuele	seksualna	seksueel	seksualny	ADJ	ADJ;NOM;FEM;SG
seksuele	seksualny	seksueel	seksualny	ADJ	ADJ;NOM;MASC;SG
seksuele	seksualne	seksueel	seksualny	ADJ	ADJ;NOM;NEUT;SG
plaatjes	zdjęcia	plaat	zdjęcie	N;PL	N;NOM;NEUT;PL
plaatjes	obrazki	plaat	obrazek	N;PL	N;NOM;MASC;PL
scherm	ekran	scherm	ekran	N;NEUT;SG	N;NOM;MASC;SG
scherm	ekranu	scherm	ekran	N;NEUT;SG	N;GEN;MASC;SG
scherm	ekranie	scherm	ekran	N;NEUT;SG	N;INS;MASC;SG
extreem	ekstremalne	extreem	ekstremalny	ADJ	ADJ;NOM;NEUT;SG
bassist	basista	bassist	basisty	N;MASC+FEM;SG	N;NOM;MASC;SG
baptiste	baptiste	baptist	baptisty	N;MASC+FEM;SG	N;NOM;MASC;SG
rangers	zwiadowcy	ranger	zwiadowiec	N;PL	N;NOM;MASC;PL
apparaat	wyrób	apparaat	wyrób	N;NEUT;SG	N;NOM;MASC;SG
apparaat	urządzenie	apparaat	urządzenie	N;NEUT;SG	N;NOM;NEUT;SG
apparaat	aparatura	apparaat	aparatura	N;NEUT;SG	N;NOM;FEM;SG
apparaat	przyrząd	apparaat	przyrząd	N;NEUT;SG	N;NOM;MASC;SG
menselijk	ludzkie	menselijk	ludzki	ADJ	ADJ;NOM;NEUT;SG
menselijk	ludzka	menselijk	ludzki	ADJ	ADJ;NOM;FEM;SG
menselijk	ludzki	menselijk	ludzki	ADJ	ADJ;NOM;MASC;SG
politica	polityk	politica	polityk	N;MASC+FEM;SG	N;NOM;MASC;SG
politica	polityka	politica	polityka	N;MASC+FEM;SG	N;NOM;FEM;SG
zwaard	ostrze	zwaard	ostrzyć	N;NEUT;SG	N;NOM;NEUT;SG
zwaard	miecz	zwaard	miecz	N;NEUT;SG	N;NOM;MASC;SG
noten	noty	noten	not	N;PL	N;NOM;MASC;PL
noten	notatek	noten	notatka	N;PL	N;GEN;FEM;PL
noten	notatki	noten	notatek	N;PL	N;NOM;MASC;PL
noten	orzechy	noten	orzech	N;PL	N;NOM;MASC;PL
noten	świry	noten	świr	N;PL	N;NOM;MASC;PL
kopie	kopia	kopie	kopia	N;MASC+FEM;SG	N;NOM;FEM;SG
kopie	kopiowanie	kopie	kopiować	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
omschreven	zdefiniowano	omschrijven	zdefiniować	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
omschreven	opisano	omschrijven	opisać	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
omschreven	opisał	omschrijven	opisać	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
kanten	boki	kant	boki	N;PL	N;NOM;MASC;PL
kanten	koronki	kant	koronka	N;PL	N;ACC;FEM;PL
gecreëerd	utworzono	creëren	utworzyć	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
gecreëerd	stworzył	creëren	stworzyć	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
indonesische	indonezyjski	indonesisch	indonezyjski	ADJ	ADJ;NOM;MASC;SG
smal	mały	smal	mały	ADJ	ADJ;NOM;MASC;SG
smal	niewielkie	smal	niewielki	ADJ	ADJ;NOM;NEUT;SG
smal	wąski	smal	wąsk	ADJ	ADJ;NOM;MASC;SG
smal	wąskie	smal	wąsk	ADJ	ADJ;NOM;NEUT;SG
sicilië	sycylii	sicilië	sycylia	N;NEUT;SG	N;GEN;FEM;SG
ondergrond	substrat	ondergrond	substrat	N;MASC+FEM;SG	N;NOM;MASC;SG
ondergrond	podłoże	ondergrond	podłoże	N;MASC+FEM;SG	N;NOM;NEUT;SG
takken	gałęzie	tak	gałąź	N;PL	N;NOM;FEM;PL
takken	gałęzi	tak	gałąź	N;PL	N;GEN;FEM;PL
takken	oddziały	tak	oddział	N;PL	N;NOM;MASC;PL
soul	duszę	soul	dusza	N;MASC+FEM;SG	N;ACC;FEM;SG
soul	dusza	soul	dusza	N;MASC+FEM;SG	N;NOM;FEM;SG
soul	dusze	soul	dusza	N;MASC+FEM;SG	N;NOM;FEM;SG
soul	duszy	soul	dusza	N;MASC+FEM;SG	N;GEN;FEM;SG
map	spis	map	spis	N;MASC+FEM;SG	N;NOM;MASC;SG
map	katalog	map	katalog	N;MASC+FEM;SG	N;NOM;MASC;SG
map	katalogu	map	katalóg	N;MASC+FEM;SG	N;GEN;MASC;SG
map	folder	map	folder	N;MASC+FEM;SG	N;NOM;MASC;SG
map	katalog	map	katalog	N;MASC+FEM;SG	N;NOM;MASC;SG
vertegenwoordigers	przedstawicieli	vertegenwoordiger	przedstawiciel	N;PL	N;ACC;MASC;PL
vertegenwoordigers	reprezentantów	vertegenwoordiger	reprezentant	N;PL	N;ACC;MASC;PL
vertegenwoordigers	przedstawiciele	vertegenwoordiger	przedstawiciel	N;PL	N;NOM;MASC;PL
