категория	категорія	категория	категорія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
съхранение	сховище	съхранение	сховище	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
съхранение	консервація	съхранение	консервація	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
съхранение	магазин	съхранение	магазин	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
флора	флора	флор	флора	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
метро	метрополітен	метро	метрополітен	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
метро	метрополітен	метро	метрополітен	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
метро	метро	метро	метро	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
бар	бар	бар	бар	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
бар	смужка	бар	смужка	N;INDF;MASC;SG	N;INAN;NOM;FEM;SG
данъци	податки	данък	податок	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
данъци	податки	данък	податок	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
преброяване	перепис	преброяване	перепис	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
преброяване	перелік	преброяване	перелік	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
лили	лілія	лила	лілія	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
акции	акції	акция	акція	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
филипините	філіппіни	филипина	філіппін	N;DEF;MASC;PL	N;INAN;NOM;MASC;PL
картаген	карфаген	картаген	карфагна	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
избягва	уникає	избягвам	уникати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
магистрала	автомагістраль	магистрала	автомагістраль	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
риболов	рибалку	риболов	рибалка	N;INDF;MASC;SG	N;ANIM;ACC;FEM;SG
риболов	тунця	риболов	тунець	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
постигане	досягненні	постигане	досягнення	N;INDF;NEUT;SG	N;INAN;DAT;NEUT;SG
фестивали	фестивалів	фестивал	фестивал	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
религии	релігії	религия	релігія	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
религии	релігій	религия	релігія	N;INDF;FEM;PL	N;INAN;GEN;FEM;PL
приети	прийнято	приема	прийнято	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;0;FIN
приети	прийняли	приема	прийняти	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN
храмове	храмів	храм	храм	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
храмове	храми	храм	храм	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
актрисата	актриса	актриса	актриса	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
актрисата	акторка	актриса	акторка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
кости	кістки	кост	кістка	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
кости	кісточки	кост	кісточка	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
настоява	наполягає	настоявам-(се)	наполягати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
ограничения	обмежень	ограничение	обмеження	N;INDF;NEUT;PL	N;INAN;GEN;NEUT;PL
ограничения	границі	ограничение	границя	N;INDF;NEUT;PL	N;INAN;NOM;FEM;PL
ограничения	межі	ограничение	межа	N;INDF;NEUT;PL	N;INAN;NOM;FEM;PL
отвори	відкрити	отворя-(се)	відкрити	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN
амалия	амалія	амалия	амалія	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
избегне	уникнути	избегна	уникнути	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN
котки	коти	котка	кіт	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
котки	кішки	котка	кішка	N;INDF;FEM;PL	N;ANIM;NOM;FEM;PL
експерименти	експерименти	експеримент	експеримент	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
съветът	рада	съвет	рада	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
юпитер	юпітер	юпитер	юпітер	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
помещения	простори	помещение	простор	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
помещения	пробіли	помещение	пробіти	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
денят	день	ден	день	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
денят	дню	ден	день	N;DEF;MASC;SG	N;INAN;DAT;MASC;SG
денят	дня	ден	день	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
детството	дитинство	детство	дитинство	N;DEF;NEUT;SG	N;INAN;NOM;NEUT;SG
детството	дитинства	детство	дитинство	N;DEF;NEUT;SG	N;INAN;NOM;NEUT;SG
операцията	дія	операция	дія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
операцията	операція	операция	операція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
ценности	цінності	ценност	цінність	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
каледония	каледонія	каледония	каледонія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
мека	мекка	мека	мекко	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
диалекти	діалектів	диалект	діалект	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
анастасия	анастасія	анастасия	анастасія	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
обяснение	пояснення	обяснение	пояснення	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
забранява	забороняє	забранявам	забороняти	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
маршрут	маршрут	маршрут	маршрут	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
маршрут	маршрут	маршрут	маршрут	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
маршрут	антоніна	маршрут	антонін	N;INDF;MASC;SG	N;ANIM;NOM;FEM;SG
инфраструктура	інфраструктура	инфраструктура	інфраструктура	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
препоръчва	рекомендується	препоръчвам-(се)	рекомендуватися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
препоръчва	рекомендує	препоръчвам-(се)	рекомендувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
инженери	інженери	инженер	інженер	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
оглед	перегляд	оглед	перегляд	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
оглед	вигляд	оглед	вигляд	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
оглед	вид	оглед	вид	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
почивка	перерва	почивка	перерва	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
почивка	розрив	почивка	розрив	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
почивка	свято	почивка	свято	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
почивка	відпустка	почивка	відпустка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
почивка	відпочинок	почивка	відпочинок	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
документален	документальний	документален	документальний	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
религиозна	релігійна	религиозен	релігійний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
взаимодействие	взаємодія	взаимодействие	взаємодія	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
взаимодействие	взаємодії	взаимодействие	взаємодія	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
армейски	армійський	армейски	армійський	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
рязко	різко	рязко	різко	ADV	ADV
разпределение	виділення	разпределение	виділення	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
разпределение	розподіл	разпределение	розподіл	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
склон	схил	склон	схила	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
склон	схилу	склон	схил	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
гробница	могила	гробница	могила	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
гробница	гробниця	гробница	гробниця	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
освобождение	визволення	освобождение	визволення	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
освобождение	звільнення	освобождение	звільнення	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
интерфейс	інтерфейс	интерфейс	інтерфейс	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
магазин	крамниця	магазин	крамниця	N;INDF;MASC;SG	N;INAN;NOM;FEM;SG
магазин	магазин	магазин	магазин	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
магазин	магазин	магазин	магазин	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
последователни	послідовних	последователен	послідовний	ADJ;INDF;PL	ADJ;GEN;PL
последователни	послідовними	последователен	послідовний	ADJ;INDF;PL	ADJ;INS;PL
впечатление	враження	впечатление	враження	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
растеж	росту	растеж	ростий	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
растеж	зростання	растеж	зростання	N;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
растеж	ріст	растеж	ріст	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ректор	ректора	ректор	ректор	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
античността	низки	античност	низка	N;DEF;FEM;SG	N;INAN;GEN;FEM;SG
традицията	традиція	традиция	традиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
мозък	мозок	мозък	мозок	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
мозък	мозку	мозък	мозок	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
вдовица	вдова	вдовица	вдова	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
валута	валюта	валута	валюто	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
валута	валюту	валута	валюта	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
рифове	рифи	риф	риф	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
двойно	двічі	двойно	двічі	ADV	ADV
унищожени	знищено	унищожа	знищено	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;0;FIN
унищожени	зруйновано	унищожа	зруйновано	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;0;FIN
унищожени	знищили	унищожа	знищити	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN
тон	тонна	тон	тонний	N;INDF;MASC;SG	N;INAN;NOM;FEM;SG
тон	тунець	тон	тунець	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
тон	тонус	тон	тонус	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
тон	тон	тон	тон	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
тон	тонну	тон	тонний	N;INDF;MASC;SG	N;INAN;ACC;FEM;SG
критиката	критика	критика	критика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
продажба	продаж	продажба	продаж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
продажба	розпродаж	продажба	розпродаж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
продажба	продаж	продажба	продаж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
различия	відмінностей	различия	відмінність	N;INDF;NEUT;PL	N;INAN;GEN;FEM;PL
различия	відмінності	различия	відмінність	N;INDF;NEUT;PL	N;INAN;NOM;FEM;PL
звездите	зірки	звезда	зірка	N;DEF;FEM;PL	N;ANIM;NOM;FEM;PL
изчезва	зникає	изчезвам	зникати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
прост	просту	прост	простий	ADJ;INDF;MASC;SG	ADJ;ACC;FEM;SG
прост	простий	прост	простий	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
прост	проста	прост	простий	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
прост	просте	прост	прости	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
наскоро	недавно	наскоро	недавно	ADV	ADV
наскоро	нещодавно	наскоро	нещодавно	ADV	ADV
коефициент	коефіцієнт	коефициент	коефіцієнт	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
коефициент	частка	коефициент	частка	N;INDF;MASC;SG	N;INAN;NOM;FEM;SG
коефициент	коефіцієнт	коефициент	коефіцієнт	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
коефициент	співвідношення	коефициент	співвідношення	N;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
коефициент	коефіцієнт	коефициент	коефіцієнт	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
коефициент	фактор	коефициент	фактор	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
слоеве	шари	слоева	шар	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
слоеве	шарів	слоева	шар	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
ремонт	ремонт	ремонт	ремонт	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ремонт	реконструкція	ремонт	реконструкція	N;INDF;MASC;SG	N;INAN;NOM;FEM;SG
ремонт	ремонту	ремонт	ремонт	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
ремонт	ремонт	ремонт	ремонт	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
убежище	святилище	убежище	святилище	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
убежище	притулку	убежище	притулок	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
убежище	притулок	убежище	притулок	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
явления	явища	явление	явище	N;INDF;NEUT;PL	N;INAN;NOM;NEUT;PL
надписи	подяки	надпис	подяка	N;INDF;MASC;PL	N;INAN;NOM;FEM;PL
надписи	написів	надпис	напис	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
надписи	текстами	надпис	текст	N;INDF;MASC;PL	N;INAN;INS;MASC;PL
надписи	підписи	надпис	підпис	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
дама	леді	дама	леді	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
дама	пані	дама	пані	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
суринам	суринаму	суринам	сурина	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
сдружение	асоціація	сдружение	асоціація	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
нападения	напади	нападение	напади	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
нападения	атаки	нападение	атаки	N;INDF;NEUT;PL	N;INAN;NOM;FEM;PL
нападения	напади	нападение	напади	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
предназначен	призначено	предназнача	призначити	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;0;FIN
балканска	балканський	балкански	балканський	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
рус	світле	рус	світлий	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
отчасти	частково	отчаст	частково	ADV	ADV
отчасти	частково	отчаст	частково	ADV	ADV
изпълнения	виступів	изпълнение	виступ	N;INDF;NEUT;PL	N;INAN;GEN;MASC;PL
ядрени	ядерні	ядрен	ядерний	ADJ;INDF;PL	ADJ;NOM;PL
площи	ділянки	площ	ділянка	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
площи	територіях	площ	територія	N;INDF;FEM;PL	N;INAN;ESS;FEM;PL
площи	площі	площ	площа	N;INDF;FEM;PL	N;INAN;ACC;FEM;PL
площи	районів	площ	район	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
соло	соло	соло	соло	N;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
преговорите	переговори	преговори	переговори	N;DEF	N;INAN;NOM
ядрото	основний	ядро	основний	ADJ;DEF;NEUT;SG	ADJ;NOM;MASC;SG
ориентация	орієнтація	ориентация	орієнтація	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
ориентация	орієнтацію	ориентация	орієнтація	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
нужди	потреб	нужда	потреб	N;INDF;FEM;PL	N;INAN;GEN;FEM;PL
нужди	потреби	нужда	потреба	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
