dari	من	dari	مِن	ADP	ADP
kerugian	خسارة	kerugian	خَسَارَة	N;SG	N;NOM;INDF;SG
kerugian	الخسارة	kerugian	خَسَارَة	N;SG	N;NOM;DEF;SG
panen	حصاد	panen	حَصَّاد	N;SG	N;NOM;INDF;SG
panen	الحصاد	panen	حِصَاد	N;SG	N;NOM;DEF;SG
panen	حصاد	panen	حَصَّاد	N;SG	N;NOM;INDF;SG
publikasi	نشر	publikasi	نَشر	N	N;NOM;INDF;SG
publikasi	النشر	publikasi	نَشر	N	N;NOM;DEF;SG
publikasi	الدعاية	publikasi	دِعَايَة	N	N;NOM;DEF;SG
publikasi	النشر	publikasi	نَشر	N	N;NOM;DEF;SG
publikasi	منشورات	publikasi	مَنشُور	N	N;NOM;INDF;PL
publikasi	المطبوعات	publikasi	مَطبُوع	N	N;NOM;DEF;PL
publikasi	المنشورات	publikasi	مَنشُور	N	N;NOM;DEF;PL
seminar	الندوات	seminar	نَدوَة	N	N;NOM;DEF;PL
seminar	ندوات	seminar	نَدوَة	N	N;NOM;INDF;PL
seminar	ندوة	seminar	نَدوَة	N	N;NOM;INDF;SG
seminar	الندوة	seminar	نَدوَة	N	N;NOM;DEF;SG
kerajinan	الحرفية	kerajinan	حِرَفِيّ	N;SG	N;NOM;DEF;SG
kerajinan	حرف	kerajinan	حَرف	N;SG	N;NOM;INDF;SG
kerajinan	الحرف	kerajinan	حَرف	N;SG	N;NOM;DEF;SG
rombongan	حاشية	rombongan	حَاشِي	N;SG	N;NOM;INDF;SG
rombongan	الحاشية	rombongan	حَاشِي	N;SG	N;NOM;DEF;SG
plastik	البلاستيك	plastik	بلَاستِيك	N	N;NOM;DEF;SG
plastik	البلاستيك	plastik	بلَاستِيك	N	N;NOM;DEF;SG
kontemporer	المعاصر	kontemporer	مُعَاصِر	N	N;NOM;DEF;SG
kontemporer	المعاصرة	kontemporer	مُعَاصِر	N	N;NOM;DEF;SG
mitos	الاسطورة	mitos	أُسطُورَة	N	N;NOM;DEF;SG
mitos	اسطورة	mitos	أُسطُورَة	N	N;NOM;INDF;SG
penyelenggara	استضافة	penselenggara	اِستِضَافَة	N;SG	N;NOM;INDF;SG
penyelenggara	مضيف	penselenggara	مُضِيف	N;SG	N;NOM;INDF;SG
potensial	امكانية	potensial	إِمكَانِيَّة	N;SG	N;NOM;INDF;SG
segmen	الجزء	segmen	جُزء	N;SG	N;NOM;DEF;SG
segmen	القطعة	segmen	قُطعَة	N;SG	N;NOM;DEF;SG
segmen	شريحة	segmen	شَرِيحَة	N;SG	N;NOM;INDF;SG
segmen	الشريحة	segmen	شَرِيح	N;SG	N;NOM;DEF;SG
lembut	ناعمة	lembut	نَاعِمَة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
lembut	لينة	lembut	لَينَة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
menghilang	يختفي	menhilang	اِختَفَى	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
menghilang	تختفي	menhilang	اِختَفَى	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
mengancam	يهدد	menancam	هَدَّد	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
mengancam	تهدد	menancam	هَدَّد	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
mengancam	هدد	menancam	هَدَّد	V;SG;ACT	V;PFV;MASC;SG;3;ACT
mengancam	يهدد	menancam	هَدَّد	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
residence	الاقامة	residence	إِقَامَة	N	N;NOM;DEF;SG
residence	اقامة	residence	إِقَامَة	N	N;NOM;INDF;SG
pewaris	الوريث	penwaris	وَرِيث	N;SG	N;NOM;DEF;SG
pewaris	وريث	penwaris	وريث	N;SG	N;NOM;INDF;SG
pewaris	تراث	penwaris	تُرَاث	N;SG	N;NOM;INDF;SG
pewaris	التراث	penwaris	تُرَاث	N;SG	N;NOM;DEF;SG
pewaris	الارث	penwaris	أَرث	N;SG	N;NOM;DEF;SG
base	الاسس	base	أَسَاس	N	N;NOM;DEF;PL
base	القاعدة	base	قَاعِدَة	N	N;NOM;DEF;SG
base	قاعدة	base	قَاعِدَة	N	N;NOM;INDF;SG
pembayaran	الدفع	penbayaran	دَفع	N;SG	N;NOM;DEF;SG
pembayaran	السداد	penbayaran	سَدَاد	N;SG	N;NOM;DEF;SG
pembayaran	دفعة	penbayaran	دَفعَة	N;SG	N;NOM;INDF;SG
pembayaran	الدفعة	penbayaran	دَفعَة	N;SG	N;NOM;DEF;SG
pembayaran	الدفع	penbayaran	دَفع	N;SG	N;NOM;DEF;SG
peduli	المعنية	peduli	مَعنِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
sayur	الخضار	sayur	خَضَار	N;SG	N;NOM;DEF;SG
sayur	خضار	sayur	خضار	N;SG	N;NOM;INDF;SG
sayur	الخضار	sayur	خَضَار	N;SG	N;NOM;DEF;SG
sayur	خضار	sayur	خضار	N;SG	N;NOM;INDF;SG
memecahkan	حلت	menpecahkan	حَلّ	V;SG;ACT	V;PFV;FEM;SG;3;ACT
memecahkan	حللت	menpecahkan	حَلَّل	V;SG;ACT	V;PFV;FEM;SG;3;ACT
memecahkan	يحل	menpecahkan	حَلّ	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
syariah	شريعة	syariah	شَرِيعَة	N	N;NOM;INDF;SG
syariah	الشريعة	syariah	شَرِيعَة	N	N;NOM;DEF;SG
ditahan	عقدت	ditahan	عَقَد	V;SG;PASS	V;PFV;FEM;SG;3;PASS
ditahan	اعتقل	ditahan	اِعتَقَل	V;SG;PASS	V;PFV;MASC;SG;3;PASS
berlayar	تبحر	berlayar	بَحَر	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
segar	طازجة	segar	طَازِج	ADJ;SG	ADJ;NOM;INDF;FEM;SG
langka	الشحيحة	langka	شَحِيحَة	N;SG	N;NOM;DEF;SG
eksternal	الخارجية	eksternal	خَارِجِيَّة	N	N;NOM;DEF;SG
eksternal	خارجية	eksternal	خَارِجِيَّة	N	N;NOM;INDF;SG
fotografi	التصوير	fotografi	تَصوِير	N;SG	N;NOM;DEF;SG
fotografi	تصوير	fotografi	تَصوِير	N;SG	N;NOM;INDF;SG
respon	الاستجابة	respon	اِستِجَابَة	N;SG	N;NOM;DEF;SG
respon	الرد	respon	رَدّ	N;SG	N;NOM;DEF;SG
respon	استجابة	respon	اِستِجَابَة	N;SG	N;NOM;INDF;SG
display	عرض	display	عَرض	N	N;NOM;INDF;SG
display	العرض	display	عَرض	N	N;NOM;DEF;SG
vitamin	الفيتامينات	vitamin	فِيتَامِينَات	N	N;NOM;DEF;PL
string	سلسلة	string	سِلسِلَة	N	N;NOM;INDF;SG
string	خيط	string	خَيط	N	N;NOM;INDF;SG
string	السلسلة	string	سِلسِلَة	N	N;NOM;DEF;SG
pembantaian	مذبحة	penbantaian	مَذبَحَة	N;SG	N;NOM;INDF;SG
pembantaian	المذبحة	penbantaian	مَذبَحَة	N;SG	N;NOM;DEF;SG
pembantaian	مجزرة	penbantaian	مُجَزِّر	N;SG	N;NOM;INDF;SG
pembantaian	مذبحة	penbantaian	مَذبَحَة	N;SG	N;NOM;INDF;SG
pembantaian	المذبحة	penbantaian	مَذبَحَة	N;SG	N;NOM;DEF;SG
pembantaian	ذبح	penbantaian	ذَبَح	N;SG	N;NOM;INDF;SG
pembantaian	المذبحة	penbantaian	مَذبَحَة	N;SG	N;NOM;DEF;SG
pembantaian	مجزرة	penbantaian	مُجَزِّر	N;SG	N;NOM;INDF;SG
pinggir	الحواف	pinggir	الحواف	N;SG	N;NOM;DEF;SG
akurat	دقيقا	akurat	دَقِيق	ADJ;SG	ADJ;ACC;INDF;MASC;SG
akurat	دقيق	akurat	دَقِيق	ADJ;SG	ADJ;NOM;INDF;MASC;SG
waduk	السد	waduk	سُدّ	N;SG	N;NOM;DEF;SG
waduk	سد	waduk	سَدّ	N;SG	N;NOM;INDF;SG
waduk	سدا	waduk	سُدّ	N;SG	N;ACC;INDF;SG
waduk	الخزان	waduk	خَزَّان	N;SG	N;NOM;DEF;SG
waduk	خزان	waduk	خَزَّان	N;SG	N;NOM;INDF;SG
campur	المختلط	campur	مُختَلِط	N;SG;ACT	N;NOM;DEF;SG
campur	المزيج	campur	مَزِيج	N;SG;ACT	N;NOM;DEF;SG
campur	مزيج	campur	مَزِيج	N;SG;ACT	N;NOM;INDF;SG
campur	مزج	campur	مَزج	N;SG;ACT	N;NOM;INDF;SG
campur	خلطة	campur	خَلطَة	N;SG;ACT	N;NOM;INDF;SG
campur	مزيج	campur	مَزِيج	N;SG;ACT	N;NOM;INDF;SG
silinder	الاسطوانة	silinder	أُسطُوَانَة	N;SG	N;NOM;DEF;SG
silinder	اسطوانة	silinder	اسطوانة	N;SG	N;NOM;INDF;SG
sarang	العش	sarang	عَشّ	N;SG	N;NOM;DEF;SG
sarang	خلية	sarang	خَلِيَّة	N;SG	N;NOM;INDF;SG
teratas	الاعلى	teratas	أَعلَى	ADJ;RL;SG	ADJ;NOM;DEF;MASC;SG
personal	شخصي	personal	شَخصِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
terowongan	نفق	terowongan	نَفَق	N;SG	N;NOM;INDF;SG
terowongan	النفق	terowongan	نَفَق	N;SG	N;NOM;DEF;SG
terowongan	انفاق	terowongan	إِنفَاق	N;SG	N;NOM;INDF;SG
terowongan	الانفاق	terowongan	نَفَق	N;SG	N;NOM;DEF;SG
subur	خصبة	subur	خصبة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
subur	خصبة	subur	خصبة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
waktunya	وقت	waktu	وَقت	N;SG	N;NOM;INDF;SG
waktunya	الزمن	waktu	زَمَن	N;SG	N;NOM;DEF;SG
waktunya	الوقت	waktu	وَقت	N;SG	N;NOM;DEF;SG
waktunya	زمن	waktu	زَمَن	N;SG	N;NOM;INDF;SG
waktunya	الزمان	waktu	زَمَان	N;SG	N;NOM;DEF;SG
kehutanan	الحراجة	kehutanan	حَرَاجَة	N;SG	N;NOM;DEF;SG
leher	الرقبة	leher	رَقبَة	N;SG	N;NOM;DEF;SG
leher	رقبة	leher	رَقَبَة	N;SG	N;NOM;INDF;SG
leher	العنق	leher	عَنق	N;SG	N;NOM;DEF;SG
kedaulatan	السيادة	kedaulatan	سِيَادَة	N;SG	N;NOM;DEF;SG
ekspresi	تعبير	ekspresi	تَعبِير	N;SG	N;NOM;INDF;SG
ekspresi	التعبير	ekspresi	تَعبِير	N;SG	N;NOM;DEF;SG
sejahtera	مزدهرة	sejahtera	مزدهرة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
rumit	معقدة	rumit	مُعَقَّد	ADJ;SG	ADJ;NOM;INDF;FEM;SG
rumit	معقد	rumit	مُعَقَّد	ADJ;SG	ADJ;NOM;INDF;MASC;SG
penerapan	تنفيذ	penterapan	تَنفِيذ	N;SG	N;NOM;INDF;SG
penerapan	التنفيذ	penterapan	تَنفِيذ	N;SG	N;NOM;DEF;SG
praktis	عمليا	praktis	عَمَلِيّ	ADJ;SG	ADJ;ACC;INDF;MASC;SG
mal	مولات	mal	مُوَلَّات	N	N;NOM;INDF;PL
tawar	صفقة	tawar	صَفقَة	N;SG	N;NOM;INDF;SG
tawar	الصفقة	tawar	صَفقَة	N;SG	N;NOM;DEF;SG
tawar	مساومة	tawar	مُسَاوَمَة	N;SG	N;NOM;INDF;SG
pertukaran	تبادل	pertukaran	تَبَادُل	N;SG	N;NOM;INDF;SG
pertukaran	التبادل	pertukaran	تَبَادُل	N;SG	N;NOM;DEF;SG
pemakaian	الاستعمال	penpakaian	اِستِعمَال	N;SG	N;NOM;DEF;SG
pemakaian	الاستخدام	penpakaian	اِستِخدَام	N;SG	N;NOM;DEF;SG
pemakaian	استعمال	penpakaian	اِستِعمَال	N;SG	N;NOM;INDF;SG
penangkapan	القبض	pentangkapan	قَبض	N;SG	N;NOM;DEF;SG
penangkapan	التوقيف	pentangkapan	تَوقِيف	N;SG	N;NOM;DEF;SG
penangkapan	الاعتقال	pentangkapan	اِعتِقَال	N;SG	N;NOM;DEF;SG
penangkapan	توقيف	pentangkapan	تَوقِيف	N;SG	N;NOM;INDF;SG
penangkapan	اعتقال	pentangkapan	اِعتِقَال	N;SG	N;NOM;INDF;SG
penangkapan	القبض	pentangkapan	قَبض	N;SG	N;NOM;DEF;SG
penangkapan	التقاط	pentangkapan	اِلتِقَاط	N;SG	N;NOM;INDF;SG
poster	الملصق	poster	مُلصَق	N;SG	N;NOM;DEF;SG
poster	ملصق	poster	مُلصَق	N;SG	N;NOM;INDF;SG
intelektual	فكريا	intelektual	فِكرِيّ	ADJ;SG	ADJ;ACC;INDF;MASC;SG
intelektual	الفكرية	intelektual	فِكرِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
intelektual	فكرية	intelektual	فِكرِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
sekretariat	السكرتارية	sekretariat	سَكرَتَارِيَّة	N;SG	N;NOM;DEF;SG
sekretariat	الامانة	sekretariat	إِمَانَة	N;SG	N;NOM;DEF;SG
abjad	الابجدية	abjad	أُبجَدِيّ	N;SG	N;NOM;DEF;SG
unggul	متفوق	unggul	مُتَفَوِّق	ADJ;SG	ADJ;NOM;INDF;MASC;SG
unggul	متفوقة	unggul	مُتَفَوِّق	ADJ;SG	ADJ;NOM;INDF;FEM;SG
oposisi	معارضة	oposisi	مُعَارَضَة	N;SG	N;NOM;INDF;SG
oposisi	المعارضة	oposisi	مُعَارَضَة	N;SG	N;NOM;DEF;SG
norma	معيار	norma	مُعِير	N;SG	N;NOM;INDF;SG
seks	جنس	seks	جنس	N;SG	N;NOM;INDF;SG
seks	الجنس	seks	جِنس	N;SG	N;NOM;DEF;SG
pentingnya	الاهمية	penting	أَهَمِّيَّة	N;SG	N;NOM;DEF;SG
pentingnya	اهمية	penting	أَهَمِّيَّة	N;SG	N;NOM;INDF;SG
pipa	الانبوب	pipa	أُنبُوب	N;SG	N;NOM;DEF;SG
pipa	انبوب	pipa	أُنبُوب	N;SG	N;NOM;INDF;SG
pipa	السباكة	pipa	سِبَاكَة	N;SG	N;NOM;DEF;SG
gravitasi	الجاذبية	gravitasi	جَاذِبِيَّة	N	N;NOM;DEF;SG
gravitasi	جاذبية	gravitasi	جَاذِبِيَّة	N	N;NOM;INDF;SG
genetik	الوراثة	genetik	وَرَاثَة	N;SG	N;NOM;DEF;SG
rumus	المعادلة	rumus	مُعَادَلَة	N;SG	N;NOM;DEF;SG
rumus	الصيغة	rumus	صِيغَة	N;SG	N;NOM;DEF;SG
rumus	صيغة	rumus	صِيغَة	N;SG	N;NOM;INDF;SG
rumus	صيغ	rumus	صَيغ	N;SG	N;NOM;INDF;SG
kepribadian	شخصية	kepribadian	شَخصِيَّة	N;SG	N;NOM;INDF;SG
aspal	رصيف	aspal	رَصِيف	N;SG	N;NOM;INDF;SG
aspal	الرصيف	aspal	رَصِيف	N;SG	N;NOM;DEF;SG
aspal	الاسفلت	aspal	أَسفَل	N;SG	N;NOM;DEF;SG
grafis	رسومات	grafis	رَسم	N	N;NOM;INDF;PL
grafis	الرسومات	grafis	رَسمَة	N	N;NOM;DEF;PL
bahagia	سعيدة	bahagia	سَعِيد	ADJ;SG	ADJ;NOM;INDF;FEM;SG
pemeliharaan	النفقة	penpeliharaan	نِفقَة	N;SG	N;NOM;DEF;SG
pemeliharaan	صيانة	penpeliharaan	صِيَانَة	N;SG	N;NOM;INDF;SG
pemeliharaan	الصيانة	penpeliharaan	صِيَانَة	N;SG	N;NOM;DEF;SG
afganistan	افغانستان	afganistan	أَفغَانِستَان	N;SG	N;NOM;INDF;SG
afganistan	افغانستان	afganistan	أَفغَانِستَان	N;SG	N;NOM;INDF;SG
misterius	غامض	misterius	غَامَض	ADJ;SG	ADJ;NOM;INDF;MASC;SG
misterius	غامضة	misterius	غَامِض	ADJ;SG	ADJ;NOM;INDF;FEM;SG
pembuangan	التخلص	penbuangan	تَخَلُّص	N;SG	N;NOM;DEF;SG
pintar	ذكية	pintar	ذَكِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
artileri	المدفعية	artileri	مَدفَعِيّ	N;SG	N;NOM;DEF;SG
artileri	مدفعية	artileri	مِدفَعِيَّة	N;SG	N;NOM;INDF;SG
lempeng	صفيحة	lempeng	صَفِيح	N	N;NOM;INDF;SG
lempeng	الصحن	lempeng	صَحن	N	N;NOM;DEF;SG
lempeng	صحن	lempeng	صَحن	N	N;NOM;INDF;SG
lempeng	طبق	lempeng	طَبَّق	N	N;NOM;INDF;SG
mengawasi	اشرفت	menawasi	أَشرَف	V;SG;ACT	V;PFV;FEM;SG;3;ACT
persaingan	التنافس	persaingan	تَنَافُس	N;SG	N;NOM;DEF;SG
persaingan	المنافسة	persaingan	مُنَافَسَة	N;SG	N;NOM;DEF;SG
persaingan	منافسة	persaingan	مُنَافَسَة	N;SG	N;NOM;INDF;SG
persaingan	مسابقة	persaingan	مُسَابَقَة	N;SG	N;NOM;INDF;SG
persaingan	المسابقة	persaingan	مُسَابَقَة	N;SG	N;NOM;DEF;SG
terkini	الاحدث	terkini	أَحدَث	N;SG	N;NOM;DEF;SG
tawaran	العطاء	tawaran	عَطَاء	N;SG	N;NOM;DEF;SG
tawaran	العرض	tawaran	عَرض	N;SG	N;NOM;DEF;SG
brothers	الاخوان	brothers	أَخ	N	N;NOM;DEF;PL
brothers	الاخوة	brothers	أُخُوَّة	N	N;NOM;DEF;SG
brothers	اخوة	brothers	أُخُوَّة	N	N;NOM;INDF;SG
mencuri	سرقت	mencuri	سَرَق	V;SG;ACT	V;PFV;FEM;SG;3;ACT
mencuri	سرق	mencuri	سِرق	V;SG;ACT	V;PFV;MASC;SG;3;ACT
mencuri	يسرق	mencuri	سَرِق	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
mencuri	يسرق	mencuri	سَرِق	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
membran	الغشاء	membran	غِشَاء	N;SG	N;NOM;DEF;SG
membran	غشاء	membran	غِشَاء	N;SG	N;NOM;INDF;SG
mewah	الترف	mewah	تَرَف	N;SG	N;NOM;DEF;SG
mewah	رفاهية	mewah	رَفَاهِيّ	N;SG	N;NOM;INDF;SG
mewah	الفخامة	mewah	فَخَّامَة	N;SG	N;NOM;DEF;SG
mewah	الفاخرة	mewah	فَاخِر	N;SG	N;NOM;DEF;SG
mewah	الهوى	mewah	هُوَيّ	N;SG	N;NOM;DEF;SG
mewah	الفاخرة	mewah	فَاخِر	N;SG	N;NOM;DEF;SG
perkara	امور	perkara	أَمر	N;SG	N;NOM;INDF;SG
kekasih	الحبيب	kekasih	الحبيب	N;SG	N;NOM;DEF;SG
kekasih	عاشقة	kekasih	عَاشِق	N;SG	N;NOM;INDF;SG
kekasih	العاشق	kekasih	عَاشِق	N;SG	N;NOM;DEF;SG
intelijen	الذكاء	intelijen	ذَكَاء	N;SG	N;NOM;DEF;SG
bernyanyi	يغني	bernyanyi	غَنَّى	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
bernyanyi	تغني	bernyanyi	غَنِيّ	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
bernyanyi	يغني	bernyanyi	غَنَّى	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
bernyanyi	تغني	bernyanyi	غَنِيّ	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
pakai	استعمل	pakai	اِستَعمَل	V;SG;ACT	V;PFV;MASC;SG;3;ACT
pakai	استخدم	pakai	اِستَخدَم	V;SG;ACT	V;PFV;MASC;SG;3;ACT
pakai	ارتدي	pakai	اِرتَدَى	V;SG;ACT	V;PFV;MASC;SG;2;ACT
tegangan	الجهد	tegangan	جَهد	N;SG	N;NOM;DEF;SG
tegangan	جهد	tegangan	جَهد	N;SG	N;NOM;INDF;SG
resimen	الفوج	resimen	فَوجَة	N	N;NOM;DEF;SG
resimen	افواج	resimen	فَوج	N	N;NOM;INDF;PL
pupuk	السماد	pupuk	سَمَاد	N	N;NOM;DEF;SG
pupuk	الاسمدة	pupuk	سَمَاد	N	N;NOM;DEF;SG
pupuk	السماد	pupuk	سَمَاد	N	N;NOM;DEF;SG
pupuk	الاسمدة	pupuk	سَمَاد	N	N;NOM;DEF;SG
chapter	الفصل	chapter	فَصل	N	N;NOM;DEF;SG
penciptaan	انشاء	penciptaan	إِنشَاء	N;SG	N;NOM;INDF;SG
penciptaan	الانشاء	penciptaan	إِنشَاء	N;SG	N;NOM;DEF;SG
penciptaan	الخلق	penciptaan	خَلق	N;SG	N;NOM;DEF;SG
permata	جوهرة	permata	جُوهرَة	N;SG	N;NOM;INDF;SG
permata	الجوهرة	permata	جَوهَرَة	N;SG	N;NOM;DEF;SG
penyelidikan	التحقيق	penselidikan	تَحقِيق	N;SG	N;NOM;DEF;SG
penyelidikan	تحقيق	penselidikan	تَحقِيق	N;SG	N;NOM;INDF;SG
penyelidikan	التحقيق	penselidikan	تَحقِيق	N;SG	N;NOM;DEF;SG
penyelidikan	الاستفسار	penselidikan	اِستِفسَار	N;SG	N;NOM;DEF;SG
penyelidikan	تحقيق	penselidikan	تَحقِيق	N;SG	N;NOM;INDF;SG
transisi	انتقال	transisi	اِنتِقَال	N;SG	N;NOM;INDF;SG
transisi	الانتقال	transisi	اِنتِقَال	N;SG	N;NOM;DEF;SG
gram	جرام	gram	جرَام	N;SG	N;NOM;INDF;SG
sutra	الحرير	sutra	حَرِير	N	N;NOM;DEF;SG
sutra	الحرائر	sutra	حَرِير	N	N;NOM;DEF;PL
pidana	جناية	pidana	جِنَايَة	N	N;NOM;INDF;SG
pidana	مجرم	pidana	مُجرِم	N	N;NOM;INDF;SG
pidana	المجرم	pidana	مَجرِم	N	N;NOM;DEF;SG
pidana	جريمة	pidana	جَرِيمَة	N	N;NOM;INDF;SG
pidana	الجريمة	pidana	جَرِيمَة	N	N;NOM;DEF;SG
pidana	الجرائم	pidana	جَرِيمَة	N	N;NOM;DEF;PL
penjual	بائع	penjual	بَائِع	N;SG	N;NOM;INDF;SG
penjual	البائع	penjual	بَائِع	N;SG	N;NOM;DEF;SG
penjual	بائع	penjual	بَائِع	N;SG	N;NOM;INDF;SG
letusan	ثوران	letusan	ثُورَان	N;SG	N;NOM;INDF;SG
bendungan	السد	bendungan	سُدّ	N;SG	N;NOM;DEF;SG
bendungan	سد	bendungan	سَدّ	N;SG	N;NOM;INDF;SG
bendungan	سدا	bendungan	سُدّ	N;SG	N;ACC;INDF;SG
berputar	تدور	berputar	دَار	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
menguntungkan	مربحة	menguntungkan	مُربِح	ADJ;SG	ADJ;NOM;INDF;FEM;SG
menguntungkan	مواتية	menguntungkan	مُوَاتِي	ADJ;SG	ADJ;NOM;INDF;FEM;SG
tembaga	النحاس	tembaga	نُحَاس	N;SG	N;NOM;DEF;SG
pengeboman	التفجيرات	pengeboman	تَفجِير	N	N;NOM;DEF;PL
pengeboman	تفجيرات	pengeboman	تَفجِير	N	N;NOM;INDF;PL
pengeboman	قصف	pengeboman	قَصف	N	N;NOM;INDF;SG
pengeboman	القصف	pengeboman	قَصف	N	N;NOM;DEF;SG
pengeboman	التفجير	pengeboman	تَفجِير	N	N;NOM;DEF;SG
pengeboman	قصف	pengeboman	قَصف	N	N;NOM;INDF;SG
pengeboman	القصف	pengeboman	قَصف	N	N;NOM;DEF;SG
pengeboman	تفجير	pengeboman	تَفجِير	N	N;NOM;INDF;SG
mengadopsi	اعتمدت	menadopsi	اِعتَمَد	V;SG;ACT	V;PFV;FEM;SG;3;ACT
kastil	القلاع	kastil	قَلَاع	N	N;NOM;DEF;PL
kastil	قلعة	kastil	قلعة	N	N;NOM;INDF;SG
kastil	القلعة	kastil	قَلعَة	N	N;NOM;DEF;SG
sinema	السينما	sinema	سِينَمَا	N;SG	N;NOM;DEF;SG
lintasan	مسار	lintasan	مَسَار	N;SG	N;NOM;INDF;SG
gulungan	تمرير	gulungan	تَمرِير	N;SG	N;NOM;INDF;SG
pelayaran	الابحار	penlayaran	إِبحَار	N;SG	N;NOM;DEF;SG
fashion	الازياء	fashion	زِيّ	N	N;NOM;DEF;SG
fashion	موضة	fashion	مُوضَة	N	N;NOM;INDF;SG
fashion	الموضة	fashion	مُوضَة	N	N;NOM;DEF;SG
matang	ناضجة	matang	نَاضِج	ADJ;SG	ADJ;NOM;INDF;FEM;SG
matang	ناضج	matang	نَاضِج	ADJ;SG	ADJ;NOM;INDF;MASC;SG
permulaan	بداية	permulaan	بِدَايَة	N;SG	N;NOM;INDF;SG
permulaan	البداية	permulaan	بِدَايَة	N;SG	N;NOM;DEF;SG
panah	سهم	panah	سَهم	N;SG	N;NOM;INDF;SG
panah	السهم	panah	سَهم	N;SG	N;NOM;DEF;SG
menyajikan	يعرض	mensajikan	عَرَّض	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
arsenal	ترسانة	arsenal	تِرسَانَة	N	N;NOM;INDF;SG
menghitung	العد	menhitung	عَدّ	N;SG;ACT	N;NOM;DEF;SG
menghitung	العدد	menhitung	عَدَد	N;SG;ACT	N;NOM;DEF;SG
menghitung	حساب	menhitung	حِسَاب	N;SG;ACT	N;NOM;INDF;SG
menghitung	حساب	menhitung	حِسَاب	N;SG;ACT	N;NOM;INDF;SG
menghitung	العد	menhitung	عَدّ	N;SG;ACT	N;NOM;DEF;SG
perolehan	اكتساب	perolehan	اِكتِسَاب	N;SG	N;NOM;INDF;SG
perolehan	اقتناء	perolehan	اِقتِنَاء	N;SG	N;NOM;INDF;SG
kawah	فوهة	kawah	فَوهَة	N;SG	N;NOM;INDF;SG
keterampilan	مهارة	keterampilan	مَهَارَة	N;SG	N;NOM;INDF;SG
keterampilan	المهارة	keterampilan	مَهَارَة	N;SG	N;NOM;DEF;SG
patah	مكسور	patah	مُكَسَّر	ADJ;SG	ADJ;NOM;INDF;MASC;SG
patah	مكسورة	patah	مَكسُور	ADJ;SG	ADJ;NOM;INDF;FEM;SG
beredar	يعمم	beredar	عَمَّم	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
koordinasi	نسق	koordinasi	نَسَق	N;SG	N;NOM;INDF;SG
koordinasi	تنسيق	koordinasi	تَنسِيق	N;SG	N;NOM;INDF;SG
koordinasi	التنسيق	koordinasi	تَنسِيق	N;SG	N;NOM;DEF;SG
koordinasi	تنسيق	koordinasi	تَنسِيق	N;SG	N;NOM;INDF;SG
koordinasi	التنسيق	koordinasi	تَنسِيق	N;SG	N;NOM;DEF;SG
koordinasi	تنسيق	koordinasi	تَنسِيق	N;SG	N;NOM;INDF;SG
koordinasi	التنسيق	koordinasi	تَنسِيق	N;SG	N;NOM;DEF;SG
penamaan	تسمية	pennamaan	تَسمِيَة	N;SG	N;NOM;INDF;SG
nyaman	مريح	nyaman	مريح	ADJ;SG	ADJ;NOM;INDF;MASC;SG
nyaman	مريح	nyaman	مريح	ADJ;SG	ADJ;NOM;INDF;MASC;SG
nyaman	مريحة	nyaman	مَرِيح	ADJ;SG	ADJ;NOM;INDF;FEM;SG
ramah	ودية	ramah	وُدِّيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
pagar	السياج	pagar	سِيَاج	N;SG	N;NOM;DEF;SG
pagar	سياج	pagar	سِيَاج	N;SG	N;NOM;INDF;SG
pagar	السور	pagar	سُور	N;SG	N;NOM;DEF;SG
menembus	تتخلل	mentembus	تَخَلَّل	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
