csak	ちょうど	csak	ちょうど	ADV	ADV
hús	食肉	hús	食肉	N;NOM;SG	N
hús	肉体	hús	肉体	N;NOM;SG	N
logó	ロゴ	logó	ロゴ	N;NOM;SG	N
katalógus	カタログ	katalógus	カタログ	N;NOM;SG	N
katalógus	カタログ	katalógus	カタログ	N;NOM;SG	N
katalógus	カタログ	katalógus	カタログ	N;NOM;SG	N
nyelvtan	文法	nyelvtan	文法	N;NOM;SG	N
feladatai	タスク	feladat	タスク	N;NOM;PL	N
feladatai	義務	feladat	義務	N;NOM;PL	N
feladatai	職務	feladat	職務	N;NOM;PL	N
súlyemelés	重量	súlyemelés	重量	N;NOM;SG	N
gyalogság	歩兵	gyalogság	歩兵	N;NOM;SG	N
hivatkozásokat	参考	hivatkozás	参考	N;ACC;PL	N
stratégia	戦略	stratégia	戦略	N;NOM;SG	N
biztonság	セキュリティ	biztonság	セキュリティ	N;NOM;SG	N
biztonság	セキュリティー	biztonság	セキュリティー	N;NOM;SG	N
biztonság	金庫	biztonság	金庫	N;NOM;SG	N
biztonság	セーフティ	biztonság	セーフティ	N;NOM;SG	N
struktúra	構造	struktúra	構造	N;NOM;SG	N
felvételeket	テープ	felvétel	テープ	N;ACC;PL	N
felvételeket	レコーディング	felvétel	レコーディング	N;ACC;PL	N
kén	硫黄	kén	硫黄	N;NOM;SG	N
kén	硫黄	kén	硫黄	N;NOM;SG	N
törvényeket	法律	törvény	法律	N;ACC;PL	N
kölcsön	ローン	kölcsön	ローン	N;NOM;SG	N
kölcsön	ローン	kölcsön	ローン	N;NOM;SG	N
kezdeményezés	イニシアチブ	kezdeményezés	イニシアチブ	N;NOM;SG	N
régiók	リージョン	régió	リージョン	N;NOM;PL	N
régiók	地域	régió	地域	N;NOM;PL	N
régiók	リージョン	régió	リージョン	N;NOM;PL	N
régiók	地域	régió	地域	N;NOM;PL	N
algoritmus	アルゴリズム	algoritmus	アルゴリズム	N;NOM;SG	N
riporter	リポーター	riporter	リポーター	N;NOM;SG	N
riporter	レポーター	riporter	レポーター	N;NOM;SG	N
esély	チャンス	esély	チャンス	N;NOM;SG	N
esély	確率	esély	確率	N;NOM;SG	N
ünnepség	儀式	ünnepség	儀式	N;NOM;SG	N
ünnepség	式典	ünnepség	式典	N;NOM;SG	N
ünnepség	祝賀	ünnepség	祝賀	N;NOM;SG	N
ünnepség	お	ünnepség	お	N;NOM;SG	N
állampolgár	市民	állampolgár	市民	N;NOM;SG	N
gomba	キノコ	gomba	キノコ	N;NOM;SG	N
gomba	菌類	gomba	菌類	N;NOM;SG	N
gomba	キノコ	gomba	キノコ	N;NOM;SG	N
nyelveken	言語	nyelv	言語	N;ON+ESS;PL	N
elérés	リーチ	elérés	リーチ	N;NOM;SG	N
memorial	記念碑	memorial	記念碑	N;NOM;SG	N
leveleket	手紙	levél	手紙	N;ACC;PL	N
növényzet	植生	növényzet	植生	N;NOM;SG	N
kétséges	疑わしい	kétséges	疑わしい	ADJ;NOM;SG	ADJ
technikák	テクニック	technika	テクニック	N;NOM;PL	N
színésznők	女優	színészonő	女優	N;NOM;PL	N
átjáró	通路	átjáró	通路	N;NOM;SG	N
átjáró	航路	átjáró	航路	N;NOM;SG	N
bolygók	惑星	bolygó	惑星	N;NOM;PL	N
rétegek	地層	réteg	地層	N;NOM;PL	N
álma	ドリーム	álma	ドリーム	N;NOM;SG	N
találkozni	会う	találkozik	会う	V;NFIN;ACT	V
romantika	ロマンス	romantika	ロマンス	N;NOM;SG	N
elektron	電子	elektron	電子	N;NOM;SG	N
konferencián	カンファレンス	konferencia	カンファレンス	N;ON+ESS;SG	N
konferencián	会議	konferencia	会議	N;ON+ESS;SG	N
telek	ランド	tél	ランド	N;NOM;SG	N
telek	土地	tél	土地	N;NOM;SG	N
sűrűsége	密度	sűrűség	密度	N;NOM;SG	N
lejárt	失効	lejárt	失効	V;INDF;IND;SG;3;PST;FIN;ACT	V
hűséges	忠実	hűséges	忠実	ADJ;NOM;SG	ADJ
kötőjel	ハイフン	kötő	ハイフン	N;NOM;SG	N
paradicsom	トマト	paradicsom	トマト	N;NOM;SG	N
paradicsom	トマト	paradicsom	トマト	N;NOM;SG	N
paradicsom	パラダイス	paradicsom	パラダイス	N;NOM;SG	N
paradicsom	楽園	paradicsom	楽園	N;NOM;SG	N
álláspont	ポジション	álláspont	ポジション	N;NOM;SG	N
álláspont	役職	álláspont	役職	N;NOM;SG	N
házigazda	ホスト	házigazda	ホスト	N;NOM;SG	N
faktor	ファクター	faktor	ファクター	N;NOM;SG	N
faktor	因子	faktor	因子	N;NOM;SG	N
faktor	係数	faktor	係数	N;NOM;SG	N
hektáros	エーカー	hektáros	エーカー	N;NOM;SG	N
oszlopok	カラム	oszlop	カラム	N;NOM;PL	N
küld	送信	küld	送信	V;INDF;IND;SG;3;PRS;FIN;ACT	V
küld	送信	küld	送信	V;INDF;IND;SG;3;PRS;FIN;ACT	V
küld	送る	küld	送る	V;INDF;IND;SG;3;PRS;FIN;ACT	V
lakók	住民	lakó	住民	N;NOM;PL	N
rosszindulatú	悪意	rosszindulatú	悪意	N;NOM;SG	N
rosszindulatú	悪性	rosszindulatú	悪性	N;NOM;SG	N
rövidítések	略語	rövidítés	略語	N;NOM;PL	N
tehetségét	タレント	tehetség	タレント	N;ACC;SG	N
járvány	疫病	járvány	疫病	N;NOM;SG	N
járvány	パンデミック	járvány	パンデミック	N;NOM;SG	N
járvány	伝染病	járvány	伝染病	N;NOM;SG	N
megfigyelő	オブザーバー	megfigyelő	オブザーバー	N;NOM;SG	N
hónapok	ヶ月	hónap	ヶ月	N;NOM;PL	N
alkalmazza	雇う	alkalmaz	雇う	V;DEF;IND;SG;3;PRS;FIN;ACT	V
gázok	気体	gáz	気体	N;NOM;PL	N
halászat	漁業	halász	漁業	N;NOM;SG	N
halászat	漁業	halász	漁業	N;NOM;SG	N
halászat	釣り	halász	釣り	N;NOM;SG	N
halászat	魚釣り	halász	魚釣り	N;NOM;SG	N
kliens	クライアント	kliens	クライアント	N;NOM;SG	N
módosítani	編集	módosít	編集	V;NFIN;ACT	V
módosítani	変更	módosít	変更	V;NFIN;ACT	V
szex	性別	szex	性別	N;NOM;SG	N
szex	セックス	szex	セックス	N;NOM;SG	N
utazók	トラベラー	utazó	トラベラー	N;NOM;PL	N
kőolaj	石油	kőolaj	石油	N;NOM;SG	N
kőolaj	オイル	kőolaj	オイル	N;NOM;SG	N
hálózatok	ネットワーク	hálózat	ネットワーク	N;NOM;PL	N
krónikus	慢性	krónikus	慢性	N;NOM;SG	N
krónikus	持病	krónikus	持病	N;NOM;SG	N
rajza	図面	rajza	図面	N;NOM;SG	N
rajza	ドローイング	rajza	ドローイング	N;NOM;SG	N
utasítások	手順	utasítás	手順	N;NOM;PL	N
liter	リットル	liter	リットル	N;NOM;SG	N
liter	リットル	liter	リットル	N;NOM;SG	N
műhelyek	ワークショップ	műhely	ワークショップ	N;NOM;PL	N
kritikát	評論	kritika	評論	N;ACC;SG	N
kenyér	パン	kenyér	パン	N;NOM;SG	N
sütő	コンロ	sütő	コンロ	N;NOM;SG	N
sütő	ストーブ	sütő	ストーブ	N;NOM;SG	N
sütő	オーブン	sütő	オーブン	N;NOM;SG	N
démon	悪魔	démon	悪魔	N;NOM;SG	N
démon	悪霊	démon	悪霊	N;NOM;SG	N
folytatás	再	folytatás	再	N;NOM;SG	N
folytatás	続編	folytatás	続編	N;NOM;SG	N
célokat	ゴール	cél	ゴール	N;ACC;PL	N
célokat	目標	cél	目標	N;ACC;PL	N
végrehajtani	実行	végrehajt	実行	V;NFIN;ACT	V
örülök	喜び	örül	喜び	V;DEF;IND;SG;1;PRS;FIN;ACT	V
tárgyalás	ネゴシエーション	tárgyalás	ネゴシエーション	N;NOM;SG	N
tárgyalás	公判	tárgyalás	公判	N;NOM;SG	N
tárgyalás	トライアル	tárgyalás	トライアル	N;NOM;SG	N
tárgyalás	審判	tárgyalás	審判	N;NOM;SG	N
lemond	辞任	lemond	辞任	V;INDF;IND;SG;3;PRS;FIN;ACT	V
optimális	最適	optimális	最適	ADJ;NOM;SG	ADJ
februárban	二月	február	二月	N;IN+ESS;SG	N
intézkedések	アクション	intézkedés	アクション	N;NOM;PL	N
konfliktusok	紛争	konfliktus	紛争	N;NOM;PL	N
konfliktusok	コンフリクト	konfliktus	コンフリクト	N;NOM;PL	N
konfliktusok	紛争	konfliktus	紛争	N;NOM;PL	N
konfliktusok	コンフリクト	konfliktus	コンフリクト	N;NOM;PL	N
szörny	怪物	szörny	怪物	N;NOM;SG	N
szörny	モンスター	szörny	モンスター	N;NOM;SG	N
szörny	怪獣	szörny	怪獣	N;NOM;SG	N
fehérje	タンパク	fehér	タンパク	N;NOM;SG	N
fehérje	たんぱく	fehér	たんぱく	N;NOM;SG	N
eltérések	差分	eltérés	差分	N;NOM;PL	N
könyvtárak	図書館	könyvta	図書館	N;NOM;PL	N
könyvtárak	ライブラリ	könyvta	ライブラリ	N;NOM;PL	N
könyvtárak	ディレクトリ	könyvta	ディレクトリ	N;NOM;PL	N
részecske	粒子	részecske	粒子	N;NOM;SG	N
részecske	パーティクル	részecske	パーティクル	N;NOM;SG	N
részecske	粒子	részecske	粒子	N;NOM;SG	N
elismerés	鑑	elismerés	鑑	N;NOM;SG	N
molekula	分子	molekula	分子	N;NOM;SG	N
molekula	分子	molekula	分子	N;NOM;SG	N
elegáns	エレガント	elegáns	エレガント	ADJ;NOM;SG	ADJ
elegáns	シック	elegáns	シック	ADJ;NOM;SG	ADJ
intelligencia	知能	intelligencia	知能	N;NOM;SG	N
vizsgálati	テスト	vizsgálati	テスト	N;NOM;SG	N
vizsgálati	テスト	vizsgálati	テスト	N;NOM;SG	N
rákok	カニ	rák	カニ	N;NOM;PL	N
rákok	海老	rák	海老	N;NOM;PL	N
képregények	漫画	képregény	漫画	N;NOM;PL	N
képregények	コミック	képregény	コミック	N;NOM;PL	N
mondatok	フレーズ	mondat	フレーズ	N;NOM;PL	N
kertek	庭園	ker	庭園	N;NOM;PL	N
molekulák	分子	molekula	分子	N;NOM;PL	N
csillagászat	天文学	csillagász	天文学	N;NOM;SG	N
technológiák	テクノロジー	technológia	テクノロジー	N;NOM;PL	N
iratok	ドキュメント	irat	ドキュメント	N;NOM;PL	N
iratok	書類	irat	書類	N;NOM;PL	N
iratok	文書	irat	文書	N;NOM;PL	N
lovasság	騎兵	lovasság	騎兵	N;NOM;SG	N
tőke	持分	tőke	持分	N;NOM;SG	N
tőke	資本	tőke	資本	N;NOM;SG	N
tőke	首都	tőke	首都	N;NOM;SG	N
méhek	ミツバチ	méhek	ミツバチ	N;NOM;PL	N
termés	農産物	termés	農産物	N;NOM;SG	N
termés	作物	termés	作物	N;NOM;SG	N
termés	トリミング	termés	トリミング	N;NOM;SG	N
kertben	庭園	kert	庭園	N;IN+ESS;SG	N
fordulat	ツイスト	fordulat	ツイスト	N;NOM;SG	N
akkumulátorok	電池	akkumulátor	電池	N;NOM;PL	N
jelzés	シグナル	jelzés	シグナル	N;NOM;SG	N
jelzés	信号	jelzés	信号	N;NOM;SG	N
jelzés	シグナリング	jelzés	シグナリング	N;NOM;SG	N
találkozás	ミーティング	találkozás	ミーティング	N;NOM;SG	N
találkozás	会議	találkozás	会議	N;NOM;SG	N
fogoly	捕虜	fogoly	捕虜	N;NOM;SG	N
fogoly	囚人	fogoly	囚人	N;NOM;SG	N
hívők	信者	hívő	信者	N;NOM;PL	N
programozás	プログラミング	programozás	プログラミング	N;NOM;SG	N
gondok	トラブル	gond	トラブル	N;NOM;PL	N
gondok	問題	gond	問題	N;NOM;PL	N
keringési	循環	keringési	循環	N;NOM;SG	N
névmás	代名詞	névmás	代名詞	N;NOM;SG	N
zongorista	ピアニスト	zongorista	ピアニスト	N;NOM;SG	N
sötétség	暗闇	sötétség	暗闇	N;NOM;SG	N
festmények	絵画	festmény	絵画	N;NOM;PL	N
tüzérség	大砲	tüzérség	大砲	N;NOM;SG	N
bűncselekmények	犯罪	bűncselekmény	犯罪	N;NOM;PL	N
térképek	マップ	térkép	マップ	N;NOM;PL	N
térképek	チャート	térkép	チャート	N;NOM;PL	N
térképek	グラフ	térkép	グラフ	N;NOM;PL	N
lőszer	弾薬	lőszer	弾薬	N;NOM;SG	N
lőszer	弾薬	lőszer	弾薬	N;NOM;SG	N
jelentések	レポート	jelentés	レポート	N;NOM;PL	N
jelentések	レポート	jelentés	レポート	N;NOM;PL	N
zászlók	バナー	zászló	バナー	N;NOM;PL	N
zászlók	横断幕	zászló	横断幕	N;NOM;PL	N
zászlók	国旗	zászló	国旗	N;NOM;PL	N
tisztek	役員	tiszt	役員	N;NOM;PL	N
érme	硬貨	érer	硬貨	N;NOM;SG	N
érme	コイン	érer	コイン	N;NOM;SG	N
érme	硬貨	érer	硬貨	N;NOM;SG	N
érme	コイン	érer	コイン	N;NOM;SG	N
protokoll	議定	protokoll	議定	N;NOM;SG	N
protokoll	プロトコル	protokoll	プロトコル	N;NOM;SG	N
névleges	名目	névleges	名目	N;NOM;SG	N
elnöksége	総裁	elnökség	総裁	N;NOM;SG	N
szabályzat	規則	szabályzat	規則	N;NOM;SG	N
szabályzat	ルール	szabályzat	ルール	N;NOM;SG	N
szabályzat	ポリシー	szabályzat	ポリシー	N;NOM;SG	N
szabályzat	政策	szabályzat	政策	N;NOM;SG	N
szabályzat	方針	szabályzat	方針	N;NOM;SG	N
fájlok	ファイル	fájl	ファイル	N;NOM;PL	N
feliratok	サブタイトル	fel+irat	サブタイトル	N;NOM;PL	N
elvek	原理	elvek	原理	N;NOM;PL	N
tengerpart	海辺	tengerpart	海辺	N;NOM;SG	N
tengerpart	砂浜	tengerpart	砂浜	N;NOM;SG	N
tengerpart	海岸	tengerpart	海岸	N;NOM;SG	N
műszer	計器	műszer	計器	N;NOM;SG	N
műszer	道具	műszer	道具	N;NOM;SG	N
műszer	楽器	műszer	楽器	N;NOM;SG	N
izom	筋肉	izom	筋肉	N;NOM;SG	N
izom	筋肉	izom	筋肉	N;NOM;SG	N
párbeszéd	台詞	párbeszéd	台詞	N;NOM;SG	N
fázis	フェーズ	fázis	フェーズ	N;NOM;SG	N
fázis	位相	fázis	位相	N;NOM;SG	N
kiegészítés	補足	kiegészítés	補足	N;NOM;SG	N
reggae	レゲエ	reggae	レゲエ	N;NOM;SG	N
címeket	役職	cím	役職	N;ACC;PL	N
címeket	称号	cím	称号	N;ACC;PL	N
címeket	タイトル	cím	タイトル	N;ACC;PL	N
keverés	ミキシング	keverés	ミキシング	N;NOM;SG	N
elme	マインド	elem	マインド	N;NOM;SG	N
dinoszaurusz	恐竜	dinoszaurusz	恐竜	N;NOM;SG	N
gyümölcsök	フルーツ	gyümölcs	フルーツ	N;NOM;PL	N
gyümölcsök	果実	gyümölcs	果実	N;NOM;PL	N
gyümölcsök	果物	gyümölcs	果物	N;NOM;PL	N
gyümölcsök	フルーツ	gyümölcs	フルーツ	N;NOM;PL	N
gyümölcsök	果実	gyümölcs	果実	N;NOM;PL	N
gyümölcsök	果物	gyümölcs	果物	N;NOM;PL	N
gyárban	工場	gyár	工場	N;IN+ESS;SG	N
moss	コケ	moss	コケ		
énekelni	歌う	énekel	歌う	V;NFIN;ACT	V
énekelni	歌う	énekel	歌う	V;NFIN;ACT	V
téglalap	矩形	téglalap	矩形		
feleségek	主婦	fel+eség	主婦	N;NOM;PL	N
böngésző	ブラウザー	böngésző	ブラウザー	N;NOM;SG	N
böngésző	ブラウザ	böngésző	ブラウザ	N;NOM;SG	N
olvasott	読み	olvasot	読む	V;INDF;IND;SG;3;PST;FIN;ACT	V
olvasott	読み込み	olvasot	読み込み	V;INDF;IND;SG;3;PST;FIN;ACT	V
olvasott	読み取り	olvasot	読み取る	V;INDF;IND;SG;3;PST;FIN;ACT	V
olvasott	読む	olvasot	読む	V;INDF;IND;SG;3;PST;FIN;ACT	V
napokon	日数	nap	日数	N;ON+ESS;PL	N
nagyok	ビッグ	nagy	ビッグ	N;NOM;PL	N
repül	飛ぶ	repül	飛ぶ	V;INDF;IND;SG;3;PRS;FIN;ACT	V
repül	飛ぶ	repül	飛ぶ	V;INDF;IND;SG;3;PRS;FIN;ACT	V
érzelmek	感情	érzelem	感情	N;NOM;PL	N
érzelmek	感情	érzelem	感情	N;NOM;PL	N
érzelmek	気持ち	érzelem	気持ち	N;NOM;PL	N
érzelmek	感情	érzelem	感情	N;NOM;PL	N
dallam	メロディ	dallam	メロディ	N;NOM;SG	N
dallam	メロディー	dallam	メロディー	N;NOM;SG	N
dallam	メロディ	dallam	メロディ	N;NOM;SG	N
dallam	チューン	dallam	チューン	N;NOM;SG	N
sebész	外科	sebész	外科	N;NOM;SG	N
folyami	河川	folyami	河川	N;NOM;SG	N
nyilatkozat	ステートメント	nyilatkozat	ステートメント	N;NOM;SG	N
nyilatkozat	声明	nyilatkozat	声明	N;NOM;SG	N
málna	ラズベリー	mál	ラズベリー	N;NOM;SG	N
málna	ラズベリー	mál	ラズベリー	N;NOM;SG	N
pozíciók	ポジション	pozíció	ポジション	N;NOM;PL	N
órák	時間	óra	時間	N;NOM;PL	N
órák	クラス	óra	クラス	N;NOM;PL	N
órák	腕時	óra	腕時	N;NOM;PL	N
tár	クリップ	tár	クリップ	N;NOM;SG	N
tár	マガジン	tár	マガジン	N;NOM;SG	N
tár	雑誌	tár	雑誌	N;NOM;SG	N
említ	言及	említ	言及	V;DEF;IND;SG;3;PRS;FIN;ACT	V
tévedés	間違い	tévedés	間違い	N;NOM;SG	N
tévedés	エラー	tévedés	エラー	N;NOM;SG	N
klubok	クラブ	klub	クラブ	N;NOM;PL	N
övezet	ゾーン	övezet	ゾーン	N;NOM;SG	N
megmenteni	保存	megment	保存	V;NFIN;ACT	V
megmenteni	保存	megment	保存	V;NFIN;ACT	V
kivételek	例外	kivétel	例外	N;NOM;PL	N
kivételek	例外	kivétel	例外	N;NOM;PL	N
válaszokat	レスポンス	válasz	レスポンス	N;ACC;PL	N
értékelés	評定	értékelés	評定	N;NOM;SG	N
értékelés	評定	értékelés	評定	N;NOM;SG	N
jeleket	シグナル	jelek	シグナル	N;ACC;PL	N
jeleket	合図	jelek	合図	N;ACC;PL	N
jeleket	信号	jelek	信号	N;ACC;PL	N
küldeni	送信	küld	送信	V;NFIN;ACT	V
küldeni	送る	küld	送る	V;NFIN;ACT	V
iskolákban	学校	iskola	学校	N;IN+ESS;PL	N
iskolákban	流派	iskola	流派	N;IN+ESS;PL	N
állatkert	動物園	állatker	動物園	N;NOM;SG	N
csökkenteni	減らす	csökkent	減らす	V;NFIN;ACT	V
díszlet	風景	díszlet	風景	N;NOM;SG	N
díszlet	景色	díszlet	景色	N;NOM;SG	N
díszlet	集合	díszlet	集合	N;NOM;SG	N
díszlet	セット	díszlet	セット	N;NOM;SG	N
ellátás	サプライ	ellátás	サプライ	N;NOM;SG	N
ruhát	被服	ruha	被服	N;ACC;SG	N
ruhát	洋服	ruha	洋服	N;ACC;SG	N
lemondását	辞表	lemondás	辞表	N;ACC;SG	N
üstökös	彗星	üstökös	彗星	N;NOM;SG	N
teher	重荷	teher	重荷	N;NOM;SG	N
fegyverzet	軍需	fegyverzet	軍需	N;NOM;SG	N
termékeket	プロダクト	termék	プロダクト	N;ACC;PL	N
termékeket	商品	termék	商品	N;ACC;PL	N
termékeket	製品	termék	製品	N;ACC;PL	N
szalag	テープ	szalag	テープ	N;NOM;SG	N
szalag	リボン	szalag	リボン	N;NOM;SG	N
szalag	ストリップ	szalag	ストリップ	N;NOM;SG	N
vágás	カット	vágás	カット	N;NOM;SG	N
őrmester	軍	őrmester	軍	N;NOM;SG	N
tisztviselő	管理	tisztviselő	管理	N;NOM;SG	N
tisztviselő	管理人	tisztviselő	管理人	N;NOM;SG	N
tisztviselő	職員	tisztviselő	職員	N;NOM;SG	N
állatorvos	獣	állatorvos	獣	N;NOM;SG	N
állatorvos	獣	állatorvos	獣	N;NOM;SG	N
apostolok	使徒	apostol	使徒	N;NOM;PL	N
egyetemek	大学	egyetem	大学	N;NOM;PL	N
app	アプリ	app	アプリ	N;NOM;SG	N
íze	味覚	íze	味覚	N;NOM;SG	N
tengerparton	海辺	tengerpart	海辺	N;ON+ESS;SG	N
tengerparton	砂浜	tengerpart	砂浜	N;ON+ESS;SG	N
kristályos	結晶	kristályos	結晶	N;NOM;SG	N
kristályos	クリスタル	kristályos	クリスタル	N;NOM;SG	N
sztár	スター	sztár	スター	N;NOM;SG	N
sztár	恒星	sztár	恒星	N;NOM;SG	N
egyensúly	残高	egyensúly	残高	N;NOM;SG	N
egyensúly	バランス	egyensúly	バランス	N;NOM;SG	N
egyensúly	平衡	egyensúly	平衡	N;NOM;SG	N
összefüggés	コンテクスト	összefüggés	コンテクスト	N;NOM;SG	N
összefüggés	コンテキスト	összefüggés	コンテキスト	N;NOM;SG	N
ingatlan	プロパティ	ingatlan	プロパティ	N;NOM;SG	N
ingatlan	財産	ingatlan	財産	N;NOM;SG	N
ital	飲み物	ital	飲み物	N;NOM;SG	N
ital	飲料	ital	飲料	N;NOM;SG	N
ital	飲み物	ital	飲み物	N;NOM;SG	N
ital	ドリンク	ital	ドリンク	N;NOM;SG	N
ital	飲み物	ital	飲み物	N;NOM;SG	N
ital	ドリンク	ital	ドリンク	N;NOM;SG	N
hajóval	船舶	hajó	船舶	N;INS;SG	N
szintetikus	シンセサイザー	szintetikus	シンセサイザー	N;NOM;SG	N
kézikönyv	ハンドブック	kézikönyv	ハンドブック	N;NOM;SG	N
kézikönyv	手動	kézikönyv	手動	N;NOM;SG	N
kézikönyv	マニュアル	kézikönyv	マニュアル	N;NOM;SG	N
ügynökség	代理店	ügynökség	代理店	N;NOM;SG	N
átírni	書き換え	átír	書き換える	V;NFIN;ACT	V
átírni	書き直し	átír	書き直し	V;NFIN;ACT	V
alkalmaz	雇う	alkalmaz	雇う	V;INDF;IND;SG;3;PRS;FIN;ACT	V
pillanat	瞬間	pillan	瞬間	N;NOM;SG	N
pillanat	モーメント	pillan	モーメント	N;NOM;SG	N
tanul	勉強	tanul	勉強	V;INDF;IND;SG;3;PRS;FIN;ACT	V
tanul	学習	tanul	学習	V;INDF;IND;SG;3;PRS;FIN;ACT	V
tanul	学習	tanul	学習	V;INDF;IND;SG;3;PRS;FIN;ACT	V
tanul	学ぶ	tanul	学ぶ	V;INDF;IND;SG;3;PRS;FIN;ACT	V
obszervatórium	天文台	obszervatórium	天文台	N;NOM;SG	N
föderáció	連邦	föderáció	連邦	N;NOM;SG	N
enzim	酵素	enzik	酵素	N;NOM;SG	N
táplálék	栄養	táplálék	栄養	N;NOM;SG	N
táplálék	食べ物	táplálék	食べ物	N;NOM;SG	N
táplálék	食品	táplálék	食品	N;NOM;SG	N
funkciók	関数	funkció	関数	N;NOM;PL	N
funkciók	機能	funkció	機能	N;NOM;PL	N
funkciók	機能	funkció	機能	N;NOM;PL	N
funkciók	特徴	funkció	特徴	N;NOM;PL	N
edzés	練習	edzés	練習	N;NOM;SG	N
edzés	トレーニング	edzés	トレーニング	N;NOM;SG	N
edzés	講習	edzés	講習	N;NOM;SG	N
fuvola	フルート	fuvola	フルート	N;NOM;SG	N
mássalhangzó	子音	mássalhangzó	子音	N;NOM;SG	N
próba	テスト	pró	テスト	N;NOM;SG	N
próba	リハーサル	pró	リハーサル	N;NOM;SG	N
próba	テスト	pró	テスト	N;NOM;SG	N
gyakorlatok	演習	gyakorlat	演習	N;NOM;PL	N
reformok	リフォーム	reform	リフォーム	N;NOM;PL	N
folt	シミ	folt	シミ	N;NOM;SG	N
folt	スポット	folt	スポット	N;NOM;SG	N
folt	パッチ	folt	パッチ	N;NOM;SG	N
audio	音声	audio	音声	N;NOM;SG	N
audio	オーディオ	audio	オーディオ	N;NOM;SG	N
életmód	ライフスタイル	életmód	ライフスタイル	N;NOM;SG	N
életmód	ライフスタイル	életmód	ライフスタイル	N;NOM;SG	N
tisztelet	リスペクト	tisztelet	リスペクト	N;NOM;SG	N
galériában	ギャラリー	galéria	ギャラリー	N;IN+ESS;SG	N
trófea	トロフィー	trófea	トロフィー	N;NOM;SG	N
hülye	バカ	hülye	バカ		
kukorica	トウモロコシ	kukorica	トウモロコシ	N;NOM;SG	N
kukorica	コーン	kukorica	コーン	N;NOM;SG	N
kukorica	トウモロコシ	kukorica	トウモロコシ	N;NOM;SG	N
tulajdonosai	オーナー	tulajdonos	オーナー	N;NOM;PL	N
tulajdonosai	所有者	tulajdonos	所有者	N;NOM;PL	N
tesztek	テスト	tesz	テスト	N;NOM;PL	N
szerelvény	電車	szerelvény	電車	N;NOM;SG	N
szerelvény	列車	szerelvény	列車	N;NOM;SG	N
