egy	una	egy	uno	DET;INDF	DET;INDF;FEM;SG
meghaladja	excede	meg+halad	exceder	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
meghaladja	supera	meg+halad	superar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
meghaladja	sobrepasa	meg+halad	sobrepasar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
meghaladja	sobrepasar	meg+halad	sobrepasar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghaladja	exceder	meg+halad	exceder	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghaladja	exceder	meg+halad	exceder	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
nyilvánosság	publicidad	nyilvánosság	publicidad	N;NOM;SG	N;FEM;SG
nyilvánosság	público	nyilvánosság	público	N;NOM;SG	N;MASC;SG
megbízott	delegar	meg+bízik	delegar	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
fényképek	fotografias	fénykép	fotografia	N;NOM;PL	N;FEM;PL
fényképek	fotos	fénykép	foto	N;NOM;PL	N;FEM;PL
fényképek	fotografías	fénykép	fotografía	N;NOM;PL	N;FEM;PL
fényképek	fotos	fénykép	foto	N;NOM;PL	N;FEM;PL
fényképek	fotografías	fénykép	fotografía	N;NOM;PL	N;FEM;PL
fényképek	imagenes	fénykép	imagen	N;NOM;PL	N;FEM;PL
fényképek	fotos	fénykép	foto	N;NOM;PL	N;FEM;PL
fényképek	fotografías	fénykép	fotografía	N;NOM;PL	N;FEM;PL
fényképek	cuadros	fénykép	cuadro	N;NOM;PL	N;MASC;PL
fényképek	imágenes	fénykép	imagen	N;NOM;PL	N;FEM;PL
fényképek	photo	fénykép	photo	N;NOM;PL	N
alkotások	creaciones	alkotás	creación	N;NOM;PL	N;FEM;PL
szabvány	norma	szabvány	norma	N;NOM;SG	N;FEM;SG
carey	carey	carey	carey	N;NOM;SG	N;FEM;SG
szomorú	sad	szomorú	sad		
októberben	octubre	október	octubre	N;IN+ESS;SG	N
hivatkozott	citó	hivatkozik	citar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
civilizáció	civilización	civilizáció	civilización	N;NOM;SG	N;FEM;SG
civilizáció	civilización	civilizáció	civilización	N;NOM;SG	N;FEM;SG
biológia	biología	biológia	biología	N;NOM;SG	N;FEM;SG
képviseli	representa	képviseli	representar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
képviseli	representar	képviseli	representar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
képviseli	representa	képviseli	representar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
pályázat	concurso	pályázat	concurso	N;NOM;SG	N;MASC;SG
pályázat	certamen	pályázat	certamen	N;NOM;SG	N;MASC;SG
pályázat	licitación	pályázat	licitación	N;NOM;SG	N;FEM;SG
pályázat	propuesta	pályázat	propuesta	N;NOM;SG	N;FEM;SG
pályázat	proposición	pályázat	proposición	N;NOM;SG	N;FEM;SG
kisebbség	minoría	kisebbség	minoría	N;NOM;SG	N;FEM;SG
összehasonlító	comparativo	összehasonlító	comparativo	ADJ;FRML;SG	ADJ;MASC;SG
összehasonlító	comparado	összehasonlító	comparado	ADJ;FRML;SG	ADJ;MASC;SG;V.PTCP
mini	mini	mini	mini		
hallgatók	alumnos	hallgató	alumno	N;NOM;PL	N;MASC;PL
hallgatók	estudiantes	hallgató	estudiante	N;NOM;PL	N;PL
hallgatók	oyentes	hallgató	oyente	N;NOM;PL	N;PL
jegyzet	note	jegyzet	notar	N;NOM;SG	N
jegyzet	nota	jegyzet	nota	N;NOM;SG	N;FEM;SG
jegyzet	notes	jegyzet	note	N;NOM;SG	N
testvér	hermano	testvér	hermano	N;NOM;SG	N;MASC;SG
testvér	brother	testvér	brother	N;NOM;SG	N
éghajlat	clima	éghajlat	clima	N;NOM;SG	N;MASC;SG
nyenyec	nenets	nyenyec	nenet		
lázadás	rebelión	lázadás	rebelión	N;NOM;SG	N;FEM;SG
lázadás	revuelta	lázadás	revuelta	N;NOM;SG	N;FEM;SG
lázadás	motín	lázadás	motín	N;NOM;SG	N;MASC;SG
lázadás	motín	lázadás	motín	N;NOM;SG	N;MASC;SG
lázadás	riot	lázadás	riot	N;NOM;SG	N;SG
lázadás	revuelta	lázadás	revuelta	N;NOM;SG	N;FEM;SG
lázadás	desmadre	lázadás	desmadre	N;NOM;SG	N;MASC;SG
lázadás	rebelión	lázadás	rebelión	N;NOM;SG	N;FEM;SG
berendezések	equipamientos	berendezés	equipamiento	N;NOM;PL	N;MASC;PL
berendezések	equipos	berendezés	equipo	N;NOM;PL	N;MASC;PL
berendezések	electrodomésticos	berendezés	electrodoméstico	N;NOM;PL	N;MASC;PL
berendezések	aparatos	berendezés	aparato	N;NOM;PL	N;MASC;PL
berendezések	dispositivos	berendezés	dispositivo	N;NOM;PL	N;MASC;PL
berendezések	aparatos	berendezés	aparato	N;NOM;PL	N;MASC;PL
berendezések	instalaciones	berendezés	instalación	N;NOM;PL	N;FEM;PL
növeli	aumenta	növel	aumentar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
növeli	agrega	növel	agregar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
növeli	añade	növel	añadir	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
folytatódik	continúa	folytatódik	continuar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
folytatódik	reanuda	folytatódik	reanudo	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
feldolgozás	procesamiento	feldolgozás	procesamiento	N;NOM;SG	N;MASC;SG
feldolgozás	tramitación	feldolgozás	tramitación	N;NOM;SG	N;FEM;SG
feldolgozás	transformación	feldolgozás	transformación	N;NOM;SG	N;FEM;SG
vitamin	vitamina	vitami	vitamina	N;NOM;SG	N;FEM;SG
osztott	dividir	osztott	dividir	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
felfedezte	descubierto	felfedez	descubrir	V;DEF;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
felfedezte	descubrió	felfedez	descubrir	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tradicionális	tradicional	tradicionális	tradicional	ADJ;NOM;SG	ADJ;SG
kara	kara	kara	kara	N;NOM;SG	N;FEM;SG
szoba	sala	szoba	sala	N;NOM;SG	N;FEM;SG
szoba	habitación	szoba	habitación	N;NOM;SG	N;FEM;SG
szoba	habitación	szoba	habitación	N;NOM;SG	N;FEM;SG
myspace	myspace	myspace	myspace	N;NOM;SG	N;MASC;SG
elkezdődött	comenzó	elkezdődik	comenzar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elkezdődött	comenzado	elkezdődik	comenzar	V;INDF;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
elkezdődött	empezó	elkezdődik	empezar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elkezdődött	comenzó	elkezdődik	comenzar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
különbségek	diferencias	különbség	diferencia	N;NOM;PL	N;FEM;PL
keresztények	cristianos	keresztény	cristiano	N;NOM;PL	N;MASC;PL
keresztények	cristianos	keresztény	cristiano	N;NOM;PL	N;MASC;PL
gála	gala	gála	gala	N;NOM;SG	N;FEM;SG
gdp	pib	gdp	pib	N;NOM;SG	N;MASC;SG
gdp	pbi	gdp	pbi	N;NOM;SG	N;MASC;SG
berendezés	dispositivo	berendezés	dispositivo	N;NOM;SG	N;MASC;SG
berendezés	equipamiento	berendezés	equipamiento	N;NOM;SG	N;MASC;SG
berendezés	equipo	berendezés	equipo	N;NOM;SG	N;MASC;SG
berendezés	aparato	berendezés	aparato	N;NOM;SG	N;MASC;SG
tető	azotea	tető	azotea	N;NOM;SG	N;FEM;SG
tető	azotea	tető	azotea	N;NOM;SG	N;FEM;SG
tető	techo	tető	techo	N;NOM;SG	N;MASC;SG
jelenléte	presencia	jelenlét	presencia	N;NOM;SG	N;FEM;SG
prototípus	prototipo	prototípus	prototipo	N;NOM;SG	N;MASC;SG
falak	murallas	fal	muralla	N;NOM;PL	N;FEM;PL
falak	paredes	fal	pared	N;NOM;PL	N;FEM;PL
falak	muros	fal	muro	N;NOM;PL	N;MASC;PL
bogarak	insectos	bogarak	insecto	N;NOM;PL	N;MASC;PL
bogarak	bugs	bogarak	bugs	N;NOM;PL	N;MASC;PL
bogarak	bichos	bogarak	bicho	N;NOM;PL	N;MASC;PL
bogarak	errores	bogarak	error	N;NOM;PL	N;MASC;PL
bogarak	escarabajos	bogarak	escarabajo	N;NOM;PL	N;MASC;PL
tűzvész	conflagración	tűzvész	conflagración	N;NOM;SG	N;FEM;SG
superman	supermán	superman	supermár	N;NOM;SG	N;MASC;SG
superman	superman	superman	supermar	N;NOM;SG	N;MASC;SG
gustav	gustavo	gustav	gustavo		
mount	monte	mount	monte	N;NOM;SG	N;MASC;SG
mount	montura	mount	montura	N;NOM;SG	N;FEM;SG
kard	espada	kard	espada	N;NOM;SG	N;FEM;SG
kard	espada	kard	espada	N;NOM;SG	N;FEM;SG
akarom	quiero	akarom	querer	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
akarom	querer	akarom	querer	V;DEF;IND;SG;1;PRS;FIN;ACT	V;NFIN
veszély	peligro	veszély	peligro	N;NOM;SG	N;MASC;SG
veszély	peligro	veszély	peligro	N;NOM;SG	N;MASC;SG
sorrend	secuencia	sorrend	secuencia	N;NOM;SG	N;FEM;SG
sorrend	sucesión	sorrend	sucesión	N;NOM;SG	N;FEM;SG
hiányos	deficiente	hiányos	deficiente	ADJ;NOM;SG	ADJ;SG
hiányos	incompleta	hiányos	incompleta	ADJ;NOM;SG	ADJ;FEM;SG
hiányos	incompleto	hiányos	incompleto	ADJ;NOM;SG	ADJ;MASC;SG
évtizedek	decenios	évtized	decenio	N;NOM;PL	N;MASC;PL
évtizedek	décadas	évtized	década	N;NOM;PL	N;FEM;PL
led	led	led	led	N;NOM;SG	N;MASC;SG
szeptemberben	setiembre	szeptember	setiembre	N;IN+ESS;SG	N
szeptemberben	septiembre	szeptember	septiembre	N;IN+ESS;SG	N
toronto	toronto	toronto	toronto	N;NOM;SG	N;MASC;SG
fiuk	boys	fiuk	boy	N;NOM;SG	N
fiuk	hijo	fiuk	hijo	N;NOM;SG	N;MASC;SG
kezdet	comienzo	kezd	comienzo	N;NOM;SG	N;MASC;SG
athéni	ateniense	athéni	ateniense	ADJ;NOM;SG	ADJ;SG
májusban	mayo	május	mayo	N;IN+ESS;SG	N
massachusetts	massachusetts	massachusetts	massachusetts	N;NOM;SG	N
emlék	memoria	emlék	memoria	N;NOM;SG	N;FEM;SG
énekel	canta	én	cantar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
énekel	canta	én	cantar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
énekel	cantar	én	cantar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
énekel	cantando	én	cantar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
énekel	cantar	én	cantar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
tenisz	tenis	tenisz	tenis	N;NOM;SG	N;MASC
claire	claire	clai	claire	N;NOM;SG	N;FEM;SG
összefüggésben	contexto	összefüggés	contexto	N;IN+ESS;SG	N;MASC;SG
gyülekezet	congregación	gyülekezet	congregación	N;NOM;SG	N;FEM;SG
katasztrófa	catástrofe	katasztrófa	catástrofe	N;NOM;SG	N;FEM;SG
katasztrófa	desastre	katasztrófa	desastre	N;NOM;SG	N;MASC;SG
katasztrófa	catástrofe	katasztrófa	catástrofe	N;NOM;SG	N;FEM;SG
igazságügyi	judicial	igazságügyi	judicial	ADJ;NOM;SG	ADJ;SG
euró	eurocopa	euró	eurocopa	N;NOM;SG	N;FEM;SG
euró	euro	euró	euro	N;NOM;SG	N;MASC;SG
becslések	estimaciones	becslés	estimación	N;NOM;PL	N;FEM;PL
problémákat	problemas	probléma	problema	N;ACC;PL	N;MASC;PL
megközelíthető	accesible	megközelíthető	accesible	ADJ;NOM;SG	ADJ;SG
kerékpározás	ciclismo	kerékpározás	ciclismo	N;NOM;SG	N;MASC;SG
kerékpározás	bicicleta	kerékpározás	bicicleta	N;NOM;SG	N;FEM;SG
reggeli	desayuno	reggeli	desayuno	N;NOM;SG	N;MASC;SG
reggeli	breakfast	reggeli	breakfast	N;NOM;SG	N;MASC
szabályozás	reglamento	szabályozás	reglamento	N;NOM;SG	N;MASC;SG
szabályozás	normativa	szabályozás	normativa	N;NOM;SG	N;FEM;SG
szabályozás	reglamentación	szabályozás	reglamentación	N;NOM;SG	N;FEM;SG
szabályozás	reglamentación	szabályozás	reglamentación	N;NOM;SG	N;FEM;SG
szabályozás	reglamento	szabályozás	reglamento	N;NOM;SG	N;MASC;SG
szabályozás	regulación	szabályozás	regulación	N;NOM;SG	N;FEM;SG
elmenekült	escapó	elmenekült	escapar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elmenekült	huyó	elmenekült	huir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
dante	dante	dante	dante		
utasítás	instrucción	utasítás	instrucción	N;NOM;SG	N;FEM;SG
étterem	restaurante	étter	restaurante	N;NOM;SG	N;SG
kétéltűek	anfibios	kétéltű	anfibio	N;NOM;PL	N;MASC;PL
farka	rabo	farka	rabo	N;NOM;SG	N;MASC;SG
farka	cola	farka	cola	N;NOM;SG	N;FEM;SG
figyelemmel	asignatura	figyelem	asignatura	N;INS;SG	N;FEM;SG
figyelemmel	asunto	figyelem	asunto	N;INS;SG	N;MASC;SG
figyelemmel	súbdito	figyelem	súbdito	N;INS;SG	N;MASC;SG
figyelemmel	tema	figyelem	tema	N;INS;SG	N;MASC;SG
növekszik	crece	növekszik	crecer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
növekszik	crecer	növekszik	crecer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
növekszik	creciendo	növekszik	crecer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
növekszik	aumentar	növekszik	aumentar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
növekszik	incrementando	növekszik	incrementar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
növekszik	aumentando	növekszik	aumentar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
kapni	recibir	kap	recibir	V;NFIN;ACT	V;NFIN
kapni	reciba	kap	recibir	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
kapni	reciban	kap	recibir	V;NFIN;ACT	V;IMP;PL;3;FIN
kapni	recibe	kap	recibir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
barátság	amistad	barátság	amistad	N;NOM;SG	N;FEM;SG
karakterek	caracteres	karakter	carácter	N;NOM;PL	N;MASC;PL
karakterek	personajes	karakter	personaje	N;NOM;PL	N;MASC;PL
véleményt	opinion	vélemény	opinion	N;ACC;SG	N;FEM;SG
véleményt	dictamen	vélemény	dictamen	N;ACC;SG	N;MASC;SG
véleményt	opinión	vélemény	opinión	N;ACC;SG	N;FEM;SG
művelet	action	művelet	action	N;NOM;SG	N;SG
művelet	acción	művelet	acción	N;NOM;SG	N;FEM;SG
művelet	accion	művelet	accionar	N;NOM;SG	N;FEM;SG
művelet	operación	művelet	operación	N;NOM;SG	N;FEM;SG
művelet	funcionamiento	művelet	funcionamiento	N;NOM;SG	N;MASC;SG
szombat	sábado	szombat	sábado	N;NOM;SG	N
árvíz	inundación	árvíz	inundación	N;NOM;SG	N;FEM;SG
árvíz	diluvio	árvíz	diluvio	N;NOM;SG	N;MASC;SG
árvíz	inundación	árvíz	inundación	N;NOM;SG	N;FEM;SG
árvíz	inundación	árvíz	inundación	N;NOM;SG	N;FEM;SG
üveg	cristal	üveg	cristal	N;NOM;SG	N;MASC;SG
üveg	vidrio	üveg	vidrio	N;NOM;SG	N;MASC;SG
üveg	vaso	üveg	vaso	N;NOM;SG	N;MASC;SG
üveg	frasco	üveg	frasco	N;NOM;SG	N;MASC;SG
üveg	biberón	üveg	biberón	N;NOM;SG	N;MASC;SG
üveg	botella	üveg	botella	N;NOM;SG	N;FEM;SG
augusztusban	agosto	augusztus	agosto	N;IN+ESS;SG	N
könyveket	libros	könyv	libro	N;ACC;PL	N;MASC;PL
legénység	crew	legénység	crew	N;NOM;SG	N
legénység	tripulación	legénység	tripulación	N;NOM;SG	N;FEM;SG
együttesen	combinada	együttes	combinado	ADJ;FRML;SG	ADJ;FEM;SG;V.PTCP
együttesen	combinado	együttes	combinado	ADJ;FRML;SG	ADJ;MASC;SG;V.PTCP
vadászat	caza	vadászat	caza	N;NOM;SG	N;FEM;SG
vadászat	cacería	vadászat	cacería	N;NOM;SG	N;FEM;SG
vadászat	cazo	vadászat	cazo	N;NOM;SG	N;MASC;SG
vadászat	caza	vadászat	caza	N;NOM;SG	N;FEM;SG
vadászat	cacería	vadászat	cacería	N;NOM;SG	N;FEM;SG
alkalom	ocasión	alkalom	ocasión	N;NOM;SG	N;FEM;SG
kaland	aventura	kaland	aventura	N;NOM;SG	N;FEM;SG
kaland	adventures	kaland	adventur	N;NOM;SG	N
sivatag	desierto	sivatag	desierto	N;NOM;SG	N;MASC;SG
harang	campana	harang	campana	N;NOM;SG	N;FEM;SG
harang	timbre	harang	timbre	N;NOM;SG	N;MASC;SG
harang	bell	harang	bell	N;NOM;SG	N;SG
erdőben	bosque	erdő	bosque	N;IN+ESS;SG	N;MASC;SG
erdőben	woods	erdő	woods	N;IN+ESS;SG	N
helység	localidad	helység	localidad	N;NOM;SG	N;FEM;SG
holokauszt	holocausto	holokausz	holocausto	N;NOM;SG	N;MASC;SG
folyékony	líquido	folyékony	líquido	N;ON+ESS;SG	N;MASC;SG
fényt	light	fény	light	N;ACC;SG	N
fényt	luz	fény	luz	N;ACC;SG	N;FEM;SG
rendezvény	acontecimiento	rendezvény	acontecimiento	N;NOM;SG	N;MASC;SG
rendezvény	evento	rendezvény	evento	N;NOM;SG	N;MASC;SG
kódex	codex	kódex	codex	N;NOM;SG	N;SG
kódex	códice	kódex	códice	N;NOM;SG	N;MASC;SG
kamera	camera	kamera	camera	N;NOM;SG	N;FEM;SG
kamera	cámara	kamera	cámara	N;NOM;SG	N;FEM;SG
kamera	camara	kamera	camara	N;NOM;SG	N;FEM;SG
sejt	cell	sejt	cell	N;NOM;SG	N
sejt	celda	sejt	celda	N;NOM;SG	N;FEM;SG
sejt	célula	sejt	célula	N;NOM;SG	N;FEM;SG
alumínium	aluminio	alumínium	aluminio	N;NOM;SG	N;MASC;SG
alumínium	aluminio	alumínium	aluminio	N;NOM;SG	N;MASC;SG
ősz	gris	ősz	gris		
ősz	gris	ősz	gris		
tengeralattjáró	submarino	tengeralattjáró	submarino	N;NOM;SG	N;MASC;SG
tengeralattjáró	submarino	tengeralattjáró	submarino	N;NOM;SG	N;MASC;SG
tengeralattjáró	sub	tengeralattjáró	sub	N;NOM;SG	N;SG
beatrix	beatriz	beatrix	beatriz	N;NOM;SG	N;FEM;SG
beatrix	beatrix	beatrix	beatrix	N;NOM;SG	N;FEM;SG
mondd	decir	mondd	decir	V;DEF;IMP;SG;1;PRS;FIN;ACT	V;NFIN
mondd	decir	mondd	decir	V;DEF;IMP;SG;1;PRS;FIN;ACT	V;NFIN
márvány	mármol	márvány	mármol	N;NOM;SG	N;MASC;SG
áldozatok	bajas	áldozat	baja	N;NOM;PL	N;FEM;PL
áldozatok	víctimas	áldozat	víctima	N;NOM;PL	N;FEM;PL
áldozatok	victimas	áldozat	victima	N;NOM;PL	N;FEM;PL
áldozatok	víctimas	áldozat	víctima	N;NOM;PL	N;FEM;PL
vhs	vhs	vhs	vh	N;NOM;SG	N;MASC;SG
kérdéseket	preguntas	kérdés	pregunta	N;ACC;PL	N;FEM;PL
kérdéseket	interrogantes	kérdés	interrogante	N;ACC;PL	N;PL
kérdéseket	cuestiones	kérdés	cuestión	N;ACC;PL	N;FEM;PL
tengely	eje	tengely	eje	N;NOM;SG	N;MASC;SG
tengely	eje	tengely	eje	N;NOM;SG	N;MASC;SG
máj	hígado	máj	hígado	N;NOM;SG	N;MASC;SG
szibériai	siberiano	szibériai	siberiano	ADJ;NOM;SG	ADJ;MASC;SG
megnőtt	creció	megnőtt	crecer	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nyomon	vía	nyomon	vía		
bemutatja	presenta	be+mutat	presentar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
síkság	llanura	síkság	llanura	N;NOM;SG	N;FEM;SG
látogatott	visitó	látogat	visitar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
szindróma	síndrome	szindróma	síndrome	N;NOM;SG	N;MASC;SG
árok	trinchera	ár	trinchera	N;NOM;SG	N;FEM;SG
árok	zanja	ár	zanja	N;NOM;SG	N;FEM;SG
árok	fosa	ár	fosa	N;NOM;SG	N;FEM;SG
árok	zanja	ár	zanja	N;NOM;SG	N;FEM;SG
hajtómű	motor	hajtómű	motor	N;NOM;SG	N;MASC;SG
feltétel	condicion	feltétel	condicionr	N;NOM;SG	N;FEM;SG
feltétel	estado	feltétel	estado	N;NOM;SG	N;MASC;SG
feltétel	condición	feltétel	condición	N;NOM;SG	N;FEM;SG
felszín	superficie	felszín	superficie	N;NOM;SG	N;FEM;SG
keresztelő	bautismo	keresztelő	bautismo	N;NOM;SG	N;MASC;SG
keresztelő	bautizo	keresztelő	bautizo	N;NOM;SG	N;MASC;SG
keresztelő	bautismo	keresztelő	bautismo	N;NOM;SG	N;MASC;SG
keresztelő	bautizo	keresztelő	bautizo	N;NOM;SG	N;MASC;SG
borított	cubrió	borít	cubrir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nyomozó	detective	nyomozó	detective	N;NOM;SG	N;SG
nyomozó	investigadora	nyomozó	investigador	N;NOM;SG	N;FEM;SG
nyomozó	investigador	nyomozó	investigador	N;NOM;SG	N;MASC;SG
harvard	harvard	harvard	harvard	N;NOM;SG	N;FEM;SG
jelölni	designar	jelöl	designar	V;NFIN;ACT	V;NFIN
illusztráció	ilustración	illusztráció	ilustración	N;NOM;SG	N;FEM;SG
polgárok	ciudadanos	polgár	ciudadano	N;NOM;PL	N;MASC;PL
polgárok	ciudadanas	polgár	ciudadana	N;NOM;PL	N;FEM;PL
polgárok	ciudadanas	polgár	ciudadana	N;NOM;PL	N;FEM;PL
polgárok	ciudadanos	polgár	ciudadano	N;NOM;PL	N;MASC;PL
vénusz	venus	vénusz	venus	N;NOM;SG	N
intercom	intercomunicador	intercom	intercomunicador	N;NOM;SG	N;MASC;SG
trianon	trianon	trian	trianon	N;NOM;SG	N;MASC;SG
feltételezések	suposiciones	feltételezés	suposición	N;NOM;PL	N;FEM;PL
feltételezések	presunciones	feltételezés	presunción	N;NOM;PL	N;FEM;PL
háttere	trasfondo	háttér	trasfondo	N;NOM;SG	N;MASC;SG
háttere	fondo	háttér	fondo	N;NOM;SG	N;MASC;SG
baktériumok	bacterias	baktériumok	bacteria	N;NOM;PL	N;FEM;PL
ponton	pontón	pont	pontón	N;ON+ESS;SG	N;MASC;SG
szakadt	arrancó	szakad	arrancar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
arábia	arabia	arabia	arabia	N;NOM;SG	N;FEM;SG
határozatlan	indeterminada	határozatlan	indeterminado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
határozatlan	indefinido	határozatlan	indefinido	ADJ;NOM;SG	ADJ;MASC;SG
határozatlan	indeterminado	határozatlan	indeterminado	ADJ;NOM;SG	ADJ;MASC;SG
menedéket	refugio	menedék	refugio	N;ACC;SG	N;MASC;SG
menedéket	albergue	menedék	albergue	N;ACC;SG	N;MASC;SG
oklevelek	diplomas	oklevél	diploma	N;NOM;PL	N;MASC;PL
győz	gana	győz	ganar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
himnusz	himno	himnusz	himno	N;NOM;SG	N;MASC;SG
himnusz	himno	himnusz	himno	N;NOM;SG	N;MASC;SG
múzeumok	museos	múzeum	museo	N;NOM;PL	N;MASC;PL
fejlődik	evolucionar	fejlődik	evolucionar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
fejlődik	evolucionando	fejlődik	evolucionar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
fejlődik	desarrolla	fejlődik	desarrollar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
bűn	pecado	bűn	pecado	N;NOM;SG	N;MASC;SG
bűn	delito	bűn	delito	N;NOM;SG	N;MASC;SG
bűn	delincuencia	bűn	delincuencia	N;NOM;SG	N;FEM;SG
bűn	crimen	bűn	crimen	N;NOM;SG	N;MASC;SG
bűn	criminalidad	bűn	criminalidad	N;NOM;SG	N;FEM;SG
ejtőernyős	paracaidista	ejtőernyős	paracaidista	N;NOM;SG	N;SG
marketing	mercadeo	marketing	mercadeo	N;NOM;SG	N;MASC;SG
marketing	marketing	marketing	marketing	N;NOM;SG	N;MASC;SG
marketing	mercadotecnia	marketing	mercadotecnia	N;NOM;SG	N;FEM;SG
marketing	comercialización	marketing	comercialización	N;NOM;SG	N;FEM;SG
literes	litro	literes	litro	N;NOM;SG	N;MASC;SG
literes	litro	literes	litro	N;NOM;SG	N;MASC;SG
after	despues	after	despue		
kárt	daño	kár	daño	N;ACC;SG	N;MASC;SG
elfogadja	acepta	el+fogad	aceptar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
bejárat	entrada	bejárat	entrada	N;NOM;SG	N;FEM;SG
javított	mejoró	javít	mejorar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
próféta	profeta	próféta	profeta	N;NOM;SG	N;MASC;SG
nevelés	crianza	nevelés	crianza	N;NOM;SG	N;FEM;SG
nevelés	crianza	nevelés	crianza	N;NOM;SG	N;FEM;SG
nevelés	paternidad	nevelés	paternidad	N;NOM;SG	N;FEM;SG
nevelés	crianza	nevelés	crianza	N;NOM;SG	N;FEM;SG
objektumok	objetos	ob	objeto	N;NOM;PL	N;MASC;PL
eltűnik	desaparece	el+tűnik	desaparecer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
eltűnik	desaparecer	el+tűnik	desaparecer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
eltűnik	desaparece	el+tűnik	desaparecer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
űrhajósok	astronautas	űrhajós	astronauta	N;NOM;PL	N;PL
newcastle	newcastle	newcastle	newcastle	N;NOM;SG	N;MASC;SG
gyűrűk	anillos	gyűrűk	anillo	N;NOM;PL	N;MASC;PL
tanárok	profesores	tanár	profesor	N;NOM;PL	N;MASC;PL
tanárok	docentes	tanár	docente	N;NOM;PL	N;PL
tanárok	maestras	tanár	maestro	N;NOM;PL	N;FEM;PL
tanárok	maestros	tanár	maestro	N;NOM;PL	N;MASC;PL
