και	og	και	og	CONJ	CONJ
υπερβολική	overdrevent	υπερβολικός	overdrevent	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
υπερβολική	overdreven	υπερβολικός	overdraven	ADJ;NOM;FEM;SG	ADJ;INDF;SG;V.PTCP
μουσταφά	mustafa	μουσταφά	mustaf	N;NOM;MASC;SG	N;DEF;FEM;SG
κογκρέσο	kongressen	κογκρέσο	kongress	N;NOM;NEUT;SG	N;DEF;MASC;SG
κογκρέσο	kongress	κογκρέσο	kongress	N;NOM;NEUT;SG	N;INDF;MASC;SG
ηλεκτρόνια	elektroner	ηλεκτρόνιος	elektrone	N;NOM;NEUT;PL	N;INDF;FEM;PL
διαχωρισμός	split	διαχωρισμός	split	N;NOM;MASC;SG	N
συντομογραφία	forkortelse	συντομογραφία	forkortelse	N;NOM;FEM;SG	N;INDF;MASC;SG
στοά	tunnel	στοά	tunnel	N;NOM;FEM;SG	N;INDF;MASC;SG
στοά	lodge	στοά	lodge	N;NOM;FEM;SG	N;INDF;MASC;SG
στοά	galleriet	στοά	galleri	N;NOM;FEM;SG	N;DEF;NEUT;SG
στοά	galleri	στοά	galleri	N;NOM;FEM;SG	N;INDF;NEUT;SG
στοά	gallery	στοά	gallery	N;NOM;FEM;SG	N;INDF;FEM;SG
προοδευτική	progressiv	προοδευτικός	progressiv	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
πραγματικός	ekte	πραγματικός	ekte	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
πραγματικός	reelt	πραγματικός	reell	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
λαιμό	strupe	λαιμός	strupe	N;NOM;NEUT;SG	N;INDF;MASC;SG
λαιμό	hals	λαιμός	hals	N;NOM;NEUT;SG	N;INDF;MASC;SG
λαιμό	halsen	λαιμός	hals	N;NOM;NEUT;SG	N;DEF;MASC;SG
λαιμό	hals	λαιμός	hals	N;NOM;NEUT;SG	N;INDF;MASC;SG
λαιμό	neck	λαιμός	neck	N;NOM;NEUT;SG	N
λαιμό	nakken	λαιμός	nakke	N;NOM;NEUT;SG	N;DEF;MASC;SG
λαιμό	nakke	λαιμός	nakke	N;NOM;NEUT;SG	N;INDF;MASC;SG
γνωρίσει	møtte	γνωρίζω	møte	V;PFV;NFIN;ACT	V;IND;PST;FIN
γνωρίσει	møttes	γνωρίζω	møta	V;PFV;NFIN;ACT	V;IND;PST;FIN
γνωρίσει	traff	γνωρίζω	traff	V;PFV;NFIN;ACT	V;IND;PST;FIN
πρεσβεία	ambassade	πρεσβεία	ambass	N;NOM;FEM;SG	N;INDF;MASC;SG
πρεσβεία	ambassaden	πρεσβεία	ambassad	N;NOM;FEM;SG	N;DEF;MASC;SG
διακήρυξη	forkynnelsen	διακήρυξη	forkynnelse	N;ACC;FEM;SG	N;DEF;MASC;SG
διακήρυξη	erklæring	διακήρυξη	erklæring	N;ACC;FEM;SG	N;INDF;FEM;SG
διακήρυξη	erklæringen	διακήρυξη	erklæring	N;ACC;FEM;SG	N;DEF;MASC;SG
φαντασία	fantasi	φαντασία	fantasi	N;NOM;FEM;SG	N;INDF;MASC;SG
φαντασία	fantasien	φαντασία	fantasi	N;NOM;FEM;SG	N;DEF;MASC;SG
φαντασία	fiksjon	φαντασία	fiksjon	N;NOM;FEM;SG	N;INDF;MASC;SG
φαντασία	fantasy	φαντασία	fantasy	N;NOM;FEM;SG	N;INDF;MASC;SG
φαντασία	fantasi	φαντασία	fantasi	N;NOM;FEM;SG	N;INDF;MASC;SG
σοβιετικό	sovjetisk	σοβιετικός	sovjetisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
συνεισφέρει	bidrar	συνεισφέρω	bidrar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
αναγνώρισης	identifisering	αναγνώριση	identifisering	N;GEN;FEM;SG	N;INDF;FEM;SG
αναγνώρισης	identifikasjon	αναγνώριση	identifikasjon	N;GEN;FEM;SG	N;INDF;MASC;SG
χρήσιμη	nyttig	χρήσιμος	nyttig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
χρήσιμη	brukbart	χρήσιμος	brukbar	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
χρήσιμη	nyttig	χρήσιμος	nyttig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
επιστήμονας	vitenskapsmann	επιστήμονας	vitenskapsmann	N;NOM;MASC;SG	N;INDF;MASC;SG
επιστήμονας	vitenskapsmannen	επιστήμονας	vitenskapsmann	N;NOM;MASC;SG	N;DEF;MASC;SG
επιστήμονας	forsker	επιστήμονας	forske	N;NOM;MASC;SG	N;INDF;MASC;SG
επιστήμονας	forskeren	επιστήμονας	forsker	N;NOM;MASC;SG	N;DEF;MASC;SG
μεταβλητή	variabel	μεταβλητής	variabel	N;NOM;FEM;SG	N;INDF;MASC;SG
υποδοχή	sokkel	υποδοχή	sokkel	N;NOM;FEM;SG	N;INDF;MASC;SG
υποδοχή	mottakelse	υποδοχή	mottakels	N;NOM;FEM;SG	N;INDF;MASC;SG
υποδοχή	resepsjonen	υποδοχή	resepsjon	N;NOM;FEM;SG	N;DEF;MASC;SG
υποδοχή	resepsjon	υποδοχή	resepsjon	N;NOM;FEM;SG	N;INDF;MASC;SG
υποδοχή	mottak	υποδοχή	mottak	N;NOM;FEM;SG	N;INDF;NEUT;SG
πανίδα	fauna	πανίδα	faune	N;NOM;MASC;SG	N;INDF;MASC;SG
προοπτική	prospect	προοπτική	prospect	N;NOM;FEM;SG	N
προοπτική	prospekt	προοπτική	prospekt	N;NOM;FEM;SG	N;INDF;NEUT;SG
προοπτική	outlook	προοπτική	outlook	N;NOM;FEM;SG	N;INDF;NEUT;SG
προοπτική	perspektivet	προοπτική	perspektiv	N;NOM;FEM;SG	N;DEF;NEUT;SG
προοπτική	perspektiv	προοπτική	perspektiv	N;NOM;FEM;SG	N;INDF;NEUT;SG
αποδείξει	demonstrere	αποδεικνύω	demonstrere	V;PFV;IND;SG;3;FIN;ACT	V;NFIN
υποβιβασμό	degradering	υποβιβασμός	degradering	N;ACC;MASC;SG	N;INDF;FEM;SG
τεστ	test	τεστ	test	N;NOM;NEUT;SG	N;INDF;MASC;SG
κομμουνιστές	kommunistene	κομμουνιστής	kommunist	N;NOM;MASC;PL	N;DEF;FEM;PL
παραδοσιακές	tradisjonelle	παραδοσιακός	tradisjonell	ADJ;NOM;FEM;PL	ADJ;PL
πλάτωνα	platon	πλάτωνας	platon	N;NOM;NEUT;SG	N;INDF;MASC;SG
σφαίρες	kuler	σφαίρα	kule	N;NOM;FEM;PL	N;INDF;MASC;PL
δοκιμή	test	δοκιμή	test	N;NOM;FEM;SG	N;INDF;MASC;SG
δοκιμή	test	δοκιμή	test	N;NOM;FEM;SG	N;INDF;MASC;SG
δοκιμή	testing	δοκιμή	testing	N;NOM;FEM;SG	N;INDF;FEM;SG
συμμετέχοντας	deltar	συμμετέχων	delta	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN
διαδοχή	arvefølgen	διαδοχή	arvefølg	N;NOM;FEM;SG	N;DEF;MASC;SG
βλάβη	skadet	βλάβη	skad	N;ACC;FEM;SG	N;DEF;NEUT;SG
βλάβη	skade	βλάβη	skade	N;ACC;FEM;SG	N;INDF;MASC;SG
μιχάλη	michele	μιχάλος	michele	N	N;INDF;MASC;SG
μνημείων	monumenter	μνημείο	monumenter	N;GEN;NEUT;PL	N;INDF;FEM;PL
θετικό	positivt	θετικός	positiv	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
θετικό	positiv	θετικός	positiv	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
οκ	okei	οκ	okei	N	N;INDF;MASC;SG
κυκλοφορούν	sirkulere	κυκλοφορώ	sirkulere	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
μάιος	mai	μάιος	mai	N;NOM;MASC;SG	N;INDF;MASC;SG
μάιος	may	μάιος	may	N;NOM;MASC;SG	N;INDF;MASC;SG
οικονομολόγος	økonom	οικονομολόγος	økonom	N;NOM;MASC;SG	N;INDF;MASC;SG
αρχαιολόγος	arkeolog	αρχαιολόγος	arkeolog	N;NOM;MASC;SG	N;INDF;MASC;SG
σκάλα	ladder	σκάλα	ladder	N;NOM;FEM;SG	N;INDF;MASC;SG
σκάλα	stige	σκάλα	stige	N;NOM;FEM;SG	N;INDF;MASC;SG
σκάλα	trappa	σκάλα	trapp	N;NOM;FEM;SG	N;DEF;FEM;SG
σκάλα	trapp	σκάλα	trapp	N;NOM;FEM;SG	N;INDF;FEM;SG
σκάλα	trapp	σκάλα	trapp	N;NOM;FEM;SG	N;INDF;FEM;SG
οκτώβριος	oktober	οκτώβριος	oktober	N;NOM;MASC;SG	N;INDF;MASC;SG
οκτώβριος	october	οκτώβριος	october	N;NOM;MASC;SG	N
ισημερινό	ekvator	ισημερινός	ekvator	N;ACC;MASC;SG	N;INDF;MASC;SG
μείγμα	mix	μείγμα	mix	N;NOM;NEUT;SG	N;INDF;MASC;SG
μείγμα	blanding	μείγμα	blanding	N;NOM;NEUT;SG	N;INDF;FEM;SG
μείγμα	miks	μείγμα	miks	N;NOM;NEUT;SG	N;INDF;MASC;SG
τελετές	ritualer	τελετής	rituale	N;NOM;FEM;PL	N;INDF;FEM;PL
τελετές	seremonier	τελετής	seremonie	N;NOM;FEM;PL	N;INDF;MASC;PL
αγρότες	bønder	αγρότης	bonde	N;NOM;MASC;PL	N;INDF;MASC;PL
υποδομής	infrastruktur	υποδομή	infrastruktur	N;GEN;FEM;SG	N;INDF;MASC;SG
παρακμή	avslå	παρακμή	avslå	N;NOM;FEM;SG	N;INDF;MASC;SG
παρακμή	nedgang	παρακμή	nedgang	N;NOM;FEM;SG	N;INDF;MASC;SG
διαγωνισμός	konkurranse	διαγωνισμός	konkurranse	N;NOM;MASC;SG	N;INDF;MASC;SG
διαγωνισμός	contest	διαγωνισμός	contast	N;NOM;MASC;SG	N;INDF;MASC;SG
διαγωνισμός	konkurranse	διαγωνισμός	konkurranse	N;NOM;MASC;SG	N;INDF;MASC;SG
τεχνικό	teknisk	τεχνικός	teknisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
αντίγραφα	eksemplarer	αντίγραφο	eksemplare	N;NOM;NEUT;PL	N;INDF;FEM;PL
συνείδηση	samvittighet	συνείδηση	samvittighet	N;ACC;FEM;SG	N;INDF;MASC;SG
συμπεριλαμβάνονται	inkluderes	συμπεριλαμβάνω	inkluderes	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;FIN
υποψήφιο	kandidaten	υποψήφιο	kandidat	N;NOM;NEUT;SG	N;DEF;MASC;SG
υποψήφιο	kandidat	υποψήφιο	kandidat	N;NOM;NEUT;SG	N;INDF;MASC;SG
διεργασίες	prosesser	διεργασία	prosesse	N;NOM;FEM;PL	N;INDF;FEM;PL
πρόσκληση	invitasjon	πρόσκληση	invitasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
πρόσκληση	invitere	πρόσκληση	invitere	N;ACC;FEM;SG	N;INDF;FEM;SG
πρόσκληση	invitasjon	πρόσκληση	invitasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
πρόσκληση	innbydelse	πρόσκληση	innbydelse	N;ACC;FEM;SG	N;INDF;MASC;SG
θεσμός	institusjon	θεσμός	institusjon	N;NOM;MASC;SG	N;INDF;MASC;SG
νεκρός	dødt	νεκρός	død	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
επιθεώρηση	inspeksjon	επιθεώρηση	inspeksjon	N;NOM;FEM;SG	N;INDF;MASC;SG
συντελεστές	faktorer	συντελεστής	faktor	N;NOM;MASC;PL	N;INDF;FEM;PL
όμορφη	vakker	όμορφος	vakker	ADJ;NOM;FEM;SG	ADJ;INDF;SG
όμορφη	vakkert	όμορφος	vakker	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
πριγκιπάτο	fyrstedømme	πριγκιπάτο	fyrstedømme	N;NOM;NEUT;SG	N;INDF;NEUT;SG
τριβή	friksjon	τριβή	friksjon	N;NOM;FEM;SG	N;INDF;MASC;SG
παράρτημα	anneks	παράρτημα	anneks	N;NOM;NEUT;SG	N;INDF;NEUT;SG
εξελιχθεί	utvikle	εξελίχομαι	utvikle	V;PFV;NFIN;PASS	V;NFIN
ομορφιά	skjønnheten	ομορφιά	skjønnhete	N;NOM;FEM;SG	N;DEF;MASC;SG
ομορφιά	skjønnhet	ομορφιά	skjønnh	N;NOM;FEM;SG	N;INDF;NEUT;SG
ομορφιά	beauty	ομορφιά	beauty	N;NOM;FEM;SG	N;INDF;MASC;SG
φράγμα	dam	φράγμα	dam	N;NOM;NEUT;SG	N;INDF;MASC;SG
φράγμα	demning	φράγμα	demning	N;NOM;NEUT;SG	N;INDF;FEM;SG
φράγμα	demningen	φράγμα	demning	N;NOM;NEUT;SG	N;DEF;MASC;SG
προδοσία	forræderi	προδοσία	forræderi	N;NOM;FEM;SG	N;INDF;FEM;SG
προδοσία	svik	προδοσία	svik	N;NOM;FEM;SG	N;INDF;NEUT;SG
προδοσία	forræderi	προδοσία	forræderi	N;NOM;FEM;SG	N;INDF;FEM;SG
προδοσία	forræderi	προδοσία	forræderi	N;NOM;FEM;SG	N;INDF;FEM;SG
σμήνη	flokker	σμήνος	flokke	N;NOM;NEUT;PL	N;INDF;FEM;PL
ρυθμούς	rytmer	ρυθμός	rytme	N;ACC;MASC;PL	N;INDF;MASC;PL
προάστιο	forstad	προάστιο	forstad	N;NOM;NEUT;SG	N;INDF;MASC;SG
προάστιο	forstad	προάστιο	forstad	N;NOM;NEUT;SG	N;INDF;MASC;SG
ημερομηνίες	datoer	ημερομηνία	datoer	N;NOM;FEM;PL	N;INDF;NEUT;PL
φόντο	bakgrunnen	φόντος	bakgrunn	N;NOM;NEUT;SG	N;DEF;MASC;SG
φόντο	bakgrunn	φόντος	bakgrunn	N;NOM;NEUT;SG	N;INDF;MASC;SG
υποχώρηση	retrett	υποχώρηση	retrett	N;ACC;FEM;SG	N;INDF;MASC;SG
κινδύνων	risikoer	κίνδυνας	risikoer	N;GEN;MASC;PL	N;INDF;FEM;PL
κινδύνων	sjanser	κίνδυνας	sjanse	N;GEN;MASC;PL	N;INDF;MASC;PL
ιστοσελίδες	nettsider	ιστοσελίδα	nettside	N;NOM;FEM;PL	N;INDF;FEM;PL
ιστοσελίδες	nettstedene	ιστοσελίδα	nettstede	N;NOM;FEM;PL	N;DEF;MASC;PL
εχθρούς	uvenner	εχθρός	uvenner	N;ACC;MASC;PL	N;INDF;MASC;PL
υπόβαθρο	bakgrunnen	υπόβαθρος	bakgrunn	N;NOM;NEUT;SG	N;DEF;MASC;SG
υπόβαθρο	bakgrunn	υπόβαθρος	bakgrunn	N;NOM;NEUT;SG	N;INDF;MASC;SG
νόσος	sykdom	νόσος	sykdom	N;NOM;MASC;SG	N;INDF;MASC;SG
παρεμβολή	forstyrrelse	παρεμβολή	forstyrrelse	N;NOM;FEM;SG	N;INDF;MASC;SG
παρεμβολή	innblanding	παρεμβολή	innblanding	N;NOM;FEM;SG	N;INDF;FEM;SG
παρεμβολή	forstyrrelser	παρεμβολή	forstyrrelser	N;NOM;FEM;SG	N;INDF;NEUT;SG
αντιόχεια	antiokia	αντιόχεια	antiokia	N;ACC;FEM;SG	N;INDF;MASC;SG
ομοσπονδιακό	føderalt	ομοσπονδιακός	føderal	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
ομοσπονδιακό	føderal	ομοσπονδιακός	føderal	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
γάλα	melk	γάλα	melk	N;NOM;NEUT;SG	N;INDF;NEUT;SG
τρόποι	måter	τρόπος	måte	N;NOM;MASC;PL	N;INDF;MASC;PL
διαφήμιση	reklame	διαφήμιση	reklame	N;NOM;FEM;SG	N;INDF;MASC;SG
διαφήμιση	annonsering	διαφήμιση	annonsering	N;NOM;FEM;SG	N;INDF;FEM;SG
κέρδη	inntekter	κέρδος	inntekt	N;NOM;NEUT;PL	N;INDF;FEM;PL
σχηματισμός	formasjon	σχηματισμός	formasjon	N;NOM;MASC;SG	N;INDF;MASC;SG
σκέψεις	tankene	σκέψη	tanke	N;NOM;FEM;PL	N;DEF;FEM;PL
σκέψεις	tanker	σκέψη	tanke	N;NOM;FEM;PL	N;INDF;FEM;PL
ιησούς	jesus	ιησός	jesus	N;NOM;MASC;SG	N;MASC
βαρύτητας	tyngdekraften	βαρύτητα	tyngdekraft	N;GEN;FEM;SG	N;DEF;MASC;SG
βαρύτητας	tyngdekraft	βαρύτητα	tyngdekraft	N;GEN;FEM;SG	N;INDF;FEM;SG
βαρύτητας	tyngde	βαρύτητα	tyngd	N;GEN;FEM;SG	N;INDF;FEM;SG
βαρύτητας	gravitasjon	βαρύτητα	gravitasjon	N;GEN;FEM;SG	N;INDF;MASC;SG
βαρύτητας	gravity	βαρύτητα	gravity	N;GEN;FEM;SG	N;INDF;MASC;SG
δόντια	tenner	δόντια	tenne	N;NOM;NEUT;PL	N;INDF;FEM;PL
χορήγηση	administrasjonen	χορήγηση	administrasjon	N;ACC;FEM;SG	N;DEF;MASC;SG
χορήγηση	administrasjon	χορήγηση	administrasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
εξήγηση	forklaring	εξήγηση	forklaring	N;NOM;FEM;SG	N;INDF;FEM;SG
γραπτά	skrifter	γραπτός	skrift	N;NOM;NEUT;PL	N;INDF;FEM;PL
αθλήτρια	idrettsutøver	αθλήτρια	idrettsutøver	N;NOM;FEM;SG	N;INDF;NEUT;SG
αθλήτρια	atlet	αθλήτρια	atl	N;NOM;FEM;SG	N;INDF;MASC;SG
αθλήτρια	idrettsmann	αθλήτρια	idrettsmann	N;NOM;FEM;SG	N;INDF;MASC;SG
γερουσιαστής	senator	γερουσιαστής	senator	N;NOM;MASC;SG	N;INDF;MASC;SG
κολύμβησης	bading	κολύμβηση	bading	N;GEN;FEM;SG	N;INDF;FEM;SG
επιτρέποντας	tillater	επιτρέπω	tillate	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN
αλγόριθμος	algoritme	αλγόριθμος	algoritme	N;NOM;MASC;SG	N;INDF;MASC;SG
αντιλήψεις	oppfatninger	αντίληψη	oppfatninger	N;NOM;FEM;PL	N;INDF;FEM;PL
ιππότης	knight	ιππότης	knigh	N;NOM;MASC;SG	N;INDF;MASC;SG
ιππότης	ridder	ιππότης	ridder	N;NOM;MASC;SG	N;INDF;MASC;SG
παραγωγοί	produsentene	παραγωγός	produsente	N;NOM;MASC;PL	N;DEF;FEM;PL
πρωτεΐνες	proteiner	πρωτεύνα	proteine	N;NOM;FEM;PL	N;INDF;FEM;PL
τρέχει	løper	τρέχω	løpe	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
τρέχει	kjører	τρέχω	kjøre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
τρέχει	renner	τρέχω	renne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
υγρά	væsker	υγρά	væske	N;NOM;NEUT;PL	N;INDF;FEM;PL
υγρά	væsker	υγρά	væske	N;NOM;NEUT;PL	N;INDF;FEM;PL
στρέμματα	hektar	στρέμμα	hekt	N;NOM;NEUT;PL	N;INDF;MASC;PL
υποβρύχιο	ubåt	υποβρύχιο	ubåt	N;NOM;NEUT;SG	N;INDF;MASC;SG
υποβρύχιο	sub	υποβρύχιο	sub	N;NOM;NEUT;SG	N
αλιεία	fiskeri	αλιεία	fiskeri	N;NOM;FEM;SG	N;INDF;MASC;SG
αλιεία	fisking	αλιεία	fisking	N;NOM;FEM;SG	N;INDF;MASC;SG
αλιεία	fiske	αλιεία	fiske	N;NOM;FEM;SG	N;INDF;MASC;SG
κρυσταλλική	krystallinsk	κρυσταλλικός	krystallinsk	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αντίοχος	antiokos	αντίοχος	antiokos	N;NOM;MASC;SG	N;INDF;MASC;SG
φιλολογία	litteratur	φιλολογία	litteratur	N;NOM;FEM;SG	N;INDF;MASC;SG
δεκαπέντε	femten	δεκαπέντε	femten	NUM;NOM;NEUT;PL	NUM;PL
τέκνα	barn	τέκνα	barn	N;NOM;NEUT;PL	N;INDF;NEUT;PL
χριστιανισμού	kristendommen	χριστιανισμός	kristendom	N;GEN;MASC;SG	N;DEF;MASC;SG
χριστιανισμού	kristendom	χριστιανισμός	kristendom	N;GEN;MASC;SG	N;INDF;MASC;SG
σοσιαλιστική	sosialistisk	σοσιαλιστικός	sosialistisk	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
διαλέξεις	forelesninger	διάλεξη	forelesninger	N;NOM;FEM;PL	N;INDF;FEM;PL
συμφωνίες	avtaler	συμφωνία	avtale	N;NOM;FEM;PL	N;INDF;FEM;PL
συμφωνίες	tilbudene	συμφωνία	tilbude	N;NOM;FEM;PL	N;DEF;FEM;PL
νοέμβριος	november	νοέμβριος	november	N;NOM;MASC;SG	N;INDF;MASC;SG
άλογο	horse	άλογος	horse	N;NOM;NEUT;SG	N;INDF;NEUT;SG
άλογο	hest	άλογος	hest	N;NOM;NEUT;SG	N;INDF;MASC;SG
άλογο	hesten	άλογος	hest	N;NOM;NEUT;SG	N;DEF;MASC;SG
απρίλιος	april	απρίλιος	april	N;NOM;MASC;SG	N;INDF;MASC;SG
σκάνδαλο	skandalen	σκάνδαλο	skandal	N;NOM;NEUT;SG	N;DEF;MASC;SG
σκάνδαλο	skandale	σκάνδαλο	skandal	N;NOM;NEUT;SG	N;INDF;MASC;SG
διάσημη	berømt	διάσημος	berømme	ADJ;NOM;FEM;SG	ADJ;INDF;SG
δώρο	nåværende	δώρος	nåværende	N;NOM;NEUT;SG	N;INDF;NEUT;SG
δώρο	presang	δώρος	presang	N;NOM;NEUT;SG	N;INDF;MASC;SG
δώρο	nåtid	δώρος	nåtid	N;NOM;NEUT;SG	N;INDF;FEM;SG
δώρο	tilstede	δώρος	tilsted	N;NOM;NEUT;SG	N;INDF;MASC;SG
δώρο	gaven	δώρος	gave	N;NOM;NEUT;SG	N;DEF;MASC;SG
δώρο	gave	δώρος	gave	N;NOM;NEUT;SG	N;INDF;MASC;SG
ιερέα	presten	ιερία	prest	N;ACC;MASC;SG	N;DEF;MASC;SG
ιερέα	priest	ιερία	priast	N;ACC;MASC;SG	N;INDF;MASC;SG
ιερέα	prest	ιερία	prest	N;ACC;MASC;SG	N;INDF;MASC;SG
ιερέα	kapellan	ιερία	kapellan	N;ACC;MASC;SG	N;INDF;MASC;SG
άδειες	lisenser	άδεια	lisense	N;NOM;FEM;PL	N;INDF;FEM;PL
οδηγό	sjåfør	οδηγός	sjåfør	N;ACC;MASC;SG	N;INDF;MASC;SG
οδηγό	veiledningen	οδηγός	veiledning	N;ACC;MASC;SG	N;DEF;MASC;SG
οδηγό	veiledning	οδηγός	veiledning	N;ACC;MASC;SG	N;INDF;FEM;SG
οδηγό	guide	οδηγός	guide	N;ACC;MASC;SG	N;INDF;MASC;SG
οδηγό	veiviser	οδηγός	veivis	N;ACC;MASC;SG	N;INDF;FEM;SG
αρχιπέλαγος	skjærgården	αρχιπέλαγος	skjærgård	N;NOM;NEUT;SG	N;DEF;MASC;SG
αρχιπέλαγος	skjærgård	αρχιπέλαγος	skjærgård	N;NOM;NEUT;SG	N;INDF;NEUT;SG
εξουσίες	krefter	εξουσία	kraft	N;NOM;FEM;PL	N;INDF;FEM;PL
εξουσίες	powers	εξουσία	powers	N;NOM;FEM;PL	N;INDF
θεοί	gudene	θεός	gud	N;NOM;MASC;PL	N;DEF;FEM;PL
θεοί	guder	θεός	gud	N;NOM;MASC;PL	N;INDF;FEM;PL
θρύλος	legende	θρύλος	legende	N;NOM;MASC;SG	N;INDF;FEM;SG
θρύλος	legend	θρύλος	legend	N;NOM;MASC;SG	N;INDF;NEUT;SG
καλλιέργειες	avlingene	καλλιέργεια	avling	N;NOM;FEM;PL	N;DEF;FEM;PL
καλλιέργειες	avlinger	καλλιέργεια	avlinger	N;NOM;FEM;PL	N;INDF;FEM;PL
καλλιέργειες	kulturer	καλλιέργεια	kulture	N;NOM;FEM;PL	N;INDF;FEM;PL
προνόμια	privilegier	προνόμιο	privilegi	N;NOM;NEUT;PL	N;INDF;FEM;PL
συνταγματάρχη	oberst	συνταγματάρχης	oberst	N;NOM;MASC;SG	N;INDF;MASC;SG
συνταγματάρχη	oberstløytnant	συνταγματάρχης	oberstløytnant	N;NOM;MASC;SG	N;INDF;MASC;SG
αποθήκευση	lagre	αποθήκευση	lagre	N;NOM;FEM;SG	N;INDF;NEUT;SG
αποθήκευση	lagring	αποθήκευση	lagring	N;NOM;FEM;SG	N;INDF;FEM;SG
αποθήκευση	lagringsplass	αποθήκευση	lagringsplass	N;NOM;FEM;SG	N;INDF;MASC;SG
αποθήκευση	oppbevaring	αποθήκευση	oppbevaring	N;NOM;FEM;SG	N;INDF;FEM;SG
μουσουλμάνους	muslimer	μουσουλμάνος	muslimer	N;ACC;MASC;PL	N;INDF;MASC;PL
όραμα	visjon	όραμα	visjon	N;NOM;NEUT;SG	N;INDF;MASC;SG
όραμα	syn	όραμα	syn	N;NOM;NEUT;SG	N;INDF;NEUT;SG
λογικό	rimelig	λογικός	rimelig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
λογικό	fornuftig	λογικός	fornuftig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
λογικό	logisk	λογικός	logisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
λεπτομέρεια	detalj	λεπτομέρεια	detalj	N;NOM;FEM;SG	N;INDF;MASC;SG
ποικιλίες	varianter	ποικιλία	varianter	N;NOM;FEM;PL	N;INDF;FEM;PL
ακούγεται	lyder	ακούω	lyde	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN
ψυχής	sjel	ψυχή	sjel	N;GEN;FEM;SG	N;INDF;FEM;SG
ψυχής	soul	ψυχή	soul	N;GEN;FEM;SG	N;INDF;MASC;SG
εμπειρίες	erfaringer	εμπειρία	erfaring	N;NOM;FEM;PL	N;INDF;FEM;PL
κατακτήσεις	erobringer	κατάκτηση	erobring	N;NOM;FEM;PL	N;INDF;FEM;PL
παρακολουθεί	ser	παρακολουθώ	sjå	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
ποτάμια	elver	ποτάμιο	elv	N;NOM;NEUT;PL	N;INDF;FEM;PL
τράπεζες	banker	τράπεζα	bank	N;NOM;FEM;PL	N;INDF;FEM;PL
αφήγηση	historiefortelling	αφήγηση	historiefortelling	N;ACC;FEM;SG	N;INDF;FEM;SG
αφήγηση	fortellingen	αφήγηση	fortelling	N;ACC;FEM;SG	N;DEF;MASC;SG
ανάφλεξης	tenning	ανάφλεξη	tenning	N;GEN;FEM;SG	N;INDF;FEM;SG
πόλωση	polarisering	πόλωση	polarisering	N;NOM;FEM;SG	N;INDF;FEM;SG
μπαρ	takter	μπαρ	takt	N;NOM;NEUT;PL	N;INDF;FEM;PL
μπαρ	streker	μπαρ	streke	N;NOM;NEUT;PL	N;INDF;FEM;PL
μπαρ	barer	μπαρ	bare	N;NOM;NEUT;PL	N;INDF;FEM;PL
πορτρέτο	portrett	πορτρέτω	portrett	N;NOM;NEUT;SG	N;INDF;NEUT;SG
φαγητό	mat	φαγητό	mat	N;NOM;NEUT;SG	N;INDF;MASC;SG
ουράνιο	uran	ουράνιος	uran	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κρόνου	saturn	κρόνος	saturn	N;GEN;MASC;SG	N;INDF;MASC;SG
