and	ja	and	ja	CONJ	CONJ
understood	ymmärretty	understand	ymmärtää	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
specialized	erikoistunut	specialize	erikoistua	V;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
specialized	erikoistuneet	specialize	erikoistua	V;PST;V.PTCP	V;NOM;PL;V.PTCP;ACT
warned	varoitti	warn	varoittaa	V;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
warned	varoitettu	warn	varoittaa	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
chorus	kuoro	chorus	kuoro	N;SG	N;NOM;SG
dependent	riippuvaisia	dependent	riippuvainen	ADJ	ADJ;PRT;PL
dependent	riippuvainen	dependent	riippuvainen	ADJ	ADJ;NOM;SG
restrictions	rajoitukset	restriction	rajoitus	N;PL	N;NOM;PL
restrictions	rajoituksia	restriction	rajoitus	N;PL	N;PRT;PL
killer	murhaaja	killer	murhaaja	N;SG	N;NOM;SG
killer	tappaja	killer	tappaja	N;SG	N;NOM;SG
trio	trio	trio	trio	N;SG	N;NOM;SG
influences	vaikutteita	influence	vaikute	N;PL	N;PRT;PL
blocking	estäminen	block	estäminen	N;SG	N;NOM;SG
blocking	esto	block	esto	N;SG	N;NOM;SG
blocking	estämistä	block	estäminen	N;SG	N;PRT;SG
gear	vaihde	gear	vaihde	N;SG	N;NOM;SG
skating	luistelu	skate	luistelu	N;SG	N;NOM;SG
fifteen	viisitoista	fifteen	viisi#toista	NUM	NUM;NOM;SG
demonstrate	osoitettava	demonstrate	osoittaa	V;IMP;FIN	V;NOM;SG;V.PTCP;PASS
vary	vaihdella	vary	vaihti	V;IMP;FIN	V;SG;NFIN;ACT
liquid	nesteen	liquid	neste	N;SG	N;GEN;SG
liquid	nestettä	liquid	neste	N;SG	N;PRT;SG
voices	ääniä	voice	ääni	N;PL	N;PRT;PL
voices	äänet	voice	ääni	N;PL	N;NOM;PL
horn	torvi	horn	torvi	N;SG	N;NOM;SG
horn	horn	horn	horn	N;SG	N;NOM;SG
erected	pystytetty	erect	pystyttää	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
burning	polttaminen	burn	polttaminen	N;SG	N;NOM;SG
worker	työntekijä	worker	työ#tekijä	N;SG	N;NOM;SG
worker	työntekijää	worker	työ#tekijä	N;SG	N;PRT;SG
worker	työläinen	worker	työläinen	N;SG	N;NOM;SG
worker	työntekijän	worker	työ#tekijä	N;SG	N;GEN;SG
atmosphere	ilmakehä	atmosphere	ilma#kehä	N;SG	N;NOM;SG
atmosphere	ilmapiiri	atmosphere	ilma#piiri	N;SG	N;NOM;SG
atmosphere	tunnelma	atmosphere	tunnelma	N;SG	N;NOM;SG
atmosphere	tunnelmaa	atmosphere	tunnelma	N;SG	N;PRT;SG
welfare	hyvinvointia	welfare	hyvin#vointi	N;SG	N;PRT;SG
welfare	hyvinvoinnin	welfare	hyvin#vointi	N;SG	N;GEN;SG
welfare	hyvinvointi	welfare	hyvin#vointi	N;SG	N;NOM;SG
monitor	valvo	monitor	valvo	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
monitor	valvoa	monitor	valvoa	V;IMP;FIN	V;SG;NFIN;ACT
columns	sarakkeet	column	sarake	N;PL	N;NOM;PL
repair	korjaus	repair	korjaus	N;SG	N;NOM;SG
dollars	dollareita	dollar	dollari	N;PL	N;PRT;PL
parameter	parametri	parameter	parametri	N;SG	N;NOM;SG
truly	todella	truly	todella	ADV	ADV
resolve	ratkaista	resolve	ratkaista	V;IMP;FIN	V;SG;NFIN;ACT
resolve	ratkaise	resolve	ratkaise	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
parade	paraati	parade	paraati	N;SG	N;NOM;SG
awareness	tietoisuus	awareness	tietoisuus	N;SG	N;NOM;SG
awareness	tietoisuuden	awareness	tietoisuus	N;SG	N;GEN;SG
awareness	tietoisuutta	awareness	tietoisuus	N;SG	N;PRT;SG
awareness	tunnettuutta	awareness	tunnettuus	N;SG	N;PRT;SG
depends	riippuu	depend	riippua	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
define	määritellä	define	määritellä	V;IMP;FIN	V;SG;NFIN;ACT
define	määrittele	define	määritellä	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
define	määritä	define	määrittää	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
republicans	republikaanit	republican	republikaani	N;PL	N;NOM;PL
conspiracy	salaliitto	conspiracy	sala#liitto	N;SG	N;NOM;SG
dies	kuolee	die	kuolla	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
rough	rankka	rough	rankka	ADJ	ADJ;NOM;SG
rough	rankkaa	rough	rankka	ADJ	ADJ;PRT;SG
rough	karkea	rough	karkea	ADJ	ADJ;NOM;SG
equation	yhtälö	equation	yhtälö	N;SG	N;NOM;SG
permitted	sallitut	permit	sallia	V;PST;V.PTCP	V;NOM;PL;V.PTCP;PASS
cutting	leikkaaminen	cutting	leikkaaminen	N;SG	N;NOM;SG
button	painike	button	painike	N;SG	N;NOM;SG
button	painiketta	button	painike	N;SG	N;PRT;SG
button	nappi	button	nappi	N;SG	N;NOM;SG
attending	osallistuu	attend	osallistua	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
attending	osallistun	attend	osallistua	V;V.MSDR	V;IND;SG;1;PRS;FIN;ACT
brands	brändit	brand	brändi	N;PL	N;NOM;PL
neck	kaulan	neck	kaula	N;SG	N;GEN;SG
neck	niskan	neck	niska	N;SG	N;GEN;SG
neck	niska	neck	niska	N;SG	N;NOM;SG
neck	kaula	neck	kaula	N;SG	N;NOM;SG
forever	ikuisesti	forever	ikuisesti	ADV	ADV
drink	juoma	drink	juoma	N;SG	N;NOM;SG
sheriff	sheriffi	sheriff	sheriffi	N;SG	N;NOM;SG
sheriff	seriffi	sheriff	seriffi	N;SG	N;NOM;SG
irrelevant	merkityksetön	irrelevant	merkityksetön	ADJ	ADJ;NOM;SG
poorly	huonosti	poorly	huonosti	ADV	ADV
poorly	heikosti	poorly	heikosti	ADV	ADV
gift	lahja	gift	lahja	N;SG	N;NOM;SG
gift	lahjaa	gift	lahja	N;SG	N;PRT;SG
gift	lahjan	gift	lahja	N;SG	N;GEN;SG
riders	ratsastajat	rider	ratsastaja	N;PL	N;NOM;PL
functional	toiminnallinen	functional	toiminnallinen	ADJ	ADJ;NOM;SG
functional	toiminnalliset	functional	toiminnallinen	ADJ	ADJ;NOM;PL
crossed	ylitti	cross	ylittää	V;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
crossed	ylitetty	cross	ylittää	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
numbered	numeroitu	number	numeroida	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
slowly	hitaasti	slowly	hitaasti	ADV	ADV
attitude	asenteella	attitude	asenne	N;SG	N;AT+ESS
;SG
attitude	asenne	attitude	asenne	N;SG	N;NOM;SG
attitude	asennetta	attitude	asenne	N;SG	N;PRT;SG
mouse	hiiri	mouse	hiiri	N;SG	N;NOM;SG
mouse	hiirtä	mouse	hiirtää	N;SG	N;PRT;SG
mouse	hiiren	mouse	hiire	N;SG	N;GEN;SG
protests	vastalauseita	protest	vasta#lause	N;PL	N;PRT;PL
protests	mielenosoitukset	protest	mielen#osoitus	N;PL	N;NOM;PL
protests	mielenosoituksia	protest	mielen#osoitus	N;PL	N;PRT;PL
gods	jumalat	god	jumala	N;PL	N;NOM;PL
gods	jumalia	god	jumala	N;PL	N;PRT;PL
amounts	summat	amount	summa	N;PL	N;NOM;PL
amounts	määrät	amount	määrä	N;PL	N;NOM;PL
variation	vaihtelu	variation	vaihtelu	N;SG	N;NOM;SG
variation	vaihtelua	variation	vaihtelu	N;SG	N;PRT;SG
smart	älykäs	smart	älykäs	ADJ	ADJ;NOM;SG
smart	viisas	smart	viisas	ADJ	ADJ;NOM;SG
smart	fiksu	smart	fiksu	ADJ	ADJ;NOM;SG
prices	hintojen	price	hinta	N;PL	N;GEN;PL
prices	hinnat	price	hinta	N;PL	N;NOM;PL
prayer	rukouksen	prayer	rukous	N;SG	N;GEN;SG
prayer	rukous	prayer	rukous	N;SG	N;NOM;SG
terrorism	terrorismi	terrorism	terrorismi	N;SG	N;NOM;SG
detective	etsivä	detective	etsivä	N;SG	N;NOM;SG
somebody	joku	somebody	joku	PRO;SG	PRO;NOM;SG
somebody	jonkun	somebody	joku	PRO;SG	PRO;GEN;SG
compositions	sävellykset	composition	sävellys	N;PL	N;NOM;PL
extensively	laajalti	extensively	laajalti	ADV	ADV
extensively	laajasti	extensively	laajasti	ADV	ADV
filming	kuvaaminen	filming	kuvaaminen	N;SG	N;NOM;SG
filming	kuvaan	filming	kuva	N;SG	N;IN+ALL;SG
perfectly	täydellisesti	perfectly	täydellisesti	ADV	ADV
farmer	viljelijä	farmer	viljelijä	N;SG	N;NOM;SG
farmer	maanviljelijä	farmer	maan#viljelijä	N;SG	N;NOM;SG
focuses	keskittyy	focus	keskittyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
mixing	sekoittaminen	mixing	sekoittaminen	N;SG	N;NOM;SG
danger	vaara	danger	vaara	N;SG	N;NOM;SG
danger	vaaraa	danger	vaara	N;SG	N;PRT;SG
rally	ralli	rally	ralli	N;SG	N;NOM;SG
rally	kokoontuminen	rally	kokoontuminen	N;SG	N;NOM;SG
camps	leirit	camp	leiri	N;PL	N;NOM;PL
surprise	yllätys	surprise	yllätys	N;SG	N;NOM;SG
manufactured	valmistettu	manufacture	valmistaa	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
manufactured	valmistetut	manufacture	valmistaa	V;PST;V.PTCP	V;NOM;PL;V.PTCP;PASS
unnecessary	tarpeetonta	unnecessary	tarpeeton	ADJ	ADJ;PRT;SG
unnecessary	tarpeettomat	unnecessary	tarpeeton	ADJ	ADJ;NOM;PL
unnecessary	tarpeeton	unnecessary	tarpeeton	ADJ	ADJ;NOM;SG
unnecessary	turhaa	unnecessary	turha	ADJ	ADJ;PRT;SG
theorem	lause	theorem	lause	N;SG	N;NOM;SG
homepage	kotisivu	homepage	koti#sivu	N;SG	N;NOM;SG
colonies	siirtokuntia	colony	siirto#kunta	N;PL	N;PRT;PL
winds	tuulia	wind	tuuli	N;PL	N;PRT;PL
winds	tuulet	wind	tuuli	N;PL	N;NOM;PL
magnetic	magneettinen	magnetic	magneettinen	ADJ	ADJ;NOM;SG
conversation	keskustelua	conversation	keskustelu	N;SG	N;PRT;SG
conversation	keskustelu	conversation	keskustelu	N;SG	N;NOM;SG
conversation	keskustelun	conversation	keskustelu	N;SG	N;GEN;SG
sussex	sussex	sussex	sussex	N;SG	N;NOM;SG
gates	portit	gate	portti	N;PL	N;NOM;PL
gates	porttien	gate	portti	N;PL	N;GEN;PL
gates	portteja	gate	portti	N;PL	N;PRT;PL
ram	ram	ram	ram	N;SG	N;NOM;SG
ram	pässi	ram	pässi	N;SG	N;NOM;SG
plastic	muovinen	plastic	muovinen	ADJ	ADJ;NOM;SG
restore	palauta	restore	palauttaa	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
buses	bussit	bus	bussit	N;PL	N;NOM;PL
connect	liitä	connect	liittää	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
connect	yhdistä	connect	yhdistää	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
guests	vieraat	guest	vieras	N;PL	N;NOM;PL
guests	vieraita	guest	vieras	N;PL	N;PRT;PL
radiation	säteilyä	radiation	säteily	N;SG	N;PRT;SG
radiation	säteilyn	radiation	säteily	N;SG	N;GEN;SG
radiation	säteily	radiation	säteily	N;SG	N;NOM;SG
playoff	playoff	playoff	playoff	N;SG	N;NOM;SG
generals	kenraalit	general	kenraali	N;PL	N;NOM;PL
filipino	filippiiniläinen	filipino	fili#ppiiniläinen	ADJ	ADJ;NOM;SG
orbit	kiertoradalta	orbit	kierto#rata	N;SG	N;AT+ABL;SG
orbit	kiertoradalle	orbit	kierto#rata	N;SG	N;AT+ALL;SG
massacre	teurastus	massacre	teurastus	N;SG	N;NOM;SG
massacre	verilöyly	massacre	veri#löyly	N;SG	N;NOM;SG
dialogue	vuoropuhelu	dialogue	vuoro#puhelu	N;SG	N;NOM;SG
dialogue	vuoropuhelua	dialogue	vuoro#puhelu	N;SG	N;PRT;SG
dialogue	vuoropuhelun	dialogue	vuoro#puhelu	N;SG	N;GEN;SG
illness	sairaudesta	illness	sairaus	N;SG	N;IN+ABL;SG
illness	sairaus	illness	sairaus	N;SG	N;NOM;SG
dress	puku	dress	puku	N;SG	N;NOM;SG
dress	mekko	dress	mekko	N;SG	N;NOM;SG
codes	koodit	code	koodi	N;PL	N;NOM;PL
codes	koodeja	code	koode	N;PL	N;PRT;PL
isolated	eristetty	isolate	eristää	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
violations	rikkomukset	violation	rikkomus	N;PL	N;NOM;PL
violations	loukkaukset	violation	loukkaus	N;PL	N;NOM;PL
ladies	naiset	lady	nainen	N;PL	N;NOM;PL
ratings	luokitukset	ratings	luokitus	N;PL	N;NOM;PL
incorrect	virheelliset	incorrect	virheellinen	ADJ	ADJ;NOM;PL
incorrect	väärä	incorrect	väärä	ADJ	ADJ;NOM;SG
incorrect	virheellinen	incorrect	virheellinen	ADJ	ADJ;NOM;SG
scout	scout	scout	scout	N;SG	N;NOM;SG
difficulty	vaikeus	difficulty	vaikeus	N;SG	N;NOM;SG
pupils	oppilaat	pupil	oppilas	N;PL	N;NOM;PL
pupils	oppilaiden	pupil	oppilas	N;PL	N;GEN;PL
pupils	oppilaita	pupil	oppilas	N;PL	N;PRT;PL
wealth	vauraus	wealth	vauraus	N;SG	N;NOM;SG
wealth	rikkautta	wealth	rikkaus	N;SG	N;PRT;SG
wealth	vaurautta	wealth	vauraus	N;SG	N;PRT;SG
wealth	rikkaus	wealth	rikkaus	N;SG	N;NOM;SG
toured	kiersi	tour	kiertää	V;PST;FIN	V;IND;SG;3;PST;FIN;ACT
allegations	syytökset	allegation	syytös	N;PL	N;NOM;PL
allegations	väitteitä	allegation	väite	N;PL	N;PRT;PL
allegations	syytöksiä	allegation	syytös	N;PL	N;PRT;PL
allegations	väitteet	allegation	väite	N;PL	N;NOM;PL
regulation	asetus	regulation	asetus	N;SG	N;NOM;SG
regulation	sääntely	regulation	sääntely	N;SG	N;NOM;SG
watching	katsella	watch	katsella	V;V.MSDR	V;SG;NFIN;ACT
watching	katselin	watch	katsella	V;V.MSDR	V;IND;SG;1;PST;FIN;ACT
watching	katsomassa	watch	katsoa	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
watching	katselee	watch	katsella	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
watching	katsoo	watch	katsoa	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
lodge	lodge	lodge	lodge	N;SG	N;NOM;SG
eggs	munien	egg	muna	N;PL	N;GEN;PL
eggs	munat	egg	muna	N;PL	N;NOM;PL
eggs	kananmunia	egg	kanan#muna	N;PL	N;PRT;PL
eggs	munia	egg	muna	N;PL	N;PRT;PL
citizenship	kansalaisuus	citizenship	kansalaisuus	N;SG	N;NOM;SG
specialist	asiantuntija	specialist	asian#tuntija	N;SG	N;NOM;SG
tasks	tehtäviä	task	tehtävä	N;PL	N;PRT;PL
tasks	tehtävien	task	tehtävä	N;PL	N;GEN;PL
tasks	tehtävät	task	tehtävä	N;PL	N;NOM;PL
intent	aikomus	intent	aikomus	N;SG	N;NOM;SG
intent	aikomuksena	intent	aikomus	N;SG	N;FRML;SG
instruction	ohjeen	instruction	ohje	N;SG	N;GEN;SG
instruction	ohje	instruction	ohje	N;SG	N;NOM;SG
pride	ylpeys	pride	ylpeys	N;SG	N;NOM;SG
pride	ylpeyttä	pride	ylpeys	N;SG	N;PRT;SG
banner	banner	banner	banner	N;SG	N;NOM;SG
friendship	ystävyys	friendship	ystävyys	N;SG	N;NOM;SG
friendship	ystävyyttä	friendship	ystävyys	N;SG	N;PRT;SG
friendship	ystävyyden	friendship	ystävyys	N;SG	N;GEN;SG
corruption	korruptio	corruption	korruptio	N;SG	N;NOM;SG
corruption	lahjontaa	corruption	lahjonta	N;SG	N;PRT;SG
corruption	korruption	corruption	korruptio	N;SG	N;GEN;SG
corruption	korruptiota	corruption	korruptio	N;SG	N;PRT;SG
sunk	upposi	sunk	upota	V;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
sunk	uponnut	sunk	upota	V;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
pilots	lentäjät	pilot	lentäjä	N;PL	N;NOM;PL
pilots	lentäjiä	pilot	lentäjä	N;PL	N;PRT;PL
tape	nauha	tape	nauha	N;SG	N;NOM;SG
tape	kasetti	tape	kasettaa	N;SG	N;NOM;SG
emigrants	siirtolaiset	emigrant	siirto#lainen	N;PL	N;NOM;PL
emigrants	maahanmuuttajat	emigrant	maahanmuuttaja	N;PL	N;NOM;PL
cancelled	peruutettu	cancel	peruuttaa	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
cancelled	peruttu	cancel	peruta	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
revenge	kostoa	revenge	kostoa	N;SG	N;PRT;SG
revenge	koston	revenge	kosto	N;SG	N;GEN;SG
revenge	kosto	revenge	kosto	N;SG	N;NOM;SG
revision	tarkistaminen	revision	tarkistaminen	N;SG	N;NOM;SG
revision	tarkistus	revision	tarkistus	N;SG	N;NOM;SG
dominant	määräävä	dominant	määräävä	ADJ	ADJ;NOM;SG
fee	maksu	fee	maksu	N;SG	N;NOM;SG
fee	palkkio	fee	palkkio	N;SG	N;NOM;SG
fee	maksua	fee	maksu	N;SG	N;PRT;SG
examination	tarkastelu	examination	tarkastelu	N;SG	N;NOM;SG
examination	tutkiminen	examination	tutkiminen	N;SG	N;NOM;SG
matrix	matriisi	matrix	matriisi	N;SG	N;NOM;SG
kiss	suukko	kiss	suukko	N;SG	N;NOM;SG
kiss	suudelma	kiss	suudelma	N;SG	N;NOM;SG
nationalist	kansallismieliset	nationalist	kansallis#mielinen	ADJ	ADJ;NOM;PL
luck	onni	luck	onni	N;SG	N;NOM;SG
luck	onnea	luck	onni	N;SG	N;PRT;SG
bid	tarjous	bid	tarjous	N;SG	N;NOM;SG
bid	tarjouksen	bid	tarjous	N;SG	N;GEN;SG
appreciate	arvostaa	appreciate	arvostaa	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
enemies	vihollisia	enemy	vihollinen	N;PL	N;PRT;PL
enemies	viholliset	enemy	vihollinen	N;PL	N;NOM;PL
mercury	elohopea	mercury	elohopea	N;SG	N;NOM;SG
mercury	elohopeaa	mercury	elohopea	N;SG	N;PRT;SG
interactive	interaktiivinen	interactive	interaktiivinen	ADJ	ADJ;NOM;SG
math	matematiikka	math	matematiikka	N;SG	N;NOM;SG
math	matematiikkaa	math	matematiikka	N;SG	N;PRT;SG
math	matematiikan	math	matematiikka	N;SG	N;GEN;SG
preserve	säilyttää	preserve	säilyttää	V;IMP;FIN	V;SG;NFIN;ACT
preserve	säilytä	preserve	säilyttää	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
nobel	nobelin	nobel	nobelin	N;SG	N;GEN;SG
nobel	nobel	nobel	nobel	N;SG	N;NOM;SG
airports	lentoasemat	airport	lento#asema	N;PL	N;NOM;PL
airports	lentoasemien	airport	lento#asema	N;PL	N;GEN;PL
airports	lentokentät	airport	lento#kenttä	N;PL	N;NOM;PL
veterans	veteraanien	veteran	veteraani	N;PL	N;GEN;PL
airline	lentoyhtiö	airline	lento#yhtiö	N;SG	N;NOM;SG
airline	lentoyhtiön	airline	lento#yhtiö	N;SG	N;GEN;SG
axis	akselin	axis	akseli	N;SG	N;GEN;SG
axis	akseli	axis	akseli	N;SG	N;NOM;SG
execution	toteuttaminen	execution	toteuttaminen	N;SG	N;NOM;SG
execution	teloitus	execution	teloitus	N;SG	N;NOM;SG
execution	suoritus	execution	suoritus	N;SG	N;NOM;SG
execution	toteutus	execution	toteutus	N;SG	N;NOM;SG
execution	täytäntöönpano	execution	täytäntöönpano	N;SG	N;NOM;SG
cult	kultti	cult	kultti	N;SG	N;NOM;SG
reducing	vähentäminen	reduce	vähentäminen	N;SG	N;NOM;SG
ticket	lippu	ticket	lippu	N;SG	N;NOM;SG
entity	olio	entity	olio	N;SG	N;NOM;SG
explicitly	nimenomaisesti	explicitly	nimen#omaisesti	ADV	ADV
recognised	tunnustettu	recognise	tunnustaa	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
suddenly	yllättäen	suddenly	yllättäen	ADV	ADV
suddenly	yhtäkkiä	suddenly	yhtäkkiä	ADV	ADV
parking	pysäköinti	parking	pysäköinti	N;SG	N;NOM;SG
parking	parkkipaikka	parking	parkki#paikka	N;SG	N;NOM;SG
absolute	absoluuttinen	absolute	absoluuttinen	ADJ	ADJ;NOM;SG
absolute	ehdoton	absolute	ehdoton	ADJ	ADJ;NOM;SG
locomotive	veturi	locomotive	veturi	N;SG	N;NOM;SG
preparation	valmistautuminen	preparation	valmistautuminen	N;SG	N;NOM;SG
preparation	valmistus	preparation	valmistus	N;SG	N;NOM;SG
preparation	valmistelu	preparation	valmistelu	N;SG	N;NOM;SG
preparation	valmiste	preparation	valmiste	N;SG	N;NOM;SG
declaration	julistus	declaration	julistus	N;SG	N;NOM;SG
declaration	julistuksen	declaration	julistus	N;SG	N;GEN;SG
declaration	julkilausuma	declaration	julki#lausuma	N;SG	N;NOM;SG
declaration	ilmoitus	declaration	ilmoitus	N;SG	N;NOM;SG
presumably	oletettavasti	presumably	oletettavasti	ADV	ADV
knowing	tietäen	know	tietää	V;V.MSDR	V;INS;SG;NFIN;ACT
challenges	haasteita	challenge	haaste	N;PL	N;PRT;PL
challenges	haasteet	challenge	haaste	N;PL	N;NOM;PL
evolved	kehittynyt	evolve	kehittyä	V;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
evolved	kehittyi	evolve	kehittyä	V;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
evolved	kehittyivät	evolve	kehittyä	V;PST;V.PTCP	V;IND;PL;3;PST;FIN;ACT
evolved	kehittyneet	evolve	kehittyä	V;PST;V.PTCP	V;NOM;PL;V.PTCP;ACT
celebration	juhla	celebration	juhla	N;SG	N;NOM;SG
celebration	juhlaa	celebration	juhlaa	N;SG	N;PRT;SG
celebration	juhlinta	celebration	juhlinta	N;SG	N;NOM;SG
discipline	kuria	discipline	kuri	N;SG	N;PRT;SG
discipline	kuri	discipline	kuri	N;SG	N;NOM;SG
belonged	kuulunut	belong	kuulua	V;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
belonged	kuuluivat	belong	kuulua	V;PST;V.PTCP	V;IND;PL;3;PST;FIN;ACT
belonged	kuuluneet	belong	kuulua	V;PST;V.PTCP	V;NOM;PL;V.PTCP;ACT
belonged	kuului	belong	kuulua	V;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
fauna	eläimistön	fauna	eläimistö	N;SG	N;GEN;SG
manuscript	käsikirjoitus	manuscript	käsi#kirjoitus	N;SG	N;NOM;SG
experiments	kokeita	experiment	kokea	N;PL	N;PRT;PL
experiments	kokeiluja	experiment	kokeilu	N;PL	N;PRT;PL
experiments	kokeet	experiment	koe	N;PL	N;NOM;PL
chiefs	päälliköt	chief	päällikkö	N;PL	N;NOM;PL
compound	yhdiste	compound	yhdiste	N;SG	N;NOM;SG
associations	järjestöt	association	järjestö	N;PL	N;NOM;PL
associations	yhdistykset	association	yhdistys	N;PL	N;NOM;PL
associations	liitot	association	liitto	N;PL	N;NOM;PL
associations	yhdistysten	association	yhdistys	N;PL	N;GEN;PL
equally	tasapuolisesti	equally	tasa#puolisesti	ADV	ADV
targets	kohteet	target	kohde	N;PL	N;NOM;PL
depicted	kuvattu	depict	kuvata	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
sergeant	kersantti	sergeant	kersantti	N;SG	N;NOM;SG
subsidiary	tytäryhtiö	subsidiary	tytär#yhtiö	N;SG	N;NOM;SG
thirteen	kolmetoista	thirteen	kolme#toista	NUM	NUM;NOM;SG
thick	paksu	thick	paksu	ADJ	ADJ;NOM;SG
thick	paksua	thick	paksu	ADJ	ADJ;PRT;SG
thick	paksut	thick	paksu	ADJ	ADJ;NOM;PL
extend	laajentaa	extend	laajentaa	V;IMP;FIN	V;SG;NFIN;ACT
extend	laajenna	extend	laajentaa	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
dismissed	hylkäsi	dismiss	hylätä	V;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
wire	lanka	wire	lanka	N;SG	N;NOM;SG
measured	mitattu	measure	mitata	V;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
measured	mitatut	measure	mitata	V;PST;V.PTCP	V;NOM;PL;V.PTCP;PASS
measured	mitattuna	measure	mitata	V;PST;V.PTCP	V;FRML;SG;V.PTCP;PASS
fat	paksu	fat	paksu	ADJ	ADJ;NOM;SG
fat	lihava	fat	lihava	ADJ	ADJ;NOM;SG
visits	vierailuja	visit	vierailu	N;PL	N;PRT;PL
visits	vierailut	visit	vierailu	N;PL	N;NOM;PL
teach	opeta	teach	opettaa	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
flights	lentoja	flight	lento	N;PL	N;PRT;PL
flights	lennot	flight	lento	N;PL	N;NOM;PL
warm	lämpimät	warm	lämmin	ADJ	ADJ;NOM;PL
warm	lämmintä	warm	lämmin	ADJ	ADJ;PRT;SG
warm	lämmin	warm	lämmin	ADJ	ADJ;NOM;SG
dynamic	dynaamisia	dynamic	dynaaminen	ADJ	ADJ;PRT;PL
dynamic	dynaamiset	dynamic	dynaaminen	ADJ	ADJ;NOM;PL
dynamic	dynaaminen	dynamic	dynaaminen	ADJ	ADJ;NOM;SG
breaks	taukoja	break	tauka	N;PL	N;PRT;PL
grandson	pojanpoika	grandson	pojan#poika	N;SG	N;NOM;SG
grandson	lapsenlapsi	grandson	lapsen#lapsi	N;SG	N;NOM;SG
lying	valehtelu	lie	valehtelu	N;SG	N;NOM;SG
treat	kohdella	treat	kohdella	V;IMP;FIN	V;SG;NFIN;ACT
raid	ratsia	raid	ratsia	N;SG	N;PRT;SG
congregation	seurakunnan	congregation	seura#kunta	N;SG	N;GEN;SG
congregation	seurakunta	congregation	seura#kunta	N;SG	N;NOM;SG
testament	testamentti	testament	testamentti	N;SG	N;NOM;SG
drinking	juomisen	drinking	juominen	N;SG	N;GEN;SG
drinking	juoma	drinking	juoma	N;SG	N;NOM;SG
drinking	juominen	drinking	juominen	N;SG	N;NOM;SG
companion	kumppani	companion	kumppani	N;SG	N;NOM;SG
companion	seuralainen	companion	seuralainen	N;SG	N;NOM;SG
imagine	kuvittele	imagine	kuvitella	V;IMP;FIN	V;IMP;SG;2;FIN;ACT
veteran	veteraani	veteran	vetera	N;SG	N;NOM;SG
doctors	lääkäreitä	doctor	lääkäri	N;PL	N;PRT;PL
doctors	lääkärit	doctor	lääkäri	N;PL	N;NOM;PL
doctors	tohtorit	doctor	tohtori	N;PL	N;NOM;PL
ruler	hallitsija	ruler	hallitsija	N;SG	N;NOM;SG
wise	viisaat	wise	viisas	ADJ	ADJ;NOM;PL
wise	viisaita	wise	viisas	ADJ	ADJ;PRT;PL
wise	viisas	wise	viisas	ADJ	ADJ;NOM;SG
wise	viisasta	wise	viisas	ADJ	ADJ;PRT;SG
shipping	toimitus	shipping	toimitus	N;SG	N;NOM;SG
shipping	shipping	shipping	shipping	N;SG	N;NOM;SG
worthy	arvoinen	worthy	arvoinen	ADJ	ADJ;NOM;SG
