από	от	από	от	ADP	ADP
δεξαμενή	резервоар	δεξαμενή	резервоар	N;NOM;FEM;SG	N;INDF;MASC;SG
δεξαμενή	резервоара	δεξαμενή	резервоар	N;NOM;FEM;SG	N;DEF;MASC;SG
καιρός	времето	καιρός	време	N;NOM;MASC;SG	N;DEF;NEUT;SG
βόμβα	бомбата	βόμβα	бомба	N;NOM;FEM;SG	N;DEF;FEM;SG
βόμβα	бомба	βόμβα	бомба	N;NOM;FEM;SG	N;INDF;FEM;SG
νεολαία	младежта	νεολαία	младеж	N;NOM;FEM;SG	N;DEF;FEM;SG
νεολαία	младост	νεολαία	младост	N;NOM;FEM;SG	N;INDF;FEM;SG
νεολαία	младеж	νεολαία	младеж	N;NOM;FEM;SG	N;INDF;MASC;SG
νεολαία	младостта	νεολαία	младост	N;NOM;FEM;SG	N;DEF;FEM;SG
οντότητα	образувание	οντότητα	образувание	N;NOM;FEM;SG	N;INDF;NEUT;SG
ξεπερνά	надминава	ξεπερνώ	надминавам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
πλαγιά	склон	πλαγιά	склон	N;NOM;FEM;SG	N;INDF;MASC;SG
πλαγιά	наклон	πλαγιά	наклон	N;NOM;FEM;SG	N;INDF;MASC;SG
νεφέλωμα	мъглявина	νεφέλωμα	мъглявина	N;NOM;NEUT;SG	N;INDF;FEM;SG
εξαιρέσεις	изключения	εξαίρεση	изключение	N;NOM;FEM;PL	N;INDF;NEUT;PL
εξαιρέσεις	изключения	εξαίρεση	изключение	N;NOM;FEM;PL	N;INDF;NEUT;PL
εξαιρέσεις	изключения	εξαίρεση	изключение	N;NOM;FEM;PL	N;INDF;NEUT;PL
ανώτερος	старши	άνω	старши	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
επικίνδυνη	опасен	επικίνδυνος	опася-(се)	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
επικίνδυνη	опасна	επικίνδυνος	опасен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
υπο	подводница	υπο	подводница	N	N;INDF;FEM;SG
υπο	подводницата	υπο	подводница	N	N;DEF;FEM;SG
ανταπόκριση	реакция	ανταπόκριση	реакция	N;ACC;FEM;SG	N;INDF;FEM;SG
ανταπόκριση	отговор	ανταπόκριση	отговор	N;ACC;FEM;SG	N;INDF;MASC;SG
ανταπόκριση	повлияване	ανταπόκριση	повлияване	N;ACC;FEM;SG	N;INDF;NEUT;SG
ράμφος	клюн	ράμφος	клюн	N;NOM;NEUT;SG	N;INDF;MASC;SG
πολυάριθμα	многобройни	πολυάριθμος	многоброен	ADJ;NOM;NEUT;PL	ADJ;INDF;PL
παράνομη	нелегален	παράνομος	нелегален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
παράνομη	незаконен	παράνομος	незаконен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
παράνομη	незаконна	παράνομος	незаконен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
παράνομη	незаконна	παράνομος	незаконен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
παράνομη	незаконен	παράνομος	незаконен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
παράνομη	незаконна	παράνομος	незаконен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
σωλήνα	лула	σωλήνα	лула	N;NOM;MASC;SG	N;INDF;FEM;SG
σωλήνα	тръбата	σωλήνα	тръба	N;NOM;MASC;SG	N;DEF;FEM;SG
σωλήνα	тръба	σωλήνα	тръба	N;NOM;MASC;SG	N;INDF;FEM;SG
σωλήνα	тръбичка	σωλήνα	тръбичка	N;NOM;MASC;SG	N;INDF;FEM;SG
σωλήνα	туба	σωλήνα	туб	N;NOM;MASC;SG	N;INDF;FEM;SG
σωλήνα	тръба	σωλήνα	тръба	N;NOM;MASC;SG	N;INDF;FEM;SG
οργανωμένη	организиран	οργανωμένος	организирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
οργανωμένη	организирана	οργανωμένος	организирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
οργανωμένη	организирано	οργανωμένος	организирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
οργανωμένη	организиран	οργανωμένος	организирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
οργανωμένη	организирана	οργανωμένος	организирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
οργανωμένη	организирано	οργανωμένος	организирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ανακαλύψεις	открития	ανακάλυψη	откритие	N;NOM;FEM;PL	N;INDF;NEUT;PL
έμπνευση	вдъхновението	έμπνευση	вдъхновение	N;NOM;FEM;SG	N;DEF;NEUT;SG
έμπνευση	вдъхновение	έμπνευση	вдъхновение	N;NOM;FEM;SG	N;INDF;NEUT;SG
συμμετρία	симетрия	συμμετρία	симетрия	N;NOM;FEM;SG	N;INDF;FEM;SG
αρμοδιότητα	компетентност	αρμοδιότητα	компетентност	N;ACC;FEM;SG	N;INDF;FEM;SG
αρμοδιότητα	юрисдикция	αρμοδιότητα	юрисдикция	N;ACC;FEM;SG	N;INDF;FEM;SG
αρμοδιότητα	компетентност	αρμοδιότητα	компетентност	N;ACC;FEM;SG	N;INDF;FEM;SG
αρμοδιότητα	компетентността	αρμοδιότητα	компетентност	N;ACC;FEM;SG	N;DEF;FEM;SG
εμπόδιο	запушване	εμπόδιο	запушване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
εμπόδιο	възпрепятстване	εμπόδιο	възпрепятстване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
εμπόδιο	препятствие	εμπόδιο	препятствие	N;NOM;NEUT;SG	N;INDF;NEUT;SG
εμπόδιο	пречка	εμπόδιο	пречка	N;NOM;NEUT;SG	N;INDF;FEM;SG
εμφανής	очевидна	εμφανής	очевидна	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
δούλεψε	работил	δουλεύω	работя	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
γειτονικό	съседна	γειτονικός	съседен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
αυτο	това	αυτός	този	PRO;NOM;NEUT;SG;3	PRO;NOM;NEUT;SG
λίρες	лири	λίρος	лира	N;NOM;FEM;PL	N;INDF;FEM;PL
σπηλιά	пещера	σπηλία	пещера	N;NOM;FEM;SG	N;INDF;FEM;SG
σπηλιά	пещерата	σπηλία	пещера	N;NOM;FEM;SG	N;DEF;FEM;SG
μουράτ	мурат	μουράτ	мура	N;NOM;MASC;SG	N;DEF;MASC;SG
απεργία	страйк	απεργία	страйк	N;NOM;FEM;SG	N;INDF;MASC;SG
απεργία	стачка	απεργία	стачка	N;NOM;FEM;SG	N;INDF;FEM;SG
σκεπτικό	обосновка	σκεπτικός	обосновка	N;NOM;NEUT;SG	N;INDF;FEM;SG
κεφαλής	главата	κεφαλής	глава	N;GEN;FEM;SG	N;DEF;FEM;SG
κεφαλής	глава	κεφαλής	глава	N;GEN;FEM;SG	N;INDF;FEM;SG
άνεμος	вятърна	άνεμος	вятърна	N;NOM;MASC;SG	N;INDF;FEM;SG
άνεμος	вятър	άνεμος	вятър	N;NOM;MASC;SG	N;INDF;MASC;SG
άνεμος	вятъра	άνεμος	вятър	N;NOM;MASC;SG	N;DEF;MASC;SG
υποβρύχια	подводници	υποβρύχιο	подводник	N;NOM;NEUT;PL	N;INDF;MASC;PL
υποβρύχια	подводници	υποβρύχιο	подводник	N;NOM;NEUT;PL	N;INDF;MASC;PL
επαναστατικό	революционна	επαναστατικό	революционен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
επαναστατικό	революционен	επαναστατικό	революционен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
έμμεσα	непряко	έμμεσα	непряко	ADV	ADV
έμμεσα	косвено	έμμεσα	косвено	ADV	ADV
έμμεσα	непряко	έμμεσα	непряко	ADV	ADV
έμμεσα	косвено	έμμεσα	косвено	ADV	ADV
μεταπολεμική	следвоенна	μεταπολεμικός	следвоенен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
πιστοί	вярващи	πιστός	вярвам	ADJ;NOM;MASC;PL	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
πιστοί	вярващите	πιστός	вярвам	ADJ;NOM;MASC;PL	ADJ;IPFV;DEF;PL;PRS;V.PTCP;ACT
πιστοί	лоялни	πιστός	лоялен	ADJ;NOM;MASC;PL	ADJ;INDF;PL
πιστοί	верните	πιστός	верен	ADJ;NOM;MASC;PL	ADJ;DEF;PL
πιστοί	верни	πιστός	верен	ADJ;NOM;MASC;PL	ADJ;INDF;PL
πιστοί	верните	πιστός	верен	ADJ;NOM;MASC;PL	ADJ;DEF;PL
πιστοί	верни	πιστός	верен	ADJ;NOM;MASC;PL	ADJ;INDF;PL
πόνος	болката	πόνος	болка	N;NOM;MASC;SG	N;DEF;FEM;SG
πόνος	болка	πόνος	болка	N;NOM;MASC;SG	N;INDF;FEM;SG
ρολόι	часовник	ρολός	часовник	N;NOM;NEUT;SG	N;INDF;MASC;SG
διάλογο	диалог	διάλογος	диалог	N;ACC;MASC;SG	N;INDF;MASC;SG
απόβαση	разтоварване	απόβαση	разтоварване	N;ACC;FEM;SG	N;INDF;NEUT;SG
διανομής	дистрибуция	διανομή	дистрибуция	N;GEN;FEM;SG	N;INDF;FEM;SG
διανομής	разпределяне	διανομή	разпределяне	N;GEN;FEM;SG	N;INDF;NEUT;SG
διανομής	разпространение	διανομή	разпространение	N;GEN;FEM;SG	N;INDF;NEUT;SG
διανομής	разпределение	διανομή	разпределение	N;GEN;FEM;SG	N;INDF;NEUT;SG
τεχνολογίες	технологии	τεχνολογία	технология	N;NOM;FEM;PL	N;INDF;FEM;PL
κύκλωμα	верига	κύκλωμα	верига	N;NOM;NEUT;SG	N;INDF;FEM;SG
εκδότη	издател	εκδότης	издател	N;VOC;MASC;SG	N;INDF;MASC;SG
εκδότη	издателство	εκδότης	издателство	N;VOC;MASC;SG	N;INDF;NEUT;SG
εκδότη	редактор	εκδότης	редактор	N;VOC;MASC;SG	N;INDF;MASC;SG
εκδότη	емитента	εκδότης	емитент	N;VOC;MASC;SG	N;DEF;MASC;SG
μαγνητική	магнитен	μαγνητικός	магнитен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
δημοτικότητα	популярност	δημοτικότητα	популярност	N;ACC;FEM;SG	N;INDF;FEM;SG
δημοτικότητα	известност	δημοτικότητα	известност	N;ACC;FEM;SG	N;INDF;FEM;SG
ελαφρύ	светлина	ελαφρύ	светлина	N;NOM;NEUT;SG	N;INDF;FEM;SG
ελαφρύ	светлината	ελαφρύ	светлина	N;NOM;NEUT;SG	N;DEF;FEM;SG
πράσινη	зелен	πράσινος	зелен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
πράσινη	зелена	πράσινος	зелен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
γιαγιά	баба	γιαγιά	баба	N;NOM;FEM;SG	N;INDF;FEM;SG
γιαγιά	баба	γιαγιά	баба	N;NOM;FEM;SG	N;INDF;FEM;SG
γιαγιά	баба	γιαγιά	баба	N;NOM;FEM;SG	N;INDF;FEM;SG
πτυχές	аспекти	πτυχή	аспект	N;NOM;FEM;PL	N;INDF;MASC;PL
ευκολία	лекота	ευκολία	лек	N;NOM;FEM;SG	N;INDF;FEM;SG
ευκολία	удобство	ευκολία	удобство	N;NOM;FEM;SG	N;INDF;NEUT;SG
συνέδρια	конгреси	συνέδριο	конгрес	N;NOM;NEUT;PL	N;INDF;MASC;PL
συνέδρια	конференции	συνέδριο	конференция	N;NOM;NEUT;PL	N;INDF;FEM;PL
συνέδρια	конвенции	συνέδριο	конвенция	N;NOM;NEUT;PL	N;INDF;FEM;PL
γλυπτό	скулптура	γλυπτό	скулптура	N;NOM;NEUT;SG	N;INDF;FEM;SG
ερευνητής	изследовател	ερευνητής	изследовател	N;NOM;MASC;SG	N;INDF;MASC;SG
ερευνητής	търсача	ερευνητής	търсач	N;NOM;MASC;SG	N;DEF;MASC;SG
ερευνητής	търсач	ερευνητής	търсач	N;NOM;MASC;SG	N;INDF;MASC;SG
ερευνητής	следовател	ερευνητής	следовател	N;NOM;MASC;SG	N;INDF;MASC;SG
τουρισμός	туризмът	τουρισμός	туризъм	N;NOM;MASC;SG	N;DEF;MASC;SG
τουρισμός	туризъм	τουρισμός	туризъм	N;NOM;MASC;SG	N;INDF;MASC;SG
ιδιοκτήτη	собственик	ιδιοκτήτης	собственик	N;ACC;MASC;SG	N;INDF;MASC;SG
ιδιοκτήτη	притежател	ιδιοκτήτης	притежател	N;ACC;MASC;SG	N;INDF;MASC;SG
ιδιοκτήτη	собственика	ιδιοκτήτης	собственик	N;ACC;MASC;SG	N;DEF;MASC;SG
όροφο	подът	όροφος	под	N;ACC;MASC;SG	N;INDF;MASC;SG
όροφο	пода	όροφος	под	N;ACC;MASC;SG	N;DEF;MASC;SG
όροφο	етаж	όροφος	етаж	N;ACC;MASC;SG	N;INDF;MASC;SG
προστατεύει	защитава	προστατεύω	защитавам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
αίσθημα	чувство	αίσθημα	чувство	N;NOM;NEUT;SG	N;INDF;NEUT;SG
αίσθημα	усещане	αίσθημα	усещане	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ήχους	звуци	ήχος	звук	N;ACC;MASC;PL	N;INDF;MASC;PL
κατασκευασμένο	произведена	κατασκευασμένος	произведа	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
κατασκευασμένο	произведен	κατασκευασμένος	произведа	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
κατασκευασμένο	произведено	κατασκευασμένος	произведа	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
κατασκευασμένο	изградено	κατασκευασμένος	изградя	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
συνομιλίες	разговори	συνομιλία	разговор	N;NOM;FEM;PL	N;INDF;MASC;PL
συνομιλίες	разговори	συνομιλία	разговор	N;NOM;FEM;PL	N;INDF;MASC;PL
έμποροι	търговците	έμπορος	търговец	N;NOM;MASC;PL	N;DEF;MASC;PL
έμποροι	търговци	έμπορος	търговец	N;NOM;MASC;PL	N;INDF;MASC;PL
έμποροι	търговците	έμπορος	търговец	N;NOM;MASC;PL	N;DEF;MASC;PL
έμποροι	търговци	έμπορος	търговец	N;NOM;MASC;PL	N;INDF;MASC;PL
έμποροι	дилъри	έμπορος	дилър	N;NOM;MASC;PL	N;INDF;MASC;PL
έμποροι	търговци	έμπορος	търговец	N;NOM;MASC;PL	N;INDF;MASC;PL
χάλυβα	стомана	χάλυβα	стомана	N	N;INDF;FEM;SG
χάλυβα	стийл	χάλυβα	стийл	N	N;INDF;MASC;SG
χιλιόμετρο	километър	χιλιόμετρο	километър	N;NOM;NEUT;SG	N;INDF;MASC;SG
χιλιόμετρο	километър	χιλιόμετρο	километър	N;NOM;NEUT;SG	N;INDF;MASC;SG
μεταλλικό	метален	μεταλλικός	метален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
μεταλλικό	метална	μεταλλικός	метален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
αρχηγία	лидерство	αρχηγία	лидерство	N;ACC;FEM;SG	N;INDF;NEUT;SG
κινήθηκε	преместен	κινώ	преместя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
κινήθηκε	преместена	κινώ	преместя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ερωτήματα	въпроси	έρωτημα	въпрос	N;NOM;NEUT;PL	N;INDF;MASC;PL
θρησκείες	религии	θρησκεία	религия	N;NOM;FEM;PL	N;INDF;FEM;PL
ισχυρός	мощен	ισχυρός	мощен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
ισχυρός	мощна	ισχυρός	мощен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
περικλή	перикъл	περικλή	перикъл	N;VOC;MASC;SG	N;INDF;MASC;SG
ιόντα	йони	ιόντα	сона	N;NOM;NEUT;PL	N;INDF;FEM;PL
συνέχιση	продължение	συνέχιση	продължение	N;ACC;FEM;SG	N;INDF;NEUT;SG
συνέχιση	продължаване	συνέχιση	продължаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
συνέχιση	продължаване	συνέχιση	продължаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
διώξεις	преследвания	δίωξη	преследване	N;NOM;FEM;PL	N;INDF;NEUT;PL
εφευρέτης	изобретател	εφευρέτης	изобретател	N;NOM;MASC;SG	N;INDF;MASC;SG
άκρες	ръбове	άκρα	ръб	N;NOM;FEM;PL	N;INDF;MASC;PL
άκρες	краища	άκρα	край	N;NOM;FEM;PL	N;INDF;MASC;PL
σωματική	физически	σωματικός	физически	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
σωματική	физическа	σωματικός	физически	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
εοκ	еио	εοκ	еио	N	N;INDF;FEM;SG
εφεύρεση	изобретението	εφεύρεση	изобретение	N;ACC;FEM;SG	N;DEF;NEUT;SG
εφεύρεση	изобретение	εφεύρεση	изобретение	N;ACC;FEM;SG	N;INDF;NEUT;SG
σφραγίδα	печат	σφραγίδα	печат	N;NOM;FEM;SG	N;INDF;MASC;SG
σφραγίδα	печат	σφραγίδα	печат	N;NOM;FEM;SG	N;INDF;MASC;SG
σφραγίδα	тюлен	σφραγίδα	тюлен	N;NOM;FEM;SG	N;INDF;MASC;SG
εντυπωσιακή	впечатляваща	εντυπωσιακός	впечатлявам-(се)	ADJ;NOM;FEM;SG	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
εντυπωσιακή	впечатляващ	εντυπωσιακός	впечатлявам-(се)	ADJ;NOM;FEM;SG	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
εντυπωσιακή	поразителна	εντυπωσιακός	поразителен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
αξιοσημείωτα	забележително	αξιοσημείωτος	забележително	ADV	ADV
μερίδα	порция	μερίδα	порция	N;NOM;FEM;SG	N;INDF;FEM;SG
μερίδα	дажба	μερίδα	дажба	N;NOM;FEM;SG	N;INDF;FEM;SG
ολοκληρωμένη	интегриран	ολοκληρώνω	интегрирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ολοκληρωμένη	интегрирано	ολοκληρώνω	интегрирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ολοκληρωμένη	интегрирана	ολοκληρώνω	интегрирам	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ρέει	тече	ρέγω	тека	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
πετρέλαιο	бензин	πετρέλαιο	бензин	N;NOM;NEUT;SG	N;INDF;MASC;SG
πετρέλαιο	петрол	πετρέλαιο	петрол	N;NOM;NEUT;SG	N;INDF;MASC;SG
πετρέλαιο	нефт	πετρέλαιο	нефт	N;NOM;NEUT;SG	N;INDF;MASC;SG
πετρέλαιο	петрол	πετρέλαιο	петрол	N;NOM;NEUT;SG	N;INDF;MASC;SG
πετρέλαιο	олио	πετρέλαιο	олио	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πετρέλαιο	масло	πετρέλαιο	масло	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πετρέλαιο	нефт	πετρέλαιο	нефт	N;NOM;NEUT;SG	N;INDF;MASC;SG
