que	co	que	co	PRO	PRO;INAN;NOM
embaixo	dolu	embaixo	důl	N	N;INAN;GEN;MASC;SG;POS
embaixo	dole	embaixo	důl	N	N;INAN;NOM;MASC;SG;POS
embaixo	přízemí	embaixo	přízemí	N	N;NOM;NEUT;SG;POS
embaixo	dole	embaixo	důl	N	N;INAN;NOM;MASC;SG;POS
embaixo	podpalubí	embaixo	podpalubí	N	N;NOM;NEUT;SG;POS
percepción	vnímání	percepción	vnímání	N	N;NOM;NEUT;SG;POS
ardendo	hoří	arder	hořet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ardendo	hořet	arder	hořet	V	V;POS;NFIN
ardendo	spálit	arder	spálit	V	V;PFV;POS;NFIN
ardendo	padá	arder	padat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
selva	les	selvar	les	N	N;INAN;NOM;MASC;SG;POS
selva	lesy	selvar	les	N	N;INAN;NOM;MASC;PL;POS
selva	lesa	selvar	les	N	N;INAN;GEN;MASC;SG;POS
selva	džungli	selvar	džungle	N	N;ACC;FEM;SG;POS
selva	džungle	selvar	džungle	N	N;NOM;FEM;SG;POS
representación	zastupování	representación	zastupování	N	N;NOM;NEUT;SG;POS
representación	reprezentace	representación	reprezentace	N	N;NOM;FEM;SG;POS
representación	zastoupení	representación	zastoupení	N	N;NOM;NEUT;SG;POS
fármaco	drog	fármaco	droga	N	N;GEN;FEM;PL;POS
fármaco	drogy	fármaco	droga	N	N;NOM;FEM;PL;POS
fármaco	droga	fármaco	droga	N	N;NOM;FEM;SG;POS
fármaco	léky	fármaco	lék	N	N;INAN;NOM;MASC;PL;POS
fármaco	drogy	fármaco	droga	N	N;NOM;FEM;PL;POS
porqué	proč	porqué	proč	ADV	ADV
norma	pravidlo	norma	pravidlo	N	N;NOM;NEUT;SG;POS
norma	norma	norma	norma	N	N;NOM;FEM;SG;POS
norma	normu	norma	norma	N	N;ACC;FEM;SG;POS
simpático	pěkný	simpático	pěkný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
simpático	hezký	simpático	hezký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
simpático	pěkné	simpático	pěkný	ADJ	ADJ;NOM;NEUT;SG;POS
simpático	vtipné	simpático	vtipný	ADJ	ADJ;NOM;NEUT;PL;POS
raio	paprsek	raio	paprsek	N	N;INAN;NOM;MASC;SG;POS
raio	peklo	raio	peklo	N	N;NOM;NEUT;SG;POS
raio	kurva	raio	kurva	N	N;NOM;FEM;SG;POS
mostras	ukázky	mostra	ukázka	N	N;NOM;FEM;PL;POS
mostras	vzorků	mostra	vzorek	N	N;INAN;GEN;MASC;PL;POS
mostras	vzorky	mostra	vzorek	N	N;INAN;NOM;MASC;PL;POS
semellantes	podobné	semellante	podobný	ADJ	ADJ;NOM;NEUT;PL;POS
semellantes	podobná	semellante	podobný	ADJ	ADJ;NOM;FEM;SG;POS
semellantes	podobný	semellante	podobný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
semellantes	obdobné	semellante	obdobný	ADJ	ADJ;NOM;MASC;PL;POS
leu	přečíst	leu	přečíst	V	V;POS;NFIN
leu	čtěte	leu	číst	V	V;PFV;IMP;PL;2;POS;FIN
leu	číst	leu	číst	V	V;POS;NFIN
leu	udělal	leu	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
piloto	pilote	piloto	pilot	N	N;NOM;FEM;SG;POS
piloto	pilot	piloto	pilot	N	N;ANIM;NOM;MASC;SG;POS
augas	vodu	auga	voda	N	N;ACC;FEM;SG;POS
augas	vody	auga	voda	N	N;NOM;FEM;PL;POS
augas	voda	auga	voda	N	N;NOM;FEM;SG;POS
augas	vody	auga	voda	N	N;NOM;FEM;PL;POS
dignidade	důstojnosti	dignidade	důstojnost	N	N;NOM;FEM;SG;POS
dignidade	důstojnost	dignidade	důstojnost	N	N;NOM;FEM;SG;POS
escribín	psal	escribir	psát	V	V;MASC;SG;POS;PST;V.PTCP;ACT
escribín	napsal	escribir	napsat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
escribín	napsali	escribir	napsat	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
escribín	napsala	escribir	napsat	V	V;POS;PST;V.PTCP;ACT
escribín	psát	escribir	psát	V	V;POS;NFIN
escribín	napište	escribir	napišit	V	V;IMP;PL;2;POS;FIN
escribín	napiš	escribir	napiš	V	V;PFV;IMP;SG;1;POS;FIN
escribín	pište	escribir	psát	V	V;IMP;PL;2;POS;FIN
escribín	napsat	escribir	napsat	V	V;POS;NFIN
constitución	ústava	constitución	ústava	N	N;NOM;FEM;SG;POS
constitución	ústavy	constitución	ústava	N	N;NOM;FEM;PL;POS
constitución	náměstí	constitución	náměstí	N	N;NOM;NEUT;SG;POS
constitución	čtverec	constitución	čtverec	N	N;INAN;NOM;MASC;SG;POS
voto	hlasování	voto	hlasování	N	N;NOM;NEUT;SG;POS
voto	hlasy	voto	hlas	N	N;INAN;NOM;MASC;PL;POS
voto	hlasování	voto	hlasování	N	N;NOM;NEUT;SG;POS
voto	hlasů	voto	hlas	N	N;INAN;GEN;MASC;PL;POS
tristeza	smutku	tristeza	smutek	N	N;INAN;GEN;MASC;SG;POS
tristeza	smutek	tristeza	smutek	N	N;INAN;NOM;MASC;SG;POS
tristeza	blues	tristeza	blues	N	N;NEUT;POS
tristeza	smutek	tristeza	smutek	N	N;INAN;NOM;MASC;SG;POS
tristeza	žal	tristeza	žal	N	N;INAN;NOM;MASC;SG;POS
tristeza	zármutek	tristeza	zármutek	N	N;INAN;NOM;MASC;SG;POS
ambición	ambice	ambición	ambice	N	N;NOM;FEM;PL;POS
zapato	bota	zapato	bota	N	N;NOM;FEM;SG;POS
zapato	bot	zapato	bota	N	N;GEN;FEM;PL;POS
zapato	střevíček	zapato	střevíček	N	N;INAN;NOM;MASC;SG;POS
dixera	řekla	dicir	říci	V	V;PFV;POS;PST;V.PTCP;ACT
dixera	řekl	dicir	říci	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dixera	říkal	dicir	říkat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
dixera	měl	dicir	mít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
dixera	měla	dicir	mít	V	V;POS;PST;V.PTCP;ACT
relato	účet	relato	účet	N	N;INAN;NOM;MASC;SG;POS
relato	účtu	relato	účet	N	N;INAN;GEN;MASC;SG;POS
relato	story	relato	story	N	N;FEM;SG;POS
relato	příběh	relato	příběh	N	N;INAN;NOM;MASC;SG;POS
ilegal	nelegální	ilegal	legální	ADJ	ADJ;NOM;MASC;SG;NEG
ilegal	nezákonné	ilegal	zákonný	ADJ	ADJ;NOM;NEUT;SG;NEG
ilegal	protiprávní	ilegal	protiprávní	ADJ	ADJ;NOM;MASC;SG;POS
ilegal	ilegální	ilegal	ilegální	ADJ	ADJ;NOM;MASC;SG;POS
pagamos	zaplatil	pagar	zaplatit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
pagamos	platit	pagar	platit	V	V;POS;NFIN
pagamos	zaplatit	pagar	zaplatit	V	V;PFV;POS;NFIN
depósito	tanku	depósito	tank	N	N;INAN;DAT;MASC;SG;POS
depósito	tank	depósito	tank	N	N;INAN;NOM;MASC;SG;POS
depósito	nádrž	depósito	nádrž	N	N;NOM;FEM;SG;POS
depósito	záloha	depósito	záloha	N	N;NOM;FEM;SG;POS
depósito	vklad	depósito	vklad	N	N;INAN;NOM;MASC;SG;POS
depósito	rýži	depósito	rýže	N	N;ACC;FEM;SG;POS
depósito	rýže	depósito	rýže	N	N;NOM;FEM;SG;POS
depósito	akcie	depósito	akcie	N	N;NOM;FEM;PL;POS
depósito	skladem	depósito	sklad	N	N;INAN;INS;MASC;SG;POS
depósito	přehrada	depósito	přehrada	N	N;NOM;FEM;SG;POS
depósito	nádrž	depósito	nádrž	N	N;NOM;FEM;SG;POS
depósito	benzín	depósito	benzín	N	N;INAN;NOM;MASC;SG;POS
depósito	benzin	depósito	benzin	N	N;INAN;NOM;MASC;SG;POS
mellora	zlepšuje	mellorar	zlepšovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
regular	regulovat	regular	regulovat	V	V;IPFV;POS;NFIN
escrita	píšu	escribir	psát	V	V;IND;SG;1;POS;PRS;FIN;ACT
repetir	opakovat	repetir	opakovat	V	V;IPFV;POS;NFIN
repetir	opakuji	repetir	opakovat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
repetir	řekněme	repetir	říci	V	V;PFV;IMP;PL;2;POS;FIN
repetir	řekněte	repetir	říci	V	V;PFV;IMP;PL;2;POS;FIN
repetir	řekni	repetir	říci	V	V;IMP;SG;1;POS;FIN
tratan	jsou	tratar	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
tratan	zkouší	tratar	zkoušit	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
tratan	zkouším	tratar	zkoušit	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
tratan	ošetřit	tratar	ošetřit	V	V;PFV;POS;NFIN
tratan	léčit	tratar	léčit	V	V;IPFV;POS;NFIN
tratan	zkuste	tratar	zkusit	V	V;PFV;IMP;PL;2;POS;FIN
tratan	vyzkoušejte	tratar	vyzkoušet	V	V;PFV;IMP;PL;2;POS;FIN
decide	rozhodne	decidir	rozhodnout	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
decide	rozhoduje	decidir	rozhodovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
decide	rozhodne	decidir	rozhodnout	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
decide	rozhodnout	decidir	rozhodnout	V	V;PFV;POS;NFIN
decide	rozhodl	decidir	rozhodnout	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
decide	rozhodli	decidir	rozhodnout	V	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
decide	rozhodla	decidir	rozhodnout	V	V;PFV;POS;PST;V.PTCP;ACT
merquei	koupil	merquei	koupit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
merquei	koupila	merquei	koupit	V	V;PFV;POS;PST;V.PTCP;ACT
merquei	koupili	merquei	koupit	V	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
merquei	koupit	merquei	koupit	V	V;PFV;POS;NFIN
merquei	zakoupit	merquei	zakoupit	V	V;PFV;POS;NFIN
responde	reaguje	responder	reagovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
responde	odpovězte	responder	odpovězit	V	V;PFV;IMP;PL;2;POS;FIN
responde	odpovědět	responder	odpovědět	V	V;POS;NFIN
descoñecido	cizinec	descoñecido	cizinec	N	N;ANIM;NOM;MASC;SG;POS
pareceu	bylo	parecer	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
pareceu	byl	parecer	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
pareceu	byla	parecer	být	V	V;POS;PST;V.PTCP;ACT
pareceu	myslel	parecer	myslet	V	V;MASC;SG;POS;PST;V.PTCP;ACT
garaxe	garáž	garaxe	garáž	N	N;NOM;FEM;SG;POS
garaxe	garáži	garaxe	garáž	N	N;ACC;FEM;SG;POS
garaxe	garáže	garaxe	garáž	N	N;NOM;FEM;PL;POS
miraba	bylo	mirabar	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
miraba	byl	mirabar	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
miraba	byla	mirabar	být	V	V;POS;PST;V.PTCP;ACT
miraba	sledoval	mirabar	sledovat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
miraba	vypadala	mirabar	vypadat	V	V;IPFV;POS;PST;V.PTCP;ACT
miraba	vypadal	mirabar	vypadat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
miraba	sledujte	mirabar	sledovat	V	V;PFV;IMP;PL;2;POS;FIN
miraba	sledovat	mirabar	sledovat	V	V;IPFV;POS;NFIN
fixéchelo	hotovo	fixéchelo	hotový	N	N;NOM;NEUT;SG;POS
empezo	začít	empezo	začít	V	V;POS;NFIN
empezo	spustit	empezo	spustit	V	V;PFV;POS;NFIN
comprobar	otestovat	comprobar	otestovat	V	V;PFV;POS;NFIN
comprobar	najděte	comprobar	najít	V	V;IMP;PL;2;POS;FIN
comprobar	najdi	comprobar	najdi	V	V;IMP;SG;2;POS;FIN
comprobar	najít	comprobar	najít	V	V;POS;NFIN
comprobar	viz	comprobar	viz	V	V;PFV;IMP;SG;2;POS;FIN
comprobar	zkontrolovat	comprobar	zkontrolovat	V	V;PFV;POS;NFIN
comprobar	zkontrolujte	comprobar	zkontrolovat	V	V;PFV;IMP;PL;2;POS;FIN
eliminar	eliminovat	eliminar	eliminovat	V	V;POS;NFIN
eliminar	odstranit	eliminar	odstranit	V	V;PFV;POS;NFIN
eliminar	odebrat	eliminar	odebrat	V	V;POS;NFIN
baixou	šel	baixar	jít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
baixou	vypnout	baixar	vypnout	V	V;POS;NFIN
baixou	upustil	baixar	upustit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
baixou	upustila	baixar	upustit	V	V;PFV;POS;PST;V.PTCP;ACT
gravar	nahrát	gravar	nahrát	V	V;POS;NFIN
gravar	zaznamenat	gravar	zaznamenat	V	V;PFV;POS;NFIN
aplicación	aplikace	aplicación	aplikace	N	N;NOM;FEM;SG;POS
aplicación	aplikaci	aplicación	aplikace	N	N;ACC;FEM;SG;POS
aplicación	přihláška	aplicación	přihláška	N	N;NOM;FEM;SG;POS
aplicación	aplikace	aplicación	aplikace	N	N;NOM;FEM;SG;POS
aplicación	žádost	aplicación	žádost	N	N;NOM;FEM;SG;POS
unidades	jednotky	unidade	jednotka	N	N;NOM;FEM;PL;POS
unidades	agregáty	unidade	agregát	N	N;INAN;NOM;MASC;PL;POS
unidades	jednotek	unidade	jednotka	N	N;GEN;FEM;PL;POS
unidades	kusy	unidade	kus	N	N;INAN;NOM;MASC;PL;POS
unidades	kousky	unidade	kousek	N	N;INAN;NOM;MASC;PL;POS
unidades	kusů	unidade	kus	N	N;INAN;GEN;MASC;PL;POS
gaiola	klec	gaiola	klec	N	N;NOM;FEM;SG;POS
gaiola	klece	gaiola	klec	N	N;NOM;FEM;PL;POS
gaiola	padák	gaiola	padák	N	N;INAN;NOM;MASC;SG;POS
colección	sběr	colección	sběr	N	N;INAN;NOM;MASC;SG;POS
colección	kolekce	colección	kolekce	N	N;NOM;FEM;SG;POS
colección	sbírky	colección	sbírka	N	N;NOM;FEM;PL;POS
colección	sbírka	colección	sbírka	N	N;NOM;FEM;SG;POS
colección	shromažďování	colección	shromažďování	N	N;NOM;NEUT;SG;POS
colección	sada	colección	sada	N	N;NOM;FEM;SG;POS
colección	set	colección	sto	N	N;NOM;NEUT;PL;POS
colección	obchod	colección	obchod	N	N;INAN;NOM;MASC;SG;POS
colección	podnikání	colección	podnikání	N	N;NOM;NEUT;SG;POS
colección	byznys	colección	byznys	N	N;INAN;NOM;MASC;SG;POS
longos	dlouhá	longo	dlouhý	ADJ	ADJ;NOM;FEM;SG;POS
longos	dlouhý	longo	dlouhý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
longos	dlouhé	longo	dlouhý	ADJ	ADJ;NOM;NEUT;SG;POS
tirou	hodil	ter	hodit	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
tirou	hoď	ter	hoď	V	V;IMP;SG;2;POS;FIN
tirou	hodit	ter	hodit	V	V;POS;NFIN
tirou	získat	ter	získat	V	V;PFV;POS;NFIN
tirou	dostat	ter	dostat	V	V;POS;NFIN
produtor	producent	produtor	producent	N	N;ANIM;NOM;MASC;SG;POS
produtor	výrobce	produtor	výrobce	N	N;ANIM;NOM;MASC;SG;POS
colectiva	kolektivní	colectivo	kolektivní	ADJ	ADJ;NOM;MASC;SG;POS
medrou	rostla	medrar	růst	V	V;POS;PST;V.PTCP;ACT
apostas	sázení	aposta	sázení	N	N;NOM;NEUT;SG;POS
apostas	hazard	aposta	hazard	N	N;INAN;NOM;MASC;SG;POS
apostas	sázky	aposta	sázka	N	N;NOM;FEM;PL;POS
apostas	sázek	aposta	sázka	N	N;GEN;FEM;PL;POS
apostas	moc	aposta	moc	N	N;NOM;FEM;SG;POS
apostas	sázka	aposta	sázka	N	N;NOM;FEM;SG;POS
apostas	sázky	aposta	sázka	N	N;NOM;FEM;PL;POS
apostas	sázení	aposta	sázení	N	N;NOM;NEUT;SG;POS
iría	pojď	ir	pojď	V	V;IMP;SG;2;POS;FIN
cheira	voní	cheira	vonět	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cheira	cítit	cheira	cítit	V	V;IPFV;POS;NFIN
cheira	smrdí	cheira	smrdět	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
discos	záznam	disco	záznam	N	N;INAN;NOM;MASC;SG;POS
discos	deska	disco	deska	N	N;NOM;FEM;SG;POS
discos	záznamy	disco	záznam	N	N;INAN;NOM;MASC;PL;POS
discos	rekordy	disco	rekord	N	N;INAN;NOM;MASC;PL;POS
discos	desky	disco	deska	N	N;NOM;FEM;PL;POS
discos	disco	disco	disco	N	N;NOM;MASC;SG;POS
discos	disko	disco	disko	N	N;INAN;NOM;MASC;SG;POS
pomba	holubice	pomba	holubika	N	N;NOM;FEM;SG;POS
pomba	holub	pomba	holub	N	N;ANIM;NOM;MASC;SG;POS
pomba	holuba	pomba	holuba	N	N;ANIM;ACC;MASC;SG;POS
deixemos	opustit	deixar	opustit	V	V;PFV;POS;NFIN
deixemos	odejít	deixar	odejít	V	V;POS;NFIN
gozar	mít	gozar	mít	V	V;POS;NFIN
gozar	užívá	gozar	užívat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
gozar	užíváme	gozar	užívat	V	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
avisar	varovat	avisar	varovat	V	V;IPFV;POS;NFIN
avisar	volejte	avisar	volat	V	V;PFV;IMP;PL;2;POS;FIN
avisar	zavolat	avisar	zavolat	V	V;PFV;POS;NFIN
avisar	volat	avisar	volat	V	V;IPFV;POS;NFIN
pontes	mosty	ponte	most	N	N;INAN;NOM;MASC;PL;POS
pontes	mostů	ponte	most	N	N;INAN;GEN;MASC;PL;POS
actriz	herečka	actriz	herečka	N	N;NOM;FEM;SG;POS
actriz	herečky	actriz	herečka	N	N;NOM;FEM;PL;POS
estatua	sochu	estatua	socha	N	N;ACC;FEM;SG;POS
estatua	socha	estatua	socha	N	N;NOM;FEM;SG;POS
estatua	sochy	estatua	socha	N	N;NOM;FEM;PL;POS
vindeira	další	vindeira	další	ADJ	ADJ;NOM;MASC;SG;POS
conspiración	konspirace	conspiración	konspirace	N	N;NOM;FEM;SG;POS
conspiración	spiknutí	conspiración	spiknutí	N	N;NOM;NEUT;SG;POS
franco	frank	franco	frank	N	N;INAN;NOM;MASC;SG;POS
franco	franka	franco	franka	N	N;ANIM;ACC;MASC;SG;POS
franco	franku	franco	frank	N	N;INAN;GEN;MASC;SG;POS
franco	doprava	franco	doprava	N	N;NOM;FEM;SG;POS
pagou	zaplatil	pagar	zaplatit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
pagou	platit	pagar	platit	V	V;POS;NFIN
pagou	zaplatit	pagar	zaplatit	V	V;PFV;POS;NFIN
viñese	pojď	viñer	pojď	V	V;IMP;SG;2;POS;FIN
viñese	přichází	viñer	přicházet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
viñese	přišel	viñer	přijít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
viñese	přišla	viñer	přijít	V	V;POS;PST;V.PTCP;ACT
viñese	přišlo	viñer	přijít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
confesar	učinit	confesar	učinit	V	V;PFV;POS;NFIN
confesar	udělat	confesar	udělat	V	V;PFV;POS;NFIN
confesar	vyrobit	confesar	vyrobit	V	V;PFV;POS;NFIN
confesar	pojď	confesar	pojď	V	V;IMP;SG;2;POS;FIN
touro	býk	touro	býk	N	N;ANIM;NOM;MASC;SG;POS
misa	hmota	misa	hmota	N	N;NOM;FEM;SG;POS
misa	mše	misa	mše	N	N;NOM;FEM;SG;POS
misa	hmotnosti	misa	hmotnost	N	N;NOM;FEM;SG;POS
misa	hmotnost	misa	hmotnost	N	N;NOM;FEM;SG;POS
misa	neděli	misa	neděle	N	N;ACC;FEM;SG;POS
misa	neděle	misa	neděle	N	N;NOM;FEM;SG;POS
prato	talíř	prato	talíř	N	N;INAN;NOM;MASC;SG;POS
prato	deska	prato	deska	N	N;NOM;FEM;SG;POS
prato	pokrm	prato	pokrm	N	N;INAN;NOM;MASC;SG;POS
prato	špagety	prato	špageta	N	N;NOM;FEM;PL;POS
prato	kurz	prato	kurs	N	N;INAN;NOM;MASC;SG;POS
prato	kurs	prato	kurs	N	N;INAN;NOM;MASC;SG;POS
escaleira	schodů	escaleira	schod	N	N;INAN;GEN;MASC;PL;POS
escaleira	schody	escaleira	schod	N	N;INAN;NOM;MASC;PL;POS
escaleira	schodiště	escaleira	schodiště	N	N;NOM;NEUT;SG;POS
escaleira	žebřík	escaleira	žebřík	N	N;INAN;NOM;MASC;SG;POS
escaleira	schodiště	escaleira	schodiště	N	N;NOM;NEUT;SG;POS
berros	pláč	berro	pláč	N	N;INAN;NOM;MASC;SG;POS
berros	křik	berro	křik	N	N;INAN;NOM;MASC;SG;POS
berros	křik	berro	křik	N	N;INAN;NOM;MASC;SG;POS
berros	výkřiky	berro	výkřik	N	N;INAN;NOM;MASC;PL;POS
berros	výkřiky	berro	výkřik	N	N;INAN;NOM;MASC;PL;POS
dígoche	opakovat	dígoche	opakovat	V	V;IPFV;POS;NFIN
dígoche	opakuji	dígoche	opakovat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
diaño	čert	diar	čert	N	N;ANIM;NOM;MASC;SG;POS
diaño	ďábel	diar	ďábel	N	N;ANIM;NOM;MASC;SG;POS
diaño	peklo	diar	peklo	N	N;NOM;NEUT;SG;POS
libra	libra	libra	libra	N	N;NOM;FEM;SG;POS
libra	libru	libra	libra	N	N;ACC;FEM;SG;POS
peche	uzavření	peche	uzavření	N	N;NOM;NEUT;SG;POS
peche	ukončení	peche	ukončení	N	N;NOM;NEUT;SG;POS
katherine	kateřina	katherine	kateřina	N	N;NOM;FEM;SG;POS
katherine	katherine	katherine	katherine	N	N;FEM;POS
soubo	věděl	soubo	vědět	V	V;MASC;SG;POS;PST;V.PTCP;ACT
soubo	věděla	soubo	vědět	V	V;POS;PST;V.PTCP;ACT
soubo	vědět	soubo	vědět	V	V;POS;NFIN
soubo	měl	soubo	mít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
soubo	měla	soubo	mít	V	V;POS;PST;V.PTCP;ACT
soubo	najděte	soubo	najít	V	V;IMP;PL;2;POS;FIN
soubo	najdi	soubo	najdi	V	V;IMP;SG;2;POS;FIN
soubo	najít	soubo	najít	V	V;POS;NFIN
soubo	naučil	soubo	naučit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
actor	herec	actor	herec	N	N;ANIM;NOM;MASC;SG;POS
actor	herce	actor	herec	N	N;ANIM;ACC;MASC;PL;POS
actor	herectví	actor	herectví	N	N;NOM;NEUT;SG;POS
actor	hraní	actor	hraní	N	N;NOM;NEUT;SG;POS
actor	herci	actor	herec	N	N;ANIM;NOM;MASC;PL;POS
actor	herce	actor	herec	N	N;ANIM;ACC;MASC;PL;POS
actor	aktéři	actor	aktér	N	N;ANIM;NOM;MASC;PL;POS
actor	herců	actor	herec	N	N;ANIM;GEN;MASC;PL;POS
gado	skot	gado	skot	N	N;ANIM;NOM;MASC;SG;POS
gado	dobytek	gado	dobytek	N	N;INAN;NOM;MASC;SG;POS
gado	dolu	gado	důl	N	N;INAN;GEN;MASC;SG;POS
gado	dole	gado	důl	N	N;INAN;NOM;MASC;SG;POS
s	mlýny	s	mlýn	N	N;INAN;NOM;MASC;PL;POS
apetece	cítit	apetecer	cítit	V	V;IPFV;POS;NFIN
apetece	chcete	apetecer	chtít	V	V;IND;PL;2;POS;PRS;FIN;ACT
apetece	chceš	apetecer	chtít	V	V;IND;SG;2;POS;PRS;FIN;ACT
coñecelo	know	coñecelo	know	N	N;FEM;SG;POS
coñecelo	setkání	coñecelo	setkání	N	N;NOM;NEUT;SG;POS
coñecelo	schůzka	coñecelo	schůzka	N	N;NOM;FEM;SG;POS
coñecelo	schůze	coñecelo	schůze	N	N;NOM;FEM;SG;POS
coñecelo	zasedání	coñecelo	zasedání	N	N;NOM;NEUT;SG;POS
coñecelo	porada	coñecelo	porada	N	N;NOM;FEM;SG;POS
coñecelo	nej	coñecelo	nej	N	N;NOM;MASC;SG;POS
acabe	ukončit	acabar	ukončit	V	V;PFV;POS;NFIN
acabe	dokončit	acabar	dokončit	V	V;PFV;POS;NFIN
acabe	udělal	acabar	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
detective	detektiv	detective	detektiv	N	N;ANIM;NOM;MASC;SG;POS
detective	oka	detective	oko	N	N;NOM;NEUT;PL;POS
detective	očko	detective	očko	N	N;NOM;NEUT;SG;POS
detective	oko	detective	oko	N	N;NOM;NEUT;SG;POS
lapis	tužka	lapis	tužka	N	N;NOM;FEM;SG;POS
lapis	tužku	lapis	tužka	N	N;ACC;FEM;SG;POS
lapis	tužky	lapis	tužka	N	N;NOM;FEM;PL;POS
lapis	pastelky	lapis	pastelka	N	N;NOM;FEM;PL;POS
déixanos	opustit	déixano	opustit	V	V;PFV;POS;NFIN
déixanos	odejít	déixano	odejít	V	V;POS;NFIN
micho	kunda	micho	kunda	N	N;NOM;FEM;SG;POS
micho	kočička	micho	kočička	N	N;NOM;FEM;SG;POS
micho	kitty	micho	kitta	N	N;NOM;FEM;PL;POS
micho	kočička	micho	kočička	N	N;NOM;FEM;SG;POS
xinete	jezdec	xineter	jezdec	N	N;ANIM;NOM;MASC;SG;POS
xinete	jezdce	xineter	jezdec	N	N;ANIM;ACC;MASC;PL;POS
xenerais	generálové	xeneral	generál	N	N;ANIM;NOM;MASC;PL;POS
xenerais	dvojka	xeneral	dvojka	N	N;NOM;FEM;SG;POS
xenerais	pořadí	xeneral	pořadí	N	N;NOM;NEUT;SG;POS
xenerais	řazení	xeneral	řazení	N	N;NOM;NEUT;SG;POS
asedio	obléhání	asedio	obléhání	N	N;NOM;NEUT;SG;POS
asedio	obležení	asedio	obležení	N	N;NOM;NEUT;SG;POS
fornos	forges	forno	forges	N	N;INAN;NOM;MASC;SG;POS
fornos	peci	forno	peci	N	N;DAT;FEM;SG;POS
fornos	pec	forno	pec	N	N;NOM;FEM;SG;POS
fornos	výbuch	forno	výbuch	N	N;INAN;NOM;MASC;SG;POS
fornos	peci	forno	peci	N	N;DAT;FEM;SG;POS
fornos	pece	forno	pec	N	N;NOM;FEM;PL;POS
fornos	zinku	forno	zinka	N	N;INAN;GEN;MASC;SG;POS
camiñantes	chodci	camiñante	chodec	N	N;ANIM;NOM;MASC;PL;POS
drogo	will	drogo	will	N	N;NOM;MASC;SG;POS
drogo	vůle	drogo	vůle	N	N;NOM;FEM;SG;POS
consecuencia	výsledek	consecuencia	výsledek	N	N;INAN;NOM;MASC;SG;POS
consecuencia	výsledkem	consecuencia	výsledek	N	N;INAN;INS;MASC;SG;POS
consecuencia	důsledek	consecuencia	důsledek	N	N;INAN;NOM;MASC;SG;POS
consecuencia	následek	consecuencia	následek	N	N;INAN;NOM;MASC;SG;POS
formación	trénink	formación	trénink	N	N;INAN;NOM;MASC;SG;POS
formación	výcvik	formación	výcvik	N	N;INAN;NOM;MASC;SG;POS
formación	školení	formación	školení	N	N;NOM;NEUT;SG;POS
