dan	και	dan	και	CONJ	CONJ
sejahtera	ευημερούσα	sejahtera	ευημερώνω	ADJ;SG	ADJ;NOM;FEM;SG
rumit	σύνθετο	rumit	σύνθετος	ADJ;SG	ADJ;NOM;NEUT;SG
rumit	πολύπλοκος	rumit	πολύπλοκος	ADJ;SG	ADJ;NOM;MASC;SG
rumit	περίπλοκο	rumit	περίπλοκος	ADJ;SG	ADJ;NOM;NEUT;SG
rumit	πολύπλοκος	rumit	πολύπλοκος	ADJ;SG	ADJ;NOM;MASC;SG
rumit	πολύπλοκο	rumit	πολύπλοκος	ADJ;SG	ADJ;NOM;NEUT;SG
rumit	περίπλοκη	rumit	περίπλοκη	ADJ;SG	ADJ;NOM;FEM;SG
penerapan	εφαρμογή	penterapan	εφαρμογή	N;SG	N;NOM;FEM;SG
penerapan	υλοποίηση	penterapan	υλοποίηση	N;SG	N;ACC;FEM;SG
praktis	πρακτική	praktis	πρακτικός	ADJ;SG	ADJ;NOM;FEM;SG
praktis	πρακτικός	praktis	πρακτικός	ADJ;SG	ADJ;NOM;MASC;SG
praktis	πρακτικό	praktis	πρακτικός	ADJ;SG	ADJ;NOM;NEUT;SG
tawar	παζάρι	tawar	παζάρι	N;SG	N;NOM;NEUT;SG
pertukaran	ανταλλαγή	pertukaran	ανταλλαγή	N;SG	N;NOM;FEM;SG
penangkapan	σύλληψη	pentangkapan	σύλληψη	N;SG	N;ACC;FEM;SG
penangkapan	σύλληψη	pentangkapan	σύλληψη	N;SG	N;ACC;FEM;SG
penangkapan	αιχμαλωσία	pentangkapan	αιχμαλωσία	N;SG	N;NOM;FEM;SG
poster	αφίσα	poster	αφίνω	N;SG	N;NOM;FEM;SG
poster	πόστερ	poster	πόστερ	N;SG	N;NOM;NEUT;SG
poster	πόστερ	poster	πόστερ	N;SG	N;NOM;NEUT;SG
intelektual	πνευματική	intelektual	πνευματικός	ADJ;SG	ADJ;NOM;FEM;SG
intelektual	διανοητική	intelektual	διανοητικός	ADJ;SG	ADJ;NOM;FEM;SG
sekretariat	γραμματεία	sekretariat	γραμματείο	N;SG	N;NOM;FEM;SG
abjad	αλφάβητο	abjad	αλφάβητος	N;SG	N;NOM;NEUT;SG
unggul	ανώτερη	unggul	ανώτερος	ADJ;SG	ADJ;NOM;FEM;SG
unggul	ανώτερος	unggul	άνω	ADJ;SG	ADJ;NOM;MASC;SG
oposisi	αντιπολίτευσης	oposisi	αντιπολίτευση	N;SG	N;GEN;FEM;SG
oposisi	αντίθεση	oposisi	αντίθεση	N;SG	N;ACC;FEM;SG
oposisi	αντιπολίτευση	oposisi	αντιπολίτευση	N;SG	N;NOM;FEM;SG
norma	νόρμα	norma	νόρμα	N;SG	N;NOM;FEM;SG
norma	νορμ	norma	νορμ	N;SG	N
seks	φύλο	seks	φύλο	N;SG	N;NOM;NEUT;SG
pentingnya	σπουδαιότητα	penting	σπουδαιότητα	N;SG	N;ACC;FEM;SG
pentingnya	σημασία	penting	σημασία	N;SG	N;NOM;FEM;SG
pipa	πίπα	pipa	πίπα	N;SG	N;NOM;FEM;SG
pipa	σωλήνας	pipa	σωλήνα	N;SG	N;NOM;MASC;SG
pipa	σωλήνα	pipa	σωλήνα	N;SG	N;NOM;MASC;SG
gravitasi	βαρύτητας	gravitasi	βαρύτητα	N	N;GEN;FEM;SG
gravitasi	βαρύτητα	gravitasi	βαρύτητα	N	N;ACC;FEM;SG
rumus	τύπος	rumus	τύπος	N;SG	N;NOM;MASC;SG
rumus	φόρμουλα	rumus	φόρμουλος	N;SG	N;NOM;MASC;SG
akrab	οικεία	akrab	οικεία	ADJ;SG	ADJ;NOM;FEM;SG
akrab	οικείο	akrab	οικείο	ADJ;SG	ADJ;NOM;NEUT;SG
uruguay	ουρουγουάης	uruguay	ουρουγουάος	N	N;GEN;FEM;SG
feat	κατόρθωμα	feat	κατόρθωμα	N	N;NOM;NEUT;SG
kepribadian	προσωπικότητα	kepribadian	προσωπικότητα	N;SG	N;ACC;FEM;SG
aspal	πεζοδρόμιο	aspal	πεζοδρόμιο	N;SG	N;NOM;NEUT;SG
asalnya	προέλευση	asal	προέλευση	N;SG	N;ACC;FEM;SG
bahagia	ευτυχής	bahagia	ευτυχής	ADJ;SG	ADJ;NOM;MASC;SG
bahagia	χαρούμενος	bahagia	χαρούμενος	ADJ;SG	ADJ;NOM;MASC;SG
bahagia	χαρούμενη	bahagia	χαρούμενος	ADJ;SG	ADJ;NOM;FEM;SG
pemeliharaan	συντήρησης	penpeliharaan	συντήρηση	N;SG	N;GEN;FEM;SG
pemeliharaan	συντήρηση	penpeliharaan	συντήρηση	N;SG	N;NOM;FEM;SG
pemeliharaan	διατήρηση	penpeliharaan	διατήρηση	N;SG	N;ACC;FEM;SG
misterius	μυστήριος	misterius	μυστήριος	ADJ;SG	ADJ;NOM;MASC;SG
misterius	μυστηριώδης	misterius	μυστηριώδης	ADJ;SG	ADJ;NOM;MASC;SG
misterius	μυστηριώδες	misterius	μυστηριώδης	ADJ;SG	ADJ;NOM;NEUT;SG
pembuangan	απόρριψη	penbuangan	απόρριψη	N;SG	N;ACC;FEM;SG
pembuangan	εξορία	penbuangan	εξορία	N;SG	N;ACC;FEM;SG
pintar	έξυπνο	pintar	έξυπνο	ADJ;SG	ADJ;NOM;NEUT;SG
pintar	έξυπνη	pintar	έξυπνος	ADJ;SG	ADJ;NOM;FEM;SG
pintar	έξυπνος	pintar	έξυπνος	ADJ;SG	ADJ;NOM;MASC;SG
pintar	έξυπνο	pintar	έξυπνο	ADJ;SG	ADJ;NOM;NEUT;SG
pintar	έξυπνη	pintar	έξυπνος	ADJ;SG	ADJ;NOM;FEM;SG
pintar	έξυπνος	pintar	έξυπνος	ADJ;SG	ADJ;NOM;MASC;SG
artileri	πυροβολικό	artileri	πυροβολικός	N;SG	N;NOM;NEUT;SG
lempeng	πιάτο	lempeng	πιάτο	N	N;NOM;NEUT;SG
mengawasi	επέβλεψε	menawasi	επιβάλλω	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
persaingan	αντιπαλότητα	persaingan	αντιπαλότητα	N;SG	N;ACC;FEM;SG
persaingan	ανταγωνισμού	persaingan	ανταγωνισμός	N;SG	N;GEN;MASC;SG
persaingan	διαγωνισμός	persaingan	διαγωνισμός	N;SG	N;NOM;MASC;SG
persaingan	ανταγωνισμός	persaingan	ανταγωνισμός	N;SG	N;NOM;MASC;SG
menekan	καταστείλει	mentekan	καταστέλλω	V;SG;ACT	V;PFV;NFIN;ACT
terkini	πρόσφατο	terkini	πρόσφατος	N;SG	N;NOM;NEUT;SG
tawaran	προσφορά	tawaran	προσφορά	N;SG	N;ACC;FEM;SG
tawaran	προσφορά	tawaran	προσφορά	N;SG	N;ACC;FEM;SG
brothers	αδέλφια	brothers	αδέρφι	N	N;NOM;NEUT;PL
brothers	αδέρφια	brothers	αδέρφι	N	N;NOM;NEUT;PL
brothers	αδελφοί	brothers	αδελφός	N	N;NOM;MASC;PL
mencuri	έκλεψε	mencuri	κλέπω	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
mencuri	κλέψει	mencuri	κλέπω	V;SG;ACT	V;PFV;IND;SG;3;FIN;ACT
membran	μεμβράνη	membran	μεμβράνη	N;SG	N;NOM;FEM;SG
mewah	πολυτελές	mewah	πολυτελής	N;SG	N;NOM;FEM;SG
mewah	πολυτέλεια	mewah	πολυτέλεια	N;SG	N;NOM;FEM;SG
mewah	πολυτελές	mewah	πολυτελής	N;SG	N;NOM;FEM;SG
kekasih	εραστής	kekasih	εραστής	N;SG	N;NOM;MASC;SG
kekasih	εραστή	kekasih	εραστής	N;SG	N;ACC;MASC;SG
intelijen	εξυπνάδα	intelijen	εξυπνάδα	N;SG	N;NOM;FEM;SG
intelijen	ευφυία	intelijen	ευφυία	N;SG	N;NOM;FEM;SG
intelijen	νοημοσύνη	intelijen	νοημοσύνη	N;SG	N;NOM;FEM;SG
diinginkan	καταζητείται	diinginkan	καταζητώ	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
membatasi	περιορίζοντας	menbatasi	περιορίζω	V;SG;ACT	V;IPFV;V.CVB;ACT
bernyanyi	τραγουδάει	bernyanyi	τραγούδαι	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bernyanyi	τραγουδώντας	bernyanyi	τραγουδώ	V;SG;ACT	V;IPFV;V.CVB;ACT
bernyanyi	τραγουδάει	bernyanyi	τραγούδαι	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bernyanyi	τραγουδά	bernyanyi	τραγουδά	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pembunuh	φονιά	penbunuh	φονιά	N;SG	N;NOM;MASC;SG
pembunuh	φονιάς	penbunuh	φονύς	N;SG	N;NOM;MASC;SG
pembunuh	εκτελεστής	penbunuh	εκτελεστής	N;SG	N;NOM;MASC;SG
pakai	φόρεσε	pakai	φορώ	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
basah	υγρή	basah	υγρή	ADJ;SG	ADJ;NOM;FEM;SG
basah	υγρός	basah	υγρός	ADJ;SG	ADJ;NOM;MASC;SG
tegangan	τάση	tegangan	τάση	N;SG	N;NOM;FEM;SG
tegangan	τάσης	tegangan	τάση	N;SG	N;GEN;FEM;SG
resimen	σύνταγμα	resimen	σύνταγμα	N	N;NOM;NEUT;SG
resimen	συντάγματα	resimen	σύνταγμα	N	N;NOM;NEUT;PL
mengusir	εξορίσει	menusir	εξορίζω	V;SG;ACT	V;PFV;IND;SG;3;FIN;ACT
pupuk	λίπασμα	pupuk	λίπασμα	N	N;NOM;NEUT;SG
pupuk	κοπριά	pupuk	κοπριά	N	N;NOM;FEM;SG
pupuk	λιπασμάτων	pupuk	λίπασμα	N	N;GEN;NEUT;PL
pupuk	λίπασμα	pupuk	λίπασμα	N	N;NOM;NEUT;SG
pupuk	λιπάσματα	pupuk	λίπασμα	N	N;NOM;NEUT;PL
pupuk	λιπάσματα	pupuk	λίπασμα	N	N;NOM;NEUT;PL
chapter	κεφάλαιο	chapter	κεφάλαιο	N	N;NOM;NEUT;SG
penciptaan	δημιουργία	penciptaan	δημιουργία	N;SG	N;ACC;FEM;SG
duri	αγκάθι	duri	αγκάθι	N;SG	N;NOM;NEUT;SG
permata	κόσμημα	permata	κόσμημα	N;SG	N;NOM;NEUT;SG
penyelidikan	έρευνα	penselidikan	έρευνα	N;SG	N;NOM;FEM;SG
penyelidikan	διερεύνηση	penselidikan	διερεύνηση	N;SG	N;ACC;FEM;SG
transisi	μετάβαση	transisi	μετάβαση	N;SG	N;ACC;FEM;SG
gram	γραμμάριο	gram	γραμμάριο	N;SG	N;NOM;NEUT;SG
sutra	σούτρα	sutra	σούτρα	N	N;NOM;NEUT;SG
sutra	μετάξι	sutra	μετάξι	N	N;NOM;NEUT;SG
sutra	μεταξωτό	sutra	μεταξωτός	N	N;NOM;NEUT;SG
sutra	μεταξωτά	sutra	μεταξωτά	N	N;NOM;NEUT;PL
pidana	κακούργημα	pidana	κακούργημα	N	N;NOM;NEUT;SG
pidana	κακοποιός	pidana	κακοποιός	N	N;NOM;MASC;SG
pidana	εγκληματίας	pidana	εγκληματίας	N	N;NOM;MASC;SG
pidana	εγκλημα	pidana	εγκλημα	N	N;NOM;NEUT;SG
pidana	έγκλημα	pidana	έγκλημα	N	N;NOM;NEUT;SG
pidana	εγκληματικότητα	pidana	εγκληματικότητα	N	N;ACC;FEM;SG
penjual	πωλητής	penjual	πωλητός	N;SG	N;NOM;MASC;SG
penjual	πωλητής	penjual	πωλητός	N;SG	N;NOM;MASC;SG
penjual	πωλητή	penjual	πωλητός	N;SG	N;NOM;MASC;SG
pedalaman	ενδοχώρα	pedalaman	ενδοχώρας	N	N;NOM;FEM;SG
letusan	έκρηξη	letusan	έκρηξη	N;SG	N;ACC;FEM;SG
bendungan	φράγμα	bendungan	φράγμα	N;SG	N;NOM;NEUT;SG
didesain	σχεδιασμένη	didesain	σχεδιάζω	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
didesain	σχεδιασμένος	didesain	σχεδιασμένος	V;SG;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
didesain	σχεδιασμένο	didesain	σχεδιάζω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
didesain	σχεδιάστηκε	didesain	σχεδιάζω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
berputar	γυρίζει	berputar	γυρίζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menguntungkan	επικερδής	menguntungkan	επικερδής	ADJ;SG	ADJ;NOM;FEM;SG
menguntungkan	επικερδές	menguntungkan	επικερδής	ADJ;SG	ADJ;NOM;NEUT;SG
menguntungkan	ωφέλιμη	menguntungkan	ωφέλιμος	ADJ;SG	ADJ;NOM;FEM;SG
menguntungkan	ευεργετική	menguntungkan	ευεργετικός	ADJ;SG	ADJ;NOM;FEM;SG
tembaga	χαλκό	tembaga	χαλκός	N;SG	N;NOM;NEUT;SG
tembaga	χαλκού	tembaga	χαλκού	N;SG	N;GEN;MASC;SG
tembaga	χαλκός	tembaga	χαλκός	N;SG	N;NOM;MASC;SG
pengeboman	βομβαρδισμούς	pengeboman	βομβαρδισμός	N	N;ACC;MASC;PL
pengeboman	βομβαρδισμό	pengeboman	βομβαρδισμός	N	N;ACC;MASC;SG
pengeboman	βομβαρδισμός	pengeboman	βομβαρδισμός	N	N;NOM;MASC;SG
pengeboman	βομβαρδισμό	pengeboman	βομβαρδισμός	N	N;ACC;MASC;SG
pengeboman	βομβαρδισμοί	pengeboman	βομβαρδισμός	N	N;NOM;MASC;PL
pengeboman	βομβαρδισμός	pengeboman	βομβαρδισμός	N	N;NOM;MASC;SG
mengadopsi	ενέκρινε	menadopsi	εγκρίνω	V;SG;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
mengadopsi	υιοθετεί	menadopsi	υιοθετώ	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kastil	κάστρα	kastil	κάστρα	N	N;NOM;NEUT;PL
kastil	καστρο	kastil	καστρο	N	N;NOM;NEUT;SG
sinema	κινηματογράφο	sinema	κινηματογράφος	N;SG	N;ACC;MASC;SG
sinema	σινεμά	sinema	σινεμά	N;SG	N;NOM;NEUT;SG
sinema	κινηματογράφος	sinema	κινηματογράφος	N;SG	N;NOM;MASC;SG
lintasan	τροχιά	lintasan	τροχιά	N;SG	N;NOM;FEM;SG
gulungan	ρολς	gulungan	ρολς	N;SG	N
gulungan	πάπυρο	gulungan	πάπυρος	N;SG	N;NOM;MASC;SG
diizinkan	επιτρέπεται	diizinkan	επιτρέπω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
diizinkan	επιτρεπόμενη	diizinkan	επιτρεπόμενος	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
diizinkan	επιτρέπεται	diizinkan	επιτρέπω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
diizinkan	επιτρεπόμενη	diizinkan	επιτρεπόμενος	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
pelayaran	ταξιδι	penlayaran	ταξιδι	N;SG	N;NOM;FEM;SG
pelayaran	ταξίδι	penlayaran	ταξίδι	N;SG	N;NOM;NEUT;SG
pelayaran	κρουαζιέρα	penlayaran	κρουαζιέρα	N;SG	N;NOM;FEM;SG
fashion	μόδας	fashion	μόδος	N	N;GEN;FEM;SG
fashion	μόδα	fashion	μόδα	N	N;NOM;FEM;SG
matang	ώριμο	matang	ώριμο	ADJ;SG	ADJ;NOM;NEUT;SG
matang	ώριμος	matang	ώριμος	ADJ;SG	ADJ;NOM;MASC;SG
matang	ώριμη	matang	ώριμος	ADJ;SG	ADJ;NOM;FEM;SG
matang	ώριμος	matang	ώριμος	ADJ;SG	ADJ;NOM;MASC;SG
matang	ώριμο	matang	ώριμο	ADJ;SG	ADJ;NOM;NEUT;SG
permulaan	αρχή	permulaan	αρχή	N;SG	N;NOM;FEM;SG
panah	βέλος	panah	βέλος	N;SG	N;NOM;NEUT;SG
menyajikan	παρουσιάζοντας	mensajikan	παρουσιάζω	V;SG;ACT	V;IPFV;V.CVB;ACT
arsenal	οπλοστάσιο	arsenal	οπλοστάσιο	N	N;NOM;NEUT;SG
menghitung	καταμέτρηση	menhitung	καταμέτρηση	N;SG;ACT	N;ACC;FEM;SG
menghitung	κόμης	menhitung	κόμη	N;SG;ACT	N;NOM;MASC;SG
menghitung	κόμη	menhitung	κόμη	N;SG;ACT	N;ACC;MASC;SG
menghitung	υπολογισμός	menhitung	υπολογισμός	N;SG;ACT	N;NOM;MASC;SG
menghitung	μέτρημα	menhitung	μέτρημα	N;SG;ACT	N;NOM;NEUT;SG
perolehan	εξαγορά	perolehan	εξαγορά	N;SG	N;NOM;FEM;SG
perolehan	απόκτηση	perolehan	απόκτηση	N;SG	N;ACC;FEM;SG
kawah	κρατήρα	kawah	κρατήρα	N;SG	N;ACC;MASC;SG
keterampilan	επιδεξιότητα	keterampilan	επιδεξιότητα	N;SG	N;ACC;FEM;SG
keterampilan	δεξιότητα	keterampilan	δεξιότητα	N;SG	N;ACC;FEM;SG
keterampilan	ικανότητα	keterampilan	ικανότητα	N;SG	N;ACC;FEM;SG
patah	σπασμένη	patah	σπάζω	ADJ;SG	ADJ;NOM;FEM;SG
patah	σπασμένο	patah	σπάζω	ADJ;SG	ADJ;NOM;NEUT;SG
patah	σπασμένος	patah	σπασμένος	ADJ;SG	ADJ;NOM;MASC;SG
ksatria	ιππότης	ksatria	ιππότης	N;SG	N;NOM;MASC;SG
ksatria	ιππότη	ksatria	ιππότης	N;SG	N;NOM;MASC;SG
koordinasi	συντονισμός	koordinasi	συντονισμός	N;SG	N;NOM;MASC;SG
koordinasi	συντονισμού	koordinasi	συντονισμός	N;SG	N;GEN;MASC;SG
dimuat	φορτώθηκε	dimuat	φορτώνω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dimuat	φορτωμένο	dimuat	φορτώνω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
nyaman	βολικό	nyaman	βολικός	ADJ;SG	ADJ;NOM;NEUT;SG
nyaman	βολική	nyaman	βολικός	ADJ;SG	ADJ;NOM;FEM;SG
nyaman	άνετο	nyaman	άνετος	ADJ;SG	ADJ;NOM;NEUT;SG
nyaman	άνετο	nyaman	άνετος	ADJ;SG	ADJ;NOM;NEUT;SG
ramah	φιλική	ramah	φιλικός	ADJ;SG	ADJ;NOM;FEM;SG
ramah	φιλικός	ramah	φιλικός	ADJ;SG	ADJ;NOM;MASC;SG
ramah	φιλικό	ramah	φιλικός	ADJ;SG	ADJ;NOM;NEUT;SG
tama	τάμα	tama	τάμα	N;SG	N;NOM;NEUT;SG
efisien	αποτελεσματική	efisien	αποτελεσματικός	ADJ;SG	ADJ;NOM;FEM;SG
efisien	αποτελεσματικό	efisien	αποτελεσματικός	ADJ;SG	ADJ;NOM;NEUT;SG
efisien	αποδοτικό	efisien	αποδοτικός	ADJ;SG	ADJ;NOM;NEUT;SG
efisien	αποδοτική	efisien	αποδοτικός	ADJ;SG	ADJ;NOM;FEM;SG
pagar	φράκτη	pagar	φράκτης	N;SG	N;ACC;MASC;SG
pagar	φράχτης	pagar	φράχτης	N;SG	N;NOM;MASC;SG
pagar	φράχτη	pagar	φράχτης	N;SG	N;NOM;NEUT;SG
dibatalkan	ακυρώθηκε	dibatalkan	ακυρώνω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dibatalkan	ακυρώνεται	dibatalkan	ακυρώνω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dibatalkan	ακυρώθηκε	dibatalkan	ακυρώνω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dibatalkan	ακυρώνεται	dibatalkan	ακυρώνω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dibatalkan	αναιρεθεί	dibatalkan	αναιρώ	V;SG;PASS	V;PFV;NFIN;PASS
dibatalkan	ανακληθεί	dibatalkan	ανακλώ	V;SG;PASS	V;PFV;NFIN;PASS
dibatalkan	εγκαταλείφθηκε	dibatalkan	εγκαταλείπω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
terikat	δεθεί	terikat	δέτω	V;SG;PASS	V;PFV;NFIN;PASS
koordinator	συντονιστής	koordinator	συντονιστής	N;SG	N;NOM;MASC;SG
koordinator	συντονιστή	koordinator	συντονιστής	N;SG	N;VOC;MASC;SG
pemisahan	διαχωρισμός	penpisahan	διαχωρισμός	N;SG	N;NOM;MASC;SG
pemisahan	χωρισμός	penpisahan	χωρισμός	N;SG	N;NOM;MASC;SG
pemisahan	διαχωρισμού	penpisahan	διαχωρισμός	N;SG	N;GEN;MASC;SG
perluasan	επέκταση	perluasan	επέκταση	N;SG	N;ACC;FEM;SG
meyakinkan	πείσω	menyakinkan	πείσω	V;SG;ACT	V;PFV;IND;SG;1;FIN;ACT
meyakinkan	έπεισε	menyakinkan	πείθω	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
meyakinkan	διαβεβαιώνει	menyakinkan	διαβεβαιώνω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
lingkup	σφαίρα	lingkup	σφαίρα	N;SG	N;NOM;FEM;SG
lingkup	πεδίο	lingkup	πεδίο	N;SG	N;NOM;NEUT;SG
lingkup	έκταση	lingkup	έκταση	N;SG	N;ACC;FEM;SG
mayat	πτώμα	mayat	πτώμα	N;SG	N;NOM;NEUT;SG
terlepas	αποσπαστεί	terlepas	αποσπάζω	V;RL;SG	V;PFV;IND;SG;3;FIN;PASS
kecantikan	ομορφιά	kecantikan	ομορφιά	N;SG	N;NOM;FEM;SG
pusaka	κειμήλιο	pusaka	κειμήλιο	N;SG	N;NOM;NEUT;SG
bangkit	ανεβαίνει	bangkit	ανεβαίνω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
libur	γιορτή	libur	γιορτής	N;SG	N;NOM;FEM;SG
libur	αργία	libur	αργία	N;SG	N;NOM;FEM;SG
pengembang	προγραμματιστής	penkembang	προγραμματιστής	N;SG	N;NOM;MASC;SG
pengembang	εργολάβος	penkembang	εργολάβος	N;SG	N;NOM;MASC;SG
amal	αμάλ	amal	αμάλ	N;SG	N
amal	φιλανθρωπία	amal	φιλανθρωπία	N;SG	N;NOM;FEM;SG
modifikasi	τροποποίηση	modifikasi	τροποποίηση	N;SG	N;ACC;FEM;SG
modifikasi	τροποποίηση	modifikasi	τροποποίηση	N;SG	N;ACC;FEM;SG
inovasi	καινοτομίας	inovasi	καινοτομία	N;SG	N;GEN;FEM;SG
inovasi	καινοτομία	inovasi	καινοτομία	N;SG	N;NOM;FEM;SG
otomotif	αυτόματο	otomotif	αύτομα	N;SG	N;NOM;NEUT;SG
otomotif	αυτοκίνητο	otomotif	αυτοκίνητο	N;SG	N;NOM;NEUT;SG
sumbangan	δωρεά	sumbangan	δωραός	N;SG	N;NOM;FEM;SG
sumbangan	δωρεά	sumbangan	δωραός	N;SG	N;NOM;FEM;SG
perlengkapan	εξοπλισμού	perlengkapan	εξοπλισμός	N;SG	N;GEN;MASC;SG
perlengkapan	εξοπλισμός	perlengkapan	εξοπλισμός	N;SG	N;NOM;MASC;SG
spesifikasi	προδιαγραφές	spesifikasi	προδιαγραφή	N	N;NOM;FEM;PL
spesifikasi	προδιαγραφή	spesifikasi	προδιαγραφή	N	N;NOM;FEM;SG
spesifikasi	προδιαγραφές	spesifikasi	προδιαγραφή	N	N;NOM;FEM;PL
spesifikasi	προδιαγραφή	spesifikasi	προδιαγραφή	N	N;NOM;FEM;SG
keunggulan	αριστείας	keunggulan	αριστεία	N;SG	N;GEN;FEM;SG
keunggulan	πλεονέκτημα	keunggulan	πλεονέκτημα	N;SG	N;NOM;NEUT;SG
keunggulan	υπεροχή	keunggulan	υπεροχή	N;SG	N;ACC;FEM;SG
keunggulan	ανωτερότητα	keunggulan	ανωτερότητα	N;SG	N;ACC;FEM;SG
penyelesaian	ολοκλήρωση	penselesaian	ολοκλήρωση	N;SG	N;ACC;FEM;SG
penyelesaian	περάτωση	penselesaian	περάτωση	N;SG	N;ACC;FEM;SG
penyelesaian	συμπλήρωση	penselesaian	συμπλήρωση	N;SG	N;ACC;FEM;SG
penyelesaian	διακανονισμού	penselesaian	διακανονισμός	N;SG	N;GEN;MASC;SG
penyelesaian	διευθέτηση	penselesaian	διευθέτηση	N;SG	N;ACC;FEM;SG
penyelesaian	διακανονισμός	penselesaian	διακανονισμός	N;SG	N;NOM;MASC;SG
minoritas	μειοψηφία	minoritas	μειοψηφία	N;SG	N;NOM;FEM;SG
minoritas	μειονότητα	minoritas	μειονότητα	N;SG	N;ACC;FEM;SG
varietas	ποικιλία	varietas	ποικιλία	N;SG	N;NOM;FEM;SG
pengepungan	πολιορκία	penkepungan	πολιορκία	N;SG	N;NOM;FEM;SG
jambu	γκουάβα	jambu	γκουάβα	N;SG	N
akal	πολυμήχανος	akal	πολυμήχανος	N;SG	N;NOM;MASC;SG
akal	αίσθηση	akal	αίσθηση	N;SG	N;ACC;FEM;SG
teritori	έδαφος	teritori	έδαφος	N;SG	N;NOM;NEUT;SG
teritori	επικράτεια	teritori	επικράτεια	N;SG	N;NOM;FEM;SG
jangkauan	εύρος	jangkauan	εύρος	N;SG	N;ACC;NEUT;SG
jangkauan	εμβέλεια	jangkauan	εμβέλεια	N;SG	N;ACC;FEM;SG
jangkauan	απόσταση	jangkauan	απόσταση	N;SG	N;ACC;FEM;SG
jangkauan	απήχηση	jangkauan	απήχηση	N;SG	N;ACC;FEM;SG
ideologi	ιδεολογία	ideologi	ιδεολογία	N	N;NOM;FEM;SG
ideologi	ιδεολογίες	ideologi	ιδεολογία	N	N;NOM;FEM;PL
algoritma	αλγόριθμο	algoritma	αλγόριθμος	N;SG	N;ACC;MASC;SG
algoritma	αλγόριθμος	algoritma	αλγόριθμος	N;SG	N;NOM;MASC;SG
klien	πελάτης	klien	πελάτης	N;SG	N;NOM;MASC;SG
klien	πελάτη	klien	πελάτης	N;SG	N;VOC;MASC;SG
sponsor	χορηγία	sponsor	χορηγία	N;SG	N;NOM;FEM;SG
sponsor	χορηγός	sponsor	χορηγός	N;SG	N;NOM;MASC;SG
sponsor	χορηγό	sponsor	χορηγός	N;SG	N;NOM;NEUT;SG
rangers	καταδρομείς	rangers	καταδρομή	N	N;NOM;MASC;PL
ketakutan	φόβος	ketakutan	φόβος	N;SG	N;NOM;MASC;SG
ketakutan	φόβο	ketakutan	φόβος	N;SG	N;ACC;MASC;SG
penglihatan	όραση	penlihatan	όραση	N;SG	N;ACC;FEM;SG
penglihatan	οπτασία	penlihatan	οπτασία	N;SG	N;NOM;FEM;SG
penglihatan	όραμα	penlihatan	όραμα	N;SG	N;NOM;NEUT;SG
penyerangan	επιθεση	penserangan	επιθεση	N;SG	N;ACC;FEM;SG
penyerangan	επίθεση	penserangan	επίθεση	N;SG	N;ACC;FEM;SG
penyerangan	επίθεση	penserangan	επίθεση	N;SG	N;ACC;FEM;SG
input	είσοδος	input	είσοδος	N	N;NOM;FEM;SG
