процедура	procedimento	процедура	procedimento	N;INAN;NOM;FEM;SG	N;MASC;SG
отражения	reflexões	отражение	reflexão	N;INAN;NOM;NEUT;PL	N;FEM;PL
кэти	kathy	кэть	kathy	N;ANIM;NOM;FEM;SG	N;FEM;SG
кэти	cathy	кэть	cathy	N;ANIM;NOM;FEM;SG	N;FEM;SG
кэти	katy	кэть	katy	N;ANIM;NOM;FEM;SG	N;FEM;SG
кэти	katie	кэть	katie	N;ANIM;NOM;FEM;SG	N;FEM;SG
водителя	condutor	водитель	condutor	N;ANIM;ACC;MASC;SG	N;MASC;SG
водителя	maquinista	водитель	maquinista	N;ANIM;ACC;MASC;SG	N;MASC;SG
водителя	driver	водитель	driver	N;ANIM;ACC;MASC;SG	N;MASC;SG
водителя	motorista	водитель	motorista	N;ANIM;ACC;MASC;SG	N;MASC;SG
лиссабон	lisboa	лиссабон	lisboa	N;INAN;NOM;MASC;SG	N;FEM;SG
металлургии	metalurgia	металлургия	metalurgia	N;INAN;NOM;FEM;SG	N;FEM;SG
серого	cinzento	серый	cinzento	ADJ;GEN;MASC;SG	ADJ;MASC;SG
осуществление	implementação	осуществление	implementação	N;INAN;NOM;NEUT;SG	N;FEM;SG
осуществление	execução	осуществление	execução	N;INAN;NOM;NEUT;SG	N;FEM;SG
творческих	criativos	творческий	criativo	ADJ;GEN;PL	ADJ;MASC;PL
джорджия	georgia	джорджия	georgia	N;INAN;NOM;FEM;SG	N;FEM;SG
джорджия	geórgia	джорджия	geórgia	N;INAN;NOM;FEM;SG	N;FEM;SG
спектра	espectro	спектр	espectro	N;INAN;GEN;MASC;SG	N;MASC;SG
норт	norte	норт	norte	N;INAN;NOM;MASC;SG	N;MASC;SG
норт	north	норт	north	N;INAN;NOM;MASC;SG	N;MASC;SG
домохозяйства	famílias	домохозяйство	família	N;INAN;NOM;NEUT;PL	N;FEM;PL
побег	fuga	побег	fuga	N;INAN;NOM;MASC;SG	N;FEM;SG
побег	escape	побег	escape	N;INAN;NOM;MASC;SG	N;MASC;SG
визита	visita	визит	visita	N;INAN;GEN;MASC;SG	N;FEM;SG
ввод	input	ввод	input	N;INAN;NOM;MASC;SG	N;MASC;SG
ввод	entrada	ввод	entrada	N;INAN;NOM;MASC;SG	N;FEM;SG
ввод	digitação	ввод	digitação	N;INAN;NOM;MASC;SG	N;FEM;SG
ввод	enter	ввод	enter	N;INAN;NOM;MASC;SG	N;MASC;SG
атомов	átomos	атом	átomo	N;INAN;GEN;MASC;PL	N;MASC;PL
измерений	medições	измерение	medição	N;INAN;GEN;NEUT;PL	N;FEM;PL
документация	documentação	документация	documentação	N;INAN;NOM;FEM;SG	N;FEM;SG
бордо	bordeaux	бордо	bordeaux	N;INAN;NOM;MASC;SG	N;FEM;SG
бордо	bordéus	бордо	bordéu	N;INAN;NOM;MASC;SG	N;MASC;SG
спора	litígio	спор	litígio	N;INAN;GEN;MASC;SG	N;MASC;SG
спора	contestação	спор	contestação	N;INAN;GEN;MASC;SG	N;FEM;SG
спора	disputa	спор	disputa	N;INAN;GEN;MASC;SG	N;FEM;SG
производительность	performance	производительность	performance	N;INAN;NOM;FEM;SG	N;FEM;SG
производительность	atuação	производительность	atuação	N;INAN;NOM;FEM;SG	N;FEM;SG
производительность	desempenho	производительность	desempenho	N;INAN;NOM;FEM;SG	N;MASC;SG
производительность	produtividade	производительность	produtividade	N;INAN;NOM;FEM;SG	N;FEM;SG
верди	verdi	верди	verdi	N;INAN;NOM;FEM;SG	N;MASC;SG
заняты	ocupados	занять	ocupar	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
существенные	substanciais	существенный	substancial	ADJ;NOM;PL	ADJ;MASC;PL
существенные	significativos	существенный	significativo	ADJ;NOM;PL	ADJ;MASC;PL
существенные	significativas	существенный	significativo	ADJ;NOM;PL	ADJ;FEM;PL
регент	regente	регент	regente	N;ANIM;NOM;MASC;SG	N;MASC;SG
двигаться	mover	двигаться	mover	V;IPFV;NFIN;MID	V;NFIN
двигаться	movendo	двигаться	mover	V;IPFV;NFIN;MID	V;V.MSDR
лена	lena	лена	lena	N;ANIM;NOM;FEM;SG	N;FEM;SG
уважение	respeito	уважение	respeito	N;INAN;NOM;NEUT;SG	N;MASC;SG
эскадрилья	esquadrilha	эскадрилье	esquadrilha	N;INAN;NOM;FEM;SG	N;FEM;SG
эскадрилья	esquadrão	эскадрилье	esquadrão	N;INAN;NOM;FEM;SG	N;MASC;SG
подтверждаю	confirmado	подтверждать	confirmar	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;MASC;SG;V.PTCP
подтверждаю	confirmada	подтверждать	confirmar	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;FEM;SG;V.PTCP
капитаны	capitães	капитан	capitão	N;ANIM;NOM;MASC;PL	N;MASC;PL
самоубийство	suicide	самоубийство	suicide	N;INAN;NOM;NEUT;SG	N;MASC;SG
самоубийство	suicídio	самоубийство	suicídio	N;INAN;NOM;NEUT;SG	N;MASC;SG
давыдов	davydov	давыд	davydov	N;ANIM;NOM;MASC;SG	N;MASC;SG
томпсон	thompson	томпсон	thompson	N;ANIM;NOM;MASC;SG	N;MASC;SG
определены	definidos	определить	definir	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
определены	definidas	определить	definido	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
определены	determinados	определить	determinar	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
захаров	zakharov	захар	zakharov	N;ANIM;NOM;MASC;SG	N;MASC;SG
снаряда	projétil	снаряд	projétil	N;INAN;GEN;MASC;SG	N;MASC;SG
снаряда	projéctil	снаряд	projéctil	N;INAN;GEN;MASC;SG	N;MASC;SG
мемуары	memórias	мемуар	memória	N;INAN;NOM;MASC;PL	N;FEM;PL
блокады	bloqueios	блокада	bloqueio	N;INAN;NOM;FEM;PL	N;MASC;PL
подземный	subterrâneo	подземный	subterrâneo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
фбр	fbi	фбраценица	ser	N;INAN;NOM;NEUT;SG	N;MASC;SG
винсент	vicente	винсент	vicente	N;ANIM;NOM;MASC;SG	N;MASC;SG
винсент	vincent	винсент	vincent	N;ANIM;NOM;MASC;SG	N;MASC;SG
обитатели	habitantes	обитатель	habitante	N;ANIM;NOM;MASC;PL	N;PL
рикардо	ricardo	рикардо	ricardo	N;ANIM;NOM;MASC;SG	N;MASC;SG
противостоять	confrontar	противостоять	confrontar	V;IPFV;NFIN;ACT	V;NFIN
противостоять	opor	противостоять	opor	V;IPFV;NFIN;ACT	V;NFIN
ходил	andei	ходить	andei	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
ходил	andou	ходить	andar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ходил	caminhou	ходить	caminhar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
змей	cobra	змей	cobrar	N;ANIM;NOM;MASC;SG	N;FEM;SG
змей	snake	змей	snake	N;ANIM;NOM;MASC;SG	N;MASC;SG
змей	serpente	змей	serpente	N;ANIM;NOM;MASC;SG	N;FEM;SG
змей	serpente	змей	serpente	N;ANIM;NOM;MASC;SG	N;FEM;SG
авария	acidente	авария	acidente	N;INAN;NOM;FEM;SG	N;MASC;SG
авария	crash	авария	crash	N;INAN;NOM;FEM;SG	N;MASC;SG
авария	acidente	авария	acidente	N;INAN;NOM;FEM;SG	N;MASC;SG
вождь	chief	вождь	chief	N;ANIM;NOM;MASC;SG	N;MASC;SG
вождь	chefe	вождь	chefe	N;ANIM;NOM;MASC;SG	N;MASC;SG
вождь	alcaide	вождь	alcaide	N;ANIM;NOM;MASC;SG	N;MASC;SG
миграции	migrações	миграция	migração	N;INAN;NOM;FEM;PL	N;FEM;PL
предприниматели	empresárias	предприниматель	empresário	N;ANIM;NOM;MASC;PL	N;FEM;PL
предприниматели	empreendedores	предприниматель	empreendedor	N;ANIM;NOM;MASC;PL	N;MASC;PL
предприниматели	empresários	предприниматель	empresário	N;ANIM;NOM;MASC;PL	N;MASC;PL
квартале	quarter	квартал	quarter	N;INAN;ESS;MASC;SG	N;MASC;SG
квартале	trimestre	квартал	trimestre	N;INAN;ESS;MASC;SG	N;MASC;SG
включено	incluído	включить	incluir	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
включено	incluso	включить	incluso	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
включено	incluido	включить	incluir	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
включено	habilitado	включить	habilitado	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
включено	ativada	включить	ativar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
включено	ativado	включить	ativar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
костюмы	trajes	костюм	traje	N;INAN;NOM;MASC;PL	N;MASC;PL
костюмы	fatos	костюм	fato	N;INAN;NOM;MASC;PL	N;MASC;PL
костюмы	figurinos	костюм	figurino	N;INAN;NOM;MASC;PL	N;MASC;PL
костюмы	ternos	костюм	terno	N;INAN;NOM;MASC;PL	N;MASC;PL
костюмы	fatos	костюм	fato	N;INAN;NOM;MASC;PL	N;MASC;PL
бан	ban	бан	ban	N;INAN;NOM;MASC;SG	N;MASC;SG
бан	banimento	бан	banimento	N;INAN;NOM;MASC;SG	N;MASC;SG
бан	proibição	бан	proibição	N;INAN;NOM;MASC;SG	N;FEM;SG
повстанцы	insurgentes	повстанец	insurgente	N;ANIM;NOM;MASC;PL	N;MASC;PL
повстанцы	rebeldes	повстанец	rebelde	N;ANIM;NOM;MASC;PL	N;MASC;PL
ромео	romeu	ромео	romer	N;INAN;NOM;MASC;SG	N;MASC;SG
ромео	romeo	ромео	romeo	N;INAN;NOM;MASC;SG	N;MASC;SG
доводы	argumentos	довод	argumento	N;INAN;NOM;MASC;PL	N;MASC;PL
бронза	bronze	бронза	bronze	N;INAN;NOM;FEM;SG	N;MASC;SG
невозможности	impossibilidade	невозможность	impossibilidade	N;INAN;NOM;FEM;SG	N;FEM;SG
редактировать	edita	редактировать	editar	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
редактировать	editar	редактировать	editar	V;IPFV;NFIN;ACT	V;NFIN
редактировать	edite	редактировать	edite	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
шаги	degraus	шаг	degrau	N;INAN;NOM;MASC;PL	N;MASC;PL
шаги	etapas	шаг	etapa	N;INAN;NOM;MASC;PL	N;FEM;PL
шаги	passos	шаг	passo	N;INAN;NOM;MASC;PL	N;MASC;PL
шаги	pegadas	шаг	pegada	N;INAN;NOM;MASC;PL	N;FEM;PL
шаги	passos	шаг	passo	N;INAN;NOM;MASC;PL	N;MASC;PL
вставить	insira	вставить	insirar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
вставить	inserir	вставить	inserir	V;PFV;NFIN;ACT	V;NFIN
квартет	quarteto	квартет	quarteto	N;INAN;NOM;MASC;SG	N;MASC;SG
вину	culpa	вина	culpa	N;INAN;ACC;FEM;SG	N;FEM;SG
вину	culpabilidade	вина	culpabilidade	N;INAN;ACC;FEM;SG	N;FEM;SG
алжира	argelino	алжир	argelino	N;INAN;NOM;MASC;SG	N;MASC;SG
алжира	argelina	алжир	argelino	N;INAN;NOM;MASC;SG	N;FEM;SG
алжира	argélia	алжир	argélia	N;INAN;NOM;MASC;SG	N;FEM;SG
алжира	argélia	алжир	argélia	N;INAN;NOM;MASC;SG	N;FEM;SG
филип	felipe	филип	felipe	N;ANIM;NOM;MASC;SG	N;MASC;SG
филип	filipe	филип	filipe	N;ANIM;NOM;MASC;SG	N;MASC;SG
филип	filip	филип	filip	N;ANIM;NOM;MASC;SG	N;MASC;SG
квалификация	qualificação	квалификация	qualificação	N;INAN;NOM;FEM;SG	N;FEM;SG
квалификация	qualificação	квалификация	qualificação	N;INAN;NOM;FEM;SG	N;FEM;SG
организаторы	organizadores	организатор	organizador	N;ANIM;NOM;MASC;PL	N;MASC;PL
организаторы	organizadores	организатор	organizador	N;ANIM;NOM;MASC;PL	N;MASC;PL
организаторы	anfitriões	организатор	anfitrião	N;ANIM;NOM;MASC;PL	N;MASC;PL
организаторы	exércitos	организатор	exército	N;ANIM;NOM;MASC;PL	N;MASC;PL
переводить	traduza	переводить	traduzir	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
переводить	traduzir	переводить	traduzir	V;IPFV;NFIN;ACT	V;NFIN
переводить	traduz	переводить	traduzir	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
грамотности	literacia	грамотность	literacia	N;INAN;NOM;FEM;SG	N;FEM;SG
грамотности	alfabetização	грамотность	alfabetização	N;INAN;NOM;FEM;SG	N;FEM;SG
коллегами	colegas	коллега	colega	N;ANIM;INS;MASC;PL	N;MASC;PL
коллегами	colegas	коллега	colega	N;ANIM;INS;MASC;PL	N;MASC;PL
свод	redd	свод	redd	N;INAN;NOM;MASC;SG	N;MASC;SG
походы	caminhadas	поход	caminhada	N;INAN;NOM;MASC;PL	N;FEM;PL
моряков	marinheiros	моряк	marinheiro	N;ANIM;GEN;MASC;PL	N;MASC;PL
моряков	marítimos	моряк	marítimo	N;ANIM;GEN;MASC;PL	N;MASC;PL
моряков	marinheiros	моряк	marinheiro	N;ANIM;GEN;MASC;PL	N;MASC;PL
потеря	perda	потеря	perda	N;INAN;NOM;FEM;SG	N;FEM;SG
профессионально	profissionalmente	профессионально	profissionalmente	ADV	ADV
получен	recebida	получить	receber	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
получен	recebido	получить	receber	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
получен	recebeu	получить	receber	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
секрет	segredo	секрет	segredo	N;INAN;NOM;MASC;SG	N;MASC;SG
секрет	secret	секрет	secret	N;INAN;NOM;MASC;SG	N;MASC;SG
секрет	secreto	секрет	secreto	N;INAN;NOM;MASC;SG	N;MASC;SG
секрет	secreta	секрет	secreto	N;INAN;NOM;MASC;SG	N;FEM;SG
иерархии	hierarquias	иерархия	hierarquia	N;INAN;NOM;FEM;PL	N;FEM;PL
камеру	câmara	камера	câmara	N;INAN;ACC;FEM;SG	N;FEM;SG
камеру	camera	камера	camera	N;INAN;ACC;FEM;SG	N;FEM;SG
камеру	câmera	камера	câmera	N;INAN;ACC;FEM;SG	N;FEM;SG
сопровождал	acompanhada	сопровождать	acompanhar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
сопровождал	acompanhado	сопровождать	acompanhar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
сопровождал	acompanhou	сопровождать	acompanhar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
зимы	invernos	зима	inverno	N;INAN;NOM;FEM;PL	N;MASC;PL
гомель	gomel	гомель	gomel	N;INAN;NOM;MASC;SG	N;MASC;SG
чужой	alienígena	чужой	alienígenal	ADJ;NOM;MASC;SG	ADJ;MASC;SG
чужой	estranha	чужой	estranho	ADJ;NOM;MASC;SG	ADJ;FEM;SG
чужой	estranho	чужой	estranho	ADJ;NOM;MASC;SG	ADJ;MASC;SG
излучение	radiação	излучение	radiação	N;INAN;NOM;NEUT;SG	N;FEM;SG
принести	trazer	принести	trazer	V;PFV;NFIN;ACT	V;NFIN
принести	tragam	принести	trazer	V;PFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
принести	traga	принести	trazer	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
принести	traz	принести	trazer	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
методика	metodologia	методика	metodologia	N;INAN;NOM;FEM;SG	N;FEM;SG
семян	sementes	семя	semente	N;INAN;GEN;NEUT;PL	N;FEM;PL
прекращено	terminada	прекратить	terminar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
прекращено	descontinuado	прекратить	descontinuar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
прекращено	interrompido	прекратить	interromper	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
комплект	conjunto	комплект	conjunto	N;INAN;NOM;MASC;SG	N;MASC;SG
комплект	set	комплект	set	N;INAN;NOM;MASC;SG	N;MASC;SG
комплект	estojo	комплект	estojo	N;INAN;NOM;MASC;SG	N;MASC;SG
комплект	kit	комплект	kit	N;INAN;NOM;MASC;SG	N;MASC;SG
чэнь	chen	чэнь	chen	N;INAN;NOM;MASC;SG	N;MASC;SG
лоуренс	laurence	лоуренс	laurence	N;ANIM;NOM;MASC;SG	N;MASC;SG
лоуренс	lourenço	лоуренс	lourenço	N;ANIM;NOM;MASC;SG	N;MASC;SG
лоуренс	lourenço	лоуренс	lourenço	N;ANIM;NOM;MASC;SG	N;MASC;SG
лоуренс	lawrence	лоуренс	lawrence	N;ANIM;NOM;MASC;SG	N;MASC;SG
полицейские	tiras	полицейский	tira	N;ANIM;NOM;MASC;PL	N;FEM;PL
полицейские	polícias	полицейский	polícia	N;ANIM;NOM;MASC;PL	N;FEM;PL
утвержден	aprovada	утвердить	aprovar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
утвержден	aprovado	утвердить	aprovar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
префектуре	prefeitura	префектура	prefeitura	N;INAN;DAT;FEM;SG	N;FEM;SG
собственная	próprio	собственный	próprio	ADJ;NOM;FEM;SG	ADJ;MASC;SG
богиня	deusa	богиня	deusa	N;ANIM;NOM;FEM;SG	N;FEM;SG
проход	corredor	проход	corredor	N;INAN;NOM;MASC;SG	N;MASC;SG
проход	passagem	проход	passagem	N;INAN;NOM;MASC;SG	N;FEM;SG
рид	reid	рид	reid	N;ANIM;NOM;MASC;SG	N;MASC;SG
рид	palheta	рид	palheta	N;ANIM;NOM;MASC;SG	N;FEM;SG
рид	reed	рид	reed	N;ANIM;NOM;MASC;SG	N;MASC;SG
рид	cana	рид	cana	N;ANIM;NOM;MASC;SG	N;FEM;SG
аппараты	máquinas	аппарат	máquina	N;INAN;NOM;MASC;PL	N;FEM;PL
аппараты	maquinas	аппарат	maquina	N;INAN;NOM;MASC;PL	N;FEM;PL
созыв	convocação	созыв	convocação	N;INAN;NOM;MASC;SG	N;FEM;SG
мэттью	mathew	мэтт	mathew	N;ANIM;NOM;FEM;SG	N;MASC;SG
мэттью	matthew	мэтт	matthew	N;ANIM;NOM;FEM;SG	N;MASC;SG
мэттью	mateus	мэтт	mater	N;ANIM;NOM;FEM;SG	N;MASC;SG
замки	castelos	замок	castelo	N;INAN;NOM;MASC;PL	N;MASC;PL
замки	cadeados	замок	cadeado	N;INAN;NOM;MASC;PL	N;MASC;PL
замки	fechaduras	замок	fechadura	N;INAN;NOM;MASC;PL	N;FEM;PL
эрнест	ernest	эрнест	ernest	N;ANIM;NOM;MASC;SG	N;MASC;SG
эрнест	ernesto	эрнест	ernesto	N;ANIM;NOM;MASC;SG	N;MASC;SG
уверены	confiantes	уверенный	confiante	ADJ;PL	ADJ;MASC;PL
треугольник	triângulo	треугольник	triângulo	N;INAN;NOM;MASC;SG	N;MASC;SG
дональд	donald	дональд	donald	N;ANIM;NOM;MASC;SG	N;MASC;SG
автоматического	automático	автоматический	automático	ADJ;GEN;MASC;SG	ADJ;MASC;SG
автоматического	automática	автоматический	automático	ADJ;GEN;MASC;SG	ADJ;FEM;SG
мыши	ratos	мышь	rato	N;INAN;NOM;FEM;PL	N;MASC;PL
мыши	ratinhos	мышь	ratinho	N;INAN;NOM;FEM;PL	N;MASC;PL
лагерей	acampamentos	лагерь	acampamento	N;INAN;GEN;MASC;PL	N;MASC;PL
реабилитации	reabilitação	реабилитация	reabilitação	N;INAN;NOM;FEM;SG	N;FEM;SG
реабилитации	reabilitação	реабилитация	reabilitação	N;INAN;NOM;FEM;SG	N;FEM;SG
симона	simone	симон	simone	N;ANIM;NOM;FEM;SG	N;FEM;SG
симона	simona	симон	simona	N;ANIM;NOM;FEM;SG	N;FEM;SG
рик	rick	рик	rick	N;ANIM;NOM;MASC;SG	N;MASC;SG
рик	ric	рик	ric	N;ANIM;NOM;MASC;SG	N;MASC;SG
оригинальная	original	оригинальный	original	ADJ;NOM;FEM;SG	ADJ;MASC;SG
богатый	rico	богатый	rico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
богатый	rica	богатый	rico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
грэм	graeme	грэм	graeme	N;ANIM;NOM;MASC;SG	N;MASC;SG
грэм	graham	грэм	grahar	N;ANIM;NOM;MASC;SG	N;MASC;SG
необходимое	necessário	необходимый	necessário	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
необходимое	necessária	необходимый	necessário	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
призыв	contestação	призыв	contestação	N;INAN;NOM;MASC;SG	N;FEM;SG
призыв	apelação	призыв	apelação	N;INAN;NOM;MASC;SG	N;FEM;SG
призыв	apelo	призыв	apelo	N;INAN;NOM;MASC;SG	N;MASC;SG
призыв	recurso	призыв	recurso	N;INAN;NOM;MASC;SG	N;MASC;SG
чехов	chekhov	чех	chekhov	N;ANIM;NOM;MASC;SG	N;MASC;SG
чехов	chekov	чех	chekov	N;ANIM;NOM;MASC;SG	N;MASC;SG
ибрагим	ibrahim	ибрагим	ibrahim	N;ANIM;NOM;MASC;SG	N;MASC;SG
протокола	protocolo	протокол	protocolo	N;INAN;GEN;MASC;SG	N;MASC;SG
толедо	toledo	толедо	toledo	N;INAN;NOM;MASC;SG	N;MASC;SG
послов	embaixadores	посол	embaixador	N;ANIM;GEN;MASC;PL	N;MASC;PL
ходит	caminha	ходить	caminhar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
моисей	moses	мойся	mose	N;ANIM;NOM;MASC;SG	N;MASC;SG
моисей	moisés	мойся	moisés	N;ANIM;NOM;MASC;SG	N;MASC;SG
моисей	musa	мойся	musa	N;ANIM;NOM;MASC;SG	N;FEM;SG
предки	ancestrais	предок	ancestral	N;ANIM;NOM;MASC;PL	N;MASC;PL
предки	antepassados	предок	antepassado	N;ANIM;NOM;MASC;PL	N;MASC;PL
дайте	dar	дать	dar	V;PFV;IMP;PL;2;FIN;ACT	V;NFIN
записано	gravou	записать	gravar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
записано	gravado	записать	gravar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
записано	registrado	записать	registrar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
корень	raiz	корень	raiz	N;INAN;NOM;MASC;SG	N;FEM;SG
корень	root	корень	root	N;INAN;NOM;MASC;SG	N;MASC;SG
корень	raíz	корень	raíz	N;INAN;NOM;MASC;SG	N;FEM;SG
черный	negro	черный	negro	ADJ;NOM;MASC;SG	ADJ;MASC;SG
коллегой	contraparte	коллега	contraparte	N;ANIM;INS;MASC;SG	N;FEM;SG
коллегой	contrapartida	коллега	contrapartida	N;ANIM;INS;MASC;SG	N;FEM;SG
аполлон	apolo	аполлон	apolo	N;ANIM;NOM;MASC;SG	N;MASC;SG
аполлон	apollo	аполлон	apollo	N;ANIM;NOM;MASC;SG	N;MASC;SG
шансы	chances	шанс	chance	N;INAN;NOM;MASC;PL	N;FEM;PL
