que	это	que	это	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
adolescentes	подростки	adolescente	подросток	N;MASC;PL	N;ANIM;NOM;MASC;PL
adolescentes	подростки	adolescente	подросток	N;MASC;PL	N;ANIM;NOM;MASC;PL
adolescentes	подростков	adolescente	подросток	N;MASC;PL	N;ANIM;GEN;MASC;PL
gráficos	графики	gráfico	график	N;MASC;PL	N;INAN;NOM;MASC;PL
gráficos	диаграммы	gráfico	диаграмма	N;MASC;PL	N;INAN;NOM;FEM;PL
gráficos	графики	gráfico	график	N;MASC;PL	N;INAN;NOM;MASC;PL
arroz	рис	arroz	рис	N;MASC;SG	N;INAN;NOM;MASC;SG
enterro	захоронение	enterro	захоронение	N;MASC;SG	N;INAN;NOM;NEUT;SG
stuttgart	штутгарт	stuttgart	штутгарт	N;MASC;SG	N;INAN;NOM;MASC;SG
intensa	интенсивный	intenso	интенсивный	ADJ;FEM;SG	ADJ;NOM;MASC;SG
sentir	чувствовать	sentir	чувствовать	V;NFIN	V;IPFV;NFIN;ACT
sentir	чувствую	sentir	чувствовать	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
restaurante	ресторан	restaurante	ресторан	N;MASC;SG	N;INAN;NOM;MASC;SG
planetas	планет	planeta	планета	N;MASC;PL	N;INAN;GEN;FEM;PL
planetas	планеты	planeta	планета	N;MASC;PL	N;INAN;NOM;FEM;PL
únicos	уникальные	único	уникальный	ADJ;MASC;PL	ADJ;NOM;PL
suspensão	приостановление	suspensão	приостановление	N;FEM;SG	N;INAN;NOM;NEUT;SG
montagem	установка	montagem	установка	N;FEM;SG	N;INAN;NOM;FEM;SG
montagem	сборка	montagem	сборка	N;FEM;SG	N;INAN;NOM;FEM;SG
montagem	собрание	montagem	собрание	N;FEM;SG	N;INAN;NOM;NEUT;SG
montagem	ассамблея	montagem	ассамблея	N;FEM;SG	N;INAN;NOM;FEM;SG
montagem	монтаж	montagem	монтаж	N;FEM;SG	N;INAN;NOM;MASC;SG
recusa	отказ	recusa	отказ	N;FEM;SG	N;INAN;NOM;MASC;SG
félix	феликс	félix	феликс	N;MASC;SG	N;ANIM;NOM;MASC;SG
félix	феликс	félix	феликс	N;MASC;SG	N;ANIM;NOM;MASC;SG
félix	феликса	félix	феликс	N;MASC;SG	N;ANIM;ACC;MASC;SG
emergência	возникновение	emergência	возникновение	N;FEM;SG	N;INAN;NOM;NEUT;SG
emergência	появление	emergência	появление	N;FEM;SG	N;INAN;NOM;NEUT;SG
hélio	гелиос	hélio	гелиос	N;MASC;SG	N;INAN;NOM;MASC;SG
hélio	гелий	hélio	гелий	N;MASC;SG	N;INAN;NOM;MASC;SG
construídas	построенные	construir	строить	V;FEM;PL;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
construídas	построили	construir	строить	V;FEM;PL;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
summer	лето	summer	лето	N;MASC;SG	N;INAN;NOM;NEUT;SG
summer	саммер	summer	саммер	N;MASC;SG	N;INAN;NOM;FEM;SG
montenegro	черногория	montenegro	черногория	N;MASC;SG	N;INAN;NOM;FEM;SG
sombra	тень	sombra	тень	N;FEM;SG	N;INAN;NOM;FEM;SG
sombra	оттенок	sombra	оттенок	N;FEM;SG	N;INAN;NOM;MASC;SG
sombra	тень	sombra	тень	N;FEM;SG	N;INAN;NOM;FEM;SG
vaticano	ватикан	vaticano	ватикан	N;MASC;SG	N;INAN;NOM;MASC;SG
vaticano	ватикана	vaticano	ватикан	N;MASC;SG	N;INAN;GEN;MASC;SG
botão	кнопку	botão	кнопка	N;MASC;SG	N;INAN;ACC;FEM;SG
botão	кнопка	botão	кнопка	N;MASC;SG	N;INAN;NOM;FEM;SG
baker	бейкер	baker	бейкер	N;MASC;SG	N;ANIM;NOM;MASC;SG
escolheu	выбрала	escolher	выбрать	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
escolheu	выбрал	escolher	выбрать	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
beta	бета	beta	бета	N;MASC;SG	N;INAN;NOM;FEM;SG
permitido	разрешена	permitir	разрешить	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
permitido	допускается	permitir	допускать	V;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
permitido	разрешено	permitir	разрешить	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
permitido	допускается	permitir	допускать	V;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
permitido	разрешено	permitir	разрешить	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
anastácio	анастасий	anastácio	анастасия	N;MASC;SG	N;ANIM;NOM;MASC;SG
sucedeu	удалось	suceder	удаться	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;MID
sucedeu	преуспел	suceder	преуспеть	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
dinâmica	динамика	dinâmica	динамика	N;FEM;SG	N;INAN;NOM;FEM;SG
sentimento	ощущение	sentimento	ощущение	N;MASC;SG	N;INAN;NOM;NEUT;SG
sentimento	чувство	sentimento	чувство	N;MASC;SG	N;INAN;NOM;NEUT;SG
contagem	граф	contagem	граф	N;FEM;SG	N;ANIM;NOM;MASC;SG
contagem	отсчет	contagem	отсчет	N;FEM;SG	N;INAN;NOM;MASC;SG
contagem	подсчет	contagem	подсчет	N;FEM;SG	N;INAN;NOM;MASC;SG
heinrich	генрих	heinrich	генрих	N;MASC;SG	N;ANIM;NOM;MASC;SG
compositora	композитор	compositora	композитор	N;FEM;SG	N;ANIM;NOM;MASC;SG
parâmetro	параметр	parâmetro	параметр	N;MASC;SG	N;INAN;NOM;MASC;SG
violino	скрипка	violino	скрипка	N;MASC;SG	N;INAN;NOM;FEM;SG
patriarca	патриарх	patriarca	патриарх	N;MASC;SG	N;ANIM;NOM;MASC;SG
cristal	кристал	cristal	кристал	N;MASC;SG	N;INAN;NOM;MASC;SG
cristal	кристалл	cristal	кристалл	N;MASC;SG	N;INAN;NOM;MASC;SG
cristal	кристал	cristal	кристал	N;MASC;SG	N;INAN;NOM;MASC;SG
granada	гренада	granada	гренада	N;FEM;SG	N;INAN;NOM;FEM;SG
granada	гранада	granada	гранада	N;FEM;SG	N;INAN;NOM;FEM;SG
granada	граната	granada	граната	N;FEM;SG	N;INAN;NOM;FEM;SG
narrativa	повествование	narrativa	повествование	N;FEM;SG	N;INAN;NOM;NEUT;SG
narrativa	повествование	narrativa	повествование	N;FEM;SG	N;INAN;NOM;NEUT;SG
narrativa	рассказ	narrativa	рассказ	N;FEM;SG	N;INAN;NOM;MASC;SG
extrema	крайней	extremo	крайний	ADJ;FEM;SG	ADJ;INS;FEM;SG
extrema	крайняя	extremo	крайний	ADJ;FEM;SG	ADJ;NOM;FEM;SG
extrema	крайний	extremo	крайний	ADJ;FEM;SG	ADJ;NOM;MASC;SG
assunção	предположение	assunção	предположение	N;FEM;SG	N;INAN;NOM;NEUT;SG
assunção	допущение	assunção	допущение	N;FEM;SG	N;INAN;NOM;NEUT;SG
assunção	асунсьоне	assunção	асунсьон	N;FEM;SG	N;INAN;NOM;MASC;SG
transforma	поворачивается	transformar	поворачиваться	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;MID
transforma	преобразовать	transformar	преобразовывать	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
cristóvão	кристофера	cristóvão	кристофер	N;MASC;SG	N;ANIM;ACC;MASC;SG
cristóvão	кристофер	cristóvão	кристофер	N;MASC;SG	N;ANIM;NOM;MASC;SG
grant	грант	grant	грант	N;MASC;SG	N;INAN;NOM;MASC;SG
armênia	армения	armênia	армение	N;FEM;SG	N;INAN;NOM;FEM;SG
autora	автор	autora	автор	N;FEM;SG	N;ANIM;NOM;MASC;SG
rendeu	сдалась	render	сдаться	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;MID
rendeu	сдался	render	сдаться	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;MID
ocasionalmente	изредка	ocasionalmente	изредка	ADV	ADV
genebra	женева	genebra	женев	N;FEM;SG	N;INAN;NOM;MASC;SG
sementes	семена	semente	семя	N;FEM;PL	N;INAN;NOM;NEUT;PL
sementes	семена	semente	семя	N;FEM;PL	N;INAN;NOM;NEUT;PL
sementes	семян	semente	семя	N;FEM;PL	N;INAN;GEN;NEUT;PL
guanabara	гуанабара	guanabara	гуанабар	N;MASC;SG	N;INAN;NOM;FEM;SG
parker	паркер	parker	паркер	N;MASC;SG	N;ANIM;NOM;MASC;SG
repertório	справочника	repertório	справочник	N;MASC;SG	N;INAN;GEN;MASC;SG
separados	разделены	separar	разделить	V;MASC;PL;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
separados	отделить	separar	отделить	V;MASC;PL;V.PTCP	V;PFV;NFIN;ACT
avisos	предупреждения	aviso	предупреждение	N;MASC;PL	N;INAN;NOM;NEUT;PL
chefes	вождей	chefe	вождь	N;MASC;PL	N;ANIM;GEN;MASC;PL
chefes	начальники	chefe	начальник	N;MASC;PL	N;ANIM;NOM;MASC;PL
chefes	вожди	chefe	вождь	N;MASC;PL	N;ANIM;NOM;MASC;PL
chefes	боссов	chefe	босс	N;MASC;PL	N;ANIM;GEN;MASC;PL
chefes	боссы	chefe	босс	N;MASC;PL	N;ANIM;NOM;MASC;PL
chefes	начальники	chefe	начальник	N;MASC;PL	N;ANIM;NOM;MASC;PL
chefes	повара	chefe	повар	N;MASC;PL	N;ANIM;NOM;MASC;PL
chefes	головы	chefe	голова	N;MASC;PL	N;INAN;NOM;FEM;PL
produzidas	произведенные	produzir	произвести	V;FEM;PL;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
shakespeare	шекспир	shakespeare	шекспир	N;MASC;SG	N;ANIM;NOM;MASC;SG
poderosa	могущественный	poderoso	могущественный	ADJ;FEM;SG	ADJ;NOM;MASC;SG
poderosa	могучий	poderoso	могучий	ADJ;FEM;SG	ADJ;NOM;MASC;SG
poderosa	могущественный	poderoso	могущественный	ADJ;FEM;SG	ADJ;NOM;MASC;SG
poderosa	мощная	poderoso	мощный	ADJ;FEM;SG	ADJ;NOM;FEM;SG
poderosa	мощный	poderoso	мощный	ADJ;FEM;SG	ADJ;NOM;MASC;SG
voltando	возвращаю	voltar	возвращать	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
escrevendo	пишу	escrever	писать	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
escrevendo	писать	escrever	писать	V;V.MSDR	V;IPFV;NFIN;ACT
bobby	бобби	bobby	бобби	N;MASC;SG	N;ANIM;NOM;MASC;SG
regulares	регулярные	regular	регулярный	ADJ;MASC;PL	ADJ;NOM;PL
ocupada	занято	ocupar	занять	V;FEM;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ocupada	занят	ocupar	занять	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
ocupada	занята	ocupar	занять	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
ocupada	занято	ocupar	занять	V;FEM;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
cantou	пел	cantar	петь	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cantou	пела	cantar	петь	V;IND;SG;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
perguntas	вопросы	pergunta	вопрос	N;FEM;PL	N;INAN;NOM;MASC;PL
fighter	боец	fighter	боец	N;MASC;SG	N;ANIM;NOM;MASC;SG
vereadores	советники	vereador	советник	N;MASC;PL	N;ANIM;NOM;MASC;PL
diagnóstico	диагностика	diagnóstico	диагностика	N;MASC;SG	N;INAN;NOM;FEM;SG
diagnóstico	диагностика	diagnóstico	диагностика	N;MASC;SG	N;INAN;NOM;FEM;SG
diagnóstico	диагноз	diagnóstico	диагноз	N;MASC;SG	N;INAN;NOM;MASC;SG
diagnóstico	диагностика	diagnóstico	диагностика	N;MASC;SG	N;INAN;NOM;FEM;SG
estável	стабильный	estável	стабильный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
estável	стабильная	estável	стабильный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
estável	стабильной	estável	стабильный	ADJ;MASC;SG	ADJ;INS;FEM;SG
estável	стабильное	estável	стабильный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
entendimento	понимание	entendimento	понимание	N;MASC;SG	N;INAN;NOM;NEUT;SG
entendimento	взаимопонимание	entendimento	взаимопонимание	N;MASC;SG	N;INAN;NOM;NEUT;SG
entendimento	понимания	entendimento	понимание	N;MASC;SG	N;INAN;GEN;NEUT;SG
curva	кривой	curvo	кривой	N;FEM;SG	N;INAN;NOM;MASC;SG
curva	кривая	curvo	кривая	N;FEM;SG	N;INAN;NOM;FEM;SG
feridos	потерпевшие	ferir	потерпевший	V;MASC;PL;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;ACT
feridos	ранены	ferir	ранить	V;MASC;PL;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
feridos	ранены	ferir	ранить	V;MASC;PL;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
tesouro	сокровище	tesouro	сокровище	N;MASC;SG	N;INAN;NOM;NEUT;SG
tesouro	клад	tesouro	клад	N;MASC;SG	N;INAN;NOM;MASC;SG
tesouro	казначейство	tesouro	казначейство	N;MASC;SG	N;INAN;NOM;NEUT;SG
edgar	эдгар	edgar	эдгар	N;MASC;SG	N;ANIM;NOM;MASC;SG
baltimore	балтимор	baltimore	балтимор	N;MASC;SG	N;INAN;NOM;MASC;SG
baltimore	балтиморе	baltimore	балтимор	N;MASC;SG	N;INAN;NOM;MASC;SG
ronaldo	роналду	ronaldo	роналд	N;MASC;SG	N;ANIM;NOM;MASC;SG
participando	участвующие	participar	участвовать	V;V.MSDR	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
participando	участвовавшие	participar	участвовать	V;V.MSDR	V;IPFV;NOM;PL;PST;V.PTCP;ACT
participando	участвующих	participar	участвовать	V;V.MSDR	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
seco	сухая	seco	сухой	ADJ;MASC;SG	ADJ;NOM;FEM;SG
seco	сухой	seco	сухой	ADJ;MASC;SG	ADJ;NOM;MASC;SG
parques	парки	parque	парк	N;MASC;PL	N;INAN;NOM;MASC;PL
parques	парков	parque	парк	N;MASC;PL	N;INAN;GEN;MASC;PL
harmonia	гармонию	harmonia	гармония	N;FEM;SG	N;INAN;ACC;FEM;SG
harmonia	гармония	harmonia	гармония	N;FEM;SG	N;INAN;NOM;FEM;SG
substituiu	заменена	substituir	заменить	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;PST;V.PTCP;PASS
síntese	синтез	síntese	синтез	N;FEM;SG	N;INAN;NOM;MASC;SG
síntese	обобщение	síntese	обобщение	N;FEM;SG	N;INAN;NOM;NEUT;SG
síntese	резюме	síntese	резюме	N;FEM;SG	N;INAN;NOM;MASC;SG
síntese	сводка	síntese	сводка	N;FEM;SG	N;INAN;NOM;FEM;SG
versos	стихи	verso	стихи	N;MASC;PL	N;INAN;NOM;MASC;PL
versos	знамения	verso	знамение	N;MASC;PL	N;INAN;NOM;NEUT;PL
taxas	ставки	taxa	ставка	N;FEM;PL	N;INAN;NOM;FEM;PL
taxas	сборы	taxa	сбор	N;FEM;PL	N;INAN;NOM;MASC;PL
dedicar	посвятить	dedicar	посвятить	V;NFIN	V;PFV;NFIN;ACT
dedicar	посвятить	dedicar	посвятить	V;NFIN	V;PFV;NFIN;ACT
dedicar	уделять	dedicar	уделять	V;NFIN	V;IPFV;NFIN;ACT
externo	внешнее	externo	внешний	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
externo	внешняя	externo	внешний	ADJ;MASC;SG	ADJ;NOM;FEM;SG
externo	внешний	externo	внешний	ADJ;MASC;SG	ADJ;NOM;MASC;SG
outono	осень	outono	осень	N;MASC;SG	N;INAN;NOM;FEM;SG
outono	осень	outono	осень	N;MASC;SG	N;INAN;NOM;FEM;SG
outono	падение	outono	падение	N;MASC;SG	N;INAN;NOM;NEUT;SG
outono	осенью	outono	осень	N;MASC;SG	N;INAN;INS;FEM;SG
hamburgo	гамбург	hamburgo	гамбург	N;MASC;SG	N;INAN;NOM;MASC;SG
oração	молитва	oração	молитва	N;FEM;SG	N;INAN;NOM;FEM;SG
oração	молитву	oração	молитва	N;FEM;SG	N;INAN;ACC;FEM;SG
oração	молитва	oração	молитва	N;FEM;SG	N;INAN;NOM;FEM;SG
numerosas	многочисленные	numeroso	многочисленный	ADJ;FEM;PL	ADJ;NOM;PL
fita	кассета	fita	кассета	N;FEM;SG	N;INAN;NOM;FEM;SG
fita	лента	fita	лента	N;FEM;SG	N;INAN;NOM;FEM;SG
fita	ленту	fita	лента	N;FEM;SG	N;INAN;ACC;FEM;SG
fita	лента	fita	лента	N;FEM;SG	N;INAN;NOM;FEM;SG
componente	компонент	componente	компонент	N;MASC;SG	N;INAN;NOM;MASC;SG
fotografias	фотографии	fotografia	фотография	N;FEM;PL	N;INAN;NOM;FEM;PL
fotografias	фотографии	fotografia	фотография	N;FEM;PL	N;INAN;NOM;FEM;PL
fotografias	рисунки	fotografia	рисунок	N;FEM;PL	N;INAN;NOM;MASC;PL
fotografias	фотографии	fotografia	фотография	N;FEM;PL	N;INAN;NOM;FEM;PL
fotografias	картинки	fotografia	картинка	N;FEM;PL	N;INAN;NOM;FEM;PL
cronologia	хронике	cronologia	хроника	N;FEM;SG	N;INAN;DAT;FEM;SG
cronologia	хроника	cronologia	хроника	N;FEM;SG	N;INAN;NOM;FEM;SG
popularmente	всенародно	popularmente	всенародно	ADV	ADV
mma	мма	mma	мма	N;MASC;SG	N;INAN;NOM;MASC;SG
reputação	репутацию	reputação	репутация	N;FEM;SG	N;INAN;ACC;FEM;SG
reputação	репутация	reputação	репутация	N;FEM;SG	N;INAN;NOM;FEM;SG
férias	каникулы	férias	каникулы	N;FEM;PL	N;INAN;NOM;FEM;PL
férias	праздники	férias	праздник	N;FEM;PL	N;INAN;NOM;MASC;PL
físicos	физики	físico	физика	N;MASC;PL	N;ANIM;NOM;MASC;PL
júpiter	юпитер	júpiter	юпитер	N;MASC;SG	N;INAN;NOM;MASC;SG
projetado	разработан	projetar	разработать	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
projetado	разработано	projetar	разработать	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
significativo	значимый	significativo	значимый	ADJ;MASC;SG	ADJ;NOM;MASC;SG
significativo	существенное	significativo	существенный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
significativo	значительное	significativo	значительный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
significativo	значительный	significativo	значительный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
acadêmicos	ученые	acadêmico	ученый	N;MASC;PL	N;ANIM;NOM;MASC;PL
acadêmicos	ученых	acadêmico	ученый	N;MASC;PL	N;ANIM;GEN;MASC;PL
acadêmicos	ученые	acadêmico	ученый	N;MASC;PL	N;ANIM;NOM;MASC;PL
emissão	трансляция	emissão	трансляция	N;FEM;SG	N;INAN;NOM;FEM;SG
emissão	вещание	emissão	вещание	N;FEM;SG	N;INAN;NOM;NEUT;SG
emissão	выдача	emissão	выдача	N;FEM;SG	N;INAN;NOM;FEM;SG
paquistão	пакистана	paquistão	пакистан	N;MASC;SG	N;INAN;GEN;MASC;SG
paquistão	пакистан	paquistão	пакистан	N;MASC;SG	N;INAN;NOM;MASC;SG
procurando	смотрю	procurar	смотреть	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
procurando	ищу	procurar	искать	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
joel	джоэл	joel	джоэл	N;MASC;SG	N;ANIM;NOM;MASC;SG
suicídio	самоубийство	suicídio	самоубийство	N;MASC;SG	N;INAN;NOM;NEUT;SG
abraços	объятия	abraço	объятие	N;MASC;PL	N;INAN;NOM;NEUT;PL
lutadores	борцы	lutador	борец	N;MASC;PL	N;ANIM;NOM;MASC;PL
lutadores	бойцы	lutador	боец	N;MASC;PL	N;ANIM;NOM;MASC;PL
lutadores	бойцов	lutador	боец	N;MASC;PL	N;ANIM;GEN;MASC;PL
jennifer	дженифер	jennifer	дженифер	N;FEM;SG	N;ANIM;NOM;FEM;SG
jennifer	дженнифер	jennifer	дженнифер	N;FEM;SG	N;ANIM;NOM;FEM;SG
finanças	финансы	finanças	финансы	N;FEM;PL	N;INAN;NOM;MASC;PL
finanças	финансы	finanças	финансы	N;FEM;PL	N;INAN;NOM;MASC;PL
pioneiro	пионер	pioneiro	пионер	N;MASC;SG	N;ANIM;NOM;MASC;SG
bottom	низ	bottom	низ	N;MASC;SG	N;INAN;NOM;MASC;SG
bottom	дно	bottom	дно	N;MASC;SG	N;INAN;NOM;NEUT;SG
tennessee	теннесси	tennessear	теннесси	N;MASC;SG	N;INAN;NOM;MASC;SG
diminuição	уменьшение	diminuição	уменьшение	N;FEM;SG	N;INAN;NOM;NEUT;SG
diminuição	сокращение	diminuição	сокращение	N;FEM;SG	N;INAN;NOM;NEUT;SG
diminuição	уменьшение	diminuição	уменьшение	N;FEM;SG	N;INAN;NOM;NEUT;SG
compromisso	компромисс	compromisso	компромисс	N;MASC;SG	N;INAN;NOM;MASC;SG
compromisso	компромисса	compromisso	компромисс	N;MASC;SG	N;INAN;GEN;MASC;SG
compromisso	обязательство	compromisso	обязательство	N;MASC;SG	N;INAN;NOM;NEUT;SG
compromisso	приверженность	compromisso	приверженность	N;MASC;SG	N;INAN;NOM;FEM;SG
baden	баден	baden	бадный	N;MASC;SG	N;INAN;NOM;MASC;SG
complexidade	сложность	complexidade	сложность	N;FEM;SG	N;INAN;NOM;FEM;SG
sean	шон	sean	шон	N;MASC;SG	N;ANIM;NOM;MASC;SG
voos	полеты	voo	полет	N;MASC;PL	N;INAN;NOM;MASC;PL
voos	рейсы	voo	рейс	N;MASC;PL	N;INAN;NOM;MASC;PL
turistas	туристов	turista	турист	N;MASC;PL	N;ANIM;GEN;MASC;PL
turistas	туристы	turista	турист	N;MASC;PL	N;ANIM;NOM;MASC;PL
