los	os	él	o	PRO;ACC;MASC;PL;3	PRO;ACC;MASC;PL;3
portero	zelador	portero	zelador	N;MASC;SG	N;MASC;SG
portero	porteiro	portero	porteiro	N;MASC;SG	N;MASC;SG
portero	goleiro	portero	goleiro	N;MASC;SG	N;MASC;SG
portero	carregador	portero	carregador	N;MASC;SG	N;MASC;SG
portero	porteiro	portero	porteiro	N;MASC;SG	N;MASC;SG
portero	porter	portero	porter	N;MASC;SG	N;MASC;SG
característico	característico	característico	característico	ADJ;MASC;SG	ADJ;MASC;SG
latin	latim	latin	latim	N	N;MASC;SG
latin	latino	latin	latino	N	N;MASC;SG
latin	latinos	latin	latino	N	N;MASC;PL
latin	latina	latin	latino	N	N;FEM;SG
escasa	escassa	escaso	escasso	ADJ;FEM;SG	ADJ;FEM;SG
escasa	escasso	escaso	escasso	ADJ;FEM;SG	ADJ;MASC;SG
escasa	escassa	escaso	escasso	ADJ;FEM;SG	ADJ;FEM;SG
aplicar	aplicar	aplicar	aplicar	V;NFIN	V;NFIN
aplicar	aplique	aplicar	aplique	V;NFIN	V;SBJV;SG;3;PRS;FIN
perfectamente	perfeitamente	perfectamente	perfeitamente	ADV	ADV
diablo	diabo	diablo	diabo	N;MASC;SG	N;MASC;SG
diablo	devil	diablo	devil	N;MASC;SG	N;MASC;SG
diablo	demônio	diablo	demônio	N;MASC;SG	N;MASC;SG
diablo	diablo	diablo	diablo	N;MASC;SG	N;MASC;SG
repertorio	repertório	repertorio	repertório	N;MASC;SG	N;MASC;SG
repertorio	repertório	repertorio	repertório	N;MASC;SG	N;MASC;SG
viviendo	vivendo	vivir	viver	V;V.MSDR	V;V.MSDR
viviendo	viver	vivir	viver	V;V.MSDR	V;NFIN
java	java	java	java	N;MASC;SG	N;MASC;SG
transferencia	transfer	transferencia	transfer	N;FEM;SG	N;MASC;SG
transferencia	transferência	transferencia	transferência	N;FEM;SG	N;FEM;SG
quinteto	quinteto	quinteto	quinteto	N;MASC;SG	N;MASC;SG
reconocer	reconhecer	reconocer	reconhecer	V;NFIN	V;NFIN
reconocer	reconhecem	reconocer	reconhecer	V;NFIN	V;IND;PL;3;PRS;FIN
reconocer	reconhecer	reconocer	reconhecer	V;NFIN	V;NFIN
reconocer	reconhece	reconocer	reconhecer	V;NFIN	V;IND;SG;3;PRS;FIN
reconocer	reconhecer	reconocer	reconhecer	V;NFIN	V;NFIN
reconocer	reconhecendo	reconocer	reconhecer	V;NFIN	V;V.MSDR
reconocer	reconhecer	reconocer	reconhecer	V;NFIN	V;NFIN
reconocer	reconhece	reconocer	reconhecer	V;NFIN	V;IND;SG;3;PRS;FIN
intérpretes	artistas	intérprete	artista	N;PL	N;MASC;PL
intérpretes	interpretes	intérprete	interprete	N;PL	N;MASC;PL
intérpretes	intérpretes	intérprete	intérprete	N;PL	N;MASC;PL
llena	cheia	lleno	cheio	ADJ;FEM;SG	ADJ;FEM;SG
llena	plena	lleno	pleno	ADJ;FEM;SG	ADJ;FEM;SG
llena	pleno	lleno	pleno	ADJ;FEM;SG	ADJ;MASC;SG
llena	cheio	lleno	cheio	ADJ;FEM;SG	ADJ;MASC;SG
jueces	juízes	juez	juíz	N;PL	N;MASC;PL
jueces	juizes	juez	juiz	N;PL	N;MASC;PL
alcohol	álcool	alcohol	álcool	N;MASC;SG	N;MASC;SG
alcohol	alcool	alcohol	alcool	N;MASC;SG	N;MASC;SG
alcohol	alcoólica	alcohol	alcoólico	N;MASC;SG	N;FEM;SG
alcohol	alcoólatra	alcohol	alcoólatra	N;MASC;SG	N;MASC;SG
alcohol	alcoólico	alcohol	alcoólico	N;MASC;SG	N;MASC;SG
cubano	cubana	cubano	cubano	N;MASC;SG	N;FEM;SG
cubano	cubano	cubano	cubano	N;MASC;SG	N;MASC;SG
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	N;FEM;SG
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	N;FEM;SG
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	N;FEM;SG
beatriz	beatrix	beatriz	beatrix	N;FEM;SG	N;FEM;SG
estable	estável	estable	estável	ADJ;SG	ADJ;MASC;SG
entera	inteiro	entero	inteiro	ADJ;FEM;SG	ADJ;MASC;SG
entera	inteiro	entero	inteiro	ADJ;FEM;SG	ADJ;MASC;SG
subir	carregar	subir	carregar	V;NFIN	V;NFIN
subir	sobe	subir	subir	V;NFIN	V;IND;SG;3;PRS;FIN
subir	subir	subir	subir	V;NFIN	V;NFIN
subir	escalar	subir	escalar	V;NFIN	V;NFIN
uci	uci	uci	uci	N;SG	N;MASC;SG
uci	uti	uci	utir	N;SG	N;FEM;SG
uci	uci	uci	uci	N;SG	N;MASC;SG
concesión	concessão	concesión	concessão	N;FEM;SG	N;FEM;SG
concesión	concessão	concesión	concessão	N;FEM;SG	N;FEM;SG
arqueología	arqueologia	arqueología	arqueologia	N;FEM;SG	N;FEM;SG
arqueología	arqueologia	arqueología	arqueologia	N;FEM;SG	N;FEM;SG
alimento	alimentação	alimento	alimentação	N;MASC;SG	N;FEM;SG
alimento	alimento	alimento	alimento	N;MASC;SG	N;MASC;SG
alimento	comida	alimento	comida	N;MASC;SG	N;FEM;SG
alimento	feed	alimento	feed	N;MASC;SG	N;MASC;SG
corre	executar	correr	executar	V;IND;SG;3;PRS;FIN	V;NFIN
corre	correr	correr	correr	V;IND;SG;3;PRS;FIN	V;NFIN
corre	corre	correr	correr	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
praga	praga	praga	praga	N;MASC;SG	N;FEM;SG
tigre	tiger	tigre	tiger	N;MASC;SG	N;MASC;SG
tigre	tigresa	tigre	tigresa	N;MASC;SG	N;FEM;SG
tigre	tigre	tigre	tigre	N;MASC;SG	N;MASC;SG
tigre	tigre	tigre	tigre	N;MASC;SG	N;MASC;SG
linux	linux	linux	linux	N;MASC;SG	N;MASC;SG
light	light	light	light	N	N;MASC;SG
light	luz	light	luz	N	N;FEM;SG
protesta	protesto	protesta	protesto	N;FEM;SG	N;MASC;SG
educativo	educacional	educativo	educacional	ADJ;MASC;SG	ADJ;MASC;SG
educativo	educativo	educativo	educativo	ADJ;MASC;SG	ADJ;MASC;SG
detener	parar	detener	parar	V;NFIN	V;NFIN
detener	pára	detener	parar	V;NFIN	V;IND;SG;3;PRS;FIN
responde	responde	responder	responder	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
responde	responder	responder	responder	V;IND;SG;3;PRS;FIN	V;NFIN
lyon	lyon	lyon	lyon	N;MASC;SG	N;MASC;SG
lyon	lyons	lyon	lyom	N;MASC;SG	N;MASC;SG
celebran	celebrar	celebrar	celebrar	V;IND;PL;3;PRS;FIN	V;NFIN
celebran	comemorar	celebrar	comemorar	V;IND;PL;3;PRS;FIN	V;NFIN
palo	pau	palo	pau	N;MASC;SG	N;MASC;SG
palo	stick	palo	stick	N;MASC;SG	N;MASC;SG
palo	palo	palo	palo	N;MASC;SG	N;MASC;SG
varía	variar	variar	variar	V;IND;SG;3;PRS;FIN	V;NFIN
varía	varia	variar	variar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cat	gato	cat	gato	N	N;MASC;SG
cat	gata	cat	gata	N	N;FEM;SG
ondas	ondas	onda	ondas	N;FEM;PL	N;FEM;PL
protestas	protestos	protesta	protesto	N;FEM;PL	N;MASC;PL
protestas	protestos	protesta	protesto	N;FEM;PL	N;MASC;PL
manteniendo	mantendo	mantener	manter	V;V.MSDR	V;V.MSDR
manteniendo	manter	mantener	manter	V;V.MSDR	V;NFIN
manteniendo	mantendo	mantener	manter	V;V.MSDR	V;V.MSDR
abundante	abundante	abundante	abundante	ADJ;SG	ADJ;MASC;SG
abundante	abundante	abundante	abundante	ADJ;SG	ADJ;MASC;SG
altamente	altamente	altamente	altamente	ADV	ADV
conservatorio	conservatório	conservatorio	conservatório	N;MASC;SG	N;MASC;SG
conservatorio	conservatório	conservatorio	conservatório	N;MASC;SG	N;MASC;SG
correcta	correcta	correcto	correcto	ADJ;FEM;SG	ADJ;FEM;SG
correcta	correto	correcto	correto	ADJ;FEM;SG	ADJ;MASC;SG
colonización	colonização	colonización	colonização	N;FEM;SG	N;FEM;SG
colonización	colonização	colonización	colonização	N;FEM;SG	N;FEM;SG
islandia	islandesa	islandia	islandês	ADJ;FEM;SG	ADJ;FEM;SG
controversia	litígio	controversia	litígio	N;FEM;SG	N;MASC;SG
controversia	contestação	controversia	contestação	N;FEM;SG	N;FEM;SG
controversia	disputa	controversia	disputa	N;FEM;SG	N;FEM;SG
controversia	controvérsia	controversia	controvérsia	N;FEM;SG	N;FEM;SG
controversia	polêmica	controversia	polêmica	N;FEM;SG	N;FEM;SG
incorporación	incorporação	incorporación	incorporação	N;FEM;SG	N;FEM;SG
diseñador	desenhador	diseñador	desenhador	N;MASC;SG	N;MASC;SG
diseñador	designer	diseñador	designer	N;MASC;SG	N;MASC;SG
diseñador	desenhista	diseñador	desenhista	N;MASC;SG	N;MASC;SG
diseñador	estilista	diseñador	estilista	N;MASC;SG	N;MASC;SG
tarjeta	card	tarjeta	card	N;FEM;SG	N;MASC;SG
tarjeta	cartão	tarjeta	cartão	N;FEM;SG	N;MASC;SG
oklahoma	oklahoma	oklahoma	oklahoma	N;MASC;SG	N;MASC;SG
orlando	orlando	orlar	orlar	V;V.MSDR	V;V.MSDR
anillos	argolas	anillo	argola	N;MASC;PL	N;FEM;PL
anillos	anéis	anillo	anel	N;MASC;PL	N;MASC;PL
leyendas	legendas	leyenda	legenda	N;FEM;PL	N;FEM;PL
leyendas	lendas	leyenda	lenda	N;FEM;PL	N;FEM;PL
arenas	arenas	arena	arenas	N;FEM;PL	N;FEM;PL
arenas	areias	arena	areio	N;FEM;PL	N;FEM;PL
morgan	morgan	morgar	morgan	N;MASC;SG	N;MASC;SG
morgan	morgana	morgar	morgana	N;MASC;SG	N;FEM;SG
contribución	contributo	contribución	contributo	N;FEM;SG	N;MASC;SG
contribución	contribuição	contribución	contribuição	N;FEM;SG	N;FEM;SG
banderas	banners	bandera	banner	N;FEM;PL	N;MASC;PL
banderas	bandeiras	bandera	bandeira	N;FEM;PL	N;FEM;PL
banderas	bandeiras	bandera	bandeira	N;FEM;PL	N;FEM;PL
originario	originário	originario	originário	ADJ;MASC;SG	ADJ;MASC;SG
acb	acb	acb	acb	N;FEM;SG	N;FEM;SG
acb	cpf	acb	cpf	N;FEM;SG	N;MASC;SG
voluntarios	voluntários	voluntario	voluntário	N;MASC;PL	N;MASC;PL
voluntarios	voluntárias	voluntario	voluntário	N;MASC;PL	N;FEM;PL
voluntarios	voluntários	voluntario	voluntário	N;MASC;PL	N;MASC;PL
germán	germán	germán	germán	N;MASC;SG	N;MASC;SG
germán	germain	germán	germain	N;MASC;SG	N;MASC;SG
vegetal	vegetal	vegetal	vegetal	ADJ;SG	ADJ;MASC;SG
versos	versos	verso	verso	N;MASC;PL	N;MASC;PL
versos	versículos	verso	versículo	N;MASC;PL	N;MASC;PL
indicar	indique	indicar	indique	V;NFIN	V;SBJV;SG;3;PRS;FIN
indicar	indiquem	indicar	indiquir	V;NFIN	V;SBJV;PL;3;PRS;FIN
indicar	indicar	indicar	indicar	V;NFIN	V;NFIN
transportes	transportes	transporte	transporte	N;MASC;PL	N;MASC;PL
transportes	transportes	transporte	transporte	N;MASC;PL	N;MASC;PL
compró	comprou	comprar	comprar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
compró	comprada	comprar	comprar	V;IND;SG;3;PST;FIN	V;FEM;SG;V.PTCP
compró	comprado	comprar	comprar	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
sustitución	substituição	sustitución	substituição	N;FEM;SG	N;FEM;SG
sustitución	substituto	sustitución	substituto	N;FEM;SG	N;MASC;SG
sustitución	substituição	sustitución	substituição	N;FEM;SG	N;FEM;SG
distinciones	honras	distinción	honra	N;FEM;PL	N;FEM;PL
distinciones	distinções	distinción	distinção	N;FEM;PL	N;FEM;PL
literalmente	literalmente	literalmente	literalmente	ADV	ADV
emisiones	transmissões	emisión	transmissão	N;FEM;PL	N;FEM;PL
emisiones	emissões	emisión	emissão	N;FEM;PL	N;FEM;PL
emisiones	emissões	emisión	emissão	N;FEM;PL	N;FEM;PL
supuestamente	pretensamente	supuestamente	pretensamente	ADV	ADV
supuestamente	supostamente	supuestamente	supostamente	ADV	ADV
supuestamente	supostamente	supuestamente	supostamente	ADV	ADV
supuestamente	pretensamente	supuestamente	pretensamente	ADV	ADV
supuestamente	alegadamente	supuestamente	alegadamente	ADV	ADV
western	ocidental	western	ocidental	N;MASC;SG	N;FEM;SG
western	western	western	western	N;MASC;SG	N;MASC;SG
western	oeste	western	oeste	N;MASC;SG	N;MASC;SG
destinos	destinos	destino	destino	N;MASC;PL	N;MASC;PL
partidarios	partidários	partidario	partidário	N;MASC;PL	N;MASC;PL
partidarios	apoiantes	partidario	apoiante	N;MASC;PL	N;MASC;PL
partidarios	apoiadores	partidario	apoiador	N;MASC;PL	N;MASC;PL
partidarios	adeptos	partidario	adepto	N;MASC;PL	N;MASC;PL
urss	urss	urss	ur	N;FEM;SG	N;FEM;SG
reacciones	reacções	reacción	reacção	N;FEM;PL	N;FEM;PL
reacciones	reações	reacción	reação	N;FEM;PL	N;FEM;PL
challenger	challenger	challenger	challenger	N;MASC;SG	N;MASC;SG
queso	queijo	queso	queijo	N;MASC;SG	N;MASC;SG
leopoldo	leopold	leopoldo	leopolder	N;MASC;SG	N;MASC;SG
leopoldo	leopoldo	leopoldo	leopolder	N;MASC;SG	N;MASC;SG
leopoldo	leopoldo	leopoldo	leopolder	N;MASC;SG	N;MASC;SG
externo	externo	externo	externo	ADJ;MASC;SG	ADJ;MASC;SG
silvestre	selvagem	silvestre	selvagem	ADJ;SG	ADJ;MASC;SG
inca	inca	inca	inco	N;MASC;SG	N;MASC;SG
identificar	identifique	identificar	identifiqar	V;NFIN	V;SBJV;SG;3;PRS;FIN
identificar	identificar	identificar	identificar	V;NFIN	V;NFIN
identificar	identifica	identificar	identificar	V;NFIN	V;IND;SG;3;PRS;FIN
identificar	identificando	identificar	identificar	V;NFIN	V;V.MSDR
identificar	identificar	identificar	identificar	V;NFIN	V;NFIN
narra	narra	narrar	narro	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
hip	hip	hip	hip	N;MASC;SG	N;MASC;SG
hip	quadril	hip	quadril	N;MASC;SG	N;MASC;SG
hip	anca	hip	ancar	N;MASC;SG	N;FEM;SG
smiths	smiths	smith	smith	N	N;MASC;PL
concilio	concílio	concilio	concílio	N;MASC;SG	N;MASC;SG
concilio	conselho	concilio	conselho	N;MASC;SG	N;MASC;SG
escuchar	ouvir	escuchar	ouvir	V;NFIN	V;NFIN
escuchar	escutar	escuchar	escutar	V;NFIN	V;NFIN
escuchar	ouvindo	escuchar	ouvir	V;NFIN	V;V.MSDR
escuchar	escutando	escuchar	escutar	V;NFIN	V;V.MSDR
escuchar	ouvir	escuchar	ouvir	V;NFIN	V;NFIN
escuchar	ouça	escuchar	ouçar	V;NFIN	V;SBJV;SG;3;PRS;FIN
escuchar	ouve	escuchar	ouvir	V;NFIN	V;IND;SG;3;PRS;FIN
hop	lúpulo	hop	lúpulo	N;MASC;SG	N;MASC;SG
hop	hop	hop	hop	N;MASC;SG	N;MASC;SG
legales	legais	legal	legal	ADJ;PL	ADJ;MASC;PL
pelota	bola	pelota	bola	N;FEM;SG	N;FEM;SG
pelota	ball	pelota	ball	N;FEM;SG	N;MASC;SG
gráficos	gráficos	gráfico	gráfico	N;MASC;PL	N;MASC;PL
gráficos	grafos	gráfico	grafo	N;MASC;PL	N;MASC;PL
gráficos	gráficos	gráfico	gráfico	N;MASC;PL	N;MASC;PL
gráficos	gráficos	gráfico	gráfico	N;MASC;PL	N;MASC;PL
gráficos	paradas	gráfico	parada	N;MASC;PL	N;FEM;PL
gráficos	gráficos	gráfico	gráfico	N;MASC;PL	N;MASC;PL
taiwán	taiwan	taiwán	taiwan	N;MASC;SG	N;MASC;SG
taiwán	formosa	taiwán	formoso	N;MASC;SG	N;FEM;SG
taiwán	taiwan	taiwán	taiwan	N;MASC;SG	N;MASC;SG
tercio	tercio	tercio	tercio	N;MASC;SG	N;MASC;SG
natación	nado	natación	nado	N;FEM;SG	N;MASC;SG
natación	natação	natación	natação	N;FEM;SG	N;FEM;SG
natación	natação	natación	natação	N;FEM;SG	N;FEM;SG
frases	frases	frase	frase	N;FEM;PL	N;FEM;PL
frases	cotações	frase	cotação	N;FEM;PL	N;FEM;PL
frases	citações	frase	citação	N;FEM;PL	N;FEM;PL
frases	aspas	frase	aspa	N;FEM;PL	N;FEM;PL
frases	frases	frase	frase	N;FEM;PL	N;FEM;PL
frases	sentenças	frase	sentença	N;FEM;PL	N;FEM;PL
entregó	entregou	entregar	entregar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
entregó	entregue	entregar	entregar	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
anuncio	anuncio	anuncio	anuncio	N;MASC;SG	N;MASC;SG
anuncio	anúncio	anuncio	anúncio	N;MASC;SG	N;MASC;SG
anuncio	anúncio	anuncio	anúncio	N;MASC;SG	N;MASC;SG
anuncio	anúncio	anuncio	anúncio	N;MASC;SG	N;MASC;SG
anuncio	propaganda	anuncio	propaganda	N;MASC;SG	N;FEM;SG
anuncio	publicidade	anuncio	publicidade	N;MASC;SG	N;FEM;SG
tubo	tubo	tubo	tubo	N;MASC;SG	N;MASC;SG
tubo	cano	tubo	cano	N;MASC;SG	N;MASC;SG
tubo	cachimbo	tubo	cachimbo	N;MASC;SG	N;MASC;SG
tubo	pipe	tubo	pipe	N;MASC;SG	N;MASC;SG
tubo	tubo	tubo	tubo	N;MASC;SG	N;MASC;SG
tubo	tube	tubo	tube	N;MASC;SG	N;MASC;SG
flamenco	flamenco	flamenco	flamenco	N;MASC;SG	N;MASC;SG
flamenco	flamingo	flamenco	flamingo	N;MASC;SG	N;MASC;SG
flamenco	flamenga	flamenco	flamenga	N;MASC;SG	N;FEM;SG
flamenco	flamengo	flamenco	flamengo	N;MASC;SG	N;MASC;SG
refleja	reflete	reflejar	reflete	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
refleja	reflecte	reflejar	reflectir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cálculo	cálculo	cálculo	cálculo	N;MASC;SG	N;MASC;SG
cálculo	cálculo	cálculo	cálculo	N;MASC;SG	N;MASC;SG
cifras	figuras	cifra	figura	N;FEM;PL	N;FEM;PL
cifras	números	cifra	número	N;FEM;PL	N;MASC;PL
carter	carter	carter	carter	N;MASC;SG	N;MASC;SG
carter	cárter	carter	cárter	N;MASC;SG	N;MASC;SG
orange	orange	orange	orange	N;SG	N;MASC;SG
orange	laranja	orange	laranja	N;SG	N;FEM;SG
kentucky	kentucky	kentucky	kentucky	N;MASC;SG	N;MASC;SG
lorena	lorena	lorena	lorena	N;FEM;SG	N;FEM;SG
lorena	lorena	lorena	lorena	N;FEM;SG	N;FEM;SG
lorena	lorraine	lorena	lorraine	N;FEM;SG	N;MASC;SG
entrevistas	entrevistas	entrevista	entrevista	N;FEM;PL	N;FEM;PL
conduce	conduz	conducir	conduzir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
conduce	conduzir	conducir	conduzir	V;IND;SG;3;PRS;FIN	V;NFIN
conduce	conduz	conducir	conduzir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
bibliotecas	bibliotecas	biblioteca	biblioteca	N;FEM;PL	N;FEM;PL
propietarios	proprietários	propietario	proprietário	N;MASC;PL	N;MASC;PL
propietarios	donos	propietario	dono	N;MASC;PL	N;MASC;PL
propietarios	proprietários	propietario	proprietário	N;MASC;PL	N;MASC;PL
hierba	herb	hierba	herb	N;FEM;SG	N;MASC;SG
hierba	erva	hierba	ervar	N;FEM;SG	N;FEM;SG
hierba	capim	hierba	capim	N;FEM;SG	N;MASC;SG
hierba	grama	hierba	grama	N;FEM;SG	N;FEM;SG
hierba	erva	hierba	ervar	N;FEM;SG	N;FEM;SG
hierba	relva	hierba	relva	N;FEM;SG	N;FEM;SG
hierba	maconha	hierba	maconha	N;FEM;SG	N;FEM;SG
hierba	erva	hierba	ervar	N;FEM;SG	N;FEM;SG
detroit	detroit	detroit	detroit	N;MASC	N;MASC;SG
convenciones	convenções	convención	convenção	N;FEM;PL	N;FEM;PL
convenciones	convenções	convención	convenção	N;FEM;PL	N;FEM;PL
extremadamente	extremamente	extremadamente	extremamente	ADV	ADV
toca	toca	tocar	tocar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
hablan	falar	hablar	falar	V;IND;PL;3;PRS;FIN	V;NFIN
amarilla	amarelo	amarillo	amarelo	ADJ;FEM;SG	ADJ;MASC;SG
abad	abade	abad	abade	N;MASC;SG	N;MASC;SG
consistía	consistia	consistir	consistir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
químicos	químicos	químico	químico	N;MASC;PL	N;MASC;PL
químicos	químicos	químico	químico	N;MASC;PL	N;MASC;PL
químicos	químicos	químico	químico	N;MASC;PL	N;MASC;PL
rechazó	recusou	rechazar	recusar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
rechazó	recusada	rechazar	recusar	V;IND;SG;3;PST;FIN	V;FEM;SG;V.PTCP
rechazó	recusado	rechazar	recusar	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
manifiesto	manifesto	manifiesto	manifesto	N;MASC;SG	N;MASC;SG
manifiesto	manifesto	manifiesto	manifesto	N;MASC;SG	N;MASC;SG
fantasma	ghost	fantasma	ghost	N;SG	N;MASC;SG
fantasma	fantasma	fantasma	fantasma	N;SG	N;MASC;SG
fantasma	phantom	fantasma	phanto	N;SG	N;MASC;SG
fantasma	fantasma	fantasma	fantasma	N;SG	N;MASC;SG
centímetros	centímetros	centímetro	centímetro	N;MASC;PL	N;MASC;PL
centímetros	polegadas	centímetro	polegada	N;MASC;PL	N;FEM;PL
centímetros	centímetros	centímetro	centímetro	N;MASC;PL	N;MASC;PL
commons	commons	commons	commom	N;FEM;SG	N;FEM;SG
soluciones	soluções	solución	solução	N;FEM;PL	N;FEM;PL
revuelta	revolta	revuelta	revolta	N;FEM;SG	N;FEM;SG
revuelta	revolta	revuelta	revolta	N;FEM;SG	N;FEM;SG
revuelta	tumulto	revuelta	tumulto	N;FEM;SG	N;MASC;SG
revuelta	riot	revuelta	riot	N;FEM;SG	N;MASC;SG
revuelta	motim	revuelta	motim	N;FEM;SG	N;MASC;SG
regulares	regulares	regular	regular	ADJ;PL	ADJ;MASC;PL
regulares	regulares	regular	regular	ADJ;PL	ADJ;MASC;PL
especialidad	especialidade	especialidad	especialidade	N;FEM;SG	N;FEM;SG
especialidad	especialidade	especialidad	especialidade	N;FEM;SG	N;FEM;SG
contraste	contraste	contraste	contraste	N;MASC;SG	N;MASC;SG
castellón	castellón	castellón	castellón	N;FEM;SG	N;MASC;SG
suyo	seu	suyo	seu	DET;MASC;SG;3	DET;MASC;SG
suyo	sua	suyo	seu	DET;MASC;SG;3	DET;FEM;SG
generaciones	gerações	generación	geração	N;FEM;PL	N;FEM;PL
arreglos	correções	arreglo	correção	N;MASC;PL	N;FEM;PL
arreglos	correcções	arreglo	correcção	N;MASC;PL	N;FEM;PL
arreglos	arranjos	arreglo	arranjo	N;MASC;PL	N;MASC;PL
arreglos	arranjos	arreglo	arranjo	N;MASC;PL	N;MASC;PL
esencial	essencial	esencial	essencial	ADJ;SG	ADJ;MASC;SG
esencial	essencial	esencial	essencial	ADJ;SG	ADJ;MASC;SG
nombramiento	nomeação	nombramiento	nomeação	N;MASC;SG	N;FEM;SG
nombramiento	nomeação	nombramiento	nomeação	N;MASC;SG	N;FEM;SG
nombramiento	marcação	nombramiento	marcação	N;MASC;SG	N;FEM;SG
jerez	sherry	jerez	sherry	N;MASC;SG	N;FEM;SG
jerez	jerez	jerez	jerez	N;MASC;SG	N;MASC;SG
jerez	xerez	jerez	xerez	N;MASC;SG	N;MASC;SG
jerez	jerez	jerez	jerez	N;MASC;SG	N;MASC;SG
porto	porto	porto	porto	N;MASC;SG	N;MASC;SG
esquema	esboço	esquema	esboço	N;MASC;SG	N;MASC;SG
esquema	contorno	esquema	contorno	N;MASC;SG	N;MASC;SG
esquema	esquema	esquema	esquema	N;MASC;SG	N;MASC;SG
esquema	regime	esquema	regime	N;MASC;SG	N;MASC;SG
esquema	esquema	esquema	esquema	N;MASC;SG	N;MASC;SG
piratas	piratas	pirata	pirata	N;PL	N;MASC;PL
piratas	piratas	pirata	pirata	N;PL	N;MASC;PL
sirven	servir	servir	servir	V;IND;PL;3;PRS;FIN	V;NFIN
sirven	servi	servir	servir	V;IND;PL;3;PRS;FIN	V;FIN
ecuación	equação	ecuación	equação	N;FEM;SG	N;FEM;SG
permanecer	permanecer	permanecer	permanecer	V;NFIN	V;NFIN
permanecer	permaneça	permanecer	permaneçar	V;NFIN	V;SBJV;SG;3;PRS;FIN
recibiendo	recebendo	recibir	receber	V;V.MSDR	V;V.MSDR
recibiendo	receber	recibir	receber	V;V.MSDR	V;NFIN
recibiendo	obtendo	recibir	obter	V;V.MSDR	V;V.MSDR
recibiendo	recebendo	recibir	receber	V;V.MSDR	V;V.MSDR
recibiendo	ficando	recibir	ficar	V;V.MSDR	V;V.MSDR
dato	data	dato	data	N;MASC;SG	N;FEM;SG
faro	faro	faro	faro	N;MASC;SG	N;MASC;SG
faro	farol	faro	farol	N;MASC;SG	N;MASC;SG
almacenamiento	armazenagem	almacenamiento	armazenagem	N;MASC;SG	N;FEM;SG
almacenamiento	armazenamento	almacenamiento	armazenamento	N;MASC;SG	N;MASC;SG
tarragona	tarragona	tarragona	tarragona	N;FEM;SG	N;MASC;SG
enfrentarse	confrontar	enfrentar	confrontar	V;SBJV;SG;3;IPFV;FIN	V;NFIN
neutral	neutro	neutral	neutro	ADJ;SG	ADJ;MASC;SG
neutral	neutra	neutral	neutro	ADJ;SG	ADJ;FEM;SG
walker	walker	walker	walker	N	N;MASC;SG
eurocopa	uefa	eurocopa	uefa	N;FEM;SG	N;FEM;SG
eurocopa	euro	eurocopa	euro	N;FEM;SG	N;MASC;SG
conversión	conversão	conversión	conversão	N;FEM;SG	N;FEM;SG
conversión	reconversão	conversión	reconversão	N;FEM;SG	N;FEM;SG
descanso	break	descanso	break	N;MASC;SG	N;MASC;SG
descanso	quebra	descanso	quebra	N;MASC;SG	N;FEM;SG
descanso	pausa	descanso	pausa	N;MASC;SG	N;FEM;SG
descanso	repouso	descanso	repouso	N;MASC;SG	N;MASC;SG
descanso	resto	descanso	resto	N;MASC;SG	N;MASC;SG
descanso	descanso	descanso	descanso	N;MASC;SG	N;MASC;SG
sinónimo	sinônimo	sinónimo	sinônimo	ADJ;MASC;SG	ADJ;MASC;SG
sinónimo	sinónimo	sinónimo	sinónimo	ADJ;MASC;SG	ADJ;MASC;SG
violación	violação	violación	violação	N;FEM;SG	N;FEM;SG
violación	colza	violación	colza	N;FEM;SG	N;FEM;SG
violación	violação	violación	violação	N;FEM;SG	N;FEM;SG
violación	estupro	violación	estupro	N;FEM;SG	N;MASC;SG
presidenta	presidente	presidenta	presidente	N;FEM;SG	N;MASC;SG
presidenta	presidente	presidenta	presidente	N;FEM;SG	N;MASC;SG
desempeño	performance	desempeño	performance	N;MASC;SG	N;FEM;SG
desempeño	atuação	desempeño	atuação	N;MASC;SG	N;FEM;SG
desempeño	desempenho	desempeño	desempenho	N;MASC;SG	N;MASC;SG
presentador	apresentadora	presentador	apresentador	N;MASC;SG	N;FEM;SG
