jako	като	jako	като	CONJ	CONJ
požádat	попитай	požádat	попитам	V;PFV;POS;NFIN	V;PFV;IMP;SG;2;FIN
požádat	попитайте	požádat	попитам	V;PFV;POS;NFIN	V;PFV;IMP;PL;2;FIN
jedinec	индивид	jedinec	индивид	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
potenciál	потенциал	potenciál	потенциал	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
reklamní	рекламен	reklamní	рекламен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
viola	виола	viola	виола	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
nástupiště	перон	nástupiště	перон	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
nástupiště	платформата	nástupiště	платформа	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
nástupiště	платформа	nástupiště	платформа	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
indický	индийски	indický	индийски	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
indický	индийска	indický	индийски	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
odchod	напускане	odchod	напускане	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
profese	професия	profese	професия	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
auta	автомобили	auto	автомобил	N;NOM;NEUT;PL;POS	N;INDF;MASC;PL
auta	коли	auto	кола	N;NOM;NEUT;PL;POS	N;INDF;FEM;PL
dospělé	възрастни	dospělý	възрастен	ADJ;ANIM;NOM;MASC;PL;POS	ADJ;INDF;PL
dospělé	зрели	dospělý	зрели	ADJ;ANIM;NOM;MASC;PL;POS	ADJ;INDF;PL
dospělé	възрастни	dospělý	възрастен	ADJ;ANIM;NOM;MASC;PL;POS	ADJ;INDF;PL
stráž	гард	stráž	гард	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
stráž	пазач	stráž	пазач	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
výstupy	изходи	výstup	изход	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
variantu	вариант	varianta	вариант	N;ACC;FEM;SG;POS	N;INDF;MASC;SG
řídit	карай	řídit	карай	V;IPFV;POS;NFIN	V;IPFV;IMP;SG;2;FIN
červeně	червено	červen	червено	ADV;POS	ADV
vlastnost	особеност	vlastnost	особеност	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
vlastnost	характеристика	vlastnost	характеристика	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
vlastnost	имот	vlastnost	имот	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
vlastnost	собственост	vlastnost	собственост	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
vlastnost	имущество	vlastnost	имущество	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
vlastnost	свойство	vlastnost	свойство	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
starověké	древна	starověký	древен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
vesmír	вселената	vesmír	вселя	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
vesmír	вселена	vesmír	вселя	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
vesmír	пространство	vesmír	пространство	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
vesmír	космос	vesmír	космос	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
vesmír	космоса	vesmír	космос	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
rozmnožování	размножаване	rozmnožování	размножаване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
rozmnožování	възпроизвеждане	rozmnožování	възпроизвеждане	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
rozmnožování	размножаване	rozmnožování	размножаване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
časopisy	дневници	časopis	дневник	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
časopisy	дневниците	časopis	дневник	N;INAN;NOM;MASC;PL;POS	N;DEF;MASC;PL
časopisy	списания	časopis	списание	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
časopisy	списанията	časopis	списание	N;INAN;NOM;MASC;PL;POS	N;DEF;NEUT;PL
časopisy	списания	časopis	списание	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
architektuře	архитектурата	architektura	архитектура	N;DAT;FEM;SG;POS	N;DEF;FEM;SG
architektuře	архитектура	architektura	архитектура	N;DAT;FEM;SG;POS	N;INDF;FEM;SG
pomůže	помага	pomoci	помагам	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
legendární	легендарен	legendární	легендарен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
donald	доналд	donald	доналд	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
čisté	чист	čistý	чист	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
čisté	чиста	čistý	чист	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
čisté	чист	čistý	чист	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
čisté	чиста	čistý	чист	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
syndrom	синдром	syndrom	синдром	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
syndrom	синдрома	syndrom	синдрома	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
syndrom	синдромът	syndrom	синдром	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
stanovisko	становище	stanovisko	становище	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
stanovisko	мнение	stanovisko	мнение	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
křížem	кръст	kříž	кръст	N;INAN;INS;MASC;SG;POS	N;INDF;MASC;SG
křížem	кръста	kříž	кръст	N;INAN;INS;MASC;SG;POS	N;DEF;MASC;SG
žáky	ученици	žák	ученик	N;ANIM;ACC;MASC;PL;POS	N;INDF;MASC;PL
žáky	зениците	žák	зеник	N;ANIM;ACC;MASC;PL;POS	N;DEF;MASC;PL
výzdoba	украшение	výzdoba	украшение	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
výzdoba	украса	výzdoba	украса	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
výzdoba	декорация	výzdoba	декорация	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
výzdoba	декор	výzdoba	декор	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
vlk	вълк	vlk	вълк	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
vlk	вълчо	vlk	вълчо	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
algoritmus	алгоритъм	algoritmus	алгоритъм	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
stručný	кратка	stručný	кратък	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
zásobování	снабдяване	zásobování	снабдяване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zásobování	предлагане	zásobování	предлагане	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zásobování	доставка	zásobování	доставка	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
fórum	форум	fórum	форум	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
knížecí	княжеска	knížecí	княжески	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
papír	хартия	papír	хартия	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
vrtulník	хеликоптер	vrtulník	хеликоптер	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
vrtulník	хеликоптер	vrtulník	хеликоптер	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
lomu	кариера	lom	кариера	N;INAN;GEN;MASC;SG;POS	N;INDF;FEM;SG
lomu	кариерата	lom	кариера	N;INAN;GEN;MASC;SG;POS	N;DEF;FEM;SG
ateliér	ателие	ateliér	ателие	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
ateliér	студио	ateliér	студио	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
trup	корпусът	trup	корпус	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
trup	корпус	trup	корпус	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
trup	корпуса	trup	корпус	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
trup	торса	trup	торса	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
občany	граждани	občan	гражданин	N;ANIM;ACC;MASC;PL;POS	N;INDF;MASC;PL
občany	гражданите	občan	гражданин	N;ANIM;ACC;MASC;PL;POS	N;DEF;MASC;PL
lezení	катерене	lezení	катерене	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
detaily	детайли	detail	детайла	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
detaily	подробности	detail	подробност	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
tvrdé	твърд	tvrdý	твърд	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
hrobka	гроб	hrobka	гроб	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
hrobka	гробница	hrobka	гробница	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
hrobka	гробницата	hrobka	гробница	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
kurzy	курсове	kurs	курс	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
kurzy	курсовете	kurs	курс	N;INAN;NOM;MASC;PL;POS	N;DEF;MASC;PL
finalista	финалист	finalista	финалист	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
šestý	шесто	šestý	шесто	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;NEUT;SG
šestý	шести	šestý	шести	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
šestý	шеста	šestý	шест	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;SG
pohádka	приказка	pohádka	приказка	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
finské	финландски	finský	финландски	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
spis	файл	spis	файл	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
spis	файлът	spis	файл	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
spis	досие	spis	досие	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
sloupy	колони	sloup	колона	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
villa	villa	villo	villa	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
villa	вила	villo	вила	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
kanály	канали	kanál	канал	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
těžký	тежка	těžký	тежък	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
těžký	тежък	těžký	тежък	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
russell	ръсел	russelnout	ръсел	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
side	страна	sít	страна	N;NOM;MASC;SG;POS	N;INDF;FEM;SG
úzké	тясна	úzký	тесен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
úzké	тесен	úzký	тесен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
zvýšit	увеличи	zvýšit	увелича-(се)	V;PFV;POS;NFIN	V;PFV;IMP;SG;2;FIN
křižovatka	кръстовището	křižovatka	кръстовище	N;NOM;FEM;SG;POS	N;DEF;NEUT;SG
křižovatka	пресичане	křižovatka	пресичане	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
křižovatka	кръстовище	křižovatka	кръстовище	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
křižovatka	пресечка	křižovatka	пресечка	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
křižovatka	възел	křižovatka	възел	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
křižovatka	кръстовище	křižovatka	кръстовище	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
křižovatka	кръстопът	křižovatka	кръстопът	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
teoreticky	теоретично	teoreticky	теоретично	ADV;POS	ADV
pracující	работещ	pracující	работя	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
pracující	работен	pracující	работен	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ;INDF;MASC;SG
polární	полярна	polární	полярна	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
duet	дует	duet	дует	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
baterie	батерията	baterie	батерия	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
baterie	акумулатор	baterie	акумулатор	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
baterie	батерия	baterie	батерия	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
vyvíjí	развива	vyvíjet	развивам-(се)	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
princezny	принцеси	princezna	принцеса	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
princezny	принцесите	princezna	принцеса	N;NOM;FEM;PL;POS	N;DEF;MASC;PL
modernizace	обновяване	modernizace	обновяване	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
modernizace	ъпгрейд	modernizace	ъпгрейд	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
modernizace	модернизиране	modernizace	модернизиране	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
modernizace	модернизация	modernizace	модернизация	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
modernizace	модернизиране	modernizace	модернизиране	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
modernizace	модернизацията	modernizace	модернизация	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
modernizace	модернизиране	modernizace	модернизиране	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
modernizace	модернизация	modernizace	модернизация	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
běží	управлява	běžet	управлявам	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
běží	тича	běžet	тича	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
italsky	италианско	italsky	италиански	ADV;POS	ADV
přístroj	машинка	přístroj	машинка	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
přístroj	машина	přístroj	машина	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
přístroj	апарат	přístroj	апарат	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
přístroj	апаратура	přístroj	апаратура	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
slaný	солена	slaný	солен	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
slaný	солен	slaný	солен	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
roll	ролка	roll	ролка	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
serena	серена	serna	серен	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
serena	серина	serna	серина	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
přístupné	достъпна	přístupný	достъпен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
přístupné	достъпен	přístupný	достъпя	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
hrdinové	героите	hrdina	герой	N;ANIM;NOM;MASC;PL;POS	N;DEF;MASC;PL
hrdinové	герои	hrdina	герой	N;ANIM;NOM;MASC;PL;POS	N;INDF;MASC;PL
islám	ислям	islám	ислем	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
islám	исляма	islám	ислям	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
softwaru	софтуер	software	софтуер	N;INAN;GEN;MASC;SG;POS	N;INDF;MASC;SG
molekuly	молекули	molekula	молекул	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
molekuly	молекулите	molekula	молекул	N;NOM;FEM;PL;POS	N;DEF;MASC;PL
císařský	имперски	císařský	имперски	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
loděnice	двор	loděnice	двор	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
loděnice	корабостроителница	loděnice	корабостроителница	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
loděnice	корабостроителницата	loděnice	корабостроителница	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
loděnice	ярда	loděnice	ярд	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
kontinentu	континент	kontinent	континент	N;INAN;GEN;MASC;SG;POS	N;INDF;MASC;SG
kontinentu	континента	kontinent	континент	N;INAN;GEN;MASC;SG;POS	N;DEF;MASC;SG
táborů	лагери	tábor	лагер	N;INAN;GEN;MASC;PL;POS	N;INDF;MASC;PL
táborů	лагерите	tábor	лагер	N;INAN;GEN;MASC;PL;POS	N;DEF;MASC;PL
oprava	ремонт	oprava	ремонт	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
oprava	поправка	oprava	поправка	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
oprava	поправка	oprava	поправка	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
oprava	корекция	oprava	корекция	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
oprava	коригиране	oprava	коригиране	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
složité	сложна	složitý	сложен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
složité	сложен	složitý	сложен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
složité	сложна	složitý	сложен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
hostince	ханове	hostinec	хан	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
matematické	математически	matematický	математически	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
matematické	математическа	matematický	математически	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
žlutý	жълта	žlutý	жълт	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
oleje	масла	olej	масло	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
přáteli	приятели	přítel	приятел	N;ANIM;INS;MASC;PL;POS	N;INDF;MASC;PL
přáteli	приятелки	přítel	приятелка	N;ANIM;INS;MASC;PL;POS	N;INDF;FEM;PL
dopad	влияние	dopad	влияние	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
dopad	сблъсък	dopad	сблъсък	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
dopad	въздействие	dopad	въздействие	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
dopad	удар	dopad	удар	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
grant	субсидия	grant	субсидия	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
časy	времена	čas	време	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
panna	дева	panna	дева	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
panna	девица	panna	девица	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
panna	девственица	panna	девственица	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
audio	звук	audio	звук	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
audio	аудио	audio	аудио	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
cestoval	пътувал	cestovat	пътувам	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
cestoval	пътувал	cestovat	пътувам	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
turisty	туристи	turista	турист	N;ANIM;ACC;MASC;PL;POS	N;INDF;MASC;PL
končetiny	крайници	končetina	крайник	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
končetiny	крайниците	končetina	крайник	N;NOM;FEM;PL;POS	N;DEF;MASC;PL
končetiny	крайници	končetina	крайник	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
končetiny	крайниците	končetina	крайник	N;NOM;FEM;PL;POS	N;DEF;MASC;PL
akademické	академична	akademický	академичен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
nárůst	увеличаване	nárůst	увеличаване	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
nárůst	увеличение	nárůst	увеличение	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
nárůst	повишаване	nárůst	повишаване	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
poezii	поезия	poezie	поезия	N;ACC;FEM;SG;POS	N;INDF;FEM;SG
poezii	поезията	poezie	поезия	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
pozor	внимание	pozor	внимание	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
kino	киното	kino	кино	N;NOM;NEUT;SG;POS	N;DEF;NEUT;SG
kino	кино	kino	кино	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
ovlivněn	засегната	ovlivněný	засегна-(се)	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;DEF;FEM;SG;V.PTCP;PASS
sester	сестри	sestra	сестра	N;GEN;FEM;PL;POS	N;INDF;FEM;PL
relevantní	съответна	relevantní	съответен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
relevantní	съответен	relevantní	съответен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
relevantní	уместна	relevantní	уместен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
novak	новак	novak	новак	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
starosti	тревоги	starost	тревога	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
starosti	притеснения	starost	притеснение	N;NOM;FEM;PL;POS	N;INDF;NEUT;PL
dorazil	пристигнал	dorazit	пристигна	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
dorazil	пристигна	dorazit	пристигна	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
léčbě	лакомство	léčba	лакомство	N;DAT;FEM;SG;POS	N;INDF;NEUT;SG
léčbě	почерпка	léčba	почерпка	N;DAT;FEM;SG;POS	N;INDF;FEM;SG
masivní	масивен	masivní	масивен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
guvernér	управител	guvernér	управител	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
guvernér	губернатор	guvernér	губернатор	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
autorství	авторство	autorství	авторство	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
demokracii	демокрация	demokracie	демокрация	N;ACC;FEM;SG;POS	N;INDF;FEM;SG
demokracii	демокрацията	demokracie	демокрация	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
celoživotní	доживотен	celoživotní	доживотен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
řetězce	вериги	řetězec	верига	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
řetězce	окови	řetězec	оковя-(се)	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
řetězce	струните	řetězec	струна	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
řetězce	струни	řetězec	струна	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
posádku	екипаж	posádka	екипаж	N;ACC;FEM;SG;POS	N;INDF;MASC;SG
úvahu	обмисляне	úvaha	обмисляне	N;ACC;FEM;SG;POS	N;INDF;NEUT;SG
konečný	краен	konečný	краен	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
odpoledne	следобяд	odpoledne	следобяд	ADV	ADV
odpoledne	следобед	odpoledne	следобед	ADV	ADV
vědců	учени	vědec	учен	N;ANIM;GEN;MASC;PL;POS	N;INDF;MASC;PL
karta	сметката	karta	сметка	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
karta	сметка	karta	сметка	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
karta	карта	karta	карта	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
karta	картичка	karta	картичка	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
stráže	охрана	stráž	охрана	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
