yang	это	yang	это	PRO	PRO;INAN;NOM;NEUT;SG
kubah	хранилище	kubah	хранилище	N	N;INAN;NOM;NEUT;SG
diundang	приглашен	diundang	пригласить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
diundang	приглашена	diundang	пригласить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
jenazah	труп	jenazah	труп	N;SG	N;INAN;NOM;MASC;SG
jenazah	труп	jenazah	труп	N;SG	N;INAN;NOM;MASC;SG
pembelian	покупка	penbelian	покупка	N;SG	N;INAN;NOM;FEM;SG
pembelian	закупка	penbelian	закупка	N;SG	N;INAN;NOM;FEM;SG
pembelian	покупка	penbelian	покупка	N;SG	N;INAN;NOM;FEM;SG
pembelian	покупка	penbelian	покупка	N;SG	N;INAN;NOM;FEM;SG
panel	панель	panel	панель	N;SG	N;INAN;NOM;FEM;SG
jaksa	инквизитор	jaksa	инквизитор	N;SG	N;ANIM;NOM;MASC;SG
jaksa	прокурор	jaksa	прокурор	N;SG	N;ANIM;NOM;MASC;SG
jaksa	обвинитель	jaksa	обвинитель	N;SG	N;ANIM;NOM;MASC;SG
penderitaan	страдание	penderitaan	страдание	N;SG	N;INAN;NOM;NEUT;SG
realitas	реальности	realitas	реальность	N;SG	N;INAN;NOM;FEM;SG
realitas	реальность	realitas	реальность	N;SG	N;INAN;NOM;FEM;SG
realitas	реальности	realitas	реальность	N;SG	N;INAN;NOM;FEM;SG
dijadwalkan	запланированное	dijadwalkan	планировать	V;SG;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
dijadwalkan	запланированный	dijadwalkan	планировать	V;SG;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
dijadwalkan	запланированная	dijadwalkan	планировать	V;SG;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
dijadwalkan	запланировано	dijadwalkan	планировать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
liturgi	литургия	liturgi	литургия	N	N;INAN;NOM;FEM;SG
asin	соль	asin	соль	N;SG	N;INAN;NOM;FEM;SG
beasiswa	стипендия	beasiswa	стипендия	N;SG	N;INAN;NOM;FEM;SG
beasiswa	стипендию	beasiswa	стипендия	N;SG	N;INAN;ACC;FEM;SG
konsisten	последовательная	konsisten	последовательный	ADJ;SG	ADJ;NOM;FEM;SG
diperbaiki	исправлена	diperbaiki	исправить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
kutipan	цитата	kutipan	цитата	N;SG	N;INAN;NOM;FEM;SG
farmasi	аптека	farmasi	аптека	N;SG	N;INAN;NOM;FEM;SG
farmasi	аптеке	farmasi	аптек	N;SG	N;INAN;DAT;FEM;SG
kriminal	преступник	kriminal	преступник	N;SG	N;ANIM;NOM;MASC;SG
kriminal	преступность	kriminal	преступность	N;SG	N;INAN;NOM;FEM;SG
kriminal	преступление	kriminal	преступление	N;SG	N;INAN;NOM;NEUT;SG
pengelola	менеджер	penkelola	менеджер	N;SG	N;ANIM;NOM;MASC;SG
pengelola	сопровождение	penkelola	сопровождение	N;SG	N;INAN;NOM;NEUT;SG
sumpah	клятва	sumpah	клятва	N;SG	N;INAN;NOM;FEM;SG
sumpah	обет	sumpah	обет	N;SG	N;INAN;NOM;MASC;SG
sumpah	присягой	sumpah	присяга	N;SG	N;INAN;INS;FEM;SG
sumpah	клятва	sumpah	клятва	N;SG	N;INAN;NOM;FEM;SG
individual	лиц	individual	лицо	N	N;ANIM;GEN;NEUT;PL
proklamasi	провозглашение	proklamasi	провозглашение	N	N;INAN;NOM;NEUT;SG
utuh	целая	utuh	целый	ADJ;SG	ADJ;NOM;FEM;SG
seratus	сто	seratus	сто	NUM	NUM;NOM
ideal	идеальная	ideal	идеальный	ADJ;SG	ADJ;NOM;FEM;SG
pengantin	невеста	pengantin	невеста	N;SG	N;ANIM;NOM;FEM;SG
saus	соус	saus	соус	N;SG	N;INAN;NOM;MASC;SG
terapi	терапия	terapi	терапия	N;SG	N;INAN;NOM;FEM;SG
dekan	декан	dekan	декан	N;SG	N;ANIM;NOM;MASC;SG
dekan	дин	dekan	дина	N;SG	N;ANIM;NOM;MASC;SG
penggerak	драйвер	pengerak	драйвер	N;SG	N;INAN;NOM;MASC;SG
penggerak	водителя	pengerak	водитель	N;SG	N;ANIM;ACC;MASC;SG
penggerak	водитель	pengerak	водитель	N;SG	N;ANIM;NOM;MASC;SG
navigasi	судоходство	navigasi	судоходство	N;SG	N;INAN;NOM;NEUT;SG
relief	облегчение	relief	облегчение	N;SG	N;INAN;NOM;NEUT;SG
lereng	склоне	lereng	склон	N;SG	N;INAN;ESS;MASC;SG
memperkirakan	оценить	menperkirakan	оценить	V;SG;ACT	V;PFV;NFIN;ACT
finansial	финансовая	finansial	финансовый	ADJ;SG	ADJ;NOM;FEM;SG
flora	флоры	flora	флора	N	N;INAN;NOM;FEM;PL
flora	флора	flora	флор	N	N;INAN;NOM;FEM;SG
tokugawa	токугава	tokugawa	токугав	N	N;INAN;NOM;MASC;SG
sebelas	одиннадцать	sebelas	одиннадцать	NUM	NUM;NOM
penentuan	определение	pententuan	определение	N;SG	N;INAN;NOM;NEUT;SG
penentuan	решимость	pententuan	решимость	N;SG	N;INAN;NOM;FEM;SG
limbah	канализации	limbah	канализация	N;SG	N;INAN;NOM;FEM;SG
eurovision	конкурс	eurovision	конкурс	N	N;INAN;NOM;MASC;SG
eurovision	евровидение	eurovision	евровидение	N	N;INAN;NOM;NEUT;SG
kapur	мел	kapur	мел	N	N;INAN;NOM;MASC;SG
kapur	лайм	kapur	лайм	N	N;INAN;NOM;MASC;SG
racun	яд	racun	яд	N;SG	N;INAN;NOM;MASC;SG
racun	яд	racun	яд	N;SG	N;INAN;NOM;MASC;SG
genggam	кпк	genggam	кпк	N;SG;ACT	N;INAN;NOM;MASC;SG
orbital	орбиты	orbital	орбита	N	N;INAN;NOM;FEM;PL
bensin	бензин	bensin	бензин	N;SG	N;INAN;NOM;MASC;SG
bensin	бензина	bensin	бензин	N;SG	N;INAN;GEN;MASC;SG
bensin	бензин	bensin	бензин	N;SG	N;INAN;NOM;MASC;SG
bantu	помощь	bantu	помощь	N;SG;ACT	N;INAN;NOM;FEM;SG
bantu	справка	bantu	справка	N;SG;ACT	N;INAN;NOM;FEM;SG
bantu	банту	bantu	бант	N;SG;ACT	N;INAN;NOM;MASC;SG
peluang	шанс	peluang	шанс	N;SG	N;INAN;NOM;MASC;SG
peluang	возможность	peluang	возможность	N;SG	N;INAN;NOM;FEM;SG
beton	бетон	beton	бетон	N;SG	N;INAN;NOM;MASC;SG
melengkapi	завершить	menlengkapi	завершить	V;SG;ACT	V;PFV;NFIN;ACT
melengkapi	дополнить	menlengkapi	дополнить	V;SG;ACT	V;PFV;NFIN;ACT
melengkapi	дополнять	menlengkapi	дополнять	V;SG;ACT	V;IPFV;NFIN;ACT
melengkapi	завершает	menlengkapi	завершать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kolaborasi	сотрудничество	kolaborasi	сотрудничество	N;SG	N;INAN;NOM;NEUT;SG
sertifikasi	сертификация	sertifikasi	сертификация	N;SG	N;INAN;NOM;FEM;SG
kostum	костюм	kostum	костюм	N;SG	N;INAN;NOM;MASC;SG
mawar	роуз	mawar	роуз	N;SG	N;ANIM;NOM;FEM;SG
mawar	роза	mawar	роза	N;SG	N;INAN;NOM;FEM;SG
mencerminkan	отражать	mencerminkan	отражать	V;SG;ACT	V;IPFV;NFIN;ACT
mencerminkan	отразить	mencerminkan	отразить	V;SG;ACT	V;PFV;NFIN;ACT
mencerminkan	отражающая	mencerminkan	отражать	V;SG;ACT	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
dinobatkan	коронован	dinobatkan	коронован	V	V;PFV;MASC;SG;PST;V.PTCP;PASS
dipertahankan	оставляется	dipertahankan	оставлять	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
koin	монету	koin	монета	N;SG	N;INAN;ACC;FEM;SG
koin	монета	koin	монета	N;SG	N;INAN;NOM;FEM;SG
laser	лазер	laser	лазер	N	N;INAN;NOM;MASC;SG
laser	лазеры	laser	лазер	N	N;INAN;NOM;MASC;PL
diperiksa	проверено	diperiksa	проверить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
layang	кайт	layang	кайта	N;SG;ACT	N;INAN;NOM;MASC;SG
kemiskinan	бедность	kemiskinan	бедность	N;SG	N;INAN;NOM;FEM;SG
kemiskinan	бедности	kemiskinan	бедность	N;SG	N;INAN;NOM;FEM;SG
kemiskinan	нищета	kemiskinan	нищета	N;SG	N;INAN;NOM;FEM;SG
kemiskinan	нищету	kemiskinan	нищета	N;SG	N;INAN;ACC;FEM;SG
tembakau	табак	tembakau	табак	N;SG	N;INAN;NOM;MASC;SG
slogan	слоган	slogan	слоган	N;SG	N;INAN;NOM;MASC;SG
slogan	лозунг	slogan	лозунг	N;SG	N;INAN;NOM;MASC;SG
slogan	девиз	slogan	девиз	N;SG	N;INAN;NOM;MASC;SG
berlatih	практиковать	berlatih	практиковать	V;SG;ACT	V;IPFV;NFIN;ACT
suaranya	голос	suara	голос	N;SG	N;INAN;NOM;MASC;SG
penghasilan	заработок	penhasilan	заработок	N;SG	N;INAN;NOM;MASC;SG
penghasilan	прибыль	penhasilan	прибыль	N;SG	N;INAN;NOM;FEM;SG
penghasilan	доход	penhasilan	доход	N;SG	N;INAN;NOM;MASC;SG
perhimpunan	ассоциация	perhimpunan	ассоциация	N;SG	N;INAN;NOM;FEM;SG
gang	прохода	gang	проход	N	N;INAN;GEN;MASC;SG
gang	банда	gang	банда	N	N;INAN;NOM;FEM;SG
gang	переулке	gang	переулок	N	N;INAN;ESS;MASC;SG
gang	переулок	gang	переулок	N	N;INAN;NOM;MASC;SG
gang	банд	gang	банд	N	N;INAN;GEN;FEM;PL
gang	банды	gang	банда	N	N;INAN;NOM;FEM;PL
cermin	зеркало	cermin	зеркало	N;SG	N;INAN;NOM;NEUT;SG
deklarasi	декларация	deklarasi	декларация	N;SG	N;INAN;NOM;FEM;SG
deklarasi	заявление	deklarasi	заявление	N;SG	N;INAN;NOM;NEUT;SG
ambil	схватить	ambil	схватить	V;SG;ACT	V;PFV;NFIN;ACT
ambil	возьми	ambil	брать	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
ambil	бери	ambil	брать	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
ambil	принять	ambil	принять	V;SG;ACT	V;PFV;NFIN;ACT
ambil	взять	ambil	брать	V;SG;ACT	V;PFV;NFIN;ACT
tragedi	трагедия	tragedi	трагедия	N;SG	N;INAN;NOM;FEM;SG
konservasi	сохранение	konservasi	сохранение	N;SG	N;INAN;NOM;NEUT;SG
asmara	романтика	asmara	романтика	N;SG	N;INAN;NOM;FEM;SG
pelopor	пионер	pelopor	пионер	N;SG	N;ANIM;NOM;MASC;SG
diploma	дипломы	diploma	диплом	N	N;INAN;NOM;MASC;PL
diploma	диплом	diploma	диплом	N	N;INAN;NOM;MASC;SG
diploma	аттестат	diploma	аттестат	N	N;INAN;NOM;MASC;SG
diploma	дипломы	diploma	диплом	N	N;INAN;NOM;MASC;PL
penyerahan	отречение	penserahan	отречение	N;SG	N;INAN;NOM;NEUT;SG
penyerahan	представление	penserahan	представление	N;SG	N;INAN;NOM;NEUT;SG
paksa	усилие	paksa	усилие	N;SG;ACT	N;INAN;NOM;NEUT;SG
paksa	сила	paksa	сила	N;SG;ACT	N;INAN;NOM;FEM;SG
paksa	силу	paksa	сила	N;SG;ACT	N;INAN;ACC;FEM;SG
evaluasi	оценка	evaluasi	оценка	N;SG	N;INAN;NOM;FEM;SG
membalas	ответила	menbalas	ответить	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
membalas	ответил	menbalas	ответить	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
membalas	отвечая	menbalas	отвечать	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
terbitan	издательство	terbitan	издательство	N;SG	N;INAN;NOM;NEUT;SG
terbitan	публикация	terbitan	публикация	N;SG	N;INAN;NOM;FEM;SG
terbitan	публикация	terbitan	публикация	N;SG	N;INAN;NOM;FEM;SG
terbitan	опубликование	terbitan	опубликование	N;SG	N;INAN;NOM;NEUT;SG
terbitan	издание	terbitan	издание	N;SG	N;INAN;NOM;NEUT;SG
proposal	предложение	proposal	предложение	N;SG	N;INAN;NOM;NEUT;SG
lisan	устный	lisan	устный	ADJ;SG	ADJ;NOM;MASC;SG
lisan	устное	lisan	устный	ADJ;SG	ADJ;NOM;NEUT;SG
kelemahan	слабость	kelemahan	слабость	N;SG	N;INAN;NOM;FEM;SG
kelemahan	недостаток	kelemahan	недостаток	N;SG	N;INAN;NOM;MASC;SG
kelemahan	слабость	kelemahan	слабость	N;SG	N;INAN;NOM;FEM;SG
janda	вдова	janda	вдова	N;SG	N;ANIM;NOM;FEM;SG
janda	вдова	janda	вдова	N;SG	N;ANIM;NOM;FEM;SG
transit	транзит	transit	транзит	N	N;INAN;NOM;MASC;SG
transit	транзита	transit	транзит	N	N;INAN;GEN;MASC;SG
mengikat	связать	menikat	связать	V;SG;ACT	V;PFV;NFIN;ACT
pandawa	пандавы	pandawa	пандава	N	N;INAN;NOM;MASC;PL
astronom	астроном	astronom	астроном	N;SG	N;ANIM;NOM;MASC;SG
kebaikan	доброта	kebaikan	доброта	N;SG	N;INAN;NOM;FEM;SG
kebaikan	доброту	kebaikan	доброта	N;SG	N;INAN;ACC;FEM;SG
kebaikan	добродетель	kebaikan	добродетель	N;SG	N;INAN;NOM;FEM;SG
pandai	умная	pandai	умный	ADJ;SG	ADJ;NOM;FEM;SG
pandai	умный	pandai	умный	ADJ;SG	ADJ;NOM;MASC;SG
keanggotaan	членство	keanggotaan	членство	N;SG	N;INAN;NOM;NEUT;SG
keanggotaan	членство	keanggotaan	членство	N;SG	N;INAN;NOM;NEUT;SG
memeluk	обнять	menpeluk	обнять	V;SG;ACT	V;PFV;NFIN;ACT
memeluk	обнял	menpeluk	обнять	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
selir	куртизанка	selir	куртизанка	N	N;ANIM;NOM;FEM;SG
selir	наложница	selir	наложница	N	N;ANIM;NOM;FEM;SG
diraih	достигнуто	diraih	достичь	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
grafik	граф	grafik	граф	N	N;ANIM;NOM;MASC;SG
grafik	график	grafik	график	N	N;INAN;NOM;MASC;SG
grafik	диаграмма	grafik	диаграмма	N	N;INAN;NOM;FEM;SG
grafik	графики	grafik	график	N	N;INAN;NOM;MASC;PL
grafik	графика	grafik	график	N	N;INAN;NOM;FEM;SG
grafik	графики	grafik	график	N	N;INAN;NOM;MASC;PL
pencapaian	достижение	pencapaian	достижение	N;SG	N;INAN;NOM;NEUT;SG
pencapaian	достижение	pencapaian	достижение	N;SG	N;INAN;NOM;NEUT;SG
logika	логика	logika	логика	N;SG	N;INAN;NOM;FEM;SG
ratus	сто	ratus	сто	NUM	NUM;NOM
menjatuhkan	падает	menjatuhkan	падать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menjatuhkan	уронил	menjatuhkan	ронять	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
professional	профессионал	professional	профессионал	N	N;ANIM;NOM;MASC;SG
payung	зонтик	payung	зонтик	N;SG	N;INAN;NOM;MASC;SG
payung	зонт	payung	зонт	N;SG	N;INAN;NOM;MASC;SG
biola	скрипка	biola	скрипка	N;SG	N;INAN;NOM;FEM;SG
kesamaan	сходство	kesamaan	сходство	N;SG	N;INAN;NOM;NEUT;SG
kesamaan	сходство	kesamaan	сходство	N;SG	N;INAN;NOM;NEUT;SG
pengumuman	объявление	penumuman	объявление	N;SG	N;INAN;NOM;NEUT;SG
rabu	среды	rabu	среда	N;SG	N;INAN;GEN;FEM;SG
rabu	среда	rabu	среда	N;SG	N;INAN;NOM;FEM;SG
rabu	среду	rabu	среда	N;SG	N;INAN;ACC;FEM;SG
membakar	сжечь	menbakar	сжечь	V;SG;ACT	V;PFV;NFIN;ACT
membakar	гореть	menbakar	гореть	V;SG;ACT	V;IPFV;NFIN;ACT
membakar	горит	menbakar	гореть	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
monyet	обезьянка	monyet	обезьянка	N;SG	N;ANIM;NOM;FEM;SG
monyet	обезьяна	monyet	обезьяна	N;SG	N;ANIM;NOM;FEM;SG
tarif	ставка	tarif	ставка	N;SG	N;INAN;NOM;FEM;SG
tarif	тариф	tarif	тариф	N;SG	N;INAN;NOM;MASC;SG
tarif	тариф	tarif	тариф	N;SG	N;INAN;NOM;MASC;SG
pengenalan	введение	penkenalan	введение	N;SG	N;INAN;NOM;NEUT;SG
mengamati	наблюдаю	menamati	наблюдать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
resep	рецепт	resep	рецепт	N;SG	N;INAN;NOM;MASC;SG
resep	рецепт	resep	рецепт	N;SG	N;INAN;NOM;MASC;SG
asap	дым	asap	дым	N;SG	N;INAN;NOM;MASC;SG
perpindahan	смещение	perpindahan	смещение	N;SG	N;INAN;NOM;NEUT;SG
perpindahan	перемещение	perpindahan	перемещение	N;SG	N;INAN;NOM;NEUT;SG
pencetak	принтер	pencetak	принтер	N;SG	N;INAN;NOM;MASC;SG
dibubarkan	уволен	dibubarkan	уволить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
dibubarkan	расформирована	dibubarkan	расформировать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
masukan	вклад	masukan	вклад	N;SG	N;INAN;NOM;MASC;SG
masukan	ввод	masukan	ввод	N;SG	N;INAN;NOM;MASC;SG
masukan	въезд	masukan	въезд	N;SG	N;INAN;NOM;MASC;SG
masukan	въезда	masukan	въезд	N;SG	N;INAN;GEN;MASC;SG
masukan	отзыв	masukan	отзыв	N;SG	N;INAN;NOM;MASC;SG
punk	панк	punk	панк	N	N;INAN;NOM;MASC;SG
punk	панки	punk	панк	N	N;ANIM;NOM;MASC;PL
nitrogen	азота	nitrogen	азот	N	N;INAN;GEN;MASC;SG
nitrogen	азот	nitrogen	азот	N	N;INAN;NOM;MASC;SG
mengidentifikasi	идентифицировать	menidentifikasi	идентифицировать	V;SG;ACT	V;IPFV;NFIN;ACT
pilar	пилар	pilar	пилар	N;SG	N;ANIM;NOM;FEM;SG
aula	зал	aula	зал	N;SG	N;INAN;NOM;MASC;SG
aula	холл	aula	холл	N;SG	N;INAN;NOM;MASC;SG
magnet	магнит	magnet	магнуть	N	N;INAN;NOM;MASC;SG
magnet	магнетизм	magnet	магнетизм	N	N;INAN;NOM;MASC;SG
magnet	магниты	magnet	магнит	N	N;INAN;NOM;MASC;PL
pendaftaran	регистр	pendaftaran	регистр	N;SG	N;INAN;NOM;MASC;SG
pendaftaran	реестр	pendaftaran	реестр	N;SG	N;INAN;NOM;MASC;SG
pendaftaran	реестре	pendaftaran	реестр	N;SG	N;INAN;NOM;MASC;SG
pendaftaran	регистрация	pendaftaran	регистрация	N;SG	N;INAN;NOM;FEM;SG
ekspansi	расширение	ekspansi	расширение	N;SG	N;INAN;NOM;NEUT;SG
ekspansi	расширения	ekspansi	расширение	N;SG	N;INAN;NOM;NEUT;SG
pengungsi	беженца	penkungsi	беженец	N;SG	N;ANIM;ACC;MASC;SG
pengungsi	беженец	penkungsi	беженец	N;SG	N;ANIM;NOM;MASC;SG
jaminan	залог	jaminan	залог	N;SG	N;INAN;NOM;MASC;SG
jaminan	гарантию	jaminan	гарантия	N;SG	N;INAN;ACC;FEM;SG
jaminan	гарантия	jaminan	гарантия	N;SG	N;INAN;NOM;FEM;SG
eksperimen	эксперимент	eksperimen	эксперимент	N;SG	N;INAN;NOM;MASC;SG
figur	фигура	figur	фигура	N;SG	N;INAN;NOM;FEM;SG
figur	диаграмма	figur	диаграмма	N;SG	N;INAN;NOM;FEM;SG
figur	рисунок	figur	рисунок	N;SG	N;INAN;NOM;MASC;SG
figur	цифра	figur	цифра	N;SG	N;INAN;NOM;FEM;SG
eksklusif	эксклюзивный	eksklusif	эксклюзивный	ADJ;SG	ADJ;NOM;MASC;SG
eksklusif	исключительной	eksklusif	исключительный	ADJ;SG	ADJ;INS;FEM;SG
perselisihan	спор	perselisihan	спор	N;SG	N;INAN;NOM;MASC;SG
perselisihan	спора	perselisihan	спор	N;SG	N;INAN;GEN;MASC;SG
hipotesis	гипотеза	hipotesis	гипотеза	N	N;INAN;NOM;FEM;SG
perancang	дизайнер	penrancang	дизайнер	N;SG	N;ANIM;NOM;MASC;SG
perancang	планировщик	penrancang	планировщик	N;SG	N;ANIM;NOM;MASC;SG
rating	рейтинг	rating	рейтинг	N	N;INAN;NOM;MASC;SG
rating	оценка	rating	оценка	N	N;INAN;NOM;FEM;SG
rating	рейтинг	rating	рейтинг	N	N;INAN;NOM;MASC;SG
rating	рейтинги	rating	рейтинг	N	N;INAN;NOM;MASC;PL
rating	оценки	rating	оценка	N	N;INAN;NOM;FEM;PL
berkelanjutan	продолжил	berkelanjutan	продолжить	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
tombak	копье	tombak	копье	N;SG	N;INAN;NOM;NEUT;SG
apartemen	квартира	apartemen	квартира	N;SG	N;INAN;NOM;FEM;SG
apartemen	квартире	apartemen	квартира	N;SG	N;INAN;DAT;FEM;SG
mempertimbangkan	учитывая	menpertimbangkan	учитывать	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
mempertimbangkan	рассмотреть	menpertimbangkan	рассмотреть	V;SG;ACT	V;PFV;NFIN;ACT
tawanan	заключенный	tawanan	заключенный	N;SG	N;ANIM;NOM;MASC;SG
tawanan	плену	tawanan	плен	N;SG	N;INAN;DAT;MASC;SG
menonton	посмотреть	mentonton	смотреть	V;SG;ACT	V;PFV;NFIN;ACT
menonton	смотреть	mentonton	смотреть	V;SG;ACT	V;IPFV;NFIN;ACT
menonton	наблюдаю	mentonton	наблюдать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
menonton	смотрю	mentonton	смотреть	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
voli	волейбол	voli	волейбол	N;SG	N;INAN;NOM;MASC;SG
voli	волейбол	voli	волейбол	N;SG	N;INAN;NOM;MASC;SG
kompetensi	компетентность	kompetensi	компетентность	N;SG	N;INAN;NOM;FEM;SG
