категория	kategória	категория	kategória	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
голосовать	hlasovať	голосовать	hlasovať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
голосовать	voliť	голосовать	voliť	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
деревянный	drevené	деревянный	drevený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
деревянный	drevená	деревянный	drevený	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
деревянный	drevený	деревянный	drevený	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
гитлера	hitlera	гитлер	hitler	N;ANIM;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
помещений	priestorov	помещение	priestor	N;INAN;GEN;NEUT;PL	N;INAN;GEN;MASC;PL
добавляет	dodáva	добавлять	dodávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
добавляет	pridáva	добавлять	pridávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
включение	zaradenie	включение	zaradenie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
включение	začlenenie	включение	začlenenie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
включение	zahrnutie	включение	zahrnutie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
кейт	katka	кейт	katka	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
кейт	cate	кейт	cate	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
архимандрит	archimandrita	архимандрит	archimandrita	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
длится	trvá	длиться	trvať	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IPFV;IND;SG;3;POS;PRS;FIN
мотивы	motivácie	мотив	motivácia	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
мотивы	motívy	мотив	motíva	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
уравнение	rovnica	уравнение	rovnica	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
случилось	stalo	случиться	stať	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;PFV;NEUT;SG;POS;PST;V.PTCP
экран	obrazovka	экран	obrazovka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
дно	dne	дно	deň	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
дно	dno	дно	dno	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
дно	spodok	дно	spodok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
кривой	krivka	кривой	krivka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
турки	turci	турок	turec	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
турецкая	turecká	турецкий	turecký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
турецкая	turecké	турецкий	turecký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
турецкая	turecký	турецкий	turecký	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
коммерческий	komerčné	коммерческий	komerčný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
коммерческий	obchodný	коммерческий	obchodný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
коммерческий	obchodná	коммерческий	obchodný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
коммерческий	komerčný	коммерческий	komerčný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
коммерческий	obchodné	коммерческий	obchodný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
железы	žľazy	железа	žľaz	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
телефон	telefón	телефон	telefón	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
телефон	mobil	телефон	mobiť	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
телефон	telefon	телефон	telefon	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
телефон	telefón	телефон	telefón	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
телефон	telefon	телефон	telefon	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
создает	vytvára	создавать	vytvárať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
квартал	štvrťrok	квартал	štvrťrok	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
квартал	štvrtina	квартал	štvrtina	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
семена	semená	семя	semený	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
демонстрации	demonštrácie	демонстрация	demonštrácia	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
демонстрации	ukážky	демонстрация	ukážka	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
синтез	fúzia	синтез	fúzia	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
дисциплины	disciplíny	дисциплина	disciplína	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
товары	tovary	товар	tovar	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
товары	výrobky	товар	výrobok	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
товары	produkty	товар	produkt	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
воскресенье	nedeľa	воскресенье	nedeľa	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
приглашение	pozvánka	приглашение	pozvánka	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
приглашение	pozvánka	приглашение	pozvánka	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
приглашение	pozvanie	приглашение	pozvanie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
тайны	záhady	тайна	záhada	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
тайны	tajomstvá	тайна	tajomstvo	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
тайны	tajnosti	тайна	tajnosť	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
тайны	tajomstva	тайна	tajomstvo	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
тайны	záhady	тайна	záhada	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
посмотрел	pozrel	смотреть	pozrieť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
посмотрел	pozrela	смотреть	pozrieť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
сборы	poplatky	сбор	poplatok	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
социологии	sociológia	социология	sociológia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
четверо	štyria	четверо	štyri	NUM;NOM	NUM;ANIM;NOM;MASC;PL
четверо	štyri	четверо	štyri	NUM;NOM	NUM;INAN;NOM;MASC;PL
медицина	medicína	медицина	medicín	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
медицина	liek	медицина	liek	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
саратов	saratov	сарат	sarat	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
предложено	navrhol	предложить	navrhnúť	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
добавление	dodatok	добавление	dodatok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
добавление	doplnok	добавление	doplnok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
добавление	dodatok	добавление	dodatok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
добавление	doplnok	добавление	doplnok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
европейская	európske	европейский	európsky	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
европейская	európsky	европейский	európsky	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
европейская	európska	европейский	európsky	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
цезарь	cézar	цезарь	cézar	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
цезарь	caesar	цезарь	caesar	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
цезарь	cézar	цезарь	cézar	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
цезарь	cesar	цезарь	cesar	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ангел	anjelik	ангел	anjelik	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ангел	anjel	ангел	anjel	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
иерусалим	jeruzalem	иерусаль	jeruzala	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
вагоны	vagóny	вагон	vagón	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
вагоны	vozy	вагон	voz	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
вагоны	vozne	вагон	voznúť	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
рос	rástol	расти	rásť	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;INAN;IPFV;MASC;SG;POS;PST;V.PTCP
рос	rástla	расти	rásť	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
потенциально	potenciálne	потенциально	potenciálne	ADV	ADV
теоретически	teoreticky	теоретически	teoreticky	ADV	ADV
парки	parky	парк	parka	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
себастьян	sebastian	себастьянин	sebastian	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
себастьян	sébastien	себастьянин	sébastieň	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
себастьян	sebastián	себастьянин	sebastián	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
доли	akcie	доля	akcia	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
доли	podiely	доля	podiel	N;INAN;NOM;FEM;PL	N;INAN;NOM;MASC;PL
доли	zdieľania	доля	zdieľanie	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
километр	kilometer	километр	kilometer	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
километр	kilometer	километр	kilometer	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
регби	rugby	регби	rugb	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
смеси	zmesi	смесь	zmesiť	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
манга	manga	манг	manga	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
сходство	podobnosť	сходство	podobnosť	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
сходство	podobnosť	сходство	podobnosť	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
сходство	podoba	сходство	podoba	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
сходство	podobnosť	сходство	podobnosť	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
нигерии	nigérii	нигерия	nigéria	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
шон	radka	шон	radka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
разделены	rozdelili	разделить	rozdeliť	V;PFV;PL;PST;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
фасад	fasáda	фасад	fasád	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
фасад	fasáda	фасад	fasád	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
литва	litva	литва	litvo	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
литва	litve	литва	litva	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
пусто	prázdne	пустой	prázdny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
пусто	prázdny	пустой	prázdny	ADJ;NEUT;SG	ADJ;INAN;NOM;MASC;SG
пусто	prázdny	пустой	prázdny	ADJ;NEUT;SG	ADJ;INAN;NOM;MASC;SG
пусто	prázdne	пустой	prázdny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
товарищ	súdruh	товарищ	súdruh	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
товарищ	spoločníčka	товарищ	spoločníčky	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
товарищ	spoločník	товарищ	spoločník	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
знали	vedeli	знать	vedieť	V;IPFV;IND;PL;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
кофе	kava	кофе	kava	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
кофе	kafe	кофе	kafe	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
кофе	káva	кофе	káva	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
статистически	štatisticky	статистически	štatisticky	ADV	ADV
гипотеза	domnienka	гипотеза	domnienka	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
гипотеза	hypotéza	гипотеза	hypotézať	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
гипотеза	predpoklad	гипотеза	predpoklad	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
крик	krik	крик	krik	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
крик	výkrik	крик	výkrik	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
смотрите	sledovať	смотреть	sledovať	V;IPFV;IMP;PL;2;FIN;ACT	V;IPFV;POS;NFIN
смотрите	sledujte	смотреть	sledovať	V;IPFV;IMP;PL;2;FIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
смотрите	pozerať	смотреть	pozerať	V;IPFV;IMP;PL;2;FIN;ACT	V;IPFV;POS;NFIN
монета	minca	монета	minca	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
святая	svätá	святой	svätý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
святая	svätý	святой	svätý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
святая	sväté	святой	svätý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
святая	svätá	святой	svätý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
святая	svätý	святой	svätý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
осада	obliehanie	осада	obliehanie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
сенатор	senátor	сенатор	senátor	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
сенатор	senátorka	сенатор	senátorka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
пен	pero	пен	pero	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
алиса	alica	алиса	alica	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
алиса	alenka	алиса	alenka	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
алиса	alyssa	алиса	alyssa	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
автобусов	autobusov	автобус	autobus	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL
лебедев	lebedev	лебедь	lebedev	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
оставляет	odchádza	оставлять	odchádzať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
неверно	nesprávna	неверный	správny	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
неверно	nesprávny	неверный	nesprávny	ADJ;NEUT;SG	ADJ;INAN;NOM;MASC;SG
неверно	nesprávna	неверный	správny	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
неверно	nesprávny	неверный	nesprávny	ADJ;NEUT;SG	ADJ;INAN;NOM;MASC;SG
приморский	prímorský	приморский	prímorský	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
библиография	bibliografia	библиография	bibliografia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
заблокировать	zamknúť	блокировать	zamknúť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
заблокировать	zablokovať	блокировать	zablokovať	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
вторжение	invázia	вторжение	inváziť	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
вторжение	zasahovanie	вторжение	zasahovanie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
вторжение	vniknutie	вторжение	vniknutie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
тайна	tajomstvo	тайна	tajomstvo	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
тайна	záhada	тайна	záhada	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
тайна	secret	тайна	secret	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
тайна	tajomstvo	тайна	tajomstvo	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
бомбы	bomby	бомба	bomba	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
говорите	hovoriť	говорить	hovoriť	V;IPFV;IND;PL;2;PRS;FIN;ACT	V;IPFV;POS;NFIN
сьерра	sierra	сиерр	sierra	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
авторитет	vierohodnosť	авторитет	vierohodnosť	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
авторитет	dôveryhodnosť	авторитет	dôveryhodnosť	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
авторитет	autorita	авторитет	autorita	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
авторитет	právomoc	авторитет	právomoc	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
авторитет	orgán	авторитет	orgán	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
авторитет	úrad	авторитет	úrad	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
медведев	medvedev	медведь	medveď	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
продан	predal	продать	predať	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
железный	železný	железный	železný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
железный	železné	железный	železný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
штурм	útok	штурм	útok	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
штурм	napadnutie	штурм	napadnutie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
пакет	vak	пакет	vak	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
пакет	vrecko	пакет	vrecko	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
пакет	vrece	пакет	vrece	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
пакет	taška	пакет	taška	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
пакет	balíček	пакет	balíček	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
пакет	balík	пакет	balík	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
пакет	balenie	пакет	balenie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
доказательство	dôkaz	доказательство	dôkaz	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
доказательство	dôkaz	доказательство	dôkaz	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
мясо	mäso	мясо	mäso	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
открывает	otvára	открывать	otvár	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
держать	držte	держать	držt	V;IPFV;NFIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
держать	držať	держать	držať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
победила	vyhrala	победить	vyhrať	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
победила	zvíťazil	победить	zvíťaziť	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
победила	vyhral	победить	vyhrať	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
супруг	manželka	супруг	manželka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
посты	príspevky	пост	príspevok	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
мекленбург	meklenbursko	мекленбург	meklenbursko	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
недовольство	nespokojnosť	недовольство	nespokojnosť	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
недовольство	nespokojnosť	недовольство	nespokojnosť	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
показала	ukázal	показать	ukázať	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
показала	ukázala	показать	ukázať	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
показала	ukázalo	показать	ukázať	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
благодарность	poďakovanie	благодарность	poďakovanie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
благодарность	vďačnosť	благодарность	vďačnosť	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
продвижение	povýšenie	продвижение	povýšenie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
продвижение	propagácia	продвижение	propagácia	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
блоков	blokov	блок	blok	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL
дневник	vestník	дневник	vestník	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
дневник	denník	дневник	denník	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
дневник	denník	дневник	denník	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
рафаэль	raphael	рафаэль	raphael	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
рафаэль	rafael	рафаэль	rafael	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
опытных	skúsených	опытный	skúsený	ADJ;GEN;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
трасса	trasa	трасса	triasť	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
трасса	cesta	трасса	cesta	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
кандидатуру	kandidatúru	кандидатура	kandidatúra	N;INAN;ACC;FEM;SG	N;ACC;FEM;SG
коммунисты	komunisti	коммунист	komunista	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
вчера	včera	вчера	včera	ADV	ADV
бостон	bostone	бостон	bostone	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
описать	popísať	описать	popísať	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
описать	opísať	описать	opísať	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
составы	konvoje	состав	konvoj	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
составы	formulácie	состав	formulácia	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
составы	zloženia	состав	zloženie	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
пещеры	jaskyne	пещера	jaskyňa	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
посредника	sprostredkovateľa	посредник	sprostredkovateľ	N;ANIM;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
посредника	sprostredkovateľa	посредник	sprostredkovateľ	N;ANIM;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
расходы	výdavky	расход	výdavka	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
расходы	náklady	расход	náklad	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
расходы	trovy	расход	trov	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
расходы	výdavky	расход	výdavka	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
расходы	výdaje	расход	výdať	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
расходы	výdavky	расход	výdavka	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
добровольно	ochotne	добровольно	ochotne	ADV	ADV
добровольно	dobrovoľne	добровольно	dobrovoľne	ADV	ADV
добровольно	dobrovoľne	добровольно	dobrovoľne	ADV	ADV
добровольно	dobrovoľne	добровольно	dobrovoľne	ADV	ADV
бобби	bobby	бобби	bobba	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
родина	vlasť	родина	vlasť	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
родина	vlasť	родина	vlasť	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
основа	nadácia	основа	nadácia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
основа	základ	основа	základ	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
основа	základ	основа	základ	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
магазины	obchody	магазин	obchod	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
магазины	predajne	магазин	predajňa	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
магазины	obchody	магазин	obchod	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL
магазины	predajne	магазин	predajňa	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
действовала	konalo	действовать	konať	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
действовала	konal	действовать	konať	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
действовала	konala	действовать	konať	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
прямая	priamy	прямой	priamy	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
прямая	rovné	прямой	rovný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
