men	ama	men	ama	CONJ	CONJ
koordinater	koordinat	koordinater	koordinat	N;INDF;MASC;SG	N;NOM;SG;3
turen	yolculuk	tur	yolculuk	N;DEF;MASC;SG	N;NOM;SG;3
endringene	değişiklikler	endring	değişiklik	N;DEF;FEM;PL	N;NOM;PL;3
endringene	değişimler	endring	değişim	N;DEF;FEM;PL	N;NOM;PL;3
endringene	değişiklikleri	endring	değişiklik	N;DEF;FEM;PL	N;ACC;PL;3
kanon	canon	kanon	canon	N;INDF;MASC;SG	N;NOM;SG;3
samler	toplamak	samle	topla	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
samler	toplanma	samle	toplanma	V;IND;PRS;FIN	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
samler	toplanıyor	samle	topla	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
parlament	parlamentosu	parlament	parlamentosu	N;INDF;NEUT;SG	N;NOM;SG;3
generasjoner	nesiller	generasjon	nesil	N;INDF;MASC;PL	N;NOM;PL;3
ringer	arıyor	ringer	ara	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
ringer	arıyorum	ringer	ara	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
ringer	aramak	ringer	ara	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
oversettelsen	çevirisi	oversettelse	çevir	N;DEF;MASC;SG	N;NOM;SG;3
runder	turlar	runder	tur	N;INDF;FEM;PL	N;NOM;PL;3
runder	mermiler	runder	mermi	N;INDF;FEM;PL	N;NOM;PL;3
busker	çalıların	buske	çalı	N;INDF;FEM;PL	N;GEN;PL;3
regjeringstid	saltanatı	regjeringstid	saltanat	N;INDF;FEM;SG	N;NOM;SG;3
regjeringstid	hükümdarlık	regjeringstid	hükümdarlık	N;INDF;FEM;SG	N;NOM;SG;3
regjeringstid	saltanat	regjeringstid	saltanat	N;INDF;FEM;SG	N;NOM;SG;3
forhandlingene	müzakerelerin	forhandling	müzakere	N;DEF;FEM;PL	N;GEN;PL;3
forhandlingene	müzakereler	forhandling	müzakere	N;DEF;FEM;PL	N;NOM;PL;3
leger	doktorları	lege	doktor	N;INDF;FEM;PL	N;ACC;PL;3
leger	doktorlar	lege	doktor	N;INDF;FEM;PL	N;NOM;PL;3
hjemmet	ev	hjem	ev	N;DEF;NEUT;SG	N;NOM;SG;3
hjemmet	evde	hjem	ev	N;DEF;NEUT;SG	N;ESS;SG;3
hjemmet	eve	hjem	ev	N;DEF;NEUT;SG	N;DAT;SG;3
hjemmet	evim	hjem	ev	N;DEF;NEUT;SG	N;NOM;SG;3
måneden	ay	måned	ay	N;DEF;MASC;SG	N;NOM;SG;3
sanskrit	sanskritçe	sanskrit	sanskritç	N;INDF;NEUT;SG	N;NOM;SG;3
studentene	öğrenciler	student	öğrenci	N;DEF;FEM;PL	N;NOM;PL;3
tjene	hizmet	tje	hizmet	N;INDF;MASC;SG	N;NOM;SG;3
restaurant	restoran	restaurant	restoran	N;INDF;MASC;SG	N;NOM;SG;3
restaurant	lokanta	restaurant	lokan	N;INDF;MASC;SG	N;NOM;SG;3
restaurant	lokantası	restaurant	lokanta	N;INDF;MASC;SG	N;NOM;SG;3
restaurant	restaurant	restaurant	restaurant	N;INDF;MASC;SG	N;NOM;SG;3
bundet	berabere	bund	beraber	N;DEF;NEUT;SG	N;NOM;SG;3
avgjørelse	karar	avgjørels	karar	N;INDF;MASC;SG	N;NOM;SG;3
avgjørelse	kararı	avgjørels	karar	N;INDF;MASC;SG	N;NOM;SG;3
åpning	açılış	åpning	açılış	N;INDF;FEM;SG	N;NOM;SG;3
åpning	açılışı	åpning	açılış	N;INDF;FEM;SG	N;NOM;SG;3
olympic	olimpiyat	olympic	olimpiyat	N;INDF;NEUT;SG	N;NOM;SG;3
olympic	olimpik	olympic	ol	N;INDF;NEUT;SG	N;NOM;SG;3
uenighet	anlaşmazlık	uenighet	anlaşmazlık	N;INDF;MASC;SG	N;NOM;SG;3
caroline	caroline	carolin	carol	N;INDF;MASC;SG	N;DAT;SG;3
innfødte	yerliler	innføde	yerli	ADJ;PL;V.PTCP	ADJ;NOM;PL;3
likte	beğendi	like	beğen	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
plasserte	yerleştirdi	plassere	yerleş	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
diamond	diamond	diamond	diamond	N;INDF;MASC;SG	N;NOM;SG;3
diamond	pırlanta	diamond	pırla	N;INDF;MASC;SG	N;NOM;SG;3
fotografier	fotoğraflar	fotografi	fotoğraf	N;INDF;FEM;PL	N;NOM;PL;3
fotografier	resimler	fotografi	resim	N;INDF;FEM;PL	N;NOM;PL;3
fotografier	fotoğraflar	fotografi	fotoğraf	N;INDF;FEM;PL	N;NOM;PL;3
fotografier	fotoğrafları	fotografi	fotoğraf	N;INDF;FEM;PL	N;NOM;PL;3
minimum	minimum	minimum	minim	N;INDF;NEUT;SG	N;NOM;SG;3
merker	markalar	merke	marka	N;INDF;FEM;PL	N;NOM;PL;3
marked	pazarı	marked	pazar	N;INDF;MASC;SG	N;ACC;SG;3
kongedømme	krallık	kongedømme	krallık	N;INDF;NEUT;SG	N;NOM;SG;3
hevn	intikamı	hevn	intikam	N;INDF;SG	N;NOM;SG;3
pass	pasaport	pass	pasaport	N;INDF;NEUT;SG	N;NOM;SG;3
pass	pasaportu	pass	pasaport	N;INDF;NEUT;SG	N;ACC;SG;3
pass	pasaport	pass	pasaport	N;INDF;NEUT;SG	N;NOM;SG;3
svakt	güçsüz	svak	güçsüz	ADJ;INDF;NEUT;SG	ADJ
express	ifade	express	ifade	N	N;NOM;SG;3
express	ekspresi	express	ekspre	N	N;NOM;SG;3
symptomer	semptomlar	symptom	semptom	N;INDF;NEUT;PL	N;NOM;PL;3
symptomer	belirtileri	symptom	belir	N;INDF;NEUT;PL	N;NOM;PL;3
symptomer	belirtiler	symptom	belir	N;INDF;NEUT;PL	N;NOM;PL;3
symptomer	semptomları	symptom	semptom	N;INDF;NEUT;PL	N;ACC;PL;3
arrangementet	etkinlik	arrangement	etkinlik	N;DEF;NEUT;SG	N;NOM;SG;3
arrangementet	etkinliği	arrangement	etkinlik	N;DEF;NEUT;SG	N;ACC;SG;3
drap	cinayetten	drap	cinayet	N;INDF;NEUT;SG	N;AT+ABL;SG;3
drap	cinayet	drap	cinayet	N;INDF;NEUT;SG	N;NOM;SG;3
komiteen	komitesi	komité	komite	N;DEF;MASC;SG	N;NOM;SG;3
talte	sayılı	telje	sayılı	ADJ;PL;V.PTCP	ADJ
tynt	ince	tyne	ince	ADJ;INDF;NEUT;SG	ADJ
gårdene	çiftlikleri	gårde	çiftlik	N;DEF;FEM;PL	N;ACC;PL;3
nivåer	seviyeleri	nivåe	seviye	N;INDF;FEM;PL	N;ACC;PL;3
øyet	göz	øy	göz	N;DEF;NEUT;SG	N;NOM;SG;3
øyet	gözü	øy	göz	N;DEF;NEUT;SG	N;NOM;SG;3
øyet	gözün	øy	göz	N;DEF;NEUT;SG	N;GEN;SG;3
pause	mola	pause	mola	N;INDF;MASC;SG	N;NOM;SG;3
pause	teneffüs	pause	teneffüs	N;INDF;MASC;SG	N;NOM;SG;3
faktorer	faktörler	faktor	faktör	N;INDF;FEM;PL	N;NOM;PL;3
forestillinger	performansları	forestillinger	performans	N;INDF;FEM;PL	N;ACC;PL;3
forestillinger	gösteriler	forestillinger	göster	N;INDF;FEM;PL	N;NOM;PL;3
kunstneriske	sanatsal	kunstnerisk	sanatsal	ADJ;PL	ADJ
dialekter	lehçeleri	dialekter	lehçe	N;INDF;FEM;PL	N;ACC;PL;3
gutten	çocuk	gutt	çocuk	N;DEF;MASC;SG	N;NOM;SG;3
management	yönetimi	management	yönetim	N;INDF;NEUT;SG	N;NOM;SG;3
management	menajerlik	management	menajerlik	N;INDF;NEUT;SG	N;NOM;SG;3
bibliografi	bibliyografya	bibliografi	bible	N;INDF;MASC;SG	N;NOM;SG;3
channel	kanalı	channel	kanalı	N;INDF;MASC;SG	N;ACC;SG;3
retninger	talimatlar	retning	talimat	N;INDF;FEM;PL	N;NOM;PL;3
pacific	pacific	pacific	pacific	N;INDF;NEUT;SG	N;NOM;SG;3
aktører	aktörler	aktører	aktör	N;INDF;FEM;PL	N;NOM;PL;3
aktører	oyuncular	aktører	oyuncu	N;INDF;FEM;PL	N;NOM;PL;3
næring	rızık	næring	rızık	N;INDF;FEM;SG	N;NOM;SG;3
valuta	döviz	valuta	döviz	N;INDF;MASC;SG	N;NOM;SG;3
skyte	vur	skyte	vur	V;NFIN	V;PFV;IMP;SG;2;POS;PRS
symboler	semboller	symbol	sembol	N;INDF;FEM;PL	N;NOM;PL;3
symboler	sembolleri	symbol	sembol	N;INDF;FEM;PL	N;ACC;PL;3
symboler	simgeler	symbol	simge	N;INDF;FEM;PL	N;NOM;PL;3
defineres	tanımlanmış	defineres	tanımla	V;IND;FIN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
defineres	tanımlanan	defineres	tanımla	V;IND;FIN	V;PFV;IND;POS;PRS;V.PTCP;PASS
miss	hanımefendi	miss	hanımefendi	N;INDF;MASC;SG	N;NOM;SG;3
sjø	gol	sjø	gol	N;INDF;MASC;SG	N;NOM;SG;3
sjø	lake	sjø	lake	N;INDF;MASC;SG	N;NOM;SG;3
sjø	gölü	sjø	göl	N;INDF;MASC;SG	N;ACC;SG;3
theater	tiyatro	theater	tiyatro	N;INDF;NEUT;SG	N;NOM;SG;3
forsyninger	malzemeler	forsyninger	malzeme	N;INDF;FEM;PL	N;NOM;PL;3
hage	bahçe	hage	bahçe	N;INDF;MASC;SG	N;NOM;SG;3
hage	bahçesi	hage	bahçe	N;INDF;MASC;SG	N;NOM;SG;3
hage	garden	hage	garden	N;INDF;MASC;SG	N;NOM;SG;3
playstation	playstation	playstation	playstation	N;INDF;MASC;SG	N;NOM;SG;3
ramme	çerçevesi	ramme	çerçeve	N;INDF;FEM;SG	N;NOM;SG;3
ramme	çerçeve	ramme	çerçev	N;INDF;FEM;SG	N;NOM;SG;3
erfaringer	deneyimler	erfaring	deneyim	N;INDF;FEM;PL	N;NOM;PL;3
erfaringer	deneyimleri	erfaring	deneyim	N;INDF;FEM;PL	N;ACC;PL;3
oppstå	kalk	oppstå	kalk	V;IMP;FIN	V;PFV;IMP;SG;2;POS;PRS
dekning	kapsama	dekning	kapsam	N;INDF;FEM;SG	N;DAT;SG;3
turné	tour	turné	tour	N;INDF;MASC;SG	N;NOM;SG;3
turné	tura	turné	tur	N;INDF;MASC;SG	N;DAT;SG;3
revisjon	denetimi	revisjon	denetim	N;INDF;MASC;SG	N;NOM;SG;3
bud	teklif	bud	teklif	N;INDF;NEUT;SG	N;NOM;SG;3
raske	hızlı	rask	hızlı	ADJ;PL	ADJ
setning	ceza	setning	ceza	N;INDF;FEM;SG	N;NOM;SG;3
grunnlov	anayasaya	grunnlov	anayasa	N;INDF;FEM;SG	N;DAT;SG;3
volum	sesi	volum	ses	N;INDF;NEUT;SG	N;NOM;SG;3
volum	ses	volum	ses	N;INDF;NEUT;SG	N;NOM;SG;3
volum	hacmi	volum	hacim	N;INDF;NEUT;SG	N;ACC;SG;3
slektninger	akrabalar	slektning	akraba	N;INDF;MASC;PL	N;NOM;PL;3
slektninger	akrabaları	slektning	akraba	N;INDF;MASC;PL	N;NOM;PL;3
måle	ölçüm	måle	ölçüm	N;INDF;NEUT;SG	N;NOM;SG;3
renault	renault	renaul	renault	N;INDF;MASC;SG	N;NOM;SG;3
vektløfting	halter	vektløfting	halter	N;INDF;FEM;SG	N;NOM;SG;3
seksjonen	bölümü	seksjon	bölüm	N;DEF;MASC;SG	N;NOM;SG;3
matematisk	matematiksel	matematisk	matematiksel	ADJ;INDF;NEUT;SG	ADJ
resolusjon	çözünürlük	resolusjon	çözünürlük	N;INDF;MASC;SG	N;NOM;SG;3
urban	kentsel	urban	kentsel	N;INDF;MASC;SG	N;NOM;SG;3
memorial	memorial	memorial	memorial	N;INDF;MASC;SG	N;NOM;SG;3
observasjoner	gözlemler	observasjon	gözlem	N;INDF;MASC;PL	N;NOM;PL;3
gren	dalın	gren	dal	N;INDF;MASC;SG	N;GEN;SG;3
flyene	uçaklar	fly	uçak	N;DEF;FEM;PL	N;NOM;PL;3
alliansen	ittifak	allianse	ittifak	N;DEF;MASC;SG	N;NOM;SG;3
kolonier	koloniler	kolonie	koloni	N;INDF;MASC;PL	N;NOM;PL;3
tilstede	hediye	tilsted	hedi	N;INDF;MASC;SG	N;NOM;SG;3
mission	görev	mission	görev	N	N;NOM;SG;3
reserve	rezerve	reserve	rez	N;INDF;MASC;SG	N;NOM;SG;3
unike	eşsiz	unik	eşsiz	ADJ;PL	ADJ
rifle	tüfek	rifle	tüfek	N;INDF;FEM;SG	N;NOM;SG;3
catherine	catherine	catherin	cather	N;INDF;MASC;SG	N;DAT;SG;3
nøytral	tarafsız	nøytral	tarafsız	ADJ;INDF;NEUT;SG	ADJ
trafikken	trafik	trafikk	trafik	N;DEF;MASC;SG	N;NOM;SG;3
rykte	itibarını	rykte	itibar	N;INDF;NEUT;SG	N;ACC;SG;3
fokuserer	odaklanmak	fokusere	odakla	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
fokuserer	duruluyor	fokusere	dur	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
filmet	filme	film	fil	N;DEF;NEUT;SG	N;DAT;SG;3
voice	sesi	voice	ses	N;INDF;MASC;SG	N;NOM;SG;3
voice	ses	voice	ses	N;INDF;MASC;SG	N;NOM;SG;3
jordskjelv	depremi	jordskjelv	deprem	N;INDF;NEUT;SG	N;NOM;SG;3
jordskjelv	deprem	jordskjelv	deprem	N;INDF;NEUT;SG	N;NOM;SG;3
jordskjelv	deprem	jordskjelv	deprem	N;INDF;NEUT;SG	N;NOM;SG;3
saksofon	saksafon	saksofon	saksafon	N;INDF;MASC;SG	N;NOM;SG;3
hendelse	hikaye	hendelse	hika	N;INDF;MASC;SG	N;NOM;SG;3
hendelse	etkinlik	hendelse	etkinlik	N;INDF;MASC;SG	N;NOM;SG;3
hendelse	etkinliği	hendelse	etkinlik	N;INDF;MASC;SG	N;ACC;SG;3
militæret	askeriye	militær	askeri	N;DEF;NEUT;SG	N;DAT;SG;3
militæret	askerlik	militær	askerlik	N;DEF;NEUT;SG	N;NOM;SG;3
reisende	gezgin	reisende	gezgin	N;INDF;NEUT;SG	N;NOM;SG;3
reisende	yolcusu	reisende	yolcu	N;INDF;NEUT;SG	N;NOM;SG;3
gjester	misafirler	gjest	misafir	N;INDF;MASC;PL	N;NOM;PL;3
gjester	konuklar	gjest	konuk	N;INDF;MASC;PL	N;NOM;PL;3
woman	kadınım	woman	kadın	N;INDF;MASC;SG	N;NOM;SG;3
essay	kompozisyon	essay	kompozisyon	N;INDF;NEUT;SG	N;NOM;SG;3
diskografi	diskografisi	diskografi	diskografi	N;INDF;MASC;SG	N;NOM;SG;3
sammenligning	karşılaştırma	sammenligning	karşılaş	N;INDF;FEM;SG	N;NOM;SG;3
sammenligning	karşılaştırma	sammenligning	karşılaş	N;INDF;FEM;SG	N;NOM;SG;3
sammenligning	karşılaştırma	sammenligning	karşılaş	N;INDF;FEM;SG	N;NOM;SG;3
retningen	yönü	retning	yön	N;DEF;MASC;SG	N;ACC;SG;3
presenterte	tanıttı	presentere	tanı	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
presenterte	tanıştırdı	presentere	tanış	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
kulturell	kültürel	kulturell	kültürel	ADJ;INDF;SG	ADJ
beliggenhet	yer	beliggenhet	yer	N;DEF;MASC;SG	N;NOM;SG;3
beliggenhet	konumu	beliggenhet	konum	N;DEF;MASC;SG	N;ACC;SG;3
beliggenhet	konum	beliggenhet	konum	N;DEF;MASC;SG	N;NOM;SG;3
beliggenhet	yeri	beliggenhet	yer	N;DEF;MASC;SG	N;ACC;SG;3
utsagn	ifade	utsagn	ifade	N;INDF;NEUT;SG	N;NOM;SG;3
fylle	doldur	fylle	dol	V;IMP;NFIN	V;PFV;IMP;SG;2;POS;PRS
fylle	doldurun	fylle	dol	V;IMP;NFIN	V;PFV;IMP;PL;2;POS;PRS;CAUS
rekkevidde	mesafe	rekkevidd	mesafe	N;INDF;FEM;SG	N;NOM;SG;3
rekkevidde	erişim	rekkevidd	erişim	N;INDF;FEM;SG	N;NOM;SG;3
late	tembellik	la	tembellik	N;INDF;MASC;SG	N;NOM;SG;3
tenner	dişleri	tenne	diş	N;INDF;FEM;PL	N;NOM;PL;3
tenner	dişler	tenne	diş	N;INDF;FEM;PL	N;NOM;PL;3
date	randevu	date	randev	N;INDF;MASC;SG	N;NOM;SG;3
date	tarih	date	tarih	N;INDF;MASC;SG	N;NOM;SG;3
veg	şekilde	veg	şekil	N;INDF;MASC;SG	N;ESS;SG;3
melding	danışma	melding	danış	N;INDF;FEM;SG	N;NOM;SG;3
melding	danışmanlık	melding	danışmanlık	N;INDF;FEM;SG	N;NOM;SG;3
melding	mesajınız	melding	mesaj	N;INDF;FEM;SG	N;NOM;SG;3
melding	mesajı	melding	mesaj	N;INDF;FEM;SG	N;ACC;SG;3
delstater	devletler	delstater	devlet	N;INDF;MASC;PL	N;NOM;PL;3
delstater	eyaletler	delstater	eyalet	N;INDF;MASC;PL	N;NOM;PL;3
statsborgerskap	vatandaşlık	statsborgerskap	vatandaşlık	N;INDF;NEUT;SG	N;NOM;SG;3
datamaskiner	bilgisayarlar	datamaskin	bilgisayar	N;INDF;FEM;PL	N;NOM;PL;3
kona	karısı	kone	karı	N;DEF;FEM;SG	N;NOM;SG;3
dialekt	lehçesi	dialekt	lehçe	N;INDF;MASC;SG	N;NOM;SG;3
bond	tahvil	bond	tahvil	N;INDF;MASC;SG	N;NOM;SG;3
minnet	bellek	minne	bellek	N;DEF;NEUT;SG	N;NOM;SG;3
minnet	hafıza	minne	hafız	N;DEF;NEUT;SG	N;NOM;SG;3
avstemning	oy	avstemning	oy	N;INDF;FEM;SG	N;NOM;SG;3
evig	sonsuza	evig	sonsuz	ADJ;INDF;NEUT;SG	ADJ;DAT;SG;3
mord	cinayetten	mord	cinayet	N;INDF;NEUT;SG	N;AT+ABL;SG;3
mord	cinayet	mord	cinayet	N;INDF;NEUT;SG	N;NOM;SG;3
oppgi	girin	oppgi	gir	V;IMP;FIN	V;PFV;IMP;PL;2;POS;PRS
oppgi	gir	oppgi	gir	V;IMP;FIN	V;PFV;IMP;SG;2;POS;PRS
number	numarası	number	numara	N	N;NOM;SG;3
skule	okula	skule	okul	N;INDF;MASC;SG	N;DAT;SG;3
skule	okulumuz	skule	okul	N;INDF;MASC;SG	N;NOM;SG;3
skule	okulu	skule	okul	N;INDF;MASC;SG	N;NOM;SG;3
hjørnet	köşeye	hjørne	köşe	N;DEF;NEUT;SG	N;DAT;SG;3
avtaler	anlaşmalar	avtale	anlaş	N;INDF;FEM;PL	N;NOM;PL;3
avtaler	fırsatlar	avtale	fırsat	N;INDF;FEM;PL	N;NOM;PL;3
tolkning	yoruma	tolkning	yorum	N;INDF;FEM;SG	N;DAT;SG;3
distanse	uzaklık	distanse	uzaklık	N;INDF;MASC;SG	N;NOM;SG;3
distanse	mesafe	distanse	mesafe	N;INDF;MASC;SG	N;NOM;SG;3
villig	istekli	villig	istekli	ADJ;INDF;NEUT;SG	ADJ
venter	beklemek	vente	bekle	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
venter	bekliyor	vente	bekle	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
venter	bekliyorum	vente	bekle	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
venter	bekliyoruz	vente	bekle	V;IND;PRS;FIN	V;PROG;IND;PL;1;POS;INFM;PRS
venter	bekleyen	vente	bekle	V;IND;PRS;FIN	V;PFV;IND;POS;PRS;V.PTCP
venter	bekleniyor	vente	bekle	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
venter	beklemede	vente	bekle	V;IND;PRS;FIN	V;PFV;ESS;IND;POS;PRS;V.MSDR
venter	bekleyen	vente	bekle	V;IND;PRS;FIN	V;PFV;IND;POS;PRS;V.PTCP
guder	tanrılar	gud	tanrı	N;INDF;FEM;PL	N;NOM;PL;3
stiftelse	vakfı	stiftelse	vakıf	N;INDF;MASC;SG	N;ACC;SG;3
kirkegården	mezarlık	kirkegård	mezarlık	N;DEF;MASC;SG	N;NOM;SG;3
kirkegården	mezarlıkta	kirkegård	mezarlık	N;DEF;MASC;SG	N;ESS;SG;3
kirkegården	mezarlığı	kirkegård	mezarlık	N;DEF;MASC;SG	N;NOM;SG;3
philippe	philippe	philippe	philippe	N;INDF;MASC;SG	N;NOM;SG;3
sammensetning	kompozisyon	sammensetning	kompozisyon	N;INDF;FEM;SG	N;NOM;SG;3
tråden	iplik	tråd	iplik	N;DEF;MASC;SG	N;NOM;SG;3
strøket	semt	strøk	semt	N;DEF;NEUT;SG	N;NOM;SG;3
strøket	komşuluk	strøk	komşuluk	N;DEF;NEUT;SG	N;NOM;SG;3
museer	müzeler	museum	müze	N;INDF;FEM;PL	N;NOM;PL;3
department	bölümü	department	bölüm	N;INDF;NEUT;SG	N;NOM;SG;3
department	departman	department	departman	N;INDF;NEUT;SG	N;NOM;SG;3
department	departmanı	department	departman	N;INDF;NEUT;SG	N;ACC;SG;3
stridsvogner	tanklar	stridsvogn	tank	N;INDF;FEM;PL	N;NOM;PL;3
stridsvogner	tankları	stridsvogn	tank	N;INDF;FEM;PL	N;ACC;PL;3
hendene	eller	hand	el	N;DEF;FEM;PL	N;NOM;PL;3
hendene	elleri	hand	el	N;DEF;FEM;PL	N;ACC;PL;3
celler	hücreler	celler	hücre	N;INDF;FEM;PL	N;NOM;PL;3
celler	hücreleri	celler	hücre	N;INDF;FEM;PL	N;ACC;PL;3
trompet	trompet	tromp	trompet	N;DEF;NEUT;SG	N;NOM;SG;3
camp	kampı	camp	kampı	N;INDF;MASC;SG	N;ACC;SG;3
camp	kampta	camp	kamp	N;INDF;MASC;SG	N;ESS;SG;3
camp	camp	camp	camp	N;INDF;MASC;SG	N;NOM;SG;3
vennskap	arkadaşlık	vennskap	arkadaşlık	N;INDF;NEUT;SG	N;NOM;SG;3
vennskap	dostluk	vennskap	dostluk	N;INDF;NEUT;SG	N;NOM;SG;3
partikler	parçacıklar	partikkle	parçacık	N;INDF;FEM;PL	N;NOM;PL;3
partikler	parçacıkların	partikkle	parçacık	N;INDF;FEM;PL	N;GEN;PL;3
partikler	parçacıkları	partikkle	parçacık	N;INDF;FEM;PL	N;NOM;PL;3
rekker	çizgiler	rekke	çizgi	N;INDF;FEM;PL	N;NOM;PL;3
plattform	platformu	plattform	platform	N;INDF;FEM;SG	N;NOM;SG;3
opptredener	performansları	opptreden	performans	N;INDF;FEM;PL	N;ACC;PL;3
opptredener	gösteriler	opptreden	göster	N;INDF;FEM;PL	N;NOM;PL;3
match	maç	match	maç	N;INDF;MASC;SG	N;NOM;SG;3
hjort	geyik	hjort	geyik	N;INDF;MASC;SG	N;NOM;SG;3
teknikker	teknikler	teknikker	teknik	N;INDF;NEUT;PL	N;NOM;PL;3
teknikker	teknikleri	teknikker	teknik	N;INDF;NEUT;PL	N;NOM;PL;3
assisterende	yardımcısı	assisterende	yardımcı	N;INDF;MASC;SG	N;NOM;SG;3
assisterende	asistanı	assisterende	asistan	N;INDF;MASC;SG	N;ACC;SG;3
faktor	faktörü	faktor	faktörü	N;INDF;MASC;SG	N;ACC;SG;3
uttale	telaffuz	uttale	telaffuz	N;INDF;FEM;SG	N;NOM;SG;3
uttale	telaffuz	uttale	telaffuz	N;INDF;FEM;SG	N;NOM;SG;3
myter	efsaneler	myte	efsane	N;INDF;MASC;PL	N;NOM;PL;3
fans	taraftar	fan	taraf	N;INDF;NEUT;SG	N;NOM;SG;3
strategi	strateji	strategi	strateji	N;INDF;MASC;SG	N;NOM;SG;3
strategi	stratejisi	strategi	strateji	N;INDF;MASC;SG	N;NOM;SG;3
koloni	kolonisi	koloni	koloni	N;INDF;MASC;SG	N;ACC;SG;3
partner	partner	partner	partner	N;INDF;MASC;SG	N;NOM;SG;3
delstat	devlet	delstat	devlet	N;INDF;MASC;SG	N;NOM;SG;3
retter	kursları	rette	kurs	N;INDF;MASC;PL	N;ACC;PL;3
retter	dersler	rette	ders	N;INDF;MASC;PL	N;NOM;PL;3
retter	yemekler	rette	yemek	N;INDF;MASC;PL	N;NOM;PL;3
retter	tabaklar	rette	tabak	N;INDF;MASC;PL	N;NOM;PL;3
organisere	düzenleme	organisere	düzenle	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
kingdom	krallık	kingdom	krallık	N;INDF;MASC;SG	N;NOM;SG;3
definere	tanımlamak	definere	tanımla	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
definere	tanımlama	definere	tanımla	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
territoriet	bölgesi	territorium	bölge	N;DEF;NEUT;SG	N;NOM;SG;3
arving	varisi	arving	vari	N;INDF;FEM;SG	N;NOM;SG;3
butikk	alışveriş	butikk	alışveriş	N;INDF;MASC;SG	N;NOM;SG;3
butikk	dükkan	butikk	dükkan	N;INDF;MASC;SG	N;NOM;SG;3
butikk	mağaza	butikk	mağaz	N;INDF;MASC;SG	N;NOM;SG;3
butikk	mağazası	butikk	mağaza	N;INDF;MASC;SG	N;NOM;SG;3
butikk	mağazadan	butikk	mağaza	N;INDF;MASC;SG	N;AT+ABL;SG;3
butikk	dükkan	butikk	dükkan	N;INDF;MASC;SG	N;NOM;SG;3
butikk	mağaza	butikk	mağaz	N;INDF;MASC;SG	N;NOM;SG;3
banks	banka	banks	banka	N;INDF;MASC;SG	N;NOM;SG;3
snitt	kavşak	snitt	kavşak	N;INDF;NEUT;SG	N;NOM;SG;3
salmer	ilahiler	salmer	ilahi	N;INDF;FEM;PL	N;NOM;PL;3
ansikt	yüzün	ansikt	yüz	N;INDF;NEUT;SG	N;NOM;SG;3
ansikt	yüzünü	ansikt	yüz	N;INDF;NEUT;SG	N;ACC;SG;3
ansikt	yüzü	ansikt	yüz	N;INDF;NEUT;SG	N;ACC;SG;3
kunngjorde	duyuruldu	kunngjere	duyur	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
kunngjorde	açıklandı	kunngjere	açıkla	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
kunngjorde	duyurdu	kunngjere	duyur	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
syndrom	sendromu	syndrom	sendromu	N;INDF;MASC;SG	N;NOM;SG;3
koloniene	koloniler	kolonie	koloni	N;DEF;FEM;PL	N;NOM;PL;3
spurte	sordu	spørje	sor	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
spurte	sordum	spørje	sor	V;IND;PST;FIN	V;PFV;IND;SG;1;POS;PST
spurte	istedi	spørje	iste	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
spurte	sormuş	spørje	sor	V;IND;PST;FIN	V;PFV;NFH;IND;SG;3;POS;PST
kunder	müşteriler	kunde	müşteri	N;INDF;MASC;PL	N;NOM;PL;3
kunder	müşteriler	kunde	müşteri	N;INDF;MASC;PL	N;NOM;PL;3
aserbajdsjan	azerbaycan	aserbajdsjan	azerbaycan	N;INDF;NEUT;SG	N;NOM;SG;3
kampanje	tanıtımı	kampanje	tanıtım	N;INDF;MASC;SG	N;NOM;SG;3
