par	za	par	za		
pabeigšanas	dokončanje	pabeigšana	dokončanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
meitenes	punce	meitene	punca	N;NOM;FEM;PL	N;NOM;FEM;PL
meitenes	dekleta	meitene	dekle	N;NOM;FEM;PL	N;NOM;NEUT;PL
meitenes	deklice	meitene	deklica	N;NOM;FEM;PL	N;NOM;FEM;PL
gredzens	prstan	gredzens	prstan	N;NOM;MASC;SG	N;NOM;MASC;SG
gredzens	ring	gredzens	ring	N;NOM;MASC;SG	N;NOM;MASC;SG
gredzens	obroč	gredzens	obroč	N;NOM;MASC;SG	N;NOM;MASC;SG
sakari	komunikacije	sakars	komunikacija	N;NOM;MASC;PL	N;NOM;FEM;PL
elpošanas	dihanje	elpošana	dihanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
projekti	osnutki	projekts	osnutek	N;NOM;MASC;PL	N;NOM;MASC;PL
projekti	projekti	projekts	projekt	N;NOM;MASC;PL	N;NOM;MASC;PL
atkāpšanās	odpoved	atkāpšanās	odpoved	N;NOM;FEM;SG	N;NOM;MASC;SG
atkāpšanās	odstop	atkāpšanās	odstop	N;NOM;FEM;SG	N;NOM;MASC;SG
fetels	vettel	fetels	vetti	N;NOM;MASC;SG	N;NOM;MASC;SG
ragi	rogovi	rags	rog	N;NOM;MASC;PL	N;NOM;MASC;PL
antenas	antene	antena	anten	N;NOM;FEM;PL	N;NOM;FEM;PL
antenas	antene	antena	anten	N;NOM;FEM;PL	N;NOM;FEM;PL
antenas	antene	antena	anten	N;NOM;FEM;PL	N;NOM;FEM;PL
eurobasket	eurobasket	eurobasket	eurobasket	N;NOM;FEM;SG	N;NOM;MASC;SG
grāds	stopnja	grāds	stopnja	N;NOM;MASC;SG	N;NOM;FEM;SG
braukt	vozi	braukt	voziti	V;POS;NFIN	V;IPFV;IND;SG;3;PRS;FIN
profesionāla	strokovna	profesionāla	strokoven	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
profesionāla	poklicna	profesionāla	poklicen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
profesionāla	strokovni	profesionāla	strokoven	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
audzē	goji	audzēt	gojiti	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
audzē	zrasel	audzēt	zrasti	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;MASC;SG;V.PTCP
audzē	zrastel	audzēt	zrasti	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;MASC;SG;V.PTCP
orķestris	orkester	orķestris	orkester	N;NOM;MASC;SG	N;NOM;MASC;SG
briedis	jelen	briedis	jelen	N;NOM;MASC;SG	N;NOM;MASC;SG
kursus	tečaje	kurss	tečaj	N;ACC;MASC;PL	N;ACC;MASC;PL
majors	majors	majors	majors	N;NOM;MASC;SG	N;NOM;MASC;SG
kritiķis	kritik	kritiķis	kritik	N;NOM;MASC;SG	N;NOM;MASC;SG
ikp	bdp	ikp	bdp	N	N;NOM;MASC;SG
virsraksts	naslovnica	virsraksts	naslovnica	N;NOM;MASC;SG	N;NOM;FEM;SG
virsraksts	napis	virsraksts	napis	N;NOM;MASC;SG	N;NOM;MASC;SG
virsraksts	smer	virsraksts	smer	N;NOM;MASC;SG	N;NOM;FEM;SG
virsraksts	naziv	virsraksts	naziv	N;NOM;MASC;SG	N;NOM;MASC;SG
vārna	vrana	vārns	vran	N;NOM;FEM;SG	N;NOM;FEM;SG
administrācijas	uprave	administrācija	uprava	N;NOM;FEM;PL	N;NOM;FEM;PL
keramikas	keramike	keramika	keramika	N;NOM;FEM;PL	N;NOM;FEM;PL
neatkarīga	neodvisen	neatkarīga	neodvisen	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
neatkarīga	samostojna	neatkarīga	samostojen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
neatkarīga	neodvisna	neatkarīga	neodvisen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ansamblis	ansambel	ansamblis	ansambel	N;NOM;MASC;SG	N;NOM;MASC;SG
mēneši	meseci	mēnesis	mesec	N;NOM;MASC;PL	N;NOM;MASC;PL
web	web	web	web	N	N;NOM;MASC;SG
lieliski	noro	lieliski	nora	ADV	ADV
lieliski	odlično	lieliski	odlično	ADV	ADV
augļi	sadeži	auglis	sadež	N;NOM;MASC;PL	N;NOM;MASC;PL
augļi	plodovi	auglis	plodov	N;NOM;MASC;PL	N;NOM;MASC;PL
bada	lakota	bads	lakota	N;NOM;FEM;SG	N;NOM;FEM;SG
kritiķi	kritike	kritiķis	kritika	N;NOM;MASC;PL	N;NOM;FEM;PL
nagi	kremplji	nags	kremplji	N;NOM;MASC;PL	N;NOM;MASC;PL
nagi	nohte	nags	nohta	N;NOM;MASC;PL	N;NOM;FEM;PL
nagi	žeblji	nags	žebelj	N;NOM;MASC;PL	N;NOM;MASC;PL
nagi	nohti	nags	noht	N;NOM;MASC;PL	N;NOM;MASC;PL
nagi	nohte	nags	nohta	N;NOM;MASC;PL	N;NOM;FEM;PL
nagi	nohti	nags	noht	N;NOM;MASC;PL	N;NOM;MASC;PL
res	ove	res	ova	N	N;NOM;FEM;PL
motors	motorja	motors	motor	N;NOM;MASC;SG	N;NOM;MASC;SG
motors	motor	motors	motor	N;NOM;MASC;SG	N;NOM;MASC;SG
provincēs	provincah	province	provinca	N;ESS;FEM;PL	N;ESS;FEM;PL
koledžas	fakultete	koledža	fakulteta	N;NOM;FEM;PL	N;NOM;FEM;PL
saistās	veže	saistīties	veža	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
vilku	volka	vilkt	volka	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
kalendārs	koledar	kalendārs	koledar	N;NOM;MASC;SG	N;NOM;MASC;SG
pieredze	doživetje	pieredze	doživetje	N;NOM;FEM;SG	N;NOM;NEUT;SG
pieredze	izkušnja	pieredze	izkušnja	N;NOM;FEM;SG	N;NOM;FEM;SG
ievietot	vstavi	ievietot	vstaviti	V;POS;NFIN	V;PFV;IND;SG;3;PRS;FIN
pamati	osnove	pamats	osnova	N;NOM;MASC;PL	N;NOM;FEM;PL
pamati	fundacije	pamats	fundacija	N;NOM;MASC;PL	N;NOM;FEM;PL
pamati	osnove	pamats	osnova	N;NOM;MASC;PL	N;NOM;FEM;PL
lido	poletela	lidot	poleteti	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;FEM;SG;V.PTCP
lido	leteti	lidot	letet	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;NFIN
kameru	kamero	kamera	kamera	N;ACC;MASC;SG	N;ACC;FEM;SG
uzstāšanās	govorjenje	uzstāšanās	govorjenje	N;NOM;FEM;SG	N;NOM;NEUT;SG
norādīt	navesti	norādīt	navesti	V;POS;NFIN	V;PFV;NFIN
norādīt	določite	norādīt	določiti	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
asaris	ostriž	asars	ostriž	N;NOM;MASC;SG	N;NOM;MASC;SG
indiešu	indijancev	indietis	indijanec	N;GEN;MASC;PL	N;GEN;MASC;PL
komunistiskā	komunistično	komunistiska	komunističen	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
komunistiskā	komunistična	komunistiska	komunističen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
komunistiskā	komunistični	komunistiska	komunističen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ciemata	vasi	ciemats	vas	N;GEN;MASC;SG	N;GEN;FEM;SG
disks	disk	disks	disk	N;NOM;MASC;SG	N;NOM;MASC;SG
disks	diska	disks	disk	N;NOM;MASC;SG	N;NOM;MASC;SG
disks	disk	disks	disk	N;NOM;MASC;SG	N;NOM;MASC;SG
disks	vožnja	disks	vožnja	N;NOM;MASC;SG	N;NOM;FEM;SG
disks	pogon	disks	pogon	N;NOM;MASC;SG	N;NOM;MASC;SG
draud	grozi	draudāt	groziti	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
uzbrukt	napadajo	uzbrukt	napadati	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN
svārstības	nihanja	svārstība	nihanje	N;NOM;FEM;PL	N;NOM;NEUT;PL
svārstības	nihanja	svārstība	nihanje	N;NOM;FEM;PL	N;NOM;NEUT;PL
vecums	starost	vecums	starost	N;NOM;MASC;SG	N;NOM;FEM;SG
fabricius	fabricius	fabricis	fabricius	N;NOM;MASC;SG	N;NOM;MASC;SG
kādēļ	zakaj	kādēļ	zakaj	ADV	ADV
valentīns	valentin	valentīns	valentina	N;NOM;MASC;SG	N;NOM;MASC;SG
bloks	blokada	bloks	blokad	N;NOM;MASC;SG	N;NOM;FEM;SG
bloks	blok	bloks	blok	N;NOM;MASC;SG	N;NOM;MASC;SG
bloks	block	bloks	block	N;NOM;MASC;SG	N;NOM;MASC;SG
staņislava	stanisława	staņislavs	stanisiaw	N;NOM;FEM;SG	N;NOM;MASC;SG
vienotā	samska	vienots	samski	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
fāze	faza	fāze	faza	N;NOM;FEM;SG	N;NOM;FEM;SG
bites	čebele	bite	čebela	N;NOM;FEM;PL	N;NOM;FEM;PL
straumes	tokovi	straume	tok	N;NOM;FEM;PL	N;NOM;MASC;PL
bildes	fotografije	bilde	fotografija	N;NOM;FEM;PL	N;NOM;FEM;PL
bildes	slike	bilde	slika	N;NOM;FEM;PL	N;NOM;FEM;PL
bildes	slike	bilde	slika	N;NOM;FEM;PL	N;NOM;FEM;PL
vilcieni	vlaki	vilciens	vlak	N;NOM;MASC;PL	N;NOM;MASC;PL
dokumenti	dokumenti	dokuments	dokument	N;NOM;MASC;PL	N;NOM;MASC;PL
dokumenti	listine	dokuments	listina	N;NOM;MASC;PL	N;NOM;FEM;PL
dalībniece	tekmovalec	dalībniece	tekmovalec	N;NOM;FEM;SG	N;NOM;MASC;SG
rādiuss	polmer	rādiuss	polmer	N;NOM;MASC;SG	N;NOM;MASC;SG
muitas	carine	muita	carin	N;NOM;FEM;PL	N;NOM;FEM;PL
ieroči	roke	ieroce	roka	N;NOM;MASC;PL	N;NOM;FEM;PL
astoņi	osem	astoņi	osem	NUM;NOM;MASC;PL	NUM;NOM;PL
publikācijas	publikacije	publikācija	publikacija	N;NOM;FEM;PL	N;NOM;FEM;PL
redz	zagleda	redzēt	zagledati	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
redz	vidi	redzēt	videti	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
upīte	potok	upīte	potok	N;NOM;FEM;SG	N;NOM;MASC;SG
kodols	jedro	kodols	jedro	N;NOM;MASC;SG	N;NOM;NEUT;SG
kodols	jedro	kodols	jedro	N;NOM;MASC;SG	N;NOM;NEUT;SG
zvaigznājs	ozvezdje	zvaigznājs	ozvezdje	N;NOM;MASC;SG	N;NOM;NEUT;SG
kontrole	kontrola	kontrole	kontrola	N;NOM;FEM;SG	N;NOM;FEM;SG
kontrole	krmiljenje	kontrole	krmiljenje	N;NOM;FEM;SG	N;NOM;NEUT;SG
kontrole	nadzor	kontrole	nadzor	N;NOM;FEM;SG	N;NOM;MASC;SG
kontrole	obvladovanje	kontrole	obvladovanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
kontrole	nadzor	kontrole	nadzor	N;NOM;FEM;SG	N;NOM;MASC;SG
brigāde	brigada	brigāde	brigada	N;NOM;FEM;SG	N;NOM;FEM;SG
koncentrācija	zbranost	koncentrācija	zbranost	N;NOM;FEM;SG	N;NOM;FEM;SG
koncentrācija	koncentracija	koncentrācija	koncentracija	N;NOM;FEM;SG	N;NOM;FEM;SG
virknes	strune	virkne	struna	N;NOM;FEM;PL	N;NOM;FEM;PL
virknes	nizi	virkne	nizeti	N;NOM;FEM;PL	N;NOM;MASC;PL
virknes	vrvice	virkne	vrvica	N;NOM;FEM;PL	N;NOM;FEM;PL
pārcelta	preselil	pārcelt	preseliti	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
dzinēji	motorji	dzinējs	motor	N;NOM;MASC;PL	N;NOM;MASC;PL
apgabali	območja	apgabali	območje	N;NOM;MASC;PL	N;NOM;NEUT;PL
apgabali	področja	apgabali	področje	N;NOM;MASC;PL	N;NOM;NEUT;PL
apgabali	površine	apgabali	površina	N;NOM;MASC;PL	N;NOM;FEM;PL
televīzija	televizija	televīzija	televizija	N;NOM;FEM;SG	N;NOM;FEM;SG
pilsoņi	meščani	pilsonis	meščan	N;NOM;MASC;PL	N;NOM;MASC;PL
pilsoņi	državljani	pilsonis	državljan	N;NOM;MASC;PL	N;NOM;MASC;PL
pilsoņi	državljani	pilsonis	državljan	N;NOM;MASC;PL	N;NOM;MASC;PL
tab	zavihek	tab	zavihek	N	N;NOM;MASC;SG
tab	račun	tab	račun	N	N;NOM;MASC;SG
tab	tab	tab	tab	N	N;NOM;MASC;SG
datavalue	datavalue	datavalue	datavalue	N;NOM;MASC;SG	N;NOM;MASC;SG
pārsvaru	prevlado	pārsvars	prevlada	N;ACC;MASC;SG	N;ACC;FEM;SG
unix	unix	unikt	unix	N	N;NOM;MASC;SG
balsošana	glasovanje	balsošana	glasovanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
balsošana	glasovanje	balsošana	glasovanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
derības	stave	derības	stava	N;NOM;FEM;PL	N;NOM;FEM;PL
derības	stave	derības	stava	N;NOM;FEM;PL	N;NOM;FEM;PL
nominācijas	kandidature	nominācija	kandidatura	N;NOM;FEM;PL	N;NOM;FEM;PL
produkts	produkt	produkts	produkt	N;NOM;MASC;SG	N;NOM;MASC;SG
produkts	proizvod	produkts	proizvod	N;NOM;MASC;SG	N;NOM;MASC;SG
produkts	izdelek	produkts	izdelek	N;NOM;MASC;SG	N;NOM;MASC;SG
zilais	modri	zils	moder	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
zilais	modra	zils	moder	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
grīdas	tla	grīda	tla	N;NOM;FEM;PL	N;NOM;NEUT;PL
grīdas	nadstropja	grīda	nadstropje	N;NOM;FEM;PL	N;NOM;NEUT;PL
grīdas	tla	grīda	tla	N;NOM;FEM;PL	N;NOM;NEUT;PL
kodi	kode	kods	koda	N;NOM;MASC;PL	N;NOM;FEM;PL
kodi	šifre	kods	šifra	N;NOM;MASC;PL	N;NOM;FEM;PL
ieguve	ekstrakcija	ieguve	ekstrakcija	N;NOM;FEM;SG	N;NOM;FEM;SG
ieguve	pridobivanje	ieguve	pridobivanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
ieguve	črpanje	ieguve	črpanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
ieguve	rudarstvo	ieguve	rudarstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
ieguve	žetev	ieguve	žetev	N;NOM;FEM;SG	N;NOM;FEM;SG
ieguve	nabiranje	ieguve	nabiranje	N;NOM;FEM;SG	N;NOM;NEUT;SG
ieguve	trgatev	ieguve	trgatev	N;NOM;FEM;SG	N;NOM;FEM;SG
rozes	vrtnice	roze	vrtnica	N;NOM;FEM;PL	N;NOM;FEM;PL
radinieki	sorodniki	radinieks	sorodnik	N;NOM;MASC;PL	N;NOM;MASC;PL
filmēšanas	snemanje	filmēšana	snemanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
lāči	medvedje	lācis	medvedje	N;NOM;MASC;PL	N;NOM;MASC;PL
lāči	medvedi	lācis	medved	N;NOM;MASC;PL	N;NOM;MASC;PL
padevās	popustil	padoties	popustiti	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
priekšmeti	predmeti	priekšmets	predmet	N;NOM;MASC;PL	N;NOM;MASC;PL
priekšmeti	postavke	priekšmets	postavka	N;NOM;MASC;PL	N;NOM;FEM;PL
priekšmeti	osebki	priekšmets	osebek	N;NOM;MASC;PL	N;NOM;MASC;PL
priekšmeti	objekti	priekšmets	objekt	N;NOM;MASC;PL	N;NOM;MASC;PL
priekšmeti	predmeti	priekšmets	predmet	N;NOM;MASC;PL	N;NOM;MASC;PL
individuālā	individualna	individuāls	individualen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
individuālā	posamezna	individuāls	posamezen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
individuālā	posamezno	individuāls	posamezno	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
notikums	dogodek	notikums	dogodek	N;NOM;MASC;SG	N;NOM;MASC;SG
notikums	prireditev	notikums	prireditev	N;NOM;MASC;SG	N;NOM;FEM;SG
notikums	dogodka	notikums	dogodek	N;NOM;MASC;SG	N;NOM;MASC;SG
izsaka	izraža	izsacīt	izražati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
radīta	ustvaril	radīt	ustvariti	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
seja	obraz	seja	obraz	N;NOM;FEM;SG	N;NOM;MASC;SG
seja	face	seja	faca	N;NOM;FEM;SG	N;NOM;FEM;SG
kazas	koze	kaza	koza	N;NOM;FEM;PL	N;NOM;FEM;PL
brūnais	rjavo	brūns	rjav	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
brūnais	rjava	brūns	rjav	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ceremonijas	ceremonije	ceremonija	ceremonija	N;NOM;FEM;PL	N;NOM;FEM;PL
karadarbības	sovražnost	karadarbība	sovražnost	N;NOM;FEM;SG	N;NOM;FEM;SG
autonomais	avtonomna	autonoms	avtonomen	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
aplis	krog	aplis	krog	N;NOM;MASC;SG	N;NOM;MASC;SG
komēta	komet	komēts	komet	N;NOM;FEM;SG	N;NOM;MASC;SG
kristāli	kristali	kristāli	kristati	N;NOM;MASC;PL	N;NOM;MASC;PL
bākas	svetilniki	bākties	svetilnik	N;NOM;FEM;PL	N;NOM;MASC;PL
addclass	addclass	addclass	addclass	N;NOM;MASC;SG	N;NOM;MASC;SG
sizedefault	sizedefault	sizedefault	sizedefault	N;NOM;MASC;SG	N;NOM;MASC;SG
ģeogrāfija	zemljepis	ģeogrāfija	zemljepis	N;NOM;FEM;SG	N;NOM;MASC;SG
starpība	razlika	starpība	razlika	N;NOM;FEM;SG	N;NOM;FEM;SG
gājiens	hod	gājiens	hoda	N;NOM;MASC;SG	N;NOM;MASC;SG
gājiens	kap	gājiens	kap	N;NOM;MASC;SG	N;NOM;MASC;SG
gājiens	sprevod	gājiens	sprevod	N;NOM;MASC;SG	N;NOM;MASC;SG
tradīcija	tradicija	tradīcija	tradicija	N;NOM;FEM;SG	N;NOM;FEM;SG
šķiedras	vlakna	šķiedra	vlakno	N;NOM;FEM;PL	N;NOM;NEUT;PL
šķiedras	vlakna	šķiedra	vlakno	N;NOM;FEM;PL	N;NOM;NEUT;PL
šķiedras	vlakna	šķiedra	vlakno	N;NOM;FEM;PL	N;NOM;NEUT;PL
kolekcijas	zbirke	kolekcija	zbirka	N;NOM;FEM;PL	N;NOM;FEM;PL
senāts	senat	senāts	senat	N;NOM;MASC;SG	N;NOM;MASC;SG
īstenot	izvajati	īstenot	izvajati	V;POS;NFIN	V;IPFV;NFIN
nācijas	narodi	nācija	narod	N;NOM;FEM;PL	N;NOM;MASC;PL
lappuses	strani	lappuse	stran	N;NOM;FEM;PL	N;NOM;FEM;PL
apvienošanās	združevanje	apvienošanās	združevanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
apvienošanās	združitev	apvienošanās	združitev	N;NOM;FEM;SG	N;NOM;FEM;SG
apvienošanās	združitev	apvienošanās	združitev	N;NOM;FEM;SG	N;NOM;FEM;SG
sekot	sledi	sekot	slediti	V;POS;NFIN	V;IPFV;IND;SG;3;PRS;FIN
kāpas	sipine	kāpa	sipina	N;NOM;FEM;PL	N;NOM;FEM;PL
dizains	zasnova	dizains	zasnova	N;NOM;MASC;SG	N;NOM;FEM;SG
dizains	oblikovanje	dizains	oblikovanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
dizains	dizajn	dizains	dizajno	N;NOM;MASC;SG	N;NOM;MASC;SG
vēsturnieki	zgodovinarji	vēsturnieks	zgodovinar	N;NOM;MASC;PL	N;NOM;MASC;PL
teātri	gledališča	teātris	gledališče	N;NOM;MASC;PL	N;NOM;NEUT;PL
statuja	kipec	statujs	kipec	N;NOM;FEM;SG	N;NOM;MASC;SG
statuja	kip	statujs	kip	N;NOM;FEM;SG	N;NOM;MASC;SG
statuja	kipa	statujs	kipa	N;NOM;FEM;SG	N;NOM;MASC;SG
pensiju	pokojnino	pensija	pokojnina	N;ACC;FEM;SG	N;ACC;FEM;SG
pelēks	siv	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
pelēks	siva	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
pelēks	sivo	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
pelēks	sivi	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
pelēks	sivo	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
pelēks	sivi	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
pelēks	siva	pelēks	siv	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
sudrabs	silver	sudrabs	silver	N;NOM;MASC;SG	N;NOM;MASC;SG
uzmanība	pozornost	uzmanība	pozornost	N;NOM;FEM;SG	N;NOM;FEM;SG
uzmanība	osredotočanje	uzmanība	osredotočanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
uzmanība	osredotočenost	uzmanība	osredotočenost	N;NOM;FEM;SG	N;NOM;FEM;SG
palmu	dlani	palma	dlan	N;NOM;MASC;SG	N;NOM;FEM;SG
palmu	palm	palma	palm	N;NOM;MASC;SG	N;NOM;MASC;SG
zems	nizki	zems	nizek	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
zems	nizka	zems	nizek	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
zems	nizek	zems	nizek	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
mala	rob	mala	rob	N;NOM;FEM;SG	N;NOM;MASC;SG
sastāvdaļu	sestavino	sastāvdaļa	sestavina	N;ACC;FEM;SG	N;ACC;FEM;SG
facto	facto	facts	facta	N	N;NOM;MASC;SG
pos	pos	pos	pos	N	N;NOM;MASC;SG
spārna	krilo	spārns	krilo	N;NOM;MASC;SG	N;NOM;NEUT;SG
tonnu	tono	tonna	tona	N;ACC;FEM;SG	N;ACC;FEM;SG
uzvarētāja	zmagovalec	uzvarētājs	zmagovalec	N;NOM;MASC;SG	N;NOM;MASC;SG
uzvarētāja	zmagovalka	uzvarētājs	zmagovalka	N;NOM;MASC;SG	N;NOM;FEM;SG
dvēseles	duše	dvēsele	duša	N;NOM;FEM;PL	N;NOM;FEM;PL
ģitāras	kitare	ģitāra	kitara	N;NOM;FEM;PL	N;NOM;FEM;PL
zemūdens	podmornica	zemūdens	podmornica	N;NOM;MASC;SG	N;NOM;FEM;SG
jomas	območja	joma	območje	N;NOM;FEM;PL	N;NOM;NEUT;PL
jomas	področja	joma	področje	N;NOM;FEM;PL	N;NOM;NEUT;PL
jomas	površine	joma	površina	N;NOM;FEM;PL	N;NOM;FEM;PL
stāvs	nadstropje	stāvs	nadstropje	N;NOM;MASC;SG	N;NOM;NEUT;SG
apstiprina	odobrava	apstiprināt	odobrava	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
apstiprina	odobri	apstiprināt	odobriti	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
apstiprina	potrjuje	apstiprināt	potrjevati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
apstiprina	odobri	apstiprināt	odobriti	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
serveris	strežnik	serveris	strežnik	N;NOM;MASC;SG	N;NOM;MASC;SG
neatkarīgas	neodvisni	neatkarīga	neodvisen	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;PL
maršruti	proge	maršruti	proga	N;NOM;MASC;PL	N;NOM;FEM;PL
vīrietis	samec	vīrietis	samec	N;NOM;MASC;SG	N;NOM;MASC;SG
vīrietis	mož	vīrietis	mož	N;NOM;MASC;SG	N;NOM;MASC;SG
vīrietis	človek	vīrietis	človek	N;NOM;MASC;SG	N;NOM;MASC;SG
blackhawks	blackhawks	blackhawks	blackhawks	N;NOM;MASC;SG	N;NOM;MASC;SG
canucks	canucks	canucks	canucks	N;NOM;MASC;SG	N;NOM;MASC;SG
papildināt	dopolnila	papildināt	dopolniti	V;POS;NFIN	V;PFV;FEM;SG;V.PTCP
papildināt	dopolnilo	papildināt	dopolniti	V;POS;NFIN	V;PFV;NEUT;SG;V.PTCP
papildināt	dopolnjujejo	papildināt	dopolnjevati	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN
samazinātu	zmanjšati	samazināt	zmanjšati	V;COND;POS;FIN;ACT	V;PFV;NFIN
rumānija	romunija	rumānija	romunija	N;NOM;FEM;SG	N;NOM;FEM;SG
komplekti	kompleti	komplekts	komplet	N;NOM;MASC;PL	N;NOM;MASC;PL
komplekti	kompleti	komplekts	komplet	N;NOM;MASC;PL	N;NOM;MASC;PL
komplekti	sklopi	komplekts	sklop	N;NOM;MASC;PL	N;NOM;MASC;PL
komplekti	kompleti	komplekts	komplet	N;NOM;MASC;PL	N;NOM;MASC;PL
komplekti	nizi	komplekts	nizeti	N;NOM;MASC;PL	N;NOM;MASC;PL
organizēt	organizira	organizēt	organizirati	V;POS;NFIN	V;IND;SG;3;PRS;FIN
organizēt	organizirati	organizēt	organizirati	V;POS;NFIN	V;NFIN
organizēt	organizira	organizēt	organizirati	V;POS;NFIN	V;IND;SG;3;PRS;FIN
organizēt	organizirajo	organizēt	organizirati	V;POS;NFIN	V;IND;PL;3;PRS;FIN
gnu	gnu	gnu	gnu	N	N;NOM;MASC;SG
būtiska	bistvena	būtiska	bistven	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
novērojumi	opažanja	novērojums	opažanje	N;NOM;MASC;PL	N;NOM;NEUT;PL
novērojumi	ugotovitve	novērojums	ugotovitev	N;NOM;MASC;PL	N;NOM;FEM;PL
novērojumi	pripombe	novērojums	pripomba	N;NOM;MASC;PL	N;NOM;FEM;PL
novērojumi	opazovanja	novērojums	opazovanje	N;NOM;MASC;PL	N;NOM;NEUT;PL
novērojumi	opazovanja	novērojums	opazovanje	N;NOM;MASC;PL	N;NOM;NEUT;PL
kaimiņu	sosedo	kaimiņš	soseda	N;ACC;MASC;SG	N;ACC;FEM;SG
nepabeigti	nedokončano	nepabeigti	nedokončano	ADV	ADV
atspoguļo	odražajo	atspogulot	odražati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
atspoguļo	odraža	atspogulot	odražati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
atspoguļo	odseva	atspogulot	odsevati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
