από	de	από	de	ADP	ADP
εγκρίθηκε	adotou	εγκρίνω	adotar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
εγκρίθηκε	adotado	εγκρίνω	adotar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εγκρίθηκε	aprovado	εγκρίνω	aprovar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εγκρίθηκε	adotada	εγκρίνω	adotar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
γενικώς	geralmente	γενικώς	geralmente	ADV	ADV
υποβρύχιο	submarino	υποβρύχιο	submarino	N;NOM;NEUT;SG	N;MASC;SG
υποβρύχιο	sub	υποβρύχιο	sub	N;NOM;NEUT;SG	N;MASC;SG
αλιεία	pesca	αλιεία	pesca	N;NOM;FEM;SG	N;FEM;SG
αλιεία	pescaria	αλιεία	pescaria	N;NOM;FEM;SG	N;FEM;SG
αλιεία	pesca	αλιεία	pesca	N;NOM;FEM;SG	N;FEM;SG
κρυσταλλική	cristalino	κρυσταλλικός	cristalino	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κρυσταλλική	cristalina	κρυσταλλικός	cristalina	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αντίοχος	antíoco	αντίοχος	antíoco	N;NOM;MASC;SG	N;MASC;SG
φιλολογία	literatura	φιλολογία	literatura	N;NOM;FEM;SG	N;FEM;SG
φιλολογία	filologia	φιλολογία	filologia	N;NOM;FEM;SG	N;FEM;SG
παρέμενε	permaneceu	παραμένω	permanecer	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
δεκαπέντε	quinze	δεκαπέντε	quinze	NUM;NOM;NEUT;PL	NUM
τέκνα	crianças	τέκνα	criança	N;NOM;NEUT;PL	N;FEM;PL
τέκνα	filhos	τέκνα	filho	N;NOM;NEUT;PL	N;MASC;PL
χριστιανισμού	cristianismo	χριστιανισμός	cristianismo	N;GEN;MASC;SG	N;MASC;SG
χριστιανισμού	cristandade	χριστιανισμός	cristandade	N;GEN;MASC;SG	N;FEM;SG
διαλέξεις	palestras	διάλεξη	palestra	N;NOM;FEM;PL	N;FEM;PL
συμφωνίες	promoções	συμφωνία	promoção	N;NOM;FEM;PL	N;FEM;PL
συμφωνίες	ofertas	συμφωνία	oferta	N;NOM;FEM;PL	N;FEM;PL
συμφωνίες	acordos	συμφωνία	acordo	N;NOM;FEM;PL	N;MASC;PL
νοέμβριος	novembro	νοέμβριος	novembro	N;NOM;MASC;SG	N;MASC;SG
άλογο	cavalo	άλογος	cavalo	N;NOM;NEUT;SG	N;MASC;SG
απρίλιος	april	απρίλιος	april	N;NOM;MASC;SG	N;FEM;SG
απρίλιος	abril	απρίλιος	abril	N;NOM;MASC;SG	N;MASC;SG
σκάνδαλο	escândalo	σκάνδαλο	escândalo	N;NOM;NEUT;SG	N;MASC;SG
διάσημη	famosa	διάσημος	famoso	ADJ;NOM;FEM;SG	ADJ;FEM;SG
διάσημη	famoso	διάσημος	famoso	ADJ;NOM;FEM;SG	ADJ;MASC;SG
δώρο	dádiva	δώρος	dádiva	N;NOM;NEUT;SG	N;FEM;SG
δώρο	dom	δώρος	dom	N;NOM;NEUT;SG	N;MASC;SG
ιερέα	priest	ιερία	priest	N;ACC;MASC;SG	N;MASC;SG
ιερέα	padre	ιερία	padre	N;ACC;MASC;SG	N;MASC;SG
ιερέα	sacerdote	ιερία	sacerdote	N;ACC;MASC;SG	N;MASC;SG
ιερέα	capelão	ιερία	capelão	N;ACC;MASC;SG	N;MASC;SG
άδειες	licenças	άδεια	licença	N;NOM;FEM;PL	N;FEM;PL
άδειες	permissões	άδεια	permissão	N;NOM;FEM;PL	N;FEM;PL
οδηγό	condutor	οδηγός	condutor	N;ACC;MASC;SG	N;MASC;SG
οδηγό	maquinista	οδηγός	maquinista	N;ACC;MASC;SG	N;MASC;SG
οδηγό	driver	οδηγός	driver	N;ACC;MASC;SG	N;MASC;SG
οδηγό	motorista	οδηγός	motorista	N;ACC;MASC;SG	N;MASC;SG
οδηγό	guia	οδηγός	guia	N;ACC;MASC;SG	N;FEM;SG
ίνες	fibras	ίνος	fibra	N;NOM;FEM;PL	N;FEM;PL
ίνες	fibras	ίνος	fibra	N;NOM;FEM;PL	N;FEM;PL
ίνες	fibras	ίνος	fibra	N;NOM;FEM;PL	N;FEM;PL
διακόπηκε	pausado	διακόπτω	pausar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
διακόπηκε	interrompida	διακόπτω	interromper	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
διακόπηκε	interrompido	διακόπτω	interromper	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
διακόπηκε	interrompeu	διακόπτω	interromper	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
αρχιπέλαγος	arquipélago	αρχιπέλαγος	arquipélago	N;NOM;NEUT;SG	N;MASC;SG
εξουσίες	potências	εξουσία	potências	N;NOM;FEM;PL	N;FEM;PL
εξουσίες	poderes	εξουσία	poder	N;NOM;FEM;PL	N;MASC;PL
εξουσίες	competências	εξουσία	competência	N;NOM;FEM;PL	N;FEM;PL
θεοί	deuses	θεός	deus	N;NOM;MASC;PL	N;MASC;PL
θρύλος	legend	θρύλος	legend	N;NOM;MASC;SG	N;MASC;SG
θρύλος	lenda	θρύλος	lenda	N;NOM;MASC;SG	N;FEM;SG
θρύλος	legenda	θρύλος	legenda	N;NOM;MASC;SG	N;FEM;SG
καλλιέργειες	culturas	καλλιέργεια	cultura	N;NOM;FEM;PL	N;FEM;PL
καλλιέργειες	colheitas	καλλιέργεια	colheita	N;NOM;FEM;PL	N;FEM;PL
καλλιέργειες	culturas	καλλιέργεια	cultura	N;NOM;FEM;PL	N;FEM;PL
τοπία	paisagens	τοπία	paisagem	N;NOM;NEUT;PL	N;FEM;PL
προνόμια	prerrogativas	προνόμιο	prerrogativa	N;NOM;NEUT;PL	N;FEM;PL
προνόμια	privilégios	προνόμιο	privilégio	N;NOM;NEUT;PL	N;MASC;PL
συνταγματάρχη	cel	συνταγματάρχης	cel	N;NOM;MASC;SG	N;MASC;SG
συνταγματάρχη	coronel	συνταγματάρχης	coronel	N;NOM;MASC;SG	N;MASC;SG
αποθήκευση	save	αποθήκευση	save	N;NOM;FEM;SG	N;MASC;SG
αποθήκευση	salve	αποθήκευση	salve	N;NOM;FEM;SG	N;FEM;SG
αποθήκευση	armazenagem	αποθήκευση	armazenagem	N;NOM;FEM;SG	N;FEM;SG
αποθήκευση	armazenamento	αποθήκευση	armazenamento	N;NOM;FEM;SG	N;MASC;SG
μουσουλμάνους	muçulmanos	μουσουλμάνος	muçulmano	N;ACC;MASC;PL	N;MASC;PL
όραμα	visão	όραμα	visão	N;NOM;NEUT;SG	N;FEM;SG
όραμα	vision	όραμα	vision	N;NOM;NEUT;SG	N;MASC;SG
λογικό	razoável	λογικός	razoável	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
λογικό	lógico	λογικός	lógico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
λεπτομέρεια	detalhe	λεπτομέρεια	detalhe	N;NOM;FEM;SG	N;MASC;SG
λεπτομέρεια	pormenor	λεπτομέρεια	pormenor	N;NOM;FEM;SG	N;MASC;SG
ποικιλίες	variedades	ποικιλία	variedade	N;NOM;FEM;PL	N;FEM;PL
ποικιλίες	castas	ποικιλία	casta	N;NOM;FEM;PL	N;FEM;PL
ενα	one	ένας	one	N;NOM;NEUT;SG	N;MASC;SG
ακούγεται	soa	ακούω	soar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
ψυχής	alma	ψυχή	alma	N;GEN;FEM;SG	N;FEM;SG
ψυχής	soul	ψυχή	soul	N;GEN;FEM;SG	N;MASC;SG
εμπειρίες	experiências	εμπειρία	experiência	N;NOM;FEM;PL	N;FEM;PL
κατακτήσεις	conquistas	κατάκτηση	conquista	N;NOM;FEM;PL	N;FEM;PL
παρακολουθεί	observando	παρακολουθώ	observar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
παρακολουθεί	assistindo	παρακολουθώ	assistir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
παρακολουθεί	vendo	παρακολουθώ	ver	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
ποτάμια	rios	ποτάμιο	rio	N;NOM;NEUT;PL	N;MASC;PL
τράπεζες	bancos	τράπεζα	banco	N;NOM;FEM;PL	N;MASC;PL
τράπεζες	bancários	τράπεζα	bancário	N;NOM;FEM;PL	N;MASC;PL
αφήγηση	narrativa	αφήγηση	narrativa	N;ACC;FEM;SG	N;FEM;SG
αφήγηση	narrativa	αφήγηση	narrativa	N;ACC;FEM;SG	N;FEM;SG
ανάφλεξης	ignição	ανάφλεξη	ignição	N;GEN;FEM;SG	N;FEM;SG
πόλωση	polarização	πόλωση	polarização	N;NOM;FEM;SG	N;FEM;SG
πόλωση	polarização	πόλωση	polarização	N;NOM;FEM;SG	N;FEM;SG
σκηνοθέτησε	dirigiu	σκηνοθετώ	dirigir	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
σκηνοθέτησε	direcionado	σκηνοθετώ	direcionar	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
σκηνοθέτησε	dirigido	σκηνοθετώ	dirigir	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
μπαρ	barras	μπαρ	barra	N;NOM;NEUT;PL	N;FEM;PL
μπαρ	bares	μπαρ	bar	N;NOM;NEUT;PL	N;MASC;PL
διεύθυνσης	direção	διεύθυνση	direção	N;GEN;FEM;SG	N;FEM;SG
πορτρέτο	retrato	πορτρέτω	retrato	N;NOM;NEUT;SG	N;MASC;SG
φαγητό	alimentação	φαγητό	alimentação	N;NOM;NEUT;SG	N;FEM;SG
φαγητό	alimento	φαγητό	alimento	N;NOM;NEUT;SG	N;MASC;SG
φαγητό	comida	φαγητό	comida	N;NOM;NEUT;SG	N;FEM;SG
ουράνιο	urânio	ουράνιος	urânio	N;NOM;NEUT;SG	N;MASC;SG
κρόνου	saturn	κρόνος	saturn	N;GEN;MASC;SG	N;MASC;SG
κρόνου	saturno	κρόνος	saturno	N;GEN;MASC;SG	N;MASC;SG
ανακατεύθυνση	redireccionar	ανακατεύθυνση	redireccionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;NFIN
ανακατεύθυνση	redirecionar	ανακατεύθυνση	redirecionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;NFIN
ανακατεύθυνση	redirecionado	ανακατεύθυνση	redirecionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
ανακατεύθυνση	redirecionando	ανακατεύθυνση	redirecionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.MSDR
παραγωγές	produções	παραγωγή	produção	N;NOM;FEM;PL	N;FEM;PL
σεβασμό	respeito	σεβασμός	respeito	N;ACC;MASC;SG	N;MASC;SG
διατύπωση	formulação	διατύπωση	formulação	N;ACC;FEM;SG	N;FEM;SG
διατύπωση	formulação	διατύπωση	formulação	N;ACC;FEM;SG	N;FEM;SG
διατύπωση	redacção	διατύπωση	redacção	N;ACC;FEM;SG	N;FEM;SG
απαντήσεις	respostas	απάντηση	resposta	N;NOM;FEM;PL	N;FEM;PL
απαντήσεις	respostas	απάντηση	resposta	N;NOM;FEM;PL	N;FEM;PL
απαντήσεις	respostas	απάντηση	resposta	N;NOM;FEM;PL	N;FEM;PL
λεωφορείο	autocarro	λεωφορείο	autocarro	N;NOM;NEUT;SG	N;MASC;SG
λεωφορείο	ônibus	λεωφορείο	ônibus	N;NOM;NEUT;SG	N;MASC;SG
κοινές	frequentes	κοινός	frequente	ADJ;NOM;FEM;PL	ADJ;MASC;PL
μουσουλμάνων	muçulmanos	μουσουλμάνος	muçulmano	N;GEN;MASC;PL	N;MASC;PL
βαθύ	deep	βαθύς	deep	N;NOM;NEUT;SG	N;MASC;SG
λεκάνη	pélvis	λεκάνη	pélvi	N;NOM;FEM;SG	N;FEM;SG
λεκάνη	bacia	λεκάνη	bacia	N;NOM;FEM;SG	N;FEM;SG
λεκάνη	sanita	λεκάνη	sanita	N;NOM;FEM;SG	N;FEM;SG
λεκάνη	banheiro	λεκάνη	banheiro	N;NOM;FEM;SG	N;MASC;SG
μόνοι	sozinhos	μόνος	sozinho	ADJ;NOM;MASC;PL	ADJ;MASC;PL
σημάδια	cicatrizes	σημάδιο	cicatriz	N;NOM;NEUT;PL	N;FEM;PL
σημάδια	marcas	σημάδιο	marca	N;NOM;NEUT;PL	N;FEM;PL
σημάδια	marcos	σημάδιο	marco	N;NOM;NEUT;PL	N;MASC;PL
σημάδια	marcações	σημάδιο	marcação	N;NOM;NEUT;PL	N;FEM;PL
σημάδια	sinais	σημάδιο	sinal	N;NOM;NEUT;PL	N;MASC;PL
σημάδια	signos	σημάδιο	signo	N;NOM;NEUT;PL	N;MASC;PL
ελέγχεται	controlada	ελέγχω	controlar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
ελέγχεται	controlado	ελέγχω	controlar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
μοναρχία	monarquia	μοναρχία	monarquia	N;NOM;FEM;SG	N;FEM;SG
ταμείο	fund	ταμείο	fund	N;NOM;NEUT;SG	N;MASC;SG
ταμείο	fundo	ταμείο	fundo	N;NOM;NEUT;SG	N;MASC;SG
εθελοντές	voluntários	εθελοντής	voluntário	N;NOM;MASC;PL	N;MASC;PL
εθελοντές	voluntárias	εθελοντής	voluntário	N;NOM;MASC;PL	N;FEM;PL
σκόνη	dust	σκόνη	dust	N;NOM;FEM;SG	N;MASC;SG
σκόνη	pó	σκόνη	pó	N;NOM;FEM;SG	N;MASC;SG
σκόνη	poeira	σκόνη	poeira	N;NOM;FEM;SG	N;FEM;SG
σκόνη	pó	σκόνη	pó	N;NOM;FEM;SG	N;MASC;SG
σκόνη	pólvora	σκόνη	pólvora	N;NOM;FEM;SG	N;FEM;SG
κάρτα	postal	κάρτα	postal	N;NOM;FEM;SG	N;MASC;SG
κάρτα	card	κάρτα	card	N;NOM;FEM;SG	N;MASC;SG
κάρτα	cartão	κάρτα	cartão	N;NOM;FEM;SG	N;MASC;SG
αιτίες	causas	αιτία	causa	N;NOM;FEM;PL	N;FEM;PL
κιβώτιο	box	κιβώτιος	box	N;NOM;NEUT;SG	N;MASC;SG
κιβώτιο	caixa	κιβώτιος	caixa	N;NOM;NEUT;SG	N;FEM;SG
κιβώτιο	caixote	κιβώτιος	caixote	N;NOM;NEUT;SG	N;MASC;SG
ροζ	pink	ροζ	pink	N;NOM;FEM;SG	N;MASC;SG
ροζ	rosa	ροζ	rosa	N;NOM;FEM;SG	N;FEM;SG
ροζ	rose	ροζ	rose	N;NOM;FEM;SG	N;FEM;SG
ροζ	rosa	ροζ	rosa	N;NOM;FEM;SG	N;FEM;SG
πειρατές	piratas	πειρατής	pirata	N;NOM;MASC;PL	N;MASC;PL
εκπροσωπεί	representa	εκπροσωπώ	representar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
υποχρέωση	responsabilidade	υποχρέωση	responsabilidade	N;ACC;FEM;SG	N;FEM;SG
υποχρέωση	obrigação	υποχρέωση	obrigação	N;ACC;FEM;SG	N;FEM;SG
πλούτο	riqueza	πλούτος	riqueza	N;ACC;MASC;SG	N;FEM;SG
πλούτο	plutão	πλούτος	plutão	N;ACC;MASC;SG	N;MASC;SG
πλούτο	pluto	πλούτος	pluto	N;ACC;MASC;SG	N;MASC;SG
αντιπαράθεση	confrontação	αντιπαράθεση	confrontação	N;ACC;FEM;SG	N;FEM;SG
αντιπαράθεση	confronto	αντιπαράθεση	confronto	N;ACC;FEM;SG	N;MASC;SG
αντιπαράθεση	controvérsia	αντιπαράθεση	controvérsia	N;ACC;FEM;SG	N;FEM;SG
αντιπαράθεση	polêmica	αντιπαράθεση	polêmica	N;ACC;FEM;SG	N;FEM;SG
συστηματικά	sistematicamente	συστηματικά	sistematicamente	ADV	ADV
επικράτηση	predominância	επικράτηση	predominância	N;ACC;FEM;SG	N;FEM;SG
επικράτηση	prevalência	επικράτηση	prevalência	N;ACC;FEM;SG	N;FEM;SG
θυσία	sacrificio	θυσία	sacrificio	N;ACC;FEM;SG	N;MASC;SG
θυσία	sacrifício	θυσία	sacrifício	N;ACC;FEM;SG	N;MASC;SG
τοίχο	parede	τοίχος	parede	N;ACC;MASC;SG	N;FEM;SG
τοίχο	muro	τοίχος	muro	N;ACC;MASC;SG	N;MASC;SG
τοίχο	mural	τοίχος	mural	N;ACC;MASC;SG	N;MASC;SG
τοίχο	muralha	τοίχος	muralha	N;ACC;MASC;SG	N;FEM;SG
πορτοκαλί	orange	πορτοκαλί	orange	N;NOM;NEUT;SG	N;MASC;SG
πορτοκαλί	laranja	πορτοκαλί	laranja	N;NOM;NEUT;SG	N;FEM;SG
εργοστάσια	fábricas	εργοστάσιο	fábrica	N;NOM;NEUT;PL	N;FEM;PL
ημιτελικό	semifinal	ημιτελικό	semifinal	N;NOM;NEUT;SG	N;FEM;SG
μονοπάτι	path	μονοπάτι	path	N;NOM;NEUT;SG	N;MASC;SG
μονοπάτι	caminho	μονοπάτι	caminho	N;NOM;NEUT;SG	N;MASC;SG
μονοπάτι	rasto	μονοπάτι	rasto	N;NOM;NEUT;SG	N;MASC;SG
μονοπάτι	trail	μονοπάτι	trail	N;NOM;NEUT;SG	N;MASC;SG
μονοπάτι	trilha	μονοπάτι	trilha	N;NOM;NEUT;SG	N;FEM;SG
μονοπάτι	trilho	μονοπάτι	trilho	N;NOM;NEUT;SG	N;MASC;SG
μονοπάτι	rastro	μονοπάτι	rastro	N;NOM;NEUT;SG	N;MASC;SG
ιάπωνες	japoneses	ιάπωνας	japonês	N;NOM;MASC;PL	N;MASC;PL
μεταναστών	migrantes	μεταναστής	migrante	N;GEN;MASC;PL	N;MASC;PL
αλληλεπίδραση	noivado	αλληλεπίδραση	noivado	N;ACC;FEM;SG	N;MASC;SG
αλληλεπίδραση	interação	αλληλεπίδραση	interação	N;ACC;FEM;SG	N;FEM;SG
αλληλεπίδραση	envolvimento	αλληλεπίδραση	envolvimento	N;ACC;FEM;SG	N;MASC;SG
αλληλεπίδραση	interação	αλληλεπίδραση	interação	N;ACC;FEM;SG	N;FEM;SG
αλληλεπίδραση	interacção	αλληλεπίδραση	interacção	N;ACC;FEM;SG	N;FEM;SG
συνιστά	recomenda	συνιστώ	recomendar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
σέρβων	sérvios	σέρβων	sérvio	N;GEN;NEUT;PL	N;MASC;PL
τεχνητή	artificial	τεχνητός	artificial	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αλίκη	alice	αλίκη	alice	N;NOM;FEM;SG	N;FEM;SG
κατάλογοι	catálogos	κατάλογος	catálogo	N;NOM;MASC;PL	N;MASC;PL
κατάλογοι	pastas	κατάλογος	pasta	N;NOM;MASC;PL	N;FEM;PL
κατάλογοι	diretórios	κατάλογος	diretório	N;NOM;MASC;PL	N;MASC;PL
κατάλογοι	catálogos	κατάλογος	catálogo	N;NOM;MASC;PL	N;MASC;PL
κατάλογοι	listas	κατάλογος	lista	N;NOM;MASC;PL	N;FEM;PL
τροποποίηση	alteração	τροποποίηση	alteração	N;ACC;FEM;SG	N;FEM;SG
τροποποίηση	emenda	τροποποίηση	emenda	N;ACC;FEM;SG	N;FEM;SG
τροποποίηση	modificação	τροποποίηση	modificação	N;ACC;FEM;SG	N;FEM;SG
σκούρο	dark	σκούρος	dark	N;NOM;NEUT;SG	N;MASC;SG
απήχηση	alcance	απήχηση	alcance	N;ACC;FEM;SG	N;MASC;SG
απήχηση	reach	απήχηση	reach	N;ACC;FEM;SG	N;MASC;SG
ηρώων	heróis	ηρώ	herói	N;GEN;MASC;PL	N;MASC;PL
μερικώς	parcialmente	μερικώς	parcialmente	ADV	ADV
μερικώς	parcialmente	μερικώς	parcialmente	ADV	ADV
εισπράξεις	recibos	εισπράξη	recibo	N;NOM;FEM;PL	N;MASC;PL
περιορισμούς	limitações	περιορισμός	limitação	N;ACC;MASC;PL	N;FEM;PL
περιορισμούς	restrições	περιορισμός	restrição	N;ACC;MASC;PL	N;FEM;PL
εκπρόσωποι	representantes	εκπρόσωπος	representante	N;NOM;MASC;PL	N;PL
εκπρόσωποι	delegados	εκπρόσωπος	delegado	N;NOM;MASC;PL	N;MASC;PL
υποχρεωτική	obrigatório	υποχρεωτικός	obrigatório	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υποχρεωτική	obrigatória	υποχρεωτικός	obrigatório	ADJ;NOM;FEM;SG	ADJ;FEM;SG
υποχρεωτική	obrigatório	υποχρεωτικός	obrigatório	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υποχρεωτική	obrigatória	υποχρεωτικός	obrigatório	ADJ;NOM;FEM;SG	ADJ;FEM;SG
υποχρεωτική	obrigatório	υποχρεωτικός	obrigatório	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υποχρεωτική	obrigatória	υποχρεωτικός	obrigatório	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ιερείς	padres	ιερώ	padre	N;NOM;MASC;PL	N;MASC;PL
ιερείς	sacerdotes	ιερώ	sacerdote	N;NOM;MASC;PL	N;MASC;PL
μετακινήθηκε	movida	μετακινώ	mover	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
μετακινήθηκε	movido	μετακινώ	mover	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
μετακινήθηκε	comovida	μετακινώ	comover	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
μετακινήθηκε	comovido	μετακινώ	comover	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εμπιστοσύνη	confiança	εμπιστοσύνη	confiança	N;ACC;FEM;SG	N;FEM;SG
εμπιστοσύνη	confidência	εμπιστοσύνη	confidência	N;ACC;FEM;SG	N;FEM;SG
εμπιστοσύνη	trust	εμπιστοσύνη	trust	N;ACC;FEM;SG	N;MASC;SG
εμπιστοσύνη	confiança	εμπιστοσύνη	confiança	N;ACC;FEM;SG	N;FEM;SG
αθηναϊκή	ateniense	αθηναϊκός	ateniense	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αποσυρθεί	retirados	αποσύρω	retirar	V;PFV;NFIN;PASS	V;MASC;PL;V.PTCP
αποσυρθεί	retirado	αποσύρω	retirar	V;PFV;NFIN;PASS	V;MASC;SG;V.PTCP
αποσυρθεί	retiradas	αποσύρω	retirar	V;PFV;NFIN;PASS	V;FEM;PL;V.PTCP
ενσωμάτωση	incorporação	ενσωμάτωση	incorporação	N;ACC;FEM;SG	N;FEM;SG
ενσωμάτωση	integração	ενσωμάτωση	integração	N;ACC;FEM;SG	N;FEM;SG
ενσωμάτωση	integração	ενσωμάτωση	integração	N;ACC;FEM;SG	N;FEM;SG
συνοδεύεται	acompanhada	συνοδεύω	acompanhar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
συνοδεύεται	acompanhado	συνοδεύω	acompanhar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
μειώνει	abaixa	μειώνω	abaixar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
μειώνει	reduz	μειώνω	reduzir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
άρση	elevação	άρση	elevação	N;ACC;FEM;SG	N;FEM;SG
άρση	levantamento	άρση	levantamento	N;ACC;FEM;SG	N;MASC;SG
μαθητή	aluno	μαθητής	aluno	N;ACC;MASC;SG	N;MASC;SG
μαθητή	pupilo	μαθητής	pupilo	N;ACC;MASC;SG	N;MASC;SG
μαθητή	aluna	μαθητής	aluna	N;ACC;MASC;SG	N;FEM;SG
μαθητή	pupila	μαθητής	pupila	N;ACC;MASC;SG	N;FEM;SG
ουδέτερο	neutral	ούδετερος	neutral	N;NOM;NEUT;SG	N;MASC;SG
ουδέτερο	neutralidade	ούδετερος	neutralidade	N;NOM;NEUT;SG	N;FEM;SG
ιεραρχία	hierarquia	ιεραρχία	hierarquia	N;NOM;FEM;SG	N;FEM;SG
φαράγγι	desfiladeiro	φαράγγι	desfiladeiro	N;NOM;NEUT;SG	N;MASC;SG
φαράγγι	desfiladeiro	φαράγγι	desfiladeiro	N;NOM;NEUT;SG	N;MASC;SG
φαράγγι	canyon	φαράγγι	canyon	N;NOM;NEUT;SG	N;MASC;SG
λογικά	logicamente	λογικά	logicamente	ADV	ADV
συναλλαγές	transações	συναλλαγή	transação	N;NOM;FEM;PL	N;FEM;PL
συναλλαγές	operações	συναλλαγή	operação	N;NOM;FEM;PL	N;FEM;PL
συναλλαγές	transacções	συναλλαγή	transacção	N;NOM;FEM;PL	N;FEM;PL
οροφή	tecto	οροφή	tecto	N;ACC;FEM;SG	N;MASC;SG
οροφή	teto	οροφή	teto	N;ACC;FEM;SG	N;MASC;SG
οροφή	telhado	οροφή	telhar	N;ACC;FEM;SG	N;MASC;SG
οροφή	teto	οροφή	teto	N;ACC;FEM;SG	N;MASC;SG
βιομηχανίες	indústrias	βιομηχανία	indústria	N;NOM;FEM;PL	N;FEM;PL
αρμοδιότητες	responsabilidades	αρμοδιότητα	responsabilidade	N;NOM;FEM;PL	N;FEM;PL
αρμοδιότητες	competências	αρμοδιότητα	competência	N;NOM;FEM;PL	N;FEM;PL
πετρώματα	rochedos	πέτρωμα	rochedo	N;NOM;NEUT;PL	N;MASC;PL
πετρώματα	pedras	πέτρωμα	pedra	N;NOM;NEUT;PL	N;FEM;PL
πετρώματα	rochas	πέτρωμα	rocha	N;NOM;NEUT;PL	N;FEM;PL
κλάση	turma	κλάση	turma	N;NOM;FEM;SG	N;FEM;SG
κλάση	classe	κλάση	classe	N;NOM;FEM;SG	N;FEM;SG
κλάση	aula	κλάση	aula	N;NOM;FEM;SG	N;FEM;SG
λείπει	faltando	λείπω	faltar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
συμπεράσματα	conclusões	συμπέρασμα	conclusão	N;NOM;NEUT;PL	N;FEM;PL
καμπύλη	curva	καμπύλη	curvo	N;NOM;FEM;SG	N;FEM;SG
τούρκος	turco	τούρκος	turco	N;NOM;MASC;SG	N;MASC;SG
τούρκος	turk	τούρκος	turk	N;NOM;MASC;SG	N;MASC;SG
τούρκος	turco	τούρκος	turco	N;NOM;MASC;SG	N;MASC;SG
τούρκος	turca	τούρκος	turco	N;NOM;MASC;SG	N;FEM;SG
επισκέφτηκε	visitado	επισκέπτομαι	visitar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
επισκέφτηκε	visitada	επισκέπτομαι	visitar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
