com	med	com	med	ADP	ADP
marcação	avtale	marcação	avtale	N;FEM;SG	N;INDF;MASC;SG
marcação	merking	marcação	merking	N;FEM;SG	N;INDF;FEM;SG
marcação	tagging	marcação	tagging	N;FEM;SG	N;INDF;FEM;SG
marcação	tagge	marcação	tagge	N;FEM;SG	N;INDF;MASC;SG
viola	viola	viola	viole	N;FEM;SG	N;INDF;NEUT;SG
vingança	hevn	vingança	hevn	N;FEM;SG	N;INDF;SG
vingança	hevnen	vingança	havn	N;FEM;SG	N;DEF;MASC;SG
vingança	hevn	vingança	hevn	N;FEM;SG	N;INDF;SG
vingança	hevn	vingança	hevn	N;FEM;SG	N;INDF;SG
divino	guddommelig	divino	guddommelig	N;MASC;SG	N;INDF;MASC;SG
niterói	niterói	niterói	niterói	N;MASC;SG	N;INDF;MASC;SG
gary	gary	gary	gary	N;MASC;SG	N;INDF;MASC;SG
continuação	fortsettelsen	continuação	fortsettels	N;FEM;SG	N;DEF;MASC;SG
continuação	fortsettelse	continuação	fortsettelse	N;FEM;SG	N;INDF;MASC;SG
continuação	fortsatte	continuação	fortsatt	N;FEM;SG	N;INDF;MASC;SG
reprodução	dannelse	reprodução	dannelse	N;FEM;SG	N;INDF;MASC;SG
reprodução	avspilling	reprodução	avspilling	N;FEM;SG	N;INDF;FEM;SG
reprodução	reproduksjon	reprodução	reproduksjon	N;FEM;SG	N;INDF;MASC;SG
reprodução	formering	reprodução	formering	N;FEM;SG	N;INDF;FEM;SG
mota	mota	mota	mota	N;MASC;SG	N;INDF;NEUT;SG
mota	sykkel	mota	sykkel	N;MASC;SG	N;INDF;MASC;SG
mota	motorsykkel	mota	motorsykkel	N;MASC;SG	N;INDF;MASC;SG
rap	rapp	rap	rapp	N;MASC;SG	N;INDF;MASC;SG
rap	rap	rap	rap	N;MASC;SG	N;INDF;MASC;SG
vazio	tom	vazio	tom	ADJ;MASC;SG	ADJ;INDF;SG
jordan	jordan	jordan	jordan	N;MASC;SG	N;DEF;MASC;SG
century	århundre	century	århundre	N;MASC;SG	N;INDF;NEUT;SG
curtas	korte	curto	kort	ADJ;FEM;PL	ADJ;PL
box	box	box	box	N;MASC;SG	N
box	eske	box	eske	N;MASC;SG	N;INDF;FEM;SG
box	kasse	box	kasse	N;MASC;SG	N;INDF;FEM;SG
box	boks	box	boks	N;MASC;SG	N;INDF;MASC;SG
cair	faller	cair	falle	V;NFIN	V;IND;PRS;FIN
unesco	unesco	unesco	unesco	N;FEM;SG	N
contribuir	bidrar	contribuir	bidrar	V;NFIN	V;IND;PRS;FIN
contribuir	bidra	contribuir	bidra	V;NFIN	V;NFIN
contribuir	bidrar	contribuir	bidrar	V;NFIN	V;IND;PRS;FIN
contribuir	bidra	contribuir	bidra	V;NFIN	V;NFIN
orig	orig	orig	orig	N;MASC;SG	N;INDF;NEUT;SG
coordenação	koordinasjon	coordenação	koordinasjon	N;FEM;SG	N;INDF;MASC;SG
trânsito	transit	trânsito	transit	N;MASC;SG	N;INDF;MASC;SG
trânsito	vikeplikt	trânsito	vikeplikt	N;MASC;SG	N;INDF;MASC;SG
trânsito	trafikk	trânsito	trafikk	N;MASC;SG	N;INDF;MASC;SG
trânsito	trafikken	trânsito	trafikk	N;MASC;SG	N;DEF;MASC;SG
viajou	reiste	viajar	reise	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
permissão	tillatelse	permissão	tillatels	N;FEM;SG	N;INDF;MASC;SG
argélia	alger	argélia	alger	N;FEM;SG	N;INDF;NEUT;SG
argélia	algerie	argélia	algerie	N;FEM;SG	N;INDF;NEUT;SG
prisioneiros	fanger	prisioneiro	fange	N;MASC;PL	N;INDF;MASC;PL
prisioneiros	fangene	prisioneiro	fange	N;MASC;PL	N;DEF;MASC;PL
artificial	kunstig	artificial	kunstig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
claude	claude	claude	claude	N;MASC;SG	N;INDF;MASC;SG
placas	tallerkener	placa	tallerken	N;FEM;PL	N;INDF;MASC;PL
marc	marc	marc	marc	N;MASC;SG	N;INDF;NEUT;SG
infante	spedbarn	infante	spedbarn	N;MASC;SG	N;INDF;NEUT;SG
câmera	kamera	câmera	kamera	N;FEM;SG	N;INDF;NEUT;SG
atualização	oppgradering	atualização	oppgradering	N;FEM;SG	N;INDF;FEM;SG
atualização	oppdateringen	atualização	oppdatering	N;FEM;SG	N;DEF;MASC;SG
atualização	oppdatering	atualização	oppdatering	N;FEM;SG	N;INDF;FEM;SG
atualização	oppdatering	atualização	oppdatering	N;FEM;SG	N;INDF;FEM;SG
semifinal	semifinalen	semifinal	semifinale	N;FEM;SG	N;DEF;MASC;SG
instruções	instrukser	instrução	instrukse	N;FEM;PL	N;INDF;FEM;PL
fantasma	ghost	fantasma	ghost	N;MASC;SG	N;INDF;MASC;SG
fantasma	spøkelse	fantasma	spøkelse	N;MASC;SG	N;INDF;NEUT;SG
fantasma	phantom	fantasma	phantom	N;MASC;SG	N;INDF;MASC;SG
fantasma	fantomet	fantasma	fantom	N;MASC;SG	N;DEF;NEUT;SG
interação	engasjement	interação	engasjement	N;FEM;SG	N;INDF;NEUT;SG
interação	forlovelse	interação	forlovelse	N;FEM;SG	N;INDF;MASC;SG
interação	samhandling	interação	samhandling	N;FEM;SG	N;INDF;FEM;SG
interação	interaksjon	interação	interaksjon	N;FEM;SG	N;INDF;MASC;SG
concepção	design	concepção	design	N;FEM;SG	N;INDF;MASC;SG
fria	kulde	fria	kulde	N;FEM;SG	N;INDF;NEUT;SG
fria	forkjølelse	fria	forkjølelse	N;FEM;SG	N;INDF;MASC;SG
horror	redsel	horror	redsel	N;MASC;SG	N;INDF;FEM;SG
horror	horror	horror	horror	N;MASC;SG	N;INDF;MASC;SG
horror	skrekk	horror	skrekk	N;MASC;SG	N;INDF;MASC;SG
lorena	lorena	lorena	lorena	N;FEM;SG	N;DEF;FEM;SG
lorena	lorraine	lorena	lorraine	N;FEM;SG	N;INDF;MASC;SG
take	take	take	take	N;MASC;SG	N;INDF;NEUT;SG
cinturão	belte	cinturão	belte	N;MASC;SG	N;INDF;NEUT;SG
baiano	baiano	baiano	baiano	N;MASC;SG	N;INDF;MASC;SG
implementação	implementering	implementação	implementering	N;FEM;SG	N;INDF;FEM;SG
implementação	gjennomføringen	implementação	gjennomføring	N;FEM;SG	N;DEF;MASC;SG
rosário	rosenkrans	rosário	rosenkrans	N;MASC;SG	N;INDF;MASC;SG
rosário	rosario	rosário	rosario	N;MASC;SG	N;INDF;MASC;SG
iso	iso	iso	iso	N;FEM;SG	N
aquisição	anskaffelse	aquisição	anskaffelse	N;FEM;SG	N;INDF;MASC;SG
xbox	xbox	xbox	xbox	N;MASC;SG	N;INDF;MASC;SG
lawrence	lawrence	lawrence	lawrence	N;MASC;SG	N;DEF;MASC;SG
antecessor	forgjenger	antecessor	forgjenge	N;MASC;SG	N;INDF;MASC;SG
franklin	franklin	franklin	franklin	N;MASC;SG	N;INDF;MASC;SG
gold	gull	gold	gull	N;MASC;SG	N;INDF;NEUT;SG
viúva	enke	viúva	enke	N;FEM;SG	N;INDF;FEM;SG
viúva	enkemann	viúva	enkemann	N;FEM;SG	N;INDF;MASC;SG
viúva	enke	viúva	enke	N;FEM;SG	N;INDF;FEM;SG
viúva	enken	viúva	enken	N;FEM;SG	N;INDF;MASC;SG
consulado	konsulatet	consulado	konsulat	N;MASC;SG	N;DEF;NEUT;SG
consulado	konsulat	consulado	konsulat	N;MASC;SG	N;INDF;MASC;SG
setores	sektorer	setor	sektor	N;MASC;PL	N;INDF;FEM;PL
compreende	forstår	compreender	forstå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
sky	himmel	sky	himmel	N;MASC;SG	N;INDF;MASC;SG
sky	sky	sky	sky	N;MASC;SG	N;INDF;FEM;SG
sky	himmelen	sky	himmel	N;MASC;SG	N;DEF;MASC;SG
mel	skatt	mel	skatt	N;MASC;SG	N;INDF;MASC;SG
mel	kjære	mel	kjære	N;MASC;SG	N
mel	honning	mel	honning	N;MASC;SG	N;INDF;FEM;SG
mel	mel	mel	mel	N;MASC;SG	N;INDF;MASC;SG
vigor	handlekraft	vigor	handlekraft	N;MASC;SG	N;INDF;FEM;SG
ferroviário	rail	ferroviário	rail	N;MASC;SG	N;INDF;MASC;SG
barry	barry	barry	barry	N;MASC;SG	N;INDF;MASC;SG
formiga	ant	formigar	ant	N;FEM;SG	N
cauda	halen	cauda	hal	N;FEM;SG	N;DEF;MASC;SG
cauda	hale	cauda	hale	N;FEM;SG	N;INDF;MASC;SG
leal	lojal	leal	lojal	ADJ;MASC;SG	ADJ;INDF;SG
estabelecida	etablerte	estabelecer	etablere	V;FEM;SG;V.PTCP	V;IND;PST;FIN
esconder	skjuler	esconder	skjule	V;NFIN	V;IND;PRS;FIN
intervalo	range	intervalo	rang	N;MASC;SG	N;INDF;FEM;SG
intervalo	rekkevidde	intervalo	rekkevidd	N;MASC;SG	N;INDF;FEM;SG
intervalo	spekter	intervalo	spekter	N;MASC;SG	N;INDF;NEUT;SG
intervalo	intervall	intervalo	intervall	N;MASC;SG	N;INDF;NEUT;SG
antiguidade	antikk	antiguidade	antikk	N;FEM;SG	N;INDF;MASC;SG
antiguidade	ansiennitet	antiguidade	ansiennitet	N;FEM;SG	N;INDF;MASC;SG
antiguidade	antikkens	antiguidade	antikk	N;FEM;SG	N;GEN;DEF;MASC;SG
antiguidade	eldgammel	antiguidade	eldgammel	N;FEM;SG	N;INDF;MASC;SG
antiguidade	oldtidens	antiguidade	oldtid	N;FEM;SG	N;GEN;DEF;MASC;SG
interpreta	tolke	interpretar	tolke	V;IND;SG;3;PRS;FIN	V;NFIN
discografia	diskografi	discografia	diskografi	N;FEM;SG	N;INDF;MASC;SG
variedades	varianter	variedade	varianter	N;FEM;PL	N;INDF;FEM;PL
force	kraft	forcer	kraft	N;MASC;SG	N;INDF;FEM;SG
force	force	forcer	force	N;MASC;SG	N;INDF
force	kraften	forcer	kraft	N;MASC;SG	N;DEF;MASC;SG
dentes	tenner	dente	tenne	N;MASC;PL	N;INDF;FEM;PL
trajetória	bane	trajetória	bane	N;FEM;SG	N;INDF;FEM;SG
diana	diana	diana	dian	N;FEM;SG	N;INDF;FEM;SG
diana	diane	diana	diane	N;FEM;SG	N;INDF;MASC;SG
demanda	quest	demanda	quest	N;FEM;SG	N
demanda	søken	demanda	søken	N;FEM;SG	N;INDF;MASC;SG
demanda	tokt	demanda	tokt	N;FEM;SG	N;INDF;NEUT;SG
demanda	etterspørsel	demanda	etterspørsel	N;FEM;SG	N;INDF;FEM;SG
tocou	rørte	tocar	rørte	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
tocou	spilte	tocar	spilte	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
franz	franz	franz	franz	N;MASC;SG	N;INDF;MASC;SG
morta	død	morto	død	N;FEM;SG	N;INDF;MASC;SG
morta	dead	morto	dead	N;FEM;SG	N;INDF;MASC;SG
est	est	est	est	N;MASC;SG	N
congregação	menighet	congregação	menighet	N;FEM;SG	N;INDF;FEM;SG
racing	veddeløp	racing	veddeløp	N;MASC;SG	N;INDF;NEUT;SG
racing	racing	racing	racing	N;MASC;SG	N;INDF;MASC;SG
wright	wright	wright	wright	N;MASC;SG	N;INDF;NEUT;SG
rogério	roger	rogério	roge	N;MASC;SG	N;INDF;MASC
incidente	hendelsen	incidente	hendels	N;MASC;SG	N;DEF;MASC;SG
ética	etikk	ética	etikk	N;FEM;SG	N;INDF;MASC;SG
cura	leges	cura	leges	N;FEM;SG	N;INDF;MASC;SG
cura	helbred	cura	helbred	N;FEM;SG	N;INDF;MASC;SG
cura	botemiddel	cura	botemiddel	N;FEM;SG	N;INDF;MASC;SG
cura	kur	cura	kur	N;FEM;SG	N;INDF;MASC;SG
cura	helbred	cura	helbred	N;FEM;SG	N;INDF;MASC;SG
cura	helbredelse	cura	helbredelse	N;FEM;SG	N;INDF;MASC;SG
cura	helbredende	cura	helbredende	N;FEM;SG	N;INDF;MASC;SG
cura	healing	cura	healing	N;FEM;SG	N;INDF;FEM;SG
alegria	joy	alegria	joy	N;FEM;SG	N
alegria	glede	alegria	glede	N;FEM;SG	N;INDF;FEM;SG
austin	austin	austin	austin	N;MASC;SG	N;INDF;MASC;SG
alexandria	alexandria	alexandria	alexandri	N;FEM;SG	N;INDF;MASC;SG
palma	palm	palma	palm	N;FEM;SG	N;INDF;MASC;SG
palma	palma	palma	palme	N;FEM;SG	N;INDF;MASC;SG
bros	bros	bro	bros	N;MASC;SG	N;INDF;MASC;SG
roda	hjul	roda	hjul	N;FEM;SG	N;INDF;NEUT;SG
roda	hjulet	roda	hjul	N;FEM;SG	N;DEF;NEUT;SG
preocupação	bekymring	preocupação	bekymring	N;FEM;SG	N;INDF;FEM;SG
estreito	stredet	estreito	stred	N;MASC;SG	N;DEF;NEUT;SG
estreito	strait	estreito	strai	N;MASC;SG	N;INDF;NEUT;SG
estreito	straits	estreito	straits	N;MASC;SG	N;INDF;NEUT;SG
conversa	samtalen	conversa	samtale	N;FEM;SG	N;DEF;MASC;SG
conversa	samtale	conversa	samtale	N;FEM;SG	N;INDF;FEM;SG
conversa	konversasjon	conversa	konversasjon	N;FEM;SG	N;INDF;MASC;SG
conversa	snakkes	conversa	snakkes	N;FEM;SG	N;INDF;NEUT;SG
conversa	snakk	conversa	snakk	N;FEM;SG	N;INDF;NEUT;SG
conversa	talk	conversa	talk	N;FEM;SG	N;INDF;MASC;SG
conversa	prat	conversa	prat	N;FEM;SG	N;INDF;MASC;SG
conversa	chat	conversa	chat	N;FEM;SG	N;INDF;MASC;SG
conversa	chatte	conversa	chatte	N;FEM;SG	N;INDF;MASC;SG
conquistas	bragder	conquista	bragd	N;FEM;PL	N;INDF;FEM;PL
conquistas	erobringer	conquista	erobring	N;FEM;PL	N;INDF;FEM;PL
passagens	avsnittene	passagem	avsnitt	N;FEM;PL	N;DEF;FEM;PL
canta	syng	canta	syngje	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
entrevistas	intervjuer	entrevista	intervjue	N;FEM;PL	N;INDF;FEM;PL
morgan	morgan	morgan	morgan	N;MASC;SG	N;INDF;MASC;SG
sacerdote	klerk	sacerdote	klerk	N;MASC;SG	N;INDF;MASC;SG
sacerdote	presten	sacerdote	prest	N;MASC;SG	N;DEF;MASC;SG
sacerdote	priest	sacerdote	priast	N;MASC;SG	N;INDF;MASC;SG
sacerdote	prest	sacerdote	prest	N;MASC;SG	N;INDF;MASC;SG
preservação	bevaring	preservação	bevaring	N;FEM;SG	N;INDF;FEM;SG
essencial	essensielt	essencial	essensiell	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
essencial	vesentlig	essencial	vesentlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
típico	typisk	típico	typisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
vidro	glass	vidro	glass	N;MASC;SG	N;INDF;NEUT;SG
mega	mega	megar	mega	N;MASC;SG	N;INDF;MASC;SG
disputas	tvister	disputa	tvister	N;FEM;PL	N;INDF;MASC;PL
disputas	stridigheter	disputa	stridighet	N;FEM;PL	N;INDF;FEM;PL
disputas	konflikter	disputa	konflikter	N;FEM;PL	N;INDF;FEM;PL
alagoas	alagoas	alagoa	alago	N;MASC;SG	N;INDF;MASC;SG
positiva	positivt	positivo	positiv	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
positiva	positiv	positivo	positiv	ADJ;FEM;SG	ADJ;INDF;SG
estocolmo	stockholm	estocolmo	stockholm	N;MASC;SG	N;INDF;NEUT;SG
estocolmo	stockholms	estocolmo	stockholm	N;MASC;SG	N;INDF;MASC;SG
conquistando	erobre	conquistar	erober	V;V.MSDR	V;NFIN
aparelho	enheten	aparelho	enhet	N;MASC;SG	N;DEF;MASC;SG
aparelho	enhets	aparelho	enhets	N;MASC;SG	N;INDF;MASC;SG
aparelho	enhet	aparelho	enhet	N;MASC;SG	N;INDF;NEUT;SG
aparelho	regulering	aparelho	regulering	N;MASC;SG	N;INDF;FEM;SG
aparelho	tannregulering	aparelho	tannregulering	N;MASC;SG	N;INDF;FEM;SG
aparelho	apparat	aparelho	apparat	N;MASC;SG	N;INDF;NEUT;SG
earth	jorden	earth	jord	N;MASC;SG	N;DEF;MASC;SG
earth	jorda	earth	jord	N;MASC;SG	N;DEF;FEM;SG
earth	jord	earth	jord	N;MASC;SG	N;INDF;FEM;SG
earth	earth	earth	earth	N;MASC;SG	N
usina	plante	usina	plant	N;FEM;SG	N;INDF;FEM;SG
necessariamente	nødvendigvis	necessariamente	nødvendigvis	ADV	ADV
carter	carter	carter	cart	N;MASC;SG	N;INDF;MASC;SG
variante	variant	variante	variant	N;FEM;SG	N;INDF;MASC;SG
menção	omtale	menção	omtale	N;FEM;SG	N;INDF;FEM;SG
menção	nevn	menção	nevn	N;FEM;SG	N;INDF;MASC;SG
gregório	gregory	gregório	gregory	N;MASC;SG	N;INDF;MASC;SG
gregório	gregor	gregório	gregor	N;MASC;SG	N;INDF;MASC;SG
específicas	spesifikke	específico	spesifikk	ADJ;FEM;PL	ADJ;PL
ocupações	yrker	ocupação	yrke	N;FEM;PL	N;INDF;FEM;PL
genética	genetikk	genético	genetikk	N;FEM;SG	N;INDF;MASC;SG
declínio	avslå	declínio	avslå	N;MASC;SG	N;INDF;MASC;SG
declínio	nedgang	declínio	nedgang	N;MASC;SG	N;INDF;MASC;SG
declínio	avslår	declínio	avslå	N;MASC;SG	N;INDF;MASC;SG
declínio	fallende	declínio	fallende	N;MASC;SG	N;INDF;MASC;SG
camadas	lagene	camada	lage	N;FEM;PL	N;DEF;FEM;PL
battle	kamp	battle	kamp	N;MASC;SG	N;INDF;MASC;SG
battle	slaget	battle	slag	N;MASC;SG	N;DEF;NEUT;SG
camargo	camargo	camargo	camargo	N;MASC;SG	N;INDF;MASC;SG
válida	gyldig	válido	gyldig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
relativa	slektning	relativo	slektning	N;FEM;SG	N;INDF;MASC;SG
basquetebol	basket	basquetebol	baske	N;MASC;SG	N;DEF;NEUT;SG
basquetebol	basketball	basquetebol	basketball	N;MASC;SG	N;INDF;MASC;SG
entendi	forsto	entender	forstå	V;IND;SG;1;PST;FIN	V;IND;PST;FIN
entendi	forstod	entender	forstå	V;IND;SG;1;PST;FIN	V;IND;PST;FIN
cachoeira	fossefall	cachoeira	fossefall	N;FEM;SG	N;INDF;NEUT;SG
cachoeira	foss	cachoeira	foss	N;FEM;SG	N;INDF;MASC;SG
surpresa	overraskelse	surpresa	overraskelse	N;FEM;SG	N;INDF;MASC;SG
surpresa	forundret	surpresa	forundr	N;FEM;SG	N;DEF;NEUT;SG
surpresa	overrasket	surpresa	overraske	N;FEM;SG	N;DEF;NEUT;SG
quintal	bakgården	quintal	bakgård	N;MASC;SG	N;DEF;MASC;SG
quintal	bakgård	quintal	bakgård	N;MASC;SG	N;INDF;NEUT;SG
quintal	yard	quintal	yard	N;MASC;SG	N;INDF;NEUT;SG
quintal	tunet	quintal	tun	N;MASC;SG	N;DEF;NEUT;SG
kid	gutt	kid	gu	N;MASC;SG	N;INDF;MASC;SG
kid	kid	kid	kid	N;MASC;SG	N;INDF;MASC;SG
herbert	herbert	herbert	herbere	N;MASC;SG	N;INDF;MASC;SG
astrônomo	astronom	astrônomo	astronom	N;MASC;SG	N;INDF;MASC;SG
moedas	mynter	moeda	mynter	N;FEM;PL	N;INDF;FEM;PL
moedas	valutaer	moeda	valuta	N;FEM;PL	N;INDF;FEM;PL
borgonha	burgund	borgonha	burgund	N;FEM;SG	N;INDF;MASC;SG
borgonha	burgunder	borgonha	burgunde	N;FEM;SG	N;INDF;MASC;SG
radical	radikal	radical	radikal	ADJ;MASC;SG	ADJ;INDF;SG
radical	radikalt	radical	radikal	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
roy	roy	roy	roy	N;MASC;SG	N;INDF;MASC;SG
favorável	gunstig	favorável	gunstig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
favorável	fordelaktig	favorável	fordelaktig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
favorável	gunstig	favorável	gunstig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
luxemburgo	luxembourg	luxemburgo	luxembourg	N;MASC;SG	N;INDF;MASC;SG
luxemburgo	luxemburg	luxemburgo	luxemburg	N;MASC;SG	N;INDF;MASC;SG
luxemburgo	luxembourgs	luxemburgo	luxembourg	N;MASC;SG	N;INDF;MASC;SG
luxemburgo	luxemburg	luxemburgo	luxemburg	N;MASC;SG	N;INDF;MASC;SG
luxemburgo	luxembourg	luxemburgo	luxembourg	N;MASC;SG	N;INDF;MASC;SG
inteligente	snedig	inteligente	snedig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
inteligente	intelligent	inteligente	intelligent	ADJ;MASC;SG	ADJ;INDF;SG
beatriz	beatrice	beatriz	beatrice	N;FEM;SG	N;INDF;FEM;SG
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	N;INDF;MASC;SG
beatriz	beatrix	beatriz	beatrix	N;FEM;SG	N;INDF;MASC;SG
futura	fremtiden	futuro	fremtid	N;FEM;SG	N;DEF;MASC;SG
futura	future	futuro	future	N;FEM;SG	N;INDF;MASC;SG
futura	fremtid	futuro	fremtid	N;FEM;SG	N;INDF;FEM;SG
futura	framtid	futuro	framtid	N;FEM;SG	N;INDF;FEM;SG
futura	framtida	futuro	framtid	N;FEM;SG	N;DEF;FEM;SG
pontes	broer	ponte	broer	N;FEM;PL	N;INDF;MASC;PL
pontes	broene	ponte	bro	N;FEM;PL	N;DEF;FEM;PL
pontes	bruer	ponte	bru	N;FEM;PL	N;INDF;FEM;PL
relógio	watch	relógio	watch	N;MASC;SG	N;INDF;MASC;SG
relógio	klokke	relógio	klokke	N;MASC;SG	N;INDF;FEM;SG
monstro	uhyre	monstro	uhyre	N;MASC;SG	N;INDF;NEUT;SG
monstro	monster	monstro	monster	N;MASC;SG	N;INDF;NEUT;SG
macedo	macedo	macedo	macedo	N;MASC;SG	N;INDF;MASC;SG
law	jus	law	jus	N;MASC;SG	N;INDF;FEM;SG
law	loven	law	lov	N;MASC;SG	N;DEF;MASC;SG
law	lov	law	lov	N;MASC;SG	N;INDF;FEM;SG
jonas	jonas	jona	jonas	N;MASC;SG	N;INDF;MASC;SG
jonas	jonah	jona	jonah	N;MASC;SG	N;INDF;MASC;SG
secreta	hemmelighet	secreto	hemmelighet	N;FEM;SG	N;INDF;MASC;SG
secreta	secret	secreto	secre	N;FEM;SG	N;DEF;NEUT;SG
secreta	hemmelig	secreto	hemmelig	N;FEM;SG	N;INDF;MASC;SG
phil	phil	phil	phil	N;MASC;SG	N;INDF;SG
pernas	beina	perna	bein	N;FEM;PL	N;DEF;NEUT;PL
three	three	three	three	N;MASC;SG	N
fome	hungersnød	fome	hungersnød	N;FEM;SG	N;INDF;NEUT;SG
fome	sulten	fome	sult	N;FEM;SG	N;INDF;MASC;SG
fome	hunger	fome	hunger	N;FEM;SG	N;INDF;MASC;SG
namorada	kjæresten	namorada	kjæreste	N;FEM;SG	N;DEF;MASC;SG
namorada	kjæreste	namorada	kjæreste	N;FEM;SG	N;INDF;MASC;SG
namorada	venninne	namorada	venninne	N;FEM;SG	N;INDF;FEM;SG
inscrição	inskripsjon	inscrição	inskripsjon	N;FEM;SG	N;INDF;MASC;SG
inscrição	registrering	inscrição	registrering	N;FEM;SG	N;INDF;FEM;SG
inscrição	påmelding	inscrição	påmelding	N;FEM;SG	N;INDF;FEM;SG
inscrição	vognkort	inscrição	vognkort	N;FEM;SG	N;INDF;NEUT;SG
larry	larry	larry	larry	N;MASC;SG	N;INDF;MASC;SG
auxílio	aid	auxílio	aid	N;MASC;SG	N;INDF;NEUT;SG
diversidade	mangfold	diversidade	mangfold	N;FEM;SG	N;INDF;NEUT;SG
introduzido	presenterte	introduzir	presentere	V;MASC;SG;V.PTCP	V;IND;PST;FIN
arcos	bukker	arco	bukke	N;MASC;PL	N;INDF;FEM;PL
arcos	sløyfer	arco	sløyfer	N;MASC;PL	N;INDF;FEM;PL
arcos	buer	arco	bu	N;MASC;PL	N;INDF;FEM;PL
arcos	arch	arco	arch	N;MASC;PL	N
arcos	arcs	arco	arcs	N;MASC;PL	N
amplo	bredt	amplo	bredt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
amplo	bredt	amplo	bredt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
amplo	brei	amplo	brei	ADJ;MASC;SG	ADJ;INDF;SG
amplo	vid	amplo	vid	ADJ;MASC;SG	ADJ;INDF;SG
veiga	veiga	veiga	vite	N;MASC;SG	N;DEF;FEM;SG
usp	usp	usp	usp	N;FEM;SG	N;INDF;SG
respostas	svarene	resposta	svare	N;FEM;PL	N;DEF;FEM;PL
ativos	eiendeler	ativo	eiendel	N;MASC;PL	N;INDF;MASC;PL
ativos	ressurser	ativo	ressurse	N;MASC;PL	N;INDF;MASC;PL
bernard	bernard	bernard	bernard	N;MASC;SG	N;INDF;MASC;SG
respondeu	reagerte	responder	reagere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
ken	ken	ken	ken	N;MASC;SG	N;INDF;MASC;SG
êxito	vellykket	êxito	vellykk	N;MASC;SG	N;DEF;NEUT;SG
êxito	suksessen	êxito	suksess	N;MASC;SG	N;DEF;MASC;SG
êxito	suksess	êxito	suksess	N;MASC;SG	N;INDF;MASC;SG
ocupar	okkupere	ocupar	okkupere	V;NFIN	V;NFIN
vladimir	vladimir	vladimir	vladimir	N;MASC;SG	N;INDF;MASC;SG
martinho	martin	martinho	martin	N;MASC;SG	N;INDF;MASC;SG
tráfego	vikeplikt	tráfego	vikeplikt	N;MASC;SG	N;INDF;MASC;SG
tráfego	trafikk	tráfego	trafikk	N;MASC;SG	N;INDF;MASC;SG
tráfego	trafikken	tráfego	trafikk	N;MASC;SG	N;DEF;MASC;SG
anglo	anglo	anglo	anglo	N;MASC;SG	N;INDF;MASC;SG
teles	teles	teles	teles	N;MASC;SG	N;INDF;MASC;SG
quilómetros	kilometer	quilómetro	kilometer	N;MASC;PL	N;INDF;MASC;PL
quilómetros	kilometer	quilómetro	kilometer	N;MASC;PL	N;INDF;MASC;PL
numerosos	mangfoldige	numeroso	mangfoldig	ADJ;MASC;PL	ADJ;PL
lembrar	husk	lembrar	husk	V;NFIN	V;IMP;FIN
official	official	official	official	N;MASC;SG	N
milho	maisen	milho	mais	N;MASC;SG	N;DEF;MASC;SG
milho	mais	milho	mais	N;MASC;SG	N;INDF;MASC;SG
agostinho	augustine	agostinho	augustin	N;MASC;SG	N;INDF;FEM;SG
intérprete	tolk	intérprete	tolk	N;MASC;SG	N;INDF;MASC;SG
intérprete	tolken	intérprete	tolk	N;MASC;SG	N;DEF;MASC;SG
prado	prado	prado	prado	N;MASC;SG	N;INDF;MASC;SG
prado	enga	prado	enge	N;MASC;SG	N;INDF;MASC;SG
prado	meadow	prado	meadow	N;MASC;SG	N
proteínas	proteiner	proteína	proteine	N;FEM;PL	N;INDF;FEM;PL
getúlio	getúlio	getúlio	getúlio	N;MASC;SG	N;INDF;MASC;SG
massacre	massakre	massacre	massakre	N;MASC;SG	N;INDF;MASC;SG
massacre	massakren	massacre	massakre	N;MASC;SG	N;DEF;MASC;SG
massacre	slakting	massacre	slakting	N;MASC;SG	N;INDF;FEM;SG
massacre	slakt	massacre	slakt	N;MASC;SG	N;INDF;MASC;SG
massacre	slakter	massacre	slakter	N;MASC;SG	N;INDF;MASC;SG
massacre	slakte	massacre	slakke	N;MASC;SG	N;INDF;MASC;SG
romances	romaner	romance	roman	N;MASC;PL	N;INDF;MASC;PL
