категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
клип	klip	клип	klip	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
клип	magasin	клип	magasin	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
легенды	legender	легенда	legende	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
легенды	legender	легенда	legende	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
доступны	tilgængelige	доступный	tilgængelig	ADJ;PL	ADJ;PL
доступны	ledige	доступный	ledig	ADJ;PL	ADJ;PL
внимательно	omhyggeligt	внимательно	omhyggeligt	ADV	ADV
внимательно	forsigtigt	внимательно	forsigtig	ADV	ADV
способы	måder	способ	måde	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
ветеранов	veteraner	ветеран	veteran	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
угля	kul	уголь	kul	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
угля	stenkul	уголь	stenkul	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
знамя	banner	знамя	banne	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
собрать	samle	собрать	samle	V;PFV;NFIN;ACT	V;NFIN;ACT
собрать	saml	собрать	saml	V;PFV;NFIN;ACT	V;IMP
собрать	indsamler	собрать	indsamle	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
собрать	indsamle	собрать	indsamle	V;PFV;NFIN;ACT	V;NFIN;ACT
собрать	samle	собрать	samle	V;PFV;NFIN;ACT	V;NFIN;ACT
собрать	saml	собрать	saml	V;PFV;NFIN;ACT	V;IMP
ближайшей	nærmeste	близкий	nær	ADJ;INS;RL;FEM;SG	ADJ;DEF;RL
административная	administrativ	административный	administrativ	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
культурно	kulturelt	культурно	kulturelt	ADV	ADV
знание	kundskab	знание	kundskab	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
знание	viden	знание	viden	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
знание	kendskab	знание	kendskab	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
студенты	eleverne	студент	elev	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
студенты	elever	студент	elev	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
студенты	studenter	студент	student	N;ANIM;NOM;MASC;PL	N;INDF;NEUT;PL
инженеров	ingeniører	инженер	ingeniør	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
указанных	specificerede	указать	specificere	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;PL;PST;V.PTCP
сильное	kraftig	сильный	kraftig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
сильное	stærk	сильный	stærk	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
поэтов	digtere	поэт	digter	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
трамвай	sporvogn	трамвай	sporvogn	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
трамвай	sporvognen	трамвай	sporvogn	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
трамвай	sporvogn	трамвай	sporvogn	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
трамвай	sporvognen	трамвай	sporvogn	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
трамвай	sporvogn	трамвай	sporvogn	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
отдал	gav	отдать	give	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
жертвы	ofre	жертва	offer	N;ANIM;NOM;FEM;PL	N;INDF;NEUT;PL
жертвы	ofre	жертва	offer	N;ANIM;NOM;FEM;PL	N;INDF;NEUT;PL
жертвы	ofrene	жертва	offer	N;ANIM;NOM;FEM;PL	N;DEF;NEUT;PL
венгерский	ungarsk	венгерский	ungarsk	ADJ;NOM;MASC;SG	ADJ;INDF;SG
соль	sol	соль	sol	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
сотрудничал	samarbejdede	сотрудничать	samarbejde	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
узнал	lærte	узнать	lære	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
узнал	lært	узнать	lære	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
увеличить	øge	увеличить	øge	V;PFV;NFIN;ACT	V;NFIN;ACT
увеличить	zoom	увеличить	zoom	V;PFV;NFIN;ACT	V;IMP
увеличить	forstørre	увеличить	forstøre	V;PFV;NFIN;ACT	V;NFIN;ACT
образцовое	forbilledlig	образцовый	forbilledlig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
предположение	antagelse	предположение	antagelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
предположение	formodning	предположение	formodning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
предположение	formodning	предположение	formodning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
кит	hval	кит	hval	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
кит	hvalen	кит	hvale	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
кит	kit	кит	kit	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
надежды	forhåbninger	надежда	forhåbning	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
лаборатория	laboratoriet	лаборатория	laboratorium	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
лаборатория	laboratorium	лаборатория	laboratorium	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
лаборатория	laboratorie	лаборатория	laboratorie	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
лаборатория	laboratoriet	лаборатория	laboratorium	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
лаборатория	laboratorium	лаборатория	laboratorium	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
лаборатория	lab	лаборатория	lab	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
лаборатория	laboratorie	лаборатория	laboratorie	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
запуск	opsendelse	запуск	opsendelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	igangsætning	запуск	igangsætning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	lancering	запуск	lancering	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	udsætning	запуск	udsætning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	iværksættelse	запуск	iværksættelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	opsendelse	запуск	opsendelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	lancering	запуск	lancering	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
запуск	affyring	запуск	affyring	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
нил	neale	ниллима	neale	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
нил	nilen	ниллима	nil	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
лидеры	lederne	лидер	leder	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
лидеры	ledere	лидер	leder	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
структур	konstruktioner	структура	konstruktion	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
структур	strukturer	структура	struktur	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
структур	bygværker	структура	bygværker	N;INAN;GEN;FEM;PL	N;INDF;NEUT;PL
млекопитающих	pattedyr	млекопитающее	pattedyr	N;ANIM;ACC;MASC;PL	N;INDF;NEUT;PL
млекопитающих	pattedyr	млекопитающее	pattedyr	N;ANIM;ACC;MASC;PL	N;INDF;NEUT;PL
млекопитающих	pattedyr	млекопитающее	pattedyr	N;ANIM;ACC;MASC;PL	N;INDF;NEUT;PL
издатель	forlægger	издатель	forlægge	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
издатель	forlag	издатель	forlag	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
альфред	alfred	альфред	alfred	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
трон	tronen	трон	trone	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
трон	trone	трон	trone	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
трон	tron	трон	tron	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
коалиции	koalitioner	коалиция	koalition	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
эволюции	evolution	эволюция	evolution	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
эволюции	udviklingen	эволюция	udvikling	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
эволюции	udvikling	эволюция	udvikling	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
библии	bibler	библия	bible	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
билл	regning	билла	regning	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
билл	lovforslag	билла	lovforslag	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
убиты	myrdede	убить	myrde	V;PFV;PL;PST;V.PTCP;PASS	V;PL;PST;V.PTCP
убиты	dræbte	убить	dræbe	V;PFV;PL;PST;V.PTCP;PASS	V;PL;PST;V.PTCP
судьбы	skæbner	судьба	skæbne	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
судьбы	skæbner	судьба	skæbne	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
выводы	undersøgelsesresultater	вывод	undersøgelsesresultat	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
выводы	konklusioner	вывод	konklusion	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
выводы	konklusionerne	вывод	konklusion	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
встречает	opfylder	встречать	opfylde	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
слияния	fusioner	слияние	fusion	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
латинской	latinsk	латинский	latinsk	ADJ;INS;FEM;SG	ADJ;INDF;SG
сложные	komplekse	сложный	komplekse	ADJ;NOM;PL	ADJ;PL
сложные	komplicerede	сложный	kompliceret	ADJ;NOM;PL	ADJ;PL
плато	plateau	плато	plateau	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
подачи	arkivering	подача	arkivering	N;INAN;GEN;FEM;SG	N;INDF;MASC+FEM;SG
диалект	dialekt	диалект	dialekt	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
рудольф	rudolph	рудольф	rudolph	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
рудольф	rudolf	рудольф	rudolf	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
рудольф	rudolf	рудольф	rudolf	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
фредерик	frederik	фредерик	frederik	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
фредерик	frederik	фредерик	frederik	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
фредерик	frederick	фредерик	frederick	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
фредерик	frederic	фредерик	frederic	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
фредерик	frédéric	фредерик	frédéric	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
скульптура	skulptur	скульптура	skulptur	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
деревья	træer	дерево	træ	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
деревья	træerne	дерево	træ	N;INAN;NOM;NEUT;PL	N;DEF;NEUT;PL
мемориал	mindesmærke	мемориал	mindesmærke	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
мемориал	mindehøjtidelighed	мемориал	mindehøjtidelighed	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
классы	klasseværelser	класс	klasseværelse	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
классы	klasser	класс	klasse	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
классы	klasserne	класс	klasse	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
угрозой	trussel	угроза	trussel	N;INAN;INS;FEM;SG	N;INDF;MASC+FEM;SG
альпы	alperne	альпы	alperne	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
использован	anvendt	использовать	anvende	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
использован	brugt	использовать	bruge	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
использован	udnyttet	использовать	udnytte	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
сопрано	sopran	сопрать	sopran	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
короче	kortere	короткий	kort	ADJ;CMPR	ADJ;CMPR
десятилетия	årtier	десятилетие	årti	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
выступая	taler	выступать	tale	V;IPFV;PRS;V.CVB;ACT	V;IND;PRS;FIN;ACT
квт	kwh	квт	kuhne	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
коэффициент	koefficient	коэффициент	koefficient	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
коэффициент	kvotienten	коэффициент	kvotient	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
коэффициент	kvotient	коэффициент	kvotient	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
коэффициент	factor	коэффициент	factor	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
коэффициент	faktoren	коэффициент	faktor	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
коэффициент	faktor	коэффициент	faktor	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
протеста	protest	протест	protest	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
достижение	præstation	достижение	præstation	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
достижение	bedrift	достижение	bedrift	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
сбора	indsamling	сбор	indsamling	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
сбора	indsamling	сбор	indsamling	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
атака	angrebet	атака	angreb	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
атака	angriber	атака	angriber	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
атака	angreb	атака	angreb	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
атака	overgreb	атака	overgreb	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
атака	overfald	атака	overfald	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
атака	angreb	атака	angreb	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
атака	angriber	атака	angriber	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
географические	geografiske	географический	geografisk	ADJ;NOM;PL	ADJ;PL
врачей	læger	врач	læge	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
врачей	lægerne	врач	læge	N;ANIM;GEN;MASC;PL	N;DEF;MASC+FEM;PL
врачей	læger	врач	læge	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
крестьяне	bønder	крестьянин	bonde	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
крестьяне	bønderne	крестьянин	bonde	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
ритм	rytme	ритм	rytme	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
сокращение	forkortelse	сокращение	forkortelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
сокращение	indskrænkning	сокращение	indskrænkning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
сокращение	reduktion	сокращение	reduktion	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
сокращение	nedbringelse	сокращение	nedbringelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
сокращение	nedsættelse	сокращение	nedsættelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
геометрия	geometri	геометрия	geometri	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
заводы	fabrikker	завод	fabrik	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
предел	grænse	предел	grænse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
предел	begrænsning	предел	begrænsning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
последовательности	sekvenser	последовательность	sekvens	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
последовательности	sammenhæng	последовательность	sammenhæng	N;INAN;NOM;FEM;PL	N;INDF
корпорации	selskaber	корпорация	selskab	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
критику	kritik	критика	kritik	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
зелёные	grønne	зеленый	grøn	ADJ;NOM;PL	ADJ;PL
зелёные	grønne	зеленый	grøn	ADJ;NOM;PL	ADJ;PL
учебник	lærebog	учебник	lærebog	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
учебник	vejledning	учебник	vejledning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
интервал	interval	интервал	interval	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
консул	konsul	консул	konsul	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
нобелевской	nobels	нобелевский	nobels	ADJ;INS;FEM;SG	ADJ;INDF;MASC+FEM;SG
конституция	grundlov	конституция	grundlov	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
конституция	forfatning	конституция	forfatning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
конституция	forfatningen	конституция	forfatning	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
конституция	grundloven	конституция	grundlov	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
провинций	provinser	провинция	provins	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
провинций	provinserne	провинция	provins	N;INAN;GEN;FEM;PL	N;DEF;MASC+FEM;PL
разговор	samtalen	разговор	samtale	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
разговор	samtale	разговор	samtale	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
разговор	konversation	разговор	konversation	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
разговор	tale	разговор	tale	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
разговор	snak	разговор	snak	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
сербия	serbien	сербия	serbi	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
концентрация	koncentration	концентрация	koncentration	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
карту	landkort	карта	landkort	N;INAN;ACC;FEM;SG	N;INDF;NEUT;SG
карту	card	карта	card	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
печать	print	печать	print	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
печать	tryk	печать	tryk	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
печать	udskrift	печать	udskrift	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
печать	trykning	печать	trykning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
печать	udskrivning	печать	udskrivning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
печать	trykkeri	печать	trykkeri	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
печать	segl	печать	segl	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
печать	sæl	печать	sæl	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
печать	forsegling	печать	forsegling	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
печать	seal	печать	seal	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
отражение	refleksion	отражение	refleksion	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
отражение	spejlbillede	отражение	spejlbillet	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
отражение	afspejling	отражение	afspejling	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
разделить	deler	разделить	dele	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
разделить	flækker	разделить	flække	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
разделить	delt	разделить	delt	V;PFV;NFIN;ACT	V;INDF;SG;PST;V.PTCP
разделить	opdelt	разделить	opdele	V;PFV;NFIN;ACT	V;INDF;SG;PST;V.PTCP
поездки	rejser	поездка	rejse	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
поездки	ture	поездка	tur	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
падение	efterår	падение	efterår	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
падение	fald	падение	fald	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
двери	dørene	дверь	dør	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
двери	døre	дверь	dør	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
кафедру	prædikestol	кафедра	prædikestol	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
заявления	erklæringer	заявление	erklæring	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
заявления	redegørelser	заявление	redegørelse	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
заявления	opgørelser	заявление	opgørelse	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
заявления	erklæringer	заявление	erklæring	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
заявления	udtalelser	заявление	udtalelse	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
включить	indsæt	включить	indsætte	V;PFV;NFIN;ACT	V;IMP
включить	indsætte	включить	indsætte	V;PFV;NFIN;ACT	V;NFIN;ACT
включить	aktivere	включить	aktiv	V;PFV;NFIN;ACT	V;NFIN;ACT
включить	omfatte	включить	omfatte	V;PFV;NFIN;ACT	V;NFIN;ACT
хоккей	ishockey	хоккей	ishockey	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
хоккей	hockey	хоккей	hockey	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
бангладеш	bangladesh	бангладеш	bangladesh	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
цепи	lænker	цепь	lænke	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
цепи	kæder	цепь	kæde	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
угрозы	trusler	угроза	trusel	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
праздники	helligdage	праздник	helligdage	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
праздники	fridage	праздник	fridag	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
праздники	feriedage	праздник	feriedage	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
праздники	ferier	праздник	ferie	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
церемония	ceremoni	церемония	ceremoni	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
церемония	højtidelighed	церемония	højtidelighed	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
церемония	ceremonien	церемония	ceremonie	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
решила	besluttet	решить	beslutte	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
решила	besluttede	решить	beslutte	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
входа	login	вход	login	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
атлас	atlas	атлас	atlas	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
