ve	en	ve	en	CONJ	CONJ
getirilmiş	gebracht	getir	brengen	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
getirilmiş	meegebracht	getir	meebrengen	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
getirilmiş	bracht	getir	brengen	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;SG;PST;FIN
hepsini	allen	hepsi	al	PRO;ACC;PL;3	PRO
hepsini	alles	hepsi	alles	PRO;ACC;PL;3	PRO;3
catherine	catherine	cather	catherine	N;DAT;SG;3	N;MASC+FEM;SG
catherine	catharina	cather	catharina	N;DAT;SG;3	N;MASC+FEM;SG
güzellik	beauty	güzellik	beauty	N;NOM;SG;3	N;MASC+FEM;SG
güzellik	schoonheid	güzellik	schoonheid	N;NOM;SG;3	N;MASC+FEM;SG
müşteri	klant	müşteri	klant	N;NOM;SG;3	N;MASC+FEM;SG
müşteri	afnemer	müşteri	afnemer	N;NOM;SG;3	N;MASC+FEM;SG
müşteri	client	müşteri	client	N;NOM;SG;3	N;MASC+FEM;SG
müşteri	klant	müşteri	klant	N;NOM;SG;3	N;MASC+FEM;SG
müşteri	opdrachtgever	müşteri	opdrachtgever	N;NOM;SG;3	N;MASC+FEM;SG
müşteri	cliënt	müşteri	cliënt	N;NOM;SG;3	N;MASC+FEM;SG
ayıran	scheidt	ayır	scheiden	V;PFV;IND;POS;PRS;V.PTCP	V;SG;PRS;FIN
imzalandı	ondertekend	imzala	ondertekenen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
imzalandı	gesigneerd	imzala	signeren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
imzalandı	getekend	imzala	tekenen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
ilkesi	beginsel	ilke	beginsel	N;NOM;SG;3	N;NEUT;SG
ilkesi	principe	ilke	principe	N;NOM;SG;3	N;NEUT;SG
dostu	vriendschappelijk	dost	vriendschappelijk	ADJ;NOM;SG;3	ADJ
dostu	vriendelijke	dost	vriendelijk	ADJ;NOM;SG;3	ADJ
dostu	vriendelijk	dost	vriendelijk	ADJ;NOM;SG;3	ADJ
kentsel	urban	kentsel	urban	N;NOM;SG;3	N;MASC+FEM;SG
saldırılar	aanslagen	sal	aanslaan	N;NOM;PL;3	N;PL
saldırılar	aanvallen	sal	aanval	N;NOM;PL;3	N;PL
okulları	scholen	okul	school	N;NOM;PL;3	N;PL
kolları	handgrepen	kol	handgreep	N;ACC;PL;3	N;PL
kolları	handvatten	kol	handvat	N;ACC;PL;3	N;PL
kolları	onderarmen	kol	onderarm	N;ACC;PL;3	N;PL
kolları	hoezen	kol	hoes	N;ACC;PL;3	N;PL
kolları	mouwen	kol	mouw	N;ACC;PL;3	N;PL
kolları	wapens	kol	wapen	N;ACC;PL;3	N;PL
kolları	armen	kol	arm	N;ACC;PL;3	N;PL
fotoğraflar	fotos	fotoğraf	fotos	N;NOM;PL;3	N;PL
fotoğraflar	plaatjes	fotoğraf	plaat	N;NOM;PL;3	N;PL
kazanmak	win	kazan	winnen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;SG;PRS;FIN
kazanmak	winnen	kazan	winnen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kazanmak	winnende	kazan	winnen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.PTCP
kazanmak	winnend	kazan	winnen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.PTCP
kazanmak	winnen	kazan	winnen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
oluşturma	creëren	oluş	creer	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
oluşturma	creëren	oluş	creer	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
oluşturma	aanmaken	oluş	aanmaken	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
oluşturma	creëer	oluş	creëer	V;PFV;IND;SG;2;POS;PRS;CAUS	V;SG;PRS;FIN
oluşturma	maken	oluş	maken	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
nilüfer	lotus	nilüfer	lotus	N;NOM;SG;3	N;MASC+FEM;SG
pilsen	pilsen	pils	pils	V;PFV;SG;2;POS;PRS	V;NFIN
anında	instant	an	instant	N;ESS;SG;3	N;MASC+FEM;SG
adanaspor	adanaspor	adanaspor	adanaspor	N;NOM;SG;3	N;MASC+FEM;SG
pasaport	paspoort	pasaport	paspoort	N;NOM;SG;3	N;NEUT;SG
eşitlik	pariteit	eşitlik	pariteit	N;NOM;SG;3	N;MASC+FEM;SG
eşitlik	vergelijking	eşitlik	vergelijking	N;NOM;SG;3	N;MASC+FEM;SG
eşitlik	gelijkheid	eşitlik	gelijkheid	N;NOM;SG;3	N;MASC+FEM;SG
kampı	kamp	kampı	kamp	N;ACC;SG;3	N;NEUT;SG
taburu	bataljon	tabur	bataljon	N;NOM;SG;3	N;NEUT;SG
yasemin	yasemin	yasem	yasemin	N;GEN;SG;3	N;MASC+FEM;SG
yasemin	jasmin	yasem	jasmin	N;GEN;SG;3	N;MASC+FEM;SG
yasemin	jasmijn	yasem	jasmijn	N;GEN;SG;3	N;MASC+FEM;SG
yasemin	jasmine	yasem	jasmine	N;GEN;SG;3	N;MASC+FEM;SG
öğrendi	geleerd	öğren	leren	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
öğrendi	leerde	öğren	leren	V;PFV;IND;SG;3;POS;PST	V;SG;PST;FIN
penaltı	penalty	penaltı	penalty	N;NOM;SG;3	N;MASC+FEM;SG
penaltı	straf	penaltı	straf	N;NOM;SG;3	N;MASC+FEM;SG
penaltı	sanctie	penaltı	sanctie	N;NOM;SG;3	N;MASC+FEM;SG
finalleri	finales	final	finale	N;NOM;PL;3	N;PL
kalitesi	kwaliteit	kalite	kwaliteit	N;NOM;SG;3	N;MASC+FEM;SG
jüpiter	jupiter	jüpiter	jupiter	N;NOM;SG;3	N;MASC+FEM;SG
projeler	projecten	proje	project	N;NOM;PL;3	N;PL
patates	aardappel	patates	aardappel	N;NOM;SG;3	N;MASC+FEM;SG
büyükelçiliği	ambassade	büyükelçilik	ambassade	N;NOM;SG;3	N;MASC+FEM;SG
etiketi	etiket	etiket	etiket	N;NOM;SG;3	N;NEUT;SG
etiketi	label	etiket	label	N;NOM;SG;3	N;NEUT;SG
yaşamak	levende	yaşa	leven	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.PTCP
hastalıklar	ziektes	hastalık	ziekte	N;NOM;PL;3	N;PL
hastalıklar	ziekten	hastalık	ziekte	N;NOM;PL;3	N;PL
çiftlik	kwekerij	çiftlik	kwekerij	N;NOM;SG;3	N;MASC+FEM;SG
çiftlik	boerderij	çiftlik	boerderij	N;NOM;SG;3	N;MASC+FEM;SG
çiftlik	ranch	çiftlik	ranch	N;NOM;SG;3	N;MASC+FEM;SG
yüzyıllar	eeuwen	yüzyıl	eeuw	N;NOM;PL;3	N;PL
görelilik	relativiteit	görelilik	relativiteit	N;NOM;SG;3	N;MASC+FEM;SG
görelilik	relativiteitstheorie	görelilik	relativiteitstheorie	N;NOM;SG;3	N;MASC+FEM;SG
gemiler	schepen	gemi	schip	N;NOM;PL;3	N;PL
gemiler	vaartuigen	gemi	vaartuig	N;NOM;PL;3	N;PL
listeleri	lijstjes	liste	lijst	N;ACC;PL;3	N;PL
listeleri	lijsten	liste	lijst	N;ACC;PL;3	N;PL
silahları	wapens	silah	wapen	N;NOM;PL;3	N;PL
silahları	geweren	silah	geweer	N;NOM;PL;3	N;PL
silahları	kanonnen	silah	kanon	N;NOM;PL;3	N;PL
silahları	wapens	silah	wapen	N;NOM;PL;3	N;PL
silahları	pistolen	silah	pistool	N;NOM;PL;3	N;PL
takvimi	agenda	takvim	agenda	N;NOM;SG;3	N;MASC+FEM;SG
indirme	download	in	download	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;SG;PRS;FIN
indirme	downloaden	in	download	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	downloaden	in	download	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
kararlar	resoluties	karar	resolutie	N;NOM;PL;3	N;PL
kararlar	beslissingen	karar	beslissing	N;NOM;PL;3	N;PL
kararlar	besluiten	karar	besluit	N;NOM;PL;3	N;PL
kararlar	beschikkingen	karar	beschikking	N;NOM;PL;3	N;PL
fırlatma	uitwerpen	fırlatma	uitwerpen	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
fırlatma	lanceren	fırlatma	lanceren	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
fırlatma	lanceren	fırlatma	lanceren	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
istenilen	gewenst	iste	wensen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenilen	gewenste	iste	wensen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
girmek	binnenvaren	gir	binnenvaren	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
manhattan	manhattan	manhat	manhattan	N;AT+ABL;SG;3	N;MASC+FEM;SG
giderler	uitgaven	git	uitgave	N;NOM;PL;3	N;PL
giderler	uitgaven	git	uitgave	N;NOM;PL;3	N;PL
giderler	onkosten	git	onkosten	N;NOM;PL;3	N;PL
dayanıklı	resistent	dayanıklı	resistent	ADJ	ADJ
dayanıklı	duurzaam	dayanıklı	duurzaam	ADJ	ADJ
dayanıklı	duurzame	dayanıklı	duurzaam	ADJ	ADJ
dayanıklı	robuust	dayanıklı	robuust	ADJ	ADJ
dayanıklı	stevig	dayanıklı	stevig	ADJ	ADJ
dayanıklı	stevige	dayanıklı	stevig	ADJ	ADJ
kurallara	verordeningen	kural	verordening	N;DAT;PL;3	N;PL
kurallara	reglementen	kural	reglement	N;DAT;PL;3	N;PL
olimpik	olympic	ol	olympic	N;NOM;SG;3	N;MASC+FEM;SG
işlemci	cpu	işlemci	cpu	N;NOM;SG;3	N;MASC+FEM;SG
işlemci	processor	işlemci	processor	N;NOM;SG;3	N;MASC+FEM;SG
işlemci	verwerker	işlemci	verwerker	N;NOM;SG;3	N;MASC+FEM;SG
işlemci	processor	işlemci	processor	N;NOM;SG;3	N;MASC+FEM;SG
azınlık	minderheid	azınlık	minderheid	N;NOM;SG;3	N;MASC+FEM;SG
fakülte	faculteit	fakül	faculteit	N;NOM;SG;3	N;MASC+FEM;SG
çıkmak	daten	çık	daten	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
konfederasyonu	confederatie	konfederasyon	confederatie	N;ACC;SG;3	N;MASC+FEM;SG
konfederasyonu	bondsstaat	konfederasyon	bondsstaat	N;ACC;SG;3	N;MASC+FEM;SG
bordeaux	bordeaux	bordeau	bordeaux	N;NOM;SG;3	N;MASC+FEM;SG
makaleler	artikelen	makale	artikel	N;NOM;PL;3	N;PL
makaleler	artikels	makale	artikel	N;NOM;PL;3	N;PL
makaleler	essays	makale	essays	N;NOM;PL;3	N;PL
futbolcular	voetballers	futbolcu	voetballer	N;NOM;PL;3	N;PL
danışma	raadpleging	danış	raadpleging	N;NOM;SG;3	N;MASC+FEM;SG
danışma	raadgevend	danış	raadgevend	N;NOM;SG;3	N;NEUT;SG
danışma	consultatie	danış	consultatie	N;NOM;SG;3	N;MASC+FEM;SG
danışma	overleg	danış	overleg	N;NOM;SG;3	N;NEUT;SG
danışma	raadpleging	danış	raadpleging	N;NOM;SG;3	N;MASC+FEM;SG
bağışıklık	onschendbaarheid	bağışıklık	onschendbaarheid	N;NOM;SG;3	N;MASC+FEM;SG
bağışıklık	immuniteit	bağışıklık	immuniteit	N;NOM;SG;3	N;MASC+FEM;SG
çözümü	oplossing	çözüm	oplossing	N;ACC;SG;3	N;MASC+FEM;SG
akışı	flow	akış	flow	N;NOM;SG;3	N;MASC+FEM;SG
uzakta	ver	uzak	ver	ADJ;ESS;SG;3	ADJ
gerektirir	vereisen	gerek	vereisen	V;IPFV;IND;SG;3;POS;CAUS	V;NFIN
gerektirir	vereist	gerek	vereisen	V;IPFV;IND;SG;3;POS;CAUS	V;V.PTCP
koleksiyonu	collectie	koleksiyonu	collectie	N;ACC;SG;3	N;MASC+FEM;SG
koleksiyonu	inzameling	koleksiyonu	inzameling	N;ACC;SG;3	N;MASC+FEM;SG
koleksiyonu	verzameling	koleksiyonu	verzameling	N;ACC;SG;3	N;MASC+FEM;SG
araplar	arabieren	arap	arabier	N;NOM;PL;3	N;PL
araplar	saracenen	arap	saracenen	N;NOM;PL;3	N;PL
çiçeği	bloesem	çiçek	bloesem	N;NOM;SG;3	N;MASC+FEM;SG
çiçeği	bloem	çiçek	bloem	N;NOM;SG;3	N;MASC+FEM;SG
çiçeği	bloempje	çiçek	bloem	N;NOM;SG;3	N;NEUT;SG
çiçeği	bloemetje	çiçek	bloemetje	N;NOM;SG;3	N;NEUT;SG
yurtdışında	buitenland	yurtdışı	buitenland	N;ESS;SG;3	N;NEUT;SG
gözler	ogen	göz	oog	N;NOM;PL;3	N;PL
gözler	oogjes	göz	oog	N;NOM;PL;3	N;PL
elden	revisie	el	revisie	N;AT+ABL;SG;3	N;MASC+FEM;SG
yöntemler	methoden	yöntem	methode	N;NOM;PL;3	N;PL
yöntemler	methodes	yöntem	methode	N;NOM;PL;3	N;PL
denizcilik	marinier	denizcilik	marinier	N;NOM;SG;3	N;MASC+FEM;SG
balıkçılık	visserij	balıkçılık	visserij	N;NOM;SG;3	N;MASC+FEM;SG
balıkçılık	visserij	balıkçılık	visserij	N;NOM;SG;3	N;MASC+FEM;SG
balıkçılık	visvangst	balıkçılık	visvangst	N;NOM;SG;3	N;MASC+FEM;SG
balıkçılık	visserij	balıkçılık	visserij	N;NOM;SG;3	N;MASC+FEM;SG
taraftar	ventilator	taraf	ventilator	N;NOM;SG;3	N;MASC+FEM;SG
taraftar	waaier	taraf	waaier	N;NOM;SG;3	N;MASC+FEM;SG
taraftar	fan	taraf	fan	N;NOM;SG;3	N;MASC+FEM;SG
kapatıldı	gesloten	kapa	sluiten	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
kapatıldı	afgesloten	kapa	afsluiten	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
yıldızları	sterren	yıldız	ster	N;NOM;PL;3	N;PL
blog	blog	blog	blog	N;NOM;SG;3	N;MASC+FEM;SG
blog	weblog	blog	weblog	N;NOM;SG;3	N;NEUT;SG
erciyesspor	erciyesspor	erciyesspor	erciyesspor	N;DAT;SG;3	N;MASC+FEM;SG
üniversiteler	universiteiten	üniversite	universiteit	N;NOM;PL;3	N;PL
üniversiteler	hogescholen	üniversite	hogeschool	N;NOM;PL;3	N;PL
üniversiteler	colleges	üniversite	college	N;NOM;PL;3	N;PL
kelebek	vlinder	kelebek	vlinder	N;NOM;SG;3	N;MASC+FEM;SG
dikkatli	zorgvuldig	dikkatli	zorgvuldig	ADJ	ADJ
dikkatli	voorzichtig	dikkatli	voorzichtig	ADJ	ADJ
dikkatli	attente	dikkatli	attent	ADJ	ADJ
dikkatli	aandachtig	dikkatli	aandachtig	ADJ	ADJ
dikkatli	attent	dikkatli	attent	ADJ	ADJ
araştırmacılar	onderzoekers	araştır	onderzoeker	N;NOM;PL;3	N;PL
araştırmacılar	onderzoekers	araştır	onderzoeker	N;NOM;PL;3	N;PL
yetenek	vaardigheid	yetenek	vaardigheid	N;NOM;SG;3	N;MASC+FEM;SG
yetenek	kunde	yetenek	kunde	N;NOM;SG;3	N;MASC+FEM;SG
yetenek	talent	yetenek	talent	N;NOM;SG;3	N;NEUT;SG
yetenek	vermogen	yetenek	vermogen	N;NOM;SG;3	N;NEUT;SG
malzemeler	ingrediënten	malzeme	ingrodiënt	N;NOM;PL;3	N;PL
malzemeler	materialen	malzeme	materiaal	N;NOM;PL;3	N;PL
malzemeler	benodigdheden	malzeme	benodigdheid	N;NOM;PL;3	N;PL
malzemeler	voorraden	malzeme	voorraad	N;NOM;PL;3	N;PL
malzemeler	leveringen	malzeme	levering	N;NOM;PL;3	N;PL
listeler	lijstjes	liste	lijst	N;NOM;PL;3	N;PL
listeler	lijsten	liste	lijst	N;NOM;PL;3	N;PL
sesleri	klanken	ses	klank	N;NOM;PL;3	N;PL
sesleri	geluiden	ses	geluiden	N;NOM;PL;3	N;PL
sesleri	stemmen	ses	stem	N;NOM;PL;3	N;PL
ölçüm	meting	ölçüm	meting	N;NOM;SG;3	N;MASC+FEM;SG
ölçüm	maatstaf	ölçüm	maatstaf	N;NOM;SG;3	N;MASC+FEM;SG
ölçüm	maatregel	ölçüm	maatregel	N;NOM;SG;3	N;MASC+FEM;SG
ölçüm	meting	ölçüm	meting	N;NOM;SG;3	N;MASC+FEM;SG
belirler	specificeren	belir	specificeren	V;IPFV;IND;SG;3;POS	V;NFIN
tutulan	gehouden	tut	houden	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
tutulan	vastgehouden	tut	vasthouden	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
tutulan	ingehouden	tut	inhouden	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
tutulan	behouden	tut	behouden	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
strateji	strategie	strateji	strategie	N;NOM;SG;3	N;MASC+FEM;SG
kuruluşlar	organisaties	kuruluş	organisatie	N;NOM;PL;3	N;PL
kuruluşlar	organisaties	kuruluş	organisatie	N;NOM;PL;3	N;PL
kuruluşlar	instellingen	kuruluş	instelling	N;NOM;PL;3	N;PL
üretildi	produceerde	üre	produceren	V;PFV;IND;SG;3;POS;PST;PASS	V;SG;PST;FIN
üretildi	geproduceerd	üre	produceren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
üretildi	geproduceerde	üre	produceren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
yükleme	inladen	yükle	inlad	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	laden	yükle	laden	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	uploaden	yükle	upload	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	uploaden	yükle	upload	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	installeren	yükle	installeren	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	installeer	yükle	installeer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;SG;PRS;FIN
yükleme	download	yükle	download	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;SG;PRS;FIN
yükleme	downloaden	yükle	download	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
bak	kijk	bak	kijken	V;PFV;IMP;SG;2;POS;PRS	V;SG;PRS;FIN
başlatılan	gelanceerd	başla	lanceren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
başlatılan	ingeleid	başla	inleiden	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
başlatılan	geïnitieerd	başla	enitiëren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
başlatılan	gestart	başla	starten	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
yapıların	structuren	yapı	structuur	N;GEN;PL;3	N;PL
pennsylvania	pennsylvania	pennsylvani	pennsylvania	N;NOM;SG;3	N;NEUT;SG
görüntüler	beelden	görüntü	beeld	N;NOM;PL;3	N;PL
görüntüler	afbeeldingen	görüntü	afbeelding	N;NOM;PL;3	N;PL
görüntüler	displays	görüntü	displays	N;NOM;PL;3	N;PL
ağzı	mond	ağzı	mond	N;NOM;SG;3	N;MASC+FEM;SG
işlemler	bewerkingen	işlem	bewerking	N;NOM;PL;3	N;PL
işlemler	operaties	işlem	operatie	N;NOM;PL;3	N;PL
işlemler	transacties	işlem	transactie	N;NOM;PL;3	N;PL
kurumlar	instellingen	kurum	instelling	N;NOM;PL;3	N;PL
öneri	suggestie	öneri	suggestie	N;NOM;SG;3	N;MASC+FEM;SG
öneri	aanbeveling	öneri	aanbeveling	N;NOM;SG;3	N;MASC+FEM;SG
öneri	voorstel	öneri	voorstel	N;NOM;SG;3	N;NEUT;SG
işleyen	functioneert	işle	functioneren	V;PFV;IND;POS;PRS;V.PTCP	V;SG;PRS;FIN
işleyen	functionerend	işle	functioneren	V;PFV;IND;POS;PRS;V.PTCP	V;V.PTCP
işleyen	functioneren	işle	functioneren	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
öncelikli	prioritair	öncelikli	prioritair	ADJ	ADJ
rehberi	map	rehber	map	N;NOM;SG;3	N;MASC+FEM;SG
rehberi	handleiding	rehber	handleiding	N;NOM;SG;3	N;MASC+FEM;SG
rehberi	gids	rehber	gids	N;NOM;SG;3	N;MASC+FEM;SG
hizmetler	diensten	hizmet	dienst	N;NOM;PL;3	N;PL
başlıklar	onderwerpen	başlık	onderwerp	N;NOM;PL;3	N;PL
başlıklar	headers	başlık	header	N;NOM;PL;3	N;PL
başlıklar	koppen	başlık	kop	N;NOM;PL;3	N;PL
başlıklar	titels	başlık	titel	N;NOM;PL;3	N;PL
başlıklar	banners	başlık	banner	N;NOM;PL;3	N;PL
başlıklar	krantenkoppen	başlık	krantenkop	N;NOM;PL;3	N;PL
başlıklar	koppen	başlık	kop	N;NOM;PL;3	N;PL
palace	paleis	palace	paleis	N;NOM;SG;3	N;NEUT;SG
kırdı	brak	kır	breken	V;PFV;IND;SG;3;POS;PST	V;SG;PST;FIN
kırdı	gebroken	kır	breken	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
düşmüş	viel	düş	vallen	V;PFV;NFH;IND;SG;3;POS;PST	V;SG;PST;FIN
denklemi	vergelijking	denklem	vergelijking	N;NOM;SG;3	N;MASC+FEM;SG
benfica	benfica	benfica	benfica	N;NOM;SG;3	N;MASC+FEM;SG
ilkeleri	principes	ilke	principe	N;NOM;PL;3	N;PL
ilkeleri	beginselen	ilke	beginselen	N;NOM;PL;3	N;PL
denetimi	audit	denetim	audit	N;NOM;SG;3	N;MASC+FEM;SG
denetimi	controle	denetim	controle	N;NOM;SG;3	N;MASC+FEM;SG
anlaşmazlık	onenigheid	anlaşmazlık	onenigheid	N;NOM;SG;3	N;MASC+FEM;SG
anlaşmazlık	meningsverschil	anlaşmazlık	meningsverschil	N;NOM;SG;3	N;NEUT;SG
anlaşmazlık	conflict	anlaşmazlık	conflict	N;NOM;SG;3	N;NEUT;SG
anlaşmazlık	geschil	anlaşmazlık	geschil	N;NOM;SG;3	N;NEUT;SG
domates	tomaat	domates	tomaat	N;NOM;SG;3	N;MASC+FEM;SG
okullar	scholen	okul	school	N;NOM;PL;3	N;PL
kanalları	kanalen	kanal	kanaal	N;ACC;PL;3	N;PL
çabaları	inspanningen	çaba	inspanning	N;NOM;PL;3	N;PL
hikaye	verhaal	hika	verhaal	N;NOM;SG;3	N;NEUT;SG
hikaye	story	hika	story	N;NOM;SG;3	N;MASC+FEM;SG
bucaspor	bucaspor	bucaspor	bucaspor	N;NOM;SG;3	N;MASC+FEM;SG
dönüşümü	transformatie	dönüşüm	transformatie	N;ACC;SG;3	N;MASC+FEM;SG
manisaspor	manisaspor	manisaspor	manisaspor	N;NOM;SG;3	N;MASC+FEM;SG
karışımı	mengsel	karışım	mengsel	N;NOM;SG;3	N;NEUT;SG
cenazesi	begrafenis	cenaze	begrafenis	N;NOM;SG;3	N;MASC+FEM;SG
cenazesi	uitvaart	cenaze	uitvaart	N;NOM;SG;3	N;MASC+FEM;SG
hücreler	cellen	hücre	cel	N;NOM;PL;3	N;PL
ormanları	bossen	orman	bossen	N;NOM;PL;3	N;PL
gazeteciler	journalisten	gazeteci	journalist	N;NOM;PL;3	N;PL
gazeteciler	verslaggevers	gazeteci	verslaggever	N;NOM;PL;3	N;PL
gazeteciler	journalisten	gazeteci	journalist	N;NOM;PL;3	N;PL
gazeteciler	reporters	gazeteci	reporter	N;NOM;PL;3	N;PL
şartlar	omstandigheden	şart	omstandigheid	N;NOM;PL;3	N;PL
şartlar	condities	şart	conditie	N;NOM;PL;3	N;PL
şartlar	voorwaarden	şart	voorwaarde	N;NOM;PL;3	N;PL
şartlar	termen	şart	term	N;NOM;PL;3	N;PL
şartlar	voorwaarden	şart	voorwaarde	N;NOM;PL;3	N;PL
sevgiler	liefs	sevgi	lief	N;NOM;PL;3	N;PL
sevgiler	liefdes	sevgi	liefde	N;NOM;PL;3	N;PL
selamlar	groetjes	selam	groet	N;NOM;PL;3	N;PL
selamlar	groeten	selam	groet	N;NOM;PL;3	N;PL
yakaladı	gevat	yakala	vatten	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
yakaladı	gepakt	yakala	pakken	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
yakaladı	gesnapt	yakala	snappen	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
yakaladı	betrapt	yakala	betrappen	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
yakaladı	gevangen	yakala	vangen	V;PFV;IND;SG;3;POS;PST	V;V.PTCP
yakında	snel	yakın	snel	ADJ;ESS;SG;3	ADJ
yakında	spoedig	yakın	spoedig	ADJ;ESS;SG;3	ADJ
depremi	aardbeving	deprem	aardbeving	N;NOM;SG;3	N;MASC+FEM;SG
seçti	koos	seç	kiezen	V;PFV;IND;SG;3;POS;PST	V;SG;PST;FIN
ayakkabı	schoen	ayakkabı	schoen	N;NOM;SG;3	N;MASC+FEM;SG
ayakkabı	schoeisel	ayakkabı	schoeisel	N;NOM;SG;3	N;NEUT;SG
öğrenmek	leren	öğren	leren	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
öğrenmek	leren	öğren	leren	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
ibadet	aanbidding	ibadet	aanbidding	N;NOM;SG;3	N;MASC+FEM;SG
ibadet	verering	ibadet	verering	N;NOM;SG;3	N;MASC+FEM;SG
garden	tuintje	garden	tuin	N;NOM;SG;3	N;NEUT;SG
garden	tuin	garden	tuin	N;NOM;SG;3	N;MASC+FEM;SG
saldırdı	aangevallen	sal	aanvallen	V;PFV;IND;SG;3;POS;PST;CAUS	V;V.PTCP
durumları	statussen	durum	status	N;ACC;PL;3	N;PL
destekler	vermeldingen	destek	vermelding	N;NOM;PL;3	N;PL
etkinliği	effectiviteit	etkinlik	effectiviteit	N;ACC;SG;3	N;MASC+FEM;SG
etkinliği	doeltreffendheid	etkinlik	doeltreffendheid	N;ACC;SG;3	N;MASC+FEM;SG
etkinliği	werkzaamheid	etkinlik	werkzaamheid	N;ACC;SG;3	N;MASC+FEM;SG
etkinliği	doelmatigheid	etkinlik	doelmatigheid	N;ACC;SG;3	N;MASC+FEM;SG
etkinliği	gebeurtenis	etkinlik	gebeurtenis	N;ACC;SG;3	N;MASC+FEM;SG
etkinliği	evenement	etkinlik	evenement	N;ACC;SG;3	N;NEUT;SG
etkinliği	event	etkinlik	event	N;ACC;SG;3	N;NEUT;SG
danışmanlık	raadgevend	danışmanlık	raadgevend	N;NOM;SG;3	N;NEUT;SG
danışmanlık	raadpleging	danışmanlık	raadpleging	N;NOM;SG;3	N;MASC+FEM;SG
danışmanlık	advisering	danışmanlık	advisering	N;NOM;SG;3	N;MASC+FEM;SG
danışmanlık	advies	danışmanlık	advies	N;NOM;SG;3	N;NEUT;SG
danışmanlık	adviesbureau	danışmanlık	adviesbureau	N;NOM;SG;3	N;NEUT;SG
danışmanlık	consultancy	danışmanlık	consultancy	N;NOM;SG;3	N;NEUT;SG
temsilciler	vertegenwoordigers	temsilci	vertegenwoordiger	N;NOM;PL;3	N;PL
