team	ομαδα	teama	ομαδα	N;NOM;MASC;SG	N;NOM;FEM;SG
objave	δημοσιεύσεις	objava	δημοσίευση	N;NOM;FEM;PL	N;NOM;FEM;PL
peči	φούρνο	peč	φούρνο	N;NOM;FEM;SG	N;NOM;NEUT;SG
poezija	ποίηση	poezija	ποίηση	N;NOM;FEM;SG	N;NOM;FEM;SG
torek	τριτη	torek	τρίτος	N;INAN;ACC;MASC;SG	N;ACC;FEM;SG
rumena	κίτρινος	rumen	κίτρινος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
rumena	κίτρινη	rumen	κίτρινος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
tradicionalni	παραδοσιακό	tradicionalen	παραδοσιακός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tradicionalni	παραδοσιακή	tradicionalen	παραδοσιακός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
tradicionalni	παραδοσιακός	tradicionalen	παραδοσιακός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
hodil	περπατούσε	hoditi	περπατώ	V;IPFV;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
utc	utc	utc	utc	N;NOM;MASC;SG	N
dosega	επιτυγχάνει	doseg	επιτυγχάνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
nečak	ανιψιός	nečako	ανιψιός	N;NOM;MASC;SG	N;NOM;MASC;SG
nečak	ανηψιός	nečako	ανηψιός	N;NOM;MASC;SG	N;NOM;MASC;SG
banka	τράπεζα	banka	τράπεζα	N;NOM;FEM;SG	N;NOM;FEM;SG
predmestje	προάστιο	predmestje	προάστιο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
predmestje	προάστιο	predmestje	προάστιο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
minutah	λεπτα	minuta	λέπτα	N;ESS;FEM;PL	N
kritično	κριτικά	kritično	κριτικός	ADV	ADV
dvorišče	προαύλιο	dvorišče	προαύλιο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
dvorišče	προαύλιο	dvorišče	προαύλιο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
dvorišče	αίθριο	dvorišče	αίθριο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
uspela	κατάφερε	uspeti	καταφέρνω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
uspela	πέτυχε	uspeti	πετυχαίνω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
širino	πλάτος	širina	πλάτος	N;ACC;FEM;SG	N;ACC;NEUT;SG
slaba	κακός	slab	κακός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
slaba	κακό	slab	κακός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
slaba	κακή	slab	κακός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
naučil	δίδασκε	naučiti	διδίνκω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
naučil	δίδαξε	naučiti	διδάζω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
naučil	δίδαξε	naučiti	διδάζω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
naučil	μάθει	naučiti	μαθαίνω	V;PFV;MASC;SG;V.PTCP	V;PFV;NFIN;ACT
norveško	νορβηγική	norveški	νορβηγικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
norveško	νορβηγικό	norveški	νορβηγικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
romunski	ρουμανικό	romunski	ρουμανικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
romunski	ρουμανική	romunski	ρουμανικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
slavni	διάσημη	slaven	διάσημος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
vrednote	αξίες	vrednota	αξία	N;NOM;FEM;PL	N;NOM;FEM;PL
vrednote	τιμές	vrednota	τιμή	N;NOM;FEM;PL	N;NOM;FEM;PL
matematično	μαθηματική	matematično	μαθηματικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
matematično	μαθηματικό	matematično	μαθηματικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
postopki	διαδικασίες	postopek	διαδικασία	N;NOM;MASC;PL	N;NOM;FEM;PL
postopki	διαδικασίες	postopek	διαδικασία	N;NOM;MASC;PL	N;NOM;FEM;PL
postopki	διεργασίες	postopek	διεργασία	N;NOM;MASC;PL	N;NOM;FEM;PL
magnetno	μαγνητική	magneten	μαγνητικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
magnetno	μαγνητικό	magneten	μαγνητικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
nemogoče	αδύνατο	nemogoč	άδυνατος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
nemogoče	αδύνατη	nemogoč	αδύνατος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pravna	νόμιμη	praven	νόμιμος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pravna	νομικός	praven	νομικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
pravna	νομικό	praven	νομικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
pravna	νομική	praven	νομικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vzgojo	ανατροφή	vzgoja	ανατροφή	N;ACC;FEM;SG	N;ACC;FEM;SG
interakcije	αλληλεπιδράσεις	interakcija	αλληλεπίδραση	N;NOM;FEM;PL	N;NOM;FEM;PL
puške	τουφέκια	puška	τουφέκιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
puške	καραμπίνες	puška	καραμπίνα	N;NOM;FEM;PL	N;NOM;FEM;PL
puške	όπλα	puška	όπλο	N;NOM;FEM;PL	N;NOM;NEUT;PL
puške	οπλα	puška	οπλά	N;NOM;FEM;PL	N;NOM;NEUT;PL
plini	αέρια	pliniti	αέριος	N;NOM;MASC;PL	N;NOM;NEUT;PL
sklep	αποφαση	sklep	αποφαση	N;NOM;MASC;SG	N;NOM;FEM;SG
sklep	απόφαση	sklep	απόφαση	N;NOM;MASC;SG	N;NOM;FEM;SG
sklep	συμπέρασμα	sklep	συμπέρασμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
gen	τζιν	gen	τζεν	N;NOM;MASC;SG	N;NOM;NEUT;SG
gen	γονίδιο	gen	γονίδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
fronta	μπροστινό	fronta	μπροστινός	N;NOM;FEM;SG	N;NOM;NEUT;SG
fronta	μέτωπο	fronta	μέτωπο	N;NOM;FEM;SG	N;NOM;NEUT;SG
kemično	χημικό	kemično	χημικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
kemično	χημική	kemično	χημικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
odvisnosti	εξάρτησης	odvisnost	εξάρτηση	N;GEN;FEM;SG	N;GEN;FEM;SG
slovanske	σλαβικές	slovanski	σλαβικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
zaprta	κλειστή	zaprt	κλειστής	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
umor	ανθρωποκτονία	umor	ανθρωποκτονία	N;NOM;MASC;SG	N;NOM;FEM;SG
umor	δολοφονία	umor	δολοφονία	N;NOM;MASC;SG	N;NOM;FEM;SG
umor	φόνος	umor	φόνος	N;NOM;MASC;SG	N;NOM;MASC;SG
mirno	ειρηνικά	mirno	ειρηνικά	ADV	ADV
civilizacije	πολιτισμοί	civilizacija	πολιτισμός	N;NOM;FEM;PL	N;NOM;MASC;PL
ralph	ράλφ	ralph	ράλφ	N;NOM;MASC;SG	N
koncentracijo	συγκέντρωση	koncentracija	συγκέντρωση	N;ACC;FEM;SG	N;ACC;FEM;SG
uporabno	χρήσιμο	uporaben	χρήσιμο	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
uporabno	χρήσιμη	uporaben	χρήσιμος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
uporabno	χρήσιμος	uporaben	χρήσιμος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
jedi	πιάτα	jed	πιάτα	N;NOM;FEM;PL	N;NOM;NEUT;PL
navadna	απλό	navaden	απλός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
okužba	μόλυνση	okužba	μόλυνση	N;NOM;FEM;SG	N;NOM;FEM;SG
elektronsko	ηλεκτρονικά	elektronsko	ηλεκτρονικά	ADV	ADV
religije	θρησκείες	religija	θρησκεία	N;NOM;FEM;PL	N;NOM;FEM;PL
mlad	νέος	mlad	νέος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
prakse	πρακτικές	praksa	πρακτική	N;NOM;FEM;PL	N;NOM;FEM;PL
gorenje	καύση	gorenje	καύση	N;NOM;NEUT;SG	N;NOM;FEM;SG
gorenje	κάψιμο	gorenje	κάψιμο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
bolečina	άλγος	bolečina	άλγος	N;NOM;FEM;SG	N;NOM;NEUT;SG
bolečina	πόνος	bolečina	πόνος	N;NOM;FEM;SG	N;NOM;MASC;SG
oddaljena	απόμακρη	oddaljen	απόμακρος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
oddaljena	απόμακρος	oddaljen	απόμακρος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
oddaljena	μακρινή	oddaljen	μακρινός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
oddaljena	μακρινό	oddaljen	μακρινός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
skrivnost	μυστήριο	skrivnost	μυστήριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
skrivnost	μυστικό	skrivnost	μυστικός	N;NOM;FEM;SG	N;NOM;NEUT;SG
vsebnost	περιεκτικότητα	vsebnost	περιεκτικότητα	N;NOM;FEM;SG	N;NOM;FEM;SG
vsebnost	περιεχόμενο	vsebnost	περιεχόμενο	N;NOM;FEM;SG	N;NOM;NEUT;SG
dec	δεκ	dec	δεκ		
naenkrat	ξαφνικά	naenkrat	ξαφνικά	ADV	ADV
saksofon	σαξόφωνο	saksofon	σαξόφωνος	N;NOM;MASC;SG	N;NOM;NEUT;SG
odkriti	ανακαλύψτε	odkriti	ανακαλύπτω	V;PFV;NFIN	V;PFV;IMP;PL;2;FIN;ACT
pisave	γραμματοσειρές	pisava	γραμματοσειρά	N;NOM;FEM;PL	N;NOM;FEM;PL
izločanje	απέκκριση	izločanje	απέκκριση	N;NOM;NEUT;SG	N;NOM;FEM;SG
izločanje	απέκκριση	izločanje	απέκκριση	N;NOM;NEUT;SG	N;NOM;FEM;SG
bitje	πλάσμα	bitje	πλάσμα	N;NOM;NEUT;SG	N;NOM;NEUT;SG
narašča	ανεβαίνει	naraščati	ανεβαίνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
identitete	ταυτότητες	identiteta	ταυτότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
box	κουτί	box	κουτί	N;NOM;MASC;SG	N;NOM;NEUT;SG
box	κιβώτιο	box	κιβώτιος	N;NOM;MASC;SG	N;NOM;NEUT;SG
valovanje	διακύμανση	valovanje	διακύμανση	N;NOM;NEUT;SG	N;NOM;FEM;SG
valovanje	κύμα	valovanje	κύμα	N;NOM;NEUT;SG	N;NOM;NEUT;SG
alice	αλίκη	alica	αλίκη	N;NOM;FEM;SG	N;NOM;FEM;SG
enajst	έντεκα	enajst	έντεκα	NUM;NOM;PL	NUM;NOM;NEUT;PL
prepoved	αποκλεισμός	prepoved	αποκλεισμός	N;NOM;FEM;SG	N;NOM;MASC;SG
kamni	πέτρες	kamen	πέτρα	N;NOM;MASC;PL	N;NOM;FEM;PL
kamni	βράχια	kamen	βράχια	N;NOM;MASC;PL	N;NOM;NEUT;PL
kamni	πέτρες	kamen	πέτρα	N;NOM;MASC;PL	N;NOM;FEM;PL
kamni	βράχοι	kamen	βράχος	N;NOM;MASC;PL	N;NOM;MASC;PL
kamni	πετρώματα	kamen	πέτρωμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
učencev	μαθητών	učenec	μαθητής	N;GEN;MASC;PL	N;GEN;MASC;PL
lovci	κυνηγοί	lovec	κυνηγός	N;NOM;MASC;PL	N;NOM;MASC;PL
scenarist	σεναριογράφος	scenarist	σεναριογράφος	N;NOM;MASC;SG	N;NOM;MASC;SG
tipično	τυπικά	tipično	τυπικά	ADV	ADV
polet	πτήση	polet	πτήση	N;NOM;MASC;SG	N;NOM;FEM;SG
argument	επιχείρημα	argument	επιχείρημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
poslovnež	επιχειρηματίας	poslovnež	επιχειρηματίας	N;NOM;MASC;SG	N;NOM;FEM;SG
delavnice	συνεργεία	delavnica	συνεργείο	N;NOM;FEM;PL	N;NOM;NEUT;PL
delavnice	εργαστήρια	delavnica	εργαστήρια	N;NOM;FEM;PL	N;NOM;NEUT;PL
leader	ηγέτης	leader	ηγέτης	N;NOM;MASC;SG	N;NOM;MASC;SG
leader	αρχηγός	leader	αρχηγός	N;NOM;MASC;SG	N;NOM;MASC;SG
disk	δίσκος	disk	δίσκος	N;NOM;MASC;SG	N;NOM;MASC;SG
disk	δισκέτα	disk	δισκέτα	N;NOM;MASC;SG	N;NOM;FEM;SG
disk	δίσκος	disk	δίσκος	N;NOM;MASC;SG	N;NOM;MASC;SG
materiali	υλικά	material	υλικά	N;NOM;MASC;PL	N;NOM;NEUT;PL
materiali	ύλες	material	ύλος	N;NOM;MASC;PL	N;NOM;FEM;PL
prvotna	αυθεντικό	prvoten	αυθεντικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
prvotna	αρχική	prvoten	αρχικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
prvotna	αρχικό	prvoten	αρχικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
prvotna	αρχικός	prvoten	αρχικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
živeti	ζώντας	živeti	ζών	V;IPFV;NFIN	V;IPFV;V.CVB;ACT
živeti	ζω	živeti	ζω	V;IPFV;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
črta	γραμμή	črta	γραμμή	N;NOM;FEM;SG	N;NOM;FEM;SG
črta	γραμμη	črta	γραμμη	N;NOM;FEM;SG	N;NOM;FEM;SG
konstrukcija	κατασκευή	konstrukcija	κατασκευή	N;NOM;FEM;SG	N;NOM;FEM;SG
konstrukcija	δομή	konstrukcija	δομή	N;NOM;FEM;SG	N;NOM;FEM;SG
horvat	χόρβατ	horvat	χόρβατ	N;NOM;MASC;SG	N
kristali	κρυστάλλους	kristati	κρύσταλλος	N;NOM;MASC;PL	N;NOM;MASC;PL
kristali	κρύσταλλοι	kristati	κρύσταλλος	N;NOM;MASC;PL	N;NOM;MASC;PL
rajko	ρινόκερος	rajko	ρινόκερος	N;NOM;MASC;SG	N;NOM;MASC;SG
konference	διασκέψεις	konferenca	διάσκεψη	N;NOM;FEM;PL	N;NOM;FEM;PL
konference	συνέδρια	konferenca	συνέδριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
zanimivosti	αξιοθέατα	zanimivost	αξιοθέατος	N;NOM;FEM;PL	N;NOM;NEUT;PL
uporaben	χρήσιμο	uporaben	χρήσιμο	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
uporaben	χρήσιμη	uporaben	χρήσιμος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
uporaben	χρήσιμος	uporaben	χρήσιμος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
neznan	άγνωστη	neznan	άγνωστος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
neznan	άγνωστος	neznan	άγνωστος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
neznan	άγνωστο	neznan	άγνωστος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
papir	χαρτί	papir	χαρτί	N;NOM;MASC;SG	N;NOM;NEUT;SG
potencialno	δυνητικά	potencialen	δυνητικά	ADV	ADV
potencialno	ενδεχομένως	potencialen	ενδεχομένως	ADV	ADV
dodatna	πρόσθετη	dodaten	πρόσθετος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
lokacije	τοποθεσίες	lokacija	τοποθεσία	N;NOM;FEM;PL	N;NOM;FEM;PL
sestavina	συστατικό	sestavina	συστατικό	N;NOM;FEM;SG	N;NOM;NEUT;SG
sestavina	συστατικό	sestavina	συστατικό	N;NOM;FEM;SG	N;NOM;NEUT;SG
sestavina	συνιστώσα	sestavina	συνιστώνω	N;NOM;FEM;SG	N;NOM;FEM;SG
sestavina	εξάρτημα	sestavina	εξάρτημα	N;NOM;FEM;SG	N;NOM;NEUT;SG
sestavina	συστατικό	sestavina	συστατικό	N;NOM;FEM;SG	N;NOM;NEUT;SG
pevke	τραγουδιστές	pevka	τραγουδιστής	N;NOM;FEM;PL	N;NOM;MASC;PL
vojvodo	δούκα	vojvoda	δούκα	N;ACC;FEM;SG	N;ACC;MASC;SG
trajno	μόνιμα	trajno	μόνιμα	ADV	ADV
trajno	μόνιμα	trajno	μόνιμα	ADV	ADV
kovinski	μεταλλικό	kovinski	μεταλλικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
kovinski	μεταλλικό	kovinski	μεταλλικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
kovinski	μεταλλική	kovinski	μεταλλικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
duhovno	πνευματική	duhoven	πνευματικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
duhovno	πνευματικός	duhoven	πνευματικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
duhovno	πνευματικό	duhoven	πνευματικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
sport	σπορ	sport	σπορ	N;NOM;MASC;SG	N
sport	αθλητισμός	sport	αθλητισμός	N;NOM;MASC;SG	N;NOM;MASC;SG
sport	άθλημα	sport	άθλημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
muslimani	μουσουλμάνοι	musliman	μουσουλμάνος	N;NOM;MASC;PL	N;NOM;MASC;PL
muslimani	μουσουλμάνοι	musliman	μουσουλμάνος	N;NOM;MASC;PL	N;NOM;MASC;PL
matematični	μαθηματική	matematičen	μαθηματικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
matematični	μαθηματικό	matematičen	μαθηματικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
mentor	μέντορας	mentor	μέντορα	N;NOM;MASC;SG	N;NOM;MASC;SG
ansambel	ορχήστρα	ansambel	ορχήστρα	N;NOM;MASC;SG	N;NOM;FEM;SG
ansambel	συγκρότημα	ansambel	συγκρότημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
ansambel	μπάντα	ansambel	μπάντα	N;NOM;MASC;SG	N;NOM;FEM;SG
enakomerno	ομοιόμορφα	enakomerno	ομοιόμορφος	ADV	ADV
enakomerno	ομοιόμορφα	enakomerno	ομοιόμορφος	ADV	ADV
grofica	κοντέσα	grofica	κοντέσα	N;NOM;FEM;SG	N;NOM;FEM;SG
grofica	κοντέσα	grofica	κοντέσα	N;NOM;FEM;SG	N;NOM;FEM;SG
grofica	κόμισσα	grofica	κόμισσα	N;NOM;FEM;SG	N;NOM;FEM;SG
upravne	διοικητικές	upraven	διοικητικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
namerno	επίτηδες	namerno	επίτηδα	ADV	ADV
namerno	σκόπιμα	namerno	σκόπιμα	ADV	ADV
namerno	εσκεμμένα	namerno	εσκεμμένα	ADV	ADV
namerno	σκοπίμως	namerno	σκοπίμως	ADV	ADV
namerno	σκόπιμα	namerno	σκόπιμα	ADV	ADV
biološko	βιολογικό	biološki	βιολογικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
biološko	βιολογική	biološki	βιολογικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
biološko	βιολογικός	biološki	βιολογικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
turbine	τουρμπίνες	turbina	τουρμπίνα	N;NOM;FEM;PL	N;NOM;FEM;PL
sprejem	παραδοχή	sprejem	παραδοχή	N;NOM;MASC;SG	N;NOM;FEM;SG
sprejem	υποδοχή	sprejem	υποδοχή	N;NOM;MASC;SG	N;NOM;FEM;SG
doktor	γιατρός	doktor	γιατρός	N;NOM;MASC;SG	N;NOM;MASC;SG
doktor	γιατρό	doktor	γιατρός	N;NOM;MASC;SG	N;NOM;MASC;SG
simboli	σύμβολα	simbol	σύμβολα	N;NOM;MASC;PL	N;NOM;NEUT;PL
krajevno	τοπικός	krajeven	τοπικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
krajevno	τοπική	krajeven	τοπικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
krajevno	τοπικό	krajeven	τοπικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ritem	ρυθμός	ritem	ρυθμός	N;NOM;MASC;SG	N;NOM;MASC;SG
arheolog	αρχαιολόγος	arheolog	αρχαιολόγος	N;NOM;MASC;SG	N;NOM;MASC;SG
arheolog	αρχαιολόγος	arheolog	αρχαιολόγος	N;NOM;MASC;SG	N;NOM;MASC;SG
baptiste	μπαπτίστ	baptist	μπαπτίστ	N;NOM;MASC;SG	N
primerjava	σύγκριση	primerjati	σύγκριση	N;NOM;FEM;SG	N;NOM;FEM;SG
neodvisni	ανεξάρτητοι	neodvisen	ανεξάρτητος	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;PL
neodvisni	ανεξάρτητες	neodvisen	ανεξάρτητος	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
samec	άνδρας	samec	άντρας	N;NOM;MASC;SG	N;NOM;MASC;SG
samec	άρρεν	samec	άρρεν	N;NOM;MASC;SG	N;NOM;MASC;SG
odpadki	απορρίμματα	odpadek	απόρριμμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
odpadki	απόβλητα	odpadek	απόβλητα	N;NOM;MASC;PL	N;NOM;NEUT;PL
odpadki	απόβλητα	odpadek	απόβλητα	N;NOM;MASC;PL	N;NOM;NEUT;PL
dihanje	αναπνοή	dihanje	αναπνοή	N;NOM;NEUT;SG	N;NOM;FEM;SG
dihanje	αναπνοή	dihanje	αναπνοή	N;NOM;NEUT;SG	N;NOM;FEM;SG
poplave	πλημμύρες	poplava	πλημμύρα	N;NOM;FEM;PL	N;NOM;FEM;PL
poplave	πλημμύρες	poplava	πλημμύρα	N;NOM;FEM;PL	N;NOM;FEM;PL
lincoln	λίνκολν	lincoln	λίνκολν	N;NOM;MASC;SG	N;NOM;NEUT;SG
prepričanja	καταδίκες	prepričanje	καταδίκα	N;NOM;NEUT;PL	N;NOM;FEM;PL
prepričanja	πεποιθήσεις	prepričanje	πεποίθηση	N;NOM;NEUT;PL	N;NOM;FEM;PL
prepričanja	πεποιθήσεις	prepričanje	πεποίθηση	N;NOM;NEUT;PL	N;NOM;FEM;PL
postavlja	βάζει	postavljati	βάζει	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ločena	χωριστή	ločen	χωριστής	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
jedrska	πυρηνικός	jedrski	πυρηνικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
jedrska	πυρηνική	jedrski	πυρηνικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pristojnosti	αρμοδιότητες	pristojnost	αρμοδιότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
pristojnosti	αρμοδιότητες	pristojnost	αρμοδιότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
pristojnosti	ευθύνες	pristojnost	ευθύνη	N;NOM;FEM;PL	N;NOM;FEM;PL
pristojnosti	εξουσίες	pristojnost	εξουσία	N;NOM;FEM;PL	N;NOM;FEM;PL
pristojnosti	πάουερς	pristojnost	πάουηρ	N;NOM;FEM;PL	N
pristojnosti	δυνάμεις	pristojnost	δύναμη	N;NOM;FEM;PL	N;NOM;FEM;PL
pristojnosti	δυναμεις	pristojnost	δύναμη	N;NOM;FEM;PL	N;NOM;FEM;PL
občinstvo	κοινό	občinstvo	κοινό	N;NOM;NEUT;SG	N;NOM;NEUT;SG
občinstvo	ακροατήριο	občinstvo	ακροατήριο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
občinstvo	κοινο	občinstvo	κοινο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
grobnica	κρύπτη	grobnica	κρύπτης	N;NOM;FEM;SG	N;NOM;FEM;SG
grobnica	τάφος	grobnica	τάφος	N;NOM;FEM;SG	N;NOM;MASC;SG
specifično	συγκεκριμένα	specifično	συγκεκριμένα	ADV	ADV
specifično	συγκεκριμένα	specifično	συγκεκριμένα	ADV	ADV
suho	στεγνά	suh	στεγνά	ADV	ADV
federer	φέντερερ	federer	φέντερερ	N;NOM;MASC;SG	N
enotno	ενιαία	enoten	ενιαίος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
oblikovalec	σχεδιαστής	oblikovalec	σχεδιαστής	N;NOM;MASC;SG	N;NOM;MASC;SG
digitalni	ψηφιακό	digitalen	ψηφιακός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
digitalni	ψηφιακή	digitalen	ψηφιακός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
drog	καλάμι	droga	καλάμι	N;NOM;FEM;SG	N;NOM;NEUT;SG
drog	πόλο	droga	πόλος	N;NOM;FEM;SG	N;NOM;MASC;SG
drog	κοντάρι	droga	κοντάρι	N;NOM;FEM;SG	N;NOM;NEUT;SG
fantje	αγόρια	fant	αγόρι	N;NOM;MASC;PL	N;NOM;NEUT;PL
fantje	παιδιά	fant	παιδί	N;NOM;MASC;PL	N;NOM;NEUT;PL
fantje	παιδια	fant	παιδί	N;NOM;MASC;PL	N;NOM;NEUT;PL
fantje	παιδιά	fant	παιδί	N;NOM;MASC;PL	N;NOM;NEUT;PL
sestavine	συστατικά	sestavina	συστατικά	N;NOM;FEM;PL	N;NOM;NEUT;PL
morsko	θαλάσσια	morski	θαλάσσιος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
mostov	γεφυρών	most	γεφυρός	N;GEN;MASC;PL	N;GEN;FEM;PL
hiter	γρήγορη	hiter	γρήγορος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
rog	κόρνα	rog	κόρνα	N;NOM;MASC;SG	N;NOM;FEM;SG
rog	κέρατο	rog	κέρατος	N;NOM;MASC;SG	N;NOM;NEUT;SG
duhovniki	παπάδες	duhovnik	παπάδα	N;NOM;MASC;PL	N;NOM;MASC;PL
duhovniki	ιερείς	duhovnik	ιερώ	N;NOM;MASC;PL	N;NOM;MASC;PL
stena	τοίχος	stena	τοίχος	N;NOM;FEM;SG	N;NOM;MASC;SG
stena	τείχος	stena	τείχος	N;NOM;FEM;SG	N;NOM;NEUT;SG
predal	συρτάρι	predati	συρτάρι	N;NOM;MASC;SG	N;NOM;NEUT;SG
