una	egy	uno	egy	DET;INDF;FEM;SG	DET;INDF
atmósfera	hangulat	atmósfera	hangulat	N;FEM;SG	N;NOM;SG
atmósfera	légkör	atmósfera	légkör	N;FEM;SG	N;NOM;SG
atmósfera	atmoszféra	atmósfera	atmoszfér	N;FEM;SG	N;NOM;SG
atmósfera	légköri	atmósfera	légköri	N;FEM;SG	N;NOM;SG
pobladores	telepesek	poblador	telepes	N;MASC;PL	N;NOM;PL
explicar	elmagyarázni	explicar	elmagyaráz	V;NFIN	V;NFIN;ACT
vacío	üresség	vacío	üresség	N;MASC;SG	N;NOM;SG
vacío	porszívó	vacío	porszívó	N;MASC;SG	N;NOM;SG
vacío	vákuum	vacío	vákuum	N;MASC;SG	N;NOM;SG
requisitos	előírások	requisito	előírás	N;MASC;PL	N;NOM;PL
requisitos	követelmények	requisito	követelmény	N;MASC;PL	N;NOM;PL
movie	filmet	movie	film	N;SG	N;ACC;SG
movie	mozi	movie	mozi	N;SG	N;NOM;SG
movie	film	movie	film	N;SG	N;NOM;SG
elevada	magas	elevado	magas	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
nieve	hó	nieve	hó	N;FEM;SG	N;NOM;SG
nieve	hófehérke	nieve	hófehérk	N;FEM;SG	N;NOM;SG
nieve	havazás	nieve	havazás	N;FEM;SG	N;NOM;SG
pares	párok	par	párok	N;MASC;PL	N;NOM;PL
comunistas	kommunisták	comunista	kommunista	N;PL	N;NOM;PL
comunistas	kommunisták	comunista	kommunista	N;PL	N;NOM;PL
colina	dombon	colina	dombon	N;FEM;SG	N;ON+ESS;SG
colina	domb	colina	domb	N;FEM;SG	N;NOM;SG
colina	hegy	colina	hegy	N;FEM;SG	N;NOM;SG
colina	dombra	colina	dombra	N;FEM;SG	N;ON+ALL;SG
colina	hegyen	colina	hegy	N;FEM;SG	N;ON+ESS;SG
cuerda	kötelet	cuerda	kötel	N;FEM;SG	N;ACC;SG
cuerda	kötél	cuerda	kötél	N;FEM;SG	N;NOM;SG
cuerda	string	cuerda	string	N;FEM;SG	N;NOM;SG
espectáculos	műsorok	espectáculo	műsor	N;MASC;PL	N;NOM;PL
señores	urak	señor	úr	N;MASC;PL	N;NOM;PL
aplica	alkalmazni	aplicar	alkalmaz	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
aplica	vonatkozik	aplicar	vonatkozik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
promocional	promóciós	promocional	promóciós	ADJ;SG	ADJ;NOM;SG
chicas	csajok	chica	csajok	N;FEM;PL	N;NOM;PL
chicas	lányok	chica	lány	N;FEM;PL	N;NOM;PL
sentimientos	érzéseit	sentimiento	érzés	N;MASC;PL	N;ACC;PL
sentimientos	érzések	sentimiento	érzés	N;MASC;PL	N;NOM;PL
sentimientos	érzelmek	sentimiento	érzelem	N;MASC;PL	N;NOM;PL
relacionada	kapcsolódó	relacionado	kapcsolódó	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
aparato	készülék	aparato	készülék	N;MASC;SG	N;NOM;SG
aparato	berendezés	aparato	berendezés	N;MASC;SG	N;NOM;SG
aparato	készülék	aparato	készülék	N;MASC;SG	N;NOM;SG
aparato	műszer	aparato	műszer	N;MASC;SG	N;NOM;SG
variables	változók	variable	változó	N;FEM;PL	N;NOM;PL
combates	harcok	combate	harc	N;MASC;PL	N;NOM;PL
provisional	ideiglenes	provisional	ideiglenes	ADJ;SG	ADJ;NOM;SG
venganza	bosszú	venganza	bosszú	N;FEM;SG	N;NOM;SG
venganza	bosszú	venganza	bosszú	N;FEM;SG	N;NOM;SG
official	tisztviselő	official	tisztviselő	N	N;NOM;SG
exitosa	sikeresen	exitoso	sikeres	ADJ;FEM;SG	ADJ;FRML;SG
clínica	klinikán	clínica	klinika	N;FEM;SG	N;ON+ESS;SG
clínica	klinika	clínica	klinika	N;FEM;SG	N;NOM;SG
clínica	klinikai	clínica	klinikai	N;FEM;SG	N;NOM;SG
harvard	harvard	harvard	harvard	N;FEM;SG	N;NOM;SG
observación	észrevétel	observación	észrevétel	N;FEM;SG	N;NOM;SG
observación	megfigyelés	observación	megfigyelés	N;FEM;SG	N;NOM;SG
observación	megfigyelés	observación	megfigyelés	N;FEM;SG	N;NOM;SG
bajista	basszusgitáros	bajista	basszusgitáros	N;SG	N;NOM;SG
explosión	robbanás	explosión	robbanás	N;FEM;SG	N;NOM;SG
explosión	robbantás	explosión	robbantás	N;FEM;SG	N;NOM;SG
aux	aux	aux	aux		
mínima	legkisebb	mínimo	kevés	ADJ;FEM;SG	ADJ;NOM;RL;SG
renovación	felújítás	renovación	felújítás	N;FEM;SG	N;NOM;SG
renovación	felújítás	renovación	felújítás	N;FEM;SG	N;NOM;SG
diosa	istennő	diosa	istennő	N;FEM;SG	N;NOM;SG
acepta	elfogadja	aceptar	el+fogad	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
acepta	elfogad	aceptar	el+fogad	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
acepta	elfogadni	aceptar	el+fogad	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
metropolitano	fővárosi	metropolitano	fővárosi	ADJ;MASC;SG	ADJ;NOM;SG
ventana	windows	ventana	windows	N;FEM;SG	N;NOM;SG
rusos	oroszok	ruso	orosz	N;MASC;PL	N;NOM;PL
reservas	fenntartások	reserva	fenntartás	N;FEM;PL	N;NOM;PL
reservas	tartalékok	reserva	tartalék	N;FEM;PL	N;NOM;PL
ventanas	ablakok	ventana	ablak	N;FEM;PL	N;NOM;PL
beneficio	profit	beneficio	profit	N;MASC;SG	N;NOM;SG
beneficio	haszon	beneficio	hasz	N;MASC;SG	N;NOM;SG
beneficio	nyereség	beneficio	nyereség	N;MASC;SG	N;NOM;SG
beneficio	haszon	beneficio	hasz	N;MASC;SG	N;NOM;SG
beneficio	előny	beneficio	előny	N;MASC;SG	N;NOM;SG
descarga	letöltés	descarga	letöltés	N;FEM;SG	N;NOM;SG
descarga	letöltése	descarga	letöltés	N;FEM;SG	N;NOM;SG
herencia	örökség	herencia	örökség	N;FEM;SG	N;NOM;SG
herencia	öröksége	herencia	örökség	N;FEM;SG	N;NOM;SG
herencia	örökség	herencia	örökség	N;FEM;SG	N;NOM;SG
herencia	örökség	herencia	örökség	N;FEM;SG	N;NOM;SG
gijón	gijón	gijón	gijó	N;MASC;SG	N;NOM;SG
aeronaves	repülőgépek	aeronave	repülőgép	N;FEM;PL	N;NOM;PL
madagascar	madagaszkár	madagascar	madagaszkár	N;FEM;SG	N;NOM;SG
plato	tál	plato	tál	N;MASC;SG	N;NOM;SG
plato	edény	plato	edény	N;MASC;SG	N;NOM;SG
plato	tányér	plato	tányér	N;MASC;SG	N;NOM;SG
plato	lemez	plato	lemez	N;MASC;SG	N;NOM;SG
plato	tányért	plato	tány	N;MASC;SG	N;ACC;SG
dir	dir	dir	dir		
añade	hozzáadása	añadir	hozzáadás	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
añade	növeli	añadir	növel	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
gravedad	gravitáció	gravedad	gravitáció	N;FEM;SG	N;NOM;SG
gravedad	súlyossága	gravedad	súlyosság	N;FEM;SG	N;NOM;SG
competir	versenyezni	competir	versenyez	V;NFIN	V;NFIN;ACT
ferrocarriles	vasutak	ferrocarril	vasú	N;MASC;PL	N;NOM;PL
planos	tervrajzokat	plano	tervrajz	N;MASC;PL	N;ACC;PL
planos	tervek	plano	terv	N;MASC;PL	N;NOM;PL
planos	repülők	plano	repülő	N;MASC;PL	N;NOM;PL
planos	repülőgépek	plano	repülőgép	N;MASC;PL	N;NOM;PL
líquido	folyadék	líquido	folyadék	N;MASC;SG	N;NOM;SG
líquido	folyékony	líquido	folyékony	N;MASC;SG	N;ON+ESS;SG
líquido	folyadék	líquido	folyadék	N;MASC;SG	N;NOM;SG
pozo	gödör	pozo	gödör	N;MASC;SG	N;NOM;SG
plataformas	platformok	plataforma	platform	N;FEM;PL	N;NOM;PL
pecho	mellkasi	pecho	mellkasi	N;MASC;SG	N;NOM;SG
pecho	láda	pecho	lád	N;MASC;SG	N;NOM;SG
pecho	mell	pecho	mell	N;MASC;SG	N;NOM;SG
pecho	mellkas	pecho	mellkas	N;MASC;SG	N;NOM;SG
pecho	melle	pecho	melle	N;MASC;SG	N;NOM;SG
pecho	mell	pecho	mell	N;MASC;SG	N;NOM;SG
constelación	csillagkép	constelación	csillagkép	N;FEM;SG	N;NOM;SG
explicación	magyarázat	explicación	magyarázat	N;FEM;SG	N;NOM;SG
explicación	magyarázatot	explicación	magyarázat	N;FEM;SG	N;ACC;SG
explicación	magyarázat	explicación	magyarázat	N;FEM;SG	N;NOM;SG
explicación	magyarázatot	explicación	magyarázat	N;FEM;SG	N;ACC;SG
conclusión	befejezés	conclusión	befejezés	N;FEM;SG	N;NOM;SG
conclusión	befejezése	conclusión	befejezés	N;FEM;SG	N;NOM;SG
conclusión	következtetés	conclusión	következtetés	N;FEM;SG	N;NOM;SG
campesinos	farmerek	campesino	farmer	N;MASC;PL	N;NOM;PL
campesinos	gazdálkodók	campesino	gazdálkodó	N;MASC;PL	N;NOM;PL
campesinos	gazdák	campesino	gazda	N;MASC;PL	N;NOM;PL
campesinos	parasztok	campesino	paraszt	N;MASC;PL	N;NOM;PL
story	sztori	story	sztori	N	N;NOM;SG
story	történet	story	történet	N	N;NOM;SG
story	története	story	történet	N	N;NOM;SG
story	mese	story	mese	N	N;NOM;SG
aumenta	növelje	aumentar	növel	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
aumenta	növeli	aumentar	növel	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
biblia	biblia	biblia	biblia	N;FEM;SG	N;NOM;SG
biblia	bibliát	biblia	biblia	N;FEM;SG	N;ACC;SG
antología	anthology	antología	anthology	N;FEM;SG	N;NOM;SG
inspiración	inspiráció	inspiración	inspiráció	N;FEM;SG	N;NOM;SG
impresión	ujjlenyomat	impresión	ujjlenyom	N;FEM;SG	N;NOM;SG
impresión	nyomtatás	impresión	nyomtatás	N;FEM;SG	N;NOM;SG
impresión	lenyomat	impresión	lenyom	N;FEM;SG	N;NOM;SG
impresión	nyomda	impresión	nyomda	N;FEM;SG	N;NOM;SG
impresión	nyomtatás	impresión	nyomtatás	N;FEM;SG	N;NOM;SG
impresión	benyomást	impresión	benyomás	N;FEM;SG	N;ACC;SG
impresión	benyomás	impresión	benyomás	N;FEM;SG	N;NOM;SG
fría	hidegen	fría	hideg	N	N;ON+ESS;SG
diseños	terveket	diseño	terv	N;MASC;PL	N;ACC;PL
diseños	tervek	diseño	terv	N;MASC;PL	N;NOM;PL
teléfono	telefon	teléfono	telef	N;MASC;SG	N;NOM;SG
teléfono	telefont	teléfono	telefont	N;MASC;SG	N;ACC;SG
teléfono	telefonszám	teléfono	telefonszám	N;MASC;SG	N;NOM;SG
teléfono	telefon	teléfono	telef	N;MASC;SG	N;NOM;SG
ideología	ideológia	ideología	ideológia	N;FEM;SG	N;NOM;SG
patricia	patricia	patricia	patricia	N;FEM;SG	N;NOM;SG
cómic	képregény	cómic	képregény	N;MASC;SG	N;NOM;SG
cómic	komikus	cómic	komikus	N;MASC;SG	N;NOM;SG
cómic	képregény	cómic	képregény	N;MASC;SG	N;NOM;SG
ball	bál	ball	bál	N;MASC;SG	N;NOM;SG
ball	labdát	ball	labda	N;MASC;SG	N;ACC;SG
ball	golyó	ball	golyó	N;MASC;SG	N;NOM;SG
ball	labda	ball	labda	N;MASC;SG	N;NOM;SG
logros	eredmények	logro	eredmény	N;MASC;PL	N;NOM;PL
comprar	vegyél	comprar	vegyél	V;NFIN	V;INDF;IMP;SG;1;PRS;FIN;ACT
comprar	venni	comprar	vesz	V;NFIN	V;NFIN;ACT
comprar	vásárol	comprar	vásárol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
comprar	megvásárolni	comprar	meg+vásárol	V;NFIN	V;NFIN;ACT
comprar	venni	comprar	vesz	V;NFIN	V;NFIN;ACT
mental	mentálisan	mental	mentális	ADJ;SG	ADJ;FRML;SG
crónicas	krónikák	crónica	krónika	N;FEM;PL	N;NOM;PL
recurso	forrás	recurso	forrás	N;MASC;SG	N;NOM;SG
rubio	szőke	rubio	szőke	N;MASC;SG	N;NOM;SG
rubio	szöszi	rubio	szöszi	N;MASC;SG	N;NOM;SG
rubio	szöszi	rubio	szöszi	N;MASC;SG	N;NOM;SG
rubio	szőke	rubio	szőke	N;MASC;SG	N;NOM;SG
rubio	rubio	rubio	rubio	N;MASC;SG	N;NOM;SG
financiera	pénzügyi	financiero	pénzügyi	ADJ;FEM;SG	ADJ;NOM;SG
vela	gyertya	vela	gyertya	N;FEM;SG	N;NOM;SG
vela	gyertyát	vela	gyertya	N;FEM;SG	N;ACC;SG
vela	vitorlát	vela	vitorla	N;FEM;SG	N;ACC;SG
vela	hajózás	vela	hajózás	N;FEM;SG	N;NOM;SG
vela	vitorlázás	vela	vitorlázás	N;FEM;SG	N;NOM;SG
vela	vitorlás	vela	vitorlás	N;FEM;SG	N;NOM;SG
creek	patak	creek	patak	N;MASC	N;NOM;SG
voleibol	röplabda	voleibol	röplabda	N;MASC;SG	N;NOM;SG
conjuntos	készletek	conjunto	készlet	N;MASC;PL	N;NOM;PL
competencias	hatáskörök	competencia	hatáskörök	N;FEM;PL	N;NOM;PL
competencias	kompetenciák	competencia	kompetencia	N;FEM;PL	N;NOM;PL
competencias	készségek	competencia	készség	N;FEM;PL	N;NOM;PL
competencias	képességek	competencia	képesség	N;FEM;PL	N;NOM;PL
competencias	hatáskörök	competencia	hatáskörök	N;FEM;PL	N;NOM;PL
competencias	versenyek	competencia	verseny	N;FEM;PL	N;NOM;PL
talla	mérete	talla	méret	N;FEM;SG	N;NOM;SG
talla	méret	talla	méret	N;FEM;SG	N;NOM;SG
experiencias	tapasztalatok	experiencia	tapasztalat	N;FEM;PL	N;NOM;PL
experiencias	élmények	experiencia	élmény	N;FEM;PL	N;NOM;PL
experiencias	tapasztalatok	experiencia	tapasztalat	N;FEM;PL	N;NOM;PL
cannes	cannes	canne	cannes	N;MASC	N;NOM;SG
litoral	partvonal	litoral	partvonal	N;MASC;SG	N;NOM;SG
litoral	tengerpart	litoral	tengerpart	N;MASC;SG	N;NOM;SG
fases	szakaszok	fase	szakasz	N;FEM;PL	N;NOM;PL
fases	szakaszok	fase	szakasz	N;FEM;PL	N;NOM;PL
franja	sáv	franja	sáv	N;FEM;SG	N;NOM;SG
franja	szalag	franja	szalag	N;FEM;SG	N;NOM;SG
piensa	gondolkodik	pensar	gondolkodik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
carbón	szén	carbón	szén	N;MASC;SG	N;NOM;SG
carbón	szenet	carbón	szenet	N;MASC;SG	N;ACC;SG
carbón	szén	carbón	szén	N;MASC;SG	N;NOM;SG
carbón	faszén	carbón	faszén	N;MASC;SG	N;NOM;SG
set	szett	set	szett	N;MASC;SG	N;NOM;SG
set	forgatás	set	forgatás	N;MASC;SG	N;NOM;SG
sufre	szenved	sufrir	szenved	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
sufre	szenved	sufrir	szenved	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
sorpresa	meglepetés	sorpresa	meglepetés	N;FEM;SG	N;NOM;SG
cruce	kereszteződés	cruce	kereszteződés	N;MASC;SG	N;NOM;SG
cruce	kereszt	cruce	kereszt	N;MASC;SG	N;NOM;SG
yacimientos	betétek	yacimiento	betét	N;MASC;PL	N;NOM;PL
romance	románc	romance	románc	N;MASC;SG	N;NOM;SG
romance	romantika	romance	romantika	N;MASC;SG	N;NOM;SG
escuadrón	század	escuadrón	század	N;MASC;SG	N;NOM;SG
escuadrón	brigád	escuadrón	brigád	N;MASC;SG	N;NOM;SG
escuadrón	osztag	escuadrón	osztag	N;MASC;SG	N;NOM;SG
oxígeno	oxigén	oxígeno	orige	N;MASC;SG	N;NOM;SG
oxígeno	oxigént	oxígeno	oxigént	N;MASC;SG	N;ACC;SG
distinto	eltérő	distinto	eltérő	ADJ;MASC;SG	ADJ;NOM;SG
jueves	csütörtökön	jueves	csütörtök	N	N;ON+ESS;SG
cráter	kráter	cráter	kráter	N;MASC;SG	N;NOM;SG
distinción	megkülönböztetés	distinción	megkülönböztetés	N;FEM;SG	N;NOM;SG
distinción	különbséget	distinción	különbség	N;FEM;SG	N;ACC;SG
nominación	jelölés	nominación	jelölés	N;FEM;SG	N;NOM;SG
nominación	jelölést	nominación	jelölés	N;FEM;SG	N;ACC;SG
reuniones	találkozók	reunión	találkozó	N;FEM;PL	N;NOM;PL
reuniones	ülésein	reunión	ülés	N;FEM;PL	N;ON+ESS;PL
reuniones	ülései	reunión	ülés	N;FEM;PL	N;NOM;PL
reuniones	ülések	reunión	ülés	N;FEM;PL	N;NOM;PL
reuniones	megbeszélések	reunión	megbeszélés	N;FEM;PL	N;NOM;PL
mármol	márvány	mármol	márvány	N;MASC;SG	N;NOM;SG
instrucciones	utasításokat	instrucción	utasítás	N;FEM;PL	N;ACC;PL
instrucciones	utasítások	instrucción	utasítás	N;FEM;PL	N;NOM;PL
muralla	fali	muralla	fali	N;FEM;SG	N;NOM;SG
muralla	fal	muralla	fal	N;FEM;SG	N;NOM;SG
edition	kiadás	edition	kiadás	N;MASC;SG	N;NOM;SG
cura	pap	cura	pap	N;MASC;SG	N;NOM;SG
cura	ellenszer	cura	ellenszer	N;MASC;SG	N;NOM;SG
cura	gyógymód	cura	gyógymód	N;MASC;SG	N;NOM;SG
cura	gyógyír	cura	gyógyír	N;MASC;SG	N;NOM;SG
cura	gyógymód	cura	gyógymód	N;MASC;SG	N;NOM;SG
disolución	szakítás	disolución	szakítás	N;FEM;SG	N;NOM;SG
disolución	feloszlatását	disolución	feloszlatás	N;FEM;SG	N;ACC;SG
disolución	megoldást	disolución	megoldás	N;FEM;SG	N;ACC;SG
disolución	megoldás	disolución	megoldás	N;FEM;SG	N;NOM;SG
disolución	oldat	disolución	oldat	N;FEM;SG	N;NOM;SG
empresarios	vállalkozóknak	empresario	vállalkozó	N;MASC;PL	N;DAT;PL
empresarios	vállalkozók	empresario	vállalkozó	N;MASC;PL	N;NOM;PL
empresarios	munkaadók	empresario	munkaadó	N;MASC;PL	N;NOM;PL
empresarios	munkáltatói	empresario	munkáltató	N;MASC;PL	N;NOM;PL
empresarios	munkáltatók	empresario	munkáltató	N;MASC;PL	N;NOM;PL
empresarios	üzletemberek	empresario	üzlet	N;MASC;PL	N;NOM;PL
matriz	mátrix	matriz	mátrix	N;FEM;SG	N;NOM;SG
coordinación	koordináció	coordinación	koordináció	N;FEM;SG	N;NOM;SG
perteneció	tartozott	pertenecer	tartozik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
represión	elnyomás	represión	elnyomás	N;FEM;SG	N;NOM;SG
represión	elnyomás	represión	elnyomás	N;FEM;SG	N;NOM;SG
hembras	nőstények	hembra	nőstény	N;FEM;PL	N;NOM;PL
demográfica	demográfiai	demográfico	demográfiai	ADJ;FEM;SG	ADJ;NOM;SG
corredor	bróker	corredor	bróker	N;MASC;SG	N;NOM;SG
corredor	folyosón	corredor	folyosó	N;MASC;SG	N;ON+ESS;SG
corredor	folyosó	corredor	folyosó	N;MASC;SG	N;NOM;SG
radiación	sugárzás	radiación	sugárzás	N;FEM;SG	N;NOM;SG
rostro	arcát	rostro	arca	N;MASC;SG	N;ACC;SG
rostro	arc	rostro	arc	N;MASC;SG	N;NOM;SG
rostro	arca	rostro	az	N;MASC;SG	N;NOM;SG
mexico	mexikó	mexico	mexikó		
corporation	corporation	corporation	corporation	N;FEM;SG	N;NOM;SG
estética	esztétika	estética	esztétika	N;FEM;SG	N;NOM;SG
estética	esztétikai	estética	esztétikai	N;FEM;SG	N;NOM;SG
visitas	látogatói	visita	látogató	N;FEM;PL	N;NOM;PL
visitas	látogatások	visita	látogatás	N;FEM;PL	N;NOM;PL
colonos	telepesek	colono	telepes	N;MASC;PL	N;NOM;PL
colonos	telepesek	colono	telepes	N;MASC;PL	N;NOM;PL
configuración	beállítás	configuración	beállítás	N;FEM;SG	N;NOM;SG
configuración	csapda	configuración	csapda	N;FEM;SG	N;NOM;SG
boda	esküvő	boda	esküvő	N;FEM;SG	N;NOM;SG
boda	esküvőn	boda	esküvő	N;FEM;SG	N;ON+ESS;SG
boda	esküvőre	boda	esküvőre	N;FEM;SG	N;ON+ALL;SG
mecanismos	mechanizmusok	mecanismo	mechanizmus	N;MASC;PL	N;NOM;PL
renunció	felmondott	renunciar	felmond	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
renunció	lemondott	renunciar	lemond	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
gen	gén	gen	gén	N;MASC;SG	N;NOM;SG
sentencia	ítélet	sentencia	ítélet	N;FEM;SG	N;NOM;SG
sentencia	ítélet	sentencia	ítélet	N;FEM;SG	N;NOM;SG
sentencia	ítélet	sentencia	ítélet	N;FEM;SG	N;NOM;SG
sentencia	mondat	sentencia	mondat	N;FEM;SG	N;NOM;SG
varones	hímek	varón	hím	N;MASC;PL	N;NOM;PL
congregación	gyülekezet	congregación	gyülekezet	N;FEM;SG	N;NOM;SG
incorpora	beépíteni	incorporar	beépít	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
defensores	védők	defensor	védő	N;MASC;PL	N;NOM;PL
financiero	pénzügyi	financiero	pénzügyi	ADJ;MASC;SG	ADJ;NOM;SG
gay	buzi	gay	buzi	N;SG	N;NOM;SG
check	csekk	check	csekk	N;MASC;SG	N;NOM;SG
check	csekket	check	csekket	N;MASC;SG	N;ACC;SG
check	ellenőrzés	check	ellenőrzés	N;MASC;SG	N;NOM;SG
sueños	álmokat	sueño	álom	N;MASC;PL	N;ACC;PL
sueños	álmok	sueño	álom	N;MASC;PL	N;NOM;PL
asentamientos	telepek	asentamiento	telep	N;MASC;PL	N;NOM;PL
asentamientos	települések	asentamiento	település	N;MASC;PL	N;NOM;PL
lector	olvasó	lector	olvasó	N;MASC;SG	N;NOM;SG
puntuación	pontszám	puntuación	pontszám	N;FEM;SG	N;NOM;SG
puntuación	pontszám	puntuación	pontszám	N;FEM;SG	N;NOM;SG
conducta	magatartás	conducta	magatartás	N;FEM;SG	N;NOM;SG
conducta	viselkedés	conducta	viselkedés	N;FEM;SG	N;NOM;SG
conducta	viselkedése	conducta	viselkedés	N;FEM;SG	N;NOM;SG
conducta	magatartás	conducta	magatartás	N;FEM;SG	N;NOM;SG
conducta	viselkedés	conducta	viselkedés	N;FEM;SG	N;NOM;SG
conducta	magatartás	conducta	magatartás	N;FEM;SG	N;NOM;SG
ángulo	szög	ángulo	szög	N;MASC;SG	N;NOM;SG
precisión	precíziós	precisión	precíziós	N;FEM;SG	N;NOM;SG
precisión	pontosság	precisión	pontosság	N;FEM;SG	N;NOM;SG
precisión	pontosság	precisión	pontosság	N;FEM;SG	N;NOM;SG
recomienda	ajánl	recomendar	ajánl	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
recomienda	ajánlja	recomendar	ajánl	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
recomienda	ajánlani	recomendar	ajánl	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
recomienda	ajánlja	recomendar	ajánl	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
representando	képviselni	representar	képvisel	V;V.MSDR	V;NFIN;ACT
socialistas	szocialisták	socialista	szocialista	N;PL	N;NOM;PL
socialistas	szocialisták	socialista	szocialista	N;PL	N;NOM;PL
postura	testtartás	postura	testtartás	N;FEM;SG	N;NOM;SG
postura	tartás	postura	tartás	N;FEM;SG	N;NOM;SG
provoca	provokálja	provocar	provokál	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
socios	társak	socio	társ	N;MASC;PL	N;NOM;PL
socios	partnerek	socio	partner	N;MASC;PL	N;NOM;PL
socios	társai	socio	társ	N;MASC;PL	N;NOM;PL
oración	ima	oración	ima	N;FEM;SG	N;NOM;SG
oración	imát	oración	imát	N;FEM;SG	N;ACC;SG
oración	imádság	oración	imádság	N;FEM;SG	N;NOM;SG
oración	ima	oración	ima	N;FEM;SG	N;NOM;SG
oración	imádság	oración	imádság	N;FEM;SG	N;NOM;SG
arteria	artéria	arteria	artéria	N;FEM;SG	N;NOM;SG
amazonas	amazonok	amazona	amazon	N;FEM;PL	N;NOM;PL
visible	látható	visible	látható	ADJ;SG	ADJ;NOM;SG
templos	templomok	templo	templom	N;MASC;PL	N;NOM;PL
anfibios	kétéltűek	anfibio	kétéltű	N;MASC;PL	N;NOM;PL
geográfico	földrajzi	geográfico	földrajz	ADJ;MASC;SG	ADJ;NOM;SG
geográfico	földrajzi	geográfico	földrajz	ADJ;MASC;SG	ADJ;NOM;SG
misiles	rakéták	misil	rakéta	N;MASC;PL	N;NOM;PL
apodo	becenév	apodo	becenév	N;MASC;SG	N;NOM;SG
apodo	beceneve	apodo	becenev	N;MASC;SG	N;NOM;SG
emergencia	vészhelyzet	emergencia	vészhelyzet	N;FEM;SG	N;NOM;SG
emergencia	sürgősségi	emergencia	sürgősségi	N;FEM;SG	N;NOM;SG
intérprete	tolmács	intérprete	tolmács	N;SG	N;NOM;SG
intérprete	előadó	intérprete	előadó	N;SG	N;NOM;SG
canta	énekelni	cantar	énekel	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
canta	énekel	cantar	én	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
canta	dalol	cantar	dalol	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
canta	énekel	cantar	én	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
canta	énekli	cantar	énekel	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
enviar	küldj	enviar	küld	V;NFIN	V;INDF;IND;SG;1;PRS;FIN;ACT
enviar	küld	enviar	küld	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
enviar	küldeni	enviar	küld	V;NFIN	V;NFIN;ACT
soul	lélek	soul	lélek	N;SG	N;NOM;SG
soul	lelkem	soul	lelk	N;SG	N;NOM;SG
intendente	polgármester	intendente	polgármester	N;SG	N;NOM;SG
preguntas	kérdéseket	pregunta	kérdés	N;FEM;PL	N;ACC;PL
preguntas	kérdések	pregunta	kérdés	N;FEM;PL	N;NOM;PL
wwe	wwe	wwe	wwe	N	N;NOM;SG
memorial	megemlékezés	memorial	megemlékezés	N;MASC;SG	N;NOM;SG
memorial	memorial	memorial	memorial	N;MASC;SG	N;NOM;SG
memorial	emlékmű	memorial	emlékmű	N;MASC;SG	N;NOM;SG
estadios	stadionok	estadio	stadion	N;MASC;PL	N;NOM;PL
vigilancia	éberség	vigilancia	éberség	N;FEM;SG	N;NOM;SG
vigilancia	megfigyelés	vigilancia	megfigyelés	N;FEM;SG	N;NOM;SG
vigilancia	ellenőrzés	vigilancia	ellenőrzés	N;FEM;SG	N;NOM;SG
vigilancia	felügyelet	vigilancia	felügyelet	N;FEM;SG	N;NOM;SG
vigilancia	megfigyelés	vigilancia	megfigyelés	N;FEM;SG	N;NOM;SG
planificación	tervezés	planificación	tervezés	N;FEM;SG	N;NOM;SG
