con	med	con	med	ADP	ADP
beneficios	vinster	beneficio	vinst	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
rodolfo	ralph	rodolfo	ralph	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
reproducción	uppfödning	reproducción	uppfödning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
reproducción	avel	reproducción	avel	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
reproducción	uppspelning	reproducción	uppspelning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
reproducción	fortplantning	reproducción	fortplantning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
reproducción	reproduktion	reproducción	reproduktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
reproducción	återgivning	reproducción	återgivning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
platino	platina	platino	platin	N;MASC;SG	N;NOM;INDF;NEUT;SG
field	field	field	field	N	N;NOM;INDF;MASC+FEM;SG
field	fält	field	fält	N	N;NOM;INDF;NEUT;SG
field	fältet	field	fält	N	N;NOM;DEF;NEUT;SG
gala	galan	gala	galan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
gala	gala	gala	gal	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
hockey	ishockey	hockey	ishockey	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
hockey	hockey	hockey	hockey	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fósiles	fossiler	fósil	fossil	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
presentaciones	presentationer	presentación	presentation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tablas	tabeller	tabla	tabell	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tablas	tabellerna	tabla	tabell	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
tablas	styrelser	tabla	styrelse	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tablas	brädor	tabla	bräda	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
representaciones	representationer	representación	representation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
representaciones	skildringar	representación	skildring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
representaciones	föreställningar	representación	föreställning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
representaciones	uppträdanden	representación	uppträdande	N;FEM;PL	N;NOM;INDF;NEUT;PL
representaciones	framträdanden	representación	framträdande	N;FEM;PL	N;NOM;INDF;NEUT;PL
ofensiva	offensiv	ofensiva	offensiv	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rector	provost	rector	provost	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rector	rektorn	rector	rektor	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
rector	rektor	rector	rektor	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
negó	förnekade	negar	förneka	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
negó	nekas	negar	neka	V;IND;SG;3;PST;FIN	V;NFIN;PASS
coches	bilar	coche	bil	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
designación	möte	designación	möte	N;FEM;SG	N;NOM;INDF;NEUT;SG
designación	utnämning	designación	utnämning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
designación	tillsättning	designación	tillsättning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
designación	beteckning	designación	beteckning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
designación	benämning	designación	benämning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
incidente	händelse	incidente	händelse	N;SG	N;NOM;INDF;MASC+FEM;SG
incidente	incident	incidente	incident	N;SG	N;NOM;INDF;MASC+FEM;SG
incidente	tillbud	incidente	tillbud	N;SG	N;NOM;INDF;NEUT;SG
abogados	advokater	abogado	advokat	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
abogados	advokater	abogado	advokat	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
abogados	jurister	abogado	jurist	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
funcionarios	tjänstemän	funcionario	tjänsteman	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
esperar	väntar	esperar	vänta	V;NFIN	V;IND;PRS;FIN;ACT
esperar	vänta	esperar	vänta	V;NFIN	V;IMP;FIN;ACT
atlas	atlas	atlas	atla	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rumbo	kurs	rumbo	kurs	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rumbo	rubrik	rumbo	rubrik	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cruces	korsningar	cruce	korsning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cruces	korsningar	cruce	korsning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
negras	svarta	negro	svart	ADJ;FEM;PL	ADJ;NOM;PL
magazine	tidskrift	magazine	tidskrift	N;SG	N;NOM;INDF;MASC+FEM;SG
magazine	tidskriften	magazine	tidskrift	N;SG	N;NOM;DEF;MASC+FEM;SG
magazine	tidningen	magazine	tidning	N;SG	N;NOM;DEF;MASC+FEM;SG
magazine	tidning	magazine	tidning	N;SG	N;NOM;INDF;MASC+FEM;SG
magazine	magasin	magazine	magasin	N;SG	N;NOM;INDF;NEUT;SG
exactamente	precis	exactamente	precis	ADV	ADV
exactamente	exakt	exactamente	exakt	ADV	ADV
mira	titta	mirar	titta	V;IMP;SG;2;FIN	V;IMP;FIN;ACT
mira	titta	mirar	titta	V;IMP;SG;2;FIN	V;IMP;FIN;ACT
opciones	väljare	opción	väljare	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
opciones	möjligheter	opción	möjlighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
opciones	valmöjligheter	opción	valmöjlighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
opciones	optioner	opción	option	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
legislativo	lagstiftande	legislativo	lagstiftande	ADJ;MASC;SG	ADJ;NOM;PRS;V.PTCP
vencer	utplåna	vencer	utplåna	V;NFIN	V;IMP;FIN;ACT
fortuna	fortune	fortuna	fortune	N;FEM;SG	N;NOM;INDF;NEUT;SG
fortuna	förmögenhet	fortuna	förmögenhet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nova	nova	nova	nova	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
localizada	lokaliserad	localizado	lokaliserad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
localizada	belägen	localizado	belägen	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
localizada	lokaliserat	localizado	lokalisera	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
localizada	lokaliserad	localizado	lokaliserad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
localizada	lokaliserat	localizado	lokalisera	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
localizada	lokaliserat	localizado	lokalisera	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
localizada	lokaliserad	localizado	lokaliserad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
legislación	lagstiftningen	legislación	lagstiftning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
legislación	lagstiftning	legislación	lagstiftning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
legislación	juridik	legislación	juridik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
legislación	lagen	legislación	lag	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
legislación	lag	legislación	lag	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
legislación	law	legislación	law	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
soria	soria	sorio	soria	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ramal	gren	ramal	gren	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ramal	filial	ramal	filial	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ramal	branch	ramal	branch	N;MASC;SG	N;NOM;INDF;NEUT;SG
ramal	grenen	ramal	gren	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
privadas	meniga	privado	menig	ADJ;FEM;PL;V.PTCP	ADJ;NOM;PL
privadas	privata	privado	privat	ADJ;FEM;PL;V.PTCP	ADJ;NOM;PL
instrucción	anvisning	instrucción	anvisning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
instrucción	instruktion	instrucción	instruktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lanzar	inleda	lanzar	inleda	V;NFIN	V;IMP;FIN;ACT
lanzar	starta	lanzar	starta	V;NFIN	V;IMP;NFIN;ACT
modalidad	läge	modalidad	läge	N;FEM;SG	N;NOM;INDF;NEUT;SG
accidentes	olycksfall	accidente	olycksfall	N;MASC;PL	N;NOM;INDF;NEUT;PL
accidentes	olyckor	accidente	olycka	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
accidentes	olycksfall	accidente	olycksfall	N;MASC;PL	N;NOM;INDF;NEUT;PL
spider	spindel	spider	spindel	N	N;NOM;INDF;MASC+FEM;SG
spider	spindeln	spider	spindel	N	N;NOM;DEF;MASC+FEM;SG
spider	spider	spider	spida	N	N;NOM;INDF;MASC+FEM;SG
adecuado	passande	adecuado	passa	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PRS;V.PTCP
adecuado	lämplig	adecuado	lämplig	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
adecuado	lämpligt	adecuado	lämplig	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
adecuado	tillräcklig	adecuado	tillräcklig	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
adecuado	lämpligt	adecuado	lämplig	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
adecuado	lämplig	adecuado	lämplig	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
adecuado	passande	adecuado	passa	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PRS;V.PTCP
plena	fullständig	pleno	fullständig	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
plena	full	pleno	full	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
emitido	utfärdat	emitido	utfärda	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
emitido	utfärdad	emitido	utfärda	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
emitido	utsläppt	emitido	utsläppa	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
delegación	delegation	delegación	delegation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
delegación	delegationen	delegación	delegation	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
restantes	kvarvarande	restante	kvarvarande	ADJ;PL	ADJ;NOM
restantes	återstående	restante	återstående	ADJ;PL	ADJ;NOM
restantes	resterande	restante	resterande	ADJ;PL	ADJ;NOM;PRS;V.PTCP
sugiere	föreslår	sugerir	föreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sugiere	antyder	sugerir	antyda	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sugiere	föreslår	sugerir	föreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
palencia	palencia	palencia	palencia	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
apoyar	stöder	apoyar	stödja	V;NFIN	V;IND;PRS;FIN;ACT
apoyar	stödja	apoyar	stödja	V;NFIN	V;IMP;FIN;ACT
casada	gift	casado	gift	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
misa	massa	misa	massa	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
misa	mässan	misa	mässa	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
misa	mässa	misa	mässa	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
misa	mass	misa	mass	N;FEM;SG	N;NOM;INDF;NEUT;SG
reconoce	erkänner	reconocer	erkänna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
reconoce	erkänner	reconocer	erkänna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
reconoce	erkänner	reconocer	erkänna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
marrón	brunt	marrón	brunt	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
value	värde	valar	värde	N	N;NOM;INDF;NEUT;SG
relevantes	relevanta	relevante	relevant	ADJ;PL	ADJ;NOM;PL
magia	magi	magia	magi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
magia	magic	magia	magic	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
núcleos	kärnor	núcleo	kärna	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
núcleos	kärnor	núcleo	kärna	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vender	säljer	vender	sälja	V;NFIN	V;IND;PRS;FIN;ACT
vender	sälja	vender	sälja	V;NFIN	V;IMP;FIN;ACT
vender	säljer	vender	sälja	V;NFIN	V;IND;PRS;FIN;ACT
vender	sälja	vender	sälja	V;NFIN	V;IMP;FIN;ACT
simples	enkla	simple	enkel	ADJ;PL	ADJ;NOM;PL
part	delen	part	del	N	N;NOM;DEF;MASC+FEM;SG
part	del	part	del	N	N;NOM;INDF;MASC+FEM;SG
manejo	hantering	manejo	hantering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
campamento	lägret	campamento	lägr	N;MASC;SG	N;NOM;DEF;NEUT;SG
campamento	camp	campamento	camp	N;MASC;SG	N;NOM;INDF;NEUT;SG
campamento	campa	campamento	campa	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
campamento	camping	campamento	camping	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
celular	rörlig	celular	rörlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
diarios	dagböcker	diario	dagböck	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diarios	dagstidningar	diario	dagstidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diarios	tidningar	diario	tidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diarios	dagböcker	diario	dagböck	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diarios	journaler	diario	journal	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
diarios	tidskrifter	diario	tidskrift	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pisos	lägenheter	piso	lägenhet	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pisos	våningar	piso	våning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pisos	lägenheter	piso	lägenhet	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
directiva	direktivet	directiva	direktiv	N;FEM;SG	N;NOM;DEF;NEUT;SG
directiva	direktiv	directiva	direktiv	N;FEM;SG	N;NOM;INDF;NEUT;SG
mina	mine	mina	man	N;FEM;SG	N;NOM;INDF;NEUT;SG
mina	gruva	mina	gruva	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gráfico	grafiskt	gráfico	grafisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
amateur	amatör	amateur	amatör	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
emitió	sändes	emitir	sända	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;PASS
cuál	vilken	cuál	vilken	PRO;SG	PRO;INDF;MASC+FEM;SG
gracia	gracia	gracia	gracia	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gracia	nåd	gracia	nåd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gracia	grace	gracia	grace	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
viuda	änka	viuda	änka	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
viuda	änkling	viuda	änkling	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
viuda	änkan	viuda	änkan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
viuda	änka	viuda	änka	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pirineos	pyrenéerna	pirineo	pyrene	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
acta	acta	acta	acta	N;FEM;SG	N;NOM
acta	act	acta	act	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
acta	akt	acta	akt	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
evidente	uppenbart	evidente	uppenbar	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
evidente	självklar	evidente	självklar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
evidente	uppenbar	evidente	uppenbar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
rescate	lösen	rescate	lös	N;MASC;SG	N;NOM;INDF;NEUT;SG
rescate	räddning	rescate	räddning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rescate	undsättning	rescate	undsättning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
aceptar	accepterar	aceptar	acceptera	V;NFIN	V;IND;PRS;FIN;ACT
aceptar	accepterar	aceptar	acceptera	V;NFIN	V;IND;PRS;FIN;ACT
aceptar	godta	aceptar	godta	V;NFIN	V;IMP;FIN;ACT
aceptar	acceptera	aceptar	acceptera	V;NFIN	V;IMP;FIN;ACT
relieve	lindring	relieve	lindring	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
relieve	lättnad	relieve	lättnad	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
relieve	befrielse	relieve	befrielse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
considerable	ansenlig	considerable	ansenlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
considerable	ansenlig	considerable	ansenlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
considerable	ansenlig	considerable	ansenlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
considerable	avsevärd	considerable	avsevärd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
integral	integrerad	integral	integrerad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
organizar	organisera	organizar	organisera	V;NFIN	V;IMP;FIN;ACT
organizar	anordna	organizar	anordna	V;NFIN	V;NFIN;ACT
organizar	organisera	organizar	organisera	V;NFIN	V;IMP;FIN;ACT
organizar	arrangerar	organizar	arrangera	V;NFIN	V;IND;PRS;FIN;ACT
organizar	arrangera	organizar	arrangera	V;NFIN	V;IMP;FIN;ACT
organizar	organiserar	organizar	organisera	V;NFIN	V;IND;PRS;FIN;ACT
organizar	organisera	organizar	organisera	V;NFIN	V;IMP;FIN;ACT
infante	infante	infante	infante	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fundamentalmente	väsentligen	fundamentalmente	väsentligen	ADV	ADV
reducido	reducerad	reducido	reducera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reducido	nedsatt	reducido	nedsätta	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reducido	sänkt	reducido	sänka	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reducido	reducerat	reducido	reducera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reducido	minskat	reducido	minska	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paula	paula	paula	paula	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sobrino	systerson	sobrino	systerson	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sobrino	brorson	sobrino	brorson	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
come	äter	come	äta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
come	äter	come	äta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
perros	hundar	perro	hund	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cliente	kunden	cliente	kund	N;SG	N;NOM;DEF;MASC+FEM;SG
cliente	kund	cliente	kund	N;SG	N;NOM;INDF;MASC+FEM;SG
cliente	klienten	cliente	klient	N;SG	N;NOM;DEF;MASC+FEM;SG
cliente	kunden	cliente	kund	N;SG	N;NOM;DEF;MASC+FEM;SG
cliente	klient	cliente	klient	N;SG	N;NOM;INDF;MASC+FEM;SG
cliente	kund	cliente	kund	N;SG	N;NOM;INDF;MASC+FEM;SG
profundo	djupgående	profundo	djupgående	ADJ;MASC;SG	ADJ;NOM;PRS;V.PTCP
ruedas	hjul	rueda	hjul	N;FEM;PL	N;NOM;INDF;NEUT;PL
ruedas	hjulen	rueda	hjul	N;FEM;PL	N;NOM;DEF;NEUT;PL
modificaciones	ändringar	modificación	ändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
modificaciones	modifieringar	modificación	modifiering	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
modificaciones	ändringar	modificación	ändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
modificaciones	ändringar	modificación	ändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
modificaciones	förändringar	modificación	förändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
inmigración	invandring	inmigración	invandring	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
inmigración	immigration	inmigración	immigration	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
inmigración	migrationsverket	inmigración	migrationsverket	N;FEM;SG	N;NOM;DEF;NEUT;SG
arqueológicos	arkeologiska	arqueológico	arkeologisk	ADJ;MASC;PL	ADJ;NOM;PL
channel	kanal	channel	kanal	N;SG	N;NOM;INDF;MASC+FEM;SG
channel	channel	channel	channel	N;SG	N;NOM;INDF;MASC+FEM;SG
channel	kanalen	channel	kanal	N;SG	N;NOM;DEF;MASC+FEM;SG
down	down	down	do	N	N;NOM;INDF;MASC+FEM;SG
mariscal	marskalk	mariscal	marskalk	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mariscal	marshal	mariscal	marshal	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mariscal	sheriff	mariscal	sheriff	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mariscal	sheriffen	mariscal	sheriff	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
mariscal	quarterback	mariscal	quarterback	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naranja	orange	naranja	ora	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
naranja	apelsin	naranja	apelsin	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
autobuses	bussar	autobús	buss	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
embalse	dam	embalse	dam	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
embalse	dammen	embalse	damm	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
embalse	damm	embalse	damm	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
embalse	reservoar	embalse	reservoar	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
americanos	amerikanerna	americano	amerikan	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
americanos	amerikaner	americano	amerikan	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
rayos	strålar	rayo	stråla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
aficionados	amatörer	aficionado	amatör	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
aficionados	amatörer	aficionado	amatör	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
aficionados	fläktar	aficionado	fläkta	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
aficionados	fans	aficionado	fins	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
representada	representerad	representado	representera	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
multitud	publiken	multitud	publik	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
multitud	publik	multitud	publik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
multitud	folkmassa	multitud	folkmass	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
heredero	arvinge	heredero	arvinge	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
heredero	arvtagare	heredero	arvtagare	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
generar	genererar	generar	generera	V;NFIN	V;IND;PRS;FIN;ACT
generar	generera	generar	generera	V;NFIN	V;IMP;FIN;ACT
generar	genererar	generar	generera	V;NFIN	V;IND;PRS;FIN;ACT
generar	generera	generar	generera	V;NFIN	V;IMP;FIN;ACT
orilla	shore	orilla	shore	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
orilla	strand	orilla	strand	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
finalista	finalist	finalista	finalist	N;SG	N;NOM;INDF;MASC+FEM;SG
cátedra	föredrag	cátedra	föredrag	N;FEM;SG	N;NOM;INDF;NEUT;SG
cátedra	föreläsning	cátedra	föreläsning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cátedra	stol	cátedra	stol	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
licenciado	examen	licenciado	exam	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
espiritual	själslig	espiritual	själslig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
espiritual	andlig	espiritual	andlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
espiritual	andligt	espiritual	andlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
page	sida	pager	sida	N	N;NOM;INDF;MASC+FEM;SG
page	sidan	pager	sida	N	N;NOM;DEF;MASC+FEM;SG
violín	fiol	violín	fiol	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
carnaval	karneval	carnaval	karneval	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
carnaval	karnevalen	carnaval	karneval	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
carnaval	tivoli	carnaval	tivoli	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
seno	sinus	seno	sinus	N;MASC;SG	N;NOM;INDF;NEUT;SG
seno	bröst	seno	bröst	N;MASC;SG	N;NOM;INDF;NEUT;SG
seno	sinus	seno	sinus	N;MASC;SG	N;NOM;INDF;NEUT;SG
fort	fort	fort	fort	N;MASC	N;NOM;INDF;NEUT;SG
playas	stränder	playa	strand	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
playas	stränderna	playa	strand	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
síntesis	sammanfattning	síntesis	sammanfattning	N;FEM	N;NOM;INDF;MASC+FEM;SG
síntesis	summering	síntesis	summering	N;FEM	N;NOM;INDF;MASC+FEM;SG
síntesis	sammandrag	síntesis	sammandrag	N;FEM	N;NOM;INDF;NEUT;SG
way	sätt	way	sätt	N	N;NOM;INDF;NEUT;SG
way	way	way	way	N	N;NOM;INDF;MASC+FEM;SG
aceptadas	accepterade	aceptado	acceptera	ADJ;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
piragüismo	kajak	piragüismo	kajak	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
piragüismo	kanotsport	piragüismo	kanotsport	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
