категория	kategorie	категория	kategorie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
ребёнок	miláček	ребёнок	miláček	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ребёнок	dítě	ребёнок	dítě	N;ANIM;NOM;MASC;SG	N;NOM;NEUT;SG;POS
смоленск	smolenska	смоленск	smolenský	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
исключение	výjimka	исключение	výjimka	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
исключение	vyloučení	исключение	vyloučení	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
хор	sbor	хор	sbor	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
хор	sbor	хор	sbor	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
хор	glee	хор	glee	N;INAN;NOM;MASC;SG	N;NEUT;SG;POS
квартиры	byty	квартира	byt	N;INAN;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
квартиры	apartmány	квартира	apartmán	N;INAN;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
квартиры	byty	квартира	byt	N;INAN;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
пациентов	pacientů	пациент	pacient	N;ANIM;GEN;MASC;PL	N;ANIM;GEN;MASC;PL;POS
избирателей	voličů	избиратель	volič	N;ANIM;GEN;MASC;PL	N;ANIM;GEN;MASC;PL;POS
избирателей	voličů	избиратель	volič	N;ANIM;GEN;MASC;PL	N;ANIM;GEN;MASC;PL;POS
внешняя	vnější	внешний	vnější	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
внешняя	externí	внешний	externí	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
внешняя	vnější	внешний	vnější	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
внешняя	vnější	внешний	vnější	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
римская	římská	римский	římský	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
густав	gustav	густав	gustav	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
сэм	same	сэм	sám	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG;POS
преобразования	proměny	преобразование	proměna	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL;POS
преобразования	proměny	преобразование	proměna	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL;POS
календарь	kalendář	календарь	kalendář	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
употребление	užití	употребление	užití	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
употребление	využití	употребление	využití	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
употребление	použití	употребление	použití	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
употребление	používání	употребление	používání	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
республик	republik	республика	republika	N;INAN;GEN;FEM;PL	N;GEN;FEM;PL;POS
пушкин	puškin	пушкин	puškina	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
графики	grafy	график	graf	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
карточки	karty	карточка	karta	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
карточки	vizitky	карточка	vizitka	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
содержать	obsahovat	содержать	obsahovat	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
содержать	obsahují	содержать	obsahovat	V;IPFV;NFIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
ветвь	pobočka	ветвь	pobočka	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
ветвь	větev	ветвь	větev	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
полуфинал	semifinále	полуфинал	semifinále	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
многократно	opakovaně	многократно	opakovaně	ADV	ADV;POS
пианист	pianista	пианист	pianista	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
национальность	národnosti	национальность	národnost	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
листьев	listů	лист	list	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL;POS
сказка	příběh	сказка	příběh	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
сказка	pohádka	сказка	pohádka	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
замена	nahrazení	замена	nahrazení	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
замена	náhražka	замена	náhražka	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
замена	nahrazení	замена	nahrazení	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
замена	náhrada	замена	náhrada	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
замена	nahrazení	замена	nahrazení	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
возможна	možné	возможный	možný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
возможна	možný	возможный	možný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
штаты	státy	штат	stát	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
ответить	odpovězte	ответить	odpovězit	V;PFV;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
ответить	odpovědět	ответить	odpovědět	V;PFV;NFIN;ACT	V;POS;NFIN
ответить	odpovědět	ответить	odpovědět	V;PFV;NFIN;ACT	V;POS;NFIN
ядро	jádro	ядро	jádro	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
ядро	jádro	ядро	jádro	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
ядро	jádro	ядро	jádro	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
казаки	kozáci	казак	kozák	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
редактирования	úpravy	редактирование	úprava	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL;POS
согласие	souhlas	согласие	souhlas	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
растёт	roste	расти	růst	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
собственность	majetek	собственность	majetek	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
собственность	nemovitost	собственность	nemovitost	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
собственность	vlastnost	собственность	vlastnost	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
собственность	vlastnictví	собственность	vlastnictví	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
автоматический	automatický	автоматический	automatický	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
автоматический	automatické	автоматический	automatický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
автоматический	automatická	автоматический	automatický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
симон	simona	симон	simon	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
образцы	exempláře	образец	exemplář	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
образцы	vzorky	образец	vzorek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
образцы	ukázky	образец	ukázka	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL;POS
образцы	vzorky	образец	vzorek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
перспективы	perspektivy	перспектива	perspektiva	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
перспективы	perspektivy	перспектива	perspektiva	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
перспективы	vyhlídky	перспектива	vyhlídka	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
перспективы	vyhlídky	перспектива	vyhlídka	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
перспективы	perspektivy	перспектива	perspektiva	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
перспективы	výhledy	перспектива	výhled	N;INAN;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
небо	nebe	небо	nebe	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
небо	nebesa	небо	besa	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
небо	nebe	небо	nebe	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
небо	obloha	небо	obloha	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
небо	obloha	небо	obloha	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
имущество	majetek	имущество	majetek	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
имущество	nemovitost	имущество	nemovitost	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
имущество	vlastnost	имущество	vlastnost	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
завтра	zítra	завтра	zítra	ADV	ADV
соотношение	poměr	соотношение	poměr	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
поддержал	podpořil	поддержать	podpořit	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
годовой	každoroční	годовой	každoroční	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
годовой	roční	годовой	roční	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
годовой	výroční	годовой	výroční	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
расстояния	vzdálenosti	расстояние	vzdálenost	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL;POS
чешский	česká	чешский	český	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
чешский	české	чешский	český	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
чешский	český	чешский	český	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
чешский	česko	чешский	český	ADJ;NOM;MASC;SG	ADJ;POS
закрыть	uzavřít	закрыть	uzavřít	V;PFV;NFIN;ACT	V;POS;NFIN
закрыть	zavřít	закрыть	zavřít	V;PFV;NFIN;ACT	V;POS;NFIN
встретил	potkal	встретить	potkat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
доклад	zpráva	доклад	zpráva	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
доклад	report	доклад	report	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
доклад	hlášení	доклад	hlášení	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
доклад	nahlášení	доклад	nahlášení	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
пилоты	piloti	пилот	pilot	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
пилоты	piloty	пилот	pilota	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
математика	matematika	математика	matematika	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
математика	matematika	математика	matematika	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
математика	matice	математика	matika	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
математика	matematika	математика	matematika	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
католическая	katolická	католический	katolický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
католическая	katolické	католический	katolický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
католическая	katolický	католический	katolický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
корни	kořeny	корень	kořen	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
выиграть	vyhrát	выиграть	vyhrát	V;PFV;NFIN;ACT	V;POS;NFIN
двойной	dvojité	двойной	dvojitý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
двойной	dvojitá	двойной	dvojitý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
площадка	hřiště	площадка	hřiště	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
слой	vrstva	слой	vrstva	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
расследование	vyšetřování	расследование	vyšetřování	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
расследование	šetření	расследование	šetření	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
расследование	vyšetřování	расследование	vyšetřování	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
расследование	dotaz	расследование	dotaz	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
расследование	šetření	расследование	šetření	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
расследование	vyšetřování	расследование	vyšetřování	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
мечети	mešity	мечеть	mešita	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
мечети	mešity	мечеть	mešita	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL;POS
плавание	plavání	плавание	plavání	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
плавание	koupání	плавание	koupání	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
хроника	timeline	хроника	timeline	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG;POS
маленькая	malý	маленький	malý	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
маленькая	malá	маленький	malý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
маленькая	malý	маленький	malý	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
маленькая	malá	маленький	malý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
независимый	nezávislá	независимый	závislý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;NEG
независимый	nezávislé	независимый	závislý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;NEG
независимый	nezávislý	независимый	závislý	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;NEG
вена	žíla	вена	žíla	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
пистолет	pistol	пистолет	pistol	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
пистолет	pistole	пистолет	pistole	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
пистолет	zbraň	пистолет	zbraň	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
пистолет	pistole	пистолет	pistole	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
стихотворение	báseň	стихотворение	báseň	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
кислота	kyselina	кислота	kyselina	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
тщательно	důkladně	тщательно	důkladně	ADV	ADV;POS
тщательно	pečlivě	тщательно	pečlivě	ADV	ADV;POS
тщательно	pečlivě	тщательно	pečlivě	ADV	ADV;POS
тщательно	opatrně	тщательно	opatrně	ADV	ADV;POS
кристина	kristýna	кристина	kristýna	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
кристина	christina	кристина	christina	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
кристина	cristina	кристина	cristina	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
кристина	kristýna	кристина	kristýna	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
кристина	kristina	кристина	kristina	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
нападение	napadení	нападение	napadení	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
нападение	útok	нападение	útok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
нападение	útok	нападение	útok	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
внутренняя	vnitřní	внутренний	vnitřní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
внутренняя	interní	внутренний	interní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
внутренняя	vnitřní	внутренний	vnitřní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
психология	psychologie	психология	psychologie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
цена	cena	цена	cena	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
цена	cena	цена	cena	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
пожар	oheň	пожар	oheň	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
пожар	požár	пожар	požár	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
валерия	valerie	валерие	valerie	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
валерия	valerie	валерие	valerie	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG;POS
оригинальный	originální	оригинальный	originální	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
оригинальный	původní	оригинальный	původní	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
химия	chemie	химия	chemie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
бедности	chudoba	бедность	chudoba	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
бедности	bída	бедность	bída	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
размещение	umístění	размещение	umístění	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
размещение	ubytování	размещение	ubytování	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
итальянская	italské	итальянский	italský	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
итальянская	italská	итальянский	italský	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
итальянская	italský	итальянский	italský	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
прогресс	pokrok	прогресс	pokrok	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
прогресс	průběh	прогресс	průběh	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
наказание	trest	наказание	trest	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
наказание	trestání	наказание	trestání	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
наказание	potrestání	наказание	potrestání	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
наказание	potrestání	наказание	potrestání	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
наказание	trest	наказание	trest	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
строить	stavět	строить	stavět	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
автомобильная	automobilové	автомобильный	automobilový	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
автомобильная	automobilový	автомобильный	automobilový	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
разновидность	odrůda	разновидность	odrůda	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
полей	polí	поле	pole	N;INAN;GEN;NEUT;PL	N;GEN;NEUT;PL;POS
фигура	postava	фигура	postava	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
сибирский	sibiřský	сибирский	sibiřský	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
турецкий	turecký	турецкий	turecký	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
турецкий	turecká	турецкий	turecký	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
британские	british	британский	british	ADJ;NOM;PL	ADJ;POS
локомотив	lokomotiva	локомотив	lokomotiva	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
эмир	emir	эмир	emir	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
предприниматель	podnikatel	предприниматель	podnikatel	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
опасность	nebezpečí	опасность	nebezpečí	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
опасность	riziko	опасность	riziko	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
опасность	nebezpečí	опасность	nebezpečí	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG;POS
опасность	hazard	опасность	hazard	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
местоположение	místo	местоположение	místo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
местоположение	poloha	местоположение	poloha	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
местоположение	umístění	местоположение	umístění	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
местоположение	lokalita	местоположение	lokalita	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
сомнение	pochybnost	сомнение	pochybnost	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
статуя	socha	статуя	socha	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
поэзия	poezie	поэзия	poezie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
навсегда	navždy	навсегда	navždy	ADV	ADV
навсегда	natrvalo	навсегда	natrvalo	ADV	ADV
навсегда	trvale	навсегда	trvale	ADV	ADV;POS
такси	taxi	такси	taxi	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
такси	taxík	такси	taxík	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
такси	taxi	такси	taxi	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
такси	taxík	такси	taxík	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
такси	kabina	такси	kabina	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
сильнее	těžší	сильный	těžký	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
сильнее	silnější	сильный	silný	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
аналогичные	podobné	аналогичный	podobný	ADJ;NOM;PL	ADJ;NOM;NEUT;PL;POS
аналогичные	obdobné	аналогичный	obdobný	ADJ;NOM;PL	ADJ;NOM;MASC;PL;POS
риск	riziko	риск	riziko	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
риск	risk	риск	risk	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
специальная	zvláštní	специальный	zvláštní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
специальная	speciální	специальный	speciální	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
лоб	čela	лоб	čelo	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
лоб	čelo	лоб	čelo	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
лоб	obočí	лоб	obočí	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
лоб	čelo	лоб	čelo	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
периоды	doby	период	doba	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL;POS
управлять	spravovat	управлять	spravovat	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
достичь	dosáhnout	достичь	dosáhnout	V;PFV;NFIN;ACT	V;POS;NFIN
фердинанд	ferdinand	фердинанд	ferdinand	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
привлечь	nakreslit	привлечь	nakreslit	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
привлечь	přilákat	привлечь	přilákat	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
привлечь	přitáhnout	привлечь	přitáhnout	V;PFV;NFIN;ACT	V;POS;NFIN
прекратил	zastavil	прекратить	zastavit	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
прекратил	přestalo	прекратить	přestat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NEUT;SG;POS;PST;V.PTCP;ACT
прекратил	přestal	прекратить	přestat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
уничтожение	vyhlazení	уничтожение	vyhlazení	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
уничтожение	vyhlazení	уничтожение	vyhlazení	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
уничтожение	zkáza	уничтожение	zkáza	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
уничтожение	zničení	уничтожение	zničení	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
уничтожение	ničení	уничтожение	ničení	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
уничтожение	destrukce	уничтожение	destrukce	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
активный	aktivní	активный	aktivní	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
