kategória	類別	kategória	類別	N;NOM;FEM;SG	N
vzorec	方程	vzorec	方程	N;INAN;NOM;MASC;SG	N
vzorec	配方	vzorec	配方	N;INAN;NOM;MASC;SG	N
posun	輪班	posun	輪班	N;INAN;NOM;MASC;SG	N
posun	漂移	posun	漂移	N;INAN;NOM;MASC;SG	N
posun	位	posun	位	N;INAN;NOM;MASC;SG	N
zničiť	消滅	zničiť	消滅	V;PFV;POS;NFIN	V
zničiť	摧毀	zničiť	摧毀	V;PFV;POS;NFIN	V
poľnohospodárstva	農業	poľnohospodárstvo	農業	N;NOM;NEUT;PL	N
blokov	區塊	blok	區塊	N;INAN;GEN;MASC;PL	N
blokov	積木	blok	積木	N;INAN;GEN;MASC;PL	N
kostí	骨	kosť	骨	N;GEN;FEM;PL	N
kostí	骨骼	kosť	骨骼	N;GEN;FEM;PL	N
kostí	骨頭	kosť	骨頭	N;GEN;FEM;PL	N
herca	男	herec	男	N;ANIM;ACC;MASC;SG	N
herca	演員	herec	演員	N;ANIM;ACC;MASC;SG	N
novela	小說	novieť	小說	N;NOM;FEM;SG	N
myšlienok	想法	myšlienka	想法	N;GEN;FEM;PL	N
myšlienok	思想	myšlienka	思想	N;GEN;FEM;PL	N
žiaci	學生	žiak	學生	N;ANIM;NOM;MASC;PL	N
žiaci	瞳孔	žiak	瞳孔	N;ANIM;NOM;MASC;PL	N
cicavce	哺乳	cicavec	哺乳	N;INAN;NOM;MASC;PL	N
cicavce	哺乳	cicavec	哺乳	N;INAN;NOM;MASC;PL	N
zaradenie	分類	zaradenie	分類	N;NOM;NEUT;SG	N
zaradenie	包容	zaradenie	包容	N;NOM;NEUT;SG	N
vodopád	瀑布	vodopád	瀑布	N;INAN;NOM;MASC;SG	N
bežný	普通	bežný	普通	ADJ;ANIM;NOM;MASC;SG	ADJ
príčina	原因	príčina	原因	N;NOM;FEM;SG	N
príčina	理由	príčina	理由	N;NOM;FEM;SG	N
príčina	理性	príčina	理性	N;NOM;FEM;SG	N
príčina	原因	príčina	原因	N;NOM;FEM;SG	N
interview	面試	interview	面試	N;INAN;NOM;MASC;SG	N
disciplín	紀律	disciplína	紀律	N;GEN;FEM;PL	N
disciplín	學科	disciplína	學科	N;GEN;FEM;PL	N
arsenal	武庫	arsenať	武庫	N;INAN;NOM;MASC;SG	N
konštanta	常數	konštant	常數	N;NOM;FEM;SG	N
strechy	屋頂	strecha	屋頂	N;NOM;FEM;PL	N
normálne	通常	normálne	通常	ADV	ADV
ruiny	廢墟	ruiny	廢墟	N;NOM;FEM;PL	N
ruiny	遺址	ruiny	遺址	N;NOM;FEM;PL	N
ruiny	遺跡	ruiny	遺跡	N;NOM;FEM;PL	N
kombinácii	組合	kombinácia	組合	N;DAT;FEM;SG	N
prevodovka	齒輪	prevodovka	齒輪	N;NOM;FEM;SG	N
príležitosť	場合	príležitosť	場合	N;NOM;FEM;SG	N
príležitosť	機遇	príležitosť	機遇	N;NOM;FEM;SG	N
príležitosť	機會	príležitosť	機會	N;NOM;FEM;SG	N
umelca	藝術	umelec	藝術	N;ANIM;ACC;MASC;SG	N
umelca	藝人	umelec	藝人	N;ANIM;ACC;MASC;SG	N
vĺn	海浪	vĺn	海浪	N;GEN;FEM;PL	N
vĺn	波浪	vĺn	波浪	N;GEN;FEM;PL	N
príspevok	郵政	príspevok	郵政	N;INAN;NOM;MASC;SG	N
vedu	科學	veda	科學	N;ACC;FEM;SG	N
vykonať	執行	vykonať	執行	V;PFV;POS;NFIN	V
technik	技師	technik	技師	N;ANIM;NOM;MASC;SG	N
technik	技工	technik	技工	N;ANIM;NOM;MASC;SG	N
oni	她們	on	她	PRO;ANIM;NOM;MASC;PL;3	PRO;PL;3
oni	他們	on	他	PRO;ANIM;NOM;MASC;PL;3	PRO;PL;3
oni	它們	on	它	PRO;ANIM;NOM;MASC;PL;3	PRO;PL;3
lepší	更好	dobrý	更好	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ
záznamov	紀錄	záznam	紀錄	N;INAN;GEN;MASC;PL	N
víťazstva	勝利	víťazstvo	勝利	N;NOM;NEUT;PL	N
žľazy	腺	žľaz	腺	N;NOM;FEM;PL	N
preložil	翻譯	preložiť	翻譯	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
sociológia	社會	sociológia	社會	N;NOM;FEM;SG	N
vodík	氫氣	vodík	氫氣	N;INAN;NOM;MASC;SG	N
vodík	氫	vodík	氫	N;INAN;NOM;MASC;SG	N
poškodenie	損傷	poškodenie	損傷	N;NOM;NEUT;SG	N
poškodenie	損傷	poškodenie	損傷	N;NOM;NEUT;SG	N
poškodenie	損壞	poškodenie	損壞	N;NOM;NEUT;SG	N
poškodenie	損害	poškodenie	損害	N;NOM;NEUT;SG	N
spojiť	合併	spojiť	合併	V;PFV;POS;NFIN	V
spojiť	連結	spojiť	連結	V;PFV;POS;NFIN	V
spojiť	連線	spojiť	連線	V;PFV;POS;NFIN	V
spojiť	連結	spojiť	連結	V;PFV;POS;NFIN	V
spojiť	結合	spojiť	結合	V;PFV;POS;NFIN	V
rovina	平面	rovina	平面	N;NOM;FEM;SG	N
rovina	飛機	rovina	飛機	N;NOM;FEM;SG	N
hĺbky	深度	hĺbka	深度	N;NOM;FEM;PL	N
hĺbky	深度	hĺbka	深度	N;NOM;FEM;PL	N
krku	脖子	krk	脖子	N;INAN;GEN;MASC;SG	N
krku	頸	krk	頸	N;INAN;GEN;MASC;SG	N
krku	頸部	krk	頸部	N;INAN;GEN;MASC;SG	N
prezývka	別名	prezývka	別名	N;NOM;FEM;SG	N
prezývka	暱稱	prezývka	暱稱	N;NOM;FEM;SG	N
prezývka	綽號	prezývka	綽號	N;NOM;FEM;SG	N
potomkovia	後代	potomok	後代	N;ANIM;NOM;MASC;PL	N
potomkovia	後裔	potomok	後裔	N;ANIM;NOM;MASC;PL	N
potomkovia	後代	potomok	後代	N;ANIM;NOM;MASC;PL	N
predsedovia	椅	predsedovie	椅	N;ANIM;NOM;MASC;PL	N
predsedovia	椅子	predsedovie	椅子	N;ANIM;NOM;MASC;PL	N
rozum	腦子	rozum	腦子	N;INAN;NOM;MASC;SG	N
rozum	頭腦	rozum	頭腦	N;INAN;NOM;MASC;SG	N
rozum	腦	rozum	腦	N;INAN;NOM;MASC;SG	N
rozum	大腦	rozum	大腦	N;INAN;NOM;MASC;SG	N
rozum	腦	rozum	腦	N;INAN;NOM;MASC;SG	N
rozum	理由	rozum	理由	N;INAN;NOM;MASC;SG	N
rozum	理性	rozum	理性	N;INAN;NOM;MASC;SG	N
rozum	原因	rozum	原因	N;INAN;NOM;MASC;SG	N
rozum	頭腦	rozum	頭腦	N;INAN;NOM;MASC;SG	N
rozum	心靈	rozum	心靈	N;INAN;NOM;MASC;SG	N
rozum	感	rozum	感	N;INAN;NOM;MASC;SG	N
renesancie	復興	renesancie	復興	N;NOM;FEM;PL	N
renesancie	文藝	renesancie	文藝	N;NOM;FEM;PL	N
kopec	山	kopec	山	N;INAN;NOM;MASC;SG	N
rovnaká	相同	rovnaký	相同	ADJ;NOM;FEM;SG	ADJ
pozícií	職位	pozícia	職位	N;GEN;FEM;PL	N
argumenty	論證	argument	論證	N;INAN;NOM;MASC;PL	N
argumenty	參數	argument	參數	N;INAN;NOM;MASC;PL	N
argumenty	論點	argument	論點	N;INAN;NOM;MASC;PL	N
menia	改變	meniť	改變	V;IPFV;IND;PL;3;POS;PRS;FIN	V
orol	老鷹	orol	老鷹	N;ANIM;NOM;MASC;SG	N
orol	雕	orol	雕	N;ANIM;NOM;MASC;SG	N
orol	鵰	orol	鵰	N;ANIM;NOM;MASC;SG	N
potenciál	潛力	potenciál	潛力	N;INAN;NOM;MASC;SG	N
diagram	圖表	diagram	圖表	N;INAN;NOM;MASC;SG	N
diagram	圖	diagram	圖	N;INAN;NOM;MASC;SG	N
telefón	電話	telefón	電話	N;INAN;NOM;MASC;SG	N
telefón	手機	telefón	手機	N;INAN;NOM;MASC;SG	N
telefón	電話	telefón	電話	N;INAN;NOM;MASC;SG	N
závislosť	毒癮	závislosť	毒癮	N;NOM;FEM;SG	N
atmosféru	氣氛	atmosféra	氣氛	N;ACC;FEM;SG	N
atmosféru	大氣	atmosféra	大氣	N;ACC;FEM;SG	N
atmosféru	大氣	atmosféra	大氣	N;ACC;FEM;SG	N
atmosféru	氛圍	atmosféra	氛圍	N;ACC;FEM;SG	N
zvolili	當選	zvoliť	當選	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
mercedes	賓士	mercedes	賓士	N;INAN;NOM;MASC;SG	N
slovom	詞	slovo	詞	N;INS;NEUT;SG	N
slovom	單詞	slovo	單詞	N;INS;NEUT;SG	N
slovom	字	slovo	字	N;INS;NEUT;SG	N
slovom	單字	slovo	單字	N;INS;NEUT;SG	N
kôň	馬	kôň	馬	N;ANIM;NOM;MASC;SG	N
kôň	馬匹	kôň	馬匹	N;ANIM;NOM;MASC;SG	N
závod	廠	závod	廠	N;INAN;NOM;MASC;SG	N
závod	植物	závod	植物	N;INAN;NOM;MASC;SG	N
závod	工廠	závod	工廠	N;INAN;NOM;MASC;SG	N
závod	比賽	závod	比賽	N;INAN;NOM;MASC;SG	N
závod	賽	závod	賽	N;INAN;NOM;MASC;SG	N
závod	種族	závod	種族	N;INAN;NOM;MASC;SG	N
závod	競賽	závod	競賽	N;INAN;NOM;MASC;SG	N
tváre	臉	tvár	臉	N;NOM;FEM;PL	N
tváre	面孔	tvár	面孔	N;NOM;FEM;PL	N
vysielania	廣播	vysielanie	廣播	N;NOM;NEUT;PL	N
vysielania	廣播	vysielanie	廣播	N;NOM;NEUT;PL	N
samica	女	samica	女	N;NOM;FEM;SG	N
samica	女性	samica	女性	N;NOM;FEM;SG	N
jaskýň	洞穴	jaskýň	洞穴	N;GEN;FEM;PL	N
jaskýň	山洞	jaskýň	山洞	N;GEN;FEM;PL	N
vedomosti	知識	vedomosť	知識	N;NOM;FEM;PL	N
obmedzené	有限	obmedzený	有限	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
žiak	瞳孔	žiak	瞳孔	N;ANIM;NOM;MASC;SG	N
plánuje	計劃	plánovať	計劃	V;IPFV;IND;SG;3;POS;PRS;FIN	V
členka	會員	členka	會員	N;NOM;FEM;SG	N
členka	成員	členka	成員	N;NOM;FEM;SG	N
súkromná	私人	súkromný	私人	ADJ;NOM;FEM;SG	ADJ
spojenci	盟友	spojenec	盟友	N;ANIM;NOM;MASC;PL	N
spojenci	盟軍	spojenec	盟軍	N;ANIM;NOM;MASC;PL	N
spojenci	盟國	spojenec	盟國	N;ANIM;NOM;MASC;PL	N
spojenci	同盟	spojenec	同盟	N;ANIM;NOM;MASC;PL	N
nástup	寄宿	nástup	寄宿	N;INAN;NOM;MASC;SG	N
nástup	入場	nástup	入場	N;INAN;NOM;MASC;SG	N
nástup	入口	nástup	入口	N;INAN;NOM;MASC;SG	N
obeť	犧牲	obeť	犧牲	N;NOM;FEM;SG	N
obeť	死者	obeť	死者	N;NOM;FEM;SG	N
dvanástich	十二	dvanásť	十二	NUM;GEN;MASC;PL	NUM
označenia	標記	označenie	標記	N;NOM;NEUT;PL	N
označenia	標識	označenie	標識	N;NOM;NEUT;PL	N
označenia	標籤	označenie	標籤	N;NOM;NEUT;PL	N
označenia	標記	označenie	標記	N;NOM;NEUT;PL	N
koncerte	音樂	koncert	音樂	N;INAN;NOM;MASC;SG	N
pokles	滴	pokles	滴	N;INAN;NOM;MASC;SG	N
daní	稅務	daň	稅務	N;GEN;FEM;PL	N
daní	稅	daň	稅	N;GEN;FEM;PL	N
daní	稅	daň	稅	N;GEN;FEM;PL	N
daní	稅款	daň	稅款	N;GEN;FEM;PL	N
odbory	師團	odbor	師團	N;INAN;NOM;MASC;PL	N
odbory	工會	odbor	工會	N;INAN;NOM;MASC;PL	N
databázy	資料	databáz	資料	N;NOM;FEM;PL	N
databázy	資料	databáz	資料	N;NOM;FEM;PL	N
civilizácie	文明	civilizácia	文明	N;NOM;FEM;PL	N
pechoty	步兵	pechot	步兵	N;NOM;FEM;PL	N
stien	牆壁	stieň	牆壁	N;GEN;FEM;PL	N
stien	城牆	stieň	城牆	N;GEN;FEM;PL	N
stien	牆	stieň	牆	N;GEN;FEM;PL	N
jednoduchá	簡單	jednoduchý	簡單	ADJ;NOM;FEM;SG	ADJ
hmyz	昆蟲	hmyz	昆蟲	N;INAN;NOM;MASC;SG	N
hmyz	昆蟲	hmyz	昆蟲	N;INAN;NOM;MASC;SG	N
dvadsať	二十	dvadsať	二十	NUM;NOM;NEUT;SG	NUM
nákladov	費用	náklad	費用	N;INAN;GEN;MASC;PL	N
nákladov	成本	náklad	成本	N;INAN;GEN;MASC;PL	N
srsť	頭髮	srsť	頭髮	N;NOM;FEM;SG	N
srsť	髮型	srsť	髮型	N;NOM;FEM;SG	N
srsť	發	srsť	發	N;NOM;FEM;SG	N
srsť	皮草	srsť	皮草	N;NOM;FEM;SG	N
srsť	皮毛	srsť	皮毛	N;NOM;FEM;SG	N
prezývku	暱稱	prezývka	暱稱	N;ACC;FEM;SG	N
prezývku	綽號	prezývka	綽號	N;ACC;FEM;SG	N
vráti	返回	vrátiť	返回	V;PFV;IND;SG;3;POS;PRS;FIN	V
bolesti	痛	bolesť	痛	N;NOM;FEM;PL	N
bolesti	傷痛	bolesť	傷痛	N;NOM;FEM;PL	N
bolesti	疼痛	bolesť	疼痛	N;NOM;FEM;PL	N
bolesti	痛苦	bolesť	痛苦	N;NOM;FEM;PL	N
stanovisko	意見	stanovisko	意見	N;NOM;NEUT;SG	N
pečať	密封	pečať	密封	N;NOM;FEM;SG	N
pečať	印章	pečať	印章	N;NOM;FEM;SG	N
molekúl	分子	molekúť	分子	N;GEN;FEM;PL	N
jedine	只	jedine	只	ADV	ADV
nástroja	儀器	nástroj	儀器	N;INAN;GEN;MASC;SG	N
nástroja	樂器	nástroj	樂器	N;INAN;GEN;MASC;SG	N
nástroja	文書	nástroj	文書	N;INAN;GEN;MASC;SG	N
nástroja	工具	nástroj	工具	N;INAN;GEN;MASC;SG	N
techniku	技術	technik	技術	N;ACC;FEM;SG	N
techniku	技巧	technik	技巧	N;ACC;FEM;SG	N
cicavcov	哺乳	cicavec	哺乳	N;ANIM;ACC;MASC;PL	N
cicavcov	哺乳	cicavec	哺乳	N;ANIM;ACC;MASC;PL	N
public	公眾	publica	公眾	N;NOM;FEM;SG	N
príznaky	症狀	príznak	症狀	N;INAN;NOM;MASC;PL	N
príznaky	跡象	príznak	跡象	N;INAN;NOM;MASC;PL	N
príznaky	標誌	príznak	標誌	N;INAN;NOM;MASC;PL	N
patriarcha	族長	patriarcha	族長	N;ANIM;NOM;MASC;SG	N
múr	壁	múr	壁	N;INAN;NOM;MASC;SG	N
múr	牆壁	múr	牆壁	N;INAN;NOM;MASC;SG	N
múr	圍牆	múr	圍牆	N;INAN;NOM;MASC;SG	N
múr	牆	múr	牆	N;INAN;NOM;MASC;SG	N
stráže	衛兵	stráža	衛兵	N;NOM;FEM;PL	N
financie	財務	financie	財務	N;NOM;FEM;PL	N
financie	財務	financie	財務	N;NOM;FEM;PL	N
nedeľu	星期	nedeľa	星期	N;ACC;FEM;SG	N
nedeľu	週日	nedeľa	週日	N;ACC;FEM;SG	N
nedeľu	星期	nedeľa	星期	N;ACC;FEM;SG	N
nedeľu	周日	nedeľa	周日	N;ACC;FEM;SG	N
kľúč	鑰匙	kľúč	鑰匙	N;INAN;NOM;MASC;SG	N
kľúč	鍵	kľúč	鍵	N;INAN;NOM;MASC;SG	N
kľúč	關鍵	kľúč	關鍵	N;INAN;NOM;MASC;SG	N
ochorenie	病	ochorenie	病	N;NOM;NEUT;SG	N
ochorenie	疾病	ochorenie	疾病	N;NOM;NEUT;SG	N
ochorenie	病	ochorenie	病	N;NOM;NEUT;SG	N
ochorenie	疾病	ochorenie	疾病	N;NOM;NEUT;SG	N
ochorenie	病	ochorenie	病	N;NOM;NEUT;SG	N
ochorenie	疾病	ochorenie	疾病	N;NOM;NEUT;SG	N
kostolov	教會	kostol	教會	N;INAN;GEN;MASC;PL	N
kostolov	教堂	kostol	教堂	N;INAN;GEN;MASC;PL	N
ťažba	礦業	ťažba	礦業	N;NOM;FEM;SG	N
ťažba	採礦	ťažba	採礦	N;NOM;FEM;SG	N
ťažba	伐木	ťažba	伐木	N;NOM;FEM;SG	N
centrá	中心	centrá	中心	N;NOM;NEUT;PL	N
múzeá	博物	múzeum	博物	N;NOM;NEUT;PL	N
kováč	鐵匠	kováč	鐵匠	N;ANIM;NOM;MASC;SG	N
kyselín	酸	kyselina	酸	N;GEN;FEM;PL	N
rozvíjať	演化	rozvíjať	演化	V;IPFV;POS;NFIN	V
rozvíjať	進化	rozvíjať	進化	V;IPFV;POS;NFIN	V
metre	公尺	meter	公尺	N;INAN;NOM;MASC;PL	N
metre	地鐵	meter	地鐵	N;INAN;NOM;MASC;PL	N
metre	米	meter	米	N;INAN;NOM;MASC;PL	N
metre	公尺	meter	公尺	N;INAN;NOM;MASC;PL	N
frekvencia	頻率	frekvencia	頻率	N;NOM;FEM;SG	N
minútu	分鐘	minúta	分鐘	N;ACC;FEM;SG	N
dno	下方	dno	下方	N;NOM;NEUT;SG	N
dno	底	dno	底	N;NOM;NEUT;SG	N
dno	底部	dno	底部	N;NOM;NEUT;SG	N
dno	底下	dno	底下	N;NOM;NEUT;SG	N
oheň	消防	oheň	消防	N;INAN;NOM;MASC;SG	N
oheň	火	oheň	火	N;INAN;NOM;MASC;SG	N
oheň	火災	oheň	火災	N;INAN;NOM;MASC;SG	N
ložiská	軸承	ložisko	軸承	N;NOM;NEUT;PL	N
zrážky	理髮	zrážok	理髮	N;NOM;FEM;PL	N
kopca	山	kopec	山	N;INAN;GEN;MASC;SG	N
demokracia	民主	demokracia	民主	N;NOM;FEM;SG	N
slávny	著名	slávny	著名	ADJ;ANIM;NOM;MASC;SG	ADJ
turbo	渦輪	turbo	渦輪	N;INAN;NOM;MASC;SG	N
planétu	行星	planéta	行星	N;ACC;FEM;SG	N
planétu	星球	planéta	星球	N;ACC;FEM;SG	N
postupnosť	序列	postupnosť	序列	N;NOM;FEM;SG	N
postupnosť	數列	postupnosť	數列	N;NOM;FEM;SG	N
postupnosť	順序	postupnosť	順序	N;NOM;FEM;SG	N
podporovať	支援	podporovať	支援	V;IPFV;POS;NFIN	V
podporovať	鼓勵	podporovať	鼓勵	V;IPFV;POS;NFIN	V
koryto	河床	koryto	河床	N;NOM;NEUT;SG	N
modelka	模範	modelka	模範	N;NOM;FEM;SG	N
modelka	模型	modelka	模型	N;NOM;FEM;SG	N
modelka	型號	modelka	型號	N;NOM;FEM;SG	N
modelka	模特	modelka	模特	N;NOM;FEM;SG	N
vlk	狼	vlk	狼	N;ANIM;NOM;MASC;SG	N
volkswagen	大眾	volkswagen	大眾	N;NOM;FEM;SG	N
vyznamenanie	嘉獎	vyznamenanie	嘉獎	N;NOM;NEUT;SG	N
kongresu	國會	kongresa	國會	N;INAN;GEN;MASC;SG	N
kovy	金屬	kova	金屬	N;INAN;NOM;MASC;PL	N
kovy	金屬	kova	金屬	N;INAN;NOM;MASC;PL	N
hamburg	漢堡	hamburg	漢堡	N;INAN;NOM;MASC;SG	N
bydlisko	住宅	bydlisko	住宅	N;NOM;NEUT;SG	N
bydlisko	居所	bydlisko	居所	N;NOM;NEUT;SG	N
bydlisko	戶籍	bydlisko	戶籍	N;NOM;NEUT;SG	N
napísali	書寫	napísať	書寫	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
napísali	撰寫	napísať	撰寫	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
tiger	虎	tiger	虎	N;ANIM;NOM;MASC;SG	N
nadácie	地基	nadácia	地基	N;NOM;FEM;PL	N
nadácie	基金	nadácia	基金	N;NOM;FEM;PL	N
detaily	細節	detail	細節	N;INAN;NOM;MASC;PL	N
detaily	詳情	detail	詳情	N;INAN;NOM;MASC;PL	N
kolektív	集體	kolektie	集體	N;ANIM;NOM;MASC;SG	N
ľad	冰塊	ľad	冰塊	N;INAN;NOM;MASC;SG	N
ľad	冰	ľad	冰	N;INAN;NOM;MASC;SG	N
lese	樹林	les	樹林	N;INAN;ESS;MASC;SG	N
mostov	橋	most	橋	N;INAN;GEN;MASC;PL	N
rap	饒舌	rap	饒舌	N;INAN;NOM;MASC;SG	N
rap	說唱	rap	說唱	N;INAN;NOM;MASC;SG	N
odolnosť	阻力	odolnosť	阻力	N;NOM;FEM;SG	N
odolnosť	電阻	odolnosť	電阻	N;NOM;FEM;SG	N
odolnosť	韌性	odolnosť	韌性	N;NOM;FEM;SG	N
teórií	理論	teória	理論	N;GEN;FEM;PL	N
sľuby	諾言	sľub	諾言	N;INAN;NOM;MASC;PL	N
sľuby	認捐	sľub	認捐	N;INAN;NOM;MASC;PL	N
sľuby	誓言	sľub	誓言	N;INAN;NOM;MASC;PL	N
sľuby	誓詞	sľub	誓詞	N;INAN;NOM;MASC;PL	N
súčet	總和	súčet	總和	N;INAN;NOM;MASC;SG	N
umiestnenia	地點	umiestnenie	地點	N;NOM;NEUT;PL	N
umiestnenia	位置	umiestnenie	位置	N;NOM;NEUT;PL	N
umiestnenia	地點	umiestnenie	地點	N;NOM;NEUT;PL	N
formátu	格式	formát	格式	N;INAN;GEN;MASC;SG	N
formátu	形式	formát	形式	N;INAN;GEN;MASC;SG	N
formátu	格式	formát	格式	N;INAN;GEN;MASC;SG	N
záhrade	園	záhrada	園	N;DAT;FEM;SG	N
záhrade	園林	záhrada	園林	N;DAT;FEM;SG	N
záhrade	花園	záhrada	花園	N;DAT;FEM;SG	N
záhrade	園藝	záhrada	園藝	N;DAT;FEM;SG	N
záujmov	興趣	záujem	興趣	N;INAN;GEN;MASC;PL	N
záujmov	利益	záujem	利益	N;INAN;GEN;MASC;PL	N
teréne	地形	terén	地形	N;INAN;ESS;MASC;SG	N
teréne	地勢	terén	地勢	N;INAN;ESS;MASC;SG	N
zubov	牙	zub	牙	N;INAN;GEN;MASC;PL	N
zubov	牙齒	zub	牙齒	N;INAN;GEN;MASC;PL	N
case	案例	cas	案例	N;INAN;NOM;MASC;SG	N
case	個案	cas	個案	N;INAN;NOM;MASC;SG	N
case	案件	cas	案件	N;INAN;NOM;MASC;SG	N
vlakov	火車	vlak	火車	N;INAN;GEN;MASC;PL	N
vlakov	列車	vlak	列車	N;INAN;GEN;MASC;PL	N
soľ	食鹽	soľ	食鹽	N;NOM;FEM;SG	N
soľ	鹽	soľ	鹽	N;NOM;FEM;SG	N
väzba	監護	väzba	監護	N;NOM;FEM;SG	N
väzba	羈	väzba	羈	N;NOM;FEM;SG	N
väzba	鍵	väzba	鍵	N;NOM;FEM;SG	N
väzba	債券	väzba	債券	N;NOM;FEM;SG	N
tradícia	傳統	tradícia	傳統	N;NOM;FEM;SG	N
povesti	流言	povesť	流言	N;NOM;FEM;PL	N
povesti	謠言	povesť	謠言	N;NOM;FEM;PL	N
katalóg	編目	katalóg	編目	N;INAN;NOM;MASC;SG	N
rastú	成長	rastý	成長	V;IPFV;IND;PL;3;POS;PRS;FIN	V
rastú	生長	rastý	生長	V;IPFV;IND;PL;3;POS;PRS;FIN	V
sčítanie	人口	sčítanie	人口	N;NOM;NEUT;SG	N
sčítanie	普查	sčítanie	普查	N;NOM;NEUT;SG	N
výklad	口譯	výklad	口譯	N;INAN;NOM;MASC;SG	N
výzbroje	軍備	výzbroj	軍備	N;GEN;FEM;SG	N
pohľady	景點	pohľad	景點	N;INAN;NOM;MASC;PL	N
zásah	干擾	zásah	干擾	N;INAN;NOM;MASC;SG	N
chybu	錯誤	chyba	錯誤	N;ACC;FEM;SG	N
prúdov	流	prúd	流	N;INAN;GEN;MASC;PL	N
prúdov	溪流	prúd	溪流	N;INAN;GEN;MASC;PL	N
komédia	喜劇	komédium	喜劇	N;NOM;FEM;SG	N
watanabe	渡邊	watanabe	渡邊	N;ANIM;NOM;MASC;SG	N
faktor	因子	faktor	因子	N;INAN;NOM;MASC;SG	N
faktor	因數	faktor	因數	N;INAN;NOM;MASC;SG	N
presun	動	presun	動	N;INAN;NOM;MASC;SG	N
presun	搬家	presun	搬家	N;INAN;NOM;MASC;SG	N
presun	運動	presun	運動	N;INAN;NOM;MASC;SG	N
poistenie	保險	poistenie	保險	N;NOM;NEUT;SG	N
poistenie	保險	poistenie	保險	N;NOM;NEUT;SG	N
kroky	步驟	krok	步驟	N;INAN;NOM;MASC;PL	N
kroky	腳步	krok	腳步	N;INAN;NOM;MASC;PL	N
kroky	腳步	krok	腳步	N;INAN;NOM;MASC;PL	N
zmazať	刪除	zmazať	刪除	V;PFV;POS;NFIN	V
zmazať	刪去	zmazať	刪去	V;PFV;POS;NFIN	V
bohatý	豐富	bohatý	豐富	ADJ;ANIM;NOM;MASC;SG	ADJ
suchá	乾	sucho	乾	N;NOM;FEM;SG	N
svetom	世界	svet	世界	N;INAN;INS;MASC;SG	N
nahrávanie	唱片	nahrávanie	唱片	N;NOM;NEUT;SG	N
nahrávanie	紀錄	nahrávanie	紀錄	N;NOM;NEUT;SG	N
čítať	讀	čítať	讀	V;IPFV;POS;NFIN	V
čítať	讀取	čítať	讀取	V;IPFV;POS;NFIN	V
klavirista	鋼琴	klavirista	鋼琴	N;ANIM;NOM;MASC;SG	N
dutiny	腔	dutina	腔	N;NOM;FEM;PL	N
dutiny	蛀牙	dutina	蛀牙	N;NOM;FEM;PL	N
portálu	門戶	portál	門戶	N;INAN;GEN;MASC;SG	N
vyvinuli	進化	vyvinúť	進化	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
skutočné	真實	skutočný	真實	ADJ;NOM;NEUT;SG	ADJ
domény	網域	domén	網域	N;NOM;FEM;PL	N
domény	域	domén	域	N;NOM;FEM;PL	N
návštevy	遊客	návšteva	遊客	N;NOM;FEM;PL	N
návštevy	訪客	návšteva	訪客	N;NOM;FEM;PL	N
predstaviť	引入	predstaviť	引入	V;PFV;POS;NFIN	V
citát	引文	citát	引文	N;INAN;NOM;MASC;SG	N
citát	引文	citát	引文	N;INAN;NOM;MASC;SG	N
odborov	工會	odbor	工會	N;INAN;GEN;MASC;PL	N
vzduchom	空中	vzduch	空中	N;INAN;INS;MASC;SG	N
vzduchom	空降	vzduch	空降	N;INAN;INS;MASC;SG	N
licencie	執照	licencia	執照	N;NOM;FEM;PL	N
licencie	執照	licencia	執照	N;NOM;FEM;PL	N
licencie	執照	licencia	執照	N;NOM;FEM;PL	N
nákladu	貨運	náklad	貨運	N;INAN;GEN;MASC;SG	N
nákladu	貨物	náklad	貨物	N;INAN;GEN;MASC;SG	N
nákladu	貨	náklad	貨	N;INAN;GEN;MASC;SG	N
budovať	建	budovať	建	V;IPFV;POS;NFIN	V
budovať	建立	budovať	建立	V;IPFV;POS;NFIN	V
folk	民謠	folk	民謠	N;INAN;NOM;MASC;SG	N
folk	民間	folk	民間	N;INAN;NOM;MASC;SG	N
folk	民俗	folk	民俗	N;INAN;NOM;MASC;SG	N
koalície	聯盟	koalícia	聯盟	N;NOM;FEM;PL	N
koalície	聯軍	koalícia	聯軍	N;NOM;FEM;PL	N
charakteristiky	特徵	charakteristika	特徵	N;NOM;FEM;PL	N
charakteristiky	特性	charakteristika	特性	N;NOM;FEM;PL	N
charakteristiky	特點	charakteristika	特點	N;NOM;FEM;PL	N
charakteristiky	功能	charakteristika	功能	N;NOM;FEM;PL	N
charakteristiky	特色	charakteristika	特色	N;NOM;FEM;PL	N
charakteristiky	特徵	charakteristika	特徵	N;NOM;FEM;PL	N
charakteristiky	特點	charakteristika	特點	N;NOM;FEM;PL	N
mama	母后	mama	母后	N;NOM;FEM;SG	N
