lui	his	el	he	PRO;3	PRO;MASC;SG;3
efort	effort	efort	effort	N;INDF;MASC;SG	N;SG
criteriile	criteria	criteriu	criterion	N;DEF;FEM;PL	N;PL
juniori	juniors	junior	junior	N;INDF;MASC;PL	N;PL
turcilor	turks	turcă	turk	N;DEF;MASC;PL	N;PL
uciderea	killing	ucidere	killing	N;DEF;FEM;SG	N;SG
exploatarea	exploitation	exploatare	exploitation	N;DEF;FEM;SG	N;SG
academy	academy	academy	academy	N;INDF;MASC;SG	N;SG
eroi	heroes	erou	heroes	N;INDF;MASC;PL	N;PL
animalele	animals	animal	animal	N;DEF;FEM;PL	N;PL
match	match	match	match	N;INDF;MASC;SG	N;SG
institutiile	institutions	institutie	institution	N;DEF;FEM;PL	N;PL
succesorul	successor	succesor	successor	N;DEF;MASC;SG	N;SG
identificarea	identification	identificare	identification	N;DEF;FEM;SG	N;SG
scufundare	diving	scufundare	diving	N;INDF;FEM;SG	N;SG
scufundare	dive	scufundare	dive	N;INDF;FEM;SG	N;SG
inginerie	engineering	inginerie	engineering	N;INDF;FEM;SG	N;SG
picioarele	feet	picior	foot	N;DEF;FEM;PL	N;PL
picioarele	legs	picior	leg	N;DEF;FEM;PL	N;PL
cross	cross	cross	cross	N;INDF;MASC;SG	N;SG
suficiente	sufficient	suficient	sufficient	ADJ;INDF;FEM;PL	ADJ
colonii	colonies	colonie	colony	N;INDF;FEM;PL	N;PL
restaurare	restoration	restaurare	restoration	N;INDF;FEM;SG	N;SG
reprezentarea	representation	reprezentare	representation	N;DEF;FEM;SG	N;SG
tren	train	tren	train	N;INDF;MASC;SG	N;SG
alimente	foods	aliment	food	N;INDF;FEM;PL	N;PL
ceara	wax	ceară	wax	N;DEF;FEM;SG	N;SG
ceara	wax	ceară	wax	N;DEF;FEM;SG	N;SG
clima	climate	climă	climate	N;DEF;FEM;SG	N;SG
clima	climate	climă	climate	N;DEF;FEM;SG	N;SG
ucrainean	ukrainian	ucrainean	ukrainian	ADJ;INDF;MASC;SG	ADJ
strazi	streets	strad	street	N;INDF;FEM;PL	N;PL
strazi	streets	strad	street	N;INDF;FEM;PL	N;PL
portar	doorman	portar	doorman	N;INDF;MASC;SG	N;SG
portar	goalkeeper	portar	goalkeeper	N;INDF;MASC;SG	N;SG
portar	goalie	portar	goalie	N;INDF;MASC;SG	N;SG
austriece	austrian	austriac	austrian	ADJ;INDF;FEM;PL	ADJ
nominalizare	nomination	nominalizare	nomination	N;INDF;FEM;SG	N;SG
simboluri	symbols	simbol	symbol	N;INDF;FEM;PL	N;PL
antrenorul	coach	antrenor	coach	N;DEF;MASC;SG	N;SG
obiectele	objects	obiect	object	N;DEF;FEM;PL	N;PL
solist	soloist	solist	soloist	N;INDF;MASC;SG	N;SG
origini	origins	origine	origin	N;INDF;FEM;PL	N;PL
exploatare	exploitation	exploatare	exploitation	N;INDF;FEM;SG	N;SG
ziduri	walls	zid	wall	N;INDF;FEM;PL	N;PL
suflet	soul	suflet	soul	N;INDF;MASC;SG	N;SG
retragere	retreat	retragere	retreat	N;INDF;FEM;SG	N;SG
retragere	withdrawal	retragere	withdrawal	N;INDF;FEM;SG	N;SG
programare	programming	programare	programming	N;INDF;FEM;SG	N;SG
programare	appointment	programare	appointment	N;INDF;FEM;SG	N;SG
folk	folk	folk	folk	N;INDF;MASC;SG	N;SG
legale	legal	legal	legal	ADJ;INDF;FEM;PL	ADJ
organism	body	organism	body	N;INDF;MASC;SG	N;SG
organism	organism	organism	organism	N;INDF;MASC;SG	N;SG
deces	death	deces	death	N;INDF;MASC;SG	N;SG
capete	heads	cap	head	N;INDF;FEM;PL	N;PL
spiritual	witty	spiritual	witty	ADJ;INDF;MASC;SG	ADJ
spiritual	spiritual	spiritual	spiritual	ADJ;INDF;MASC;SG	ADJ
automobile	automobiles	automobil	automobile	N;INDF;FEM;PL	N;PL
moda	fashion	moda	fashion	N;DEF;FEM;SG	N;SG
moda	fashion	moda	fashion	N;DEF;FEM;SG	N;SG
utricularia	utricularia	utricularie	utricularia	N;DEF;FEM;SG	N;SG
viu	alive	viu	alive	ADJ;INDF;MASC;SG	ADJ
ramase	remaining	ramas	remain	V;IND;SG;3;PST;FIN	V;V.MSDR
orientare	guidance	orientare	guidance	N;INDF;FEM;SG	N;SG
orientare	orientation	orientare	orientation	N;INDF;FEM;SG	N;SG
cazurile	cases	caz	case	N;DEF;FEM;PL	N;PL
arhiepiscopul	archbishop	arhiepiscop	archbishop	N;DEF;MASC;SG	N;SG
caine	dog	caină	dog	N;INDF;MASC;SG	N;SG
caine	dog	caină	dog	N;INDF;MASC;SG	N;SG
trecutul	past	trecut	past	N;DEF;MASC;SG	N;SG
votul	voting	vot	voting	N;DEF;MASC;SG	N;SG
categoriile	categories	categorie	category	N;DEF;FEM;PL	N;PL
fiii	sons	fiu	son	N;DEF;MASC;PL	N;PL
interese	interests	interes	interest	N;INDF;FEM;PL	N;PL
corpuri	bodies	corp	body	N;INDF;FEM;PL	N;PL
succesor	successor	succesor	successor	N;INDF;MASC;SG	N;SG
garda	guard	gardă	guard	N;DEF;FEM;SG	N;SG
garda	garda	gardă	garda	N;DEF;FEM;SG	N;SG
figuri	figures	figură	figure	N;INDF;FEM;PL	N;PL
ceramica	pottery	ceramică	pottery	N;DEF;FEM;SG	N;SG
ceramica	pottery	ceramică	pottery	N;DEF;FEM;SG	N;SG
anexarea	annexation	anexare	annexation	N;DEF;FEM;SG	N;SG
sound	sound	sound	sound	N;INDF;MASC;SG	N;SG
cinstea	honesty	cinstea	honesty	N;DEF;FEM;SG	N;SG
cupru	copper	cupru	copper	N;INDF;MASC;SG	N;SG
continentala	continental	continental	continental	ADJ;DEF;FEM;SG	ADJ
suprafete	surfaces	suprafet	surface	N;INDF;FEM;PL	N;PL
suprafete	surfaces	suprafet	surface	N;INDF;FEM;PL	N;PL
directe	direct	direct	direct	ADJ;INDF;FEM;PL	ADJ
cimitir	cemetery	cimitir	cemetery	N;INDF;MASC;SG	N;SG
cimitir	graveyard	cimitir	graveyard	N;INDF;MASC;SG	N;SG
situri	sites	situr	site	N;INDF;FEM;PL	N;PL
interval	range	interval	range	N;INDF;MASC;SG	N;SG
interval	interval	interval	interval	N;INDF;MASC;SG	N;SG
picior	foot	picior	foot	N;INDF;MASC;SG	N;SG
picior	leg	picior	leg	N;INDF;MASC;SG	N;SG
considerabil	considerably	considerabil	considerably	ADV	ADV
explicit	explicitly	explicit	explicitly	ADV	ADV
drama	drama	dramă	drama	N;DEF;FEM;SG	N;SG
drama	drama	dramă	drama	N;DEF;FEM;SG	N;SG
regulat	regularly	regulat	regularly	ADV	ADV
ghost	ghost	ghost	ghost	N;INDF;MASC;SG	N;SG
profit	profit	profit	profit	N;INDF;MASC;SG	N;SG
triburi	tribes	trib	tribe	N;INDF;FEM;PL	N;PL
editorial	editorial	editorial	editorial	N;INDF;MASC;SG	N;SG
republici	republics	republică	republic	N;INDF;FEM;PL	N;PL
respect	respect	respect	respect	N;INDF;MASC;SG	N;SG
sper	hope	spera	hope	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN
inchisoarea	jail	inchisoare	jail	N;DEF;FEM;SG	N;SG
inchisoarea	prison	inchisoare	prison	N;DEF;FEM;SG	N;SG
inchisoarea	prison	inchisoare	prison	N;DEF;FEM;SG	N;SG
dealurile	hills	deal	hill	N;DEF;FEM;PL	N;PL
descrise	described	descrie	describe	V;IND;SG;3;PST;FIN	V;PST;V.PTCP
fabrici	factories	fabrică	factory	N;INDF;FEM;PL	N;PL
drosera	drosera	drosera	drosera	N;DEF;FEM;SG	N;SG
robot	robot	robot	robot	N;INDF;MASC;SG	N;SG
principatul	principality	principat	principality	N;DEF;MASC;SG	N;SG
platforma	platform	platformă	platform	N;DEF;FEM;SG	N;SG
platforma	platform	platformă	platform	N;DEF;FEM;SG	N;SG
consens	consensus	consens	consensus	N;INDF;MASC;SG	N;SG
statii	stations	stat	station	N;INDF;FEM;PL	N;PL
statii	stations	stat	station	N;INDF;FEM;PL	N;PL
ambasador	ambassador	ambasador	ambassador	N;INDF;MASC;SG	N;SG
multimea	crowd	multime	crowd	N;DEF;FEM;SG	N;SG
absoluta	absolute	absolut	absolute	ADJ;DEF;FEM;SG	ADJ
clasificarea	classification	clasificare	classification	N;DEF;FEM;SG	N;SG
reactii	reactions	reactie	reaction	N;INDF;FEM;PL	N;PL
reactii	reactions	reactie	reaction	N;INDF;FEM;PL	N;PL
semnificativa	significant	semnificativ	significant	ADJ;DEF;FEM;SG	ADJ
discurs	speech	discurs	speech	N;INDF;MASC;SG	N;SG
materialele	materials	material	material	N;DEF;FEM;PL	N;PL
prietenie	friendship	prietenie	friendship	N;INDF;FEM;SG	N;SG
calugari	monks	calugar	monk	N;INDF;MASC;PL	N;PL
echilibru	balance	echilibru	balance	N;INDF;MASC;SG	N;SG
arbori	trees	arbor	tree	N;INDF;MASC;PL	N;PL
incinta	enclosure	incintă	enclosure	N;DEF;FEM;SG	N;SG
incinta	enclosure	incintă	enclosure	N;DEF;FEM;SG	N;SG
magnetic	magnetic	magnetic	magnetic	ADJ;INDF;MASC;SG	ADJ
tablou	painting	tablou	painting	N;INDF;MASC;SG	N;SG
inchise	closed	inchide	close	V;IND;SG;3;PST;FIN	V;PST;V.PTCP
dificila	difficult	dificila	difficult	ADJ;DEF;FEM;SG	ADJ
tehnologii	technologies	tehnologie	technology	N;INDF;FEM;PL	N;PL
anuale	annual	anual	annual	ADJ;INDF;FEM;PL	ADJ
juridic	legal	juridic	legal	ADJ;INDF;MASC;SG	ADJ
fantana	fountain	fantana	fountain	N;DEF;FEM;SG	N;SG
fantana	fountain	fantana	fountain	N;DEF;FEM;SG	N;SG
fantana	fountain	fantana	fountain	N;DEF;FEM;SG	N;SG
diferente	differences	diferent	difference	N;INDF;FEM;PL	N;PL
diferente	differences	diferent	difference	N;INDF;FEM;PL	N;PL
mars	marching	mars	march	N;INDF;MASC;SG	N;SG
contemporan	contemporary	contemporan	contemporary	ADJ;INDF;MASC;SG	ADJ
navy	navy	navy	navy	N;INDF;MASC;SG	N;SG
flotei	fleet	flotă	fleet	N;DEF;FEM;SG	N;SG
deceniu	decade	deceniu	decade	N;INDF;MASC;SG	N;SG
substanta	substance	substantă	substance	N;DEF;FEM;SG	N;SG
substanta	substance	substantă	substance	N;DEF;FEM;SG	N;SG
interesele	interests	interes	interest	N;DEF;FEM;PL	N;PL
biografia	bio	biografie	bio	N;DEF;FEM;SG	N;SG
biografia	biography	biografie	biography	N;DEF;FEM;SG	N;SG
copilaria	childhood	copilarie	childhood	N;DEF;FEM;SG	N;SG
copilaria	childhood	copilarie	childhood	N;DEF;FEM;SG	N;SG
lant	chain	lant	chain	N;INDF;MASC;SG	N;SG
lant	chain	lant	chain	N;INDF;MASC;SG	N;SG
poem	poem	poem	poem	N;INDF;MASC;SG	N;SG
greseala	mistake	greseală	mistake	N;DEF;FEM;SG	N;SG
greseala	mistake	greseală	mistake	N;DEF;FEM;SG	N;SG
cetati	strongholds	cetat	stronghold	N;INDF;FEM;PL	N;PL
elementul	element	element	element	N;DEF;MASC;SG	N;SG
tabelul	table	tabel	table	N;DEF;MASC;SG	N;SG
zapada	snow	zapadă	snow	N;DEF;FEM;SG	N;SG
zapada	snow	zapadă	snow	N;DEF;FEM;SG	N;SG
zapada	snow	zapadă	snow	N;DEF;FEM;SG	N;SG
transfer	transfer	transfer	transfer	N;INDF;MASC;SG	N;SG
vecinatatea	vicinity	vecinatate	vicinity	N;DEF;FEM;SG	N;SG
muzicieni	musicians	muzician	musician	N;INDF;MASC;PL	N;PL
asociatii	associations	asociat	association	N;INDF;FEM;PL	N;PL
asociatii	associations	asociat	association	N;INDF;FEM;PL	N;PL
propuneri	proposals	propunere	proposal	N;INDF;FEM;PL	N;PL
numarat	counted	numarat	count	V;MASC;SG;V.PTCP	V;PST;V.PTCP
numarat	counted	numarat	count	V;MASC;SG;V.PTCP	V;PST;V.PTCP
util	useful	util	useful	ADJ;INDF;MASC;SG	ADJ
util	helpful	util	helpful	ADJ;INDF;MASC;SG	ADJ
etaj	floor	etaj	floor	N;INDF;MASC;SG	N;SG
criticilor	critics	critică	critic	N;DEF;MASC;PL	N;PL
managementul	management	management	management	N;DEF;MASC;SG	N;SG
gene	eyelashes	geană	eyelash	N;INDF;FEM;PL	N;PL
ipoteza	hypothesis	ipoteză	hypothesis	N;DEF;FEM;SG	N;SG
ipoteza	hypothesis	ipoteză	hypothesis	N;DEF;FEM;SG	N;SG
aventurile	adventures	avent	adventure	N;DEF;FEM;PL	N;PL
intrebare	question	intrebare	question	N;INDF;FEM;SG	N;SG
intrebare	question	intrebare	question	N;INDF;FEM;SG	N;SG
calculatoare	computers	calculator	computer	N;INDF;FEM;PL	N;PL
diametrul	diameter	diametru	diameter	N;DEF;MASC;SG	N;SG
blood	blood	blood	blood	N;INDF;MASC;SG	N;SG
monumentele	monuments	monument	monument	N;DEF;FEM;PL	N;PL
dana	berth	dana	berth	N;DEF;FEM;SG	N;SG
legislative	legislative	legislativ	legislative	ADJ;INDF;FEM;PL	ADJ
slaba	weak	slab	weak	ADJ;DEF;FEM;SG	ADJ
slaba	weak	slab	weak	ADJ;DEF;FEM;SG	ADJ
pat	bed	pat	bed	N;INDF;MASC;SG	N;SG
grecii	greeks	grec	greek	N;DEF;MASC;PL	N;PL
paralele	parallel	paralel	parallel	ADJ;INDF;FEM;PL	ADJ
elev	pupil	elev	pupil	N;INDF;MASC;SG	N;SG
elev	student	elev	student	N;INDF;MASC;SG	N;SG
nervos	nervous	nervos	nervous	ADJ;INDF;MASC;SG	ADJ
mancare	food	mancare	food	N;INDF;FEM;SG	N;SG
mancare	food	mancare	food	N;INDF;FEM;SG	N;SG
campanii	campaigns	campanie	campaign	N;INDF;FEM;PL	N;PL
federale	federal	federal	federal	ADJ;INDF;FEM;PL	ADJ
realizare	realization	realizare	realization	N;INDF;FEM;SG	N;SG
realizare	achievement	realizare	achievement	N;INDF;FEM;SG	N;SG
serveste	serves	servesta	serve	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
serveste	serves	servesta	serve	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
finante	finance	finante	finance	N;INDF;FEM;SG	N;SG
finante	finance	finante	finance	N;INDF;FEM;SG	N;SG
finante	finance	finante	finance	N;INDF;FEM;SG	N;SG
ban	ban	ban	ban	N;INDF;MASC;SG	N;SG
planete	planets	planetă	planet	N;INDF;FEM;PL	N;PL
blog	blog	blog	blog	N;INDF;MASC;SG	N;SG
continent	mainland	continent	mainland	N;INDF;MASC;SG	N;SG
continent	continent	continent	continent	N;INDF;MASC;SG	N;SG
secretarul	secretary	secretar	secretary	N;DEF;MASC;SG	N;SG
autorii	authors	autor	author	N;DEF;MASC;PL	N;PL
muzee	museums	muzeu	museum	N;INDF;FEM;PL	N;PL
partiala	partial	partial	partial	ADJ;DEF;FEM;SG	ADJ
partiala	partial	partial	partial	ADJ;DEF;FEM;SG	ADJ
fragment	fragment	fragment	fragment	N;INDF;MASC;SG	N;SG
fragment	snippet	fragment	snippet	N;INDF;MASC;SG	N;SG
densitatea	density	densitate	density	N;DEF;FEM;SG	N;SG
botez	baptism	botez	baptism	N;INDF;MASC;SG	N;SG
botez	christening	botez	christen	N;INDF;MASC;SG	N;SG
soul	soul	sou	soul	N;INDF;MASC;SG	N;SG
coarde	strings	coardă	string	N;INDF;FEM;PL	N;PL
coarde	chords	coardă	chord	N;INDF;FEM;PL	N;PL
participare	participation	participare	participation	N;INDF;FEM;SG	N;SG
utile	useful	util	useful	ADJ;INDF;FEM;PL	ADJ
obiectivele	objectives	obiectiv	objective	N;DEF;FEM;PL	N;PL
obiectivele	goals	obiectiv	goal	N;DEF;FEM;PL	N;PL
batalii	battles	batalie	battle	N;INDF;FEM;PL	N;PL
colonie	colony	colonie	colony	N;INDF;FEM;SG	N;SG
rea	bad	rău	bad	ADJ;INDF;FEM;SG	ADJ
pereche	pair	pereche	pair	N;INDF;FEM;SG	N;SG
calatorit	travelled	calatori	travel	V;MASC;SG;V.PTCP	V;PST;FIN
calatorit	traveled	calatori	travel	V;MASC;SG;V.PTCP	V;IND;PST;FIN
calatorit	traveled	calatori	travel	V;MASC;SG;V.PTCP	V;IND;PST;FIN
vechime	seniority	vechime	seniority	N;INDF;FEM;SG	N;SG
disparitia	disappearance	disparitie	disappearance	N;DEF;FEM;SG	N;SG
disparitia	disappearance	disparitie	disappearance	N;DEF;FEM;SG	N;SG
cifre	digits	cifră	digit	N;INDF;FEM;PL	N;PL
cifre	figures	cifră	figure	N;INDF;FEM;PL	N;PL
fiinte	beings	fiinte	being	N;INDF;FEM;PL	N;PL
fiinte	beings	fiinte	being	N;INDF;FEM;PL	N;PL
implicate	involved	implicat	involved	ADJ;INDF;FEM;PL	ADJ
brazilian	brazilian	brazilian	brazilian	ADJ;INDF;MASC;SG	ADJ
florile	flowers	floare	flower	N;DEF;FEM;PL	N;PL
notiunea	notion	notiune	notion	N;DEF;FEM;SG	N;SG
field	field	field	field	N;INDF;MASC;SG	N;SG
executarea	execution	executare	execution	N;DEF;FEM;SG	N;SG
iesire	output	iesire	output	N;INDF;FEM;SG	N;SG
iesire	exit	iesire	exit	N;INDF;FEM;SG	N;SG
iesire	output	iesire	output	N;INDF;FEM;SG	N;SG
iesire	exit	iesire	exit	N;INDF;FEM;SG	N;SG
iesire	exit	iesire	exit	N;INDF;FEM;SG	N;SG
legende	legends	legendă	legend	N;INDF;FEM;PL	N;PL
desfasurarea	deployment	desfasurare	deployment	N;DEF;FEM;SG	N;SG
accent	accent	accent	accent	N;INDF;MASC;SG	N;SG
alcool	alcohol	alcool	alcohol	N;INDF;MASC;SG	N;SG
remarcabile	remarkable	remarcabil	remarkable	ADJ;INDF;FEM;PL	ADJ
slave	slavic	slav	slavic	ADJ;INDF;FEM;PL	ADJ
moduri	ways	mod	way	N;INDF;FEM;PL	N;PL
moduri	modes	mod	mode	N;INDF;FEM;PL	N;PL
academic	academic	academic	academic	ADJ;INDF;MASC;SG	ADJ
prelucrare	processing	prelucrare	processing	N;INDF;FEM;SG	N;SG
nobil	noble	nobil	noble	ADJ;INDF;MASC;SG	ADJ
conducatorii	rulers	conducatoriu	ruler	N;DEF;MASC;PL	N;PL
descoperiri	discoveries	descoperire	discovery	N;INDF;FEM;PL	N;PL
fundal	background	fundal	background	N;INDF;MASC;SG	N;SG
calificare	qualification	calificare	qualification	N;INDF;FEM;SG	N;SG
organele	organs	organ	organ	N;DEF;FEM;PL	N;PL
popoare	peoples	popor	people	N;INDF;FEM;PL	N;PL
fisiere	files	fisier	file	N;INDF;FEM;PL	N;PL
fisiere	files	fisier	file	N;INDF;FEM;PL	N;PL
programele	programs	program	program	N;DEF;FEM;PL	N;PL
greseli	mistakes	greseală	mistake	N;INDF;FEM;PL	N;PL
greseli	mistakes	greseală	mistake	N;INDF;FEM;PL	N;PL
autonomie	autonomy	autonomie	autonomy	N;INDF;FEM;SG	N;SG
caini	dogs	cain	dog	N;INDF;MASC;PL	N;PL
caini	dogs	cain	dog	N;INDF;MASC;PL	N;PL
pin	pin	pin	pin	N;INDF;MASC;SG	N;SG
predominant	predominantly	predominant	predominantly	ADV	ADV
reparatii	repairs	reparat	repair	N;INDF;FEM;PL	N;PL
reparatii	repairs	reparat	repair	N;INDF;FEM;PL	N;PL
piciorul	leg	picior	leg	N;DEF;MASC;SG	N;SG
administratori	administrators	administrator	administrator	N;INDF;MASC;PL	N;PL
administratori	admins	administrator	admin	N;INDF;MASC;PL	N;PL
groaza	horror	groază	horror	N;DEF;FEM;SG	N;SG
groaza	dread	groază	dread	N;DEF;FEM;SG	N;SG
groaza	horror	groază	horror	N;DEF;FEM;SG	N;SG
opinie	opinion	opinie	opinion	N;INDF;FEM;SG	N;SG
contrast	contrast	contrast	contrast	N;INDF;MASC;SG	N;SG
asasinarea	assassination	asasinare	assassination	N;DEF;FEM;SG	N;SG
server	server	server	server	N;INDF;MASC;SG	N;SG
aerul	air	aer	air	N;DEF;MASC;SG	N;SG
globul	globe	glob	globe	N;DEF;MASC;SG	N;SG
lideri	leaders	lider	leader	N;INDF;MASC;PL	N;PL
lux	luxury	lux	luxury	N;INDF;MASC;SG	N;SG
ceremonia	ceremony	ceremonie	ceremony	N;DEF;FEM;SG	N;SG
extern	external	extern	external	ADJ;INDF;MASC;SG	ADJ
arii	arias	arie	arias	N;INDF;FEM;PL	N;PL
arii	areas	arie	area	N;INDF;FEM;PL	N;PL
lumi	worlds	lume	world	N;INDF;FEM;PL	N;PL
dezvaluie	reveals	dezvalui	reveal	V;IND;3;PRS;FIN	V;IND;SG;3;PRS;FIN
virtual	virtual	virtual	virtual	ADJ;INDF;MASC;SG	ADJ
intelegerea	understanding	intelegere	understanding	N;DEF;FEM;SG	N;SG
echipajul	crew	echipaj	crew	N;DEF;MASC;SG	N;SG
dispozitive	devices	dispozitiv	device	N;INDF;FEM;PL	N;PL
riscul	risk	risc	risk	N;DEF;MASC;SG	N;SG
nunta	wedding	nunta	wedding	N;DEF;FEM;SG	N;SG
nunta	wedding	nunta	wedding	N;DEF;FEM;SG	N;SG
protest	protest	protest	protest	N;INDF;MASC;SG	N;SG
minte	mind	minte	mind	N;INDF;FEM;SG	N;SG
contractul	contract	contract	contract	N;DEF;MASC;SG	N;SG
electoral	electoral	electoral	electoral	ADJ;INDF;MASC;SG	ADJ
agentii	agents	agent	agent	N;DEF;MASC;PL	N;PL
agentii	agencies	agent	agency	N;DEF;MASC;PL	N;PL
agentii	agents	agent	agent	N;DEF;MASC;PL	N;PL
agentii	agencies	agent	agency	N;DEF;MASC;PL	N;PL
frecventa	frequency	frecventa	frequency	N;DEF;FEM;SG	N;SG
frecventa	frequency	frecventa	frequency	N;DEF;FEM;SG	N;SG
ochiul	eye	ochi	eye	N;DEF;MASC;SG	N;SG
colonia	colony	colonie	colony	N;DEF;FEM;SG	N;SG
recomanda	recommend	recomanda	recommend	V;IND;SG;3;IPFV;FIN	V;IND;FIN
recomanda	recommend	recomanda	recommend	V;IND;SG;3;IPFV;FIN	V;IND;FIN
agenti	agents	agent	agent	N;INDF;MASC;PL	N;PL
agenti	agents	agent	agent	N;INDF;MASC;PL	N;PL
adoptarea	adoption	adoptare	adoption	N;DEF;FEM;SG	N;SG
suprema	supreme	suprem	supreme	ADJ;DEF;FEM;SG	ADJ
suprema	supreme	suprem	supreme	ADJ;DEF;FEM;SG	ADJ
exprimare	expression	exprimare	expression	N;INDF;FEM;SG	N;SG
concentrare	concentration	concentrare	concentration	N;INDF;FEM;SG	N;SG
harti	maps	harti	map	N;INDF;FEM;PL	N;PL
harti	maps	harti	map	N;INDF;FEM;PL	N;PL
fabricarea	manufacture	fabricare	manufacture	N;DEF;FEM;SG	N;SG
fabricarea	manufacturing	fabricare	manufacturing	N;DEF;FEM;SG	N;SG
grupurile	groups	grup	group	N;DEF;FEM;PL	N;PL
absenta	absence	absenta	absence	N;DEF;FEM;SG	N;SG
absenta	absence	absenta	absence	N;DEF;FEM;SG	N;SG
sarbatori	holidays	sarbator	holiday	N;INDF;FEM;PL	N;PL
sarbatori	holidays	sarbator	holiday	N;INDF;FEM;PL	N;PL
arheologie	archeology	arheologie	archeology	N;INDF;FEM;SG	N;SG
arheologie	archaeology	arheologie	archaeology	N;INDF;FEM;SG	N;SG
baile	bathrooms	bail	bathroom	N;DEF;FEM;PL	N;PL
baile	baths	bail	bath	N;DEF;FEM;PL	N;PL
bord	board	bord	board	N;INDF;MASC;SG	N;SG
armele	weapons	armă	weapon	N;DEF;FEM;PL	N;PL
armele	guns	armă	gun	N;DEF;FEM;PL	N;PL
prizonier	prisoner	prizonier	prisoner	N;INDF;MASC;SG	N;SG
tribunalul	tribunal	tribunal	tribunal	N;DEF;MASC;SG	N;SG
leu	lion	leu	lion	N;INDF;MASC;SG	N;SG
producatorul	manufacturer	producator	manufacturer	N;DEF;MASC;SG	N;SG
desfasurare	deployment	desfasurare	deployment	N;INDF;FEM;SG	N;SG
capitol	chapter	capitol	chapter	N;INDF;MASC;SG	N;SG
renumit	renowned	renumit	renowned	ADJ;INDF;MASC;SG	ADJ
orele	hours	oră	hour	N;DEF;FEM;PL	N;PL
tabla	blackboard	tabla	blackboard	N;DEF;FEM;SG	N;SG
tabla	board	tabla	board	N;DEF;FEM;SG	N;SG
tabla	blackboard	tabla	blackboard	N;DEF;FEM;SG	N;SG
metodele	methods	metodă	method	N;DEF;FEM;PL	N;PL
compozitorul	composer	compozitor	composer	N;DEF;MASC;SG	N;SG
blindate	armored	blinda	armored	ADJ;INDF;FEM;PL	ADJ
blindate	armoured	blinda	armoured	ADJ;INDF;FEM;PL	ADJ
teorema	theorem	teoremă	theorem	N;DEF;FEM;SG	N;SG
proceselor	processes	proces	process	N;DEF;FEM;PL	N;PL
parul	hair	par	hair	N;DEF;MASC;SG	N;SG
parul	hair	par	hair	N;DEF;MASC;SG	N;SG
universale	universal	universal	universal	ADJ;INDF;FEM;PL	ADJ
poduri	bridges	pod	bridge	N;INDF;FEM;PL	N;PL
provizoriu	provisionally	provizoriu	provisionally	ADV	ADV
normale	normal	normal	normal	ADJ;INDF;FEM;PL	ADJ
templu	temple	templu	temple	N;INDF;MASC;SG	N;SG
consumul	consumption	consum	consumption	N;DEF;MASC;SG	N;SG
pcr	pcr	pcr	pcr	N	N;SG
religii	religions	religie	religion	N;INDF;FEM;PL	N;PL
blocuri	blocks	bloc	block	N;INDF;FEM;PL	N;PL
suburbie	suburb	suburbie	suburb	N;INDF;FEM;SG	N;SG
suburbie	suburbia	suburbie	suburbia	N;INDF;FEM;SG	N;SG
proprietarul	owner	proprietar	owner	N;DEF;MASC;SG	N;SG
nobili	nobles	nobil	noble	N;INDF;MASC;PL	N;PL
talent	talent	talent	talent	N;INDF;MASC;SG	N;SG
cultul	cult	cult	cult	N;DEF;MASC;SG	N;SG
grammy	grammy	grammy	grammy	N;INDF;MASC;SG	N;SG
astronomie	astronomy	astronomie	astronomy	N;INDF;FEM;SG	N;SG
metalice	metallic	metalic	metallic	ADJ;INDF;FEM;PL	ADJ
feminina	feminine	feminină	feminine	ADJ;DEF;FEM;SG	ADJ
feminina	feminine	feminină	feminine	ADJ;DEF;FEM;SG	ADJ
placi	plates	plac	plate	N;INDF;FEM;PL	N;PL
placi	tiles	plac	tile	N;INDF;FEM;PL	N;PL
placi	boards	plac	board	N;INDF;FEM;PL	N;PL
placi	plates	plac	plate	N;INDF;FEM;PL	N;PL
psihologie	psychology	psihologie	psychology	N;INDF;FEM;SG	N;SG
creator	creator	creator	creator	N;INDF;MASC;SG	N;SG
circuit	circuit	circuit	circuit	N;INDF;MASC;SG	N;SG
neutru	neutral	neutru	neutral	ADJ;INDF;MASC;SG	ADJ
topografice	topographical	topografic	topographical	ADJ;INDF;FEM;PL	ADJ
telefon	phone	telefon	phone	N;INDF;MASC;SG	N;SG
telefon	telephone	telefon	telephone	N;INDF;MASC;SG	N;SG
trepte	footsteps	treaptă	footstep	N;INDF;FEM;PL	N;PL
trepte	steps	treaptă	step	N;INDF;FEM;PL	N;PL
conservarea	conservation	conservare	conservation	N;DEF;FEM;SG	N;SG
conservarea	preservation	conservare	preservation	N;DEF;FEM;SG	N;SG
progresul	progress	progres	progress	N;DEF;MASC;SG	N;SG
ciclu	cycle	ciclu	cycle	N;INDF;MASC;SG	N;SG
reforme	reforms	reformă	reform	N;INDF;FEM;PL	N;PL
arhivele	archives	arhivă	archive	N;DEF;FEM;PL	N;PL
metrou	subway	metrou	subway	N;INDF;MASC;SG	N;SG
vicar	vicar	vicar	vicar	N;INDF;MASC;SG	N;SG
prelucrarea	processing	prelucrare	processing	N;DEF;FEM;SG	N;SG
