категория	類別	категория	類別	N;INDF;FEM;SG	N
разум	感	разум	感	N;INDF;MASC;SG	N
забранени	禁止	забраня	禁止	V;PFV;INDF;PL;V.PTCP;PASS	V
забранени	違禁	забраня	違禁	V;PFV;INDF;PL;V.PTCP;PASS	V
забранени	禁止	забраня	禁止	V;PFV;INDF;PL;V.PTCP;PASS	V
бокса	拳擊	бокса	拳擊	N;DEF;MASC;SG	N
съседи	鄰	съсед	鄰	N;INDF;MASC;PL	N
съседи	鄰居	съсед	鄰居	N;INDF;MASC;PL	N
съседи	鄰國	съсед	鄰國	N;INDF;MASC;PL	N
съседи	鄰居	съсед	鄰居	N;INDF;MASC;PL	N
въртене	紡	въртене	紡	N;INDF;NEUT;SG	N
въртене	支點	въртене	支點	N;INDF;NEUT;SG	N
въртене	輪值	въртене	輪值	N;INDF;NEUT;SG	N
атоми	原子	атом	原子	N;INDF;MASC;PL	N
облак	雲	облак	雲	N;INDF;MASC;SG	N
облак	雲端	облак	雲端	N;INDF;MASC;SG	N
съмнения	疑問	съмнение	疑問	N;INDF;NEUT;PL	N
продължения	續集	продължение	續集	N;INDF;NEUT;PL	N
легендите	傳奇	легенд	傳奇	N;DEF;MASC;PL	N
синоним	同義	синоним	同義	N;INDF;MASC;SG	N
синоним	同義	синоним	同義	N;INDF;MASC;SG	N
синоним	同義	синоним	同義	N;INDF;MASC;SG	N
мрамор	彈珠	мрамор	彈珠	N;INDF;MASC;SG	N
водопад	瀑布	водопад	瀑布	N;INDF;MASC;SG	N
часовник	鐘	часовник	鐘	N;INDF;MASC;SG	N
часовник	時鐘	часовник	時鐘	N;INDF;MASC;SG	N
икономисти	經濟	икономист	經濟	N;INDF;MASC;PL	N
тезата	命題	теза	命題	N;DEF;FEM;SG	N
тезата	論文	теза	論文	N;DEF;FEM;SG	N
послание	留言	послание	留言	N;INDF;NEUT;SG	N
послание	訊息	послание	訊息	N;INDF;NEUT;SG	N
послание	信件	послание	信件	N;INDF;NEUT;SG	N
пясък	沙子	пясък	沙子	N;INDF;MASC;SG	N
пясък	砂	пясък	砂	N;INDF;MASC;SG	N
пясък	金砂	пясък	金砂	N;INDF;MASC;SG	N
вселена	宇宙	вселя	宇宙	N;INDF;FEM;SG	N
споразумения	協定	споразумение	協定	N;INDF;NEUT;PL	N
устав	章程	устав	章程	N;INDF;MASC;SG	N
устав	法規	устав	法規	N;INDF;MASC;SG	N
устав	規約	устав	規約	N;INDF;MASC;SG	N
гимнастика	體操	гимнастика	體操	N;INDF;FEM;SG	N
предградие	郊區	предградие	郊區	N;INDF;NEUT;SG	N
предградие	郊區	предградие	郊區	N;INDF;NEUT;SG	N
тенденции	趨勢	тенденция	趨勢	N;INDF;FEM;PL	N
въглероден	碳	въглероден	碳	N;INDF;MASC;SG	N
въглероден	炭	въглероден	炭	N;INDF;MASC;SG	N
пано	鑲	пано	鑲	N;INDF;NEUT;SG	N
уникални	獨特	уникален	獨特	ADJ;INDF;PL	ADJ
уникални	獨一	уникален	獨一	ADJ;INDF;PL	ADJ
осветена	點燃	осветя	點燃	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
логото	標誌	лого	標誌	N;DEF;NEUT;SG	N
логото	標識	лого	標識	N;DEF;NEUT;SG	N
унищожаване	毀滅	унищожаване	毀滅	N;INDF;NEUT;SG	N
унищожаване	毀滅	унищожаване	毀滅	N;INDF;NEUT;SG	N
консултант	顧問	консултант	顧問	N;INDF;MASC;SG	N
познание	知識	познание	知識	N;INDF;NEUT;SG	N
скулптури	雕塑	скулптура	雕塑	N;INDF;FEM;PL	N
скулптури	雕塑	скулптура	雕塑	N;INDF;FEM;PL	N
офанзива	攻勢	офанзива	攻勢	N;INDF;FEM;SG	N
баскетбол	籃球	баскетбол	籃球	N;INDF;MASC;SG	N
уникална	獨特	уникален	獨特	ADJ;INDF;FEM;SG	ADJ
уникална	獨一	уникален	獨一	ADJ;INDF;FEM;SG	ADJ
оръдието	大炮	оръдие	大炮	N;DEF;NEUT;SG	N
оръдието	砲	оръдие	砲	N;DEF;NEUT;SG	N
оръдието	炮	оръдие	炮	N;DEF;NEUT;SG	N
недостатъци	斷層	недостатък	斷層	N;INDF;MASC;PL	N
недостатъци	缺點	недостатък	缺點	N;INDF;MASC;PL	N
недостатъци	缺陷	недостатък	缺陷	N;INDF;MASC;PL	N
недостатъци	瑕疵	недостатък	瑕疵	N;INDF;MASC;PL	N
недостатъци	缺點	недостатък	缺點	N;INDF;MASC;PL	N
недостатъци	缺陷	недостатък	缺陷	N;INDF;MASC;PL	N
недостатъци	瑕疵	недостатък	瑕疵	N;INDF;MASC;PL	N
недостатъци	缺陷	недостатък	缺陷	N;INDF;MASC;PL	N
зърно	乳頭	зърно	乳頭	N;INDF;NEUT;SG	N
зърно	糧食	зърно	糧食	N;INDF;NEUT;SG	N
зърно	穀物	зърно	穀物	N;INDF;NEUT;SG	N
зърно	糧	зърно	糧	N;INDF;NEUT;SG	N
запаси	股票	запас	股票	N;INDF;MASC;PL	N
запаси	庫存	запас	庫存	N;INDF;MASC;PL	N
противоречия	矛盾	противоречие	矛盾	N;INDF;NEUT;PL	N
противоречия	爭議	противоречие	爭議	N;INDF;NEUT;PL	N
съперник	對手	съперник	對手	N;INDF;MASC;SG	N
съперник	對手	съперник	對手	N;INDF;MASC;SG	N
поетът	詩人	поет	詩人	N;DEF;MASC;SG	N
палубата	甲板	палуба	甲板	N;DEF;FEM;SG	N
господ	神	господ	神	N;INDF;MASC;SG	N
руда	礦石	руда	礦石	N;INDF;FEM;SG	N
скоби	主食	скоба	主食	N;INDF;FEM;PL	N
скоби	括號	скоба	括號	N;INDF;FEM;PL	N
фрази	片語	фразя	片語	N;INDF;FEM;PL	N
тунел	地道	тунел	地道	N;INDF;MASC;SG	N
тунел	隧道	тунел	隧道	N;INDF;MASC;SG	N
картофи	土豆	картоф	土豆	N;INDF;MASC;PL	N
картофи	土豆	картоф	土豆	N;INDF;MASC;PL	N
елита	精英	елит	精英	N;DEF;MASC;SG	N
еквивалент	等	еквивалент	等	N;INDF;MASC;SG	N
експеримент	試驗	експеримент	試驗	N;INDF;MASC;SG	N
експеримент	實驗	експеримент	實驗	N;INDF;MASC;SG	N
риска	風險	риск	風險	N;DEF;MASC;SG	N
замени	替代	заменя	替代	V;PFV;IMP;SG;2;FIN	V
замени	取代	заменя	取代	V;PFV;IMP;SG;2;FIN	V
замени	替換	заменя	替換	V;PFV;IMP;SG;2;FIN	V
замени	更換	заменя	更換	V;PFV;IMP;SG;2;FIN	V
замени	代替	заменя	代替	V;PFV;IMP;SG;2;FIN	V
петдесет	五十	петдесет	五十	NUM;INDF;PL	NUM
номинирана	提名	номинирам	提名	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
иконата	圖示	икона	圖示	N;DEF;FEM;SG	N
епидемия	暴發	епидемия	暴發	N;INDF;FEM;SG	N
кореспонденция	書信	кореспонденция	書信	N;INDF;FEM;SG	N
племенница	外甥	племенница	外甥	N;INDF;FEM;SG	N
племенница	姪女	племенница	姪女	N;INDF;FEM;SG	N
селекция	甄選	селекция	甄選	N;INDF;FEM;SG	N
близостта	親近	близост	親近	N;DEF;FEM;SG	N
пътувания	旅行	пътуване	旅行	N;INDF;NEUT;PL	N
пътувания	旅費	пътуване	旅費	N;INDF;NEUT;PL	N
пътувания	旅遊	пътуване	旅遊	N;INDF;NEUT;PL	N
бай	白	бай	白	N;INDF;MASC;SG	N
плуване	游泳	плуване	游泳	N;INDF;NEUT;SG	N
плуване	游	плуване	游	N;INDF;NEUT;SG	N
плуване	游泳	плуване	游泳	N;INDF;NEUT;SG	N
плуване	游	плуване	游	N;INDF;NEUT;SG	N
ъгъла	角落	ъгъл	角落	N;DEF;MASC;SG	N
ъгъла	轉角	ъгъл	轉角	N;DEF;MASC;SG	N
ъгъла	角	ъгъл	角	N;DEF;MASC;SG	N
ръба	邊緣	ръб	邊緣	N;DEF;MASC;SG	N
лири	磅	лира	磅	N;INDF;FEM;PL	N
нож	刀	нож	刀	N;INDF;MASC;SG	N
нож	刀子	нож	刀子	N;INDF;MASC;SG	N
нож	小刀	нож	小刀	N;INDF;MASC;SG	N
стадий	舞台	стадий	舞台	N;INDF;MASC;SG	N
стадий	階段	стадий	階段	N;INDF;MASC;SG	N
арка	拱	арка	拱	N;INDF;FEM;SG	N
арка	拱門	арка	拱門	N;INDF;FEM;SG	N
феномен	現象	феномен	現象	N;INDF;MASC;SG	N
феномен	現象	феномен	現象	N;INDF;MASC;SG	N
пакет	叢	пакет	叢	N;INDF;MASC;SG	N
пакет	包裝	пакет	包裝	N;INDF;MASC;SG	N
дружба	友情	дружба	友情	N;INDF;FEM;SG	N
дружба	友誼	дружба	友誼	N;INDF;FEM;SG	N
фази	階段	фаза	階段	N;INDF;FEM;PL	N
бригади	旅	бригада	旅	N;INDF;MASC;PL	N
следите	曲目	следя	曲目	N;DEF;FEM;PL	N
следите	軌道	следя	軌道	N;DEF;FEM;PL	N
борса	交流	борса	交流	N;INDF;FEM;SG	N
обичам	愛	обичам	愛	V;IPFV;IND;SG;1;PRS;FIN;ACT	V
погребани	埋葬	погребан	埋葬	V;PFV;INDF;PL;V.PTCP;PASS	V
тор	肥料	тор	肥料	N;INDF;MASC;SG	N
тор	化肥	тор	化肥	N;INDF;MASC;SG	N
тор	糞	тор	糞	N;INDF;MASC;SG	N
тор	肥料	тор	肥料	N;INDF;MASC;SG	N
мита	神話	мито	神話	N;INDF;NEUT;PL	N
мита	職責	мито	職責	N;INDF;NEUT;PL	N
клонове	分行	клон	分行	N;INDF;MASC;PL	N
клонове	樹枝	клон	樹枝	N;INDF;MASC;PL	N
клонове	分支	клон	分支	N;INDF;MASC;PL	N
витамин	維他	витамин	維他	N;INDF;MASC;SG	N
плажове	沙灘	плаж	沙灘	N;INDF;MASC;PL	N
плажове	海灘	плаж	海灘	N;INDF;MASC;PL	N
духове	魂靈	дух	魂靈	N;INDF;MASC;PL	N
обвивка	鞘	обвивка	鞘	N;INDF;FEM;SG	N
обвивка	貝殼	обвивка	貝殼	N;INDF;FEM;SG	N
обвивка	殼	обвивка	殼	N;INDF;FEM;SG	N
вулкан	火山	вулкан	火山	N;INDF;MASC;SG	N
бунтове	暴動	бунт	暴動	N;INDF;MASC;PL	N
бунтове	暴亂	бунт	暴亂	N;INDF;MASC;PL	N
бежанците	難民	бежанец	難民	N;DEF;MASC;PL	N
собственици	業	собственик	業	N;INDF;MASC;PL	N
осветление	照明	осветление	照明	N;INDF;NEUT;SG	N
повторение	重復	повторение	重復	N;INDF;NEUT;SG	N
парламентът	國會	парламент	國會	N;DEF;MASC;SG	N
парламентът	議會	парламент	議會	N;DEF;MASC;SG	N
ренесанс	復興	ренесанс	復興	N;INDF;MASC;SG	N
ренесанс	文藝	ренесанс	文藝	N;INDF;MASC;SG	N
равнини	平原	равнина	平原	N;INDF;FEM;PL	N
градината	園	градина	園	N;DEF;FEM;SG	N
градината	園林	градина	園林	N;DEF;FEM;SG	N
градината	花園	градина	花園	N;DEF;FEM;SG	N
градината	園藝	градина	園藝	N;DEF;FEM;SG	N
марш	沼澤	марш	沼澤	N;INDF;MASC;SG	N
симфония	交響	симфония	交響	N;INDF;FEM;SG	N
симфония	交響	симфония	交響	N;INDF;FEM;SG	N
автобуси	公車	автобус	公車	N;INDF;MASC;PL	N
автобуси	巴士	автобус	巴士	N;INDF;MASC;PL	N
дъга	彩虹	дъга	彩虹	N;INDF;FEM;SG	N
дъга	弧	дъга	弧	N;INDF;FEM;SG	N
изящни	精緻	изящен	精緻	ADJ;INDF;PL	ADJ
изящни	精美	изящен	精美	ADJ;INDF;PL	ADJ
постигането	成績	постигане	成績	N;DEF;NEUT;SG	N
привлече	吸引	привлека	吸引	V;PFV;IND;SG;3;PST;FIN;ACT	V
телефон	電話	телефон	電話	N;INDF;MASC;SG	N
телефон	手機	телефон	手機	N;INDF;MASC;SG	N
телефон	電話	телефон	電話	N;INDF;MASC;SG	N
фокус	重點	фокус	重點	N;INDF;MASC;SG	N
фокус	焦點	фокус	焦點	N;INDF;MASC;SG	N
чести	通用	честя-(се)	通用	N;INDF;FEM;PL	N
летец	傳單	летец	傳單	N;INDF;MASC;SG	N
триумф	勝利	триумф	勝利	N;INDF;MASC;SG	N
клиентите	客戶	клиент	客戶	N;DEF;MASC;PL	N
клиентите	顧客	клиент	顧客	N;DEF;MASC;PL	N
пепел	灰	пепел	灰	N;INDF;MASC;SG	N
пепел	骨灰	пепел	骨灰	N;INDF;MASC;SG	N
пепел	灰燼	пепел	灰燼	N;INDF;MASC;SG	N
пепел	灰	пепел	灰	N;INDF;MASC;SG	N
пепел	火山	пепел	火山	N;INDF;MASC;SG	N
пепел	灰燼	пепел	灰燼	N;INDF;MASC;SG	N
почвите	土壤	почва	土壤	N;DEF;FEM;PL	N
легиони	軍團	легион	軍團	N;INDF;MASC;PL	N
тактика	戰術	тактика	戰術	N;INDF;FEM;SG	N
тактика	策略	тактика	策略	N;INDF;FEM;SG	N
тактика	戰術	тактика	戰術	N;INDF;FEM;SG	N
тактика	策略	тактика	策略	N;INDF;FEM;SG	N
синдром	症候	синдром	症候	N;INDF;MASC;SG	N
приемник	主機	приемник	主機	N;INDF;MASC;SG	N
банда	樂團	банда	樂團	N;INDF;FEM;SG	N
банда	樂隊	банда	樂隊	N;INDF;FEM;SG	N
банда	幫派	банда	幫派	N;INDF;FEM;SG	N
конкуренция	競爭	конкуренция	競爭	N;INDF;FEM;SG	N
конкуренция	競賽	конкуренция	競賽	N;INDF;FEM;SG	N
чудо	奇蹟	чудо	奇蹟	N;INDF;NEUT;SG	N
чудо	奇跡	чудо	奇跡	N;INDF;NEUT;SG	N
променено	修改	променя-(се)	修改	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V
чума	瘟疫	чума	瘟疫	N;INDF;FEM;SG	N
чума	鼠疫	чума	鼠疫	N;INDF;FEM;SG	N
чума	瘟疫	чума	瘟疫	N;INDF;FEM;SG	N
борд	董事	борд	董事	N;INDF;MASC;SG	N
консумация	消費	консумация	消費	N;INDF;FEM;SG	N
дракон	龍	дракон	龍	N;INDF;MASC;SG	N
дракон	神龍	дракон	神龍	N;INDF;MASC;SG	N
лук	洋蔥	лук	洋蔥	N;INDF;MASC;SG	N
лук	洋蔥	лук	洋蔥	N;INDF;MASC;SG	N
младежта	青年	младеж	青年	N;DEF;FEM;SG	N
младежта	青春	младеж	青春	N;DEF;FEM;SG	N
младежта	青少	младеж	青少	N;DEF;FEM;SG	N
крилете	翅膀	криля	翅膀	N;DEF;MASC;PL	N
крилете	翼	криля	翼	N;DEF;MASC;PL	N
електричество	電力	електричество	電力	N;INDF;NEUT;SG	N
електричество	電	електричество	電	N;INDF;NEUT;SG	N
електричество	電氣	електричество	電氣	N;INDF;NEUT;SG	N
електричество	電	електричество	電	N;INDF;NEUT;SG	N
електричество	電動	електричество	電動	N;INDF;NEUT;SG	N
привилегии	特權	привилегия	特權	N;INDF;FEM;PL	N
привилегии	特權	привилегия	特權	N;INDF;FEM;PL	N
седмицата	星期	седмица	星期	N;DEF;FEM;SG	N
седмицата	週	седмица	週	N;DEF;FEM;SG	N
батман	蝙	батман	蝙	N;INDF;MASC;SG	N
чужденци	外國	чужденец	外國	N;INDF;MASC;PL	N
чужденци	外籍	чужденец	外籍	N;INDF;MASC;PL	N
фотографии	照片	фотография	照片	N;INDF;FEM;PL	N
фотографии	像片	фотография	像片	N;INDF;FEM;PL	N
включено	啟用	включа-(се)	啟用	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V
включено	包括	включа-(се)	包括	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V
напредък	進步	напредък	進步	N;INDF;MASC;SG	N
напредък	進度	напредък	進度	N;INDF;MASC;SG	N
увреждания	殘疾	увреждане	殘疾	N;INDF;NEUT;PL	N
увреждания	殘疾	увреждане	殘疾	N;INDF;NEUT;PL	N
увреждания	殘障	увреждане	殘障	N;INDF;NEUT;PL	N
увреждания	傷	увреждане	傷	N;INDF;NEUT;PL	N
снаряди	貝殼	снаряда	貝殼	N;INDF;MASC;PL	N
снаряди	殼	снаряда	殼	N;INDF;MASC;PL	N
повреди	損傷	повредя	損傷	N;INDF;MASC;PL	N
повреди	損壞	повредя	損壞	N;INDF;MASC;PL	N
повреди	損害	повредя	損害	N;INDF;MASC;PL	N
екипировка	裝備	екипировка	裝備	N;INDF;FEM;SG	N
стабилност	穩定	стабилност	穩定	N;INDF;FEM;SG	N
бюрото	主席	бюро	主席	N;DEF;NEUT;SG	N
тръба	管道	тръба	管道	N;INDF;FEM;SG	N
тръба	管子	тръба	管子	N;INDF;FEM;SG	N
тръба	管子	тръба	管子	N;INDF;FEM;SG	N
месото	肉	месо	肉	N;DEF;NEUT;SG	N
месото	肉類	месо	肉類	N;DEF;NEUT;SG	N
такси	計程	такса	計程	N;INDF;FEM;PL	N
такси	費用	такса	費用	N;INDF;FEM;PL	N
такси	收費	такса	收費	N;INDF;FEM;PL	N
албумите	相簿	албум	相簿	N;DEF;MASC;PL	N
албумите	專輯	албум	專輯	N;DEF;MASC;PL	N
запазено	預留	запазя-(се)	預留	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V
запазено	保留	запазя-(се)	保留	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V
статуи	雕像	статуя	雕像	N;INDF;FEM;PL	N
статуи	塑像	статуя	塑像	N;INDF;FEM;PL	N
коридор	走廊	коридор	走廊	N;INDF;MASC;SG	N
коридор	走廊	коридор	走廊	N;INDF;MASC;SG	N
слухове	流言	слух	流言	N;INDF;MASC;PL	N
слухове	謠言	слух	謠言	N;INDF;MASC;PL	N
слухове	謠言	слух	謠言	N;INDF;MASC;PL	N
плячка	獵物	плячка	獵物	N;INDF;FEM;SG	N
плячка	贓物	плячка	贓物	N;INDF;FEM;SG	N
плячка	戰利	плячка	戰利	N;INDF;FEM;SG	N
пера	羽毛	пера	羽毛	N;INDF;NEUT;PL	N
противниците	對手	противник	對手	N;DEF;MASC;PL	N
петрол	汽油	петрол	汽油	N;INDF;MASC;SG	N
петрол	油	петрол	油	N;INDF;MASC;SG	N
петрол	石油	петрол	石油	N;INDF;MASC;SG	N
петрол	機油	петрол	機油	N;INDF;MASC;SG	N
петрол	石油	петрол	石油	N;INDF;MASC;SG	N
форуми	論壇	форум	論壇	N;INDF;MASC;PL	N
зареждане	負載	зареждане	負載	N;INDF;NEUT;SG	N
зареждане	電荷	зареждане	電荷	N;INDF;NEUT;SG	N
зареждане	收費	зареждане	收費	N;INDF;NEUT;SG	N
зареждане	收費	зареждане	收費	N;INDF;NEUT;SG	N
рап	饒舌	рап	饒舌	N;INDF;MASC;SG	N
рап	說唱	рап	說唱	N;INDF;MASC;SG	N
интервал	區間	интервам	區間	N;INDF;MASC;SG	N
интервал	間歇	интервам	間歇	N;INDF;MASC;SG	N
интервал	間	интервам	間	N;INDF;MASC;SG	N
лингвистика	語言	лингвистика	語言	N;INDF;FEM;SG	N
моделите	模型	модел	模型	N;DEF;MASC;PL	N
моделите	模特	модел	模特	N;DEF;MASC;PL	N
моделите	型號	модел	型號	N;DEF;MASC;PL	N
