táborů	obozach	tábor	obóz	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
optické	optyczny	optický	optyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
splňuje	spotyka	splňovat	spotykać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
splňuje	spełnia	splňovat	spełnia	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
splňuje	spełnia	splňovat	spełnia	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
úpadek	spadek	úpadek	spadka	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
vystaven	wystawione	vystavený	wystawić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vystaven	wystawiony	vystavený	wystawić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
tvrdě	ciężko	tvrdě	ciężko	ADV	ADV
vlasů	włosów	vlas	włos	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
izolace	izolacja	izolace	izolacja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
izolace	izolacja	izolace	izolacja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
money	pieniądz	money	pieniądz	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
money	kasa	money	kasa	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
sochu	pomnik	socha	pomnik	N;ACC;FEM;SG;POS	N;ACC;MASC;SG
sochu	posąg	socha	posąg	N;ACC;FEM;SG;POS	N;ACC;MASC;SG
modifikace	modyfikacja	modifikace	modyfikacja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
umožnit	umożliwić	umožnit	umożliwić	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
umožnit	włącz	umožnit	włączyć	V;PFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
umožnit	umożliwić	umožnit	umożliwić	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
kriminální	kryminalne	kriminální	kryminalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
předávání	przesyłanie	předávání	przesyłać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
předávání	transmisja	předávání	transmisja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
předávání	przekazanie	předávání	przekazać	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
předávání	przekazywanie	předávání	przekazywać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
loďstvo	flota	loďstvo	flota	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
koupit	kupić	koupit	kupić	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
koupit	kup	koupit	kup	V;PFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
standardy	standardy	standard	standard	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
nečekaně	niespodziewanie	nečekaně	niespodziewanie	ADV;NEG	ADV
nečekaně	nieoczekiwanie	nečekaně	nieoczekiwanie	ADV;NEG	ADV
had	wąż	had	wąż	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
had	wąż	had	wąż	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
štíty	tarcze	štít	tarczyć	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
domnívá	uważa	domnívat	uważać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
eseje	eseje	esej	esej	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
nemožné	niemożliwa	možný	niemożliwy	ADJ;NOM;NEUT;SG;NEG	ADJ;NOM;FEM;SG
nemožné	niemożliwe	možný	niemożliwy	ADJ;NOM;NEUT;SG;NEG	ADJ;NOM;NEUT;SG
zřetelně	wyraźnie	zřetelně	wyraźnie	ADV;POS	ADV
šedá	szara	šedý	szara	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
šedá	szare	šedý	szary	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
šedá	szara	šedý	szara	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
šedá	szare	šedý	szary	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
muslimové	muzułmanie	muslim	muzułmanin	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
učitelka	nauczycielka	učitelka	nauczycielka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
učitelka	nauczyciel	učitelka	nauczyciel	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
učitelka	nauczycielka	učitelka	nauczycielka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
vzdálená	daleki	vzdálený	daleki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
vzdálená	dalekie	vzdálený	daleki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
vzdálená	zdalne	vzdálený	zdalny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
prototypy	prototypy	prototyp	prototyp	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
pochopit	zrozumieć	pochopit	zrozumieć	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
pochopit	zrozum	pochopit	zrozum	V;PFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
bonus	bonus	bonus	bonus	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
ryba	ryba	ryba	ryba	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
ryba	rybka	ryba	rybka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
rádio	radio	rádio	radio	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
samantha	samantha	samantha	samantha	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
tenor	tenor	tenor	tenor	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
