من	від	مِن	від	ADP	ADP;GEN
جنوبية	південний	جَنُوبِيّ	південний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
النمر	тигр	نَمَر	тигр	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمر	барс	نَمَر	барс	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمر	пантера	نَمَر	пантера	N;NOM;DEF;SG	N;ANIM;NOM;FEM;SG
التدفق	потік	تَدَفُّق	потік	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
محلي	локальна	مَحَلِّيّ	локальний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
محلي	локальний	مَحَلِّيّ	локальний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
محلي	місцевий	مَحَلِّيّ	місцевий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
الظواهر	явища	ظَاهِرَة	явище	N;NOM;DEF;PL	N;INAN;NOM;NEUT;PL
فضية	срібний	فَضِيَّة	срібний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
بوصة	дюйм	بُوصَة	дювм	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بوصة	дюйми	بُوصَة	дювма	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
المولد	генератор	مَولِد	генератор	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مساحات	простори	مَسَّاحَة	простор	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
مساحات	пробіли	مَسَّاحَة	пробіти	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الارتباط	взаємодія	اِرتِبَاط	взаємодія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
سيئة	погана	سَيِّئ	поганий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
سيئة	погане	سَيِّئ	поганий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
الانتفاضة	повстання	اِنتِفَاضَة	повстання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الجدران	стіни	جِدَار	стіна	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الجدران	мури	جِدَار	мура	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الانضمام	приєднання	اِنضِمَام	приєднання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الانضمام	приєднання	اِنضِمَام	приєднання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
مميز	особливий	مُمَيَّز	особливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
مميز	спеціальний	مُمَيَّز	спеціальний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
مميز	особливе	مُمَيَّز	особливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
مميز	особлива	مُمَيَّز	особливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
الوثيقة	документ	وَثِيقَة	документ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
عينة	зразок	عَيِّنَة	зразок	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عينة	приклад	عَيِّنَة	приклад	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عينة	зразка	عَيِّنَة	зразка	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
النحل	бджола	نَحل	бджол	N;NOM;DEF;SG	N;ANIM;NOM;FEM;SG
ممتازة	відмінний	مُمتَاز	відмінний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
ممتازة	чудова	مُمتَاز	чудовий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
رقمية	цифрове	رَقَمِيّ	цифровий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
رقمية	цифрова	رَقَمِيّ	цифровий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
رقمية	цифровий	رَقَمِيّ	цифровий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
غابة	ліс	غَابَة	ліс	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الحساسية	чутливість	حَسَّاسِيّ	чутливість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الحساسية	алергія	حَسَّاسِيّ	алергія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المطر	дощ	مُطرَة	дощ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ادارة	керування	إِدَارَة	керування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
ادارة	управління	إِدَارَة	управління	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
ادارة	менеджмент	إِدَارَة	менеджмент	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
ادارة	керівництво	إِدَارَة	керівництво	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
ادارة	керування	إِدَارَة	керування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
ذراع	рука	ذِرَاع	рука	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
ناتج	вивід	نَاتِج	вивід	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
ناتج	виведення	نَاتِج	виведення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
ناتج	висловлювання	نَاتِج	висловлювання	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
قصف	обстріл	قَصف	обстріл	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قصف	бомбардування	قَصف	бомбардування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
قصف	бомбардування	قَصف	бомбардування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
اعتقال	арешт	اِعتِقَال	арешт	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عملة	валюта	عُملَة	валюто	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
عملة	монета	عُملَة	монета	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
عملة	фішка	عُملَة	фішка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
القبول	визнання	قُبُول	визнання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
المعجم	лексика	مُعجِم	лексик	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
النوعية	якість	نَوعِيَّة	якість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الفروع	філії	فَرع	філія	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الفروع	гілки	فَرع	гілка	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
رؤوس	голови	رَأس	голова	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
يغطي	охоплює	غَطَّى	охоплювати	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
المصانع	фабрики	مَصنَع	фабрика	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
حافة	ребро	حَافّ	ребро	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
حافة	край	حَافّ	край	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
خارطة	карта	خَارِطَة	карта	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
خارطة	мапа	خَارِطَة	мапа	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
صمم	розробив	صَمَّم	розробити	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
مبكرة	рання	مُبَكِّر	ранній	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
مبكرة	раннє	مُبَكِّر	ранній	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
مبكرة	ранній	مُبَكِّر	ранній	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
صيانة	обслуговування	صِيَانَة	обслуговування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
صيانة	супровід	صِيَانَة	супровід	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
سمعت	почув	سَمَع	почути	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
سمعت	почула	سَمَع	почути	V;PFV;FEM;SG;3;ACT	V;PFV;FEM;IND;SG;PST;FIN
الواسعة	величезний	وَاسِع	величезний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
المجرات	галактики	مَجرَة	галактика	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
القدرات	здібності	قُدرَة	здібність	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
كلب	собака	كُلب	собака	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
كلب	собачка	كُلب	собачка	N;NOM;INDF;SG	N;ANIM;NOM;FEM;SG
كلب	пес	كُلب	пес	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الفك	щелепа	فِكّ	щелепа	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المصنع	фабрика	مَصنَع	фабрика	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المصنع	виробник	مَصنَع	виробник	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
نقدية	грошовий	نقدية	грошовий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
المساعد	помічник	مُسَاعِد	помічник	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
قنبلة	бомба	قُنبُلَة	бомба	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
تحضير	приготування	تَحضِير	приготування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تحضير	підготовка	تَحضِير	підготовка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
المراجعة	аудит	مُرَاجَعَة	аудит	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المراجعة	рецензування	مُرَاجَعَة	рецензування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
المراجعة	відгук	مُرَاجَعَة	відгук	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المراجعة	огляд	مُرَاجَعَة	огляд	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المراجعة	версія	مُرَاجَعَة	версія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المراجعة	модифікація	مُرَاجَعَة	модифікація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
ضعيف	слабка	ضَعِيف	слабкий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
ضعيف	слабкий	ضَعِيف	слабкий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
الربط	причетність	رَبط	причетність	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الربط	підключення	رَبط	підключення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
المعدل	частота	مُعَدَّل	частота	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المعدل	швидкість	مُعَدَّل	швидкість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المعدل	ставка	مُعَدَّل	ставка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
استعمل	використати	اِستَعمَل	використати	V;PFV;MASC;SG;3;ACT	V;PFV;NFIN
تغييرات	зміни	تَغيِير	зміна	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
الحجارة	камінь	حَجَّارَة	камінь	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
دبابات	танки	دَبَّابَة	танка	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الراديو	радіо	رَادِيُو	радіо	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الكلب	собака	كُلب	собака	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الكلب	собачка	كُلب	собачка	N;NOM;DEF;SG	N;ANIM;NOM;FEM;SG
الكلب	пес	كُلب	пес	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الجرائم	злочини	جَرِيمَة	злочин	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
القطاعات	сектори	قِطَاع	сектор	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الساعات	години	سَاعَة	година	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الساعات	годинники	سَاعَة	годинник	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الساعات	годинники	سَاعَة	годинник	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
رسام	маляр	رَسَّام	маляр	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
رسام	вазописець	رَسَّام	вазописець	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
رسام	художник	رَسَّام	художник	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الفصول	розділи	فَصل	розділ	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الفصول	глави	فَصل	глава	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الفصول	класи	فَصل	клас	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الفصول	сезони	فَصل	сезон	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الطيار	пілот	طَيَّار	пілота	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الهرم	піраміда	هَرم	піраміда	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الدبابات	танки	دَبَّابَة	танка	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الرعب	жах	رُعب	жах	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ممر	коридор	مَمَرّ	коридор	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مواصفات	специфікації	مُوَاصَفَة	специфікація	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
النفوذ	перебіг	نُفُوذ	перебігти	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النفوذ	вплив	نُفُوذ	вплив	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النفوذ	важіль	نُفُوذ	важіль	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المطلب	попит	مَطلَب	попит	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
نظير	вузол	نَظِير	вузол	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الجرعة	доза	جُرعَة	доза	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
يصنع	робить	صَنَع	робити	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
القيامة	воскресіння	قِيَامَة	воскресіння	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
نشط	активна	نَشِط	активний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
نشط	активне	نَشِط	активний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
نشط	активний	نَشِط	активний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
ذيل	хвіст	ذَيل	хвіст	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الغضب	злість	غَضَب	злість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الغضب	гнів	غَضَب	гоніти	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
موضوعات	теми	موضوعات	тема	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
موضوعات	теми	موضوعات	тема	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
حزمة	зграя	حُزمَة	зграя	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
حزمة	пакунок	حُزمَة	пакунок	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
شرقية	східна	شَرقِيّ	східний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
مظهر	вигляд	مَظهَر	вигляд	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
اشترك	підписатися	اِشتَرَك	підписатися	V;PFV;MASC;SG;3;ACT	V;PFV;NFIN
وقود	паливо	وَقُود	паливо	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
وقود	палива	وَقُود	палива	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
مصالح	інтереси	مَصلَحَة	інтерес	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
السياح	туристи	سَائِح	туристи	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الكلاب	собаки	كَلَاب	собака	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الكلاب	пси	كَلَاب	пес	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
تربة	ґрунт	تَربَة	ґрунт	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تربة	земля	تَربَة	земля	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الفشل	невдача	فَشَل	невдача	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الفشل	відмова	فَشَل	відмова	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الفشل	провал	فَشَل	провал	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفشل	помилка	فَشَل	помилка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
رائحة	запах	رَائِحَة	запах	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رائحة	аромат	رَائِحَة	аромат	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رائحة	запах	رَائِحَة	запах	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صنعت	зробила	صَنَع	зробити	V;PFV;FEM;SG;3;PASS	V;PFV;FEM;IND;SG;PST;FIN
غطاء	обкладинка	غِطَاء	обкладинка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
غابات	ліси	غَابَة	ліс	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الثورية	революційний	ثُورِيّ	революційний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
مظاهرات	демонстрації	مُظَاهَرَة	демонстрація	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
معادن	метали	مَعدِن	метати	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
معادن	мінерали	مَعدِن	мінерал	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
معادن	метали	مَعدِن	метати	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
المؤسس	засновник	مُؤَسِّس	засновник	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
استقرار	стабільність	اِستِقرَار	стабільність	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الذكرى	спогад	ذِكرَى	спогад	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
يميز	відрізняти	أَمَاز	відрізняти	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;NFIN
البديل	альтернатива	بَدِيل	альтернатива	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
البديل	варіант	بَدِيل	варіант	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
البديل	заміна	بَدِيل	заміна	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
البديل	замінник	بَدِيل	замінник	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التاج	корона	تَاج	корона	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الجريدة	газета	جَرِيد	газета	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المسابقات	змагання	مُسَابَقَة	змагання	N;NOM;DEF;PL	N;INAN;NOM;NEUT;PL
المسابقات	конкурси	مُسَابَقَة	конкурс	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المظاهرات	протести	المظاهرات	протест	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المظاهرات	демонстрації	المظاهرات	демонстрація	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
القوائم	списки	قَائِمَة	список	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
تسويق	маркетинг	تَسوِيق	маркетинг	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صف	клас	صَفّ	клас	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صف	рядок	صَفّ	рядок	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المعدن	метал	مَعدِن	метал	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التدخين	куріння	تَدخِين	куріння	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التدخين	паління	تَدخِين	паління	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
توازن	баланс	تَوَازُن	баланс	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
التبادل	обмін	تَبَادُل	обмін	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الذرات	атоми	ذِرَة	атом	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الشحنة	вантаж	شَحنَة	вантаж	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النشيد	гімн	نَشِيد	гімн	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التعليمات	інструкції	تَعلِيم	інструкція	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
التعليمات	настанови	تَعلِيم	настанова	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
التعليمات	вказівки	تَعلِيم	вказівка	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الراحة	затишок	رَاحَة	затишок	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الراحة	відпочинок	رَاحَة	відпочинок	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
اعضاء	органи	عُضو	орган	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
اعضاء	учасники	عُضو	учасник	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
اعضاء	члени	عُضو	член	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
استخراج	видобування	اِستِخرَاج	видобування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
استخراج	екстракт	اِستِخرَاج	екстракт	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الرطوبة	вологість	رُطُوبَة	вологість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التسلسل	секвенування	تَسَلسُل	секвенування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التسلسل	послідовність	تَسَلسُل	послідовність	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
روماني	румунська	رُومَانِيّ	румунський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
حيز	пробіл	حَيِّز	пробіл	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حيز	простір	حَيِّز	простір	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
يقتل	вбиває	قَتَل	вбивати	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
حفلات	концерти	حَفلَة	концерт	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حفلات	вечірки	حَفلَة	вечірка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
تقليدية	традиційний	تَقلِيدِيّ	традиційний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
تقليدية	традиційна	تَقلِيدِيّ	традиційний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
تقليدية	традиційне	تَقلِيدِيّ	традиційний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
المجرة	галактика	مَجرَة	галактик	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المرشح	фільтр	مُرَشَّح	фільтр	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المرشح	кандидат	مُرَشَّح	кандидат	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المحدد	вказана	مُحَدَّد	вказаний	ADJ;NOM;DEF;MASC;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
المحدد	зазначений	مُحَدَّد	зазначений	ADJ;NOM;DEF;MASC;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
المحدد	вказаний	مُحَدَّد	вказаний	ADJ;NOM;DEF;MASC;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
الغطاء	обкладинка	غِطَاء	обкладинка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الخيمة	намет	خِيمَة	намет	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الملاحة	навігація	مِلَاحَة	навігація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المصارعة	боротьба	مُصَارَعَة	боротьба	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التحقق	перевірка	تَحَقُّق	перевірка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
