رده	klasy	رده	klasa	N;SG	N;GEN;FEM;SG
ریور	rzeka	ریور	rzeka	N;SG	N;NOM;FEM;SG
شمارش	hrabia	شمارش	hrabia	N;SG	N;NOM;MASC;SG
شمارش	liczenie	شمارش	liczyć	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
بروکلین	brooklynu	بروکلین	brooklyn	N;SG	N;GEN;MASC;SG
بروکلین	brooklynie	بروکلین	brooklyna	N;SG	N;DAT;MASC;SG
شعرهای	wierszy	None	wierszyć	N;PL	N;GEN;MASC;PL
شعرهای	wiersze	None	wiersz	N;PL	N;NOM;MASC;PL
دگرگونی	przemiana	دگرگونی	przemiać	N;SG	N;NOM;FEM;SG
دگرگونی	przemiany	دگرگونی	przemiać	N;SG	N;ACC;FEM;SG
دگرگونی	transformacji	دگرگونی	transformacja	N;SG	N;GEN;FEM;SG
دگرگونی	transformacja	دگرگونی	transformacja	N;SG	N;NOM;FEM;SG
دگرگونی	przekształcenie	دگرگونی	przekształcenie	N;SG	N;NOM;NEUT;SG
کاندید	kandydata	کاند#کان	kandydat	N;SG	N;ACC;MASC;SG
کاندید	kandydat	کاند#کان	kandydat	N;SG	N;NOM;MASC;SG
جلگه	przełomu	جلگه	przełom	N;SG	N;GEN;MASC;SG
گردان	batalion	گردان	batalion	N;SG	N;NOM;MASC;SG
گردان	batalionu	گردان	batalion	N;SG	N;GEN;MASC;SG
جانوری	istota	None	istota	N;SG	N;NOM;FEM;SG
جانوری	stwór	None	stwór	N;SG	N;NOM;MASC;SG
جانوری	stworzenie	None	stworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
بالگرد	helikoptera	بالگرد	helikopter	N;SG	N;GEN;MASC;SG
بالگرد	helikopter	بالگرد	helikopter	N;SG	N;NOM;MASC;SG
بالگرد	śmigłowiec	بالگرد	śmigłowiec	N;SG	N;NOM;MASC;SG
بالگرد	helikopter	بالگرد	helikopter	N;SG	N;NOM;MASC;SG
بالگرد	śmigłowiec	بالگرد	śmigłowiec	N;SG	N;NOM;MASC;SG
رهایی	deliverance	رهایی	deliveranka	N;SG	N;DAT;FEM;SG
رهایی	wyzwolenie	رهایی	wyzwolenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
رهایی	uwolnienie	رهایی	uwolnić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
داروها	lekarstwa	دارو	lekarstwo	N;PL	N;NOM;NEUT;PL
تمیز	czysty	تمیز	czysty	ADJ	ADJ;NOM;MASC;SG
تمیز	czyste	تمیز	czysty	ADJ	ADJ;NOM;NEUT;SG
سالیانه	roczne	سالیانه	roczny	ADJ	ADJ;NOM;NEUT;SG
سالیانه	roczna	سالیانه	roczny	ADJ	ADJ;NOM;FEM;SG
سالیانه	coroczne	سالیانه	coroczny	ADJ	ADJ;NOM;NEUT;SG
سالیانه	roczny	سالیانه	roczny	ADJ	ADJ;NOM;MASC;SG
سالیانه	roczne	سالیانه	roczny	ADJ	ADJ;NOM;NEUT;SG
سالیانه	roczna	سالیانه	roczny	ADJ	ADJ;NOM;FEM;SG
زنگ	dzwonek	زنگ	dzwonek	N;SG	N;ACC;MASC;SG
زنگ	dzwon	زنگ	dzwon	N;SG	N;NOM;MASC;SG
مبارک	mubarak	مبارک	mubarak	N;SG	N;NOM;MASC;SG
انحصاری	wyłączność	انحصاری	wyłączność	N;SG	N;ACC;FEM;SG
شیرینی	słodyczy	شیرینی	słodycz	N;SG	N;GEN;FEM;SG
شیرینی	ciasta	شیرینی	ciasto	N;SG	N;NOM;NEUT;SG
شیرینی	ciastko	شیرینی	ciastko	N;SG	N;NOM;NEUT;SG
مبارز	wojownika	مبارز	wojownik	N;SG	N;ACC;MASC;SG
مبارز	wojownik	مبارز	wojownik	N;SG	N;NOM;MASC;SG
مبارز	zawodnik	مبارز	zawodnik	N;SG	N;NOM;MASC;SG
مبارز	wojownik	مبارز	wojownik	N;SG	N;NOM;MASC;SG
مبارز	myśliwiec	مبارز	myśliwiec	N;SG	N;NOM;MASC;SG
کارشناس	specjalista	کارشناس	specjalista	N;SG	N;NOM;MASC;SG
نورث	północ	نورث	północ	N;SG	N;NOM;FEM;SG
صف	kolejka	صف	kolejka	N;SG	N;NOM;FEM;SG
صف	szeregi	صف	szereg	N;SG	N;ACC;MASC;SG
مارکوس	marcusa	مارکوس	marcus	N;SG	N;ACC;MASC;SG
انکار	zaprzeczenie	انکار	zaprzeczyć	N;SG	N;NOM;NEUT;SG
انکار	odrzucenie	انکار	odrzucić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
انکار	odrzucenia	انکار	odrzucić	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
پایینی	lower	پایینی	lower	N;SG	N;NOM;MASC;SG
نارسایی	porażka	نارسایی	porażka	N;SG	N;NOM;FEM;SG
نارسایی	niepowodzenie	نارسایی	niepowodzenie	N;SG	N;NOM;NEUT;SG
نارسایی	niewydolność	نارسایی	niewydolność	N;SG	N;NOM;FEM;SG
نارسایی	awaria	نارسایی	awariać	N;SG	N;NOM;FEM;SG
چم	cham	چم	cham	N;SG	N;NOM;MASC;SG
راضی	zadowolony	راضی	zadowolony	ADJ	ADJ;NOM;MASC;SG
راضی	zadowolona	راضی	zadowolony	ADJ	ADJ;NOM;FEM;SG
راضی	zadowoleni	راضی	zadowolony	ADJ	ADJ;NOM;MASC;PL
بید	oferta	بید#بین	oferty	N;SG	N;NOM;FEM;SG
آمادگی	przygotowanie	آمادگی	przygotowanie	N;SG	N;NOM;NEUT;SG
آمادگی	preparat	آمادگی	preparat	N;SG	N;ACC;MASC;SG
آمادگی	przygotowania	آمادگی	przygotowanie	N;SG	N;NOM;NEUT;SG
آمادگی	przygotowywanie	آمادگی	przygotowywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
خونریزی	krwawienie	None	krwawić	N;SG	N;NOM;NEUT;SG
خونریزی	krwotok	None	krwotok	N;SG	N;NOM;MASC;SG
خونریزی	krwawienia	None	krwawień	N;SG	N;NOM;NEUT;SG
پهلوان	lekkoatleta	None	lekkoatleta	N;SG	N;NOM;MASC;SG
پهلوان	sportowiec	None	sportowiec	N;SG	N;NOM;MASC;SG
پهلوان	bohatera	None	bohatera	N;SG	N;ACC;MASC;SG
پهلوان	bohater	None	bohater	N;SG	N;NOM;MASC;SG
پهلوان	bohaterze	None	bohatera	N;SG	N;DAT;MASC;SG
پهلوان	mistrz	None	mistrz	N;SG	N;NOM;MASC;SG
فضل	łaska	None	łaska	N;SG	N;NOM;FEM;SG
فضل	łaski	None	łaska	N;SG	N;ACC;FEM;SG
انحراف	odstępstwo	انحراف	odstępstwo	N;SG	N;NOM;NEUT;SG
انحراف	odchylenie	انحراف	odchylić	N;SG	N;NOM;NEUT;SG;V.MSDR
انحراف	ugięcia	انحراف	ugiąć	N;SG	N;NOM;NEUT;SG
انحراف	przesunięcie	انحراف	przesunąć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
انحراف	wyrównanie	انحراف	wyrównać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
امتحان	egzamin	None	egzamin	N;SG	N;NOM;MASC;SG
امتحان	egzaminu	None	egzamin	N;SG	N;GEN;MASC;SG
امتحان	quiz	None	quiz	N;SG	N;NOM;MASC;SG
احیای	regeneracji	احیا	regeneracja	N;SG	N;GEN;FEM;SG
احیای	regeneracja	احیا	regeneracja	N;SG	N;NOM;FEM;SG
احیای	ożywienie	احیا	ożywienie	N;SG	N;NOM;NEUT;SG
احیای	odrodzenie	احیا	odrodzić	N;SG	N;NOM;NEUT;SG;POS;V.MSDR
صبر	cierpliwość	None	cierpliwość	N;SG	N;NOM;FEM;SG
صبر	cierpliwości	None	cierpliwość	N;SG	N;GEN;FEM;SG
صبر	pacjentka	None	pacjentka	N;SG	N;NOM;FEM;SG
صبر	pacjenta	None	pacjent	N;SG	N;ACC;MASC;SG
صبر	pacjent	None	pacjent	N;SG	N;NOM;MASC;SG
تصفیه	oczyszczenie	None	oczyszczyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
تصفیه	oczyszczania	None	oczyszczać	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
تصفیه	oczyszczanie	None	oczyszczanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
اعتراف	spowiedzi	اعتراف	spowiedź	N;SG	N;GEN;FEM;SG
اعتراف	wyznanie	اعتراف	wyznanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
تبعیض	dyskryminacja	تبعیض	dyskryminacja	N;SG	N;NOM;FEM;SG
تبعیض	dyskryminacji	تبعیض	dyskryminacja	N;SG	N;GEN;FEM;SG
تبعیض	dyskryminację	تبعیض	dyskryminacja	N;SG	N;ACC;FEM;SG
سعد	sad	سعد	sad	N;SG	N;NOM;MASC;SG
پدری	ojciec	پدر	ojciec	N;SG	N;NOM;MASC;SG
همبستگی	jedności	همبستگی	jedność	N;SG	N;GEN;FEM;SG
همبستگی	jedność	همبستگی	jedność	N;SG	N;NOM;FEM;SG
همبستگی	zjednoczenie	همبستگی	zjednoczenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
همبستگی	solidarność	همبستگی	solidarność	N;SG	N;NOM;FEM;SG
همبستگی	solidarności	همبستگی	solidarność	N;SG	N;GEN;FEM;SG
همبستگی	korelacji	همبستگی	korelacja	N;SG	N;GEN;FEM;SG
میمون	małpa	میمون	małpa	N;SG	N;NOM;FEM;SG
میمون	małpka	میمون	małpka	N;SG	N;NOM;FEM;SG
شناور	platformie	None	platforma	N;SG	N;ACC;MASC;SG
دوتایی	bliźniak	دوتایی	bliźniak	N;SG	N;NOM;MASC;SG
کیف	torebka	کیف	torebka	N;SG	N;NOM;FEM;SG
کیف	worek	کیف	worek	N;SG	N;NOM;MASC;SG
کیف	torba	کیف	torba	N;SG	N;NOM;FEM;SG
کیف	torbę	کیف	torba	N;SG	N;ACC;FEM;SG
کیف	torebkę	کیف	torebka	N;SG	N;ACC;FEM;SG
کیف	torebka	کیف	torebka	N;SG	N;NOM;FEM;SG
کیف	portfel	کیف	portfel	N;SG	N;NOM;MASC;SG
مرسدس	mercedesa	مرسدس	mercedes	N;SG	N;ACC;MASC;SG
سازگاری	przystosowanie	سازگاری	przystosowanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
سازگاری	zgodność	سازگاری	zgodność	N;SG	N;ACC;FEM;SG
سازگاری	zgodności	سازگاری	zgodność	N;SG	N;GEN;FEM;SG
سازگاری	dostosowanie	سازگاری	dostosowanie	N;SG	N;NOM;NEUT;SG
سازگاری	dostosowania	سازگاری	dostosowanie	N;SG	N;GEN;NEUT;SG
سازگاری	przystosowanie	سازگاری	przystosowanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ماست	jogurt	ماست	jogurt	N;SG	N;ACC;MASC;SG
سیمان	cementu	سیمان	cement	N;SG	N;GEN;MASC;SG
سیمان	cement	سیمان	cement	N;SG	N;NOM;MASC;SG
فیلد	dziedzina	None	dziedzina	N;SG	N;NOM;FEM;SG
فیلد	pole	None	pole	N;SG	N;NOM;NEUT;SG
فیلد	boisko	None	boisko	N;SG	N;NOM;NEUT;SG
پیشروی	marsz	پیشروی	marsz	N;SG	N;NOM;MASC;SG
نوشتم	napisała	نوشت#نویس	napisać	V;SG;1;PST	V;PFV;FEM;IND;SG;PST;FIN;ACT
نوشتم	pisał	نوشت#نویس	pisać	V;SG;1;PST	V;IPFV;MASC;IND;SG;PST;FIN;ACT
نوشتم	napisał	نوشت#نویس	napisać	V;SG;1;PST	V;PFV;MASC;IND;SG;PST;FIN;ACT
نوشتم	napisał	نوشت#نویس	napisać	V;SG;1;PST	V;PFV;MASC;IND;SG;PST;FIN;ACT
ظهر	południe	ظهر	południe	N;SG	N;NOM;NEUT;SG
ظریف	elegancja	ظریف	elegancja	N;SG	N;NOM;FEM;SG
بو	boo	None	boo	N;SG	N;NOM;MASC;SG
چنگ	uchwyt	چنگ	uchwyt	N;SG	N;ACC;MASC;SG
چنگ	chwyt	چنگ	chwyt	N;SG	N;NOM;MASC;SG
چنگ	harfie	چنگ	harf	N;SG	N;DAT;FEM;SG
ناوشکن	niszczyciel	ناوشکن	niszczyciel	N;SG	N;NOM;MASC;SG
صوت	dźwięk	صوت	dźwięk	N;SG	N;ACC;MASC;SG
دیفرانسیل	zróżnicowanie	دیفرانسیل	zróżnicowanie	N;SG	N;NOM;NEUT;SG
دیفرانسیل	różnica	دیفرانسیل	różnica	N;SG	N;NOM;FEM;SG
ماهیچه	mięsień	ماهیچه	mięsienie	N;SG	N;NOM;MASC;SG
زور	siły	زور	siła	N;SG	N;ACC;FEM;SG
زور	siła	زور	siła	N;SG	N;NOM;FEM;SG
استار	gwiazdka	استار	gwiazdka	N;SG	N;NOM;FEM;SG
استار	gwiazda	استار	gwiazda	N;SG	N;NOM;FEM;SG
گوسفند	owcy	گوسفند	owca	N;SG	N;GEN;FEM;SG
گوسفند	owca	گوسفند	owca	N;SG	N;NOM;FEM;SG
مزارع	gospodarstw	مزرعه	gospodarstwo	N;PL	N;GEN;NEUT;PL
کمونیسم	komunizmu	None	komunizm	N;SG	N;GEN;MASC;SG
کمونیسم	komunizm	None	komunizm	N;SG	N;NOM;MASC;SG
مدخل	wjazd	مدخل	wjazd	N;SG	N;NOM;MASC;SG
مدخل	wejście	مدخل	wejście	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
مدخل	wpis	مدخل	wpis	N;SG	N;NOM;MASC;SG
هرم	piramida	هرم	piramida	N;SG	N;NOM;FEM;SG
سایز	wielkości	سایز	wielkość	N;SG	N;GEN;FEM;SG
دادستان	oskarżyciel	None	oskarżyciel	N;SG	N;NOM;MASC;SG
دادستان	prokurator	None	prokurator	N;SG	N;NOM;MASC;SG
داروسازی	apteki	داروسازی	apteka	N;SG	N;ACC;FEM;SG
داروسازی	pharmaceuticals	داروسازی	pharmaceutical	N;SG	N;NOM;MASC;SG
کمر	talii	کمر	talia	N;SG	N;GEN;FEM;SG
کمر	talia	کمر	talia	N;SG	N;NOM;FEM;SG
کمر	talię	کمر	talia	N;SG	N;ACC;FEM;SG
آهک	wapień	آهک	wapień	N;SG	N;NOM;MASC;SG
میانمار	myanmar	میانمار	myanmar	N;SG	N;NOM;MASC;SG
آسانی	łatwością	None	łatwość	N;SG	N;INS;FEM;SG
آسانی	łatwość	None	łatwość	N;SG	N;NOM;FEM;SG
سوسیالیسم	socjalizm	سوسیالیسم	socjalizm	N;SG	N;NOM;MASC;SG
تخته	pokładzie	تخته	pokład	N;SG	N;ACC;MASC;SG
تخته	zarząd	تخته	zarząd	N;SG	N;NOM;MASC;SG
تخته	wyżywienie	تخته	wyżywienie	N;SG	N;NOM;NEUT;SG
تخته	deska	تخته	deska	N;SG	N;NOM;FEM;SG
تخته	tablica	تخته	tablica	N;SG	N;NOM;FEM;SG
یهود	żyd	یهود	żyd	N;SG	N;NOM;MASC;SG
یهود	żydem	یهود	żyd	N;SG	N;INS;MASC;SG
مساجد	meczety	None	meczet	N;PL	N;NOM;MASC;PL
مساجد	lokale	None	lokał	N;PL	N;NOM;MASC;PL
مساجد	miejsca	None	miejsce	N;PL	N;NOM;NEUT;PL
مساجد	miejsc	None	miejsce	N;PL	N;GEN;NEUT;PL
اجتناب	unikanie	None	unikać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
اجتناب	unikania	None	unikać	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
ویلا	willa	ویلا	willa	N;SG	N;NOM;FEM;SG
ویلا	willa	ویلا	willa	N;SG	N;NOM;FEM;SG
رصدخانه	obserwatorium	رصدخانه	obserwatorium	N;SG	N;DAT;NEUT;SG
پیوندها	linków	پیوند	link	N;PL	N;GEN;MASC;PL
پیوندها	linki	پیوند	linka	N;PL	N;NOM;FEM;PL
پیوندها	odnośniki	پیوند	odnośnik	N;PL	N;ACC;MASC;PL
منصفانه	uczciwie	منصفانه	uczciwie	ADV	ADV
پلنگ	tygrys	پلنگ	tygrys	N;SG	N;NOM;MASC;SG
پلنگ	pantera	پلنگ	panter	N;SG	N;NOM;FEM;SG
تعهد	zaangażowanie	تعهد	zaangażowanie	N;SG	N;NOM;NEUT;SG
تعهد	zobowiązanie	تعهد	zobowiązanie	N;SG	N;NOM;NEUT;SG
ترشح	absolutorium	ترشح	absolutorium	N;SG	N;NOM;NEUT;SG
ترشح	wydzielanie	ترشح	wydzielać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ترشح	wydzielania	ترشح	wydzielać	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
کابلی	kabel	کابلی	kabel	N;SG	N;ACC;MASC;SG
حکمرانی	rządy	حکمرانی	rząd	N;PL	N;NOM;MASC;PL
بارداری	ciążą	بارداری	ciąża	N;SG	N;INS;FEM;SG
بارداری	ciąża	بارداری	ciąża	N;SG	N;NOM;FEM;SG
بارداری	ciąży	بارداری	ciąża	N;SG	N;GEN;FEM;SG
بارداری	ciąży	بارداری	ciąża	N;SG	N;GEN;FEM;SG
شغلی	zawód	شغلی	zawód	N;SG	N;NOM;MASC;SG
بلوری	kryształ	بلوری	krysztać	N;SG	N;NOM;MASC;SG
بلوری	kryształu	بلوری	kryształ	N;SG	N;GEN;MASC;SG
طلوع	świt	طلوع	świt	N;SG	N;NOM;MASC;SG
شرکتی	partnerstwo	None	partnerstwo	N;SG	N;NOM;NEUT;SG
شرکتی	partnerstwa	None	partnerstwo	N;SG	N;NOM;NEUT;SG
شرکتی	korporacja	None	korporacja	N;SG	N;NOM;FEM;SG
ارث	dziedzictwo	ارث	dziedzictwo	N;SG	N;NOM;NEUT;SG
ارث	dziedzictwa	ارث	dziedzictwo	N;SG	N;GEN;NEUT;SG
ارث	dziedzictwo	ارث	dziedzictwo	N;SG	N;NOM;NEUT;SG
ارث	spadek	ارث	spadka	N;SG	N;NOM;MASC;SG
رادار	radar	رادار	radar	N;SG	N;NOM;MASC;SG
هایدلبرگ	heidelberg	هایدلبرگ	heidelberg	N;SG	N;NOM;MASC;SG
اعلامیه	plakatu	None	plakat	N;SG	N;GEN;MASC;SG
اعلامیه	plakat	None	plakat	N;SG	N;NOM;MASC;SG
تهویه	wentylacji	تهویه	wentylacja	N;SG	N;GEN;FEM;SG
تضاد	konflikt	None	konflikt	N;SG	N;NOM;MASC;SG
منشی	sekretarza	منشی	sekretarz	N;SG	N;ACC;MASC;SG
منشی	sekretarz	منشی	sekretarz	N;SG	N;NOM;MASC;SG
منشی	sekretarka	منشی	sekretarka	N;SG	N;NOM;FEM;SG
شنیده	słyszał	شنید#شنو	słyszeć	V;SG;3;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
فر	piec	فر	piec	N;SG	N;NOM;MASC;SG
فر	jarmark	فر	jarmark	N;SG	N;NOM;MASC;SG
ظاهرا	najwidoczniej	ظاهراً	dydotocznie	ADV	ADV;CMPR
ظاهرا	najwyraźniej	ظاهراً	wyraźnie	ADV	ADV;RL
ظاهرا	widocznie	ظاهراً	widocznie	ADV	ADV
گشتاور	moment	گشتاور	moment	N;SG	N;NOM;MASC;SG
گشتاور	chwili	گشتاور	chwila	N;SG	N;GEN;FEM;SG
گشتاور	chwila	گشتاور	chwila	N;SG	N;NOM;FEM;SG
غارت	łup	غارت	łup	N;SG	N;NOM;MASC;SG
غارت	grabież	غارت	grabież	N;SG	N;NOM;FEM;SG
غارت	grabież	غارت	grabież	N;SG	N;NOM;FEM;SG
سلطه	dominacji	سلطه	dominacja	N;SG	N;DAT;FEM;SG
سلطه	autorytet	سلطه	autorytet	N;SG	N;NOM;MASC;SG
سلطه	władza	سلطه	władza	N;SG	N;NOM;FEM;SG
سلطه	organ	سلطه	organ	N;SG	N;NOM;MASC;SG
جاذبه	atrakcja	جاذبه	atrakcja	N;SG	N;NOM;FEM;SG
جاذبه	przyciąganie	جاذبه	przyciągać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
جاذبه	atrakcyjność	جاذبه	atrakcyjność	N;SG	N;NOM;FEM;SG
جاذبه	grawitacja	جاذبه	grawitacja	N;SG	N;NOM;FEM;SG
جاذبه	grawitację	جاذبه	grawitacja	N;SG	N;ACC;FEM;SG
مرتفع	podwyższone	None	podwyższyć	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
مرتفع	podniesiony	None	podnieść	ADJ	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
تراکتورسازی	traktor	None	traktor	N;SG	N;NOM;MASC;SG
تراکتورسازی	ciągnika	None	ciągnik	N;SG	N;GEN;MASC;SG
سنگال	senegalu	سنگال	senegal	N;SG	N;GEN;MASC;SG
تراز	dostosowanie	تراز	dostosowanie	N;SG	N;NOM;NEUT;SG
تراز	wyrównanie	تراز	wyrównać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
تراز	poziom	تراز	poziom	N;SG	N;NOM;MASC;SG
تراز	poziomie	تراز	poziom	N;SG	N;INS;MASC;SG
تراز	poziomu	تراز	poziom	N;SG	N;GEN;MASC;SG
نسب	rodowód	None	rodowód	N;SG	N;NOM;MASC;SG
واسط	interfejs	واسط	interfejs	N;SG	N;NOM;MASC;SG
واسط	interfejsu	واسط	interfejs	N;SG	N;GEN;MASC;SG
نرمال	normalne	نرمال	normalny	ADJ	ADJ;NOM;NEUT;SG
نرمال	normalny	نرمال	normalny	ADJ	ADJ;NOM;MASC;SG
نرمال	normalna	نرمال	normalny	ADJ	ADJ;NOM;FEM;SG
افسردگی	depresji	افسردگی	depresja	N;SG	N;GEN;FEM;SG
افسردگی	depresja	افسردگی	depresja	N;SG	N;NOM;FEM;SG
شیوع	epidemia	شیوع	epidemia	N;SG	N;NOM;FEM;SG
شیوع	rozpowszechnienie	شیوع	rozpowszechnienie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
شیوع	rozpowszechnienia	شیوع	rozpowszechnienie	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
تطبیق	mecz	None	mecz	N;SG	N;NOM;MASC;SG
تطبیق	dopasowanie	None	dopasować	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ملاک	kryterium	None	kryterium	N;SG	N;NOM;NEUT;SG
صندلی	krzesło	صندلی	krzesło	N;SG	N;NOM;NEUT;SG
صندلی	fotel	صندلی	fotel	N;SG	N;NOM;MASC;SG
صندلی	siedzenie	صندلی	siedzenie	N;SG	N;NOM;NEUT;SG
صندلی	siedziba	صندلی	siedziba	N;SG	N;NOM;FEM;SG
صندلی	siedzenia	صندلی	siedzenie	N;SG	N;NOM;NEUT;SG
صندلی	siedzenia	صندلی	siedzenie	N;SG	N;NOM;NEUT;SG
نوادگان	potomkowie	نواده	potomek	N;PL	N;NOM;MASC;PL
نوادگان	potomków	نواده	potomek	N;PL	N;ACC;MASC;PL
اردو	obozu	اردو	obóz	N;SG	N;GEN;MASC;SG
اردو	obóz	اردو	obóz	N;SG	N;NOM;MASC;SG
اردو	kemping	اردو	kemping	N;SG	N;ACC;MASC;SG
کشاورز	rolnik	کشاورز	rolnik	N;SG	N;NOM;MASC;SG
کشاورز	rolnika	کشاورز	rolnik	N;SG	N;ACC;MASC;SG
مهره	orzech	مهره	orzech	N;SG	N;NOM;MASC;SG
تمایز	rozróżnienie	تمایز	rozróżnienie	N;SG	N;NOM;NEUT;SG
تمایز	wyróżnienie	تمایز	wyróżnienie	N;SG	N;NOM;NEUT;SG
افت	zrzut	None	zrzut	N;SG	N;NOM;MASC;SG
افت	kropla	None	kropel	N;SG	N;NOM;FEM;SG
چرب	grubas	چرب	grubas	N;SG	N;NOM;MASC;SG
جداسازی	izolacji	جداسازی	izolacja	N;SG	N;GEN;FEM;SG
جداسازی	izolacja	جداسازی	izolacja	N;SG	N;NOM;FEM;SG
جداسازی	rozdzielenie	جداسازی	rozdzielenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
جداسازی	separacji	جداسازی	separacja	N;SG	N;GEN;FEM;SG
جداسازی	oddzielenie	جداسازی	oddzielenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
اختراعات	wynalazki	اختراع	wynalazka	N;PL	N;NOM;MASC;PL
اختراعات	wynalazków	اختراع	wynalazek	N;PL	N;GEN;MASC;PL
رایان	ryana	رایان	ryana	N;SG	N;ACC;MASC;SG
نیتروژن	azot	نیتروژن	azot	N;SG	N;NOM;MASC;SG
اورانیوم	uran	اورانیوم	uran	N;SG	N;NOM;MASC;SG
راننده	kierowca	راننده	kierowca	N;SG	N;NOM;MASC;SG
راننده	sterownik	راننده	sterownik	N;SG	N;NOM;MASC;SG
راننده	kierowcy	راننده	kierowca	N;SG	N;ACC;MASC;SG
فرضیه	hipoteza	فرضیه	hipoteza	N;SG	N;NOM;FEM;SG
فرضیه	teorii	فرضیه	teoria	N;SG	N;GEN;FEM;SG
فرضیه	teoria	فرضیه	teoria	N;SG	N;NOM;FEM;SG
ایلخانی	patriarcha	ایلخانی	patriarch	N;SG	N;NOM;MASC;SG
بسط	rozszerzenie	بسط	rozszerzenie	N;SG	N;NOM;NEUT;SG
بسط	ekspansji	بسط	ekspansja	N;SG	N;GEN;FEM;SG
لید	ołów	لید	ołowa	N;SG	N;NOM;MASC;SG
منظر	perspektywa	منظر	perspektywa	N;SG	N;NOM;FEM;SG
منظر	perspektywę	منظر	perspektywa	N;SG	N;ACC;FEM;SG
منتقدین	krytycy	منتقد	krytyk	N;PL	N;NOM;MASC;PL
منتقدین	krytyków	منتقد	krytyk	N;PL	N;ACC;MASC;PL
فوری	chwili	فوری	chwila	N;SG	N;GEN;FEM;SG
پرس	prasa	پرس	prasa	N;SG	N;NOM;FEM;SG
پرس	prasie	پرس	prasa	N;SG	N;DAT;FEM;SG
پرس	zapytanie	پرس	zapytać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
پرس	zapytanie	پرس	zapytać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
پرس	zapytania	پرس	zapytać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
بینایی	wzrok	بینایی	wzrok	N;SG	N;NOM;MASC;SG
بینایی	wzrok	بینایی	wzrok	N;SG	N;NOM;MASC;SG
بینایی	wizji	بینایی	wizja	N;SG	N;GEN;FEM;SG
بینایی	wizja	بینایی	wizja	N;SG	N;NOM;FEM;SG
بینایی	widzenie	بینایی	widzenie	N;SG	N;NOM;NEUT;SG
فلسطینی	palestyńczyków	فلسطینی	palestyńczyk	N;PL	N;ACC;MASC;PL
لوس	los	لوس	los	N;SG	N;NOM;MASC;SG
پارامترهای	parametrów	پارامتر	parametr	N;PL	N;GEN;MASC;PL
پارامترهای	parametry	پارامتر	parametra	N;PL	N;NOM;MASC;PL
جعل	fałszerstwo	None	fałszerstwo	N;SG	N;NOM;NEUT;SG
سیمین	srebrne	سیمین	srebrny	N;SG	N;NOM;MASC;SG
دینامیک	dynamika	دینامیک	dynamika	N;SG	N;NOM;FEM;SG
دینامیک	dynamika	دینامیک	dynamika	N;SG	N;NOM;FEM;SG
دینامیک	dynamikę	دینامیک	dynamika	N;SG	N;ACC;FEM;SG
استراحت	wypoczynek	استراحت	wypoczynek	N;SG	N;ACC;FEM;SG
استراحت	odpoczynek	استراحت	odpoczynek	N;SG	N;ACC;MASC;SG
اکتشاف	zwiedzanie	اکتشاف	zwiedzać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
اکتشاف	zwiedzania	اکتشاف	zwiedzanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
