اتھاہ	sedalam	اتھاہ	sedalam		;SG
دوربین	teleskop	دوربین	teleskop	N;NOM;FEM;SG;3	N;SG
بِیننا	mengumpulkan	بِین	menkumpulkan	V;SG;NFIN;ACT	V;SG;ACT
بِیننا	berkumpul	بِین	berkumpul	V;SG;NFIN;ACT	V;SG;ACT
بِیننا	kumpulkan	بِین	kumpulkan	V;SG;NFIN;ACT	V;SG;ACT
بِیوی	nona	بِیوی	nona		
بیہودہ	absurd	بیہودہ	absurd	ADJ	ADJ;SG
بیہودہ	kotor	بیہودہ	kotor	ADJ	ADJ;SG
بیہودہ	jorok	بیہودہ	jorok	ADJ	ADJ;SG
بھاپ	uap	بھاپ	uap	N;NOM;MASC;SG;3	N;SG
بھاتا	menawan	بھا	mentawan	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاتا	mengistimewakan	بھا	menistimewakan	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاتا	setuju	بھا	setuju	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھار	percayai	بھار	percayai		
بھاری	gemuk	بھاری	gemuk	ADJ	ADJ;SG
بھاری	gendut	بھاری	gendut	ADJ	ADJ;SG
بھاری	susah	بھاری	susah	ADJ	ADJ;SG
بھاری	keras	بھاری	keras	ADJ	ADJ;SG
بھاری	penting	بھاری	penting	ADJ	ADJ;SG
بھاری	kaya	بھاری	kaya	ADJ	ADJ;SG
بھاری	keras	بھاری	keras	ADJ	ADJ;SG
بھاری	besar	بھاری	besar	ADJ	ADJ;SG
بھاری	masif	بھاری	masif	ADJ	ADJ;SG
بھاری	besar	بھاری	besar	ADJ	ADJ;SG
بھاری	hebat	بھاری	hebat	ADJ	ADJ;SG
بھاری	agung	بھاری	agung	ADJ	ADJ;SG
بھاری	mahal	بھاری	mahal	ADJ	ADJ;SG
بھاری	sedih	بھاری	sedih	ADJ	ADJ;SG
بھاری	susah	بھاری	susah	ADJ	ADJ;SG
بھاری	sulit	بھاری	sulit	ADJ	ADJ;SG
بھاری	sukar	بھاری	sukar	ADJ	ADJ;SG
بھاری	unggul	بھاری	unggul	ADJ	ADJ;SG
بھاری	berat	بھاری	berat	ADJ	ADJ;SG
بھاری	gemuk	بھاری	gemuk	ADJ	ADJ;SG
بھاری	gendut	بھاری	gendut	ADJ	ADJ;SG
بھاری	susah	بھاری	susah	ADJ	ADJ;SG
بھاری	keras	بھاری	keras	ADJ	ADJ;SG
بھاری	penting	بھاری	penting	ADJ	ADJ;SG
بھاری	kaya	بھاری	kaya	ADJ	ADJ;SG
بھاری	keras	بھاری	keras	ADJ	ADJ;SG
بھاری	besar	بھاری	besar	ADJ	ADJ;SG
بھاری	masif	بھاری	masif	ADJ	ADJ;SG
بھاری	besar	بھاری	besar	ADJ	ADJ;SG
بھاری	hebat	بھاری	hebat	ADJ	ADJ;SG
بھاری	agung	بھاری	agung	ADJ	ADJ;SG
بھاری	mahal	بھاری	mahal	ADJ	ADJ;SG
بھاری	sedih	بھاری	sedih	ADJ	ADJ;SG
بھاری	susah	بھاری	susah	ADJ	ADJ;SG
بھاری	sulit	بھاری	sulit	ADJ	ADJ;SG
بھاری	sukar	بھاری	sukar	ADJ	ADJ;SG
بھاری	unggul	بھاری	unggul	ADJ	ADJ;SG
بھاری	berat	بھاری	berat	ADJ	ADJ;SG
بھاشن	pidato	بھاشن	pidato	N;NOM;MASC;SG;3	N;SG
بھاشن	ucapan	بھاشن	ucapan	N;NOM;MASC;SG;3	N;SG
بھاشن	alamat	بھاشن	alamat	N;NOM;MASC;SG;3	N;SG
بھاشن	kuliah	بھاشن	kuliah	N;NOM;MASC;SG;3	N;SG
بھاشن	ceramah	بھاشن	ceramah	N;NOM;MASC;SG;3	N
بھاشن	perkuliahan	بھاشن	perkuliahan	N;NOM;MASC;SG;3	N;SG
بھاکنا	katakan	بھاک	katakan	V;SG;NFIN;ACT	V;SG;ACT
بھاکنا	katakanlah	بھاک	katakan	V;SG;NFIN;ACT	V;SG;ACT
بھاکنا	berbicara	بھاک	berbicara	V;SG;NFIN;ACT	V;SG;ACT
بھاکنا	bicaralah	بھاک	bicaralah	V;SG;NFIN;ACT	V;SG;ACT
بھاگ	bagikan	بھاگ	bagikan	V;ACT	V;SG;ACT
بھاگ	berbagi	بھاگ	berbagi	V;ACT	V;SG;ACT
بھاگا	berjalan	بھاگا	berjalan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگا	menjalankan	بھاگا	menjalankan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگا	berlari	بھاگا	berlari	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگتا	menerbangkan	بھاگ	menterbangkan	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگتا	berjalan	بھاگ	berjalan	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگتا	menjalankan	بھاگ	menjalankan	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگتا	berlari	بھاگ	berlari	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھاگنا	menyimpang	بھاگ	mensimpang	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھاگنا	kabur	بھاگ	kabur	V;MASC;SG;NFIN;ACT	V;SG
بھال	keberuntungan	بھال	keberuntungan	N;NOM;MASC;SG;3	N
بھال	spike	بھال	spike	N;NOM;MASC;SG;3	N
بھال	dahi	بھال	dahi	N;NOM;MASC;SG;3	N;SG
بھال	keberuntungan	بھال	keberuntungan	N;NOM;MASC;SG;3	N
بھال	peruntungan	بھال	peruntungan	N;NOM;MASC;SG;3	N
بھانا	hargai	بھانا	hargai	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھانا	menghargai	بھانا	menhargai	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھانپنا	menerka	بھانپنا	menterka	V;SG;NFIN;ACT	V;SG;ACT
بھانجنا	mendistribusikan	بھانجنا	mendistribusikan	V;SG;NFIN;ACT	V;SG;ACT
بھانجنا	membagi	بھانجنا	menbagi	V;SG;NFIN;ACT	V;SG;ACT
بھانجنا	memutar	بھانجنا	menputar	V;SG;NFIN;ACT	V;SG;ACT
بھانڈنا	mempermalukan	بھانڈنا	menpermalukan	V;SG;NFIN;ACT	V;SG;ACT
بھانڈنا	mencela	بھانڈنا	mencela	V;SG;NFIN;ACT	V;SG;ACT
بھائی	pendamping	بھائی	pendamping	N;NOM;MASC;SG;3	N;SG
بھائی	kamerad	بھائی	kamerad	N;NOM;MASC;SG;3	N;SG
بھائی	saudara	بھائی	saudara	N;NOM;MASC;SG;3	N;SG
بھائی	kakak	بھائی	kakak	N;NOM;MASC;SG;3	N;SG
بھائی	pendamping	بھائی	pendamping	N;NOM;MASC;SG;3	N;SG
بھائی	kamerad	بھائی	kamerad	N;NOM;MASC;SG;3	N;SG
بھبکانا	menggairahkan	بھبکانا	mengairahkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھبکانا	merangsang	بھبکانا	menrangsang	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھبکانا	merangsang	بھبکانا	menrangsang	V;MASC;SG;NFIN;ACT	V;SG;ACT
بُھتاہا	menghantui	بُھتاہا	menhantui	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھٹکا	mengembara	بھٹک	menkembara	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھٹکا	kalah	بھٹک	kalah	V;PFV;MASC;SG;V.PTCP;ACT	V;SG
بھٹکانا	menyesatkan	بھٹکا	mensesatkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھٹکائو	meragukan	بھٹکائو	menragukan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھٹکائو	ragukan	بھٹکائو	ragukan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھٹکتا	mengembara	بھٹک	menkembara	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بھٹکنا	mengembara	بھٹک	menkembara	V;NFIN;ACT	V;SG;ACT
بھٹکنا	menyimpang	بھٹک	mensimpang	V;NFIN;ACT	V;SG;ACT
بھٹکنا	mengembara	بھٹک	menkembara	V;NFIN;ACT	V;SG;ACT
بھٹنا	berkarat	بھٹ	berkarat	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھچک	pincang	بھچک	pincang		
بُھچک	kagum	بُھچک	kagum		;SG
بُھچک	tertegun	بُھچک	tertegun		
بُھچکانا	mencengangkan	بُھچکانا	mencengangkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بُھچکانا	menakuti	بُھچکانا	mentakuti	V;MASC;SG;NFIN;ACT	V;SG;ACT
بِھچّی	mengontrol	بِھچّی	menkontrol	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بِھچّی	kendalikan	بِھچّی	kendalikan	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھرپور	kenyang	بھرپور	kenyang	ADJ	ADJ;SG
بھرپور	penuh	بھرپور	penuh	ADJ	ADJ;SG
بھرا	gemuk	بھرا	gemuk	ADJ;NOM;MASC;SG	ADJ;SG
بھرا	gendut	بھرا	gendut	ADJ;NOM;MASC;SG	ADJ;SG
بھرا	kenyang	بھرا	kenyang	ADJ;NOM;MASC;SG	ADJ;SG
بھرا	penuh	بھرا	penuh	ADJ;NOM;MASC;SG	ADJ;SG
بھرائی	mengisi	بھرائی	menisi	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھرتی	memuat	بھر	menmuat	V;IPFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھرتی	memuat	بھر	menmuat	V;IPFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھرم	keraguan	بھرم	keraguan	N;NOM;MASC;SG;3	N;SG
بھرم	rahasia	بھرم	rahasia	N;NOM;MASC;SG;3	N;SG
بھرم	kecurigaan	بھرم	kecurigaan	N;NOM;MASC;SG;3	N;SG
بھرم	kredit	بھرم	kredit	N;NOM;MASC;SG;3	N;SG
بھرم	kebingungan	بھرم	kebingungan	N;NOM;MASC;SG;3	N;SG
بھرم	kesalahan	بھرم	kesalahan	N;NOM;MASC;SG;3	N;SG
بھرنا	menderita	بھر	menderita	V;SG;NFIN;ACT	V;SG;ACT
بھرنا	tuangkan	بھر	tuangkan	V;SG;NFIN;ACT	V;SG;ACT
بھرنا	menderita	بھر	menderita	V;SG;NFIN;ACT	V;SG;ACT
بھرنا	mengisi	بھر	menisi	V;SG;NFIN;ACT	V;SG;ACT
بھرنا	tuangkan	بھر	tuangkan	V;SG;NFIN;ACT	V;SG;ACT
بھرنی	menderita	بھرنی	menderita	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھرنی	mengembalikan	بھرنی	menkembalikan	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھری	kenyang	بھر	kenyang	ADJ;FEM	ADJ;SG
بھری	penuh	بھر	penuh	ADJ;FEM	ADJ;SG
بِھڑا	mengharukan	بِھڑا	menharukan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِھڑا	menyentuh	بِھڑا	mensentuh	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِھڑائی	berjuang	بِھڑائی	berjuang	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بِھڑائی	berkelahi	بِھڑائی	berkelahi	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بِھڑائی	bertarung	بِھڑائی	bertarung	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھڑک	tunjukkan	بھڑک	tunjukkan	V;ACT	V;SG;ACT
بھڑک	tampilkan	بھڑک	tampilkan	V;ACT	V;SG;ACT
بھڑک	perlihatkan	بھڑک	perlihatkan	V;ACT	V;SG;ACT
بھڑک	berkilauan	بھڑک	berkilauan	V;ACT	V;SG;ACT
بھڑکانا	menakuti	بھڑکانا	mentakuti	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکانا	menggairahkan	بھڑکانا	mengairahkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکانا	merangsang	بھڑکانا	menrangsang	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکانا	menghasut	بھڑکانا	menhasut	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکانا	menakuti	بھڑکانا	mentakuti	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکانا	menggairahkan	بھڑکانا	mengairahkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکانا	merangsang	بھڑکانا	menrangsang	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھڑکنا	menakuti	بھڑک	mentakuti	V;NFIN;ACT	V;SG;ACT
بِھڑنا	bergabung	بِھڑ	bergabung	V;NFIN	V;SG;ACT
بِھڑنا	gabung	بِھڑ	gabung	V;NFIN	V;SG;ACT
بِھڑنا	bergabunglah	بِھڑ	bergabung	V;NFIN	V;SG;ACT
بھسکنا	mengkonsumsi	بھسک	menkonsumsi	V;NFIN;ACT	V;SG;ACT
بھسکنا	jatuh	بھسک	jatuh	V;NFIN;ACT	V;SG;ACT
بھسکنا	melahap	بھسک	menlahap	V;NFIN;ACT	V;SG;ACT
بھُک	lapar	بھُک	lapar		
بِھکاری	pengemis	بِھکاری	penkemis	N;NOM;FEM;SG;3	N;SG
بِھکاری	gembel	بِھکاری	gembel	N;NOM;FEM;SG;3	N
بھکتی	menyembah	بھک	mensembah	V;IPFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھکتی	beribadah	بھک	beribadah	V;IPFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بھگانا	menculik	بھگا	menculik	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھگانا	mengalahkan	بھگا	menkalahkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھگانا	kalahkan	بھگا	kalahkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بھگدڑ	kebingungan	بھگدڑ	kebingungan	N;NOM;MASC;SG;3	N;SG
بھگدڑ	kepanikan	بھگدڑ	kepanikan	N;NOM;MASC;SG;3	N;SG
بھگدڑ	penyerbuan	بھگدڑ	penserbuan	N;NOM;MASC;SG;3	N;SG
بھگدڑ	gangguan	بھگدڑ	gangguan	N;NOM;MASC;SG;3	N;SG
بھگدڑ	penyimpangan	بھگدڑ	pensimpangan	N;NOM;MASC;SG;3	N;SG
بھگدڑ	kelainan	بھگدڑ	kelainan	N;NOM;MASC;SG;3	N;SG
بھلا	menyehatkan	بھلا	mensehatkan	V;SG;V.PTCP;ACT	V;SG;ACT
بھلا	mengagumkan	بھلا	menkagumkan	V;SG;V.PTCP;ACT	V;SG;ACT
بُھلانا	lupakan	بُھلانا	lupakan	V;SG;NFIN;ACT	V;SG;ACT
بُھلانا	melupakan	بُھلانا	menlupakan	V;SG;NFIN;ACT	V;SG;ACT
بُھلانا	menyesatkan	بُھلانا	mensesatkan	V;SG;NFIN;ACT	V;SG;ACT
بھلائی	kebajikan	بھلائی	kebajikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kebaikan	بھلائی	kebaikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kebajikan	بھلائی	kebajikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kesejahteraan	بھلائی	kesejahteraan	N;NOM;FEM;SG;3	N;SG
بھلائی	manfaatnya	بھلائی	manfaat	N;NOM;FEM;SG;3	N;SG
بھلائی	manfaat	بھلائی	manfaat	N;NOM;FEM;SG;3	N;SG
بھلائی	kebaikan	بھلائی	kebaikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kebajikan	بھلائی	kebajikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kebaikan	بھلائی	kebaikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kebaikan	بھلائی	kebaikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kebajikan	بھلائی	kebajikan	N;NOM;FEM;SG;3	N;SG
بھلائی	kesejahteraan	بھلائی	kesejahteraan	N;NOM;FEM;SG;3	N;SG
بھلائی	manfaatnya	بھلائی	manfaat	N;NOM;FEM;SG;3	N;SG
بھلائی	manfaat	بھلائی	manfaat	N;NOM;FEM;SG;3	N;SG
بھلائی	kebaikan	بھلائی	kebaikan	N;NOM;FEM;SG;3	N;SG
بھُولنا	lupakan	بھہول	lupakan	V;NFIN;ACT	V;SG;ACT
بھُولنا	melupakan	بھہول	menlupakan	V;NFIN;ACT	V;SG;ACT
بھُوننا	membakar	بھہوننا	menbakar	V;NFIN;ACT	V;SG;ACT
بھیانک	ngeri	بھیانک	ngeri	ADJ	ADJ;SG
بِھیتر	interior	بِھیتر	interior	N;NOM;MASC;SG;3	N;SG
بِھیتری	batin	بِھیتری	batin	N;NOM;MASC;SG;3	N;SG
بِھیتری	bathin	بِھیتری	bathin	N;NOM;MASC;SG;3	N;SG
بِھیتریا	narapidana	بِھیتریا	narapidana	N;NOM;MASC;SG;3	N
بِھیتریا	napi	بِھیتریا	napi	N;NOM;MASC;SG;3	N;SG
بِھیتریا	domestik	بِھیتریا	domestik	N;NOM;MASC;SG;3	N;SG
بھیجنا	kirim	بھیج	kirim	V;SG;NFIN;ACT	V;SG;ACT
بھیجنا	kirimkan	بھیج	kirimkan	V;SG;NFIN;ACT	V;SG;ACT
بِھیچنا	hancurkan	بِھی	hancurkan	V;SG;NFIN;ACT	V;SG;ACT
بِھیچنا	menghancurkan	بِھی	menhancurkan	V;SG;NFIN;ACT	V;SG;ACT
بِھیچنا	memeras	بِھی	menperas	V;SG;NFIN;ACT	V;SG;ACT
بِھیچنا	meremas	بِھی	menremas	V;SG;NFIN;ACT	V;SG;ACT
بھیس	udara	بھیس	udara	N;NOM;MASC;SG;3	N;SG
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;SG
بھیس	kamuflase	بھیس	kamuflase	N;NOM;MASC;SG;3	N
بھیس	penyamaran	بھیس	pensamaran	N;NOM;MASC;SG;3	N;SG
بھیس	baju	بھیس	baju	N;NOM;MASC;SG;3	N;SG
بھیس	gaun	بھیس	gaun	N;NOM;MASC;SG;3	N;SG
بھیس	udara	بھیس	udara	N;NOM;MASC;SG;3	N;SG
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;SG
بھیس	kamuflase	بھیس	kamuflase	N;NOM;MASC;SG;3	N
بھیس	penyamaran	بھیس	pensamaran	N;NOM;MASC;SG;3	N;SG
بھیس	kemiripan	بھیس	kemiripan	N;NOM;MASC;SG;3	N;SG
بھیس	baju	بھیس	baju	N;NOM;MASC;SG;3	N;SG
بھیس	gaun	بھیس	gaun	N;NOM;MASC;SG;3	N;SG
بھینٹ	wawancara	بھینٹ	wawancara	N;NOM;MASC;SG;3	N;SG
بھینٹ	suap	بھینٹ	suap	N;NOM;MASC;SG;3	N;SG
بھینٹ	perkenalan	بھینٹ	perkenalan	N;NOM;MASC;SG;3	N;SG
بھینٹ	pengenalan	بھینٹ	penkenalan	N;NOM;MASC;SG;3	N;SG
بھینٹ	pendahuluan	بھینٹ	pendahuluan	N;NOM;MASC;SG;3	N;SG
بھینٹ	pengantar	بھینٹ	penantar	N;NOM;MASC;SG;3	N;SG
بھینٹ	kurban	بھینٹ	kurban	N;NOM;MASC;SG;3	N
بھینٹ	pengorbanan	بھینٹ	penorbanan	N;NOM;MASC;SG;3	N;SG
بھینٹ	pengorbanannya	بھینٹ	penorbanan	N;NOM;MASC;SG;3	N;SG
بھینٹ	kunjungan	بھینٹ	kunjungan	N;NOM;MASC;SG;3	N;SG
بِھینچنا	mengepalkan	بِھینچ	menkepalkan	V;SG;NFIN;ACT	V;SG;ACT
بِھینچنا	hancurkan	بِھینچ	hancurkan	V;SG;NFIN;ACT	V;SG;ACT
بِھینچنا	menghancurkan	بِھینچ	menhancurkan	V;SG;NFIN;ACT	V;SG;ACT
بِھینچنا	memeras	بِھینچ	menperas	V;SG;NFIN;ACT	V;SG;ACT
بِھینچنا	meremas	بِھینچ	menremas	V;SG;NFIN;ACT	V;SG;ACT
پا	melanjutkan	پا	menlanjutkan	V;ACT	V;SG;ACT
پا	berdiri	پا	berdiri	V;ACT	V;SG;ACT
پابندی	penahanan	پابندی	pentahanan	N;NOM;MASC;SG;3	N;SG
پابندی	pengurungan	پابندی	penurungan	N;NOM;MASC;SG;3	N;SG
پابندی	kendali	پابندی	kendali	N;NOM;MASC;SG;3	N;SG
پابندی	kontrol	پابندی	kontrol	N;NOM;MASC;SG;3	N;SG;ACT
پابندی	pengendalian	پابندی	penkendalian	N;NOM;MASC;SG;3	N;SG
پابندی	larangan	پابندی	larangan	N;NOM;MASC;SG;3	N;SG
پابندی	pelarangan	پابندی	penlarangan	N;NOM;MASC;SG;3	N;SG
پابندی	penahanan	پابندی	pentahanan	N;NOM;MASC;SG;3	N;SG
پابندی	pengurungan	پابندی	penurungan	N;NOM;MASC;SG;3	N;SG
پابندی	kendali	پابندی	kendali	N;NOM;MASC;SG;3	N;SG
پابندی	kontrol	پابندی	kontrol	N;NOM;MASC;SG;3	N;SG;ACT
پابندی	pengendalian	پابندی	penkendalian	N;NOM;MASC;SG;3	N;SG
پابندی	larangan	پابندی	larangan	N;NOM;MASC;SG;3	N;SG
پابندی	pelarangan	پابندی	penlarangan	N;NOM;MASC;SG;3	N;SG
پابندی	pembatasan	پابندی	penbatasan	N;NOM;MASC;SG;3	N;SG
پاتابہ	stoking	پاتابہ	stoking	N;NOM;MASC;SG;3	N;SG
پاتابہ	mukena	پاتابہ	mukena	N;NOM;MASC;SG;3	N;SG
پاخانہ	jamban	پاخانہ	jamban	N;NOM;MASC;SG;3	N;SG
پاخانہ	kotoran	پاخانہ	kotoran	N;NOM;MASC;SG;3	N;SG
پاخانہ	kotoran	پاخانہ	kotoran	N;NOM;MASC;SG;3	N;SG
پاخانہ	najis	پاخانہ	najis	N;NOM;MASC;SG;3	N
پاخانہ	jamban	پاخانہ	jamban	N;NOM;MASC;SG;3	N;SG
پاخانہ	tinja	پاخانہ	tinja	N;NOM;MASC;SG;3	N;SG
پامردی	keberanian	پامردی	keberanian	N;NOM;MASC;SG;3	N;SG
پامردی	keberanian	پامردی	keberanian	N;NOM;MASC;SG;3	N;SG
پامردی	resolusi	پامردی	resolusi	N;NOM;MASC;SG;3	N;SG
دیرپا	langgeng	دیرپا	langgeng	ADJ	ADJ;SG
دیرپا	permanen	دیرپا	permanen	ADJ	ADJ;SG
دیرپا	awet	دیرپا	awet	ADJ	ADJ;SG
دیرپا	langgeng	دیرپا	langgeng	ADJ	ADJ;SG
دیرپا	permanen	دیرپا	permanen	ADJ	ADJ;SG
پات	daun	پات	daun	N;NOM;MASC;SG;3	N;SG
پاتُر	prostitusi	پاتُر	prostitusi	N;NOM;MASC;SG;3	N;SG
پاٹنا	mengairi	پاٹ	menairi	V;MASC;SG;ACT	V;SG;ACT
پاٹنا	memperkaya	پاٹ	menperkaya	V;MASC;SG;ACT	V;SG;ACT
پاٹنا	tutupi	پاٹ	tutupi	V;MASC;SG;ACT	V;SG;ACT
پاداش	hukuman	پاداش	hukuman	N;NOM;MASC;SG;3	N;SG
پاداش	azab	پاداش	azab	N;NOM;MASC;SG;3	N;SG
پاداش	hukuman	پاداش	hukuman	N;NOM;MASC;SG;3	N;SG
پاداش	azab	پاداش	azab	N;NOM;MASC;SG;3	N;SG
پادشاہی	imperium	پادشاہی	imperium	N;NOM;MASC;SG;3	N
پادشاہی	kekaisaran	پادشاہی	kekaisaran	N;NOM;MASC;SG;3	N;SG
پادشاہی	monarki	پادشاہی	monarki	N;NOM;MASC;SG;3	N;SG
پار	melampaui	پار	menlampaui	V;ACT	V;SG;ACT
پار	berlalu	پار	berlalu	V;ACT	V;SG;ACT
پار	melampaui	پار	menlampaui	V;ACT	V;SG;ACT
پار	berlalu	پار	berlalu	V;ACT	V;SG;ACT
پارچہ	kain	پارچہ	kain	N;NOM;MASC;SG;3	N;SG
پارچہ	fragmen	پارچہ	fragmen	N;NOM;MASC;SG;3	N;SG
پارچہ	ikan	پارچہ	ikan	N;NOM;MASC;SG;3	N;SG
پارچہ	tekstil	پارچہ	tekstil	N;NOM;MASC;SG;3	N;SG
پارسائی	kesucian	پارسائی	kesucian	N;NOM;FEM;SG;3	N;SG
پارسائی	kemurnian	پارسائی	kemurnian	N;NOM;FEM;SG;3	N;SG
پارسائی	kehormatannya	پارسائی	kehormatan	N;NOM;FEM;SG;3	N;SG
پارسائی	kesucian	پارسائی	kesucian	N;NOM;FEM;SG;3	N;SG
پارلیمان	parlemen	پارلیمان	parlemen	N;NOM;MASC;SG;3	N;SG
پارہ	porsi	پارہ	porsi	N;NOM;MASC;SG;3	N;SG
پارہ	tambalan	پارہ	tambalan	N;NOM;MASC;SG;3	N;SG
پارہ	merkuri	پارہ	merkuri	N;NOM;MASC;SG;3	N;SG
پارہ	merkurius	پارہ	merkurius	N;NOM;MASC;SG;3	N;SG
پارہ	raksa	پارہ	raksa	N;NOM;MASC;SG;3	N;SG
پارہ	porsi	پارہ	porsi	N;NOM;MASC;SG;3	N;SG
پارہ	rongsokan	پارہ	rongsokan	N;NOM;MASC;SG;3	N;SG
پارہ	tambalan	پارہ	tambalan	N;NOM;MASC;SG;3	N;SG
پاڑنا	berburu	پاڑ	berburu	V;SG;NFIN;ACT	V;SG;ACT
پاڑنا	membunuh	پاڑ	menbunuh	V;SG;NFIN;ACT	V;SG;ACT
پاڑنا	bunuh	پاڑ	bunuh	V;SG;NFIN;ACT	V;SG;ACT
پاڑنا	bunuhlah	پاڑ	bunuh	V;SG;NFIN;ACT	V;SG;ACT
پاڑنا	menghancurkan	پاڑ	menhancurkan	V;SG;NFIN;ACT	V;SG;ACT
پاڑنا	hancurkan	پاڑ	hancurkan	V;SG;NFIN;ACT	V;SG;ACT
پاڑنا	musnahkan	پاڑ	musnahkan	V;SG;NFIN;ACT	V;SG;ACT
پاس	tentang	پاس	tentang	ADP;NOM;MASC;SG;3	ADP;SG;ACT
پاس	sekitar	پاس	sekitar	ADP;NOM;MASC;SG;3	ADP
پاس	tentang	پاس	tentang	ADP;NOM;MASC;SG;3	ADP;SG;ACT
پاس	sekitar	پاس	sekitar	ADP;NOM;MASC;SG;3	ADP
پاسبان	pedoman	پاسبان	pedoman	N;NOM;MASC;SG;3	N;SG
پاسبان	panduan	پاسبان	panduan	N;NOM;MASC;SG;3	N;SG
پاسبان	pemandu	پاسبان	penpandu	N;NOM;MASC;SG;3	N;SG
پاسبان	gembala	پاسبان	gembala	N;NOM;MASC;SG;3	N;SG
پاسبان	pengembala	پاسبان	penkembala	N;NOM;MASC;SG;3	N;SG
پاسبان	pengawal	پاسبان	penawal	N;NOM;MASC;SG;3	N;SG
پاسبان	penjaga	پاسبان	penjaga	N;NOM;MASC;SG;3	N;SG
پاسبان	guard	پاسبان	guard	N;NOM;MASC;SG;3	N;SG
پاسداری	nikmat	پاسداری	nikmat	N;NOM;MASC;SG;3	N;SG
پاکیزگی	kebersihan	پاکیزگی	kebersihan	N;NOM;MASC;SG;3	N;SG
پاکیزگی	kehormatannya	پاکیزگی	kehormatan	N;NOM;MASC;SG;3	N;SG
پاکیزگی	kesucian	پاکیزگی	kesucian	N;NOM;MASC;SG;3	N;SG
پاکیزگی	keanggunan	پاکیزگی	keanggunan	N;NOM;MASC;SG;3	N;SG
پاکیزگی	pemurnian	پاکیزگی	penmurnian	N;NOM;MASC;SG;3	N;SG
پاکیزگی	kebersihan	پاکیزگی	kebersihan	N;NOM;MASC;SG;3	N;SG
پاکیزگی	kehormatannya	پاکیزگی	kehormatan	N;NOM;MASC;SG;3	N;SG
پاکیزگی	kesucian	پاکیزگی	kesucian	N;NOM;MASC;SG;3	N;SG
