και	そして	και	そして	CONJ	CONJ
πετρέλαιο	石油	πετρέλαιο	石油	N;NOM;NEUT;SG	N
πετρέλαιο	オイル	πετρέλαιο	オイル	N;NOM;NEUT;SG	N
τουρίστες	ツーリスト	τουρίστας	ツーリスト	N;NOM;MASC;PL	N
επικοινωνιών	通信	επικοινωνία	通信	N;GEN;FEM;PL	N
επικοινωνιών	コミュニケーション	επικοινωνία	コミュニケーション	N;GEN;FEM;PL	N
πυριτίου	シリコン	πύριτιος	シリコン	N;GEN;NEUT;SG	N
πυριτίου	ケイ	πύριτιος	ケイ	N;GEN;NEUT;SG	N
πορτραίτο	肖像	πορτρέχω	肖像	N;NOM;NEUT;SG	N
πορτραίτο	ポートレート	πορτρέχω	ポートレート	N;NOM;NEUT;SG	N
τόνοι	トン	τόνος	トン	N;NOM;MASC;PL	N
τόνοι	トン	τόνος	トン	N;NOM;MASC;PL	N
υπόγεια	地下	υπόγεια	地下	N;NOM;NEUT;PL	N
υπόγεια	地下鉄	υπόγεια	地下鉄	N;NOM;NEUT;PL	N
απορρίφθηκε	却下	απορρίπτω	却下	V;PFV;IND;SG;3;PST;FIN;PASS	V
απορρίφθηκε	辞退	απορρίπτω	辞退	V;PFV;IND;SG;3;PST;FIN;PASS	V
κάλιο	カリウム	κάλιος	カリウム	N;NOM;NEUT;SG	N
πολεμιστές	戦士	πολεμιστής	戦士	N;NOM;MASC;PL	N
μάρτυρας	証人	μάρτυρας	証人	N;NOM;MASC;SG	N
συντριβή	クラッシュ	συντριβός	クラッシュ	N;ACC;FEM;SG	N
ρομπότ	ロボット	ρομπότ	ロボット	N;NOM;NEUT;SG	N
ρομπότ	ロボット	ρομπότ	ロボット	N;NOM;NEUT;SG	N
αξιωματούχος	職員	αξιωματούχος	職員	N;NOM;MASC;SG	N
κήπους	庭園	κήπος	庭園	N;ACC;MASC;PL	N
παρατσούκλι	愛称	παρατσούκλι	愛称	N;NOM;NEUT;SG	N
παρατσούκλι	ニックネーム	παρατσούκλι	ニックネーム	N;NOM;NEUT;SG	N
πρωταγωνιστής	主人	πρωταγωνιστής	主人	N;NOM;MASC;SG	N
μάνατζερ	店長	μάνατζερ	店長	N;NOM;NEUT;PL	N
μάνατζερ	支配	μάνατζερ	支配	N;NOM;NEUT;PL	N
μάνατζερ	マネージャー	μάνατζερ	マネージャー	N;NOM;NEUT;PL	N
μάνατζερ	マネージャ	μάνατζερ	マネージャ	N;NOM;NEUT;PL	N
προπαγάνδα	プロパガンダ	προπαγάνδα	プロパガンダ	N;NOM;FEM;SG	N
πεζικό	歩兵	πεζικό	歩兵	N;NOM;NEUT;SG	N
κλήρωση	ドロー	κλήρωση	ドロー	N;NOM;FEM;SG	N
κλήρωση	宝くじ	κλήρωση	宝くじ	N;NOM;FEM;SG	N
κλήρωση	図面	κλήρωση	図面	N;NOM;FEM;SG	N
κλήρωση	ドローイング	κλήρωση	ドローイング	N;NOM;FEM;SG	N
καύσιμο	燃料	καύσιμο	燃料	N;NOM;NEUT;SG	N
συντήρησης	メンテナンス	συντήρηση	メンテナンス	N;GEN;FEM;SG	N
αέρας	空気	αέρας	空気	N;NOM;MASC;SG	N
αέρας	航空	αέρας	航空	N;NOM;MASC;SG	N
αποτελεσματικότητα	効率	αποτελεσματικότητα	効率	N;ACC;FEM;SG	N
αποτελεσματικότητα	実効	αποτελεσματικότητα	実効	N;ACC;FEM;SG	N
αποτελεσματικότητα	効能	αποτελεσματικότητα	効能	N;ACC;FEM;SG	N
καθηγήτρια	教員	καθηγήτρια	教員	N;NOM;FEM;SG	N
καθηγήτρια	教師	καθηγήτρια	教師	N;NOM;FEM;SG	N
καθηγήτρια	先生	καθηγήτρια	先生	N;NOM;FEM;SG	N
επενδύσεις	投資	επένδυση	投資	N;NOM;FEM;PL	N
επενδύσεις	投資	επένδυση	投資	N;NOM;FEM;PL	N
κοινωνίες	社会	κοινωνία	社会	N;NOM;FEM;PL	N
πλοήγησης	航法	πλοήγηση	航法	N;GEN;FEM;SG	N
πλοήγησης	ナビゲーション	πλοήγηση	ナビゲーション	N;GEN;FEM;SG	N
ύμνο	聖歌	ύμνο	聖歌	N;ACC;MASC;SG	N
συμφώνησαν	同意	συμφωνώ	同意	V;PFV;IND;PL;3;PST;FIN;ACT	V
συμφώνησαν	合意	συμφωνώ	合意	V;PFV;IND;PL;3;PST;FIN;ACT	V
μύθους	神話	μύθος	神話	N;ACC;MASC;PL	N
ασφαλή	安全	ασφαλής	安全	ADJ;NOM;FEM;SG	ADJ
λουλούδια	お	λουλούδι	お	N;NOM;NEUT;PL	N
φάρος	灯台	φάρος	灯台	N;NOM;MASC;SG	N
φάρος	ビーコン	φάρος	ビーコン	N;NOM;MASC;SG	N
φάρος	灯台	φάρος	灯台	N;NOM;MASC;SG	N
κεφαλαίου	資本	κεφάλαιο	資本	N;GEN;NEUT;SG	N
κεφαλαίου	首都	κεφάλαιο	首都	N;GEN;NEUT;SG	N
καύσιμα	燃料	καύσιμα	燃料	N;NOM;NEUT;PL	N
καύσιμα	燃料	καύσιμα	燃料	N;NOM;NEUT;PL	N
ιό	ウィルス	ιό	ウィルス	N;ACC;MASC;SG	N
ιό	ウイルス	ιό	ウイルス	N;ACC;MASC;SG	N
συλλαμβάνεται	逮捕	συλλαμβάνω	逮捕	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
κενά	隙間	κενό	隙間	N;NOM;NEUT;PL	N
κενά	ギャップ	κενό	ギャップ	N;NOM;NEUT;PL	N
κόμικ	漫画	κόμικ	漫画	N;NOM;NEUT;SG	N
κόμικ	コミック	κόμικ	コミック	N;NOM;NEUT;SG	N
κόμικ	コミック	κόμικ	コミック	N;NOM;NEUT;SG	N
συμβουλές	ヒント	συμβουλής	ヒント	N;NOM;FEM;PL	N
αστεροειδείς	小惑星	αστεροειδής	小惑星	N;NOM;MASC;PL	N
δημοσιεύει	公開	δημοσιεύω	公開	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
αλληλογραφία	対応	αλληλογραφία	対応	N;NOM;FEM;SG	N
αλληλογραφία	通信	αλληλογραφία	通信	N;NOM;FEM;SG	N
αλληλογραφία	郵便	αλληλογραφία	郵便	N;NOM;FEM;SG	N
αλληλογραφία	メール	αλληλογραφία	メール	N;NOM;FEM;SG	N
μάθηση	ラーニング	μάθηση	ラーニング	N;ACC;FEM;SG	N
μάθηση	学問	μάθηση	学問	N;ACC;FEM;SG	N
συμπεριφορές	態度	συμπεριφορά	態度	N;NOM;FEM;PL	N
παρένθεση	かっこ	παρένθεση	かっこ	N;NOM;FEM;SG	N
πυραύλων	ミサイル	πύραυλος	ミサイル	N;GEN;MASC;PL	N
φωτεινή	明るい	φωτεινός	明るい	ADJ;NOM;FEM;SG	ADJ
μετανάστευσης	移民	μετανάστευση	移民	N;GEN;FEM;SG	N
εκκλησάκι	チャペル	εκκλησάκι	チャペル	N;NOM;NEUT;SG	N
ρήμα	動詞	ρήμα	動詞	N;NOM;NEUT;SG	N
κατευθείαν	まっすぐ	κατεύθεια	まっすぐ	ADV	ADV
ψάρι	魚類	ψάρι	魚類	N;NOM;NEUT;SG	N
τρύπα	ホール	τρύπα	ホール	N;NOM;FEM;SG	N
εικάζεται	推定	εικάζω	推定	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
ψωμί	パン	ψωμί	パン	N;NOM;NEUT;SG	N
πρόθεμα	プレフィックス	πρόθεμα	プレフィックス	N;NOM;NEUT;SG	N
συνελήφθησαν	逮捕	συλλαμβάνω	逮捕	V;PFV;IND;PL;3;PST;FIN;PASS	V
παράμετρος	パラメータ	παράμετρος	パラメータ	N;NOM;FEM;SG	N
ανθρωπότητας	人類	ανθρωπότητα	人類	N;GEN;FEM;SG	N
επιβλήθηκε	施行	επιβάλλω	施行	V;PFV;IND;SG;3;PST;FIN;PASS	V
ανεξάρτητοι	独立	ανεξάρτητος	独立	ADJ;NOM;MASC;PL	ADJ
καρπός	フルーツ	καρπός	フルーツ	N;NOM;MASC;SG	N
καρπός	果実	καρπός	果実	N;NOM;MASC;SG	N
καρπός	果物	καρπός	果物	N;NOM;MASC;SG	N
καρπός	手首	καρπός	手首	N;NOM;MASC;SG	N
αθλητή	アスリート	αθλητός	アスリート	N;ACC;MASC;SG	N
ταξιαρχία	旅団	ταξιαρχία	旅団	N;ACC;FEM;SG	N
καταστρέψει	破壊	καταστρέφω	破壊	V;PFV;IND;SG;3;FIN;ACT	V
δακτύλιος	リング	δακτύλιος	リング	N;NOM;MASC;SG	N
δακτύλιος	指輪	δακτύλιος	指輪	N;NOM;MASC;SG	N
γενιές	世代	γενιά	世代	N;NOM;FEM;PL	N
δολάριο	ドル	δολάριο	ドル	N;NOM;NEUT;SG	N
σύνθημα	標語	σύνθημα	標語	N;NOM;NEUT;SG	N
σύνθημα	パスワード	σύνθημα	パスワード	N;NOM;NEUT;SG	N
σύνθημα	スローガン	σύνθημα	スローガン	N;NOM;NEUT;SG	N
επιτεύγματα	実績	επίτευγμα	実績	N;NOM;NEUT;PL	N
επιτεύγματα	事跡	επίτευγμα	事跡	N;NOM;NEUT;PL	N
επιτεύγματα	業績	επίτευγμα	業績	N;NOM;NEUT;PL	N
επιτεύγματα	事績	επίτευγμα	事績	N;NOM;NEUT;PL	N
επιτεύγματα	功績	επίτευγμα	功績	N;NOM;NEUT;PL	N
επιτεύγματα	実績	επίτευγμα	実績	N;NOM;NEUT;PL	N
κεραυνός	サンダー	κεραυνός	サンダー	N;NOM;MASC;SG	N
κεραυνός	ライトニング	κεραυνός	ライトニング	N;NOM;MASC;SG	N
παρών	現在	παράνω	現在	N;NOM;MASC;SG	N
παρών	プレゼント	παράνω	プレゼント	N;NOM;MASC;SG	N
γραπτή	筆記	γραπτός	筆記	N;NOM;FEM;SG	N
επιτέλους	ついに	επιτέλους	ついに	ADV	ADV
επιτέλους	やっと	επιτέλους	やっと	ADV	ADV
επιτέλους	遂に	επιτέλους	遂にる	ADV	ADV
ακαδημαϊκό	アカデミック	ακαδημαϊκός	アカデミック	N;NOM;NEUT;SG	N
κοιλιά	お	κοιλιός	お	N;NOM;FEM;SG	N
πυρ	火事	πυρ	火事	N;NOM;NEUT;SG	N
πυρ	ファイア	πυρ	ファイア	N;NOM;NEUT;SG	N
πυρ	火災	πυρ	火災	N;NOM;NEUT;SG	N
αμοιβή	手数	αμοιβός	手数	N;NOM;FEM;SG	N
αμοιβή	料金	αμοιβός	料金	N;NOM;FEM;SG	N
αμοιβή	報酬	αμοιβός	報酬	N;NOM;FEM;SG	N
αμοιβή	給与	αμοιβός	給与	N;NOM;FEM;SG	N
αμοιβή	報酬	αμοιβός	報酬	N;NOM;FEM;SG	N
μύθοι	神話	μύθος	神話	N;NOM;MASC;PL	N
μετατόπιση	シフト	μετατόπιση	シフト	N;ACC;FEM;SG	N
μετατόπιση	変位	μετατόπιση	変位	N;ACC;FEM;SG	N
μετατόπιση	オフセット	μετατόπιση	オフセット	N;ACC;FEM;SG	N
παρουσιάστηκαν	提示	παρουσιάζω	提示	V;PFV;IND;PL;3;PST;FIN;PASS	V
μέτρια	ミディアム	μέτρι	ミディアム	N;NOM;FEM;SG	N
μέτρια	メディア	μέτρι	メディア	N;NOM;FEM;SG	N
ποσά	金額	ποσό	金額	N;NOM;NEUT;PL	N
δορυφόρο	衛星	δορυφόρο	衛星	N;ACC;MASC;SG	N
στροφές	速度	στροφή	速度	N;NOM;FEM;PL	N
στροφές	スピード	στροφή	スピード	N;NOM;FEM;PL	N
τραπέζι	テーブル	τραπέζι	テーブル	N;NOM;NEUT;SG	N
διαφοροποίηση	微分	διαφοροποίηση	微分	N;ACC;FEM;SG	N
αναφέρω	言及	αναφέρω	言及	V;IPFV;IND;SG;1;PRS;FIN;ACT	V
δον	ドン	δον	ドン	N;NOM;MASC;SG	N
αρμονία	ハーモニー	αρμονία	ハーモニー	N;NOM;FEM;SG	N
μοτίβα	パターン	μοτίβα	パターン	N;NOM;NEUT;PL	N
κινδύνους	リスク	κίνδυνος	リスク	N;ACC;MASC;PL	N
φόρουμ	フォーラム	φόρουμ	フォーラム	N;NOM;MASC;SG	N
φόρουμ	フォーラム	φόρουμ	フォーラム	N;NOM;MASC;SG	N
διαφθορά	汚職	διαφθορά	汚職	N;NOM;FEM;SG	N
στράτευμα	部隊	στράτευμα	部隊	N;NOM;NEUT;SG	N
τετάρτη	水曜	τετάρτη	水曜	N;NOM;FEM;SG	N
τετάρτη	水曜日	τετάρτη	水曜日	N;NOM;FEM;SG	N
διασταύρωση	交差点	διασταύρωση	交差点	N;ACC;FEM;SG	N
συνομοσπονδίας	連盟	συνομοσπονδία	連盟	N;GEN;FEM;SG	N
ενηλίκων	成人	ενήλικος	成人	N;GEN;NEUT;PL	N
ενηλίκων	大人	ενήλικος	大人	N;GEN;NEUT;PL	N
ενηλίκων	大人	ενήλικος	大人	N;GEN;NEUT;PL	N
πυροβολικό	大砲	πυροβολικός	大砲	N;NOM;NEUT;SG	N
τέλεια	完璧	τέλεια	完璧	ADJ;NOM;FEM;SG	ADJ
απογραφές	在庫	απογραφή	在庫	N;NOM;FEM;PL	N
γάτα	ネコ	γάτα	ネコ	N;NOM;FEM;SG	N
θαύμα	奇跡	θαύμα	奇跡	N;NOM;NEUT;SG	N
γκαλερί	ギャラリー	γκαλώ	ギャラリー	N;NOM;FEM;SG	N
γκαλερί	ギャラリー	γκαλώ	ギャラリー	N;NOM;FEM;SG	N
έφορος	キュレーター	έφορος	キュレーター	N;NOM;MASC;SG	N
σύνορο	ボーダー	σύνορο	ボーダー	N;NOM;NEUT;SG	N
σύνορο	国境	σύνορο	国境	N;NOM;NEUT;SG	N
σύνορο	フロンティア	σύνορο	フロンティア	N;NOM;NEUT;SG	N
κρίσεις	発作	κρίση	発作	N;NOM;FEM;PL	N
κρίσεις	危機	κρίση	危機	N;NOM;FEM;PL	N
πωλήσεων	売り上げ	πώληση	売り上げ	N;GEN;FEM;PL	N
πωλήσεων	セールス	πώληση	セールス	N;GEN;FEM;PL	N
πωλήσεων	売上	πώληση	売上	N;GEN;FEM;PL	N
γλυκό	スウィート	γλυκό	スウィート	N;NOM;NEUT;SG	N
δίσκοι	レコード	δίσκος	レコード	N;NOM;MASC;PL	N
έσπασε	壊れ	σπάω	壊れる	V;PFV;IND;SG;3;PST;FIN;ACT	V
υποκείμενο	主体	υποκείμενο	主体	N;NOM;NEUT;SG	N
υποκείμενο	件名	υποκείμενο	件名	N;NOM;NEUT;SG	N
καθήκον	義務	καθήκον	義務	N;NOM;NEUT;SG	N
καθήκον	タスク	καθήκον	タスク	N;NOM;NEUT;SG	N
σημειωματάριο	ノート	σημειωματάριο	ノート	N;NOM;NEUT;SG	N
σημειωματάριο	ノート	σημειωματάριο	ノート	N;NOM;NEUT;SG	N
λιγότερες	少ない	λίγος	少ない	ADJ;NOM;CMPR;FEM;PL	ADJ
λιγότερες	少ない	λίγος	少ない	ADJ;NOM;CMPR;FEM;PL	ADJ
δόση	線量	δόση	線量	N;NOM;FEM;SG	N
εξεγέρσεις	暴動	εξέγερση	暴動	N;NOM;FEM;PL	N
τόνο	マグロ	τόνος	マグロ	N;ACC;MASC;SG	N
τόνο	ツナ	τόνος	ツナ	N;ACC;MASC;SG	N
τόνο	トーン	τόνος	トーン	N;ACC;MASC;SG	N
κατάχρηση	誤用	κατάχρηση	誤用	N;ACC;FEM;SG	N
κατάχρηση	誤用	κατάχρηση	誤用	N;ACC;FEM;SG	N
κυβερνών	審判	κυβέρνα	審判	N;GEN;FEM;PL	N
χώμα	土壌	χώμα	土壌	N;NOM;NEUT;SG	N
χώμα	ダート	χώμα	ダート	N;NOM;NEUT;SG	N
στρατιώτη	兵士	στρατιώτης	兵士	N;ACC;MASC;SG	N
στρατιώτη	兵隊	στρατιώτης	兵隊	N;ACC;MASC;SG	N
ευκαιρίες	機会	ευκαιρία	機会	N;NOM;FEM;PL	N
ενέκρινε	採択	εγκρίνω	採択	V;IPFV;IND;SG;3;PST;FIN;ACT	V
πλημμύρες	洪水	πλημμύρα	洪水	N;NOM;FEM;PL	N
πλημμύρες	洪水	πλημμύρα	洪水	N;NOM;FEM;PL	N
διαβήτη	糖尿病	διαβήτης	糖尿病	N;SG	N
συνήθεια	風習	συνήθεια	風習	N;NOM;FEM;SG	N
συνήθεια	カスタム	συνήθεια	カスタム	N;NOM;FEM;SG	N
συνήθεια	習慣	συνήθεια	習慣	N;NOM;FEM;SG	N
κατάρτιση	トレーニング	κατάρτιση	トレーニング	N;ACC;FEM;SG	N
κατάρτιση	講習	κατάρτιση	講習	N;ACC;FEM;SG	N
λαογραφία	伝承	λαογραφία	伝承	N;NOM;FEM;SG	N
χιούμορ	ユーモア	χιούμορ	ユーモア	N;NOM;NEUT;SG	N
χιούμορ	ユーモア	χιούμορ	ユーモア	N;NOM;NEUT;SG	N
συγγενής	相対	συγγενής	相対	N;NOM;MASC;SG	N
συγγενής	親戚	συγγενής	親戚	N;NOM;MASC;SG	N
απόκλιση	偏差	απόκλιση	偏差	N;ACC;FEM;SG	N
γιοι	息子	γιος	息子	N;NOM;MASC;PL	N
διαστημόπλοιο	宇宙船	διαστημόπλοιος	宇宙船	N;NOM;NEUT;SG	N
πρόδρομος	前身	πρόδρομος	前身	N;NOM;MASC;SG	N
ιού	ウィルス	ιού	ウィルス	N;GEN;NEUT;SG	N
ιού	ウイルス	ιού	ウイルス	N;GEN;NEUT;SG	N
φόρμα	形式	φόρμα	形式	N;ACC;FEM;SG	N
διαφορών	紛争	διαφορά	紛争	N;GEN;FEM;PL	N
γράφημα	グラフ	γράφημα	グラフ	N;NOM;NEUT;SG	N
γράφημα	チャート	γράφημα	チャート	N;NOM;NEUT;SG	N
καπνού	タバコ	καπνού	タバコ	N;GEN;NEUT;SG	N
καπνού	たば	καπνού	たば	N;GEN;NEUT;SG	N
φάρμακο	医学	φάρμακο	医学	N;NOM;NEUT;SG	N
φάρμακο	薬物	φάρμακο	薬物	N;NOM;NEUT;SG	N
εκτελέσει	実行	εκτελώ	実行	V;PFV;IND;SG;3;FIN;ACT	V
όμηρο	人質	όμηρος	人質	N;ACC;MASC;SG	N
γυαλί	グラス	γυαλί	グラス	N;NOM;NEUT;SG	N
γυαλί	ガラス	γυαλί	ガラス	N;NOM;NEUT;SG	N
κάτοικος	住民	κάτοικος	住民	N;NOM;MASC;SG	N
ορυχεία	鉱業	ορυχεία	鉱業	N;NOM;NEUT;PL	N
ορυχεία	地雷	ορυχεία	地雷	N;NOM;NEUT;PL	N
εξόρυξη	鉱業	εξόρυξη	鉱業	N;NOM;FEM;SG	N
κλασσική	クラシカル	κλασσικός	クラシカル	ADJ;NOM;FEM;SG	ADJ
πόντοι	ポイント	πόντος	ポイント	N;NOM;MASC;PL	N
πράκτορας	エージェント	πράκτορας	エージェント	N;NOM;MASC;SG	N
πράκτορας	代理人	πράκτορας	代理人	N;NOM;MASC;SG	N
επίδειξη	デモンストレーション	επίδειξη	デモンストレーション	N;ACC;FEM;SG	N
επίδειξη	デモ	επίδειξη	デモ	N;ACC;FEM;SG	N
επιδημία	伝染病	επιδημία	伝染病	N;NOM;FEM;SG	N
πρεσβευτής	大使	πρεσβευτής	大使	N;NOM;MASC;SG	N
φόνο	殺人	φόνο	殺人	N;ACC;MASC;SG	N
συχνότητες	周波	συχνότητα	周波	N;NOM;FEM;PL	N
ανταγωνισμού	競技	ανταγωνισμός	競技	N;GEN;MASC;SG	N
ανταγωνισμού	コンペ	ανταγωνισμός	コンペ	N;GEN;MASC;SG	N
ανταγωνισμού	競争	ανταγωνισμός	競争	N;GEN;MASC;SG	N
ανταγωνισμού	コンペティション	ανταγωνισμός	コンペティション	N;GEN;MASC;SG	N
ανταγωνισμού	コンテスト	ανταγωνισμός	コンテスト	N;GEN;MASC;SG	N
μέλισσα	ビー	μέλισσα	ビー	N;NOM;FEM;SG	N
βλάβες	病変	βλάβη	病変	N;NOM;FEM;PL	N
μοτίβο	パターン	μοτίβο	パターン	N;NOM;NEUT;SG	N
ισοτιμία	パリティ	ισοτιμία	パリティ	N;NOM;FEM;SG	N
ισοτιμία	同値	ισοτιμία	同値	N;NOM;FEM;SG	N
προγραμματισμός	スケジューリング	προγραμματισμός	スケジューリング	N;NOM;MASC;SG	N
προγραμματισμός	スケジュール	προγραμματισμός	スケジュール	N;NOM;MASC;SG	N
προγραμματισμός	計画	προγραμματισμός	計画	N;NOM;MASC;SG	N
προγραμματισμός	企画	προγραμματισμός	企画	N;NOM;MASC;SG	N
προγραμματισμός	プランニング	προγραμματισμός	プランニング	N;NOM;MASC;SG	N
προγραμματισμός	プログラミング	προγραμματισμός	プログラミング	N;NOM;MASC;SG	N
προγραμματισμός	スケジュール	προγραμματισμός	スケジュール	N;NOM;MASC;SG	N
αρένα	アリーナ	αρένας	アリーナ	N;ACC;FEM;SG	N
κίνητρα	モチベーション	κίνητρο	モチベーション	N;NOM;NEUT;PL	N
κίνητρα	報奨	κίνητρο	報奨	N;NOM;NEUT;PL	N
κίνητρα	インセンティブ	κίνητρο	インセンティブ	N;NOM;NEUT;PL	N
κίνητρα	インセンティブ	κίνητρο	インセンティブ	N;NOM;NEUT;PL	N
δεσμοί	ネクタイ	δεσμός	ネクタイ	N;NOM;MASC;PL	N
δαχτυλίδι	リング	δαχτυλίδι	リング	N;NOM;NEUT;SG	N
δαχτυλίδι	指輪	δαχτυλίδι	指輪	N;NOM;NEUT;SG	N
ολοκληρωμένο	統合	ολοκληρώνω	統合	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V
διαλύματα	ソリューション	διάλυμα	ソリューション	N;NOM;NEUT;PL	N
κλήση	コール	κλήση	コール	N;NOM;FEM;SG	N
κλήση	コーリング	κλήση	コーリング	N;NOM;FEM;SG	N
πρόνοιας	福祉	πρόνοια	福祉	N;GEN;FEM;SG	N
έπαυλη	マンション	έπαυλος	マンション	N;NOM;FEM;SG	N
ενδοχώρα	内陸	ενδοχώρας	内陸	N;NOM;FEM;SG	N
ενδοχώρα	本土	ενδοχώρας	本土	N;NOM;FEM;SG	N
χιόνι	スノー	χιόνι	スノー	N;NOM;NEUT;SG	N
χιόνι	snow	χιόνι	snow	N;NOM;NEUT;SG	N
μοναχούς	僧侶	μοναχός	僧侶	N;ACC;MASC;PL	N
