mai	bolj	mai	bolj	ADV	ADV;CMPR
spiritual	duhovita	spiritual	duhovit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
spiritual	duhovit	spiritual	duhovit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
spiritual	duhovna	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
spiritual	duhovni	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
spiritual	duhovnega	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
spiritual	duhovno	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
spiritual	duhovno	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
neo	neo	neo	neo	N;INDF;MASC;SG	N;NOM;MASC;SG
automobile	avtomobili	automobil	avtomobil	N;INDF;FEM;PL	N;NOM;MASC;PL
viu	živa	viu	živ	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
viu	živega	viu	živ	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
viu	živ	viu	živ	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
rămase	preostalo	rămâne	preostati	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;V.PTCP
câine	kuža	câine	kuža	N;INDF;MASC;SG	N;NOM;MASC;SG
câine	pes	câine	pes	N;INDF;MASC;SG	N;NOM;MASC;SG
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	N;NOM;MASC;SG
balcani	balkana	balcan	balkana	N;INDF;MASC;SG	N;GEN;MASC;SG
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	N;NOM;MASC;SG
extinde	razširi	extinde	razšir	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
extinde	podaljša	extinde	podaljšati	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
extinde	razširi	extinde	razšir	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
interese	interesi	interes	interes	N;INDF;FEM;PL	N;NOM;MASC;PL
interese	obresti	interes	obresti	N;INDF;FEM;PL	N;NOM;FEM;PL
corpuri	telesa	corp	telo	N;INDF;FEM;PL	N;NOM;NEUT;PL
succesor	naslednika	succesor	naslednik	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
succesor	naslednica	succesor	naslednica	N;INDF;MASC;SG	N;NOM;FEM;SG
succesor	naslednik	succesor	naslednik	N;INDF;MASC;SG	N;NOM;MASC;SG
pete	pete	pată	peti	N;INDF;FEM;PL	N;NOM;FEM;PL
figuri	številke	figură	številka	N;INDF;FEM;PL	N;NOM;FEM;PL
figuri	figure	figură	figura	N;INDF;FEM;PL	N;NOM;FEM;PL
sound	zvok	sound	zvok	N;INDF;MASC;SG	N;NOM;MASC;SG
sound	zvoka	sound	zvok	N;INDF;MASC;SG	N;GEN;MASC;SG
distribuit	skupna	distribui	skupen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
distribuit	deljeno	distribui	deljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
distribuit	deljena	distribui	deljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
salvat	rešen	salva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
salvat	rešeno	salva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
salvat	shranjeno	salva	shranjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
salvat	rešena	salva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
salvat	shranjena	salva	shranjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
cupru	baker	cupru	baker	N;INDF;MASC;SG	N;NOM;MASC;SG
cupru	bakra	cupru	bakra	N;INDF;MASC;SG	N;NOM;MASC;SG
suprafețe	površine	suprafețe	površina	N;INDF;FEM;PL	N;NOM;FEM;PL
construi	zgradi	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
construi	zgraditi	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
construi	zgradil	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
directe	neposredne	direct	neposreden	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
câștiga	zmagala	câștiga	zmagati	V;IND;SG;3;IPFV;FIN	V;PFV;FEM;SG;V.PTCP
câștiga	zmagal	câștiga	zmagati	V;IND;SG;3;IPFV;FIN	V;PFV;MASC;SG;V.PTCP
cimitir	pokopališču	cimitir	pokopališče	N;INDF;MASC;SG	N;DAT;NEUT;SG
cimitir	pokopališče	cimitir	pokopališče	N;INDF;MASC;SG	N;NOM;NEUT;SG
cimitir	pokopališče	cimitir	pokopališče	N;INDF;MASC;SG	N;NOM;NEUT;SG
republican	republikanec	republican	republikanec	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	razpon	interval	razpon	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	oddaljenost	interval	oddaljenost	N;INDF;MASC;SG	N;NOM;FEM;SG
interval	interval	interval	interval	N;INDF;MASC;SG	N;NOM;MASC;SG
picior	nogo	picior	noga	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	noga	picior	nog	N;INDF;MASC;SG	N;NOM;FEM;SG
picior	stopalo	picior	stopalo	N;INDF;MASC;SG	N;NOM;NEUT;SG
picior	nogo	picior	noga	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	noga	picior	nog	N;INDF;MASC;SG	N;NOM;FEM;SG
explicit	izrecno	explicit	izrecno	ADV	ADV
explicit	izrecno	explicit	izrecno	ADV	ADV
regulat	redno	regulat	redno	ADV	ADV
regulat	redno	regulat	redno	ADV	ADV
prevăzut	predvideno	prevedea	predviden	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
prevăzut	predvidena	prevedea	predviden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
ghost	duh	ghost	duh	N;INDF;MASC;SG	N;NOM;MASC;SG
colorado	koloradu	colorado	kolorad	N;INDF;MASC;SG	N;DAT;MASC;SG
colorado	kolorado	colorado	kolorada	N;INDF;MASC;SG	N;NOM;FEM;SG
colorado	colorado	colorado	colorada	N;INDF;MASC;SG	N;NOM;FEM;SG
sèvres	sèvres	sèvres	sèvres	N;INDF;MASC;SG	N;NOM;MASC;SG
profit	dobiček	profit	dobiček	N;INDF;MASC;SG	N;NOM;MASC;SG
triburi	plemen	trib	plemen	N;INDF;FEM;PL	N;GEN;FEM;PL
triburi	plemena	trib	pleme	N;INDF;FEM;PL	N;NOM;NEUT;PL
republici	republikah	republică	republika	N;INDF;FEM;PL	N;ESS;FEM;PL
respect	spoštovanja	respect	spoštovanje	N;INDF;MASC;SG	N;GEN;NEUT;SG
respect	spoštovanje	respect	spoštovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
alese	izbrani	ales	izbran	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
gregorian	gregorijanski	gregorian	gregorijanski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
fabrici	tovarn	fabrică	tovarna	N;INDF;FEM;PL	N;GEN;FEM;PL
fabrici	tovarne	fabrică	tovarna	N;INDF;FEM;PL	N;NOM;FEM;PL
robot	robota	robot	robot	N;INDF;MASC;SG	N;NOM;MASC;SG
robot	robot	robot	robot	N;INDF;MASC;SG	N;NOM;MASC;SG
consens	soglasje	consens	soglasje	N;INDF;MASC;SG	N;NOM;NEUT;SG
stații	postaje	stație	postaja	N;INDF;FEM;PL	N;NOM;FEM;PL
ambasador	veleposlanik	ambasador	veleposlanik	N;INDF;MASC;SG	N;NOM;MASC;SG
ambasador	ambasador	ambasador	ambasador	N;INDF;MASC;SG	N;NOM;MASC;SG
reacții	reakcije	reacție	reakcija	N;INDF;FEM;PL	N;NOM;FEM;PL
reacții	odzivi	reacție	odziv	N;INDF;FEM;PL	N;NOM;MASC;PL
însemnând	pomeni	însemna	pomeniti	V;V.MSDR	V;IND;SG;3;PRS;FIN
discurs	govor	discurs	govor	N;INDF;MASC;SG	N;NOM;MASC;SG
călugări	menihov	călugare	menih	N;INDF;MASC;PL	N;GEN;MASC;PL
călugări	menihi	călugare	menih	N;INDF;MASC;PL	N;NOM;MASC;PL
echilibru	ravnotežje	echilibru	ravnotežje	N;INDF;MASC;SG	N;NOM;NEUT;SG
echilibru	ravnovesje	echilibru	ravnovesje	N;INDF;MASC;SG	N;NOM;NEUT;SG
echilibru	tehtnica	echilibru	tehtnica	N;INDF;MASC;SG	N;NOM;FEM;SG
echilibru	bilanca	echilibru	bilanec	N;INDF;MASC;SG	N;NOM;FEM;SG
repetate	ponavljajoče	repetat	ponavljajoč	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
arbori	dreves	arbor	drevo	N;INDF;MASC;PL	N;GEN;NEUT;PL
arbori	drevesa	arbor	drevo	N;INDF;MASC;PL	N;NOM;NEUT;PL
magnetic	magnetno	magnetic	magneten	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magnetic	magnetni	magnetic	magneten	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
magnetic	magnetna	magnetic	magneten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tablou	sliko	tablou	slika	N;INDF;MASC;SG	N;ACC;FEM;SG
tablou	slikanje	tablou	slikanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
tablou	barvanje	tablou	barvanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
tablou	slika	tablou	slika	N;INDF;MASC;SG	N;NOM;FEM;SG
aruncat	vržen	arunca	vržen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
tehnologii	tehnologije	tehnologie	tehnologija	N;INDF;FEM;PL	N;NOM;FEM;PL
tehnologii	tehnologije	tehnologie	tehnologija	N;INDF;FEM;PL	N;NOM;FEM;PL
anuale	letne	anual	leten	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
juridic	pravna	juridic	praven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
juridic	pravno	juridic	praven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diferențe	razlik	diferență	razlika	N;INDF;FEM;PL	N;GEN;FEM;PL
diferențe	razlike	diferență	razlika	N;INDF;FEM;PL	N;NOM;FEM;PL
mars	mars	mars	mars	N;INDF;MASC;SG	N;NOM;MASC;SG
contemporan	sodobno	contemporan	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
contemporan	sodobna	contemporan	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
contemporan	sodobni	contemporan	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
navy	mornarica	navy	mornarica	N;INDF;MASC;SG	N;NOM;FEM;SG
deceniu	desetletju	deceniu	desetletje	N;INDF;MASC;SG	N;DAT;NEUT;SG
deceniu	desetletje	deceniu	desetletje	N;INDF;MASC;SG	N;NOM;NEUT;SG
lanț	verigo	lanț	veriga	N;INDF;MASC;SG	N;ACC;FEM;SG
lanț	veriga	lanț	veriga	N;INDF;MASC;SG	N;NOM;FEM;SG
poem	pesem	poem	pesem	N;INDF;MASC;SG	N;NOM;FEM;SG
transfer	premestitev	transfer	premestitev	N;INDF;MASC;SG	N;NOM;FEM;SG
transfer	prenos	transfer	prenos	N;INDF;MASC;SG	N;NOM;MASC;SG
muzicieni	glasbenikov	muzician	glasbenik	N;INDF;MASC;PL	N;GEN;MASC;PL
muzicieni	glasbeniki	muzician	glasbenik	N;INDF;MASC;PL	N;NOM;MASC;PL
muzicieni	glasbenike	muzician	glasbenik	N;INDF;MASC;PL	N;ACC;MASC;PL
juventus	juventus	juvent	juventus	N;INDF;MASC;SG	N;NOM;MASC;SG
asociații	združenji	asociație	združenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociații	združenja	asociație	združenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
propuneri	predlogi	propunere	predlog	N;INDF;FEM;PL	N;NOM;MASC;PL
util	uporaben	util	uporaben	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
util	koristno	util	koristen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	uporabna	util	uporaben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	uporabno	util	uporaben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	koristna	util	koristen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	koristno	util	koristen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
etaj	nadstropje	etaj	nadstropje	N;INDF;MASC;SG	N;NOM;NEUT;SG
gene	trepalnic	geană	trepalnica	N;INDF;FEM;PL	N;GEN;FEM;PL
gene	gene	geană	gen	N;INDF;FEM;PL	N;NOM;MASC;PL
mozart	mozart	mozart	mozart	N;INDF;MASC;SG	N;NOM;MASC;SG
calculatoare	računalniki	calculator	računalnik	N;INDF;FEM;PL	N;NOM;MASC;PL
calculatoare	računalnike	calculator	računalnik	N;INDF;FEM;PL	N;ACC;MASC;PL
blood	kri	blood	kri	N;INDF;MASC;SG	N;NOM;FEM;SG
tipic	tipično	tipic	tipično	ADV	ADV
pat	postelja	pat	postelja	N;INDF;MASC;SG	N;NOM;FEM;SG
pat	posteljo	pat	postelja	N;INDF;MASC;SG	N;ACC;FEM;SG
mar	mar	mar	mar		
elev	učenec	elev	učenec	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	učenka	elev	učenek	N;INDF;MASC;SG	N;NOM;FEM;SG
elev	dijak	elev	dijak	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	študent	elev	študent	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	učenec	elev	učenec	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	študentka	elev	študentka	N;INDF;MASC;SG	N;NOM;FEM;SG
elev	učenka	elev	učenek	N;INDF;MASC;SG	N;NOM;FEM;SG
nervos	živčni	nervos	živčen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
nervos	živčna	nervos	živčen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nervos	živčen	nervos	živčen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
campanii	kampanje	campanie	kampanja	N;INDF;FEM;PL	N;NOM;FEM;PL
servește	služi	servi	služiti	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
finanțe	finance	finanțe	finance	N;INDF;FEM;PL	N;NOM;FEM;PL
ban	ban	ban	ban	N;INDF;MASC;SG	N;NOM;MASC;SG
ban	prepoved	ban	prepoved	N;INDF;MASC;SG	N;NOM;FEM;SG
ban	prepovedi	ban	prepoved	N;INDF;MASC;SG	N;NOM;FEM;SG
venituri	prihodki	venit	prihodek	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	dohodki	venit	dohodek	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	dohodki	venit	dohodek	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	prihodki	venit	prihodek	N;INDF;FEM;PL	N;NOM;MASC;PL
planete	planete	planetă	planet	N;INDF;FEM;PL	N;NOM;FEM;PL
planete	planeti	planetă	planet	N;INDF;FEM;PL	N;NOM;MASC;PL
blog	blog	blog	blog	N;INDF;MASC;SG	N;NOM;MASC;SG
continent	kopno	continent	kopno	N;INDF;MASC;SG	N;NOM;NEUT;SG
continent	celina	continent	celina	N;INDF;MASC;SG	N;NOM;FEM;SG
continent	celino	continent	celina	N;INDF;MASC;SG	N;ACC;FEM;SG
continent	celina	continent	celina	N;INDF;MASC;SG	N;NOM;FEM;SG
continent	celini	continent	celina	N;INDF;MASC;SG	N;DAT;FEM;SG
continent	celino	continent	celina	N;INDF;MASC;SG	N;ACC;FEM;SG
muzee	muzeje	muzeu	muzej	N;INDF;FEM;PL	N;ACC;MASC;PL
fragment	delec	fragment	delec	N;INDF;MASC;SG	N;NOM;MASC;SG
fragment	drobec	fragment	drobec	N;INDF;MASC;SG	N;NOM;MASC;SG
fragment	odsek	fragment	odsek	N;INDF;MASC;SG	N;NOM;MASC;SG
botez	krst	botez	krst	N;INDF;MASC;SG	N;NOM;MASC;SG
botez	krst	botez	krst	N;INDF;MASC;SG	N;NOM;MASC;SG
soul	duša	sou	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
soul	soul	sou	soul	N;INDF;MASC;SG	N;NOM;MASC;SG
soul	dušo	sou	duša	N;INDF;MASC;SG	N;ACC;FEM;SG
coarde	strune	coardă	struna	N;INDF;FEM;PL	N;NOM;FEM;PL
coarde	nizi	coardă	nizeti	N;INDF;FEM;PL	N;NOM;MASC;PL
coarde	vrvice	coardă	vrvica	N;INDF;FEM;PL	N;NOM;FEM;PL
coarde	akordi	coardă	akord	N;INDF;FEM;PL	N;NOM;MASC;PL
bătălii	bitke	bătală	bitka	N;INDF;FEM;PL	N;NOM;FEM;PL
bătălii	bitk	bătală	bitk	N;INDF;FEM;PL	N;GEN;FEM;PL
nazist	nacist	nazist	nacist	N;INDF;MASC;SG	N;NOM;MASC;SG
șir	niz	șir	niz	N;INDF;MASC;SG	N;NOM;MASC;SG
șir	vrvica	șir	vrvica	N;INDF;MASC;SG	N;NOM;FEM;SG
șir	vrvico	șir	vrvica	N;INDF;MASC;SG	N;ACC;FEM;SG
mori	umreti	muri	umreti	V;IND;SG;2;PRS;FIN	V;PFV;NFIN
mori	umrl	muri	umreti	V;IND;SG;2;PRS;FIN	V;PFV;MASC;SG;V.PTCP
încoronat	kronan	încorona	kronan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
atribuit	dodeljena	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
atribuit	dodeljena	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
atribuit	dodeljeno	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
atribuit	dodeljen	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
bucăți	koščki	bucată	košček	N;INDF;FEM;PL	N;NOM;MASC;PL
bucăți	kosi	bucată	kosa	N;INDF;FEM;PL	N;NOM;MASC;PL
bucăți	koščki	bucată	košček	N;INDF;FEM;PL	N;NOM;MASC;PL
bucăți	kosi	bucată	kosa	N;INDF;FEM;PL	N;NOM;MASC;PL
cifre	številke	cifră	številka	N;INDF;FEM;PL	N;NOM;FEM;PL
cifre	figure	cifră	figura	N;INDF;FEM;PL	N;NOM;FEM;PL
construiește	ustvari	construi	ustvariti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
ființe	bitja	ființă	bitje	N;INDF;FEM;PL	N;NOM;NEUT;PL
brazilian	brazilski	brazilian	brazilski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
field	field	field	field	N;INDF;MASC;SG	N;NOM;MASC;SG
field	polje	field	polje	N;INDF;MASC;SG	N;NOM;NEUT;SG
legende	legende	legendă	legenda	N;INDF;FEM;PL	N;NOM;FEM;PL
accent	naglas	accent	naglas	N;INDF;MASC;SG	N;NOM;MASC;SG
benin	benin	benin	benina	N;INDF;MASC;SG	N;NOM;MASC;SG
implicit	privzeto	implicit	privzet	ADV	ADV
alcool	alkohol	alcool	alkohol	N;INDF;MASC;SG	N;NOM;MASC;SG
alcool	alkohola	alcool	alkohol	N;INDF;MASC;SG	N;GEN;MASC;SG
slave	slovanske	slav	slovanski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
moduri	načine	mod	način	N;INDF;FEM;PL	N;ACC;MASC;PL
moduri	načini	mod	način	N;INDF;FEM;PL	N;NOM;MASC;PL
moduri	načini	mod	način	N;INDF;FEM;PL	N;NOM;MASC;PL
academic	akademsko	academic	akademski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
academic	akademski	academic	akademski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
nobil	plemenit	nobil	plemenit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
nobil	plemenito	nobil	plemenito	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nobil	plemenita	nobil	plemenit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nobil	plemeniti	nobil	plemeniti	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
plătit	plačano	plătit	plačan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
plătit	plačan	plătit	plačan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
plătit	plačana	plătit	plačan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
descoperiri	odkritja	descoperire	odkritje	N;INDF;FEM;PL	N;NOM;NEUT;PL
descoperiri	odkritij	descoperire	odkritje	N;INDF;FEM;PL	N;GEN;NEUT;PL
fundal	ozadje	fundal	ozadje	N;INDF;MASC;SG	N;NOM;NEUT;SG
popoare	narode	popor	narode	N;INDF;FEM;PL	N;ACC;MASC;PL
popoare	narodi	popor	narod	N;INDF;FEM;PL	N;NOM;MASC;PL
fișiere	datotek	fișier	datoteka	N;INDF;FEM;PL	N;GEN;FEM;PL
fișiere	datoteke	fișier	datoteka	N;INDF;FEM;PL	N;NOM;FEM;PL
greșeli	napake	greșeală	napaka	N;INDF;FEM;PL	N;NOM;FEM;PL
câini	psov	câine	pes	N;INDF;MASC;PL	N;GEN;MASC;PL
câini	psi	câine	pes	N;INDF;MASC;PL	N;NOM;MASC;PL
câini	psih	câine	pes	N;INDF;MASC;PL	N;NOM;FEM;PL
câini	pse	câine	pes	N;INDF;MASC;PL	N;NOM;MASC;PL
pin	pine	pin	pine	N;INDF;MASC;SG	N;NOM;MASC;SG
pin	pin	pin	pin	N;INDF;MASC;SG	N;NOM;MASC;SG
predominant	pretežno	predominant	pretežno	ADV	ADV
reparații	popravila	reparație	popravilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
reparații	popravila	reparație	popravilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
administratori	upravitelji	administrator	upravitelj	N;INDF;MASC;PL	N;NOM;MASC;PL
administratori	administratorji	administrator	administrator	N;INDF;MASC;PL	N;NOM;MASC;PL
administratori	skrbniki	administrator	skrbnik	N;INDF;MASC;PL	N;NOM;MASC;PL
contrast	nasprotje	contrast	nasprotje	N;INDF;MASC;SG	N;NOM;NEUT;SG
server	strežnik	server	strežnik	N;INDF;MASC;SG	N;NOM;MASC;SG
lideri	vodje	lider	vodja	N;INDF;MASC;PL	N;NOM;MASC;PL
lideri	voditelji	lider	voditelj	N;INDF;MASC;PL	N;NOM;MASC;PL
lux	lux	lux	lux	N;INDF;MASC;SG	N;NOM;MASC;SG
lux	luksuz	lux	luksuz	N;INDF;MASC;SG	N;NOM;MASC;SG
lux	razkošje	lux	razkošje	N;INDF;MASC;SG	N;NOM;NEUT;SG
finalizat	končano	finaliza	končan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
finalizat	izpolnjeno	finaliza	izpolnjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
finalizat	končana	finaliza	končan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
finalizat	zaključena	finaliza	zaključen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
extern	zunanja	extern	zunanji	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
arii	območja	arie	območje	N;INDF;FEM;PL	N;NOM;NEUT;PL
arii	področja	arie	področje	N;INDF;FEM;PL	N;NOM;NEUT;PL
arii	površine	arie	površina	N;INDF;FEM;PL	N;NOM;FEM;PL
lumi	svetov	lume	svet	N;INDF;FEM;PL	N;GEN;MASC;PL
lumi	svetovi	lume	svet	N;INDF;FEM;PL	N;NOM;MASC;PL
lumi	svetove	lume	svet	N;INDF;FEM;PL	N;ACC;MASC;PL
curge	teče	curge	teči	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
dezvăluie	razkril	dezvălui	razkriti	V;IND;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
dezvăluie	razkrili	dezvălui	razkriti	V;IND;3;PRS;FIN	V;PFV;MASC;PL;V.PTCP
dezvăluie	razkriti	dezvălui	razkriti	V;IND;3;PRS;FIN	V;PFV;NFIN
dezvăluie	razkrije	dezvălui	razkriti	V;IND;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
dezvăluie	razkriva	dezvălui	razkrivati	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
dezvăluie	odkriva	dezvălui	odkrivati	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
virtual	virtualno	virtual	virtualen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
virtual	navidezna	virtual	navidezen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
virtual	virtualni	virtual	virtualen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
plural	množina	plural	množina	N;INDF;MASC;SG	N;NOM;FEM;SG
dispozitive	naprave	dispozitiv	naprava	N;INDF;FEM;PL	N;NOM;FEM;PL
dispozitive	naprav	dispozitiv	naprava	N;INDF;FEM;PL	N;GEN;FEM;PL
dispozitive	pripomočki	dispozitiv	pripomoček	N;INDF;FEM;PL	N;NOM;MASC;PL
protest	protest	protest	protest	N;INDF;MASC;SG	N;NOM;MASC;SG
recunoscute	priznani	recunoscut	priznan	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
recunoscute	priznane	recunoscut	priznan	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
penal	kriminalec	penal	kriminalec	N;INDF;MASC;SG	N;NOM;MASC;SG
feroviar	železniški	feroviar	železniški	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
învață	naučil	învăța	naučiti	V;IND;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
agenți	zastopniki	agent	zastopnik	N;INDF;MASC;PL	N;NOM;MASC;PL
agenți	agentje	agent	agent	N;INDF;MASC;PL	N;NOM;MASC;PL
agenți	agenti	agent	agent	N;INDF;MASC;PL	N;NOM;MASC;PL
verzi	zelene	verde	zelen	ADJ;INDF;PL	ADJ;NOM;FEM;PL
hărți	zemljevidi	hartă	zemljevid	N;INDF;FEM;PL	N;NOM;MASC;PL
hărți	zemljevide	hartă	zemljevid	N;INDF;FEM;PL	N;ACC;MASC;PL
sărbători	počitnice	sărbător	počitnice	N;INDF;FEM;PL	N;NOM;FEM;PL
sărbători	prazniki	sărbător	praznik	N;INDF;FEM;PL	N;NOM;MASC;PL
sărbători	praznike	sărbător	praznik	N;INDF;FEM;PL	N;ACC;MASC;PL
sărbători	počitnice	sărbător	počitnice	N;INDF;FEM;PL	N;NOM;FEM;PL
bord	desko	bord	desko	N;INDF;MASC;SG	N;ACC;FEM;SG
bord	krovu	bord	krov	N;INDF;MASC;SG	N;DAT;MASC;SG
bord	deska	bord	deska	N;INDF;MASC;SG	N;NOM;FEM;SG
bord	tabla	bord	tabel	N;INDF;MASC;SG	N;NOM;FEM;SG
știa	vedel	ști	vedeti	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;SG;V.PTCP
