اتھاہ	עמוק	اتھاہ	עמוק		
بھینٹ	ההיכרות	بھینٹ	ההיכרות	N;NOM;MASC;SG;3	N;FEM;SG
بھینٹ	היכרות	بھینٹ	היכרות	N;NOM;MASC;SG;3	N;FEM;SG
بھینٹ	קרבן	بھینٹ	קרבן	N;NOM;MASC;SG;3	N;MASC;SG
بھینٹ	קורבן	بھینٹ	קורבן	N;NOM;MASC;SG;3	N;MASC;SG
بھینٹ	הקרבה	بھینٹ	הקרבה	N;NOM;MASC;SG;3	N;FEM;SG
بھینٹ	ביקור	بھینٹ	ביקור	N;NOM;MASC;SG;3	N;MASC;SG
بِھینچنا	למחוץ	بِھینچ	מחץ	V;SG;NFIN;ACT	V;NFIN;ACT
بِھینچنا	לסחוט	بِھینچ	סחט	V;SG;NFIN;ACT	V;NFIN;ACT
بھینکر	נורא	بھینکر	נורא		
پا	ממשיכים	پا	המשיך	V;ACT	V;MASC;PL;V.PTCP;ACT
پا	ממשיך	پا	המשיך	V;ACT	V;MASC;SG;V.PTCP;ACT
پا	עומד	پا	עמד	V;ACT	V;MASC;SG;V.PTCP;ACT
پا	עומדת	پا	עמד	V;ACT	V;FEM;SG;V.PTCP;ACT
پا	עומדים	پا	עמד	V;ACT	V;MASC;PL;V.PTCP;ACT
پابند	מאופק	پابند	מאופק	ADJ	ADJ;MASC;SG
پابند	מבוקר	پابند	מבוקר	ADJ	ADJ;MASC;SG
پابندی	מאסר	پابندی	מאסר	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	כליאה	پابندی	כליאה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	מאסר	پابندی	מאסר	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	כליאה	پابندی	כליאה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	בקרה	پابندی	בקרה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	שליטה	پابندی	שליטה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	פיקוח	پابندی	פיקוח	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	איסור	پابندی	איסור	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	מאסר	پابندی	מאסר	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	כליאה	پابندی	כליאה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	מאסר	پابندی	מאסר	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	כליאה	پابندی	כליאה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	בקרה	پابندی	בקרה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	שליטה	پابندی	שליטה	N;NOM;MASC;SG;3	N;FEM;SG
پابندی	פיקוח	پابندی	פיקוח	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	איסור	پابندی	איסור	N;NOM;MASC;SG;3	N;MASC;SG
پابندی	הגבלה	پابندی	הגבלה	N;NOM;MASC;SG;3	N;FEM;SG
پاخانہ	צואה	پاخانہ	צואה	N;NOM;MASC;SG;3	N;FEM;SG
پاخانہ	זוהמה	پاخانہ	זוהמה	N;NOM;MASC;SG;3	N;FEM;SG
پامال	הרס	پامال	הרס	N;NOM;MASC;SG;3	N;MASC;SG
پامال	הרס	پامال	הרס	N;NOM;MASC;SG;3	N;MASC;SG
پامردی	גבורה	پامردی	גבורה	N;NOM;MASC;SG;3	N;FEM;SG
پامردی	גבורה	پامردی	גבורה	N;NOM;MASC;SG;3	N;FEM;SG
پامردی	רזולוציה	پامردی	רזולוציה	N;NOM;MASC;SG;3	N
دیرپا	קבועה	دیرپا	קבוע	ADJ	ADJ;FEM;SG
دیرپا	קבוע	دیرپا	קבוע	ADJ	ADJ;MASC;SG
دیرپا	עמיד	دیرپا	עמיד	ADJ	ADJ;MASC;SG
دیرپا	קבועה	دیرپا	קבוע	ADJ	ADJ;FEM;SG
دیرپا	קבוע	دیرپا	קבוע	ADJ	ADJ;MASC;SG
پاپڑ	דק	پاپڑ	None		
پاپڑ	רזה	پاپڑ	רזה		
پاپڑ	יבש	پاپڑ	יבש		
پاپی	אשם	پاپی	אשם		
پاتی	עלה	پا	עלה	V;IPFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
پاتی	העלה	پا	העלה	V;IPFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
پاٹ	סילק	پاٹ	סילק	V;ACT	V;MASC;SG;3;PST;ACT
پاٹنا	להעשיר	پاٹ	העשיר	V;MASC;SG;ACT	V;NFIN;ACT
پاٹنا	מכסה	پاٹ	כיסה	V;MASC;SG;ACT	V;FEM;SG;V.PTCP;ACT
پاٹنا	לכסות	پاٹ	כיסה	V;MASC;SG;ACT	V;NFIN;ACT
پاد	רגל	پاد	רגל		
پاد	רגל	پاد	רגל		
پاداش	ענישה	پاداش	ענישה	N;NOM;MASC;SG;3	N;FEM;SG
پاداش	עונש	پاداش	עונש	N;NOM;MASC;SG;3	N;MASC;SG
پاداش	פיצוי	پاداش	פיצוי	N;NOM;MASC;SG;3	N;MASC;SG
پاداش	ענישה	پاداش	ענישה	N;NOM;MASC;SG;3	N;FEM;SG
پاداش	עונש	پاداش	עונש	N;NOM;MASC;SG;3	N;MASC;SG
پادشاہی	מלכותי	پادشاہی	מלכותי	N;NOM;MASC;SG;3	N;MASC;SG
پادشاہی	ממלכה	پادشاہی	ממלכה	N;NOM;MASC;SG;3	N;FEM;SG
پارچہ	בד	پارچہ	בד	N;NOM;MASC;SG;3	N;MASC;SG
پارچہ	מטלית	پارچہ	מטלית	N;NOM;MASC;SG;3	N;FEM;SG
پارچہ	פיסה	پارچہ	פיסה	N;NOM;MASC;SG;3	N;FEM;SG
پارچہ	חתיכה	پارچہ	חתיכה	N;NOM;MASC;SG;3	N;FEM;SG
پارلیمان	פרלמנט	پارلیمان	פרלמנט	N;NOM;MASC;SG;3	N;MASC;SG
پارہ	פיסה	پارہ	פיסה	N;NOM;MASC;SG;3	N;FEM;SG
پارہ	חתיכה	پارہ	חתיכה	N;NOM;MASC;SG;3	N;FEM;SG
پارہ	פיסה	پارہ	פיסה	N;NOM;MASC;SG;3	N;FEM;SG
پارہ	חתיכה	پارہ	חתיכה	N;NOM;MASC;SG;3	N;FEM;SG
پارہ	גרוטאות	پارہ	גרוטאה	N;NOM;MASC;SG;3	N;FEM;SG
پارینہ	עתיקות	پارینہ	עתיקות		
پارینہ	עתיק	پارینہ	עתיק		
پارینہ	זקן	پارینہ	זקן		
پاڑ	הבמה	پاڑ	הבמה		
پاڑنا	להרוג	پاڑ	הרג	V;SG;NFIN;ACT	V;NFIN;ACT
پاڑنا	להרוס	پاڑ	הרס	V;SG;NFIN;ACT	V;NFIN;ACT
پاڑنا	להשמיד	پاڑ	השמיד	V;SG;NFIN;ACT	V;NFIN;ACT
پاس	על	پاس	על	ADP;NOM;MASC;SG;3	ADP
پاس	לגבי	پاس	לגבי	ADP;NOM;MASC;SG;3	ADP
پاس	לצד	پاس	לצד	ADP;NOM;MASC;SG;3	ADP
پاس	ליד	پاس	ליד	ADP;NOM;MASC;SG;3	ADP
پاس	על	پاس	על	ADP;NOM;MASC;SG;3	ADP
پاس	לגבי	پاس	לגבי	ADP;NOM;MASC;SG;3	ADP
پاس	לצד	پاس	לצד	ADP;NOM;MASC;SG;3	ADP
پاسبان	משמר	پاسبان	משמר	N;NOM;MASC;SG;3	N;MASC;SG
پاسبان	שמירה	پاسبان	שמירה	N;NOM;MASC;SG;3	N;FEM;SG
پاسداری	צפייה	پاسداری	צפייה	N;NOM;MASC;SG;3	N;FEM;SG
پاسداری	צפייה	پاسداری	צפייה	N;NOM;MASC;SG;3	N;FEM;SG
پاک	תמים	پاک	תמים		
پاک	free	پاک	free		
پاک	בחינם	پاک	בחינם		
پاک	יריד	پاک	יריד		
پاک	קודש	پاک	קודש		
پاک	קדוש	پاک	קדוש		
پاک	קדוש	پاک	קדוש		
پاک	טהור	پاک	טהור		
پاک	תמים	پاک	תמים		
پاک	free	پاک	free		
پاک	בחינם	پاک	בחינם		
پاک	יריד	پاک	יריד		
پاک	קודש	پاک	קודש		
پاک	קדוש	پاک	קדוש		
پاک	קדוש	پاک	קדוש		
پاکیزگی	ניקיון	پاکیزگی	ניקיון	N;NOM;MASC;SG;3	N;MASC;SG
پاکیزگی	אלגנטיות	پاکیزگی	אלגנטיות	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	עידון	پاکیزگی	עידון	N;NOM;MASC;SG;3	N;MASC;SG
پاکیزگی	ניקיון	پاکیزگی	ניקיון	N;NOM;MASC;SG;3	N;MASC;SG
پاکیزگی	אלגנטיות	پاکیزگی	אלגנטיות	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	עידון	پاکیزگی	עידון	N;NOM;MASC;SG;3	N;MASC;SG
پاگ	דבש	پاگ	דבש		
پاگ	מותק	پاگ	מותק		
پاگ	רגל	پاگ	רגל		
پالک	תרד	پالک	תרד		
پالنا	להזין	پال	הזין	V;SG;NFIN;ACT	V;NFIN;ACT
پالنا	תומך	پال	תמך	V;SG;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
پالنا	התמיכה	پال	התמיך	V;SG;NFIN;ACT	V;FEM;SG;3;PST;ACT
پامالی	הרס	پامالی	הרס	N;NOM;MASC;SG;3	N;MASC;SG
پان	משקה	پان	משקה	N;NOM;MASC;SG;3	N;MASC;SG
پان	צייתנות	پان	צייתנות	N;NOM;MASC;SG;3	N;FEM;SG
پان	כבוד	پان	כבוד	N;NOM;MASC;SG;3	N;MASC;SG
پان	מחבת	پان	מחבת	N;NOM;MASC;SG;3	N;FEM;SG
پان	שתייה	پان	שתייה	N;NOM;MASC;SG;3	N;FEM;SG
پان	משקה	پان	משקה	N;NOM;MASC;SG;3	N;MASC;SG
پانا	לעקוף	پانا	עקף	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	למצוא	پانا	מצא	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	תמצא	پانا	מצא	V;SG;NFIN;ACT	V;MASC;SG;2;FUT;ACT
پانا	מצא	پانا	מצא	V;SG;NFIN;ACT	V;MASC;SG;3;PST;ACT
پانا	מבינה	پانا	מבין	V;SG;NFIN;ACT	V;FEM;SG;V.PTCP;ACT
پانا	להבין	پانا	הבין	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	לגלות	پانا	None	V;SG;NFIN;ACT	V;NFIN
پانا	לקבל	پانا	קיבל	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	לעקוף	پانا	עקף	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	למצוא	پانا	מצא	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	תמצא	پانا	מצא	V;SG;NFIN;ACT	V;MASC;SG;2;FUT;ACT
پانا	מצא	پانا	מצא	V;SG;NFIN;ACT	V;MASC;SG;3;PST;ACT
پانا	מבינה	پانا	מבין	V;SG;NFIN;ACT	V;FEM;SG;V.PTCP;ACT
پانا	להבין	پانا	הבין	V;SG;NFIN;ACT	V;NFIN;ACT
پانا	לגלות	پانا	None	V;SG;NFIN;ACT	V;NFIN
پانت	השבט	پانت	השבט		
پانت	תור	پانت	תור		
پانت	מיתר	پانت	מיתר		
پانچ	חמישה	پانچ	חמישה	NUM	NUM;MASC;SG
پانچ	חמש	پانچ	חמש	NUM	NUM;FEM;SG
پانڈ	צהבת	پانڈ	צהבה	N;NOM;MASC;SG;3	N;FEM;SG
پانو	רגל	پانو	רגל		
پانی	הברקה	پانی	הברקה	N;NOM;MASC;SG;3	N;FEM;SG
پانی	זיעה	پانی	זיעה	N;NOM;MASC;SG;3	N;FEM;SG
پانی	בהירות	پانی	בהירות	N;NOM;MASC;SG;3	N;FEM;SG
پانی	זיעה	پانی	זיעה	N;NOM;MASC;SG;3	N;FEM;SG
پانی	רוח	پانی	רוח	N;NOM;MASC;SG;3	N;FEM;SG
پانی	צניעות	پانی	צניעות	N;NOM;MASC;SG;3	N;FEM;SG
پانی	גזע	پانی	גזע	N;NOM;MASC;SG;3	N;MASC;SG
پانی	ייחוס	پانی	ייחוס	N;NOM;MASC;SG;3	N;MASC;SG
پاو	רגל	پاو	רגל		
پاہن	אבן	پاہن	אבן		
پائدار	יציבה	پائدار	יציב	N;NOM;MASC;SG;3	N;FEM;SG
پائداری	יציבות	پائداری	יציבות	N;NOM;MASC;SG;3	N;FEM;SG
پائز	סתיו	پائز	סתיו		
پتری	שיא	پتری	שיא	N;NOM;MASC;SG;3	N;MASC;SG
پتری	מכתב	پتری	מכתב	N;NOM;MASC;SG;3	N;MASC;SG
پتلا	חלשה	پتلا	חלש	N;NOM;MASC;SG;3	N;FEM;SG
پتلا	צמצם	پتلا	צמצם	N;NOM;MASC;SG;3	N;MASC;SG
پتلا	צמצום	پتلا	צמצום	N;NOM;MASC;SG;3	N;MASC;SG
پتلانا	לדלל	پتلانا	לדלל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
پتّوں	עלים	پتل	על	N;ACC;MASC;PL;3	N;MASC;PL
پتّے	משאיר	پتیے	השאיר	V;MASC;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP;ACT
پُٹ	כסה	پُٹ	כסה		
پُٹ	קפל	پُٹ	קפל		
پٹا	כיסה	پٹا	כיסה	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
پٹانا	לפתות	پٹانا	None	V;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
پٹپٹانا	מתחרט	پٹپٹانا	התחרט	V;MASC;SG;NFIN;ACT	V;MASC;SG;V.PTCP
پٹری	מעקה	پٹری	מעקה	N;NOM;FEM;SG;3	N;MASC;SG
پٹری	רצועה	پٹری	רצועה	N;NOM;FEM;SG;3	N;FEM;SG
پٹری	מסילה	پٹری	הסיל	N;NOM;FEM;SG;3	N;FEM;SG
پٹری	מסלול	پٹری	מסלול	N;NOM;FEM;SG;3	N;MASC;SG
پٹری	סרגל	پٹری	סרגל	N;NOM;FEM;SG;3	N;MASC;SG
پٹری	שדרה	پٹری	שדרה	N;NOM;FEM;SG;3	N;FEM;SG
پٹل	ערימה	پٹل	ערימה		
پٹل	כסה	پٹل	כסה		
پِٹُّو	תבוסה	پِٹُّو	תבוסה	N;NOM;MASC;SG;3	N;FEM;SG
پٹّوں	שרירים	پٹّ	שריר	N;ACC;MASC;PL;3	N;MASC;PL
پٹّوں	השרירים	پٹّ	השריר	N;ACC;MASC;PL;3	N;MASC;PL
پچ	קנאות	پچ	קנאות	N;NOM;MASC;SG;3	N;FEM;SG
پچ	הגנה	پچ	הגנה	N;NOM;MASC;SG;3	N;FEM;SG
پچ	הגנה	پچ	הגנה	N;NOM;MASC;SG;3	N;FEM;SG
پچ	התחשבות	پچ	התחשבות	N;NOM;MASC;SG;3	N;FEM;SG
پچ	שיקול	پچ	שיקול	N;NOM;MASC;SG;3	N;MASC;SG
پچ	תמיכה	پچ	תמיכה	N;NOM;MASC;SG;3	N;FEM;SG
پچاس	חמישים	پچاس	חמישים	NUM	NUM;SG
پچاس	fifty	پچاس	גגם	NUM	NUM
پچاسوں	רבות	پچاسا	רב	N;ACC;MASC;PL;3	N;FEM;PL
پچانا	לעכל	پچا	עיכל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
پچانا	להטמיע	پچا	הטמיע	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
پُچکارنا	לפייס	پُچکارنا	פייס	V;NFIN;ACT	V;NFIN;ACT
پِچکاری	רסס	پِچکاری	רסס	N;NOM;MASC;SG;3	N;MASC;SG
پِچکاری	תרסיס	پِچکاری	הרסיס	N;NOM;MASC;SG;3	N;MASC;SG
پِچکاری	ריסוס	پِچکاری	ריסוס	N;NOM;MASC;SG;3	N;MASC;SG
پِچکاری	מזרק	پِچکاری	מזרק	N;NOM;MASC;SG;3	N;MASC;SG
پچھاڑنا	נפל	پچھاڑ	נפל	V;SG;NFIN;ACT	V;MASC;SG;3;PST;ACT
پچھاڑنا	להתגבר	پچھاڑ	התגבר	V;SG;NFIN;ACT	V;NFIN
پچھاڑنا	להכניע	پچھاڑ	הכניע	V;SG;NFIN;ACT	V;NFIN;ACT
پچھتانا	להתחרט	پچھ	התחרט	V;MASC;SG;NFIN;ACT	V;NFIN
پچھتانا	מתחרט	پچھ	התחרט	V;MASC;SG;NFIN;ACT	V;MASC;SG;V.PTCP
پچھتانا	להתחרט	پچھ	התחרט	V;MASC;SG;NFIN;ACT	V;NFIN
پچھتانا	מתחרט	پچھ	התחרט	V;MASC;SG;NFIN;ACT	V;MASC;SG;V.PTCP
پچھتاوا	מתחרט	پچھتاوا	התחרט	V;IPFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
پچھڑنا	להיכשל	پچھڑ	נכשל	V;NFIN	V;NFIN;MID
پخ	צרה	پخ	צר		
پُختہ	ממולח	پُختہ	ממולח	ADJ	ADJ;MASC;SG
پُختہ	חזקים	پُختہ	חזק	ADJ	ADJ;MASC;PL
پُختہ	חזקה	پُختہ	חזק	ADJ	ADJ;FEM;SG
پُختہ	חזק	پُختہ	חזק	ADJ	ADJ;MASC;SG
پُختہ	חזקות	پُختہ	חזק	ADJ	ADJ;FEM;PL
پُختہ	בשלים	پُختہ	בשלים	ADJ	ADJ;MASC;PL
پخش	מחץ	پخش	מחץ		
پخش	הרך	پخش	הרך		
پد	מרק	پد	מרק		
پد	סמן	پد	סמן		
پد	שלט	پد	שלט		
پد	רגל	پد	רגל		
پد	סטטוס	پد	סטטוס		
پدک	תג	پدک	תג		
پذیرائی	קבלה	پذیرائی	קבלה	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	השלמה	پذیرائی	השלמה	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	קבלה	پذیرائی	קבלה	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	השלמה	پذیرائی	השלמה	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	קבלה	پذیرائی	קבלה	N;NOM;FEM;SG;3	N;FEM;SG
پر	אחרי	پر	אחרי	ADP	ADP
پر	לאחר	پر	לאחר	ADP	ADP
پر	בשביל	پر	בשביל	ADP	ADP
پر	אחר	پر	אחר	ADP	ADP
پر	אחר	پر	אחר	ADP	ADP
پر	אחרי	پر	אחרי	ADP	ADP
پر	לאחר	پر	לאחר	ADP	ADP
پر	בשביל	پر	בשביל	ADP	ADP
پر	אחר	پر	אחר	ADP	ADP
پر	אחר	پر	אחר	ADP	ADP
پُر	מלאים	پُر	מלא	ADJ	ADJ;MASC;PL
پُر	שלם	پُر	שלם	ADJ	ADJ;MASC;SG
پراسرار	מוזרה	پراسرار	מוזר	ADJ	ADJ;FEM;SG
پراسرار	מוזר	پراسرار	מוזר	ADJ	ADJ;MASC;SG
پراسرار	מוזרים	پراسرار	מוזר	ADJ	ADJ;MASC;PL
پرافسوں	קסומים	پرافس	קסומים	N;ACC;MASC;PL;3	N;MASC;PL
پرتکلف	משוכלל	پرتکلف	משוכלל	ADJ	ADJ;MASC;SG
پرجوش	נלהבת	پرجوش	נלהב	ADJ	ADJ;FEM;SG
پرجوش	נלהב	پرجوش	נלהב	ADJ	ADJ;MASC;SG
پرخم	בנט	پرخم	בנט		
پرخم	עקום	پرخم	עקום		
پرزور	חזקה	پرزور	חזק	ADJ	ADJ;FEM;SG
پرزور	חזק	پرزور	חזק	ADJ	ADJ;MASC;SG
پرزور	עוצמתי	پرزور	עוצמתי	ADJ	ADJ;MASC;SG
پرسکون	מרוצה	پرسکون	מרוצה	ADJ	ADJ;MASC;SG
پرسکون	רגוע	پرسکون	רגוע	ADJ	ADJ;MASC;SG
پراچین	עתיקות	پراچین	עתיקות		
پراچین	עתיק	پراچین	עתיק		
پراچین	הגדר	پراچین	הגדר		
پراچین	זקן	پراچین	זקן		
پران	אהוב	پران	אהוב		
پران	כח	پران	כוח		
پران	power	پران	power		
پران	כח	پران	כוח		
پران	life	پران	life		
پران	הנשמה	پران	הנשמה		
پُرانا	מנוסים	پُرانا	מנוסה	ADJ	ADJ;MASC;PL
پُرانا	מנוסה	پُرانا	מנוסה	ADJ	ADJ;MASC;SG
پُرانا	שלם	پُرانا	שלם	ADJ	ADJ;MASC;SG
پُرانا	ישנה	پُرانا	ישן	ADJ	ADJ;FEM;SG
پُرانا	רקובים	پُرانا	רקוב	ADJ	ADJ;MASC;PL
پرائشچت	כפרה	پرائشچت	כפרה	N;NOM;MASC;SG;3	N;FEM;SG
پرائشچت	כפרה	پرائشچت	כפרה	N;NOM;MASC;SG;3	N;FEM;SG
پرباسی	זר	پرباسی	זר	ADJ	ADJ;MASC;SG
پربت	גבעה	پربت	גבעה	N;NOM;MASC;SG;3	N;FEM;SG
پربت	גבעה	پربت	גבעה	N;NOM;MASC;SG;3	N;FEM;SG
پرت	שכבה	پرت	שכבה	N;NOM;MASC;SG;3	N;FEM;SG
پرتھا	מנהג	پرتھا	מנהג		
پرچار	דיפוזיה	پرچار	דיפוזיה	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	מטבע	پرچار	מטבע	N;NOM;MASC;SG;3	N;SG
پرچار	מטיף	پرچار	מטיף	N;NOM;MASC;SG;3	N;MASC;SG
پرچار	דיפוזיה	پرچار	דיפוזיה	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	מטבע	پرچار	מטבע	N;NOM;MASC;SG;3	N;SG
پرچار	התעמולה	پرچار	התעמולה	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	תעמולה	پرچار	תעמולה	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	מטיף	پرچار	מטיף	N;NOM;MASC;SG;3	N;MASC;SG
پرچارک	מטיף	پرچارک	מטיף	N;NOM;MASC;SG;3	N;MASC;SG
پرچخ	רסיס	پرچخ	רסיס		
پرچم	כרזה	پرچم	כרזה	N;NOM;MASC;SG;3	N;FEM;SG
پرچم	דגל	پرچم	דגל	N;NOM;MASC;SG;3	N;MASC;SG
پرچم	כרזה	پرچم	כרזה	N;NOM;MASC;SG;3	N;FEM;SG
پرچہ	מכתב	پرچہ	מכתב	N;NOM;MASC;SG;3	N;MASC;SG
پرچہ	ההודעה	پرچہ	ההודעה	N;NOM;MASC;SG;3	N;FEM;SG
پرچہ	מסר	پرچہ	מסר	N;NOM;MASC;SG;3	N;MASC;SG
پرچہ	הודעה	پرچہ	הודעה	N;NOM;MASC;SG;3	N;FEM;SG
پرچہ	עיתון	پرچہ	עיתון	N;NOM;MASC;SG;3	N;MASC;SG
پرچی	מכתב	پرچی	מכתב	N;NOM;MASC;SG;3	N;MASC;SG
پرچی	הצבעה	پرچی	הצבעה	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	סיום	پرداخت	סיום	N;NOM;MASC;SG;3	N;MASC;SG
پرداخت	השלמת	پرداخت	השלמה	N;NOM;MASC;SG;3	N;PSSD;FEM;SG
پرداخت	השלמה	پرداخت	השלמה	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	פטרונות	پرداخت	פטרון	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	סיוע	پرداخت	סיוע	N;NOM;MASC;SG;3	N;MASC;SG
پرداخت	עזרה	پرداخت	עזרה	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	אכפתיות	پرداخت	אכפתי	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	תיקון	پرداخت	תיקון	N;NOM;MASC;SG;3	N;MASC;SG
پرداخت	תמיכה	پرداخت	תמיכה	N;NOM;MASC;SG;3	N;FEM;SG
پردازی	אלגנטיות	پردازی	אלגנטיות	N;NOM;MASC;SG;3	N;FEM;SG
پردازی	קישוט	پردازی	קישוט	N;NOM;MASC;SG;3	N;MASC;SG
پردہ	התבודדות	پردہ	התבודדות	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	צניעות	پردہ	צניעות	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	סודיות	پردہ	סודיות	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	כיסוי	پردہ	כיסוי	N;NOM;MASC;SG;3	N;MASC;SG
پردہ	חיפוי	پردہ	חיפוי	N;NOM;MASC;SG;3	N;MASC;SG
پردہ	הסתרה	پردہ	הסתרה	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	התבודדות	پردہ	התבודדות	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	צניעות	پردہ	צניעות	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	סודיות	پردہ	סודיות	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	כיסוי	پردہ	כיסוי	N;NOM;MASC;SG;3	N;MASC;SG
پردہ	חיפוי	پردہ	חיפוי	N;NOM;MASC;SG;3	N;MASC;SG
پردہ	הסתרה	پردہ	הסתרה	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	וילון	پردہ	וילון	N;NOM;MASC;SG;3	N;MASC;SG
پُرزہ	ממולח	پُرزہ	ממולח	ADJ	ADJ;MASC;SG
پرستش	מסירות	پرستش	מסירות	N;NOM;MASC;SG;3	N;FEM;SG
پرستش	הערצה	پرستش	הערצה	N;NOM;MASC;SG;3	N;FEM;SG
پرستش	פולחן	پرستش	פולחן	N;NOM;MASC;SG;3	N;MASC;SG
پرستی	הערצה	پرستی	הערצה	N;NOM;MASC;SG;3	N;FEM;SG
پرستی	פולחן	پرستی	פולחן	N;NOM;MASC;SG;3	N;MASC;SG
پرکھنا	להעריך	پرکھ	העריך	V;SG;NFIN;ACT	V;NFIN;ACT
پرَن	מאתמול	پرَن	מאתמול		
پرن	כנף	پرن	כנף		
پرنانا	להתחתן	پرنانا	התחתן	V;MASC;SG;NFIN;ACT	V;NFIN
پرندہ	מטוס	پرندہ	מטוס	N;NOM;MASC;SG;3	N;MASC;SG
پرندہ	מטוס	پرندہ	מטוס	N;NOM;MASC;SG;3	N;MASC;SG
پرواز	יהירות	پرواز	יהירות	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	טיסה	پرواز	טיסה	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	טיסה	پرواز	טיסה	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	עזיבה	پرواز	עזיבה	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	גאווה	پرواز	גאווה	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	גישה	پرواز	גישה	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	תפוצה	پرواز	תפוצה	N;NOM;MASC;SG;3	N;FEM;SG
پروانجات	רישיונות	پروانجات	רישיון	N;NOM;MASC;PL;3	N;MASC;PL
پروانجات	אישורים	پروانجات	אישורים	N;NOM;MASC;PL;3	N;MASC;PL
پروانجات	אותיות	پروانجات	אות	N;NOM;MASC;PL;3	N;FEM;PL
پروانجات	מכתבים	پروانجات	מכתב	N;NOM;MASC;PL;3	N;MASC;PL
پرہیز	רכות	پرہیز	רכות	ADJ	ADJ;FEM;PL
پرہیز	רכות	پرہیز	רכות	ADJ	ADJ;FEM;PL
پرہیزگاری	התנזרות	پرہیزگاری	התנזרות	N;NOM;MASC;SG;3	N;FEM;SG
پریڈ	תהלוכה	پریڈ	תהלוכה	N;NOM;MASC;SG;3	N;FEM;SG
پڑتا	לשתף	پڑ	שיתף	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
پڑتا	מכסה	پڑ	כיסה	V;IPFV;MASC;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP;ACT
پڑتال	ביקורת	پڑتال	ביקורת	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	סקירה	پڑتال	סקירה	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	חקירה	پڑتال	חקירה	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	השוואה	پڑتال	השוואה	N;NOM;MASC;SG;3	N;FEM;SG
