for	pre	for	pre	ADP	ADP;ACC
præsidenten	prezidentka	præsident	prezidentka	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
præsidenten	prezident	præsident	prezident	N;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
præsidenten	predseda	præsident	predseda	N;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
præsidenten	prezidenta	præsident	prezident	N;DEF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
ødelægge	zničiť	ødelægge	zničiť	V;NFIN;ACT	V;PFV;POS;NFIN
ødelægge	zničí	ødelægge	zničiť	V;NFIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
ødelægge	ničiť	ødelægge	ničiť	V;NFIN;ACT	V;IPFV;POS;NFIN
ødelægge	zničiť	ødelægge	zničiť	V;NFIN;ACT	V;PFV;POS;NFIN
forkortelse	skratka	forkortelse	skratka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forkortelse	skratka	forkortelse	skratka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sedan	sedan	sedan	sedan	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
barndom	detstvo	barndom	detstvo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lærere	učitelia	lærer	učiteľ	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
lærere	učiteľov	lærer	učiteľ	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
kommentar	komentár	kommentar	komentár	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
generel	všeobecné	generel	všeobecný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
generel	všeobecná	generel	všeobecný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
truet	vyhrážal	true	vyhrážať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kød	mäso	kød	mäso	N;INDF;NEUT;SG	N;NOM;NEUT;SG
kød	mäso	kød	mäso	N;INDF;NEUT;SG	N;NOM;NEUT;SG
krise	kríza	krise	kríza	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
church	kostola	church	kostol	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
church	kostol	church	kostol	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
church	cirkev	church	cirkev	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
distrikter	okresov	distrikt	okres	N;INDF;NEUT;PL	N;INAN;GEN;MASC;PL
distrikter	obvody	distrikt	obvod	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
forestillinger	vystúpenia	forestilling	vystúpenie	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
forestillinger	výkony	forestilling	výkon	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
forestillinger	predstavenia	forestilling	predstavenie	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
forestillinger	nápady	forestilling	nápad	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
forestillinger	nápadov	forestilling	nápad	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
forestillinger	myšlienky	forestilling	myšlienka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
forestillinger	predstavy	forestilling	predstava	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
hjørne	rohu	hjørne	roh	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
hjørne	roh	hjørne	roh	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
hjørne	kúta	hjørne	kút	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
hjørne	kút	hjørne	kút	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
arrangementer	udalostí	arrangement	udalosť	N;INDF;NEUT;PL	N;GEN;FEM;PL
arrangementer	podujatia	arrangement	podujatie	N;INDF;NEUT;PL	N;NOM;NEUT;PL
arrangementer	udalosti	arrangement	udalosť	N;INDF;NEUT;PL	N;NOM;FEM;PL
liggende	klameš	ligge	klamať	V;PRS;V.PTCP	V;IPFV;IND;SG;2;POS;PRS;FIN
gabriel	gabriel	gabriel	gabrieť	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
omsætning	obratu	omsætning	obrat	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
omsætning	obrat	omsætning	obrat	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rhinen	porýnie	rhin	porýnie	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kvindelig	ženské	kvindelig	ženský	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
kvindelig	ženská	kvindelig	ženský	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
sporet	koľaj	spor	koľať	N;DEF;NEUT;SG	N;NOM;FEM;SG
sporet	trať	spor	trať	N;DEF;NEUT;SG	N;NOM;FEM;SG
sporet	stopu	spor	stopa	N;DEF;NEUT;SG	N;ACC;FEM;SG
sporet	chodník	spor	chodník	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
sporet	stopa	spor	stopa	N;DEF;NEUT;SG	N;NOM;FEM;SG
lørdag	sobotu	lørdag	sobota	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
lørdag	sobota	lørdag	sobota	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bevidst	vedomý	bevidst	vedomý	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
bevidst	vedomá	bevidst	vedomý	ADJ;INDF;SG	ADJ;NOM;FEM;SG
bevidst	vedomé	bevidst	vedomý	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
bevidst	úmyselné	bevidst	úmyselný	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
busser	trénerov	bus	tréner	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
busser	autobusy	bus	autobus	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
busser	autobusov	bus	autobus	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
tilbud	ponuky	tilbud	ponuka	N;INDF;NEUT;PL	N;NOM;FEM;PL
tilbud	ponúk	tilbud	ponúk	N;INDF;NEUT;PL	N;GEN;FEM;PL
kampagnen	kampaň	kampagne	kampaň	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
fiktiv	fiktívne	fiktiv	fiktívne	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
fiktiv	fiktívne	fiktiv	fiktívne	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
bruxelles	bruseli	bruxelles	brusieť	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
træning	výcvik	træning	výcvik	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
træning	tréning	træning	tréning	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
træning	školenie	træning	školenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
træning	prax	træning	prax	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
træning	praxi	træning	prax	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
træning	cvičenie	træning	cvičenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
træning	tréning	træning	tréning	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ilt	kyslíka	ilt	kyslík	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
ilt	kyslík	ilt	kyslík	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ilt	kyslíkom	ilt	kyslík	N;INDF;MASC+FEM;SG	N;INAN;INS;MASC;SG
gennemsnit	priemer	gennemsnit	priemer	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
dybde	hĺbka	dybde	hĺbka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
dybde	hĺbku	dybde	hĺbka	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
introducerede	zaviedla	introducere	zaviesť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
palæstina	palestíne	palæstina	palestína	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
argument	argument	argument	argument	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
argument	argumentácia	argument	argumentácia	N;INDF;NEUT;SG	N;NOM;FEM;SG
historikere	historici	historiker	historica	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
etager	poschodia	etage	poschodie	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
etager	podlahy	etage	podlaha	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
vurdering	vyhodnotenie	vurdering	vyhodnotenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	hodnotenie	vurdering	hodnotenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	vyhodnocovanie	vurdering	vyhodnocovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	posudzovanie	vurdering	posudzovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	zhodnotenie	vurdering	zhodnotenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	vyhodnotenie	vurdering	vyhodnotenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	hodnotenie	vurdering	hodnotenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vurdering	posúdenie	vurdering	posúdenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
stavanger	stavanger	stavanger	stavanger	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
stub	peň	stub	peň	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
roosevelt	roosevelt	roosevelt	roosevieť	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
skak	šach	skak	šach	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
skak	šachu	skak	šach	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
sejle	plaviť	sejle	plaviť	V;NFIN;ACT	V;IPFV;POS;NFIN
bokser	boxer	bokse	boxer	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
bokser	bojovníčka	bokse	bojovníčky	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bokser	bojovník	bokse	bojovník	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
australsk	austrálsky	australsk	austrálsky	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
konsensus	konsenzu	konsensus	konsenza	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
konsensus	konsenzus	konsensus	konsenzus	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tusinde	tisícoch	tusinde	tisíc	N;INDF;NEUT;PL	N;ANIM;ACC;MASC;PL
tusinde	tisíce	tusinde	tisíc`1000	N;INDF;NEUT;PL	N;NOM;MASC;PL
venlig	láskavá	venlig	láskavý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
venlig	láskavé	venlig	láskavý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
venlig	láskavý	venlig	láskavý	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
venlig	priateľské	venlig	priateľský	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
venlig	priateľská	venlig	priateľský	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
venlig	priateľský	venlig	priateľský	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
datteren	dcérka	datter	dcérka	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
datteren	dcéra	datter	dcéra	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
slam	kalu	slam	kala	N;INDF;NEUT;SG	N;GEN;NEUT;SG
slam	kal	slam	kala	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
slam	slam	slam	slam	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
slam	kalu	slam	kala	N;INDF;NEUT;SG	N;GEN;NEUT;SG
apple	jablko	apple	jablko	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
apple	apple	apple	apple	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
licens	licenciu	lic	licencia	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
licens	licencia	lic	licencia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
licens	preukaz	lic	preukaz	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
licens	licencia	lic	licencia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
licens	licenciu	lic	licencia	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
forsvarede	bránil	forsvare	brániť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
forsvarede	bránili	forsvare	brániť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
konstruktion	dizajn	konstruktion	dizajný	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
konstruktion	navrhovanie	konstruktion	navrhovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
konstruktion	konštrukcia	konstruktion	konštrukcia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
frygt	strachu	frygt	strach	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
frygt	strach	frygt	strach	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
landsbyerne	dedín	landsby	dedina	N;DEF;MASC+FEM;PL	N;GEN;FEM;PL
landsbyerne	dediny	landsby	dedina	N;DEF;MASC+FEM;PL	N;NOM;FEM;PL
landsbyerne	obce	landsby	obec	N;DEF;MASC+FEM;PL	N;NOM;FEM;PL
betingelser	podmienkami	betingelse	podmienka	N;INDF;MASC+FEM;PL	N;INS;FEM;PL
betingelser	podmienky	betingelse	podmienka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
formen	tvar	formen	tvar	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
formen	tvare	formen	tvar	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
formen	formulár	formen	formulár	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
formen	formulára	formen	formulár	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
formen	forma	formen	forma	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
formen	forme	formen	forma	N;DEF;MASC+FEM;SG	N;DAT;FEM;SG
noter	poznámok	note	poznámok	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
noter	noty	note	noty	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
noter	poznámky	note	poznámka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
biblioteket	knižnica	bibliotek	knižnica	N;DEF;NEUT;SG	N;NOM;FEM;SG
biblioteket	knižnici	bibliotek	knižnica	N;DEF;NEUT;SG	N;DAT;FEM;SG
biblioteket	knižnicu	bibliotek	knižnica	N;DEF;NEUT;SG	N;ACC;FEM;SG
bekendt	známe	bekendt	známy	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
bekendt	známy	bekendt	známy	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
bekendt	známeho	bekendt	známy	ADJ;INDF;SG	ADJ;ANIM;GEN;MASC;SG
viktor	viktor	viktor	viktor	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
viktor	viktor	viktor	viktor	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vente	čaká	vente	čakať	V;NFIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
vente	čakám	vente	čakať	V;NFIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
vente	čakať	vente	čakať	V;NFIN;ACT	V;IPFV;POS;NFIN
ryttere	jazdcov	ryttere	jazdec	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
ryttere	jazdci	ryttere	jazdec	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
ryttere	jazdcov	ryttere	jazdec	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
ryttere	jazdci	ryttere	jazdec	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
ombygning	konverzia	ombygning	konverzia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ombygning	prevod	ombygning	prevod	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ombygning	prepočet	ombygning	prepočet	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ombygning	premena	ombygning	premena	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ønsket	želala	ønske	želať	V;INDF;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
ønsket	prial	ønske	priať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
ønsket	želal	ønske	želať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
ønsket	priala	ønske	priať	V;INDF;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
motorvej	diaľnica	motorvej	diaľnica	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
motorvej	diaľnicu	motorvej	diaľnica	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
motorvej	diaľnica	motorvej	diaľnica	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
motorvej	diaľnici	motorvej	diaľnica	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
afsløret	odhalila	afsløre	odhaliť	V;INDF;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
afsløret	ukázalo	afsløre	ukázať	V;INDF;SG;PST;V.PTCP	V;PFV;NEUT;SG;POS;PST;V.PTCP
paven	pápeža	pave	pápež	N;DEF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
paven	pápež	pave	pápež	N;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
fysiker	fyzik	fysiker	fyzik	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
sicilien	sicília	sicilie	sicília	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
mercedes	mercedes	mercede	mercedes	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
diplomat	diplomat	diplomat	diplomat	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vejr	počasie	vejr	počasie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
vejr	počasí	vejr	počasie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stiger	stúpa	stige	stúpať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
stiger	rastie	stige	rásť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
stiger	stúpa	stige	stúpať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
stiger	povstane	stige	povstať	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
stiger	dvíha	stige	dvíha	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
fætter	sesternica	fætter	sesternica	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fætter	bratranec	fætter	bratranec	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
karakteristisk	charakteristická	karakteristisk	charakteristický	ADJ;INDF;SG	ADJ;NOM;FEM;SG
værste	najhoršia	slem	sorý	ADJ;DEF;RL	ADJ;NOM;RL;FEM;SG
værste	najhorší	slem	zlý	ADJ;DEF;RL	ADJ;ANIM;NOM;RL;MASC;SG
dukkede	praskla	dukke	prasknúť	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
tegnede	nakreslila	tegne	nakresliť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
myndighed	autorita	myndighed	autorita	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
myndighed	právomoc	myndighed	právomoc	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
myndighed	orgán	myndighed	orgán	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
myndighed	úrad	myndighed	úrad	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kunde	zákazníka	kunde	zákazník	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
kunde	zákazník	kunde	zákazník	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kunde	zákazníkovi	kunde	zákazník	N;INDF;MASC+FEM;SG	N;ANIM;DAT;MASC;SG
kunde	odberateľ	kunde	odberateľ	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kunde	klienta	kunde	klienta	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
kunde	klient	kunde	klient	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
læst	čítať	læse	čítať	V;INDF;SG;PST;V.PTCP	V;IPFV;POS;NFIN
boet	žilo	bo	žiť	V;INDF;SG;PST;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
boet	žila	bo	žiť	V;INDF;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
boet	žil	bo	žiť	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
valley	valley	valley	valli	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
valley	dolina	valley	dolina	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
valley	údolie	valley	údolie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
nettet	sieť	net	sieť	N;DEF;NEUT;SG	N;NOM;FEM;SG
alderen	veku	alder	vek	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
alderen	vek	alder	vek	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
turné	tour	turné	tour	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
turné	turné	turné	turný	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
turné	prehliadka	turné	prehliadka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sammensætning	zloženie	sammensætning	zloženie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
minut	minútu	minut	minúta	N;INDF;NEUT;SG	N;ACC;FEM;SG
minut	minúta	minut	minúta	N;INDF;NEUT;SG	N;NOM;FEM;SG
sammenligning	prirovnanie	sammenligning	prirovnanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
sammenligning	porovnanie	sammenligning	porovnanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
sammenligning	porovnávanie	sammenligning	porovnávanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
læser	číta	læse	čít	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
læser	prečíta	læse	prečítať	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
læser	čítam	læse	čítať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
konsekvenser	následky	konsekvens	následok	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
konsekvenser	dôsledky	konsekvens	dôsledok	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
konsekvenser	dopady	konsekvens	dopada	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
konsekvenser	dôsledky	konsekvens	dôsledok	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
vinduer	okná	vindue	okno	N;INDF;NEUT;PL	N;NOM;NEUT;PL
retninger	smerovania	retning	smerovanie	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
retninger	smeroch	retning	smer	N;INDF;MASC+FEM;PL	N;INAN;INS;MASC;PL
retninger	smery	retning	smer	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
fakultet	fakulta	fakulte	fakult	N;DEF;NEUT;SG	N;NOM;FEM;SG
vii	vii	vii	via	NUM	NUM
regierungsbezirk	regierungsbezirk	regierungsbezirk	regierungsbezirk	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
udnytte	využívať	udnytte	využívať	V;NFIN;ACT	V;IPFV;POS;NFIN
udnytte	využiť	udnytte	využiť	V;NFIN;ACT	V;PFV;POS;NFIN
kommandant	komodor	kommandant	komodor	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kommandant	veliteľ	kommandant	veliteľ	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kommandant	veliteľka	kommandant	veliteľka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
management	hospodárenie	management	hospodárenie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
management	riadenie	management	riadenie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
management	vedenie	management	vedenie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
management	manažment	management	manažment	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
management	spravovanie	management	spravovanie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
chelsea	chelsea	chelsea	chelsea	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
musical	muzikál	musical	muzikál	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
erindringer	pamäte	erindring	pamäť	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
erindringer	spomienky	erindring	spomienka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
erindringer	memoáre	erindring	memoár	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
erindringer	pamäte	erindring	pamäť	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
fotograf	fotografa	fotograf	fotograf	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
fotograf	fotograf	fotograf	fotograf	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
fotograf	fotografka	fotograf	fotografka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
guinea	guinea	guinea	guinea	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
guinea	guinei	guinea	guine	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
venus	venuša	venus	venuša	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
underskrevet	podpísal	underskrive	podpísať	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fødested	rodisku	fødested	rodisko	N;INDF;MASC+FEM;SG	N;DAT;NEUT;SG
danskerne	dáni	dansker	dáň	N;DEF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
geografi	geografia	geografi	geografia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
angives	upresniť	angive	upresniť	V;IND;PRS;FIN;PASS	V;PFV;POS;NFIN
angives	zadať	angive	zadať	V;IND;PRS;FIN;PASS	V;PFV;POS;NFIN
angives	špecifikovať	angive	špecifikovať	V;IND;PRS;FIN;PASS	V;IPFV;POS;NFIN
opvokset	zvýšený	opvokset	zvýšený	ADJ;INDF;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
opvokset	vznesené	opvokset	vznesený	ADJ;INDF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
opvokset	vychovaný	opvokset	vychovať	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
