من	از	مِن	از	ADP	ADP
المسح	نظرسنجی	مُسَحِّ	None	N;NOM;DEF;SG	N;SG
المسح	اسکن	مُسَحِّ	اسکن	N;NOM;DEF;SG	N;SG
المسح	پویش	مُسَحِّ	پویش	N;NOM;DEF;SG	N;SG
بطاقات	کارتها	بِطَاقَة	کارت	N;NOM;INDF;PL	N;PL
بطاقات	کارتهای	بِطَاقَة	کارت	N;NOM;INDF;PL	N;PL
المجموع	مجموع	مَجمُوع	مجموع	N;NOM;DEF;SG	N;SG
التل	تپه	تَلّ	تپه	N;NOM;DEF;SG	N;SG
التل	هیل	تَلّ	هیل	N;NOM;DEF;SG	N;SG
الذراع	بازو	ذِرَاع	بازو	N;NOM;DEF;SG	N;SG
الذراع	دست	ذِرَاع	دست	N;NOM;DEF;SG	N;SG
الذراع	آرم	ذِرَاع	آرم	N;NOM;DEF;SG	N;SG
الذراع	بازوی	ذِرَاع	بازوی	N;NOM;DEF;SG	N;SG
الفلاسفة	فیلسوفان	فُلَاسِفَة	فیلسوف	N;NOM;DEF;PL	N;PL
الدروس	درسهای	دَرس	درس	N;NOM;DEF;PL	N;PL
الدروس	دروس	دَرس	None	N;NOM;DEF;PL	N;PL
الاكتئاب	افسردگی	اِكتِئَاب	افسردگی	N;NOM;DEF;SG	N;SG
الاكتئاب	فرورفتگی	اِكتِئَاب	فرورفتگی	N;NOM;DEF;SG	N;SG
الاكتئاب	رکود	اِكتِئَاب	رکود	N;NOM;DEF;SG	N;SG
رقيقة	لاغر	رَقِيقَة	لاغر	ADJ;NOM;INDF;FEM;SG	ADJ
الفنادق	هتلهای	فُندُق	هتل	N;NOM;DEF;PL	N;PL
الفنادق	هتلها	فُندُق	هتل	N;NOM;DEF;PL	N;PL
الامبراطور	امپراتور	أَمبِرَاطُور	امپراتور	N;NOM;DEF;SG	N;SG
الامبراطور	امپراطور	أَمبِرَاطُور	امپراطور	N;NOM;DEF;SG	N;SG
هبوط	فرود	هُبُوط	فرود	N;NOM;INDF;SG	N;SG
الشحن	محموله	شَحن	محموله	N;NOM;DEF;SG	N;SG
ثروة	بخت	ثَروَة	None	N;NOM;INDF;SG	N;SG
ثروة	فال	ثَروَة	فال	N;NOM;INDF;SG	N;SG
ثروة	ثروت	ثَروَة	None	N;NOM;INDF;SG	N;SG
ثروة	ثروت	ثَروَة	None	N;NOM;INDF;SG	N;SG
ثروة	مال	ثَروَة	مال	N;NOM;INDF;SG	N;SG
المربع	مربع	مُرَبَّع	مربع	N;NOM;DEF;SG	N;SG
المربع	میدان	مُرَبَّع	میدان	N;NOM;DEF;SG	N;SG
اللهجات	گویشهای	لَهجَة	گویش	N;NOM;DEF;PL	N;PL
الخيار	خیار	خِيَار	خیار	N;NOM;DEF;SG	N;SG
الخيار	گزینه	خِيَار	گزینه	N;NOM;DEF;SG	N;SG
الخيار	انتخاب	خِيَار	انتخاب	N;NOM;DEF;SG	N;SG
كواكب	سیارات	كَاكِب	سیاره	N;NOM;INDF;PL	N;PL
سنوية	سالانه	سَنَوِيّ	سالانه	ADJ;NOM;INDF;FEM;SG	ADJ
سنوية	سالیانه	سَنَوِيّ	سالیانه	ADJ;NOM;INDF;FEM;SG	ADJ
سنوية	سالانه	سَنَوِيّ	سالانه	ADJ;NOM;INDF;FEM;SG	ADJ
سنوية	سالیانه	سَنَوِيّ	سالیانه	ADJ;NOM;INDF;FEM;SG	ADJ
السمع	شنوایی	سَمعَة	شنوایی	N;NOM;DEF;SG	N;SG
الهزيمة	شکست	هَزِيمَة	شکست	N;NOM;DEF;SG	N;SG
مفصل	منوط	مُفَصَّل	None	ADJ;NOM;INDF;MASC;SG	ADJ
المرشحين	کاندیداهای	مُرَشَّح	کاندیدا	N;NOM;DEF;PL	N;PL
المغناطيسية	مغناطیس	مَغطَاطِيسِيَّة	مغناطیس	N;NOM;DEF;SG	N;SG
المغناطيسية	مغناطیسی	مَغطَاطِيسِيَّة	مغناطیسی	N;NOM;DEF;SG	N;SG
الحبل	طناب	حَبل	None	N;NOM;DEF;SG	N;SG
الحبل	طنابی	حَبل	طنبی	N;NOM;DEF;SG	N;SG
المقارنة	تطبیقی	مُقَارَنَة	تطبیقی	N;NOM;DEF;SG	N;SG
المقارنة	مقایسه	مُقَارَنَة	مقایسه	N;NOM;DEF;SG	N;SG
الدب	خرس	دَبّ	None	N;NOM;DEF;SG	N;SG
الدب	خرسی	دَبّ	خرسی	N;NOM;DEF;SG	N;SG
اعداد	برپایی	إِعدَاد	برپایی	N;NOM;INDF;SG	N;SG
اعداد	آمادگی	إِعدَاد	آمادگی	N;NOM;INDF;SG	N;SG
اعداد	تدارک	إِعدَاد	تدارک	N;NOM;INDF;SG	N;SG
حجرة	اتاق	حُجرَة	None	N;NOM;INDF;SG	N;SG
حجرة	اتاقی	حُجرَة	اتاقی	N;NOM;INDF;SG	N;SG
حجرة	اطاق	حُجرَة	اطاق	N;NOM;INDF;SG	N;SG
غشاء	روکش	غِشَاء	روکش	N;NOM;INDF;SG	N;SG
غشاء	غشای	غِشَاء	غشا	N;NOM;INDF;SG	N;SG
المعابد	معابد	مَعبَد	معابد	N;NOM;DEF;PL	N;PL
النطق	تلفظ	نَطَق	تلفظ	N;NOM;DEF;SG	N;SG
تهمة	اتهام	تُهمَة	اتهام	N;NOM;INDF;SG	N;SG
تهمة	شارژ	تُهمَة	شارژ	N;NOM;INDF;SG	N;SG
الصنع	تولید	صَنع	تولید	N;NOM;DEF;SG	N;SG
ملحمة	حماسی	مَلحَمَة	حماسی	N;NOM;INDF;SG	N;SG
ملحمة	حماسه	مَلحَمَة	حماسه	N;NOM;INDF;SG	N;SG
جلد	چرمی	جَلَد	None	N;NOM;INDF;SG	N;SG
جلد	چرم	جَلَد	چرم	N;NOM;INDF;SG	N;SG
جلد	پوست	جَلَد	پوست	N;NOM;INDF;SG	N;SG
جلد	پوستی	جَلَد	پوستی	N;NOM;INDF;SG	N;SG
الاعتداء	تهاجم	اِعتِدَاء	تهاجم	N;NOM;DEF;SG	N;SG
الاعتداء	حمله	اِعتِدَاء	حمله	N;NOM;DEF;SG	N;SG
الاعتداء	تجاوز	اِعتِدَاء	None	N;NOM;DEF;SG	N;SG
الاعتداء	یورش	اِعتِدَاء	یورش	N;NOM;DEF;SG	N;SG
الجفاف	خشکسالی	جَفّ	خشکسالی	N;NOM;DEF;SG	N;SG
الجفاف	دهیدراسیون	جَفّ	دهیدراسیون	N;NOM;DEF;SG	N;SG
نافذة	پنجره	نَافِذ	پنجره	N;NOM;INDF;SG	N;SG
العنب	انگور	عُنب	انگور	N;NOM;DEF;SG	N;SG
العنب	انگوری	عُنب	انگوری	N;NOM;DEF;SG	N;SG
تحسن	بهبودی	تَحَسُّن	بهبودی	N;NOM;INDF;SG	N;SG
تحسن	بهبود	تَحَسُّن	بهبود	N;NOM;INDF;SG	N;SG
الصدمة	شوک	صَدمَة	شوک	N;NOM;DEF;SG	N;SG
المسافرين	مسافرین	مُسَافِر	مسافرین	N;NOM;DEF;PL	N;PL
المسافرين	مسافران	مُسَافِر	مسافر	N;NOM;DEF;PL	N;PL
المسافرين	مسافران	مُسَافِر	مسافر	N;NOM;DEF;PL	N;PL
المسافرين	مسافرین	مُسَافِر	مسافرین	N;NOM;DEF;PL	N;PL
المسافرين	مسافران	مُسَافِر	مسافر	N;NOM;DEF;PL	N;PL
ابرز	مشخص	أَبرَز	مشخص	ADJ;NOM;INDF;MASC;SG	ADJ
ابرز	مشخص	أَبرَز	مشخص	ADJ;NOM;INDF;MASC;SG	ADJ
سرقة	سرقت	سَرِقَة	سرقت	N;NOM;INDF;SG	N;SG
سرقة	دزدی	سَرِقَة	دزدی	N;NOM;INDF;SG	N;SG
سرقة	سرقت	سَرِقَة	سرقت	N;NOM;INDF;SG	N;SG
سرقة	دزدی	سَرِقَة	دزدی	N;NOM;INDF;SG	N;SG
سرقة	دزدی	سَرِقَة	دزدی	N;NOM;INDF;SG	N;SG
الرومانسية	رمانتیک	رُومَانسِيَّة	رمانتیک	N;NOM;DEF;SG	N;SG
الغوص	شیرجه	غَوص	شیرجه	N;NOM;DEF;SG	N;SG
الغوص	شیرجه	غَوص	شیرجه	N;NOM;DEF;SG	N;SG
ذرية	اتمی	ذُرِّيَّة	اتمی	ADJ;NOM;INDF;FEM;SG	ADJ
البني	براون	بَنِّيّ	براون	N;NOM;DEF;SG	N;SG
مدفع	کانن	مُدفَع	کانن	N;NOM;INDF;SG	N;SG
شحن	محموله	شَحن	محموله	N;NOM;INDF;SG	N;SG
الرمل	شن	رَمل	شن	N;NOM;DEF;SG	N;SG
الرمل	سند	رَمل	سند	N;NOM;DEF;SG	N;SG
الرمل	ماسه	رَمل	ماسه	N;NOM;DEF;SG	N;SG
الرمل	شنی	رَمل	شنی	N;NOM;DEF;SG	N;SG
مانع	ذهن	مَانِع	ذهن	N;NOM;INDF;SG	N;SG
مانع	mind	مَانِع	mind	N;NOM;INDF;SG	N;SG
القاعة	هال	قَاعَة	هال	N;NOM;DEF;SG	N;SG
القاعة	تالار	قَاعَة	تالار	N;NOM;DEF;SG	N;SG
الحركية	جنبشی	حَرَكِيّ	جنبش	N;NOM;DEF;SG	N;SG
القنابل	بمبها	قُنبُلَة	بمب	N;NOM;DEF;PL	N;PL
القنابل	بمبهای	قُنبُلَة	بمب	N;NOM;DEF;PL	N;PL
وسائط	حالتهای	وَسِيطَة	حالت	N;NOM;INDF;PL	N;PL
استعمار	مهاجرت	اِستِعمَار	مهاجرت	N;NOM;INDF;SG	N;SG
استعمار	استعمار	اِستِعمَار	None	N;NOM;INDF;SG	N;SG
الملاعب	ورزشگاههای	مَلعَب	ورزشگاه	N;NOM;DEF;PL	N;PL
الفيل	فیله	فِيل	فیله	N;NOM;DEF;SG	N;SG
الفيل	فیل	فِيل	فیل	N;NOM;DEF;SG	N;SG
الفيل	فیلی	فِيل	فیلی	N;NOM;DEF;SG	N;SG
البيانو	piano	بِيَانُو	piano	N;NOM;DEF;SG	N;SG
البيانو	پیانوی	بِيَانُو	پیانوی	N;NOM;DEF;SG	N;SG
البيانو	پیانو	بِيَانُو	پیانو	N;NOM;DEF;SG	N;SG
التلفاز	تلویزیون	تَلَفُّز	تلویزیون	N;NOM;DEF;SG	N;SG
المتحدث	بلندگو	مُتَحَدِّث	بلندگو	N;NOM;DEF;SG	N;SG
المتحدث	سخنگوی	مُتَحَدِّث	سخنگو	N;NOM;DEF;SG	N;SG
المتحدث	اسپیکر	مُتَحَدِّث	اسپیکر	N;NOM;DEF;SG	N;SG
المتحدث	سخنگو	مُتَحَدِّث	سخنگو	N;NOM;DEF;SG	N;SG
خبير	متخصص	خَبِير	متخصص	N;NOM;INDF;SG	N;SG
خبير	کارشناس	خَبِير	کارشناس	N;NOM;INDF;SG	N;SG
خبير	expert	خَبِير	expert	N;NOM;INDF;SG	N;SG
صعود	صعودی	صُعُود	صعودی	N;NOM;INDF;SG	N;SG
صعود	عروج	صُعُود	عروج	N;NOM;INDF;SG	N;SG
قضاة	داوران	قَاضِي	داور	N;NOM;INDF;PL	N;PL
قضاة	قضات	قَاضِي	قضات	N;NOM;INDF;PL	N;PL
قضاة	حاکمان	قَاضِي	حاکم	N;NOM;INDF;PL	N;PL
منحة	گرنت	مِنحَة	گرنت	N;NOM;INDF;SG	N;SG
منحة	گرانت	مِنحَة	گرانت	N;NOM;INDF;SG	N;SG
منحة	اعطای	مِنحَة	اعطا	N;NOM;INDF;SG	N;SG
التعادل	توازن	تَعَادُل	توازن	N;NOM;DEF;SG	N;SG
التعادل	گره	تَعَادُل	None	N;NOM;DEF;SG	N;SG
التعادل	کروات	تَعَادُل	کروات	N;NOM;DEF;SG	N;SG
التعادل	کراوات	تَعَادُل	کراوات	N;NOM;DEF;SG	N;SG
القوس	کمان	قَوس	None	N;NOM;DEF;SG	N;SG
القوس	تعظیم	قَوس	تعظیم	N;NOM;DEF;SG	N;SG
القوس	سجده	قَوس	سجده	N;NOM;DEF;SG	N;SG
القوس	کمان	قَوس	None	N;NOM;DEF;SG	N;SG
تسلم	رسید	تَسَلُّم	رسید#رس	N;NOM;INDF;SG	N;SG
العنصرية	نژادپرست	عُنصُرِيَّة	نژادپرست	N;NOM;DEF;SG	N;SG
العنصرية	نژادپرستی	عُنصُرِيَّة	نژادپرستی	N;NOM;DEF;SG	N;SG
الكاتبة	نویسنده	كَاتِب	نویسنده	N;NOM;DEF;SG	N;SG
الاندماج	ادغام	اِندِمَاج	None	N;NOM;DEF;SG	N;SG
الاندماج	تلفیق	اِندِمَاج	None	N;NOM;DEF;SG	N;SG
الاندماج	یکپارچگی	اِندِمَاج	None	N;NOM;DEF;SG	N;SG
الكعبة	کعبه	كُعبَة	کعبه	N;NOM;DEF;SG	N;SG
الترفيه	تفریح	تَرفِيه	تفریح	N;NOM;DEF;SG	N;SG
الترفيه	سرگرمی	تَرفِيه	سرگرمی	N;NOM;DEF;SG	N;SG
الترفيه	پذیرایی	تَرفِيه	پذیرایی	N;NOM;DEF;SG	N;SG
صفقة	معامله	صَفقَة	معامله	N;NOM;INDF;SG	N;SG
صفقة	معامله	صَفقَة	معامله	N;NOM;INDF;SG	N;SG
الوقوف	قیام	وُقُوف	قیام	N;NOM;DEF;SG	N;SG
الوقوف	ایستادن	وُقُوف	None	N;NOM;DEF;SG	N;SG
الوقوف	استند	وُقُوف	است	N;NOM;DEF;SG	N;SG
الوقوف	ایستادن	وُقُوف	None	N;NOM;DEF;SG	N;SG
الزملاء	همکاران	زَمِيل	همکار	N;NOM;DEF;PL	N;PL
السمات	ویژگیها	سَمَة	ویژگی	N;NOM;DEF;PL	N;PL
السمات	ویژگیهای	سَمَة	ویژگی	N;NOM;DEF;PL	N;PL
كارثة	مصیبت	كَارِثَة	مصیبت	N;NOM;INDF;SG	N;SG
كارثة	فاجعه	كَارِثَة	فاجعه	N;NOM;INDF;SG	N;SG
كارثة	مصیبتی	كَارِثَة	مصیبت	N;NOM;INDF;SG	N;SG
كارثة	حادثه	كَارِثَة	حادثه	N;NOM;INDF;SG	N;SG
مفاوضات	مذاکرات	مُفَاوَضَة	مذاکره	N;NOM;INDF;PL	N;PL
مفاوضات	مذاکرات	مُفَاوَضَة	مذاکره	N;NOM;INDF;PL	N;PL
المحاسبة	حسابرسی	مُحَاسَبَة	حسابرسی	N;NOM;DEF;SG	N;SG
المحاسبة	حسابداری	مُحَاسَبَة	حسابداری	N;NOM;DEF;SG	N;SG
المحاسبة	accounting	مُحَاسَبَة	accounting	N;NOM;DEF;SG	N;SG
عميقة	عمیق	عَمِيق	عمیق	ADJ;NOM;INDF;FEM;SG	ADJ
الكريمة	کرم	كَرِيم	None	N;NOM;DEF;SG	N;SG
الكريمة	خامه	كَرِيم	خامه	N;NOM;DEF;SG	N;SG
اجراء	کنش	إِجرَاء	None	N;NOM;INDF;SG	N;SG
اجراء	اکشن	إِجرَاء	اکشن	N;NOM;INDF;SG	N;SG
اجراء	اقدام	إِجرَاء	اقدام	N;NOM;INDF;SG	N;SG
اجراء	عمل	إِجرَاء	عمل	N;NOM;INDF;SG	N;SG
اجراء	رویه	إِجرَاء	رویه	N;NOM;INDF;SG	N;SG
اجراء	روند	إِجرَاء	روند	N;NOM;INDF;SG	N;SG
فهرس	شاخص	فهرس	شاخص	N;NOM;INDF;SG	N;SG
فهرس	نمایه	فهرس	نمایه	N;NOM;INDF;SG	N;SG
فهرس	فهرست	فهرس	فهرست	N;NOM;INDF;SG	N;SG
فهرس	کاتالوگ	فهرس	کاتالوگ	N;NOM;INDF;SG	N;SG
فهرس	فهرست	فهرس	فهرست	N;NOM;INDF;SG	N;SG
مماثل	همسان	مُمَاثِل	همسان	ADJ;NOM;INDF;MASC;SG	ADJ
مماثل	منطبق	مُمَاثِل	None	ADJ;NOM;INDF;MASC;SG	ADJ
مماثل	مشابه	مُمَاثِل	مشابه	ADJ;NOM;INDF;MASC;SG	ADJ
المغني	خواننده	مَغَنِيّ	خواننده	N;NOM;DEF;SG	N;SG
شريك	همکار	شَرِيك	همکار	N;NOM;INDF;SG	N;SG
شريك	شریک	شَرِيك	None	N;NOM;INDF;SG	N;SG
المفاتيح	کلیدها	مُفَاتِيح	None	N;NOM;DEF;PL	N;PL
عنيفة	خشن	عَنِيف	None	ADJ;NOM;INDF;FEM;SG	ADJ
مستشفيات	بیمارستانها	مُستَشفَى	بیمارستان	N;NOM;INDF;PL	N;PL
السادة	آقایان	سَيِّد	آقا	N;NOM;DEF;PL	N;PL
السادة	آقایون	سَيِّد	آقایون	N;NOM;DEF;PL	N;PL
سمات	ویژگیها	سِمَّة	ویژگی	N;NOM;INDF;PL	N;PL
سمات	ویژگیهای	سِمَّة	ویژگی	N;NOM;INDF;PL	N;PL
مشروعات	پروژههای	مَشرُوع	پروژه	N;NOM;INDF;PL	N;PL
صحي	تندرست	صِحِّيّ	تندرست	ADJ;NOM;INDF;MASC;SG	ADJ
صحي	سالم	صِحِّيّ	سالم	ADJ;NOM;INDF;MASC;SG	ADJ
المشاعر	احساسات	مَشعَر	احساس	N;NOM;DEF;PL	N;PL
المشاعر	احساسات	مَشعَر	احساس	N;NOM;DEF;PL	N;PL
اختراق	رخنه	اِختِرَاق	رخنه	N;NOM;INDF;SG	N;SG
اختراق	نقض	اِختِرَاق	نقض	N;NOM;INDF;SG	N;SG
اختراق	ثاقب	اِختِرَاق	ثاقب	N;NOM;INDF;SG	N;SG
اختراق	هک	اِختِرَاق	هک	N;NOM;INDF;SG	N;SG
اختراق	hack	اِختِرَاق	hack	N;NOM;INDF;SG	N;SG
عصبي	مضطرب	عصبي	مضطرب	ADJ;NOM;INDF;MASC;SG	ADJ
شق	کراک	شَقّ	کراک	N;NOM;INDF;SG	N;SG
شق	شکاف	شَقّ	شکاف	N;NOM;INDF;SG	N;SG
الكرامة	شأن	كَرَامَة	شأن	N;NOM;DEF;SG	N;SG
الكرامة	بزرگواری	كَرَامَة	بزرگواری	N;NOM;DEF;SG	N;SG
الكرامة	وقار	كَرَامَة	وقار	N;NOM;DEF;SG	N;SG
الكتف	شونه	كِتف	شونه	N;NOM;DEF;SG	N;SG
الكتف	شانه	كِتف	شانه	N;NOM;DEF;SG	N;SG
دجلة	دجله	دِجلَة	دجله	N;NOM;INDF;SG	N;SG
هدم	تخریب	هَدم	تخریب	N;NOM;INDF;SG	N;SG
اغنية	نغمه	أَغنِيّ	نغمه	N;NOM;INDF;SG	N;SG
اغنية	ترانه	أَغنِيّ	ترانه	N;NOM;INDF;SG	N;SG
اغنية	اهنگ	أَغنِيّ	اهنگ	N;NOM;INDF;SG	N;SG
اغنية	آهنگ	أَغنِيّ	آهنگ	N;NOM;INDF;SG	N;SG
اغنية	آواز	أَغنِيّ	آواز	N;NOM;INDF;SG	N;SG
مصرف	بنک	مَصرِف	بنک	N;NOM;INDF;SG	N;SG
مصرف	بانک	مَصرِف	بانک	N;NOM;INDF;SG	N;SG
مذكرة	یادداشت	مُذَكِّرَة	یادداشت	N;NOM;INDF;SG	N;SG
مذكرة	یادداشت	مُذَكِّرَة	یادداشت	N;NOM;INDF;SG	N;SG
المنتدى	فورم	مُنتَدَى	فورم	N;NOM;DEF;SG	N;SG
خزان	مخزن	خَزَّان	مخزن	N;NOM;INDF;SG	N;SG
خزان	تانک	خَزَّان	None	N;NOM;INDF;SG	N;SG
خزان	تنک	خَزَّان	تنک	N;NOM;INDF;SG	N;SG
مجلد	پوشه	مُجَلَّد	پوشه	N;NOM;INDF;SG	N;SG
السكن	مسکن	سَكَن	مسکن	N;NOM;DEF;SG	N;SG
السكن	سازش	سَكَن	سازش	N;NOM;DEF;SG	N;SG
السكن	پذیرایی	سَكَن	پذیرایی	N;NOM;DEF;SG	N;SG
حائز	هولدر	حَائِز	هولدر	N;NOM;INDF;SG	N;SG
كيان	موجودیت	كِيَان	موجودیت	N;NOM;INDF;SG	N;SG
صعوبات	مشکلات	صُعُوبَة	مشکل	N;NOM;INDF;PL	N;PL
جدل	مجادله	جَدَل	مجادله	N;NOM;INDF;SG	N;SG
جدل	جدال	جَدَل	None	N;NOM;INDF;SG	N;SG
جدل	جنجال	جَدَل	None	N;NOM;INDF;SG	N;SG
الفلم	فیلمی	فَلَّم	فیلم	N;NOM;DEF;SG	N;SG
الفلم	فیلم	فَلَّم	فیلم	N;NOM;DEF;SG	N;SG
نقش	حکاکی	نَقش	حکاکی	N;NOM;INDF;SG	N;SG
نقش	حکاکی	نَقش	حکاکی	N;NOM;INDF;SG	N;SG
نقش	کتیبه	نَقش	کتیبه	N;NOM;INDF;SG	N;SG
مترجم	translator	مُتَرجِم	translator	N;NOM;INDF;SG	N;SG
مترجم	مترجم	مُتَرجِم	مترجم	N;NOM;INDF;SG	N;SG
مترجم	مترجم	مُتَرجِم	مترجم	N;NOM;INDF;SG	N;SG
مترجم	مفسر	مُتَرجِم	مفسر	N;NOM;INDF;SG	N;SG
جلسات	نشستهای	جَلسَة	نشست	N;NOM;INDF;PL	N;PL
جلسات	جلسات	جَلسَة	None	N;NOM;INDF;PL	N;PL
القراءات	احادیث	قِرَاء	None	N;NOM;DEF;PL	N;PL
عال	رفیع	عَالِي	None	N;NOM;INDF;SG	N;SG
مريض	بیمار	مَرِيض	بیمار	N;NOM;INDF;SG	N;SG
مريض	صبور	مَرِيض	None	N;NOM;INDF;SG	N;SG
مريض	صبر	مَرِيض	None	N;NOM;INDF;SG	N;SG
مريض	استقامت	مَرِيض	None	N;NOM;INDF;SG	N;SG
مريض	مریض	مَرِيض	None	N;NOM;INDF;SG	N;SG
مريض	بیمار	مَرِيض	بیمار	N;NOM;INDF;SG	N;SG
مريض	مریضی	مَرِيض	None	N;NOM;INDF;SG	N;SG
بطريق	پنگوئن	بُطرِيق	پنگوئن	N;NOM;INDF;SG	N;SG
جرعة	دوز	جُرعَة	دوز	N;NOM;INDF;SG	N;SG
المثالية	آرمانگرایی	المثالية	آرمانگرایی	N;NOM;DEF;SG	N;SG
الشفاء	شفای	شِفَاء	شفا	N;NOM;DEF;SG	N;SG
الشفاء	درمانی	شِفَاء	درمان	N;NOM;DEF;SG	N;SG
الشفاء	شفا	شِفَاء	شفا	N;NOM;DEF;SG	N;SG
الشفاء	درمان	شِفَاء	درمان	N;NOM;DEF;SG	N;SG
شتاء	وینتر	شِتَاء	وینتر	N;NOM;INDF;SG	N;SG
شتاء	زمستان	شِتَاء	زمستان	N;NOM;INDF;SG	N;SG
شتاء	زمستون	شِتَاء	زمستون	N;NOM;INDF;SG	N;SG
شتاء	زمستانی	شِتَاء	زمستانی	N;NOM;INDF;SG	N;SG
شرب	نوشیدن	شُرب	نوشیدن	N;NOM;INDF;SG	N;SG
شرب	آشامیدنی	شُرب	آشامیدنی	N;NOM;INDF;SG	N;SG
شرب	نوشیدن	شُرب	نوشیدن	N;NOM;INDF;SG	N;SG
شرب	بنوشید	شُرب	None	N;NOM;INDF;SG	N;SG
النزاعات	درگیریهای	نِزَاع	درگیری	N;NOM;DEF;PL	N;PL
النزاعات	اختلافات	نِزَاع	اختلاف	N;NOM;DEF;PL	N;PL
منتظم	منظم	مُنتَظِم	منظم	ADJ;NOM;INDF;MASC;SG	ADJ
الزكاة	زکات	زَكَاة	None	N;NOM;DEF;SG	N;SG
استكشاف	اکتشاف	اِستِكشَاف	اکتشاف	N;NOM;INDF;SG	N;SG
استكشاف	کاوش	اِستِكشَاف	کاوش	N;NOM;INDF;SG	N;SG
استكشاف	کاوش	اِستِكشَاف	کاوش	N;NOM;INDF;SG	N;SG
الصانع	سازنده	صَانِع	سازنده	N;NOM;DEF;SG	N;SG
المواصفات	مشخصات	مُوَاصَفَة	مشخصه	N;NOM;DEF;PL	N;PL
المواصفات	مشخصاتی	مُوَاصَفَة	مشخص	N;NOM;DEF;PL	N;PL
المواصفات	مشخصاتش	مُوَاصَفَة	مشخص	N;NOM;DEF;PL	N;PL
المواصفات	مشخصات	مُوَاصَفَة	مشخصه	N;NOM;DEF;PL	N;PL
الطيبة	احسان	طَيِّب	احسان	N;NOM;DEF;SG	N;SG
الطيبة	محبت	طَيِّب	محبت	N;NOM;DEF;SG	N;SG
الطيبة	مهربانی	طَيِّب	مهربانی	N;NOM;DEF;SG	N;SG
موانئ	بنادر	مِينَاء	بندر	N;NOM;INDF;PL	N;PL
شعور	احساس	شُعُور	احساس	N;NOM;INDF;SG	N;SG
شعور	حس	شُعُور	حس	N;NOM;INDF;SG	N;SG
شعور	احساسش	شُعُور	احساسش	N;NOM;INDF;SG	N;SG
العملاق	غول	عِملَاق	غول	N;NOM;DEF;SG	N;SG
ليلا	لیلا	ليلا	None	N;NOM;INDF;SG	N;SG
ليلا	شبی	ليلا	شب	N;NOM;INDF;SG	N;SG
ليلا	شب	ليلا	شب	N;NOM;INDF;SG	N;SG
العجز	ناتوانی	عَجز	ناتوانی	N;NOM;DEF;SG	N;SG
العجز	معلولیت	عَجز	None	N;NOM;DEF;SG	N;SG
العجز	افتادگی	عَجز	افتادگی	N;NOM;DEF;SG	N;SG
العجز	معلول	عَجز	معلول	N;NOM;DEF;SG	N;SG
العجز	کسر	عَجز	کسر	N;NOM;DEF;SG	N;SG
العجز	کسری	عَجز	None	N;NOM;DEF;SG	N;SG
الانتقام	انتقام	اِنتِقَام	None	N;NOM;DEF;SG	N;SG
الضابط	افسر	ضَابِط	None	N;NOM;DEF;SG	N;SG
الضابط	سرکار	ضَابِط	سرکار	N;NOM;DEF;SG	N;SG
الفاكهة	میوه	فَاكِهَة	میوه	N;NOM;DEF;SG	N;SG
الكود	کد	الكود	کرد#کن	N;NOM;DEF;SG	N;SG
حريق	آتشسوزی	حَرِيق	آتشسوزی	N;NOM;INDF;SG	N;SG
حريق	آتش	حَرِيق	آتش	N;NOM;INDF;SG	N;SG
حريق	آتیش	حَرِيق	آتیش	N;NOM;INDF;SG	N;SG
شواطئ	سواحل	شَاطِئ	ساحل	N;NOM;INDF;PL	N;PL
الخلط	اختلاط	خَلط	اختلاط	N;NOM;DEF;SG	N;SG
الخلط	آمیختن	خَلط	آمیختن	N;NOM;DEF;SG	N;SG
الخلط	تلفیق	خَلط	None	N;NOM;DEF;SG	N;SG
الخلط	آشفتگی	خَلط	آشفتگی	N;NOM;DEF;SG	N;SG
الخلط	گیجی	خَلط	گیجی	N;NOM;DEF;SG	N;SG
الخلط	اغتشاش	خَلط	None	N;NOM;DEF;SG	N;SG
الخلط	سردرگمی	خَلط	سردرگمی	N;NOM;DEF;SG	N;SG
الخلط	پریشان	خَلط	پریش	N;NOM;DEF;SG	N;SG
الزهراء	zahra	زَهرَاء	zahra	N;NOM;DEF;SG	N;SG
الزهراء	زهرا	زَهرَاء	زهرا	N;NOM;DEF;SG	N;SG
زمان	زمان	زَمَان	زمان	N;NOM;INDF;SG	N;SG
زمان	zaman	زَمَان	None	N;NOM;INDF;SG	N;SG
تصريح	اجازه	تَصرِيح	اجازه	N;NOM;INDF;SG	N;SG
تصريح	مجوز	تَصرِيح	مجوز	N;NOM;INDF;SG	N;SG
بديلة	متناوب	بَدِيلَة	متناوب	N;NOM;INDF;SG	N;SG
ذروة	اوج	ذُروَة	اوج	N;NOM;INDF;SG	N;SG
ذروة	اوج	ذُروَة	اوج	N;NOM;INDF;SG	N;SG
ذروة	قله	ذُروَة	قله	N;NOM;INDF;SG	N;SG
التنبؤ	پیشبینی	تَنَبُّؤ	پیشبینی	N;NOM;DEF;SG	N;SG
المشرف	نوترون	مُشرِف	نوترون	N;NOM;DEF;SG	N;SG
المشرف	نگهدارنده	مُشرِف	None	N;NOM;DEF;SG	N;SG
