egy	eine	egy	ein	DET;INDF	DET;NOM;INDF;FEM;SG
egyesített	zusammengeführt	egyesített	zusammenführen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
egyesített	fusionierte	egyesített	fusionieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
megérkezett	eingetroffen	meg+érkezik	eintreffen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megérkezett	angekommen	meg+érkezik	ankommen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lét	dasein	lét	dasein	N;NOM;SG	N;NOM;NEUT;SG
bevezetés	einleitung	bevezetés	einleitung	N;NOM;SG	N;SG
bevezetés	einführung	bevezetés	einführung	N;NOM;SG	N;SG
bevezetés	einleitung	bevezetés	einleitung	N;NOM;SG	N;SG
megnyílt	eröffnet	megnyílt	eröffnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megnyílt	geöffnet	megnyílt	öffnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megnyílt	öffnete	megnyílt	öffnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nőstények	weibchen	nőstény	weibchen	N;NOM;PL	N;NOM;FEM;PL
tartományok	provinzen	tartomány	provinz	N;NOM;PL	N;NOM;PL
szolgálta	serviert	szolgál	servieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szolgálta	gedient	szolgál	dienen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szolgálta	zugestellt	szolgál	zustellen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szolgálta	diente	szolgál	dienen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vállalkozás	unternehmensführung	vállalkozás	unternehmensführung	N;NOM;SG	N;NOM;FEM;SG
itthon	zuhause	itthon	zuhause		
ferencz	ferencz	ferencz	ferencz		
gyártás	fertigung	gyártás	Fertigung	N;NOM;SG	N;NOM;FEM;SG
gyártás	herstellung	gyártás	herstellung	N;NOM;SG	N;NOM;FEM;SG
gyártás	fertigung	gyártás	Fertigung	N;NOM;SG	N;NOM;FEM;SG
gyártás	herstellung	gyártás	herstellung	N;NOM;SG	N;NOM;FEM;SG
gyártás	erzeugung	gyártás	erzeugung	N;NOM;SG	N;SG
gyártás	fertigung	gyártás	Fertigung	N;NOM;SG	N;NOM;FEM;SG
gyártás	herstellung	gyártás	herstellung	N;NOM;SG	N;NOM;FEM;SG
elmaradt	verpasst	el+marad	verpassen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elmaradt	vermisst	el+marad	vermissen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elmaradt	übersehen	el+marad	übersehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
side	side	side	side		
kárpátalja	karpaten	kárpátal	karpat	N;NOM;SG	N
skandináv	nordic	skandináv	nordic		
skandináv	skandinavien	skandináv	skandinavien		
skandináv	skandinavien	skandináv	skandinavien		
visel	trägt	visel	tragen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
fája	baumes	fája	baumes	N;NOM;SG	N;NOM;NEUT;SG
szeret	lieben	szeret	lieben	V;INDF;IND;SG;3;PRS;FIN;ACT	V;FIN
szeret	liebt	szeret	lieben	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
nyers	rohe	nyers	roh		
ellenőrizni	verifizieren	ellenőriz	verifizieren	V;NFIN;ACT	V;NFIN
ellenőrizni	überprüfen	ellenőriz	überprüfen	V;NFIN;ACT	V;NFIN
ellenőrizni	bestätigen	ellenőriz	bestätigen	V;NFIN;ACT	V;NFIN
ellenőrizni	prüfen	ellenőriz	prüfen	V;NFIN;ACT	V;NFIN
programozási	programmplanung	programozási	programmplanung	ADJ;NOM;SG	ADJ
programozási	planung	programozási	planung	ADJ;NOM;SG	ADJ
programozási	programmierung	programozási	programmierung	ADJ;NOM;SG	ADJ
pilóták	piloten	piló	pilot	N;NOM;PL	N;PL
tegnap	gestrige	tegnap	gestrig		
tegnap	gestern	tegnap	gestern		
generáció	erzeugung	generáció	erzeugung	N;NOM;SG	N;SG
festmény	lackierung	festmény	lackierung	N;NOM;SG	N;NOM;FEM;SG
lágy	soft	lágy	soft		
feltételezett	angenommen	feltételezett	annehmen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
feltételezett	vermutet	feltételezett	vermuten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
feltételezett	verdacht	feltételezett	verdachen|verdenken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
feltételezett	vermutete	feltételezett	vermuten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
feltételezett	verdächtigt	feltételezett	verdächtigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
feltételezett	vermutet	feltételezett	vermuten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
feltételezett	vermutete	feltételezett	vermuten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
feltételezett	angenommen	feltételezett	annehmen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
építmény	gliederung	építmény	gliederung	N;NOM;SG	N;NOM;FEM;SG
kit	kit	ki	kit		
galaxis	milchstraße	galaxis	milchstraße	N;NOM;SG	N;NOM;FEM;SG
idézet	angebot	idézet	anpieten	N;NOM;SG	N;NOM;NEUT;SG
idézet	angebot	idézet	anpieten	N;NOM;SG	N;NOM;NEUT;SG
idézet	notierung	idézet	notierung	N;NOM;SG	N;NOM;FEM;SG
meghaladja	überschreitet	meg+halad	überschreiten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
meghaladja	übersteigt	meg+halad	übersteigen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;3;FIN
meghaladja	übertreffen	meg+halad	übertreffen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghaladja	übersteigen	meg+halad	übersteigen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghaladja	überschreitet	meg+halad	überschreiten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
meghaladja	überschreiten	meg+halad	überschreiten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghaladja	übersteigen	meg+halad	übersteigen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghaladja	überschreiten	meg+halad	überschreiten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
nyilvánosság	öffentlichkeitsarbeit	nyilvánosság	öffentlichkeitsarbeit	N;NOM;SG	N;NOM;FEM;SG
megbízott	anvertraut	meg+bízik	anvertrauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megbízott	delegierte	meg+bízik	delegieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
megbízott	beauftragte	meg+bízik	beauftragen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
megbízott	delegieren	meg+bízik	delegieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
fényképek	bilder	fénykép	Bild	N;NOM;PL	N;NOM;NEUT;PL
fényképek	bilder	fénykép	Bild	N;NOM;PL	N;NOM;NEUT;PL
sólyom	falke	sólyom	falken		
sólyom	falke	sólyom	falken		
zalaegerszeg	zalaegerszeg	zalaegerszeg	zalaegerszeg		
alkotások	kunstwerke	alkotás	kunstwerk	N;NOM;PL	N;NOM;PL
alkotások	kreationen	alkotás	kreation	N;NOM;PL	N;NOM;PL
szomorú	sad	szomorú	seden		
hivatkozott	angeführt	hivatkozik	anführen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hivatkozott	zitierte	hivatkozik	zitieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hivatkozott	zitiert	hivatkozik	zitieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hivatkozott	verwiesen	hivatkozik	verweisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hivatkozott	referenzierten	hivatkozik	referenziert	V;INDF;IND;SG;3;PST;FIN;ACT	V;FIN
hivatkozott	verweis	hivatkozik	verweis	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hivatkozott	hingewiesen	hivatkozik	hinweisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hivatkozott	verwiesen	hivatkozik	verweisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hivatkozott	verwies	hivatkozik	verweisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
képviseli	vertritt	képviseli	vertreten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
képviseli	repräsentiert	képviseli	repräsentieren	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
képviseli	repräsentieren	képviseli	repräsentieren	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
pályázat	wettkampf	pályázat	wettkampf	N;NOM;SG	N
pályázat	gewinnspiel	pályázat	gewinnspiel	N;NOM;SG	N;NOM;NEUT;SG
mini	mini	mini	mini		
mini	minigolf	mini	minigolf		
summer	sommerurlaub	summer	sommerurlaub		
lázadás	aufruhr	lázadás	aufruhr	N;NOM;SG	N
lázadás	auflehnung	lázadás	auflehnung	N;NOM;SG	N;SG
berendezések	ausstattung	berendezés	ausstattung	N;NOM;PL	N
berendezések	geräte	berendezés	geräten	N;NOM;PL	N;NOM;NEUT;PL
berendezések	geräte	berendezés	geräten	N;NOM;PL	N;NOM;NEUT;PL
berendezések	geräte	berendezés	geräten	N;NOM;PL	N;NOM;NEUT;PL
növeli	erhöht	növel	erhöhen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
növeli	fügt	növel	fügen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rex	rex	rex	rex		
feldolgozás	bearbeitung	feldolgozás	bearbeitung	N;NOM;SG	N;NOM;FEM;SG
feldolgozás	verarbeitung	feldolgozás	verarbeitung	N;NOM;SG	N;NOM;FEM;SG
feldolgozás	aufbereitung	feldolgozás	aufbereitung	N;NOM;SG	N;NOM;FEM;SG
jelölik	bezeichnet	jelölik	bezeichnen	V;DEF;IND;PL;3;PRS;FIN;ACT	V;V.PTCP
emlékeztető	erinnerung	emlékeztető	erinnerung	ADJ;NOM;SG	ADJ
emlékeztető	alarmanlage	emlékeztető	alarmanlage	ADJ;NOM;SG	ADJ;NOM;FEM;SG
emlékeztető	alarm	emlékeztető	alarmen	ADJ;NOM;SG	ADJ
emlékeztető	erinnerung	emlékeztető	erinnerung	ADJ;NOM;SG	ADJ
vitamin	vitamine	vitami	vitamine	N;NOM;SG	N;NOM;SG
vitamin	vitamine	vitami	vitamine	N;NOM;SG	N;NOM;SG
osztott	geteilt	osztott	teilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
osztott	teilte	osztott	teilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
osztott	vertrieben	osztott	vertreiben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
osztott	verteilen	osztott	verteilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
osztott	verteilt	osztott	verteilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
osztott	teilen	osztott	teilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
osztott	aufteilen	osztott	aufteilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
osztott	geteilt	osztott	teilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
felfedezte	entdeckte	felfedez	entdecken	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
felfedezte	gefunden	felfedez	finden	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
felfedezte	herausgefunden	felfedez	herausfinden	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
felfedezte	entdeckt	felfedez	entdecken	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tradicionális	traditionell	tradicionális	traditionell	ADJ;NOM;SG	ADJ
tradicionális	traditioneller	tradicionális	traditionell	ADJ;NOM;SG	ADJ
tradicionális	traditionelles	tradicionális	traditionell	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szoba	zimmer	szoba	zimmer	N;NOM;SG	N
szoba	zimmer	szoba	zimmer	N;NOM;SG	N
elkezdődött	begonnen	elkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkezdődött	angefangen	elkezdődik	anfangen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkezdődött	begann	elkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elkezdődött	gestartet	elkezdődik	starten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkezdődött	begonnen	elkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkezdődött	begann	elkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
különbségek	unterschiede	különbség	unterscheiden	N;NOM;PL	N;NOM
gála	prämien	gála	prämien	N;NOM;SG	N;NOM
tizennégy	vierzehn	tizennégy	vierzehn		
pásztor	hirte	pásztor	hart		
gdp	bip	gdp	bip	N;NOM;SG	N;NOM;NEUT;SG
felújított	restauriert	felújított	restaurieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
felújított	renovierte	felújított	renovieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
felújított	renoviert	felújított	renovieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
felújított	renovierte	felújított	renovieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
felújított	renoviert	felújított	renovieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyúl	hase	nyúl	haben		
nyúl	hare	nyúl	haren		
nyúl	hasen	nyúl	hasen		
nyúl	hase	nyúl	haben		
nyúl	hasen	nyúl	hasen		
nyúl	rabbit	nyúl	rabbit		
nyúl	kaninchen	nyúl	kaninchen		
berendezés	ausstattung	berendezés	ausstattung	N;NOM;SG	N
berendezés	ausrüstung	berendezés	ausrüstung	N;NOM;SG	N;NOM;FEM;SG
molekuláris	molekularbiologie	molekuláris	molekularbiologie	N;NOM;SG	N;NOM;FEM;SG
tető	dach	tető	dach	N;NOM;SG	N;NOM;NEUT;SG
tető	dach	tető	dach	N;NOM;SG	N;NOM;NEUT;SG
milánói	mailänder	milánó	mailänder		
prototípus	prototyp	prototípus	prototyp	N;NOM;SG	N
falak	wände	fal	wanden	N;NOM;PL	N;NOM;PL
bogarak	wanzen	bogarak	wanzen	N;NOM;PL	N;PL
bogarak	bugs	bogarak	bugs	N;NOM;PL	N;NOM;MASC;PL
veszély	gefährdung	veszély	gefährdung	N;NOM;SG	N;FEM;SG
veszély	gefährdung	veszély	gefährdung	N;NOM;SG	N;FEM;SG
sorrend	folge	sorrend	folge	N;NOM;SG	N;NOM;FEM;SG
hiányos	mangelhaft	hiányos	mangelhaft	ADJ;NOM;SG	ADJ
hiányos	unzulänglich	hiányos	unzulänglich	ADJ;NOM;SG	ADJ
hiányos	lückenhaft	hiányos	lückenhaft	ADJ;NOM;SG	ADJ
hiányos	unvollständigen	hiányos	unvollständig	ADJ;NOM;SG	ADJ
hiányos	unvollständig	hiányos	unvollständig	ADJ;NOM;SG	ADJ
hiányos	unvollständiger	hiányos	unvollständig	ADJ;NOM;SG	ADJ
fiuk	sohn	fiuk	sohnen	N;NOM;SG	N;NOM;MASC;SG
fejlesztő	entwickler	fejlesztő	entwickl		
fejlesztő	entwicklern	fejlesztő	entwicklern		
athéni	athener	athéni	athen	ADJ;NOM;SG	ADJ
omega	omega	omega	omega		
átmenetileg	vorübergehend	átmeneti	vorübergehend	ADJ;FRML;SG	ADJ
átmenetileg	zeitweilig	átmeneti	zeitweilig	ADJ;FRML;SG	ADJ
átmenetileg	vorläufig	átmeneti	vorläufig	ADJ;FRML;SG	ADJ
átmenetileg	temporär	átmeneti	temporär	ADJ;FRML;SG	ADJ
szűkebb	enger	szűk	eng	ADJ;NOM;CMPR;SG	ADJ
szűkebb	engeren	szűk	eng	ADJ;NOM;CMPR;SG	ADJ
szűkebb	schmaler	szűk	schmal	ADJ;NOM;CMPR;SG	ADJ
énekel	singt	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
énekel	singt	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
énekel	singen	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
énekel	singe	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
énekel	gesungen	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
énekel	singt	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
énekel	singen	én	singen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
határozottan	definitiv	határozott	definitiv	ADJ;FRML;SG	ADJ
képező	formgebung	képező	Formgebung	ADJ;NOM;SG	ADJ
összefüggésben	zusammenhang	összefüggés	zusammenhang	N;IN+ESS;SG	N
katasztrófa	katastrophe	katasztrófa	katastrophe	N;NOM;SG	N;NOM;FEM;SG
katasztrófa	unglück	katasztrófa	unglück	N;NOM;SG	N;NOM;NEUT;SG
katasztrófa	katastrophe	katasztrófa	katastrophe	N;NOM;SG	N;NOM;FEM;SG
srí	sri	srí	sri		
rejtélyes	mystery	rejtélyes	mystery		
megközelíthető	zugänglich	megközelíthető	zugänglich	ADJ;NOM;SG	ADJ
megközelíthető	erreichbar	megközelíthető	erreichbar	ADJ;NOM;SG	ADJ
gyári	fabrik	gyári	fabrik		
béta	beta	béta	beta		
teljesítette	erfüllte	teljesít	erfüllen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teljesítette	erfüllt	teljesít	erfüllen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
reggeli	frühstück	reggeli	frühstücken	N;NOM;SG	N;NOM;NEUT;SG
szabályozás	regulierung	szabályozás	Regulierung	N;NOM;SG	N;NOM;FEM;SG
szabályozás	verordnung	szabályozás	verordnung	N;NOM;SG	N;NOM;SG
elmenekült	geflüchtet	elmenekült	flüchten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elmenekült	abgehauen	elmenekült	abhauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elmenekült	entkam	elmenekült	entkommen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elmenekült	entkommen	elmenekült	entkommen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
elmenekült	geflohen	elmenekült	fliehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elmenekült	geflüchtet	elmenekült	flüchten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elmenekült	floh	elmenekült	fliehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;FIN
elmenekült	geflohen	elmenekült	fliehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
utasítás	anleitung	utasítás	anleitung	N;NOM;SG	N;NOM;FEM;SG
utasítás	anleitung	utasítás	anleitung	N;NOM;SG	N;NOM;FEM;SG
étterem	küche	étter	küchen	N;NOM;SG	N;NOM;FEM;SG
farka	schwanz	farka	schwanzen	N;NOM;SG	N
növekszik	wächst	növekszik	wachsen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
növekszik	wächst	növekszik	wachsen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
növekszik	wachsen	növekszik	wachsen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
növekszik	erhöhen	növekszik	erhöhen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
elvált	geschieden	elvált	scheiden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kapni	empfangen	kap	empfangen	V;NFIN;ACT	V;V.PTCP
kapni	erhält	kap	erhalten	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
sin	sünde	sin	sünden		
sin	sin	sin	sin		
árvíz	überschwemmung	árvíz	überschwemmung	N;NOM;SG	N;NOM;FEM;SG
árvíz	überschwemmung	árvíz	überschwemmung	N;NOM;SG	N;NOM;FEM;SG
árvíz	überschwemmung	árvíz	überschwemmung	N;NOM;SG	N;NOM;FEM;SG
szia	wiedersehen	szia	wiedersehen	V;DEF;IND;SG;1;PRS;FIN;ACT	V;NFIN
üzletember	geschäftsmann	üzletember	geschäftsmann		
együttesen	kollektiv	együttes	kollektiv	ADJ;FRML;SG	ADJ
jedi	jedi	jedi	jedi		
harang	glocke	harang	glock	N;NOM;SG	N;NOM;FEM;SG
elfogták	eingefangen	el+fog	einfangen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
elfogták	erfasst	el+fog	erfassen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
elfogták	gefangen	el+fog	fangen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
láthatóan	sichtlich	látható	sichtlich	ADJ;FRML;SG	ADJ
láthatóan	sichtbar	látható	sichtbar	ADJ;FRML;SG	ADJ
összegyűjtött	gesammelt	összegyűjtött	sammeln	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összegyűjtött	eingesammelt	összegyűjtött	einsammeln	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összegyűjtött	abgeholt	összegyűjtött	abholen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összegyűjtött	versammelte	összegyűjtött	versammeln	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
összegyűjtött	gesammelt	összegyűjtött	sammeln	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összegyűjtött	zusammengetragen	összegyűjtött	zusammentragen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összegyűjtött	versammelt	összegyűjtött	versammeln	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	abgeschlossen	befejezett	abschließen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	fertiggestellt	befejezett	fertigstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	beendet	befejezett	beenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	abgeschlossen	befejezett	abschließen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	fertiggestellt	befejezett	fertigstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	beendet	befejezett	beenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
befejezett	erledigt	befejezett	erledigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
festette	gemalt	fest	malen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
festette	gestrichen	fest	gestrechen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
festette	malte	fest	malen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
festette	bemalt	fest	bemalen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
festette	lackiert	fest	lackieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
háromszoros	triple	háromszoros	tripl		
ősz	grauen	ősz	grau		
ősz	grauen	ősz	grau		
ősz	sturz	ősz	sturz		
szerv	orgel	szerv	orgel		
szerv	organ	szerv	organ		
mondd	sagen	mondd	sagen	V;DEF;IMP;SG;1;PRS;FIN;ACT	V;NFIN
mondd	sagen	mondd	sagen	V;DEF;IMP;SG;1;PRS;FIN;ACT	V;NFIN
baker	bäcker	baker	bäckern		
loir	loir	loir	loir		
szerény	demut	szerény	demut		
phd	doktor	phd	doktor	N;NOM;SG	N;SG
számolt	gezählt	számol	zählen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
számolt	zählte	számol	zählen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tengely	achsen	tengely	achsen	N;NOM;SG	N
megnőtt	wuchs	megnőtt	wachsen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
megnőtt	erhöht	megnőtt	erhöhen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megnőtt	gestiegen	megnőtt	steigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyomon	track	nyomon	track		
bemutatja	präsentiert	be+mutat	präsentieren	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
látogatott	besucht	látogat	besuchen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
látogatott	besichtigt	látogat	besichtigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
látogatott	besuchte	látogat	besuchen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
szakértő	fachmann	szakértő	fachmann		
szakértő	experte	szakértő	expern		
azonosító	kennung	azonosító	kennung	ADJ;NOM;SG	ADJ
azonosító	identifizierung	azonosító	identifizierung	ADJ;NOM;SG	ADJ
azonosító	kennung	azonosító	kennung	ADJ;NOM;SG	ADJ
azonosító	identifikation	azonosító	identifikation	ADJ;NOM;SG	ADJ
felszín	fläche	felszín	fläche	N;NOM;SG	N;NOM;FEM;SG
marina	yachthafen	marina	yachthafen		
tipikusan	gewöhnlich	tipikus	gewöhnlich	ADJ;FRML;SG	ADJ
tipikusan	typisch	tipikus	typisch	ADJ;FRML;SG	ADJ
borított	erfaßt	borít	erfaßen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
borított	gedeckt	borít	decken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
borított	abgedeckt	borít	abdecken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
jelölni	benennen	jelöl	benennen	V;NFIN;ACT	V;NFIN
jelölni	ernennen	jelöl	ernennen	V;NFIN;ACT	V;NFIN
illusztráció	darstellung	illusztráció	darstellung	N;NOM;SG	N;NOM;FEM;SG
polgárok	bürgerinnen	polgár	bürgerinnen	N;NOM;PL	N;NOM;PL
tölt	füllt	tölt	füllen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kitüntetett	verziert	kitüntet	verzieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kitüntetett	dekoriert	kitüntet	dekorieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kitüntetett	geschmückt	kitüntet	schmücken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
baktériumok	bakterien	baktériumok	bakterien	N;NOM;PL	N;NOM;PL
szakadt	aufgerissen	szakad	aufreißen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szakadt	gerissen	szakad	reißen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
