uma	एक	um	एक	NUM	NUM
palestina	परिदृश्य	palestina	परिदृश्य	N;FEM;SG	N;NOM;MASC;SG;3
aldeias	गावों	aldeia	गाव	N;FEM;PL	N;ACC;MASC;PL;3
aldeias	गांवों	aldeia	गांव	N;FEM;PL	N;NOM;MASC;PL;3
choque	सदमे	choque	सदमा	N;MASC;SG	N;NOM;MASC;SG;3
choque	झटका	choque	झटका	N;MASC;SG	N;NOM;MASC;SG;3
desfile	परेड	desfilar	परेड	N;MASC;SG	N;NOM;FEM;SG;3
inserção	प्रविष्ट	inserção	प्रविष्ट	N;FEM;SG	N;NOM;MASC;SG;3
diminuir	घटा	diminuir	घटा	V;NFIN	V;MASC;SG;V.PTCP;ACT
diminuir	घटी	diminuir	घट	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
evil	तकलीफ़	evil	तकलीफ़	N;MASC;SG	N;NOM;FEM;SG;3
evil	बुराई	evil	बुराई	N;MASC;SG	N;NOM;FEM;SG;3
igualdade	समानता	igualdade	समानता	N;FEM;SG	N;NOM;FEM;SG;3
reações	प्रतिक्रियाएँ	reação	प्रतिक्रिया	N;FEM;PL	N;NOM;FEM;PL;3
edit	संपादन	edit	संपादन	N;MASC;SG	N;NOM;MASC;SG;3
primário	प्राइमर	primário	प्राइमर	N;MASC;SG	N;NOM;MASC;SG;3
primário	प्राथमिक	primário	प्राथमिक	N;MASC;SG	N;NOM
valley	घाटी	valley	घाटी	N;MASC;SG	N;NOM;FEM;SG;3
defensores	अधिवक्ताओं	defensor	अधिवक्ता	N;MASC;PL	N;ACC;MASC;PL;3
lar	मुखपृष्ठ	lar	मुखपृष्ठ	N;MASC;SG	N;NOM;MASC;SG;3
lar	गृह	lar	गृह	N;MASC;SG	N;NOM;MASC;SG;3
lar	घर	lar	घर	N;MASC;SG	N;NOM;MASC;SG;3
facilidade	आसानी	facilidade	आसानी	N;FEM;SG	N;NOM;FEM;SG;3
facilidade	सुविधा	facilidade	सुविधा	N;FEM;SG	N;NOM;FEM;SG;3
vasta	विशाल	vasto	विशाल	ADJ;FEM;SG	ADJ;NOM
gases	गैसें	gase	गैस	N;MASC;PL	N;NOM;FEM;PL;3
gases	गैसों	gase	गैस	N;MASC;PL	N;ACC;MASC;PL;3
acreditar	मानना	acreditar	मान	V;NFIN	V;NFIN;ACT
eleitores	मतदाता	eleitor	मतदाता	N;MASC;PL	N;NOM;MASC;PL;3
qualificação	योग्यता	qualificação	योग्यता	N;FEM;SG	N;NOM;FEM;SG;3
pátio	आंगन	pátio	आंगन	N;MASC;SG	N;NOM;MASC;SG;3
pátio	प्रांगण	pátio	प्रांगण	N;MASC;SG	N;NOM;MASC;SG;3
pátio	आँगन	pátio	आँगन	N;MASC;SG	N;NOM;MASC;SG;3
pátio	यार्ड	pátio	यार्ड	N;MASC;SG	N;NOM;MASC;SG;3
pátio	आँगन	pátio	आँगन	N;MASC;SG	N;NOM;MASC;SG;3
falado	बोला	falar	बोल	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
circunstâncias	हालात	circunstância	हालात	N;FEM;PL	N;NOM;MASC;PL;3
circunstâncias	हालातों	circunstância	हालात	N;FEM;PL	N;ACC;MASC;PL;3
orange	संतरा	orange	संतरा	N;MASC;SG	N;NOM;FEM;SG;3
abastecimento	सोर्सिंग	abastecimento	सोर्सिंग	N;MASC;SG	N;NOM;FEM;SG;3
abastecimento	आपूर्ति	abastecimento	आपूर्ति	N;MASC;SG	N;NOM;FEM;SG;3
abastecimento	सप्लाई	abastecimento	सप्लाई	N;MASC;SG	N;NOM;FEM;SG;3
residentes	निवासियों	residente	निवासी	N;MASC;PL	N;ACC;MASC;PL;3
tanque	टैंक	tanque	टैंक	N;MASC;SG	N;NOM;MASC;SG;3
plástico	प्लास्टिक	plástico	प्लास्टिक	N;MASC;SG	N;NOM;MASC;SG;3
plástico	प्लास्टिक	plástico	प्लास्टिक	N;MASC;SG	N;NOM;MASC;SG;3
card	कार्ड	card	कार्ड	N;MASC;SG	N;NOM;MASC;SG;3
positivas	सकारात्मक	positivo	सकारात्मक	ADJ;FEM;PL	ADJ
cartão	कार्ड	cartão	कार्ड	N;MASC;SG	N;NOM;MASC;SG;3
violação	उल्लंघन	violação	उल्लंघन	N;FEM;SG	N;NOM;MASC;SG;3
violação	बलात्कार	violação	बलात्कार	N;FEM;SG	N;NOM;MASC;SG;3
violação	उल्लंघन	violação	उल्लंघन	N;FEM;SG	N;NOM;MASC;SG;3
fort	किला	fort	किला	N;MASC;SG	N;NOM;MASC;SG;3
diretores	निर्देशकों	diretor	निर्देशक	N;MASC;PL	N;ACC;MASC;PL;3
sex	सेक्स	sexta-feira	सेक्स	N;MASC;SG	N;NOM;MASC;SG;3
sex	मैथुन	sexta-feira	मैथुन	N;MASC;SG	N;NOM;MASC;SG;3
cerâmica	सिरेमिक	cerâmica	सिरेमिक	N;FEM;SG	N;NOM;MASC;SG;3
falsa	गलत	falso	गलत	ADJ;FEM;SG	ADJ
idéias	विचारों	idéia	विचार	N;FEM;PL	N;ACC;MASC;PL;3
java	जावा	java	जावा	N;MASC;SG	N;NOM;MASC;SG;3
controlo	नियंत्रण	controlo	नियंत्रण	N;MASC;SG	N;NOM;MASC;SG;3
controlo	कंट्रोल	controlo	कंट्रोल	N;MASC;SG	N;NOM;MASC;SG;3
eficiência	कार्यकुशलता	eficiência	कार्यकुशलता	N;FEM;SG	N;NOM;FEM;SG;3
eficiência	दक्षता	eficiência	दक्षता	N;FEM;SG	N;NOM;FEM;SG;3
eficiência	प्रभावकारिता	eficiência	प्रभावकारिता	N;FEM;SG	N;NOM;FEM;SG;3
rebelde	विद्रोही	rebelde	विद्रोही	N;MASC;SG	N;NOM;MASC;SG;3
auge	बुर्ज	auge	बुर्ज	N;MASC;SG	N;NOM;MASC;SG;3
auge	पराकाष्ठा	auge	पराकाष्ठा	N;MASC;SG	N;NOM;FEM;SG;3
auge	चोटी	auge	चोटी	N;MASC;SG	N;NOM;FEM;SG;3
auge	शिखर	auge	शिखर	N;MASC;SG	N;NOM;MASC;SG;3
marine	समुद्रतट	marine	समुद्रतट	N;MASC;SG	N;NOM;MASC;SG;3
grace	ग्रेस	grace	ग्रेस	N;FEM;SG	N;NOM;MASC;SG;3
culinária	व्यंजन	culinário	व्यंजन	N;FEM;SG	N;NOM;MASC;SG;3
culinária	भोजन	culinário	भोजन	N;FEM;SG	N;NOM;MASC;SG;3
charlotte	शेर्लोट	charlotte	शेर्लोट	N;MASC;SG	N;NOM;MASC;SG;3
mito	मिथक	mito	मिथक	N;MASC;SG	N;NOM;MASC;SG;3
avó	दादी	avó	दादी	N;FEM;SG	N;NOM;FEM;SG;3
avó	दादी	avó	दादी	N;FEM;SG	N;NOM;FEM;SG;3
ênfase	जोर	ênfase	जोर	N;FEM;SG	N;NOM;MASC;SG;3
usava	पहना	usar	पहन	V;IND;SG;3;IPFV;FIN	V;PFV;MASC;SG;V.PTCP;ACT
consulta	क्वेरी	consulta	क्वेरी	N;FEM;SG	N;NOM;FEM;SG;3
consulta	प्रश्न	consulta	प्रश्न	N;FEM;SG	N;NOM;MASC;SG;3
consulta	परामर्श	consulta	परामर्श	N;FEM;SG	N;NOM;MASC;SG;3
aula	कक्षा	aula	कक्षा	N;FEM;SG	N;NOM;FEM;SG;3
aula	वर्ग	aula	वर्ग	N;FEM;SG	N;NOM;MASC;SG;3
filmado	फिल्माया	filmar	फिल्मा	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
padres	पुजारियों	padre	पुजारी	N;MASC;PL	N;ACC;MASC;PL;3
ferrovia	रेलवे	ferrovia	रेलवे	N;FEM;SG	N;NOM;MASC;SG;3
ferrovia	रेल	ferrovia	रेल	N;FEM;SG	N;NOM;FEM;SG;3
ferrovia	रेलमार्ग	ferrovia	रेलमार्ग	N;FEM;SG	N;NOM;MASC;SG;3
ferrovia	रेलरोड	ferrovia	रेलरोड	N;FEM;SG	N;NOM;MASC;SG;3
judeu	यहूदी	judeu	यहूदी	N;MASC;SG	N;NOM;MASC;SG;3
bank	बैंकर	bank	बैं	N;MASC;SG	N;NOM;MASC;SG;3
bank	बैंक	bank	बैंक	N;MASC;SG	N;NOM;MASC;SG;3
bank	बैंको	bank	बैंको	N;MASC;SG	N;NOM;MASC;SG;3
vegetais	सब्जियों	vegetal	सब्जी	N;MASC;PL	N;ACC;FEM;PL;3
vegetais	सब्ज़ियाँ	vegetal	सब्ज़ी	N;MASC;PL	N;NOM;FEM;PL;3
vegetais	सब्जियां	vegetal	सब्जी	N;MASC;PL	N;NOM;FEM;PL;3
alimento	भोजन	alimento	भोजन	N;MASC;SG	N;NOM;MASC;SG;3
alimento	खाना	alimento	खाना	N;MASC;SG	N;NOM;MASC;SG;3
observatório	वेधशाला	observatório	वेधशाला	N;MASC;SG	N;NOM;FEM;SG;3
regresso	वापसी	regresso	वापसी	N;MASC;SG	N;NOM;FEM;SG;3
regresso	रिटर्न	regresso	रिटर्न	N;MASC;SG	N;NOM;MASC;SG;3
regresso	वापसी	regresso	वापसी	N;MASC;SG	N;NOM;FEM;SG;3
automóvel	कार	automóvel	कार	N;MASC;SG	N;NOM;FEM;SG;3
automóvel	गाड़ी	automóvel	गाड़ी	N;MASC;SG	N;NOM;FEM;SG;3
automóvel	गाडी	automóvel	गाडी	N;MASC;SG	N;NOM;FEM;SG;3
automóvel	ऑटोमोबाइल	automóvel	ऑटोमोबाइल	N;MASC;SG	N;NOM;MASC;SG;3
cinquenta	पचास	cinquenta	पचास	NUM	NUM
estética	aesthetic	estética	aesthetic	N;FEM;SG	N;NOM;MASC;SG;3
gradualmente	धीरे	gradualmente	धीरे	ADV	ADV
augusta	augusta	augusta	augusta	N;FEM;SG	N;NOM;MASC;SG;3
multi	मल्टी	multi	मल्टी	N;MASC;SG	N;NOM;MASC;SG;3
massas	नूडल्स	massa	नूडल	N;FEM;PL	N;NOM;MASC;PL;3
reduzido	घटाया	reduzir	घटा	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
gospel	सुसमाचार	gospel	सुसमाचार	N;MASC;SG	N;NOM;MASC;SG;3
lorenzo	lorenzo	lorenzo	lorenzo	N;MASC;SG	N;NOM;MASC;SG;3
legais	कानूनी	legal	कानूनी	ADJ;MASC;PL	ADJ;NOM
mineira	खनन	mineira	खनन	N;FEM;SG	N;NOM;MASC;SG;3
horta	बाग	horta	बाग	N;FEM;SG	N;NOM;MASC;SG;3
horta	गार्डन	horta	गार्डन	N;FEM;SG	N;NOM;MASC;SG;3
madrugada	भोर	madrugada	भोर	N;FEM;SG	N;NOM;FEM;SG;3
amostra	नमूना	amostra	नमूना	N;FEM;SG	N;NOM;MASC;SG;3
correr	चला	correr	चल	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
correr	चलाएँ	correr	चला	V;NFIN	V;SBJV;PL;FIN;ACT
correr	चलेगी	correr	चल	V;NFIN	V;FEM;IND;SG;3;FUT;FIN;ACT
correr	चलाएं	correr	चला	V;NFIN	V;SBJV;PL;FIN;ACT
georges	जॉर्जेस	georges	जॉर्जेस	N;MASC;SG	N;NOM;MASC;SG;3
empregado	वेटर	empregado	वेटर	N;MASC;SG	N;NOM;MASC;SG;3
reduzida	घटाया	reduzir	घटा	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
funk	दुर्गंध	funk	दुर्गंध	N;MASC;SG	N;NOM;FEM;SG;3
costume	कस्टम	costume	कस्टम	N;MASC;SG	N;NOM;MASC;SG;3
estabilidade	स्थिरता	estabilidade	स्थिरता	N;FEM;SG	N;NOM;FEM;SG;3
magic	मैजिक	magic	मैजिक	N;MASC;SG	N;NOM;MASC;SG;3
sensação	अनुभूति	sensação	अनुभूति	N;FEM;SG	N;NOM;FEM;SG;3
sensação	भावना	sensação	भावना	N;FEM;SG	N;NOM;FEM;SG;3
sensação	अहसास	sensação	अहसास	N;FEM;SG	N;NOM;MASC;SG;3
sensação	सनसनी	sensação	सनस	N;FEM;SG	N;NOM;FEM;SG;3
permanecendo	रहने	permanecer	रह	V;V.MSDR	V;NFIN;ACT
permanecendo	रह	permanecer	रह	V;V.MSDR	V;ACT
permanecendo	रहकर	permanecer	रह	V;V.MSDR	V;V.CVB
poetas	कवियों	poeta	कवी	N;MASC;PL	N;ACC;MASC;PL;3
espectro	स्पेक्ट्रम	espectro	स्पेक्ट्रम	N;MASC;SG	N;NOM;MASC;SG;3
espectro	वर्णक्रम	espectro	वर्णक्रम	N;MASC;SG	N;NOM;MASC;SG;3
fósseis	जीवाश्मों	fóssil	जीवाश्म	N;MASC;PL	N;ACC;MASC;PL;3
currículo	पुनरारंभ	currículo	पुनरारंभ	N;MASC;SG	N;NOM;MASC;SG;3
visuais	विज़ुअल	visual	विज़ुअल	N;MASC;PL	N;NOM
premio	इनाम	premio	इनाम	N;MASC;SG	N;NOM;MASC;SG;3
premio	पुरस्कार	premio	पुरस्कार	N;MASC;SG	N;NOM;MASC;SG;3
slam	स्लैम	slam	स्लैम	N;MASC;SG	N;NOM;MASC;SG;3
mudando	बदलना	mudar	बदल	V;V.MSDR	V;MASC;NFIN;ACT
arsenal	आर्सेनल	arsenal	आर्सेनल	N;MASC;SG	N;NOM;MASC;SG;3
respectivos	संबंधित	respectivo	संबंधित	ADJ;MASC;PL	ADJ
colina	पहाड़ी	colina	पहाडी	N;FEM;SG	N;NOM;FEM;SG;3
parou	रोका	parar	रोक	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
bombas	पंपों	bomba	पंप	N;FEM;PL	N;ACC;MASC;PL;3
equipas	टीमों	equipa	टीम	N;FEM;PL	N;ACC;FEM;PL;3
acusação	अभियोजन	acusação	अभियोजन	N;FEM;SG	N;NOM;MASC;SG;3
adequada	उचित	adequado	उचित	ADJ;FEM;SG	ADJ;NOM
adequada	उपयुक्त	adequado	उपयुक्त	ADJ;FEM;SG	ADJ
cerebral	दिमागी	cerebral	दिमागी	N;MASC;SG	N;NOM;MASC;SG;3
misericórdia	मेहरबानी	misericórdia	मेहरबानी	N;FEM;SG	N;NOM;FEM;SG;3
misericórdia	रहमत	misericórdia	रहमत	N;FEM;SG	N;NOM;FEM;SG;3
make	मेक	make	मेक	N;FEM;SG	N;NOM;MASC;SG;3
esquadrão	स्क्वाड्रन	esquadrão	स्क्वाड्रन	N;MASC;SG	N;NOM;MASC;SG;3
esquadrão	दस्ता	esquadrão	दस्ता	N;MASC;SG	N;NOM;MASC;SG;3
esquadrão	दस्ते	esquadrão	दस्ता	N;MASC;SG	N;NOM;MASC;SG;3
esquadrão	स्क्वाड	esquadrão	स्क्वाड	N;MASC;SG	N;NOM;MASC;SG;3
registo	रजिस्टर	registo	रजिस्टर	N;MASC;SG	N;NOM;MASC;SG;3
registo	पंजीकरण	registo	पंजीकरण	N;MASC;SG	N;NOM;MASC;SG;3
registo	रजिस्ट्री	registo	रजिस्ट्री	N;MASC;SG	N;NOM;FEM;SG;3
registo	रजिस्ट्रेशन	registo	रजिस्ट्रेशन	N;MASC;SG	N;NOM;MASC;SG;3
registo	पंजीकरण	registo	पंजीकरण	N;MASC;SG	N;NOM;MASC;SG;3
governante	मापक	governante	मापक	N;MASC;SG	N;NOM;MASC;SG;3
governante	शासक	governante	शासक	N;MASC;SG	N;NOM;MASC;SG;3
kids	किड्स	kids	किड्स	N;MASC;SG	N;NOM;MASC;SG;3
corredor	धावक	corredor	धावक	N;MASC;SG	N;NOM;MASC;SG;3
kingdom	हुकूमत	kingdom	हुकूमत	N;MASC;SG	N;NOM;FEM;SG;3
vizinho	पड़ोसी	vizinho	पड़ोसी	N;MASC;SG	N;NOM;MASC;SG;3
vizinho	पड़ोसी	vizinho	पड़ोसी	N;MASC;SG	N;NOM;MASC;SG;3
profundo	गहरी	profundo	गहरा	ADJ;MASC;SG	ADJ;NOM;FEM;SG
profundo	गहरा	profundo	गहरा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
profundo	गहन	profundo	गहन	ADJ;MASC;SG	ADJ;NOM
ideologia	विचारधारा	ideologia	विचारधारा	N;FEM;SG	N;NOM;FEM;SG;3
gerente	प्रबंधक	gerente	प्रबंधक	N;MASC;SG	N;NOM;MASC;SG;3
gerente	मैनेजर	gerente	मैनेजर	N;MASC;SG	N;NOM;MASC;SG;3
urss	ussr	ur	ussr	N;FEM;SG	N;NOM;MASC;SG;3
adotou	अपनाया	adotar	अपना	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
imposto	कर	impor	कर	V;MASC;SG;V.PTCP	V;ACT
prazer	ख़ुशी	prazer	ख़ुशी	N;MASC;SG	N;NOM;FEM;SG;3
avisado	डराया	avisar	डरा	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
actor	अभिनेता	actor	अभिनेता	N;MASC;SG	N;NOM;MASC;SG;3
actor	एक्टर	actor	एक्टर	N;MASC;SG	N;NOM;MASC;SG;3
actor	कर्ता	actor	कर्ता	N;MASC;SG	N;NOM;MASC;SG;3
caridade	धर्मार्थ	caridade	धर्मार्थ	N;FEM;SG	N;NOM;MASC;SG;3
caridade	चैरिटी	caridade	चैरिटी	N;FEM;SG	N;NOM;FEM;SG;3
caridade	धर्मार्थ	caridade	धर्मार्थ	N;FEM;SG	N;NOM;MASC;SG;3
caridade	दान	caridade	दान	N;FEM;SG	N;NOM;MASC;SG;3
carvão	कोयला	carvão	कोयला	N;MASC;SG	N;NOM;MASC;SG;3
carvão	कोयले	carvão	कोयला	N;MASC;SG	N;NOM;MASC;SG;3
carvão	चारकोल	carvão	चारकोल	N;MASC;SG	N;NOM;MASC;SG;3
carvão	कोयला	carvão	कोयला	N;MASC;SG	N;NOM;MASC;SG;3
cordilheira	सीमा	cordilheira	सीमा	N;FEM;SG	N;NOM;FEM;SG;3
cordilheira	दायरा	cordilheira	दायरा	N;FEM;SG	N;NOM;MASC;SG;3
noites	रातें	noite	रात	N;FEM;PL	N;NOM;FEM;PL;3
noites	रातों	noite	रात	N;FEM;PL	N;ACC;FEM;PL;3
noites	नाइट्स	noite	नाइट	N;FEM;PL	N;NOM;MASC;PL;3
departamentos	विभागों	departamento	विभाग	N;MASC;PL	N;ACC;MASC;PL;3
barcos	नौकाएँ	barco	नौका	N;MASC;PL	N;NOM;MASC;PL;3
oponente	प्रतिद्वंद्वी	oponente	प्रतिद्वंद्वी	N;MASC;SG	N;NOM;MASC;SG;3
forest	जंगल	forest	जंगल	N;MASC;SG	N;NOM;MASC;SG;3
consideração	विचार	consideração	विचार	N;FEM;SG	N;NOM;MASC;SG;3
premier	प्रीमियर	premier	प्रीमियर	N;MASC;SG	N;NOM;MASC;SG;3
justo	उचित	justo	उचित	ADJ;MASC;SG	ADJ;NOM
anéis	छल्ले	anel	छल्ले	N;MASC;PL	N;NOM;MASC;PL;3
vanessa	वैनेसा	vanesso	वैनेसा	N;FEM;SG	N;NOM;MASC;SG;3
comunistas	कम्युनिस्टों	comunista	कम्युनिस्ट	N;MASC;PL	N;ACC;MASC;PL;3
comunistas	साम्यवादियों	comunista	साम्यवादी	N;MASC;PL	N;ACC;MASC;PL;3
rodovias	राजमार्गों	rodovia	राजमार्ग	N;FEM;PL	N;ACC;MASC;PL;3
joan	जोन	joan	जोन	N;FEM;SG	N;NOM;MASC;SG;3
frankfurt	फ्रैंकफर्ट	frankfurt	फ्रैंकफर्ट	N;MASC;SG	N;NOM;MASC;SG;3
inovação	नवाचार	inovação	नवाचार	N;FEM;SG	N;NOM;MASC;SG;3
inovação	नवीनता	inovação	नवीनता	N;FEM;SG	N;NOM;FEM;SG;3
falhas	असफलताओं	falha	असफलता	N;FEM;PL	N;ACC;FEM;PL;3
falhas	खामियां	falha	खामी	N;FEM;PL	N;NOM;FEM;PL;3
falhas	गुनाहों	falha	गुनाह	N;FEM;PL	N;ACC;MASC;PL;3
falhas	कमियां	falha	कमी	N;FEM;PL	N;NOM;FEM;PL;3
falhas	त्रुटियां	falha	त्रुटी	N;FEM;PL	N;NOM;FEM;PL;3
fundir	मिलाएं	fundir	मिला	V;NFIN	V;SBJV;PL;3;FIN;ACT
fundir	मिलाएँ	fundir	मिला	V;NFIN	V;SBJV;PL;FIN;ACT
dum	दम	dum	दम	N;MASC;SG	N;NOM;MASC;SG;3
felicidade	ख़ुशी	felicidade	ख़ुशी	N;FEM;SG	N;NOM;FEM;SG;3
felicidade	खुशी	felicidade	खुशी	N;FEM;SG	N;NOM;FEM;SG;3
telescópio	दूरदर्शी	telescópio	दूरदर्शी	N;MASC;SG	N;NOM;MASC;SG;3
tronco	धड़	tronco	धड़	N;MASC;SG	N;NOM;MASC;SG;3
tronco	ट्रंक	tronco	ट्रंक	N;MASC;SG	N;NOM;MASC;SG;3
caverna	गुफ़ा	cavernar	गुफ़ा	N;FEM;SG	N;NOM;FEM;SG;3
caverna	गुफा	cavernar	गुफा	N;FEM;SG	N;NOM;FEM;SG;3
promessa	वादा	promessa	वादा	N;FEM;SG	N;NOM;MASC;SG;3
promessa	प्रतिज्ञा	promessa	प्रतिज्ञा	N;FEM;SG	N;NOM;FEM;SG;3
adversários	विरोधियों	adversário	विरोधी	N;MASC;PL	N;ACC;MASC;PL;3
adversários	प्रतिद्वंद्वियों	adversário	प्रतिद्वंद्वी	N;MASC;PL	N;ACC;MASC;PL;3
minuto	मिनिट	minuto	मिनिट	N;MASC;SG	N;NOM;MASC;SG;3
minuto	मिनट	minuto	मिनट	N;MASC;SG	N;NOM;MASC;SG;3
reitor	डीन	reitor	डीन	N;MASC;SG	N;NOM;MASC;SG;3
edge	किनारा	edge	किनारा	N;MASC;SG	N;NOM;MASC;SG;3
edge	किनारे	edge	किनारा	N;MASC;SG	N;NOM;MASC;SG;3
noiva	दुल्हन	noiva	दुल्हन	N;FEM;SG	N;NOM;FEM;SG;3
noiva	बहू	noiva	बहू	N;FEM;SG	N;NOM;FEM;SG;3
noiva	सगाई	noiva	सगा	N;FEM;SG	N;NOM;FEM;SG;3
pavilhão	झंडा	pavilhão	झंडा	N;MASC;SG	N;NOM;MASC;SG;3
pavilhão	ध्वज	pavilhão	ध्वज	N;MASC;SG	N;NOM;MASC;SG;3
pavilhão	मण्डप	pavilhão	मण्डप	N;MASC;SG	N;NOM;MASC;SG;3
spin	स्पिन	spin	स्पिन	N;MASC;SG	N;NOM;MASC;SG;3
proximidade	निकटता	proximidade	निकटता	N;FEM;SG	N;NOM;FEM;SG;3
proximidade	निकटता	proximidade	निकटता	N;FEM;SG	N;NOM;FEM;SG;3
borda	किनारा	borda	किनारा	N;FEM;SG	N;NOM;MASC;SG;3
borda	किनारे	borda	किनारा	N;FEM;SG	N;NOM;MASC;SG;3
borda	सीमा	borda	सीमा	N;FEM;SG	N;NOM;FEM;SG;3
borda	सीमांत	borda	सीमांत	N;FEM;SG	N;NOM;MASC;SG;3
borda	बॉर्डर	borda	बॉर्डर	N;FEM;SG	N;NOM;MASC;SG;3
borda	किनारा	borda	किनारा	N;FEM;SG	N;NOM;MASC;SG;3
