hän	彼女	hän	彼女	PRO;NOM;SG;3	PRO
kristittyjä	キリスト教徒	kristitty	キリスト教徒	N;PRT;PL	N
kiviä	岩石	kivi	岩石	N;PRT;PL	N
sukellusveneen	潜水艦	sukeltus#vene	潜水艦	N;GEN;SG	N
markkinat	マーケット	markkinat	マーケット	N;NOM;PL	N
markkinat	市場	markkinat	市場	N;NOM;PL	N
markkinat	マーケット	markkinat	マーケット	N;NOM;PL	N
alpha	アルファ	alpha	アルファ	N;NOM;SG	N
puhdas	純粋	puhdas	純粋	ADJ;NOM;SG	ADJ
puhdas	きれい	puhdas	きれい	ADJ;NOM;SG	ADJ
kansalainen	市民	kansalainen	市民	N;NOM;SG	N
maku	味覚	maku	味覚	N;NOM;SG	N
maku	フレーバー	maku	フレーバー	N;NOM;SG	N
suojella	保護	suojella	保護	V;SG;NFIN;ACT	V
suojella	保護	suojella	保護	V;SG;NFIN;ACT	V
kuoron	合唱	kuoro	合唱	N;GEN;SG	N
vuoret	山地	vuori	山地	N;NOM;PL	N
vuoret	山脈	vuori	山脈	N;NOM;PL	N
sedan	セダン	sedan	セダン	N;NOM;SG	N
turvallisuuden	セキュリティ	turvallisuus	セキュリティ	N;GEN;SG	N
turvallisuuden	セキュリティー	turvallisuus	セキュリティー	N;GEN;SG	N
ajatukset	思考	ajatus	思考	N;NOM;PL	N
demokratian	民主主義	demokratia	民主主義	N;GEN;SG	N
kerros	フロア	kerros	フロア	N;NOM;SG	N
ohjus	ミサイル	ohjus	ミサイル	N;NOM;SG	N
olento	生き物	olento	生き物	N;NOM;SG	N
lokakuu	十月	lokakuu	十月	N;NOM;SG	N
suuntaus	トレンド	suuntaus	トレンド	N;NOM;SG	N
suuntaus	方向	suuntaus	方向	N;NOM;SG	N
suuntaus	向き	suuntaus	向き	N;NOM;SG	N
suuntaus	オリエンテーション	suuntaus	オリエンテーション	N;NOM;SG	N
hirviö	野獣	hirviö	野獣	N;NOM;SG	N
hirviö	怪物	hirviö	怪物	N;NOM;SG	N
hirviö	モンスター	hirviö	モンスター	N;NOM;SG	N
hirviö	怪獣	hirviö	怪獣	N;NOM;SG	N
aurora	オーロラ	aurora	オーロラ	N;NOM;SG	N
case	ケース	case	ケース	N;NOM;SG	N
luettelot	カタログ	luettelo	カタログ	N;NOM;PL	N
kalaa	魚類	kala	魚類	N;PRT;SG	N
vuorten	山地	vuori	山地	N;GEN;PL	N
vuorten	山脈	vuori	山脈	N;GEN;PL	N
suojata	保護	suojata	保護	V;SG;NFIN;ACT	V
muotoilu	フォーマット	muotoilu	フォーマット	N;NOM;SG	N
muotoilu	整形	muotoilu	整形	N;NOM;SG	N
muotoilu	デザイン	muotoilu	デザイン	N;NOM;SG	N
muotoilu	意匠	muotoilu	意匠	N;NOM;SG	N
mitat	サイズ	mitta	サイズ	N;NOM;PL	N
mitat	寸法	mitta	寸法	N;NOM;PL	N
mitat	ディメンション	mitta	ディメンション	N;NOM;PL	N
mitat	次元	mitta	次元	N;NOM;PL	N
mitat	寸法	mitta	寸法	N;NOM;PL	N
todellisuuden	リアリティ	todellisuus	リアリティ	N;GEN;SG	N
todellisuuden	現実	todellisuus	現実	N;GEN;SG	N
erotettu	退学	erottaa	退学	V;NOM;SG;V.PTCP;PASS	V
hevosvoimaa	馬力	hevos#voima	馬力	N;PRT;SG	N
prosessin	過程	prosessi	過程	N;GEN;SG	N
prosessin	プロセス	prosessi	プロセス	N;GEN;SG	N
valikoima	セレクション	valikoima	セレクション	N;NOM;SG	N
kirjoittaminen	筆記	kirjoittaminen	筆記	N;NOM;SG	N
arsenal	工廠	arsenal	工廠	N;NOM;SG	N
seikkailu	アドベンチャー	seikkailu	アドベンチャー	N;NOM;SG	N
käymään	訪問	käydä	訪問	V;IN+ALL;SG;NFIN;ACT	V
kokemus	エクスペリエンス	kokemus	エクスペリエンス	N;NOM;SG	N
katto	天井	katto	天井	N;NOM;SG	N
katto	屋上	katto	屋上	N;NOM;SG	N
katto	屋根	katto	屋根	N;NOM;SG	N
huomattavaa	著しい	huomattava	著しい	ADJ;PRT;SG	ADJ
haltija	キーパー	haltija	キーパー	N;NOM;SG	N
haltija	ホルダー	haltija	ホルダー	N;NOM;SG	N
kirjaimet	手紙	kirjain	手紙	N;NOM;PL	N
maila	コウモリ	maila	コウモリ	N;NOM;SG	N
maila	バット	maila	バット	N;NOM;SG	N
maastossa	地形	maasto	地形	N;IN+ESS;SG	N
riippumaton	独立	riippumaton	独立	ADJ;NOM;SG	ADJ
asemat	ポジション	asema	ポジション	N;NOM;PL	N
taiteilijoita	芸術家	taiteilija	芸術家	N;PRT;PL	N
taiteilijoita	アーティスト	taiteilija	アーティスト	N;PRT;PL	N
nalle	クマ	nalle	クマ	N;NOM;SG	N
vastuu	責任	vastuu	責任	N;NOM;SG	N
vastuu	責任	vastuu	責任	N;NOM;SG	N
vastuu	責務	vastuu	責務	N;NOM;SG	N
varaa	書物	vara	書物	N;PRT;SG	N
varaa	ブック	vara	ブック	N;PRT;SG	N
varaa	リザーブ	vara	リザーブ	N;PRT;SG	N
lane	レーン	lane	レーン	N;NOM;SG	N
lane	車線	lane	車線	N;NOM;SG	N
vaunun	ワゴン	vaunu	ワゴン	N;GEN;SG	N
turvallisuus	セキュリティ	turvallisuus	セキュリティ	N;NOM;SG	N
turvallisuus	セキュリティー	turvallisuus	セキュリティー	N;NOM;SG	N
turvallisuus	セーフティ	turvallisuus	セーフティ	N;NOM;SG	N
ihme	奇跡	ihme	奇跡	N;NOM;SG	N
lasku	ビル	lasku	ビル	N;NOM;SG	N
kalastusta	釣り	kalastus	釣り	N;PRT;SG	N
kalastusta	魚釣り	kalastus	魚釣り	N;PRT;SG	N
värejä	カラー	väri	カラー	N;PRT;PL	N
värejä	カラー	väri	カラー	N;PRT;PL	N
ketju	チェーン	ketju	チェーン	N;NOM;SG	N
rikki	硫黄	rikki	硫黄	N;NOM;SG	N
rikki	硫黄	rikki	硫黄	N;NOM;SG	N
vartalo	本文	vartalo	本文	N;NOM;SG	N
vartalo	身体	vartalo	身体	N;NOM;SG	N
vartalo	本体	vartalo	本体	N;NOM;SG	N
vartalo	ボディ	vartalo	ボディ	N;NOM;SG	N
vartalo	胴体	vartalo	胴体	N;NOM;SG	N
isäntä	ホスト	isäntä	ホスト	N;NOM;SG	N
isäntä	マスター	isäntä	マスター	N;NOM;SG	N
laajuus	範囲	laajuus	範囲	N;NOM;SG	N
laajuus	スコープ	laajuus	スコープ	N;NOM;SG	N
rainer	ライナー	rainer	ライナー	N;NOM;SG	N
lama	ラーマ	lama	ラーマ	N;NOM;SG	N
lama	うつ	lama	うつ	N;NOM;SG	N
piirteet	特性	piirre	特性	N;NOM;PL	N
piirteet	特色	piirre	特色	N;NOM;PL	N
piirteet	特徴	piirre	特徴	N;NOM;PL	N
piirteet	機能	piirre	機能	N;NOM;PL	N
piirteet	特徴	piirre	特徴	N;NOM;PL	N
ilmainen	自由	ilmainen	自由	ADJ;NOM;SG	ADJ
fanien	ファン	fanien	ファン	N;GEN;PL	N
kirjailijoita	作家	kirjailija	作家	N;PRT;PL	N
säätää	調整	säätää	調整	V;SG;NFIN;ACT	V
hiili	石炭	hiili	石炭	N;NOM;SG	N
hiili	木炭	hiili	木炭	N;NOM;SG	N
hiili	炭素	hiili	炭素	N;NOM;SG	N
vastuuta	責任	vastuu	責任	N;PRT;SG	N
vastuuta	責務	vastuu	責務	N;PRT;SG	N
viite	参考	viite	参考	N;NOM;SG	N
huumeiden	薬物	huume	薬物	N;GEN;PL	N
vankien	囚人	vanki	囚人	N;GEN;PL	N
saavutettu	達成	saavuttaa	達成	V;NOM;SG;V.PTCP;PASS	V
funk	ファンク	funk	ファンク	N;NOM;SG	N
myönnetään	付与	myöntää	付与	V;IND;PRS;FIN;PASS	V
piireissä	サークル	piireä	サークル	N;IN+ESS;PL	N
dokumentin	ドキュメンタリー	dokumentti	ドキュメンタリー	N;GEN;SG	N
pelko	恐怖	pelko	恐怖	N;NOM;SG	N
horn	クラクション	horn	クラクション	N;NOM;SG	N
horn	ホーン	horn	ホーン	N;NOM;SG	N
ilmoitus	告示	ilmoitus	告示	N;NOM;SG	N
ilmoitus	お	ilmoitus	お	N;NOM;SG	N
ilmoitus	お	ilmoitus	お	N;NOM;SG	N
tarinoiden	記事	tarina	記事	N;GEN;PL	N
tarinoiden	ストーリー	tarina	ストーリー	N;GEN;PL	N
päivien	日数	päivä	日数	N;GEN;PL	N
omistajat	オーナー	omistaja	オーナー	N;NOM;PL	N
omistajat	所有者	omistaja	所有者	N;NOM;PL	N
keskeyttää	割り込み	keskeyttää	割り込む	V;IND;SG;PRS;FIN;ACT	V
keskeyttää	割り込み	keskeyttää	割り込む	V;IND;SG;PRS;FIN;ACT	V
kirjeitä	手紙	kirje	手紙	N;PRT;PL	N
tulevaisuuteen	フューチャー	tulevaisuus	フューチャー	N;IN+ALL;SG	N
tulevaisuuteen	未来	tulevaisuus	未来	N;IN+ALL;SG	N
mitata	計測	mitata	計測	V;SG;NFIN;ACT	V
mitata	測定	mitata	測定	V;SG;NFIN;ACT	V
ohjauksen	ステアリング	ohjaus	ステアリング	N;GEN;SG	N
kesäkuu	六月	kesäkuu	六月	N;NOM;SG	N
kunnia	名誉	kunnia	名誉	N;NOM;SG	N
kunnia	名誉	kunnia	名誉	N;NOM;SG	N
kunnia	グローリー	kunnia	グローリー	N;NOM;SG	N
työllistää	雇う	työllistää	雇う	V;IND;SG;3;PRS;FIN;ACT	V
osuu	ヒット	osua	ヒット	V;IND;SG;3;PRS;FIN;ACT	V
osuu	ヒット	osua	ヒット	V;IND;SG;3;PRS;FIN;ACT	V
veri	血液	veri	血液	N;NOM;SG	N
kitaran	ギター	kitara	ギター	N;GEN;SG	N
esineet	オブジェクト	esine	オブジェクト	N;NOM;PL	N
rannan	砂浜	ranta	砂浜	N;GEN;SG	N
tehtaat	工場	tehdas	工場	N;NOM;PL	N
kilon	キロ	kilo	キロ	N;GEN;SG	N
jokia	河川	joki	河川	N;PRT;PL	N
rajattu	限定	rajata	限定	V;NOM;SG;V.PTCP;PASS	V
rajattu	制限	rajata	制限	V;NOM;SG;V.PTCP;PASS	V
matkustaja	乗客	matkustaja	乗客	N;NOM;SG	N
matkustaja	旅客	matkustaja	旅客	N;NOM;SG	N
matkustaja	トラベラー	matkustaja	トラベラー	N;NOM;SG	N
matkustaja	トラベラー	matkustaja	トラベラー	N;NOM;SG	N
romanttinen	ロマンチック	romanttinen	ロマンチック	ADJ;NOM;SG	ADJ
tulevaisuus	フューチャー	tulevaisuus	フューチャー	N;NOM;SG	N
tulevaisuus	未来	tulevaisuus	未来	N;NOM;SG	N
hautausmaan	墓地	hautaus#maa	墓地	N;GEN;SG	N
pyyntö	リクエスト	pyyntö	リクエスト	N;NOM;SG	N
rinta	乳房	rinta	乳房	N;NOM;SG	N
rinta	母乳	rinta	母乳	N;NOM;SG	N
näkökulma	遠近	näkö#kulma	遠近	N;NOM;SG	N
näkökulma	遠近	näkö#kulma	遠近	N;NOM;SG	N
näkökulma	視点	näkö#kulma	視点	N;NOM;SG	N
sieni	菌類	sieni	菌類	N;NOM;SG	N
sieni	スポンジ	sieni	スポンジ	N;NOM;SG	N
sieni	菌類	sieni	菌類	N;NOM;SG	N
sieni	キノコ	sieni	キノコ	N;NOM;SG	N
alkoholia	アルコール	alkoholi	アルコール	N;PRT;SG	N
syvyys	深度	syvyys	深度	N;NOM;SG	N
syvyys	奥行き	syvyys	奥行き	N;NOM;SG	N
leirin	キャンプ	leiri	キャンプ	N;GEN;SG	N
konsertteja	コンサート	konsertti	コンサート	N;PRT;PL	N
omega	オメガ	omega	オメガ	N;NOM;SG	N
työkaluja	ツール	työ#kalu	ツール	N;PRT;PL	N
työkaluja	道具	työ#kalu	道具	N;PRT;PL	N
liikkeeseen	循環	liike	循環	N;IN+ALL;SG	N
liikkeeseen	発行	liike	発行	N;IN+ALL;SG	N
sotia	戦争	sota	戦争	N;PRT;PL	N
vaihtoehtoja	オプション	vaihto#ehto	オプション	N;PRT;PL	N
mahdoton	不可能	mahdoton	不可能	ADJ;NOM;SG	ADJ
videoita	動画	video	動画	N;PRT;PL	N
verrata	比較	verrata	比較	V;SG;NFIN;ACT	V
rannikko	海岸	rannikko	海岸	N;NOM;SG	N
rannikko	海岸	rannikko	海岸	N;NOM;SG	N
kysyy	たず	kysyä	たず	V;IND;SG;3;PRS;FIN;ACT	V
teiden	道路	tie	道路	N;GEN;PL	N
kansalaisia	市民	kansa#lainen	市民	N;PRT;PL	N
ladata	ダウンロード	ladata	ダウンロード	V;SG;NFIN;ACT	V
käsitteitä	概念	käsite	概念	N;PRT;PL	N
käsitteitä	コンセプト	käsite	コンセプト	N;PRT;PL	N
niemimaa	半島	niemi#maa	半島	N;NOM;SG	N
diskografia	作品	diskografi	作品	N;NOM;SG	N
diskografia	ディスコグラフィ	diskografi	ディスコグラフィ	N;NOM;SG	N
massaa	ミサ	massa	ミサ	N;PRT;SG	N
massaa	質量	massa	質量	N;PRT;SG	N
trans	トランス	trans	トランス	N;NOM;SG	N
ruusu	ローズ	ruusu	ローズ	N;NOM;SG	N
ruusu	ロゼ	ruusu	ロゼ	N;NOM;SG	N
ruusu	バラ	ruusu	バラ	N;NOM;SG	N
ruusu	薔薇	ruusu	薔薇	N;NOM;SG	N
vatsa	お	vatsa	お	N;NOM;SG	N
aukko	絞り	aukko	絞り	N;NOM;SG	N
aukko	ホール	aukko	ホール	N;NOM;SG	N
aukko	ギャップ	aukko	ギャップ	N;NOM;SG	N
päätä	ヘッド	pää	ヘッド	N;PRT;SG	N
päätä	頭部	pää	頭部	N;PRT;SG	N
aloilla	セクター	ala	セクター	N;AT+ESS
;PL	N
kurki	クレーン	kurki	クレーン	N;NOM;SG	N
kurki	ツル	kurki	ツル	N;NOM;SG	N
gps	gps	gps	gps	N;NOM;SG	N
tykit	大砲	tykki	大砲	N;NOM;PL	N
huomautus	メモ	huomautus	メモ	N;NOM;SG	N
huomautus	ノート	huomautus	ノート	N;NOM;SG	N
asunnon	アパート	asunto	アパート	N;GEN;SG	N
circuit	サーキット	circuit	サーキット	N;NOM;SG	N
circuit	回路	circuit	回路	N;NOM;SG	N
pelaamisen	ゲーム	pelaaminen	ゲーム	N;GEN;SG	N
jalkaa	フィート	jalka	フィート	N;PRT;SG	N
ulkoasu	レイアウト	ulko#asu	レイアウト	N;NOM;SG	N
ulkoasu	外観	ulko#asu	外観	N;NOM;SG	N
ohjelmiston	ソフトウエア	ohjelmisto	ソフトウエア	N;GEN;SG	N
ohjelmiston	ソフトウェア	ohjelmisto	ソフトウェア	N;GEN;SG	N
tunneli	トンネル	tunnella	トンネル	N;NOM;SG	N
luoja	クリエーター	luoja	クリエーター	N;NOM;SG	N
kirkkoja	教会	kirkko	教会	N;PRT;PL	N
ella	エラ	ella	エラ	N;NOM;SG	N
toukokuu	五月	toukokuu	五月	N;NOM;SG	N
teorioita	理論	teoria	理論	N;PRT;PL	N
talojen	家屋	talo	家屋	N;GEN;PL	N
lukko	ロック	lukko	ロック	N;NOM;SG	N
lukko	錠前	lukko	錠前	N;NOM;SG	N
morsian	花嫁	morsia	花嫁	N;PRT;PL	N
jumalatar	女神	jumalatar	女神	N;NOM;SG	N
syyttää	責め	syyttää	責める	V;IND;SG;3;PRS;FIN;ACT	V
kuula	ボール	kuula	ボール	N;NOM;SG	N
kampanjan	キャンペーン	kampanja	キャンペーン	N;GEN;SG	N
puhdasta	きれい	puhdas	きれい	ADJ;PRT;SG	ADJ
puhdasta	純粋	puhdas	純粋	ADJ;PRT;SG	ADJ
täytä	埋める	täyttää	埋める	V;IMP;SG;2;FIN;ACT	V
muslimien	イスラム	muslimi	イスラム	N;GEN;PL	N
muslimien	ムスリム	muslimi	ムスリム	N;GEN;PL	N
muslimien	イスラム	muslimi	イスラム	N;GEN;PL	N
muslimien	ムスリム	muslimi	ムスリム	N;GEN;PL	N
kuori	シェル	kuori	シェル	N;NOM;SG	N
eronnut	辞任	erota	辞任	V;NOM;SG;V.PTCP;ACT	V
eronnut	離婚	erota	離婚	V;NOM;SG;V.PTCP;ACT	V
suoja	シールド	suoja	シールド	N;NOM;SG	N
sovittu	同意	sopia	同意	V;NOM;SG;V.PTCP;PASS	V
sovittu	合意	sopia	合意	V;NOM;SG;V.PTCP;PASS	V
jälkiä	トラック	jälki	トラック	N;PRT;PL	N
kuvioita	パターン	kuvio	パターン	N;PRT;PL	N
maalaukset	絵画	maalaus	絵画	N;NOM;PL	N
yhtäkkiä	突然	yhtäkkiä	突然	ADV	ADV
osapuoli	パーティ	osa#puoli	パーティ	N;NOM;SG	N
osapuoli	パーティー	osa#puoli	パーティー	N;NOM;SG	N
vertaa	比較	vertaa	比較	V;IMP;SG;2;FIN;ACT	V
sello	チェロ	sello	チェロ	N;NOM;SG	N
jupiter	木星	jupiter	木星	N;NOM;SG	N
velho	魔法	velho	魔法	N;NOM;SG	N
asukas	住民	asukas	住民	N;NOM;SG	N
kaivos	鉱業	kaivos	鉱業	N;NOM;SG	N
kaivos	鉱山	kaivos	鉱山	N;NOM;SG	N
italialaiset	イタリアン	italia#lainen	イタリアン	N;NOM;PL	N
virheellinen	無効	virheellinen	無効	ADJ;NOM;SG	ADJ
kokemuksia	エクスペリエンス	kokemus	エクスペリエンス	N;PRT;PL	N
kokemuksia	エクスペリエンス	kokemus	エクスペリエンス	N;PRT;PL	N
hiiri	マウス	hiiri	マウス	N;NOM;SG	N
hiiri	ねずみ	hiiri	ねずみ	N;NOM;SG	N
hiiri	マウス	hiiri	マウス	N;NOM;SG	N
työntekijä	社員	työ#tekijä	社員	N;NOM;SG	N
työntekijä	職員	työ#tekijä	職員	N;NOM;SG	N
verkkosivusto	ウェブ	verkko#sivusto	ウェブ	N;NOM;SG	N
romaaneja	小説	romaani	小説	N;PRT;PL	N
perintö	遺産	perintö	遺産	N;NOM;SG	N
häät	ウェディング	häät	ウェディング	N;NOM;PL	N
häät	ウェディング	häät	ウェディング	N;NOM;PL	N
häät	結婚式	häät	結婚式	N;NOM;PL	N
virus	バイラル	virus	バイラル	N;NOM;SG	N
virus	ウィルス	virus	ウィルス	N;NOM;SG	N
virus	ウイルス	virus	ウイルス	N;NOM;SG	N
legendan	伝説	legenda	伝説	N;GEN;SG	N
ehdokkaat	ノミネート	ehdokas	ノミネート	N;NOM;PL	N
ehdokkaat	候補	ehdokas	候補	N;NOM;PL	N
paineen	気圧	paine	気圧	N;GEN;SG	N
paineen	圧力	paine	圧力	N;GEN;SG	N
arvostelut	レビュー	arvostelu	レビュー	N;NOM;PL	N
esitelty	注目	esitellä	注目	V;NOM;SG;V.PTCP;PASS	V
esitelty	提示	esitellä	提示	V;NOM;SG;V.PTCP;PASS	V
valmentaa	コーチング	valmentaa	コーチング	V;IND;SG;PRS;FIN;ACT	V
mcdonald	マクドナルド	mcdonald	マクドナルド	N;NOM;SG	N
pelkää	恐れ	pelätä	恐れる	V;IMP;SG;2;FIN;ACT	V
valokuvan	写真	valo#kuva	写真	N;GEN;SG	N
kruunu	クラウン	kruunu	クラウン	N;NOM;SG	N
kuviot	パターン	kuvio	パターン	N;NOM;PL	N
esityksiä	プレゼン	esitys	プレゼン	N;PRT;PL	N
esityksiä	プレゼンテーション	esitys	プレゼンテーション	N;PRT;PL	N
pahin	最悪	paha	最悪	ADJ;NOM;RL;SG	ADJ
asetus	条例	asetus	条例	N;NOM;SG	N
asetus	セッティング	asetus	セッティング	N;NOM;SG	N
voimistelija	体操	voimistelija	体操	N;NOM;SG	N
uros	男性	uros	男性	N;NOM;SG	N
uros	オス	uros	オス	N;NOM;SG	N
olosuhteet	条件	olo#suhteet	条件	N;NOM;PL	N
olosuhteet	状況	olo#suhteet	状況	N;NOM;PL	N
olosuhteet	事情	olo#suhteet	事情	N;NOM;PL	N
olosuhteet	情状	olo#suhteet	情状	N;NOM;PL	N
happea	酸素	happea	酸素	N;PRT;SG	N
tehtävien	タスク	tehtävä	タスク	N;GEN;PL	N
nähtävyydet	アトラクション	nähtävyys	アトラクション	N;NOM;PL	N
nähtävyydet	光景	nähtävyys	光景	N;NOM;PL	N
nähtävyydet	観光	nähtävyys	観光	N;NOM;PL	N
lentävä	飛ぶ	lentää	飛ぶ	V;NOM;SG;V.PTCP;ACT	V
häviää	失う	hävitä	失う	V;IND;SG;3;PRS;FIN;ACT	V
liiketoiminnan	営業	liike#toiminta	営業	N;GEN;SG	N
liiketoiminnan	事業	liike#toiminta	事業	N;GEN;SG	N
liiketoiminnan	ビジネス	liike#toiminta	ビジネス	N;GEN;SG	N
swan	スワン	swan	スワン	N;NOM;SG	N
yksityiskohtia	詳細	yksityis#kohta	詳細	N;PRT;PL	N
kulmassa	コーナー	kulma	コーナー	N;IN+ESS;SG	N
komisario	検査官	komisario	検査官	N;NOM;SG	N
tupla	ダブル	tupla	ダブル	N;NOM;SG	N
unelma	ドリーム	unelma	ドリーム	N;NOM;SG	N
oven	ドア	ovi	ドア	N;GEN;SG	N
filmi	映画	filmi	映画	N;NOM;SG	N
filmi	フィルム	filmi	フィルム	N;NOM;SG	N
lääke	医学	lääke	医学	N;NOM;SG	N
lääke	薬物	lääke	薬物	N;NOM;SG	N
kaasu	気体	kaasu	気体	N;NOM;SG	N
kaasu	ガス	kaasu	ガス	N;NOM;SG	N
keskusteluissa	ディスカッション	keskustelu	ディスカッション	N;IN+ESS;PL	N
julistaa	申告	julistaa	申告	V;IND;SG;3;PRS;FIN;ACT	V
julistaa	宣言	julistaa	宣言	V;IND;SG;3;PRS;FIN;ACT	V
laivoja	艦船	laiva	艦船	N;PRT;PL	N
laivoja	船舶	laiva	船舶	N;PRT;PL	N
huolto	メンテナンス	huolto	メンテナンス	N;NOM;SG	N
mailin	マイル	maili	マイル	N;GEN;SG	N
lippua	国旗	lippu	国旗	N;PRT;SG	N
ratsuväen	騎兵	ratsu#väki	騎兵	N;GEN;SG	N
järjestäjä	スポンサー	järjestäjä	スポンサー	N;NOM;SG	N
järjestäjä	ホスト	järjestäjä	ホスト	N;NOM;SG	N
opiskelee	勉強	opiskella	勉強	V;IND;SG;3;PRS;FIN;ACT	V
portin	ゲート	portti	ゲート	N;GEN;SG	N
säteily	放射線	säteily	放射線	N;NOM;SG	N
säteily	放射	säteily	放射	N;NOM;SG	N
kustannukset	費用	kustannus	費用	N;NOM;PL	N
kustannukset	原価	kustannus	原価	N;NOM;PL	N
kustannukset	コスト	kustannus	コスト	N;NOM;PL	N
kustannukset	費用	kustannus	費用	N;NOM;PL	N
kustannukset	コスト	kustannus	コスト	N;NOM;PL	N
kiista	論争	kiista	論争	N;NOM;SG	N
päiväkirja	ジャーナル	päivä#kirja	ジャーナル	N;NOM;SG	N
päiväkirja	日記	päivä#kirja	日記	N;NOM;SG	N
päiväkirja	日記	päivä#kirja	日記	N;NOM;SG	N
reinhold	ライン	reinhold	ライン	N;NOM;SG	N
operaattori	オペレーター	operaattori	オペレーター	N;NOM;SG	N
operaattori	キャリア	operaattori	キャリア	N;NOM;SG	N
systeemi	システム	systeemi	システム	N;NOM;SG	N
oikeudenkäynti	公判	oikeuden#käynti	公判	N;NOM;SG	N
oikeudenkäynti	トライアル	oikeuden#käynti	トライアル	N;NOM;SG	N
oikeudenkäynti	審判	oikeuden#käynti	審判	N;NOM;SG	N
indie	インディー	indi	インディー	N;NOM;SG	N
lyö	ヒット	lyödä	ヒット	V;IMP;SG;2;FIN;ACT	V
kouluja	学校	koulu	学校	N;PRT;PL	N
kouluja	流派	koulu	流派	N;PRT;PL	N
saavutuksia	実績	saavutus	実績	N;PRT;PL	N
saavutuksia	事跡	saavutus	事跡	N;PRT;PL	N
saavutuksia	業績	saavutus	業績	N;PRT;PL	N
saavutuksia	事績	saavutus	事績	N;PRT;PL	N
saavutuksia	功績	saavutus	功績	N;PRT;PL	N
saavutuksia	実績	saavutus	実績	N;PRT;PL	N
vastuun	責任	vastuu	責任	N;GEN;SG	N
vastuun	責務	vastuu	責務	N;GEN;SG	N
puut	樹木	puu	樹木	N;NOM;PL	N
maailmanlaajuinen	グローバル	maailman#laajuinen	グローバル	ADJ;NOM;SG	ADJ
tuho	災害	tuho	災害	N;NOM;SG	N
lukuja	フィギュア	luku	フィギュア	N;PRT;PL	N
reaktion	リアクション	reaktio	リアクション	N;GEN;SG	N
uutinen	ニュース	uutinen	ニュース	N;NOM;SG	N
poikia	男	poika	男	N;PRT;PL	N
poikia	息子	poika	息子	N;PRT;PL	N
moottoritie	ハイウェイ	moottori#tie	ハイウェイ	N;NOM;SG	N
moottoritie	公道	moottori#tie	公道	N;NOM;SG	N
luottaa	信頼	luottaa	信頼	V;IND;SG;PRS;FIN;ACT	V
luottaa	信頼	luottaa	信頼	V;IND;SG;PRS;FIN;ACT	V
rangaistus	ペナルティ	rangaistus	ペナルティ	N;NOM;SG	N
hinnan	プライス	hinta	プライス	N;GEN;SG	N
hinnan	対価	hinta	対価	N;GEN;SG	N
hinnan	値段	hinta	値段	N;GEN;SG	N
hinnan	価格	hinta	価格	N;GEN;SG	N
syys	九月	syys	九月	N;NOM;SG	N
kriisi	危機	kriisi	危機	N;NOM;SG	N
suhtautuminen	態度	suhtautuminen	態度	N;NOM;SG	N
ehdot	条件	ehto	条件	N;NOM;PL	N
ehdot	用語	ehto	用語	N;NOM;PL	N
varastaa	盗む	varastaa	盗む	V;IND;SG;PRS;FIN;ACT	V
yliopistot	大学	yli#opisto	大学	N;NOM;PL	N
putken	チューブ	putki	チューブ	N;GEN;SG	N
putken	パイプライン	putki	パイプライン	N;GEN;SG	N
luotain	プローブ	luotain	プローブ	N;NOM;SG	N
target	ターゲット	tarki	ターゲット	N;NOM;SG	N
kohtaus	現場	kohtaus	現場	N;NOM;SG	N
kohtaus	シーン	kohtaus	シーン	N;NOM;SG	N
kohtaus	場面	kohtaus	場面	N;NOM;SG	N
kohtaus	差	kohtaus	差	N;NOM;SG	N
maasto	地形	maasto	地形	N;NOM;SG	N
esitykset	プレゼン	esitys	プレゼン	N;NOM;PL	N
esitykset	プレゼンテーション	esitys	プレゼンテーション	N;NOM;PL	N
ytimen	カーネル	ydin	カーネル	N;GEN;SG	N
ytimen	コア	ydin	コア	N;GEN;SG	N
jääkiekkoa	ホッケー	jää#kiekko	ホッケー	N;PRT;SG	N
jääkiekkoa	アイス	jää#kiekko	アイス	N;PRT;SG	N
ajoneuvon	車両	ajo#neuvo	車両	N;GEN;SG	N
ajoneuvon	乗り物	ajo#neuvo	乗り物	N;GEN;SG	N
huhtikuu	四月	huhtikuu	四月	N;NOM;SG	N
metsästäjä	狩人	metsästäjä	狩人	N;NOM;SG	N
kameran	カメラ	kamera	カメラ	N;GEN;SG	N
alhainen	低い	alhainen	低い	ADJ;NOM;SG	ADJ
rautaa	アイロン	rauta	アイロン	N;PRT;SG	N
toimet	アクティビティ	toimi	アクティビティ	N;NOM;PL	N
toimet	アクション	toimi	アクション	N;NOM;PL	N
apostoli	使徒	apostoli	使徒	N;NOM;SG	N
uskollinen	忠実	uskollinen	忠実	ADJ;NOM;SG	ADJ
hun	フン	hun	フン	N;NOM;SG	N
oppinut	学習	oppia	学習	V;NOM;SG;V.PTCP;ACT	V
linnaan	キャッスル	linnaan	キャッスル	N;IN+ALL;SG	N
keskusteluja	スレッド	keskustelu	スレッド	N;PRT;PL	N
keskusteluja	ディスカッション	keskustelu	ディスカッション	N;PRT;PL	N
todennäköisyys	確率	toden#näköisyys	確率	N;NOM;SG	N
todennäköisyys	確率	toden#näköisyys	確率	N;NOM;SG	N
fantasia	ファンタジー	fantanen	ファンタジー	N;PRT;PL	N
fantasia	ファンタジア	fantanen	ファンタジア	N;PRT;PL	N
bonsai	盆	bonsai	盆	N;NOM;SG	N
