bija	بود	būt	بود#باش	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
personāls	عصای	personāls	عصا	N;NOM;MASC;SG	N;SG
miega	خوابم	miegs	خوابت#خواب	N;GEN;MASC;SG	N;SG
miega	خواب	miegs	خواب	N;GEN;MASC;SG	N;SG
marmora	مرمر	marmors	None	N;GEN;MASC;SG	N;SG
marmora	تیله	marmors	تیله	N;GEN;MASC;SG	N;SG
kritums	سقوط	kritums	سقوط	N;NOM;MASC;SG	N;SG
kritums	پاییز	kritums	پاییز	N;NOM;MASC;SG	N;SG
kritums	fall	kritums	fall	N;NOM;MASC;SG	N;SG
kritums	افتادن	kritums	افتادن	N;NOM;MASC;SG	N;SG
firma	استواری	firma	استواری	N;NOM;FEM;SG	N;SG
vilki	گرگها	vilki	گرگ	N;NOM;MASC;PL	N;PL
privilēģijas	امتیازات	privilēģija	امتیاز	N;NOM;FEM;PL	N;PL
atsauksmes	نظرات	atsauksme	نظر	N;NOM;FEM;PL	N;PL
atsauksmes	نظرها	atsauksme	None	N;NOM;FEM;PL	N;PL
atsauksmes	توضیحات	atsauksme	توضیح	N;NOM;FEM;PL	N;PL
uzraksts	حکاکی	uzraksts	حکاکی	N;NOM;MASC;SG	N;SG
uzraksts	کتیبه	uzraksts	کتیبه	N;NOM;MASC;SG	N;SG
vadu	جوخه	vads	جوخه	N;ACC;MASC;SG	N;SG
modeļus	مدلهای	modelis	مدل	N;ACC;MASC;PL	N;PL
modeļus	الگوها	modelis	الگو	N;ACC;MASC;PL	N;PL
pakta	عهد	pakts	عهد	N;NOM;MASC;SG	N;SG
pakta	عهدی	pakts	عهدی	N;NOM;MASC;SG	N;SG
root	ریشه	root	ریشه	N	N;SG
institūcija	موسسه	institūcija	None	N;NOM;FEM;SG	N;SG
institūcija	مؤسسه	institūcija	مؤسسه	N;NOM;FEM;SG	N;SG
disciplīna	انضباط	disciplīna	انضباط	N;NOM;FEM;SG	N;SG
aleja	کوچه	aleja	کوچه	N;NOM;FEM;SG	N;SG
lauki	مزارع	lauki	مزرعه	N;NOM;MASC;PL	N;PL
intervija	مصاحبه	intervija	مصاحبه	N;NOM;FEM;SG	N;SG
modifikācijas	اصلاحات	modifikācija	اصلاح	N;NOM;FEM;PL	N;PL
šovs	شاو	šovs	شاو	N;NOM;MASC;SG	N;SG
deja	dance	deja	dance	N;NOM;FEM;SG	N;SG
deja	رقص	deja	رقص	N;NOM;FEM;SG	N;SG
piedalīšanās	حضور	piedalīšanās	حضور	N;NOM;FEM;SG	N;SG
piedalīšanās	مشارکت	piedalīšanās	مشارکت	N;NOM;FEM;SG	N;SG
apmācību	آموزش	apmācība	آموزش	N;ACC;FEM;SG	N;SG
apmācību	تمرین	apmācība	تمرین	N;ACC;FEM;SG	N;SG
apmācību	تعلیم	apmācība	تعلیم	N;ACC;FEM;SG	N;SG
apmācību	اموزش	apmācība	اموزش	N;ACC;FEM;SG	N;SG
zivs	فیش	zivs	فیش	N;NOM;FEM;SG	N;SG
zivs	ماهی	zivs	ماهی	N;NOM;FEM;SG	N;SG
smagas	سنگین	smaga	سنگین	ADJ;NOM;FEM;PL	ADJ
pilsonis	همشهری	pilsonis	None	N;NOM;MASC;SG	N;SG
pilsonis	شهروند	pilsonis	شهروند	N;NOM;MASC;SG	N;SG
pilsonis	شهروندی	pilsonis	شهروندی	N;NOM;MASC;SG	N;SG
ligzdā	سوکت	ligzds	سوکت	N;ESS;MASC;SG	N;SG
jūrās	دریاها	jūra	دریا	N;ESS;FEM;PL	N;PL
sprieguma	ولتاژ	spriegums	ولتاژ	N;GEN;MASC;SG	N;SG
vispārējā	عمومی	vispārējs	عمومی	ADJ;NOM;FEM;SG	ADJ
rīcība	کنش	rīcība	None	N;NOM;FEM;SG	N;SG
rīcība	اکشن	rīcība	اکشن	N;NOM;FEM;SG	N;SG
rīcība	اقدام	rīcība	اقدام	N;NOM;FEM;SG	N;SG
rīcība	عمل	rīcība	عمل	N;NOM;FEM;SG	N;SG
villa	ویلا	villa	ویلا	N;NOM;FEM;SG	N;SG
villa	ویلایی	villa	ویلایی	N;NOM;FEM;SG	N;SG
villa	ویلا	villa	ویلا	N;NOM;FEM;SG	N;SG
villa	ویلای	villa	ویلا	N;NOM;FEM;SG	N;SG
cēlonis	علت	cēlonis	علت	N;NOM;MASC;SG	N;SG
cēlonis	دلیل	cēlonis	دلیل	N;NOM;MASC;SG	N;SG
cēlonis	cause	cēlonis	cause	N;NOM;MASC;SG	N;SG
tanki	تانکها	tanki	None	N;NOM;MASC;PL	N;PL
zaļš	سبز	zaļš	سبز	ADJ;NOM;MASC;SG	ADJ
patvērumu	پناهندگی	patvērums	None	N;ACC;MASC;SG	N;SG
mērķa	هدف	mērķis	هدف	N;GEN;MASC;SG	N;SG
mērķa	هدفگیری	mērķis	هدفگیری	N;GEN;MASC;SG	N;SG
virsnieka	افسر	virsnieks	None	N;GEN;MASC;SG	N;SG
virsnieka	سرکار	virsnieks	سرکار	N;GEN;MASC;SG	N;SG
īpašā	ویژه	īpaša	ویژه	ADJ;NOM;FEM;SG	ADJ
dialekts	گویش	dialekts	None	N;NOM;MASC;SG	N;SG
dialekts	ایرونی	dialekts	ایرونی	N;NOM;MASC;SG	N;SG
propagandas	تبلیغات	propaganda	تبلیغ	N;NOM;FEM;PL	N;PL
pīle	داک	pīle	داک	N;NOM;FEM;SG	N;SG
pīle	اردک	pīle	اردک	N;NOM;FEM;SG	N;SG
pīle	مرغابی	pīle	مرغابی	N;NOM;FEM;SG	N;SG
pienākums	وظیفه	pienākums	وظیفه	N;NOM;MASC;SG	N;SG
pienākums	التزام	pienākums	التزام	N;NOM;MASC;SG	N;SG
slēpošanas	اسکی	slēpošana	اسکی	N;GEN;FEM;SG	N;SG
sods	مجازات	sods	مجازات	N;NOM;MASC;SG	N;SG
sods	پنالتی	sods	None	N;NOM;MASC;SG	N;SG
sods	مجازات	sods	مجازات	N;NOM;MASC;SG	N;SG
sods	تنبیه	sods	تنبیه	N;NOM;MASC;SG	N;SG
sods	حکم	sods	حکم	N;NOM;MASC;SG	N;SG
sods	جمله	sods	جمله	N;NOM;MASC;SG	N;SG
upēs	رودهای	upe	رود	N;ESS;FEM;PL	N;PL
upēs	رودها	upe	رود	N;ESS;FEM;PL	N;PL
observatorija	رصد	observatorija	رصد	N;NOM;FEM;SG	N;SG
observatorija	رصدخانه	observatorija	رصدخانه	N;NOM;FEM;SG	N;SG
panthers	پنترز	panthers	پنترز	N;NOM;MASC;SG	N;SG
galvaskausa	جمجمه	galvaskausīt	جمجمه	N;NOM;MASC;SG	N;SG
dzērienu	نوشیدن	dzēriens	نوشیدن	N;ACC;MASC;SG	N;SG
dzērienu	بنوشید	dzēriens	None	N;ACC;MASC;SG	N;SG
veca	کهنه	veca	کهنه	ADJ;NOM;FEM;SG	ADJ
muskuļi	عضلات	muskulis	عضله	N;NOM;MASC;PL	N;PL
muskuļi	عضلات	muskulis	عضله	N;NOM;MASC;PL	N;PL
izdošanu	استرداد	izdošana	None	N;ACC;FEM;SG	N;SG
maksa	اجرت	maksa	اجرت	N;NOM;FEM;SG	N;SG
maksa	مزد	maksa	مزد	N;NOM;FEM;SG	N;SG
maksa	دستمزد	maksa	دستمزد	N;NOM;FEM;SG	N;SG
maksa	شهریه	maksa	شهریه	N;NOM;FEM;SG	N;SG
hokejs	هاکی	hokejs	هاکی	N;NOM;MASC;SG	N;SG
torņi	برجهای	tornis	برج	N;NOM;MASC;PL	N;PL
torņi	برجها	tornis	برج	N;NOM;MASC;PL	N;PL
amonija	آمونیوم	amonija	آمونیوم	N;NOM;FEM;SG	N;SG
dabiskā	طبیعی	dabiska	طبیعی	ADJ;NOM;FEM;SG	ADJ
vjačeslavs	ویاچسلاو	vjačeslavs	ویاچسلاو	N;NOM;MASC;SG	N;SG
devīze	شعار	devīze	شعار	N;NOM;FEM;SG	N;SG
devīze	شعار	devīze	شعار	N;NOM;FEM;SG	N;SG
spējīgs	قادر	spējīgs	قادر	ADJ;NOM;MASC;SG	ADJ
spējīgs	قادر	spējīgs	قادر	ADJ;NOM;MASC;SG	ADJ
pieredzes	تجارب	pieredze	تجارب	N;NOM;FEM;PL	N;PL
pieredzes	تجربیات	pieredze	تجربه	N;NOM;FEM;PL	N;PL
klients	مشتری	klients	مشتری	N;NOM;MASC;SG	N;SG
klients	مشتری	klients	مشتری	N;NOM;MASC;SG	N;SG
klients	کارخواه	klients	کارخواه	N;NOM;MASC;SG	N;SG
klients	موکل	klients	موکل	N;NOM;MASC;SG	N;SG
uzticību	توکل	uzticība	None	N;ACC;FEM;SG	N;SG
uzticību	اعتماد	uzticība	اعتماد	N;ACC;FEM;SG	N;SG
gribēja	میخواستند	gribēt	خواست#خواه	V;FH;IND;3;POS;PST;FIN;ACT	V;PL;3;PST
gribēja	خواست	gribēt	خواست#خواه	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
mocarts	موتسارت	mocarts	موتسارت	N;NOM;MASC;SG	N;SG
vēlākā	دیرتر	vēla	دیر	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
gailis	خروس	gailis	None	N;NOM;MASC;SG	N;SG
gailis	کیر	gailis	کیر	N;NOM;MASC;SG	N;SG
komiķis	کمدین	komiķis	کمدین	N;NOM;MASC;SG	N;SG
serbija	صربستان	serbija	صربستان	N;NOM;FEM;SG	N;SG
sacīkstēm	نژادها	sacīkste	نژاد	N;DAT;FEM;PL	N;PL
parastās	معمول	parasta	معمول	ADJ;NOM;FEM;PL	ADJ
parastās	همیشگی	parasta	همیشگی	ADJ;NOM;FEM;PL	ADJ
skolām	مدارس	skola	None	N;DAT;FEM;PL	N;PL
ētikas	اخلاقیات	ētika	اخلاقی	N;NOM;FEM;PL	N;PL
apskats	خلاصۀ	apskats	خلاصۀ	N;NOM;MASC;SG	N;SG
apskats	خلاصه	apskats	خلاصه	N;NOM;MASC;SG	N;SG
procesors	پرداز	procesors	پرداز	N;NOM;MASC;SG	N;SG
procesors	پردازنده	procesors	پردازنده	N;NOM;MASC;SG	N;SG
procesors	پردازشگر	procesors	پردازشگر	N;NOM;MASC;SG	N;SG
žagata	زاغی	žagats	زاغ	N;NOM;FEM;SG	N;SG
īstais	واقعی	īsts	واقعی	ADJ;NOM;MASC;SG	ADJ
suņiem	سگهای	suns	سگ	N;DAT;MASC;PL	N;PL
suņiem	سگها	suns	سگ	N;DAT;MASC;PL	N;PL
gregors	گرگور	gregors	گرگور	N;NOM;MASC;SG	N;SG
kaļķakmens	آهک	kaļķakmens	آهک	N;NOM;MASC;SG	N;SG
kaļķakmens	لایمستون	kaļķakmens	لایمستون	N;NOM;MASC;SG	N;SG
plakāts	پوستر	plakāt	پوستر	N;NOM;MASC;SG	N;SG
plakāts	اعلامیه	plakāt	None	N;NOM;MASC;SG	N;SG
sūtnis	نماینده	sūtnis	نماینده	N;NOM;MASC;SG	N;SG
emanuels	امانوئل	emanuels	امانوئل	N;NOM;MASC;SG	N;SG
emanuels	امانوئل	emanuels	امانوئل	N;NOM;MASC;SG	N;SG
mezglu	گره	mezgls	None	N;ACC;MASC;SG	N;SG
atbildību	جوابگو	atbildība	جوابگو	N;ACC;FEM;SG	N;SG
dec	dec	dec	dec	N	N;SG
dec	دکلان	dec	دکل	N	N;SG
situācijās	وضعیتهای	situācija	وضعیت	N;ESS;FEM;PL	N;PL
pēcteči	نوادگان	pēctecis	نواده	N;NOM;MASC;PL	N;PL
klēra	کلر	klēra	کلر	N;NOM;MASC;SG	N;SG
klēra	کلیر	klēra	None	N;NOM;MASC;SG	N;SG
klēra	کلر	klēra	کلر	N;NOM;MASC;SG	N;SG
uzbrukumi	حملات	uzbrukums	None	N;NOM;MASC;PL	N;PL
attieksme	نگرش	attieksme	نگرش	N;NOM;FEM;SG	N;SG
attieksme	منش	attieksme	منش	N;NOM;FEM;SG	N;SG
attieksme	گرایش	attieksme	گرایش	N;NOM;FEM;SG	N;SG
formās	شکلهای	forma	شکل	N;ESS;FEM;PL	N;PL
olbaltumvielas	پروتئینهای	olbaltumviela	پروتئین	N;NOM;FEM;PL	N;PL
olbaltumvielas	پروتئینها	olbaltumviela	پروتئین	N;NOM;FEM;PL	N;PL
olbaltumvielas	پروتئینهای	olbaltumviela	پروتئین	N;NOM;FEM;PL	N;PL
vēji	بادها	vēji	باد	N;NOM;MASC;PL	N;PL
vēji	بادهای	vēji	باده	N;NOM;MASC;PL	N;PL
pēdējoreiz	آخری	pēdējoreiz	آخری	N;NOM;MASC;SG	N;SG
soli	گام	solis	گام	N;ACC;MASC;SG	N;SG
soli	مرحله	solis	مرحله	N;ACC;MASC;SG	N;SG
soli	قدم	solis	قدم	N;ACC;MASC;SG	N;SG
pieprasījums	درخواست	pieprasījums	درخواست	N;NOM;MASC;SG	N;SG
pieprasījums	مطالبه	pieprasījums	None	N;NOM;MASC;SG	N;SG
pieprasījums	تقاضا	pieprasījums	تقاضا	N;NOM;MASC;SG	N;SG
risks	خطر	risks	خطر	N;NOM;MASC;SG	N;SG
risks	ریسک	risks	None	N;NOM;MASC;SG	N;SG
smilts	شن	smilts	شن	N;NOM;FEM;SG	N;SG
smilts	سند	smilts	سند	N;NOM;FEM;SG	N;SG
smilts	ماسه	smilts	ماسه	N;NOM;FEM;SG	N;SG
smilts	شنی	smilts	شنی	N;NOM;FEM;SG	N;SG
pirkstu	انگشتش	pirksts	انگشتش	N;ACC;MASC;SG	N;SG
pirkstu	انگشت	pirksts	انگشت	N;ACC;MASC;SG	N;SG
pirkstu	فینگر	pirksts	فینگر	N;ACC;MASC;SG	N;SG
ikviens	همه	ikviens	همه	PRO;NOM;MASC;SG	PRO
ikviens	همه	ikviens	همه	PRO;NOM;MASC;SG	PRO
piedzīvojumu	ماجرای	piedzīvojums	ماجرا	N;ACC;MASC;SG	N;SG
piedzīvojumu	ماجراجویی	piedzīvojums	ماجراجویی	N;ACC;MASC;SG	N;SG
sadaļa	بخش	sadaļa	بخش	N;NOM;FEM;SG	N;SG
variācijas	تغییرات	variācija	تغییر	N;NOM;FEM;PL	N;PL
dažādība	همیاری	dažādība	همیاری	N;NOM;FEM;SG	N;SG
dažādība	گوناگونی	dažādība	گوناگون	N;NOM;FEM;SG	N;SG
dažādība	تنوع	dažādība	تنوع	N;NOM;FEM;SG	N;SG
izveidošana	آفرینش	izveidošana	آفرینش	N;NOM;FEM;SG	N;SG
izveidošana	ایجاد	izveidošana	ایجاد	N;NOM;FEM;SG	N;SG
izveidošana	خلقت	izveidošana	خلقت	N;NOM;FEM;SG	N;SG
izveidošana	موسسه	izveidošana	None	N;NOM;FEM;SG	N;SG
izveidošana	تاسیس	izveidošana	تاسیس	N;NOM;FEM;SG	N;SG
izveidošana	تأسیس	izveidošana	تأسیس	N;NOM;FEM;SG	N;SG
mērķus	اهداف	mērķis	هدف	N;ACC;MASC;PL	N;PL
express	اکسپرس	express	اکسپرس	N;NOM;MASC;SG	N;SG
klienta	مشتری	klients	مشتری	N;GEN;MASC;SG	N;SG
klienta	کارخواه	klients	کارخواه	N;GEN;MASC;SG	N;SG
klienta	موکل	klients	موکل	N;GEN;MASC;SG	N;SG
monarhs	مونارچ	monarhs	مونارچ	N;NOM;MASC;SG	N;SG
protestantu	پروتستان	protestants	پروتستان	N;ACC;MASC;SG	N;SG
edijs	اِدی	edijs	اِدی	N;NOM;MASC;SG	N;SG
kritika	انتقاد	kritika	انتقاد	N;NOM;FEM;SG	N;SG
kritika	نقد	kritika	نقد	N;NOM;FEM;SG	N;SG
kāpurs	کرم	kāpurs	None	N;NOM;MASC;SG	N;SG
kāpurs	کاترپیلار	kāpurs	کاترپیلار	N;NOM;MASC;SG	N;SG
kāpurs	لارو	kāpurs	لارو	N;NOM;MASC;SG	N;SG
bērnudārzs	مهدکودک	bērnudārzs	مهدکودک	N;NOM;MASC;SG	N;SG
bērnudārzs	کودکستان	bērnudārzs	کودکستان	N;NOM;MASC;SG	N;SG
vēstnieks	سفیر	vēstnieks	سفیر	N;NOM;MASC;SG	N;SG
vēstnieks	کبیری	vēstnieks	کبیر	N;NOM;MASC;SG	N;SG
mednieku	هانتر	mednieks	هانتر	N;ACC;MASC;SG	N;SG
mednieku	شکارچی	mednieks	شکارچی	N;ACC;MASC;SG	N;SG
pūces	جغدها	pūce	جغد	N;NOM;FEM;PL	N;PL
kritiku	انتقاد	kritika	انتقاد	N;ACC;FEM;SG	N;SG
kritiku	نقد	kritika	نقد	N;ACC;FEM;SG	N;SG
baltkrievija	بلاروس	baltkrievija	بلاروس	N;NOM;FEM;SG	N;SG
cementa	سیمان	cements	سیمان	N;GEN;MASC;SG	N;SG
cementa	سیمانی	cements	سیمانی	N;GEN;MASC;SG	N;SG
mantojums	ارث	mantojums	ارث	N;NOM;MASC;SG	N;SG
mantojums	میراثی	mantojums	میراثی	N;NOM;MASC;SG	N;SG
mantojums	میراث	mantojums	میراث	N;NOM;MASC;SG	N;SG
mantojums	میراث	mantojums	میراث	N;NOM;MASC;SG	N;SG
mantojums	ارث	mantojums	ارث	N;NOM;MASC;SG	N;SG
zīmolu	برندسازی	zīmols	برندسازی	N;ACC;MASC;SG	N;SG
rādītāji	شاخصهای	rādītājs	شاخص	N;NOM;MASC;PL	N;PL
sitienu	مشت	sitiens	مشت	N;ACC;MASC;SG	N;SG
sitienu	پانچ	sitiens	پانچ	N;ACC;MASC;SG	N;SG
sitienu	منگنه	sitiens	منگنه	N;ACC;MASC;SG	N;SG
sitienu	ضربه	sitiens	ضربه	N;ACC;MASC;SG	N;SG
sitienu	لگد	sitiens	None	N;ACC;MASC;SG	N;SG
sitienu	شوت	sitiens	شوت	N;ACC;MASC;SG	N;SG
monarhija	شهریاری	monarhija	شهریاری	N;NOM;FEM;SG	N;SG
svina	تقدم	svināt	تقدم	N;NOM;MASC;SG	N;SG
svina	سرب	svināt	سرب	N;NOM;MASC;SG	N;SG
svina	لید	svināt	لید	N;NOM;MASC;SG	N;SG
zvans	ناقوس	zvans	ناقوس	N;NOM;MASC;SG	N;SG
zvans	زنگ	zvans	زنگ	N;NOM;MASC;SG	N;SG
cinka	فلز	cinka	فلز	N;NOM;FEM;SG	N;SG
astoņus	هشت	astoņi	هشت	NUM;ACC;MASC;PL	NUM
pirkstiem	انگشتان	pirksts	انگشت	N;DAT;MASC;PL	N;PL
skābeklis	اکسیژن	skābeklis	اکسیژن	N;NOM;MASC;SG	N;SG
kuģus	کشتیها	kuģis	کشتی	N;ACC;MASC;PL	N;PL
komiteju	کمیته	komiteja	کمیته	N;ACC;FEM;SG	N;SG
komiteju	کمیسیون	komiteja	کمیسیون	N;ACC;FEM;SG	N;SG
administrators	سرپرست	administrators	سرپرست	N;NOM;MASC;SG	N;SG
administrators	مدیر	administrators	مدیر	N;NOM;MASC;SG	N;SG
administrators	سرپرست	administrators	سرپرست	N;NOM;MASC;SG	N;SG
impulsu	تکانه	impulss	تکانه	N;ACC;MASC;SG	N;SG
mysql	mysql	mysql	mysql	N	N;SG
kazu	بز	kazs	بز	N;ACC;FEM;SG	N;SG
kazu	بزه	kazs	بزه	N;ACC;FEM;SG	N;SG
kazu	بزغاله	kazs	بزغاله	N;ACC;FEM;SG	N;SG
kazu	گوت	kazs	گوت#گو	N;ACC;FEM;SG	N;SG
pavēle	فرمان	pavēle	فرمان	N;NOM;FEM;SG	N;SG
pavēle	دستور	pavēle	دستور	N;NOM;FEM;SG	N;SG
identitāti	هویت	identitāte	هویت	N;ACC;FEM;SG	N;SG
api	api	aps	api	N	N;SG
spektra	طیف	spektrs	طیف	N;NOM;MASC;SG	N;SG
vectēvs	بابابزرگ	vectēvs	بابابزرگ	N;NOM;MASC;SG	N;SG
vectēvs	پدربزرگ	vectēvs	پدربزرگ	N;NOM;MASC;SG	N;SG
vectēvs	پدربزرگ	vectēvs	پدربزرگ	N;NOM;MASC;SG	N;SG
margarita	مارگاریتا	margarita	مارگاریتا	N;NOM;FEM;SG	N;SG
bite	گاز	bite	گاز	N;NOM;FEM;SG	N;SG
bite	زنبور	bite	زنبور	N;NOM;FEM;SG	N;SG
krāteris	دهانه	krāteris	دهانه	N;NOM;MASC;SG	N;SG
saistība	نسبتی	saistība	نسبت	N;NOM;FEM;SG	N;SG
saistība	ارتباط	saistība	ارتباط	N;NOM;FEM;SG	N;SG
saistība	رابطه	saistība	رابطه	N;NOM;FEM;SG	N;SG
saistība	رابطه	saistība	رابطه	N;NOM;FEM;SG	N;SG
poters	پاتر	poters	پاتر	N;NOM;MASC;SG	N;SG
molekulā	مولکول	molekula	مولکول	N;ESS;MASC;SG	N;SG
kokus	درختان	koks	درخت	N;ACC;MASC;PL	N;PL
kokus	درختها	koks	درخت	N;ACC;MASC;PL	N;PL
borussia	بروسیا	borussis	بروسیا	N;NOM;MASC;SG	N;SG
kristālu	بلور	kristāls	None	N;ACC;MASC;SG	N;SG
kristālu	کریستال	kristāls	کریستال	N;ACC;MASC;SG	N;SG
kristālu	آبگینه	kristāls	آبگینه	N;ACC;MASC;SG	N;SG
kristālu	بلوری	kristāls	بلوری	N;ACC;MASC;SG	N;SG
eiropieši	اروپاییها	eiropietis	اروپایی	N;NOM;MASC;PL	N;PL
produkta	فرآورده	produkts	فرآورده	N;GEN;MASC;SG	N;SG
produkta	محصول	produkts	محصول	N;GEN;MASC;SG	N;SG
produkta	ضرب	produkts	None	N;GEN;MASC;SG	N;SG
produkta	حاصل	produkts	حاصل	N;GEN;MASC;SG	N;SG
ārsti	پزشکان	ārsts	پزشک	N;NOM;MASC;PL	N;PL
ārsti	پزشکان	ārsts	پزشک	N;NOM;MASC;PL	N;PL
ārsti	دکترها	ārsts	دکتر	N;NOM;MASC;PL	N;PL
valentīna	والنتین	valentīna	والنتین	N;NOM;FEM;SG	N;SG
valentīna	والنتاین	valentīna	والنتاین	N;NOM;FEM;SG	N;SG
valentīna	ولنتاین	valentīna	ولنتاین	N;NOM;FEM;SG	N;SG
dimanta	الماس	dimanta	None	N;NOM;MASC;SG	N;SG
dimanta	دیاموند	dimanta	None	N;NOM;MASC;SG	N;SG
dimanta	الماسی	dimanta	None	N;NOM;MASC;SG	N;SG
dimanta	دایموند	dimanta	None	N;NOM;MASC;SG	N;SG
reģistrā	ثبات	reģistrs	ثبات	N;ESS;MASC;SG	N;SG
kolumbija	کلمبیا	kolumbija	کلمبیا	N;NOM;FEM;SG	N;SG
zemā	کم	zems	کم	ADJ;NOM;FEM;SG	ADJ
vāja	ضعیف	vāja	ضعیف	ADJ;NOM;FEM;SG	ADJ
vāja	سست	vāja	None	ADJ;NOM;FEM;SG	ADJ
radinieks	نسبی	radinieks	نسبی	N;NOM;MASC;SG	N;SG
saīsinājums	مخفف	saīsinājums	مخفف	N;NOM;MASC;SG	N;SG
nosūta	میفرستد	nosūtīt	سرسید#رس	V;FH;IND;3;POS;PRS;FIN;ACT	V;SG;3;PRS
mērija	ماری	mērija	None	N;NOM;FEM;SG	N;SG
mērija	مریم	mērija	مریم	N;NOM;FEM;SG	N;SG
mērija	مری	mērija	None	N;NOM;FEM;SG	N;SG
motorola	موتورولا	motorols	موتورولا	N;NOM;MASC;SG	N;SG
govs	گاوه	govs	گاوه	N;NOM;FEM;SG	N;SG
govs	گاوی	govs	گاوی	N;NOM;FEM;SG	N;SG
govs	گاو	govs	گاو	N;NOM;FEM;SG	N;SG
pretrunā	احتمال	pretruna	احتمال	N;ESS;FEM;SG	N;SG
palielināts	افزود	palielināt	افزود#افزا	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;SG;3;PST
definīcijas	تعاریف	definīcija	تعاریف	N;NOM;FEM;PL	N;PL
santjago	سانتیاگو	santjagot	سانتیاگو	N	N;SG
konvenciju	کنوانسیون	konvencija	کنوانسیون	N;ACC;FEM;SG	N;SG
konvenciju	همایش	konvencija	همایش	N;ACC;FEM;SG	N;SG
pozitīvas	مثبت	pozitīva	مثبت	ADJ;NOM;FEM;PL	ADJ
albedo	سپیدایی	albeda	سپیدایی	N	N;SG
komunikāciju	مخابرات	komunikācija	مخابرات	N;ACC;FEM;SG	N;SG
sekcijas	بخشهای	sekcija	بخش	N;NOM;FEM;PL	N;PL
sekcijas	بخشها	sekcija	بخش	N;NOM;FEM;PL	N;PL
emīlija	امیلیا	emīlija	امیلیا	N;NOM;FEM;SG	N;SG
emīlija	امیلی	emīlija	امیلی	N;NOM;FEM;SG	N;SG
komentāri	نظرات	komentārs	نظر	N;NOM;MASC;PL	N;PL
komentāri	نظرها	komentārs	None	N;NOM;MASC;PL	N;PL
komentāri	توضیحات	komentārs	توضیح	N;NOM;MASC;PL	N;PL
reforma	اصلاح	reforma	اصلاح	N;NOM;FEM;SG	N;SG
laboratorija	آزمایشگاهی	laboratorija	آزمایشگاهی	N;NOM;FEM;SG	N;SG
laboratorija	لابراتوار	laboratorija	لابراتوار	N;NOM;FEM;SG	N;SG
laboratorija	آزمایشگاه	laboratorija	آزمایشگاه	N;NOM;FEM;SG	N;SG
laboratorija	آزمایشگاه	laboratorija	آزمایشگاه	N;NOM;FEM;SG	N;SG
laboratorija	ازمایشگاه	laboratorija	ازمایشگاه	N;NOM;FEM;SG	N;SG
atsauce	ارجاع	atsauce	None	N;NOM;FEM;SG	N;SG
atsauce	مرجع	atsauce	None	N;NOM;FEM;SG	N;SG
titāna	تیتانیوم	titāns	تیتانیوم	N;NOM;MASC;SG	N;SG
dāmas	بانوان	dāma	None	N;NOM;FEM;PL	N;PL
dāmas	خانمها	dāma	خانم	N;NOM;FEM;PL	N;PL
seguma	سنگفرش	segums	سنگفرش	N;GEN;MASC;SG	N;SG
saimniecība	مزرعه	saimniecība	None	N;NOM;FEM;SG	N;SG
saimniecība	فارم	saimniecība	فارم	N;NOM;FEM;SG	N;SG
bagāts	غنی	bagāts	غنی	ADJ;NOM;MASC;SG	ADJ
strādnieki	کارگرها	strādnieks	کارگر	N;NOM;MASC;PL	N;PL
strādnieki	کارگران	strādnieks	کارگر	N;NOM;MASC;PL	N;PL
lidojumi	پروازهای	lidojums	پرواز	N;NOM;MASC;PL	N;PL
lidojumi	پروازها	lidojums	پرواز	N;NOM;MASC;PL	N;PL
frekvence	فرکانسی	frekvence	فرکانسی	N;NOM;FEM;SG	N;SG
frekvence	فرکانس	frekvence	فرکانس	N;NOM;FEM;SG	N;SG
frekvence	بسامد	frekvence	بسامد#سام	N;NOM;FEM;SG	N;SG
labāka	بهتر	laba	به	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
labāka	بهترش	laba	بهترش	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
parādīšanās	ظهور	parādīšanās	ظهور	N;NOM;FEM;SG	N;SG
parādīšanās	پیدایش	parādīšanās	None	N;NOM;FEM;SG	N;SG
tilti	پلها	tilti	پل	N;NOM;MASC;PL	N;PL
darbinieka	کارمند	darbinieks	کارمند	N;GEN;MASC;SG	N;SG
paraksta	امضا	paraksts	None	N;GEN;MASC;SG	N;SG
twitter	توئیتر	twitter	توئیتر	N	N;SG
twitter	twitter	twitter	twitter	N	N;SG
twitter	تویتر	twitter	تویتر	N	N;SG
twitter	توییتر	twitter	تویی	N	N;SG
licence	گواهینامه	licence	گواهینامه	N;NOM;FEM;SG	N;SG
licence	مجوز	licence	مجوز	N;NOM;FEM;SG	N;SG
licence	جواز	licence	جواز	N;NOM;FEM;SG	N;SG
aitu	گوسفند	aita	گوسفند	N;ACC;MASC;SG	N;SG
aitu	گوسفندی	aita	گوسفندی	N;ACC;MASC;SG	N;SG
fēru	فاروئی	fēra	فاروئی	N;ACC;MASC;SG	N;SG
fēru	فارو	fēra	فارو	N;ACC;MASC;SG	N;SG
meklēja	جسته	meklēt	جسته	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;V.PTCP
