que	că	que	că	CONJ	CONJ;POS
rasgos	trăsături	rasgo	trăsătură	N;MASC;PL	N;INDF;FEM;PL
rasgos	caracteristici	rasgo	caracteristică	N;MASC;PL	N;INDF;FEM;PL
rasgos	trăsături	rasgo	trăsătură	N;MASC;PL	N;INDF;FEM;PL
cantar	cântă	cantar	cânta	V;NFIN	V;IND;SG;3;PST;FIN
cantar	canta	cantar	cantă	V;NFIN	V;IND;SG;3;IPFV;FIN
cantar	cânta	cantar	cânta	V;NFIN	V;IND;SG;3;IPFV;FIN
cantar	cântând	cantar	cânta	V;NFIN	V;V.MSDR
end	sfârșit	end	sfârșit	N	N;INDF;MASC;SG
end	final	end	final	N	N;INDF;MASC;SG
pino	pine	pino	pine	N;MASC;SG	N;INDF;MASC;SG
pino	pin	pino	pin	N;MASC;SG	N;INDF;MASC;SG
sofía	sofia	sofer	sofie	N;FEM;SG	N;DEF;FEM;SG
sofía	sophia	sofer	sophie	N;FEM;SG	N;DEF;FEM;SG
absoluto	absolută	absoluto	absolut	ADJ;MASC;SG	ADJ;INDF;FEM;SG
herramienta	instrument	herramienta	instrument	N;FEM;SG	N;INDF;MASC;SG
herramienta	unealtă	herramienta	unealtă	N;FEM;SG	N;INDF;FEM;SG
águila	vultur	águila	vultur	N;FEM;SG	N;INDF;MASC;SG
águila	vulturul	águila	vultur	N;FEM;SG	N;DEF;MASC;SG
institute	institut	institute	institut	N;MASC;SG	N;INDF;MASC;SG
institute	institutul	institute	institut	N;MASC;SG	N;DEF;MASC;SG
camiseta	tricou	camiseta	tricou	N;FEM;SG	N;INDF;MASC;SG
camiseta	cămașă	camiseta	cămașă	N;FEM;SG	N;INDF;FEM;SG
registrado	înregistrată	registrado	înregistrat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
registrado	înregistrat	registrado	înregistrat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
registrado	inregistrat	registrado	inregistra	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
registrado	înregistrată	registrado	înregistrat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
registrado	înregistrat	registrado	înregistrat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
registrado	inregistrat	registrado	inregistra	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cabello	păr	cabello	păr	N;MASC;SG	N;INDF;MASC;SG
cabello	parul	cabello	par	N;MASC;SG	N;DEF;MASC;SG
cabello	părul	cabello	păr	N;MASC;SG	N;DEF;MASC;SG
reinos	tărâmuri	reino	tărâm	N;MASC;PL	N;INDF;FEM;PL
reinos	regatele	reino	regat	N;MASC;PL	N;DEF;FEM;PL
reinos	regate	reino	regat	N;MASC;PL	N;INDF;FEM;PL
mix	amestec	mix	amestec	N	N;INDF;MASC;SG
mix	mix	mix	mix	N	N;INDF;MASC;SG
permiso	permisiune	permiso	permisiune	N;MASC;SG	N;INDF;FEM;SG
permiso	permisiunea	permiso	permisiune	N;MASC;SG	N;DEF;FEM;SG
musulmanes	musulmanii	musulmán	musulman	N;MASC;PL	N;DEF;MASC;PL
musulmanes	musulmanilor	musulmán	musulman	N;MASC;PL	N;DEF;MASC;PL
diversidad	diversitatea	diversidad	diversitate	N;FEM;SG	N;DEF;FEM;SG
diversidad	diversitate	diversidad	diversitate	N;FEM;SG	N;INDF;FEM;SG
testamento	testament	testamento	testament	N;MASC;SG	N;INDF;MASC;SG
testamento	testamentul	testamento	testament	N;MASC;SG	N;DEF;MASC;SG
cortos	scurte	corto	scurt	ADJ;MASC;PL	ADJ;INDF;FEM;PL
julia	iulia	julia	iulie	N;FEM;SG	N;DEF;FEM;SG
julia	julia	julia	julie	N;FEM;SG	N;DEF;FEM;SG
fracaso	eșec	fracaso	eșec	N;MASC;SG	N;INDF;MASC;SG
fracaso	esec	fracaso	esec	N;MASC;SG	N;INDF;MASC;SG
fracaso	eșec	fracaso	eșec	N;MASC;SG	N;INDF;MASC;SG
drogas	droguri	droga	drog	N;FEM;PL	N;INDF;FEM;PL
drogas	drogurile	droga	drog	N;FEM;PL	N;DEF;FEM;PL
drogas	medicamente	droga	medicament	N;FEM;PL	N;INDF;FEM;PL
fans	fani	fan	fan	N;PL	N;INDF;MASC;PL
fans	fanii	fan	fan	N;PL	N;DEF;MASC;PL
fans	fanilor	fan	fane	N;PL	N;DEF;MASC;PL
fans	suporteri	fan	suporter	N;PL	N;INDF;MASC;PL
cantidades	sumele	cantidad	sumă	N;FEM;PL	N;DEF;FEM;PL
cantidades	sume	cantidad	sumă	N;FEM;PL	N;INDF;FEM;PL
cantidades	cantitățile	cantidad	cantitate	N;FEM;PL	N;DEF;FEM;PL
cantidades	cantități	cantidad	cantitate	N;FEM;PL	N;INDF;FEM;PL
persecución	urmărire	persecución	urmărire	N;FEM;SG	N;INDF;FEM;SG
cuerdas	corzi	cuerda	corz	N;FEM;PL	N;INDF;FEM;PL
cuerdas	frânghii	cuerda	frânghii	N;FEM;PL	N;INDF;FEM;PL
cuerdas	funii	cuerda	fun	N;FEM;PL	N;INDF;FEM;PL
cuerdas	corzile	cuerda	corză	N;FEM;PL	N;DEF;FEM;PL
cuerdas	sfori	cuerda	sfoară	N;FEM;PL	N;INDF;FEM;PL
cuerdas	corzi	cuerda	corz	N;FEM;PL	N;INDF;FEM;PL
cuerdas	coarde	cuerda	coardă	N;FEM;PL	N;INDF;FEM;PL
anti	anti	anti	an		
artificial	artificială	artificial	artificial	ADJ;SG	ADJ;INDF;FEM;SG
artificial	artificiala	artificial	artificială	ADJ;SG	ADJ;DEF;FEM;SG
nominaciones	nominalizări	nominación	nominalizare	N;FEM;PL	N;INDF;FEM;PL
villanueva	valerie	villanueva	valerie	N;MASC;SG	N;INDF;FEM;SG
muestras	probe	muestra	probă	N;FEM;PL	N;INDF;FEM;PL
muestras	mostre	muestra	mostru	N;FEM;PL	N;INDF;FEM;PL
muestras	eșantioane	muestra	eșantion	N;FEM;PL	N;INDF;FEM;PL
obrero	lucrător	obrero	lucrător	N;MASC;SG	N;INDF;MASC;SG
obrero	muncitor	obrero	muncitor	N;MASC;SG	N;INDF;MASC;SG
issn	issn	issn	issn	N	N;INDF;MASC;SG
demócrata	democrată	demócrata	democra	ADJ;SG	ADJ;INDF;FEM;SG
demócrata	democratică	demócrata	democratică	ADJ;SG	ADJ;INDF;FEM;SG
demócrata	democratic	demócrata	democratic	ADJ;SG	ADJ;INDF;MASC;SG
demócrata	democrată	demócrata	democra	ADJ;SG	ADJ;INDF;FEM;SG
traducido	tradus	traducido	traduce	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cerebro	brain	cerebro	brain	N;MASC;SG	N;INDF;MASC;SG
cerebro	creier	cerebro	creier	N;MASC;SG	N;INDF;MASC;SG
cerebro	creierul	cerebro	creier	N;MASC;SG	N;DEF;MASC;SG
cerebro	creier	cerebro	creier	N;MASC;SG	N;INDF;MASC;SG
sombra	shadow	sombra	shadow	N;FEM;SG	N;INDF;MASC;SG
sombra	umbră	sombra	umbră	N;FEM;SG	N;INDF;FEM;SG
sombra	umbra	sombra	umbră	N;FEM;SG	N;DEF;FEM;SG
sombra	umbră	sombra	umbră	N;FEM;SG	N;INDF;FEM;SG
sombra	umbra	sombra	umbră	N;FEM;SG	N;DEF;FEM;SG
mercados	piețele	mercado	piață	N;MASC;PL	N;DEF;FEM;PL
mercados	piețe	mercado	piață	N;MASC;PL	N;INDF;FEM;PL
toneladas	tone	tonelada	tonă	N;FEM;PL	N;INDF;FEM;PL
toneladas	tone	tonelada	tonă	N;FEM;PL	N;INDF;FEM;PL
senadores	senatorii	senador	senator	N;MASC;PL	N;DEF;MASC;PL
senadores	senatori	senador	senator	N;MASC;PL	N;INDF;MASC;PL
cambiado	schimbat	cambiar	schimba	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cambiado	schimbată	cambiar	schimba	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
deuda	datorie	deuda	datorie	N;FEM;SG	N;INDF;FEM;SG
dark	dark	dark	dark	N	N;INDF;MASC;SG
dark	intuneric	dark	intuneric	N	N;INDF;MASC;SG
bell	clopot	bell	clopot	N;SG	N;INDF;MASC;SG
bell	clopotul	bell	clopot	N;SG	N;DEF;MASC;SG
ciclistas	bicicliști	ciclista	biciclist	N;PL	N;INDF;MASC;PL
proporciona	prevede	proporcionar	prevedea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
proporciona	furnizează	proporcionar	furniza	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
vientos	vânturi	viento	vânt	N;MASC;PL	N;INDF;FEM;PL
vientos	vânturile	viento	vânt	N;MASC;PL	N;DEF;FEM;PL
experimental	experimentală	experimental	experimental	ADJ;SG	ADJ;INDF;FEM;SG
experimental	experimental	experimental	experimental	ADJ;SG	ADJ;INDF;MASC;SG
bancos	bancile	banco	bancă	N;MASC;PL	N;DEF;FEM;PL
bancos	banci	banco	bancă	N;MASC;PL	N;INDF;FEM;PL
bancos	bănci	banco	bancă	N;MASC;PL	N;INDF;FEM;PL
bancos	băncile	banco	bancă	N;MASC;PL	N;DEF;FEM;PL
bancos	bancare	banco	bancar	N;MASC;PL	N;INDF;FEM;PL
bancos	banci	banco	bancă	N;MASC;PL	N;INDF;FEM;PL
bancos	bănci	banco	bancă	N;MASC;PL	N;INDF;FEM;PL
seleccionado	selectată	seleccionado	selecta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
seleccionado	selectat	seleccionado	selectat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
indio	indio	indio	indio	N;MASC;SG	N;INDF;MASC;SG
indio	indianul	indio	indian	N;MASC;SG	N;DEF;MASC;SG
dudas	dubii	duda	dubiu	N;FEM;PL	N;INDF;FEM;PL
dudas	îndoieli	duda	îndoieli	N;FEM;PL	N;INDF;FEM;PL
dudas	îndoielile	duda	îndoieală	N;FEM;PL	N;DEF;FEM;PL
partículas	particule	partícula	particulă	N;FEM;PL	N;INDF;FEM;PL
partículas	particulele	partícula	particulă	N;FEM;PL	N;DEF;FEM;PL
partículas	particule	partícula	particulă	N;FEM;PL	N;INDF;FEM;PL
partículas	particule	partícula	particulă	N;FEM;PL	N;INDF;FEM;PL
parcialmente	parțial	parcialmente	parțial	ADV	ADV
parcialmente	parțial	parcialmente	parțial	ADV	ADV
específico	specific	específico	specific	ADJ;MASC;SG	ADJ;INDF;MASC;SG
pastor	predicatorul	pastor	predicator	N;MASC;SG	N;DEF;MASC;SG
pastor	predicator	pastor	predicator	N;MASC;SG	N;INDF;MASC;SG
pastor	ciobănesc	pastor	ciobănesc	N;MASC;SG	N;INDF;MASC;SG
pastor	cioban	pastor	cioban	N;MASC;SG	N;INDF;MASC;SG
pastor	păstor	pastor	păstor	N;MASC;SG	N;INDF;MASC;SG
pastor	pastorul	pastor	pastor	N;MASC;SG	N;DEF;MASC;SG
pastor	pastor	pastor	pastor	N;MASC;SG	N;INDF;MASC;SG
pastor	ministru	pastor	ministru	N;MASC;SG	N;INDF;MASC;SG
pastor	ministrul	pastor	ministru	N;MASC;SG	N;DEF;MASC;SG
traje	tinuta	traje	tinuta	N;MASC;SG	N;DEF;FEM;SG
traje	costumul	traje	costum	N;MASC;SG	N;DEF;MASC;SG
traje	costum	traje	costum	N;MASC;SG	N;INDF;MASC;SG
traje	costum	traje	costum	N;MASC;SG	N;INDF;MASC;SG
flag	drapel	flag	drapel	N;SG	N;INDF;MASC;SG
flag	drapelul	flag	drapel	N;SG	N;DEF;MASC;SG
flag	steagul	flag	steag	N;SG	N;DEF;MASC;SG
flag	pavilion	flag	pavilion	N;SG	N;INDF;MASC;SG
flag	steag	flag	steag	N;SG	N;INDF;MASC;SG
monarca	monarh	monarca	monarh	N;SG	N;INDF;MASC;SG
cifra	figură	cifra	figură	N;FEM;SG	N;INDF;FEM;SG
cifra	figura	cifra	figură	N;FEM;SG	N;DEF;FEM;SG
escuadra	escadronul	escuadra	escadron	N;FEM;SG	N;DEF;MASC;SG
escuadra	escadrilă	escuadra	escadrilă	N;FEM;SG	N;INDF;FEM;SG
escuadra	escadrila	escuadra	escadrilă	N;FEM;SG	N;DEF;FEM;SG
escuadra	escadron	escuadra	escadron	N;FEM;SG	N;INDF;MASC;SG
escuadra	echipa	escuadra	echipă	N;FEM;SG	N;DEF;FEM;SG
escuadra	grupă	escuadra	grupă	N;FEM;SG	N;INDF;FEM;SG
profesora	profesor	profesora	profesor	N;FEM;SG	N;INDF;MASC;SG
profesora	profesorul	profesora	profesor	N;FEM;SG	N;DEF;MASC;SG
profesora	profesor	profesora	profesor	N;FEM;SG	N;INDF;MASC;SG
profesora	profesoară	profesora	profesoară	N;FEM;SG	N;INDF;FEM;SG
enfrentamiento	confruntare	enfrentamiento	confruntare	N;MASC;SG	N;INDF;FEM;SG
enfrentamiento	confruntare	enfrentamiento	confruntare	N;MASC;SG	N;INDF;FEM;SG
enfrentamiento	confruntarea	enfrentamiento	confruntare	N;MASC;SG	N;DEF;FEM;SG
enfrentamiento	clash	enfrentamiento	clash	N;MASC;SG	N;INDF;MASC;SG
enfrentamiento	ciocnire	enfrentamiento	ciocnire	N;MASC;SG	N;INDF;FEM;SG
certamen	concurs	certamen	concurs	N;MASC;SG	N;INDF;MASC;SG
circulación	circulatie	circulación	circulatie	N;FEM;SG	N;INDF;FEM;SG
circulación	circulația	circulación	circulație	N;FEM;SG	N;DEF;FEM;SG
circulación	circulație	circulación	circulație	N;FEM;SG	N;INDF;FEM;SG
formal	formală	formal	formal	ADJ;SG	ADJ;INDF;FEM;SG
gobernación	guvernoratul	gobernación	guvernorat	N;FEM;SG	N;DEF;MASC;SG
gobernación	guvernarea	gobernación	guvernare	N;FEM;SG	N;DEF;FEM;SG
gobernación	guvernanță	gobernación	guvernanță	N;FEM;SG	N;INDF;FEM;SG
gobernación	guvernare	gobernación	guvernare	N;FEM;SG	N;INDF;FEM;SG
cerrado	blocat	cerrado	bloca	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrado	încuiat	cerrado	încuia	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrado	inchis	cerrado	inchis	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrado	închisă	cerrado	închide	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
cerrado	închis	cerrado	închis	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
detalle	detaliu	detalle	detaliu	N;MASC;SG	N;INDF;MASC;SG
simpson	simpson	simpson	simpson	N;MASC;SG	N;INDF;MASC;SG
citado	citată	citado	cita	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
pekín	beijing	pekín	beijing	N;MASC;SG	N;INDF;MASC;SG
jamás	niciodată	jamás	niciodată	ADV	ADV
meta	gol	meta	gol	N;FEM;SG	N;INDF;MASC;SG
meta	obiectiv	meta	obiectiv	N;FEM;SG	N;INDF;MASC;SG
meta	scopul	meta	scop	N;FEM;SG	N;DEF;MASC;SG
ampliación	expansiune	ampliación	expansiune	N;FEM;SG	N;INDF;FEM;SG
ampliación	extinderea	ampliación	extindere	N;FEM;SG	N;DEF;FEM;SG
ampliación	expansiunea	ampliación	expansiune	N;FEM;SG	N;DEF;FEM;SG
ampliación	extindere	ampliación	extindere	N;FEM;SG	N;INDF;FEM;SG
ampliación	extinderea	ampliación	extindere	N;FEM;SG	N;DEF;FEM;SG
ampliación	extindere	ampliación	extindere	N;FEM;SG	N;INDF;FEM;SG
ampliación	extensie	ampliación	extensie	N;FEM;SG	N;INDF;FEM;SG
ampliación	prelungirea	ampliación	prelungire	N;FEM;SG	N;DEF;FEM;SG
ampliación	extindere	ampliación	extindere	N;FEM;SG	N;INDF;FEM;SG
ampliación	prelungire	ampliación	prelungire	N;FEM;SG	N;INDF;FEM;SG
ampliación	extensia	ampliación	extensie	N;FEM;SG	N;DEF;FEM;SG
ibn	ibn	ir	ibn	N;MASC;SG	N;INDF;MASC;SG
académica	academic	académico	academic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
académica	academică	académico	academic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
localiza	localizează	localizar	localiza	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
doctrina	doctrina	doctrina	doctrină	N;FEM;SG	N;DEF;FEM;SG
cobre	cupru	cobre	cupru	N;MASC;SG	N;INDF;MASC;SG
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
separado	separată	separar	separa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
créditos	creditele	crédito	credit	N;MASC;PL	N;DEF;FEM;PL
créditos	credite	crédito	credit	N;MASC;PL	N;INDF;FEM;PL
coral	coral	coral	coral	N;SG	N;INDF;MASC;SG
creados	create	creado	crea	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
posibilidades	posibilități	posibilidad	posibilitate	N;FEM;PL	N;INDF;FEM;PL
posibilidades	posibilitățile	posibilidad	posibilitate	N;FEM;PL	N;DEF;FEM;PL
line	line	line	line		
paciente	pacienta	paciente	pacientă	N;SG	N;DEF;FEM;SG
paciente	pacientul	paciente	pacient	N;SG	N;DEF;MASC;SG
paciente	pacientă	paciente	pacientă	N;SG	N;INDF;FEM;SG
paciente	pacient	paciente	pacient	N;SG	N;INDF;MASC;SG
memorias	amintiri	memoria	amintire	N;FEM;PL	N;INDF;FEM;PL
memorias	amintirile	memoria	amintire	N;FEM;PL	N;DEF;FEM;PL
memorias	memoriile	memoria	memorie	N;FEM;PL	N;DEF;FEM;PL
memorias	memorii	memoria	memorie	N;FEM;PL	N;INDF;FEM;PL
tailandia	bangkok	tailandia	bangkok	N;FEM;SG	N;INDF;MASC;SG
tailandia	thailandeză	tailandia	thailandeză	N;FEM;SG	N;INDF;FEM;SG
tailandia	thai	tailandia	thai	N;FEM;SG	N;INDF;MASC;SG
tailandia	thailandez	tailandia	thailandez	N;FEM;SG	N;INDF;MASC;SG
pobre	saraca	pobre	saracă	ADJ;SG	ADJ;DEF;FEM;SG
calcio	calciu	calcio	calciu	N;MASC;SG	N;INDF;MASC;SG
calcio	calcio	calcio	calcio	N;MASC;SG	N;INDF;MASC;SG
precios	prețurile	precio	preț	N;MASC;PL	N;DEF;FEM;PL
precios	preturi	precio	pretură	N;MASC;PL	N;INDF;FEM;PL
precios	prețuri	precio	preț	N;MASC;PL	N;INDF;FEM;PL
talento	talent	talento	talent	N;MASC;SG	N;INDF;MASC;SG
talento	talentul	talento	talent	N;MASC;SG	N;DEF;MASC;SG
virrey	vicerege	virrey	vicerege	N;MASC;SG	N;INDF;MASC;SG
frecuentes	frecvente	frecuente	frecvent	ADJ;PL	ADJ;INDF;FEM;PL
captura	capturarea	captura	capturare	N;FEM;SG	N;DEF;FEM;SG
captura	captura	captura	captură	N;FEM;SG	N;DEF;FEM;SG
captura	captură	captura	captură	N;FEM;SG	N;INDF;FEM;SG
captura	capturare	captura	capturare	N;FEM;SG	N;INDF;FEM;SG
captura	captare	captura	captare	N;FEM;SG	N;INDF;FEM;SG
captura	capturare	captura	capturare	N;FEM;SG	N;INDF;FEM;SG
captura	prinderea	captura	prindere	N;FEM;SG	N;DEF;FEM;SG
captura	captura	captura	captură	N;FEM;SG	N;DEF;FEM;SG
captura	captură	captura	captură	N;FEM;SG	N;INDF;FEM;SG
captura	capturarea	captura	capturare	N;FEM;SG	N;DEF;FEM;SG
próxima	următor	próximo	următor	ADJ;FEM;SG	ADJ;INDF;MASC;SG
próxima	următoarea	próximo	următor	ADJ;FEM;SG	ADJ;DEF;FEM;SG
antena	antena	antena	antena	N;FEM;SG	N;DEF;FEM;SG
antena	antenă	antena	antenă	N;FEM;SG	N;INDF;FEM;SG
dientes	dinți	diente	dinte	N;MASC;PL	N;INDF;MASC;PL
reemplazado	înlocuit	reemplazar	înlocui	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
reemplazado	înlocuită	reemplazar	înlocui	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
marvel	marvel	marvel	marvel	N;MASC;SG	N;INDF;MASC;SG
epíteto	epitet	epíteto	epitet	N;MASC;SG	N;INDF;MASC;SG
heart	inima	heart	inimă	N	N;DEF;FEM;SG
heart	inimă	heart	inimă	N	N;INDF;FEM;SG
temática	tematica	temática	tematică	N;FEM;SG	N;DEF;FEM;SG
temática	temă	temática	temă	N;FEM;SG	N;INDF;FEM;SG
temática	tema	temática	temă	N;FEM;SG	N;DEF;FEM;SG
republicana	republicană	republicano	republican	ADJ;FEM;SG	ADJ;INDF;FEM;SG
marcado	marcată	marcado	marca	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
marcado	marcat	marcado	marca	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
puentes	podurile	puente	pod	N;MASC;PL	N;DEF;FEM;PL
puentes	poduri	puente	pod	N;MASC;PL	N;INDF;FEM;PL
previo	precedentă	previo	precedent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
volcán	vulcanul	volcán	vulcan	N;MASC;SG	N;DEF;MASC;SG
volcán	vulcan	volcán	vulcan	N;MASC;SG	N;INDF;MASC;SG
beneficios	beneficiile	beneficio	beneficiu	N;MASC;PL	N;DEF;FEM;PL
beneficios	prestații	beneficio	prestație	N;MASC;PL	N;INDF;FEM;PL
beneficios	beneficii	beneficio	beneficiu	N;MASC;PL	N;INDF;FEM;PL
beneficios	profiturilor	beneficio	profit	N;MASC;PL	N;DEF;FEM;PL
beneficios	profituri	beneficio	profit	N;MASC;PL	N;INDF;FEM;PL
beneficios	profiturile	beneficio	profit	N;MASC;PL	N;DEF;FEM;PL
reproducción	reproducție	reproducción	reproducție	N;FEM;SG	N;INDF;FEM;SG
reproducción	reproducere	reproducción	reproducere	N;FEM;SG	N;INDF;FEM;SG
reproducción	redarea	reproducción	redare	N;FEM;SG	N;DEF;FEM;SG
reproducción	redare	reproducción	redare	N;FEM;SG	N;INDF;FEM;SG
reproducción	reproducere	reproducción	reproducere	N;FEM;SG	N;INDF;FEM;SG
reproducción	reproducerea	reproducción	reproducere	N;FEM;SG	N;DEF;FEM;SG
canaria	canar	canario	canar	N;FEM;SG	N;INDF;MASC;SG
platino	platină	platino	platină	N;MASC;SG	N;INDF;FEM;SG
field	câmp	field	câmp	N	N;INDF;MASC;SG
field	câmpul	field	câmp	N	N;DEF;MASC;SG
field	field	field	field	N	N;INDF;MASC;SG
field	teren	field	teren	N	N;INDF;MASC;SG
gala	gala	gala	gală	N;FEM;SG	N;DEF;FEM;SG
gala	gală	gala	gală	N;FEM;SG	N;INDF;FEM;SG
hockey	hockey	hockey	hockey	N;MASC;SG	N;INDF;MASC;SG
hockey	hochei	hockey	hochei	N;MASC;SG	N;INDF;MASC;SG
fósiles	fosile	fósil	fosilă	N;MASC;PL	N;INDF;FEM;PL
fósiles	fosile	fósil	fosilă	N;MASC;PL	N;INDF;FEM;PL
fósiles	fosili	fósil	fosil	N;MASC;PL	N;INDF;MASC;PL
presentaciones	prezentări	presentación	prezentare	N;FEM;PL	N;INDF;FEM;PL
presentaciones	prezentările	presentación	prezentare	N;FEM;PL	N;DEF;FEM;PL
tablas	tabelele	tabla	tabel	N;FEM;PL	N;DEF;FEM;PL
tablas	tabele	tabla	tabel	N;FEM;PL	N;INDF;FEM;PL
tablas	mese	tabla	masă	N;FEM;PL	N;INDF;FEM;PL
tablas	placi	tabla	plac	N;FEM;PL	N;INDF;FEM;PL
representaciones	reprezentări	representación	reprezentare	N;FEM;PL	N;INDF;FEM;PL
representaciones	reprezentări	representación	reprezentare	N;FEM;PL	N;INDF;FEM;PL
representaciones	spectacole	representación	spectacol	N;FEM;PL	N;INDF;FEM;PL
ofensiva	ofensiva	ofensiva	ofensiva	N;FEM;SG	N;DEF;FEM;SG
ofensiva	ofensivă	ofensiva	ofensiv	N;FEM;SG	N;INDF;FEM;SG
rector	rector	rector	rector	N;MASC;SG	N;INDF;MASC;SG
coches	maşini	coche	masină	N;MASC;PL	N;INDF;FEM;PL
coches	mașini	coche	mașină	N;MASC;PL	N;INDF;FEM;PL
coches	masini	coche	masină	N;MASC;PL	N;INDF;FEM;PL
unesco	unesco	unesco	unesc	N;FEM;SG	N;INDF;MASC;SG
designación	programare	designación	programare	N;FEM;SG	N;INDF;FEM;SG
designación	numire	designación	numire	N;FEM;SG	N;INDF;FEM;SG
designación	numirea	designación	numire	N;FEM;SG	N;DEF;FEM;SG
designación	desemnarea	designación	desemnare	N;FEM;SG	N;DEF;FEM;SG
designación	desemnare	designación	desemnare	N;FEM;SG	N;INDF;FEM;SG
incidente	incident	incidente	incident	N;SG	N;INDF;MASC;SG
incidente	incidentul	incidente	incident	N;SG	N;DEF;MASC;SG
alicia	alice	alicia	alica	N;FEM;SG	N;INDF;MASC;SG
abogados	avocații	abogado	avocat	N;MASC;PL	N;DEF;MASC;PL
abogados	avocați	abogado	avocat	N;MASC;PL	N;INDF;MASC;PL
funcionarios	funcționarii	funcionario	funcționar	N;MASC;PL	N;DEF;MASC;PL
funcionarios	oficialii	funcionario	oficial	N;MASC;PL	N;DEF;MASC;PL
funcionarios	funcționari	funcionario	funcționar	N;MASC;PL	N;INDF;MASC;PL
esperar	aștept	esperar	aștepta	V;NFIN	V;IND;SG;1;PRS;FIN
atlas	atlas	atlas	atlas	N;MASC;SG	N;INDF;MASC;SG
rumbo	cursul	rumbo	curs	N;MASC;SG	N;DEF;MASC;SG
rumbo	curs	rumbo	curs	N;MASC;SG	N;INDF;MASC;SG
rumbo	poziția	rumbo	poziție	N;MASC;SG	N;DEF;FEM;SG
cruces	treceri	cruce	trecere	N;MASC;PL	N;INDF;FEM;PL
cruces	cruci	cruce	cruce	N;MASC;PL	N;INDF;FEM;PL
rumania	romania	rumania	romanie	N;FEM;SG	N;DEF;FEM;SG
magazine	revista	magazine	revistă	N;SG	N;DEF;FEM;SG
magazine	revistă	magazine	revistă	N;SG	N;INDF;FEM;SG
exactamente	exact	exactamente	exact	ADV	ADV
opciones	optiuni	opción	optiune	N;FEM;PL	N;INDF;FEM;PL
opciones	opțiuni	opción	opțiune	N;FEM;PL	N;INDF;FEM;PL
alcaldes	primari	alcalde	primar	N;MASC;PL	N;INDF;MASC;PL
legislativo	legislativ	legislativo	legislativ	ADJ;MASC;SG	ADJ;INDF;MASC;SG
legislativo	legislativă	legislativo	legislativă	ADJ;MASC;SG	ADJ;INDF;FEM;SG
fortuna	fortuna	fortuna	fortună	N;FEM;SG	N;DEF;FEM;SG
fortuna	avere	fortuna	avere	N;FEM;SG	N;INDF;FEM;SG
nova	nova	nova	novă	N;FEM;SG	N;DEF;FEM;SG
localizada	localizată	localizado	localiza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
localizada	localizat	localizado	localiza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
localizada	situat	localizado	situa	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
localizada	localizată	localizado	localiza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
localizada	localizat	localizado	localiza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
legislación	legislația	legislación	legislație	N;FEM;SG	N;DEF;FEM;SG
legislación	legislație	legislación	legislație	N;FEM;SG	N;INDF;FEM;SG
legislación	law	legislación	law	N;FEM;SG	N;INDF;MASC;SG
