もの	lietas	もの	lieta	N	N;NOM;FEM;PL
チャック	čaks	チャック	čaks	N	N;NOM;MASC;SG
伸びる	stiepjas	伸びる	stiepties	V	V;FH;IND;3;POS;PRS;FIN;ACT
自由主義	liberālisms	自由主義	liberālisms	N	N;NOM;MASC;SG
完璧	perfekta	完璧	perfekts	ADJ	ADJ;NOM;FEM;SG
完璧	ideāla	完璧	ideāla	ADJ	ADJ;NOM;FEM;SG
完璧	perfekts	完璧	perfekts	ADJ	ADJ;NOM;MASC;SG
アイス	hokejs	アイス	hokejs	N	N;NOM;MASC;SG
アイス	hokeja	アイス	hokejs	N	N;GEN;MASC;SG
五月	maijs	五月	maijs	N	N;NOM;MASC;SG
セメント	cements	セメント	cements	N	N;NOM;MASC;SG
セメント	cementa	セメント	cements	N	N;GEN;MASC;SG
クラスメイト	biedrs	クラスメイト	biedrs	N	N;NOM;MASC;SG
ウサギ	truši	ウサギ	truši	N	N;NOM;MASC;PL
ウサギ	trušiem	ウサギ	trusis	N	N;DAT;MASC;PL
ウサギ	truši	ウサギ	truši	N	N;NOM;MASC;PL
ウサギ	trušu	ウサギ	trusis	N	N;GEN;MASC;PL
クリップ	klipu	クリップ	klipt	N	N;ACC;FEM;SG
クリップ	klips	クリップ	klips	N	N;NOM;MASC;SG
レディース	dāmas	レディース	dāma	N	N;NOM;FEM;PL
レディース	dāmām	レディース	dāma	N	N;DAT;FEM;PL
素晴らしい	brīnišķīgs	素晴らしい	brīnišķīgs	ADJ	ADJ;NOM;MASC;SG
素晴らしい	brīnišķīga	素晴らしい	brīnišķīga	ADJ	ADJ;NOM;FEM;SG
素晴らしい	brīnišķīgā	素晴らしい	brīnišķīga	ADJ	ADJ;NOM;FEM;SG
素晴らしい	brīnišķīgas	素晴らしい	brīnišķīga	ADJ	ADJ;NOM;FEM;PL
エラ	ella	エラ	ella	N	N;NOM;FEM;SG
砂糖	cukura	砂糖	cukurs	N	N;NOM;MASC
砂糖	cukurs	砂糖	cukurs	N	N;NOM;MASC
砂糖	cukuru	砂糖	cukurs	N	N;ACC;MASC
舗装	seguma	舗装	segums	N	N;GEN;MASC;SG
ケーキ	kūka	ケーキ	kūka	N	N;NOM;FEM;SG
ケーキ	tortes	ケーキ	torte	N	N;NOM;FEM;PL
ケーキ	torte	ケーキ	torte	N	N;NOM;FEM;SG
ケーキ	tortes	ケーキ	torte	N	N;NOM;FEM;PL
ケーキ	kūkas	ケーキ	kūka	N	N;NOM;FEM;PL
ベール	plīvuru	ベール	plīvurs	N	N;ACC;MASC;SG
センス	jēga	センス	jēga	N	N;NOM;FEM;SG
センス	saprāts	センス	saprāts	N	N;NOM;MASC;SG
チェリー	ķiršu	チェリー	ķirti	N	N;GEN;MASC;PL
チェリー	ķirši	チェリー	ķirsis	N	N;NOM;MASC;PL
魚類	zivīm	魚類	zivs	N	N;DAT;FEM;PL
魚類	zivs	魚類	zivs	N	N;NOM;FEM;SG
魚類	zivis	魚類	zivs	N	N;NOM;FEM;PL
知恵	gudrību	知恵	gudrība	N	N;ACC;FEM;SG
知恵	gudrība	知恵	gudrība	N	N;NOM;FEM;SG
知恵	gudrības	知恵	gudrība	N	N;NOM;FEM;PL
フォース	spēkā	フォース	spēks	N	N;ESS;MASC;SG
フォース	spēka	フォース	spēks	N	N;GEN;MASC;SG
フォース	spēks	フォース	spēks	N	N;NOM;MASC;SG
知能	izlūkošanas	知能	izlūkošana	N	N;NOM;FEM;SG
知能	viedo	知能	viedot	N	N;ACC;MASC;SG
知能	intelekts	知能	intelekts	N	N;NOM;MASC
通訳	interpretēt	通訳	interpretēt	V	V;POS;NFIN
通訳	interpretējot	通訳	interpretēt	V	V;V.CVB
通訳	interpretēt	通訳	interpretēt	V	V;POS;NFIN
弾丸	lodes	弾丸	lode	N	N;NOM;FEM;PL
弾丸	lodēm	弾丸	lode	N	N;DAT;FEM;PL
弾丸	lode	弾丸	lode	N	N;NOM;FEM;SG
クロック	pulkstenis	クロック	pulkstenis	N	N;NOM;MASC;SG
クロック	pulksteni	クロック	pulkstenis	N	N;ACC;MASC;SG
ドロップ	piliens	ドロップ	piliens	N	N;NOM;MASC;SG
ドロップ	pilieni	ドロップ	piliens	N	N;NOM;MASC;PL
ドロップ	lāses	ドロップ	lāse	N	N;NOM;FEM;PL
サンプル	izlase	サンプル	izlase	N	N;NOM;FEM;SG
サンプル	paraugs	サンプル	paraugs	N	N;NOM;MASC;SG
サンプル	paraugi	サンプル	paraugs	N	N;NOM;MASC;PL
サンプル	paraugus	サンプル	paraugs	N	N;ACC;MASC;PL
樹木	kokiem	樹木	koks	N	N;DAT;MASC;PL
樹木	kokus	樹木	koks	N	N;ACC;MASC;PL
樹木	koki	樹木	koks	N	N;NOM;MASC;PL
シカ	briedis	シカ	briedis	N	N;NOM;MASC;SG
サブタイトル	subtitriem	サブタイトル	subtitris	N	N;DAT;MASC;PL
特権	privilēģiju	特権	privilēģija	N	N;ACC;FEM;SG
特権	privilēģija	特権	privilēģija	N	N;NOM;FEM;SG
特権	tiesības	特権	tiesības	N	N;NOM;FEM
特権	privilēģijas	特権	privilēģija	N	N;NOM;FEM;PL
脅迫	draudēt	脅迫	draudēt	V	V;POS;NFIN
オファー	piedāvājums	オファー	piedāvājums	N	N;NOM;MASC;SG
トランス	transformatori	トランス	transformators	N	N;NOM;MASC;PL
線形	lineāri	線形	lineārs	N	N;NOM;MASC;PL
線形	lineāra	線形	lineārs	N	N;NOM;FEM;SG
線形	lineārs	線形	lineārs	N	N;NOM;MASC;SG
釈放	atlaist	釈放	atlaist	V	V;POS;NFIN
釈放	atbrīvot	釈放	atbrīvot	V	V;POS;NFIN
エッジ	malas	エッジ	mala	N	N;NOM;FEM;PL
エッジ	malu	エッジ	mala	N	N;ACC;FEM;SG
エッジ	mala	エッジ	mala	N	N;NOM;FEM;SG
エッジ	malām	エッジ	mala	N	N;DAT;FEM;PL
エッジ	malas	エッジ	mala	N	N;NOM;FEM;PL
高額	dārga	高額	dārga	ADJ	ADJ;NOM;FEM;SG
高額	dārgas	高額	dārga	ADJ	ADJ;NOM;FEM;PL
高額	dārgs	高額	dārgs	ADJ	ADJ;NOM;MASC;SG
骨格	skeleta	骨格	skelets	N	N;NOM;FEM;SG
骨格	skeletu	骨格	skelets	N	N;ACC;MASC;SG
骨格	skeleti	骨格	skelete	N	N;NOM;MASC;PL
王族	honorāru	王族	honorārs	N	N;ACC;MASC;SG
ブラウザ	pārlūka	ブラウザ	pārlūkt	N	N;NOM;FEM;SG
うさぎ	zaķis	うさぎ	zaķis	N	N;NOM;MASC;SG
うさぎ	truši	うさぎ	truši	N	N;NOM;MASC;PL
うさぎ	trušu	うさぎ	trusis	N	N;GEN;MASC;PL
蓄積	uzkrātā	蓄積	uzkrāt	V	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
蓄積	uzkrāti	蓄積	uzkrāt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
蓄積	uzkrātās	蓄積	uzkrāt	V	V;PFV;NOM;DEF;FEM;PL;PST;V.PTCP
蓄積	uzkrātie	蓄積	uzkrāt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
特色	īpašības	特色	īpašība	N	N;NOM;FEM;PL
特色	raksturojums	特色	raksturojums	N	N;NOM;MASC;SG
特色	raksturlielumi	特色	raksturlielums	N	N;NOM;MASC;PL
牛乳	piens	牛乳	piens	N	N;NOM;MASC
進入	pieeju	進入	pieiet	V	V;FH;IND;SG;1;POS;PRS;FIN;ACT
ロータリー	rotācijas	ロータリー	rotācija	N	N;NOM;FEM;PL
多項	polinoma	多項	polinoms	N	N;NOM;MASC;SG
プラズマ	plazma	プラズマ	plazma	N	N;NOM;FEM;SG
プラズマ	plasma	プラズマ	plasma	N	N;NOM;FEM;SG
プラズマ	plazmā	プラズマ	plazma	N	N;ESS;FEM;SG
プラズマ	plazmas	プラズマ	plazma	N	N;NOM;FEM;PL
ルーツ	saknes	ルーツ	sakne	N	N;NOM;FEM;PL
育つ	aug	育つ	augt	V	V;FH;IND;3;POS;PRS;FIN;ACT
去る	atstājot	去る	atstāt	V	V;V.CVB
独身	bakalaura	独身	bakalaurs	N	N;GEN;MASC;SG
ラベル	etiķetes	ラベル	etiķete	N	N;NOM;FEM;PL
ラベル	marķējumi	ラベル	marķējums	N	N;NOM;MASC;PL
ラベル	etiķetes	ラベル	etiķete	N	N;NOM;FEM;PL
ラベル	marķējums	ラベル	marķējums	N	N;NOM;MASC;SG
ラベル	etiķete	ラベル	etiķete	N	N;NOM;FEM;SG
ファンド	fonda	ファンド	fonds	N	N;GEN;MASC;SG
ファンド	fonds	ファンド	fonds	N	N;NOM;MASC;SG
スピーカー	skaļruni	スピーカー	skaļruns	N	N;ACC;MASC;SG
スピーカー	runātāji	スピーカー	runātājs	N	N;NOM;MASC;PL
スピーカー	runātājs	スピーカー	runātājs	N	N;NOM;MASC;SG
スピーカー	runātāja	スピーカー	runātāja	N	N;NOM;MASC;SG
ディフェンス	aizstāvība	ディフェンス	aizstāvība	N	N;NOM;FEM;SG
ディフェンス	aizsardzība	ディフェンス	aizsardzība	N	N;NOM;FEM;SG
ディフェンス	aizstāvība	ディフェンス	aizstāvība	N	N;NOM;FEM;SG
ディフェンス	aizsardzība	ディフェンス	aizsardzība	N	N;NOM;FEM;SG
ディフェンス	aizsardzības	ディフェンス	aizsardzība	N	N;NOM;FEM;PL
診療所	klīnikas	診療所	klīnika	N	N;NOM;FEM;PL
診療所	klīnikā	診療所	klīnika	N	N;ESS;FEM;SG
診療所	klīnika	診療所	klīnika	N	N;NOM;FEM;SG
軍	seržants	軍	seržants	N	N;NOM;MASC;SG
ハブ	rumbas	ハブ	rumba	N	N;NOM;FEM;PL
ドラッグ	vilkt	ドラッグ	vilkt	V	V;POS;NFIN
カウント	atskaiti	カウント	atskaite	N	N;ACC;FEM;SG
カウント	atskaite	カウント	atskaite	N	N;NOM;FEM;SG
欲望	vēlme	欲望	vēlme	N	N;NOM;FEM;SG
欲望	vēlmi	欲望	vēlme	N	N;ACC;FEM;SG
欲望	vēlmes	欲望	vēlme	N	N;NOM;FEM;PL
欲望	vēlmēm	欲望	vēlme	N	N;DAT;FEM;PL
ホルモン	hormonu	ホルモン	hormons	N	N;ACC;MASC;SG
ホルモン	hormoni	ホルモン	hormons	N	N;NOM;MASC;PL
ホルモン	hormons	ホルモン	hormons	N	N;NOM;MASC;SG
ホルモン	hormona	ホルモン	hormons	N	N;GEN;MASC;SG
ホルモン	hormoni	ホルモン	hormons	N	N;NOM;MASC;PL
敗者	zaudētāji	敗者	zaudētājs	N	N;NOM;MASC;PL
敗者	zaudētājs	敗者	zaudētājs	N	N;NOM;MASC;SG
休憩	lauzt	休憩	lauzt	V	V;POS;NFIN
休憩	salauzt	休憩	salauzt	V	V;POS;NFIN
ノイズ	troksnis	ノイズ	troksnis	N	N;NOM;MASC;SG
ノイズ	trokšņi	ノイズ	troksnis	N	N;NOM;MASC;PL
ノイズ	troksni	ノイズ	troksnis	N	N;ACC;MASC;SG
生理学	fizioloģija	生理学	fizioloģija	N	N;NOM;FEM;SG
スケッチ	skices	スケッチ	skice	N	N;NOM;FEM;PL
スケッチ	skice	スケッチ	skice	N	N;NOM;FEM;SG
屋内	iekštelpu	屋内	iekštelpa	N	N;ACC;FEM;SG
屋内	telpās	屋内	telpa	N	N;ESS;FEM;PL
屋内	iekštelpās	屋内	iekštelpa	N	N;ESS;FEM;PL
屋内	telpās	屋内	telpa	N	N;ESS;FEM;PL
匿名	anonimitāti	匿名	anonimitāte	N	N;ACC;FEM;SG
速い	ātra	速い	ātra	ADJ	ADJ;NOM;FEM;SG
速い	ātrs	速い	ātrs	ADJ	ADJ;NOM;MASC;SG
メドレー	sautējumu	メドレー	sautējums	N	N;ACC;MASC;SG
明日	asuka	明日	asukt	N	N;NOM;FEM;SG
行進	gājiens	行進	gājiens	N	N;NOM;MASC;SG
落ちる	krist	落ちる	krist	V	V;POS;NFIN
落ちる	krīt	落ちる	krist	V	V;FH;IND;3;POS;PRS;FIN;ACT
ワルツ	valsis	ワルツ	valsis	N	N;NOM;MASC;SG
コンソール	konsoles	コンソール	konsole	N	N;NOM;FEM;PL
コンソール	pults	コンソール	pults	N	N;NOM;MASC;SG
コンソール	konsoles	コンソール	konsole	N	N;NOM;FEM;PL
反	nodevību	反	nodevība	N	N;ACC;FEM;SG
反	nodevība	反	nodevība	N	N;NOM;FEM;SG
裏切り	nodevība	裏切り	nodevība	N	N;NOM;FEM;SG
裏切り	nodevība	裏切り	nodevība	N	N;NOM;FEM;SG
部数	kopijas	部数	kopija	N	N;NOM;FEM;PL
トーン	toņa	トーン	toņa	N	N;NOM;FEM;SG
トーン	toni	トーン	tonis	N	N;ACC;MASC;SG
トーン	tonis	トーン	tonis	N	N;NOM;MASC;SG
部署	departamentā	部署	departaments	N	N;ESS;MASC;SG
部署	departaments	部署	departaments	N	N;NOM;MASC;SG
ライム	laima	ライム	laima	N	N;NOM;FEM;SG
ライム	kaļķi	ライム	kaļķis	N	N;ACC;MASC;SG
ライム	kaļķu	ライム	kaļķis	N	N;GEN;MASC;PL
家庭	pasniedzējs	家庭	pasniedzējs	N	N;NOM;MASC;SG
同性	homoseksualitāti	同性	homoseksualitāte	N	N;NOM;MASC;PL
中身	uzpildes	中身	uzpilde	N	N;NOM;FEM;PL
中身	pildījums	中身	pildījums	N	N;NOM;MASC;SG
行進	marta	行進	marts	N	N;GEN;MASC;SG
行進	martā	行進	marts	N	N;ESS;MASC;SG
行進	marts	行進	marts	N	N;NOM;MASC;SG
盆地	baseins	盆地	baseins	N	N;NOM;MASC;SG
盆地	baseina	盆地	baseins	N	N;GEN;MASC;SG
奉仕	altruisma	奉仕	altruisms	N	N;NOM;MASC;SG
軽い	gaišs	軽い	gaišs	ADJ	ADJ;NOM;MASC;SG
フェルト	filcs	フェルト	filcs	N	N;NOM;MASC;SG
ストリーム	plūsmas	ストリーム	plūsma	N	N;NOM;FEM;PL
ストリーム	straumes	ストリーム	straume	N	N;NOM;FEM;PL
ストリーム	straume	ストリーム	straume	N	N;NOM;FEM;SG
近所	kaimiņi	近所	kaimiņš	N	N;NOM;MASC;PL
近所	apkārtne	近所	apkārtne	N	N;NOM;FEM;SG
近所	kaimiņš	近所	kaimiņš	N	N;NOM;MASC;SG
トロフィー	balva	トロフィー	balva	N	N;NOM;FEM;SG
トロフィー	trofejas	トロフィー	trofeja	N	N;NOM;FEM;PL
トロフィー	kausi	トロフィー	kausis	N	N;NOM;MASC;PL
援軍	papildspēkus	援軍	papildspēks	N	N;ACC;MASC;PL
ティーン	teen	ティーン	teen	N	N;NOM;FEM;SG
コイ	karpu	コイ	karps	N	N;ACC;FEM;SG
ペンギン	penguins	ペンギン	penguins	N	N;NOM;MASC;SG
ペンギン	pingvīns	ペンギン	pingvīns	N	N;NOM;MASC;SG
クレーン	celtņi	クレーン	celtne	N	N;NOM;MASC;PL
クレーン	dzērve	クレーン	dzērve	N	N;NOM;FEM;SG
彫刻家	tēlnieks	彫刻家	tēlnieks	N	N;NOM;MASC;SG
フィルター	filtru	フィルター	filtrs	N	N;ACC;MASC;SG
フィルター	filtrs	フィルター	filtrs	N	N;NOM;MASC;SG
フィルター	filtrus	フィルター	filtrs	N	N;ACC;MASC;PL
フィルター	filtri	フィルター	filtrs	N	N;NOM;MASC;PL
ヘクタール	hektārus	ヘクタール	hektārs	N	N;ACC;MASC;PL
ヘクタール	hektāri	ヘクタール	hektārs	N	N;NOM;MASC;PL
ヘクタール	hektāru	ヘクタール	hektārs	N	N;ACC;MASC;SG
ヘクタール	hektāri	ヘクタール	hektārs	N	N;NOM;MASC;PL
ヘクタール	hektāra	ヘクタール	hektārs	N	N;GEN;MASC;SG
給与	alga	給与	alga	N	N;NOM;FEM;SG
給与	algas	給与	alga	N	N;NOM;FEM;PL
給与	algu	給与	alga	N	N;ACC;FEM;SG
給与	algas	給与	alga	N	N;NOM;FEM;PL
給与	atalgojums	給与	atalgojums	N	N;NOM;MASC;SG
給与	atlīdzība	給与	atlīdzība	N	N;NOM;FEM;SG
十字	krustu	十字	krustu	N	N;ACC;MASC;SG
十字	krusta	十字	krusts	N	N;NOM;MASC;SG
十字	krusts	十字	krusts	N	N;NOM;MASC;SG
アトラクション	piesaiste	アトラクション	piesaiste	N	N;NOM;FEM;SG
こんにち	sveiks	こんにち	sveiks	N	N;NOM;MASC;SG
こんにち	sveiki	こんにち	sveike	N	N;NOM;MASC;SG
ナース	māsiņa	ナース	māsiņa	N	N;NOM;FEM;SG
ナース	medmāsa	ナース	medmāsa	N	N;NOM;FEM;SG
真空	vakuumā	真空	vakuums	N	N;ESS;MASC;SG
真空	vakuuma	真空	vakuums	N	N;NOM;MASC;SG
真空	vakuums	真空	vakuums	N	N;NOM;MASC;SG
田舎	lauki	田舎	lauki	N	N;NOM;MASC;PL
田舎	laukos	田舎	lauks	N	N;ESS;MASC;PL
賃貸	nomas	賃貸	noma	N	N
賃貸	noma	賃貸	noma	N	N;NOM
反転	apgriezto	反転	apgriezt	V	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP
反転	apgriezti	反転	apgriezt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
塩基	pamatne	塩基	pamatne	N	N;NOM;FEM;SG
塩基	pamats	塩基	pamats	N	N;NOM;MASC;SG
塩基	bāze	塩基	bāze	N	N;NOM;FEM;SG
祖国	tēvzemi	祖国	tēvzemis	N	N;ACC;FEM;SG
マスト	stabu	マスト	staba	N	N;ACC;MASC;SG
モーション	kustība	モーション	kustība	N	N;NOM;FEM;SG
モーション	priekšlikumu	モーション	priekšlikums	N	N;ACC;MASC;SG
モーション	priekšlikums	モーション	priekšlikums	N	N;NOM;MASC;SG
運ぶ	nēsāt	運ぶ	nēsāt	V	V;POS;NFIN
コンサルティング	konsultācijas	コンサルティング	konsultācija	N	N;NOM;FEM;PL
マウンテン	kalns	マウンテン	kalns	N	N;NOM;MASC;SG
マウンテン	kalnu	マウンテン	kalns	N	N;ACC;MASC;SG
ストーム	vētra	ストーム	vētra	N	N;NOM;FEM;SG
ストーム	vētras	ストーム	vētra	N	N;NOM;FEM;PL
ストーム	vētru	ストーム	vētra	N	N;ACC;FEM;SG
ストーム	negaiss	ストーム	negaiss	N	N;NOM;MASC;SG
火薬	šaujampulveri	火薬	šaujampulvers	N	N;ACC;FEM;SG
バロック	baroka	バロック	baroks	N	N;NOM;MASC;SG
緊張	saspringta	緊張	saspringt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
増やす	palielināt	増やす	palielināt	V	V;POS;NFIN
たば	tabaku	たば	tabaks	N	N;ACC;MASC;SG
たば	tabaka	たば	taba	N	N;NOM;FEM;SG
名声	slava	名声	slava	N	N;NOM;FEM;SG
名声	slavas	名声	slava	N	N;NOM;FEM;PL
クモ	zirneklis	クモ	zirneklis	N	N;NOM;MASC;SG
離れる	atstāt	離れる	atstāt	V	V;POS;NFIN
原点	izcelsmi	原点	izcelsme	N	N;ACC;FEM;SG
原点	izcelsme	原点	izcelsme	N	N;NOM;FEM;SG
断片	fragmenti	断片	fragments	N	N;NOM;MASC;PL
利点	priekšrocības	利点	priekšrocība	N	N;NOM;FEM;PL
利点	priekšrocība	利点	priekšrocība	N	N;NOM;FEM;SG
利点	priekšrocības	利点	priekšrocība	N	N;NOM;FEM;PL
指針	pamatnostādnes	指針	pamatnostādne	N	N;NOM;FEM;PL
指針	vadlīnijas	指針	vadlīnija	N	N;NOM;FEM;PL
破棄	atsaukts	破棄	atsaukt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
破棄	atsaukta	破棄	atsaukt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
破棄	anulēta	破棄	anulēt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
破棄	izmest	破棄	izmest	V	V;POS;NFIN
破棄	atbrīvoties	破棄	atbrīvoties	V	V;POS;REFL;NFIN
おじさん	tēvocis	おじさん	tēvocis	N	N;NOM;MASC;SG
スワン	gulbis	スワン	gulbis	N	N;NOM;MASC;SG
ランチ	pusdienas	ランチ	pusdienas	N	N;NOM;FEM
ランチ	pusdienās	ランチ	pusdienas	N	N;ESS;FEM
泣き	raudu	泣く	raudāt	V	V;FH;IND;SG;1;POS;PRS;FIN;ACT
泣き	raudāt	泣く	raudāt	V	V;POS;NFIN
カジノ	kazino	カジノ	kazināt	N	N
カジノ	kazino	カジノ	kazināt	N	N
頭痛	galvassāpes	頭痛	galvassāpes	N	N;NOM;FEM;PL
いちご	zemeņu	いちご	zemenis	N	N;GEN;FEM;PL
いちご	zemenes	いちご	zemene	N	N;NOM;FEM;PL
並列	paralēlas	並列	paralēla	N	N;NOM;FEM;PL
キログラム	kilogrami	キログラム	kilograms	N	N;NOM;MASC;PL
キログラム	kilogramiem	キログラム	kilograms	N	N;DAT;MASC;PL
キログラム	kilogramos	キログラム	kilograms	N	N;ESS;MASC;PL
キログラム	kilogramu	キログラム	kilograms	N	N;ACC;MASC;SG
ゴミ	paliekas	ゴミ	palikties	N	N;NOM;FEM
ゴミ	mēsli	ゴミ	mēsle	N	N;NOM;MASC;PL
計算機	kalkulators	計算機	kalkulators	N	N;NOM;MASC;SG
インク	tinti	インク	tinti	N	N;ACC;MASC;SG
インク	tinte	インク	tinte	N	N;NOM;FEM;SG
インク	tintes	インク	tinte	N	N;NOM;FEM;PL
ミサ	masas	ミサ	masa	N	N;NOM;FEM;PL
ミサ	masa	ミサ	masa	N	N;NOM;FEM;SG
未亡	atraitne	未亡	atraitne	N	N;NOM;FEM;SG
タブ	cilnes	タブ	cilne	N	N;NOM;FEM;PL
タブ	cilni	タブ	cilns	N	N;ACC;FEM;SG
タブ	tab	タブ	tab	N	N
薬学	aptiekā	薬学	aptieks	N	N;ESS;MASC;SG
薬学	aptiekas	薬学	aptiekties	N	N;NOM;FEM;PL
薬学	aptieka	薬学	aptiekt	N	N;NOM;FEM;SG
食材	sastāvdaļām	食材	sastāvdaļa	N	N;DAT;FEM;PL
食材	sastāvdaļas	食材	sastāvdaļa	N	N;NOM;FEM;PL
食材	sastāvdaļu	食材	sastāvdaļa	N	N;ACC;FEM;SG
食材	sastāvdaļa	食材	sastāvdaļa	N	N;NOM;FEM;SG
暗い	tumša	暗い	tumša	ADJ	ADJ;NOM;FEM;SG
暗い	tumšs	暗い	tumšs	ADJ	ADJ;NOM;MASC;SG
熱い	karsts	熱い	karsts	ADJ	ADJ;NOM;MASC;SG
風呂	tualete	風呂	tualete	N	N;NOM;FEM;SG
風呂	vannasistaba	風呂	vannasistaba	N	N;NOM;FEM;SG
風呂	pirtis	風呂	pirtis	N	N;NOM;FEM;PL
風呂	pirts	風呂	pirts	N	N;NOM;FEM;SG
風呂	vanna	風呂	vanna	N	N;NOM;FEM;SG
輝き	spīd	輝く	spīdēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
皇女	princeses	皇女	princese	N	N;NOM;FEM;PL
ピラミッド	piramīdas	ピラミッド	piramīda	N	N;NOM;FEM;PL
ピラミッド	piramīda	ピラミッド	piramīds	N	N;NOM;FEM;SG
ピラミッド	piramīdas	ピラミッド	piramīda	N	N;NOM;FEM;PL
痛み	sāpes	痛み	sāpes	N	N;NOM;FEM
プロフェッショナル	profesionalitāti	プロフェッショナル	profesionalitāte	N	N;ACC;FEM;SG
プロフェッショナル	speciālists	プロフェッショナル	speciālists	N	N;NOM;MASC;SG
プロフェッショナル	profesionāļiem	プロフェッショナル	profesionālis	N	N;DAT;MASC;PL
プロフェッショナル	profesionāļi	プロフェッショナル	profesionālis	N	N;NOM;MASC;PL
パンツ	bikses	パンツ	bikses	N	N;NOM;FEM
車椅子	ratiņkrēslu	車椅子	ratiņkrēsls	N	N;ACC;MASC;SG
エラー	kļūdas	エラー	kļūda	N	N;NOM;FEM;PL
エラー	kļūda	エラー	kļūda	N	N;NOM;FEM;SG
シリンダー	balons	シリンダー	balons	N	N;NOM;MASC;SG
シリンダー	cilindra	シリンダー	cilindrs	N	N;GEN;MASC;SG
シリンダー	cilindrs	シリンダー	cilindrs	N	N;NOM;MASC;SG
シリンダー	baloni	シリンダー	balons	N	N;NOM;MASC;PL
シリンダー	cilindri	シリンダー	cilindrs	N	N;NOM;MASC;PL
ノード	mezgls	ノード	mezgls	N	N;NOM;MASC;SG
ノード	mezgli	ノード	mezgli	N	N;NOM;MASC;PL
ノード	mezglus	ノード	mezgls	N	N;ACC;MASC;PL
硫酸	sulfāts	硫酸	sulfāts	N	N;NOM;MASC;SG
侍従	čemberlens	侍従	čemberlens	N	N;NOM;MASC;SG
呪文	pareizrakstības	呪文	pareizrakstība	N	N;NOM;FEM;PL
エーカー	akru	エーカー	akrs	N	N;ACC;MASC;SG
群れ	saimes	群れ	saime	N	N;NOM;FEM;PL
群れ	saime	群れ	saime	N	N;NOM;FEM;SG
群れ	ganāmpulku	群れ	ganāmpulks	N	N;ACC;MASC;SG
群れ	ganāmpulka	群れ	ganāmpulks	N	N;NOM;MASC;SG
群れ	ganāmpulks	群れ	ganāmpulks	N	N;NOM;MASC;SG
損害賠償	zaudējumi	損害賠償	zaudējums	N	N;NOM;MASC;PL
不具合	kļūdu	不具合	kļūda	N	N;ACC;FEM;SG
メロン	melones	メロン	melone	N	N;NOM;FEM;PL
男	zēns	男	zēns	N	N;NOM;MASC;SG
男	puika	男	puika	N	N;NOM;MASC;SG
男	zēniem	男	zēns	N	N;DAT;MASC;PL
男	puikas	男	puika	N	N;NOM;MASC;PL
男	puiši	男	puiši	N	N;NOM;MASC;PL
男	zēni	男	zēns	N	N;NOM;MASC;PL
サバ	makreļu	サバ	makrelis	N	N;ACC;MASC;PL
サバ	makreles	サバ	makrele	N	N;NOM;FEM;PL
面白い	interesants	面白い	interesants	ADJ	ADJ;NOM;MASC;SG
面白い	interesantas	面白い	interesanta	ADJ	ADJ;NOM;FEM;PL
面白い	interesanta	面白い	interesanta	ADJ	ADJ;NOM;FEM;SG
面白い	jautra	面白い	jautra	ADJ	ADJ;NOM;FEM;SG
驚異	brīnumi	驚異	brīnums	N	N;NOM;MASC;PL
派閥	frakciju	派閥	frakcija	N	N;ACC;FEM;SG
パケット	paketes	パケット	pakete	N	N;NOM;FEM;PL
パケット	pakešu	パケット	pakeša	N	N;ACC;MASC;PL
パケット	pakešu	パケット	pakeša	N	N;ACC;MASC;PL
パケット	paciņas	パケット	paciņa	N	N;NOM;FEM;PL
三日月	pusmēness	三日月	pusmēness	N	N;NOM;MASC;SG
子音	līdzskanis	子音	līdzskanis	N	N;NOM;MASC;SG
保護者	vecāki	保護者	vecāks	N	N;NOM;MASC;PL
保護者	vecākiem	保護者	vecāks	N	N;DAT;MASC;PL
指輪	gredzens	指輪	gredzens	N	N;NOM;MASC;SG
指輪	gredzeni	指輪	gredzene	N	N;NOM;MASC;PL
証明	sertifikātus	証明	sertifikāts	N	N;ACC;MASC;PL
証明	sertifikāti	証明	sertifikāte	N	N;NOM;MASC;PL
証明	apliecības	証明	apliecība	N	N;NOM;FEM;PL
証明	sertifikāts	証明	sertifikāts	N	N;NOM;MASC;SG
証明	apliecība	証明	apliecība	N	N;NOM;FEM;SG
証明	sertifikātu	証明	sertifikāts	N	N;ACC;MASC;SG
末裔	pēcnācēji	末裔	pēcnācējs	N	N;NOM;MASC;PL
末裔	pēcteči	末裔	pēctecis	N	N;NOM;MASC;PL
競泳	peldētājs	競泳	peldētājs	N	N;NOM;MASC;SG
競泳	peldēšana	競泳	peldēšana	N	N;NOM;FEM;SG
競泳	peldēšanas	競泳	peldēšana	N	N;NOM;FEM;PL
過半数	vairākums	過半数	vairākums	N	N;NOM;MASC;SG
