categoría	類別	categoría	類別	N;FEM;SG	N
afluentes	支流	afluente	支流	N;PL	N
suave	軟	suave	軟	ADJ;SG	ADJ
suave	柔	suave	柔	ADJ;SG	ADJ
suave	溫和	suave	溫和	ADJ;SG	ADJ
suave	溫和	suave	溫和	ADJ;SG	ADJ
viaja	遊記	viajar	遊記	V;IND;SG;3;PRS;FIN	V
sencilla	簡單	sencillo	簡單	ADJ;FEM;SG	ADJ
sencilla	輕鬆	sencillo	輕鬆	ADJ;FEM;SG	ADJ
sencilla	簡單	sencillo	簡單	ADJ;FEM;SG	ADJ
censura	審查	censura	審查	N;FEM;SG	N
roll	捲	roll	捲	N;MASC;SG	N
roll	卷	roll	卷	N;MASC;SG	N
gerente	經理	gerente	經理	N;SG	N
gerente	經理	gerente	經理	N;SG	N
seca	乾燥	seco	乾燥	ADJ;FEM;SG	ADJ
medir	測量	medir	測量	V;NFIN	V
medir	衡量	medir	衡量	V;NFIN	V
medir	測量	medir	測量	V;NFIN	V
medir	衡量	medir	衡量	V;NFIN	V
discusiones	論證	discusión	論證	N;FEM;PL	N
discusiones	參數	discusión	參數	N;FEM;PL	N
discusiones	論點	discusión	論點	N;FEM;PL	N
panorama	全景	panorama	全景	N;MASC;SG	N
realistas	現實	realista	現實	N;PL	N
intensa	激烈	intenso	激烈	ADJ;FEM;SG	ADJ
duelo	決鬥	duelo	決鬥	N;MASC;SG	N
duelo	決戰	duelo	決戰	N;MASC;SG	N
legend	傳奇	legend	傳奇	N	N
innovación	革新	innovación	革新	N;FEM;SG	N
innovación	創新	innovación	創新	N;FEM;SG	N
hueso	骨	hueso	骨	N;MASC;SG	N
hueso	骨骼	hueso	骨骼	N;MASC;SG	N
hueso	骨頭	hueso	骨頭	N;MASC;SG	N
rincón	角落	rincón	角落	N;MASC;SG	N
rincón	轉角	rincón	轉角	N;MASC;SG	N
rincón	角	rincón	角	N;MASC;SG	N
ordenador	電腦	ordenador	電腦	N;MASC;SG	N
baño	廁	baño	廁	N;MASC;SG	N
baño	浴室	baño	浴室	N;MASC;SG	N
baño	浴	baño	浴	N;MASC;SG	N
seguros	保險	seguro	保險	N;MASC;PL	N
seguros	保險	seguro	保險	N;MASC;PL	N
correr	奔	correr	奔	V;NFIN	V
correr	跑步	correr	跑步	V;NFIN	V
correr	運行	correr	運行	V;NFIN	V
correr	跑步	correr	跑步	V;NFIN	V
correr	運行	correr	運行	V;NFIN	V
correr	跑步	correr	跑步	V;NFIN	V
telecomunicaciones	電訊	telecomunicación	電訊	N;FEM;PL	N
telecomunicaciones	電信	telecomunicación	電信	N;FEM;PL	N
telecomunicaciones	電訊	telecomunicación	電訊	N;FEM;PL	N
telecomunicaciones	電信	telecomunicación	電信	N;FEM;PL	N
telecomunicaciones	電訊	telecomunicación	電訊	N;FEM;PL	N
telecomunicaciones	電信	telecomunicación	電信	N;FEM;PL	N
cantando	誦經	cantar	誦經	V;V.MSDR	V
examen	審查	examen	審查	N;MASC;SG	N
examen	考試	examen	考試	N;MASC;SG	N
examen	考試	examen	考試	N;MASC;SG	N
depósitos	水庫	depósito	水庫	N;MASC;PL	N
depósitos	水塘	depósito	水塘	N;MASC;PL	N
ocasionalmente	偶而	ocasionalmente	偶而	ADV	ADV
ocasionalmente	偶而	ocasionalmente	偶而	ADV	ADV
ocasionalmente	偶爾	ocasionalmente	偶爾	ADV	ADV
rap	饒舌	rap	饒舌	N;MASC;SG	N
rap	說唱	rap	說唱	N;MASC;SG	N
rap	饒舌	rap	饒舌	N;MASC;SG	N
rap	說唱	rap	說唱	N;MASC;SG	N
asistir	出席	asistir	出席	V;NFIN	V
asistir	參加	asistir	參加	V;NFIN	V
asistir	協助	asistir	協助	V;NFIN	V
asistir	參加	asistir	參加	V;NFIN	V
turistas	觀光	turista	觀光	N;PL	N
turistas	遊客	turista	遊客	N;PL	N
turistas	遊客	turista	遊客	N;PL	N
turistas	旅遊	turista	旅遊	N;PL	N
autobús	公車	autobús	公車	N;MASC;SG	N
autobús	巴士	autobús	巴士	N;MASC;SG	N
actuando	演戲	actuar	演戲	V;V.MSDR	V
actuando	代理	actuar	代理	V;V.MSDR	V
confusión	混淆	confusión	混淆	N;FEM;SG	N
confusión	混亂	confusión	混亂	N;FEM;SG	N
confusión	迷惘	confusión	迷惘	N;FEM;SG	N
tendencias	趨勢	tendencia	趨勢	N;FEM;PL	N
tendencias	熱門	tendencia	熱門	N;FEM;PL	N
secretos	秘密	secreto	秘密	N;MASC;PL	N
probabilidad	可能	probabilidad	可能	N;FEM;SG	N
probabilidad	概率	probabilidad	概率	N;FEM;SG	N
probabilidad	可能	probabilidad	可能	N;FEM;SG	N
exhibición	展覽	exhibición	展覽	N;FEM;SG	N
exhibición	展品	exhibición	展品	N;FEM;SG	N
exhibición	展覽	exhibición	展覽	N;FEM;SG	N
exhibición	展	exhibición	展	N;FEM;SG	N
exhibición	展覽	exhibición	展覽	N;FEM;SG	N
entretenimiento	娛樂	entretenimiento	娛樂	N;MASC;SG	N
temprano	及	temprano	及	ADV	ADV
euphorbia	戟	euphorbia	戟	N;FEM;SG	N
direcciones	方向	dirección	方向	N;FEM;PL	N
direcciones	地址	dirección	地址	N;FEM;PL	N
direcciones	地址	dirección	地址	N;FEM;PL	N
direcciones	住址	dirección	住址	N;FEM;PL	N
soprano	女高	soprano	女高	N;FEM;SG	N
delitos	罪行	delito	罪行	N;MASC;PL	N
delitos	犯罪	delito	犯罪	N;MASC;PL	N
sonic	音波	sonic	音波	N;MASC;SG	N
sonic	音速	sonic	音速	N;MASC;SG	N
espectro	光譜	espectro	光譜	N;MASC;SG	N
espectro	光譜	espectro	光譜	N;MASC;SG	N
espectro	頻譜	espectro	頻譜	N;MASC;SG	N
serio	嚴重	serio	嚴重	ADJ;MASC;SG	ADJ
serio	嚴肅	serio	嚴肅	ADJ;MASC;SG	ADJ
conducción	傳導	conducción	傳導	N;FEM;SG	N
capacidades	能力	capacidad	能力	N;FEM;PL	N
concursos	競賽	concurso	競賽	N;MASC;PL	N
abundantes	豐富	abundante	豐富	ADJ;PL	ADJ
dosis	劑量	dosis	劑量	N;FEM	N
dosis	用量	dosis	用量	N;FEM	N
dosis	劑量	dosis	劑量	N;FEM	N
dosis	劑量	dosis	劑量	N;FEM	N
cubrir	覆蓋	cubrir	覆蓋	V;NFIN	V
citas	引文	cita	引文	N;FEM;PL	N
citas	語錄	cita	語錄	N;FEM;PL	N
citas	引號	cita	引號	N;FEM;PL	N
citas	引文	cita	引文	N;FEM;PL	N
citas	約會	cita	約會	N;FEM;PL	N
investigar	調查	investigar	調查	V;NFIN	V
humedad	水分	humedad	水分	N;FEM;SG	N
humedad	濕度	humedad	濕度	N;FEM;SG	N
humedad	潮濕	humedad	潮濕	N;FEM;SG	N
humedad	濕度	humedad	濕度	N;FEM;SG	N
atracción	景點	atracción	景點	N;FEM;SG	N
formaciones	編隊	formación	編隊	N;FEM;PL	N
testigo	證人	testigo	證人	N;MASC;SG	N
kilómetro	公里	kilómetro	公里	N;MASC;SG	N
logo	標誌	logo	標誌	N;MASC;SG	N
logo	標識	logo	標識	N;MASC;SG	N
sustancia	實質	sustancia	實質	N;FEM;SG	N
sustancia	物質	sustancia	物質	N;FEM;SG	N
viendo	觀看	ver	觀看	V;V.MSDR	V
mercurio	水星	mercurio	水星	N;MASC;SG	N
mercurio	水銀	mercurio	水銀	N;MASC;SG	N
mercurio	汞	mercurio	汞	N;MASC;SG	N
moléculas	分子	molécula	分子	N;FEM;PL	N
regulación	條例	regulación	條例	N;FEM;SG	N
alturas	高地	altura	高地	N;FEM;PL	N
creencia	信仰	creencia	信仰	N;FEM;SG	N
aterrizaje	落地	aterrizaje	落地	N;MASC;SG	N
ventajas	福利	ventaja	福利	N;FEM;PL	N
ventajas	優點	ventaja	優點	N;FEM;PL	N
ventajas	長處	ventaja	長處	N;FEM;PL	N
ventajas	優勢	ventaja	優勢	N;FEM;PL	N
martes	星期	martes	星期	N	N
martes	週二	martes	週二	N	N
arsenal	軍械	arsenal	軍械	N;MASC;SG	N
arsenal	軍械	arsenal	軍械	N;MASC;SG	N
arsenal	軍械	arsenal	軍械	N;MASC;SG	N
arsenal	武庫	arsenal	武庫	N;MASC;SG	N
sociología	社會	sociología	社會	N;FEM;SG	N
sentimiento	感覺	sentimiento	感覺	N;MASC;SG	N
cargas	收費	carga	收費	N;FEM;PL	N
cargas	負載	carga	負載	N;FEM;PL	N
trato	議價	trato	議價	N;MASC;SG	N
flash	閃光	flash	閃光	N;MASC;SG	N
flash	閃光	flash	閃光	N;MASC;SG	N
flash	閃	flash	閃	N;MASC;SG	N
flash	閃電	flash	閃電	N;MASC;SG	N
place	地方	place	地方	N	N
place	地點	place	地點	N	N
reality	現實	reality	現實	N;MASC;SG	N
fuga	越獄	fuga	越獄	N;FEM;SG	N
fuga	越獄	fuga	越獄	N;FEM;SG	N
abuela	祖母	abuela	祖母	N;FEM;SG	N
abuela	奶奶	abuela	奶奶	N;FEM;SG	N
afueras	郊外	afueras	郊外	N;FEM;PL	N
afueras	郊區	afueras	郊區	N;FEM;PL	N
experto	專家	experto	專家	N;MASC;SG	N
huevo	蛋	huevo	蛋	N;MASC;SG	N
huevo	雞蛋	huevo	雞蛋	N;MASC;SG	N
huevo	卵	huevo	卵	N;MASC;SG	N
huevo	蛋	huevo	蛋	N;MASC;SG	N
huevo	雞蛋	huevo	雞蛋	N;MASC;SG	N
tragedia	悲劇	tragedia	悲劇	N;FEM;SG	N
tragedia	慘案	tragedia	慘案	N;FEM;SG	N
tragedia	悲劇	tragedia	悲劇	N;FEM;SG	N
tragedia	慘劇	tragedia	慘劇	N;FEM;SG	N
lagunas	空白	laguna	空白	N;FEM;PL	N
lagunas	差距	laguna	差距	N;FEM;PL	N
lagunas	缺口	laguna	缺口	N;FEM;PL	N
contaminación	污染	contaminación	污染	N;FEM;SG	N
contaminación	污染	contaminación	污染	N;FEM;SG	N
patrones	格局	patrón	格局	N;MASC;PL	N
patrones	模式	patrón	模式	N;MASC;PL	N
patrones	圖案	patrón	圖案	N;MASC;PL	N
patrones	格局	patrón	格局	N;MASC;PL	N
patrones	模式	patrón	模式	N;MASC;PL	N
patrones	雇主	patrón	雇主	N;MASC;PL	N
literarios	文學	literario	文學	N;MASC;PL	N
viejos	舊	viejo	舊	ADJ;MASC;PL	ADJ
mediodía	正午	mediodía	正午	N;MASC;SG	N
mediodía	中午	mediodía	中午	N;MASC;SG	N
mediodía	正午	mediodía	正午	N;MASC;SG	N
mediodía	中午	mediodía	中午	N;MASC;SG	N
pulgadas	寸	pulgado	寸	N;FEM;PL	N
pulgadas	英吋	pulgado	英吋	N;FEM;PL	N
pulgadas	英吋	pulgado	英吋	N;FEM;PL	N
ladrillo	磚頭	ladrillo	磚頭	N;MASC;SG	N
ladrillo	磚	ladrillo	磚	N;MASC;SG	N
ladrillo	磚塊	ladrillo	磚塊	N;MASC;SG	N
calvo	禿頭	calvo	禿頭	N;MASC;SG	N
calvo	禿	calvo	禿	N;MASC;SG	N
compartir	共用	compartir	共用	V;NFIN	V
compartir	共享	compartir	共享	V;NFIN	V
compartir	分享	compartir	分享	V;NFIN	V
compartir	共用	compartir	共用	V;NFIN	V
compartir	共享	compartir	共享	V;NFIN	V
compartir	分享	compartir	分享	V;NFIN	V
niñas	女孩	niña	女孩	N;FEM;PL	N
niñas	女生	niña	女生	N;FEM;PL	N
niñas	女	niña	女	N;FEM;PL	N
detective	警探	detective	警探	N;SG	N
probar	嘗試	probar	嘗試	V;NFIN	V
probar	試試	probar	試試	V;NFIN	V
arroyos	流	arroyo	流	N;MASC;PL	N
arroyos	溪流	arroyo	溪流	N;MASC;PL	N
volante	傳單	volante	傳單	N;MASC;SG	N
sabio	明智	sabio	明智	N;MASC;SG	N
cráneo	骷髏	cráneo	骷髏	N;MASC;SG	N
cráneo	頭顱	cráneo	頭顱	N;MASC;SG	N
cráneo	頭骨	cráneo	頭骨	N;MASC;SG	N
gobernante	尺子	gobernante	尺子	N;SG	N
caridad	慈善	caridad	慈善	N;FEM;SG	N
caridad	慈善	caridad	慈善	N;FEM;SG	N
llave	扳手	llave	扳手	N;FEM;SG	N
llave	鑰匙	llave	鑰匙	N;FEM;SG	N
llave	鍵	llave	鍵	N;FEM;SG	N
llave	關鍵	llave	關鍵	N;FEM;SG	N
manuscritos	手稿	manuscrito	手稿	N;MASC;PL	N
manuscritos	手稿	manuscrito	手稿	N;MASC;PL	N
manuscritos	稿子	manuscrito	稿子	N;MASC;PL	N
major	少校	major	少校	N	N
demonio	魔鬼	demonio	魔鬼	N;MASC;SG	N
demonio	妖	demonio	妖	N;MASC;SG	N
materias	物料	materia	物料	N;FEM;PL	N
materias	材料	materia	材料	N;FEM;PL	N
materias	科目	materia	科目	N;FEM;PL	N
estándares	標準	estándar	標準	N;MASC;PL	N
gases	氣	gas	氣	N;MASC;PL	N
gases	汽油	gas	汽油	N;MASC;PL	N
gases	氣體	gas	氣體	N;MASC;PL	N
gases	氣體	gas	氣體	N;MASC;PL	N
boletín	通訊	boletín	通訊	N;MASC;SG	N
potencias	權力	potencia	權力	N;FEM;PL	N
ejemplar	複製	ejemplar	複製	V;NFIN	V
express	快車	express	快車	N;MASC	N
express	特快	express	特快	N;MASC	N
basket	籃	basket	籃	N;MASC;SG	N
basket	籃子	basket	籃子	N;MASC;SG	N
montaje	剪輯	montaje	剪輯	N;MASC;SG	N
montaje	編輯	montaje	編輯	N;MASC;SG	N
fotógrafo	攝影	fotógrafo	攝影	N;MASC;SG	N
combatientes	鬥士	combatiente	鬥士	N;PL	N
oponente	對手	oponente	對手	N;SG	N
prince	王子	prince	王子	N	N
prince	太子	prince	太子	N	N
prince	親王	prince	親王	N	N
pura	純潔	puro	純潔	ADJ;FEM;SG	ADJ
track	曲目	track	曲目	N;SG	N
track	軌道	track	軌道	N;SG	N
track	軌跡	track	軌跡	N;SG	N
parodia	嘲諷	parodia	嘲諷	N;FEM;SG	N
evangelio	福音	evangelio	福音	N;MASC;SG	N
honda	彈弓	honda	彈弓	N;FEM;SG	N
honda	本田	honda	本田	N;FEM;SG	N
esfera	球體	esfera	球體	N;FEM;SG	N
intenso	激烈	intenso	激烈	ADJ;MASC;SG	ADJ
name	名字	name	名字	N	N
name	名稱	name	名稱	N	N
name	姓名	name	姓名	N	N
consulado	領事	consulado	領事	N;MASC;SG	N
ingresar	輸入	ingresar	輸入	V;NFIN	V
autorización	授權	autorización	授權	N;FEM;SG	N
autorización	授權	autorización	授權	N;FEM;SG	N
esquí	滑雪	esquí	滑雪	N;MASC;SG	N
esquí	滑雪	esquí	滑雪	N;MASC;SG	N
prisionero	俘虜	prisionero	俘虜	N;MASC;SG	N
prisionero	囚犯	prisionero	囚犯	N;MASC;SG	N
prisionero	犯人	prisionero	犯人	N;MASC;SG	N
prisionero	囚徒	prisionero	囚徒	N;MASC;SG	N
disparo	射擊	disparo	射擊	N;MASC;SG	N
disparo	槍擊	disparo	槍擊	N;MASC;SG	N
teorema	定理	teorema	定理	N;MASC;SG	N
dinosaurios	恐龍	dinosaurio	恐龍	N;MASC;PL	N
dinosaurios	恐龍	dinosaurio	恐龍	N;MASC;PL	N
caña	簧片	caña	簧片	N;FEM;SG	N
caña	竿	caña	竿	N;FEM;SG	N
caña	鋼管	caña	鋼管	N;FEM;SG	N
caña	拐	caña	拐	N;FEM;SG	N
caña	甘蔗	caña	甘蔗	N;FEM;SG	N
caña	手	caña	手	N;FEM;SG	N
caña	杖	caña	杖	N;FEM;SG	N
ética	倫理	ética	倫理	N;FEM;SG	N
ética	倫理	ética	倫理	N;FEM;SG	N
ética	倫理	ética	倫理	N;FEM;SG	N
correspondencia	書信	correspondencia	書信	N;FEM;SG	N
correspondencia	郵件	correspondencia	郵件	N;FEM;SG	N
correspondencia	郵寄	correspondencia	郵寄	N;FEM;SG	N
correspondencia	信件	correspondencia	信件	N;FEM;SG	N
monjes	僧侶	monje	僧侶	N;MASC;PL	N
formatos	格式	formato	格式	N;MASC;PL	N
formatos	格式	formato	格式	N;MASC;PL	N
formatos	格式	formato	格式	N;MASC;PL	N
bombardeo	炮擊	bombardeo	炮擊	N;MASC;SG	N
bombardeo	炮擊	bombardeo	炮擊	N;MASC;SG	N
respuestas	答案	respuesta	答案	N;FEM;PL	N
cambiando	改變	cambiar	改變	V;V.MSDR	V
cambiando	切換	cambiar	切換	V;V.MSDR	V
lento	緩慢	lento	緩慢	ADJ;MASC;SG	ADJ
summer	夏日	summer	夏日	N	N
summer	夏季	summer	夏季	N	N
summer	暑假	summer	暑假	N	N
summer	夏天	summer	夏天	N	N
dramaturgo	劇作家	dramaturgo	劇作家	N;MASC;SG	N
seudónimo	假名	seudónimo	假名	N;MASC;SG	N
cena	晚飯	cena	晚飯	N;FEM;SG	N
cena	晚餐	cena	晚餐	N;FEM;SG	N
cena	晚餐	cena	晚餐	N;FEM;SG	N
pescado	魚類	pescado	魚類	N;MASC;SG	N
pescado	魚	pescado	魚	N;MASC;SG	N
pescado	魚兒	pescado	魚兒	N;MASC;SG	N
republicanos	共和	republicano	共和	N;MASC;PL	N
republicanos	共和	republicano	共和	N;MASC;PL	N
magic	魔神	magic	魔神	N	N
magic	魔法	magic	魔法	N	N
magic	魔術	magic	魔術	N	N
magic	魔力	magic	魔力	N	N
lujo	豪華	lujo	豪華	N;MASC;SG	N
lujo	豪華	lujo	豪華	N;MASC;SG	N
electrones	電子	electrón	電子	N;MASC;PL	N
wood	木	wood	木	N	N
wood	木材	wood	木材	N	N
wood	木頭	wood	木頭	N	N
avances	進步	avance	進步	N;MASC;PL	N
avances	進度	avance	進度	N;MASC;PL	N
vacaciones	假期	vacaciones	假期	N;FEM;PL	N
vacaciones	假期	vacaciones	假期	N;FEM;PL	N
vacaciones	假日	vacaciones	假日	N;FEM;PL	N
vacaciones	節日	vacaciones	節日	N;FEM;PL	N
vacaciones	假期	vacaciones	假期	N;FEM;PL	N
vacaciones	假期	vacaciones	假期	N;FEM;PL	N
vacaciones	假日	vacaciones	假日	N;FEM;PL	N
vacaciones	節假	vacaciones	節假	N;FEM;PL	N
vacaciones	節日	vacaciones	節日	N;FEM;PL	N
aerolínea	航空	aerolínea	航空	N;FEM;SG	N
aerolínea	航空	aerolínea	航空	N;FEM;SG	N
murallas	壁	muralla	壁	N;FEM;PL	N
murallas	牆壁	muralla	牆壁	N;FEM;PL	N
murallas	圍牆	muralla	圍牆	N;FEM;PL	N
murallas	牆	muralla	牆	N;FEM;PL	N
murallas	牆壁	muralla	牆壁	N;FEM;PL	N
murallas	城牆	muralla	城牆	N;FEM;PL	N
murallas	牆	muralla	牆	N;FEM;PL	N
descendiente	後裔	descendiente	後裔	N;SG	N
descendiente	後代	descendiente	後代	N;SG	N
reduce	減少	reducir	減少	V;IND;SG;3;PRS;FIN	V
bienestar	福利	bienestar	福利	N;MASC;SG	N
mansión	莊園	mansión	莊園	N;FEM;SG	N
asesinatos	暗殺	asesinato	暗殺	N;MASC;PL	N
asesinatos	暗殺	asesinato	暗殺	N;MASC;PL	N
fieles	忠心	fiel	忠心	N;PL	N
fieles	忠誠	fiel	忠誠	N;PL	N
fieles	忠誠	fiel	忠誠	N;PL	N
southern	南部	southern	南部	N	N
concha	貝殼	concha	貝殼	N;FEM;SG	N
concha	殼	concha	殼	N;FEM;SG	N
ciudadanía	公民	ciudadanía	公民	N;FEM;SG	N
desastre	災害	desastre	災害	N;MASC;SG	N
desastre	災難	desastre	災難	N;MASC;SG	N
ejecutar	執行	ejecutar	執行	V;NFIN	V
ejecutar	跑步	ejecutar	跑步	V;NFIN	V
ejecutar	運行	ejecutar	運行	V;NFIN	V
calificación	評比	calificación	評比	N;FEM;SG	N
calificación	資格	calificación	資格	N;FEM;SG	N
plástico	塑料	plástico	塑料	N;MASC;SG	N
plástico	塑膠	plástico	塑膠	N;MASC;SG	N
plástico	塑料	plástico	塑料	N;MASC;SG	N
plástico	塑膠	plástico	塑膠	N;MASC;SG	N
armadura	盔甲	armadura	盔甲	N;FEM;SG	N
armadura	裝甲	armadura	裝甲	N;FEM;SG	N
armadura	盔甲	armadura	盔甲	N;FEM;SG	N
armadura	裝甲	armadura	裝甲	N;FEM;SG	N
bebé	嬰兒	bebé	嬰兒	N;MASC;SG	N
bebé	寶貝	bebé	寶貝	N;MASC;SG	N
bebé	寶寶	bebé	寶寶	N;MASC;SG	N
hits	命中	hit	命中	N;MASC;PL	N
reconocimientos	考試	reconocimiento	考試	N;MASC;PL	N
reconocimientos	偵查	reconocimiento	偵查	N;MASC;PL	N
casino	賭場	casino	賭場	N;MASC;SG	N
vencedor	勝者	vencedor	勝者	N;MASC;SG	N
vencedor	贏家	vencedor	贏家	N;MASC;SG	N
delegado	代表	delegado	代表	N;MASC;SG	N
colinas	丘陵	colina	丘陵	N;FEM;PL	N
membrana	膜	membrana	膜	N;FEM;SG	N
etnia	族裔	etnia	族裔	N;FEM;SG	N
etnia	民族	etnia	民族	N;FEM;SG	N
etnia	種族	etnia	種族	N;FEM;SG	N
etnia	族裔	etnia	族裔	N;FEM;SG	N
ruido	噪聲	ruido	噪聲	N;MASC;SG	N
ruido	噪音	ruido	噪音	N;MASC;SG	N
ricos	富人	rico	富人	N;MASC;PL	N
radar	雷達	radar	雷達	N;MASC;SG	N
television	電視	television	電視	N;FEM;SG	N
television	電視	television	電視	N;FEM;SG	N
television	電視	television	電視	N;FEM;SG	N
teatros	劇院	teatro	劇院	N;MASC;PL	N
teatros	戲院	teatro	戲院	N;MASC;PL	N
teatros	電影	teatro	電影	N;MASC;PL	N
teatros	劇場	teatro	劇場	N;MASC;PL	N
teatros	戲劇	teatro	戲劇	N;MASC;PL	N
teatros	劇院	teatro	劇院	N;MASC;PL	N
teatros	戲院	teatro	戲院	N;MASC;PL	N
fabricantes	廠	fabricante	廠	N;PL	N
finca	農場	finca	農場	N;FEM;SG	N
finca	產業	finca	產業	N;FEM;SG	N
finca	邨	finca	邨	N;FEM;SG	N
pilares	支柱	pilar	支柱	N;MASC;PL	N
pilares	界	pilar	界	N;MASC;PL	N
guarnición	駐軍	guarnición	駐軍	N;FEM;SG	N
fábricas	工廠	fábrica	工廠	N;FEM;PL	N
fábricas	廠	fábrica	廠	N;FEM;PL	N
fábricas	工廠	fábrica	工廠	N;FEM;PL	N
oliva	橄欖	oliva	橄欖	N;FEM;SG	N
secos	乾燥	seco	乾燥	ADJ;MASC;PL	ADJ
escape	越獄	escape	越獄	N;MASC;SG	N
baños	浴室	baño	浴室	N;MASC;PL	N
baños	浴場	baño	浴場	N;MASC;PL	N
baños	浴	baño	浴	N;MASC;PL	N
logro	成績	logro	成績	N;MASC;SG	N
cruzar	跨	cruzar	跨	V;NFIN	V
cruzar	穿越	cruzar	穿越	V;NFIN	V
disciplinas	紀律	disciplina	紀律	N;FEM;PL	N
disciplinas	學科	disciplina	學科	N;FEM;PL	N
responder	回應	responder	回應	V;NFIN	V
responder	回答	responder	回答	V;NFIN	V
responder	回覆	responder	回覆	V;NFIN	V
galaxia	星系	galaxia	星系	N;FEM;SG	N
age	年紀	age	年紀	N	N
age	年齡	age	年齡	N	N
bola	球	bola	球	N;FEM;SG	N
wolf	狼	wolf	狼	N	N
escándalo	醜聞	escándalo	醜聞	N;MASC;SG	N
escándalo	緋聞	escándalo	緋聞	N;MASC;SG	N
tanque	坦克	tanque	坦克	N;MASC;SG	N
serpiente	蛇	serpiente	蛇	N;FEM;SG	N
testigos	證人	testigo	證人	N;MASC;PL	N
testigos	證人	testigo	證人	N;MASC;PL	N
economista	經濟	economista	經濟	N;SG	N
submarino	潛艇	submarino	潛艇	N;MASC;SG	N
submarino	水底	submarino	水底	N;MASC;SG	N
submarino	水下	submarino	水下	N;MASC;SG	N
submarino	水中	submarino	水中	N;MASC;SG	N
códigos	密碼	código	密碼	N;MASC;PL	N
códigos	編碼	código	編碼	N;MASC;PL	N
códigos	碼	código	碼	N;MASC;PL	N
solares	太陽	solar	太陽	N;MASC;PL	N
solares	太陽	solar	太陽	N;MASC;PL	N
estudia	研究	estudiar	研究	V;IND;SG;3;PRS;FIN	V
estudia	學習	estudiar	學習	V;IND;SG;3;PRS;FIN	V
paloma	鴿	paloma	鴿	N;FEM;SG	N
paloma	鴿子	paloma	鴿子	N;FEM;SG	N
paloma	鴿	paloma	鴿	N;FEM;SG	N
paloma	鴿子	paloma	鴿子	N;FEM;SG	N
folk	民謠	folk	民謠	N;SG	N
folk	民間	folk	民間	N;SG	N
folk	民俗	folk	民俗	N;SG	N
ira	怒	ira	怒	N;FEM;SG	N
ira	怒	ira	怒	N;FEM;SG	N
ira	怒	ira	怒	N;FEM;SG	N
volar	飛行	volar	飛行	V;NFIN	V
asientos	座位	asiento	座位	N;MASC;PL	N
asientos	席位	asiento	席位	N;MASC;PL	N
asientos	座位	asiento	座位	N;MASC;PL	N
dominios	網域	dominio	網域	N;MASC;PL	N
dominios	域	dominio	域	N;MASC;PL	N
dominios	網域	dominio	網域	N;MASC;PL	N
dominios	域	dominio	域	N;MASC;PL	N
tribunales	法庭	tribunal	法庭	N;MASC;PL	N
tribunales	法庭	tribunal	法庭	N;MASC;PL	N
tribunales	法院	tribunal	法院	N;MASC;PL	N
tribunales	法庭	tribunal	法庭	N;MASC;PL	N
tribunales	法院	tribunal	法院	N;MASC;PL	N
bond	鍵	bond	鍵	N;SG	N
bond	債券	bond	債券	N;SG	N
cerdo	豬肉	cerdo	豬肉	N;MASC;SG	N
cerdo	豬	cerdo	豬	N;MASC;SG	N
blood	血液	blood	血液	N	N
blood	血	blood	血	N	N
blood	血跡	blood	血跡	N	N
blood	鮮血	blood	鮮血	N	N
cajas	方	caja	方	N;FEM;PL	N
ring	環	ring	環	N;MASC;SG	N
ring	戒指	ring	戒指	N;MASC;SG	N
geometría	幾何	geometría	幾何	N;FEM;SG	N
geometría	幾何	geometría	幾何	N;FEM;SG	N
pink	粉	pink	粉	N;SG	N
pink	粉色	pink	粉色	N;SG	N
pink	粉紅	pink	粉紅	N;SG	N
pink	粉紅	pink	粉紅	N;SG	N
hoteles	飯店	hotel	飯店	N;MASC;PL	N
hoteles	酒店	hotel	酒店	N;MASC;PL	N
hoteles	賓館	hotel	賓館	N;MASC;PL	N
hoteles	旅館	hotel	旅館	N;MASC;PL	N
hoteles	酒店	hotel	酒店	N;MASC;PL	N
hoteles	旅館	hotel	旅館	N;MASC;PL	N
bull	牛	bull	牛	N;SG	N
bull	公牛	bull	公牛	N;SG	N
derrotas	敗	derrota	敗	N;FEM;PL	N
macizo	固體	macizo	固體	N;MASC;SG	N
macizo	固態	macizo	固態	N;MASC;SG	N
macizo	實心	macizo	實心	N;MASC;SG	N
macizo	扎實	macizo	扎實	N;MASC;SG	N
macizo	堅固	macizo	堅固	N;MASC;SG	N
documentales	紀錄	documental	紀錄	N;MASC;PL	N
introducir	引入	introducir	引入	V;NFIN	V
aldeas	鄉村	aldea	鄉村	N;FEM;PL	N
aldeas	村	aldea	村	N;FEM;PL	N
soberano	君主	soberano	君主	N;MASC;SG	N
soberano	主權	soberano	主權	N;MASC;SG	N
temporalmente	暫時	temporalmente	暫時	ADV	ADV
ánimo	心境	ánimo	心境	N;MASC;SG	N
ánimo	心情	ánimo	心情	N;MASC;SG	N
ánimo	情緒	ánimo	情緒	N;MASC;SG	N
acusaciones	收費	acusación	收費	N;FEM;PL	N
sudoeste	西南	sudoeste	西南	N;MASC;SG	N
sudoeste	西南	sudoeste	西南	N;MASC;SG	N
oso	熊	oso	熊	N;MASC;SG	N
camp	難民	camp	難民	N;MASC;SG	N
camp	營	camp	營	N;MASC;SG	N
camp	營地	camp	營地	N;MASC;SG	N
plumas	鋼筆	pluma	鋼筆	N;FEM;PL	N
