kategória	kategorija	kategória	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
vnútorná	iekšējais	vnútorný	iekšējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
verejný	publiskais	verejný	publisks	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
verejný	publiska	verejný	publiska	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
poézia	dzeja	poézia	dzeja	N;NOM;FEM;SG	N;NOM;FEM;SG
hĺbka	dziļums	hĺbka	dziļums	N;NOM;FEM;SG	N;NOM;MASC;SG
maršal	māršala	maršať	māršala	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
tvary	formas	tvar	forma	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
príprava	pagatavošana	príprava	pagatavošana	N;NOM;FEM;SG	N;NOM;FEM;SG
príprava	preparāts	príprava	preparāts	N;NOM;FEM;SG	N;NOM;MASC;SG
príprava	sagatavošana	príprava	sagatavošana	N;NOM;FEM;SG	N;NOM;FEM;SG
príprava	gatavošanās	príprava	gatavošanās	N;NOM;FEM;SG	N;NOM;FEM;SG
príprava	sagatavošanās	príprava	sagatavošanās	N;NOM;FEM;SG	N;NOM;FEM;SG
príprava	sagatavošana	príprava	sagatavošana	N;NOM;FEM;SG	N;NOM;FEM;SG
chaty	vasarnīcas	chaty	vasarnīca	N;NOM;FEM;PL	N;NOM;FEM;PL
chyba	kļūda	chyba	kļūda	N;NOM;FEM;SG	N;NOM;FEM;SG
povesť	reputācija	povesť	reputācija	N;NOM;FEM;SG	N;NOM;FEM;SG
informácia	informācija	informácia	informācija	N;NOM;FEM;SG	N;NOM;FEM;SG
kože	ādas	koža	āda	N;NOM;FEM;PL	N;NOM;FEM;PL
poznatky	zināšanas	poznatok	zināšana	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
horní	horni	horniť	horns	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
pevne	cieši	pevne	cieši	ADV	ADV
pevne	cieši	pevne	cieši	ADV	ADV
staroveké	senā	staroveký	sens	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
kúpil	nopirka	kúpiť	nopirkt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
predné	priekšējais	predný	priekšējs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ovplyvnil	ietekmēts	ovplyvniť	ietekmēt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ovplyvnil	ietekmējis	ovplyvniť	ietekmēt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
prirodzený	dabīgais	prirodzený	dabīgs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
prirodzený	dabīgs	prirodzený	dabīgs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
prirodzený	dabiskā	prirodzený	dabiska	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
hrubý	bruto	hrubý	bruto	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
hrubý	biezs	hrubý	biezs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
hrubý	bieza	hrubý	bieza	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
absolútne	absolūti	absolútny	absolūti	ADV	ADV
absolútne	pilnīgi	absolútny	pilnīgi	ADV	ADV
hľadanie	meklēšana	hľadanie	meklēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
amd	amd	amd	amd	N;NOM;FEM;SG	N
zriadenie	izveide	zriadenie	izveide	N;NOM;NEUT;SG	N;NOM;FEM;SG
zriadenie	uzņēmums	zriadenie	uzņēmums	N;NOM;NEUT;SG	N;NOM;MASC;SG
zriadenie	izveidošana	zriadenie	izveidošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
aréne	arēna	arén	arēna	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
stáli	stāvēja	stáť	stāvēt	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
spektrum	spektrs	spektrum	spektrs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
spektrum	spektra	spektrum	spektrs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
ročná	ikgadēja	ročný	ikgadēt	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ročná	ikgadējais	ročný	ikgadēt	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
popisuje	apraksta	popisovať	apraksts	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
vlastníctva	īpašumtiesības	vlastníctvo	īpašumtiesība	N;NOM;NEUT;PL	N;NOM;FEM;PL
business	bizness	business	bizness	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
business	uzņēmējdarbība	business	uzņēmējdarbība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
zodpovednosť	atbildība	zodpovednosť	atbildība	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovednosť	atbildība	zodpovednosť	atbildība	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovednosť	atbildība	zodpovednosť	atbildība	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovednosť	atbildība	zodpovednosť	atbildība	N;NOM;FEM;SG	N;NOM;FEM;SG
rokovania	sarunas	rokovanie	saruna	N;NOM;NEUT;PL	N;NOM;FEM;PL
rokovania	pārrunas	rokovanie	pārruna	N;NOM;NEUT;PL	N;NOM;FEM;PL
rokovania	apspriedes	rokovanie	apspriede	N;NOM;NEUT;PL	N;NOM;FEM;PL
rokovania	sarunas	rokovanie	saruna	N;NOM;NEUT;PL	N;NOM;FEM;PL
rýchly	ātra	rýchly	ātra	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
rýchly	ātrā	rýchly	ātrs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
rýchly	ātrs	rýchly	ātrs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
rýchly	ātra	rýchly	ātra	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
rýchly	ātrs	rýchly	ātrs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
uhlíka	oglekli	uhlík	ogleklis	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
nemocnica	slimnīca	nemocnica	slimnīca	N;NOM;FEM;SG	N;NOM;FEM;SG
meny	valūtas	mena	valūta	N;NOM;FEM;PL	N;NOM;FEM;PL
zloženia	kompozīcijas	zloženie	kompozīcija	N;NOM;NEUT;PL	N;NOM;FEM;PL
priame	tiešā	priamy	tieša	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
priame	tiešs	priamy	tiešs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
priame	tiešais	priamy	tiešais	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
priame	tieša	priamy	tieša	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
dôvody	iemesli	dôvod	iemesls	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
charlie	čārlijs	charlie	čārlijs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
krátka	īsa	krátka	īsa	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
krátka	īsais	krátka	īss	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
krátka	īsā	krátka	īss	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
krátka	īss	krátka	īss	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
zúčastnila	piedalījās	zúčastniť	piedalīties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
zúčastnila	piedalījusies	zúčastniť	piedalīties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
zúčastnila	piedalījies	zúčastniť	piedalīties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
rýchlejšie	ātrāk	rýchlo	ātri	ADV;CMPR	ADV;CMPR
synonymá	sinonīmi	synonsmý	sinonīme	N;NOM;FEM;PL	N;NOM;MASC;PL
správny	pareiza	správny	pareiza	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
správny	pareizs	správny	pareizs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
priemyselné	rūpnieciskais	priemyselný	rūpniecisks	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
priemyselné	rūpnieciska	priemyselný	rūpnieciska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
jasnosť	skaidrība	jasnosť	skaidrība	N;NOM;FEM;SG	N;NOM;FEM;SG
živý	dzīvs	živý	dzīvs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
živý	dzīva	živý	dzīva	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
manažment	pārvaldība	manažment	pārvaldība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
manažment	apsaimniekošana	manažment	apsaimniekošana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
manažment	vadība	manažment	vadība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
príchod	ierašanās	príchod	ierašanās	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
priniesla	atnesa	priniesť	atnest	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
priniesla	atvedis	priniesť	atvedis	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
priniesla	atveda	priniesť	atvest	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
vydať	emitēt	vydať	emitēt	V;PFV;POS;NFIN	V;POS;NFIN
vydať	izdot	vydať	izdot	V;PFV;POS;NFIN	V;POS;NFIN
nariadenie	rīkojums	nariadenie	rīkojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
nariadenie	regulēšana	nariadenie	regulēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
nariadenie	regula	nariadenie	regulis	N;NOM;NEUT;SG	N;NOM;FEM;SG
nariadenie	regulējums	nariadenie	regulējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
sklon	gradients	sklon	gradients	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
sklon	slīpums	sklon	slīpums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
sklon	slīpums	sklon	slīpums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
sklon	slīpums	sklon	slīpums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
ukončenie	pabeigšana	ukončenie	pabeigšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
ukončenie	pabeigšanas	ukončenie	pabeigšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
ukončenie	izbeigšana	ukončenie	izbeigšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
ukončenie	pārtraukšana	ukončenie	pārtraukšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
ukončenie	izbeigšanās	ukončenie	izbeigšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
verejná	publiskais	verejný	publisks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
verejná	publiska	verejný	publiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
celosvetovo	globāli	celosvetov	globālis	ADV	ADV
dusík	slāpeklis	dusík	slāpeklis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
ihneď	tūlīt	ihneď	tūlīt	ADV	ADV
ihneď	uzreiz	ihneď	uzreiz	ADV	ADV
ihneď	uzreiz	ihneď	uzreiz	ADV	ADV
slovania	slāvi	slovanie	slāvis	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
alternatívne	alternatīvais	alternatívne	alternatīvs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
odstrániť	izmest	odstrániť	izmest	V;PFV;POS;NFIN	V;POS;NFIN
odstrániť	aizvākt	odstrániť	aizvākt	V;PFV;POS;NFIN	V;POS;NFIN
odstrániť	izņemt	odstrániť	izņemt	V;PFV;POS;NFIN	V;POS;NFIN
odstrániť	noņemt	odstrániť	noņemt	V;PFV;POS;NFIN	V;POS;NFIN
odstrániť	izdzēst	odstrániť	izdzēt	V;PFV;POS;NFIN	V;POS;NFIN
odstrániť	dzēst	odstrániť	dzēst	V;PFV;POS;NFIN	V;POS;NFIN
teba	tevi	ty	tu	PRO;ACC;SG;2	PRO;ACC;SG;2
ťah	gājiens	ťah	gājiens	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
občianstvo	pilsonība	občianstvo	pilsonība	N;NOM;NEUT;SG	N;NOM;FEM;SG
centrálna	centrālā	centrálny	centrāla	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
centrálna	centrālais	centrálny	centrāls	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ľahké	viegla	ľahký	viegla	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ľahké	viegls	ľahký	viegls	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
opatrenia	pasākumi	opatrenie	pasākums	N;NOM;NEUT;PL	N;NOM;MASC;PL
silná	spēcīgs	silný	spēcīgs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
silná	stiprs	silný	stiprs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
silná	spēcīgs	silný	spēcīgs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
silná	stipra	silný	stiprs	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
silná	spēcīga	silný	spēcīga	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
atmosféra	gaisotne	atmosféra	gaisotne	N;NOM;FEM;SG	N;NOM;FEM;SG
atmosféra	atmosfēra	atmosféra	atmosfērs	N;NOM;FEM;SG	N;NOM;FEM;SG
možný	iespējams	možný	iespējams	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
možný	iespējamā	možný	iespējama	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
možný	iespējama	možný	iespējama	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
definuje	definē	definovať	definēt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
štatút	statuss	štatút	statuss	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
štatút	nolikums	štatút	nolikums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
rangers	rangers	rangers	rangers	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
prax	prakse	prax	prakse	N;NOM;FEM;SG	N;NOM;FEM;SG
prax	pieredze	prax	pieredze	N;NOM;FEM;SG	N;NOM;FEM;SG
zálive	līča	záliva	līcis	N;NOM;FEM;SG	N;NOM;MASC;SG
zálive	līcis	záliva	līcis	N;NOM;FEM;SG	N;NOM;MASC;SG
zálive	līcis	záliva	līcis	N;NOM;FEM;SG	N;NOM;MASC;SG
zálive	sekcija	záliva	sekcija	N;NOM;FEM;SG	N;NOM;FEM;SG
nebezpečenstvo	bīstamība	nebezpečenstvo	bīstamība	N;NOM;NEUT;SG	N;NOM;FEM;SG
nebezpečenstvo	bīstamība	nebezpečenstvo	bīstamība	N;NOM;NEUT;SG	N;NOM;FEM;SG
nebezpečenstvo	apdraudējums	nebezpečenstvo	apdraudējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
koncepcie	jēdzieni	koncepcia	jēdziens	N;NOM;FEM;PL	N;NOM;MASC;PL
koncepcie	koncepcijas	koncepcia	koncepcija	N;NOM;FEM;PL	N;NOM;FEM;PL
dne	dibens	deň	dibens	N;NOM;NEUT;SG	N;NOM;MASC;SG
dne	grunts	deň	grunts	N;NOM;NEUT;SG	N;NOM;MASC;SG
chuť	gaume	chuť	gaume	N;NOM;FEM;SG	N;NOM;FEM;SG
chuť	garša	chuť	garša	N;NOM;FEM;SG	N;NOM;FEM;SG
chuť	garša	chuť	garša	N;NOM;FEM;SG	N;NOM;FEM;SG
prejsť	padod	prejsť	padot	V;PFV;POS;NFIN	V;IMP;SG;2;POS;FIN;ACT
zlé	slikts	zlý	slikts	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zlé	slikta	zlý	slikta	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
chcela	gribēju	chcieť	gribēt	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;SG;1;POS;PST;FIN;ACT
chcela	gribēja	chcieť	gribēt	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
chcela	vēlējās	chcieť	vēlēties	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
valley	ieleja	valli	ieleja	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
fond	fonds	fond	fonds	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
normy	normas	norma	norma	N;NOM;FEM;PL	N;NOM;FEM;PL
normy	standarti	norma	standarts	N;NOM;FEM;PL	N;NOM;MASC;PL
ťažký	smags	ťažký	smags	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
ťažký	smaga	ťažký	smaga	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
ťažký	smagais	ťažký	smags	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
motív	motīvs	motív	motīvs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
motív	īpašība	motív	īpašība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
sekcia	iedaļa	sekcia	iedaļa	N;NOM;FEM;SG	N;NOM;FEM;SG
sekcia	sadaļa	sekcia	sadaļa	N;NOM;FEM;SG	N;NOM;FEM;SG
sekcia	sekcija	sekcia	sekcija	N;NOM;FEM;SG	N;NOM;FEM;SG
zastúpenie	pārstāvniecība	zastúpenie	pārstāvniecība	N;NOM;NEUT;SG	N;NOM;FEM;SG
zastúpenie	pārstāvība	zastúpenie	pārstāvība	N;NOM;NEUT;SG	N;NOM;FEM;SG
zastúpenie	atveidojums	zastúpenie	atveidojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
rozlíšenie	rezolūcija	rozlíšenie	rezolūcija	N;NOM;NEUT;SG	N;NOM;FEM;SG
rozlíšenie	izšķirtspēja	rozlíšenie	izšķirtīpēja	N;NOM;NEUT;SG	N;NOM;FEM;SG
čítanie	lasīšana	čítanie	lasīšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
prípady	lietas	prípad	lieta	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
prípady	gadījumi	prípad	gadījums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
prípady	korpusi	prípad	korpuse	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
kongres	kongress	kongres	kongress	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
zlepšenie	uzlabošanās	zlepšenie	uzlabošanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
zlepšenie	uzlabošana	zlepšenie	uzlabošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zlepšenie	uzlabojums	zlepšenie	uzlabojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
zlepšenie	uzlabošana	zlepšenie	uzlabošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
kvalita	kvalitāte	kvalita	kvalitāte	N;NOM;FEM;SG	N;NOM;FEM;SG
duša	dvēsele	duša	dvēsele	N;NOM;FEM;SG	N;NOM;FEM;SG
duša	gars	duša	gars	N;NOM;FEM;SG	N;NOM;MASC;SG
kombinácia	kombinācija	kombinácia	kombinācija	N;NOM;FEM;SG	N;NOM;FEM;SG
kombinácia	apvienojums	kombinácia	apvienojums	N;NOM;FEM;SG	N;NOM;MASC;SG
pozorovanie	novērošana	pozorovanie	novērošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
pozorovanie	novērojums	pozorovanie	novērojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
rudy	rūdas	ruda	rūda	N;NOM;FEM;PL	N;NOM;FEM;PL
výchova	audzināšana	výchova	audzināšana	N;NOM;FEM;SG	N;NOM;FEM;SG
výchova	izglītība	výchova	izglītība	N;NOM;FEM;SG	N;NOM;FEM;SG
zásady	principi	zásada	princips	N;NOM;FEM;PL	N;NOM;MASC;PL
klasický	klasiskais	klasický	klasisks	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
klasický	klasiskā	klasický	klasiska	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
klasický	klasisks	klasický	klasisks	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
klasický	klasiska	klasický	klasiska	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
klasický	klasisks	klasický	klasisks	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
snímka	screenshot	snímka	screenshot	N;NOM;FEM;SG	N;NOM;MASC;SG
preklady	tulkojumi	preklad	tulkojums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
vytváranie	radīšana	vytváranie	radīšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
vytváranie	izveidošanas	vytváranie	izveidošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
vytváranie	izveide	vytváranie	izveide	N;NOM;NEUT;SG	N;NOM;FEM;SG
vytváranie	izveidošana	vytváranie	izveidošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
vytváranie	radīšana	vytváranie	radīšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
rovnica	vienādojums	rovnica	vienādojums	N;NOM;FEM;SG	N;NOM;MASC;SG
potrebný	vajadzīgs	potrebný	vajadzīgs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
potrebný	nepieciešams	potrebný	nepieciešams	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
spotreba	patēriņš	spotreb	patēriņš	N;NOM;FEM;SG	N;NOM;MASC;SG
sex	sekss	sex	sekss	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
sex	dzimums	sex	dzimums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
vystúpenie	koncerts	vystúpenie	koncerts	N;NOM;NEUT;SG	N;NOM;MASC;SG
vystúpenie	sniegums	vystúpenie	sniegums	N;NOM;NEUT;SG	N;NOM;MASC;SG
vystúpenie	veiktspēja	vystúpenie	veiktspēja	N;NOM;NEUT;SG	N;NOM;FEM;SG
vystúpenie	runa	vystúpenie	runa	N;NOM;NEUT;SG	N;NOM;FEM;SG
vládne	valda	vládnuť	valdīt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
turistika	tūrisms	turistika	tūrisms	N;NOM;FEM;SG	N;NOM;MASC;SG
vetra	vējš	vetra	vējš	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
negatívne	negatīvi	negatívne	negatīvi	ADV	ADV
akcia	rīcība	akcia	rīcība	N;NOM;FEM;SG	N;NOM;FEM;SG
ruchu	tūrisms	rucho	tūrisms	N;NOM;NEUT;SG	N;NOM;MASC;SG
všade	visur	všade	visur	ADV	ADV
nasledovalo	sekoja	nasledovať	sekot	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
menovanie	iecelšana	menovanie	iecelšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
menovanie	tikšanās	menovanie	tikšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
soli	sāļi	soli	sāls	N;NOM;FEM;PL	N;NOM;MASC;PL
križovatka	šķērsošanas	križovatko	šķērsošana	N;NOM;FEM;SG	N;NOM;FEM;SG
križovatka	šķērsošana	križovatko	šķērsošana	N;NOM;FEM;SG	N;NOM;FEM;SG
križovatka	krustošanās	križovatko	krustošanās	N;NOM;FEM;SG	N;NOM;FEM;SG
križovatka	krustojums	križovatko	krustojums	N;NOM;FEM;SG	N;NOM;MASC;SG
spôsobiť	izraisīt	spôsobiť	izraisīt	V;PFV;POS;NFIN	V;POS;NFIN
výmena	apmaiņa	výmena	apmaiņa	N;NOM;FEM;SG	N;NOM;FEM;SG
výmena	apmaiņa	výmena	apmaiņa	N;NOM;FEM;SG	N;NOM;FEM;SG
výmena	birža	výmena	birzs	N;NOM;FEM;SG	N;NOM;FEM;SG
výmena	nomaiņa	výmena	nomaiņa	N;NOM;FEM;SG	N;NOM;FEM;SG
výmena	aizvietošana	výmena	aizvietošana	N;NOM;FEM;SG	N;NOM;FEM;SG
výmena	aizstāšana	výmena	aizstāšana	N;NOM;FEM;SG	N;NOM;FEM;SG
zachovanie	konservēšana	zachovanie	konservēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	saglabāšana	zachovanie	saglabāšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	saglabāšanās	zachovanie	saglabāšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	saglabāšanas	zachovanie	saglabāšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	saglabāšana	zachovanie	saglabāšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	uzturēšana	zachovanie	uzturēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	apkope	zachovanie	apkope	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	saglabāšana	zachovanie	saglabāšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	aizture	zachovanie	aizture	N;NOM;NEUT;SG	N;NOM;FEM;SG
explorer	explorer	explorer	explorer	N;NOM;MASC;SG	N;NOM;FEM;SG
zrušený	atcelta	zrušený	atcelt	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
zrušený	atcelta	zrušený	atcelt	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
dominik	dominiks	dominik	dominiks	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
chelsea	chelsea	chelsea	chelties	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
študent	students	študent	students	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
duch	spoks	duch	spoks	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
duch	rēgs	duch	rēgs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
duch	gars	duch	gars	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
stupne	pakāpes	stupeň	pakāpe	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
stupne	grādi	stupeň	grāds	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
lokálne	vietējā	lokálny	vietējs	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
lokálne	vietējais	lokálny	vietējs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
lokálne	lokāla	lokálny	lokāls	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
lokálne	lokālā	lokálny	lokāls	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zobraziť	apskatīt	zobraziť	apskatīt	V;PFV;POS;NFIN	V;POS;NFIN
