catégorie	kategori	catégorie	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
protégée	fredet	protéger	fred	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
courts	korte	court	kort	ADJ;MASC;PL	ADJ;PL
toulon	toulon	toulon	toulon	N;MASC;SG	N;INDF;MASC+FEM;SG
pic	højdepunkt	pic	højdepunkt	N;MASC;SG	N;INDF;NEUT;SG
voisins	naboer	voisin	nabo	N;MASC;PL	N;INDF;MASC+FEM;PL
voisins	naboerne	voisin	nabo	N;MASC;PL	N;DEF;MASC+FEM;PL
voisins	naboer	voisin	nabo	N;MASC;PL	N;INDF;MASC+FEM;PL
voisins	naboerne	voisin	nabo	N;MASC;PL	N;DEF;MASC+FEM;PL
voisins	nabolande	voisin	naboland	N;MASC;PL	N;INDF;NEUT;PL
inconnue	ukendt	inconnu	ukendt	ADJ;FEM;SG	ADJ;INDF;SG
fantasy	fantasi	fantasy	fantasi	N;MASC;SG	N;INDF;MASC+FEM;SG
jouant	leger	jouer	lege	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
jouant	spiller	jouer	spille	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
jouant	spille	jouer	spille	V;PRS;V.PTCP	V;NFIN;ACT
bleue	blåt	bleu	blå	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
bruges	brugge	bruge	brugge	N;MASC;SG	N;INDF;MASC+FEM;SG
progrès	progress	progrès	progress	N;MASC;SG	N;INDF;MASC+FEM;SG
progrès	fremgang	progrès	fremgang	N;MASC;SG	N;INDF;MASC+FEM;SG
tonnes	ton	tonne	ton	N;FEM;PL	N;INDF;NEUT;PL
poche	lommen	poche	lomme	N;FEM;SG	N;DEF;MASC+FEM;SG
poche	lomme	poche	lomme	N;FEM;SG	N;INDF;MASC+FEM;SG
poche	pose	poche	pose	N;FEM;SG	N;INDF;MASC+FEM;SG
dieux	guder	dieu	gude	N;MASC;PL	N;INDF;MASC+FEM;PL
dieux	guderne	dieu	gud	N;MASC;PL	N;DEF;MASC+FEM;PL
producteurs	producenter	producteur	producent	N;MASC;PL	N;INDF;MASC+FEM;PL
producteurs	producenterne	producteur	producent	N;MASC;PL	N;DEF;MASC+FEM;PL
copie	kopiering	copie	kopiering	N;FEM;SG	N;INDF;MASC+FEM;SG
copie	kopi	copie	kopi	N;FEM;SG	N;INDF;MASC+FEM;SG
copie	kopiering	copie	kopiering	N;FEM;SG	N;INDF;MASC+FEM;SG
intégré	integreret	intégrer	integrere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
intégré	indlejret	intégrer	indlejre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
intégré	indbygget	intégrer	indbygge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
chimique	kemisk	chimique	kemisk	ADJ;MASC;SG	ADJ;INDF;SG
carbone	kulstof	carbone	kulstof	N;MASC;SG	N;INDF;NEUT;SG
carbone	kul	carbone	kul	N;MASC;SG	N;INDF;NEUT;SG
modifié	redigerede	modifier	redigere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
modifié	redigeret	modifier	redigere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
modifié	ændret	modifier	ændre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
modifié	modificeret	modifier	modificeret	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
modifié	ombygget	modifier	ombygge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
modifié	ændret	modifier	ændre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
mâle	hankøn	mâle	hankøn	N;MASC;SG	N;INDF;MASC+FEM;SG
mâle	mand	mâle	mand	N;MASC;SG	N;INDF;MASC+FEM;SG
ouvrir	åbn	ouvrir	åbn	V;NFIN	V;IMP
pétrole	olien	pétrole	olie	N;MASC;SG	N;DEF;MASC+FEM;SG
pétrole	olie	pétrole	olie	N;MASC;SG	N;INDF;MASC+FEM;SG
pétrole	råolie	pétrole	råolie	N;MASC;SG	N;INDF;MASC+FEM;SG
pétrole	petroleum	pétrole	petroleum	N;MASC;SG	N;INDF;MASC+FEM;SG
normal	normal	normal	normal	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
jura	jura	jura	jura	N;MASC;SG	N;INDF;MASC+FEM;SG
attaché	vedlagt	attacher	vedlægge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
attaché	vedhæftet	attacher	vedhæfte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
attaché	tilknyttet	attacher	tilknytte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
attaché	knyttet	attacher	knytte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
attaché	fastgjort	attacher	fastgøre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
quarts	kvartaler	quart	kvartale	N;MASC;PL	N;INDF;NEUT;PL
confirme	bekræfter	confirmer	bekræfte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
corporation	corporation	corporation	corporation	N;FEM;SG	N;INDF;MASC+FEM;SG
gras	fed	gras	fed	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
gras	dristig	gras	dristig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
gras	modig	gras	modig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
gras	fed	gras	fed	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
gras	fedt	gras	fedt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
cible	målet	cible	mål	N;FEM;SG	N;DEF;NEUT;SG
cible	mål	cible	mål	N;FEM;SG	N;INDF;NEUT;SG
possèdent	besidder	posséder	besidde	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
possèdent	besætte	posséder	besætte	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
possèdent	besidde	posséder	besidde	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
africaine	afrikansk	africain	afrikansk	ADJ;FEM;SG	ADJ;INDF;SG
morceau	spor	morceau	spor	N;MASC;SG	N;INDF;NEUT;SG
morceau	sporets	morceau	spor	N;MASC;SG	N;GEN;DEF;NEUT;SG
morceau	sporet	morceau	spor	N;MASC;SG	N;DEF;NEUT;SG
morceau	brik	morceau	brik	N;MASC;SG	N;INDF;MASC+FEM;SG
morceau	stykke	morceau	stykke	N;MASC;SG	N;INDF;NEUT;SG
tenter	friste	tenter	friste	V;NFIN	V;NFIN;ACT
dixième	tiende	dixième	tiende	ADJ;MASC;SG	ADJ
pyramide	pyramide	pyramide	pyramid	N;FEM;SG	N;INDF;MASC+FEM;SG
pyramide	pyramiden	pyramide	pyramide	N;FEM;SG	N;DEF;MASC+FEM;SG
pasteur	præst	pasteur	præst	N;MASC;SG	N;INDF;MASC+FEM;SG
pasteur	prædikant	pasteur	prædikant	N;MASC;SG	N;INDF;MASC+FEM;SG
pasteur	præst	pasteur	præst	N;MASC;SG	N;INDF;MASC+FEM;SG
pasteur	pastor	pasteur	pastor	N;MASC;SG	N;INDF;MASC+FEM;SG
pasteur	pasteur	pasteur	pasteur	N;MASC;SG	N;INDF;MASC+FEM;SG
apprentissage	læring	apprentissage	læring	N;MASC;SG	N;INDF;MASC+FEM;SG
apprentissage	lære	apprentissage	lære	N;MASC;SG	N;INDF;MASC+FEM;SG
apprentissage	indlæring	apprentissage	indlæring	N;MASC;SG	N;INDF;MASC+FEM;SG
adopté	vedtaget	adopter	vedtage	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
adopté	adopteret	adopter	adoptere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
entraînement	træning	entraînement	træning	N;MASC;SG	N;INDF;MASC+FEM;SG
entraînement	uddannelse	entraînement	uddannelse	N;MASC;SG	N;INDF;MASC+FEM;SG
entraînement	oplæring	entraînement	oplæring	N;MASC;SG	N;INDF;MASC+FEM;SG
entraînement	træning	entraînement	træning	N;MASC;SG	N;INDF;MASC+FEM;SG
actifs	aktive	actif	aktiv	ADJ;MASC;PL	ADJ;PL
volontaires	frivillige	volontaire	frivillig	ADJ;MASC;PL	ADJ;PL
volontaires	frivillige	volontaire	frivillig	ADJ;MASC;PL	ADJ;PL
filiale	datterselskab	filiale	datterselskab	N;FEM;SG	N;INDF;NEUT;SG
plaisir	nydelse	plaisir	nydelse	N;MASC;SG	N;INDF;MASC+FEM;SG
plaisir	nydelse	plaisir	nydelse	N;MASC;SG	N;INDF;MASC+FEM;SG
plaisir	fornøjelse	plaisir	fornøjelse	N;MASC;SG	N;INDF;MASC+FEM;SG
limousin	limousin	limousin	limousin	N;MASC;SG	N;INDF;MASC+FEM;SG
époux	ægtefællen	époux	ægtefælle	N;MASC;SG	N;DEF;MASC+FEM;SG
époux	ægtefælle	époux	ægtefælle	N;MASC;SG	N;INDF;MASC+FEM;SG
époux	husbond	époux	husbond	N;MASC;SG	N;INDF;MASC+FEM;SG
époux	ægtemand	époux	ægtemand	N;MASC;SG	N;INDF;MASC+FEM;SG
époux	mand	époux	mand	N;MASC;SG	N;INDF;MASC+FEM;SG
organiser	organisere	organiser	organisere	V;NFIN	V;NFIN;ACT
organiser	organisere	organiser	organisere	V;NFIN	V;NFIN;ACT
organiser	organiserer	organiser	organisere	V;NFIN	V;IND;PRS;FIN;ACT
organiser	organisere	organiser	organisere	V;NFIN	V;NFIN;ACT
organiser	organiserer	organiser	organisere	V;NFIN	V;IND;PRS;FIN;ACT
bateaux	bådene	bateau	båd	N;MASC;PL	N;DEF;MASC+FEM;PL
soutient	understøtter	soutenir	understøtte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
soutient	støtter	soutenir	støtte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
individuel	individuel	individuel	individuel	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
croire	tro	croire	tro	V;NFIN	V;NFIN;ACT
croire	tro	croire	tro	V;NFIN	V;NFIN;ACT
présentant	indfører	présenter	indføre	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
présentant	indføre	présenter	indføre	V;PRS;V.PTCP	V;NFIN;ACT
présentant	introducerer	présenter	introducere	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
présentant	præsenterer	présenter	præsentere	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
domination	dominans	domination	dominans	N;FEM;SG	N;INDF;MASC+FEM;SG
domination	dominans	domination	dominans	N;FEM;SG	N;INDF;MASC+FEM;SG
débats	diskussioner	débat	diskussion	N;MASC;PL	N;INDF;MASC+FEM;PL
débats	forhandlinger	débat	forhandling	N;MASC;PL	N;INDF;MASC+FEM;PL
débats	debatter	débat	debat	N;MASC;PL	N;INDF;MASC+FEM;PL
débats	debatterne	débat	debat	N;MASC;PL	N;DEF;MASC+FEM;PL
moto	motorcykel	moto	motorcykel	N;FEM;SG	N;INDF;MASC+FEM;SG
moto	motorcykel	moto	motorcykel	N;FEM;SG	N;INDF;MASC+FEM;SG
curé	præst	curé	præst	N;MASC;SG	N;INDF;MASC+FEM;SG
tunnel	tunnel	tunnel	tunnel	N;MASC;SG	N;INDF;MASC+FEM;SG
tunnel	tunnellen	tunnel	tunnel	N;MASC;SG	N;DEF;MASC+FEM;SG
tunnel	tunnelen	tunnel	tunnel	N;MASC;SG	N;DEF;MASC+FEM;SG
échapper	flygter	échapper	flygte	V;NFIN	V;IND;PRS;FIN;ACT
échapper	flygte	échapper	flygte	V;NFIN	V;NFIN;ACT
échapper	undslippe	échapper	undslippe	V;NFIN	V;NFIN;ACT
fenêtres	vinduer	fenêtre	vindue	N;FEM;PL	N;INDF;NEUT;PL
fenêtres	vinduerne	fenêtre	vindue	N;FEM;PL	N;DEF;NEUT;PL
fenêtres	ruder	fenêtre	ruder	N;FEM;PL	N;INDF;MASC+FEM;PL
mineur	minearbejder	mineur	minearbejder	N;MASC;SG	N;INDF;MASC+FEM;SG
vertical	lodret	vertical	loder	ADJ;MASC;SG	ADJ;INDF;SG
vertical	vertikal	vertical	vertikal	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
équilibre	saldo	équilibre	saldo	N;MASC;SG	N;INDF;MASC+FEM;SG
équilibre	balance	équilibre	balance	N;MASC;SG	N;INDF;MASC+FEM;SG
équilibre	ligevægt	équilibre	ligevægt	N;MASC;SG	N;INDF;MASC+FEM;SG
équilibre	balancen	équilibre	balance	N;MASC;SG	N;DEF;MASC+FEM;SG
équilibre	afvejning	équilibre	afvejning	N;MASC;SG	N;INDF;MASC+FEM;SG
équilibre	afbalancering	équilibre	afbalancering	N;MASC;SG	N;INDF;MASC+FEM;SG
équilibre	balancegang	équilibre	balancegang	N;MASC;SG	N;INDF;MASC+FEM;SG
équilibre	ligevægt	équilibre	ligevægt	N;MASC;SG	N;INDF;MASC+FEM;SG
empêche	forebygger	empêcher	forebygge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
empêche	forhindres	empêcher	forhindre	V;IND;SG;3;PRS;FIN	V;NFIN;PASS
empêche	forhindrer	empêcher	forhindre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sanctuaire	fristed	sanctuaire	fristed	N;MASC;SG	N;INDF;NEUT;SG
sanctuaire	alter	sanctuaire	alter	N;MASC;SG	N;INDF;NEUT;SG
illustrations	illustrationer	illustration	illustration	N;FEM;PL	N;INDF;MASC+FEM;PL
erreurs	fejltagelser	erreur	fejltagelse	N;FEM;PL	N;INDF;MASC+FEM;PL
erreurs	fejl	erreur	fejl	N;FEM;PL	N;INDF;MASC+FEM;PL
erreurs	fejl	erreur	fejl	N;FEM;PL	N;INDF;MASC+FEM;PL
erreurs	fejl	erreur	fejl	N;FEM;PL	N;INDF;MASC+FEM;PL
paramètre	indstilling	paramètre	indstilling	N;MASC;SG	N;INDF;MASC+FEM;SG
paramètre	parameteren	paramètre	parameter	N;MASC;SG	N;DEF;MASC+FEM;SG
paramètre	parameter	paramètre	parameter	N;MASC;SG	N;INDF;MASC+FEM;SG
psychologie	psykologi	psychologie	psykologi	N;FEM;SG	N;INDF;MASC+FEM;SG
constantinople	konstantinopel	constantinople	konstantinopel	N;MASC;SG	N;INDF;MASC+FEM;SG
fouilles	udgravninger	fouille	udgravning	N;FEM;PL	N;INDF;MASC+FEM;PL
diplômé	universitetsuddannelse	diplômé	universitetsuddannelse	N;MASC;SG	N;INDF;MASC+FEM;SG
diplômé	kandidateksamen	diplômé	kandidateksamen	N;MASC;SG	N;DEF;MASC+FEM;SG
princes	prinser	prince	prins	N;MASC;PL	N;INDF;MASC+FEM;PL
découvertes	opdagede	découvrir	opdage	V;FEM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
examen	eksamen	examen	eksamen	N;MASC;SG	N;INDF;MASC+FEM;SG
examen	eksamens	examen	eksamens	N;MASC;SG	N;INDF;MASC+FEM;SG
examen	gennemgang	examen	gennemgang	N;MASC;SG	N;INDF;MASC+FEM;SG
examen	anmeldelse	examen	anmeldelse	N;MASC;SG	N;INDF;MASC+FEM;SG
examen	eksamen	examen	eksamen	N;MASC;SG	N;INDF;MASC+FEM;SG
examen	undersøgelse	examen	undersøgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
héritage	arven	héritage	arv	N;MASC;SG	N;DEF;MASC+FEM;SG
héritage	arv	héritage	arv	N;MASC;SG	N;INDF;MASC+FEM;SG
héritage	arven	héritage	arv	N;MASC;SG	N;DEF;MASC+FEM;SG
héritage	arv	héritage	arv	N;MASC;SG	N;INDF;MASC+FEM;SG
héritage	eftermæle	héritage	eftermæle	N;MASC;SG	N;INDF;NEUT;SG
héritage	kulturarv	héritage	kulturarv	N;MASC;SG	N;INDF;MASC+FEM;SG
héritage	kulturarven	héritage	kulturarv	N;MASC;SG	N;DEF;MASC+FEM;SG
héritage	arv	héritage	arv	N;MASC;SG	N;INDF;MASC+FEM;SG
hitler	hitler	hitler	hitle	N;MASC;SG	N;INDF;MASC+FEM;SG
commencer	starter	commencer	starte	V;NFIN	V;IND;PRS;FIN;ACT
commencer	begynd	commencer	begynd	V;NFIN	V;IMP
commencer	begynd	commencer	begynd	V;NFIN	V;IMP
lancée	igangsat	lancer	igangsætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
lancée	lanceret	lancer	lancere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
lancée	iværksat	lancer	iværksætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
combattants	kombattanter	combattant	kombattant	N;MASC;PL	N;INDF;MASC+FEM;PL
combattants	boksere	combattant	bokser	N;MASC;PL	N;INDF;MASC+FEM;PL
combattants	krigere	combattant	krig	N;MASC;PL	N;INDF;MASC+FEM;PL
combattants	kæmpere	combattant	kæmper	N;MASC;PL	N;INDF;MASC+FEM;PL
candidature	kandidatur	candidature	kandidatur	N;FEM;SG	N;INDF;NEUT;SG
candidature	ansøgning	candidature	ansøgning	N;FEM;SG	N;INDF;MASC+FEM;SG
candidature	anvendelse	candidature	anvendelse	N;FEM;SG	N;INDF;MASC+FEM;SG
candidature	applikation	candidature	applikation	N;FEM;SG	N;INDF;MASC+FEM;SG
candidature	kandidatur	candidature	kandidatur	N;FEM;SG	N;INDF;NEUT;SG
télé	tv	télé	tv	N;FEM;SG	N;INDF;NEUT;SG
télé	fjernsynet	télé	fjernsyn	N;FEM;SG	N;DEF;NEUT;SG
télé	fjernsyn	télé	fjernsyn	N;FEM;SG	N;INDF;NEUT;SG
tracé	spore	tracer	spor	V;MASC;SG;PST;V.PTCP	V;NFIN;ACT
expériences	eksperimenterne	expérience	eksperiment	N;FEM;PL	N;DEF;MASC+FEM;PL
expériences	eksperimenter	expérience	eksperiment	N;FEM;PL	N;INDF;MASC+FEM;PL
expériences	oplevelser	expérience	oplevelse	N;FEM;PL	N;INDF;MASC+FEM;PL
expériences	erfaringer	expérience	erfaring	N;FEM;PL	N;INDF;MASC+FEM;PL
expériences	erfaringer	expérience	erfaring	N;FEM;PL	N;INDF;MASC+FEM;PL
concurrence	konkurrencen	concurrence	konkurrence	N;FEM;SG	N;DEF;MASC+FEM;SG
concurrence	konkurrence	concurrence	konkurrence	N;FEM;SG	N;INDF;MASC+FEM;SG
étudié	studeret	étudier	studere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
étudié	undersøgt	étudier	undersøge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
étudié	studerede	étudier	studere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
massacre	massakre	massacre	massakre	N;MASC;SG	N;INDF;MASC+FEM;SG
massacre	massakren	massacre	massakr	N;MASC;SG	N;DEF;MASC+FEM;SG
potentiel	potentiale	potentiel	potentiale	N;MASC;SG	N;INDF;NEUT;SG
potentiel	potentiel	potentiel	potentiel	N;MASC;SG	N;INDF;MASC+FEM;SG
annuel	årlig	annuel	årlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
annuel	årlig	annuel	årlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
voisin	tilstødende	voisin	tilstødende	ADJ;MASC;SG	ADJ
représenter	repræsenterer	représenter	repræsentere	V;NFIN	V;IND;PRS;FIN;ACT
représenter	repræsentere	représenter	repræsentere	V;NFIN	V;NFIN;ACT
représenter	repræsenterer	représenter	repræsentere	V;NFIN	V;IND;PRS;FIN;ACT
représenter	repræsentere	représenter	repræsentere	V;NFIN	V;NFIN;ACT
dialogue	dialogen	dialogue	dialog	N;MASC;SG	N;DEF;MASC+FEM;SG
dialogue	dialog	dialogue	dialog	N;MASC;SG	N;INDF;MASC+FEM;SG
dialogue	dialogen	dialogue	dialog	N;MASC;SG	N;DEF;MASC+FEM;SG
dialogue	dialog	dialogue	dialog	N;MASC;SG	N;INDF;MASC+FEM;SG
présidente	præsidenten	président	præsident	N;FEM;SG	N;DEF;MASC+FEM;SG
présidente	formand	président	formand	N;FEM;SG	N;INDF;MASC+FEM;SG
présidente	præsident	président	præsident	N;FEM;SG	N;INDF;MASC+FEM;SG
évidemment	tydeligvis	évidemment	tydeligvis	ADV	ADV
annuelle	årlig	annuel	årlig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
annuelle	årlig	annuel	årlig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
thérèse	thérèse	thérèse	thérèse	N;FEM;SG	N;INDF;MASC+FEM;SG
thérèse	therese	thérèse	therese	N;FEM;SG	N;INDF;MASC+FEM;SG
grotte	hule	grotte	hule	N;FEM;SG	N;INDF;MASC+FEM;SG
grotte	grotte	grotte	grotte	N;FEM;SG	N;INDF;MASC+FEM;SG
grotte	hulen	grotte	hulen	N;FEM;SG	N;DEF;MASC+FEM;SG
pain	brod	pain	brod	N;MASC;SG	N;INDF;MASC+FEM;SG
pain	brød	pain	brød	N;MASC;SG	N;INDF;NEUT;SG
pain	brødet	pain	bryde	N;MASC;SG	N;DEF;NEUT;SG
décident	beslutte	décider	beslutte	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
décident	beslutter	décider	beslutte	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
opus	opus	opus	opus	N;MASC;SG	N;INDF;NEUT;SG
entraineur	træner	entraîneur	træne	N;MASC;SG	N;INDF;MASC+FEM;SG
entraineur	træneren	entraîneur	træner	N;MASC;SG	N;DEF;MASC+FEM;SG
entraineur	coach	entraîneur	coach	N;MASC;SG	N;INDF;MASC+FEM;SG
entraineur	træner	entraîneur	træne	N;MASC;SG	N;INDF;MASC+FEM;SG
personnels	personlige	personnel	personlig	ADJ;MASC;PL	ADJ;PL
suivie	fulgte	suivre	følge	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
suivie	efterfulgt	suivre	efterfølge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
suivie	fulgt	suivre	følge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
suivie	følges	suivre	følges	V;FEM;SG;PST;V.PTCP	V;NFIN;PASS
réduction	rabat	réduction	rabat	N;FEM;SG	N;INDF;MASC+FEM;SG
réduction	nedslag	réduction	nedslag	N;FEM;SG	N;INDF;NEUT;SG
réduction	reduktion	réduction	reduktion	N;FEM;SG	N;INDF;MASC+FEM;SG
réduction	nedbringelse	réduction	nedbringelse	N;FEM;SG	N;INDF;MASC+FEM;SG
réduction	nedsættelse	réduction	nedsættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
tension	spænding	tension	spænding	N;FEM;SG	N;INDF;MASC+FEM;SG
tension	spændingen	tension	spænding	N;FEM;SG	N;DEF;MASC+FEM;SG
tension	spænding	tension	spænding	N;FEM;SG	N;INDF;MASC+FEM;SG
chaînes	kanalerne	chaîne	kanal	N;FEM;PL	N;DEF;MASC+FEM;PL
chaînes	kanaler	chaîne	kanal	N;FEM;PL	N;INDF;MASC+FEM;PL
chaînes	lænker	chaîne	lænke	N;FEM;PL	N;INDF;MASC+FEM;PL
chaînes	kæder	chaîne	kæde	N;FEM;PL	N;INDF;MASC+FEM;PL
chaînes	snore	chaîne	snore	N;FEM;PL	N;INDF;MASC+FEM;PL
soumis	indleveret	soumettre	indlevere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soumis	fremlagt	soumettre	fremlægge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soumis	indgivet	soumettre	indgive	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soumis	afgivet	soumettre	afgive	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soumis	indsendt	soumettre	indsende	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
secrets	hemmelige	secret	hemmelig	ADJ;MASC;PL	ADJ;PL
intégration	integrering	intégration	integrering	N;FEM;SG	N;INDF;MASC+FEM;SG
intégration	integration	intégration	integration	N;FEM;SG	N;INDF;MASC+FEM;SG
intégration	integrationen	intégration	integration	N;FEM;SG	N;DEF;MASC+FEM;SG
wimbledon	wimbledon	wimbledon	wimbledon	N;MASC;SG	N;INDF;MASC+FEM;SG
rythme	tempo	rythme	tempo	N;MASC;SG	N;INDF;NEUT;SG
rythme	rytme	rythme	rytme	N;MASC;SG	N;INDF;MASC+FEM;SG
intervient	intervenerer	intervenir	intervenere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
arriver	ankommer	arriver	ankomme	V;NFIN	V;IND;PRS;FIN;ACT
arriver	ankommer	arriver	ankomme	V;NFIN	V;IND;PRS;FIN;ACT
arriver	ankomme	arriver	ankomme	V;NFIN	V;NFIN;ACT
écart	afvigelse	écart	afvigelse	N;MASC;SG	N;INDF;MASC+FEM;SG
écart	varians	écart	varian	N;MASC;SG	N;INDF;MASC+FEM;SG
écart	kløft	écart	kløft	N;MASC;SG	N;INDF;MASC+FEM;SG
montré	vist	montrer	vise	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
montré	viste	montrer	vise	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
montré	demonstreret	montrer	demonstrere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
montré	påviste	montrer	påvise	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
montré	demonstrerede	montrer	demonstrere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
montré	påvist	montrer	påvise	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rupture	breaking	rupture	breaking	N;FEM;SG	N;INDF;MASC+FEM;SG
rupture	sprængning	rupture	sprængning	N;FEM;SG	N;INDF;MASC+FEM;SG
rupture	pause	rupture	pause	N;FEM;SG	N;INDF;MASC+FEM;SG
vague	vink	vague	vink	N;FEM;SG	N;INDF;NEUT;SG
vague	bølgen	vague	bølg	N;FEM;SG	N;DEF;MASC+FEM;SG
vague	bølge	vague	bølge	N;FEM;SG	N;INDF;MASC+FEM;SG
décor	dekoration	décor	dekoration	N;MASC;SG	N;INDF;MASC+FEM;SG
décor	udsmykning	décor	udsmykning	N;MASC;SG	N;INDF;MASC+FEM;SG
décor	indretning	décor	indretning	N;MASC;SG	N;INDF;MASC+FEM;SG
décor	interiør	décor	interiør	N;MASC;SG	N;INDF;NEUT;SG
décor	udsmykning	décor	udsmykning	N;MASC;SG	N;INDF;MASC+FEM;SG
maintien	bibeholdelse	maintien	bibeholdelse	N;MASC;SG	N;INDF;MASC+FEM;SG
maintien	fastholdelse	maintien	fastholdelse	N;MASC;SG	N;INDF;MASC+FEM;SG
maintien	tilbageholdelse	maintien	tilbageholdelse	N;MASC;SG	N;INDF;MASC+FEM;SG
signal	signal	signal	signal	N;MASC;SG	N;INDF;NEUT;SG
signal	signalet	signal	signal	N;MASC;SG	N;DEF;NEUT;SG
placée	anbragt	placer	anbragt	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
placée	placerede	placer	placere	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
placée	placeret	placer	placere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
suicide	selvmord	suicide	selvmord	N;MASC;SG	N;INDF;NEUT;SG
accords	overenskomster	accord	overenskomster	N;MASC;PL	N;INDF;MASC+FEM;PL
accords	aftaler	accord	aftale	N;MASC;PL	N;INDF;MASC+FEM;PL
accords	akkorder	accord	akkorder	N;MASC;PL	N;INDF;MASC+FEM;PL
