اِبتدائی	elementary	اِبتدائی	elementary	N;NOM;MASC;SG;3	N;SG
پاڑنا	kill	پاڑ	kill	V;SG;NFIN;ACT	V;IMP;FIN
پاڑنا	destroy	پاڑ	destroy	V;SG;NFIN;ACT	V;IMP;FIN
پاسبان	guide	پاسبان	guide	N;NOM;MASC;SG;3	N;SG
پاسبان	shepherd	پاسبان	shepherd	N;NOM;MASC;SG;3	N;SG
پاسبان	watchman	پاسبان	watchman	N;NOM;MASC;SG;3	N;SG
پاسبان	guard	پاسبان	guard	N;NOM;MASC;SG;3	N;SG
پاسداری	partiality	پاسداری	partiality	N;NOM;MASC;SG;3	N;SG
پاسداری	favour	پاسداری	favour	N;NOM;MASC;SG;3	N;SG
پاسداری	partiality	پاسداری	partiality	N;NOM;MASC;SG;3	N;SG
پاشیدنی	divisible	پاشیدنی	divisible	ADJ;NOM	ADJ
پاکیزگی	cleanliness	پاکیزگی	cleanliness	N;NOM;MASC;SG;3	N;SG
پاکیزگی	chastity	پاکیزگی	chastity	N;NOM;MASC;SG;3	N;SG
پاکیزگی	elegance	پاکیزگی	elegance	N;NOM;MASC;SG;3	N;SG
پاکیزگی	refinement	پاکیزگی	refinement	N;NOM;MASC;SG;3	N;SG
پاکیزگی	cleanliness	پاکیزگی	cleanliness	N;NOM;MASC;SG;3	N;SG
پاکیزگی	chastity	پاکیزگی	chastity	N;NOM;MASC;SG;3	N;SG
پاکیزگی	elegance	پاکیزگی	elegance	N;NOM;MASC;SG;3	N;SG
پاکیزگی	purity	پاکیزگی	purity	N;NOM;MASC;SG;3	N;SG
پاکیزگی	refinement	پاکیزگی	refinement	N;NOM;MASC;SG;3	N;SG
پالا	nourished	پالا	nourish	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
پالا	encounter	پالا	encounter	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN
پالتو	favourite	پالتو	favourite	N;NOM;MASC;SG;3	N;SG
پالتو	favourite	پالتو	favourite	N;NOM;MASC;SG;3	N;SG
پالتو	pet	پالتو	pet	N;NOM;MASC;SG;3	N;SG
پالنا	nourish	پال	nourish	V;SG;NFIN;ACT	V;IMP;FIN
پامالی	trampling	پامالی	trample	N;NOM;MASC;SG;3	N;SG
پامالی	destruction	پامالی	destruction	N;NOM;MASC;SG;3	N;SG
پامالی	devastation	پامالی	devastation	N;NOM;MASC;SG;3	N;SG
پان	beverage	پان	beverage	N;NOM;MASC;SG;3	N;SG
پان	obedience	پان	obedience	N;NOM;MASC;SG;3	N;SG
پان	water	پان	water	N;NOM;MASC;SG;3	N;SG
پان	respect	پان	respect	N;NOM;MASC;SG;3	N;SG
پان	pan	پان	pan	N;NOM;MASC;SG;3	N;SG
پان	drink	پان	drink	N;NOM;MASC;SG;3	N;SG
پانا	perceive	پانا	perceive	V;SG;NFIN;ACT	V;IMP;FIN
پانا	receive	پانا	receive	V;SG;NFIN;ACT	V;IMP;FIN
پانا	overtake	پانا	overtake	V;SG;NFIN;ACT	V;IMP;FIN
پانا	find	پانا	find	V;SG;NFIN;ACT	V;IMP;FIN
پانا	acquire	پانا	acquire	V;SG;NFIN;ACT	V;IMP;FIN
پانا	understand	پانا	understand	V;SG;NFIN;ACT	V;IMP;FIN
پانا	discover	پانا	discover	V;SG;NFIN;ACT	V;IMP;FIN
پانا	secure	پانا	secure	V;SG;NFIN;ACT	V;IMP;FIN
پانا	perceive	پانا	perceive	V;SG;NFIN;ACT	V;IMP;FIN
پانا	reach	پانا	reach	V;SG;NFIN;ACT	V;IMP;FIN
پانا	receive	پانا	receive	V;SG;NFIN;ACT	V;IMP;FIN
پانا	get	پانا	get	V;SG;NFIN;ACT	V;IMP;FIN
پانا	overtake	پانا	overtake	V;SG;NFIN;ACT	V;IMP;FIN
پانا	obtain	پانا	obtain	V;SG;NFIN;ACT	V;IMP;FIN
پانا	find	پانا	find	V;SG;NFIN;ACT	V;IMP;FIN
پانا	acquire	پانا	acquire	V;SG;NFIN;ACT	V;IMP;FIN
پانا	understand	پانا	understand	V;SG;NFIN;ACT	V;IMP;FIN
پانا	discover	پانا	discover	V;SG;NFIN;ACT	V;IMP;FIN
پانا	secure	پانا	secure	V;SG;NFIN;ACT	V;IMP;FIN
پانچ	five	پانچ	five	NUM	NUM
پانڈ	jaundice	پانڈ	jaundice	N;NOM;MASC;SG;3	N;SG
پانی	lustre	پانی	lustre	N;NOM;MASC;SG;3	N;SG
پانی	rain	پانی	rain	N;NOM;MASC;SG;3	N;SG
پانی	perspiration	پانی	perspiration	N;NOM;MASC;SG;3	N;SG
پانی	brightness	پانی	brightness	N;NOM;MASC;SG;3	N;SG
پانی	water	پانی	water	N;NOM;MASC;SG;3	N;SG
پانی	courage	پانی	courage	N;NOM;MASC;SG;3	N;SG
پانی	sweat	پانی	sweat	N;NOM;MASC;SG;3	N;SG
پانی	spirit	پانی	spirit	N;NOM;MASC;SG;3	N;SG
پانی	chastity	پانی	chastity	N;NOM;MASC;SG;3	N;SG
پانی	modesty	پانی	modesty	N;NOM;MASC;SG;3	N;SG
پانی	wine	پانی	wine	N;NOM;MASC;SG;3	N;SG
پانی	breed	پانی	breed	N;NOM;MASC;SG;3	N;SG
پانی	sparkle	پانی	sparkle	N;NOM;MASC;SG;3	N;SG
پانی	pedigree	پانی	pedigree	N;NOM;MASC;SG;3	N;SG
پائدار	firm	پائدار	firm	N;NOM;MASC;SG;3	N;SG
پائداری	durability	پائداری	durability	N;NOM;MASC;SG;3	N;SG
پائداری	stability	پائداری	stability	N;NOM;MASC;SG;3	N;SG
پائداری	firmness	پائداری	firmness	N;NOM;MASC;SG;3	N;SG
پتری	record	پتری	record	N;NOM;MASC;SG;3	N;SG
پتری	note	پتری	note	N;NOM;MASC;SG;3	N;SG
پتری	letter	پتری	letter	N;NOM;MASC;SG;3	N;SG
پتلا	lean	پتلا	lean	N;NOM;MASC;SG;3	N;SG
پتلا	lean	پتلا	lean	N;NOM;MASC;SG;3	N;SG
پتلانا	dilute	پتلانا	dilute	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پتلانا	liquefy	پتلانا	liquefy	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پتلائی	delicacy	پتلائی	delicacy	N;NOM;MASC;SG;3	N;SG
پتلائی	thinness	پتلائی	thinness	N;NOM;MASC;SG;3	N;SG
پتنگ	moth	پتنگ	moth	N;NOM;MASC;SG;3	N;SG
پتنگ	grasshopper	پتنگ	grasshopper	N;NOM;MASC;SG;3	N;SG
پتّوں	leaves	پتل	leave	N;ACC;MASC;PL;3	N;PL
پٹا	covered	پٹا	cover	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
پٹانا	lure	پٹانا	lure	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
پٹانا	irrigate	پٹانا	irrigate	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
پٹانا	seduce	پٹانا	seduce	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
پِٹائی	beating	پِٹائی	beating	N;NOM;MASC;SG;3	N;SG
پٹپٹانا	regret	پٹپٹانا	regret	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پٹری	scale	پٹری	scale	N;NOM;FEM;SG;3	N;SG
پٹری	rail	پٹری	rail	N;NOM;FEM;SG;3	N;SG
پٹری	track	پٹری	track	N;NOM;FEM;SG;3	N;SG
پٹری	ruler	پٹری	ruler	N;NOM;FEM;SG;3	N;SG
پِٹّس	beating	پِٹّس	beating	N;NOM;MASC;SG;3	N;SG
پِٹّس	wailing	پِٹّس	wail	N;NOM;MASC;SG;3	N;SG
پٹّوں	muscles	پٹّ	muscle	N;ACC;MASC;PL;3	N;PL
پچ	prejudice	پچ	prejudice	N;NOM;MASC;SG;3	N;SG
پچ	obstinacy	پچ	obstinacy	N;NOM;MASC;SG;3	N;SG
پچ	bigotry	پچ	bigotry	N;NOM;MASC;SG;3	N;SG
پچ	defence	پچ	defence	N;NOM;MASC;SG;3	N;SG
پچ	protection	پچ	protection	N;NOM;MASC;SG;3	N;SG
پچ	consideration	پچ	consideration	N;NOM;MASC;SG;3	N;SG
پچ	support	پچ	support	N;NOM;MASC;SG;3	N;SG
پچاس	fifty	پچاس	fifty	NUM	NUM
پچانا	assimilate	پچا	assimilate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پِچپچاہٹ	softness	پِچپچاہٹ	softness	N;NOM;MASC;SG;3	N;SG
پُچکارنا	placate	پُچکارنا	placate	V;NFIN;ACT	V;IMP;FIN
پُچکارنا	appease	پُچکارنا	appease	V;NFIN;ACT	V;IMP;FIN
پِچکاری	squirt	پِچکاری	squirt	N;NOM;MASC;SG;3	N;SG
پِچکاری	spray	پِچکاری	spray	N;NOM;MASC;SG;3	N;SG
پِچکاری	enema	پِچکاری	enema	N;NOM;MASC;SG;3	N;SG
پِچکاری	syringe	پِچکاری	syringe	N;NOM;MASC;SG;3	N;SG
پِچّی	firm	پِچّی	firm	N;NOM;MASC;SG;3	N;SG
پچھاڑنا	fell	پچھاڑ	fall	V;SG;NFIN;ACT	V;IND;PST;FIN
پچھاڑنا	overcome	پچھاڑ	overcome	V;SG;NFIN;ACT	V;IMP;FIN
پچھاڑنا	subdue	پچھاڑ	subdue	V;SG;NFIN;ACT	V;IMP;FIN
پِچھاڑی	rear	پِچھاڑی	rear	N;NOM;MASC;SG;3	N;SG
پچھتانا	repent	پچھ	repent	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پچھتانا	regret	پچھ	regret	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پچھتانا	repent	پچھ	repent	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پچھتانا	regret	پچھ	regret	V;MASC;SG;NFIN;ACT	V;IMP;FIN
پچھتاوا	regret	پچھتاوا	regret	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN
پچھڑنا	fail	پچھڑ	fail	V;NFIN	V;IMP;FIN
پُختہ	shrewd	پُختہ	shrewd	ADJ	ADJ
پُختہ	strong	پُختہ	strong	ADJ	ADJ
پُختہ	ripe	پُختہ	ripe	ADJ	ADJ
