the	το	the	ο	DET;DEF	DET;NOM;DEF;NEUT;SG
mystery	μυστήριο	mystery	μυστήριο	N;SG	N;NOM;NEUT;SG
settlements	οικισμούς	settlement	οικισμός	N;PL	N;ACC;MASC;PL
walking	περπάτημα	walking	περπάτημα	N;SG	N;NOM;NEUT;SG
rifle	καραμπίνα	rifle	καραμπίνα	N;SG	N;NOM;FEM;SG
rifle	τουφέκι	rifle	τουφέκι	N;SG	N;NOM;NEUT;SG
component	συστατικό	component	συστατικό	N;SG	N;NOM;NEUT;SG
component	συνιστώσα	component	συνιστώνω	N;SG	N;NOM;FEM;SG
component	εξάρτημα	component	εξάρτημα	N;SG	N;NOM;NEUT;SG
partial	μερική	partial	μερικοί	ADJ	ADJ;NOM;FEM;SG
encouraged	ενθαρρυνθεί	encourage	ενθαρρύνω	V;PST;V.PTCP	V;PFV;NFIN;PASS
encouraged	ενθάρρυνε	encourage	ενθαρρύνω	V;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
researchers	ερευνητές	researcher	ερευνητής	N;PL	N;NOM;MASC;PL
partly	μερικώς	partly	μερικώς	ADV	ADV
photographer	φωτογράφος	photographer	φωτογράφος	N;SG	N;NOM;MASC;SG
seemed	φάνηκε	seem	φαίνομαι	V;IND;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
seemed	φαινόταν	seem	φαίνομαι	V;IND;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;PASS
clock	ρολόι	clock	ρολός	N;SG	N;NOM;NEUT;SG
highways	λεωφόρους	highway	λεωφόρος	N;PL	N;NOM;FEM;PL
holiday	γιορτή	holiday	γιορτής	N;SG	N;NOM;FEM;SG
holiday	αργία	holiday	αργία	N;SG	N;NOM;FEM;SG
distinction	διάκριση	distinction	διάκριση	N;SG	N;ACC;FEM;SG
font	γραμματοσειρά	font	γραμματοσειρά	N;SG	N;NOM;FEM;SG
farmers	γεωργούς	farmer	γεωργός	N;PL	N;ACC;MASC;PL
farmers	γεωργοί	farmer	γεωργός	N;PL	N;NOM;MASC;PL
farmers	αγρότες	farmer	αγρότης	N;PL	N;NOM;MASC;PL
photograph	φωτογραφια	photograph	φωτογραφια	N;SG	N;NOM;FEM;SG
photograph	φωτογραφία	photograph	φωτογραφία	N;SG	N;ACC;FEM;SG
struggle	αγώνας	struggle	αγώνας	N;SG	N;NOM;MASC;SG
struggle	πάλη	struggle	πάλη	N;SG	N;NOM;FEM;SG
produces	παράγει	produce	παράγω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
options	επιλογές	option	επιλογή	N;PL	N;NOM;FEM;PL
pen	πένα	pen	πένας	N;SG	N;NOM;FEM;SG
pen	στυλό	pen	στυλός	N;SG	N;NOM;NEUT;SG
procedure	διαδικασία	procedure	διαδικασία	N;SG	N;NOM;FEM;SG
convicted	καταδικάστηκε	convict	καταδικάζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
convicted	καταδικασμένος	convict	καταδικασμένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
convicted	καταδικαστεί	convict	καταδικάζω	V;PST;V.PTCP	V;PFV;NFIN;PASS
touring	περιοδεία	touring	περιοδείο	N;SG	N;ACC;FEM;SG
transition	μετάβαση	transition	μετάβαση	N;SG	N;ACC;FEM;SG
legacy	κληρονομιά	legacy	κληρονομιά	N;SG	N;NOM;FEM;SG
denied	αρνήθηκε	deny	αρνιέμαι	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
relationships	σχέσεις	relationship	σχέση	N;PL	N;NOM;FEM;PL
surrounded	περικυκλωμένος	surround	περικυκλωμένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
surrounded	περικυκλωμένοι	surround	περικυκλώνω	V;PST;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
speakers	ομιλητές	speaker	ομιλητής	N;PL	N;NOM;MASC;PL
speakers	ηχεία	speaker	ηχεία	N;PL	N;NOM;NEUT;PL
grades	βαθμούς	grade	βαθμός	N;PL	N;ACC;MASC;PL
grades	βαθμοί	grade	βαθμός	N;PL	N;NOM;MASC;PL
administrators	διαχειριστές	administrator	διαχειριστής	N;PL	N;NOM;MASC;PL
sacred	ιερός	sacred	ιερός	ADJ	ADJ;NOM;MASC;SG
sacred	ιερή	sacred	ιερός	ADJ	ADJ;NOM;FEM;SG
signing	υπογραφή	signing	υπογραφή	N;SG	N;ACC;FEM;SG
citizen	πολίτη	citizen	πολίτης	N;SG	N;VOC;MASC;SG
citizen	πολίτης	citizen	πολίτης	N;SG	N;NOM;MASC;SG
dogs	σκύλοι	dog	σκύλος	N;PL	N;NOM;MASC;PL
dogs	σκύλους	dog	σκύλος	N;PL	N;NOM;MASC;PL
dogs	σκυλιά	dog	σκυλιά	N;PL	N;NOM;NEUT;PL
believes	πιστεύει	believe	πιστεύω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
intersection	τομή	intersection	τομή	N;SG	N;NOM;FEM;SG
intersection	διασταύρωση	intersection	διασταύρωση	N;SG	N;ACC;FEM;SG
discussing	συζητώντας	discuss	συζητώ	V;V.MSDR	V;IPFV;V.CVB;ACT
reveals	αποκαλύπτει	reveal	αποκαλύπτω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reveals	αποκαλύπτεται	reveal	αποκαλύπτω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
defeating	νικώντας	defeat	νικώ	V;V.MSDR	V;IPFV;V.CVB;ACT
disputes	διενέξεις	dispute	διένεξη	N;PL	N;NOM;FEM;PL
disputes	διαφορές	dispute	διαφορά	N;PL	N;NOM;FEM;PL
disputes	διαφωνίες	dispute	διαφωνία	N;PL	N;NOM;FEM;PL
disputes	αμφισβητήσεις	dispute	αμφισβήτηση	N;PL	N;NOM;FEM;PL
disputes	διαφορών	dispute	διαφορά	N;PL	N;GEN;FEM;PL
beam	ακτίνα	beam	ακτίνα	N;SG	N;ACC;FEM;SG
beam	δοκάρι	beam	δοκάρι	N;SG	N;NOM;NEUT;SG
nickname	ψευδώνυμο	nickname	ψεύδωνυμος	N;SG	N;NOM;NEUT;SG
nickname	παρατσούκλι	nickname	παρατσούκλι	N;SG	N;NOM;NEUT;SG
wells	πηγάδια	well	πηγάδιο	N;PL	N;NOM;NEUT;PL
appointment	ραντεβού	appointment	ραντεβός	N;SG	N;NOM;NEUT;SG
appointment	διορισμός	appointment	διορισμός	N;SG	N;NOM;MASC;SG
ballet	μπαλέτο	ballet	μπάλετος	N;SG	N;NOM;NEUT;SG
anywhere	οπουδήποτε	anywhere	οπουδήποτε	ADV	ADV
sand	άμμου	sand	άμμος	N;SG	N;GEN;FEM;SG
sand	άμμος	sand	άμμος	N;SG	N;NOM;FEM;SG
sand	άμμο	sand	άμμος	N;SG	N;NOM;FEM;SG
angle	γωνία	angle	γωνία	N;SG	N;NOM;FEM;SG
sessions	σύνοδοι	session	σύνοδος	N;PL	N;NOM;FEM;PL
sessions	συνεδρίες	session	συνεδρία	N;PL	N;NOM;FEM;PL
recreation	ψυχαγωγία	recreation	ψυχαγωγία	N;SG	N;NOM;FEM;SG
recreation	αναψυχή	recreation	αναψυχή	N;SG	N;NOM;FEM;SG
accessible	προσβάσιμη	accessible	προσβάσιμος	ADJ	ADJ;NOM;FEM;SG
accessible	προσιτή	accessible	προσιτός	ADJ	ADJ;NOM;FEM;SG
accessible	προσιτό	accessible	προσιτό	ADJ	ADJ;NOM;NEUT;SG
thread	νήμα	thread	νήμα	N;SG	N;NOM;NEUT;SG
thread	κλωστή	thread	κλωστός	N;SG	N;NOM;FEM;SG
disruptive	διασπαστική	disruptive	διασπαστικός	ADJ	ADJ;NOM;FEM;SG
arrest	σύλληψη	arrest	σύλληψη	N;SG	N;ACC;FEM;SG
choir	χορωδία	choir	χορωδία	N;SG	N;NOM;FEM;SG
trials	δίκες	trial	δίκα	N;PL	N;NOM;FEM;PL
trials	δοκιμασίες	trial	δοκιμασία	N;PL	N;NOM;FEM;PL
trials	δοκιμές	trial	δοκιμή	N;PL	N;NOM;FEM;PL
mines	ορυχεία	mine	ορυχεία	N;PL	N;NOM;NEUT;PL
mines	νάρκες	mine	νάρκα	N;PL	N;NOM;FEM;PL
injuries	τραυματισμούς	injury	τραυματισμός	N;PL	N;ACC;MASC;PL
injuries	κακώσεις	injury	κάκωση	N;PL	N;NOM;FEM;PL
injuries	τραυματισμοί	injury	τραυματισμός	N;PL	N;NOM;MASC;PL
injuries	τραύματα	injury	τραύμα	N;PL	N;NOM;NEUT;PL
rounds	γύρους	round	γύρος	N;PL	N;ACC;MASC;PL
rounds	γύροι	round	γύρος	N;PL	N;NOM;MASC;PL
competitive	ανταγωνιστική	competitive	ανταγωνιστικός	ADJ	ADJ;NOM;FEM;SG
competitive	ανταγωνιστικός	competitive	ανταγωνιστικός	ADJ	ADJ;NOM;MASC;SG
competitive	ανταγωνιστικό	competitive	ανταγωνιστικός	ADJ	ADJ;NOM;NEUT;SG
opportunities	ευκαιρίες	opportunity	ευκαιρία	N;PL	N;NOM;FEM;PL
meetings	συσκέψεις	meeting	σύσκεψη	N;PL	N;NOM;FEM;PL
meetings	συναντήσεις	meeting	συνάντηση	N;PL	N;NOM;FEM;PL
meetings	συνεδριάσεις	meeting	συνεδρίαση	N;PL	N;NOM;FEM;PL
meetings	σύνοδοι	meeting	σύνοδος	N;PL	N;NOM;FEM;PL
commented	σχολίασε	comment	σχολιάζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
exercise	άσκηση	exercise	άσκηση	N;SG	N;ACC;FEM;SG
objective	στόχο	objective	στόχος	N;SG	N;ACC;MASC;SG
objective	στόχος	objective	στόχος	N;SG	N;NOM;MASC;SG
demolished	κατεδαφιστεί	demolish	κατεδαφίζω	V;PST;V.PTCP	V;PFV;NFIN;PASS
preferred	προτιμούσε	prefer	προτιμώ	V;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
resort	θέρετρο	resort	θέρετρο	N;SG	N;NOM;NEUT;SG
robot	ρομπότ	robot	ρομπότ	N;SG	N;NOM;NEUT;SG
dancing	χορός	dancing	χορός	N;SG	N;NOM;MASC;SG
eagles	αετοί	eagle	αετός	N;PL	N;NOM;MASC;PL
tribute	αφιέρωμα	tribute	αφιέρωμα	N;SG	N;ACC;NEUT;SG
continuous	συνεχείς	continuous	συνεχής	ADJ	ADJ;NOM;FEM;PL
continuous	συνεχές	continuous	συνεχής	ADJ	ADJ;NOM;NEUT;SG
continuous	συνεχόμενη	continuous	συνεχόμενος	ADJ	ADJ;NOM;FEM;SG
continuous	συνεχής	continuous	συνεχής	ADJ	ADJ;NOM;FEM;SG
continuous	συνεχή	continuous	συνεχής	ADJ	ADJ;NOM;FEM;SG
spider	σπάιντερ	spider	σπάιντερ	N;SG	N
spider	αράχνη	spider	αράχνω	N;SG	N;NOM;FEM;SG
acted	ενήργησε	act	ενηργώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
convinced	πεπεισμένος	convinced	πεπεισμένος	ADJ	ADJ;NOM;MASC;SG
heroes	ήρωες	heroes	ήρωο	N;PL	N;NOM;MASC;PL
heroes	ηρώων	heroes	ηρώ	N;PL	N;GEN;MASC;PL
describing	χαρακτηρίζοντας	describe	χαρακτηρίζω	V;V.MSDR	V;IPFV;V.CVB;ACT
rocks	βράχια	rock	βράχια	N;PL	N;NOM;NEUT;PL
rocks	βράχους	rock	βράχος	N;PL	N;ACC;MASC;PL
rocks	πέτρες	rock	πέτρα	N;PL	N;NOM;FEM;PL
rocks	βράχοι	rock	βράχος	N;PL	N;NOM;MASC;PL
rocks	πετρώματα	rock	πέτρωμα	N;PL	N;NOM;NEUT;PL
bed	κρεβάτι	bed	κρεβάτι	N;SG	N;NOM;NEUT;SG
bed	κρεββάτι	bed	κρεββάτι	N;SG	N;NOM;NEUT;SG
gap	χάσμα	gap	χάσμα	N;SG	N;NOM;NEUT;SG
gap	κενό	gap	κενό	N;SG	N;NOM;NEUT;SG
cooperation	συνεργασια	cooperation	συνεργασία	N;SG	N;ACC;FEM;SG
cooperation	συνεργασία	cooperation	συνεργασία	N;SG	N;ACC;FEM;SG
gothic	γοτθικό	gothic	γοτθικός	ADJ	ADJ;NOM;NEUT;SG
protest	διαμαρτυρία	protest	διαμαρτυρία	N;SG	N;NOM;FEM;SG
protest	διαδήλωση	protest	διαδήλωση	N;SG	N;ACC;FEM;SG
hunting	κυνήγι	hunt	κυνήγι	N;SG	N;NOM;NEUT;SG
conversion	μετατροπής	conversion	μετατροπή	N;SG	N;GEN;FEM;SG
conversion	μετατροπή	conversion	μετατροπή	N;SG	N;ACC;FEM;SG
stress	στρες	stress	στρες	N;SG	N;NOM;NEUT;SG
stress	άγχος	stress	άγχος	N;SG	N;NOM;NEUT;SG
manufacturers	κατασκευαστές	manufacturer	κατασκευαστής	N;PL	N;NOM;MASC;PL
traditionally	παραδοσιακά	traditionally	παραδοσιακός	ADV	ADV
adventures	περιπέτειες	adventure	περιπέτεια	N;PL	N;NOM;FEM;PL
tiger	τίγρης	tiger	τίγρη	N;SG	N;NOM;MASC;SG
tiger	τίγρη	tiger	τίγρης	N;SG	N;NOM;FEM;SG
totally	εντελώς	totally	εντελώς	ADV	ADV
voyage	ταξιδι	voyage	ταξιδι	N;SG	N;NOM;FEM;SG
voyage	ταξίδι	voyage	ταξίδι	N;SG	N;NOM;NEUT;SG
concentration	συγκέντρωση	concentration	συγκέντρωση	N;SG	N;ACC;FEM;SG
rocket	ρουκέτα	rocket	ρουκέτα	N;SG	N;NOM;FEM;SG
rocket	πύραυλος	rocket	πύραυλος	N;SG	N;NOM;MASC;SG
rocket	πύραυλο	rocket	πύραυλος	N;SG	N;NOM;NEUT;SG
electricity	ηλεκτρισμού	electricity	ηλεκτρισμός	N;SG	N;GEN;MASC;SG
electricity	ηλεκτρισμός	electricity	ηλεκτρισμός	N;SG	N;NOM;MASC;SG
shadow	σκιά	shadow	σκιά	N;SG	N;NOM;FEM;SG
boxing	πυγμαχία	box	πυγμαχία	N;SG	N;NOM;FEM;SG
senators	γερουσιαστές	senator	γερουσιαστής	N;PL	N;NOM;MASC;PL
machines	μηχανήματα	machine	μηχάνημα	N;PL	N;NOM;NEUT;PL
machines	μηχανές	machine	μηχανής	N;PL	N;NOM;FEM;PL
saved	αποθηκευμένα	save	αποθηκεύω	V;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
saved	αποθηκεύτηκε	save	αποθηκώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
saved	σώθηκε	save	σώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
saved	έσωσε	save	σώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
saved	αποθηκευμένες	save	αποθηκεύω	V;PST;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
calendar	ημερολόγιο	calendar	ημερολόγιο	N;SG	N;NOM;NEUT;SG
noble	ευγενής	noble	ευγενής	ADJ	ADJ;NOM;MASC;SG
noble	ευγενείς	noble	ευγενής	ADJ	ADJ;NOM;MASC;PL
noble	ευγενές	noble	ευγενής	ADJ	ADJ;NOM;NEUT;SG
affair	δεσμός	affair	δεσμός	N;SG	N;NOM;MASC;SG
shares	μερίδια	share	μερίδιο	N;PL	N;NOM;NEUT;PL
shares	μετοχές	share	μετοχή	N;PL	N;NOM;FEM;PL
manufacturer	κατασκευαστής	manufacturer	κατασκευαστής	N;SG	N;NOM;MASC;SG
manufacturer	κατασκευαστή	manufacturer	κατασκευαστής	N;SG	N;ACC;MASC;SG
manufacturer	παραγωγός	manufacturer	παραγωγός	N;SG	N;NOM;MASC;SG
tales	ιστορίες	tale	ιστορία	N;PL	N;NOM;FEM;PL
tales	παραμύθια	tale	παράμυθιος	N;PL	N;NOM;NEUT;PL
implementation	εφαρμογή	implementation	εφαρμογή	N;SG	N;NOM;FEM;SG
implementation	υλοποίηση	implementation	υλοποίηση	N;SG	N;ACC;FEM;SG
truck	φορτηγάκι	truck	φορτηγάκι	N;SG	N;NOM;NEUT;SG
truck	φορτηγό	truck	φορτηγός	N;SG	N;NOM;NEUT;SG
spelling	ορθογραφία	spelling	ορθογραφία	N;SG	N;NOM;FEM;SG
item	στοιχείο	item	στοιχείο	N;SG	N;NOM;NEUT;SG
item	αντικείμενο	item	αντικείμενο	N;SG	N;NOM;NEUT;SG
load	φόρτωση	load	φόρτωση	N;SG	N;ACC;FEM;SG
load	φορτίο	load	φορτίο	N;SG	N;NOM;NEUT;SG
customers	πελάτες	customer	πελάτης	N;PL	N;NOM;MASC;PL
adds	προσθέτει	add	προσθέτω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
spaces	χώροι	space	χώρος	N;PL	N;NOM;MASC;PL
spaces	χώρους	space	χώρος	N;PL	N;ACC;MASC;PL
cap	καπάκι	cap	καπάκι	N;SG	N;NOM;NEUT;SG
ferry	φέρι	ferry	φέρι	N;SG	N
prefer	προτιμάτε	prefer	προτιμώ	V;IND;PRS;FIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
prefer	προτιμούν	prefer	προτιμώ	V;IND;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
throne	θρόνος	throne	θρόνος	N;SG	N;NOM;MASC;SG
throne	θρόνο	throne	θρόνος	N;SG	N;ACC;MASC;SG
attracted	προσέλκυσε	attract	προσέλκω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
lion	λιοντάρι	lion	λιοντάρι	N;SG	N;NOM;NEUT;SG
lion	λέων	lion	λέος	N;SG	N;NOM;MASC;SG
retrieved	ανακτήσει	retrieve	ανακτώ	V;PST;V.PTCP	V;PFV;IND;SG;3;FIN;ACT
saudi	σαουδική	saudi	σαουδικός	ADJ	ADJ;NOM;FEM;SG
serial	αύξοντα	serial	αύξον	N;SG	N;ACC;MASC;SG
serial	αύξων	serial	αύξος	N;SG	N;NOM;MASC;SG
lights	φώτα	light	φώτα	N;PL	N;NOM;NEUT;PL
grandfather	παππούς	grandfather	παππούς	N;SG	N;NOM;MASC;SG
grandfather	παππού	grandfather	παππού	N;SG	N;ACC;MASC;SG
gauge	μετρητής	gauge	μετρητής	N;SG	N;NOM;MASC;SG
concerts	συναυλίες	concert	συναυλία	N;PL	N;NOM;FEM;PL
elder	γέροντα	elder	γέρω	N;SG	N;VOC;MASC;SG
uniform	ομοιόμορφη	uniform	ομοιόμορφος	ADJ	ADJ;NOM;FEM;SG
chase	κυνηγητό	chase	κυνηγητός	N;SG	N;NOM;NEUT;SG
chase	καταδίωξη	chase	καταδίωξη	N;SG	N;ACC;FEM;SG
computers	υπολογιστές	computer	υπολογιστής	N;PL	N;NOM;MASC;PL
flower	άνθος	flower	άνθος	N;SG	N;NOM;NEUT;SG
flower	λουλούδι	flower	λουλούδι	N;SG	N;NOM;NEUT;SG
disaster	καταστροφή	disaster	καταστροφή	N;SG	N;ACC;FEM;SG
survive	επιβιώσει	survive	επιβιώνω	V;IMP;FIN	V;PFV;NFIN;ACT
clothing	ένδυση	clothing	ένδυση	N;SG	N;NOM;FEM;SG
sharp	αιχμηρό	sharp	αιχμηρός	ADJ	ADJ;NOM;NEUT;SG
explains	εξηγεί	explain	εξηγώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
explains	εξηγείται	explain	εξηγώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
publicly	δημοσίως	publicly	δημόσια	ADV	ADV
meat	κρέας	meat	κρέος	N;SG	N;NOM;NEUT;SG
literally	κυριολεκτικά	literally	κυριολεκτικά	ADV	ADV
spam	spam	spam	spam	N;SG	N
telephone	τηλέφωνο	telephone	τηλέφωνος	N;SG	N;NOM;NEUT;SG
moral	ηθικός	moral	ηθικός	ADJ	ADJ;NOM;MASC;SG
moral	ηθική	moral	ηθικός	ADJ	ADJ;NOM;FEM;SG
partially	μερικώς	partially	μερικώς	ADV	ADV
lawyers	δικηγόρους	lawyer	δικηγόρος	N;PL	N;ACC;MASC;PL
lawyers	δικηγόροι	lawyer	δικηγόρος	N;PL	N;NOM;MASC;PL
interviews	συνεντεύξεις	interview	σύνεντευξη	N;PL	N;NOM;FEM;PL
radar	ραντάρ	radar	ραντάρ	N;SG	N;NOM;NEUT;SG
tea	τσάι	tea	τσάι	N;SG	N;NOM;NEUT;SG
bright	φωτεινή	bright	φωτεινός	ADJ	ADJ;NOM;FEM;SG
bright	φωτεινό	bright	φωτεινός	ADJ	ADJ;NOM;NEUT;SG
heaven	παράδεισος	heaven	παράδεισος	N;SG	N;NOM;MASC;SG
heaven	παράδεισο	heaven	παράδεισος	N;SG	N;ACC;MASC;SG
athlete	αθλήτρια	athlete	αθλήτρια	N;SG	N;NOM;FEM;SG
athlete	αθλητής	athlete	αθλητής	N;SG	N;NOM;MASC;SG
athlete	αθλητή	athlete	αθλητός	N;SG	N;ACC;MASC;SG
aspect	πτυχή	aspect	πτυχή	N;SG	N;NOM;FEM;SG
answers	απαντήσεις	answer	απάντηση	N;PL	N;NOM;FEM;PL
consumer	καταναλωτή	consumer	καταναλωτής	N;SG	N;VOC;MASC;SG
consumer	καταναλωτής	consumer	καταναλωτής	N;SG	N;NOM;MASC;SG
funded	χρηματοδοτήθηκε	fund	χρηματοδοτώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
exclusive	αποκλειστική	exclusive	αποκλειστικός	ADJ	ADJ;NOM;FEM;SG
exclusive	αποκλειστικός	exclusive	αποκλειστικός	ADJ	ADJ;NOM;MASC;SG
exclusive	αποκλειστικό	exclusive	αποκλειστικός	ADJ	ADJ;NOM;NEUT;SG
allies	συμμάχους	ally	σύμμαχος	N;PL	N;ACC;MASC;PL
allies	σύμμαχοι	ally	σύμμαχος	N;PL	N;NOM;MASC;PL
reviewer	εξεταστή	reviewer	εξεταστής	N;SG	N
reviewer	κριτικός	reviewer	κριτικός	N;SG	N;NOM;MASC;SG
missile	πύραυλος	missile	πύραυλος	N;SG	N;NOM;MASC;SG
mechanism	μηχανισμός	mechanism	μηχανισμός	N;SG	N;NOM;MASC;SG
mechanism	μηχανισμό	mechanism	μηχανισμός	N;SG	N;ACC;MASC;SG
withdrawn	αποσύρθηκε	withdraw	αποσύρω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
withdrawn	αποσυρθεί	withdraw	αποσύρω	V;PST;V.PTCP	V;PFV;NFIN;PASS
intention	πρόθεσή	intention	πρόθεση	N;SG	N;ACC;FEM;SG
intention	πρόθεση	intention	πρόθεση	N;SG	N;ACC;FEM;SG
casualties	απώλειες	casualty	απώλεια	N;PL	N;NOM;FEM;PL
diseases	αρρώστιες	disease	αρρώστια	N;PL	N;NOM;FEM;PL
diseases	ασθένειες	disease	ασθένεια	N;PL	N;NOM;FEM;PL
rhythm	ρυθμός	rhythm	ρυθμός	N;SG	N;NOM;MASC;SG
rhythm	ρυθμό	rhythm	ρυθμός	N;SG	N;ACC;MASC;SG
poll	δημοσκόπηση	poll	δημοσκόπηση	N;SG	N;NOM;FEM;SG
deck	κατάστρωμα	deck	κατάστρωμα	N;SG	N;NOM;NEUT;SG
antarctic	ανταρκτικής	antarctic	ανταρκτικός	ADJ	ADJ;GEN;FEM;SG
antarctic	ανταρκτική	antarctic	ανταρκτικός	ADJ	ADJ;NOM;FEM;SG
lasted	διήρκεσε	last	διαρκώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
insects	έντομα	insect	έντομα	N;PL	N;NOM;NEUT;PL
suffering	βάσανο	suffering	βάσανο	N;SG	N;NOM;NEUT;SG
suffering	ταλαιπωρία	suffering	ταλαιπωρία	N;SG	N;NOM;FEM;SG
worship	λατρεία	worship	λατρεία	N;SG	N;NOM;FEM;SG
boundaries	όρια	boundary	όριο	N;PL	N;NOM;NEUT;PL
blind	τυφλοί	blind	τυφλός	ADJ	ADJ;NOM;MASC;PL
blind	τυφλός	blind	τυφλός	ADJ	ADJ;NOM;MASC;SG
blind	τυφλό	blind	τυφλός	ADJ	ADJ;NOM;NEUT;SG
blind	τυφλή	blind	τυφλή	ADJ	ADJ;NOM;FEM;SG
pakistani	πακιστανός	pakistani	πακιστανός	ADJ	ADJ;NOM;MASC;SG
assuming	υποθέτοντας	assume	υποθέτω	V;V.MSDR	V;IPFV;V.CVB;ACT
patterns	μοτίβα	pattern	μοτίβα	N;PL	N;NOM;NEUT;PL
arrangement	διακανονισμός	arrangement	διακανονισμός	N;SG	N;NOM;MASC;SG
applies	ισχύει	apply	ισχύω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gradually	σταδιακά	gradually	σταδιακά	ADV	ADV
gradually	βαθμιαία	gradually	βαθμιαίος	ADV	ADV
managing	διαχείριση	manage	διαχείριση	N;SG	N;NOM;FEM;SG
experiment	πείραμα	experiment	πείραμα	N;SG	N;NOM;NEUT;SG
