zijn	हैं	zijn	है	V;PL;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
praktische	व्यावहारिक	praktisch	व्यावहारिक	ADJ	ADJ;NOM
circus	सर्कस	circus	सर्कस	N;NEUT;SG	N;NOM;MASC;SG;3
syndroom	सिंड्रोम	syndroom	सिंड्रोम	N;NEUT;SG	N;NOM;MASC;SG;3
deeltjes	कणों	deel	कण	N;PL	N;NOM;MASC;PL;3
ondergronds	भूमिगत	ondergrond	भूमिगत	ADJ	ADJ;NOM
begeleiding	मार्गदर्शन	begeleiding	मार्गदर्शन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
ding	बात	ding	बात	N;NEUT;SG	N;NOM;FEM;SG;3
indianen	भारतीयों	indiaan	भारतीय	N;PL	N;ACC;MASC;PL;3
deelnemer	प्रतियोगी	deelnemer	प्रतियोगी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
deelnemer	भागीदार	deelnemer	भागीदार	N;MASC+FEM;SG	N;NOM;MASC;SG;3
werkelijke	वास्तविक	werkelijk	वास्तविक	ADJ	ADJ;NOM
zoom	ज़ूम	zoom	ज़ूम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
plaatsing	प्लेसमेंट	plaatsing	प्लेसमेंट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
plaatsing	अवस्थिति	plaatsing	अवस्थिति	N;MASC+FEM;SG	N;NOM;FEM;SG;3
comedy	हास्य	comedy	हास्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
comedy	कॉमेडी	comedy	कॉमेडी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
statistiek	सांख्यिकी	statistiek	सांख्यिकी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
statistiek	आंकडे	statistiek	आंकडा	N;MASC+FEM;SG	N;NOM;MASC;SG;3
concentratie	एकाग्रता	concentratie	एकाग्रता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
concentratie	विशेषज्ञता	concentratie	विशेषज्ञता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
paren	जोड़ों	paar	जोड़	N;PL	N;ACC;MASC;PL;3
legend	लेजेंड	legend	लेजेंड	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vloer	फर्श	vloer	फर्श	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vloer	तल	vloer	तल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vloer	मंजिल	vloer	मंजिल	N;MASC+FEM;SG	N;NOM;FEM;SG;3
uitstekende	शानदार	uitstekend	शानदार	ADJ	ADJ
gestolen	चुराया	stelen	चुरा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
gestolen	चुराया	stelen	चुरा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
klachten	शिकायतें	klacht	शिकायत	N;PL	N;NOM;FEM;PL;3
helling	ढलान	helling	ढलान	N;MASC+FEM;SG	N;NOM;MASC;SG;3
helling	रैंप	helling	रैंप	N;MASC+FEM;SG	N;NOM;FEM;SG;3
sneeuw	बर्फ़	sneeuw	बर्फ़	N;MASC+FEM;SG	N;NOM;FEM;SG;3
sneeuw	बर्फ	sneeuw	बर्फ	N;MASC+FEM;SG	N;NOM;FEM;SG;3
sneeuw	हिम	sneeuw	हिम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
lorenzo	lorenzo	lorenzo	lorenzo	N;MASC+FEM;SG	N;NOM;MASC;SG;3
wenselijk	वांछनीय	wenselijk	वांछनीय	ADJ	ADJ;NOM
gevoelig	संवेदनशील	gevoelig	संवेदनशील	ADJ	ADJ;NOM
lege	खाली	leeg	खाली	ADJ	ADJ
debat	बहस	debat	बहस	N;NEUT;SG	N;NOM;FEM;SG;3
presentatie	प्रस्तुति	presentatie	प्रस्तुति	N;MASC+FEM;SG	N;NOM;FEM;SG;3
presentatie	प्रस्तुतिकरण	presentatie	प्रस्तुतिकरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
presentatie	प्रस्तुतीकरण	presentatie	प्रस्तुतीकरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
grace	ग्रेस	grace	ग्रेस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
stekels	कांटे	stekel	कांट	N;PL	N;NOM;MASC;PL;3
voordelen	फायदे	voordeel	फायदा	N;PL	N;NOM;MASC;PL;3
benen	पैरों	been	पैर	N;PL	N;ACC;MASC;PL;3
benen	पैर	been	पैर	N;PL	N;NOM;MASC;PL;3
ineens	अचानक	ineens	अचानक	ADV	ADV
ineens	एकाएक	ineens	एकाएक	ADV	ADV
tel	गणना	tellen	गणना	N;MASC+FEM;SG	N;NOM;FEM;SG;3
tel	गिनती	tellen	गिनती	N;MASC+FEM;SG	N;NOM;FEM;SG;3
afstammelingen	वंशजों	afstammeling	वंशज	N;PL	N;ACC;MASC;PL;3
société	société	société	société	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gracilis	gracilis	gracilis	gracilis	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bewaren	बचाना	bewaren	बचा	V;NFIN	V;MASC;NFIN;ACT
wonder	चमत्कार	wonder	चमत्कार	N;NEUT;SG	N;NOM;MASC;SG;3
wonder	आश्चर्य	wonder	आश्चर्य	N;NEUT;SG	N;NOM;MASC;SG;3
stuurt	भेजना	sturen	भेज	V;SG;PRS;FIN	V;MASC;NFIN;ACT
omringd	घिरी	omringen	घिर	V;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
bordeaux	bordeaux	bordeaux	ओतुफुग	N;MASC+FEM;SG	N;NOM;MASC;SG;3
komedie	हास्य	komedie	हास्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
komedie	कॉमेडी	komedie	कॉमेडी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
meervoud	बहुवचन	meervoud	बहुवचन	N;NEUT;SG	N;NOM;MASC;SG;3
voorzieningen	सुविधाओं	voorziening	सुविधा	N;PL	N;ACC;FEM;PL;3
vakantie	छुट्टी	vakantie	छुट्टी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
vakantie	अवकाश	vakantie	अवकाश	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vakantie	छुट्टी	vakantie	छुट्टी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
vakantie	अवकाश	vakantie	अवकाश	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vakantie	अवकाश	vakantie	अवकाश	N;MASC+FEM;SG	N;NOM;MASC;SG;3
honden	कुत्तों	hond	कुत्त	N;PL	N;ACC;MASC;PL;3
duidelijkheid	स्पष्टता	duidelijkheid	स्पष्टता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
correcte	सही	correct	सही	ADJ	ADJ
aanslagen	हमलों	aanslaan	हमला	N;PL	N;ACC;MASC;PL;3
aanslagen	हमले	aanslaan	हमला	N;PL	N;NOM;MASC;PL;3
noot	व्याख्या	noot	व्याख्या	N;MASC+FEM;SG	N;NOM;FEM;SG;3
noot	नोट	noot	नोट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
maagd	कन्या	maagd	कन्या	N;MASC+FEM;SG	N;NOM;FEM;SG;3
eiste	मांगे	eisen	मांग	V;SG;PST;FIN	V;MASC;IND;SG;3;FIN;ACT
bod	बोली	bod	बोली	N;NEUT;SG	N;NOM;FEM;SG;3
campus	कैंपस	campus	कैंपस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
campus	कैम्पस	campus	कैम्पस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
sweet	मिठाई	sweet	मिठा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
meedoen	जुड़ें	meedoen	जुड़	V;NFIN	V;SBJV;PL;FIN;ACT
beschikbare	उपलब्ध	beschikbaar	उपलब्ध	ADJ	ADJ
hawaï	हवाई	hawaï	हवाई	N;NEUT;SG	N;NOM
minderheid	अल्पसंख्यक	minderheid	अल्पसंख्यक	N;MASC+FEM;SG	N;NOM;MASC;SG;3
fabrieken	कारखानों	fabriek	कारखाना	N;PL	N;ACC;MASC;PL;3
bevelhebber	कमांडर	bevelhebber	कमांडर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gevaarlijk	खतरनाक	gevaarlijk	खतरनाक	ADJ	ADJ
fruit	फल	fruit	फल	N;NEUT;SG	N;NOM;MASC;SG;3
fruit	फल	fruit	फल	N;NEUT;SG	N;NOM;MASC;SG;3
verbinden	जुड़ें	verbinden	जुड़	V;NFIN	V;SBJV;PL;FIN;ACT
voelde	लगा	voelen	लगा	V;SG;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
plateau	पठार	plateau	पठार	N;NEUT;SG	N;NOM;MASC;SG;3
visserij	फ़िशिंग	visserij	फ़िशिंग	N;MASC+FEM;SG	N;NOM;FEM;SG;3
generaties	पीढियां	generatie	पीढी	N;PL	N;NOM;FEM;PL;3
afgeleide	निकला	afleiden	निकल	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
script	लिपि	script	लिपि	N;NEUT;SG	N;NOM;FEM;SG;3
script	स्क्रिप्ट	script	स्क्रिप्ट	N;NEUT;SG	N;NOM;FEM;SG;3
belastingen	करों	belastingen	कर	N;PL	N;ACC;MASC;PL;3
vermeende	कथित	vermeend	कथित	ADJ	ADJ;NOM
detective	जासूस	detective	जासूस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
zuilen	खंभे	zuilen	खंभा	N;PL	N;NOM;MASC;PL;3
zuilen	स्तंभों	zuilen	स्तंभ	N;PL	N;ACC;MASC;PL;3
zuilen	मीनारें	zuilen	मीनार	N;PL	N;NOM;FEM;PL;3
marvel	आश्चर्य	marvel	आश्चर्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
wensen	बधाइयां	wens	बधाई	N;PL	N;NOM;FEM;PL;3
alpha	पारदर्शिता	alpha	पारदर्शिता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
symbolen	प्रतीकों	symbol	प्रतीक	N;PL	N;ACC;MASC;PL;3
gif	gif	gif	gif	N;NEUT;SG	N;NOM;MASC;SG;3
gif	विष	gif	विष	N;NEUT;SG	N;NOM;MASC;SG;3
continent	महाद्वीप	continent	महाद्वीप	N;NEUT;SG	N;NOM;MASC;SG;3
ferrari	फेरारी	ferrari	फेरारी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
palestina	परिदृश्य	palestina	परिदृश्य	N;NEUT;SG	N;NOM;MASC;SG;3
mann	मन	mann	मन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
ice	बर्फ़	ice	बर्फ़	N;MASC+FEM;SG	N;NOM;FEM;SG;3
ice	बर्फ	ice	बर्फ	N;MASC+FEM;SG	N;NOM;FEM;SG;3
geografie	भूगोल	geografie	भूगोल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
amy	एमी	amy	एमी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vergroten	बढ़ेगी	vergroten	बढ़	V;NFIN	V;FEM;IND;SG;3;FUT;FIN;ACT
vergroten	बढ़ाएं	vergroten	बढ़ा	V;NFIN	V;SBJV;PL;FIN;ACT
vergroten	बढ़ाएँ	vergroten	बढ़ा	V;NFIN	V;SBJV;PL;FIN;ACT
sergeant	सार्जेंट	sergeant	सार्जेंट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
schuldig	दोषी	schuldig	दोषी	ADJ	ADJ
gevaarlijke	खतरनाक	gevaarlijk	खतरनाक	ADJ	ADJ
koffie	कॉफ़ी	koffie	कॉफ़ी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
release	रिलीज़	release	रिलीज़	N;MASC+FEM;SG	N;NOM;MASC;SG;3
release	रिलीज	release	रिलीज	N;MASC+FEM;SG	N;NOM;MASC;SG;3
uitgelegd	समझाया	uitleggen	समझा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
rede	कारण	rede	कारण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
commandeur	commodore	commandeur	commodore	N;MASC+FEM;SG	N;NOM;MASC;SG;3
versierd	सजाया	versieren	सजा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
zoektocht	खोज	zoektocht	खोज	N;MASC+FEM;SG	N;NOM;FEM;SG;3
priesters	पुजारियों	priester	पुजारी	N;PL	N;ACC;MASC;PL;3
methoden	विधियाँ	methode	विधि	N;PL	N;NOM;FEM;PL;3
methoden	विधियां	methode	विधि	N;PL	N;NOM;FEM;PL;3
sites	साइटें	sites	साइट	N;PL	N;NOM;FEM;PL;3
sites	साइट्स	sites	साइट	N;PL	N;NOM;MASC;PL;3
rector	हेडमास्टर	rector	हेडमास्टर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
tong	जीभ	tong	जीभ	N;MASC+FEM;SG	N;NOM;FEM;SG;3
vervanger	स्थानापन्न	vervanger	स्थानापन्न	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vervanger	प्रतिस्थापन	vervanger	प्रतिस्थापन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
cyclus	चक्र	cyclus	चक्र	N;MASC+FEM;SG	N;NOM;MASC;SG;3
cyclus	साईकिल	cyclus	साईकिल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
hoofdletter	अपरकेस	hoofdletter	अपरकेस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
hoofdletter	राजधानी	hoofdletter	राजधानी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
hoofdletter	पूंजी	hoofdletter	पूंजी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
ranglijst	रैंकिंग	ranglijst	रैंकिंग	N;MASC+FEM;SG	N;NOM;FEM;SG;3
wortels	जड़ें	wortel	जड़	N;PL	N;NOM;FEM;PL;3
omschrijving	विवरण	omschrijving	विवरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
omschrijving	वर्णन	omschrijving	वर्णन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
zwak	कमजोर	zwak	कमजोर	ADJ	ADJ
heuvels	हिल्स	heuvel	हिल	N;PL	N;NOM;FEM;PL;3
heuvels	पहाड़ियाँ	heuvel	पहाड़ी	N;PL	N;NOM;FEM;PL;3
veldtocht	अभियान	veldtocht	अभियान	N;MASC+FEM;SG	N;NOM;MASC;SG;3
aquitanië	ऐक्विटेन	aquitanië	ऐक्विटेन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
melodie	राग	melodie	राग	N;MASC+FEM;SG	N;NOM;MASC;SG;3
manilla	मनीला	manilla	मनीला	N;MASC+FEM;SG	N;NOM;FEM;SG;3
rijst	चावल	rijst	चावल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
demo	डेमो	demo	डेमो	N;MASC+FEM;SG	N;NOM;MASC;SG;3
normandië	normandy	normandië	normandy	N;MASC+FEM;SG	N;NOM;MASC;SG;3
duinen	टीले	duin	टीला	N;PL	N;NOM;MASC;PL;3
bovenkant	शीर्ष	bovenkant	शीर्ष	N;MASC+FEM;SG	N;NOM;MASC;SG;3
peer	नाशपाती	peer	नाशपाती	N;MASC+FEM;SG	N;NOM;MASC;SG;3
casino	कैसीनो	casino	कैसीनो	N;NEUT;SG	N;NOM;MASC;SG;3
hole	छेद	hole	छेद	N;MASC+FEM;SG	N;NOM;MASC;SG;3
omzet	टर्नओवर	omzet	टर्नओवर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
raam	विंडो	raam	विंडो	N;NEUT;SG	N;NOM;MASC;SG;3
raam	खिड़की	raam	खिड़की	N;NEUT;SG	N;NOM;FEM;SG;3
variatie	विभिन्नता	variatie	विभिन्नता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
uitstekend	बेहतरीन	uitstekend	बेहतरीन	ADJ	ADJ
ward	वार्ड	warden	वार्ड	N;MASC+FEM;SG	N;NOM;MASC;SG;3
droom	स्वप्न	droom	स्वप्न	N;MASC+FEM;SG	N;NOM;MASC;SG;3
droom	सपना	droom	सपना	N;MASC+FEM;SG	N;NOM;MASC;SG;3
monarchie	बादशाही	monarchie	बादशाही	N;MASC+FEM;SG	N;NOM;MASC;SG;3
monarchie	राजशाही	monarchie	राजशाही	N;MASC+FEM;SG	N;NOM;MASC;SG;3
monarchie	राजतंत्र	monarchie	राजतंत्र	N;MASC+FEM;SG	N;NOM;MASC;SG;3
monarchie	साम्राज्य	monarchie	साम्राज्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
winkelcentrum	मॉल	winkelcentrum	मॉल	N;NEUT;SG	N;NOM;MASC;SG;3
pokémon	पोकीमॉन	pokémon	पोकीमॉन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
spoorweg	रेलवे	spoorweg	रेलवे	N;MASC+FEM;SG	N;NOM;MASC;SG;3
spoorweg	रेल	spoorweg	रेल	N;MASC+FEM;SG	N;NOM;FEM;SG;3
spoorweg	रेलमार्ग	spoorweg	रेलमार्ग	N;MASC+FEM;SG	N;NOM;MASC;SG;3
spoorweg	रेलरोड	spoorweg	रेलरोड	N;MASC+FEM;SG	N;NOM;MASC;SG;3
referentie	संदर्भ	referentie	संदर्भ	N;MASC+FEM;SG	N;NOM;MASC;SG;3
referentie	सन्दर्भ	referentie	संदर्भ	N;MASC+FEM;SG	N;NOM;MASC;SG;3
heerschappij	शासन	heerschappij	शासन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
heerschappij	शासनकाल	heerschappij	शासनकाल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
monnik	भिक्षु	monnik	भिक्षु	N;MASC+FEM;SG	N;NOM;MASC;SG;3
prototype	प्रोटोटाइप	prototype	प्रोटोटाइप	N;NEUT;SG	N;NOM;MASC;SG;3
autoriteit	प्राधिकरण	autoriteit	प्राधिकरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
autoriteit	प्राधिकार	autoriteit	प्राधिकार	N;MASC+FEM;SG	N;NOM;MASC;SG;3
melk	दूध	melk	दूध	N;MASC+FEM;SG	N;NOM;MASC;SG;3
drank	पेय	drank	पेय	N;MASC+FEM;SG	N;NOM;MASC;SG;3
straling	विकिरण	straling	विकिरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
organisme	जीव	organisme	जीव	N;NEUT;SG	N;NOM;MASC;SG;3
gedraaid	घुमाया	draaien	घुमा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
gedraaid	मुड़	draaien	मुड़	V;V.PTCP	V;ACT
waardering	दर्जा	waardering	दर्जा	N;MASC+FEM;SG	N;NOM;MASC;SG;3
waardering	रेटिंग	waardering	रेटिंग	N;MASC+FEM;SG	N;NOM;FEM;SG;3
waardering	सराहना	waardering	सराहना	N;MASC+FEM;SG	N;NOM;FEM;SG;3
motivatie	हौसला	motivatie	हौसला	N;MASC+FEM;SG	N;NOM;MASC;SG;3
motivatie	प्रेरणा	motivatie	प्रेरणा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
chemie	रसायन	chemie	रसायन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
pakte	पकड़ा	pakken	पकड़ा	V;SG;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
vet	गाढ़ा	vet	गाढ़ा	N;NEUT;SG	N;NOM;MASC;SG;3
vet	वसा	vet	वसा	N;NEUT;SG	N;NOM;MASC;SG;3
aanpak	दृष्टिकोण	aanpak	दृष्टिकोण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gmbh	gmbh	gmbh	gmbh	N;MASC+FEM;SG	N;NOM;MASC;SG;3
ongewenste	अनचाहे	ongewenste	अनचाहा	ADJ	ADJ;ACC;MASC;PL
ongewenste	अवांछित	ongewenste	अवांछित	ADJ	ADJ
ongewenste	अवांछनीय	ongewenste	अवांछनीय	ADJ	ADJ
tibetaans	तिब्बती	tibetaan	तिब्बती	ADJ	ADJ;NOM
mijl	मील	mijl	मील	N;MASC+FEM;SG	N;NOM;MASC;SG;3
mijl	मील	mijl	मील	N;MASC+FEM;SG	N;NOM;MASC;SG;3
auteursrecht	स्वत्वाधिकार	auteursrecht	स्वत्वाधिकार	N;NEUT;SG	N;NOM;MASC;SG;3
medvedev	मेदवेदेव	medvedev	मेदवेदेव	N;MASC+FEM;SG	N;NOM;MASC;SG;3
nakomelingen	वंशजों	nakomeling	वंशज	N;PL	N;ACC;MASC;PL;3
installatie	संस्थापन	installatie	संस्थापन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
installatie	स्थापना	installatie	स्थापना	N;MASC+FEM;SG	N;NOM;FEM;SG;3
installatie	अधिष्ठापन	installatie	अधिष्ठापन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
installatie	संस्थापना	installatie	संस्थापना	N;MASC+FEM;SG	N;NOM;FEM;SG;3
born	जन्म	born	जन्म	N;MASC+FEM;SG	N;NOM;MASC;SG;3
help	मदद	help	मदद	N;MASC+FEM;SG	N;NOM;FEM;SG;3
help	सहायता	help	सहायता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
medicijnen	दवाइयाँ	medicijn	दवाई	N;PL	N;NOM;FEM;PL;3
freiburg	freiburg	freiburg	ओुुेग	N;MASC+FEM;SG	N;NOM;MASC;SG;3
streng	कठोर	streng	कठोर	ADJ	ADJ
streng	सख्त	streng	सख्त	ADJ	ADJ
streng	कठोर	streng	कठोर	ADJ	ADJ
historici	इतिहासकारों	historicus	इतिहासकार	N;PL	N;ACC;MASC;PL;3
bladen	चादरें	blad	चादर	N;PL	N;NOM;FEM;PL;3
lane	लेन	laan	लेन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
zeventien	सत्रह	zeventien	सत्रह	NUM	NUM
geschrapt	मिटाया	schrappen	मिटा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
opvolging	उत्तराधिकार	opvolging	उत्तराधिकार	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bende	गैंग	bende	गैंग	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bende	गिरोह	bende	गिरोह	N;MASC+FEM;SG	N;NOM;MASC;SG;3
toetsen	कुंजियाँ	toetsen	कुंजी	N;PL	N;NOM;FEM;PL;3
luxe	लक्ज़री	luxe	लक्ज़री	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gen	जीन	gen	जीन	N;NEUT;SG	N;NOM;MASC;SG;3
gen	जनरल	gen	जनरल	N;NEUT;SG	N;NOM;MASC;SG;3
opvoeding	परवरिश	opvoeding	परवरिश	N;MASC+FEM;SG	N;NOM;FEM;SG;3
opvoeding	शिक्षा	opvoeding	शिक्षा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
salon	लाउंज	salon	लाउंज	N;MASC+FEM;SG	N;NOM;MASC;SG;3
salon	सैलून	salon	सैलून	N;MASC+FEM;SG	N;NOM;MASC;SG;3
heiligen	संतों	heiligen	संत	N;PL	N;ACC;MASC;PL;3
zinken	डूब	zinken	डूब	V;NFIN	V;ACT
zinken	डूबना	zinken	डूब	V;NFIN	V;MASC;NFIN;ACT
aluminium	एल्यूमिनियम	aluminium	एल्यूमिनियम	N;NEUT;SG	N;NOM;FEM;SG;3
lintworm	tapeworm	lintworm	tapeworm	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gemeenschappen	समुदायों	gemeenschap	समुदाय	N;PL	N;ACC;MASC;PL;3
afspraak	मुलाकात	afspraak	मुलाकात	N;MASC+FEM;SG	N;NOM;FEM;SG;3
afspraak	नियुक्ति	afspraak	नियुक्ति	N;MASC+FEM;SG	N;NOM;FEM;SG;3
schermen	दृश्यों	scherm	दृश्य	N;PL	N;ACC;MASC;PL;3
koepel	गुम्बद	koepel	गुम्बद	N;MASC+FEM;SG	N;NOM;MASC;SG;3
clan	गोत्र	clan	गोत्र	N;MASC+FEM;SG	N;NOM;MASC;SG;3
slam	स्लैम	slam	स्लैम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vrouwe	महिला	vrouw	महिला	N;MASC+FEM;SG	N;NOM;FEM;SG;3
oprichters	संस्थापकों	oprichter	संस्थापक	N;PL	N;ACC;MASC;PL;3
achterstand	पिछड़ेपन	achterstand	पिछड़ाप	N;MASC+FEM;SG	N;NOM;MASC;SG;3
protocol	प्रोटोकाल	protocol	प्रोटोकाल	N;NEUT;SG	N;NOM;MASC;SG;3
protocol	प्रोटोकॉल	protocol	प्रोटोकॉल	N;NEUT;SG	N;NOM;MASC;SG;3
protocol	प्रोटोकॉल	protocol	प्रोटोकॉल	N;NEUT;SG	N;NOM;MASC;SG;3
samenvoeging	एकत्रीकरण	samenvoeging	एकत्रीकरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
samenvoeging	सुझाव	samenvoeging	सुझाव	N;MASC+FEM;SG	N;NOM;MASC;SG;3
samenvoeging	विलय	samenvoeging	विलय	N;MASC+FEM;SG	N;NOM;MASC;SG;3
samenvoeging	विलय	samenvoeging	विलय	N;MASC+FEM;SG	N;NOM;MASC;SG;3
lotto	लॉटरी	lotto	लॉटरी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
balans	बैलेंस	balans	बैलेंस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
