kas	誰	kas	誰	PRO;NOM	PRO
patvērumu	庇護	patvērums	庇護	N;ACC;MASC;SG	N
izskaidrot	解釋	izskaidrot	解釋	V;POS;NFIN	V
mērķa	目標	mērķis	目標	N;GEN;MASC;SG	N
virsnieka	官	virsnieks	官	N;GEN;MASC;SG	N
virsnieka	軍官	virsnieks	軍官	N;GEN;MASC;SG	N
maksāt	付費	maksāt	付費	V;POS;NFIN	V
maksāt	付款	maksāt	付款	V;POS;NFIN	V
maksāt	支付	maksāt	支付	V;POS;NFIN	V
dialekts	話	dialekts	話	N;NOM;MASC;SG	N
dialekts	方言	dialekts	方言	N;NOM;MASC;SG	N
propagandas	宣傳	propaganda	宣傳	N;NOM;FEM;PL	N
minēt	提及	minēt	提及	V;POS;NFIN	V
pīle	鴨	pīle	鴨	N;NOM;FEM;SG	N
pīle	鴨子	pīle	鴨子	N;NOM;FEM;SG	N
profesijas	職業	profesija	職業	N;NOM;FEM;PL	N
pienākums	職責	pienākums	職責	N;NOM;MASC;SG	N
pienākums	義務	pienākums	義務	N;NOM;MASC;SG	N
slēpošanas	滑雪	slēpošana	滑雪	N;GEN;FEM;SG	N
princeses	王妃	princese	王妃	N;NOM;FEM;PL	N
princeses	公主	princese	公主	N;NOM;FEM;PL	N
pētīt	探索	pētīt	探索	V;POS;NFIN	V
sods	罰	sods	罰	N;NOM;MASC;SG	N
sods	懲罰	sods	懲罰	N;NOM;MASC;SG	N
sods	處罰	sods	處罰	N;NOM;MASC;SG	N
sods	刑罰	sods	刑罰	N;NOM;MASC;SG	N
sods	刑罰	sods	刑罰	N;NOM;MASC;SG	N
sods	懲罰	sods	懲罰	N;NOM;MASC;SG	N
sods	處罰	sods	處罰	N;NOM;MASC;SG	N
sods	句子	sods	句子	N;NOM;MASC;SG	N
sods	刑期	sods	刑期	N;NOM;MASC;SG	N
upēs	河流	upe	河流	N;ESS;FEM;PL	N
observatorija	天文	observatorija	天文	N;NOM;FEM;SG	N
galvaskausa	顱	galvaskausīt	顱	N;NOM;MASC;SG	N
galvaskausa	骷髏	galvaskausīt	骷髏	N;NOM;MASC;SG	N
galvaskausa	頭顱	galvaskausīt	頭顱	N;NOM;MASC;SG	N
galvaskausa	頭骨	galvaskausīt	頭骨	N;NOM;MASC;SG	N
veca	舊	veca	舊	ADJ;NOM;FEM;SG	ADJ
muskuļi	肌肉	muskulis	肌肉	N;NOM;MASC;PL	N
muskuļi	肌	muskulis	肌	N;NOM;MASC;PL	N
muskuļi	肌肉	muskulis	肌肉	N;NOM;MASC;PL	N
maksa	費用	maksa	費用	N;NOM;FEM;SG	N
maksa	收費	maksa	收費	N;NOM;FEM;SG	N
maksa	費	maksa	費	N;NOM;FEM;SG	N
maksa	費用	maksa	費用	N;NOM;FEM;SG	N
maksa	收費	maksa	收費	N;NOM;FEM;SG	N
hokejs	曲棍	hokejs	曲棍	N;NOM;MASC;SG	N
hokejs	冰球	hokejs	冰球	N;NOM;MASC;SG	N
amonija	銨	amonija	銨	N;NOM;FEM;SG	N
dabiskā	天然	dabiska	天然	ADJ;NOM;FEM;SG	ADJ
putekļu	塵土	puteklis	塵土	N;GEN;MASC;PL	N
putekļu	塵	puteklis	塵	N;GEN;MASC;PL	N
putekļu	塵埃	puteklis	塵埃	N;GEN;MASC;PL	N
putekļu	灰塵	puteklis	灰塵	N;GEN;MASC;PL	N
apziņas	良知	apziņa	良知	N;NOM;FEM;PL	N
apziņas	良心	apziņa	良心	N;NOM;FEM;PL	N
devīze	座右	devīze	座右	N;NOM;FEM;SG	N
devīze	箴言	devīze	箴言	N;NOM;FEM;SG	N
devīze	格言	devīze	格言	N;NOM;FEM;SG	N
devīze	口號	devīze	口號	N;NOM;FEM;SG	N
devīze	標語	devīze	標語	N;NOM;FEM;SG	N
pieredzes	經驗	pieredze	經驗	N;NOM;FEM;PL	N
pieredzes	體驗	pieredze	體驗	N;NOM;FEM;PL	N
pieredzes	體驗	pieredze	體驗	N;NOM;FEM;PL	N
pieredzes	經驗	pieredze	經驗	N;NOM;FEM;PL	N
klients	客戶	klients	客戶	N;NOM;MASC;SG	N
klients	顧客	klients	顧客	N;NOM;MASC;SG	N
klients	客戶	klients	客戶	N;NOM;MASC;SG	N
uzticību	信心	uzticība	信心	N;ACC;FEM;SG	N
uzticību	自信	uzticība	自信	N;ACC;FEM;SG	N
uzticību	信任	uzticība	信任	N;ACC;FEM;SG	N
uzticību	信託	uzticība	信託	N;ACC;FEM;SG	N
gribēja	通緝	gribēt	通緝	V;FH;IND;3;POS;PST;FIN;ACT	V
gailis	公雞	gailis	公雞	N;NOM;MASC;SG	N
šķirnēm	品種	šķirne	品種	N;DAT;FEM;PL	N
notiesāts	定罪	notiesāt	定罪	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
notiesāts	判刑	notiesāt	判刑	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
sacīkstēm	種族	sacīkste	種族	N;DAT;FEM;PL	N
sfēras	網域	sfēra	網域	N;NOM;FEM;PL	N
sfēras	域	sfēra	域	N;NOM;FEM;PL	N
sfēras	球體	sfēra	球體	N;NOM;FEM;PL	N
pārvietot	移動	pārvietot	移動	V;POS;NFIN	V
skolām	學校	skola	學校	N;DAT;FEM;PL	N
ētikas	倫理	ētika	倫理	N;NOM;FEM;PL	N
ētikas	倫理	ētika	倫理	N;NOM;FEM;PL	N
ētikas	倫理	ētika	倫理	N;NOM;FEM;PL	N
projektus	草稿	projekts	草稿	N;ACC;MASC;PL	N
gumijas	橡膠	gumija	橡膠	N;NOM;FEM;PL	N
gumijas	橡皮	gumija	橡皮	N;NOM;FEM;PL	N
beidz	停止	beigt	停止	V;IMP;SG;2;POS;FIN;ACT	V
žagata	鵲	žagats	鵲	N;NOM;FEM;SG	N
logi	窗	logs	窗	N;NOM;MASC;PL	N
īstais	真實	īsts	真實	ADJ;NOM;MASC;SG	ADJ
gājēju	行人	gājējs	行人	N;ACC;MASC;SG	N
aizmugures	後方	aizmugure	後方	N;NOM;FEM;PL	N
suņiem	犬	suns	犬	N;DAT;MASC;PL	N
suņiem	狗	suns	狗	N;DAT;MASC;PL	N
kaļķakmens	石灰	kaļķakmens	石灰	N;NOM;MASC;SG	N
plakāts	海報	plakāt	海報	N;NOM;MASC;SG	N
sūtnis	特使	sūtnis	特使	N;NOM;MASC;SG	N
atbildību	問責	atbildība	問責	N;ACC;FEM;SG	N
nosūtīt	送出	nosūtīt	送出	V;POS;NFIN	V
pēcteči	後裔	pēctecis	後裔	N;NOM;MASC;PL	N
pēcteči	後代	pēctecis	後代	N;NOM;MASC;PL	N
klasikas	經典	klasika	經典	N;NOM;FEM;PL	N
uzbrukumi	襲擊	uzbrukums	襲擊	N;NOM;MASC;PL	N
attieksme	態度	attieksme	態度	N;NOM;FEM;SG	N
attieksme	態度	attieksme	態度	N;NOM;FEM;SG	N
šaušanas	射擊	šaušana	射擊	N;NOM;FEM;PL	N
šaušanas	槍擊	šaušana	槍擊	N;NOM;FEM;PL	N
formās	表格	forma	表格	N;ESS;FEM;PL	N
mediji	媒體	medijs	媒體	N;NOM;MASC;PL	N
mediji	媒介	medijs	媒介	N;NOM;MASC;PL	N
aprēķina	計算	aprēķināt	計算	V;FH;IND;3;POS;PRS;FIN;ACT	V
olbaltumvielas	蛋白質	olbaltumviela	蛋白質	N;NOM;FEM;PL	N
olbaltumvielas	蛋白	olbaltumviela	蛋白	N;NOM;FEM;PL	N
olbaltumvielas	蛋白質	olbaltumviela	蛋白質	N;NOM;FEM;PL	N
olbaltumvielas	蛋白	olbaltumviela	蛋白	N;NOM;FEM;PL	N
pēdējoreiz	上次	pēdējoreiz	上次	N;NOM;MASC;SG	N
pēdējoreiz	最後	pēdējoreiz	最後	N;NOM;MASC;SG	N
soli	台階	solis	台階	N;ACC;MASC;SG	N
soli	步驟	solis	步驟	N;ACC;MASC;SG	N
soli	步	solis	步	N;ACC;MASC;SG	N
pieprasījums	需求	pieprasījums	需求	N;NOM;MASC;SG	N
risks	風險	risks	風險	N;NOM;MASC;SG	N
risks	風險	risks	風險	N;NOM;MASC;SG	N
piemērotas	適合	piemērot	適合	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V
smilts	沙子	smilts	沙子	N;NOM;FEM;SG	N
smilts	砂	smilts	砂	N;NOM;FEM;SG	N
pirkstu	指頭	pirksts	指頭	N;ACC;MASC;SG	N
pirkstu	手指	pirksts	手指	N;ACC;MASC;SG	N
ikviens	大家	ikviens	大家	PRO;NOM;MASC;SG	PRO
piedzīvojumu	冒險	piedzīvojums	冒險	N;ACC;MASC;SG	N
publicēt	刊登	publicēt	刊登	V;POS;NFIN	V
publicēt	發表	publicēt	發表	V;POS;NFIN	V
variācijas	變異	variācija	變異	N;NOM;FEM;PL	N
variācijas	變異	variācija	變異	N;NOM;FEM;PL	N
aizsargāt	保護	aizsargāt	保護	V;POS;NFIN	V
mērķus	目標	mērķis	目標	N;ACC;MASC;PL	N
express	快車	express	快車	N;NOM;MASC;SG	N
express	特快	express	特快	N;NOM;MASC;SG	N
klienta	客戶	klients	客戶	N;GEN;MASC;SG	N
monarhs	君主	monarhs	君主	N;NOM;MASC;SG	N
kritika	批判	kritika	批判	N;NOM;FEM;SG	N
aprindās	圈	aprinda	圈	N;ESS;FEM	N
aprindās	圈子	aprinda	圈子	N;ESS;FEM	N
aprindās	圓圈	aprinda	圓圈	N;ESS;FEM	N
kāpurs	幼蟲	kāpurs	幼蟲	N;NOM;MASC;SG	N
baloži	鴿	baložs	鴿	N;NOM;MASC;PL	N
baloži	鴿子	baložs	鴿子	N;NOM;MASC;PL	N
bērnudārzs	幼兒	bērnudārzs	幼兒	N;NOM;MASC;SG	N
sekundēm	秒	sekunde	秒	N;DAT;FEM;PL	N
sekundēm	秒數	sekunde	秒數	N;DAT;FEM;PL	N
krustnešiem	十字	krustnesis	十字	N;DAT;MASC;PL	N
mednieku	獵人	mednieks	獵人	N;ACC;MASC;SG	N
izdarīts	完成	izdarīt	完成	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
pūces	貓頭鷹	pūce	貓頭鷹	N;NOM;FEM;PL	N
kritiku	批判	kritika	批判	N;ACC;FEM;SG	N
cementa	水泥	cements	水泥	N;GEN;MASC;SG	N
krīt	墜落	krist	墜落	V;FH;IND;3;POS;PRS;FIN;ACT	V
krīt	跌	krist	跌	V;FH;IND;3;POS;PRS;FIN;ACT	V
pārbaudīt	驗證	pārbaudīt	驗證	V;POS;NFIN	V
pārbaudīt	檢查	pārbaudīt	檢查	V;POS;NFIN	V
prototips	原型	prototips	原型	N;NOM;MASC;SG	N
mantojums	遺產	mantojums	遺產	N;NOM;MASC;SG	N
mantojums	遺產	mantojums	遺產	N;NOM;MASC;SG	N
mantojums	遺產	mantojums	遺產	N;NOM;MASC;SG	N
zīmolu	品牌	zīmols	品牌	N;ACC;MASC;SG	N
zīmolu	烙	zīmols	烙	N;ACC;MASC;SG	N
zīmolu	品牌	zīmols	品牌	N;ACC;MASC;SG	N
rādītāji	指標	rādītājs	指標	N;NOM;MASC;PL	N
monarhija	君主	monarhija	君主	N;NOM;FEM;SG	N
monarhija	君主	monarhija	君主	N;NOM;FEM;SG	N
monarhija	君主	monarhija	君主	N;NOM;FEM;SG	N
svina	鉛	svināt	鉛	N;NOM;MASC;SG	N
zvans	鐘	zvans	鐘	N;NOM;MASC;SG	N
zvans	鈴	zvans	鈴	N;NOM;MASC;SG	N
cinka	鋅	cinka	鋅	N;NOM;FEM;SG	N
apēd	吃	apēst	吃	V;FH;IND;3;POS;PRS;FIN;ACT	V
apēd	吃	apēst	吃	V;FH;IND;3;POS;PRS;FIN;ACT	V
astoņus	八	astoņi	八	NUM;ACC;MASC;PL	NUM
astoņus	八	astoņi	八	NUM;ACC;MASC;PL	NUM
pirkstiem	手指	pirksts	手指	N;DAT;MASC;PL	N
skābeklis	氧氣	skābeklis	氧氣	N;NOM;MASC;SG	N
skābeklis	氧	skābeklis	氧	N;NOM;MASC;SG	N
kuģus	船隻	kuģis	船隻	N;ACC;MASC;PL	N
kuģus	船舶	kuģis	船舶	N;ACC;MASC;PL	N
administrators	署長	administrators	署長	N;NOM;MASC;SG	N
impulsu	勢頭	impulss	勢頭	N;ACC;MASC;SG	N
stari	射線	stari	射線	N;NOM;MASC;PL	N
pīļu	鴨	pīle	鴨	N;GEN;FEM;PL	N
pīļu	鴨子	pīle	鴨子	N;GEN;FEM;PL	N
pielietot	適用	pielietot	適用	V;POS;NFIN	V
ogas	漿果	oga	漿果	N;NOM;FEM;PL	N
plūdi	水災	plūdi	水災	N;NOM;MASC	N
plūdi	水災	plūdi	水災	N;NOM;MASC	N
plūdi	水災	plūdi	水災	N;NOM;MASC	N
kazu	山羊	kazs	山羊	N;ACC;FEM;SG	N
kazu	羊	kazs	羊	N;ACC;FEM;SG	N
identitāti	身分	identitāte	身分	N;ACC;FEM;SG	N
identitāti	身份	identitāte	身份	N;ACC;FEM;SG	N
spektra	光譜	spektrs	光譜	N;NOM;MASC;SG	N
spektra	頻譜	spektrs	頻譜	N;NOM;MASC;SG	N
vectēvs	爺爺	vectēvs	爺爺	N;NOM;MASC;SG	N
vectēvs	祖父	vectēvs	祖父	N;NOM;MASC;SG	N
kancelejas	文具	kanceleja	文具	N;NOM;FEM;PL	N
bite	蜂	bite	蜂	N;NOM;FEM;SG	N
bite	蜜蜂	bite	蜜蜂	N;NOM;FEM;SG	N
debesis	天國	debess	天國	N;NOM;FEM;PL	N
debesis	天堂	debess	天堂	N;NOM;FEM;PL	N
debesis	天空	debess	天空	N;NOM;FEM;PL	N
debesis	天空	debess	天空	N;NOM;FEM;PL	N
ģimenēm	家庭	ģimene	家庭	N;DAT;FEM;PL	N
taisni	直直	taisni	直直	ADV	ADV
saistība	關係	saistība	關係	N;NOM;FEM;SG	N
saistība	戀愛	saistība	戀愛	N;NOM;FEM;SG	N
saistība	感情	saistība	感情	N;NOM;FEM;SG	N
saistība	關係	saistība	關係	N;NOM;FEM;SG	N
zaudējums	虧損	zaudējums	虧損	N;NOM;MASC;SG	N
zaudējums	損失	zaudējums	損失	N;NOM;MASC;SG	N
molekulā	分子	molekula	分子	N;ESS;MASC;SG	N
kokus	樹	koks	樹	N;ACC;MASC;PL	N
kokus	樹木	koks	樹木	N;ACC;MASC;PL	N
kristālu	水晶	kristāls	水晶	N;ACC;MASC;SG	N
kristālu	晶體	kristāls	晶體	N;ACC;MASC;SG	N
zebras	斑馬	zebra	斑馬	N;NOM;MASC;PL	N
plātnes	板	plātne	板	N;NOM;FEM;PL	N
ieslodzīts	囚禁	ieslodzīt	囚禁	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
zarnas	腸	zarna	腸	N;NOM;FEM;PL	N
zarnas	腸	zarna	腸	N;NOM;FEM;PL	N
zarnas	腸子	zarna	腸子	N;NOM;FEM;PL	N
zarnas	大腸	zarna	大腸	N;NOM;FEM;PL	N
zarnas	腸	zarna	腸	N;NOM;FEM;PL	N
zarnas	腸子	zarna	腸子	N;NOM;FEM;PL	N
rakstot	書寫	rakstīt	書寫	V;V.CVB	V
rakstot	寫入	rakstīt	寫入	V;V.CVB	V
rakstot	寫	rakstīt	寫	V;V.CVB	V
rakstot	撰寫	rakstīt	撰寫	V;V.CVB	V
produkta	商品	produkts	商品	N;GEN;MASC;SG	N
produkta	產品	produkts	產品	N;GEN;MASC;SG	N
produkta	產物	produkts	產物	N;GEN;MASC;SG	N
bruņu	裝甲	bruņa	裝甲	N;NOM;MASC;SG	N
valentīna	情人	valentīna	情人	N;NOM;FEM;SG	N
dimanta	金剛	dimanta	金剛	N;NOM;MASC;SG	N
dimanta	鑽石	dimanta	鑽石	N;NOM;MASC;SG	N
debesīm	天國	debess	天國	N;DAT;FEM;PL	N
debesīm	天堂	debess	天堂	N;DAT;FEM;PL	N
pieņemti	接受	pieņemt	接受	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V
nometņu	營地	nometne	營地	N;GEN;FEM;PL	N
vāja	虛弱	vāja	虛弱	ADJ;NOM;FEM;SG	ADJ
vāja	軟弱	vāja	軟弱	ADJ;NOM;FEM;SG	ADJ
vāja	薄弱	vāja	薄弱	ADJ;NOM;FEM;SG	ADJ
radinieks	親戚	radinieks	親戚	N;NOM;MASC;SG	N
govs	牛	govs	牛	N;NOM;FEM;SG	N
govs	奶牛	govs	奶牛	N;NOM;FEM;SG	N
govs	母牛	govs	母牛	N;NOM;FEM;SG	N
tuvojoties	接近	tuvoties	接近	V;REFL;V.CVB	V
saglabāšanu	保全	saglabāšana	保全	N;ACC;FEM;SG	N
palielināts	增加	palielināt	增加	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
definīcijas	定義	definīcija	定義	N;NOM;FEM;PL	N
saprata	理解	saprast	理解	V;FH;IND;3;POS;PST;FIN;ACT	V
komunikāciju	通訊	komunikācija	通訊	N;ACC;FEM;SG	N
palielinot	增加	palielināt	增加	V;V.CVB	V
komentāri	意見	komentārs	意見	N;NOM;MASC;PL	N
lūgšanas	禱告	lūgšana	禱告	N;NOM;FEM;PL	N
lūgšanas	禱告	lūgšana	禱告	N;NOM;FEM;PL	N
bmw	寶馬	bmn	寶馬	N	N
titāna	鈦	titāns	鈦	N;NOM;MASC;SG	N
publicē	刊登	publicēt	刊登	V;FH;IND;3;POS;PRS;FIN;ACT	V
publicē	發表	publicēt	發表	V;FH;IND;3;POS;PRS;FIN;ACT	V
seguma	人行道	segums	人行道	N;GEN;MASC;SG	N
apmeklēt	參觀	apmeklēt	參觀	V;POS;NFIN	V
apmeklēt	訪問	apmeklēt	訪問	V;POS;NFIN	V
saimniecība	農場	saimniecība	農場	N;NOM;FEM;SG	N
bagāts	豐富	bagāts	豐富	ADJ;NOM;MASC;SG	ADJ
lejas	下方	leja	下方	N;NOM;FEM;PL	N
lejas	底	leja	底	N;NOM;FEM;PL	N
lejas	底部	leja	底部	N;NOM;FEM;PL	N
lejas	底下	leja	底下	N;NOM;FEM;PL	N
strādnieki	工人	strādnieks	工人	N;NOM;MASC;PL	N
frekvence	頻率	frekvence	頻率	N;NOM;FEM;SG	N
labāka	更好	laba	更好	ADJ;NOM;CMPR;FEM;SG	ADJ
tilti	橋	tilti	橋	N;NOM;MASC;PL	N
darbinieka	僱員	darbinieks	僱員	N;GEN;MASC;SG	N
darbinieka	員工	darbinieks	員工	N;GEN;MASC;SG	N
darbinieka	職工	darbinieks	職工	N;GEN;MASC;SG	N
dzimtenes	故鄉	dzimtene	故鄉	N;NOM;FEM;PL	N
dzimtenes	家園	dzimtene	家園	N;NOM;FEM;PL	N
dzimtenes	祖國	dzimtene	祖國	N;NOM;FEM;PL	N
dzimtenes	國土	dzimtene	國土	N;NOM;FEM;PL	N
izmainīt	變更	izmainīt	變更	V;POS;NFIN	V
izmainīt	修改	izmainīt	修改	V;POS;NFIN	V
paraksta	簽名	paraksts	簽名	N;GEN;MASC;SG	N
domāšanas	心態	domāšana	心態	N;NOM;FEM;PL	N
licence	執照	licence	執照	N;NOM;FEM;SG	N
licence	執照	licence	執照	N;NOM;FEM;SG	N
licence	駕照	licence	駕照	N;NOM;FEM;SG	N
aitu	羊	aita	羊	N;ACC;MASC;SG	N
aitu	綿羊	aita	綿羊	N;ACC;MASC;SG	N
paplašināt	延伸	paplašināt	延伸	V;POS;NFIN	V
paplašināt	擴展	paplašināt	擴展	V;POS;NFIN	V
paplašināt	延長	paplašināt	延長	V;POS;NFIN	V
paplašināt	擴張	paplašināt	擴張	V;POS;NFIN	V
paplašināt	擴展	paplašināt	擴展	V;POS;NFIN	V
paplašināt	拓展	paplašināt	拓展	V;POS;NFIN	V
paplašināt	擴大	paplašināt	擴大	V;POS;NFIN	V
izdevumus	費用	izdevumi	費用	N;ACC;MASC	N
izdevumus	開支	izdevumi	開支	N;ACC;MASC	N
izdevumus	支出	izdevumi	支出	N;ACC;MASC	N
piegādes	用品	piegāde	用品	N;NOM;FEM;PL	N
maksāja	付費	maksāt	付費	V;FH;IND;3;POS;PST;FIN;ACT	V
skābes	酸	skābe	酸	N;NOM;FEM;PL	N
skābes	酸性	skābe	酸性	N;NOM;FEM;PL	N
skābes	酸	skābe	酸	N;NOM;FEM;PL	N
garoza	皮層	garozs	皮層	N;NOM;FEM;SG	N
iekarot	征服	iekārt	征服	V;NFH;QUOT;POS;PRS;FIN;ACT	V
mēle	舌頭	mēle	舌頭	N;NOM;FEM;SG	N
mēle	舌	mēle	舌	N;NOM;FEM;SG	N
tuvojas	接近	tuvoties	接近	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V
sliedes	曲目	sliede	曲目	N;NOM;FEM;PL	N
sliedes	軌道	sliede	軌道	N;NOM;FEM;PL	N
sliedes	鐵路	sliede	鐵路	N;NOM;FEM;PL	N
virsotni	頂點	virsotne	頂點	N;ACC;FEM;SG	N
tiesnešu	法官	tiesnesis	法官	N;GEN;MASC;PL	N
izvirzīts	提名	izvirzīt	提名	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
zvejas	釣魚	zveja	釣魚	N;NOM;FEM;PL	N
zvejas	漁業	zveja	漁業	N;NOM;FEM;PL	N
atbildi	答	atbilde	答	N;ACC;FEM;SG	N
atbildi	答案	atbilde	答案	N;ACC;FEM;SG	N
precizitāti	精度	precizitāte	精度	N;ACC;FEM;SG	N
asinīm	血液	asins	血液	N;DAT;FEM;PL	N
asinīm	血	asins	血	N;DAT;FEM;PL	N
asinīm	血跡	asins	血跡	N;DAT;FEM;PL	N
asinīm	鮮血	asins	鮮血	N;DAT;FEM;PL	N
aprēķināt	計算	aprēķināt	計算	V;POS;NFIN	V
pavasaris	春	pavasaris	春	N;NOM;MASC;SG	N
pavasaris	春秋	pavasaris	春秋	N;NOM;MASC;SG	N
pavasaris	春天	pavasaris	春天	N;NOM;MASC;SG	N
pavasaris	彈簧	pavasaris	彈簧	N;NOM;MASC;SG	N
pavasaris	春季	pavasaris	春季	N;NOM;MASC;SG	N
gatavo	完成	gatavot	完成	V;FH;IND;2;POS;PRS;FIN;ACT	V
fasādes	外觀	fasāde	外觀	N;NOM;FEM;PL	N
aptumsums	日蝕	aptumsums	日蝕	N;NOM;MASC;SG	N
nolemj	決定	nolemt	決定	V;FH;IND;3;POS;PRS;FIN;ACT	V
portu	埠	ports	埠	N;ACC;MASC;SG	N
portu	港口	ports	港口	N;ACC;MASC;SG	N
lietojums	用法	lietojums	用法	N;NOM;MASC;SG	N
lietojums	用量	lietojums	用量	N;NOM;MASC;SG	N
sarežģīta	複雜	sarežģīta	複雜	ADJ;NOM;FEM;SG	ADJ
sarežģīta	複雜	sarežģīta	複雜	ADJ;NOM;FEM;SG	ADJ
dīķi	池	dīķis	池	N;ACC;MASC;SG	N
dīķi	池塘	dīķis	池塘	N;ACC;MASC;SG	N
dzīvība	生命	dzīvība	生命	N;NOM;FEM;SG	N
dzīvība	人生	dzīvība	人生	N;NOM;FEM;SG	N
celulozes	纖維	celuloze	纖維	N;NOM;FEM;PL	N
celulozes	紙漿	celuloze	紙漿	N;NOM;FEM;PL	N
smaga	嚴重	smaga	嚴重	ADJ;NOM;FEM;SG	ADJ
migrē	遷移	migrē	遷移	V;FH;IND;3;POS;PRS;FIN;ACT	V
migrē	遷徙	migrē	遷徙	V;FH;IND;3;POS;PRS;FIN;ACT	V
zīmogs	蓋章	zīmogs	蓋章	N;NOM;MASC;SG	N
zīmogs	郵票	zīmogs	郵票	N;NOM;MASC;SG	N
zīmogs	印章	zīmogs	印章	N;NOM;MASC;SG	N
zīmogs	密封	zīmogs	密封	N;NOM;MASC;SG	N
zīmogs	印章	zīmogs	印章	N;NOM;MASC;SG	N
atdalīts	分居	atdalīt	分居	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
plaknes	平面	plakne	平面	N;NOM;FEM;PL	N
plaknes	飛機	plakne	飛機	N;NOM;FEM;PL	N
nedēļa	星期	nedēļa	星期	N;NOM;FEM;SG	N
nedēļa	週	nedēļa	週	N;NOM;FEM;SG	N
saistības	負債	saistība	負債	N;NOM;FEM;PL	N
saistības	義務	saistība	義務	N;NOM;FEM;PL	N
līdzskanis	音	līdzskanis	音	N;NOM;MASC;SG	N
kolēģijas	學院	kolēģija	學院	N;NOM;FEM;PL	N
kolēģijas	院校	kolēģija	院校	N;NOM;FEM;PL	N
kolēģijas	學院	kolēģija	學院	N;NOM;FEM;PL	N
kolēģijas	書院	kolēģija	書院	N;NOM;FEM;PL	N
kolēģijas	大學	kolēģija	大學	N;NOM;FEM;PL	N
parādīt	展示	parādīt	展示	V;POS;NFIN	V
parādīt	顯示	parādīt	顯示	V;POS;NFIN	V
ministre	大臣	ministre	大臣	N;NOM;FEM;SG	N
ministre	部長	ministre	部長	N;NOM;FEM;SG	N
pārveidots	修改	pārveidot	修改	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V
īpatņiem	標本	īpatnis	標本	N;DAT;MASC;PL	N
parametru	參數	parametrs	參數	N;ACC;MASC;SG	N
uzturēšanas	維護	uzturēšana	維護	N;NOM;FEM;PL	N
piešķirti	指派	piešķirt	指派	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V
nafta	油	nafta	油	N;NOM;FEM;SG	N
nafta	石油	nafta	石油	N;NOM;FEM;SG	N
nafta	機油	nafta	機油	N;NOM;FEM;SG	N
nafta	石油	nafta	石油	N;NOM;FEM;SG	N
tūrisms	旅遊	tūrisms	旅遊	N;NOM;MASC;SG	N
saime	羊群	saime	羊群	N;NOM;FEM;SG	N
saime	家人	saime	家人	N;NOM;FEM;SG	N
saime	家屬	saime	家屬	N;NOM;FEM;SG	N
saime	家庭	saime	家庭	N;NOM;FEM;SG	N
veci	舊	vecs	舊	ADJ;NOM;MASC;PL	ADJ
aparatūra	硬體	aparatūra	硬體	N;NOM;FEM;SG	N
aparatūra	儀器	aparatūra	儀器	N;NOM;FEM;SG	N
aparatūra	器械	aparatūra	器械	N;NOM;FEM;SG	N
ieteicams	推薦	ieteikt	推薦	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	V
augstāks	較高	augsts	較高	ADJ;NOM;CMPR;MASC;SG	ADJ
augstāks	更高	augsts	更高	ADJ;NOM;CMPR;MASC;SG	ADJ
cukurs	食糖	cukurs	食糖	N;NOM;MASC	N
cukurs	糖業	cukurs	糖業	N;NOM;MASC	N
cukurs	糖	cukurs	糖	N;NOM;MASC	N
elites	精英	elite	精英	N;NOM;FEM;PL	N
direktore	主任	direktore	主任	N;NOM;FEM;SG	N
direktore	司長	direktore	司長	N;NOM;FEM;SG	N
kanāriju	金絲	kanārija	金絲	N;ACC;FEM;SG	N
granīta	花崗	granīt	花崗	N;GEN;MASC;SG	N
uzskaitīti	上市	uzskaitīt	上市	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V
augt	成長	augt	成長	V;POS;NFIN	V
augt	生長	augt	生長	V;POS;NFIN	V
gars	精神	gars	精神	N;NOM;MASC;SG	N
paaudze	世代	paaudze	世代	N;NOM;FEM;SG	N
guļ	睡	gulēt	睡	V;FH;IND;3;POS;PRS;FIN;ACT	V
guļ	睡覺	gulēt	睡覺	V;FH;IND;3;POS;PRS;FIN;ACT	V
atbilde	答	atbilde	答	N;NOM;FEM;SG	N
atbilde	答案	atbilde	答案	N;NOM;FEM;SG	N
logotips	標誌	logotips	標誌	N;NOM;MASC;SG	N
logotips	標識	logotips	標識	N;NOM;MASC;SG	N
ziņojums	報告	ziņojums	報告	N;NOM;MASC;SG	N
ziņojums	留言	ziņojums	留言	N;NOM;MASC;SG	N
ziņojums	訊息	ziņojums	訊息	N;NOM;MASC;SG	N
ziņojums	信件	ziņojums	信件	N;NOM;MASC;SG	N
