que	že	que	že	CONJ	CONJ
sustitución	nahrazení	sustitución	nahrazení	N;FEM;SG	N;NOM;NEUT;SG;POS
sustitución	náhrada	sustitución	náhrada	N;FEM;SG	N;NOM;FEM;SG;POS
sustitución	nahrazení	sustitución	nahrazení	N;FEM;SG	N;NOM;NEUT;SG;POS
distinciones	pocty	distinción	pocta	N;FEM;PL	N;NOM;FEM;PL;POS
literalmente	doslova	literalmente	doslova	ADV	ADV
gráfica	grafický	gráfico	grafický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
emisiones	emise	emisión	emise	N;FEM;PL	N;NOM;FEM;PL;POS
emisiones	emise	emisión	emise	N;FEM;PL	N;NOM;FEM;PL;POS
supuestamente	údajně	supuestamente	údajně	ADV	ADV;POS
supuestamente	údajně	supuestamente	údajně	ADV	ADV;POS
western	západ	western	západ	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
químico	chemická	químico	chemický	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
químico	chemické	químico	chemický	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
químico	chemický	químico	chemický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
partidarios	příznivci	partidario	příznivec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
partidarios	stoupenci	partidario	stoupenec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
challenger	challenger	challenger	challenger	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
queso	sýr	queso	sýr	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
externo	externí	externo	externí	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
externo	vnější	externo	vnější	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
silvestre	divoká	silvestre	divoký	ADJ;SG	ADJ;NOM;FEM;SG;POS
silvestre	divoké	silvestre	divoký	ADJ;SG	ADJ;NOM;NEUT;SG;POS
silvestre	divoký	silvestre	divoký	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS
inca	inků	inca	ink	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
identificar	identifikovat	identificar	identifikovat	V;NFIN	V;POS;NFIN
concilio	radu	concilio	rada	N;MASC;SG	N;ACC;FEM;SG;POS
concilio	rada	concilio	rada	N;MASC;SG	N;NOM;FEM;SG;POS
escuchar	poslouchat	escuchar	poslouchat	V;NFIN	V;IPFV;POS;NFIN
hop	hop	hop	hop	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
pelota	míč	pelota	míč	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
pelota	míček	pelota	míček	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
pelota	ples	pelota	ples	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
gráficos	grafy	gráfico	graf	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
gráficos	tabulky	gráfico	tabulka	N;MASC;PL	N;NOM;FEM;PL;POS
gráficos	grafy	gráfico	graf	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
natación	plavání	natación	plavání	N;FEM;SG	N;NOM;NEUT;SG;POS
natación	koupání	natación	koupání	N;FEM;SG	N;NOM;NEUT;SG;POS
frases	věty	frase	věta	N;FEM;PL	N;NOM;FEM;PL;POS
frases	fráze	frase	fráze	N;FEM;PL	N;NOM;FEM;PL;POS
frases	citáty	frase	citát	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
frases	věty	frase	věta	N;FEM;PL	N;NOM;FEM;PL;POS
frases	vět	frase	věta	N;FEM;PL	N;GEN;FEM;PL;POS
frases	rozsudky	frase	rozsudek	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
anuncio	vyhlášení	anuncio	vyhlášení	N;MASC;SG	N;NOM;NEUT;SG;POS
anuncio	oznámení	anuncio	oznámení	N;MASC;SG	N;NOM;NEUT;SG;POS
anuncio	ohlášení	anuncio	ohlášení	N;MASC;SG	N;NOM;NEUT;SG;POS
anuncio	inzerát	anuncio	inzerát	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
anuncio	reklama	anuncio	reklama	N;MASC;SG	N;NOM;FEM;SG;POS
tubo	potrubí	tubo	potrubí	N;MASC;SG	N;NOM;NEUT;SG;POS
tubo	trubka	tubo	trubka	N;MASC;SG	N;NOM;FEM;SG;POS
tubo	trubka	tubo	trubka	N;MASC;SG	N;NOM;FEM;SG;POS
tubo	trubice	tubo	trubice	N;MASC;SG	N;NOM;FEM;SG;POS
liceo	lyceum	liceo	lyceum	N;MASC;SG	N;NOM;NEUT;SG;POS
liceo	lycée	liceo	lycée	N;MASC;SG	N;NOM;FEM;SG;POS
flamenco	flamenco	flamenco	flamenco	N;MASC;SG	N;NOM;NEUT;SG;POS
refleja	odráží	reflejar	odrážet	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cálculo	výpočtu	cálculo	výpočet	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
cálculo	výpočet	cálculo	výpočet	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
cifras	čísla	cifra	číslo	N;FEM;PL	N;NOM;NEUT;PL;POS
orange	pomeranč	orange	pomeranč	N;SG	N;INAN;NOM;MASC;SG;POS
lorena	lorena	lorena	lorený	N;FEM;SG	N;NOM;FEM;SG;POS
entrevistas	interview	entrevista	interview	N;FEM;PL	N;NEUT;POS
entrevistas	rozhovory	entrevista	rozhovor	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
entrevistas	výslechy	entrevista	výslech	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
futura	budoucí	futuro	budoucí	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
conduce	řídí	conducir	řídit	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
conduce	jezdí	conducir	jezdit	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
conduce	řídit	conducir	řídit	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
bibliotecas	knihovny	biblioteca	knihovna	N;FEM;PL	N;NOM;FEM;PL;POS
bibliotecas	knihovny	biblioteca	knihovna	N;FEM;PL	N;NOM;FEM;PL;POS
propietarios	vlastníky	propietario	vlastník	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
propietarios	vlastníci	propietario	vlastník	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
propietarios	majitelé	propietario	majitel	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
hierba	tráva	hierba	tráva	N;FEM;SG	N;NOM;FEM;SG;POS
hierba	tráva	hierba	tráva	N;FEM;SG	N;NOM;FEM;SG;POS
hierba	plevel	hierba	plevel	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
hierba	trávu	hierba	tráva	N;FEM;SG	N;ACC;FEM;SG;POS
convenciones	úmluvy	convención	úmluva	N;FEM;PL	N;NOM;FEM;PL;POS
convenciones	úmluvy	convención	úmluva	N;FEM;PL	N;NOM;FEM;PL;POS
convenciones	úmluv	convención	úmluva	N;FEM;PL	N;GEN;FEM;PL;POS
extremadamente	mimořádně	extremadamente	mimořádně	ADV	ADV;POS
extremadamente	nesmírně	extremadamente	smírně	ADV	ADV;NEG
extremadamente	nadmíru	extremadamente	nadmíru	ADV	ADV
extremadamente	extrémně	extremadamente	extrémně	ADV	ADV;POS
cubana	kubánské	cubano	kubánský	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
amarilla	žlutý	amarillo	žlutý	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
amarilla	žlutá	amarillo	žlutý	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
abad	opat	abad	opat	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
químicos	chemikálie	químico	chemikálie	N;MASC;PL	N;NOM;FEM;PL;POS
químicos	chemici	químico	chemik	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
químicos	chemikálie	químico	chemikálie	N;MASC;PL	N;NOM;FEM;PL;POS
rechazó	odmítl	rechazar	odmítnout	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
publicadas	zveřejněné	publicado	zveřejněný	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;PL;POS
iniciado	zahájeno	iniciado	zahájený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
iniciado	zahájen	iniciado	zahájený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
manifiesto	manifest	manifiesto	manifest	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
manifiesto	manifest	manifiesto	manifest	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
fantasma	přízrak	fantasma	přízrak	N;SG	N;INAN;NOM;MASC;SG;POS
fantasma	duch	fantasma	duch	N;SG	N;ANIM;NOM;MASC;SG;POS
fantasma	duchu	fantasma	duch	N;SG	N;ANIM;DAT;MASC;SG;POS
fantasma	strašidlo	fantasma	strašidlo	N;SG	N;NOM;NEUT;SG;POS
fantasma	přízrak	fantasma	přízrak	N;SG	N;INAN;NOM;MASC;SG;POS
fantasma	fantom	fantasma	fantom	N;SG	N;INAN;NOM;MASC;SG;POS
centímetros	centimetry	centímetro	centimetr	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
centímetros	centimetrů	centímetro	centimetr	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
commons	commons	commons	commons	N;FEM;SG	N;DAT;MASC;SG;POS
soluciones	roztoky	solución	roztok	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
revuelta	povstání	revuelta	povstání	N;FEM;SG	N;NOM;NEUT;SG;POS
revuelta	vzpoura	revuelta	vzpoura	N;FEM;SG	N;NOM;FEM;SG;POS
revuelta	vzpoura	revuelta	vzpoura	N;FEM;SG	N;NOM;FEM;SG;POS
regulares	pravidelné	regular	pravidelný	ADJ;PL	ADJ;NOM;MASC;PL;POS
especialidad	specialita	especialidad	specialita	N;FEM;SG	N;NOM;FEM;SG;POS
especialidad	specializace	especialidad	specializace	N;FEM;SG	N;NOM;FEM;SG;POS
especialidad	specialita	especialidad	specialita	N;FEM;SG	N;NOM;FEM;SG;POS
contraste	kontrast	contraste	kontrast	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
esencial	zásadní	esencial	zásadní	ADJ;SG	ADJ;NOM;MASC;SG;POS
esencial	nezbytné	esencial	zbytný	ADJ;SG	ADJ;NOM;NEUT;SG;NEG
esencial	podstatné	esencial	podstatný	ADJ;SG	ADJ;NOM;NEUT;SG;POS
nombramiento	nominaci	nombramiento	nominace	N;MASC;SG	N;ACC;FEM;SG;POS
nombramiento	nominace	nombramiento	nominace	N;MASC;SG	N;NOM;FEM;SG;POS
nombramiento	jmenování	nombramiento	jmenování	N;MASC;SG	N;NOM;NEUT;SG;POS
nombramiento	schůzka	nombramiento	schůzka	N;MASC;SG	N;NOM;FEM;SG;POS
nombramiento	schůzku	nombramiento	schůzka	N;MASC;SG	N;ACC;FEM;SG;POS
jerez	sherry	jerez	sherr	N;MASC;SG	N;NOM;FEM;SG;POS
abreviado	zkrácené	abreviado	zkrácený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
esquema	obrys	esquema	obrys	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
esquema	schéma	esquema	schéma	N;MASC;SG	N;NOM;NEUT;SG;POS
esquema	schéma	esquema	schéma	N;MASC;SG	N;NOM;NEUT;SG;POS
esquema	režim	esquema	režim	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
piratas	piráti	pirata	pirát	N;PL	N;ANIM;NOM;MASC;PL;POS
piratas	piráty	pirata	pirát	N;PL	N;ANIM;ACC;MASC;PL;POS
sirven	podávat	servir	podávat	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
sirven	sloužit	servir	sloužit	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
ecuación	rovnici	ecuación	rovnice	N;FEM;SG	N;ACC;FEM;SG;POS
ecuación	rovnice	ecuación	rovnice	N;FEM;SG	N;NOM;FEM;SG;POS
recibiendo	dostávám	recibir	dostávat	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
faro	majáku	faro	maják	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
faro	maják	faro	maják	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
almacenamiento	sklad	almacenamiento	sklad	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
almacenamiento	úložiště	almacenamiento	úložiště	N;MASC;SG	N;NOM;NEUT;SG;POS
almacenamiento	uchovávání	almacenamiento	uchovávání	N;MASC;SG	N;NOM;NEUT;SG;POS
almacenamiento	skladování	almacenamiento	skladování	N;MASC;SG	N;NOM;NEUT;SG;POS
especializado	specializované	especializado	specializovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
especializado	specializované	especializado	specializovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
enfrentarse	konfrontovat	enfrentar	konfrontovat	V;SBJV;SG;3;IPFV;FIN	V;POS;NFIN
asignado	přiděleno	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
asignado	přidělená	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
asignado	přidělen	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
asignado	přidělený	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
asignado	přidělené	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
asignado	přiděleno	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
asignado	přidělený	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
asignado	přidělená	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
asignado	přidělené	asignar	přidělený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
producidos	vyrobené	producido	vyrobený	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;PL;POS
neutral	neutrální	neutral	neutrální	ADJ;SG	ADJ;NOM;MASC;SG;POS
eurocopa	eura	eurocopa	eura	N;FEM;SG	N;NOM;FEM;SG;POS
conversión	přepočet	conversión	přepočet	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
conversión	přeměna	conversión	přeměna	N;FEM;SG	N;NOM;FEM;SG;POS
conversión	konverze	conversión	konverze	N;FEM;SG	N;NOM;FEM;SG;POS
separados	oddělené	separado	oddělený	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;PL;POS
separados	odděleny	separado	oddělený	ADJ;MASC;PL;V.PTCP	ADJ;INAN;PL;POS;V.PTCP;PASS
separados	oddělené	separado	oddělený	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;PL;POS
descanso	zlom	descanso	zlom	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descanso	pauza	descanso	pauza	N;MASC;SG	N;NOM;FEM;SG;POS
descanso	přestávka	descanso	přestávka	N;MASC;SG	N;NOM;FEM;SG;POS
descanso	odpočinek	descanso	odpočinek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descanso	odpočívej	descanso	odpočívat	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
violación	porušení	violación	porušení	N;FEM;SG	N;NOM;NEUT;SG;POS
violación	porušování	violación	porušování	N;FEM;SG	N;NOM;NEUT;SG;POS
violación	znásilnění	violación	znásilnění	N;FEM;SG	N;NOM;NEUT;SG;POS
presidenta	předsedkyně	presidenta	předsedkyně	N;FEM;SG	N;NOM;FEM;SG;POS
presidenta	předseda	presidenta	předseda	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
presidenta	prezident	presidenta	prezident	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
presidenta	předseda	presidenta	předseda	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
presidenta	president	presidenta	prezident	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
presidenta	prezidenta	presidenta	prezident	N;FEM;SG	N;ANIM;ACC;MASC;SG;POS
presidenta	prezidentka	presidenta	prezidentka	N;FEM;SG	N;NOM;FEM;SG;POS
presidenta	předsedkyně	presidenta	předsedkyně	N;FEM;SG	N;NOM;FEM;SG;POS
desempeño	představení	desempeño	představení	N;MASC;SG	N;NOM;NEUT;SG;POS
desempeño	výkon	desempeño	výkon	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
desempeño	výkonnost	desempeño	výkonnost	N;MASC;SG	N;NOM;FEM;SG;POS
desempeño	výkonnosti	desempeño	výkonnost	N;MASC;SG	N;NOM;FEM;SG;POS
desempeño	vystoupení	desempeño	vystoupení	N;MASC;SG	N;NOM;NEUT;SG;POS
presentador	moderátorka	presentador	moderátorka	N;MASC;SG	N;NOM;FEM;SG;POS
platos	talíře	plato	talíř	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
platos	desky	plato	deska	N;MASC;PL	N;NOM;FEM;PL;POS
platos	pokrmy	plato	pokrm	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
débil	slabý	débil	slabý	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS
débil	slabá	débil	slabý	ADJ;SG	ADJ;NOM;FEM;SG;POS
vidrio	sklenice	vidrio	sklenice	N;MASC;SG	N;NOM;FEM;SG;POS
vidrio	sklo	vidrio	sklo	N;MASC;SG	N;NOM;NEUT;SG;POS
broadway	broadway	broadway	broadway	N;FEM;SG	N;FEM;SG;POS
broadway	broadwayi	broadway	broadway	N;FEM;SG	N;DAT;FEM;SG;POS
reseña	recenze	reseñar	recenze	N;FEM;SG	N;NOM;FEM;SG;POS
reseña	recenze	reseñar	recenze	N;FEM;SG	N;NOM;FEM;SG;POS
reseña	přezkumu	reseñar	přezkum	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
reseña	přezkum	reseñar	přezkum	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
desarrollada	rozvinuté	desarrollado	rozvinutý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
desarrollada	vyvinutá	desarrollado	vyvinutý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
desarrollada	vyvinut	desarrollado	vyvinutý	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
desarrollada	vyvinutý	desarrollado	vyvinutý	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
crímenes	zločiny	crimen	zločin	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
vila	vila	vila	vila	N;MASC;SG	N;NOM;FEM;SG;POS
chihuahua	čivava	chihuahua	čivava	N;FEM;SG	N;NOM;FEM;SG;POS
contando	počítám	contar	počítat	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
contando	počítat	contar	počítat	V;V.MSDR	V;IPFV;POS;NFIN
vasca	baskický	vasco	baskický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
australiano	aussie	australiano	aussie	N;MASC;SG	N;FEM;POS
ascendido	povýšen	ascendido	povýšený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
ascendido	povznesené	ascendido	povznesený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
asteroide	asteroid	asteroide	asteroid	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
dimensión	dimenzi	dimensión	dimenze	N;FEM;SG	N;ACC;FEM;SG;POS
dimensión	dimenze	dimensión	dimenze	N;FEM;SG	N;NOM;FEM;SG;POS
dimensión	rozměr	dimensión	rozměr	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
atentado	útok	atentado	útok	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
atentado	bombardování	atentado	bombardování	N;MASC;SG	N;NOM;NEUT;SG;POS
comer	jíst	comer	jíst	V;NFIN	V;POS;NFIN
comer	sníst	comer	sníst	V;NFIN	V;POS;NFIN
comer	jíst	comer	jíst	V;NFIN	V;POS;NFIN
heridas	rány	herida	rána	N;FEM;PL	N;NOM;FEM;PL;POS
diagnóstico	diagnostiku	diagnóstico	diagnostika	N;MASC;SG	N;ACC;FEM;SG;POS
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;FEM;SG;POS
diagnóstico	diagnózu	diagnóstico	diagnóza	N;MASC;SG	N;ACC;FEM;SG;POS
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;FEM;SG;POS
diagnóstico	diagnóza	diagnóstico	diagnóza	N;MASC;SG	N;NOM;FEM;SG;POS
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;FEM;SG;POS
asedio	obléhání	asedio	obléhání	N;MASC;SG	N;NOM;NEUT;SG;POS
asedio	obležení	asedio	obležení	N;MASC;SG	N;NOM;NEUT;SG;POS
celebrar	slavit	celebrar	slavit	V;NFIN	V;IPFV;POS;NFIN
celebrar	oslavit	celebrar	oslavit	V;NFIN	V;PFV;POS;NFIN
simultáneamente	současně	simultáneamente	současně	ADV	ADV;POS
simultáneamente	souběžně	simultáneamente	souběžně	ADV	ADV;POS
intelectuales	intelektuálové	intelectual	intelektuál	N;PL	N;ANIM;NOM;MASC;PL;POS
alcaldía	starostka	alcaldía	starostka	N;FEM;SG	N;NOM;FEM;SG;POS
alcaldía	starosta	alcaldía	starosta	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
macho	samec	macho	samec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
macho	muž	macho	muž	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
alumno	žák	alumno	žák	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
alumno	žáka	alumno	žák	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
alumno	studentka	alumno	studentka	N;MASC;SG	N;NOM;FEM;SG;POS
alumno	žák	alumno	žák	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
alumno	student	alumno	student	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
reemplazo	náhrada	reemplazo	náhrada	N;MASC;SG	N;NOM;FEM;SG;POS
reemplazo	nahrazení	reemplazo	nahrazení	N;MASC;SG	N;NOM;NEUT;SG;POS
décimo	desáté	décimo	desátý	ADJ;MASC;SG	ADJ;NOM;MASC;SG
décimo	desátý	décimo	desátý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
clasificaciones	ratingy	clasificación	rating	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
capas	vrstvy	capa	vrstva	N;FEM;PL	N;NOM;FEM;PL;POS
capas	vrstev	capa	vrstva	N;FEM;PL	N;GEN;FEM;PL;POS
capas	pláště	capa	plášť	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
capas	vrstvy	capa	vrstva	N;FEM;PL	N;NOM;FEM;PL;POS
interacción	interakce	interacción	interakce	N;FEM;SG	N;NOM;FEM;SG;POS
interacción	interakci	interacción	interakce	N;FEM;SG	N;ACC;FEM;SG;POS
interacción	interakce	interacción	interakce	N;FEM;SG	N;NOM;FEM;SG;POS
interacción	zasnoubení	interacción	zasnoubení	N;FEM;SG	N;NOM;NEUT;SG;POS
interacción	angažmá	interacción	angažmá	N;FEM;SG	N;NEUT;POS
interacción	zapojení	interacción	zapojení	N;FEM;SG	N;NOM;NEUT;SG;POS
interacción	souhra	interacción	souhra	N;FEM;SG	N;NOM;FEM;SG;POS
perfecto	dokonalá	perfecto	dokonalý	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
perfecto	perfektní	perfecto	perfektní	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
perfecto	dokonalý	perfecto	dokonalý	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
mhz	mhz	mhz	mhz	N;FEM;SG	N;MASC;SG;POS
permitido	povoleno	permitido	povolený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
permitido	přípustná	permitido	přípustný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
permitido	povolen	permitido	povolený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
permitido	povoleno	permitido	povolený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
girls	dívky	girls	dívka	N	N;NOM;FEM;PL;POS
girls	holčičky	girls	holčička	N	N;NOM;FEM;PL;POS
girls	holky	girls	holka	N	N;NOM;FEM;PL;POS
girls	děvčata	girls	děvče	N	N;NOM;NEUT;PL;POS
universitarios	university	universitario	univerzita	N;MASC;PL	N;NOM;FEM;PL;POS
universitarios	univerzity	universitario	univerzita	N;MASC;PL	N;NOM;FEM;PL;POS
tiros	výstřely	tiro	výstřel	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
trigo	pšenice	trigo	pšenice	N;MASC;SG	N;NOM;FEM;SG;POS
persa	persky	persa	persky	N;MASC;SG	N;NOM;FEM;SG;POS
civilización	civilizaci	civilización	civilizace	N;FEM;SG	N;ACC;FEM;SG;POS
civilización	civilizace	civilización	civilizace	N;FEM;SG	N;NOM;FEM;SG;POS
civilización	civilizaci	civilización	civilizace	N;FEM;SG	N;ACC;FEM;SG;POS
civilización	civilizace	civilización	civilizace	N;FEM;SG	N;NOM;FEM;SG;POS
complejos	komplexy	complejo	komplex	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
mariana	mariana	mariana	mariana	N;FEM;SG	N;NOM;FEM;SG;POS
turco	turco	turco	turco	N;MASC;SG	N;NOM;MASC;SG;POS
turco	turek	turco	turek	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
colegios	škol	colegio	škola	N;MASC;PL	N;GEN;FEM;PL;POS
colegios	školy	colegio	škola	N;MASC;PL	N;NOM;FEM;PL;POS
enfrentamientos	střety	enfrentamiento	střet	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
iluminación	osvětlení	iluminación	osvětlení	N;FEM;SG	N;NOM;NEUT;SG;POS
iluminación	osvětlení	iluminación	osvětlení	N;FEM;SG	N;NOM;NEUT;SG;POS
convocado	předvolán	convocado	předvolaný	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
mineral	minerální	mineral	minerální	ADJ;SG	ADJ;NOM;MASC;SG;POS
sustancias	látky	sustancia	látka	N;FEM;PL	N;NOM;FEM;PL;POS
sustancias	látek	sustancia	látka	N;FEM;PL	N;GEN;FEM;PL;POS
entero	celý	entero	celý	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
entero	celou	entero	celý	ADJ;MASC;SG	ADJ;ACC;FEM;SG;POS
entero	celá	entero	celý	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
entero	celé	entero	celý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
impulso	impuls	impulso	impuls	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
computadora	počítač	computador	počítač	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
lectores	čtenáře	lector	čtenář	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
lectores	čtenáři	lector	čtenář	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
lectores	čtenářů	lector	čtenář	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
lectores	čtenáře	lector	čtenář	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
