nie	nicht	nie	nicht	PART;NEG	PART;NEG
zabytkowy	historisches	zabytkowy	historisch	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
zabytkowy	altstadt	zabytkowy	altstadt	ADJ;NOM;MASC;SG	ADJ
zabytkowy	historischen	zabytkowy	historisch	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
express	express	express	express		
soli	salz	sola	salz		
soli	salze	sola	salz		
soli	salzwasser	sola	salzwasser		
osiągnięcie	verwirklichung	osiągnięcie	verwirklichung	N;NOM;NEUT;SG	N;NOM;FEM;SG
osiągnięcie	leistung	osiągnięcie	leistung	N;NOM;NEUT;SG	N;NOM;FEM;SG
najstarsze	ältester	stary	alt	ADJ;NOM;CMPR;NEUT;SG	ADJ
najstarsze	ältester	stary	alt	ADJ;NOM;CMPR;NEUT;SG	ADJ
statusu	status	status	status	N;GEN;MASC;SG	N
przyjęto	angenommen	przyjąć	annehmen	V;PFV;IND;0;PST;FIN;ACT	V;V.PTCP
przyjęto	verabschiedet	przyjąć	verabschieden	V;PFV;IND;0;PST;FIN;ACT	V;V.PTCP
przyjęto	erlassen	przyjąć	erlassen	V;PFV;IND;0;PST;FIN;ACT	V;NFIN
przyjęto	adoptiert	przyjąć	adoptieren	V;PFV;IND;0;PST;FIN;ACT	V;V.PTCP
zdał	weitergegeben	zdać	weitergeben	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
zdał	bestanden	zdać	bestehen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
zdał	vergangen	zdać	vergehen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
zdał	übergeben	zdać	übergeben	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
obsługa	dienstleistung	obsługa	dienstleistung	N;NOM;FEM;SG	N;NOM;FEM;SG
stopy	füsse	stopa	füssen		
stopy	füße	stopa	füß		
stopy	füssen	stopa	füssen		
młoda	jung	młody	jung	ADJ;NOM;FEM;SG	ADJ
młoda	jungen	młody	jung	ADJ;NOM;FEM;SG	ADJ
młoda	jugend	młody	jugend	ADJ;NOM;FEM;SG	ADJ
wykonywane	ausgeführte	wykonywać	ausgeführt	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;SG
audio	audio	audio	audio		
bull	bull	bull	bull		
bull	stier	bull	stoßen		
bull	ziff	bull	ziffen		
filozofia	philosophie	filozofia	philosophie	N;NOM;FEM;SG	N;NOM;FEM;SG
zgłosił	berichtete	zgłosić	berichten	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
zgłosił	gemeldet	zgłosić	melden	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
zgłosił	berichtet	zgłosić	berichten	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
wacława	wenzel	wacława	wenzel		
służący	bedienstete	służąc	bedienstet	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
przeprowadzone	durchgeführte	przeprowadzić	durchgeführt	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;SG
śmiertelna	tödlicher	śmiertelny	tödlich	ADJ;NOM;FEM;SG	ADJ
śmiertelna	tödlich	śmiertelny	tödlich	ADJ;NOM;FEM;SG	ADJ
śmiertelna	tödlichen	śmiertelny	tödlich	ADJ;NOM;FEM;SG	ADJ
śmiertelna	tödlich	śmiertelny	tödlich	ADJ;NOM;FEM;SG	ADJ
śmiertelna	lebensgefahr	śmiertelny	lebensgefahr	ADJ;NOM;FEM;SG	ADJ
śmiertelna	tödlichen	śmiertelny	tödlich	ADJ;NOM;FEM;SG	ADJ
śmiertelna	fatal	śmiertelny	fatal	ADJ;NOM;FEM;SG	ADJ
śmiertelna	sterblich	śmiertelny	sterblich	ADJ;NOM;FEM;SG	ADJ
śmiertelna	sterblichen	śmiertelny	sterblich	ADJ;NOM;FEM;SG	ADJ
cywilnej	zivil	cywilny	zivil	ADJ;GEN;FEM;SG	ADJ
cywilnej	ziviler	cywilny	zivil	ADJ;GEN;FEM;SG	ADJ
dowód	nachweis	dowód	nachweis	N;ACC;MASC;SG	N
dowód	nachweis	dowód	nachweis	N;ACC;MASC;SG	N
zatoce	kluft	zatoc	klufen		
zatoce	golf	zatoc	golf		
przyjąć	adoptieren	przyjąć	adoptieren	V;PFV;NFIN;ACT	V;NFIN
uciekł	geflüchtet	uciec	flüchten	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
uciekł	abgehauen	uciec	abhauen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
uciekł	entkam	uciec	entkommen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
uciekł	entkommen	uciec	entkommen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NFIN
uciekł	geflohen	uciec	fliehen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
elektrycznej	stromverbrauch	elektryczny	stromverbrauch	ADJ;GEN;FEM;SG	ADJ
elektrycznej	elektrizität	elektryczny	elektrizität	ADJ;GEN;FEM;SG	ADJ
fizyczne	körperlich	fizyczny	körperlich	ADJ;NOM;NEUT;SG	ADJ
fizyczne	physischen	fizyczny	physisch	ADJ;NOM;NEUT;SG	ADJ
fizyczne	physisch	fizyczny	physisch	ADJ;NOM;NEUT;SG	ADJ
fizyczne	physischer	fizyczny	physisch	ADJ;NOM;NEUT;SG	ADJ
kara	todesstrafe	kara	todesstraf	N;NOM;FEM;SG	N;NOM;FEM;SG
kara	bestrafung	kara	bestrafung	N;NOM;FEM;SG	N;NOM;FEM;SG
golden	golden	golden	golden		
normy	norm	norma	norm		
channel	kanäle	channel	kanal		
channel	sender	channel	sender		
apostolski	apostolischen	apostolski	apostolisch	ADJ;NOM;MASC;SG	ADJ;MASC;SG
ogólna	allgemein	ogólny	allgemein	ADJ;NOM;FEM;SG	ADJ
ogólna	allgemeines	ogólny	allgemein	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ogólna	allgemein	ogólny	allgemein	ADJ;NOM;FEM;SG	ADJ
ogólna	allgemeinen	ogólny	allgemein	ADJ;NOM;FEM;SG	ADJ
romeo	romeo	romeo	romeo		
interpretacji	auswertung	interpretacja	auswertung	N;GEN;FEM;SG	N;FEM;SG
dziewczyny	mädchen	dziewczyna	mädchen	N;NOM;FEM;PL	N;NOM;FEM;PL
dziewczyny	mädchen	dziewczyna	mädchen	N;NOM;FEM;PL	N;NOM;FEM;PL
mniejszy	kleiner	mały	klein	ADJ;NOM;CMPR;MASC;SG	ADJ
mniejszy	kleineren	mały	klein	ADJ;NOM;CMPR;MASC;SG	ADJ
mniejszy	kleinerer	mały	klein	ADJ;NOM;CMPR;MASC;SG	ADJ
wewnętrznego	interner	wewnętrzny	intern	ADJ;ACC;MASC;SG	ADJ
wewnętrznego	intern	wewnętrzny	intern	ADJ;ACC;MASC;SG	ADJ
zapłonu	entzündung	zapłon	entzündung		
zapłonu	glühen	zapłon	glüh		
zapłonu	zündung	zapłon	zündung		
wrzenia	siedet	wrzenie	sieden		
jaskinia	cave	jaskiniać	cave		
jaskinia	höhle	jaskiniać	höhlen		
pilotów	piloten	pilot	pilot	N;ACC;MASC;PL	N;PL
wybrał	auserwählt	wybrać	auserwählen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
wybrał	wählte	wybrać	wählen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
wybrał	ausgesucht	wybrać	aussuchen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
wybrał	abgeholt	wybrać	abholen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
katastrofa	unfall	katastrofa	unfall	N;NOM;FEM;SG	N
katastrofa	absturz	katastrofa	absturz	N;NOM;FEM;SG	N
katastrofa	katastrophe	katastrofa	katastrophe	N;NOM;FEM;SG	N;NOM;FEM;SG
katastrofa	unglück	katastrofa	unglück	N;NOM;FEM;SG	N;NOM;NEUT;SG
katastrofa	katastrophe	katastrofa	katastrophe	N;NOM;FEM;SG	N;NOM;FEM;SG
suma	betrag	suma	betragen	N;NOM;FEM;SG	N
miał	hatte	mieć	haben	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
rajd	kundgebung	rajd	kundgebung	N;NOM;MASC;SG	N;SG
zły	böse	zły	böse		
zły	bad	zły	bad		
zły	böse	zły	böse		
zły	böse	zły	böse		
wyjścia	ausgänge	wyjście	ausgehen	N;NOM;NEUT;SG	N;NOM;SG
wyjścia	ausgänge	wyjście	ausgehen	N;NOM;NEUT;SG	N;NOM;SG
sierpień	aug	sierpienie	augen		
przekazany	übertragene	przekazać	übertragen	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
zamieszkują	bewohnen	zamieszkiwać	bewohnen	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
zamieszkują	bewohnt	zamieszkiwać	bewohnen	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;V.PTCP
stanley	stanley	stanle	stanley		
lotnicza	luftfahrtindustrie	lotniczy	luftfahrtindustrie	ADJ;NOM;FEM;SG	ADJ
artyści	künstlerinnen	artysta	künstlerinnen	N;NOM;MASC;PL	N;NOM;PL
artyści	künstlerinnen	artysta	künstlerinnen	N;NOM;MASC;PL	N;NOM;PL
oznaczało	bedeutete	oznaczać	bedeuten	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
oznaczało	meinte	oznaczać	meinen	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
zapewnić	liefern	zapewnić	liefern	V;PFV;NFIN;ACT	V;NFIN
zapewnić	bereitstellen	zapewnić	bereitstellen	V;PFV;NFIN;ACT	V;NFIN
dotyczą	bedenken	dotyczyć	bedenken	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
płuc	lunge	płuc	lunge		
płuc	lunge	płuc	lunge		
płuc	lung	płuc	lung		
płuc	lunge	płuc	lunge		
bułgarski	bulgaren	bułgarski	bulgar	ADJ;NOM;MASC;SG	ADJ
bułgarski	bulgarisch	bułgarski	bulgarisch	ADJ;NOM;MASC;SG	ADJ
dziennikarka	journalisten	dziennikarka	journalist	N;NOM;FEM;SG	N
kształtu	form	kształt	form	N;GEN;MASC;SG	N;SG
samodzielny	eigenständig	samodzielny	eigenständig	ADJ;NOM;MASC;SG	ADJ
samodzielny	eigenständigen	samodzielny	eigenständig	ADJ;NOM;MASC;SG	ADJ
komory	kammer	komora	kammer	N;ACC;FEM;PL	N
komory	handelskammern	komora	handelskammern	N;ACC;FEM;PL	N
komory	kammer	komora	kammer	N;ACC;FEM;PL	N
angel	engels	angel	engels		
angel	engel	angel	engel		
angel	engeln	angel	engeln		
określić	bestimmen	określić	bestimmen	V;PFV;NFIN;ACT	V;FIN
określić	spezifizieren	określić	spezifizieren	V;PFV;NFIN;ACT	V;NFIN
określić	angeben	określić	angeben	V;PFV;NFIN;ACT	V;V.PTCP
określić	bestimmen	określić	bestimmen	V;PFV;NFIN;ACT	V;FIN
określić	definieren	określić	definieren	V;PFV;NFIN;ACT	V;NFIN
modernizacji	aufrüstung	modernizacja	aufrüstung	N;GEN;FEM;SG	N;SG
modernizacji	aufwertung	modernizacja	aufwertung	N;GEN;FEM;SG	N;SG
modernizacji	umrüstung	modernizacja	umrüstung	N;GEN;FEM;SG	N;SG
spowodowała	verursachte	spowodować	verursachen	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
spowodowała	hervorgerufen	spowodować	hervorrufen	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
spowodowała	verursacht	spowodować	verursachen	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
zdarzenie	erzählung	zdarzenie	erzählung	N;NOM;NEUT;SG	N;FEM;SG
natura	natura	natura	natura		
natura	natur	natura	natur		
wolf	wölfen	wolf	wölfen		
wolf	wölfe	wolf	wölfen		
uczestniczyła	teilgenommen	uczestniczyć	teilnehmen	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
wpływów	einfluß	wpływ	einfluß	N;GEN;MASC;PL	N
honorowym	ehrenmitglied	honorowy	ehrenmitglied	ADJ;INS;MASC;SG	ADJ
honorowym	ehrenamtlich	honorowy	ehrenamtlich	ADJ;INS;MASC;SG	ADJ
tymczasowe	zwischenbericht	tymczasowy	zwischenbericht	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	zeitweilig	tymczasowy	zeitweilig	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	temporär	tymczasowy	temporär	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	vorübergehend	tymczasowy	vorübergehend	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	befristet	tymczasowy	befristen	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	vorläufiger	tymczasowy	vorläufig	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	vorläufig	tymczasowy	vorläufig	ADJ;NOM;NEUT;SG	ADJ
tymczasowe	vorläufigen	tymczasowy	vorläufig	ADJ;NOM;NEUT;SG	ADJ
ceremonia	trauung	ceremonia	trauung	N;NOM;FEM;SG	N;NOM;FEM;SG
przyniósł	gebracht	przynieść	bringen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
przyniósł	brachte	przynieść	bringen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
przyniósł	mitgebracht	przynieść	mitbringen	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
tradycje	bräuche	tradycja	bräuchen	N;NOM;FEM;PL	N;NOM;PL
ameryka	amerika	ameryka	amerika		
sms	sms	smać	sms		
sędziów	richtern	sędzia	richtern	N;ACC;MASC;PL	N;PL
przywódcy	führung	przywódca	führung	N;NOM;MASC;SG	N;NOM;FEM;SG
przywódcy	führung	przywódca	führung	N;NOM;MASC;SG	N;NOM;FEM;SG
sklep	geschäft	sklep	schäfen	N;NOM;MASC;SG	N;NOM;NEUT;SG
sklep	geschäft	sklep	schäfen	N;NOM;MASC;SG	N;NOM;NEUT;SG
listopad	nov	listopad	nov		
przygotowanie	aufbereitung	przygotowanie	aufbereitung	N;NOM;NEUT;SG	N;NOM;FEM;SG
przygotowanie	vorbereitung	przygotowanie	vorbereitung	N;NOM;NEUT;SG	N;NOM;FEM;SG
przygotowanie	zubereitung	przygotowanie	zubereitung	N;NOM;NEUT;SG	N;SG
przygotowanie	vorbereitung	przygotowanie	vorbereitung	N;NOM;NEUT;SG	N;NOM;FEM;SG
organizacyjne	organisatorisch	organizacyjny	organisatorisch	ADJ;NOM;NEUT;SG	ADJ
organizacyjne	organisatorischen	organizacyjny	organisatorisch	ADJ;NOM;NEUT;SG	ADJ
organizacyjne	organisatorischer	organizacyjny	organisatorisch	ADJ;NOM;NEUT;SG	ADJ
organizacyjne	organisatorisch	organizacyjny	organisatorisch	ADJ;NOM;NEUT;SG	ADJ
organizacyjne	organisatorischen	organizacyjny	organisatorisch	ADJ;NOM;NEUT;SG	ADJ
organizacyjne	organisationsstruktur	organizacyjny	organisationsstruktur	ADJ;NOM;NEUT;SG	ADJ
lewy	linker	lewy	link	ADJ;NOM;MASC;SG	ADJ
wycofania	widerruf	wycofanie	widerrufen	N;NOM;NEUT;SG	N
wycofania	entzug	wycofanie	entzagen	N;NOM;NEUT;SG	N
wycofania	rücknahme	wycofanie	rücknahm	N;NOM;NEUT;SG	N;SG
ciepła	wärme	ciepło	wärm		
ciepła	hitze	ciepło	hitze		
ciepła	warmen	ciepło	warm		
ciepła	wärme	ciepło	wärm		
ciepła	wärme	ciepło	wärm		
dziekan	dekan	dziekany	dekan	N;NOM;MASC;SG	N
box	box	box	box		
twarz	gesichts	twarz	gesichts	N;NOM;FEM;SG	N;NOM;NEUT;SG
kieruje	leitet	kierować	leiten	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kieruje	lenkt	kierować	lenken	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ciał	körper	ciało	körp		
twierdził	beansprucht	twierdzić	beanspruchen	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;FIN
twierdził	beanspruchte	twierdzić	beanspruchen	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;FIN
twierdził	behauptete	twierdzić	behaupten	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
twierdził	behauptet	twierdzić	behaupten	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;V.PTCP
mountain	berge	mountain	bergen		
istniało	existierte	istnieć	existieren	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
istniało	bestanden	istnieć	bestehen	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;V.PTCP
luty	february	luty	february		
luty	feb	luty	feb		
rano	vormittags	rano	vormittags	ADV	ADV
rano	morgens	rano	morgens	ADV	ADV
rano	morgen	rano	morgen	ADV	ADV
rano	vormittag	rano	vormittag	ADV	ADV
ogłosiła	kündigte	ogłosić	kündigen	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ogłosiła	verkündet	ogłosić	verkünden	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
ogłosiła	bekanntgegeben	ogłosić	bekanntgeben	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
ogłosiła	angekündigt	ogłosić	ankündigen	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
soul	seelen	soul	seelen		
soul	seele	soul	seelen		
decyzje	beschluss	decyzja	beschließen	N;NOM;FEM;PL	N
zła	böse	zły	böse		
zła	bad	zły	bad		
zła	böse	zły	böse		
zła	böse	zły	böse		
ekonomiczna	wirtschaftlich	ekonomiczny	wirtschaftlich	ADJ;NOM;FEM;SG	ADJ
ekonomiczna	preiswert	ekonomiczny	preiswert	ADJ;NOM;FEM;SG	ADJ
ekonomiczna	ökonomisch	ekonomiczny	ökonomisch	ADJ;NOM;FEM;SG	ADJ
ekonomiczna	wirtschaftlich	ekonomiczny	wirtschaftlich	ADJ;NOM;FEM;SG	ADJ
ekonomiczna	sparsam	ekonomiczny	sparsam	ADJ;NOM;FEM;SG	ADJ
kadra	fakultät	kadra	fakultät	N;NOM;FEM;SG	N
bas	bassisten	bas	bassist		
postępowanie	umgang	postępowanie	umgehen	N;NOM;NEUT;SG	N;SG
postępowanie	handhabung	postępowanie	handhabung	N;NOM;NEUT;SG	N;SG
długa	lang	długi	lang	ADJ;NOM;FEM;SG	ADJ
długa	langen	długi	lang	ADJ;NOM;FEM;SG	ADJ
długa	langer	długi	lang	ADJ;NOM;FEM;SG	ADJ
decyduje	entscheidet	decydować	entscheiden	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
decyduje	beschließt	decydować	beschließen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
władza	leistung	władza	leistung	N;NOM;FEM;SG	N;NOM;FEM;SG
władza	stromversorgung	władza	stromversorgung	N;NOM;FEM;SG	N;NOM;FEM;SG
duch	geistes	duch	geist	N;NOM;MASC;SG	N;NOM;NEUT;SG
szkolenie	ausbildung	szkolenie	ausbildung	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;FEM;SG
szkolenie	schulung	szkolenie	schulung	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
szkolenie	fortbildung	szkolenie	fortbildung	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
bezpieczeństwo	sicherheit	bezpieczeństwo	sicherheit	N;NOM;NEUT;SG	N;NOM;SG
bezpieczeństwo	sicherheit	bezpieczeństwo	sicherheit	N;NOM;NEUT;SG	N;NOM;SG
prince	prinzen	prinka	prinzen		
lokalny	lokal	lokalny	lokal	ADJ;NOM;MASC;SG	ADJ
lokalny	lokales	lokalny	lokal	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
orange	orange	oranga	orange		
orange	orangensaft	oranga	orangensaft		
objętość	menge	objętość	mengen	N;NOM;FEM;SG	N;NOM;FEM;SG
dodatkowy	zusätzliches	dodatkowy	zusätzlich	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
dodatkowy	zusätzlich	dodatkowy	zusätzlich	ADJ;NOM;MASC;SG	ADJ
dodatkowy	zusätzlichen	dodatkowy	zusätzlich	ADJ;NOM;MASC;SG	ADJ
dodatkowy	zusätzliches	dodatkowy	zusätzlich	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
dodatkowy	zusätzlichen	dodatkowy	zusätzlich	ADJ;NOM;MASC;SG	ADJ
ocena	bewerten	ocenać	bewerten	V;IPFV;IND;SG;2;FIN;ACT	V;NFIN
ocena	bewertungen	ocenać	bewertungen	V;IPFV;IND;SG;2;FIN;ACT	V;NFIN
lato	sommerurlaub	lato	sommerurlaub		
tylnej	hinteren	tylny	hinter	ADJ;GEN;FEM;SG	ADJ
delta	delta	delt	delta		
łacińskiej	lateinisch	łaciński	lateinisch	ADJ;GEN;FEM;SG	ADJ
łacińskiej	latein	łaciński	latein	ADJ;GEN;FEM;SG	ADJ
piękna	wunderschön	piękny	wunderschön	ADJ;NOM;FEM;SG	ADJ
piękna	schöner	piękny	schön	ADJ;NOM;FEM;SG	ADJ
piękna	schönste	piękny	schön	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
piękna	schön	piękny	schön	ADJ;NOM;FEM;SG	ADJ
niedawno	kürzlich	niedawno	kürzlich	ADV	ADV
niedawno	neulich	niedawno	neulich	ADV	ADV
niedawno	kürzlich	niedawno	kürzlich	ADV	ADV
ścieżki	gleise	ścieżka	gleis	N;ACC;FEM;PL	N
ścieżki	trasse	ścieżka	trassen	N;ACC;FEM;PL	N
karabiny	gewehre	karabina	gewehr	N;NOM;MASC;PL	N;NOM;PL
przyspieszenie	beschleunigung	przyspieszenie	Beschleunigung	N;NOM;NEUT;SG	N;NOM;FEM;SG
przyspieszenie	beschleunigung	przyspieszenie	Beschleunigung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zmniejszenie	verringerung	zmniejszenie	verringerung	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zmniejszenie	ermäßigung	zmniejszenie	Ermäßigung	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;SG
zmniejszenie	reduktion	zmniejszenie	Reduktion	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;SG
zmniejszenie	reduzierung	zmniejszenie	Reduzierung	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zmniejszenie	kürzung	zmniejszenie	kürzung	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zmniejszenie	verringerung	zmniejszenie	verringerung	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zmniejszenie	abnahme	zmniejszenie	abnehmen	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;SG
zmniejszenie	reduzierung	zmniejszenie	Reduzierung	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
lądowe	terrestrischen	lądowy	terrestrisch	ADJ;NOM;NEUT;SG	ADJ
lądowe	landfläche	lądowy	landfläch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
oblężenie	siege	oblężenie	siegen	N;NOM;NEUT;SG	N;NOM
oblężenie	belagerung	oblężenie	belagerung	N;NOM;NEUT;SG	N;NOM;FEM;SG
edukacja	ausbildung	edukacja	ausbildung	N;NOM;FEM;SG	N;FEM;SG
edukacja	erziehung	edukacja	erziehung	N;NOM;FEM;SG	N;NOM;FEM;SG
strat	verlust	strata	verlusen		
przybyli	eingetroffen	przybyć	eintreffen	V;PFV;MASC;IND;PL;PST;FIN;ACT	V;V.PTCP
przybyli	angekommen	przybyć	ankommen	V;PFV;MASC;IND;PL;PST;FIN;ACT	V;V.PTCP
dwadzieścia	zwanzig	dwadzieścia	zwanzig	NUM;ACC;MASC;PL	NUM
dwadzieścia	fünfundzwanzig	dwadzieścia	fünfundzwanzig	NUM;ACC;MASC;PL	NUM
szkoda	schämen	szkoda	schom	V;IND;PRS;FIN	V;NFIN
wyprawa	suche	wyprawa	suchen	N;NOM;FEM;SG	N;NOM;FEM;SG
włączona	eingeschaltet	włączyć	einschalten	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
włączona	aktiviert	włączyć	aktivieren	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
przyszłość	zukunft	przyszłość	zukunft	N;NOM;FEM;SG	N
via	via	via	via		
rezultaty	ergebnisse	rezultat	ergebnis	N;NOM;MASC;PL	N;NOM;NEUT;PL
zabezpieczenia	sicherheit	zabezpieczenie	sicherheit	N;NOM;NEUT;SG	N;NOM;SG
przeniesione	übertragene	przenieść	übertragen	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
adwokat	anwalt	adwokat	anwalt	N;NOM;MASC;SG	N;NOM;SG
adwokat	anwalt	adwokat	anwalt	N;NOM;MASC;SG	N;NOM;SG
gov	regierung	gov	Regierung		
prosty	einfaches	prosty	einfach	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
prosty	einfacher	prosty	einfach	ADJ;NOM;MASC;SG	ADJ
krytyka	kritik	krytyka	kritik	N;NOM;FEM;SG	N
krytyka	kritik	krytyka	kritik	N;NOM;FEM;SG	N
krytyka	kritik	krytyka	kritik	N;NOM;FEM;SG	N
kombinacja	kombination	kombinacja	kombination	N;NOM;FEM;SG	N;SG
figura	denkmal	figura	denkmal	N;NOM;FEM;SG	N;NOM;NEUT;SG
figura	statue	figura	statu	N;NOM;FEM;SG	N;NOM;SG
zakłada	nimmt	zakładać	nehmen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
zakłada	übernimmt	zakładać	übernehmen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
szczęście	glück	szczęście	glück	N;NOM;NEUT;SG	N;NOM;SG
szczęście	glück	szczęście	glück	N;NOM;NEUT;SG	N;NOM;SG
szczęście	glück	szczęście	glück	N;NOM;NEUT;SG	N;NOM;SG
opisać	beschreiben	opisać	beschreiben	V;PFV;NFIN;ACT	V;NFIN
opisać	beschreibe	opisać	beschreiben	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
villa	villa	vill	villa		
villa	landhaus	vill	landhaus		
zachować	bewahren	zachować	bewahren	V;PFV;NFIN;ACT	V;NFIN
produkt	produkt	produkt	produkt	N;ACC;MASC;SG	N
przedmiot	thema	przedmiot	thema	N;NOM;MASC;SG	N;NOM;NEUT;SG
przypis	fußnote	przypis	fußnote		
krs	krs	krsa	krs		
właściwe	ordnungsgemäß	właściwy	ordnungsgemäß	ADJ;NOM;NEUT;SG	ADJ
właściwe	kompetent	właściwy	kompetent	ADJ;NOM;NEUT;SG	ADJ
właściwe	zuständigen	właściwy	zuständig	ADJ;NOM;NEUT;SG	ADJ
właściwe	kompetenten	właściwy	kompetent	ADJ;NOM;NEUT;SG	ADJ
właściwe	geeignet	właściwy	geeignet	ADJ;NOM;NEUT;SG	ADJ
