und	og	und	og	CONJ	CONJ
eingestuft	klassificeret	einstufen	klassificere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
kauf	køb	kauf	køb	N;SG	N;INDF;NEUT;SG
kauf	køb	kauf	køb	N;SG	N;INDF;NEUT;SG
kauf	køb	kauf	køb	N;SG	N;INDF;NEUT;SG
kauf	indkøb	kauf	indkøb	N;SG	N;INDF;NEUT;SG
these	afhandling	these	afhandling	N;NOM	N;INDF;MASC+FEM;SG
these	tese	these	tese	N;NOM	N;INDF;MASC+FEM;SG
prozesse	afprøvninger	prozeß	afprøvning	N;PL	N;INDF;MASC+FEM;PL
prozesse	retssager	prozeß	retssag	N;PL	N;INDF;MASC+FEM;PL
prozesse	processer	prozeß	processe	N;PL	N;INDF;MASC+FEM;PL
kommune	kommune	kommun	kommune	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kommune	kommune	kommun	kommune	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kommune	kommunen	kommun	kommune	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
tschechischen	tjekkiske	tschechisch	tjekkisk	ADJ;NOM;MASC;PL	ADJ;PL
gelöst	løste	lösen	løse	V;V.PTCP	V;PL;PST;V.PTCP
gelöst	løst	lösen	løse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gelöst	løste	lösen	løse	V;V.PTCP	V;PL;PST;V.PTCP
gelöst	løst	lösen	løse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gelöst	opklaret	lösen	opklar	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gelöst	opløst	lösen	opløse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gelöst	opløste	lösen	opløse	V;V.PTCP	V;PL;PST;V.PTCP
geschätzt	værdsatte	schätzen	værdsætte	V;V.PTCP	V;PL;PST;V.PTCP
geschätzt	skønnet	schätzen	skønne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschätzt	anslået	schätzen	anslå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschätzt	estimeret	schätzen	estimere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschätzt	værdsatte	schätzen	værdsætte	V;V.PTCP	V;PL;PST;V.PTCP
geschätzt	påskønnet	schätzen	påskønne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gemeldet	rapporteret	melden	rapportere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gemeldet	anmeldt	melden	anmelde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gemeldet	rapporterede	melden	rapportere	V;V.PTCP	V;IND;PST;FIN;ACT
gemeldet	indberettet	melden	indberettet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beurteilen	vurdere	beurteilen	vurdere	V;NFIN	V;NFIN;ACT
beurteilen	dømmer	beurteilen	dømme	V;NFIN	V;IND;PRS;FIN;ACT
nahen	midterste	nah	midter	ADJ	ADJ;DEF;RL
nahen	mellemste	nah	mellem	ADJ	ADJ;DEF;RL
negativ	ugunstige	negativ	ugunstig	ADJ	ADJ;PL
negativ	negative	negativ	negativ	ADJ	ADJ;PL
negativ	negativ	negativ	negativ	ADJ	ADJ;INDF;MASC+FEM;SG
schwerer	tunge	schwer	tung	ADJ	ADJ;PL
schwerer	tungt	schwer	tungt	ADJ	ADJ;INDF;NEUT;SG
schwerer	tung	schwer	tung	ADJ	ADJ;INDF;MASC+FEM;SG
schwerer	kraftig	schwer	kraftig	ADJ	ADJ;INDF;MASC+FEM;SG
schwerer	hårdere	schwer	hård	ADJ	ADJ;CMPR
schwerer	sværere	schwer	svær	ADJ	ADJ;CMPR
schwerer	tungere	schwer	tung	ADJ	ADJ;CMPR
entworfen	designede	entwerfen	designe	V;V.PTCP	V;PL;PST;V.PTCP
entworfen	designet	entwerfen	designe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
entworfen	udformet	entwerfen	udforme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
entworfen	konstrueret	entwerfen	konstruere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
berichtete	rapporteret	berichten	rapportere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
berichtete	anmeldt	berichten	anmelde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
berichtete	rapporterede	berichten	rapportere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
berichtete	indberettet	berichten	indberettet	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
literarische	litterære	literarisch	litterære	ADJ;NOM;FEM;PL	ADJ;PL
typen	gutter	typen	gutte	N;NOM;PL	N;INDF;MASC+FEM;PL
typen	typerne	typen	type	N;NOM;PL	N;DEF;MASC+FEM;PL
typen	typer	typen	type	N;NOM;PL	N;INDF;MASC+FEM;PL
belgischen	belgiske	belgisch	belgisk	ADJ	ADJ;PL
belgischen	belgisk	belgisch	belgisk	ADJ	ADJ;INDF;SG
begraben	begraver	begraben	begrave	V;V.PTCP	V;IND;PRS;FIN;ACT
begraben	begrave	begraben	begrave	V;V.PTCP	V;NFIN;ACT
begraben	begravet	begraben	begrave	V;V.PTCP	V;INDF;SG;PST;V.PTCP
begraben	begravede	begraben	begrave	V;V.PTCP	V;PST;V.PTCP
begraben	begraver	begraben	begrave	V;V.PTCP	V;IND;PRS;FIN;ACT
begraben	begrave	begraben	begrave	V;V.PTCP	V;NFIN;ACT
geschieht	sker	geschehen	ske	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
einstellen	sæt	einstellen	sætte	V;NFIN	V;IMP
einstellen	indstillet	einstellen	indstille	V;NFIN	V;INDF;SG;PST;V.PTCP
einstellen	sat	einstellen	sætte	V;NFIN	V;INDF;SG;PST;V.PTCP
gefährdet	sårbart	gefährden	sårbart	ADJ;V.PTCP	ADJ;INDF;NEUT;SG
gefährdet	sårbare	gefährden	sårbare	ADJ;V.PTCP	ADJ;PL
gefährdet	udsatte	gefährden	udsat	ADJ;V.PTCP	ADJ;PL
gefährdet	sårbar	gefährden	sårbar	ADJ;V.PTCP	ADJ;INDF;MASC+FEM;SG
nahrung	mad	nahrung	mad	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
nahrung	ernæring	nahrung	ernæring	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
nahrung	ernærings	nahrung	ernæring	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
nahrung	kosten	nahrung	kost	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
nahrung	diæt	nahrung	diæt	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
nahrung	kost	nahrung	kost	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
nahrung	næring	nahrung	næring	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ärzte	læger	ärzen	læge	N;NOM;PL	N;INDF;MASC+FEM;PL
ärzte	lægerne	ärzen	læge	N;NOM;PL	N;DEF;MASC+FEM;PL
ärzte	læger	ärzen	læge	N;NOM;PL	N;INDF;MASC+FEM;PL
sichern	sikre	sichern	sikre	V;NFIN	V;NFIN;ACT
sichern	sikret	sichern	sikre	V;NFIN	V;INDF;SG;PST;V.PTCP
hängen	hænge	hängen	hænge	V;NFIN	V;NFIN;ACT
hängen	hæng	hängen	hæng	V;NFIN	V;IMP
hängen	hængt	hängen	hænge	V;NFIN	V;INDF;SG;PST;V.PTCP
hängen	hængte	hängen	hænge	V;NFIN	V;IND;PST;FIN;ACT
hängen	hænges	hängen	hænges	V;NFIN	V;IND;PRS;NFIN;PASS
hängen	hænger	hängen	hænge	V;NFIN	V;IND;PRS;FIN;ACT
hängen	hængende	hängen	hænge	V;NFIN	V;PRS;V.PTCP
hängen	hang	hängen	hænge	V;NFIN	V;IMP
doktor	phd	doktor	phd	N;SG	N;INDF;MASC+FEM;SG
doktor	lægen	doktor	læge	N;SG	N;DEF;MASC+FEM;SG
doktor	læge	doktor	læge	N;SG	N;INDF;MASC+FEM;SG
doktor	doktor	doktor	doktor	N;SG	N;INDF;MASC+FEM;SG
realisiert	indset	realisieren	indse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
realisiert	realiseret	realisieren	realisere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
realisiert	indså	realisieren	indså	V;V.PTCP	V;IND;PST;FIN;ACT
realisiert	implementeret	realisieren	implementere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
realisiert	gennemført	realisieren	gennemføre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
realisiert	gennemførte	realisieren	gennemføre	V;V.PTCP	V;IND;PST;FIN;ACT
realisiert	realiserede	realisieren	realisere	V;V.PTCP	V;PL;PST;V.PTCP
realisiert	realiseret	realisieren	realisere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
realisiert	indså	realisieren	indså	V;V.PTCP	V;IND;PST;FIN;ACT
geregelt	reguleret	regeln	regulere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geregelt	lovreguleret	regeln	lovregulere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geregelt	regulerede	regeln	regulere	V;V.PTCP	V;PL;PST;V.PTCP
geregelt	lovregulerede	regeln	lovregulere	V;V.PTCP	V;PL;PST;V.PTCP
aufgefallen	bemærket	auffallen	bemærke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	genoprette	wiederherstellen	genoprette	V;V.PTCP	V;NFIN;ACT
wiederhergestellt	genvundet	wiederherstellen	genvund	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	inddrevet	wiederherstellen	inddreve	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	genoprettet	wiederherstellen	genoprettet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	gendannet	wiederherstellen	gendann	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	genetableret	wiederherstellen	genetableret	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	genindsat	wiederherstellen	genindsætte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederhergestellt	genskabt	wiederherstellen	genskabt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ehrlich	ærligt	ehrlich	ærligt	ADJ	ADJ;INDF;NEUT;SG
ehrlich	ærlig	ehrlich	ærlig	ADJ	ADJ;INDF;MASC+FEM;SG
ehrlich	ærligt	ehrlich	ærligt	ADJ	ADJ;INDF;NEUT;SG
ehrlich	ærlige	ehrlich	ærlig	ADJ	ADJ;PL
ehrlich	ærlig	ehrlich	ærlig	ADJ	ADJ;INDF;MASC+FEM;SG
umfassende	omfattende	umfassend	omfattende	ADJ;NOM;FEM;PL	ADJ
umfassende	omfattende	umfassend	omfattende	ADJ;NOM;FEM;PL	ADJ
kritisch	kritisk	kritisch	kritisk	ADJ	ADJ;INDF;SG
kritisch	kritiske	kritisch	kritisk	ADJ	ADJ;PL
kritisch	kritisk	kritisch	kritisk	ADJ	ADJ;INDF;SG
spielern	aktører	spielern	aktøre	N;PL	N;INDF;MASC+FEM;PL
spielern	spillerne	spielern	spiller	N;PL	N;DEF;MASC+FEM;PL
spielern	spillere	spielern	spiller	N;PL	N;INDF;MASC+FEM;PL
bedeutender	eminent	bedeutend	eminent	ADJ	ADJ;INDF;SG
gebraucht	påkrævet	brauchen|gebrauchen	påkræve	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gebraucht	brugte	brauchen|gebrauchen	bruge	V;V.PTCP	V;IND;PST;FIN;ACT
gebraucht	anvendt	brauchen|gebrauchen	anvende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gebraucht	brugt	brauchen|gebrauchen	bruge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gebraucht	udnyttet	brauchen|gebrauchen	udnytte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
mittelalterliche	middelalderlige	mittelalterlich	middelalderlig	ADJ;NOM;FEM;PL	ADJ;PL
mittelalterliche	middelalderlige	mittelalterlich	middelalderlig	ADJ;NOM;FEM;PL	ADJ;PL
stellvertreter	stedfortrædende	stellvertreter	stedfortrædende	ADJ	ADJ
bäume	træer	bäumen	træ	N;NOM;MASC;PL	N;INDF;NEUT;PL
bäume	træerne	bäumen	træ	N;NOM;MASC;PL	N;DEF;NEUT;PL
liefern	give	liefern	give	V;NFIN	V;NFIN;ACT
liefern	levere	liefern	levere	V;NFIN	V;NFIN;ACT
liefern	leverer	liefern	levere	V;NFIN	V;IND;PRS;FIN;ACT
liefern	levere	liefern	levere	V;NFIN	V;NFIN;ACT
brücken	broer	brücken	bro	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
brücken	broerne	brücken	bro	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
unmöglich	umulig	unmöglich	umulig	ADJ	ADJ;INDF;MASC+FEM;SG
unmöglich	umuligt	unmöglich	umulig	ADJ	ADJ;INDF;NEUT;SG
dahinter	bag	dahinter	bag	ADV	ADV
dahinter	bagved	dahinter	bagved	ADV	ADV
echte	ægte	echt	ægte	ADJ;NOM;FEM;PL	ADJ
echte	ægte	echt	ægte	ADJ;NOM;FEM;PL	ADJ
wählen	vælg	wählen	vælg	V;NFIN	V;IMP
wählen	vælger	wählen	vælge	V;NFIN	V;IND;PRS;FIN;ACT
wählen	vælge	wählen	vælge	V;NFIN	V;NFIN;ACT
wählen	vælg	wählen	vælg	V;NFIN	V;IMP
wählen	vælge	wählen	vælge	V;NFIN	V;NFIN;ACT
intensiv	intensiv	intensiv	intensiv	ADJ	ADJ;INDF;MASC+FEM;SG
intensiv	intens	intensiv	intens	ADJ	ADJ;INDF;MASC+FEM;SG
intensiv	intense	intensiv	intense	ADJ	ADJ;PL
intensiv	intensiv	intensiv	intensiv	ADJ	ADJ;INDF;MASC+FEM;SG
hinzugefügt	tilføjet	hinzufügen	tilføje	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hinzugefügt	føjet	hinzufügen	føje	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hinzugefügt	tilføjede	hinzufügen	tilføje	V;V.PTCP	V;IND;PST;FIN;ACT
hinzugefügt	tilsat	hinzufügen	tilsat	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hände	hænder	hand	hånd	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
hände	hænderne	hand	hånd	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
akademischen	akademiske	akademisch	akademisk	ADJ;NOM;MASC;PL	ADJ;PL
graben	graver	graben	grave	V;NFIN	V;IND;PRS;FIN;ACT
graben	grave	graben	grave	V;NFIN	V;NFIN;ACT
graben	pjække	graben	pjække	V;NFIN	V;NFIN;ACT
graben	graver	graben	grave	V;NFIN	V;IND;PRS;FIN;ACT
graben	grave	graben	grave	V;NFIN	V;NFIN;ACT
berühmten	berømte	berühmt	berømt	ADJ;PL	ADJ;PL
zugriff	adgang	zugreifen	adgang	N	N;INDF;MASC+FEM;SG
ausschuss	komiteen	ausschassen	komite	N	N;DEF;MASC+FEM;SG
ausschuss	udvalg	ausschassen	udvalg	N	N;INDF;NEUT;SG
ausschuss	udvalget	ausschassen	udvalg	N	N;DEF;NEUT;SG
erneuert	fornyer	erneuern	fornyer	V;V.PTCP	V;IND;PRS;FIN;ACT
erneuert	fornyet	erneuern	forny	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erneuert	fornyede	erneuern	fornyed	V;V.PTCP	V;PL;PST;V.PTCP
ausgerichtet	orienteret	ausrichten	orientere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgerichtet	orienterede	ausrichten	orientere	V;V.PTCP	V;PL;PST;V.PTCP
ausgerichtet	afstemt	ausrichten	afstemt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bewegt	flytter	bewegen	flytte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bewegt	flytte	bewegen	flytte	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
bewegt	flytter	bewegen	flytte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
nehme	tage	nehmen	tage	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
erinnerungen	erindringer	erinnerung	erindring	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
erinnerungen	påmindelser	erinnerung	påmindelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
blaue	blå	blau	blå	ADJ;NOM;FEM;PL	ADJ;PL
hingewiesen	pegede	hinweisen	peget	V;V.PTCP	V;IND;PST;FIN;ACT
hingewiesen	peget	hinweisen	peget	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hingewiesen	henviste	hinweisen	henvise	V;V.PTCP	V;IND;PST;FIN;ACT
hingewiesen	henvist	hinweisen	henvise	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hingewiesen	omhandlede	hinweisen	omhandle	V;V.PTCP	V;PL;PST;V.PTCP
erzielen	opnå	erzielen	opnå	V;NFIN	V;NFIN;ACT
portugiesischen	portugisiske	portugiesisch	portugisk	ADJ;NOM;MASC;PL	ADJ;PL
übliche	sædvanlige	üblich	sædvanlig	ADJ;NOM;FEM;PL	ADJ;PL
vergleichsweise	relativt	vergleichsweise	relativt	ADV	ADV
sportliche	sportslige	sportlich	sportslig	ADJ;NOM;FEM;PL	ADJ;PL
hochschulen	universiteter	hochschulen	universitet	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
hochschulen	universiteterne	hochschulen	universitet	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
hochschulen	kollegier	hochschulen	kollegi	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
hochschulen	institutioner	hochschulen	institution	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
hochschulen	institutionerne	hochschulen	institution	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
behaupten	hævde	behaupten	hævde	V;NFIN	V;NFIN;ACT
behaupten	hævder	behaupten	hævde	V;NFIN	V;IND;PRS;FIN;ACT
archäologische	arkæologiske	archäologisch	arkæologisk	ADJ;NOM;FEM;PL	ADJ;PL
gefolgt	fulgte	folgen	følge	V;V.PTCP	V;IND;PST;FIN;ACT
gefolgt	efterfulgt	folgen	efterfølge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefolgt	fulgt	folgen	følge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefolgt	følges	folgen	følges	V;V.PTCP	V;NFIN;PASS
werft	skibsværft	werfen	skibsværft	N;NOM;FEM;SG	N;INDF;NEUT;SG
werft	skibsværftet	werfen	skibsværftet	N;NOM;FEM;SG	N;DEF;NEUT;SG
werft	værft	werfen	værft	N;NOM;FEM;SG	N;INDF;NEUT;SG
werft	værftet	werfen	værfte	N;NOM;FEM;SG	N;DEF;NEUT;SG
werft	værft	werfen	værft	N;NOM;FEM;SG	N;INDF;NEUT;SG
freiwillige	frivillige	freiwillig	frivillig	ADJ;NOM;FEM;PL	ADJ;PL
freiwillige	frivillige	freiwillig	frivillig	ADJ;NOM;FEM;PL	ADJ;PL
blauen	blå	blau	blå	ADJ	ADJ;PL
blauen	blåt	blau	blå	ADJ	ADJ;INDF;NEUT;SG
küche	gastronomi	küchen	gastronomi	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
küche	køkken	küchen	køkke	N;NOM;FEM;SG	N;INDF;NEUT;SG
küche	restaurant	küchen	restaurant	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
küche	gastronomi	küchen	gastronomi	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
küche	køkken	küchen	køkke	N;NOM;FEM;SG	N;INDF;NEUT;SG
küche	køkkenet	küchen	køkken	N;NOM;FEM;SG	N;DEF;NEUT;SG
messen	måler	messen	måle	V;NFIN	V;IND;PRS;FIN;ACT
messen	måle	messen	måle	V;NFIN	V;NFIN;ACT
messen	måle	messen	måle	V;NFIN	V;NFIN;ACT
geöffnet	åbn	öffnen	åbn	V;V.PTCP	V;IMP
geöffnet	åbnede	öffnen	åbne	V;V.PTCP	V;IND;PST;FIN;ACT
geöffnet	åbnet	öffnen	åbne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geöffnet	åbnes	öffnen	åbne	V;V.PTCP	V;IND;PRS;FIN;PASS
geöffnet	åbner	öffnen	åbne	V;V.PTCP	V;IND;PRS;FIN;ACT
veränderung	modifikation	veränderung	modifikation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
veränderung	ændring	veränderung	ændring	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
veränderung	skift	veränderung	skift	N;NOM;FEM;SG	N;INDF;NEUT;SG
veränderung	ændring	veränderung	ændring	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
veränderung	forandring	veränderung	forandring	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zentral	centralt	zentral	centralt	ADJ	ADJ;INDF;NEUT;SG
zentral	centralt	zentral	centralt	ADJ	ADJ;INDF;NEUT;SG
zentral	centralt	zentral	centralt	ADJ	ADJ;INDF;NEUT;SG
umliegenden	omkringliggende	umliegend	omkringliggende	ADJ;PL	ADJ
umliegenden	omgivende	umliegend	omgive	ADJ;PL	ADJ
stirbt	dør	sterben	dø	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
stirbt	døende	sterben	dø	V;IND;SG;3;PRS;FIN	V;PRS;V.PTCP
stirbt	dør	sterben	dø	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
stirbt	dø	sterben	dø	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
wozu	hvorfor	wozu	hvorfor	ADV	ADV
bitten	tigge	bitten	tigge	V;NFIN	V;NFIN;ACT
fördern	promovere	fördern	promovere	V;NFIN	V;NFIN;ACT
fördern	promoverer	fördern	promovere	V;NFIN	V;IND;PRS;FIN;ACT
fördern	promovere	fördern	promovere	V;NFIN	V;NFIN;ACT
ausgesetzt	bortvist	aussetzen	bortvist	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgesetzt	suspenderede	aussetzen	suspendere	V;V.PTCP	V;PST;V.PTCP
ausgesetzt	suspenderet	aussetzen	suspendere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgesetzt	blottet	aussetzen	blotte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgesetzt	eksponerede	aussetzen	eksponere	V;V.PTCP	V;PL;PST;V.PTCP
ausgesetzt	udsat	aussetzen	udsætte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgesetzt	afsløret	aussetzen	afsløre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgesetzt	eksponeret	aussetzen	eksponere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verteilung	fordeling	Verteilung	fordeling	N;NOM;SG	N;INDF;MASC+FEM;SG
verteilung	distribution	Verteilung	distribution	N;NOM;SG	N;INDF;MASC+FEM;SG
verteilung	uddeling	Verteilung	uddeling	N;NOM;SG	N;INDF;MASC+FEM;SG
verteilung	omdeling	Verteilung	omdeling	N;NOM;SG	N;INDF;MASC+FEM;SG
piloten	piloterne	pilot	pilot	N;PL	N;DEF;MASC+FEM;PL
piloten	piloter	pilot	pilot	N;PL	N;INDF;MASC+FEM;PL
restauriert	genskaber	restaurieren	genskab	V;V.PTCP	V;IND;PRS;FIN;ACT
restauriert	genopretter	restaurieren	genopretter	V;V.PTCP	V;IND;PRS;FIN;ACT
restauriert	renoveret	restaurieren	renovere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
restauriert	genoprettet	restaurieren	genoprettet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
restauriert	gendannet	restaurieren	gendann	V;V.PTCP	V;INDF;SG;PST;V.PTCP
restauriert	genetableret	restaurieren	genetableret	V;V.PTCP	V;INDF;SG;PST;V.PTCP
restauriert	genindsat	restaurieren	genindsætte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
restauriert	genskabt	restaurieren	genskabt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beschluss	afgørelse	beschließen	afgørelse	N	N;INDF;MASC+FEM;SG
beschluss	beslutning	beschließen	beslutning	N	N;INDF;MASC+FEM;SG
beschluss	afgørelsen	beschließen	afgørelse	N	N;DEF;MASC+FEM;SG
beschluss	kendelse	beschließen	kendelse	N	N;INDF;MASC+FEM;SG
beschluss	arrestordre	beschließen	arrestordr	N	N;INDF;MASC+FEM;SG
beschluss	dommerkendelse	beschließen	dommerkendelse	N	N;INDF;MASC+FEM;SG
theorien	teorier	theorien	teori	N	N;INDF;MASC+FEM;PL
gesellschaftlichen	samfundsmæssige	gesellschaftlich	samfundsmæssig	ADJ	ADJ;PL
gesellschaftlichen	samfundsmæssig	gesellschaftlich	samfundsmæssig	ADJ	ADJ;INDF;MASC+FEM;SG
grau	gråt	grau	grå	ADJ	ADJ;INDF;NEUT;SG
grau	grå	grau	grå	ADJ	ADJ;INDF;SG
grau	gråt	grau	grå	ADJ	ADJ;INDF;NEUT;SG
grau	grå	grau	grå	ADJ	ADJ;INDF;SG
abgebaut	afviklet	abbauen	afvikle	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgebaut	degraderet	abbauen	degradere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgebaut	nedbrudt	abbauen	nedbrudt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgebaut	forringet	abbauen	forringe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgebaut	udvundet	abbauen	udvinde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
krise	recession	krise	recession	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
krise	lavkonjunktur	krise	lavkonjunktur	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
krise	recessionen	krise	recession	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
krise	krise	krise	krise	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
krise	krisesituation	krise	krisesituation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
krise	krisen	krise	kris	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
glocke	klokke	glock	klokke	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
besonderes	speciel	besonder	speciel	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
schottischen	skotske	schottisch	skotsk	ADJ;PL	ADJ;PL
armen	fattig	arm	fattig	ADJ	ADJ;INDF;MASC+FEM;SG
armen	stakkels	arm	stakkels	ADJ	ADJ
armen	fattige	arm	fattig	ADJ	ADJ;PL
lokal	lokale	lokal	lokal	ADJ	ADJ;PL
lokal	lokal	lokal	lokal	ADJ	ADJ;INDF;MASC+FEM;SG
forscher	opdagelsesrejsende	forsch	opdagelsesrejsende	ADJ	ADJ
mandat	mandat	mandat	mandat	N;NOM;SG	N;INDF;NEUT;SG
mandat	kommissorium	mandat	kommissorium	N;NOM;SG	N;INDF;NEUT;SG
mandat	mandatet	mandat	mandat	N;NOM;SG	N;DEF;NEUT;SG
echt	ægte	echt	ægte	ADJ	ADJ
menschliche	menneskelige	menschlich	menneskelig	ADJ;NOM;FEM;PL	ADJ;PL
betreut	overvågede	betreuen	overvåget	V;V.PTCP	V;PL;PST;V.PTCP
betreut	overvåget	betreuen	overvåge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
führende	førende	führend	førende	ADJ;NOM;FEM;PL	ADJ
opposition	oppositionen	opposition	opposition	N;NOM;SG	N;DEF;MASC+FEM;SG
opposition	indsigelse	opposition	indsigelse	N;NOM;SG	N;INDF;MASC+FEM;SG
opposition	modstand	opposition	modstand	N;NOM;SG	N;INDF;MASC+FEM;SG
opposition	opposition	opposition	opposition	N;NOM;SG	N;INDF;MASC+FEM;SG
dunkel	mørkt	dunkel	mørk	ADJ	ADJ;INDF;NEUT;SG
