for	για	for	για	ADP	ADP
monteret	εγκατεστημένη	monter	εγκατεστώ	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
ejendomme	κτήρια	ejendom	κτήριος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
ejendomme	κτίρια	ejendom	κτίριο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
ejendomme	ιδιότητες	ejendom	ιδιότητα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
ejendomme	ακίνητα	ejendom	ακίνητος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
shorts	σορτσάκι	shorts	σορτσάκι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
flugt	διαφυγής	flugt	διαφυγή	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
flugt	διαφυγή	flugt	διαφυγή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
flugt	απόδραση	flugt	απόδραση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
banken	τράπεζα	bank	τράπεζα	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
rækkevidde	πεδίο	rækkevidde	πεδίο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
rækkevidde	έκταση	rækkevidde	έκταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
rækkevidde	εύρος	rækkevidde	εύρος	N;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
rækkevidde	εμβέλεια	rækkevidde	εμβέλεια	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
rækkevidde	απόσταση	rækkevidde	απόσταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
rækkevidde	απήχηση	rækkevidde	απήχηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
forskelligt	διαφορετικά	forskelligt	διαφορετικά	ADV	ADV
forskelligt	διάφορα	forskelligt	διάφορος	ADV	ADV
tillæg	προσάρτημα	tillæg	προσάρτημα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
philadelphia	φιλαδέλφεια	philadelphia	φιλαδέλφεια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
philadelphia	φιλαδέλφεια	philadelphia	φιλαδέλφεια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sygehus	νοσοκομείο	sygehus	νοσοκομείο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
ringen	δακτύλιο	ring	δακτύλιο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
ringen	δακτύλιος	ring	δακτύλιος	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
ringen	δαχτυλίδι	ring	δαχτυλίδι	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
glæde	χαρα	glæde	χαρα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
glæde	χαρά	glæde	χαρά	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
glæde	ευτυχία	glæde	ευτυχία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forrige	προηγούμενη	forrige	προηγούμενος	ADJ	ADJ;NOM;FEM;SG
forrige	προηγούμενος	forrige	προηγούμενος	ADJ	ADJ;NOM;MASC;SG
forrige	προηγούμενο	forrige	προηγούμενος	ADJ	ADJ;NOM;NEUT;SG
forrige	προηγούμενες	forrige	προηγούμενος	ADJ	ADJ;NOM;FEM;PL
straf	ποινή	straf	ποινή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
straf	τιμωρία	straf	τιμωρία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
straf	ποινή	straf	ποινή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
wimbledon	γουίμπλετον	wimbledon	γουίμπλετον	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
tilvækst	ανάπτυξη	tilvækst	ανάπτυξη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tilvækst	μεγέθυνση	tilvækst	μεγέθυνση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tilvækst	προσαύξηση	tilvækst	προσαύξηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kunsten	τέχνη	kunst	τέχνω	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
kunsten	τεχνη	kunst	τεχνς	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
besked	μήνυμα	besked	μήνυμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
stik	μαχαιριά	stik	μαχαιριά	N;INDF;NEUT;SG	N;NOM;FEM;SG
stik	ραβδί	stik	ραβδί	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stik	τσίμπημα	stik	τσίμπημα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stik	κεντρί	stik	κεντρώ	N;INDF;NEUT;SG	N;NOM;NEUT;SG
specifikke	ειδικές	specifikke	ειδικός	ADJ;PL	ADJ;NOM;FEM;PL
kvalifikation	προσόν	kvalifikation	προσόν	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
skiftende	εναλλασσόμενο	skifte	εναλλασσόμενος	V;PRS;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
rådgiver	σύμβουλος	rådgive	σύμβουλος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
svagt	αδύναμη	svag	αδύναμη	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
svagt	αδύναμο	svag	αδύναμο	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
forsvundet	εξαφανίστηκε	forsvinde	εξαφανίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
vedvarende	επίμονη	vedvarende	επίμονος	ADJ	ADJ;NOM;FEM;SG
vedvarende	επίμονος	vedvarende	επίμονος	ADJ	ADJ;NOM;MASC;SG
vedvarende	ανανεώσιμη	vedvarende	ανανεώσιμος	ADJ	ADJ;NOM;FEM;SG
vedvarende	ανανεώσιμες	vedvarende	ανανεώσιμος	ADJ	ADJ;NOM;FEM;PL
vedvarende	δεκτή	vedvarende	δεκτός	ADJ	ADJ;NOM;FEM;SG
væsen	πλάσμα	væsen	πλάσμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
embedsmand	αξιωματούχος	embedsmand	αξιωματούχος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
maleren	ζωγράφος	maler	ζωγράφος	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
erstatte	αντικαταστήσει	erstatte	αντικαθιστώ	V;NFIN;ACT	V;PFV;IND;SG;3;FIN;ACT
erstatte	αντικατέστησε	erstatte	αντικαθιστώ	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tivoli	καρναβάλι	tivoli	καρναβάλι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
medarbejder	εργαζόμενος	medarbejder	εργαζόμενος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
medarbejder	συνεργάτης	medarbejder	συνεργάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
faktorer	συντελεστές	faktor	συντελεστής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
faktorer	παράγοντες	faktor	παράγοντας	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
dollar	δολλάριο	dollar	δολλάριο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
dollar	δολάριο	dollar	δολάριο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bakterier	βακτήρια	bakterie	βακτήριο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
bakterier	μικρόβια	bakterie	μικρόβιος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
fredag	παρασκευη	fredag	παρασκευη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fredag	παρασκευή	fredag	παρασκευή	N;INDF;MASC+FEM;SG	N;FEM
opbygning	διάρθρωση	opbygning	διάρθρωση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
opbygning	δομή	opbygning	δομή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sammenhængende	συνεκτική	sammenhængende	συνεκτικός	ADJ	ADJ;NOM;FEM;SG
sammenhængende	συνεκτικό	sammenhængende	συνεκτικός	ADJ	ADJ;NOM;NEUT;SG
sammenhængende	συνεκτική	sammenhængende	συνεκτικός	ADJ	ADJ;NOM;FEM;SG
sammenhængende	όμορες	sammenhængende	όμορος	ADJ	ADJ;NOM;FEM;PL
neutral	ουδέτερη	neutral	ούδετερος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
besætningen	πλήρωμα	besætning	πλήρωμα	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
formue	περιουσία	formue	περιουσία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
formue	τύχη	formue	τύχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
båd	σκάφος	båd	σκάφος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
båd	βάρκα	båd	βάρκα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
båd	πλοίο	båd	πλοίο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
båd	καράβι	båd	καράβι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fyrste	πρίγκηπας	fyrste	πρίγκηπας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
fyrste	πρίγκιπας	fyrste	πρίγκιπας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
fyrste	πρίγκιπα	fyrste	πρίγκιπας	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
invasionen	εισβολή	invasion	εισβολή	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
bevis	απόδειξη	bevis	απόδειξη	N;INDF;NEUT;SG	N;ACC;FEM;SG
eksil	εξορία	eksil	εξορία	N;INDF;NEUT;SG	N;ACC;FEM;SG
vendt	αντιστραφεί	vende	αντιστρέφω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
bull	ταύρος	bull	ταύρος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
bull	ταύρο	bull	ταύρο	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
lykkes	πετύχει	lykkes	πετυχαίνω	V;NFIN;ACT	V;PFV;NFIN;ACT
lykkes	πετύχετε	lykkes	πετυχαίνω	V;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
hærværk	βανδαλισμό	hærværk	βανδαλισμός	N;INDF;NEUT;SG	N;ACC;MASC;SG
vilkår	προϋποθέσεις	vilkår	προϋπόθεση	N;INDF;NEUT;PL	N;NOM;FEM;PL
vilkår	συνθήκες	vilkår	συνθήκη	N;INDF;NEUT;PL	N;NOM;FEM;PL
vilkår	όροι	vilkår	όρος	N;INDF;NEUT;PL	N;NOM;MASC;PL
vilkår	όρους	vilkår	όρος	N;INDF;NEUT;PL	N;ACC;MASC;PL
vilkår	όροι	vilkår	όρος	N;INDF;NEUT;PL	N;NOM;MASC;PL
tyrkisk	τουρκικό	tyrkisk	τουρκικός	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
tyrkisk	τουρκική	tyrkisk	τουρκικός	ADJ;INDF;SG	ADJ;NOM;FEM;SG
tilgang	προσέγγιση	tilgang	προσέγγιση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
antyder	υποδηλώνει	antyde	υποδηλώνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
reserve	απόθεμα	reserve	απόθεμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
reserve	ρεζέρβα	reserve	ρεζέρβος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
reserve	αποθεματικό	reserve	αποθεματικός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
kunstnerisk	καλλιτεχνικά	kunstnerisk	καλλιτεχνικά	ADV	ADV
fæstningen	οχυρό	fæstning	οχυρός	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
fæstningen	φρούριο	fæstning	φρούριο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
økonomien	οικονομία	økonomi	οικονομία	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
blad	περιοδικό	blad	περιοδικός	N;INDF;NEUT;SG	N;NOM;NEUT;SG
blad	λεπίδα	blad	λεπίδα	N;INDF;NEUT;SG	N;NOM;FEM;SG
blad	μπλέιντ	blad	μπλέιντ	N;INDF;NEUT;SG	N
blad	φύλλο	blad	φύλλο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sætning	φράση	sætning	φράση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
sætning	ποινή	sætning	ποινή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
omgange	γύρους	omgange	γύρος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
omgange	γύροι	omgange	γύρος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
situationer	καταστάσεις	situation	κατάσταση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
indebærer	υπονοεί	indebære	υπονοώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dødsfald	θανάτους	dødsfald	θάνατος	N;INDF;NEUT;PL	N;ACC;MASC;PL
dødsfald	θάνατοι	dødsfald	θάνατος	N;INDF;NEUT;PL	N;NOM;MASC;PL
militært	στρατιωτικός	militært	στρατιωτικός	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
militært	στρατιωτική	militært	στρατιωτικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
mødet	συνάντηση	møde	συνάντηση	N;DEF;NEUT;SG	N;ACC;FEM;SG
mødet	σύσκεψη	møde	σύσκεψη	N;DEF;NEUT;SG	N;ACC;FEM;SG
mødet	συνεδρίαση	møde	συνεδρίαση	N;DEF;NEUT;SG	N;NOM;FEM;SG
haver	κήποι	have	κήποι	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
haver	κήπους	have	κήπος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
presse	τύπου	presse	τύπος	N;INDF;MASC+FEM;SG	N;GEN;MASC;SG
presse	τύπος	presse	τύπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
tilslutning	υπαγωγή	tilslutning	υπαγωγή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tilslutning	σύνδεση	tilslutning	σύνδεση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stammen	φυλή	stam	φυλή	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
brændt	κάηκε	brænde	κάκε	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
brændt	έκαψε	brænde	κάφω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
tjene	υπηρετώ	tjene	υπηρετώ	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
forklarer	εξηγώντας	forklare	εξηγώ	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
forklarer	εξηγεί	forklare	εξηγώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
manuskriptet	χειρόγραφο	manuskript	χειρόγραφο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
ærkebiskop	αρχιεπίσκοπος	ærkebiskop	αρχιεπίσκοπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
angive	προσδιορίζει	angive	προσδιορίζω	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bus	λεωφορείο	bus	λεωφορείο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
syge	άρρωστοι	syg	άρρωστος	ADJ;PL	ADJ;NOM;MASC;PL
løbe	τρέχει	løbe	τρέχω	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
løbe	τρέχοντας	løbe	τρέχων	V;NFIN;ACT	V;IPFV;V.CVB;ACT
løbe	τρέχω	løbe	τρέχω	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
kro	ταβέρνα	kro	ταβέρνα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kro	πανδοχείο	kro	πανδοχείο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
konkurs	πτώχευση	konkurs	πτώχευση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
konkurs	πτώχευση	konkurs	πτώχευση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
konkurs	χρεοκοπία	konkurs	χρεοκοπία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
beslutter	αποφασίζοντας	beslutte	αποφασίζω	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
beslutter	αποφασίζει	beslutte	αποφασίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
beslutter	αποφασίσει	beslutte	αποφασίζω	V;IND;PRS;FIN;ACT	V;PFV;NFIN;ACT
fænomen	φαινόμενο	fænomen	φαινόμενο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
medicinsk	ιατρικά	medicinsk	ιατρικός	ADV	ADV
adolph	αδόλφος	adolph	αδόλφος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
markerede	σηματοδότησε	markere	σηματοδοτώ	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tiderne	φορές	tid	φορά	N;DEF;MASC+FEM;PL	N;NOM;FEM;PL
tiderne	χρόνοι	tid	χρόνος	N;DEF;MASC+FEM;PL	N;NOM;MASC;PL
rådet	συμβούλιο	råd	συμβούλιο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
princip	αρχη	princip	αρχη	N;INDF;NEUT;SG	N;ACC;FEM;SG
princip	αρχή	princip	αρχή	N;INDF;NEUT;SG	N;NOM;FEM;SG
pension	σύνταξη	pension	σύνταξη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fremgang	πρόοδος	fremgang	πρόοδος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fremgang	πρόοδο	fremgang	πρόοδος	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fremgang	ευημερία	fremgang	ευημερία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
socialt	κοινωνικό	socialt	κοινωνικός	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
socialt	κοινωνικη	socialt	κοινωνικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
socialt	κοινωνική	socialt	κοινωνικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
partner	συνεργάτης	partner	συνεργάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
partner	σύντροφος	partner	σύντροφος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
partner	συνεργάτη	partner	συνεργάτης	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
partner	εταίρος	partner	εταίρος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
partner	συνέταιρος	partner	συνέταιρος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
læger	ιατροί	læge	ιατρός	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
læger	γιατροί	læge	γιατρός	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
læger	γιατρούς	læge	γιατρός	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
læger	ιατροί	læge	ιατρός	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
opretholde	διατηρήστε	opretholde	διατηρώ	V;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
opretholde	διατηρήσει	opretholde	διατηρώ	V;NFIN;ACT	V;PFV;IND;SG;3;FIN;ACT
retter	πιάτα	ret	πιάτα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
retter	δικαστήρια	ret	δικαστήρι	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
bydele	γειτονιές	bydel	γειτονιά	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
embedsmænd	αξιωματούχοι	embedsmand	αξιωματούχος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
erfaringer	εμπειρίες	erfaring	εμπειρία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kirkegården	νεκροταφείο	kirkegård	νεκροταφείο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kirkegården	κοιμητήριο	kirkegård	κοιμητήριο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
belgisk	βελγική	belgisk	βελγικός	ADJ;INDF;SG	ADJ;NOM;FEM;SG
belgisk	βελγικό	belgisk	βελγικός	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
fjenden	εχθρός	fjende	εχθρός	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
fjenden	εχθρό	fjende	εχθρό	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
rigt	πλούσιος	rigt	πλούσιος	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
rigt	πλούσιο	rigt	πλούσιο	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
rigt	πλούσια	rigt	πλούσιος	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
fest	πάρτυ	fest	πάρτυ	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fest	κόμμα	fest	κόμμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fest	πάρτι	fest	πάρτι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fest	γιορτή	fest	γιορτής	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fest	εορτασμός	fest	εορτασμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
oplevelser	εμπειρίες	oplevelse	εμπειρία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
oplevelser	περιπέτειες	oplevelse	περιπέτεια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
olympisk	ολυμπιακή	olympisk	ολυμπιακός	ADJ;INDF;SG	ADJ;NOM;FEM;SG
olympisk	ολυμπιακός	olympisk	ολυμπιακός	ADJ;INDF;SG	ADJ;NOM;MASC;SG
matematisk	μαθηματικά	matematisk	μαθηματικά	ADV	ADV
optagelse	συμπερίληψη	optagelse	συμπερίληψη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
optagelse	παραδοχή	optagelse	παραδοχή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
optagelse	εγγραφή	optagelse	εγγραφή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
optagelse	καταγραφή	optagelse	καταγραφή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
optagelse	ηχογράφηση	optagelse	ηχογράφηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kunder	πελάτες	kunde	πελάτης	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
kunder	πελάτες	kunde	πελάτης	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
herudover	επιπρόσθετα	herudover	επιπρόσθετα	ADV	ADV
herudover	επιπροσθέτως	herudover	επιπροσθέτως	ADV	ADV
eksistens	ύπαρξη	eksistens	ύπαρξη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
udskiftet	αντικαταστάθηκε	udskifte	αντικαθιστώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
udskiftet	αντικατέστησε	udskifte	αντικαθιστώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
havne	λιμένες	havne	λιμένος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
havne	θύρες	havne	θύρα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
havne	λιμάνια	havne	λιμάνια	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
bekræftet	επιβεβαιώθηκε	bekræfte	επιβεβαιώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
bekræftet	επιβεβαίωσε	bekræfte	επιβεβαιώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
bekræftet	επαλήθευσε	bekræfte	επαληθεύω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
ekstremt	ακραίο	ekstremt	ακραίο	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
landene	χώρες	land	χώρα	N;DEF;NEUT;PL	N;NOM;FEM;PL
landene	χωρες	land	χωρα	N;DEF;NEUT;PL	N;NOM;FEM;PL
sværd	σπαθί	sværd	σπαθί	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sværd	ξίφος	sværd	ξίφος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
maskine	μηχανή	maskine	μηχανή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
maskine	μηχάνημα	maskine	μηχάνημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
processer	διεργασίες	processe	διεργασία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
sportsgrene	αθλήματα	sportsgen	άθλημα	N;DEF;NEUT;PL	N;NOM;NEUT;PL
sportsgrene	σπορ	sportsgen	σπορ	N;DEF;NEUT;PL	N
imperium	αυτοκρατορία	imperium	αυτοκρατορία	N;INDF;NEUT;SG	N;NOM;FEM;SG
imperium	εμπάιρ	imperium	εμπάιρ	N;INDF;NEUT;SG	N
strategi	στρατηγική	strategi	στρατηγική	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
præster	παπάδες	præste	παπάδα	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
præster	ιερείς	præste	ιερώ	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
stopper	σταματάει	stoppe	σταματώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
stopper	σταματά	stoppe	σταματός	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nødvendig	απαραίτητος	nødvendig	απαραίτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
nødvendig	απαραίτητο	nødvendig	απαραίτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
nødvendig	αναγκαίος	nødvendig	αναγκαίος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
nødvendig	αναγκαίο	nødvendig	αναγκαίος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
nødvendig	αναγκαία	nødvendig	αναγκαίος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
nødvendig	απαραίτητη	nødvendig	απαραίτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
nødvendig	απαραίτητος	nødvendig	απαραίτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
mellemrum	χώροι	mellemrum	χώρος	N;INDF;NEUT;PL	N;NOM;MASC;PL
mellemrum	χώρους	mellemrum	χώρος	N;INDF;NEUT;PL	N;ACC;MASC;PL
glad	ευτυχής	glad	ευτυχής	ADJ;INDF;SG	ADJ;NOM;MASC;SG
glad	χαρούμενος	glad	χαρούμενος	ADJ;INDF;SG	ADJ;NOM;MASC;SG
glad	χαρούμενη	glad	χαρούμενος	ADJ;INDF;SG	ADJ;NOM;FEM;SG
pilot	πιλότος	pilot	πιλότος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
interne	εσωτερικές	interne	εσωτερικός	ADJ;PL	ADJ;NOM;FEM;PL
pas	διαβατήριο	pas	διαβατήριο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
