kategória	categoría	kategória	categoría	N;NOM;FEM;SG	N
hlasovať	voten	hlasovať	votar	V;IPFV;POS;NFIN	V
mačky	gatos	mačka	gato	N;NOM;FEM;PL	N
trestné	penal	trestný	penal	ADJ;NOM;NEUT;SG	ADJ
trestné	criminal	trestný	criminal	ADJ;NOM;NEUT;SG	ADJ
brigády	brigade	brigáda	brigade	N;NOM;FEM;PL	N
brigády	brigada	brigáda	brigado	N;NOM;FEM;PL	N
ľudský	humanos	ľudský	humano	ADJ;INAN;NOM;MASC;SG	ADJ
ľudský	humana	ľudský	humano	ADJ;INAN;NOM;MASC;SG	ADJ
ľudský	humano	ľudský	humano	ADJ;INAN;NOM;MASC;SG	ADJ
potrieb	necesidades	potrieb	necesidade	N;GEN;FEM;PL	N
útek	fuxida	útek	fuxida	N;INAN;NOM;MASC;SG	N
útek	fugarse	útek	fugarsir	N;INAN;NOM;MASC;SG	N
útek	fuga	útek	fugar	N;INAN;NOM;MASC;SG	N
spolupracovať	cooperar	spolupracovať	cooperar	V;IPFV;POS;NFIN	V
dôsledky	implicacións	dôsledok	implicación	N;INAN;NOM;MASC;PL	N
dôsledky	consecuencias	dôsledok	consecuencia	N;INAN;NOM;MASC;PL	N
zámer	intención	zámer	intención	N;INAN;NOM;MASC;SG	N
hladina	nivel	hladina	nivel	N;NOM;FEM;SG	N
piatok	venres	piatok	venre	N;INAN;NOM;MASC;SG	N
tvarov	formas	tvar	forma	N;INAN;GEN;MASC;PL	N
používateľ	usuario	používateľ	usuario	N;ANIM;NOM;MASC;SG	N
made	feito	made	feito	N;NOM;FEM;SG	N
etapy	fases	etap	fase	N;NOM;FEM;PL	N
náčelník	xefe	náčelník	xefar	N;ANIM;NOM;MASC;SG	N
sociálny	social	sociálny	social	ADJ;ANIM;NOM;MASC;SG	ADJ
sociálny	sociais	sociálny	social	ADJ;ANIM;NOM;MASC;SG	ADJ
adresu	discurso	adresa	discurso	N;ACC;FEM;SG	N
adresu	enderezo	adresa	enderezo	N;ACC;FEM;SG	N
adresu	dirección	adresa	dirección	N;ACC;FEM;SG	N
lebky	cranio	lebka	cranio	N;NOM;FEM;PL	N
uhlie	carbón	uhlieť	carbón	N;NOM;NEUT;PL	N
komédie	comedia	komédia	comedia	N;NOM;FEM;PL	N
kopa	pila	kopa	pila	N;NOM;FEM;SG	N
kopa	feixe	kopa	feixe	N;NOM;FEM;SG	N
kopa	rochas	kopa	rocha	N;NOM;FEM;SG	N
duchovné	espiritual	duchovný	espiritual	ADJ;NOM;NEUT;SG	ADJ
snahu	esforzo	snaha	esforzo	N;ACC;FEM;SG	N
chýb	erros	chýb	erro	N;GEN;FEM;PL	N
chýb	culpa	chýb	culpa	N;GEN;FEM;PL	N
chýb	bugs	chýb	bugs	N;GEN;FEM;PL	N
jednotlivcov	persoas	jednotlivec	persoa	N;ANIM;ACC;MASC;PL	N
jednotlivcov	individuos	jednotlivec	individuo	N;ANIM;ACC;MASC;PL	N
jednotlivcov	autismo	jednotlivec	autismo	N;ANIM;ACC;MASC;PL	N
organizmus	organismo	organizmus	organismo	N;INAN;NOM;MASC;SG	N
životy	vidas	život	vida	N;INAN;NOM;MASC;PL	N
životy	vida	život	vida	N;INAN;NOM;MASC;PL	N
autobus	autobús	autobus	autobús	N;INAN;NOM;MASC;SG	N
autobus	parada	autobus	parado	N;INAN;NOM;MASC;SG	N
autobus	autocarro	autobus	autocarro	N;INAN;NOM;MASC;SG	N
výrobcu	produtor	výrobec	produtor	N;INAN;GEN;MASC;SG	N
prednášky	charla	prednáška	charlar	N;NOM;FEM;PL	N
počasie	tempo	počasie	tempo	N;NOM;NEUT;SG	N
skúsenosť	experiencia	skúsenosť	experiencia	N;NOM;FEM;SG	N
sklo	vaso	sklo	vaso	N;NOM;NEUT;SG	N
sklo	vidro	sklo	vidro	N;NOM;NEUT;SG	N
sklo	cristal	sklo	cristal	N;NOM;NEUT;SG	N
sklo	copa	sklo	copa	N;NOM;NEUT;SG	N
disciplíne	disciplina	disciplína	disciplina	N;DAT;FEM;SG	N
elektrických	eléctricas	elektrický	eléctrico	ADJ;GEN;MASC;PL	ADJ
elektrických	eléctrica	elektrický	eléctrico	ADJ;GEN;MASC;PL	ADJ
family	familia	famila	familia	N;NOM;FEM;SG	N
operáciu	cirurxía	operácia	cirurxía	N;ACC;FEM;SG	N
vzdialený	distante	vzdialený	distante	ADJ;ANIM;NOM;MASC;SG	ADJ
vzdialený	remotas	vzdialený	remota	ADJ;ANIM;NOM;MASC;SG	ADJ
naučil	aprendín	naučiť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
naučil	aprenderon	naučiť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
naučil	aprendemos	naučiť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
naučil	aprendeu	naučiť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
naučil	descubrimos	naučiť	descubrir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
naučil	ensinou	naučiť	ensinar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
existoval	existiu	existovať	existir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pohlavia	sexo	pohlavie	sexo	N;NOM;NEUT;PL	N
wars	guerras	wars	guerra	N;INAN;NOM;MASC;SG	N
wars	guerra	wars	guerra	N;INAN;NOM;MASC;SG	N
karibiku	caribe	karibika	caribe	N;INAN;GEN;MASC;SG	N
zrýchlenie	aceleración	zrýchlenie	aceleración	N;NOM;NEUT;SG	N
centrálny	primordiais	centrálny	primordial	ADJ;INAN;NOM;MASC;SG	ADJ
rodičmi	pais	rodič	pai	N;ANIM;INS;MASC;PL	N
média	prensa	média	prensa	N;NOM;NEUT;PL	N
média	medios	média	medio	N;NOM;NEUT;PL	N
média	comunicación	média	comunicación	N;NOM;NEUT;PL	N
rádia	radio	rádio	radio	N;NOM;NEUT;PL	N
afrických	africana	africký	africano	ADJ;ANIM;GEN;MASC;PL	ADJ
afrických	africanos	africký	africano	ADJ;ANIM;GEN;MASC;PL	ADJ
afrických	africano	africký	africano	ADJ;ANIM;GEN;MASC;PL	ADJ
výstupy	resultados	výstup	resultado	N;INAN;NOM;MASC;PL	N
lekára	médico	lekár	médico	N;ANIM;ACC;MASC;SG	N
lekára	médico	lekár	médico	N;ANIM;ACC;MASC;SG	N
lekára	doutor	lekár	doutor	N;ANIM;ACC;MASC;SG	N
projektom	proxectos	projekt	proxecto	N;INAN;INS;MASC;SG	N
nebezpečné	perigoso	nebezpečný	perigoso	ADJ;NOM;NEUT;SG	ADJ
nebezpečné	perigosos	nebezpečný	perigoso	ADJ;NOM;NEUT;SG	ADJ
nebezpečné	perigosa	nebezpečný	perigosa	ADJ;NOM;NEUT;SG	ADJ
nebezpečné	perigosas	nebezpečný	perigoso	ADJ;NOM;NEUT;SG	ADJ
zostať	quedar	zostať	quedar	V;PFV;POS;NFIN	V
zostať	quedará	zostať	quedar	V;PFV;POS;NFIN	V
zostať	quedar	zostať	quedar	V;PFV;POS;NFIN	V
zostať	ficar	zostať	ficar	V;PFV;POS;NFIN	V
zostať	queda	zostať	quedar	V;PFV;POS;NFIN	V
neba	ceo	nebo	ceo	N;GEN;NEUT;SG	N
neba	deus	nebo	daus	N;GEN;NEUT;SG	N
neba	ceos	nebo	ceos	N;GEN;NEUT;SG	N
baktérie	bacterias	baktéria	bacteria	N;NOM;FEM;PL	N
baktérie	xermes	baktéria	xerme	N;NOM;FEM;PL	N
vodcov	líderes	vodca	líder	N;ANIM;ACC;MASC;PL	N
schopností	capacidades	schopnosť	capacidade	N;GEN;FEM;PL	N
médium	prensa	médium	prensa	N;NOM;NEUT;SG	N
médium	medios	médium	medio	N;NOM;NEUT;SG	N
médium	comunicación	médium	comunicación	N;NOM;NEUT;SG	N
zachránil	salvado	zachrániť	salvar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
zachránil	salvou	zachrániť	salvar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
pravdepodobnosť	probabilidades	pravdepodobnosť	probabilidade	N;NOM;FEM;SG	N
pravdepodobnosť	probabilidade	pravdepodobnosť	probabilidade	N;NOM;FEM;SG	N
komentár	comentario	komentár	comentario	N;INAN;NOM;MASC;SG	N
komentár	comentarios	komentár	comentario	N;INAN;NOM;MASC;SG	N
dokázať	demostrar	dokázať	demostrar	V;PFV;POS;NFIN	V
dokázať	amosan	dokázať	amosar	V;PFV;POS;NFIN	V
dokázať	demostraron	dokázať	demostrar	V;PFV;POS;NFIN	V
dokázať	demostrar	dokázať	demostrar	V;PFV;POS;NFIN	V
dokázať	probar	dokázať	probar	V;PFV;POS;NFIN	V
zvon	campá	zvon	campá	N;INAN;NOM;MASC;SG	N
príbuzných	parentes	príbuzný	parente	N;ANIM;GEN;MASC;PL	N
nechce	quere	chcieť	querer	V;IPFV;IND;SG;3;NEG;PRS;FIN	V
užitočné	útil	užitočný	útil	ADJ;NOM;NEUT;SG	ADJ
užitočné	útiles	užitočný	útil	ADJ;NOM;NEUT;SG	ADJ
užitočné	útil	užitočný	útil	ADJ;NOM;NEUT;SG	ADJ
otázok	preguntas	otázka	pregunta	N;GEN;FEM;PL	N
otázok	pregunta	otázka	pregunta	N;GEN;FEM;PL	N
otázok	cuestións	otázka	cuestión	N;GEN;FEM;PL	N
chemickej	químico	chemický	químico	ADJ;GEN;FEM;SG	ADJ
obnoviť	restaurar	obnoviť	restaurar	V;PFV;POS;NFIN	V
vodiča	condutor	vodiča	condutor	N;ANIM;ACC;MASC;SG	N
vodiča	permiso	vodiča	permiso	N;ANIM;ACC;MASC;SG	N
vajíčka	ovos	vajíčko	ovo	N;NOM;NEUT;PL	N
odborník	experta	odborník	expertar	N;ANIM;NOM;MASC;SG	N
odborník	experto	odborník	experto	N;ANIM;NOM;MASC;SG	N
odborník	especialista	odborník	especialista	N;ANIM;NOM;MASC;SG	N
matematické	matemática	matematický	matemático	ADJ;NOM;NEUT;SG	ADJ
magazín	revistas	magazina	revista	N;INAN;NOM;MASC;SG	N
magazín	revista	magazina	revista	N;INAN;NOM;MASC;SG	N
hrdinovia	heroes	hrdina	heroes	N;ANIM;NOM;MASC;PL	N
hrdinovia	heroínas	hrdina	heroína	N;ANIM;NOM;MASC;PL	N
bloky	mazás	blok	mazás	N;INAN;NOM;MASC;PL	N
táborov	campos	tábor	campo	N;INAN;GEN;MASC;PL	N
nikde	ningures	nikde	ningures	ADV	ADV
guinea	guinea	guinea	guinea	N;NOM;FEM;SG	N
dáma	señora	dáma	señor	N;NOM;FEM;SG	N
dáma	dama	dáma	dama	N;NOM;FEM;SG	N
dáma	muller	dáma	muller	N;NOM;FEM;SG	N
dáma	nai	dáma	nai	N;NOM;FEM;SG	N
populárna	populares	populárny	popular	ADJ;NOM;FEM;SG	ADJ
populárna	impopular	populárny	impopular	ADJ;NOM;FEM;SG	ADJ
drámy	drama	dráma	dramar	N;NOM;FEM;PL	N
hospodárska	económico	hospodársky	económico	ADJ;NOM;FEM;SG	ADJ
hospodárska	económicas	hospodársky	económico	ADJ;NOM;FEM;SG	ADJ
hospodárska	económica	hospodársky	económico	ADJ;NOM;FEM;SG	ADJ
hodnotenia	cualificacións	hodnotenie	cualificación	N;NOM;NEUT;PL	N
hodnotenia	avaliacións	hodnotenie	avaliación	N;NOM;NEUT;PL	N
robotník	traballador	robotník	traballador	N;ANIM;NOM;MASC;SG	N
robotník	obreiro	robotník	obreiro	N;ANIM;NOM;MASC;SG	N
robotník	obreiros	robotník	obreiro	N;ANIM;NOM;MASC;SG	N
robotník	parado	robotník	parado	N;ANIM;NOM;MASC;SG	N
premena	transformación	premena	transformación	N;NOM;FEM;SG	N
vyriešiť	solucionar	vyriešiť	solucionar	V;PFV;POS;NFIN	V
vyriešiť	resolver	vyriešiť	resolver	V;PFV;POS;NFIN	V
spracovania	procesamento	spracovanie	procesamento	N;NOM;NEUT;PL	N
vydávanie	tema	vydávanie	tema	N;NOM;NEUT;SG	N
vydávanie	problema	vydávanie	problema	N;NOM;NEUT;SG	N
politikov	políticos	politik	político	N;ANIM;ACC;MASC;PL	N
stôp	metros	stôp	metro	N;GEN;FEM;PL	N
stôp	pés	stôp	pés	N;GEN;FEM;PL	N
stôp	pé	stôp	pé	N;GEN;FEM;PL	N
odráža	reflicte	odráža	reflectir	V;IPFV;IND;SG;3;POS;PRS;FIN	V
dolu	abaixo	dolu	abaixo	ADV	ADV
obľúbené	populares	obľúbený	popular	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
obľúbené	impopular	obľúbený	impopular	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
značku	marca	značka	marca	N;ACC;FEM;SG	N
bomba	bomba	bomba	bomba	N;NOM;FEM;SG	N
aplikácia	aplicación	aplikácia	aplicación	N;NOM;FEM;SG	N
aplikácia	aplicación	aplikácia	aplicación	N;NOM;FEM;SG	N
ázijské	asiática	ázijský	asiático	ADJ;NOM;NEUT;SG	ADJ
ázijské	asiático	ázijský	asiático	ADJ;NOM;NEUT;SG	ADJ
ázijské	asiáticos	ázijský	asiático	ADJ;NOM;NEUT;SG	ADJ
zástupcu	axudante	zástupca	axudante	N;ANIM;ACC;MASC;SG	N
psychológie	psicoloxía	psychológia	psicoloxía	N;NOM;FEM;PL	N
zameranie	foco	zameranie	foco	N;NOM;NEUT;SG	N
príbehov	historias	príbeh	historia	N;INAN;GEN;MASC;PL	N
podrobnosti	detalles	podrobnosť	detalle	N;NOM;FEM;PL	N
podrobnosti	crédito	podrobnosť	crédito	N;NOM;FEM;PL	N
podrobnosti	detalles	podrobnosť	detalle	N;NOM;FEM;PL	N
metódu	método	metóda	método	N;ACC;FEM;SG	N
menšiny	minoría	menšina	minoría	N;NOM;FEM;PL	N
prietok	fluxo	prietok	fluxo	N;INAN;NOM;MASC;SG	N
prietok	transmisión	prietok	transmisión	N;INAN;NOM;MASC;SG	N
menšiu	pequenos	malý	pequeno	ADJ;ACC;CMPR;FEM;SG	ADJ
menšiu	pequenas	malý	pequeno	ADJ;ACC;CMPR;FEM;SG	ADJ
menšiu	menor	malý	menor	ADJ;ACC;CMPR;FEM;SG	ADJ
menšiu	pequeno	malý	pequeno	ADJ;ACC;CMPR;FEM;SG	ADJ
algoritmus	algoritmo	algoritmus	algoritmo	N;INAN;NOM;MASC;SG	N
ovládanie	control	ovládanie	control	N;NOM;NEUT;SG	N
vchod	entrada	vchod	entrada	N;INAN;NOM;MASC;SG	N
tvoj	a	tvoj	o	DET;ANIM;NOM;MASC;SG;2	DET
tvoj	teu	tvoj	teu	DET;ANIM;NOM;MASC;SG;2	DET
tvoj	o	tvoj	o	DET;ANIM;NOM;MASC;SG;2	DET
tvoj	seu	tvoj	seu	DET;ANIM;NOM;MASC;SG;2	DET
tvoj	súa	tvoj	seu	DET;ANIM;NOM;MASC;SG;2	DET
tvoj	teu	tvoj	teu	DET;ANIM;NOM;MASC;SG;2	DET
tvoj	seu	tvoj	seu	DET;ANIM;NOM;MASC;SG;2	DET
obmedzenia	límites	obmedzenie	límite	N;NOM;NEUT;PL	N
reakciu	reacción	reakcia	reacción	N;ACC;FEM;SG	N
tisíce	miles	tisíc`1000	mil	N;NOM;MASC;PL	N
tisíce	milleiros	tisíc`1000	milleiro	N;NOM;MASC;PL	N
pec	forno	pec	forno	N;NOM;FEM;SG	N
testovanie	probas	testovanie	proba	N;NOM;NEUT;SG	N
kapitánom	capitán	kapitán	capitán	N;ANIM;INS;MASC;SG	N
bejzbal	béisbol	bejzbať	béisbol	N;INAN;NOM;MASC;SG	N
chýbajú	desaparecidos	chýbať	desaparecer	V;IPFV;IND;PL;3;POS;PRS;FIN	V
chýbajú	faltan	chýbať	faltar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
chýbajú	perdidos	chýbať	perdido	V;IPFV;IND;PL;3;POS;PRS;FIN	V
chýbajú	faltaba	chýbať	faltar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
sledovanie	vixilancia	sledovanie	vixilancia	N;NOM;NEUT;SG	N
scénu	escena	scén	escenar	N;ACC;FEM;SG	N
scénu	escea	scén	escear	N;ACC;FEM;SG	N
bohatstvo	fortuna	bohatstvo	fortuna	N;NOM;NEUT;SG	N
bohatstvo	riqueza	bohatstvo	riqueza	N;NOM;NEUT;SG	N
bohatstvo	riquezas	bohatstvo	riqueza	N;NOM;NEUT;SG	N
titulok	título	titulok	título	N;INAN;NOM;MASC;SG	N
ovocie	froita	ovocie	froita	N;NOM;FEM;PL	N
kamery	cámaras	kamera	cámara	N;NOM;FEM;PL	N
minca	moeda	minca	moeda	N;NOM;FEM;SG	N
videli	ver	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	viron	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	visto	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	vin	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	vira	vidieť	vir	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	viches	vidieť	viche	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	vin	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	viu	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
videli	vimos	vidieť	ver	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
náboženská	relixioso	náboženský	relixioso	ADJ;NOM;FEM;SG	ADJ
náboženská	relixiosa	náboženský	relixioso	ADJ;NOM;FEM;SG	ADJ
nápad	idea	nápad	idea	N;INAN;NOM;MASC;SG	N
hovoril	falei	hovoriť	falel	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falei	hovoriť	falel	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falamos	hovoriť	falar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falou	hovoriť	falar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falaron	hovoriť	falar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falei	hovoriť	falel	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falou	hovoriť	falar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hovoril	falaba	hovoriť	falar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
miestnosť	sala	miestnosť	sala	N;NOM;FEM;SG	N
miestnosť	habitación	miestnosť	habitación	N;NOM;FEM;SG	N
zásob	depósito	zásob	depósito	N;GEN;FEM;PL	N
brothers	irmáns	brothers	irmán	N;NOM;MASC;SG	N
presnosť	precisión	presnosť	precisión	N;NOM;FEM;SG	N
komplexné	complexa	komplexný	complexo	ADJ;NOM;NEUT;SG	ADJ
pochopiť	entender	pochopiť	entender	V;PFV;POS;NFIN	V
pochopiť	comprender	pochopiť	comprender	V;PFV;POS;NFIN	V
pochopiť	entendo	pochopiť	enter	V;PFV;POS;NFIN	V
pochopiť	entender	pochopiť	entender	V;PFV;POS;NFIN	V
pochopiť	comprender	pochopiť	comprender	V;PFV;POS;NFIN	V
efekty	efectos	efekt	efecto	N;INAN;NOM;MASC;PL	N
plošina	plataforma	plošina	plataforma	N;NOM;FEM;SG	N
myslel	pensaba	myslieť	pensar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
myslel	pensei	myslieť	pensar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
myslel	pensando	myslieť	pensar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
myslel	pensar	myslieť	pensar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
obmedzená	limitado	obmedzený	limitado	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
obmedzená	limitada	obmedzený	limitado	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
uverejnil	no	uverejniť	no	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
obchody	almacéns	obchod	almacén	N;INAN;NOM;MASC;PL	N
obchody	depósitos	obchod	depósito	N;INAN;NOM;MASC;PL	N
obchody	provisións	obchod	provisión	N;INAN;NOM;MASC;PL	N
obchody	negocios	obchod	negocio	N;INAN;NOM;MASC;PL	N
obchody	negocio	obchod	negocio	N;INAN;NOM;MASC;PL	N
obchody	asunto	obchod	asunto	N;INAN;NOM;MASC;PL	N
obchody	traballo	obchod	traballo	N;INAN;NOM;MASC;PL	N
realizácia	execución	realizácia	execución	N;NOM;FEM;SG	N
zachrániť	salvar	zachrániť	salvar	V;PFV;POS;NFIN	V
zachrániť	aforrar	zachrániť	aforrar	V;PFV;POS;NFIN	V
pohrebu	funeral	pohreba	funeral	N;INAN;GEN;MASC;SG	N
pohrebu	enterro	pohreba	enterro	N;INAN;GEN;MASC;SG	N
slabo	mal	slabo	mal	ADV	ADV
dosiahne	chega	dosiahnuť	chegar	V;PFV;IND;SG;3;POS;PRS;FIN	V
slabé	débil	slabý	débil	ADJ;NOM;NEUT;SG	ADJ
kolesá	rodas	koleso	roda	N;NOM;NEUT;PL	N
kolesá	raís	koleso	raes	N;NOM;NEUT;PL	N
zajatcov	presos	zajatec	preso	N;ANIM;ACC;MASC;PL	N
zajatcov	prisioneiros	zajatec	prisioneiro	N;ANIM;ACC;MASC;PL	N
ramená	ombros	rameno	ombro	N;NOM;NEUT;PL	N
ramená	brazos	rameno	brazo	N;NOM;NEUT;PL	N
ramená	armas	rameno	arma	N;NOM;NEUT;PL	N
špecifický	específicas	špecifický	específico	ADJ;INAN;NOM;MASC;SG	ADJ
špecifický	específica	špecifický	específico	ADJ;INAN;NOM;MASC;SG	ADJ
špecifický	específico	špecifický	específico	ADJ;INAN;NOM;MASC;SG	ADJ
špecifický	concreto	špecifický	concreto	ADJ;INAN;NOM;MASC;SG	ADJ
špecifický	específicos	špecifický	específico	ADJ;INAN;NOM;MASC;SG	ADJ
trvalé	permanente	trvalý	permanente	ADJ;NOM;NEUT;SG	ADJ
double	dobre	doubľať	dobre	N;INAN;NOM;MASC;SG	N
očí	ollos	oko	ollo	N;GEN;NEUT;PL	N
utiekol	fuxiu	utiecť	fuxiu	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
utiekol	da	utiecť	da	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
pracovníci	traballadores	pracovník	traballador	N;ANIM;NOM;MASC;PL	N
pracovníci	obreiros	pracovník	obreiro	N;ANIM;NOM;MASC;PL	N
zoskupenia	agrupacións	zoskupenie	agrupación	N;NOM;NEUT;PL	N
urobila	fixo	urobiť	facer	V;PFV;FEM;SG;POS;PST;V.PTCP	V
existovalo	existiu	existovať	existir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
ľudská	humanos	ľudský	humano	ADJ;NOM;FEM;SG	ADJ
ľudská	humana	ľudský	humano	ADJ;NOM;FEM;SG	ADJ
ľudská	humano	ľudský	humano	ADJ;NOM;FEM;SG	ADJ
breh	costa	breh	costa	N;INAN;NOM;MASC;SG	N
mladí	nova	mladý	novo	ADJ;ANIM;NOM;MASC;PL	ADJ
mladí	novo	mladý	novo	ADJ;ANIM;NOM;MASC;PL	ADJ
brániť	defender	brániť	defender	V;IPFV;POS;NFIN	V
bohatá	ricos	bohatý	rico	ADJ;NOM;FEM;SG	ADJ
bohatá	rica	bohatý	rico	ADJ;NOM;FEM;SG	ADJ
bohatá	rico	bohatý	rico	ADJ;NOM;FEM;SG	ADJ
príbuzné	familiares	príbuzný	familiar	ADJ;NOM;NEUT;PL	ADJ
primátor	alcalde	primátor	alcalde	N;ANIM;NOM;MASC;SG	N
primátor	alcaldesa	primátor	alcaldesa	N;ANIM;NOM;MASC;SG	N
knižnici	biblioteca	knižnica	biblioteca	N;DAT;FEM;SG	N
alkoholu	alcol	alkohol	alcol	N;INAN;GEN;MASC;SG	N
alkoholu	alcohol	alkohol	alcohol	N;INAN;GEN;MASC;SG	N
výmenu	intercambio	výmena	intercambio	N;ACC;FEM;SG	N
okolnosti	circunstancias	okolnosť	circunstancia	N;NOM;FEM;PL	N
vianoce	nadal	vianoce	nadal	N;NOM;FEM;PL	N
zaútočili	atacado	zaútočiť	atacar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
predpoklad	hipótese	predpoklad	hipótese	N;INAN;NOM;MASC;SG	N
predpoklad	premisa	predpoklad	premisar	N;INAN;NOM;MASC;SG	N
pokoj	paz	pokoj	paz	N;INAN;NOM;MASC;SG	N
pokoj	calma	pokoj	calma	N;INAN;NOM;MASC;SG	N
pokoj	mar	pokoj	mar	N;INAN;NOM;MASC;SG	N
pokoj	calmo	pokoj	calmo	N;INAN;NOM;MASC;SG	N
pacienta	paciente	paciento	paciente	N;ANIM;ACC;MASC;SG	N
pacienta	doente	paciento	doente	N;ANIM;ACC;MASC;SG	N
pacienta	pacientes	paciento	paciente	N;ANIM;ACC;MASC;SG	N
matke	nai	matka	nai	N;DAT;FEM;SG	N
matke	á	matka	á	N;DAT;FEM;SG	N
matke	mamá	matka	mamá	N;DAT;FEM;SG	N
realizovať	temperán	realizovať	temperán	V;IPFV;POS;NFIN	V
desaťročia	décadas	desaťročie	década	N;NOM;NEUT;PL	N
cestoval	viaxou	cestovať	viaxar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
kartu	carta	kart	carta	N;ACC;FEM;SG	N
kartu	tarxeta	kart	tarxeta	N;ACC;FEM;SG	N
kartu	documento	kart	documento	N;ACC;FEM;SG	N
študuje	estudando	študovať	estudar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
študuje	estudar	študovať	estudar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
strecha	teito	strecha	teito	N;NOM;FEM;SG	N
utiecť	escapar	utiecť	escapar	V;PFV;POS;NFIN	V
utiecť	da	utiecť	da	V;PFV;POS;NFIN	V
utiecť	fuxir	utiecť	fuxir	V;PFV;POS;NFIN	V
kampane	campañas	kampaň	campaña	N;NOM;FEM;PL	N
obyvateľom	habitantes	obyvateľ	habitante	N;ANIM;DAT;MASC;PL	N
obyvateľom	residentes	obyvateľ	residente	N;ANIM;DAT;MASC;PL	N
stráca	perdendo	strácať	perder	V;IPFV;IND;SG;3;POS;PRS;FIN	V
stráca	perder	strácať	perder	V;IPFV;IND;SG;3;POS;PRS;FIN	V
stráca	perdeu	strácať	perder	V;IPFV;IND;SG;3;POS;PRS;FIN	V
stráca	perde	strácať	perder	V;IPFV;IND;SG;3;POS;PRS;FIN	V
dostupná	dispoñibles	dostupný	dispoñible	ADJ;NOM;FEM;SG	ADJ
dostupná	dispoñible	dostupný	dispoñible	ADJ;NOM;FEM;SG	ADJ
dostupná	dispoñíbel	dostupný	dispoñíbel	ADJ;NOM;FEM;SG	ADJ
dostupná	dispoñíbeis	dostupný	dispoñíbel	ADJ;NOM;FEM;SG	ADJ
obmedzenie	restrición	obmedzenie	restrición	N;NOM;NEUT;SG	N
obmedzenie	límite	obmedzenie	límite	N;NOM;NEUT;SG	N
topenia	fusión	topenie	fusión	N;NOM;NEUT;PL	N
interakcie	interacción	interakcia	interacción	N;NOM;FEM;PL	N
interakcie	interaccións	interakcia	interaccións	N;NOM;FEM;PL	N
interakcie	cós	interakcia	cós	N;NOM;FEM;PL	N
kritiku	críticas	kritika	crítica	N;ACC;FEM;SG	N
kritiku	crítica	kritika	crítica	N;ACC;FEM;SG	N
téme	tema	téma	tema	N;DAT;FEM;SG	N
