एक	一	एक	一	NUM	NUM
उत्कीर्ण	彫刻	उत्कीर्ण	彫刻	N;NOM;MASC;SG;3	N
आटा	粉末	आटा	粉末	N;NOM;MASC;SG;3	N
आटा	小麦	आटा	小麦	N;NOM;MASC;SG;3	N
आटा	生地	आटा	生地	N;NOM;MASC;SG;3	N
सभ्यताओं	文明	सभ्यता	文明	N;ACC;FEM;PL;3	N
जासूस	刑事	जासूस	刑事	N;NOM;MASC;SG;3	N
जासूस	スパイ	जासूस	スパイ	N;NOM;MASC;SG;3	N
कार्यक्षेत्र	範囲	कार्यक्षेत्र	範囲	N;NOM;MASC;SG;3	N
कार्यक्षेत्र	スコープ	कार्यक्षेत्र	スコープ	N;NOM;MASC;SG;3	N
कार्यक्षेत्र	職場	कार्यक्षेत्र	職場	N;NOM;MASC;SG;3	N
मोटरसाइकिल	オートバイ	मोटरसाइकिल	オートバイ	N;NOM;FEM;SG;3	N
मोटरसाइकिल	バイク	मोटरसाइकिल	バイク	N;NOM;FEM;SG;3	N
मोटरसाइकिल	オートバイ	मोटरसाइकिल	オートバイ	N;NOM;FEM;SG;3	N
बेड़े	艦隊	बेड़ा	艦隊	N;NOM;MASC;SG;3	N
किशोरावस्था	ティーン	किशोरावस्था	ティーン	N;NOM;FEM;SG;3	N
पंद्रह	十五	पंद्रह	十五	NUM	NUM
महंगा	高い	महंगा	高い	ADJ;NOM;MASC;SG	ADJ
महंगा	高額	महंगा	高額	ADJ;NOM;MASC;SG	ADJ
आदर्शों	理想	आदर्श	理想	N;ACC;MASC;PL;3	N
डिवाइस	デバイス	डिवाइस	デバイス	N;NOM;MASC;SG;3	N
डिवाइस	機器	डिवाइस	機器	N;NOM;MASC;SG;3	N
डिवाइस	デバイス	डिवाइस	デバイス	N;NOM;MASC;SG;3	N
डिवाइस	機器	डिवाइस	機器	N;NOM;MASC;SG;3	N
हीन	マイナー	हीन	マイナー		
ऑब्जेक्ट	オブジェクト	ऑब्जेक्ट	オブジェクト	N;NOM;MASC;SG;3	N
ऑब्जेक्ट	オブジェクト	ऑब्जेक्ट	オブジェクト	N;NOM;MASC;SG;3	N
पेंटिंग	絵画	पेंटिंग	絵画	N;NOM;FEM;SG;3	N
आतंकवादियों	テロリスト	आतंकवादी	テロリスト	N;ACC;MASC;PL;3	N
कुर्सी	いす	कुर्सी	いす	N;NOM;FEM;SG;3	N
कुर्सी	チェア	कुर्सी	チェア	N;NOM;FEM;SG;3	N
कुर्सी	椅子	कुर्सी	椅子	N;NOM;FEM;SG;3	N
सांचे	カビ	सांच	カビ	N;NOM;MASC;SG;3	N
क्षितिज	水平線	क्षितिज	水平線	N;NOM;MASC;SG;3	N
रैली	ラリー	रैली	ラリー	N;NOM;FEM;SG;3	N
रैली	ジャンボリー	रैली	ジャンボリー	N;NOM;FEM;SG;3	N
शोधकर्ता	研究者	शोधकर्ता	研究者	N;NOM;MASC;PL;3	N
शोधकर्ता	研究員	शोधकर्ता	研究員	N;NOM;MASC;PL;3	N
प्रक्षेपास्त्र	ロケット	प्रक्षेपास्त्र	ロケット	N;NOM;MASC;SG;3	N
प्रक्षेपास्त्र	ミサイル	प्रक्षेपास्त्र	ミサイル	N;NOM;MASC;SG;3	N
फोटोग्राफी	写真	फोटोग्राफी	写真	N;NOM;FEM;SG;3	N
धड़	胴体	धड़	胴体	N;NOM;MASC;SG;3	N
पैकेट	パケット	पैकेट	パケット	N;NOM;MASC;SG;3	N
प्रतिभूति	証券	प्रतिभूति	証券	N;NOM;FEM;SG;3	N
साउंडट्रैक	サウンドトラック	साउंडट्रैक	サウンドトラック	N;NOM;MASC;SG;3	N
महलों	宮殿	महल	宮殿	N;ACC;MASC;PL;3	N
वार्तालाप	スレッド	वार्तालाप	スレッド	N;NOM;FEM;SG;3	N
वार्तालाप	スレッド	वार्तालाप	スレッド	N;NOM;FEM;SG;3	N
बुद्धिमान	知能	बुद्धिमान	知能	N;NOM;MASC;SG;3	N
बुद्धिमान	インテリジェント	बुद्धिमान	インテリジェント	N;NOM;MASC;SG;3	N
वन्यजीव	野生動物	वन्यजीव	野生動物	N;NOM;MASC;SG;3	N
रुझान	トレンド	रुझान	トレンド	N;NOM;MASC;SG;3	N
रुझान	トレンド	रुझान	トレンド	N;NOM;MASC;SG;3	N
रुझान	トレンド	रुझान	トレンド	N;NOM;MASC;SG;3	N
वेशभूषा	コスチューム	वेशभूषा	コスチューム	N;NOM;FEM;SG;3	N
वेशभूषा	仮装	वेशभूषा	仮装	N;NOM;FEM;SG;3	N
वेशभूषा	衣装	वेशभूषा	衣装	N;NOM;FEM;SG;3	N
वेशभूषा	装束	वेशभूषा	装束	N;NOM;FEM;SG;3	N
वेशभूषा	服飾	वेशभूषा	服飾	N;NOM;FEM;SG;3	N
वेशभूषा	コスチューム	वेशभूषा	コスチューム	N;NOM;FEM;SG;3	N
वेशभूषा	衣装	वेशभूषा	衣装	N;NOM;FEM;SG;3	N
वेशभूषा	装束	वेशभूषा	装束	N;NOM;FEM;SG;3	N
अस्पतालों	病院	अस्पताल	病院	N;ACC;MASC;PL;3	N
पुस्तिका	冊子	पुस्तिका	冊子	N;NOM;FEM;SG;3	N
देखिए	見る	देखिया	見る	V;SBJV;SG;FIN;ACT	V
क्लाइंट	クライアント	क्लाइंट	クライアント	N;NOM;MASC;SG;3	N
क्लाइंट	クライアント	क्लाइंट	クライアント	N;NOM;MASC;SG;3	N
डायरी	日記	डायरी	日記	N;NOM;FEM;SG;3	N
चैम्पियन	チャンプ	चैम्पियन	チャンプ	N;NOM;MASC;SG;3	N
चैम्पियन	チャンピオン	चैम्पियन	チャンピオン	N;NOM;MASC;SG;3	N
आयुर्वेदिक	アーユルヴェーダ	आयुर्वेदिक	アーユルヴェーダ	N;NOM;MASC;SG;3	N
वाइस	バイス	वाइस	バイス	N;NOM;MASC;SG;3	N
किट	キット	किट	キット	N;NOM;FEM;SG;3	N
बाप	父親	बाप	父親	N;NOM;MASC;SG;3	N
थाली	プレート	थाला	プレート	N;NOM;FEM;SG;3	N
कार्यभार	代入	कार्यभार	代入	N;NOM;MASC;SG;3	N
कार्यभार	代入	कार्यभार	代入	N;NOM;MASC;SG;3	N
एनालॉग	アナログ	एनालॉग	アナログ	N;NOM;MASC;SG;3	N
प्रतिबिंब	反射	प्रतिबिंब	反射	N;NOM;MASC;SG;3	N
प्रतिबिंब	リフレクション	प्रतिबिंब	リフレクション	N;NOM;MASC;SG;3	N
प्रतिबिंब	ミラー	प्रतिबिंब	ミラー	N;NOM;MASC;SG;3	N
ब्लेड	刃物	ब्लेड	刃物	N;NOM;MASC;SG;3	N
सदिश	ベクトル	सदिश	ベクトル	N;NOM;MASC;SG;3	N
गिरोह	ギャング	गिरोह	ギャング	N;NOM;MASC;SG;3	N
दायित्वों	義務	दायित्व	義務	N;ACC;MASC;PL;3	N
दायित्वों	債務	दायित्व	債務	N;ACC;MASC;PL;3	N
मर्यादा	威厳	मर्यादा	威厳	N;NOM;FEM;SG;3	N
मर्यादा	品格	मर्यादा	品格	N;NOM;FEM;SG;3	N
मर्यादा	尊厳	मर्यादा	尊厳	N;NOM;FEM;SG;3	N
शर्ट	シャツ	शर्ट	シャツ	N;NOM;FEM;SG;3	N
शर्ट	シャツ	शर्ट	シャツ	N;NOM;FEM;SG;3	N
न्यायाधीशों	裁判官	न्यायाधीश	裁判官	N;ACC;MASC;PL;3	N
सेंसर	センサ	सेंसर	センサ	N;NOM;MASC;SG;3	N
सेंसर	センサー	सेंसर	センサー	N;NOM;MASC;SG;3	N
सेंसर	センサ	सेंसर	センサ	N;NOM;MASC;SG;3	N
सेंसर	センサー	सेंसर	センサー	N;NOM;MASC;SG;3	N
स्टैंड	スタンド	स्टैंड	スタンド	N;NOM;MASC;SG;3	N
बहुवचन	複数	बहुवचन	複数	N;NOM;MASC;SG;3	N
कार्गो	貨物	कार्ग	貨物	N;NOM;MASC;PL;3	N
जादूगर	魔法	जादूगर	魔法	N;NOM;MASC;SG;3	N
प्रतिमान	パターン	प्रतिमान	パターン	N;NOM;MASC;SG;3	N
प्रतिमान	パラダイム	प्रतिमान	パラダイム	N;NOM;MASC;SG;3	N
अमोनिया	アンモニア	अमोनिया	アンモニア	N;NOM;MASC;SG;3	N
प्रतिबद्धता	コミットメント	प्रतिबद्धता	コミットメント	N;NOM;FEM;SG;3	N
प्रतिबद्धता	収容	प्रतिबद्धता	収容	N;NOM;FEM;SG;3	N
कॉफ़ी	コーヒー	कॉफ़ी	コーヒー	N;NOM;FEM;SG;3	N
किराए	レンタル	किराया	レンタル	N;NOM;MASC;SG;3	N
किराए	家賃	किराया	家賃	N;NOM;MASC;SG;3	N
न्यायालयों	裁判所	न्यायालय	裁判所	N;ACC;MASC;PL;3	N
मांसपेशी	筋肉	मांसपेशी	筋肉	N;NOM;FEM;SG;3	N
विषाक्त	毒性	विषाक्त	毒性	N;NOM;MASC;SG;3	N
तूफ़ान	台風	तूफ़ान	台風	N;NOM;MASC;SG;3	N
तूफ़ान	ストーム	तूफ़ान	ストーム	N;NOM;MASC;SG;3	N
कड़ा	きつい	कड़ा	きつい	ADJ;NOM;MASC;SG	ADJ
कड़ा	難しい	कड़ा	難しい	ADJ;NOM;MASC;SG	ADJ
एंजाइम	酵素	एंजाइम	酵素	N;NOM;MASC;SG;3	N
कॉमर्स	商業	कॉमर्स	商業	N;NOM;MASC;SG;3	N
जीप	ジープ	जीप	ジープ	N;NOM;FEM;SG;3	N
चलाना	処刑	चला	処刑	V;MASC;NFIN;ACT	V
चलाना	実行	चला	実行	V;MASC;NFIN;ACT	V
चलाना	執行	चला	執行	V;MASC;NFIN;ACT	V
दादी	おば	दादी	おば	N;NOM;FEM;SG;3	N
दादी	祖母	दादी	祖母	N;NOM;FEM;SG;3	N
गंधक	硫黄	गंधक	硫黄	N;NOM;MASC;SG;3	N
गंधक	硫黄	गंधक	硫黄	N;NOM;MASC;SG;3	N
षड्यंत्र	陰謀	षड्यंत्र	陰謀	N;NOM;MASC;SG;3	N
रीडर	読者	रीडर	読者	N;NOM;MASC;SG;3	N
रीडर	リーダー	रीडर	リーダー	N;NOM;MASC;SG;3	N
हीरे	ダイヤモンド	हीरा	ダイヤモンド	N;NOM;MASC;SG;3	N
प्रशिक्षक	トレーナー	प्रशिक्षक	トレーナー	N;NOM;MASC;SG;3	N
प्रशिक्षक	講師	प्रशिक्षक	講師	N;NOM;MASC;SG;3	N
प्रशिक्षक	インストラクター	प्रशिक्षक	インストラクター	N;NOM;MASC;SG;3	N
नास्तिक	無神論	नास्तिक	無神論	N;NOM;MASC;SG;3	N
नास्तिक	無神論	नास्तिक	無神論	N;NOM;MASC;SG;3	N
नास्तिक	無神論者	नास्तिक	無神論者	N;NOM;MASC;SG;3	N
प्रवर्धक	アンプ	प्रवर्धक	アンプ	N;NOM;MASC;SG;3	N
फसलें	農産物	फसल	農産物	N;NOM;FEM;PL;3	N
फसलें	作物	फसल	作物	N;NOM;FEM;PL;3	N
डायोड	ダイオード	डायोड	ダイオード	N;NOM;MASC;SG;3	N
तैराकी	スイミング	तैराकी	スイミング	N;NOM;MASC;SG;3	N
तैराकी	競泳	तैराकी	競泳	N;NOM;MASC;SG;3	N
तैराकी	水泳	तैराकी	水泳	N;NOM;MASC;SG;3	N
चिट्ठा	ブログ	चिट्ठा	ブログ	N;NOM;MASC;SG;3	N
ठंड	風邪	ठंड	風邪	N;NOM;FEM;SG;3	N
ठंड	コールド	ठंड	コールド	N;NOM;FEM;SG;3	N
दरार	クラック	दरार	クラック	N;NOM;FEM;SG;3	N
दरार	クラッキング	दरार	クラッキング	N;NOM;FEM;SG;3	N
संवेदना	お	संवेदना	お	N;NOM;FEM;SG;3	N
सॉफ़्टवेयर	ソフトウエア	सॉफ़्टवेयर	ソフトウエア	N;NOM;MASC;SG;3	N
सॉफ़्टवेयर	ソフトウェア	सॉफ़्टवेयर	ソフトウェア	N;NOM;MASC;SG;3	N
परवाह	ケア	परवाह	ケア	N;NOM;FEM;SG;3	N
परवाह	介護	परवाह	介護	N;NOM;FEM;SG;3	N
बमबारी	砲撃	बमबारी	砲撃	N;NOM;FEM;SG;3	N
बमबारी	爆弾	बमबारी	爆弾	N;NOM;FEM;SG;3	N
कीड़े	ミミズ	कीड़ा	ミミズ	N;NOM;MASC;PL;3	N
कठपुतली	パペット	कठपुतली	パペット	N;NOM;FEM;SG;3	N
ग्रीनहाउस	温室	ग्रीनहाउस	温室	N;NOM;MASC;SG;3	N
कैम्प	キャンプ	कैम्प	キャンプ	N;NOM;MASC;SG;3	N
किस्में	バラエティ	कौन्म	バラエティ	N;NOM;FEM;PL;3	N
किस्में	変種	कौन्म	変種	N;NOM;FEM;PL;3	N
खोजी	探検	खोज	探検	V;SG;V.PTCP;ACT	V
चिंतित	不安	चिंतित	不安	ADJ	ADJ
शहद	はちみつ	शहद	はちみつ	N;NOM;MASC;SG;3	N
शहद	蜂蜜	शहद	蜂蜜	N;NOM;MASC;SG;3	N
अम्लीय	酸性	अम्लीय	酸性	N;NOM;MASC;SG;3	N
ऑपरेटर	オペレーター	ऑपरेटर	オペレーター	N;NOM;MASC;SG;3	N
प्रेसीडेंसी	総裁	प्रेसीडेंसी	総裁	N;NOM;MASC;SG;3	N
नारा	スローガン	नारा	スローガン	N;NOM;MASC;SG;3	N
सेक्टर	セクター	सेक्टर	セクター	N;NOM;MASC;SG;3	N
सेक्टर	セクター	सेक्टर	セクター	N;NOM;MASC;SG;3	N
बैठकों	ミーティング	बैठक	ミーティング	N;ACC;FEM;PL;3	N
बैठकों	会議	बैठक	会議	N;ACC;FEM;PL;3	N
कारें	カーズ	कार	カーズ	N;NOM;FEM;PL;3	N
विकलांगता	障害	विकलांगता	障害	N;NOM;FEM;SG;3	N
नोट्स	注記	नोट्स	注記	N;NOM;MASC;SG;3	N
नोट्स	メモ	नोट्स	メモ	N;NOM;MASC;SG;3	N
नोट्स	備考	नोट्स	備考	N;NOM;MASC;SG;3	N
नोट्स	ノート	नोट्स	ノート	N;NOM;MASC;SG;3	N
धर्मशास्त्र	神学	धर्मशास्त्र	神学	N;NOM;MASC;SG;3	N
सीखा	学習	सीख	学習	V;PFV;MASC;SG;V.PTCP;ACT	V
चश्मे	メガネ	चश्मा	メガネ	N;NOM;MASC;SG;3	N
चश्मे	眼鏡	चश्मा	眼鏡	N;NOM;MASC;SG;3	N
चश्मे	メガネ	चश्मा	メガネ	N;NOM;MASC;SG;3	N
चश्मे	眼鏡	चश्मा	眼鏡	N;NOM;MASC;SG;3	N
कामयाबी	サクセス	कामयाबी	サクセス	N;NOM;FEM;SG;3	N
प्रोटोटाइप	プロトタイプ	प्रोटोटाइप	プロトタイプ	N;NOM;MASC;SG;3	N
दुग्ध	酪	दुग्ध	酪	N;NOM;MASC;SG;3	N
भयभीत	怖い	भयभीत	怖い	ADJ	ADJ
डिप्लोमा	ディプロマ	डिप्लोमा	ディプロマ	N;NOM;MASC;SG;3	N
घटा	減らす	घटा	減らす	V;MASC;SG;V.PTCP;ACT	V
पॉइंट	ポイント	पॉइंट	ポイント	N;NOM;MASC;SG;3	N
पॉइंट	ポイント	पॉइंट	ポイント	N;NOM;MASC;SG;3	N
त्वरण	加速	त्वरण	加速	N;NOM;MASC;SG;3	N
स्केल	スケール	स्केल	スケール	N;NOM;MASC;SG;3	N
स्केल	縮尺	स्केल	縮尺	N;NOM;MASC;SG;3	N
स्केल	目盛	स्केल	目盛	N;NOM;MASC;SG;3	N
मिथक	神話	मिथक	神話	N;NOM;MASC;SG;3	N
श्रृंगार	メイク	श्रृंगार	メイク	N;NOM;MASC;SG;3	N
प्रावधानों	条文	प्रावधान	条文	N;ACC;MASC;PL;3	N
निर्देशिका	ディレクトリ	निर्देशिका	ディレクトリ	N;NOM;FEM;SG;3	N
निर्देशिका	索引	निर्देशिका	索引	N;NOM;FEM;SG;3	N
निर्देशिका	ディレクトリ	निर्देशिका	ディレクトリ	N;NOM;FEM;SG;3	N
एवेन्यू	アベニュー	एवेन्यू	アベニュー	N;NOM;MASC;SG;3	N
जुर्माना	罰金	जुर्माना	罰金	N;NOM;MASC;SG;3	N
पूर्णता	竣工	पूर्णता	竣工	N;NOM;FEM;SG;3	N
मार्केटिंग	マーケティング	मार्केटिंग	マーケティング	N;NOM;FEM;SG;3	N
प्रतिभाशाली	天才	प्रतिभाशाली	天才	N;NOM;MASC;SG;3	N
प्रतिभाशाली	才能	प्रतिभाशाली	才能	N;NOM;MASC;SG;3	N
पनीर	チーズ	पनीर	チーズ	N;NOM;MASC;SG;3	N
नियोक्ता	事業主	नियोक्ता	事業主	N;NOM;MASC;SG;3	N
नाड़ी	パルス	नाड़ी	パルス	N;NOM;FEM;SG;3	N
नाड़ी	脈	नाड़ी	脈	N;NOM;FEM;SG;3	N
स्पीकर	スピーカー	स्पीकर	スピーカー	N;NOM;MASC;SG;3	N
स्पीकर	議長	स्पीकर	議長	N;NOM;MASC;SG;3	N
गैसें	気体	गैस	気体	N;NOM;FEM;PL;3	N
सहभागिता	婚約	सहभागिता	婚約	N;NOM;FEM;SG;3	N
सहभागिता	相互	सहभागिता	相互	N;NOM;FEM;SG;3	N
गतिविधियाँ	アクティビティ	गतिविधि	アクティビティ	N;NOM;FEM;PL;3	N
कृषक	農家	कृषक	農家	N;NOM;MASC;SG;3	N
ब्राउजर	ブラウザー	ब्राउजर	ブラウザー	N;NOM;MASC;SG;3	N
ब्राउजर	ブラウザ	ब्राउजर	ブラウザ	N;NOM;MASC;SG;3	N
गुदा	アナル	गुदा	アナル	N;NOM;MASC;SG;3	N
मूर्तिकला	彫刻	मूर्तिकला	彫刻	N;NOM;FEM;SG;3	N
वैश्वीकरण	グローバリゼーション	वैश्वीकरण	グローバリゼーション	N;NOM;MASC;SG;3	N
