daha	mais	daha	mais	ADV	ADV
kazanmak	vencendo	kazan	vencer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kazanmak	ganhando	kazan	ganhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kazanmak	ganhar	kazan	ganhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
oluşturma	criando	oluş	criar	V;PFV;IND;SG;2;POS;PRS;CAUS	V;V.MSDR
oluşturma	criar	oluş	criar	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
oluşturma	criar	oluş	criar	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
nilüfer	lotus	nilüfer	lotus	N;NOM;SG;3	N;MASC;SG
nilüfer	lótus	nilüfer	lótu	N;NOM;SG;3	N;FEM;SG
anında	instante	an	instante	N;ESS;SG;3	N;MASC;SG
pasaport	passaporte	pasaport	passaporte	N;NOM;SG;3	N;MASC;SG
eşitlik	paridade	eşitlik	paridade	N;NOM;SG;3	N;FEM;SG
eşitlik	equação	eşitlik	equação	N;NOM;SG;3	N;FEM;SG
eşitlik	igualdade	eşitlik	igualdade	N;NOM;SG;3	N;FEM;SG
kampı	acampamento	kampı	acampamento	N;ACC;SG;3	N;MASC;SG
kampı	camp	kampı	camp	N;ACC;SG;3	N;MASC;SG
kampı	campo	kampı	campo	N;ACC;SG;3	N;MASC;SG
taburu	batalhão	tabur	batalhão	N;NOM;SG;3	N;MASC;SG
yasemin	jasmin	yasem	jasmin	N;GEN;SG;3	N;MASC;SG
yasemin	jasmine	yasem	jasmine	N;GEN;SG;3	N;FEM;SG
yasemin	jasmim	yasem	jasmim	N;GEN;SG;3	N;FEM;SG
öğrendi	aprendeu	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
öğrendi	aprendido	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
penaltı	penalidade	penaltı	penalidade	N;NOM;SG;3	N;FEM;SG
penaltı	penalização	penaltı	penalização	N;NOM;SG;3	N;FEM;SG
penaltı	sanção	penaltı	sanção	N;NOM;SG;3	N;FEM;SG
penaltı	pena	penaltı	pena	N;NOM;SG;3	N;FEM;SG
finalleri	finais	final	final	N;NOM;PL;3	N;MASC;PL
kalitesi	qualidade	kalite	qualidade	N;NOM;SG;3	N;FEM;SG
jüpiter	júpiter	jüpiter	júpiter	N;NOM;SG;3	N;MASC;SG
projeler	projectos	proje	projecto	N;NOM;PL;3	N;MASC;PL
projeler	projetos	proje	projeto	N;NOM;PL;3	N;MASC;PL
kullanılıyor	usa	kullan	usar	V;PROG;IND;SG;3;POS;INFM;PRS;PASS	V;IND;SG;3;PRS;FIN
patates	batata	patates	batata	N;NOM;SG;3	N;FEM;SG
patates	batata	patates	batata	N;NOM;SG;3	N;FEM;SG
büyükelçiliği	embaixada	büyükelçilik	embaixada	N;NOM;SG;3	N;FEM;SG
etiketi	rótulo	etiket	rótulo	N;NOM;SG;3	N;MASC;SG
etiketi	etiqueta	etiket	etiqueta	N;NOM;SG;3	N;FEM;SG
etiketi	label	etiket	label	N;NOM;SG;3	N;MASC;SG
etiketi	gravadora	etiket	gravadora	N;NOM;SG;3	N;FEM;SG
yaşamak	vivendo	yaşa	viver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
yaşamak	viver	yaşa	viver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
hastalıklar	doenças	hastalık	doença	N;NOM;PL;3	N;FEM;PL
hastalıklar	doenças	hastalık	doença	N;NOM;PL;3	N;FEM;PL
çiftlik	fazenda	çiftlik	fazenda	N;NOM;SG;3	N;FEM;SG
çiftlik	quinta	çiftlik	quinta	N;NOM;SG;3	N;FEM;SG
çiftlik	rancho	çiftlik	rancho	N;NOM;SG;3	N;MASC;SG
yüzyıllar	séculos	yüzyıl	século	N;NOM;PL;3	N;MASC;PL
görelilik	relatividade	görelilik	relatividade	N;NOM;SG;3	N;FEM;SG
gemiler	barcos	gemi	barco	N;NOM;PL;3	N;MASC;PL
gemiler	navios	gemi	navio	N;NOM;PL;3	N;MASC;PL
gemiler	naves	gemi	nave	N;NOM;PL;3	N;FEM;PL
gemiler	navios	gemi	navio	N;NOM;PL;3	N;MASC;PL
gemiler	embarcações	gemi	embarcação	N;NOM;PL;3	N;FEM;PL
listeleri	listas	liste	lista	N;ACC;PL;3	N;FEM;PL
silahları	armas	silah	arma	N;NOM;PL;3	N;FEM;PL
silahları	pistolas	silah	pistola	N;NOM;PL;3	N;FEM;PL
silahları	armas	silah	arma	N;NOM;PL;3	N;FEM;PL
takvimi	calendário	takvim	calendário	N;NOM;SG;3	N;MASC;SG
indirme	baixar	in	baixar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	baixe	in	baixe	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;SG;3;PRS;FIN
indirme	transferir	in	transferir	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	descarregar	in	descarregar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	baixando	in	baixar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
kararlar	resoluções	karar	resolução	N;NOM;PL;3	N;FEM;PL
kararlar	decisões	karar	decisão	N;NOM;PL;3	N;FEM;PL
fırlatma	lançando	fırlatma	lançar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;V.MSDR
fırlatma	lançar	fırlatma	lançar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
istenilen	desejadas	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
istenilen	desejada	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
istenilen	desejado	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
istenilen	desejados	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
girmek	entrando	gir	entrar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
manhattan	manhattan	manhat	manhattan	N;AT+ABL;SG;3	N;MASC;SG
giderler	despesas	git	despesa	N;NOM;PL;3	N;FEM;PL
giderler	gastos	git	gasto	N;NOM;PL;3	N;MASC;PL
giderler	despesas	git	despesa	N;NOM;PL;3	N;FEM;PL
dayanıklı	resistente	dayanıklı	resistente	ADJ	ADJ;MASC;SG
dayanıklı	resistentes	dayanıklı	resistente	ADJ	ADJ;MASC;PL
dayanıklı	duradouros	dayanıklı	duradouro	ADJ	ADJ;MASC;PL
dayanıklı	duradouro	dayanıklı	duradouro	ADJ	ADJ;MASC;SG
dayanıklı	duradoura	dayanıklı	duradoura	ADJ	ADJ;FEM;SG
dayanıklı	durável	dayanıklı	durável	ADJ	ADJ;MASC;SG
dayanıklı	robusta	dayanıklı	robusta	ADJ	ADJ;FEM;SG
kurallara	regulamentações	kural	regulamentação	N;DAT;PL;3	N;FEM;PL
kurallara	regulamentos	kural	regulamento	N;DAT;PL;3	N;MASC;PL
olimpik	olympic	ol	olympic	N;NOM;SG;3	N;MASC;SG
olimpik	olímpico	ol	olímpico	N;NOM;SG;3	N;MASC;SG
olimpik	olímpica	ol	olímpico	N;NOM;SG;3	N;FEM;SG
işlemci	cpu	işlemci	cpu	N;NOM;SG;3	N;MASC;SG
işlemci	processador	işlemci	processador	N;NOM;SG;3	N;MASC;SG
azınlık	minoria	azınlık	minoria	N;NOM;SG;3	N;FEM;SG
fakülte	faculdade	fakül	faculdade	N;NOM;SG;3	N;FEM;SG
çıkmak	namorando	çık	namorar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
çıkmak	namorar	çık	namorar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çıkmak	namora	çık	namora	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
konfederasyonu	confederação	konfederasyon	confederação	N;ACC;SG;3	N;FEM;SG
bordeaux	bordeaux	bordeau	bordeaux	N;NOM;SG;3	N;FEM;SG
bordeaux	bordéus	bordeau	bordéu	N;NOM;SG;3	N;MASC;SG
şekilleri	formas	şekil	forma	N;ACC;PL;3	N;FEM;PL
makaleler	artigos	makale	artigo	N;NOM;PL;3	N;MASC;PL
makaleler	ensaios	makale	ensaio	N;NOM;PL;3	N;MASC;PL
futbolcular	futebolistas	futbolcu	futebolista	N;NOM;PL;3	N;MASC;PL
danışma	consultoria	danış	consultoria	N;NOM;SG;3	N;FEM;SG
danışma	consultadoria	danış	consultadoria	N;NOM;SG;3	N;FEM;SG
danışma	assessoria	danış	assessoria	N;NOM;SG;3	N;FEM;SG
danışma	consultivo	danış	consultivo	N;NOM;SG;3	N;MASC;SG
danışma	consulta	danış	consulta	N;NOM;SG;3	N;FEM;SG
danışma	aconselhamento	danış	aconselhamento	N;NOM;SG;3	N;MASC;SG
bağışıklık	imunização	bağışıklık	imunização	N;NOM;SG;3	N;FEM;SG
bağışıklık	imunidade	bağışıklık	imunidade	N;NOM;SG;3	N;FEM;SG
çözümü	solução	çözüm	solução	N;ACC;SG;3	N;FEM;SG
akışı	caudal	akış	caudal	N;NOM;SG;3	N;MASC;SG
akışı	flow	akış	flow	N;NOM;SG;3	N;MASC;SG
akışı	fluxo	akış	fluxo	N;NOM;SG;3	N;MASC;SG
gerektirir	requerer	gerek	requerer	V;IPFV;IND;SG;3;POS;CAUS	V;NFIN
gerektirir	exigir	gerek	exigir	V;IPFV;IND;SG;3;POS;CAUS	V;NFIN
sorular	inquéritos	soru	inquérito	N;NOM;PL;3	N;MASC;PL
sorular	questões	soru	questão	N;NOM;PL;3	N;FEM;PL
sorular	perguntas	soru	pergunta	N;NOM;PL;3	N;FEM;PL
yürütülen	conduzida	yürü	conduzido	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
yürütülen	conduzido	yürü	conduzir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
koleksiyonu	recolha	koleksiyonu	recolha	N;ACC;SG;3	N;FEM;SG
koleksiyonu	colecção	koleksiyonu	colecção	N;ACC;SG;3	N;FEM;SG
koleksiyonu	coleção	koleksiyonu	coleção	N;ACC;SG;3	N;FEM;SG
araplar	árabes	arap	árabe	N;NOM;PL;3	N;MASC;PL
araplar	sarracenos	arap	sarraceno	N;NOM;PL;3	N;MASC;PL
çiçeği	flor	çiçek	flor	N;NOM;SG;3	N;FEM;SG
çiçeği	flor	çiçek	flor	N;NOM;SG;3	N;FEM;SG
çiçeği	flower	çiçek	flower	N;NOM;SG;3	N;MASC;SG
yurtdışında	ultramar	yurtdışı	ultramar	N;ESS;SG;3	N;MASC;SG
gözler	olhos	göz	olho	N;NOM;PL;3	N;MASC;PL
yöntemler	metodologias	yöntem	metodologia	N;NOM;PL;3	N;FEM;PL
yöntemler	métodos	yöntem	método	N;NOM;PL;3	N;MASC;PL
denizcilik	marítimo	denizcilik	marítimo	N;NOM;SG;3	N;MASC;SG
denizcilik	maritime	denizcilik	maritime	N;NOM;SG;3	N;MASC;SG
denizcilik	marítima	denizcilik	marítimo	N;NOM;SG;3	N;FEM;SG
denizcilik	náutico	denizcilik	náutico	N;NOM;SG;3	N;MASC;SG
denizcilik	marinha	denizcilik	marinho	N;NOM;SG;3	N;FEM;SG
denizcilik	marine	denizcilik	marine	N;NOM;SG;3	N;MASC;SG
denizcilik	marinho	denizcilik	marinho	N;NOM;SG;3	N;MASC;SG
balıkçılık	pesca	balıkçılık	pesca	N;NOM;SG;3	N;FEM;SG
balıkçılık	pescaria	balıkçılık	pescaria	N;NOM;SG;3	N;FEM;SG
balıkçılık	pesca	balıkçılık	pesca	N;NOM;SG;3	N;FEM;SG
balıkçılık	pescaria	balıkçılık	pescaria	N;NOM;SG;3	N;FEM;SG
balıkçılık	pesca	balıkçılık	pesca	N;NOM;SG;3	N;FEM;SG
taraftar	ventilador	taraf	ventilador	N;NOM;SG;3	N;MASC;SG
taraftar	torcedor	taraf	torcedor	N;NOM;SG;3	N;MASC;SG
taraftar	fã	taraf	fã	N;NOM;SG;3	N;MASC;SG
taraftar	ventoinha	taraf	ventoinha	N;NOM;SG;3	N;FEM;SG
kapatıldı	fechou	kapa	fechar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
kapatıldı	fechado	kapa	fechar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kapatıldı	fechada	kapa	fechar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
öldürmek	matando	öl	matar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
öldürmek	matando	öl	matar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
öldürmek	matar	öl	matar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yıldızları	estrelas	yıldız	estrela	N;NOM;PL;3	N;FEM;PL
blog	blog	blog	blog	N;NOM;SG;3	N;MASC;SG
blog	blogue	blog	blogue	N;NOM;SG;3	N;MASC;SG
üniversiteler	universidades	üniversite	universidade	N;NOM;PL;3	N;FEM;PL
üniversiteler	colégios	üniversite	colégio	N;NOM;PL;3	N;MASC;PL
üniversiteler	faculdades	üniversite	faculdade	N;NOM;PL;3	N;FEM;PL
kelebek	butterfly	kelebek	butterfly	N;NOM;SG;3	N;MASC;SG
kelebek	borboleta	kelebek	borboleta	N;NOM;SG;3	N;FEM;SG
dikkatli	atenciosa	dikkatli	atencioso	ADJ	ADJ;FEM;SG
dikkatli	atento	dikkatli	atento	ADJ	ADJ;MASC;SG
dikkatli	atenciosos	dikkatli	atencioso	ADJ	ADJ;MASC;PL
dikkatli	atencioso	dikkatli	atencioso	ADJ	ADJ;MASC;SG
dikkatli	cautelosa	dikkatli	cauteloso	ADJ	ADJ;FEM;SG
dikkatli	cauteloso	dikkatli	cauteloso	ADJ	ADJ;MASC;SG
araştırmacılar	investigadores	araştır	investigador	N;NOM;PL;3	N;MASC;PL
araştırmacılar	pesquisadores	araştır	pesquisador	N;NOM;PL;3	N;MASC;PL
araştırmacılar	investigadores	araştır	investigador	N;NOM;PL;3	N;MASC;PL
yetenek	habilidade	yetenek	habilidade	N;NOM;SG;3	N;FEM;SG
yetenek	perícia	yetenek	perícia	N;NOM;SG;3	N;FEM;SG
yetenek	talento	yetenek	talento	N;NOM;SG;3	N;MASC;SG
yetenek	habilidade	yetenek	habilidade	N;NOM;SG;3	N;FEM;SG
yetenek	capacidade	yetenek	capacidade	N;NOM;SG;3	N;FEM;SG
malzemeler	ingredientes	malzeme	ingrediente	N;NOM;PL;3	N;MASC;PL
malzemeler	materiais	malzeme	material	N;NOM;PL;3	N;MASC;PL
malzemeler	suprimentos	malzeme	suprimento	N;NOM;PL;3	N;MASC;PL
malzemeler	fornecimentos	malzeme	fornecimento	N;NOM;PL;3	N;MASC;PL
listeler	listas	liste	lista	N;NOM;PL;3	N;FEM;PL
sesleri	sons	ses	som	N;NOM;PL;3	N;MASC;PL
sesleri	vozes	ses	voz	N;NOM;PL;3	N;FEM;PL
sesleri	voices	ses	voice	N;NOM;PL;3	N;MASC;PL
ölçüm	medição	ölçüm	medição	N;NOM;SG;3	N;FEM;SG
ölçüm	indicador	ölçüm	indicador	N;NOM;SG;3	N;MASC;SG
ölçüm	métrica	ölçüm	métrico	N;NOM;SG;3	N;FEM;SG
ölçüm	medida	ölçüm	medida	N;NOM;SG;3	N;FEM;SG
ölçüm	mensuração	ölçüm	mensuração	N;NOM;SG;3	N;FEM;SG
ölçüm	medição	ölçüm	medição	N;NOM;SG;3	N;FEM;SG
yenildi	derrotou	yenil	derrotar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
yenildi	derrotado	yenil	derrotar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yenildi	vencido	yenil	vencer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yenildi	derrotada	yenil	derrotar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
tutulan	realizada	tut	realizar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
tutulan	realizado	tut	realizar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tutulan	conservado	tut	conservar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tutulan	retida	tut	reter	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
tutulan	mantidos	tut	manter	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
tutulan	mantido	tut	manter	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tutulan	retidos	tut	reter	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
strateji	estratégia	strateji	estratégia	N;NOM;SG;3	N;FEM;SG
kuruluşlar	organizações	kuruluş	organização	N;NOM;PL;3	N;FEM;PL
kuruluşlar	organizações	kuruluş	organização	N;NOM;PL;3	N;FEM;PL
kuruluşlar	instituições	kuruluş	instituição	N;NOM;PL;3	N;FEM;PL
üretildi	produziu	üre	produzir	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
üretildi	produzida	üre	produzir	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
üretildi	produzido	üre	produzir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yükleme	carregando	yükle	carregar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
yükleme	carregando	yükle	carregar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
yükleme	carregar	yükle	carregar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	instala	yükle	instalar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
yükleme	instalar	yükle	instalar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	baixar	yükle	baixar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	baixe	yükle	baixe	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
yükleme	transferir	yükle	transferir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	descarregar	yükle	descarregar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
başlatılan	lançado	başla	lançar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
başlatılan	lançada	başla	lançar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
başlatılan	iniciadas	başla	iniciar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
başlatılan	iniciada	başla	iniciar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
başlatılan	iniciado	başla	iniciar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
başlatılan	iniciados	başla	iniciar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
yapıların	estruturas	yapı	estrutura	N;GEN;PL;3	N;FEM;PL
pennsylvania	pennsylvania	pennsylvani	pennsylvania	N;NOM;SG;3	N;MASC;SG
pennsylvania	pensilvânia	pennsylvani	pensilvânia	N;NOM;SG;3	N;FEM;SG
görüntüler	imagens	görüntü	imagem	N;NOM;PL;3	N;FEM;PL
ağzı	boquinha	ağzı	boquinha	N;NOM;SG;3	N;FEM;SG
ağzı	mouth	ağzı	mouth	N;NOM;SG;3	N;MASC;SG
ağzı	boca	ağzı	boca	N;NOM;SG;3	N;FEM;SG
ağzı	foz	ağzı	foz	N;NOM;SG;3	N;FEM;SG
işlemler	operações	işlem	operação	N;NOM;PL;3	N;FEM;PL
işlemler	transações	işlem	transação	N;NOM;PL;3	N;FEM;PL
işlemler	operações	işlem	operação	N;NOM;PL;3	N;FEM;PL
işlemler	transacções	işlem	transacção	N;NOM;PL;3	N;FEM;PL
kurumlar	instituições	kurum	instituição	N;NOM;PL;3	N;FEM;PL
öneri	sugestão	öneri	sugestão	N;NOM;SG;3	N;FEM;SG
öneri	recomendação	öneri	recomendação	N;NOM;SG;3	N;FEM;SG
öneri	proposta	öneri	proposta	N;NOM;SG;3	N;FEM;SG
işleyen	funcionando	işle	funcionar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
rehberi	pasta	rehber	pasta	N;NOM;SG;3	N;FEM;SG
rehberi	directório	rehber	directório	N;NOM;SG;3	N;MASC;SG
rehberi	diretório	rehber	diretório	N;NOM;SG;3	N;MASC;SG
rehberi	guia	rehber	guia	N;NOM;SG;3	N;FEM;SG
hizmetler	serviços	hizmet	serviço	N;NOM;PL;3	N;MASC;PL
başlıklar	tópicos	başlık	tópico	N;NOM;PL;3	N;MASC;PL
başlıklar	temas	başlık	tema	N;NOM;PL;3	N;MASC;PL
başlıklar	cabeçalhos	başlık	cabeçalho	N;NOM;PL;3	N;MASC;PL
başlıklar	títulos	başlık	título	N;NOM;PL;3	N;MASC;PL
başlıklar	banners	başlık	banner	N;NOM;PL;3	N;MASC;PL
başlıklar	bandeiras	başlık	bandeira	N;NOM;PL;3	N;FEM;PL
başlıklar	manchetes	başlık	manchete	N;NOM;PL;3	N;FEM;PL
başlıklar	cabeçalhos	başlık	cabeçalho	N;NOM;PL;3	N;MASC;PL
palace	palácio	palace	palácio	N;NOM;SG;3	N;MASC;SG
palace	palace	palace	palace	N;NOM;SG;3	N;MASC;SG
kırdı	quebrou	kır	quebrar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kırdı	partiu	kır	partir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
düşmüş	caiu	düş	cair	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
düşmüş	caíu	düş	caíu	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
düşmüş	caído	düş	cair	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
düşmüş	caída	düş	caída	V;PFV;NFH;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
denklemi	equação	denklem	equação	N;NOM;SG;3	N;FEM;SG
benfica	benfica	benfica	benfica	N;NOM;SG;3	N;MASC;SG
ilkeleri	princípios	ilke	princípio	N;NOM;PL;3	N;MASC;PL
ilkeleri	principios	ilke	principio	N;NOM;PL;3	N;MASC;PL
ilkeleri	políticas	ilke	política	N;NOM;PL;3	N;FEM;PL
denetimi	auditoria	denetim	auditoria	N;NOM;SG;3	N;FEM;SG
anlaşmazlık	desentendimento	anlaşmazlık	desentendimento	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	desacordo	anlaşmazlık	desacordo	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	discordância	anlaşmazlık	discordância	N;NOM;SG;3	N;FEM;SG
anlaşmazlık	conflito	anlaşmazlık	conflito	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	litígio	anlaşmazlık	litígio	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	contestação	anlaşmazlık	contestação	N;NOM;SG;3	N;FEM;SG
anlaşmazlık	disputa	anlaşmazlık	disputa	N;NOM;SG;3	N;FEM;SG
domates	tomate	domates	tomate	N;NOM;SG;3	N;MASC;SG
domates	tomate	domates	tomate	N;NOM;SG;3	N;MASC;SG
okullar	escolas	okul	escola	N;NOM;PL;3	N;FEM;PL
kanalları	canais	kanal	canal	N;ACC;PL;3	N;MASC;PL
kardeşleri	irmãos	kardeş	irmão	N;NOM;PL;3	N;MASC;PL
çabaları	esforços	çaba	esforço	N;NOM;PL;3	N;MASC;PL
ötesinde	beyond	öte	beyond	N;ESS;SG;3	N;MASC;SG
hikaye	story	hika	story	N;NOM;SG;3	N;MASC;SG
hikaye	história	hika	história	N;NOM;SG;3	N;FEM;SG
karışımı	mistura	karışım	mistura	N;NOM;SG;3	N;FEM;SG
cenazesi	funerária	cenaze	funerário	N;NOM;SG;3	N;FEM;SG
cenazesi	funeral	cenaze	funeral	N;NOM;SG;3	N;MASC;SG
fiat	fiat	fiat	fiat	N;NOM;SG;3	N;MASC;SG
hücreler	células	hücre	célula	N;NOM;PL;3	N;FEM;PL
hücreler	celas	hücre	cela	N;NOM;PL;3	N;FEM;PL
ormanları	florestas	orman	floresta	N;NOM;PL;3	N;FEM;PL
gazeteciler	jornalistas	gazeteci	jornalista	N;NOM;PL;3	N;MASC;PL
gazeteciler	repórteres	gazeteci	repórter	N;NOM;PL;3	N;MASC;PL
şartlar	condições	şart	condição	N;NOM;PL;3	N;FEM;PL
şartlar	exigências	şart	exigência	N;NOM;PL;3	N;FEM;PL
şartlar	requisitos	şart	requisito	N;NOM;PL;3	N;MASC;PL
şartlar	prescrições	şart	prescrição	N;NOM;PL;3	N;FEM;PL
şartlar	termos	şart	termos	N;NOM;PL;3	N;MASC;PL
sevgiler	amores	sevgi	amor	N;NOM;PL;3	N;MASC;PL
selamlar	saudações	selam	saudação	N;NOM;PL;3	N;FEM;PL
selamlar	cumprimentos	selam	cumprimento	N;NOM;PL;3	N;MASC;PL
yakaladı	apanhada	yakala	apanhar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
yakaladı	pego	yakala	pegar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
yakaladı	apanhado	yakala	apanhar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
depremi	terremoto	deprem	terremoto	N;NOM;SG;3	N;MASC;SG
depremi	terramoto	deprem	terramoto	N;NOM;SG;3	N;MASC;SG
depremi	sismo	deprem	sismo	N;NOM;SG;3	N;MASC;SG
seçti	escolheu	seç	escolher	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
ayakkabı	sapato	ayakkabı	sapato	N;NOM;SG;3	N;MASC;SG
ayakkabı	calçado	ayakkabı	calçar	N;NOM;SG;3	N;MASC;SG
ayakkabı	calçado	ayakkabı	calçar	N;NOM;SG;3	N;MASC;SG
öğrenmek	aprender	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
öğrenmek	aprendizado	öğren	aprendizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;MASC;SG;V.PTCP
öğrenmek	aprendendo	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
öğrenmek	aprender	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
öğrenmek	aprende	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
ibadet	culto	ibadet	culto	N;NOM;SG;3	N;MASC;SG
ibadet	adoração	ibadet	adoração	N;NOM;SG;3	N;FEM;SG
garden	jardim	garden	jardim	N;NOM;SG;3	N;MASC;SG
garden	horta	garden	horta	N;NOM;SG;3	N;FEM;SG
saldırdı	atacado	sal	atacar	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;V.PTCP
saldırdı	atacada	sal	atacar	V;PFV;IND;SG;3;POS;PST;CAUS	V;FEM;SG;V.PTCP
saldırdı	atacou	sal	atacar	V;PFV;IND;SG;3;POS;PST;CAUS	V;IND;SG;3;PST;FIN
destekler	apoios	destek	apoio	N;NOM;PL;3	N;MASC;PL
