категория	categoria	категория	categoria	N;INDF;FEM;SG	N;FEM;SG
тон	ton	тон	ton	N;INDF;MASC;SG	N;MASC;SG
критиката	crítica	критика	crítico	N;DEF;FEM;SG	N;FEM;SG
критиката	crítica	критика	crítico	N;DEF;FEM;SG	N;FEM;SG
продажба	venda	продажба	venda	N;INDF;FEM;SG	N;FEM;SG
различия	divergências	различия	divergência	N;INDF;NEUT;PL	N;FEM;PL
различия	diferenças	различия	diferença	N;INDF;NEUT;PL	N;FEM;PL
звездите	estrelas	звезда	estrela	N;DEF;FEM;PL	N;FEM;PL
изчезва	desaparece	изчезвам	desaparecer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
прост	simples	прост	simples	ADJ;INDF;MASC;SG	ADJ;MASC;SG
наскоро	recentemente	наскоро	recentemente	ADV	ADV
коефициент	coeficiente	коефициент	coeficiente	N;INDF;MASC;SG	N;MASC;SG
коефициент	quociente	коефициент	quociente	N;INDF;MASC;SG	N;MASC;SG
коефициент	rácio	коефициент	rácio	N;INDF;MASC;SG	N;MASC;SG
коефициент	proporção	коефициент	proporção	N;INDF;MASC;SG	N;FEM;SG
коефициент	factor	коефициент	factor	N;INDF;MASC;SG	N;MASC;SG
коефициент	fator	коефициент	fator	N;INDF;MASC;SG	N;MASC;SG
слоеве	camadas	слоева	camada	N;INDF;MASC;PL	N;FEM;PL
ремонт	conserto	ремонт	conserto	N;INDF;MASC;SG	N;MASC;SG
ремонт	reparo	ремонт	reparo	N;INDF;MASC;SG	N;MASC;SG
ремонт	reparação	ремонт	reparação	N;INDF;MASC;SG	N;FEM;SG
ремонт	renovação	ремонт	renovação	N;INDF;MASC;SG	N;FEM;SG
ремонт	reparação	ремонт	reparação	N;INDF;MASC;SG	N;FEM;SG
убежище	santuário	убежище	santuário	N;INDF;NEUT;SG	N;MASC;SG
убежище	hospício	убежище	hospício	N;INDF;NEUT;SG	N;MASC;SG
убежище	asilo	убежище	asilo	N;INDF;NEUT;SG	N;MASC;SG
убежище	refugio	убежище	refugiar	N;INDF;NEUT;SG	N;MASC;SG
убежище	refúgio	убежище	refúgio	N;INDF;NEUT;SG	N;MASC;SG
явления	fenómenos	явление	fenómeno	N;INDF;NEUT;PL	N;MASC;PL
явления	fenômenos	явление	fenômeno	N;INDF;NEUT;PL	N;MASC;PL
надписи	créditos	надпис	crédito	N;INDF;MASC;PL	N;MASC;PL
надписи	inscrições	надпис	inscrição	N;INDF;MASC;PL	N;FEM;PL
надписи	legendas	надпис	legenda	N;INDF;MASC;PL	N;FEM;PL
дама	moça	дама	moça	N;INDF;FEM;SG	N;FEM;SG
дама	senhora	дама	senhora	N;INDF;FEM;SG	N;FEM;SG
дама	dama	дама	dama	N;INDF;FEM;SG	N;FEM;SG
суринам	suriname	суринам	suriname	N;INDF;FEM;SG	N;FEM;SG
сдружение	associação	сдружение	associação	N;INDF;NEUT;SG	N;FEM;SG
сдружение	association	сдружение	association	N;INDF;NEUT;SG	N;MASC;SG
коремоноги	gastrópodes	коремоног	gastrópode	N;INDF;MASC;PL	N;MASC;PL
класирането	ranking	класиране	ranking	N;DEF;NEUT;SG	N;MASC;SG
нападения	atentados	нападение	atentado	N;INDF;NEUT;PL	N;MASC;PL
нападения	ataques	нападение	ataque	N;INDF;NEUT;PL	N;MASC;PL
нападения	assaltos	нападение	assalto	N;INDF;NEUT;PL	N;MASC;PL
нападения	agressões	нападение	agressão	N;INDF;NEUT;PL	N;FEM;PL
мекленбург	mecklemburgo	мекленбург	mecklemburgo	N;INDF;MASC;SG	N;MASC;SG
предназначен	pretendida	предназнача	pretender	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
предназначен	pretendido	предназнача	pretender	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
предназначен	pretendia	предназнача	pretender	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;SG;3;IPFV;FIN
отчасти	parcialmente	отчаст	parcialmente	ADV	ADV
отчасти	parcialmente	отчаст	parcialmente	ADV	ADV
изпълнения	atuações	изпълнение	atuação	N;INDF;NEUT;PL	N;FEM;PL
изпълнения	performances	изпълнение	performance	N;INDF;NEUT;PL	N;FEM;PL
изпълнения	desempenhos	изпълнение	desempenho	N;INDF;NEUT;PL	N;MASC;PL
изпълнения	actuações	изпълнение	actuação	N;INDF;NEUT;PL	N;FEM;PL
площи	áreas	площ	área	N;INDF;FEM;PL	N;FEM;PL
ахмед	ahmed	ахмед	ahmed	N;INDF;MASC;SG	N;MASC;SG
находки	conclusões	находка	conclusão	N;INDF;FEM;PL	N;FEM;PL
находки	constatações	находка	constatação	N;INDF;FEM;PL	N;FEM;PL
находки	achados	находка	achado	N;INDF;FEM;PL	N;MASC;PL
соло	solo	соло	solo	N;INDF;MASC;SG	N;MASC;SG
ориентация	orientação	ориентация	orientação	N;INDF;FEM;SG	N;FEM;SG
погребана	sepultado	погребан	sepultado	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
погребана	enterrada	погребан	enterrar	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
погребана	enterrado	погребан	enterrar	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
нужди	necessidades	нужда	necessidade	N;INDF;FEM;PL	N;FEM;PL
хартия	paper	хартия	paper	N;INDF;FEM;SG	N;MASC;SG
хартия	papel	хартия	papel	N;INDF;FEM;SG	N;MASC;SG
нарушение	infração	нарушение	infração	N;INDF;NEUT;SG	N;FEM;SG
нарушение	infracção	нарушение	infracção	N;INDF;NEUT;SG	N;FEM;SG
нарушение	violação	нарушение	violação	N;INDF;NEUT;SG	N;FEM;SG
нарушение	violação	нарушение	violação	N;INDF;NEUT;SG	N;FEM;SG
нарушение	brecha	нарушение	brecha	N;INDF;NEUT;SG	N;FEM;SG
принадлежат	pertencem	принадлежа	pertencer	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
принадлежат	pertencer	принадлежа	pertencer	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
правни	legais	правен	legal	ADJ;INDF;PL	ADJ;MASC;PL
гъби	cogumelos	гъба	cogumelo	N;INDF;FEM;PL	N;MASC;PL
гъби	fungos	гъба	fungo	N;INDF;FEM;PL	N;MASC;PL
гъби	cogumelos	гъба	cogumelo	N;INDF;FEM;PL	N;MASC;PL
гранд	grand	гранд	grand	N;INDF;MASC;SG	N;MASC;SG
завършване	completação	завършване	completação	N;INDF;NEUT;SG	N;FEM;SG
завършване	finalização	завършване	finalização	N;INDF;NEUT;SG	N;FEM;SG
завършване	conclusão	завършване	conclusão	N;INDF;NEUT;SG	N;FEM;SG
завършване	formatura	завършване	formatura	N;INDF;NEUT;SG	N;FEM;SG
завършване	graduação	завършване	graduação	N;INDF;NEUT;SG	N;FEM;SG
завършване	acabamento	завършване	acabamento	N;INDF;NEUT;SG	N;MASC;SG
хамилтън	hamilton	хамилтън	hamilton	N;INDF;MASC;SG	N;MASC;SG
издател	editor	издател	editor	N;INDF;MASC;SG	N;MASC;SG
издател	editora	издател	editora	N;INDF;MASC;SG	N;FEM;SG
алексий	aleixo	алексий	aleixo	N;INDF;MASC;SG	N;MASC;SG
шампионка	campeão	шампионка	campeão	N;INDF;FEM;SG	N;MASC;SG
шампионка	campeã	шампионка	campeã	N;INDF;FEM;SG	N;FEM;SG
шампионка	champion	шампионка	champion	N;INDF;FEM;SG	N;MASC;SG
кръгове	círculos	кръг	círculo	N;INDF;MASC;PL	N;MASC;PL
кръгове	rondas	кръг	ronda	N;INDF;MASC;PL	N;FEM;PL
кръгове	rodadas	кръг	rodar	N;INDF;MASC;PL	N;FEM;PL
признаци	sinais	признак	sinal	N;INDF;MASC;PL	N;MASC;PL
признаци	signos	признак	signo	N;INDF;MASC;PL	N;MASC;PL
ситуации	situações	ситуация	situação	N;INDF;FEM;PL	N;FEM;PL
постове	postagens	пост	postagem	N;INDF;MASC;PL	N;FEM;PL
постове	posts	пост	postar	N;INDF;MASC;PL	N;MASC;PL
постове	publicações	пост	publicação	N;INDF;MASC;PL	N;FEM;PL
моменти	momentos	момент	momento	N;INDF;MASC;PL	N;MASC;PL
моменти	instantes	момент	instante	N;INDF;MASC;PL	N;MASC;PL
тестове	exames	тест	exame	N;INDF;MASC;PL	N;MASC;PL
тестове	testes	тест	teste	N;INDF;MASC;PL	N;MASC;PL
тестове	ensaios	тест	ensaio	N;INDF;MASC;PL	N;MASC;PL
подходящ	adequado	подходящ	adequado	ADJ;INDF;MASC;SG	ADJ;MASC;SG
подходящ	adequado	подходящ	adequado	ADJ;INDF;MASC;SG	ADJ;MASC;SG
подходящ	adequada	подходящ	adequado	ADJ;INDF;MASC;SG	ADJ;FEM;SG
финали	finais	финал	final	N;INDF;MASC;PL	N;MASC;PL
вратата	porta	врата	porta	N;DEF;FEM;SG	N;FEM;SG
ливингстън	livingston	ливингстън	livingston	N;INDF;MASC;SG	N;MASC;SG
ливингстън	livingstone	ливингстън	livingstone	N;INDF;MASC;SG	N;MASC;SG
социален	social	социален	social	ADJ;INDF;MASC;SG	ADJ;MASC;SG
учение	broca	учение	broca	N;INDF;NEUT;SG	N;FEM;SG
учение	drill	учение	drill	N;INDF;NEUT;SG	N;MASC;SG
братство	fraternidade	братство	fraternidade	N;INDF;NEUT;SG	N;FEM;SG
братство	fraternidade	братство	fraternidade	N;INDF;NEUT;SG	N;FEM;SG
братство	irmandade	братство	irmandade	N;INDF;NEUT;SG	N;FEM;SG
кабинет	estância	кабинет	estância	N;INDF;MASC;SG	N;FEM;SG
кабинет	gabinete	кабинет	gabinete	N;INDF;MASC;SG	N;MASC;SG
кабинет	escritório	кабинет	escritório	N;INDF;MASC;SG	N;MASC;SG
кабинет	armário	кабинет	armário	N;INDF;MASC;SG	N;MASC;SG
кабинет	gabinete	кабинет	gabinete	N;INDF;MASC;SG	N;MASC;SG
партньори	parceiras	партньор	parceira	N;INDF;MASC;PL	N;FEM;PL
партньори	sócios	партньор	sócio	N;INDF;MASC;PL	N;MASC;PL
партньори	parceiros	партньор	parceiro	N;INDF;MASC;PL	N;MASC;PL
инцидент	incidente	инцидент	incidente	N;INDF;MASC;SG	N;MASC;SG
инцидент	acidente	инцидент	acidente	N;INDF;MASC;SG	N;MASC;SG
конче	potro	конче	potro	N;INDF;NEUT;SG	N;MASC;SG
конче	cavalinho	конче	cavalinho	N;INDF;NEUT;SG	N;MASC;SG
конче	pónei	конче	pónei	N;INDF;NEUT;SG	N;MASC;SG
конче	pony	конче	pony	N;INDF;NEUT;SG	N;MASC;SG
конче	pônei	конче	pônear	N;INDF;NEUT;SG	N;MASC;SG
конче	cavalo	конче	cavalo	N;INDF;NEUT;SG	N;MASC;SG
момчета	rapazes	момче	rapaz	N;INDF;NEUT;PL	N;MASC;PL
момчета	meninos	момче	menino	N;INDF;NEUT;PL	N;MASC;PL
момчета	garotos	момче	garoto	N;INDF;NEUT;PL	N;MASC;PL
момчета	tipos	момче	tipo	N;INDF;NEUT;PL	N;MASC;PL
топлина	heat	топлина	heat	N;INDF;FEM;SG	N;MASC;SG
топлина	calor	топлина	calor	N;INDF;FEM;SG	N;MASC;SG
топлина	cordialidade	топлина	cordialidade	N;INDF;FEM;SG	N;FEM;SG
топлина	calor	топлина	calor	N;INDF;FEM;SG	N;MASC;SG
алкохол	licor	алкохол	licor	N;INDF;MASC;SG	N;MASC;SG
алкохол	álcool	алкохол	álcool	N;INDF;MASC;SG	N;MASC;SG
алкохол	alcool	алкохол	alcool	N;INDF;MASC;SG	N;MASC;SG
хамбургер	burger	хамбургер	burger	N;INDF;MASC;SG	N;MASC;SG
хамбургер	hambúrguer	хамбургер	hambúrguer	N;INDF;MASC;SG	N;MASC;SG
хамбургер	hamburguer	хамбургер	hamburguer	N;INDF;MASC;SG	N;MASC;SG
хамбургер	hambúrguer	хамбургер	hambúrguer	N;INDF;MASC;SG	N;MASC;SG
хамбургер	hamburger	хамбургер	hamburger	N;INDF;MASC;SG	N;MASC;SG
хамбургер	hamburguer	хамбургер	hamburguer	N;INDF;MASC;SG	N;MASC;SG
организиран	organizada	организирам	organizar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
организиран	organizado	организирам	organizar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
организиран	organizou	организирам	organizar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
организиран	organizada	организирам	organizar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
организиран	organizado	организирам	organizar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
аризона	arizona	аризон	arizonar	N;DEF;FEM;SG	N;MASC;SG
особен	peculiar	особен	peculiar	ADJ;INDF;MASC;SG	ADJ;MASC;SG
четници	chetniks	четник	chetniks	N;INDF;FEM;PL	N;MASC;PL
дармщат	darmstadt	дармщат	darmstadt	N;DEF;FEM;SG	N;FEM;SG
шарлота	charlotte	шарлота	charlotte	N;INDF;FEM;SG	N;MASC;SG
шарлота	carlota	шарлота	carlota	N;INDF;FEM;SG	N;FEM;SG
горен	superior	горен	alto	ADJ;INDF;MASC;SG	ADJ;MASC;SG
охлюв	caracol	охлюв	caracol	N;INDF;MASC;SG	N;MASC;SG
бърз	rápido	бърз	rápido	ADJ;INDF;MASC;SG	ADJ;MASC;SG
цветя	flores	цвете	flor	N;INDF;NEUT;PL	N;FEM;PL
грами	grammys	грам	grammy	N;INDF;FEM;PL	N;MASC;PL
допуска	permite	допускам	permitir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ограничен	limitado	огранича-(се)	limitar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
ограничен	limitada	огранича-(се)	limitar	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
ограничен	restrito	огранича-(се)	restringir	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
протести	protestos	протест	protesto	N;INDF;MASC;PL	N;MASC;PL
събитието	acontecimento	събитие	acontecimento	N;DEF;NEUT;SG	N;MASC;SG
събитието	evento	събитие	evento	N;DEF;NEUT;SG	N;MASC;SG
джони	johnny	джони	johnny	N;INDF;MASC;SG	N;MASC;SG
джони	jonny	джони	jonny	N;INDF;MASC;SG	N;MASC;SG
възприема	percebido	възприемам	perceber	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
блокове	blocos	блок	bloco	N;INDF;MASC;PL	N;MASC;PL
блокове	bloqueios	блок	bloqueio	N;INDF;MASC;PL	N;MASC;PL
блокове	quadras	блок	quadra	N;INDF;MASC;PL	N;FEM;PL
блокове	lingotes	блок	lingote	N;INDF;MASC;PL	N;MASC;PL
романите	novelas	роман	novela	N;DEF;MASC;PL	N;FEM;PL
романите	romances	роман	romance	N;DEF;MASC;PL	N;MASC;PL
концепция	conceito	концепция	conceito	N;INDF;FEM;SG	N;MASC;SG
факултета	faculdade	факултет	faculdade	N;DEF;MASC;SG	N;FEM;SG
маси	tabelas	маса	tabela	N;INDF;FEM;PL	N;FEM;PL
маси	mesas	маса	mesa	N;INDF;FEM;PL	N;FEM;PL
маси	quadros	маса	quadro	N;INDF;FEM;PL	N;MASC;PL
маси	massas	маса	massa	N;INDF;FEM;PL	N;FEM;PL
образец	model	образец	model	N;INDF;MASC;SG	N;MASC;SG
образец	modelo	образец	modelo	N;INDF;MASC;SG	N;MASC;SG
образец	espécime	образец	espécime	N;INDF;MASC;SG	N;MASC;SG
валери	valery	валер	valery	N;INDF;MASC;SG	N;MASC;SG
валери	valerie	валер	valerie	N;INDF;MASC;SG	N;FEM;SG
признат	reconhecido	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
признат	reconhecida	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
признат	reconhecido	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
признат	reconheceu	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
признат	reconhecida	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
признат	reconhecido	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
признат	reconheci	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;SG;1;PST;FIN
признат	reconhecida	призная-(се)	reconhecer	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
кеч	wrestling	кеч	wrestling	N;INDF;FEM;SG	N;MASC;SG
кост	osso	кост	osso	N;INDF;FEM;SG	N;MASC;SG
кост	bone	кост	bone	N;INDF;FEM;SG	N;MASC;SG
облекло	vestuário	облекло	vestuário	N;INDF;NEUT;SG	N;MASC;SG
облекло	roupa	облекло	roupa	N;INDF;NEUT;SG	N;FEM;SG
облекло	vestuário	облекло	vestuário	N;INDF;NEUT;SG	N;MASC;SG
облекло	roupa	облекло	roupa	N;INDF;NEUT;SG	N;FEM;SG
техниката	técnica	техника	técnica	N;DEF;FEM;SG	N;FEM;SG
платформа	plataforma	платформа	plataforma	N;INDF;FEM;SG	N;FEM;SG
твърдения	alegações	твърдение	alegação	N;INDF;NEUT;PL	N;FEM;PL
твърдения	reclamações	твърдение	reclamação	N;INDF;NEUT;PL	N;FEM;PL
твърдения	reivindicações	твърдение	reivindicação	N;INDF;NEUT;PL	N;FEM;PL
твърдения	alegações	твърдение	alegação	N;INDF;NEUT;PL	N;FEM;PL
твърдения	afirmações	твърдение	afirmação	N;INDF;NEUT;PL	N;FEM;PL
мар	mar	мар	mar	N;INDF;FEM;SG	N;MASC;SG
мар	marr	мар	marr	N;INDF;FEM;SG	N;MASC;SG
химик	químico	химик	químico	N;INDF;MASC;SG	N;MASC;SG
класове	classes	клас	classe	N;INDF;MASC;PL	N;FEM;PL
класове	turmas	клас	turma	N;INDF;MASC;PL	N;FEM;PL
класове	aulas	клас	aula	N;INDF;MASC;PL	N;FEM;PL
пехота	infantaria	пех	infantaria	N;INDF;FEM;SG	N;FEM;SG
предпочита	prefere	предпоча	preferir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
сърбите	sérvios	сърбин	sérvio	N;DEF;MASC;PL	N;MASC;PL
екваториална	equatorial	екваториален	equatorial	ADJ;INDF;FEM;SG	ADJ;MASC;SG
матилда	mathilde	матилда	mathilde	N;INDF;FEM;SG	N;FEM;SG
матилда	mathilda	матилда	mathilda	N;INDF;FEM;SG	N;FEM;SG
матилда	matilde	матилда	matilde	N;INDF;FEM;SG	N;FEM;SG
матилда	matilda	матилда	matilda	N;INDF;FEM;SG	N;FEM;SG
институция	instituição	институция	instituição	N;INDF;FEM;SG	N;FEM;SG
лициний	licínio	лициний	licínio	N;INDF;MASC;SG	N;MASC;SG
потенциал	potencial	потенциал	potencial	N;INDF;MASC;SG	N;MASC;SG
сибир	sibéria	сибир	sibéria	N;INDF;MASC;SG	N;FEM;SG
четирима	quatro	четирима	quatro	NUM;INDF;PL	NUM
денис	denise	денис	denise	N;INDF;MASC;SG	N;FEM;SG
денис	dennis	денис	dennis	N;INDF;MASC;SG	N;MASC;SG
денис	denis	денис	denis	N;INDF;MASC;SG	N;MASC;SG
окупация	ocupação	окупация	ocupação	N;INDF;FEM;SG	N;FEM;SG
окупация	profissão	окупация	profissão	N;INDF;FEM;SG	N;FEM;SG
атмосфера	atmosfera	атмосфера	atmosfera	N;INDF;FEM;SG	N;FEM;SG
федерацията	commonwealth	федерация	commonwealth	N;DEF;FEM;SG	N;MASC;SG
федерацията	comunidade	федерация	comunidade	N;DEF;FEM;SG	N;FEM;SG
федерацията	federação	федерация	federação	N;DEF;FEM;SG	N;FEM;SG
запазване	conservação	запазване	conservação	N;INDF;NEUT;SG	N;FEM;SG
запазване	preservação	запазване	preservação	N;INDF;NEUT;SG	N;FEM;SG
запазване	retenção	запазване	retenção	N;INDF;NEUT;SG	N;FEM;SG
рисунки	desenhos	рисунка	desenho	N;INDF;FEM;PL	N;MASC;PL
физиката	física	физика	física	N;DEF;FEM;SG	N;FEM;SG
физиката	fisica	физика	fisicar	N;DEF;FEM;SG	N;FEM;SG
поезията	poesia	поезия	poesia	N;DEF;FEM;SG	N;FEM;SG
сумата	soma	сума	soma	N;DEF;FEM;SG	N;FEM;SG
