une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
souvenirs	ricordi	souvenir	ricordo	N;MASC;PL	N;MASC;PL
souvenirs	memory	souvenir	memory	N;MASC;PL	N
souvenirs	souvenir	souvenir	souvenir	N;MASC;PL	N;MASC
bad	bad	bad	bad	N;MASC;SG	N;SG
insectes	insetti	insecte	insetto	N;MASC;PL	N;MASC;PL
insectes	bugs	insecte	bugs	N;MASC;PL	N;MASC
insectes	insetti	insecte	insetto	N;MASC;PL	N;MASC;PL
insectes	bug	insecte	bug	N;MASC;PL	N;MASC
insectes	insetti	insecte	insetto	N;MASC;PL	N;MASC;PL
interdiction	divieto	interdiction	divieto	N;FEM;SG	N;MASC;SG
interdiction	proibizione	interdiction	proibizione	N;FEM;SG	N;FEM;SG
interdiction	proibizionismo	interdiction	proibizionismo	N;FEM;SG	N;MASC;SG
interdiction	proibizione	interdiction	proibizione	N;FEM;SG	N;FEM;SG
interdiction	ban	interdiction	ban	N;FEM;SG	N
interdiction	divieto	interdiction	divieto	N;FEM;SG	N;MASC;SG
transition	transizione	transition	transizione	N;FEM;SG	N;FEM;SG
transition	transizione	transition	transizione	N;FEM;SG	N;FEM;SG
durable	sostenibile	durable	sostenibile	ADJ;MASC;SG	ADJ;SG
durable	resistente	durable	resistente	ADJ;MASC;SG	ADJ;SG
durable	duratura	durable	duraturo	ADJ;MASC;SG	ADJ;FEM;SG
durable	durevole	durable	durevole	ADJ;MASC;SG	ADJ;SG
durable	duraturo	durable	duraturo	ADJ;MASC;SG	ADJ;MASC;SG
mar	mar	mar	mare	N;MASC;SG	N;MASC;SG
mar	mar	mar	mare	N;MASC;SG	N;MASC;SG
intelligence	intelligence	intelligence	intelligence	N;FEM;SG	N
intelligence	intelligenza	intelligence	intelligenza	N;FEM;SG	N;FEM;SG
précédents	precedenti	précédent	precedente	ADJ;MASC;PL	ADJ;PL
photographies	fotografie	photographie	fotografia	N;FEM;PL	N;FEM;PL
photographies	fotografie	photographie	fotografia	N;FEM;PL	N;FEM;PL
photographies	foto	photographie	foto	N;FEM;PL	N;FEM
payer	pagare	payer	pagare	V;NFIN	V;NFIN
payer	pagando	payer	pagare	V;NFIN	V;V.MSDR
payer	pagare	payer	pagare	V;NFIN	V;NFIN
payer	paghi	payer	pagare	V;NFIN	V;IMP;SG;2;PRS;FIN
payer	paga	payer	pagare	V;NFIN	V;IND;SG;3;PRS;FIN
formée	formata	former	formare	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
libéré	liberata	libérer	liberato	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
libéré	liberato	libérer	liberare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
libéré	rilasciato	libérer	rilasciare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
libéré	rilasciata	libérer	rilasciare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
libéré	liberata	libérer	liberato	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
libéré	liberato	libérer	liberare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
chaleur	calore	chaleur	calore	N;FEM;SG	N;MASC;SG
chaleur	heat	chaleur	heat	N;FEM;SG	N
chaleur	calore	chaleur	calore	N;FEM;SG	N;MASC;SG
catalogne	catalogna	catalogne	catalogna	N;FEM;SG	N;FEM;SG
blog	blog	blog	blog	N;MASC;SG	N;MASC
square	square	square	square	N;MASC;SG	N;MASC
square	piazza	square	piazza	N;MASC;SG	N;FEM;SG
ingénieurs	ingegneri	ingénieur	ingegnere	N;MASC;PL	N;MASC;PL
variétés	varietà	variété	varietà	N;FEM;PL	N;FEM
urgence	urgenza	urgence	urgenza	N;FEM;SG	N;FEM;SG
urgence	emergenza	urgence	emergenza	N;FEM;SG	N;FEM;SG
lambert	lambert	lambert	lambert	N;MASC;SG	N;MASC
liquide	liquido	liquide	liquido	ADJ;MASC;SG	ADJ;MASC;SG
liquide	liquida	liquide	liquido	ADJ;MASC;SG	ADJ;FEM;SG
capacités	capacità	capacité	capacità	N;FEM;PL	N;FEM
capacités	capacità	capacité	capacità	N;FEM;PL	N;FEM
présidents	presidenti	président	presidente	N;MASC;PL	N;MASC;PL
présidents	presidenti	président	presidente	N;MASC;PL	N;MASC;PL
femelle	femminile	femelle	femminile	ADJ;FEM;SG	ADJ;SG
néerlandaise	neerlandese	néerlandais	neerlandese	ADJ;FEM;SG	ADJ;SG
néerlandaise	olandese	néerlandais	olandese	ADJ;FEM;SG	ADJ;SG
étages	pavimenti	étage	pavimento	N;MASC;PL	N;MASC;PL
beauté	bellezza	beauté	bellezza	N;FEM;SG	N;FEM;SG
indépendants	indipendenti	indépendant	indipendente	ADJ;MASC;PL	ADJ;PL
indépendants	indipendenti	indépendant	indipendente	ADJ;MASC;PL	ADJ;PL
achat	acquisto	achat	acquisto	N;MASC;SG	N;MASC;SG
achat	acquisto	achat	acquisto	N;MASC;SG	N;MASC;SG
achat	acquisto	achat	acquisto	N;MASC;SG	N;MASC;SG
camps	camp	camp	camp	N;MASC;PL	N
marques	marche	marque	marca	N;FEM;PL	N;FEM;PL
marques	marchi	marque	marchio	N;FEM;PL	N;MASC;PL
marques	marques	marque	marques	N;FEM;PL	N;MASC
marques	marchi	marque	marchio	N;FEM;PL	N;MASC;PL
marques	marks	marque	marks	N;FEM;PL	N
marques	marchi	marque	marchio	N;FEM;PL	N;MASC;PL
boulogne	boulogne	boulogne	boulogna	N;MASC;SG	N;FEM;SG
réponses	risposte	réponse	risposta	N;FEM;PL	N;FEM;PL
réponses	risposte	réponse	risposta	N;FEM;PL	N;FEM;PL
réponses	risposte	réponse	risposta	N;FEM;PL	N;FEM;PL
admin	admin	admin	admin	N;MASC;SG	N
admin	amministratore	admin	amministratore	N;MASC;SG	N;MASC;SG
gallo	gallo	gallo	gallo	N;MASC;SG	N;MASC;SG
solutions	soluzioni	solution	soluzione	N;FEM;PL	N;FEM;PL
inauguré	inaugurato	inaugurer	inaugurare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
inauguré	inaugurata	inaugurer	inaugurare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
traiter	trattare	traiter	trattare	V;NFIN	V;NFIN
graves	seri	grave	serio	ADJ;MASC;PL	ADJ;MASC;PL
graves	gravi	grave	grave	ADJ;MASC;PL	ADJ;PL
testament	testamento	testament	testamento	N;MASC;SG	N;MASC;SG
attaquer	attaccare	attaquer	attaccare	V;NFIN	V;NFIN
attaquer	attaccando	attaquer	attaccare	V;NFIN	V;V.MSDR
attaquer	attaccare	attaquer	attaccare	V;NFIN	V;NFIN
prévue	pianificato	prévoir	pianificato	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
contribuer	contribuire	contribuer	contribuire	V;NFIN	V;NFIN
contribuer	contribuendo	contribuer	contribuire	V;NFIN	V;V.MSDR
contribuer	contribuisce	contribuer	contribuire	V;NFIN	V;IND;SG;3;PRS;FIN
contribuer	contribuire	contribuer	contribuire	V;NFIN	V;NFIN
seize	sedici	seize	sedici	NUM	NUM
décoration	decorazione	décoration	decorazione	N;FEM;SG	N;FEM;SG
décoration	decorazione	décoration	decorazione	N;FEM;SG	N;FEM;SG
fermé	chiusa	fermer	chiudere	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
développée	sviluppata	développer	sviluppare	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
développée	sviluppato	développer	sviluppare	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
alphabet	alfabeto	alphabet	alfabeto	N;MASC;SG	N;MASC;SG
supplémentaire	addizionale	supplémentaire	addizionale	ADJ;MASC;SG	ADJ;SG
supplémentaire	aggiuntivo	supplémentaire	aggiuntivo	ADJ;MASC;SG	ADJ;MASC;SG
schéma	diagramma	schéma	diagramma	N;MASC;SG	N;MASC;SG
schéma	pattern	schéma	pattern	N;MASC;SG	N;MASC
schéma	schema	schéma	schema	N;MASC;SG	N;MASC;SG
schéma	schema	schéma	schema	N;MASC;SG	N;MASC;SG
contribué	contribuito	contribuer	contribuire	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
contribué	contribuì	contribuer	contribuire	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
campus	campus	campus	campus	N;MASC;SG	N;MASC
représentée	rappresentato	représenter	rappresentare	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
représentée	rappresentata	représenter	rappresentare	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
pie	crostata	pie	crostare	N;MASC;SG	N;FEM;SG
pie	torta	pie	torta	N;MASC;SG	N;FEM;SG
pie	gazza	pie	gazza	N;MASC;SG	N;FEM;SG
resté	soggiornato	rester	soggiornare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
resté	rimase	rester	rimanere	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
solide	solida	solide	solido	ADJ;MASC;SG	ADJ;FEM;SG
solide	solido	solide	solido	ADJ;MASC;SG	ADJ;MASC;SG
masculine	maschile	masculin	maschile	ADJ;FEM;SG	ADJ;SG
masculine	virile	masculin	virile	ADJ;FEM;SG	ADJ;SG
charges	addebiti	charge	addebire	N;FEM;PL	N;MASC;PL
charges	carichi	charge	carico	N;FEM;PL	N;MASC;PL
bureaux	uffici	bureau	ufficio	N;MASC;PL	N;MASC;PL
bureaux	office	bureau	office	N;MASC;PL	N
atmosphère	atmosfera	atmosphère	atmosfera	N;FEM;SG	N;FEM;SG
réelle	reale	réel	reale	ADJ;FEM;SG	ADJ;SG
réelle	effettivo	réel	effettivo	ADJ;FEM;SG	ADJ;MASC;SG
ajout	addizione	ajout	addizione	N;MASC;SG	N;FEM;SG
réception	ricevuta	réception	ricevuta	N;FEM;SG	N;FEM;SG
réception	scontrino	réception	scontrino	N;FEM;SG	N;MASC;SG
réception	ricezione	réception	ricezione	N;FEM;SG	N;FEM;SG
réception	ricezione	réception	ricezione	N;FEM;SG	N;FEM;SG
réception	accoglienza	réception	accoglienza	N;FEM;SG	N;FEM;SG
réception	reception	réception	reception	N;FEM;SG	N;FEM
réception	ricevimento	réception	ricevimento	N;FEM;SG	N;MASC;SG
mourir	morire	mourir	morire	V;NFIN	V;NFIN
mourir	muori	mourir	muorire	V;NFIN	V;IMP;SG;2;PRS;FIN
mourir	morendo	mourir	morire	V;NFIN	V;V.MSDR
mourir	morire	mourir	morire	V;NFIN	V;NFIN
financier	finanziario	financier	finanziario	ADJ;MASC;SG	ADJ;MASC;SG
personnelles	personali	personnel	personale	ADJ;FEM;PL	ADJ;PL
témoin	testimone	témoin	testimone	N;MASC;SG	N;MASC;SG
conte	racconto	conte	racconto	N;MASC;SG	N;MASC;SG
conte	conte	conte	conte	N;MASC;SG	N;MASC;SG
règlement	regolamento	règlement	regolamento	N;MASC;SG	N;MASC;SG
shorts	corti	short	corto	N;MASC;PL	N;MASC;PL
shorts	cortometraggi	short	cortometraggio	N;MASC;PL	N;MASC;PL
shorts	shorts	short	shorts	N;MASC;PL	N;MASC;PL
horreur	horror	horreur	horror	N;FEM;SG	N;MASC;SG
horreur	orrore	horreur	orrore	N;FEM;SG	N;MASC;SG
manifeste	manifesto	manifeste	manifesto	N;MASC;SG	N;MASC;SG
manifeste	manifesto	manifeste	manifesto	N;MASC;SG	N;MASC;SG
pirates	pirati	pirate	pirata	N;MASC;PL	N;MASC;PL
pirates	hacker	pirate	hacker	N;MASC;PL	N
pirates	pirati	pirate	pirata	N;MASC;PL	N;MASC;PL
fenêtre	finestra	fenêtre	finestra	N;FEM;SG	N;FEM;SG
occident	west	occident	west	N;MASC;SG	N;MASC
occident	ovest	occident	ovest	N;MASC;SG	N;MASC;SG
occident	occidente	occident	occidente	N;MASC;SG	N;SG
reich	reich	reich	reich	N;MASC;SG	N;MASC
assaut	assalto	assaut	assalto	N;MASC;SG	N;MASC;SG
assaut	aggressione	assaut	aggressione	N;MASC;SG	N;FEM;SG
délégation	delegazione	délégation	delegazione	N;FEM;SG	N;FEM;SG
délégation	delega	délégation	delega	N;FEM;SG	N;FEM;SG
acquisition	acquisizione	acquisition	acquisizione	N;FEM;SG	N;FEM;SG
inclut	includere	inclure	includere	V;IND;SG;3;PRS;FIN	V;NFIN
inclut	comprende	inclure	comprendere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
inclut	include	inclure	includere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
évènements	manifestazioni	évènement	manifestazione	N;MASC;PL	N;FEM;PL
évènements	eventi	évènement	evento	N;MASC;PL	N;MASC;PL
défini	definita	définir	definire	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
défini	definito	définir	definire	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
clés	tasti	clé	tasto	N;FEM;PL	N;MASC;PL
clés	chiavi	clé	chiave	N;FEM;PL	N;FEM;PL
clés	key	clé	key	N;FEM;PL	N
clés	chiavi	clé	chiave	N;FEM;PL	N;FEM;PL
certainement	certamente	certainement	certamente	ADV	ADV
certainement	sicuramente	certainement	sicuramente	ADV	ADV
certainement	decisamente	certainement	decisamente	ADV	ADV
certainement	sicuramente	certainement	sicuramente	ADV	ADV
revues	riviste	revue	rivista	N;FEM;PL	N;FEM;PL
revues	diari	revue	diaro	N;FEM;PL	N;MASC;PL
revues	riviste	revue	rivista	N;FEM;PL	N;FEM;PL
morale	morale	moral	morale	ADJ;FEM;SG	ADJ;SG
morale	morale	moral	morale	ADJ;FEM;SG	ADJ;SG
morale	morale	moral	morale	ADJ;FEM;SG	ADJ;SG
préfère	preferisce	préférer	preferire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
préfère	preferire	préférer	preferire	V;IND;SG;3;PRS;FIN	V;NFIN
nobel	nobel	nobel	nobel	N;MASC;SG	N;MASC;SG
adultes	adulti	adulte	adulto	N;MASC;PL	N;MASC;PL
adultes	adulti	adulte	adulto	N;MASC;PL	N;MASC;PL
spectacles	rappresentazioni	spectacle	rappresentazione	N;MASC;PL	N;FEM;PL
spectacles	spettacoli	spectacle	spettacolo	N;MASC;PL	N;MASC;PL
voisine	vicina	voisin	vicino	ADJ;FEM;SG	ADJ;FEM;SG
emblème	emblema	emblème	emblema	N;MASC;SG	N;MASC;SG
emblème	stemma	emblème	stemma	N;MASC;SG	N;MASC;SG
alternative	alternativo	alternative	alternativo	ADJ;FEM;SG	ADJ;MASC;SG
littéralement	letteralmente	littéralement	letteralmente	ADV	ADV
trace	traccia	trace	traccia	N;FEM;SG	N;FEM;SG
trace	trace	trace	trace	N;FEM;SG	N
ours	orso	ours	orso	N;MASC;SG	N;MASC;SG
ours	orsetto	ours	orsetto	N;MASC;SG	N;MASC;SG
ours	bear	ours	bear	N;MASC;SG	N
portraits	ritratti	portrait	ritratto	N;MASC;PL	N;MASC;PL
limité	limitata	limiter	limitare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
limité	limitata	limiter	limitare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
chevaliers	cavalieri	chevalier	cavaliere	N;MASC;PL	N;MASC;PL
chevaliers	cavalieri	chevalier	cavaliere	N;MASC;PL	N;MASC;PL
loir	loir	loir	loir	N;MASC;SG	N;MASC;SG
normes	norme	norme	norma	N;FEM;PL	N;FEM;PL
normes	standard	norme	standard	N;FEM;PL	N;MASC
navale	navale	naval	navale	ADJ;FEM;SG	ADJ;SG
récits	tales	récit	tales	N;MASC;PL	N;MASC
récits	favole	récit	favola	N;MASC;PL	N;FEM;PL
récits	fiabe	récit	fiabe	N;MASC;PL	N;FEM;PL
récits	racconti	récit	racconto	N;MASC;PL	N;MASC;PL
pauvres	povere	pauvre	povero	ADJ;MASC;PL	ADJ;FEM;PL
pauvres	poveri	pauvre	povero	ADJ;MASC;PL	ADJ;MASC;PL
refuge	rifugio	refuge	rifugio	N;MASC;SG	N;MASC;SG
nourriture	cibo	nourriture	cibo	N;FEM;SG	N;MASC;SG
facteurs	fattori	facteur	fattore	N;MASC;PL	N;MASC;PL
balle	pallone	balle	pallone	N;FEM;SG	N;MASC;SG
balle	pallina	balle	pallina	N;FEM;SG	N;FEM;SG
balle	palla	balle	palla	N;FEM;SG	N;FEM;SG
balle	proiettile	balle	proiettile	N;FEM;SG	N;MASC;SG
balle	pallottola	balle	pallottola	N;FEM;SG	N;FEM;SG
dynamique	dinamica	dynamique	dinamica	ADJ;MASC;SG	ADJ;FEM;SG
dynamique	dinamica	dynamique	dinamica	ADJ;MASC;SG	ADJ;FEM;SG
dynamique	dinamico	dynamique	dinamico	ADJ;MASC;SG	ADJ;MASC;SG
partenaire	partner	partenaire	partner	N;MASC;SG	N
partenaire	socio	partenaire	socio	N;MASC;SG	N;MASC;SG
branches	filiali	branche	filiale	N;FEM;PL	N;FEM;PL
branches	branche	branche	branca	N;FEM;PL	N;FEM;PL
branches	succursali	branche	succursale	N;FEM;PL	N;FEM;PL
branches	rami	branche	ramo	N;FEM;PL	N;MASC;PL
démission	rassegnazione	démission	rassegnazione	N;FEM;SG	N;FEM;SG
démission	dimettersi	démission	dimettere	N;FEM;SG	N;MASC;SG
batailles	battaglie	bataille	battaglia	N;FEM;PL	N;FEM;PL
assassiné	ucciso	assassiner	uccidere	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
assassiné	assassinato	assassiner	assassinare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
assassiné	assassinata	assassiner	assassinare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
assassiné	assassinato	assassiner	assassinare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
alpin	alpin	alpin	alpin	N;MASC;SG	N
illustré	illustrata	illustrer	illustrare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
illustré	illustrato	illustrer	illustrare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
colin	colin	colin	colin	N;MASC;SG	N;MASC;SG
management	management	management	management	N;MASC;SG	N
management	gestione	management	gestione	N;MASC;SG	N;FEM;SG
consulter	consultate	consulter	consultare	V;NFIN	V;FEM;PL;PST;V.PTCP
zéro	zero	zéro	zero	NUM	NUM
atp	atp	atp	atp	N;MASC;SG	N;MASC;SG
gironde	gironde	girond	gironda	N;FEM;SG	N;FEM;SG
intéressant	interessante	intéressant	interessante	ADJ;MASC;SG	ADJ;SG
identique	identico	identique	identico	ADJ;MASC;SG	ADJ;MASC;SG
identique	identica	identique	identico	ADJ;MASC;SG	ADJ;FEM;SG
identique	stesso	identique	stesso	ADJ;MASC;SG	ADJ;MASC;SG
clôture	chiusura	clôture	chiusura	N;FEM;SG	N;FEM;SG
clôture	chiusura	clôture	chiusura	N;FEM;SG	N;FEM;SG
clôture	staccionata	clôture	staccionare	N;FEM;SG	N;FEM;SG
clôture	recinzione	clôture	recinzione	N;FEM;SG	N;FEM;SG
clôture	recinto	clôture	recinto	N;FEM;SG	N;MASC;SG
cheveux	hair	cheveu	hair	N;MASC;PL	N
cheveux	capelli	cheveu	capello	N;MASC;PL	N;MASC;PL
cheveux	peli	cheveu	pelo	N;MASC;PL	N;MASC;PL
varie	variare	varier	variare	V;IND;SG;3;PRS;FIN	V;NFIN
varie	varia	varier	variare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fournit	fornisce	fournir	fornire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
traités	trasformati	traiter	trasformare	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
traités	trasformate	traiter	trasformare	V;MASC;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
traités	lavorati	traiter	lavorato	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
respecter	rispettando	respecter	rispettare	V;NFIN	V;V.MSDR
respecter	rispetti	respecter	rispetto	V;NFIN	V;IND;SG;3;PRS;FIN
respecter	rispetta	respecter	rispettare	V;NFIN	V;IND;SG;3;PRS;FIN
respecter	rispettare	respecter	rispettare	V;NFIN	V;NFIN
apparemment	apparentemente	apparemment	apparentemente	ADV	ADV
bbc	bbc	bbc	bbcere	N;MASC;SG	N
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
communistes	comunisti	communiste	comunista	N;MASC;PL	N;MASC;PL
communistes	comunisti	communiste	comunista	N;MASC;PL	N;MASC;PL
lourd	pesante	lourd	pesante	ADJ;MASC;SG	ADJ;SG
sérieux	serio	sérieux	serio	ADJ;MASC;SG	ADJ;MASC;SG
sérieux	grave	sérieux	grave	ADJ;MASC;SG	ADJ;SG
obligatoire	obbligatoria	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;FEM;SG
obligatoire	obbligatorio	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;MASC;SG
obligatoire	obbligatorio	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;MASC;SG
obligatoire	obbligatoria	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;FEM;SG
obligatoire	obbligatorio	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;MASC;SG
obligatoire	obbligatoria	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;FEM;SG
obligatoire	obbligatorio	obligatoire	obbligatorio	ADJ;MASC;SG	ADJ;MASC;SG
dordogne	dordogna	dordogne	dordognare	N;FEM;SG	N;FEM;SG
fermée	chiusa	fermer	chiudere	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
reconnue	riconosciuto	reconnaître	riconoscere	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
reconnue	riconosciuta	reconnaître	riconoscere	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
reconnue	riconosciuto	reconnaître	riconoscere	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
reconnue	riconosciuta	reconnaître	riconoscere	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
reconnue	riconosciuto	reconnaître	riconoscere	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
reconnue	riconosciuta	reconnaître	riconoscere	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
explosion	esplosione	explosion	esplosione	N;FEM;SG	N;FEM;SG
explosion	esplosione	explosion	esplosione	N;FEM;SG	N;FEM;SG
honoré	onorata	honorer	onorare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
honoré	onorato	honorer	onorare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
honoré	onorata	honorer	onorare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
honoré	onorato	honorer	onorare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
augmente	aumenta	augmenter	aumentare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
augmente	incrementa	augmenter	incrementare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
existait	esisteva	exister	esistere	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
esclaves	slave	esclave	slave	N;MASC;PL	N;FEM;PL
esclaves	schiave	esclave	schiave	N;MASC;PL	N;FEM;PL
esclaves	schiavi	esclave	schiavo	N;MASC;PL	N;MASC;PL
médecins	medici	médecin	medico	N;MASC;PL	N;MASC;PL
médecins	medici	médecin	medico	N;MASC;PL	N;MASC;PL
médecins	dottori	médecin	dottore	N;MASC;PL	N;MASC;PL
désir	desiderio	désir	desiderio	N;MASC;SG	N;MASC;SG
désir	desiderio	désir	desiderio	N;MASC;SG	N;MASC;SG
désir	lussuria	désir	lussuria	N;MASC;SG	N;FEM;SG
grégoire	gregorio	grégoire	gregorio	N;MASC;SG	N;MASC;SG
grégoire	gregory	grégoire	gregory	N;MASC;SG	N;MASC;SG
grégoire	grégoire	grégoire	grégoire	N;MASC;SG	N;MASC;SG
physiques	fisiche	physique	fisico	ADJ;MASC;PL	ADJ;FEM;PL
sec	asciutto	sec	asciutto	ADJ;MASC;SG	ADJ;MASC;SG
sec	secca	sec	seccare	ADJ;MASC;SG	ADJ;FEM;SG
sec	sec	sec	sec	ADJ;MASC;SG	ADJ;SG
divisé	diviso	diviser	dividere	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
divisé	suddiviso	diviser	suddiviso	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
indice	indice	indice	indire	N;MASC;SG	N;MASC;SG
indice	indizio	indice	indizio	N;MASC;SG	N;MASC;SG
indice	suggerimento	indice	suggerimento	N;MASC;SG	N;MASC;SG
indice	indizio	indice	indizio	N;MASC;SG	N;MASC;SG
comtesse	contessa	comtesse	contesso	N;FEM;SG	N;FEM;SG
paysans	paesani	paysan	paesano	N;MASC;PL	N;MASC;PL
paysans	contadini	paysan	contadino	N;MASC;PL	N;MASC;PL
parisienne	parigina	parisien	parigino	ADJ;FEM;SG	ADJ;FEM;SG
parisienne	parigino	parisien	parigino	ADJ;FEM;SG	ADJ;MASC;SG
complexes	complesse	complexe	complesso	ADJ;MASC;PL	ADJ;FEM;PL
noyau	kernel	noyau	kernel	N;MASC;SG	N;MASC
noyau	nucleo	noyau	nucleo	N;MASC;SG	N;MASC;SG
noyau	core	noyau	cora	N;MASC;SG	N;MASC
noyau	nucleo	noyau	nucleo	N;MASC;SG	N;MASC;SG
germanique	germanico	germanique	germanico	ADJ;MASC;SG	ADJ;MASC;SG
germanique	germanica	germanique	germanico	ADJ;MASC;SG	ADJ;FEM;SG
mené	condotto	mener	condurre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
flux	flusso	flux	flusso	N;MASC;SG	N;MASC;SG
flux	stream	flux	stream	N;MASC;SG	N;MASC
flux	flusso	flux	flusso	N;MASC;SG	N;MASC;SG
flux	flow	flux	flow	N;MASC;SG	N
flux	flusso	flux	flusso	N;MASC;SG	N;MASC;SG
forts	forti	fort	forte	ADJ;MASC;PL	ADJ;PL
familiale	familiare	familial	familiare	ADJ;FEM;SG	ADJ;SG
lisbonne	lisbona	lisbonne	lisbonare	N;MASC;SG	N;FEM;SG
fleur	fiore	fleur	fiore	N;FEM;SG	N;MASC;SG
fleur	fleur	fleur	fleur	N;FEM;SG	N;SG
dizaines	decine	dizaine	decina	N;FEM;PL	N;FEM;PL
dizaines	ten	dizaine	ten	N;FEM;PL	N
dizaines	dozzine	dizaine	dozzine	N;FEM;PL	N;FEM;PL
dizaines	decine	dizaine	decina	N;FEM;PL	N;FEM;PL
dizaines	dozzine	dizaine	dozzine	N;FEM;PL	N;FEM;PL
séance	sessione	séance	sessione	N;FEM;SG	N;FEM;SG
turc	turco	turc	turco	ADJ;MASC;SG	ADJ;MASC;SG
turc	turca	turc	turca	ADJ;MASC;SG	ADJ;FEM;SG
réserves	prenotazioni	réserve	prenotazione	N;FEM;PL	N;FEM;PL
réserves	riserve	réserve	riserva	N;FEM;PL	N;FEM;PL
tirer	spara	tirer	sparare	V;NFIN	V;IND;SG;3;PRS;FIN
tirer	sparare	tirer	sparare	V;NFIN	V;NFIN
tirer	tirate	tirer	tirare	V;NFIN	V;FEM;PL;PST;V.PTCP
tirer	tira	tirer	tirare	V;NFIN	V;IND;SG;3;PRS;FIN
tirer	tirare	tirer	tirare	V;NFIN	V;NFIN
