رده	třída	رده	třída	N;SG	N;NOM;FEM;SG;POS
نصف	půl	None	půl	N;SG	N;NOM;FEM;SG;POS
نصف	polovinu	None	polovina	N;SG	N;ACC;FEM;SG;POS
زین	zin	None	zin	N;SG	N;INAN;NOM;MASC;SG;POS
زین	sedlo	None	sedlo	N;SG	N;NOM;NEUT;SG;POS
استعداد	talent	استعداد	talent	N;SG	N;INAN;NOM;MASC;SG;POS
استعداد	nadání	استعداد	nadání	N;SG	N;NOM;NEUT;SG;POS
استعداد	talentu	استعداد	talent	N;SG	N;INAN;GEN;MASC;SG;POS
استعداد	talent	استعداد	talent	N;SG	N;INAN;NOM;MASC;SG;POS
استعداد	nadání	استعداد	nadání	N;SG	N;NOM;NEUT;SG;POS
شکارچی	lovec	شکارچی	lovec	N;SG	N;ANIM;NOM;MASC;SG;POS
ساکنین	obyvatelé	ساکنین	obyvatel	N;PL	N;ANIM;NOM;MASC;PL;POS
موضع	poloha	موضع	poloha	N;SG	N;NOM;FEM;SG;POS
موضع	postavení	موضع	postavení	N;SG	N;NOM;NEUT;SG;POS
موضع	pozice	موضع	pozice	N;SG	N;NOM;FEM;SG;POS
موضع	postoj	موضع	postoj	N;SG	N;INAN;NOM;MASC;SG;POS
ناگهان	najednou	ناگهان	najednou	ADV	ADV
ناگهان	náhle	ناگهان	náhle	ADV	ADV;POS
اسیدهای	kyselin	اسید	kyselina	N;PL	N;GEN;FEM;PL;POS
اسیدهای	kyseliny	اسید	kyselina	N;PL	N;NOM;FEM;PL;POS
آبشارهای	vodopády	آبشار	vodopád	N;PL	N;INAN;NOM;MASC;PL;POS
سیروس	cyrus	سیروس	cyrus	N;SG	N;INAN;NOM;MASC;SG;POS
تشریح	anatomie	تشریح	anatomie	N;SG	N;NOM;FEM;SG;POS
سحابی	mlhovina	سحابی	mlhovina	N;SG	N;NOM;FEM;SG;POS
رانش	drift	رانش	drift	N;SG	N;INAN;NOM;MASC;SG;POS
هجدهم	osmnáctého	هجدهم	osmnáctý	ADJ	ADJ;ANIM;GEN;MASC;SG
نشسته	seděl	نشست#نشین	sedět	V;SG;3;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
نشسته	sedět	نشست#نشین	sedět	V;SG;3;V.PTCP	V;POS;NFIN
نشسته	sedí	نشست#نشین	sedět	V;SG;3;V.PTCP	V;IND;SG;3;POS;PRS;FIN;ACT
نبردهای	bitev	نبرد	bitva	N;PL	N;GEN;FEM;PL;POS
نبردهای	bitvy	نبرد	bitva	N;PL	N;NOM;FEM;PL;POS
درهم	hašiš	درهم	hašiš	N;SG	N;INAN;NOM;MASC;SG;POS
نوا	noe	نوا	noe	N;SG	N;INAN;NOM;MASC;SG;POS
نوا	noah	نوا	noah	N;SG	N;ANIM;NOM;MASC;SG;POS
نوا	novy	نوا	nova	N;SG	N;NOM;FEM;SG;POS
همکار	kolega	همکار	kolega	N;SG	N;ANIM;NOM;MASC;SG;POS
همکار	kolegyně	همکار	kolegyně	N;SG	N;NOM;FEM;SG;POS
همکار	partner	همکار	partner	N;SG	N;ANIM;NOM;MASC;SG;POS
همکار	partnera	همکار	partner	N;SG	N;ANIM;ACC;MASC;SG;POS
همکار	parťák	همکار	parťák	N;SG	N;ANIM;NOM;MASC;SG;POS
همکار	partnerka	همکار	partnerka	N;SG	N;NOM;FEM;SG;POS
یونیکس	unix	یونیکس	unix	N;SG	N;INAN;NOM;MASC;SG;POS
سمفونی	symfonie	سمفونی	symfonie	N;SG	N;NOM;FEM;SG;POS
پرش	snap	None	snap	N;SG	N;INAN;NOM;MASC;SG;POS
پرش	skok	None	skok	N;SG	N;INAN;NOM;MASC;SG;POS
کادر	kádr	کادر	kádr	N;SG	N;INAN;NOM;MASC;SG;POS
زرشک	dřišťál	زرشک	dřišťál	N;SG	N;INAN;NOM;MASC;SG;POS
زرشک	padělek	زرشک	padělek	N;SG	N;INAN;NOM;MASC;SG;POS
زرشک	fake	زرشک	fake	N;SG	N;NOM;MASC;SG;POS
سیال	tekutina	سیال	tekutina	N;SG	N;NOM;FEM;SG;POS
نظرسنجی	anketa	None	anketa	N;SG	N;NOM;FEM;SG;POS
نظرسنجی	zjišťování	None	zjišťování	N;SG	N;NOM;NEUT;SG;POS
نظرسنجی	průzkum	None	průzkum	N;SG	N;INAN;NOM;MASC;SG;POS
نظرسنجی	dotazník	None	dotazník	N;SG	N;INAN;NOM;MASC;SG;POS
ثبات	stabilita	ثبات	stabilita	N;SG	N;NOM;FEM;SG;POS
ثبات	stability	ثبات	stabilita	N;SG	N;NOM;FEM;SG;POS
ثبات	stabilitu	ثبات	stabilita	N;SG	N;ACC;FEM;SG;POS
ثبات	registr	ثبات	registr	N;SG	N;INAN;NOM;MASC;SG;POS
احیا	resuscitaci	احیا	resuscitace	N;SG	N;ACC;FEM;SG;POS
اژدها	draku	اژد	drak	N;SG	N;INAN;GEN;MASC;SG;POS
اژدها	drak	اژد	drak	N;SG	N;ANIM;NOM;MASC;SG;POS
مکس	maxe	مکس	maxe	N;SG	N;ANIM;ACC;MASC;SG;POS
مکس	maxi	مکس	maxi	N;SG	N;NOM;NEUT;SG;POS
کریستال	krystal	کریستال	krystat	N;SG	N;INAN;NOM;MASC;SG;POS
یاران	obyvatelé	یار	obyvatel	N;PL	N;ANIM;NOM;MASC;PL;POS
یاران	společníky	یار	společník	N;PL	N;ANIM;ACC;MASC;PL;POS
یاران	společníci	یار	společník	N;PL	N;ANIM;NOM;MASC;PL;POS
اله	alle	اله	alle	N;SG	N;NOM;MASC;SG;POS
پتاسیم	draslíku	None	draslík	N;SG	N;INAN;GEN;MASC;SG;POS
پتاسیم	draslík	None	draslík	N;SG	N;INAN;NOM;MASC;SG;POS
محرک	stimul	محرک	stimul	N;SG	N;INAN;NOM;MASC;SG;POS
محرک	podnět	محرک	podnět	N;SG	N;INAN;NOM;MASC;SG;POS
محرک	stimulant	محرک	stimulant	N;SG	N;INAN;NOM;MASC;SG;POS
جبر	algebra	جبر	algebra	N;SG	N;NOM;FEM;SG;POS
پودر	prach	پودر	prach	N;SG	N;INAN;NOM;MASC;SG;POS
پودر	prášek	پودر	prášek	N;SG	N;INAN;NOM;MASC;SG;POS
پودر	pudr	پودر	pudr	N;SG	N;INAN;NOM;MASC;SG;POS
بحرانی	krizi	بحرانی	krize	N;SG	N;ACC;FEM;SG;POS
بحرانی	krize	بحرانی	krize	N;SG	N;NOM;FEM;SG;POS
حمزه	hamza	None	hamza	N;SG	N;ANIM;NOM;MASC;SG;POS
ایدز	aids	ایدز	AIDS	N;SG	N;INAN;MASC;POS
ایدز	hiv	ایدز	hiv	N;SG	N;INAN;MASC;POS
سنا	senátu	سنا	senát	N;SG	N;INAN;GEN;MASC;SG;POS
سنا	senát	سنا	senát	N;SG	N;INAN;NOM;MASC;SG;POS
خوراک	jídlo	خوراک	jídlo	N;SG	N;NOM;NEUT;SG;POS
خوراک	potrava	خوراک	potrava	N;SG	N;NOM;FEM;SG;POS
خوراک	pokrm	خوراک	pokrm	N;SG	N;INAN;NOM;MASC;SG;POS
نگران	dotčená	نگران	dotčený	ADJ	ADJ;NOM;FEM;SG;POS
نگران	znepokojen	نگران	znepokojený	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
نگران	dotčené	نگران	dotčený	ADJ	ADJ;NOM;MASC;PL;POS
نگران	dotčený	نگران	dotčený	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
بانو	madam	بانو	madam	N;SG	N;NOM;FEM;SG;POS
بانو	paní	بانو	paní	N;SG	N;NOM;FEM;SG;POS
بانو	dáma	بانو	dáma	N;SG	N;NOM;FEM;SG;POS
بانو	lady	بانو	lady	N;SG	N;FEM;SG;POS
بانو	paní	بانو	paní	N;SG	N;NOM;FEM;SG;POS
بانو	slečna	بانو	slečna	N;SG	N;NOM;FEM;SG;POS
بانو	slečno	بانو	slečno	N;SG	N;NOM;NEUT;SG;POS
والت	walta	والت	walta	N;SG	N;ANIM;ACC;MASC;SG;POS
فیزیکدان	fyzik	فیزیکا	fyzik	N;SG	N;ANIM;NOM;MASC;SG;POS
چهارشنبه	středu	چهارشنبه	středa	N;SG	N;ACC;FEM;SG;POS
چهارشنبه	středa	چهارشنبه	středa	N;SG	N;NOM;FEM;SG;POS
اندی	andyho	None	andy	N;SG	N;ANIM;GEN;MASC;SG;POS
سنجاب	veverka	سنجاب	veverka	N;SG	N;NOM;FEM;SG;POS
نمایان	viditelný	نمایان	viditelný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
نمایان	viditelná	نمایان	viditelný	ADJ	ADJ;NOM;FEM;SG;POS
نمایان	viditelné	نمایان	viditelný	ADJ	ADJ;NOM;NEUT;SG;POS
رامین	ramin	رامین	ramina	N;SG	N;NOM;MASC;SG;POS
کنستانتین	constantine	کنستانتین	constantine	N;SG	N;ANIM;NOM;MASC;SG;POS
لوگو	logo	لوگو	logo	N;SG	N;NOM;NEUT;SG;POS
کشیش	knězi	کشیش	kněz	N;SG	N;ANIM;DAT;MASC;SG;POS
کشیش	kněz	کشیش	kněz	N;SG	N;ANIM;NOM;MASC;SG;POS
آرایش	líčení	None	líčení	N;SG	N;NOM;NEUT;SG;POS
پانک	punk	پانک	punk	N;SG	N;INAN;NOM;MASC;SG;POS
تعطیلات	prázdniny	تعطیل	prázdniny	N;PL	N;NOM;FEM;PL;POS
تعطیلات	prázdniny	تعطیل	prázdniny	N;PL	N;NOM;FEM;PL;POS
تعطیلات	svátky	تعطیل	svátek	N;PL	N;INAN;NOM;MASC;PL;POS
مخفف	zkratka	مخفف	zkratka	N;SG	N;NOM;FEM;SG;POS
سلامتی	zdraví	سلامتی	zdraví	N;SG	N;NOM;NEUT;SG;POS
سلامتی	zdravotnictví	سلامتی	zdravotnictví	N;SG	N;NOM;NEUT;SG;POS
تصویربرداری	zobrazování	تصویربرداری	zobrazování	N;SG	N;NOM;NEUT;SG;POS
مالت	sladu	مالت	slad	N;SG	N;INAN;GEN;MASC;SG;POS
مالت	maltu	مالت	malta	N;SG	N;ACC;FEM;SG;POS
مالت	malta	مالت	malta	N;SG	N;NOM;FEM;SG;POS
فیلادلفیا	philadelphie	فیلادلفا	philadelphie	N;SG	N;NOM;FEM;SG;POS
فیلادلفیا	philadelphii	فیلادلفا	philadelphie	N;SG	N;ACC;FEM;SG;POS
خیانت	zradu	None	zrada	N;SG	N;ACC;FEM;SG;POS
خیانت	zrada	None	zrada	N;SG	N;NOM;FEM;SG;POS
خیانت	zrada	None	zrada	N;SG	N;NOM;FEM;SG;POS
لبه	hraně	لبه	hrana	N;SG	N;DAT;FEM;SG;POS
لبه	okraj	لبه	okraj	N;SG	N;INAN;NOM;MASC;SG;POS
لبه	hranice	لبه	hranice	N;SG	N;NOM;FEM;SG;POS
لبه	hranici	لبه	hranice	N;SG	N;ACC;FEM;SG;POS
نامشخص	fuzzy	نامشخص	fuzzy	N;SG	N;NOM;FEM;SG;POS
کوسه	žraloka	کوسه	žralok	N;SG	N;ANIM;ACC;MASC;SG;POS
کوسه	žralok	کوسه	žralok	N;SG	N;ANIM;NOM;MASC;SG;POS
اقلیت	menšina	اقلیت	menšina	N;SG	N;NOM;FEM;SG;POS
تلخ	hořké	تلخ	hořký	ADJ	ADJ;NOM;NEUT;SG;POS
رنو	renault	رنو	renault	N;SG	N;INAN;NOM;MASC;SG;POS
سیل	povodeň	سیل	povodeň	N;SG	N;NOM;FEM;SG;POS
سیل	potopa	سیل	potopa	N;SG	N;NOM;FEM;SG;POS
آموخت	naučil	آموخت	naučit	V;SG;3;PST	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
آموخت	učil	آموخت	učit	V;SG;3;PST	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
بان	zákaz	بان	zákaz	N;SG	N;INAN;NOM;MASC;SG;POS
آزمایشگاهی	laboratoře	آزمایشگاهی	laboratoř	N;SG	N;NOM;FEM;SG;POS
آزمایشگاهی	laboratoř	آزمایشگاهی	laboratoř	N;SG	N;NOM;FEM;SG;POS
استکهلم	stockholmu	استکهلم	stockholm	N;SG	N;INAN;DAT;MASC;SG;POS
پله	schodiště	پله	schodiště	N;SG	N;NOM;NEUT;SG;POS
هرمز	hormizd	هرمز	hormizd	N;SG	N;INAN;NOM;MASC;SG;POS
جلوه	účinek	جلوه	účinek	N;SG	N;INAN;NOM;MASC;SG;POS
جلوه	efekt	جلوه	efekt	N;SG	N;INAN;NOM;MASC;SG;POS
سکس	pohlaví	سکس	pohlaví	N;SG	N;NOM;NEUT;SG;POS
سکس	sexu	سکس	sex	N;SG	N;INAN;GEN;MASC;SG;POS
سکس	sex	سکس	sex	N;SG	N;INAN;NOM;MASC;SG;POS
پاشا	paša	پاشا	paša	N;SG	N;ANIM;NOM;MASC;SG;POS
ولف	vlk	ولف	vlk	N;SG	N;ANIM;NOM;MASC;SG;POS
شفافیت	transparentnost	شفافیت	transparentnost	N;SG	N;NOM;FEM;SG;POS
شفافیت	průhlednost	شفافیت	průhlednost	N;SG	N;NOM;FEM;SG;POS
گابریل	gabriela	گابریل	gabriela	N;SG	N;NOM;FEM;SG;POS
گابریل	gabriela	گابریل	gabriela	N;SG	N;NOM;FEM;SG;POS
شکوه	sláva	شکوه	sláva	N;SG	N;NOM;FEM;SG;POS
شکوه	slávu	شکوه	sláva	N;SG	N;ACC;FEM;SG;POS
شکوه	glory	شکوه	glor	N;SG	N;FEM;SG;POS
رسوم	etikety	رسم	etiketa	N;PL	N;NOM;FEM;PL;POS
بز	koza	بز	koza	N;SG	N;NOM;FEM;SG;POS
بز	kozel	بز	kozel	N;SG	N;ANIM;NOM;MASC;SG;POS
عایق	izolace	عایق	izolace	N;SG	N;NOM;FEM;SG;POS
عایق	izolaci	عایق	izolace	N;SG	N;ACC;FEM;SG;POS
عایق	zasklení	عایق	zasklení	N;SG	N;NOM;NEUT;SG;POS
عایق	izolátor	عایق	izolátor	N;SG	N;INAN;NOM;MASC;SG;POS
سفرهای	cesty	سفر	cesta	N;PL	N;NOM;FEM;PL;POS
مشاوره	poradenství	مشاوره	poradenství	N;SG	N;NOM;NEUT;SG;POS
مشاوره	poradenství	مشاوره	poradenství	N;SG	N;NOM;NEUT;SG;POS
مشاوره	konzultace	مشاوره	konzultace	N;SG	N;NOM;FEM;SG;POS
مشاوره	konzultaci	مشاوره	konzultace	N;SG	N;ACC;FEM;SG;POS
مشاوره	konzultace	مشاوره	konzultace	N;SG	N;NOM;FEM;SG;POS
مشاوره	konzultaci	مشاوره	konzultace	N;SG	N;ACC;FEM;SG;POS
مشاوره	poradenství	مشاوره	poradenství	N;SG	N;NOM;NEUT;SG;POS
منحنی	křivka	منحنی	křivka	N;SG	N;NOM;FEM;SG;POS
اولویت	priorita	اولویت	priorita	N;SG	N;NOM;FEM;SG;POS
اولویت	přednost	اولویت	přednost	N;SG	N;NOM;FEM;SG;POS
اولویت	přednost	اولویت	přednost	N;SG	N;NOM;FEM;SG;POS
کفش	obuv	None	obuv	N;SG	N;NOM;FEM;SG;POS
کفش	bota	None	bota	N;SG	N;NOM;FEM;SG;POS
بیشینه	maxe	بیشینه	maxe	N;SG	N;ANIM;ACC;MASC;SG;POS
بیشینه	maxi	بیشینه	maxi	N;SG	N;NOM;NEUT;SG;POS
بیشینه	maximum	بیشینه	maximum	N;SG	N;NOM;NEUT;SG;POS
قارچ	plíseň	قارچ	plíseň	N;SG	N;NOM;FEM;SG;POS
قارچ	houba	قارچ	houba	N;SG	N;NOM;FEM;SG;POS
قارچ	houba	قارچ	houba	N;SG	N;NOM;FEM;SG;POS
متفقین	spojence	متفقین	spojenec	N;PL	N;ANIM;ACC;MASC;PL;POS
متفقین	spojenci	متفقین	spojenec	N;PL	N;ANIM;NOM;MASC;PL;POS
لینکلن	lincoln	لینکلن	lincoln	N;SG	N;INAN;NOM;MASC;SG;POS
لینکلن	lincolna	لینکلن	lincolna	N;SG	N;ANIM;ACC;MASC;SG;POS
ضخامت	tloušťka	ضخامت	tloušťka	N;SG	N;NOM;FEM;SG;POS
پشته	stack	پشته	stack	N;SG	N;INAN;NOM;MASC;SG;POS
زخم	jizvu	زخم	jizva	N;SG	N;ACC;FEM;SG;POS
زخم	jizva	زخم	jizva	N;SG	N;NOM;FEM;SG;POS
زخم	zranění	زخم	zranění	N;SG	N;NOM;NEUT;SG;POS
زخم	úraz	زخم	úraz	N;SG	N;INAN;NOM;MASC;SG;POS
زخم	újma	زخم	újma	N;SG	N;NOM;FEM;SG;POS
زخم	poranění	زخم	poranění	N;SG	N;NOM;NEUT;SG;POS
زخم	zranění	زخم	zranění	N;SG	N;NOM;NEUT;SG;POS
زخم	rána	زخم	ráno	N;SG	N;NOM;FEM;SG;POS
کیپ	mys	کیپ	mys	N;SG	N;INAN;NOM;MASC;SG;POS
کیپ	plášť	کیپ	plášť	N;SG	N;INAN;NOM;MASC;SG;POS
سلیم	salemu	None	sál	N;SG	N;INAN;DAT;MASC;SG;POS
سلیم	selim	None	seli	N;SG	N;ANIM;NOM;MASC;SG;POS
سلیم	čejka	None	čejka	N;SG	N;ANIM;NOM;MASC;SG;POS
اسارت	zajetí	None	zajetí	N;SG	N;NOM;NEUT;SG;POS
اسارت	otroctví	None	otroctví	N;SG	N;NOM;NEUT;SG;POS
صومعه	klášter	صومعه	klášter	N;SG	N;INAN;NOM;MASC;SG;POS
زیرنویس	zápatí	زیرنویس	zápatí	N;SG	N;NOM;NEUT;SG;POS
اقتباس	přizpůsobování	اقتباس	přizpůsobování	N;SG	N;NOM;NEUT;SG;POS
اقتباس	adaptace	اقتباس	adaptace	N;SG	N;NOM;FEM;SG;POS
اقتباس	přizpůsobení	اقتباس	přizpůsobení	N;SG	N;NOM;NEUT;SG;POS
بلور	krystal	None	krystat	N;SG	N;INAN;NOM;MASC;SG;POS
نهنگ	velryba	نهنگ	velryba	N;SG	N;NOM;FEM;SG;POS
روزها	dní	روز	den	N;PL	N;INAN;GEN;MASC;PL;POS
روزها	dnů	روز	den	N;PL	N;INAN;GEN;MASC;PL;POS
روزها	dny	روز	den	N;PL	N;INAN;NOM;MASC;PL;POS
ضرورت	naléhavost	ضرورت	naléhavost	N;SG	N;NOM;FEM;SG;POS
ضرورت	naléhavosti	ضرورت	naléhavost	N;SG	N;NOM;FEM;SG;POS
ضرورت	nezbytnost	ضرورت	zbytnost	N;SG	N;NOM;FEM;SG;NEG
ضرورت	nutnost	ضرورت	nutnost	N;SG	N;NOM;FEM;SG;POS
بلوغ	splatnost	بلوغ	splatnost	N;SG	N;NOM;FEM;SG;POS
بلوغ	splatnosti	بلوغ	splatnost	N;SG	N;NOM;FEM;SG;POS
بلوغ	dospělosti	بلوغ	dospělost	N;SG	N;NOM;FEM;SG;POS
بلوغ	dospívání	بلوغ	dospívání	N;SG	N;NOM;NEUT;SG;POS
انگیزه	motiv	انگیزه	motiv	N;SG	N;INAN;NOM;MASC;SG;POS
انگیزه	motivace	انگیزه	motivace	N;SG	N;NOM;FEM;SG;POS
انگیزه	motivaci	انگیزه	motivace	N;SG	N;ACC;FEM;SG;POS
یورش	napadení	یورش	napadení	N;SG	N;NOM;NEUT;SG;POS
یورش	útok	یورش	útok	N;SG	N;INAN;NOM;MASC;SG;POS
بارسلون	barceloně	بارسلون	barcelon	N;SG	N;DAT;FEM;SG;POS
کانتون	kantonu	کانتون	kanton	N;SG	N;INAN;DAT;MASC;SG;POS
کانتون	kanton	کانتون	kanton	N;SG	N;INAN;NOM;MASC;SG;POS
گوردون	gordona	گوردون	gordon	N;SG	N;ANIM;ACC;MASC;SG;POS
آرسنال	arzenál	آرسنال	arzenál	N;SG	N;INAN;NOM;MASC;SG;POS
آرسنال	arsenal	آرسنال	arsenal	N;SG	N;INAN;NOM;MASC;SG;POS
انداخت	hodil	None	hodit	V;SG;3;PST	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
منحل	rozpuštěna	None	rozpuštěný	ADJ	ADJ;POS;V.PTCP;PASS
سخنگوی	mluvčí	سخنگو	mluvčí	N;SG	N;ANIM;NOM;MASC;SG;POS
سخنگوی	mluvčí	سخنگو	mluvčí	N;SG	N;ANIM;NOM;MASC;SG;POS
سخنگوی	řečník	سخنگو	řečník	N;SG	N;ANIM;NOM;MASC;SG;POS
سخنگوی	mluvčí	سخنگو	mluvčí	N;SG	N;ANIM;NOM;MASC;SG;POS
یادآوری	připomínka	یادآوری	připomínka	N;SG	N;NOM;FEM;SG;POS
یادآوری	připomenutí	یادآوری	připomenutí	N;SG	N;NOM;NEUT;SG;POS
یادآوری	připomenutí	یادآوری	připomenutí	N;SG	N;NOM;NEUT;SG;POS
ژنو	ženevě	ژنو	ženeva	N;SG	N;DAT;FEM;SG;POS
یوتیوب	youtube	یوتیوب	Youtube	N;SG	N;NOM;FEM;SG;POS
دزدان	zloději	دزد	zloděj	N;PL	N;ANIM;NOM;MASC;PL;POS
دزدان	bandity	دزد	bandita	N;PL	N;ANIM;ACC;MASC;PL;POS
دزدان	banditi	دزد	banditi	N;PL	N;ANIM;NOM;MASC;PL;POS
دینامو	dynamo	None	dynamo	N;SG	N;NOM;NEUT;SG;POS
دینامو	dinamo	None	dinamo	N;SG	N;NOM;NEUT;SG;POS
فوتسال	futsal	فوتسال	futsat	N;SG	N;INAN;NOM;MASC;SG;POS
عضلات	svalů	عضله	sval	N;PL	N;INAN;GEN;MASC;PL;POS
عضلات	svaly	عضله	sval	N;PL	N;INAN;NOM;MASC;PL;POS
عضلات	svaly	عضله	sval	N;PL	N;INAN;NOM;MASC;PL;POS
استخر	kulečník	استخر	kulečník	N;SG	N;INAN;NOM;MASC;SG;POS
استخر	bazén	استخر	bazén	N;SG	N;INAN;NOM;MASC;SG;POS
سیسیل	sicílie	سیسیل	sicílie	N;SG	N;NOM;FEM;SG;POS
سیسیل	cecile	سیسیل	cecile	N;SG	N;NOM;FEM;SG;POS
شکستن	zlom	شکستن	zlom	N;SG	N;INAN;NOM;MASC;SG;POS
شکستن	pauza	شکستن	pauza	N;SG	N;NOM;FEM;SG;POS
شکستن	přestávka	شکستن	přestávka	N;SG	N;NOM;FEM;SG;POS
یکای	jednotka	یکا	jednotka	N;SG	N;NOM;FEM;SG;POS
تحقق	poznání	تحقق	poznání	N;SG	N;NOM;NEUT;SG;POS
تحقق	realizaci	تحقق	realizace	N;SG	N;ACC;FEM;SG;POS
تحقق	uskutečnění	تحقق	uskutečnění	N;SG	N;NOM;NEUT;SG;POS
تحقق	realizace	تحقق	realizace	N;SG	N;NOM;FEM;SG;POS
سنتر	centrum	سنتر	centrum	N;SG	N;NOM;NEUT;SG;POS
سنتر	střed	سنتر	střed	N;SG	N;INAN;NOM;MASC;SG;POS
سنتر	centrum	سنتر	centrum	N;SG	N;NOM;NEUT;SG;POS
سنتر	středisko	سنتر	středisko	N;SG	N;NOM;NEUT;SG;POS
سنتر	střed	سنتر	střed	N;SG	N;INAN;NOM;MASC;SG;POS
ادیب	učenec	ادیب	učenec	N;SG	N;ANIM;NOM;MASC;SG;POS
اکس	sekera	اکس	sekera	N;SG	N;NOM;FEM;SG;POS
اکس	sekeru	اکس	sekera	N;SG	N;ACC;FEM;SG;POS
هواشناسی	meteorologie	هواشناسی	meteorologie	N;SG	N;NOM;FEM;SG;POS
مورگان	morgana	موره	morgana	N;SG	N;NOM;FEM;SG;POS
هواپیماها	letadla	هواپیما	letadlo	N;PL	N;NOM;NEUT;PL;POS
هواپیماها	roviny	هواپیما	rovina	N;PL	N;NOM;FEM;PL;POS
فیات	fiat	فیات	fiat	N;SG	N;INAN;NOM;MASC;SG;POS
شاتل	raketoplánu	شاتل	raketoplán	N;SG	N;INAN;GEN;MASC;SG;POS
شاتل	raketoplán	شاتل	raketoplán	N;SG	N;INAN;NOM;MASC;SG;POS
خوانندگی	zpívání	خوانندگی	zpívání	N;SG	N;NOM;NEUT;SG;POS
خوانندگی	zpěv	خوانندگی	zpěv	N;SG	N;INAN;NOM;MASC;SG;POS
مبدأ	původu	None	původ	N;SG	N;INAN;GEN;MASC;SG;POS
مبدأ	původ	None	původ	N;SG	N;INAN;NOM;MASC;SG;POS
مبدأ	počátek	None	počátek	N;SG	N;INAN;NOM;MASC;SG;POS
مبدأ	zdroj	None	zdroj	N;SG	N;INAN;NOM;MASC;SG;POS
غلظت	koncentrace	None	koncentrace	N;SG	N;NOM;FEM;SG;POS
غلظت	soustředění	None	soustředění	N;SG	N;NOM;NEUT;SG;POS
غلظت	koncentrace	None	koncentrace	N;SG	N;NOM;FEM;SG;POS
غلظت	nasycení	None	nasycení	N;SG	N;NOM;NEUT;SG;POS
ژیمناست	gymnastka	ژیمناست	gymnastka	N;SG	N;NOM;FEM;SG;POS
تنفس	nádech	تنفس	nádech	N;SG	N;INAN;NOM;MASC;SG;POS
تنفس	dech	تنفس	dech	N;SG	N;INAN;NOM;MASC;SG;POS
تنفس	nádech	تنفس	nádech	N;SG	N;INAN;NOM;MASC;SG;POS
تنفس	dýchání	تنفس	dýchání	N;SG	N;NOM;NEUT;SG;POS
تنفس	dýchání	تنفس	dýchání	N;SG	N;NOM;NEUT;SG;POS
الهیات	teologie	None	teologie	N;SG	N;NOM;FEM;SG;POS
گواتمالا	guatemale	گواتمالا	guatemale	N;SG	N;NOM;NEUT;SG;POS
گوشی	telefon	گوش	telefon	N;SG	N;INAN;NOM;MASC;SG;POS
سحر	magie	سحر	magie	N;SG	N;NOM;FEM;SG;POS
سحر	kouzlo	سحر	kouzlo	N;SG	N;NOM;NEUT;SG;POS
ریک	ricka	ریک	ricko	N;SG	N;ANIM;ACC;MASC;SG;POS
بودایی	buddhismus	بودا	buddhismus	N;SG	N;INAN;NOM;MASC;SG;POS
تالاب	rybník	تالاب	rybník	N;SG	N;INAN;NOM;MASC;SG;POS
تالاب	rybníku	تالاب	rybník	N;SG	N;INAN;GEN;MASC;SG;POS
عکاسان	fotografové	عکاس	fotograf	N;PL	N;ANIM;NOM;MASC;PL;POS
کمپین	kampaň	کمپین	kampaň	N;SG	N;NOM;FEM;SG;POS
کمپین	tažení	کمپین	tažení	N;SG	N;NOM;NEUT;SG;POS
تعویض	přepínač	None	přepínač	N;SG	N;INAN;NOM;MASC;SG;POS
ریور	řece	ریور	řeka	N;SG	N;DAT;FEM;SG;POS
ریور	řeka	ریور	řeka	N;SG	N;NOM;FEM;SG;POS
کومونه	comune	کومونه	comune	N;SG	N;INAN;NOM;MASC;SG;POS
شمارش	hrabě	شمارش	hrabě	N;SG	N;ANIM;NOM;MASC;SG;POS
شمارش	počítání	شمارش	počítání	N;SG	N;NOM;NEUT;SG;POS
بروکلین	brooklynu	بروکلین	brooklyn	N;SG	N;INAN;DAT;MASC;SG;POS
شعرهای	básně	None	báseň	N;PL	N;NOM;FEM;PL;POS
دگرگونی	proměna	دگرگونی	proměna	N;SG	N;NOM;FEM;SG;POS
دگرگونی	přeměna	دگرگونی	přeměna	N;SG	N;NOM;FEM;SG;POS
دگرگونی	transformace	دگرگونی	transformace	N;SG	N;NOM;FEM;SG;POS
کاندید	uchazeč	کاند#کان	uchazeč	N;SG	N;ANIM;NOM;MASC;SG;POS
کاندید	kandidát	کاند#کان	kandidát	N;SG	N;ANIM;NOM;MASC;SG;POS
گردان	prapor	گردان	prapor	N;SG	N;INAN;NOM;MASC;SG;POS
جانوری	stvoření	None	stvoření	N;SG	N;NOM;NEUT;SG;POS
جانوری	tvor	None	tvor	N;SG	N;ANIM;NOM;MASC;SG;POS
بالگرد	vrtulníku	بالگرد	vrtulník	N;SG	N;INAN;GEN;MASC;SG;POS
بالگرد	helikoptéra	بالگرد	helikoptéra	N;SG	N;NOM;FEM;SG;POS
بالگرد	helikoptéru	بالگرد	helikoptéra	N;SG	N;ACC;FEM;SG;POS
